,HPSE,HPSE2,GLB1,GUSB,HYAL3,GNS,HYAL4,HYAL1,HYAL2,SPAM1,HGSNAT,GALNS,IDUA,HS3ST3B1,SGSH,HEXB,NAGLU,IDS,ARSB
SIDM00444,-0.20972309667043773,-0.5156159675895644,1.5588182772073509,2.206899546032247,-0.45828292445286817,1.4860226660145115,-0.7072413087154259,-0.6795479212336115,1.472677700082479,-0.8365127205596989,-0.2998571638156655,0.6854907400494336,-0.9195935795184593,-0.6824761311830474,-0.5704656923632073,2.759613944658469,-0.059408975866003834,0.5538011376649519,-0.45925320844920897
SIDM00137,-0.23548907549578343,-0.673839992707796,1.3521960613851574,2.5366626105280377,-0.8386435921279803,1.1488214138950827,-0.864832335846753,-0.7051066921695457,0.9801887938896717,-0.8195665518897972,-0.48839365251227523,0.20444799620103626,-0.9079869988586998,-0.7023811641987537,-0.6155448905203381,2.451910293244067,-0.20525577946072043,0.42939988830404696,-0.7317307060932642
SIDM00569,0.45610683820644704,-0.7282295699498088,1.6224737014493094,2.3525286842363258,-0.834353008537855,1.5922725966068292,-0.8212596163317009,-0.7785021129151936,0.6129497575511135,-0.8461931963270155,-0.2346745083604966,1.2744769999425967,-0.9262493232987432,-0.551063183116789,-0.7356720466692407,2.5312811482106685,0.21313002689607094,0.589308338505507,-0.5895564667963944
SIDM00445,1.288510596637449,-0.5614610092625424,1.7526174164370676,2.2019613760230308,-0.3797200025970433,1.064621436278945,-0.7200466311609113,-0.7286617568792669,0.7883544010584258,-0.8741151052499976,-0.2899588127027429,0.6175141332498969,-0.8979269262133458,-0.6522122017618772,-0.7700727732064252,2.3584640347115435,0.8345968092619465,0.29942583145363455,-0.8122078155682683
SIDM00094,0.5932828756996333,-0.6317607438904858,1.493041709623647,1.9963111443730237,-0.7092358243846563,1.278448568850786,-0.8459330714223878,-0.7294851841637903,0.9468415363226684,-0.8633262046977692,-0.2852672418887939,-0.09308868947856501,-0.7756001090060755,-0.49153353927104293,-0.7437293929095277,2.473070485532078,0.6930694976444958,0.37258791354932264,-0.34498449402785125
SIDM00576,-0.3968489749967523,-0.6191580622203213,1.4991551077345342,1.9511539884622573,-0.6377128400079908,0.8675115409816165,-0.6582059615229171,-0.6836785828514085,0.4442715779356671,-0.8311799026152595,0.06007749133575493,0.43129722317419467,-0.9077049031974532,0.00950458069975086,-0.7207544236148341,2.243027837764408,0.1616773443369034,0.6643357064685838,-0.5490089597941324
SIDM00257,-0.6084407329989381,-0.8549377747497556,0.8339545063889451,1.9953451541561396,-0.9123220354538485,1.098136741809203,-0.8143358545624858,-0.702603781808136,0.8655696257945373,-0.9269854713779696,-0.6098186212109724,0.26093026547671194,-0.9758212066935337,-0.7191873187912451,-0.7499072173576841,1.3149531524244567,0.08350565559858554,0.6693911037796715,-0.765750919956307
SIDM00835,-0.27217640359479134,-0.670455438432734,1.748957822116784,1.8160535618878328,-0.6698135475404979,1.097879814208687,-0.7199856915809907,-0.7443973529414925,0.8486620384112206,-0.8846577512051412,-0.28338058248409903,0.020288838624125036,-0.9734258634317982,-0.77545683683892,-0.7979138705314316,2.683505153408211,0.087228563560713,0.9180828620101495,-0.8608778635333207
SIDM00781,0.5205723433549431,-0.6444381365305498,1.318304177743946,2.3308463473539436,-0.8075594558038942,1.3213365897362548,-0.7130322724958358,-0.7803761709042308,0.5347990495324471,-0.8885263022708332,-0.3035063365826343,0.0779577932193789,-0.9283878410034349,-0.27503705772387116,-0.7409045850134175,2.9862979347288805,0.8958698818512199,0.19678966784976515,-0.8128231583089252
SIDM00700,-0.11236122108923696,-0.5695307368449745,1.4517440733175997,1.9959405124143266,-0.761399428129206,1.5832888095214976,-0.7806561521808074,-0.663451047549325,1.0409949611168523,-0.8201049617649427,-0.24184982477567102,-0.040099682812216916,-1.0075686369546981,-0.5306520826898379,-0.5558909636614959,2.494250198436001,0.4617201345683973,1.2638214704709199,-0.7368020365242477
SIDM01126,-0.3394511647578081,-0.596516103406065,0.5807465870007029,2.368722999641624,-0.8220245178594446,0.7708249637443024,-0.7061608744421133,-0.701242551685374,0.8375004366931156,-0.8822868117263795,-0.3794127792498459,0.46103114426283104,-0.9453859018312785,-0.7247848890880985,-0.7517023686938914,0.6896157312265162,-0.23796861147680842,-0.1173530793642867,-0.9683335732461856
SIDM00259,-0.6600664899589116,-0.7349688237227802,1.0901437414122657,2.015073897286891,-0.8584165668555648,0.38408839223357855,-0.6659919039865496,-0.672825860610854,0.81921075905784,-0.9293758331578945,-0.26310029318985656,0.030734171362543992,-0.818666733074189,-0.5276980821450833,-0.5875467424623197,1.667946784009159,0.22139548911813675,0.9526790690340168,-0.655556884937151
SIDM00834,-0.4667361870053543,-0.5831851181908801,2.0113609575896336,2.199467243622549,-0.7464090668100114,0.8775002762534361,-0.7849670775972928,-0.6938107513113534,1.186509161426693,-0.9070709994165004,-0.4894909163787552,0.2499815911978397,-0.9424573292337435,-0.7635117906260258,-0.6703421648757347,2.6451970771446285,0.6523590295781468,-0.6192064022844397,-0.8431676905845987
SIDM00814,-0.6154524361258603,-0.47940787409509766,1.5313119272362552,2.6274816949331234,-0.8175741265118063,1.0585554300684306,-0.7233415847174326,-0.7241433174432628,0.5627915462292825,-0.8678020468141928,0.19562034525138988,0.49824702679103056,-0.8606047407823058,-0.7642333006922207,-0.677352617064469,2.4187071683537105,0.5162455765857221,0.4131488116103425,-0.6235913944653573
SIDM00258,-0.08991140939883148,-0.6442136798594689,1.132077593664808,2.0431834884328652,-0.7460828997501475,0.9237739740401125,-0.7193749267403112,-0.6524674135622806,0.6160567637036912,-0.8611613180694891,-0.4293094033486514,-0.04804666915054581,-0.9038733622659283,-0.7439457680346461,-0.7092158892810322,2.043931316301514,-0.560578698635267,0.9872738323454346,-0.7964133244159725
SIDM00577,-0.5775278849836067,-0.6916177769635035,1.2182484991080218,2.132394114457091,-0.7751746962468218,1.150736390107153,-0.8307012979891679,-0.7112105150402721,1.1875342825091209,-0.869374396048383,-0.4667897123958724,0.03736989858740501,-0.9319780443213282,-0.7424476448759034,-0.6715781351537261,1.6722672114932213,0.566062598806474,0.9085485517245386,-0.7797871997745945
SIDM00384,-0.5805757491023861,-0.5841760067139102,1.4530254458987553,2.4317650368311114,-0.788277237120967,0.7024288905347766,-0.5623751258657854,-0.7124779299104282,0.09292476501721542,-0.9068863343014919,-0.49990492581052415,0.6195094715909764,-0.9452234134807985,-0.01641256638220357,-0.6740954108114272,2.5426390169321857,0.07547053351053504,0.6862991450766717,-0.5823207663846337
SIDM00837,0.8350137800764172,-0.6413577884311482,1.8721882242348815,2.5368538199042363,-0.6667905040212015,0.8226329922132084,-0.6965409589151568,-0.23272352622478326,1.4279556973478766,-0.9044841175983888,-0.2968331119615897,0.16786031167534116,-0.8543107597848488,-0.7942842613619964,-0.6845161126708402,2.673731735506728,0.3067392848317112,0.4219618285247025,-0.8126255397864084
SIDM01133,0.7219522589288155,-0.7595858335206538,0.5358452004233829,2.453107568196383,-0.8285160470970143,0.48735885924550126,-0.7695381979249657,-0.7109084475763299,0.6581866378431566,-0.9596701196478894,-0.39472410270269004,0.1769988735396228,-1.02558093097153,-0.7538102566303647,-0.7019237055779436,1.8002742974839052,-0.1400761798385269,-0.02710390553747635,-0.8641384643836288
SIDM00244,-0.138846263062717,-0.6941281113129352,1.1816089492351185,2.0923741013955977,-0.7824077871433983,0.7828608176394204,-0.7808304029147856,-0.6861078707010139,0.8235629490249913,-0.895720630546045,-0.38368964558435525,0.3509317959479291,-0.9142464057902414,-0.6417545471813545,-0.6174781628217892,2.1547303840423773,0.7308209379042788,0.3807621429348167,-0.7247800579508231
SIDM01161,-0.3774884178186615,-0.6642607611702669,1.7805949346812764,2.047563045965762,-0.801910810019569,1.4431076035217147,-0.7559818888222953,-0.5489759068538348,0.8093829946525065,-0.9165706910530936,-0.17085855399673644,0.41201091300431275,-0.8765573054211885,-0.5138069716795632,-0.6939274248303684,2.809781274159477,0.5376045833481471,0.8285092375873758,-0.5397998741313138
SIDM00579,-0.6267547191429178,-0.6774532504218373,1.195207508735432,1.415655930536206,-0.8071631022839592,1.263352648314961,-0.860454025081679,-0.8193280168217809,1.1841064709333156,-0.8896081192464274,-0.28000168632989497,0.22372177582154862,-1.0032390934307829,-0.7708259868152842,-0.6717109894093878,1.5860342370808194,-0.292992869118907,1.3360811038861897,-0.5770834523675968
SIDM00699,-0.01956091833540393,-0.6557181094204287,0.93889335161943,2.566792294106524,-0.7726397268627829,0.7341933352950591,-0.7833042497178219,-0.7016653523647526,0.6777674206765668,-0.9720097332836773,-0.2605897038235012,-0.09428704957319888,-1.0699695389128723,-0.7714644371554813,-0.7334069690147096,1.7210861723815356,-0.6636540274231015,0.33876766372491507,-0.858362254774105
SIDM00721,-0.023617132139243106,-0.7304837586146062,1.6939663667750133,2.43112968261425,-0.8255979101938471,1.3074686596799179,-0.9017371982857832,-0.7694032669301364,0.8364273264780395,-0.902499536538327,-0.36225522054275044,-0.012493544306336247,-1.0423971995740329,-0.743970637026869,-0.6836884746655028,2.3368316205400625,0.058882836772568115,0.6755641623090178,-0.814825086963051
SIDM00082,-0.25870890673572733,-0.6371767902376514,1.6102069683302729,2.3320287221735074,-0.6399802357010999,1.967042041257805,-0.8735519103865728,-0.7198834870281337,1.2232897311728006,-0.8960942356966254,-0.4433000323100505,-0.126243012056566,-0.9644529385087549,-0.5903696359235843,-0.6672061298027232,2.8696776230649945,1.0292485046936442,1.2545403898793779,-0.7895257318455948
SIDM00320,-0.3222888867936481,-0.5576466968840851,0.8700463855933925,1.943231138996412,-0.8000424836451128,1.348606045855769,-0.8665306333228965,-0.720889209063108,0.09166546257911665,-0.914705794016095,-0.46885714719881066,0.12308328326340823,-0.8355604378555722,-0.5436992173648579,-0.6163262575133344,1.8206363236933039,0.3295177863680039,1.2249747971051006,-0.7281982328594852
SIDM00967,-0.4102844264910038,-0.6238700966228946,1.6281530007350264,2.158570650917932,-0.6354875906114122,1.1234174809861353,-0.8264990320343546,-0.7513783464568421,1.0149911650099115,-0.8290615395245918,-0.22328700747853383,0.26366237078223564,-0.8809799683006706,-0.715996554711766,-0.6627536722229483,2.5294520358332124,0.5652465290249016,0.38998702958498166,-0.7157179387513465
SIDM00508,0.4899846665289896,-0.517201790569856,1.2732054114457432,2.750400539471772,-0.7841448568076373,0.6077935598728917,-0.8202732261079585,-0.808718168226542,0.11807570303948015,-0.8605571515950515,-0.19059264032727394,-0.13568898291814296,-0.9443330002415891,-0.7870839285380334,-0.7533589809582203,2.332726239060768,0.05759957214412604,0.5961309044104478,-0.7518444497765324
SIDM00859,-0.35693301157320706,-0.49658540513560956,1.7018399522984082,1.7763239058956002,-0.814985452793489,0.0025788172001501085,-0.7958943921410669,-0.7573844783992983,0.22778391191133693,-0.8533156621991952,-0.5136583691580948,-0.1385722550493031,-0.7884952505756926,-0.6825843655166782,-0.7043011126601536,1.7209564834802276,0.044785703055396524,0.8771296528714205,-0.6693953322177316
SIDM00393,0.2314769431628773,-0.6522746551696927,1.512729741027684,1.9478095090365883,-0.7443215481466353,0.8026824933437379,-0.8274301407955217,-0.8196780766773106,0.496007558245039,-0.8667916022989512,-0.5553458931348567,-0.04040558377640208,-0.9031414640325988,-0.7584327820981198,-0.695443978374244,2.687729913308621,0.3850998140016139,0.3352686888211771,-0.7370826171344073
SIDM01174,-0.178565235230929,-0.5350821154108643,2.149234145842273,2.990805712575232,-0.7987353347122867,1.2663816064913858,-0.9086423798922117,-0.5298935755855985,0.7387348169212047,-0.8113680387921904,-0.12279593273055915,0.1504335055170673,-0.9527810178802729,-0.7488175220661799,-0.6101082728404571,2.8001946497992525,0.06964519722419348,0.8217261993812922,-0.44924765469407796
SIDM00530,-0.2731501054982123,-0.5380169998989014,2.078157578405548,2.373155801547788,-0.6220433159523173,1.2650681082709234,-0.7898871235760829,-0.7286605015786571,1.145019228268745,-0.8581902901223054,-0.6044523430959318,-0.10888237209102533,-0.8947303879253534,-0.5917837727391874,-0.5836216270587828,2.716179303013366,0.7701981517861742,0.39165688387016,-0.7956472508576444
SIDM01149,-0.5559090480333768,-0.5929059843683435,1.172988662422084,2.2042205689110648,-0.7998106442380687,0.6714256844644014,-0.7958713720933315,-0.743613300346003,1.0253626092315022,-0.9235525835297729,-0.47228977228498376,0.1308151292072265,-0.917418576823658,-0.7124606459242515,-0.7227608235941022,1.9198478084411763,0.54430205327685,0.1040255254521344,-0.5367366666545608
SIDM00243,-0.613767679707548,-0.6968759871435609,1.1175629553130895,2.238355995819847,-0.803204212697057,0.6117525195375095,0.7326587706574965,-0.7824244394677592,1.1456029499996732,-0.920843554355281,-0.492477644329495,-0.0051708947257314295,-1.0065790977126938,-0.6706276927085613,-0.7408207554034435,2.009112045085534,-0.17044397367501118,-0.4188921400597172,-0.8186080186905643
SIDM00176,-0.3448286634013207,-0.7197328575493027,1.3662982810458328,2.2879763145490304,-0.7291877430426589,1.3376017772051496,-0.8608938563776296,-0.784618595511146,0.8482712679133824,-0.8751788384680336,0.2605742284188273,0.2919450373508353,-0.7784021971704547,0.14355830711415443,-0.7147724572951598,2.4578234223433806,0.942915144597933,0.5878381942087136,-0.33072118446627735
SIDM00422,-0.7904730855019066,-0.6459748526116238,2.3337675007806706,1.9506354930744194,-0.7310956490319916,0.7954165019149917,-0.8233285292012118,-0.7231622853405449,0.5412595362972112,-0.881586208971079,-0.08545810710397202,0.10580402628404785,-0.6452753807228299,-0.5312882528094082,-0.6520364728785668,2.177457641905908,0.7637394271916267,0.35949045134419777,-0.2288772223545659
SIDM00532,-0.5744207213612589,-0.6614198687322548,2.171506028860568,2.4148270800111162,-0.7507330304725286,1.4904874890813014,-0.8067451826897991,-0.7727526392366539,1.1522333352699432,-0.9148683655105901,-0.06427988465203557,0.6611096837892388,-0.8415803098584004,-0.28948563539956207,-0.5991166218072717,2.8576155678681303,0.40267721197832684,0.708617237095681,-0.4840218251084247
SIDM00077,1.0187692860192916,-0.6038895283301963,1.8378242523232686,1.5127236355261036,-0.735580767379452,1.3905458493987575,-0.796463513683634,-0.19952009532459278,1.0152553548258436,-0.8194556738811917,-0.08939488302753186,0.32330416198534534,-0.9464567236747344,-0.27212002380720146,-0.6804107791186932,2.9552141176007285,0.3942103023902344,0.9846833453082775,-0.49969614239573196
SIDM00561,-0.7414622794570457,-0.6731886457412914,1.7332490968958538,1.6955594038519946,-0.7294091458587355,0.49291717488687764,-0.7110978929837958,-0.8075671054101283,0.06606254003361137,-0.8395348700704691,-0.518794301528208,0.1056060330283066,-0.8592942991629183,-0.6811690518736508,-0.7226670446940342,1.442876655011447,0.23284095033161886,0.7862326860250365,-0.6486897998761697
SIDM00407,-0.6120647760167934,-0.6057613340660751,1.143670031334382,2.3900014766105633,-0.6178325235366182,0.5425247569913819,-0.842973591663363,-0.7862824709299467,0.7222624608069573,-0.9256275901072626,-0.43017841112316685,0.30095029405515317,-0.9091478591809664,-0.6214471072923039,-0.5592785204131716,1.810945976632089,0.7611619832290619,0.525767099283505,-0.75347322680223
SIDM00631,-0.06691813455894273,-0.6559374481205524,1.6968946465748203,1.7692741836898502,-0.8095733296111898,1.2937723602569655,-0.7238891394663747,-0.7699239390529091,1.0362514570305394,-0.8493605893001229,-0.045185002023129396,-0.2137004738286793,-0.9554227938603295,-0.5885644450407852,-0.6167594826117153,1.9658200895043803,0.5671094341856149,0.594537997591077,-0.7677709571833385
SIDM00324,-0.06044400402740575,-0.6277563688962711,1.2603580648038335,1.7829092857717568,-0.7520786238337414,0.737766393659193,-0.7768144216915361,-0.7496217818051775,0.859106417099864,-0.8939880350236767,-0.5694921018304969,0.302472341623061,-0.9336431030310697,-0.5942139067371882,-0.6560376831729378,1.0691891035298091,0.29211464374337953,1.04267463030899,-0.6900670195326016
SIDM00410,-0.6677569890571445,-0.4426203273725609,1.1059962347687777,2.378493745067576,-0.7893645860456643,1.1830350283028965,-0.7786612014296102,-0.7309574380608426,0.5009807025548426,-0.8793409309118214,-0.3107547436203177,-0.055809637531822893,-0.990986697240093,-0.1082520346192335,-0.5469745222397124,2.520619598235232,-0.15048099806905701,1.696529463506238,-0.6822709106580115
SIDM00483,0.05164296764748054,-0.6374312518079024,1.4208826734058362,2.0720571458550907,-0.7999791552997136,0.867779275028294,-0.30317911691572125,-0.7594288275291421,0.9872055153602122,-0.9158318057735988,-0.39907053188587954,0.1829616385100783,-0.8860783505663211,-0.6363063195552506,-0.6134758361025734,2.3637807831293083,1.0538765084263166,0.49710342292791876,-0.7376769421792319
SIDM01187,-0.6671738029482621,-0.627699258433391,2.1293914281950137,3.5949737378421114,-0.653640592994923,1.5669247072266577,-0.850746347318586,-0.7318905720924175,1.2520265413723601,-0.9547787034868738,-0.10884161807738778,0.11908889433081293,-0.7389588533519521,-0.7757120201857448,-0.6074769578380036,2.7353981675214643,1.0574465550599585,0.5316762278147448,-0.8300391913457128
SIDM00216,-0.19509268563923612,-0.7033096173249945,1.6362427241323199,2.629377411754786,-0.5984196162729472,0.6748663053496257,-0.8205001081357475,-0.6377631091255074,1.0824815401350023,-0.9387858444783024,-0.4068546116749566,0.335188035307908,-0.9899029116246946,-0.6643168983237394,-0.7409128900825437,2.622323262974347,0.06384158628737718,-0.2995629298917248,-0.7406743942686808
SIDM00199,0.09012805955036926,-0.5518225480195185,1.350990448720973,1.4377294628506176,-0.9509002515079459,1.6962251863325284,-0.7358823707729654,-0.798348122761522,0.2724356352982845,-0.8525121721431137,-0.4355158666056471,0.47333163784908394,-0.8676339897250686,-0.3378727605704949,-0.5547655056827921,2.6792766885429873,1.1157413289694142,0.6924645833698904,-0.6088150197507843
SIDM00234,0.17243802965803096,-0.553760990770384,1.9543203217604757,3.0591418747193826,-0.7420032333636666,1.0199405837074358,-0.7651276996530463,-0.7239039889955745,1.257448991672279,-0.9248385264292435,-0.4385038381634959,0.3226952397898211,-0.8758840811980174,-0.5815513549349068,-0.6950388123030989,2.4153302224546933,0.8146742668778761,0.4933388014711065,-0.841062031153633
SIDM01019,-0.3045804811775094,-0.2521009069597235,1.5363341179435603,1.7431701397230221,-0.27964247477365917,0.4629938118885701,-0.8417790342053904,-0.7580131244635698,0.8466676674100224,-0.7967933672025634,-0.46715443382603866,0.25492083195520027,-0.9971457849384764,0.024423501773299192,-0.7554936822823141,2.0280188672778032,0.2895515243900724,-0.4508360480567329,-0.7052043825833096
SIDM01114,0.4614068920397951,-0.6327061616035153,1.717547360782547,2.2141748799671124,-0.7576221695918675,1.0901035275484725,-0.8362493575870913,-0.7707844066893439,1.050634096366778,-0.8796827394261342,-0.3742704902876588,0.5770827779319484,-0.8203283183203672,-0.45276704031007603,-0.6500130255244687,2.624455585759021,0.7467846705905692,-0.06221489841411822,-0.5208395653539902
SIDM00584,0.49433059076364166,-0.4545993498692219,1.6066473624295332,2.692697687014722,-0.7954524966469408,1.2812544400639916,-0.8135596166145945,-0.6968724439334523,0.9305633120030711,-0.8937777814881261,-0.11865127372848855,1.2442351245096455,-0.8921064451033404,-0.4840245379706349,-0.6191059363034674,2.961270288930833,1.457754735811836,0.8757015518332505,-0.5145056352560895
SIDM00043,-0.03163162203130697,-0.6643258113941143,1.5797199132194166,2.2436336462375484,-0.8097698349323543,1.080738030693393,-0.8411170662081415,-0.45383804330094074,0.6881709081239844,-0.908464220750823,-0.37216029285940694,0.2925286130911479,-0.9217945276034377,-0.763943242811233,-0.6312063758285622,2.8990753863256113,0.024621416193454933,0.709378005342232,-0.6902395342847282
SIDM00498,0.7551763974050328,-0.34879475256693343,1.6506758462306772,2.0532216506063867,-0.7795166726659936,1.2604755818328195,-0.7477021245903266,-0.28826626307966036,1.3374656391688577,-0.902168985189391,-0.42826834153332266,0.18702764099679017,-0.8633211141715157,-0.8406613386522989,-0.6580026622637175,2.6952258021005373,-0.1604709372597156,0.8307929203529006,-0.80669912718504
SIDM00406,-0.048630979340757996,-0.5333811641621651,0.9538364252655136,1.8885818464843644,-0.7009818725380366,0.17116553899869816,-0.7382177424236929,-0.7528134542260474,-0.19852000506501366,-0.8115350360728973,-0.523679494907121,-0.14032220262274675,-0.8846746767365183,-0.6913543960580376,-0.6957818518293754,1.0183087262413715,0.27442130015126587,0.9351217875074749,-0.6667142672725342
SIDM00193,0.6946189123402765,-0.5358289106227099,1.6261380270955048,2.2660279802875753,-0.7013923105280144,0.9982000522506509,-0.7791458284332585,0.8085621527279029,0.8629143804349872,-0.8315383775702886,-0.5115322659592112,0.13608626082362082,-0.7695513208650611,-0.7302937563892732,-0.6661774001218582,2.741911422561768,0.14304001484441883,-0.21519031427451216,-0.7975450874848805
SIDM00045,-0.47803342422803213,-0.7596088587842234,1.3564991589520488,1.879535134733869,-0.7845526434203743,0.6960238103055485,-0.5260234989129593,-0.3256698476202669,0.47537592635913684,-0.8271403653694059,-0.5119880935873472,-0.017146284424817446,-0.831334004367165,-0.49248578722171565,-0.6433581897495919,2.3496988067631617,0.429453657833455,0.09424116270573935,-0.7482654085074928
SIDM00655,-0.2632913392826186,-0.6375182930356409,1.5142302795070344,2.7367106921746225,-0.7722683338604492,0.8399713500988186,-0.8133369967813465,-0.4474615491981892,0.8373968740654538,-0.9596226385880304,-0.6017446300201006,0.31388727384164195,-0.9579962410407853,-0.7082177391778204,-0.7480822687799119,2.353717749202651,-0.23485043872752365,0.4724906148353481,-0.7997929316879063
SIDM00214,0.9343411407729914,-0.5285068269600645,1.6497299775589622,2.33089692532109,-0.3075455305621542,0.9335919676979091,-0.7836382313048098,-0.7400255083509354,1.064215981146855,-0.9243318315396513,-0.21266845829748227,0.31675192019803294,-0.8381706684203402,-0.7843145057777203,-0.8140062785199381,2.2308660964469627,0.5081914570530635,0.004755971804762803,-0.7061325986190071
SIDM01007,-0.7872950805254346,-0.43840936371454664,1.2170753668746361,2.2186884417283745,-0.6720947110411679,0.010685907971598782,-0.8425160527543877,-0.7579106117160173,0.5701616825041671,-0.8545445699903574,-0.21918838932098034,0.16109935932251493,-0.8675577321669771,-0.6979930901293274,-0.7340211150758594,1.9188298873708232,-0.7182994627697433,-0.19477947956769,-0.6063048873002936
SIDM00262,-0.5996925303475882,-0.6243050754057363,1.852962831468609,2.1746794431408474,-0.5324939627097407,1.7772037303400021,-0.8445131852201158,-0.6095424582798391,1.289950995559014,-0.8612539635590868,-0.5309269380236727,0.24077718424487587,-0.878124709593722,-0.757211281108648,-0.49460445181109286,2.5166779870740617,0.49764560110891337,0.39518723779721393,-0.6148139268712018
SIDM00591,-0.27651507622022986,-0.4326425628467806,1.2237244752403724,1.8807644640836616,-0.6137823043228761,0.5612817154898011,-0.7382601144996527,-0.7029203387335713,0.7953206901739318,-0.8651140025763566,-0.6108051638569779,0.17869222383786793,-0.9118373377458543,-0.5082692774580666,-0.5796828980678672,2.2498994566518458,-0.09573345588524741,0.14630117000099035,-0.7523240252789023
SIDM01197,-0.6423031890259437,-0.6939654025170386,1.9358629914441572,2.3692032883026233,-0.4266843047803091,0.936440937742532,-0.8060055057734655,-0.6471634560100906,0.7450239170061401,-0.9804201362178934,0.21320099672756812,0.030245328276009068,-0.8246681958592843,-0.8420510849858689,-0.42448550601647334,2.7267021410686327,0.3622775812713806,0.3892955802313027,-0.8600029034671115
SIDM00905,1.3041808733867801,-0.5605750406119989,1.7258547705998,2.2232131708065683,-0.7347379859561424,0.9796829276554904,-0.7461515063378065,-0.2941015961797452,1.0091220543161477,-0.8815469621102754,-0.43714257080440083,0.5095667182153004,-0.8934585847519855,-0.757822737211249,-0.6586065919212001,2.5400782032729285,0.19680251215658445,0.0631846175791652,-0.6826590902926762
SIDM00180,0.12824645935283052,-0.6389055851637021,1.3940326445503088,2.4255434226531074,-0.7076397684227397,1.7163844076646184,-0.8458862821101916,-0.6854417291631418,0.6122385627864945,-0.9070799783892458,-0.15089808715325098,0.776673132778618,-0.8726670956226891,-0.7686738019455301,-0.6602506734683289,2.6787006465020733,1.22086930559388,0.609260950796295,-0.5460095210987499
SIDM00323,-0.5610607971153763,-0.3707672306164022,1.0932016028592355,2.3158360131984064,-0.7358546696443506,0.5741967111436613,-0.7901955062541559,-0.7355986371557324,0.3720946588995327,-0.8665026884238406,-0.5050081058526837,-0.13659742892657192,-0.7751753468737995,-0.6407420340774025,-0.7245903225947403,1.560579400952785,0.3332249972562107,0.1786589899314612,-0.7140892603877999
SIDM00113,0.47540118509310925,-0.5566497141040195,1.5258922828110095,1.965936717662852,-0.5952099517387878,1.1462194494099718,-0.7476072938695683,-0.7688729051163733,0.6769766256733869,-0.878498654952439,-0.3252090948685883,0.10424021599587933,-0.887621751242193,-0.6759736530447175,-0.6273351200209047,2.560704897819291,0.7366819727717633,0.0861021375167755,-0.7050816905740779
SIDM00551,0.8691039731080318,-0.7959197516846552,1.6486022028121752,1.759366074772485,-0.7998894621016904,1.1083719028607102,-0.844450800278527,0.07844194282283266,0.5492165977305816,-0.8978490410805144,-0.45959080711020733,0.5160145180363612,-0.7683945820119195,-0.06418853126649796,-0.7075126563075965,2.3997198531536204,0.2493236201542486,0.43063558481589836,-0.750969268408341
SIDM00958,-0.6447366605624564,-0.3150867114010512,1.4245915778156875,2.3774730926400434,-0.7310247010261016,0.4904630660008073,-0.7740098643720991,-0.8058596693420965,0.606349023949119,-0.8820037600395065,-0.4023188840545224,-0.0363191166256914,-0.7637463127777301,-0.06678197297436259,-0.7284974532230328,2.173402075648215,-0.3859670140340534,0.4028666051702665,-0.7175550180621257
SIDM00659,-0.23068297295681348,-0.6017741357095306,1.4436456859696012,2.184171266606652,-0.8166461445715768,1.4069824514784015,-0.7040927567169228,-0.784004843746089,0.9796642896151789,-0.8571565293658013,-0.4958080852824467,0.643399470907588,-0.9038605101172564,-0.37427486324408155,-0.542954063400238,2.5145285976751977,0.1936147476231152,0.7614657364379436,-0.6572619113163896
SIDM01168,-0.478667757273667,-0.5649856492353178,2.0708297649432463,2.106517189139705,-0.4294293925609145,0.9460641871503205,-0.7239664659955499,-0.1897890143084945,1.61082581846141,-0.8702401021881775,-0.29927018837514363,0.10991108052287703,-0.8929827601026157,-0.5039410885597199,-0.7412492554120635,2.5164959363827943,0.22477474580842252,0.7080004126744379,-0.8521765301928291
SIDM00968,-0.4209600289858094,-0.5470891130747778,1.4838827990726555,1.8205000894283692,-0.7055672717642455,1.158296843302476,-0.8042512453902358,-0.7884141067117246,0.950917884706712,-0.8475513415189222,-0.3541758280054967,-0.0250349124808204,-0.9283956009947212,-0.7055918140999816,-0.6640103352222131,2.634367780398866,0.5366381870947853,0.3882984865716808,-0.507067143614608
SIDM00250,0.8831706474767475,-0.5143232803957137,1.657037955373889,1.9713162831645925,-0.6528162057194675,1.242838132708081,-0.8168290846478703,-0.7204497620884123,1.0362408938199141,-0.871283394246765,-0.49123746777608884,0.4339587572918165,-0.8547743891564723,-0.7224608971882265,-0.7227838224372283,2.3575643600844796,0.27354749723564487,0.9539326484541881,-0.730123982066197
SIDM00252,-0.4130053954317036,-0.6265880143705562,1.0634456777186048,2.0089064190196426,-0.8001437049569253,1.3484389682731142,-0.8666510057168452,-0.7689884055847405,0.7314419305835606,-0.824539797962505,-0.40148477187773646,-0.1543501364383156,-0.7789121102913816,-0.7180658339635431,-0.7438443372082529,2.4646638521878694,0.13089416318087851,0.7569357949380411,-0.7016018106670272
SIDM00242,0.6696085651585157,-0.7541437707766037,1.0569014626260675,2.3238413620849765,-0.7683483675796889,0.9917249219818859,-0.7755399877617124,-0.7246935338470539,0.5491615323448581,-0.8160280308785498,7.068801422487037e-05,0.500188532055532,-0.9154590415260067,0.030026121122902066,-0.7143586099982823,2.3600990518347347,0.3630133089925568,0.24060147639503587,-0.5204935035930547
