,PIK3R5,SFN,NR3C2,PRKCB,PRKCA,FXYD4,KRAS,IGF1,SCNN1G,SCNN1B,SCNN1A,ATP1B2,KCNJ1,ATP1B3,ATP1A4,ATP1B1,NEDD4L,PRKCG,PIK3R3,HSD11B2,HSD11B1,SLC9A3R2,PDPK1,ATP1A1,IRS2,ATP1A3,ATP1A2,PIK3CA,PIK3CB,PIK3CD,MAPK3,IRS1,SGK1,ATP1B4,INSR,PIK3CG,IRS4,PIK3R1,PIK3R2,MAPK1
SIDM00835,-0.6974571056702399,2.5716169295539344,-0.6395936321822713,-0.7883842050233952,-0.4642950801571812,-0.8496356876418104,1.032351349983271,-0.7933934493508841,-0.9903315006111348,-0.8103560175547555,0.6139223229271763,-0.8321821013688419,-0.8115726841566574,1.9099041951556401,-0.6175139861921003,1.664288779668727,0.8330035542203512,-0.7838579332334193,-0.668855554498627,0.02212107055382001,-0.8351496655820844,-0.7485810747188614,1.271127779235268,2.199649361911703,1.5165972851342204,-0.9766913713925779,-0.842157073001475,1.0776756825014073,0.8973155614312668,-0.7343441650524649,0.9385504473424873,0.1090251586450848,0.3453658407153904,-0.9578532019567545,0.23679220083674477,-0.8734775843376056,-0.8523128790393812,-0.19689319143404868,-0.44357766803999155,0.35103068320866776
SIDM00781,-0.8206257560231324,1.9830477618608855,-0.4876593868200338,-0.74044859781459,-0.19564216529173958,-0.941137697694912,1.0086671386494785,-0.804126328063557,-0.9059797854263512,-0.7829257088988097,-0.14978568307118661,-0.8746306789696999,-0.8833006810312581,1.5077030784277663,-0.789116228813836,2.369505419626306,-0.050861635645016647,-0.733422044982488,0.035350986175615336,-0.5157345067455195,-0.8412026645045596,-0.5827981856970519,1.1489608184581297,2.0935163306975166,1.4008275152743794,-0.9225181784432913,-0.7614060631887014,0.6619663645121053,0.5957506511209277,-0.6555889622360411,0.07034854942539333,-0.30626921835343496,1.2399987784947002,-0.8681108323828671,0.18557021350937353,-0.8284573274904451,-0.7602429424273227,-0.22938591970455166,-0.5147782037955929,0.9016275167831743
SIDM00700,-0.770620631065238,1.1585441942124413,-0.6863706298346185,-0.7703029655060545,0.3100717062409662,-0.9149635463616921,0.7026893615172748,-0.7689152845669494,-0.8787060594554945,-0.7531042833669024,-0.20393763766383785,-0.7114808630038243,-0.7904205899464949,1.627799838140684,-0.707961238907522,-0.3834956427649138,0.630797735953932,-0.6783834617712137,-0.6517265718209141,-0.5152639583250865,-0.8555629678343439,-0.857640225993729,0.8941550140525651,2.5538163024259024,-0.009554101299105366,-0.7670351542870061,-0.7853655432701885,0.7326567819346348,0.44959899351467053,-0.7121252719595782,0.057473531978722514,0.3540380985480552,0.6569468065453073,-0.8417463138035463,-0.3017479543546516,-0.8708035966542208,-0.8004099905495279,-0.5687299137484533,-0.14162533167610722,0.4950240716274837
SIDM01126,-0.6561994898730578,0.7097426001032453,-0.7549215231523784,-0.8727303938470681,-0.4656885472396536,-0.7002501211440502,0.29637400972848493,-0.700811559996112,-0.758815961331916,-0.8753316563415252,1.247698953098138,-0.7288050819247007,-0.8882473004986692,1.0102486866985645,-0.728019866539973,1.9087295150759531,0.6471989068836692,-0.7678302168720788,0.3912501325856296,-0.5171679273166409,-0.7980937039881865,-0.9209984342006224,1.2176949513064446,2.5160698234041616,1.3986394426217654,-0.6316803533099834,-0.6921028182042748,1.0748909626217014,-0.4082688110680042,-0.6564226350168827,0.577889667701045,-0.5162128452950937,-0.37415809297529246,-0.8758827441178564,0.09325687308666664,-0.8129874982258517,-0.939105219940199,-0.40357214730377305,-0.4760581223275883,0.1701286051954778
SIDM00259,-0.6250631465597644,-0.6536396930728873,-0.9197178127584995,-0.8039870293907045,-0.49007179524444267,-1.0060172499115787,0.6091923052699696,-0.7865935549788654,-0.9503537370697993,-0.8780794242381701,-0.4530039974697132,-0.8828147762280173,-0.848200866663037,1.427764042454836,-0.6639653877651721,1.703144965440451,-0.5359976067671733,-0.6347466455994619,-0.46349923010027816,-0.6568008097836225,-0.82952371360532,-0.7604393737960211,1.2549454654291743,2.070913888396441,1.472793220692453,-0.8923304394474875,-0.7893848766919308,0.4701488411203427,-0.2887950762874708,-0.7161381392719514,0.21874933688695528,-0.49309657353033337,-0.6603533654813607,-0.8954327917203841,-0.4801498289728765,-0.84969133341757,-0.83113168539966,0.4787598509616947,-0.25034376688926885,0.2990804145318387
SIDM00834,-0.7915464671311585,1.7266750183444988,-0.661068686996305,-0.831442375863725,-0.3668711477025961,-0.8075989176201839,0.7981413760597539,-0.7591043596299166,-0.9162907584277797,-0.8505221379415627,0.39173860013060213,-0.8654156546373384,-0.821718160840938,1.748050386932293,-0.7076073242310855,2.427990382382134,0.5872827566406748,-0.7934717540404186,-0.6875195107102005,-0.0941381160056866,-0.8470321536489779,-0.5532320309657531,1.0943957493094831,3.128336325244271,1.8007486408196973,-0.8731934755682139,-0.7286151595994724,0.6904077363852072,0.25602538106204326,-0.6200796670048085,0.6789210631834726,0.09787906856402044,-0.6266183341276793,-0.8792761652478962,0.3242506228141339,-0.768903896474872,-0.7963720992856792,0.22486957243335617,-0.46522389427840705,0.21914866014486406
SIDM00814,-0.8137238027420841,-0.5066715977237185,-0.9187698439375034,-0.7652016298102653,-0.5851194467849242,-0.8834854456964814,0.46840461601835776,-0.768247047622584,-0.8734192988933877,-0.8598647822327143,-0.5967863846372333,-0.8191435217457855,-0.8123104542638523,1.3812660687333074,-0.67431423313481,0.13588463613397214,0.2138083043370447,-0.7256958149966289,-0.5763721319368946,-0.49387066145222036,-0.7764150167723466,-0.6182132067130233,1.3474533547207541,2.0544579070067788,0.4099913347007094,-0.9225524958001248,-0.8523312756143887,1.1826045110956895,0.011907445103378373,-0.5417301278495535,0.04198347917175621,-0.43568899471884404,-0.6391929101229761,-0.83994537248343,-0.017734255889456315,-0.8617214583190245,-0.6670732359268237,-0.46979787130937917,-0.439130223370891,0.5940445221881553
SIDM00258,-0.627616235838022,-0.6306561140094814,-0.7557563055775962,-0.7314830423613181,0.47376881154626843,-0.9588206520825306,0.5430026512403329,-0.7026549659674222,-0.9500435377943045,-0.8382133985041715,-0.3692229950152555,-0.84202324627886,-0.9059520681783451,1.2756307913031888,-0.5042128580144721,1.8095537176305347,-0.6599225188217185,-0.7022773032829315,-0.17817983636928852,-0.674681670658115,-0.7885560837481103,-0.7849953792133462,0.9892085714114823,3.235319777487391,0.4907726558645131,-0.805446368573164,-0.6547512846651733,0.8159635098828179,-0.18674678734858494,-0.682055929258114,-0.0684069978848301,-0.27145837313071414,-0.6810754903069595,-0.8266973458320379,0.4856426941888471,-0.8091809795470445,-0.7997326447509515,0.18260207254823593,-0.3459766026991859,0.3427383652187487
SIDM00577,-0.7454259760860416,-0.6326149196542525,-0.9064341282933962,-0.7753109860026427,0.12710000389420376,-0.8974379471333583,0.9628196557958226,-0.7499285516222385,-0.9407036526287719,-0.8264081501580434,-0.4754204850207799,-0.9297556326161518,-0.9080710312070884,1.5942655509338903,-0.805522120845932,1.513176787068627,-0.0070523902156064905,-0.7586002140277788,-0.26052607048010834,-0.8621835792087889,-0.8475445290571348,-0.5902769907639296,0.9669564119473731,2.0158553091416636,1.7190886799283998,-0.7446398696328472,-0.8418935614509787,0.9366776699935732,-0.44277347260997957,-0.778020365388811,0.2589951873592467,-0.5304157077045496,0.22702568936310888,-0.8944745791369613,-0.1266226852070675,-0.7878532720175107,-0.859927974457272,0.03913827478711617,-0.42080866655399723,0.15445861753842666
SIDM00384,-0.6470139660308523,1.008909009965903,-0.8110733761957243,-0.8240276497451486,-0.2370143275360574,-0.8985928502206197,0.6706886401959027,-0.7297435971240764,-0.8092135703630188,-0.7370475930271346,-0.3558050651966268,-0.7836819130169586,-0.8822893833594597,1.4332562845829573,-0.7813993831452896,-0.44685269309060294,-0.17840825599328283,-0.7173485923189294,-0.6866832490683588,-0.4088599175571107,-0.8038679096731953,-0.6910416795175246,0.5479942677084264,2.4753566941050007,0.31285956688271527,-0.8214006419760009,-0.7863882122031839,0.5788130675425746,0.08305012321142509,-0.6840513115331631,0.7679801329003092,0.08170527062948632,1.2242304788180447,-0.8269827377809587,-0.5162315297366094,-0.7946900925692439,-0.7430934636988807,-0.534147163881366,-0.6014961188084142,0.7825511840347879
SIDM00837,-0.7550200315440152,2.4781148539229636,-0.7483431770975816,-0.8038901613077246,-0.5251713830743933,-0.6801123504673379,0.9218495982810428,-0.8221050175274283,-0.8647744282470918,-0.8912443779487234,0.16229019783956442,-0.7659651627900423,-0.8129528378657608,1.4546627436364499,-0.5731826852119084,2.059571882484561,0.1479897401222267,-0.686794667620299,-0.6267140516592106,0.022992437692450313,-0.8425935280850786,-0.6013747677470694,0.9929284161481187,2.373654476195357,1.5556190231778442,-0.8737756768168535,-0.8163573351117555,0.6855074776116943,0.8013606153770498,-0.7548750130896035,0.24377447091942414,0.9908558988663125,1.3444324870985165,-0.8129611384487704,0.19172012048307616,-0.8510811466737779,-0.7504058875930271,-0.5711825995558549,-0.29909953134712053,0.614126847901008
SIDM01133,-0.847829596241222,1.1443951496977742,-0.7794458261634691,-0.7707983532763648,-0.20580785730165352,-0.8710845278965821,0.5461579364738912,-0.7765152253357792,-0.9439607293100706,-0.8670596289274353,0.4781846730714417,-0.8210527243861346,-0.9498761948676595,1.4795277581058501,-0.8822170080676514,2.037918684162729,0.622627259578276,-0.7354117798787686,0.017214765334780224,-0.05891383358344512,-0.8675117998646574,-0.9015078974131209,1.1286447966323045,1.8427104615561714,1.0876862660042452,-0.8218259710798574,-0.8319024303941102,0.9263252746495937,-0.2364682199595243,-0.7292454481145205,0.28351793809963466,-0.6871065322483866,0.06638117439939548,-0.8820787658640105,0.154353374914077,-0.7956793680915418,-0.9225328652346363,-0.21000287680316596,-0.4518680612835155,0.19339483122330536
SIDM00244,-0.7204077591533895,-0.6194981140724517,-0.8908435046911245,-0.7690337272301895,0.20356864251210965,-0.8955917755907188,0.5751002353251692,-0.772406905807083,-0.9624576741660728,-0.8630501058041676,-0.5417144178423735,-0.7875608142005017,-0.9090725380965363,1.3491605929019777,-0.8207941721777688,1.4437920791222618,-0.28118523011242036,-0.776978589832219,-0.4198291179640489,-0.5514102322286976,-0.8828220102422635,-0.4328895965493104,0.798478886226462,1.889430243721296,-0.3766276642964537,-0.8943145123784385,-0.8193208863180107,0.9104416388032783,-0.5889278925718148,-0.5579885091354695,0.012732847920772596,-0.45764183439684364,-0.35470369572750743,-0.8451374752467988,-0.37551714785676377,-0.8519069177786165,-0.7859806020262091,0.6465155781191761,-0.3623248384527426,0.05095288673561778
SIDM01161,-0.7718208453049916,-0.04018594486224869,-0.6344171566252015,-0.8133305973708622,-0.3640984040566872,-0.8324422132191008,0.4506433383606191,-0.8018043406373141,-0.9226947651551276,-0.9377432398139574,-0.5198287951129087,-0.8865944760480264,-0.8749214278718985,1.4313024652693285,-0.7148061575283834,1.5173596231332407,0.971388079935433,-0.771511948846221,-0.548326337734104,-0.7321010982779044,-0.7540801970830344,-0.7192760854187443,0.9368312369733981,2.2580122012356245,0.498344600827167,-0.8440676562718921,-0.7965486945808783,0.9720142386148835,0.1550219370142084,-0.45101511874581024,0.38010039568073395,0.005848340116524739,1.8093511857526192,-0.7866805226889653,-0.5312121930003846,-0.8100996728255337,-0.7860871908536552,-0.021637507230725918,-0.5015429557171868,0.6521728942685965
SIDM00579,-0.7255390583691097,-0.7040036269933017,-0.8006892774189305,-0.8701855284328855,-0.27416935988742525,-0.8007779395235071,0.7720059277887712,-0.8393143815876745,-0.9902131821433445,-0.9073777234843615,-0.6131982473969353,-0.9277842344185944,-0.8723351853935715,1.4725132105981846,-0.8271691412195782,1.909993836805488,0.37148734749221557,-0.7658246085843763,0.36612137308052023,-0.7204938179163215,-0.9160528042587042,-0.7724332936578806,1.0111770967404612,2.022875794322836,1.8833722882561807,-0.5882655998672592,-0.8265957107413888,0.7391614143511903,-0.27830225495202615,-0.7393884972891042,0.07014794269034,-0.7179301914752384,1.2541869176213465,-0.8473808459248927,-0.07092659743172548,-0.863377672674242,-0.8540856353924894,1.002967158021997,-0.20699300458425218,0.4177281257756613
SIDM00699,-0.7487128533262685,0.5706782973706919,-0.9846866926052229,-0.8406705145190331,-0.5229267237884928,-0.8047322003744789,0.881472744811749,-0.8173618665211279,-0.6647130665059661,-0.45823660884813555,1.2681489480883203,-0.808413047099233,-0.8588251278602381,1.2483595620080634,-0.6309719945204139,2.058959463797721,1.2883895520208444,-0.7597258872585742,-0.3328369759942719,-0.3618663143128814,-0.8797912993217761,-0.6431036763171296,0.757370968019009,1.9587574750583168,1.7701794838465197,-0.7757850283719588,-0.7836987373458987,1.2906261438285649,-0.2009527728469803,-0.7406860137963178,0.3799002691661956,-0.5298568235322696,-0.5801947871935157,-0.9264749826346753,-0.0850118150468925,-0.8786424669847628,-0.6788143408250564,-0.3465735412863916,-0.25051301359613554,0.33556985092483765
SIDM00721,-0.43103430121263536,0.4170018777480009,-0.8962410840719409,-0.799557259598848,-0.3181052367968449,-0.528353057633951,0.6749166590865866,-0.5584859102293607,-0.7389109620994282,-0.8910760333750033,1.5929086550780518,-0.8664470249912638,-0.8638493896244035,1.2445100040801975,-0.8524098366864115,2.123367651825593,1.4187444820037438,-0.7593424331436456,-0.06453675855450693,-0.4088895535969466,-0.9436317276626265,-0.70435857507313,0.9484641631864122,2.4465554286430167,-0.9081718512520071,-0.8179098845269367,-0.8784176909390634,0.8003507313228243,-0.03864223418665569,-0.7729874483834455,0.3134245074242536,-0.6683361923063602,1.028460332056225,-0.9337169222481924,0.3299861566334782,-0.9446688485216772,-0.9787572677777114,0.34975368219256797,-0.4434993373729319,0.343063027589622
SIDM00082,-0.7174603465345867,-0.45555546297841065,-0.807481747681579,-0.8101727154852097,-0.6694884299956242,-0.7947994706294346,0.7806466872763939,-0.6816267035019514,-0.8179567060809011,-0.935427071900792,-0.3635918008903079,-0.6636781365898036,-0.8409457463139698,2.042052058947883,-0.7560538568299872,1.7800613879585372,1.5247528553239815,-0.6166677211946928,0.19384194586582196,-0.6835929477631845,-0.7964223404701539,-0.9483965408190036,0.6809792210843766,2.7076863368263213,1.2300729917297992,-0.8477244017949125,-0.6724473907018355,1.223894210902938,0.25350565182361706,-0.38326713865506107,0.25348052158264733,-0.21168004380856517,2.1859032912697955,-0.8621318902498549,-0.7359416239128699,-0.7895506880076253,-0.7819106604666942,0.5751739516859702,-0.479210766842136,0.10454741942923432
SIDM00320,-0.6448755681858316,1.2511080902990335,-0.8578349261126854,-0.857002786360851,-0.17591712954826358,-1.039128204449015,0.9078833628376474,-0.7253056447965731,-0.8734544154475812,-0.903612769419531,1.015164852442974,-0.8422202894797778,-0.9040450721683109,1.1067916606706851,-0.90655580099839,1.9193114768496382,-0.11651923152776833,-0.7019112999257614,-0.22715174567035765,-0.2676622992021918,-0.8106732539036188,-0.7868652824891402,1.1209075611018755,1.9827030399525187,0.5688791705038183,-0.8474354250509502,-0.7423690128924245,0.819503748935795,0.547460553962291,-0.7701496339191046,0.47443798091908873,-0.33918771698244216,-0.7394671799844327,-0.881015353395231,-0.1507149385348946,-0.9277262991590339,-0.6845097051841939,0.2593671804870362,-0.3977703632484784,0.845128560417583
SIDM00967,-0.7628670673403544,2.176235219577539,-0.11188577691860485,-0.8856003703453631,-0.20165781796735308,-0.8404315462903467,0.6358383985603404,-0.7774261861822578,-0.8730152539682555,-0.933010353876495,0.45549256147079525,-0.8140136231607634,-0.7742592347303883,0.9069489399977059,-0.8329984531730407,2.395977833902351,0.9575061353902904,-0.7161178064352799,-0.3362884359813027,-0.42191504129515633,-0.8211523929419616,-0.8738989522462135,0.6658383397970713,2.971959329223345,-0.2047728050240334,-0.8736382033403554,-0.7866021313142452,0.6271388396548256,0.41346908401903104,-0.7362422636021927,0.1001924923276753,0.05791334124981135,0.1896121262910878,-0.8089643755738866,-0.7484228248494466,-0.8837087788509553,-0.6496800200640609,0.679367427633669,-0.36820732351276203,0.7753004117346071
SIDM00508,-0.6411022458758102,1.6611377666937028,-0.9247413739363811,-0.7442302878365079,-0.22085076110243723,-0.8495644768404224,0.36498939463943136,-0.8009451532039611,-0.8280565325991516,-0.9894307564271821,1.1114338161956558,-0.8811065026193181,-0.8809327127028432,1.4432564493175328,-0.833181378220969,2.9838646111151887,0.2925124170848012,-0.740607917737387,-0.011580622150363427,-0.2512068464478285,-0.8770280289461343,-0.7878209947856254,1.4809539946435188,2.3832472591802216,1.5345516211490173,-0.8181195745969755,-0.8754009558194985,0.45531861574417243,-0.3725227140763974,-0.8014978730346253,0.4212910203196328,-0.4305268818917486,-0.5459857153041291,-0.8894062789770376,0.6811481508079124,-0.8618449767302055,-0.8500548949213603,0.8095247868436533,-0.24325536633915265,0.4776862642603593
SIDM00859,-0.7041949534933938,-0.03806054771366155,-0.9053173598528176,-0.5979376420565163,-0.39890327931148645,-0.8973398048141001,1.4344114290534242,-0.694287486424509,-0.8387364169889502,-0.761824011863454,-0.4567778043899908,-0.6552154430967336,-0.7845177596751408,1.5510546775394434,-0.6685717784936678,1.589902729784632,0.5161217111826687,-0.6209148553568368,-0.6174907263139443,-0.7463551547867399,-0.8435247326484545,-0.8498628257325663,0.9196994189947355,2.021256025588428,-0.38328450151773846,-0.8271142877869875,-0.7095945228187426,1.2715393789163156,-0.011791650044163497,0.4375801343841893,0.31969855747345965,0.0806271380139616,2.464693377006306,-0.8337595463756831,-0.7141053338625534,1.0791551238883745,-0.8478817070716745,0.6777964249615603,-0.3453207185609782,0.7050736576521719
SIDM00393,-0.6740620831795362,1.9980695023904307,-0.8858950600640368,-0.8273826490482983,-0.5459717182597892,-0.7494723843355661,0.95544208197096,-0.7554433085631173,-0.9152089096890151,-0.8348679619003414,0.25235507525621326,-0.8261975327839385,-0.7941055641305795,1.6878486906938004,-0.8632094847641152,2.136593807206663,1.5536813360993138,-0.7254768937562168,-0.7019009206393343,-0.4323445886492631,-0.8705869690130937,-0.7434198432733554,0.6736046519989688,2.282346781808293,0.8288624502400542,-0.9490059760262111,-0.7751561204134947,1.0005804951949449,0.25840585527660226,-0.5491482827089956,-0.055311789025164385,-0.19481617833827075,-0.027238336213586397,-0.8361401071744706,-0.31093090321014183,-0.846935950564893,-0.6667478216930625,0.03344821639729596,-0.49547924718456227,0.4669914304345183
SIDM01174,-0.6821046276872599,1.0900803564703123,-0.8548836139378293,-0.7896005506624564,-0.2282194497217175,-0.8334159062415828,0.8522823923980385,-0.7751117986825009,-0.8381781940974644,-0.9442911814134253,-0.13967793999032,-0.7829063719481639,-0.7562348514863422,1.599435871509094,-0.7826757770690241,1.6475061643123017,0.5633469690118217,-0.7585731892003837,-0.6379203677247403,-0.6360524340416321,-0.7621451379558294,-0.7097035251179922,0.7831786616486324,2.194500859206304,1.2607554374579337,-0.9503216214159903,-0.783318100963255,0.953351764073432,0.3924302591347228,-0.4988115749153359,0.31614461780973524,-0.15181223404023267,2.0543634807774303,-0.8440965588363673,0.11352538295888134,-0.9072872491621877,-0.8246740095138481,-0.5789274787102495,-0.4212640572949431,0.7325015653444349
SIDM00530,-0.654812868616254,1.101673864522827,-0.9098090723249421,-0.8635774024354663,0.3206440563210301,-0.8180846284566007,0.8883078722530936,-0.7608396030890937,-0.8990265012324145,-0.8039268453894653,0.8895558149452338,-0.7967005440713172,-0.801791642889762,1.3811885516402445,-0.8427931502953709,2.1554141003942227,1.1171431213149052,-0.6785463782056563,-0.6866694391116239,0.5784212619238931,-0.8300761535429232,-0.7018000330314345,0.5970291345148672,1.9106462300095737,-0.4875817265548988,-0.8856290828497352,-0.8010439757942518,0.5996186892051474,0.745578703837745,-0.7322412070377371,0.9169260195222048,-0.0551129389325358,0.9171224535990318,-0.9225056004120922,-0.22440127262905835,-0.8801841327140709,-0.7187613812524317,-0.2652231718026302,-0.3198841485736821,0.2579529810077829
SIDM01149,-0.7131075112103178,-0.3973001056474317,-0.7772968876110941,-0.4418593531340472,-0.24177407956036684,-0.8439717511112446,0.43953512218077256,-0.7112969050521131,-0.8894414879631672,-0.7888677121602683,-0.5298768987364126,-0.5591960508149958,-0.7892676427495096,1.6868485503969832,-0.947820178161632,1.7535820772293393,0.977132886929221,-0.7274548435149127,0.15960560382133987,-0.36279675566816,-0.8962421152915527,-0.7081941284245824,1.219677061405026,1.7999798496736883,0.28076372097203484,-0.6330995661100288,-0.7692288415234578,0.9206357499891626,-0.3951137389279473,-0.7484857857056202,0.11311039369879472,-0.47785729223009604,-0.5426882620016444,-0.7759224096337942,0.10591466060562721,-0.866989814865672,-0.870886835777373,-0.0792061720976616,-0.5523207327841254,0.32966018226641297
SIDM00243,-0.5163060772134492,0.8001840083449869,-0.854845864267309,-0.7797886502908821,-0.572613921682383,-0.8676847620174146,1.7410637625769805,-0.7477633761293366,-0.8339693203350442,-0.8462333128229808,0.8250199122863509,-0.7482204869772202,-0.8095442352027341,1.4117476636763306,-0.7440028263503906,0.7150749777899166,0.3349726497505824,-0.6411067497420835,-0.6913020499796464,-0.6056374050630913,-0.8260771727421841,-0.9680139014933331,1.100341842453826,2.3885675729199596,1.0054387563471023,-0.8797821895465632,-0.7709063355350977,0.7767446984379014,0.3997428551507554,-0.4293636773910585,0.4825651773028974,-0.5733022308913408,1.5364942206931493,-0.8703731773158587,0.014100424218421346,-0.7754368974060168,-0.7274264174447675,-0.5060058048130373,-0.3976352568750308,0.9471550918527534
SIDM00176,-0.7614904636812023,-0.3380758642299074,-0.5004778573992805,-0.8228323321698034,0.1571760728885197,-0.7403658744600221,0.5537878912086818,-0.7273861941561443,-0.9248714378353844,-0.8747650935474997,-0.6049039734724468,-0.8916005477788151,-0.7431239643251797,1.4780211989197176,-0.756635785901184,1.5887108367670153,1.2867278641147821,-0.6728079049348105,-0.7082452707339535,-0.7401360011101183,-0.7527824018186177,-0.680985244976921,0.7188419313549423,1.9987933431878027,1.0048515332354881,-0.9416656157168463,-0.7386756834472058,0.9330080870121004,0.12755594229692357,-0.7271263943409307,0.34552355939477486,0.3608937977607503,0.6313406992829967,-0.8920933609975991,-0.5187772629311093,-0.714048668925068,-0.8140801103207947,0.204872334127169,-0.22648805930039967,0.6129541912723668
SIDM00422,-0.7320687597864729,-0.6179909265535257,-0.8602314730169686,-0.8284012587365556,0.11396659786102178,-0.6046879039132732,1.7909770350200291,1.7976822012124984,-0.8578249011825639,-0.7856605507228926,-0.4406673381522365,-0.8415529427335758,-0.8764574362945057,1.4462875694590727,-0.7504577038213345,1.9525463028085464,0.6167244429108316,-0.6929065139835894,-0.5751689828016396,-0.5336947630584373,-0.7614052395053942,-0.8110701461724987,0.9980014757010376,2.433703800476571,0.8448247834604034,-0.9251008826151156,-0.7382449426188247,1.2146098585147256,0.30596240249690765,-0.7049253772640728,0.6232017493586501,-0.44287857028362004,-0.237350193977813,-0.7653931740452199,-0.678258182639812,0.32744707121510735,-0.7802944810545471,-0.026156334587806588,-0.5637492899308196,1.1346633657585268
SIDM00532,-0.7665091548940738,-0.7902520658323273,-0.671672436587095,-0.8362871408033874,-0.20729314296397686,-0.8128183774596046,0.46231371402037874,-0.8015549572204417,-0.9756359305497602,-0.8247181921709817,-0.5905353587755869,-0.8541354804400075,-0.8480665814562149,1.6793220617501368,-0.7669870997355461,2.299562847613554,0.11926312235801588,-0.7825234140615958,-0.5661873059106183,-0.714730407653115,-0.8439916434747997,-0.4775817473451799,0.7924552138940312,2.5442980667701995,0.714677689239599,-0.9517097371161564,-0.8206927573942533,0.655263832169318,0.1214122646335108,-0.6688462714266654,0.29394470103323167,-0.7802293117893145,2.202995444650852,-0.9436868701692301,-0.3460080579834434,-0.8780119525741508,-0.7262429112299358,0.6010976399827772,-0.20453288272737655,0.503869595559974
SIDM00077,-0.8146719649499529,1.6443611380947987,-0.85595979773181,-0.7771871339979949,0.019746141020871483,-0.938434566860006,0.764212735560323,-0.7766799592794771,-0.8718327042626023,-0.7960908807522405,-0.4764771381557265,-0.8628047116408897,-0.8870335794721468,1.3257004285004408,-0.7851584519073099,1.9838430350946321,0.8259221830682223,-0.7258448665694665,-0.5882414392795828,-0.7534225688872924,-0.794989741776483,-0.736707233960422,0.7403115749232622,1.7584529393963486,-0.0751314028904392,-0.8663692338278156,-0.7682418817113672,0.7203860229514975,0.0868529210917606,-0.3620567194272985,0.30288530811024184,-0.23239159187602879,1.2705810197909533,-0.9281997744035065,-0.7485704764461522,-0.8582156681546658,-0.7806213448276763,-0.10404436462242322,-0.3318162640194515,0.5944735016633973
SIDM00561,-0.7246060739153154,-0.4887139933542384,-0.8752556768466335,0.9112239059094114,0.1877977971505099,-0.8429896073913304,1.118890228066798,-0.7358258744567382,-0.9613463503980698,-0.8086776563440581,-0.44306579919230366,-0.8194723113868623,-0.8162688154312472,1.354869534781245,-0.656255265415203,0.7960321287803868,1.5339615385639183,-0.7429774953834348,-0.36609538517019574,-0.7162780127482914,-0.7074004416285393,-0.6484792912660107,1.1899381001218685,2.305213017343453,-0.6883509564664827,-0.9005857029077294,-0.8627063204449875,1.6789935607645383,-0.34157231325309784,0.05398466461615952,0.21740830338512,-0.5934509720884361,0.009690705687954443,-0.8620068058670957,-0.5977123313567806,0.7814274121217423,-0.6828648156651241,0.565674931775784,-0.42765297051393375,0.8748946148644476
SIDM00407,-0.7584467829425179,-0.37718642565877725,-0.6392853233512084,0.24354740040151737,0.5508609323786595,-0.8471144829506069,0.8624180335408954,-0.5931023828281502,-0.8850169096257264,-0.6009804073012446,-0.41396876324924764,-0.7240211041023772,-0.6374703811770521,1.4288886595478951,-0.6355794710184781,-0.5269573017071184,-0.34851210549675105,-0.6417225374764188,-0.353096004414208,-0.4640335911252071,-0.8666608023091377,-0.7644310036931287,0.9965170452717395,1.228403751878248,-0.30324905612679565,-0.7226079412501559,-0.6347452235328946,0.7643413326800976,-0.23007915157697728,-0.1565227551390885,0.37491687266492085,0.18504865034586318,1.8571674708681383,-0.8409688345508325,0.9515521823034466,0.8935061469778693,-0.7442151576518543,0.44970394076175596,-0.312051026073243,0.4076637950201654
SIDM00631,-0.7747305852427192,0.9532131657676022,-0.7915575007889364,-0.721195103470376,-0.6072385426243158,0.09269576248138946,0.9523021636915238,-0.739449159007902,-0.8518562457405386,-0.8002650436858004,0.6265807541694647,-0.8607996482497786,-0.7894978190856816,0.37673689177815034,-0.7235619351101602,1.0370074413811328,-0.14943495275094812,-0.7202621084369466,0.1098900459001759,-0.6428389243771157,-0.8411061300391526,-0.8065731716887334,0.9445723668827121,2.1085819966150225,0.2896906504383068,-0.901681007618069,-0.7938649513218259,1.2919040437788207,0.31830972583993256,-0.6908250382791766,0.5519675951212577,0.495846446076263,0.964915038015828,-0.8671772838619173,-0.3935239437756328,-0.8054515432139557,-0.7399857993422847,0.9952876635257809,-0.3482331911474463,0.7649553254428629
SIDM00324,-0.7160696438243687,-0.8025688092476454,-0.4729128152661062,-0.8586832434805275,-0.021637620588118314,-0.8697632116104307,0.9844593024585638,-0.7337000862791325,-0.8911285684938114,-1.0534356014365425,-0.4113676314676416,-0.7656747439931284,-0.8190801933480623,1.3145388549427073,-0.6978930197309519,1.397315093629449,0.5236069184395845,-0.6912509956006683,0.20129916805698445,-0.39522394141198053,-0.8128621658706904,-0.9138585200828797,0.8325077123150225,2.619554921093614,1.4098582501668318,-0.8314812020322019,-0.790829158269385,0.8958071384472229,-0.3733780267116659,-0.7135376966968825,0.6058590279896432,-0.3364503994493273,-0.5428388434500503,-0.8764192526929977,-0.7998741442815444,-0.884831836659683,-0.931955924335347,0.16789786530082282,-0.3412374067898509,0.6515085580319592
