,IDH3B,DLST,PCK2,CS,PDHB,PCK1,PDHA1,PDHA2,FH,OGDH,SDHB,IDH3A,SDHC,IDH2,IDH1,ACO1,ACLY,MDH2,DLD,MDH1,DLAT,OGDHL,PC,SDHA,SUCLG1,SUCLA2,SUCLG2,IDH3G,ACO2
SIDM00205,1.835691298093391,0.5651764042267169,0.4376384377041166,-0.7531922741509066,2.037581899545604,-0.925059725482473,2.081838076361409,-0.7854013426585166,1.7961100009877686,-0.48772487093802636,2.0070305194193105,1.410129573395378,2.089668239688979,0.9295736721989561,1.8953172876492723,1.1857780070045607,1.5334532984183487,1.636058056478716,2.225142328408578,2.485431086196203,0.9469798194466542,-0.2668384395368806,-0.5439310818960802,2.131530206480027,1.4353658011766486,1.2141768400355812,-0.9433124844696138,1.9039729074513523,0.7469679132267595
SIDM00535,1.630268507691497,0.24183304863857616,1.5702608770933904,-0.7961959754027652,2.3738521020607855,-0.8719253966542279,1.8664896899541266,-0.6935936664767883,2.262880084338572,-0.6732157299610653,1.5132848473123424,1.1895299080563464,2.227124479043282,0.2572515085975571,2.3325405228042513,0.5285318534876792,1.3379807166004176,1.4927250135897656,2.276678680752237,2.7615318466309042,0.6544037736830696,-0.10153171323131602,-0.6024459233654264,1.5790121679718503,1.3009854507148302,1.0685891714222586,-0.27372107230678644,1.6345987052822277,0.7755245931378013
SIDM01175,1.7863022242411597,0.32065996066236097,-0.08759801309321352,-0.8118727693014327,2.5046847797700686,-0.9592885838993129,2.202987512365624,-0.6762665740002353,2.0574426609587273,-0.5391818420707386,1.8932049340557515,0.9865679783427995,2.450863670653175,-0.04494758397591542,1.550607086094848,1.5141448773834965,2.074309218540379,1.5039938006397904,2.1296464071274266,2.6296745233501153,0.6076771021800282,-0.7270624120587791,-0.5141662985987444,1.9942538745681702,1.4443522219340637,1.227526989609994,-0.253252969612193,1.7932413071985094,0.8573067311457895
SIDM00832,1.787028032392858,0.3263084972851903,0.8312998853739029,-0.6764084719914758,2.636044096262656,-0.3395825009401634,2.0521028013979694,-0.7751223033357444,1.922847864470202,-0.4774285235810891,1.6925460269358308,1.1187470153439272,2.293557098302059,1.5733244268294417,2.299451384184621,0.8093788968581742,1.6466155551068768,2.1886734228627347,2.60186260049476,2.660942032372603,1.0240976407881321,-0.6617977739530606,-0.5408223074811447,2.4326961239507603,1.9062852968534099,1.5117269737079406,0.0745032751188679,1.5031955086087727,0.7617893769053572
SIDM00528,1.8777324885332276,0.2972686378940186,0.8780900848125707,-0.3910555438573685,2.2561556902318,-0.9444430735175584,1.7137594634361724,-0.708037811305176,2.2210519719378867,-0.49380033794101685,1.680103625160832,1.5867325544755044,2.509030123825393,2.2126837686940566,2.0338807015048075,1.294051033897,1.5126750392308623,1.809825684919609,2.0522696897626993,2.614907113309037,0.5467381322995348,-0.8053816756564167,-0.5598491648163892,2.366168919182778,1.414337283016504,1.2872779842717057,-0.4297062964713067,2.3364831094760232,1.0643107223304131
SIDM00371,1.1731069813299508,0.2038247641970521,0.876041421284437,-0.6355896469351889,2.442848489149452,-0.7774910569887766,2.0575683486828122,-0.7029084451610458,1.6606073367031244,-0.5420551993002671,1.2285059893206458,0.8382701962233965,2.1875678839155452,-0.5378526533857787,2.1646519570277274,0.9098294000273751,1.560111485901686,1.5870975090023531,2.2706441802316197,2.3933002890498436,0.9187781362851767,-0.7741437411455829,-0.5654870125954653,2.1859837284983517,1.2460628537084917,1.0060180709617785,-0.4740322588569012,1.8540175914444432,0.6528484219764839
SIDM00688,1.7940532508677165,0.2776316102337062,0.9374483915739213,-0.678980991480841,3.0648232588984192,-0.912248327298423,2.2233635915897296,-0.6753350016463361,2.122410855322739,-0.058594519752405455,1.7783785135605568,1.53274567236999,2.4809370361991543,-0.44146945352624795,0.7516664022450462,0.8262498776857233,1.9980551004465223,1.9146394707342378,2.7661971735716797,2.7101757202571326,1.005648552542649,-0.7064167637024799,-0.7536603967227663,2.227538143616015,1.5778140442651132,1.3279131990738193,-0.47897379742720547,1.5438501094490298,0.831927467681609
SIDM00583,1.9760130410420536,0.18139286078790895,-0.34677092193529246,-0.6737258068014509,2.4705468137332525,-0.9109956400137499,1.998992161239581,-0.7595756353107822,2.0344652060885893,-0.5255548964823383,2.247476564517067,1.7314057999719659,2.2204534398316147,0.7606805465738209,1.3609165868471687,0.9410756002841233,1.6434784610425404,1.5903948171979523,2.4247865248808393,2.646612501328073,1.3598092140655762,-0.6547754644850201,-0.7310346978377826,2.159205131558882,1.446918638281188,1.1499410117329347,-0.45135246169376997,1.8336241153969923,0.7907763202624571
SIDM00188,1.8991062447069402,0.0647571979154873,-0.034370040989651136,-0.6096625430727928,2.0055349806596925,-0.9185569422743993,2.179040131113957,-0.8869859327112659,1.768640107155899,-0.4682992164519358,1.9158535013617006,0.9184085599250207,2.0701638207903765,0.9306348285303313,1.703023373655164,0.7929614051217232,2.168629301361231,1.6632205449306687,2.492621460355138,2.5107492688970696,0.8020138877538511,-0.19467395546515875,-0.8207332880357927,2.504047079642756,1.2361057838362772,1.0612059438089125,-0.32201993944439594,1.7986765414819366,0.5087432934630702
SIDM00096,2.5027226171980956,0.35708928285107366,0.4079164045265241,-0.63893241776718,2.239100195482617,-0.8772640027170061,1.7717100264061407,-0.7015778603382289,1.8413389464164016,-0.4537848112894427,1.8305374273079595,1.5154097489508245,2.3575491320579802,-0.21249275186228778,0.9179810320818996,0.5908480995404438,1.7621958656204681,1.685824333944853,2.4748302911272235,2.599328006783312,1.0071742026177095,-0.7087553737014549,-0.8699181843231952,2.1231072969094664,1.1816360993955701,1.3141972215999038,-0.6786113835833318,1.537804539283438,0.5632790803225659
SIDM00379,1.5912458091837036,0.33198992704589414,0.5376147822160794,-0.5805538546172652,2.6864610182605038,-0.9531510895464218,2.294126700271855,-0.6742978900157554,1.601361932438389,-0.29503218192987096,1.9289802740563107,1.3684797142682292,2.0522530701058,1.0238264827261188,1.484657943095545,1.2156325870904823,1.696895067746948,1.8803881130173195,2.452599583183471,2.519843476121544,1.180123785637106,-0.7310136462131911,-0.4284779749277051,2.6570555301975647,1.363574336493984,1.1395406738131215,-0.3079094705371173,1.9290431461429496,0.4986658749393681
SIDM00381,1.3919103539542608,0.4572523869843684,-0.04332481166765542,-0.6929011409638015,2.3831358605330406,-0.8841159580790994,1.8826257445542327,-0.831796725378955,1.7750483123643064,-0.5368229439520998,2.101627926093887,1.5342370593397217,2.3337347577117256,0.9208956128318155,1.7080664191018784,0.8647086190876738,0.8331922582256668,1.5745073295237935,2.428188377240288,2.7571314599302026,0.5012120555632945,-0.7503162238405277,-0.11481773352730636,2.0658871238222796,1.541007645154473,0.86921754426164,-0.5017085298560312,1.6069469743004754,0.6172462329957626
SIDM00606,2.0546677401343656,0.5596956008859925,0.4371126784105139,-0.5845958095501523,2.432207805255207,-0.9146998335216626,2.085733674108053,-0.7856225958938219,1.9579404759237309,-0.22478171118211873,1.900162055039905,1.3888633391827323,2.3143770096036023,0.6348635485371223,1.1679732848165723,0.38263758546352805,1.7419296574997112,2.0639910093517515,2.2487645971470998,2.7174999702949756,1.2608488305899286,-0.446006713992814,-0.7394931522667099,2.4338468521519654,1.4065453025225574,1.3066949441387836,-0.2567103367576571,1.2924808619896109,0.9602304667482566
SIDM00541,1.27104117419012,0.29812938414944756,1.061352607218075,-0.4470510451191414,2.6265053714816498,0.8467436831107347,2.447159862833698,-0.6511330979732189,1.9322367113237497,-0.5382434257349819,2.099281995326329,1.4111714520398086,2.07637665476041,1.7222951879788813,1.9722075864573185,0.20941444413799254,1.6667697751031676,1.843996152551594,2.524604361413725,2.5006890916528914,0.9478245300968472,-0.8171330400366107,-0.8635480427697376,2.222040711231431,1.825543179087207,2.1146363252330107,-0.19948322867116494,1.7430022210918141,0.8358979913023008
SIDM00808,1.8646794489632916,0.8901127887227374,1.405386402426761,-0.7089587870272789,2.4185848657198323,-0.890956349446984,2.2284145116993694,-0.7985042249506537,2.1937210104401412,-0.39636210120674237,2.0949640836088,1.4542560699163998,2.412697520246349,1.283362930928504,1.5239734164163559,0.7093863168033787,1.8261664839857332,1.6398325644571188,2.445523145747649,2.787840293201923,0.8942019325327178,-0.7588928932033379,-0.7361216140833747,2.2111914702110114,1.7957621727991024,1.1425161891492408,-0.5268178607500091,1.9617358133971703,1.0288264834510266
SIDM00377,2.0748776016208748,0.6624991138076722,0.526838323116565,-0.6367617011384102,2.62238996632407,-0.9194520182287836,2.0460770862255155,-0.8392460758943185,2.0005280007718693,-0.4282397989108633,1.948662777876107,1.2623659247938865,2.065371695175424,1.2695608775286253,1.2352304535531247,1.485082953544965,2.1359994257382384,1.6268008050280909,2.557629756763187,2.559012126945312,1.1306829051579037,-0.7498857176368539,-0.6353909727659006,2.2258429054808637,1.3342414143799706,1.126122118779943,-0.11497386465687065,2.0219158075783827,0.5861121705654593
SIDM00289,1.664035312332036,0.45743301260012836,1.031213281932876,-0.7074381730512815,2.352337628507717,-0.8797174038608548,1.7410809435228936,-0.7238460818619828,1.9553538323541733,-0.5906466792602094,1.685215770861144,0.9064449353045779,1.654442386947164,1.5818187471329053,1.123681876115753,0.5119085826869361,1.7118471785298537,1.3331428391747249,2.166127225143107,2.5870750589544627,0.8829296431320661,-0.7488651591228173,-0.655702933430376,2.4263989576003033,1.3415508314915994,1.2975562625367016,-0.7559177353585474,1.4104449931341714,0.43902409744823806
SIDM00064,2.003143351838278,0.12557373394589066,-0.15706301042756732,-0.4556284567878594,2.5789640659464608,-0.8486390844211412,2.450521534350281,-0.7801073513255284,1.7968072439688092,-0.6116360713827055,2.067412009501471,0.9203655830339453,2.1038639634417313,0.8859722961805382,1.188459966434653,0.7562902716008123,1.904097612062274,1.4561831774861111,2.0417022447916766,2.7120096082240175,1.2967035978950536,-0.8355688123942201,-0.7156907278962935,2.1123545501519208,1.3493240638284056,0.961681515984326,-0.2926101716106783,1.735410996902171,0.4740942005917011
SIDM01097,1.8382591419582248,0.4070550105350724,0.8601838004903734,-0.7846182227662358,2.424750442931584,-0.8923019622988877,2.2880518517849153,-0.6854602025393102,1.8378582530437682,-0.5808024260910926,2.177465187698486,1.5846794966366002,2.0101292987062513,0.5914011478812214,1.9852990806312338,0.603869241742597,1.974348629216637,1.4826272148127413,2.6124962704184234,2.6957721476402736,0.6244712518509106,-0.29819780157249703,-0.7146262080407549,1.7528715421555958,1.5454408387397274,0.9087607040866192,-0.665451733987134,1.6913364508671334,0.7903122341140042
SIDM00350,1.569945569955839,0.6328826335712098,0.5200708329051906,-0.47629745176320354,2.1915957248956954,-0.9150061324785431,2.427280577851349,-0.8024982852189453,2.1782090757203547,-0.20996935901998015,1.7657680657062735,1.683006666403942,2.1679439958521103,0.0678174240654492,1.7593887970734494,0.15646590647438727,1.688153307716453,1.6203832590604237,2.4256483267348847,2.786357646843932,0.8426414799385169,-0.4268599778190661,-0.6684252601646707,2.52893728113836,1.674133962377249,1.7868095611914274,-0.3690719559816519,1.7655043060286912,0.7307318088408041
SIDM01163,1.976283629439445,0.5087597834912493,0.33127209774438676,-0.7106916381194912,2.330735521294033,-0.9268323454837698,2.3446221627281894,-0.8122858093630919,1.8767290663788674,-0.5444175771745579,1.368529031238024,1.164079040231176,2.2431113502172004,0.4799805300237419,1.256813102265689,0.95235186215425,1.6014956647282579,1.8183058715775706,2.413878752419979,2.73324126904238,0.7933930440686163,-0.20651078153001406,-0.7330377748281082,2.266663114253012,1.3977552593273417,0.6687757001041881,-0.3179876293484054,1.2551075405606718,0.7035454029182954
SIDM00375,1.7345883078228908,0.35696147754382873,0.7018294802287376,-0.5254140231613982,2.436653369625887,-0.4091148913439492,1.8664014361809376,-0.7714721878779977,2.1241884512886577,-0.2965989215785788,1.989144861929986,1.3792326452876176,2.3220824633700046,1.4472288508399738,1.404971003901187,0.4039926985291901,1.7489985021019074,1.49702141513545,2.2154963863033967,2.590359060517482,1.0033007720607021,-0.8000235268669311,-0.7686064044572125,2.5103487003943306,1.2396504346929516,1.0194134681360432,-0.43879837722875525,1.5039158967692088,0.7203450441429552
SIDM00600,1.7287404311415258,0.46864100528525726,0.6545054489405936,-0.676697139840543,2.313221536781989,-0.9053715768648736,1.7328388592353732,-0.7001341382418997,1.9589406653344121,-0.5654695884879662,1.6613963217411885,1.0341250994489193,2.38726438868612,-0.2573565961850489,1.7292748376301355,0.9656340075030129,1.59698547955933,1.7616214575237843,1.950299309465334,2.4850937306090604,0.660135538433976,-0.6729252642884196,-0.1578092384880901,1.709788825446476,1.1251231479778085,1.0529861110036292,-0.27511471620888955,1.8672025889611956,0.5984182913866477
SIDM00367,1.8006673260794197,0.4528060204349307,1.107178311201355,-0.5757694378333641,2.509901443904721,-0.8322871222361248,2.0354734577264,-0.7999701401520732,2.1530478907414037,-0.5605594787257696,1.8473458957273967,0.9502006026622222,2.3439011381920474,1.1674316869150811,1.7161361961257564,0.7909396234275903,1.8803588656822294,1.7092011936645237,2.37418145122861,2.5126532096715466,1.5595776049464,-0.4522058299952361,-0.022588841939654016,2.208213944312174,1.2606755784659982,1.2528652110317464,-0.3431420806316453,1.5654910015453256,0.7637517577522535
SIDM00632,1.5802046631706164,0.6580985913727141,0.8244293582815897,-0.5266742344187354,2.347953588646955,-0.6584086742209659,2.0510082927143514,-0.7450126415109596,1.9243372238301086,-0.6333248963522669,2.0148630698237553,2.0200009939871992,1.8722327385520157,1.1422915648614318,0.661043748763676,0.4529159138877172,1.522796448239248,1.8643714099520825,2.365842865754682,2.6680515527288104,0.9779791744709878,-0.01373159366268664,-0.8497060857958127,2.0639100255912255,1.5878533591477864,1.4178151255735147,-0.3676790284082283,1.4749433639625675,1.1288547864362697
SIDM00550,1.8386405909315906,0.22939621334137716,0.796360643900522,-0.5969253672354038,1.9714941295849966,-0.8720228979261364,1.7117662294515075,-0.8010355621575561,2.247144241128894,-0.4084498871124924,2.011503248526727,1.125700994304448,2.2010996120210002,1.1371502782367282,1.271586387836377,0.3254029206012863,1.7895671053176962,1.6695108577341897,2.3195884223263694,2.863230905125527,0.6932716508768787,-0.05803689270253814,-0.6519360885922808,1.8843373061187672,1.3590638316167067,0.9843095455028565,-0.4853018183977719,1.4946184168182315,0.49673106640735276
SIDM00230,1.7338112981774572,0.16628123905963474,0.04506506814567668,-0.6677831418658672,1.611657429538186,-0.8137475715516099,1.8919649672628303,-0.8482608612365765,2.3508104990115033,-0.3979858880635041,1.7777998260440429,1.0469768420393155,2.42549557074086,1.546899935738164,1.0496047856419548,0.8523819959420267,1.9967128821700115,1.7711924719779448,2.132489514731045,2.7605884629888084,1.101854545266384,-0.7626651828036073,-0.6725352574807322,1.902284412008629,1.0598333602375292,0.6850790279141005,-0.8148491912469372,1.4832047717580357,1.0924914053868515
SIDM01206,1.7573261506522275,0.470919750084282,1.0331222114791458,-0.6373417026876445,2.590907443086017,-0.9390970994454721,2.3943839585925675,-0.8222948027596105,2.676720118760166,-0.39508217660665906,1.1857209423787103,0.9471039243190437,2.5027989040825034,1.4366306309048988,1.7962039152555365,0.4212789556637068,2.4387755644694713,2.0136294460494626,2.42247086476631,2.7080617359606585,0.5507952917517636,0.8875226688795281,-0.6214327007053003,2.2391010536538176,1.4202754201081862,1.1674201913175228,-0.8028325687418314,1.2603253141971704,0.8623554695764207
SIDM00127,1.4092926679605027,0.2896544937446603,0.18127654508936722,-0.45507127542743464,1.8951263467136705,-0.9130276825103404,1.5551890466180045,-0.7270396563344608,1.7157978069785405,-0.4145659414102645,1.6380920347361794,0.9085657560069547,1.9635863734162236,-0.1894862204372291,2.757620441087123,0.5231838419733623,1.602212047632424,1.5083284010760742,2.249851477103927,2.5853925424470514,0.6317649548489653,-0.7017194511328352,-0.6166334965736933,2.179486493658497,1.3568881656382406,1.4751904227114716,-0.5458630135033176,1.8768356969672708,0.6349513280989996
SIDM01042,1.9140986102109196,0.46345311861399996,0.81404191356509,-0.6135879834348887,2.3781827063161645,-0.8400867868314733,2.172005324419615,-0.705276629223885,2.2594118604967806,-0.5733588967176247,1.917447316142564,1.1536751186696321,2.566976918022596,2.063108317253692,2.15894235821278,-0.37909458441560223,2.3026827183893683,2.331210206438373,3.060639071260262,2.4876528743221504,1.3061188037459475,-0.8194119235077225,-0.5135699377199624,2.605553685463779,1.3497068124227232,1.0954421706659074,0.04170543473395188,2.354380722017241,1.6261204735246797
SIDM00491,1.9077494157833088,0.8430024364564932,0.39599491009228294,-0.6697319520544674,2.8717400432014557,-0.9262622634941705,2.026880501519951,-0.7355970827750845,1.526767250346858,-0.46366546371846906,2.134611564781679,1.0939517080077572,1.9215775688308583,-0.008131417012022689,1.8131049334881801,1.4412923953913281,2.1548383475735364,1.2485791768689145,1.7538879078906655,2.6527008891908346,0.4644076182502319,-0.7815826029154896,-0.6539720653532494,2.33789650961529,1.4237310901980897,0.7678335543962289,0.40618094437843494,1.960887872345901,0.4624474123260382
SIDM00488,1.7057210254614763,0.25462335043658907,0.23555278860970885,-0.8298408777549934,1.9054000080953482,-0.9762432774919507,1.88919933256621,-0.7476569844472132,2.0779036683201344,-0.5578075685316446,1.4738739294697243,1.293212778814792,2.090059174964684,0.5305397777235218,1.548948049086813,1.0184550251127618,1.7315104484734556,1.7652719065380362,2.3563030418483044,2.747393479486166,0.9644287730673804,-0.7658643147463625,-0.8368952383509797,2.2929770510255594,1.4293279399109613,1.1292456901832582,-0.4533069909784135,1.7288678272424596,0.5241908406528101
SIDM00190,1.8493350864002813,0.6131183364779329,1.021676929697629,-0.690506153685176,2.62461919165134,-0.8930435960099404,2.3768449182250757,-0.6936605955518282,1.9960782219029363,-0.3853601676081972,2.2521833497919843,1.8899142063665462,2.6099613347003343,0.2245648793187451,1.7110817154254547,1.0530804789384396,2.0304119134890617,2.0486261626987106,2.543647953914268,2.9003693009104907,1.0585095899859907,-0.6698778290590219,-0.7308730974942946,2.1915946414846235,1.6752949861784436,1.215880218511017,-0.12699458180223008,1.8231985138265947,1.27399611747042
SIDM00542,1.7018419591246823,0.06584442658391788,0.8933317123566255,-0.7691597236419327,2.3009068738859098,-0.9438192117844225,2.0474302708279652,-0.7191900978451143,1.7641195561962888,-0.5575654024594789,1.7495685030244688,1.30335711606349,2.224985300693982,1.2312552890449857,1.8848310539473216,1.1574982317792823,2.1052427060318273,1.786650373453362,2.2442181243097234,2.5696834536602684,0.2591388763824464,-0.738672983651119,-0.6921404737623505,2.1060409053855067,1.2013604241350213,1.1336079811789954,-0.371312375748766,1.717794937170083,0.7306171005424696
SIDM00198,1.976187385421335,0.38571752451632424,-0.23661301850328417,-0.665420142018043,2.7839414905069697,-0.8715953957324778,2.1976437321531352,-0.758590769548655,2.5892382372450435,-0.46429543075169777,1.9048838419530765,1.0142228455044529,2.458337760054555,1.536998356168712,1.699829470946017,1.126742014244953,2.051703480363397,1.728154858961407,2.402680331899609,2.681312510006264,0.8176531335570277,0.32872729386679733,-0.5866330341093539,2.5947385838129966,1.2185822371058035,1.30245715608556,-0.9235662302534122,1.7162691428078365,0.9882102789015949
SIDM00269,1.7758473270355877,0.5235610768253571,1.0175999591864278,-0.7459036626379654,2.689410535536075,-0.5491157907851616,2.4466739048340287,-0.8303022141666841,1.9266359914560536,-0.40131158394392014,1.8528661857596544,1.3589638468808736,2.3009642549242235,0.6763677540230526,2.0223756255891865,0.8837326771357061,1.9462174623133592,1.3591752514511195,1.9691396744497816,2.456174259537132,0.42378932586290663,0.08036639112319817,-0.6202649909346198,2.0687428348707733,1.259261215397447,1.0659412508274813,-0.7225125178753935,1.9281468341145123,0.7269299756964591
SIDM00621,1.6618770338662345,0.3157069442531276,0.3742702718343988,-0.7560784185506877,2.6768420495788794,-0.8770720819726842,2.276292549538652,-0.7426256963761254,2.8548988908134407,-0.6890085532745738,1.9175957152769199,1.1138300890478987,2.451884982652499,0.7992022273548367,1.9535897622433755,0.6185351351512385,2.088367604674769,1.6969119038713496,2.386203045171763,2.7260237427050957,0.7845061549708363,-0.6918394290153399,-0.7028090727465739,1.7928692517395073,1.23158144088685,1.416594596005934,-0.7131267218780252,1.6778012485247542,0.5328063758068401
SIDM00599,1.8543372949102748,0.8186046241399693,1.5298358493851936,-0.6774417079088864,2.4620722949853326,-0.8832661469108039,2.325844751544939,-0.8832126004063972,1.8665115075506744,-0.6244242386615303,1.7891902873404781,1.2901827909485266,2.2560759472708556,1.6413758764902053,1.8061857330207003,0.9958520745848544,1.3638057134115182,1.469188658502599,2.122150900948933,2.5617568995503066,1.1415022712896856,-0.6619442911611167,-0.724618945172934,2.32159633597958,1.805446603037417,1.3257890579296898,-0.5145572724674808,1.3469806208839203,0.7533015161998371
SIDM00118,1.6891235850862485,0.30432359986985363,1.0767303134170967,-0.5333555518412165,2.2835169667502098,-0.9512512799431516,2.0550724224880317,-0.7673507892878726,1.867537228711273,-0.38438413718106046,2.165351925614265,1.4962962162801137,2.1820658742820895,0.5998758260647984,2.4235084298858642,0.43792746809765,1.8036937279385306,2.063118874326108,2.647309848351457,2.7436556049856455,1.3283685401983485,-0.7279712839442917,-0.777680964012811,2.1679227620788777,1.655467441724624,1.7610175869107902,-0.7332946138224166,1.5829074213634515,0.672490697752656
SIDM00596,1.803502011611317,0.49321853166871343,0.7176562619520744,-0.7625041982033028,2.1327998725306987,-0.8596539611060963,2.3664137763447517,-0.8223288116508304,2.089428577985554,-0.5571593706833398,1.714473932943239,1.2164906360629162,2.3903022186279994,1.2549006585681102,1.925651378661662,1.257861507952473,2.1684116710486387,1.8914677769411148,2.519751911688334,2.650807170170996,1.4410586989624676,0.7927655471087695,-0.6302226911983609,2.84822931543166,1.4361381874917665,0.8903764923995798,-0.27720060934260354,1.7824444620227224,0.7093256552717019
SIDM01251,2.0898511264998674,0.6130733884206084,0.49919503183770536,-0.813030240954251,2.342886438472786,-0.8613469706413672,1.9920697375682694,-0.741172586657515,1.7401580797942144,-0.5150287481214159,2.053066122921033,1.4994132263008701,2.0169334893308637,1.4121235306082718,0.19022413514339215,0.20205533328741626,1.986690798729267,2.0544134037044977,2.634419533709193,2.8344028882150907,0.7215867362511003,-0.8250451453168651,-0.7699262989097737,2.0287322082746475,1.556124490004379,0.8925247772497141,-0.5114119637684038,1.7634014037608754,0.9848218359984476
SIDM00197,1.9164276601197152,0.3833636857741983,-0.44115542306578065,-0.6028460773881421,2.3299278327117277,-0.9413299860795619,2.2249107206312075,-0.8181209003870326,1.9876178662285449,-0.39796352837694354,2.1278837850105923,0.9309591810422997,2.2612984465045476,1.5677606663822121,1.8498502004642328,0.8483042297815443,2.1663219458701666,2.296182410477638,2.60256180872186,2.6068338916499236,1.0442811079706371,-0.5764659340354364,-0.5284852344319491,1.8288382709977176,1.2066121452039864,1.2573184183689203,-0.7110694417605932,1.5935521626092883,0.9103201725208319
SIDM00810,1.5789711564375948,0.18026739194379168,1.3460185105938727,-0.742835131786868,2.5271439877154767,-0.8500568201197108,1.864488794728035,-0.691733466201443,1.827035679134232,-0.6845678417690064,2.1471182319270588,0.9012530721697296,2.4441488726026543,0.7330208254415378,2.344855777797155,0.24643987289857233,1.986160794944446,1.371127498271485,2.1282931586598264,2.896772364869626,0.6568752076756964,-0.4771343394696315,-0.7846074083745829,2.174228580960509,1.5951009893456336,0.7741854328913008,-0.7451209131753826,1.5999374731455331,0.728967733060415
SIDM00174,1.9294286707717692,0.3239739596532287,-0.0777975355103032,-0.7618694331179607,2.4580361999885154,-0.9232839837317474,2.10826329107691,-0.5775323211538427,2.0309359791863315,-0.578172472809144,1.6504539391392792,1.183996149581015,2.322309051372297,1.2271556595901756,1.6160917024975716,2.1707222334886502,1.8055624487113486,1.6062356916725924,2.081417908240126,2.4948999310129736,0.686812644675294,-0.7677562461390156,-0.42217588529480904,2.5655371598882213,1.2552656469850694,1.1501047447417807,-0.37359074395117964,1.8606362663986606,0.7262622478114212
SIDM00487,1.4651506610643275,0.4244555422323854,0.9003442727659323,-0.7040985455005961,2.579934052981722,0.13620223974910908,2.021359888709214,-0.7256071286476647,2.1017425115695723,-0.678048240956002,1.8358749710173623,1.3022109486629942,2.3358816036101833,1.3430811645629797,2.7877085204786307,0.9852356263038025,2.123784956929083,1.7187288428518837,2.4106221103923895,2.736975406830784,1.2546653205738079,-0.6091336781941912,-0.8719223696189485,2.414599371924627,1.3782124060216663,1.4137937985666111,-0.0794219380746939,2.0661926429231885,0.9373865910282704
SIDM00263,1.965526903061471,0.12273958310846604,-0.3162289856919148,-0.8825791890810916,2.856019960829282,-0.9370111971756726,2.9512406584337754,-0.8998251678277218,2.7134496258762524,-0.5158727149003464,2.0014137882042067,1.2206734426029942,2.297183746137484,1.4116571972959695,1.563573887683065,0.8216148606886466,2.1588904716428146,1.9601282128689717,2.4282411437955536,2.7523372223980154,0.6468801594024544,-0.5756832737333881,-0.5883243921256599,1.9942547431133417,1.3660532530077447,1.183227886381554,-0.947009675801479,1.551717784389487,0.7869310100106015
SIDM00277,1.6348180196945599,0.3178027951247253,0.9214435112612863,-0.37089935509671945,2.371717870897424,-0.8576676757233052,2.1646017344464594,-0.6876890136644463,1.9274497490081115,-0.6159443781930415,1.8453548960891435,1.365675447574924,1.9698417115291191,1.579939898236481,1.9900515298253185,0.7752707225012587,1.9276459998508075,1.8045288866492384,2.3416764242096644,2.5284589454836373,1.2284246218527246,-0.6969701529499689,-0.7434759974043093,1.9993310104561615,1.2923161745171046,1.2289137221890463,-0.6159280965124948,1.5688461839876582,0.4996949652425092
SIDM00592,1.8859096008532223,0.32665340680941113,0.4985077093952417,-0.7868554947986508,1.8612616110318974,-0.9205329665578779,1.7581650375828122,-0.853496299987149,1.7332329651770737,-0.19356959840142193,1.7859321595678208,0.827044906417929,2.125325935233202,1.656983162221516,1.5263920815881946,1.1292476748934404,1.9121336596013359,1.3901374070676984,2.0966542243614237,2.440424474674087,0.7762462687646208,-0.778779404532893,-0.29725839171556834,2.870189863745425,1.088585085531247,0.9624157282645012,-0.5096888431630117,1.9870118913200845,0.7076123595732043
SIDM00496,1.4531353117591292,0.35619997589140523,0.7871471477365116,-0.7317174994521349,2.237355955423888,-0.9448023617570562,1.86520539181848,-0.7552215132386074,1.7932430502607548,-0.5511196138432394,1.9114297652775134,0.9888878637640253,1.8511632210464526,0.8741759184979098,0.9673384776874699,1.1412682398979426,1.548261906569333,1.3622127856398294,1.7440882769667014,2.595331005206834,0.938713827828178,-0.7775943386222645,-0.5452630773514174,1.9328099814132145,1.34760293241662,0.9609546976356388,0.21329801079398894,1.9987888372711966,0.6021937846437067
SIDM00793,2.1011439184019918,0.4553138933253704,0.799549754862248,-0.7896970604627634,1.6067848211227176,-0.9176652263177658,2.279424166425234,-0.7312549468463869,1.9217428221849366,-0.43185075269885204,1.7351917460496218,1.3677980531950142,2.5759345772573945,0.2111368124358787,1.0971331349918032,0.0702802186381574,1.62590629835961,1.9057700970502054,2.1885424570140124,2.5001760723058397,0.732854081071747,-0.6263639090111747,-0.7885019262708826,1.8507650907774762,1.2013673633779192,1.065371740823152,-1.1238172861563571,1.2528499265449824,0.8321587198143772
SIDM00121,2.0620122085872334,0.27925726860783256,0.5987054579835551,-0.6482730682613235,2.625563519380809,-0.843513036207623,2.1699540089923133,-0.6722538318040497,2.2752491137295223,-0.4608813292018608,1.8292211146450805,1.7732667601750316,2.133277635947243,2.051564852249568,1.228241763541055,1.018182801519117,1.7609855588006684,1.5552807901612498,2.1990410121960746,2.776283691037715,1.1448429490650107,0.954264039132244,-0.8074083181428054,2.006045011977708,1.5292760861764687,1.4166108144362244,-0.6365184331480228,1.7447022601065958,0.8381789560067945
