,ALDH1A3,ALDH3B1,ALDH3B2,MAOB,MAOA,HPD,GOT2,AOC2,ALDH3A1,AOC3,PAH,GOT1,PRDX6,TAT,MIF,IL4I1,DDC
SIDM00721,-0.9146768908240889,-0.5783310809439559,-0.8275163302891542,-0.9299267988199968,-0.6034849727490462,-1.0580452342397275,1.3155744550116655,-0.009576273968087197,-0.7503013380177377,-0.5144429457190065,-0.3526629776274621,1.1223325896019285,2.2519070633427587,-0.9379804616496422,3.6945592848831526,-0.7367314237310809,-0.5122802689636804
SIDM00082,0.3930480990351273,-0.3226029654250671,-0.728932899763481,-0.8985656245485636,0.0990702214758204,-0.9908129961138634,1.5517443510903064,0.21091351884632925,-0.711027605980063,-0.8252790324541378,-0.8969182252136293,1.4643276701024737,2.8567502176853155,-0.8401558539823926,3.6391440953869725,-0.5781525788893689,-0.7808262589825296
SIDM00320,-0.8111445311307579,-0.461924717660463,-0.8761727613265562,-0.7819090651310219,0.7870724675159764,-0.7693610431763136,1.5747530773139287,-0.5664043589017153,-0.7133806186872703,-0.7504831582333922,-0.2702465343273259,2.3593677007691105,2.8040607312831503,-0.8806890268931661,3.6417980888042174,-0.8067273016649175,1.525969651737605
SIDM00967,1.2955717788738987,0.26569882329230665,-0.7683438226201109,-0.8704600731661317,-0.20499997583276075,-0.9558425746229896,1.410777605652934,-0.455530691553102,-0.0425730830431823,-0.6888984629303362,-0.8372768099852115,1.457435543913929,2.6186203242361707,-0.8661113860781686,3.6076144716550096,-0.7139669034706349,-0.666952244526789
SIDM00508,-0.7034372990100926,-0.3730079292619808,-0.7757542306106547,-0.9046439623035846,-0.6183606087255948,-0.8641468027530588,1.6496120979699929,-0.7263757227929649,-0.6849236528358572,-0.769890921335404,-0.9263344453788127,1.6060483298827057,1.936323613927468,-0.8332164000455208,3.308853456360998,-0.7467792090221388,-0.5685127883521258
SIDM00859,-0.779861960622527,-0.3567936740040932,-0.7022916544702675,-0.8191606390682867,-0.535514318739639,-0.9753173654300125,1.6032537065024612,-0.5896655818511299,-0.757097895858864,-0.8015415711713436,-0.8063096045157586,1.2175695808942244,2.8425598361459303,-0.8758250619015587,3.4939361794771484,1.9418230693027583,-0.8722672807181201
SIDM00393,1.503688749068251,0.4851453900812349,-0.7828785902812264,-0.7958842096345399,-0.6049397374119067,-0.9018836487075435,1.5736638778539558,-0.9127847281541638,-0.7198686178045202,-0.9311787264235329,-0.9789240528693035,2.55882967519941,2.78142127150809,-0.868272211818392,3.1639996894150335,-0.5658546264539983,-0.8181914081269595
SIDM01174,-0.62568847075071,0.05197694779104399,-0.8746634320824668,-0.8710235987806604,-0.638632014833211,-0.8176806504833778,1.3523707578518587,-0.9318651235601964,-0.7032029629662401,-0.7714739926370676,-0.8768660349463575,1.645490525705459,2.6757607086881605,-0.8901682452557773,3.4490076136580057,-0.6395881355897501,-0.8651962550896959
SIDM00530,0.7673042515228353,0.9304208676788223,-0.7548797703140325,-0.8385599964188939,0.8820751699887343,-0.8619195156697258,1.2951256041795483,-0.7962588342588878,-0.507368204703139,-0.9226969475224692,-0.9301601338261737,1.7083618604636004,2.424147637097503,-0.8316691625296088,3.195264201030882,-0.7644309860528924,0.7091209187933499
SIDM01149,-0.011823718375359659,-0.46434043345295956,-0.7853775871665452,-0.8320026617677677,-0.545617042059356,-0.967542006516254,1.4482786168358757,-0.8623138392818361,-0.7048130182076283,-0.8958837955432386,-0.9616287396245614,1.2331738452887389,2.625336576912772,-0.8503905665869541,3.3958641156971945,-0.6978372274010448,-0.6263779670619624
SIDM00243,-0.3300231945909397,-0.4041951473271577,-0.7595860236113553,-0.6964319112078726,-0.5611512310329972,-0.8231044410261951,1.7465284570963433,-0.5412989956381534,-0.7113446347697625,-0.7174027970128,-0.9407869583063834,2.065605419794375,2.909434105664693,-0.8331747150208391,3.5171619086935744,-0.5619755232345031,-0.8010771302371517
SIDM00176,-0.8035508703660449,0.46851982082396076,-0.8009740987313712,-0.918024088311532,-0.453011682460494,-0.9059102150126186,1.093044687966035,-0.6614160212469873,-0.742612491413641,-0.7876276291307703,-0.904540608578998,1.2828266791826923,2.679386643277075,-0.8933771202675033,3.5111357584142446,-0.7599533442009546,-0.9049287388344989
SIDM00422,-0.73821578622389,-0.2811381839832761,-0.8186725873735129,-0.48574019637775556,1.191593917845443,-0.9407863291882849,1.9873268964461372,-0.16422340205428973,-0.7721821243694745,-0.7502986505516016,-0.905959009677365,1.1475011927553285,3.1958826752396092,-0.8822805415022242,3.322373848546677,1.7428611117458286,-0.8476739058544991
SIDM00532,1.468267740163913,0.02909213413314319,-0.7913314880715963,-0.8404584951798223,-0.6148218894513301,-0.10697198494002826,1.4410103771510405,-0.6675044962257167,-0.6712980637281466,-0.8927225819995351,-0.9437305678316458,0.8642504701836479,2.86979625446211,-0.9157789471598016,3.1649242370839437,-0.6901332321200905,-0.9047094703280548
SIDM00077,-0.5632870659807997,0.48687261549330013,-0.7944870900029603,-0.8306105398553035,-0.4987046798370828,-0.9435386683144584,1.4563070908739872,-0.6793177196106566,1.4580629699116556,-0.7839476977032065,-0.9234196837269681,1.372208237472049,2.913831817181563,-0.9241393550161595,3.59501567387698,-0.6925459467683326,-0.9679216356072785
SIDM00561,-0.8340501824960439,-0.2606784955508687,-0.7162940180120828,-0.7877909010351338,-0.5971091759231213,-0.6034318879171737,2.3239358599431914,-0.7588612893397224,-0.5632999852781924,-0.7544553446495175,-0.6066301610729793,1.0507323757028115,2.4566101955961233,-0.895037236170958,3.4691222651406854,-0.7285008700862527,-0.8196998312795883
SIDM00407,-0.7239829991593626,-0.1975749805064006,-0.6938591492969569,-0.6499396268889042,-0.5106443471372677,-0.7490544216090412,1.8431744384685527,-0.7115432996396218,-0.7472720834967627,-0.7780769434345212,-0.7900495211551708,1.1681612570494695,2.547695293115456,-0.7724938840101079,3.304017437850408,-0.5663841869551991,-0.8230593291296469
SIDM00631,-0.8221833745468966,-0.13745769383439432,-0.4265380981277511,-0.8316186088440378,-0.6417168018694012,-0.968488893370304,1.2634901469074196,-0.6342598994267661,-0.7664814798355359,-0.7481963928776691,-0.8434729401046209,1.099586119865696,2.2517233143628657,-0.6749994354313175,3.4732262532688893,-0.8024232152912545,-0.7890943584757003
SIDM00324,-0.7694891393190222,-0.46198636655904574,-0.8161243209057383,-0.8655957079063215,1.3929458960447378,-0.9756603975772047,1.8907463394685546,-0.6783498456092942,-0.8305962519833938,-0.7146985999913751,-0.8891124730688611,1.0078527003515825,2.5296330692883124,-0.9020421872474508,3.7244049066027807,-0.7020242259650186,-0.7115768344694953
SIDM00410,-0.7499168136904041,-0.29590922569236394,-0.8206436748812723,-0.6801777911197802,-0.5111189754493103,-0.8246403358815092,1.031321711388598,-0.6503612344666616,-0.684265819361575,-0.8462514558309765,-0.6224680298661824,1.458472388522967,2.2343012928036163,-0.6836549878089083,3.584386890486251,-0.5268477998672494,-0.706133560443617
SIDM00483,2.5433105204869015,0.5613242657994159,-0.8003982064695617,0.09876727773515434,0.9596637195951631,-0.9603611310821494,1.802570438881182,-0.7286052933004236,2.381611517197696,-0.88554152808227,-0.9200647914054941,1.1356665864321782,2.7640987227978817,-0.9148483806895522,3.482743644776373,-0.7474124321407526,-0.8684245479182302
SIDM01187,0.7982729320384137,0.3720549917345131,-0.29516459319365235,-0.9054786442237408,-0.6488877429239853,-0.9799586466869717,1.393025941165746,-0.8242858482279396,-0.5987937207175054,-0.9385790518187307,-0.8462127750373174,1.431485055649023,2.7346086601958732,-0.8426731185276191,3.548158056540464,-0.6651502414190062,-0.8703343899956119
SIDM00216,-0.619597760282413,-0.01311720574553574,-0.8907191646180694,-0.8079794420807959,1.5620453818709905,-0.9158589090829597,1.4378835252835849,-0.7963767207537826,-0.3959474981067081,-0.6984093346354191,-0.8501232368587278,1.5388395088547409,2.6173838366336963,-0.831480242905902,3.771690851970284,-0.6084656584625258,-0.7570338713260527
SIDM00199,-0.7729780546400687,0.15699351020496918,-0.8405138160063369,-0.8848452103943232,-0.4435543514245222,-0.9752755277916038,1.85809551566706,-0.7619858265437113,-0.7400822440075955,-0.8718924434020499,-0.8164398377887034,2.468735013204552,2.55158083163251,-0.8381690903658173,3.4853316196855753,-0.37519988757194994,-0.8383710253835067
SIDM00234,-0.7227383761144138,-0.18062552051177302,-0.8270675488057712,-0.9166963578852584,0.10466772746448037,-0.9862006136941239,1.5655345550761006,-0.8221479477265421,-0.7021884388522616,-0.7121778438794252,-0.6785597440599006,1.1022181845469115,2.2316911498412533,-0.8832582145105464,3.5104866390012313,-0.46439079483152973,1.8245800425327983
SIDM01019,-0.6996522675220282,-0.4493231660486661,-0.8065501877913548,-0.8477561801326905,-0.5041870928230494,-0.9424649601757334,1.4699476792758213,-0.7591723461891355,-0.6287538086490532,-0.5896397390861383,-0.8304388149915035,1.6051065647231026,2.9167648007216815,-0.8571025741201684,3.6212551346598962,-0.4536245931810067,-0.7999373740634698
SIDM01114,0.40415683420797566,0.5387892541847675,-0.738619282903611,-0.8506862781933944,-0.6003307038378083,-0.9465796766846476,1.8575236934527122,-0.6596494153124083,-0.7629388901520684,-0.7443467474797819,-0.9035940393416234,1.2603675366805687,2.661061339178706,-0.8896938762265563,3.612226162929653,-0.7350517687599607,-0.9117085258126371
SIDM00584,-0.10419069452639047,0.36116651197004207,-0.8027058630099464,-0.890314458555745,-0.6055045785192065,1.2693288349410585,0.7967946637033466,-0.7116108747879158,0.9017697466539027,-0.7017817340012182,-0.9928783607414317,0.6920764310008425,2.58612669238011,-0.9429058438034561,3.811234448194819,-0.6997358013580455,-0.8254893319016567
SIDM00043,0.4835339313940622,0.07596145239241091,-0.7167864256156258,-0.9034432727240248,0.9565974536804212,-0.933531328391962,1.5029363846190193,-0.744429450523649,-0.6199263183977546,-0.7754415963898426,-0.9095455385345361,1.4963177211141654,2.7231529860167663,-0.7601056186472416,3.517694275605483,-0.6580174588542095,-0.8026853593299337
SIDM00498,2.5928575704581758,0.2102427297287697,-0.82294366819652,-0.7897455673107847,-0.33381149929763443,-0.9562579365650429,1.5507588920826385,-0.21691289910094796,-0.015256864866404669,-0.5646018678551428,-0.9267951181808127,1.849374583630596,2.7754264779472915,-0.7734936328043565,3.436930552269636,-0.6887739433764578,-0.8470030424478082
SIDM00406,-0.6836246131123905,-0.3616940465059104,-0.7605257765699663,-0.840363431117134,-0.5129721215214404,-0.9179262824026784,2.018586062136573,-0.5564230396769579,-0.8240992235418834,-0.6694212733611712,-0.887940550897866,1.5899936901270069,2.5075021709807355,-0.8498918443725425,3.578022681174853,-0.6537333402865749,-0.8317268130180296
SIDM00193,-0.6515551104525561,0.7124096287109468,-0.8340923508038229,-0.8720851131200722,1.0255921164068234,-0.8225851702587178,1.8777362710751342,-0.964970116409316,0.047863056932042805,-0.7683296854841215,-0.929116499316759,1.8454710539439392,2.5509542504863454,-0.8860931147712984,3.49807060323949,-0.6015995916227456,0.6368791186499471
SIDM00045,-0.7928314206993033,1.1034564815654542,-0.3702536805943747,-0.808299120762686,1.667737002404138,-0.7299645892054657,1.7419265144552352,-0.7122734789697729,-0.44704128396754017,-0.624296584805197,-0.8326331572421175,1.510314326651541,2.470403808155459,-0.8966061709261411,3.340504836059476,-0.6359339225911584,0.6651369627312193
SIDM00655,-0.3163345678751187,-0.467529053477317,-0.8223668983730451,-0.6791595553981921,-0.4512035416903407,-0.9455165013748846,1.5186016170143213,0.3135342242863457,-0.6583382130481799,-0.5534593152930429,-0.8966076701014313,2.08953449171166,2.843306039869368,-0.9100278115235179,3.4164812635098505,-0.6487542011725368,-0.7930774011284798
SIDM00214,0.8924146054799845,-0.22996646956490993,-0.8430048989757822,-0.8565768045697951,0.021357029768554518,-0.9543496398397439,1.9158271228078514,-0.33664865392494386,2.32093025661248,-0.7354538183290845,-0.8879510452535255,1.829167993601938,2.7894110326333608,-0.8587433601809652,3.5567841666188293,-0.775434227408532,-0.49488068425077314
SIDM01007,-0.7298792433185076,-0.38509867324392183,-0.7170730131328754,-0.7534768378603532,-0.5599444586556387,-0.9753622827123167,1.963864576660638,-0.42482277547819647,-0.6203841747429208,-0.6066317914521908,-0.7994484076628551,1.2115218661303822,2.533909515358924,-0.7248287604670024,3.4385117508385448,-0.661710587904652,-0.8774101336326456
SIDM00262,-0.7675363193982782,-0.18813449223436407,-0.7802854141250917,-0.8142603185277342,-0.41368306608538835,-0.8814169897722075,1.8996877567274373,-0.9704465881969981,-0.6564647641015279,-0.7654205685454344,-0.9669476977654727,1.574040923562035,3.012948795723765,-0.8930417353404885,3.5573626357880146,-0.6427603824474385,-0.7087379784643582
SIDM00591,1.687202802232757,-0.2034149700636843,-0.7614085605572563,-0.9070189597769949,0.9486768721236654,-0.9245333701300423,1.7655897810723924,-0.49754497748177445,1.8354164944138276,-0.6602260834619758,-0.9049766752431422,2.07983883103245,2.979964373869877,-0.8524372201003132,3.6671130996794177,-0.7207026178258468,-0.7748557983495667
SIDM01197,-0.6088233953799552,0.6930776889815542,-0.735262005964919,-0.9375771694935061,0.7441366672742706,-0.9794560825865509,1.2927220760944556,-0.9068075524306134,1.5446439867186628,-0.7251814382169415,-0.9616826248538464,1.6877598032977739,2.538360914823007,-0.810686595490196,3.4897557957253955,-0.808464391944944,1.566507737119932
SIDM00905,1.3634912347704145,0.07733834897219341,-0.7526002506914552,-0.8911922020474138,0.4595813035350587,-0.9145147826117656,1.577382635655219,-0.924578341276305,1.0684751254161293,-0.837984271493789,-0.9200098975812794,1.5466798207284247,3.2380176660233886,-0.8983515145529296,3.5329765800475914,-0.6856892507268523,-0.8409075816143471
SIDM00180,-0.7291056744367577,0.5150578020704029,-0.8312074932885591,-0.8246573874602662,-0.5011160388804528,-0.5790831209005701,1.6904607832908318,-0.8583890262032375,1.584368506917771,-0.6785946480146642,-0.928619307452144,1.239747449139535,2.8838706757826342,-0.8142865378583443,3.320695300645331,-0.6839335645759502,-0.8956881073354807
SIDM00323,-0.7113273294911411,-0.34827696889898907,-0.7458777905004905,-0.8181208792859913,-0.4939944535069967,-0.9559488559162778,1.94710823382008,-0.7234347965004886,-0.7007139092348409,-0.5877674358264696,-0.8104014650396429,0.9686230282990341,2.953147877695355,-0.859912505306863,3.3143712806779715,-0.6637149335820324,-0.7851071025854834
SIDM00113,-0.8780805652243209,1.4173590696136038,-0.8440138091896259,-0.06251998978464808,-0.21284319253040307,-1.0402575195768409,1.7033698238061505,-0.7274116204709234,-0.7009315725077515,-0.8044192196089502,-0.9088217590267602,1.5733840450924226,2.967705151580731,-1.0162517990345747,3.3986917406198085,-0.027269462209348564,-0.42096503238013283
SIDM00551,-0.23086615908656297,0.5601896355146723,-0.473226781219651,-0.9300851393283623,-0.2588528384446785,-0.8573151257029291,1.7378487344315303,-0.761129895085512,-0.5849757527789732,-0.6214799934166916,-0.9213409672017812,1.8405552985951197,3.035952642555792,-0.9043209434110288,3.570835110814063,-0.7244424955415208,-0.9055633127660774
SIDM00958,-0.8248154205852265,-0.3369834857760804,-0.8529525275001885,-0.8458758735815356,-0.48002485286798785,-0.8902826020819895,1.7216925844787794,-0.5648117373337551,-0.7362807584207874,-0.47264971936111927,-0.8711473002306468,1.4305328873010514,2.4834934913368913,-0.9967054336208857,3.75882707884114,-0.4134540263081284,-0.6867162971983559
SIDM00659,0.4400363888447501,-0.19540906407029598,-0.7843853897904601,-0.8093065070749395,-0.4850229834739747,-0.9700164803830003,1.6493416288865193,-0.8472746644137471,-0.7667540619864547,-0.760611922029836,-0.9371531689104593,1.4876839226645313,2.663320844285426,-0.9214341232626274,3.4343409194609884,-0.5775772971165912,-0.9025253752325002
SIDM01168,-0.046745904109787094,0.4928874174050554,-0.8236309495233277,-0.716766619346574,-0.24632692784109214,-0.9424656518715311,1.7425501911104817,-0.8334550271718771,-0.7978043211362407,-0.8044799905934326,-0.5399861740069523,1.8026256224108241,3.178455618991865,-0.8899381714811528,3.2655677023470893,-0.5031036190479651,-0.840924418722013
SIDM00968,0.4080522487743737,0.006149759520664365,-0.8097259062760656,-0.8810662800792715,-0.5457972087825161,-0.9777555321433639,1.7355387947829513,-0.7295583333411707,-0.7875198623456504,-0.695154267626338,-0.8827301710391369,1.397299766642895,2.612372139075012,-0.9047298897777375,3.3443238448090082,-0.4013942246166045,-0.8882422670068892
SIDM00250,-0.6118143945208803,1.1280209711057727,-0.48283744029430026,-0.8631549402265546,0.5988197723191759,-0.9309329692663221,1.904617738126507,-0.7833035353238904,-0.5256425353100198,-0.8670669950480591,-0.9065423864707864,1.494622397221521,2.6792800404908403,-0.8852634961932371,3.67285239074902,-0.7089684532769092,-0.8110583801739104
SIDM00252,1.5182045167639477,0.5510124891380138,-0.6415040194820139,-0.8597827360490855,0.3071356241323009,-0.8696145177828972,1.436563299796345,-0.7763538967035388,-0.6788799749000648,-0.6920332159751283,-0.9357059394101166,1.6441945743863602,2.5788004548667267,-0.9664371215545267,3.4170976433676166,-0.6599548991537894,-0.844991524350642
SIDM00242,-0.5902016868053562,-0.0070402971673380905,-0.6776455573261684,-0.8996165939321229,1.29093524559677,-0.9833816591250187,1.5050918823544124,-0.2946022155930464,-0.7985937963379404,-0.5867058980583787,-0.9385571105144703,0.898122696373753,3.109564086282364,-0.9354977599236909,3.381305948193627,-0.7703288015725364,-0.7970591525824803
SIDM00438,-0.7551019671051314,-0.3040668091552913,-0.7267437812708843,-0.8337884328903907,-0.41452391319587745,-0.7911209015853269,2.1114010678354957,-0.5296321505511397,-0.8136904429986332,-0.7798585026575796,-0.9099443683530166,1.344474888230737,3.045288506326238,-0.9116758367606231,3.653803348695435,-0.47365981913075883,-0.78850924522012
SIDM00231,-0.2761189323288313,0.2631440182526797,-0.8174160469843184,-0.8607345387961681,-0.617014152397399,-0.9950299307760937,1.5207195595698586,-0.8875436669044287,-0.7246861729836022,-0.7719293749701078,-0.894928637640555,1.7503141787841858,2.554425253558015,-0.9010646506772578,3.4444583759292584,0.09281125247253745,-0.7870434916920022
SIDM01011,-0.6417683844512281,-0.3121741412382001,-0.6937189935485379,-0.8577190758130355,-0.5639914659708969,-1.0104115380767786,2.291361172735557,-0.6869871755230125,-0.757977407691201,-0.6440976380310263,-0.8705119173937687,1.30016404650519,2.3910086386242813,-0.8960940822674398,3.439412568149727,1.4698930624830902,-0.807443645826886
SIDM00182,-0.46973706986372865,0.33109657302782625,-0.8087398370852872,-0.8546668981961946,-0.5200420702835109,-0.9547441558947187,1.7408495293559318,-0.5217642149618511,-0.46692535931340656,-0.7562487731744836,-0.9554197531602777,2.1713156082029252,2.5399177868667646,-0.8299585425835682,3.5265795490292864,-0.4614488134389246,-0.7769800656173034
SIDM00969,1.5972570242491837,0.13712522369729302,-0.8213903974845588,-0.8632220737088255,-0.6509843822128712,-0.9182455509515032,1.4552354741949138,-0.7213797797875692,-0.71460477766481,-0.7994158717462726,-0.9177178682766876,0.9932425382997232,2.710652497866993,-0.9794670074663735,3.1293315905866215,-0.188125198636569,-0.8252545176610747
SIDM01120,-0.7653335887133241,-0.2527106916924267,-0.7917167189991292,-0.8707296677643973,-0.5520060544791658,-1.0538109770425925,1.7346980817624644,-0.6585502793287809,-0.8450804498775403,-0.6859837664596364,-0.899416998776349,1.6583930896476644,2.1060581679072814,-0.9208854977830718,3.706231442300859,-0.7985617647166968,-0.6447719224780549
SIDM00317,-0.5618107831540776,0.527091796169491,-0.7297383381155792,-0.8452251862116821,-0.51120780509106,-0.9025027825088984,1.6556982587650964,-0.705619597898296,-0.6962141396814943,-0.7723132376972888,-0.9094021913400527,1.2773022189886156,2.791875606748223,-0.82351294689489,3.3602835791174837,-0.4914517345249548,-0.8395796113433563
SIDM00719,-0.7661234143890429,-0.2990604925134292,-0.7762984488500408,-0.7505887744373771,-0.5876240572785653,-1.0813087754096191,1.3207897415058272,-1.04981864250672,-0.8218889216680978,-0.770075806031613,-0.9220805176860787,1.2242287174627393,2.2707076817372243,-0.9468183653433209,3.7405761988675574,-0.7164228912010475,-0.6979355679538728
SIDM01041,-0.4721253798407363,0.2635308353229486,-0.7480823212528649,-0.8580008181842247,-0.6592764827685866,-0.9301540484814985,1.7063965608238953,-0.6000915586495731,-0.7077942855734634,-0.6348752482822367,-0.8840944091455119,2.1036343805103597,2.5199143195551166,-0.8838513672458297,3.5565583173661155,-0.4792919180843727,-0.8055772213588289
SIDM00668,-0.7937913444607749,-0.28173073836677487,-0.8435942126386486,-0.905358529579359,-0.5667580523606307,-0.9747936324463677,1.814019939329733,-0.8355089167424775,-0.8921501262666369,-0.7208611235056692,-0.8729659545382669,1.4741179453717457,2.447716406880687,-0.9226900783234896,3.3882821287425684,2.0986582112561654,-0.8395035870947795
SIDM00056,2.298416703215743,0.17648561082881586,-0.7708285073105435,-0.8713309758490411,-0.5650379542327848,-0.8631389719898521,1.3748050581337394,-0.6336196228702784,-0.74474174234345,-0.7365552688899062,-0.9024445740920999,1.2540024737717306,2.657218092445626,-0.9302139653843096,3.4973470886443283,0.884768818097832,-0.8518451932693478
SIDM00181,0.2906950902119229,0.10639091601187595,-0.7811323365741794,-0.8325242272404628,-0.25972971596520883,-0.9348637093431811,1.345960038355847,-0.8056914152530603,-0.7171982909730448,-0.6041776905790226,-0.8888348535034142,1.284479094990053,2.7020237922998747,-0.7723775963410119,3.5193688787530513,-0.5217808027808474,-0.8613631561559701
SIDM01073,-0.036636955188185605,-0.5258568039486745,-0.8033704861112138,-0.8750065305684803,-0.6080364823991392,-0.8821503899602773,1.329333710971295,-0.8284570539404087,-0.5735608761937364,-0.9050165946407607,-0.9371821690418648,1.3799882501816554,1.9958406852898072,-0.8515602982753717,3.5618321907785706,1.3086952735614203,-0.8070581145518415
SIDM00504,-0.9215859165455562,-0.15020172187449984,-0.8160249453690809,-0.801320581189439,-0.5567616405379426,-0.9002805472361296,1.2681359811295805,-0.6976599869906094,-0.6947571559769111,-0.6820672574368224,-0.8940607821438529,1.3393592347931285,2.921885736692951,-0.8749660339129822,3.6568577524553025,-0.632852608352834,-0.8677793087467984
SIDM00472,2.6173053356865044,0.1124981129680781,-0.7557482860122804,-0.8269262320534374,-0.6431619690370122,-0.9189701180360718,1.3446346490264565,-0.7124666738216107,-0.7686680256478604,-0.6227808117769059,-0.9452451960117602,1.5317096015663396,2.6803973228416385,-0.8469334118027476,3.400213054469176,-0.4374260865301478,-0.8644839301977523
SIDM00042,2.4400024610741204,0.22572069212583865,-0.7266907807076368,-0.8709829117193563,0.4605590424361119,-0.9719751798486495,1.2653799309162335,-0.7744274097760356,-0.7711432835740871,-0.6081759692858288,-0.8922556555292901,1.9052913705183598,2.365484404082833,-0.90111995352559,3.3957470815541484,-0.2956846094544612,-0.8498796474235862
