,F2,F2R,VWF,KNG1,FGB,PLAT,SERPIND1,MBL2,F3,F5,SERPINA1,PLAUR,F7,PLAU,F10,F9,TFPI,F8,KLKB1,CR2,MASP1,C9,A2M,CR1,F12,F13A1,F11,C8A,F13B,C7,C8G,C8B,CD59,SERPINA5,FGG,CD55,C6,C5AR1,C5,BDKRB1,C4BPB,C4BPA,CFH,CPB2,CD46,PROS1,SERPINF2,PROC,FGA,SERPINE1,PLG,SERPINC1,C1S,C3AR1,C3,C1QB,CFD,C1QA,C1R,C1QC,CFI,SERPING1,MASP2,THBD
SIDM00577,-0.7452322532505895,-0.22384354073496238,-0.731223983701057,-0.9444602575876629,-0.7793206784636595,0.7756127246341452,-0.8116201396298207,-0.8666245055681742,-0.5754192797718246,-0.8353153599275176,-0.9105309162719122,-0.253184226856587,-0.7656031955249317,-0.0004982757591248882,-0.19485812015434326,-0.8026303755776645,-0.6812380165221783,-0.3893062721257019,-0.7485415989951907,-0.818683713577416,-0.7338665338317032,-1.009874897561754,-0.6882603353799116,-0.9959301178297518,0.4851154102654634,-0.9014663937089917,-0.9838842916119748,-0.7782599255457323,-0.9454993025306537,0.6911004674087123,-0.842566908915467,-0.8736358822291274,1.8759824712598732,-0.8385624133204876,-0.9333359923130957,0.1278685381064357,-0.7980720194400911,-0.8860243884686104,-0.1583076238953635,-0.9261019602410877,-0.8986773853951074,-0.9295276845605053,-0.7721901558182483,-0.6772588573612345,1.058303130593755,0.9302344601224403,-0.8133353468633027,-1.0413216492256645,-0.9790401823247287,0.28874699349211186,-0.9822162117197226,-1.0474182694435106,0.5648613067047301,-0.8905861649921044,-0.8638834751558713,-0.8021408729195842,-0.9322597038216248,-0.20755202532380237,0.648790908206906,-0.847025822205156,0.5075149663645443,-0.5633458626309544,-0.8218976479252049,-0.748748294123087
SIDM00384,-0.6642145547692074,-0.8470978965229504,-0.707849501688424,-0.915434457093831,1.9087783628038844,-0.6648667955449921,-0.7541662465060813,-0.8925359652779351,0.6495999881615889,0.2866175794171088,3.2273288158832765,1.787052031889969,-0.7357092910582727,-0.871876174971523,-0.8603192399978998,-0.8178574725140015,1.214299262723081,0.14562593075350588,-0.6414668151929895,-0.8610729094902805,-0.77214513970158,-0.9994719433204091,-0.7031613230178873,-0.880015709795278,1.788065809031957,-0.8643837372392668,-0.7963836624563915,-0.5926887422544874,-0.8866243252373471,-0.8222919491711141,-0.777585307489724,-0.7471630467231986,2.7131891878211674,-0.04552575972930639,2.592516391404114,2.2846696840709404,-1.063206781404882,-0.669979506999198,-0.3059298392066961,-0.7674995111153915,-0.8037584085495799,-0.9675021468824816,2.2553206537814776,-0.6827814790823324,1.6523930142246186,1.6618478357021231,-0.7284219837457564,-0.9360521620395017,-0.8326637790686017,0.7194254181787888,-0.836577517719932,-0.951846800005073,-0.551432337935839,-0.2687211737026039,0.1103006497871094,-0.7786729383320224,0.11397158074468255,-0.3670625882251097,0.10655784982740865,-0.8258237937501224,1.6793140245030604,-0.8613903495500695,-0.7823820445785152,-0.10549148563428008
SIDM00837,-0.6601960053576882,-0.9754746151006187,-0.6972846521599549,-0.9461601860135345,-0.8251847520505011,-0.6901690054541102,-0.787113142379562,-0.9380304955454513,1.301871640895179,-0.7209472841374529,1.2068790476337645,2.551465739208176,-0.7709581248465418,1.2702098997272346,-0.7576114470553725,-0.8452724878653467,-0.6762243624407048,-0.32004327835940816,-0.6609333641984326,-0.7266622888598631,-0.7579312138606673,-1.035234759205308,-0.6988122224945617,-1.0277493383815985,2.1322404111651174,-0.8214768110233416,-0.9217556636485634,-0.6748532047879049,-1.0551504854340683,-0.8763021211041123,-0.671958477415144,-0.7690224631483389,1.9199943659690877,-0.7539599545530503,-0.8406860415610222,3.2872661547644415,-0.992998926161734,-0.8705221379608329,-0.12769466448400463,-0.8384652413861456,-0.7444884806816665,-0.9658328994348448,-0.6669193752032564,-0.6839787082409038,1.901692566956227,-0.39867031634420047,-0.7250012594076426,-0.527238871057358,-0.9019713764086458,-0.6622667495361615,-0.9042296211750733,-0.836739169606361,-0.1329960240395121,-0.804044206172607,-0.7186945329413017,-0.7915138269785532,0.8155993467574748,-0.13151861170998877,-0.08710630138494492,-0.7083181888038758,-0.6223250806156132,-0.8990072138970696,-0.8038049745702062,-0.734980294417341
SIDM01133,-0.6512780018049594,-1.0061532586507833,-0.8304617867807667,-0.9776924014602582,-0.8109455570186982,-0.4890343614314448,-0.7538212094084277,-0.9736861977377812,-0.27547017595845213,-0.7761631584599767,-0.9752797035041991,-0.20896881005425097,-0.7336866390937541,-0.7778853180120574,-0.8351277020872634,-0.8666931133383995,-0.7048527036830373,-0.31467145799881624,-0.6725905640647526,-0.7306898101271223,-0.7553882966791143,-0.9777049051962344,-0.7325356332332004,-0.9898026212325871,0.5700771279416924,-0.8176787494678686,-1.0295309345148251,-0.7619810712147936,-0.9985432655091208,-0.8930753023230971,-0.7542260145820291,-0.9147406087340065,2.0685567046715025,-0.6176737151022307,-0.785288512644398,-0.8434405034276234,-0.9270860936946276,-0.7665141253456444,0.20931645535420276,-1.0095185417816468,-0.8330371583552266,-0.9294562057876825,-0.7938131387608233,-0.6919270038969326,1.7304313126540076,-0.5099018652307531,-0.765039852210295,-0.8720832127390341,-0.9172863666355154,-0.6984217801837246,-0.8999539042615755,-0.8880078150049807,-0.6623198448018158,-0.8780438158846898,-0.8687867087886328,-0.8456818634925175,0.003103864764834709,-0.4439715130223265,-0.3911586721211658,-0.8675925637382313,-0.6713175671319742,-0.8661546642312707,-0.7222377713386618,-0.7365596728862837
SIDM00244,-0.6832465453033796,-0.5126059188020836,-0.7351990077285441,-0.9473164511991501,-0.7210361559325259,1.876501001040875,-0.8159655768390374,-0.9181470323844697,-0.35948360444024413,-0.807713726787583,-0.8658331347935447,0.07832411755870802,-0.7666242273449616,0.07906461456353055,-0.2842007393152927,-0.8212787283328283,1.2483682906023206,-0.3350903605934198,-0.6919360617149073,-0.8314662891029099,-0.5397930894463384,-1.0093124073340929,-0.6492850449043295,-0.9567803502420897,1.4900789804297165,-0.9562717454917516,-0.922736304394113,-0.7007604941710976,-0.9273863625689797,-0.003912581442454466,-0.7531672941366231,-0.9540014244329558,2.051910424542409,-0.8925712190564957,-0.8300272548237911,0.8874733999040632,-0.9103122981385569,-0.8692192015851589,0.825377852479663,-0.8882390834235818,-0.9208971759845497,-1.0052037714827777,-0.40641197564981535,-0.5985066185647735,1.5797661715286027,0.46995098666454266,-0.7283838181212989,-0.9520935114104639,-0.8946382402119714,-0.5111327607217346,-0.9080954433210461,-0.9512315692695502,0.7363020956656755,-0.8415142196821888,-0.7507875786060104,-0.8189869167543311,0.1449663666453468,-0.27722791209595815,1.2098455982312166,-0.7574120617563463,-0.4929591829897223,-0.7753683245718772,-0.7676681425480192,-0.6903082415555085
SIDM01161,-0.6750458610272896,-0.65566611429869,-0.7839622329192598,-0.9258367089765502,-0.8517502075401462,2.492559711478701,-0.5850379818477749,-0.9244240465313662,2.002454288628012,-0.7488038957495555,-0.8728146057590657,1.4843767948765612,-0.8304341736069363,0.4997921145586338,-0.9519442552014695,-0.8692658340262005,2.658060960206082,-0.0439070159148427,-0.7226352063889342,-0.8254257217264453,-0.7794993367310833,-0.9586636295412536,-0.35916451800643734,-0.9265892013044997,0.13929077213997426,-0.8663428118464114,-0.9925527264140371,-0.7428062006893674,-0.9420419941298639,-0.8616121070059394,-0.6882076881274307,-0.857056114896876,3.042270371324552,-0.6470945942379128,-0.8627658682920665,1.4105275129803887,-0.9814393806586881,-0.8158832035765763,-0.20511400622058937,-0.7740939603206932,-0.8324508104885437,-0.9785382801355689,1.241654111109662,-0.7774371852276325,1.9299355980989263,0.029773826378830352,-0.7725494221886481,-1.0195946093441637,-0.915478047109201,2.377425886403971,-0.9363303214997386,-0.9296102791523451,1.8108198176603223,-0.8740774087417478,0.6380679769730454,-0.821066534674055,-0.6723803088734718,-0.39530454796180786,1.84210812468519,-0.8753274205829183,1.0241196478457708,-0.789677023485446,-0.7746961857695832,-0.7059125053705345
SIDM00579,-0.6177569229046513,-1.0096310819749188,-0.7991572422588331,-0.9192402499387179,-0.8902321346416958,0.01644578144167762,-0.8326133472025642,-0.9132344342264969,-0.5230633265003214,0.30774853879653385,-0.8151308629796342,-0.5039994194120796,-0.7827790123272284,-0.6788607566675071,-0.24563693343082896,-0.7779998031760598,-0.7909400805651366,-0.5978526939847111,-0.7050287618121239,-0.7880023151691297,-0.8020097203506868,-0.9720351757899034,-0.7822213938120169,-0.9829081327218953,0.4312823508688874,-0.8523436837838518,-0.917694226234112,-0.680520427977724,-0.9406253013159492,-0.3843404276765878,-0.7937361198451328,-0.8497026113906622,1.890130176915933,-0.7079562590277733,-0.8590303575735553,0.8247623741945701,-0.8943793167058229,-0.7699497168682756,-0.4660502971062868,-0.7995877271813303,-0.8329605829627375,-1.03369299777466,-0.7805536012007912,-0.6738303747186049,1.1634861706995634,0.04051328838692459,-0.804866046386368,-1.0590466124110234,-0.9195998599593929,-0.6628494267120897,-0.8585928448340703,-0.9028577146701855,-0.8191503759851152,-0.7168994633086259,-0.8491277835941181,-0.8026265337987979,-0.767482724845973,-0.38076135869703326,-0.8309147636888173,-0.9466168658629014,-0.7278229568194252,-0.8641159191660833,-0.818652298316159,-0.751659732893067
SIDM00699,-0.6488901185443668,-0.8717580994893322,-0.773543455882502,-0.9280373995486124,-0.9115096677865645,-0.5863553977352658,-0.8044019759774141,-0.949395621140257,-0.17061330171070987,-0.8180126468381903,-0.859864597180308,-0.34232232628387704,-0.6843691834021529,-0.6507450725341604,-0.6753463540745112,-0.9127299603893344,-0.7825071942432754,-0.20852900588027493,-0.8038428196241754,-0.803779688762903,-0.7837700229217459,-1.0837457788582945,-0.7593763478866328,-1.0339846179588643,0.9117962350304519,-0.8601202604538778,-0.9779295410810666,-0.7563252152054813,-0.9789093438194564,-0.8513435973430888,-0.7752916110717034,-0.9618337394521806,1.4036334651686648,-0.8404064645570595,-0.8978548323159281,1.4498117962775474,-1.0266021942873607,-0.9020291959351007,0.1222619508139004,-0.9157441236298534,-0.8496255702905509,-0.9639130044209685,-0.9277135743174518,-0.6715748560170476,1.635166969668838,-0.5640676371496379,-0.7523479133204191,-0.9265454010516844,-0.9268853630714635,-0.7973691348707508,-0.7862129421307291,-0.9296443931316767,-0.33346296680966697,-0.8268434724662337,-0.9701431173600066,-0.8742612716512005,0.41715096394374007,-0.022150335370928403,0.6895196204432675,-0.9318652175594333,-0.8097300527115128,-0.8380341186230651,-0.7476932992476375,-0.7083937273915176
SIDM00721,-0.6559735785907862,-0.9165276592512466,-0.6667430722155067,-0.9533259392590364,-0.8860993034527063,0.5448193764576597,-0.8626108227447467,-0.896760302402251,-0.5467245620142204,-0.5825915648689279,-0.23652574885530797,0.024874638692985254,-0.8018948726979065,-0.6552347360914345,-0.913838539555441,-0.8187784964149096,-0.7425736893236008,-0.49112002762171447,-0.8342185992064945,-0.8755987858736086,-0.8542281059362808,-0.9781114613887064,-0.5744049850689178,-0.9171827189372281,0.2350556219302876,-0.954346877112189,-1.0005861591438192,-0.7180096868390888,-1.0618143357900394,-0.876962739014772,-0.6219446982265046,-0.9454425158951907,2.087807645778954,-0.826442548170693,-0.8874299547806144,1.1262996515495898,-0.9434262956702117,-0.8505164370094004,-0.3814106661749453,-0.7556431159378676,-0.7962441125934951,-1.0096886898253101,-0.8442384428033387,-0.6661716976634955,1.5539930733222795,-0.20449872879388167,-0.37092267363130327,-0.2121323502708256,-0.8922380537528145,-0.5008453788429836,-0.8498539389612416,-0.8526851903838403,-0.6628730461345071,-0.9197341930350444,-0.8976235295675576,-0.848925842240009,-0.16453256413172096,-0.2622817886105982,-0.5312384093076101,-1.003401702345187,-0.7302679226704015,-0.8595406721914256,-0.7681371413307998,-0.5127493809648813
SIDM00082,-0.6484861082302243,-0.8386947386778278,-0.7409771208080732,-0.9349637634714192,-0.8067642248782065,1.5204122786648888,-0.7497769311872532,-0.737536929193246,-0.4099016971121278,-0.7788959182616905,0.3597432176710506,0.5136803407431882,-0.7732848492361704,-0.6258215560620264,-0.7961241708555696,-0.8417803057579817,0.15402603135730497,-0.026420326917085814,-0.711310496751081,-0.7917122573393393,-0.746768053315918,-0.9444288369515594,1.6299217010358336,-0.9308502577631047,0.2587134139930589,-0.9039032820545153,-0.9516223622533154,-0.7582285202428085,-1.0492306852282778,-0.8788183236936562,-0.6603592259876409,-0.8546468527833813,2.6884164626734157,1.7149622078507007,-0.8563591146354101,1.917695782857625,-0.9349277937329253,-0.7954690783974592,-0.4389364617349947,-0.8393488352911166,-0.7786421518004015,-0.9360970897721531,-0.12938040343580262,-0.5388962757263756,1.3607138709859847,0.8758585812196633,-0.7024292772268435,-0.9452174426631129,-0.8256105959219379,-0.4022767915044892,-0.9729300465871786,-0.9633294603196981,-0.1106794362654319,-0.1412769619268662,-0.7924649877344796,-0.9548322282199017,-0.2397626013038646,-0.18668390058454246,-0.21985322264772317,-0.9411515718445318,-0.6614779005608069,-0.8730784296958631,-0.5626392339558234,-0.7122238993109474
SIDM00320,-0.48896167407880725,-0.8582377277768883,-0.7410588524607666,-0.9056660389352511,2.4204960507553355,-0.6935874046694138,-0.8113187145711106,-0.9481003582635232,-0.056085447267385014,0.9744994017545183,1.420438456520566,-0.7037779590334042,-0.7513677153186603,-0.6126917610012036,-0.184619975248093,-0.8395873072695309,1.796802216876818,-0.22704451142434087,-0.7621187106373983,-0.5985314512447072,-0.7510794878595769,-0.8552265961461576,-0.47526029410076975,-0.9230962747021242,1.6067750020865434,-0.8288464065177158,-0.8725639183853495,-0.76991539502317,-0.9633972206241171,-0.8792910129275158,-0.8196316716678637,-0.9459393732278651,1.4652564749588404,-0.6967420109760034,2.170375983845952,1.6512891940112244,-0.8507120369533782,-0.6617280915219284,1.796086185060491,-0.8258182286403073,-0.768172803241186,0.32181179890968026,-0.7372134705744257,-0.706831606543067,2.0779291856875277,-0.26815393827732875,-0.7355076594329694,1.9839833327165488,0.3346877334621416,-0.6877323471129656,-0.8242671337478343,-0.833608430024309,-0.34884497972538764,-0.8200205929141671,-0.7869969691746392,-0.739264087459999,0.1713153377602521,-0.2988596352692923,-0.6826361112388618,-0.8702737966881771,-0.6815545730278316,-0.7574361006980279,-0.6406851754260242,-0.748616422772312
SIDM00967,-0.5080274990762941,-0.9046902653142795,-0.7947838274308915,-0.9383110807241578,-0.5849489494603469,1.3090471167270625,-0.8184922001329927,-0.929136580401794,1.7236365470410018,0.8238395917598057,0.19572820634891722,0.34128452258961256,-0.8155860634485855,-0.15065423627645472,-0.9895807138901255,-0.8490939809373967,2.3435758771780106,-0.6096172140532793,-0.7281450389101619,-0.5745619486990733,-0.822157102246354,-0.6996039710440202,-0.5517192000398099,-0.8627526032908053,0.6777481474137743,-0.8640985116891152,-0.9417168597948752,-0.6278430070272997,-1.0090061156082988,-0.8052051121741819,-0.6383406762505414,-0.9394876034781786,2.9676483991229694,-0.6621654137667435,-0.7732590159285018,1.5195035282004525,-0.8527161251670176,-0.7862296832349918,0.059515994761169186,-0.8128317771585752,-0.0988245238152898,-0.8025807232109705,0.9942452874308219,-0.7342777000408038,1.8251574622468343,0.6156975182357607,-0.4898896867686075,-0.1714563758084217,-0.7718380040100129,1.7362950189695099,-0.901159192667513,-0.8621572170563286,1.359856285019638,-0.9829240188450624,-0.48902466908293224,-0.8352905549978156,-0.4578778234434936,-0.41552364288771565,1.0137560078733667,-0.7805821606945952,0.717781427553261,-0.7715257772920466,-0.7933821100505113,-0.6489250872426462
SIDM00508,-0.7662670351597171,-0.9377200411500072,-0.7916749695435863,-0.8904528863119979,-0.8642503550272235,-0.6471127108371418,-0.8488357356486005,-0.8554371132706866,-0.7649286952849774,-0.8419651117595426,-0.8445465572235052,-0.5440752548634292,-0.8038299251825642,-0.647290471620994,-0.796379280174049,-0.8666966111847179,-0.6881558372994676,-0.19290011946664437,-0.8845700438367766,-0.8043797756575778,-0.829957202440873,-0.9742355885821425,-0.7466895606101548,-0.9872631548512129,0.48278383688641924,-0.8776451418327497,-1.0119508784833704,-0.7076021791374008,-1.0269514143574483,-0.7766547419883431,-0.7315339695417146,-1.0535324085144975,1.6718372743971006,-0.6877014757869274,-0.8954595755628602,0.12409763258521796,-0.10299146019181377,-0.8518081886840871,0.8365255988472705,-0.9179496463163276,-0.8113469072542482,-0.9964770803972665,-0.9116522440102283,-0.8238519733742261,1.2909286000162368,0.7177933156216607,-0.6196744290354681,-0.3766078777798686,-0.9251564069272783,-0.7745821663298093,-0.8685101023310254,-0.9085008538860317,-0.8217253545046458,-0.7863868515365605,-1.0081384379347156,-0.7230739041018505,-0.19480484669020826,-0.2655689577097219,-0.4584498747177331,-1.055269707580853,-0.7374024347374148,-0.896420912601386,-0.778305464463022,-0.7138994391903678
SIDM00859,-0.6246245462947936,-0.7742720767922743,-0.7497908484536806,-0.8968318594848225,-0.791633338091019,-0.6586443162418523,-0.6188735276989835,-0.8473765783554995,-0.5528472572639611,-0.7063630380697913,-0.8338971030930371,0.19150858313695118,-0.783380545414935,-0.6386116864847347,-0.7974628935056174,-0.7455949151541994,-0.6409709326679931,-0.020992362692145987,-0.5567759047338083,1.3890293683708483,-0.6766101963446418,-0.8749933745280782,-0.5248749516144378,-0.8333946598117004,0.2872094843552773,-0.7695242390717318,-0.8552114259976586,-0.5511787497906813,-0.9687469317379547,-0.7315256742784567,-0.6188661322019557,-0.7805985982690143,1.9349088768732159,-0.5323417262029747,-0.7934508844533237,1.4927017813776362,-0.6696843783611979,-0.8221334744522222,-0.49461786192022583,-0.8104755318330401,-0.6543484659846314,-0.870415248967421,-0.7523187323628838,-0.5759111455686526,1.4694186945981582,-0.2849921658583389,-0.6626115366934895,-0.9934484096891837,-0.830291694380378,-0.6882185820023587,-0.8094185076509057,-0.8391548569917457,-0.8912319934752283,-0.6657133532489127,-0.832105979354637,-0.7509790401804033,-0.28207532041463457,0.03612639648578814,-0.6700964417284221,-0.6607957890806819,-0.5819796938369298,-0.746136541211016,-0.5824750549844251,-0.5986071425014478
SIDM00393,-0.5968365151178322,-0.6551232023482574,-0.8476128106543083,-0.9469996911182231,-0.8533622219628616,-0.016531584087601112,-0.3922598924371698,-0.8217297794274336,1.9376212708819913,-0.24256089939239145,0.3833121350840948,0.8190959641214136,-0.8608159836713023,1.8920689556819268,-0.9233682463023843,-0.838986142504259,1.5503555499176225,-0.2776357752291446,-0.792379385971149,-0.2564669569222424,-0.8035834891071916,-0.8509139574034085,-0.7360370725714759,-0.8556959862337546,0.7246785403748235,-0.8892379012203803,-0.9196847755857231,-0.7704645926929705,-1.057161615039982,-0.827034573445114,-0.7878039623303681,-0.8931189225169184,2.571955086592477,0.560616439384157,-0.8779576319001583,2.4111772291708244,-0.828834925777645,-0.7834951118918957,-0.6126154959114097,-0.7577186877178478,-0.8026793878003635,-0.9186575317470632,-0.6986213235431769,-0.7028128120828891,1.4268733837978373,-0.63150087535037,-0.10269617964355467,-0.7628705783424785,-0.8483453116560197,0.3490504701658433,-0.8497076239498166,-0.9593772987285913,-0.7287569471601446,-0.899402186373655,0.2898553093603236,-0.7872983536329365,-0.29759513942913773,-0.260747658876037,-0.696481953724336,-0.8339523995505937,-0.6167796609424488,-0.8944722281358343,-0.7657319111559996,-0.7869601150141454
SIDM01174,-0.544087953074807,1.2438442054940866,-0.7533899087363567,-0.9231350684611541,-0.7570669797262012,0.18048508004140984,-0.8171075188891667,-0.9012928478302585,0.9445641502218325,-0.787988793788604,-0.5731871787719331,1.3523201852080187,-0.8099360577132432,-0.7387340481001241,-0.796393931322822,-0.8192112480931014,0.5749067424028549,0.4996156546292711,-0.7396475764221936,-0.7720530259317183,-0.753607092201785,-0.9132287008024399,-0.058197147634894544,-0.9013132590721022,-0.0667559217218272,-0.08786022232596624,-0.9039925527715165,-0.6840495398123823,-0.9688038320130514,-0.8329807315158586,-0.7533347727277722,-0.9038362367248464,2.70781986107485,-0.8170849008024753,-0.7711929413181353,2.461503734827634,-0.8390177520287927,-0.8372661936370325,0.24203278137751094,-0.8245267113351717,-0.8028215692038202,-0.9802024850963601,-0.4971739793727171,-0.5831772426485129,2.000753828442319,0.30413275806453943,-0.7116243417055625,-0.9640729802908706,-0.8415541100813596,0.607168208741478,-0.8750743791980855,-0.84318224821885,1.0297162857265134,-0.8974042636294827,-0.7831732438976658,-0.8309599868458591,-0.3195461317997899,-0.28850327734753556,2.473432886606443,-0.8950667096394035,-0.7111632761433541,-0.6164486324864638,-0.769476844383752,-0.5978776997534104
SIDM00530,-0.5311818626927058,-0.9259477577237111,-0.792465533289618,-0.8298354794566012,-0.7556750350574699,-0.7133842344194093,-0.6392171025466686,-0.8684667847467505,0.46060442926115674,-0.45952764237533644,0.6613083624025248,0.4257141432479341,-0.7329154280153344,-0.6422100212245953,-0.7796977607543409,-0.8378360851017272,1.7962988907389226,-0.5723637108515622,-0.7444701955979549,-0.7522742618472896,-0.8155351299963095,-0.9576760376064025,-0.43964268273292695,-0.9058116353936904,1.2084763430991508,-0.7362864254143252,-0.8827439298207871,-0.6125179738112599,-1.0617666107151411,-0.8518041627723858,-0.6175099631924583,-0.9555892433403486,1.6011670670436209,1.2788308324576514,-0.8392953202965322,1.7858036662303292,-0.97720210267832,-0.7988004474231534,-0.6124323874772377,-0.8060721803409105,-0.7163108949748679,-0.873613787655309,-0.738903288886987,-0.7912108679788799,1.9890785471933548,0.38542846000060277,-0.7836036450701348,0.5252834412658796,-0.8910889479838243,-0.7130873071322974,-0.8830984209031154,-0.9076697883748343,-0.6840086166976281,-0.9379406103110561,0.08827426002342578,-0.7539445754489653,0.43575173448228527,-0.18766147048367324,-0.2955579394065885,-0.8639063016355581,-0.6581789597881956,-0.8777009826302906,-0.541116972489994,-0.368452821358362
SIDM01149,-0.7114637772895402,-0.6651101344964214,-0.8030229806454801,-0.9250241660656957,-0.7917902142363377,-0.737691989600164,-0.7942560699534775,-0.9104442059345645,1.7637829116603103,-0.8634551273435989,-0.8841903065667958,-0.282236120145624,-0.7821422885806556,-0.6978227798162632,-0.8281200002265664,-0.761464278167827,-0.8336211728521471,-0.44376163578381067,-0.8781526646259148,-0.7182312680350161,-0.767691825916596,-0.9027076878651427,-0.7532212855025414,-0.8178614271347385,0.4728184499476779,-0.8950346989382498,-0.997186390504823,-0.7510878878996461,-0.9809766825668026,-0.841595159735212,-0.8219327010128337,-0.986419710170427,1.2733754561565604,-0.6698358886428865,-0.944564402787986,-0.7756172921072259,-0.7488586081840591,-0.7453558270181342,-0.4662770153269774,-0.6833413593272132,-0.5990474439415636,-0.9225062941183688,-0.7837053306401174,-0.692353986826332,1.6093289185195887,-0.46497738872303146,-0.7810208375191744,-1.0059616049839517,-0.8458395157188566,-0.7415142300332812,-0.8217451127747544,-0.9085028474991148,-0.49084621498708375,-0.8864129525840936,-0.9676848776904113,-0.8134179369603328,-0.5736469342007164,-0.06356074413633891,-0.7007548936740919,-0.7659591030330952,-0.73452475668853,-0.5437031275300651,-0.6972187054742952,-0.7556222059947549
SIDM00243,-0.6802557944346647,-0.7911539590044432,-0.7851367946460904,-0.42094269224856606,-0.8270493828328503,-0.6478136238414302,-0.7370492442916835,-0.9127467784106086,0.06232481191522754,-0.7967924119796158,-0.8352226844634861,-0.607430095037018,-0.7644212758778341,-0.3404188707300712,-0.6738920422981534,-0.7808441333845269,-0.5577788708442997,-0.40848801416306624,-0.5367360181668758,-0.8174240609177276,-0.7052140442490776,-0.9877456707642485,-0.5673511785730768,-1.010166398729636,0.0700533959725988,-0.8666173158155177,-0.934904828431914,-0.690472667501591,-1.0305590691743107,-0.8184920516217168,-0.7484997223325095,-0.8562423166327886,1.3330784227591705,-0.6803590831534112,-0.9076730608412229,1.305464889410918,-0.7009326969201936,-0.8572694500570152,-0.8003817875128604,-0.9386031098303561,-0.7977472900752773,-0.9725614984290601,-0.7123631558675043,-0.5476861192367272,1.3748440939400595,-0.5019515345118115,-0.6876678126530981,-0.9272193191628157,-0.8465292846140446,-0.38478021440357,-0.8279832213408647,-0.9917150017267726,-0.5494704964250273,-0.9027633256253118,-0.3707864308631226,-0.8102219314105324,0.050025387571199925,-0.3497352518498538,-0.07509375228556038,-0.7485389147450994,-0.6428655967024958,-0.6993143524270088,-0.7323756539195966,-0.7705087290151641
SIDM00176,-0.48453766801695464,0.4308458900938423,-0.7728184210574629,-0.9028491720150066,-0.4179592054092105,0.05231013381944263,-0.7529732549667753,-0.8373678121014454,-0.5250817674476602,-0.7772089132477285,-0.8107332533788791,1.9436538207529885,-0.7558117318639592,-0.7139241721405152,-0.9396120455043748,-0.8424115823414399,2.1396471927122476,-0.2946966000116316,-0.7473131928490778,-0.8831422048831958,-0.781344287850777,-0.9560555368301459,-0.738002665475322,-0.8724004245483571,-0.035234449901826184,-0.8243632696040993,-0.8314443930830998,-0.7419212616963513,-1.0547822666168603,-0.7951003270221341,-0.7493203744044978,-0.9227713044171966,3.121153436345449,-0.7721367858984093,-0.8045826923230204,2.0751685322984708,-0.8428169326813122,-0.8862022672683609,-0.14609108724802133,0.7955765718179691,-0.7206811849344883,-0.9152625929603083,0.9359865035601556,-0.7678093684506638,1.1473455338635157,0.5913003370552103,-0.7353374621066211,-1.0461015632050579,-0.8266781760769969,2.6831008477339204,-0.8385132056708325,-0.8188870130740691,0.6811336308893607,-0.6428955330405766,-0.925097300989229,-0.8229651811424572,-0.5744997370457924,-0.30792083674380916,0.9000993711865548,-0.7254731937368012,-0.75296896199512,-0.8090817783144785,-0.7114748637711797,-0.6319233647447556
SIDM00422,-0.55695056168744,-0.7203399210589867,-0.7354769317217681,-0.9181953413144176,-0.6675098620552324,-0.6514853330874855,-0.781456357142368,-0.7847595409418952,-0.596362913799106,-0.7567049069810966,-0.8155275751793011,-0.7018299517096652,-0.7072679868653207,-0.5625482355236988,-0.4864117470256348,-0.8364979675636088,-0.6966671105043925,0.11960298913403135,-0.7531262554275084,-0.7489895878201454,-0.7431960260091596,-0.879925841398321,-0.6769136873963594,-0.8588066802851604,1.2599354934463676,-0.828826520375351,-0.8984666364907379,-0.642757476686557,-0.9122190038649677,-0.8339723375259485,-0.7483648766986385,-1.0076599577141312,2.045660482459058,-0.6508011318193878,-0.8171690698970239,1.9538646023405406,-0.9272917553101346,-0.7860788820859675,-0.5653796391796099,-0.8087857907127256,-0.6632062960783965,-0.9431544614198883,-0.7349960852259658,-0.6267257484139425,2.0078104539425308,0.4610679192137023,-0.6994162446138017,-0.9245066864280432,-0.8807537375678951,-0.6678466834744098,-0.9037273516023049,-0.9453639060380209,-0.746036214202428,-0.9943228038183669,-0.7478990476001952,-0.8322087571538604,-0.2518271421847252,0.027963308342075152,-0.5205128650666113,-0.8034265824908721,-0.4383588335452929,-0.9116571639821227,-0.7048219545816176,-0.8060346044506539
