,ALDH1B1,UGT2B28,ALDH2,MIOX,UGDH,UGT2A1,ALDH9A1,ALDH3A2,ALDH7A1,UGT2B11,UGT2B10,UGT2B7,UGT2B4,UGT2A3,UGT2B17,UGT2B15
SIDM00422,0.4255099345248468,-0.8950925591837205,-0.6437291184853893,-0.8010593464945627,1.0226503202623967,-0.9204393891792647,1.5940501285671709,0.8066782043524555,-0.5052939626511367,-1.0718816178883825,-0.8075031787238,-0.9098085268343777,-0.9541554419408721,-0.9275171706829358,-0.966684513387097,-0.7050535573090367
SIDM00532,1.3190589352784823,-0.8271050341828701,-0.7582360680580329,-0.7194167455863819,1.005929239212329,-0.8598496026433595,1.355978480113327,0.80958007876388,0.1741086464744399,-1.0123581149648173,-0.938646219407021,-0.903666317124156,-0.9745860456674514,-0.936103406118846,-1.0230526993706976,-0.8853195366757425
SIDM00077,0.4749631997597557,-0.8000225815525804,1.0696029301260639,-0.8117525763611604,2.018417232820657,-0.8919251576859906,1.4333429395938735,1.9325364304359471,-0.17828841972678597,-1.0405923391726524,-0.840651419436385,-0.9271458291544707,-0.9577810276502534,-0.9307114033522763,-1.0272804383652432,-0.7403970018151195
SIDM00561,-0.06227765392832242,-0.826080842101041,2.5535262735871695,-0.3694926244621168,0.4274884929280905,-0.803872255209003,1.4084442950686944,0.37531619251699555,-0.5673732692610538,-0.9864014771680139,-0.8654203747305931,-0.9330963422920496,-0.951078379164123,-0.9773257875539414,-0.5183634912732925,-0.6586729430799941
SIDM00407,-0.08754419615781416,-0.8851232838615922,-0.009192327987294526,-0.7614238900015218,0.5797383970396666,-0.8196770240365452,1.4380973981155605,0.1974869105917055,-0.7498352362209092,-0.9963674562574883,-0.9253411335637209,-0.9051932189354742,-1.0311653174167459,-0.7375711697081248,-0.4106191716585661,-0.5279660365504651
SIDM00631,-0.22452064746024514,-0.7580505188739229,0.7874092820545467,-0.8055963050680651,2.4936769789093707,-0.9069132495291394,0.9869961539966676,0.7945045240482218,-0.5094175543801264,-0.9092862655058562,-0.9719009207370022,-0.8088319206234749,-0.9846071325182525,-0.9013740801700715,-1.0309762770264368,-0.17958863203680778
SIDM00324,0.1542907129884486,-0.8312016033014996,1.1838711114075462,-0.8577042679925513,1.147780520152112,-0.8511225455371719,1.2665679374456293,0.7008287432411515,0.6191253796698502,-1.0490249507820106,-0.8027281461244455,-0.8746457758658713,-0.9594032819329217,-0.8727915691968112,-0.838990756535682,-0.8309227428617882
SIDM00410,0.06227321922326345,-0.8285500315745371,-0.042905717522870465,-0.806335522627983,0.629416031936092,-0.8608609218079831,1.2467129883499934,-0.47282295850285516,-0.7222981318750032,-1.0137018584630086,-0.971980666536873,-0.4323013145202153,-0.8855102119975637,-0.19614676993751215,-0.9905104805356922,-0.4107464595705668
SIDM00483,-0.1190443850214458,-0.8717007506418778,1.3211062940957357,-0.8962378975408731,1.332490420992847,-0.9300711853245687,1.040533364580754,1.8713239488573044,0.3319862621349589,-1.0870444319606265,-0.9226396103584098,-0.8900549015772704,-0.9663266601766352,-0.986417651191398,-1.0686465085172485,-0.8899189449154401
SIDM01187,-0.39207887581813217,-0.9409488419912991,-0.001740932686000447,-0.7973410292360331,0.6805522960927081,-0.9018494231312031,1.4792003686820816,0.493513725605501,0.05164584733807528,-1.0051482123017397,-0.9075284118238072,-0.8703313518385017,-0.9254098067075015,-0.9480401520380397,-1.00616578091357,-0.7428147270835108
SIDM00216,0.3338061038386627,-0.9563435196068979,2.1319791019319894,-0.8150059965289578,1.8022287466430387,-0.8130382486082374,1.7814261850295157,1.2250939715500817,-0.09502483671321614,-0.9882212938494386,-0.9483249016145605,-0.872635233221351,-0.9342141083481751,-0.905211071209527,-0.9256450563371262,-0.7722226019009519
SIDM00199,-0.14632352949301955,-0.8276223604988298,-0.7134034520160104,-0.7251533719746083,1.3168173751278636,-0.7988088061324057,1.8735387092401838,0.1907929824382938,0.01905889049759125,-0.9203576116502805,-0.7996351339056185,-0.7260667576052031,-0.9297326973577636,-0.851758316891736,-1.0522572594994435,-0.9094501889329889
SIDM00234,0.16163805507410886,-0.7367458853242539,0.613307507782841,-0.77016027185879,1.6533114893792566,-0.9258337855337383,1.3423313587179577,0.941714669178537,-0.4434636910277668,-0.9932442339464984,-0.8649661264198979,0.19446352192780708,-0.9593389613698091,-0.9174449676348436,-1.0599412952497722,-0.4962998915824798
SIDM01019,-0.0031014702818010433,-0.7570223996434962,-0.7122944722537711,-0.6437900052905295,0.4096883459292771,-0.7735956421559448,1.4892192070411567,-0.07783808967800951,-0.2903404773996147,-0.8873165106044267,-0.8838255536783608,-0.944602573224869,-0.9359057841013154,-0.9273443213579905,-1.0474765157547998,-0.7709318939726292
SIDM01114,0.3515232783615851,-0.6511667828690616,0.5711165970362893,-0.7703686141889264,0.6691240557414787,-0.8115476405115534,1.6163776060002673,0.6004169558915502,0.6902408686019565,-0.8780481669082277,-0.8502865629698234,-0.7460254248375301,-0.9270570650761493,-0.9403332082477642,-1.0376285899468942,-0.8397874656403501
SIDM00584,-0.08911803611601284,-0.8323355519896587,-0.27764246809591636,-0.726762537612838,1.3217077709006215,-0.8616766530943603,1.6583651877624617,1.5378041557846343,0.02395146454632209,-0.9108220362357223,-0.8120727098104845,-0.7812870519639294,-1.0090538226459511,-0.8330265255636627,-1.0789454037151818,-0.7377868174660309
SIDM00043,-0.15692444295525687,-0.8090984753163682,0.8706771771757811,-0.9095581892159171,0.8132960051901613,-0.8734201645781283,1.591526307390992,1.1264925220602189,0.7436670692597704,-1.0270214522064296,-0.8577139718326839,-0.876254873052823,-1.0380144472331738,-0.9409119627298467,-1.0618897526397701,-0.7237032357917054
SIDM00498,0.10118807457838402,-0.7714332581878076,1.397291028336499,-0.7986196449362205,1.4370501342114514,-0.9902486930295625,1.4520918590394136,0.6532895802223474,0.4037741609311476,-1.0695596983765756,-0.8184851831324748,-0.994483404166632,-0.9706980738975003,-0.8306944543757259,-1.0415465058389848,-0.7748113822417263
SIDM00406,0.2732070760575474,-0.7321497579512292,-0.6151610640583773,-0.8532990374867232,0.7018916769952191,-0.7882441510172224,1.3704542514054006,0.2779905265400956,-0.5337268248406043,-0.8331272118898363,-0.9229213238724239,-0.791118199256433,-0.9837125163592342,-0.8732533739786025,-0.999251527822361,-0.6720734972027155
SIDM00193,0.7381263102372789,-0.7737986295934396,2.100842813304264,-0.7761626325513774,1.2588957894119188,-0.8674486299834077,1.651701776995483,1.480324960494603,-0.5280836335729373,-1.0122259365212722,-0.7779005315647335,0.07312155356822375,-0.9302181626196826,-0.5179813334380224,-1.0016044612229258,2.377928480073405
SIDM00045,0.011855461164069714,-0.6640160207370006,1.9763104962341824,-0.9264700826151219,1.4552120935301447,-0.8384853295246756,1.613133243031547,0.5971827397790369,-0.22865694871430528,-0.9279767817646654,-0.4413838363276397,1.5209904896364783,-0.6346760242684214,-0.8541862034517563,-1.0432651510036395,0.37066503021460184
SIDM00655,0.12509204280181366,-0.8250622702677011,1.6534006437066278,-0.8437223364896679,0.8113063746164514,-0.9165698149180063,1.6974928258995474,1.181731936257443,0.394604078480125,-1.0957450818960215,-0.8894245720010092,-0.9169755281325506,-0.9811292434503244,-0.9622951128567949,-0.9710496720915583,-0.7255904877910829
SIDM00214,0.8456702025435134,-0.7507241484726249,2.887878144189566,-0.7722327578302487,1.252265747460226,-0.8473950701230958,1.8897493803288377,1.551578131395507,0.047868503041861306,-1.006265041626241,-0.7612426272059599,-0.6990171317302285,-0.9920011022627369,-0.8688037019382242,-1.017884394946726,-0.15383008620728342
SIDM01007,-0.5331624318353528,-0.9055009618049408,-0.34933431022685396,-0.7166159678226214,0.24487424800656982,-0.915141826466106,1.5863872015779845,-0.49915118477608783,-0.7504104629863193,-0.9902496951147475,-0.7538222421391225,-0.8548088724190986,-0.9356209692171414,-0.8904439260668139,-1.018511117092475,-0.8080570376719459
SIDM00262,-0.18237300313153026,-0.9102649898111579,2.0715186245838537,-0.7659035232402228,1.0329067607781026,-0.9278708557132691,1.7287077164031692,0.987205120536248,0.39538615089445867,-1.1321692679511974,-0.7424928490832302,-0.9322231533421682,-1.0122684189349502,-0.950825871171702,-0.9980979070323093,-0.793914741026533
SIDM00591,0.44440584673110056,-0.8424436135152152,1.86491983447482,-0.7527599384810141,2.279023993696192,-0.9188506427895269,1.3337189794002813,1.4097889268001602,0.04119547727179256,-1.0579834368193788,-0.9044215959714182,-0.6681998156284424,-0.9943411014765271,-1.0045366091557677,-1.0980150146673469,-0.6846990080589775
SIDM01197,0.08495369209222625,-0.8285527921011964,2.547904244867865,-0.5631016865050765,1.2432790110341727,-0.9322537500029641,1.4338625149716093,1.334388409456304,-0.2615991043039204,-1.0758315391815299,-0.7836790968555847,-0.8224288336559913,-1.0623740588241652,-0.8644598590163037,-1.1138900512104235,-0.6759781340678847
SIDM00905,0.34551195057775014,-0.7669399181120057,1.2477377832073233,-0.7433004886626312,0.5711151998664922,-0.9252873808816852,1.3071120348998526,0.8665490232616173,0.24910220225330112,-1.1041659532095736,-0.8095170088218396,-0.884175571223644,-0.9192238370044656,-0.914299167525419,-1.0108759210550233,-0.5891101507619811
SIDM00180,-0.29059101747276256,-0.8108326036036932,2.3281002957968497,-0.612756783496209,1.54364876413597,-0.8921050633214201,1.9730199527066803,1.5295442324665696,0.22901463560448884,-1.0038344194128488,-0.8873332662226405,-0.91899744956743,-0.9798562212203314,-0.9174674345281768,-1.0743784034774946,-0.8599494572242364
SIDM00323,-0.3030851296916303,-0.6991183744987954,-0.8153185534467436,-0.6594498418827432,1.12044336822887,-0.774983610086749,1.3146059802757524,0.05322034679709817,-0.4424208533587621,-0.9752250461972922,-0.8192659291345294,-0.6750356388741857,-0.8882386871965294,-0.8412342954433858,-0.907565399738842,-0.8293187192013319
SIDM00113,0.4683224141769516,-0.7592443357678373,1.45947872574446,-0.07001336877115073,1.2400813042514867,-0.8644341971687844,1.4274559094783206,0.7954325673225188,-0.013325798783218424,-0.8772808253010485,-0.9344509116389423,1.8615534615232419,-1.005292732469313,-0.40132995771477814,-1.0146828611351917,-0.919794861719306
SIDM00551,0.10970668262650861,-0.8556636370956644,1.8553390596202148,-0.670767388260132,1.213378645251824,-0.7974540550822841,1.550062580632569,1.5268150759752213,0.10361901272151898,-0.8583195964642327,-0.7952486398823082,-0.7457874578426754,-0.903674416599263,-0.9640462789506783,-1.0249828830528562,-0.7980082344980405
SIDM00958,-0.19939503156551863,-0.7732417768475031,-0.06506824466591743,-0.7778522726911969,-0.3695305049495715,-0.7084480018439883,1.2561177795194731,-0.5523108829235497,-0.7015969496217191,-0.908255138358714,-0.6971015745242707,-0.8205454668942467,-0.9696367294592162,-0.947021049214138,-0.9920143280557234,-0.9210435259141981
SIDM00659,0.9666482179383159,-0.8580436193118265,-0.2514031211681223,-0.7366349094364947,1.3460038783061183,-0.746500712192405,1.310872338708635,0.7921337221386509,-0.2921189162291339,-0.9733661403707334,-0.7414726490556481,-0.7509233688522944,-1.0172577156950464,-0.9155621571436081,-1.1152703215776372,-0.7850903765698007
SIDM01168,1.081683268944938,-0.7989231301401091,1.2078491391619042,-0.7587588291818135,0.8200871126405759,-0.8868552760681517,1.0247656939266485,0.25471060007242585,0.03624957168613668,-0.9039560023263923,-0.802045677909418,-0.7214373885790976,-0.9651551844151357,-0.8902182210256805,-1.0384882890952336,-0.9409561027166878
SIDM00968,0.56690866928566,-0.7483864090403985,0.6101857094635189,-0.7504658894314025,0.8761000958484394,-0.8036765658854835,1.7268766646717213,0.7532819835496429,-0.3819351261530009,-0.9798022713557094,-0.8557549040262568,-0.8701504683721611,-1.0130283314388027,-0.8857566458447105,-1.0239927013535688,-0.767268681281832
SIDM00250,-0.17940130224882123,-0.7567812094505648,0.5556716449829399,-0.7205725161924993,1.0924670130274956,-0.36297702484839034,1.3757975164062288,1.7039497579450908,-0.385130831349902,-0.981301431406473,-0.8595895987305522,-0.7816844793478206,-0.9062105257747384,-0.9884071194204702,-0.9548145579058114,-0.6326064801639553
SIDM00252,0.7243462846078447,-0.7659561226800428,0.037702678372842816,-0.8697019990841838,2.1692184960282357,-0.7811418349363497,1.4946754691003776,1.4808513534415058,0.003896184101991109,-0.9219781548217072,-0.8624938436920516,-0.8259605665569413,-1.0202021331494837,-0.8999391339943428,-1.0709688358254004,-0.7096165881765931
SIDM00242,0.21630120857123308,-0.7462164788539127,1.8523272688441716,-0.826329133652201,1.4739362415431294,-0.7634773306016737,1.6952523194207836,0.7062658297859621,-0.2762447676096999,-0.8750725489024783,-0.8352613396524594,-0.88666553676075,-1.0247102304270168,-0.9099564808203214,-1.0460362869161064,-0.7999643183027829
SIDM00438,0.1603750261587625,-0.6239341853898412,-0.11179448684274035,-0.7097886389190862,0.6722409817479752,-0.7029721990502269,1.5557927528950597,0.5876980375961475,-0.610777883505035,-0.932603235821441,-0.5996543914794494,-0.7919065707309133,-0.8541171917689753,-0.7688754036476872,-1.0891139997104526,-0.6105848714915152
SIDM00231,0.09730589322043476,-0.8694760643049231,1.2149396334230371,-0.5911561267908251,1.9080198626078662,-0.84479588741886,1.3065195740629605,0.24187758874432363,0.37565845233715545,-1.0153644864121378,-0.7802144484645812,2.237575431480831,-0.9952567683161836,-0.37121934492891456,-1.0303929648560468,-0.7625836491826843
SIDM01011,0.34184880590669847,-0.7812124149448967,1.555364093763104,-0.6658473220160326,0.17301023919922887,-0.7975262073509349,1.556287131754591,-0.19981690025364574,-0.7158706663002004,-0.8616785682384397,-0.7625706665117225,-0.794697838820624,-0.9898805997077434,-0.7752754029134284,1.6884054653465628,-0.14507375596821673
SIDM00182,0.22419377223364784,-0.6388418072630484,-0.4938752785809512,-0.7104672744130314,0.7418409678121,-0.8979440043782109,1.3920974549140188,0.5311652528079298,0.025348101624314723,-1.079918700399359,-0.92461711001021,-0.8626365020056784,-1.0121145654170562,-0.8304608323281767,-1.054907928637915,-0.663406165180015
SIDM00969,0.622486126108496,-0.7888634548954189,-0.0013180884359494317,-0.7436135953029764,1.2802801700195965,-0.8885497657229691,1.1232570372826298,0.3458097350234432,0.3891415371376066,-0.9625187062227263,-0.8882745342226858,1.9744294218361667,-0.9964428381433801,-0.8990615981324211,-1.0679109244102527,-0.8505586294015616
SIDM01120,0.2661331307325325,-0.6135396355778555,-0.245183341479777,-0.6907920944289798,0.9115101924483354,1.088518358380553,1.6165012784435138,0.6685986570335134,-0.7478662417238412,-1.0175198303788546,-0.6805339405447294,-0.7639388521065181,-0.5874347422417111,-0.9688644306696453,-1.0332094974924446,-0.7104635567008226
SIDM00317,0.5693567285029111,-0.7243700125007465,0.9428074789550391,-0.7250367842010798,1.7605044430353662,-0.7735478709668705,0.42368610771545573,-0.452902122584867,0.059635033983985744,-0.887354907384412,-0.7663660561075983,2.6560736776859573,-0.9492719399152352,-0.8885992382992091,-1.063896691667364,-0.8907994760996019
SIDM00719,-0.19317539357401,-0.7342004990127965,0.6585051827137284,-0.6679912589399384,0.5684106495307422,-0.7582628145277106,1.465727564205482,0.8923703479097247,-0.25770082677330974,-0.9746021257131665,-0.8579213705095353,-0.8739068787109315,-0.9664614393096951,-1.01536615974537,-1.0025349464666977,-0.7923706519428529
SIDM01041,0.2741627634068257,-0.6509051166925159,-0.6057644027621735,-0.7590106673480933,0.8071834813778497,-0.8107556026694778,1.4366117312966604,0.616385706745775,0.010555876141239921,-0.9504474742752455,-0.8350075948936952,-0.8407058727492394,-0.9568628395029452,-0.8741391211491467,-1.0813317388526673,-0.7723529203931917
SIDM00668,0.2549681661240347,-0.7498291887519326,-0.6688293956778022,-0.649398832024344,1.0557544558036318,-0.8347926826682224,1.4973453550841345,0.010846893929091552,-0.6560699042752485,-0.989707515061149,-0.8665717896585572,-0.38893230699970194,-1.0179277836850116,-0.6739115375374441,0.9171965897130988,-0.4866062582756407
SIDM00056,0.018409857516375694,-0.713120012249846,0.7917188176562127,-0.7423904381580289,1.191468580939956,-0.8489358275230875,1.5859444923335098,0.16815329251180944,0.12493875028495977,-0.890480065452238,-0.8782161294150738,-0.822692908058834,-1.0025928802747952,-0.8319719762219644,-1.0633611463820212,-0.7250034004147825
SIDM00181,0.7563345263466325,-0.6984823399715125,-0.4997065408696306,-0.6714574570579155,1.0573369754747544,-0.7821958028389963,1.3236963872645202,0.556557167630557,-0.16495899752078164,-0.8965877738424837,-0.7056329229388396,-0.6423282192908979,-0.9402273199294944,-0.8791965932505048,-1.0514802999678168,-0.7324844654353441
SIDM01073,0.5928303982613884,-0.8250388128994542,-0.6680545206519127,-0.7294140308208797,0.8549283038322736,-0.8509534323976017,1.5505344885680765,-0.2523416445308688,-0.7485645273902111,-1.071247531511801,-0.896656690538408,0.10944506479635889,-0.9105722910127282,-0.9553429471223988,0.6765491889306793,-0.435005332895594
SIDM00504,0.31726858813991277,-0.7321354487880612,1.1931993411418933,-0.7580340223294646,1.0728921613024258,-0.7783543038146756,2.175463616729594,0.6921726919745265,0.2698204563069788,-0.9324319576246307,-0.8948934957122812,-0.6499081296382534,-1.0052044710901369,-0.8743822775611745,-1.0319050746831708,-0.779267429128235
SIDM00472,0.8658975803163501,-0.7825578820116015,0.0795108018083742,-0.6257912987276323,1.0452556352654556,-0.8765303286513005,1.2804740962817123,0.7274956423369349,0.20528728563038637,-0.993147653253974,-0.837511184883137,0.537333571527338,-0.9367761242032978,-0.8726454841083924,-1.0034818889292934,-0.8500948577770314
SIDM00042,0.11059495770257236,-0.8946268930992274,1.3393160677903313,-0.8452339708066772,1.2631018010275366,-0.8966659697776247,1.152126684382954,0.7171489589880728,-0.011312330876408183,-0.9732146592357697,-0.8669146481563158,-0.653663247513361,-0.9992329083807423,-0.9148395787268019,-1.0622823040856422,-0.9455035563916601
