,ACSS2,GCK,PGK2,PGK1,PDHB,PDHA1,PDHA2,PGM2,TPI1,ACSS1,FBP1,ADH1B,HK2,ADH1C,HK1,HK3,ADH4,PGAM2,ADH5,ADH1A,ALDH7A1,LDHAL6B,PKLR,LDHAL6A,ENO1,PKM,PFKP,BPGM,PCK2,PCK1,ALDH1B1,ALDH2,ALDH3A1,AKR1A1,FBP2,PFKM,PFKL,LDHC,GAPDH,ENO3,ENO2,PGAM4,ADH7,ADH6,LDHB,ALDH1A3,ALDH3B1,ALDH3B2,ALDH9A1,ALDH3A2,GALM,ALDOA,DLD,DLAT,ALDOB,G6PC2,LDHA,PGM1,GPI
SIDM00043,1.2646088685971695,-0.9342210614579217,-0.9039309171224672,2.066010570403331,2.21158062274537,1.9585016875363581,-0.8234609154215867,1.0318303541600182,2.5889393094067716,0.5195161535752796,-0.44801336955123383,-0.9136932330479117,1.4660268055597727,-0.8371082698392768,1.347732872951761,-0.8164572362237085,-0.904663200980434,-0.7365252985518138,1.2313280047812867,-0.7634266856234108,0.7436670692597704,-0.9253387289822933,-0.7604116116130784,-0.832866271686483,3.543464647915958,0.8702462104563978,1.8037020598349895,0.3769720057700369,0.10459046578225888,-0.9414980255729357,-0.15692444295525687,0.8706771771757811,-0.6199263183977546,1.8029791100181207,-0.8070673598080368,1.60065975696588,-0.09917963957485232,-0.7968003011237418,3.7813404439094307,-0.4760910521036,-0.21301055669176214,-0.8556345845201089,-0.8517632763075164,-0.7644717294788669,3.2114756708536114,0.4835339313940622,0.07596145239241091,-0.7167864256156258,1.591526307390992,1.1264925220602189,-0.7444820420483913,3.0222899384108293,2.1330962662220734,1.1517543230201783,-0.8540324390988048,-0.8054108784508849,3.6101215856207043,1.6481553936131015,2.0877744982492867
SIDM00498,1.869267577645398,-0.824997497307162,-0.7565029981774067,1.4613881407618499,2.564170305563228,2.048299681473778,-0.7731808149407648,0.8929752480135358,2.6482230662173145,-0.24292512511488992,0.6367501533188094,-0.8503829442430921,0.8139273072966094,-0.821263265437314,0.9515274592818285,-0.7669631973032076,-0.867952050944874,-0.6286466005301282,1.8802214981356904,-0.8830646337525091,0.4037741609311476,-0.8627309781819616,-0.7609937458743682,-0.7992665543993757,3.324233892463313,0.9882213621297155,2.0061774971654334,0.2764780195977829,0.08668416863595899,-0.9362450585201911,0.10118807457838402,1.397291028336499,-0.015256864866404669,1.7454953312930348,-0.7837148176228357,2.083161508753787,-0.35487130091836583,-0.7729366377819127,3.9287259343644716,-0.4666117855632961,0.6849216737687466,-0.907265993402045,-0.795177291297945,-0.7691941103116278,3.6782946615253693,2.5928575704581758,0.2102427297287697,-0.82294366819652,1.4520918590394136,0.6532895802223474,0.33762349842333994,3.1681588183764564,2.6009473177550326,1.3021118894659578,-0.8396074257863674,-0.7795166726659936,3.432278213556655,1.6274394278529003,1.5317164534845278
SIDM00406,-0.6616531621739439,-0.837041439929884,-0.9200789522749243,2.3287505317669206,2.829005779916552,2.269205998436305,-0.5989790612988956,0.8799211319850869,3.1448685972655617,0.396109801107077,-0.7547407868210012,-0.8392949294821469,1.4835741707541874,-0.7521371211896771,0.7816371083458419,-0.7692889252368817,-0.8651606824039199,-0.823204735722373,1.3843698608640922,-0.7061561941927634,-0.5337268248406043,-0.6805467357743141,-0.7723794744079028,-0.7544547033839453,3.531966341204691,0.7549652236508518,1.4996159633796609,-0.16098426598031712,0.5351597396409543,-0.7745648751386555,0.2732070760575474,-0.6151610640583773,-0.8240992235418834,2.0590961103595906,-0.7686007836813655,2.207288656005288,-0.08636844070074423,-0.8166469801050128,3.9729374440898426,-0.35611211599205556,1.5312522744040422,-0.3989400294581097,-0.673912543897005,-0.7101560758078324,3.7170532028142635,-0.6836246131123905,-0.3616940465059104,-0.7605257765699663,1.3704542514054006,0.2779905265400956,-0.1277214931806514,3.150570482763973,2.344512072502076,1.3396804528062185,-0.7508660361831182,-0.7782723743722009,3.618421479809356,1.6197297416799885,2.3015279748862474
SIDM00193,0.48740957739855073,-0.8273317160198473,-0.7147654296587768,2.0799998396415127,2.531100229740749,2.181623953851031,-0.5661017375807144,1.1210138240268628,2.769123099455772,0.10317177017531744,1.2741026310455665,-0.8236810791102283,0.7537716392333343,0.6151554852324961,0.4786388442235878,-0.8700233385440311,-0.9629086218605919,-0.7807906986362461,1.8440749722623195,-0.8673778702019904,-0.5280836335729373,-0.7447817288773703,-0.7656051990144029,-0.8503478890026844,3.5207464951561427,0.9300702795531034,1.9461852897017464,0.2959377616865128,0.7218748953067413,-0.7672593187684185,0.7381263102372789,2.100842813304264,0.047863056932042805,2.027647956480077,-0.8177655922209118,1.5337862528952964,-0.22089631070156265,-0.7723095999458084,3.7760771282863175,-0.6695391833932222,0.42983495611678435,-0.7649369715519696,-0.8858195001038843,-0.701670378994152,-0.8395797390885567,-0.6515551104525561,0.7124096287109468,-0.8340923508038229,1.651701776995483,1.480324960494603,1.045208022113761,3.1145722364414246,2.1209970218673204,1.4511579026911259,0.9270872590965836,-0.7813339422379645,3.2359351371801335,0.6158937045011534,2.464888131824565
SIDM00045,0.6533880883381668,-0.7502752024119611,-0.8850438998568407,2.0604923800883084,2.152921709193767,2.0908515270064174,-0.7414442114715897,0.9537090179175594,2.501320799309509,-0.18855688601759985,-0.6885672719554169,-0.8513523876956495,1.2600026256173464,-0.8944135689657319,1.3355307111547483,-0.7705952404536981,-0.8095003016241539,-0.770511032160554,1.1847390885967333,-0.8630156986825688,-0.22865694871430528,-0.9922262716656707,-0.7514159609567466,-0.7094728861395413,3.247826634324764,0.3025142357614882,1.569656655739184,-0.0059020549812907235,1.6463972329613437,-0.8574596695751595,0.011855461164069714,1.9763104962341824,-0.44704128396754017,2.1415196971351844,-0.7238966305947646,1.6164531580414434,-0.21128121831794536,-0.8049863100010066,3.6742263349061624,-0.43034265286628465,0.10358405592934901,-0.6589306742625565,-0.8697414231111733,-0.7361248962642507,3.3220531842146226,-0.7928314206993033,1.1034564815654542,-0.3702536805943747,1.613133243031547,0.5971827397790369,0.5087013385794894,2.5110249730914287,2.250014655363132,1.0115955277369948,-0.8239452139513062,-0.8142398126086348,3.0860073589713375,-0.7008243852902761,1.9608093587065418
SIDM00655,0.26028050006501935,-0.787186030238412,-0.9106970088784786,2.4860798358690857,2.5587236672197733,2.184401410310696,-0.833081257007178,0.33892651525790474,2.755911338117467,-0.06598799887360236,0.2999259756297617,-0.9490079453956818,0.35124557685221475,-0.8761837169488321,1.366477595899122,-0.790910538130379,-0.9182557947928354,-0.8636146656447077,2.0760353709205934,-0.7355936014487902,0.394604078480125,-0.9213456642827194,-0.7373240092084126,-0.9213747865639076,3.920016318367117,0.63840788027586,1.8855655598876475,-0.05675273533958614,1.019153507785582,-0.90718537327873,0.12509204280181366,1.6534006437066278,-0.6583382130481799,2.4934051069137726,-0.4770849605676084,1.6713185950018605,0.20741906669459312,-0.6833861091550801,3.997790244271453,-0.05361432244332612,1.7622600915369158,-0.7183339742093301,-0.7291447027208049,-0.8146293115485694,3.6742613809741687,-0.3163345678751187,-0.467529053477317,-0.8223668983730451,1.6974928258995474,1.181731936257443,0.5165695614230379,2.376617317934997,2.2761441738497257,1.101300160382419,-0.8424198200453161,-0.8479472577378661,2.5282586437707892,2.3245089925614737,1.7240892330867201
SIDM00214,-0.01751660334233419,-0.9019948166212395,-0.838676744803126,1.8360963158015235,2.483398311780002,2.0591625442998867,-0.5798668142040666,1.0446300387939527,2.7619395932507267,0.2899883939036761,0.19003772546141195,-0.8798474823103647,0.7481364164863857,1.625612693607158,0.1920666982149423,-0.8087397240727899,-0.9007910338808893,-0.961784676891077,1.6546134810583404,-0.9016081779113733,0.047868503041861306,-0.9510377844600136,-0.7888366929476917,-0.9028526283852752,3.3546252935298018,0.9980268882745195,1.735812865844638,-0.22294618243257056,1.1138389988556365,-0.8598325769601323,0.8456702025435134,2.887878144189566,2.32093025661248,2.5315331366751916,-0.8231117590727909,1.2126090058916135,-0.08790328376332389,-0.22176441368639868,3.8138680956380018,-0.45575858521228074,-0.36093896816568555,-0.6408325536323008,-0.8173660723869101,-0.6397299930314819,3.51484201103189,0.8924146054799845,-0.22996646956490993,-0.8430048989757822,1.8897493803288377,1.551578131395507,0.27795545743041383,3.0411987683233845,2.513345422494232,0.7587897849576838,-0.8180650593997804,-0.7291404773325911,3.1143133767510824,1.0981294487648559,2.4445712496255516
SIDM01007,-0.7604767552583689,-0.9002591445692248,-0.9830128902353953,2.132127898565096,2.4219502027386666,2.0506811146212067,-0.5565360448536933,1.0629518958709376,2.5717772748373653,0.6289739962087639,-0.8432551611055796,-0.7676309623959163,0.8012378144565542,-0.760594629183806,0.7211418703300253,-0.5608098349917983,-0.8257801995048037,-0.9372030186292715,1.5598087751695857,-0.7521773286667126,-0.7504104629863193,-0.8378957896644399,-0.5273953519951055,-0.8018582829646493,3.4342753728342887,0.19866033868915364,1.8855797707054407,0.22305166883016583,-0.1312136746968446,-0.8797124839223341,-0.5331624318353528,-0.34933431022685396,-0.6203841747429208,1.8089478170337874,-0.7556934354242759,-0.5057818969037297,-0.2599847578789646,-0.7005576299999503,3.95263910550344,-0.3581440650526207,0.58763346718532,-0.7377614139481133,-0.733810960865438,-0.6885731349157055,3.49939325559209,-0.7298792433185076,-0.38509867324392183,-0.7170730131328754,1.5863872015779845,-0.49915118477608783,-0.27247488174487294,3.2553702021840674,2.4066844430850485,1.459350707958718,-0.7908250285647508,-0.7212774129819217,3.3481880192158844,1.4766787315690435,1.846555629277898
SIDM00262,0.05791423098217916,-0.5198650280928143,-0.7193189385667662,2.3105457497292137,2.9058316943798146,2.327453203118111,-0.756938363007735,0.6535099666835582,3.1261688426960172,1.1005263254424098,-0.6615818908892487,-0.8460976429348813,1.11808129914135,-0.8346169509467475,1.8136598480607975,-0.7358589696771541,-0.7538474731549838,-0.585557531160003,1.6351175786260288,-0.8057883831575852,0.39538615089445867,-0.9036861012523536,-0.741531652463806,-0.9576103099096568,3.6146150131661416,1.0495490314999847,0.7062386325730478,0.42061287626905636,-0.16269008250926884,-0.9259892052943969,-0.18237300313153026,2.0715186245838537,-0.6564647641015279,1.3680910517158766,-0.7512107883605746,2.240803021703998,-0.14531207872392174,-0.7937100793895808,4.1127905910362985,0.17802401026044662,1.4320286300895768,-0.8484961114619384,-0.8899461503354275,-0.7610613215982592,3.702895855993807,-0.7675363193982782,-0.18813449223436407,-0.7802854141250917,1.7287077164031692,0.987205120536248,0.7729574339136245,3.2893505930043387,2.74966827468243,1.097962779414841,-0.86472733851896,-0.902368261598148,3.484248580210129,2.143479992716179,1.992554379398871
SIDM00591,0.21585766629152275,-0.6424895071974414,-0.9130775675965527,2.046593040161696,2.528726296269712,2.117207742226985,-0.7661082288702814,0.9171537025588383,2.9791525101984915,0.9505599124331423,-0.7711303951581644,-0.8745994166312341,1.2775548008886308,2.6205625281849643,1.5149182176244407,-0.8213324482801456,-0.8540635085085789,-0.7656740691109899,2.083465214262625,-0.713852384124529,0.04119547727179256,-0.9143436635320029,-0.6395712443885706,-0.8488189721860102,3.588958139074883,1.0804007650436167,1.8951644452608838,0.005313622017583987,0.1528664522151189,-0.9455110329565211,0.44440584673110056,1.86491983447482,1.8354164944138276,1.9413672262340562,-0.7648827436003551,2.0525690892642214,-0.2578179102292128,0.3689318894917008,4.035734791450594,-0.6385322772387018,0.007052100464524143,-0.5664494267609796,-0.4944521333841173,-0.7945735702398242,3.612475015454291,1.687202802232757,-0.2034149700636843,-0.7614085605572563,1.3337189794002813,1.4097889268001602,0.620798926133051,3.106391277239206,2.7274395669000104,1.2427429169893296,-0.8243234870135899,-0.7891317872886532,3.5268282230126546,1.4384097104785931,2.5049443891354755
SIDM01197,0.7978505836572087,-0.8822656270037869,-0.8044980386274452,2.360936187364927,2.4135716712059883,1.9389330215376193,-0.6086414866739231,0.6661479583065801,2.6120238953928854,-0.33207526002383203,0.7207816555273014,-0.8289532696128361,1.1072157857917022,-0.7803201456027498,0.8424203739521113,-0.7072200239708412,-0.6449670944524099,-0.9000304306902555,1.1137341997337198,-0.8187992624192932,-0.2615991043039204,-0.9670018519357382,-0.6326368781136448,-0.8379876869773283,3.129292913545336,0.6349420704545821,1.5559666404270192,-0.3031869416363549,1.434215906457544,0.7862254134549869,0.08495369209222625,2.547904244867865,1.5446439867186628,1.3811348294276682,-0.743075915122531,1.4661237767393498,0.4464729791381128,-0.8013208964209946,3.7618994628177913,-0.6432192055989472,-0.1441399417508866,-0.8099574269218393,-0.8202694528907585,-0.7527401274370971,1.3527240579922926,-0.6088233953799552,0.6930776889815542,-0.735262005964919,1.4338625149716093,1.334388409456304,0.25566108544665633,3.295443578530477,2.432824678188959,0.7318434472183879,-0.7592623019075125,-0.7426789416397223,3.602704486810664,0.7746754540314995,2.2050320984246277
SIDM00905,-0.035427443677207,-0.830909653219573,-0.8938551351509557,1.9302665513166157,2.530120415668804,1.9001411382571933,-0.7852092178076109,1.0407884867061683,2.126423213309457,-0.42336410462061563,0.7190454357039486,-0.8041325696888406,0.8253991677551225,-0.8021661470932568,0.9754598232445596,-0.7932510900578847,-0.9371234489419122,-0.578110736234643,1.4862296529234116,-0.8506918055696132,0.24910220225330112,-0.9244898633567221,-0.6625193466235408,-0.8941362592987552,3.3878879651679674,0.39445416677429174,1.81978230907316,0.6817782197559548,0.4371510496945404,-0.9755098923753288,0.34551195057775014,1.2477377832073233,1.0684751254161293,1.7440582177443047,-0.7887891731852131,1.524345997788043,-0.133600960152602,-0.7759745885017229,3.6023657152589306,-0.46094043163419757,-0.2106481967172067,-0.7591699230111194,-0.8551510412029893,-0.7994678007223475,3.0365575822798885,1.3634912347704145,0.07733834897219341,-0.7526002506914552,1.3071120348998526,0.8665490232616173,-0.6018206107185174,3.1396197156250607,2.3948764893530097,1.1551572107283878,-0.8403979698950911,-0.8122725617444461,3.2955389241757107,1.8230537466723309,2.4723489588064402
SIDM00180,0.6567345893437524,-0.8004007379254028,-0.746859479723244,1.913615389082468,1.9525785836429697,1.92807444135746,-0.7693734880503357,0.7041805624363543,2.8402461352156547,-0.27584778954230404,-0.7452462507180864,-0.8720712916510156,1.072355268105776,-0.7790913817970523,0.6215884056453349,-0.724660693873465,-0.8811970481320501,-0.678065297167117,1.9809366620231998,-0.8308323250950257,0.22901463560448884,-0.9173759395341012,-0.8044124023660145,-0.7779332293867084,3.4081471806160817,0.9309153966045016,2.123698280903712,0.46041818091588155,-0.27415177356952447,-0.9588754239643579,-0.29059101747276256,2.3281002957968497,1.584368506917771,1.14039731313486,-0.7547588898593158,2.254240525261798,-0.2961405200550985,-0.18573290250258537,4.059261664681944,-0.480436433293881,0.6939379461293848,-0.8349319835022236,-0.7827359266587595,-0.7639294925100973,3.6765088895698845,-0.7291056744367577,0.5150578020704029,-0.8312074932885591,1.9730199527066803,1.5295442324665696,0.7455543194963667,3.3579636447567003,2.613943104811142,1.1214794868260534,-0.8233470478439516,-0.9036388412513128,3.487155994869098,2.375474210175689,1.913030765813248
SIDM00323,-0.49544896615765455,-0.8557330144807437,-0.8927565943100907,2.256978772987753,2.491348610507226,2.3879512665394094,-0.7506559483119237,1.2274202223081767,2.629168619663,1.3321381028345767,-0.6783467053467961,-0.8069353566844867,1.7030920130191307,-0.8397427232018246,0.6374644657473163,-0.7966444237722561,-0.8267758542805084,-0.7808388549176629,1.4596793069436116,-0.7357465212825857,-0.4424208533587621,-0.8162104526521375,-0.7605893795553661,-0.7876515946932564,3.587183937811614,1.0906142145620072,-0.5101547693232584,0.3273263409588017,-0.38235304676474896,-0.8161008634251861,-0.3030851296916303,-0.8153185534467436,-0.7007139092348409,1.543916955130221,-0.4939802148916718,2.0956451895819574,0.05183989589578469,-0.42119050811875736,3.7512341765645476,-0.40298002186464377,-0.2680544006158699,-0.4794128469402962,-0.7500560311870362,-0.6778162637836169,3.5826569010865468,-0.7113273294911411,-0.34827696889898907,-0.7458777905004905,1.3146059802757524,0.05322034679709817,0.6915599752125422,2.949975486528139,2.253917786404129,1.5195674552661986,-0.7542384739918743,-0.8801533208236607,3.4736611894741762,1.1892208663118353,2.24106815803863
SIDM00113,-0.0020429575363375653,-0.7315835825116888,-0.796633150794987,2.1334588297414183,2.061043194320985,2.067476673856867,-0.7255570721025082,0.8978836966977689,2.8015000024820886,-0.2150958509371416,-0.5874049587038441,-0.9066125818356034,0.00606169875612771,-0.8639163857684603,0.562662512602783,-0.7890007477177898,-0.9560008901281195,-0.8930705513675533,1.8439188915889735,-0.9151643025634687,-0.013325798783218424,-0.8959484951752779,-0.7291983975421705,-0.8022540929455735,3.7420694952448383,0.9515579272891042,2.8289444766572296,0.04376224889012571,0.09089042656780391,-0.9675031880835614,0.4683224141769516,1.45947872574446,-0.7009315725077515,1.9736060729716005,-0.7164228051378764,1.7276013553161904,-0.2735533064922211,-0.890306316179972,3.862800242181803,-0.19086545678927355,0.14649345618098217,-0.7459580138844006,-0.8012914377137628,-0.7387186019664113,3.5620704859840577,-0.8780805652243209,1.4173590696136038,-0.8440138091896259,1.4274559094783206,0.7954325673225188,-0.054514931160140466,3.050281561751481,2.3710303771577177,0.6822616879363085,-0.790380446814729,-0.828366201685795,3.623162621160785,2.223620879401023,1.970872371259583
SIDM00551,0.9164335649681928,-0.7163831467089836,-0.7984495736126827,2.150092257744082,2.352224692941122,1.9457194172213665,-0.7386660652499807,0.7860482656764569,2.625782714400741,-0.0037737384396758556,-0.6849268251812722,-0.8406731287765496,0.7228235624967803,-0.9197092436027948,1.5753212740854758,-0.8642480695805935,-1.019469466288521,-0.9909996095833599,1.8600943050437633,-0.865405006854595,0.10361901272151898,-0.991371860083909,-0.7678507363571356,-0.8556840209974746,3.2582726347321715,0.5931760007419906,1.7152170883657019,0.344490830359197,1.253121620969343,-0.8258735338212935,0.10970668262650861,1.8553390596202148,-0.5849757527789732,1.364038817068467,-0.8132390078103787,2.0172568040557137,-0.4325972748396896,-0.8238730894275562,3.741186536963777,-0.5679504085228829,-0.16444786689979565,-0.6537721949075582,-0.8491137957563195,-0.6800541789111942,3.455007681268016,-0.23086615908656297,0.5601896355146723,-0.473226781219651,1.550062580632569,1.5268150759752213,0.6145567752424376,3.0593790955188793,2.579306070346995,1.2341378405688428,-0.8481210435549571,-0.9187594836224735,3.1535744871669245,1.4570854532610549,2.561179465943445
SIDM00958,0.5237858749997184,-0.8392741024739869,-0.8291706754884083,2.779061241197821,2.682048252469948,2.003275506492761,-0.7270774720040778,0.7376313866014136,2.9455561662917296,0.8144730297770227,-0.7024494895279485,-0.9014526561579028,1.1594509458360378,-0.8330195827143497,1.4350359614115966,-0.7044063136506697,-0.8572653560241318,-0.590357270873918,1.888385650642766,-0.8566135898813458,-0.7015969496217191,-0.9143601024532808,-0.8028750224069379,-0.8511893460522867,3.771389258393391,0.5592615812821812,2.204690027048462,0.02893790307579132,0.3277446589741469,-0.8910290043070707,-0.19939503156551863,-0.06506824466591743,-0.7362807584207874,1.9841236267507045,-0.8031194726153724,1.7667318096119802,-0.334263136214904,-0.9230392700364244,3.8208226598108235,-0.28939332846146887,1.4498205162617077,-0.6587813654180634,-0.806982322063893,-0.6187742491354141,3.611810436194037,-0.8248154205852265,-0.3369834857760804,-0.8529525275001885,1.2561177795194731,-0.5523108829235497,0.1523544959742785,3.1253347055465377,2.1878718163548836,0.7507430367289358,-0.7824185435184949,-0.7065990142431637,3.625319648520706,1.4002378735197532,2.9600124572717696
SIDM00659,-0.31524499799360334,-0.8442036631285653,-0.7067383664425999,2.6707472665480223,2.204858476068591,1.949295259064099,-0.7182494099989194,1.3060627007193462,2.9755716529425915,-0.2804894792066963,-0.5386535357769334,-0.8804323489097736,1.2201761468682435,-0.8404891528857393,1.4736608317325788,-0.90217783580742,-1.085194243976991,-0.6770857372530569,1.565289637530991,-0.8829792243679331,-0.2921189162291339,-0.8274566828026001,-0.8131972922241428,-0.8577601264408736,3.7696203245376863,1.3912931443361112,2.274009254853696,0.4697934719223066,0.04825505659199384,-0.9279942738262442,0.9666482179383159,-0.2514031211681223,-0.7667540619864547,1.050600370283301,-0.8172949745460562,1.4097711790046195,-0.10738788769467238,-0.7939938872394569,4.000397641001523,-0.41989917564189766,0.7330079619214804,-0.5992464031529501,-0.875451591968749,-0.7302750447322522,3.1971653785724294,0.4400363888447501,-0.19540906407029598,-0.7843853897904601,1.310872338708635,0.7921337221386509,-0.5719187007612656,3.3462447844561294,2.3567911943942597,0.8506223993149356,-0.888105216617718,-0.9096361171535446,3.782269959736654,1.6680215196039336,2.0518272720767765
SIDM01168,1.2947823328744918,-0.7941347450603365,-0.779694912410641,2.040803959462375,2.4221647374244712,2.1252485353130424,-0.7359865115011118,0.8963786772577721,2.7066216273995507,0.05333506850758871,-0.6848222962960268,-0.7749519267086494,0.6675989184436874,-0.825976669126622,1.0332060243857428,-0.8546657329393126,-0.8726300761247543,-0.7524744019596326,1.568634760706764,-0.8447542921305503,0.03624957168613668,-0.8908865302835002,-0.7777638093248066,-0.8224639370548433,3.0930674108994016,0.6208550865826036,2.2113831401667556,0.12232872595693209,0.4702714672850136,-0.8161677259072755,1.081683268944938,1.2078491391619042,-0.7978043211362407,1.354160648895439,-0.6634473786034881,2.131769137406676,-0.4072264248633489,0.2797936343130516,3.786474222528116,-0.4102725087300135,0.8463221592795784,-0.7318168456512233,-0.8288440270170266,-0.6941852821571466,3.5495386697918887,-0.046745904109787094,0.4928874174050554,-0.8236309495233277,1.0247656939266485,0.25471060007242585,-0.19772849348195337,2.7247662928696625,2.4634935349190266,1.080716895896045,-0.745179167341362,-0.8939368401906157,3.331220591448672,1.1716995347918107,2.1501230320136604
SIDM00968,-0.3689981507039574,-0.7368607928022582,-0.7584994447563023,2.4651858023793483,2.508654304979568,2.1034090451721896,-0.7468802291263208,1.604850520712766,3.0387860155663313,-0.26325983898693106,-0.581719484318102,-0.8821896865006755,0.810476047890358,-0.860984068552533,1.5342720814779889,-0.7624297240679854,-0.9194162380787911,-0.7548617162991264,1.7187222663413868,-0.8669435342635613,-0.3819351261530009,-0.7990785273102793,-0.7077611503066047,-0.8076955907714802,3.5692109167669748,1.0339036139091042,2.26279797375011,-0.05257385423070008,-0.043776264394128704,-0.8814899209261734,0.56690866928566,0.6101857094635189,-0.7875198623456504,1.7140151742234075,-0.8461148081723379,1.776543769326956,-0.25612979675940784,-0.7033626101158333,3.9598439710017095,-0.3268878561312474,1.3141217985432425,-0.5305804800651605,-0.8008660831643901,-0.7319123111016806,3.3158807357819935,0.4080522487743737,0.006149759520664365,-0.8097259062760656,1.7268766646717213,0.7532819835496429,-0.4403749848403657,2.9443594139899174,2.0204422576823857,1.3378236518970346,-0.8444862658306187,-0.813730498569349,3.649440446397093,1.5589767097184761,1.9554646868708345
SIDM00250,-0.4085985381374172,-0.899274646509279,-0.8051114598361775,2.1900653301117963,2.6500944831143554,1.5483411264778402,-0.8880949763274743,0.9740803753551395,2.807390407384382,0.1746252329923173,-0.6254175632995693,-0.9253542848472205,1.2950925799477149,0.3784933503905315,1.3570532759214038,-0.8932245743182039,-1.0817500699551132,-0.9797895627869803,1.229639026686911,-0.9253901795058301,-0.385130831349902,-0.9469254587015034,-0.8281461783183774,-0.9402588867877373,3.504766089645694,1.1892277139502239,1.3487504803930181,0.0263371604972462,0.767841971592735,-0.232979477134792,-0.17940130224882123,0.5556716449829399,-0.5256425353100198,1.3238334348296157,-0.7834702392664277,1.7901092756099688,-0.3055490682913229,-0.8293057129969521,3.8784605151488827,0.34780642360318076,0.5496327013417263,-0.7997195532827076,-0.845748614393869,-0.7595979718098065,3.069653248529936,-0.6118143945208803,1.1280209711057727,-0.48283744029430026,1.3757975164062288,1.7039497579450908,1.0929136724066464,3.3790210393221303,2.2361876678219277,1.0465821014139591,-0.8664812899400207,-0.8753600736631179,3.509237720834902,1.2310792362311913,2.4602501457322585
SIDM00252,0.19651943585984488,-0.9180087175751712,-0.8442847601840754,2.3481777711103993,2.217257931907863,2.197246487951473,-0.7842237100676537,1.5210831386387471,2.5214346242004724,-0.406625210084768,0.97172573634164,-0.8967975293231185,0.8364966270734272,-0.9206881172142614,1.2720879111666104,-0.9086496729789684,-0.96535679786939,-0.7971266262561094,1.4026995266529416,-0.9277979835557035,0.003896184101991109,-0.948840747731775,-0.7907266942652,-0.8564536203989096,3.4585971352877656,0.8504818207227598,2.4170608356142185,0.2999623243142103,-0.6437684045757425,-0.9156550951229983,0.7243462846078447,0.037702678372842816,-0.6788799749000648,1.226738987227728,-0.7571567668295116,1.2419884984904679,-0.5041941896467699,-0.7875335224696849,3.704250556346976,-0.5560152162753152,0.39888785821103256,-0.6552479590354112,-0.8160108878670368,-0.8198088407041293,3.3378922689210477,1.5182045167639477,0.5510124891380138,-0.6415040194820139,1.4946754691003776,1.4808513534415058,0.8345280677983848,3.0653148557141816,2.4912345123419346,1.5019265513366507,-0.8338558239789421,-0.9057944299312413,3.4780441336043344,1.8886472979427005,2.3390928991811606
SIDM00242,-0.25308083243609414,-0.8367680898528046,-0.848263642908102,1.87611576770975,2.670873934309779,1.783853752077124,-0.8129652128282255,1.239411761015958,2.6941260622389662,-0.21000853108397416,0.9939252923177206,-0.7742642563535007,0.6413757256422512,-0.8509641421353252,1.398695841043022,-0.8240027709340971,-0.8497572460194738,-0.7595352521627092,1.289781618374814,-0.8577220413804051,-0.2762447676096999,-0.8587945789677087,-0.7198495347286652,-0.8051413993115566,3.550279703315757,0.31998783417195176,1.6454369266159126,0.16522706920075025,0.7862610273235946,-0.9365860390260435,0.21630120857123308,1.8523272688441716,-0.7985937963379404,1.6964475067102516,-0.7592762677844809,1.601103193684242,-0.21259460405288533,-0.28892845918875165,3.711534922894695,-0.05715997313939058,1.1908787442851,-0.5546692704048182,-0.8641357888532019,-0.741007095856003,3.5928244175815904,-0.5902016868053562,-0.0070402971673380905,-0.6776455573261684,1.6952523194207836,0.7062658297859621,0.7440184697905994,2.8833681962313404,2.272461174818966,1.7037915658085532,-0.8018598065171654,-0.8975125339288614,3.3763226298249673,-0.5479693418081271,1.9279747587356248
SIDM00438,-0.40778995124240075,-0.6142498147394184,-0.6206580650172754,2.289861600324674,2.776010024205249,2.2836796066947693,-0.833933967935178,0.7964345250955465,2.9255142960270177,0.014377022898815681,1.9931788842924134,-0.8199179904511044,1.8052638940567578,-0.8064381498320234,0.986620016313456,-0.8509374877661815,-0.9341080265181722,-0.7387206426756936,1.6718623117816358,-0.8307330026377725,-0.610777883505035,-0.7102547922110252,-0.735906359976967,-0.7371526146830726,3.628014026206156,1.2717416733895213,2.2443716858822236,0.2402783734753915,0.0843039144741848,-0.6012527495245906,0.1603750261587625,-0.11179448684274035,-0.8136904429986332,1.787240659108454,-0.7511998745414481,2.321920481392424,-0.391048126873915,-0.7115076109545293,3.9767158800667457,-0.4101468450173247,-0.11404524414398363,-0.4420031801935566,-0.7701531790293061,-0.5822452869895559,3.689616780703392,-0.7551019671051314,-0.3040668091552913,-0.7267437812708843,1.5557927528950597,0.5876980375961475,-0.582101225593607,3.4061723052130968,2.283427361328143,1.5015255192724504,-0.7862714803020653,-0.854408564083315,3.6470444816737695,1.171213241332565,2.689872905196199
