"","drug","cell_line","IC50","prediction","fold"
"35393","AGI-5198","SIDM00294",5.173997,3.0517654,9
"35394","GSK343","SIDM00846",3.84688,3.4489913,9
"35395","Docetaxel","SIDM00482",-5.367611,0.06929918,9
"35396","GSK343","SIDM00174",4.523892,3.3236222,9
"35397","Paclitaxel","SIDM00224",-1.155694,4.2935257,9
"35398","GSK343","SIDM00579",2.625842,2.9219403,9
"35399","Paclitaxel","SIDM00269",-2.378423,2.300019,9
"35400","Temozolomide","SIDM00964",5.915114,-0.9746399,9
"35401","OSI-027","SIDM00197",0.7679365,1.9435575,9
"35402","OF-1","SIDM00841",3.347917,3.1628435,9
"35403","SB216763","SIDM00680",5.2034615,3.636567,9
"35404","Docetaxel","SIDM00251",-4.935626,1.8965434,9
"35405","Pevonedistat","SIDM00241",0.8816115,1.8465673,9
"35406","Docetaxel","SIDM01095",-3.04949866666667,0.75327855,9
"35407","Pevonedistat","SIDM00276",0.145399,2.3983178,9
"35408","MK-8776","SIDM00793",2.017546,3.4002545,9
"35409","Docetaxel","SIDM00289",-2.97824566666667,-0.44328117,9
"35410","GSK343","SIDM00211",1.859181,2.3483999,9
"35411","MK-8776","SIDM00077",0.640643,3.7773066,9
"35412","Alisertib","SIDM00091",3.333669,4.9087906,9
"35413","AZ6102","SIDM00202",2.835311,2.657102,9
"35414","AZD5363","SIDM01120",-0.155992,2.9462447,9
"35415","Paclitaxel","SIDM00781",-1.617566,5.0555396,9
"35416","GSK343","SIDM00832",4.947808,4.5466022,9
"35417","OF-1","SIDM00205",3.381254,1.5195545,9
"35418","Temozolomide","SIDM00569",6.297873,1.0104045,9
"35419","AZ6102","SIDM00261",1.704905,2.327329,9
"35420","MK-8776","SIDM00218",5.479279,5.89014,9
"35421","AZD5363","SIDM00136",2.512286,2.7009006,9
"35422","AGI-5198","SIDM01229",5.423961,2.9557846,9
"35423","GSK343","SIDM00003",3.2472175,3.08334,9
"35424","LCL161","SIDM01155",5.3143495,1.7167968,9
"35425","MK-8776","SIDM00198",3.89334,2.390173,9
"35426","Temozolomide","SIDM01237",6.066588,0.9027882,9
"35427","AGI-5198","SIDM00600",4.122916,2.9260364,9
"35428","GSK343","SIDM00346",2.016492,2.796627,9
"35429","AGI-5198","SIDM00793",3.859112,3.0191238,9
"35430","AZD5363","SIDM00098",2.825075,3.188324,9
"35431","LCL161","SIDM01237",5.6753955,2.0401742,9
"35432","Docetaxel","SIDM00688",-4.24083133333333,-0.5106222,9
"35433","Docetaxel","SIDM00250",-5.74385233333333,1.7955065,9
"35434","LCL161","SIDM00422",4.049782,0.07824188,9
"35435","AZD5363","SIDM01133",2.650929,2.6951792,9
"35436","GSK343","SIDM00113",6.333693,4.6055837,9
"35437","Pevonedistat","SIDM00094",2.1679445,3.3311393,9
"35438","AGI-5198","SIDM00264",4.642165,3.0581338,9
"35439","OSI-027","SIDM00198",1.3455485,2.4666429,9
"35440","Docetaxel","SIDM01093",-2.805268,3.2877753,9
"35441","OF-1","SIDM01179",4.657447,2.9402926,9
"35442","AZ6102","SIDM00262",3.093712,3.0514908,9
"35443","MK-8776","SIDM00320",3.519379,4.5569515,9
"35444","LCL161","SIDM00234",4.188606,-0.4173261,9
"35445","Alisertib","SIDM00257",-0.7306275,3.2564225,9
"35446","Docetaxel","SIDM00225",-4.916409,1.7271003,9
"35447","Pevonedistat","SIDM00964",0.7374395,1.4594442,9
"35448","AGI-5198","SIDM00136",5.279897,3.3572955,9
"35449","Pevonedistat","SIDM01174",1.187669,3.3473716,9
"35450","MK-8776","SIDM00250",2.743206,3.7388296,9
"35451","MK-8776","SIDM00266",-0.365592,0.6668627,9
"35452","OF-1","SIDM00202",4.95432,1.5186745,9
"35453","AZ6102","SIDM00047",1.258047,1.9585341,9
"35454","AGI-5198","SIDM00101",4.658528,4.6967096,9
"35455","Paclitaxel","SIDM00351",-4.533452,3.2377746,9
"35456","Temozolomide","SIDM00482",3.515998,-0.6400285,9
"35457","Docetaxel","SIDM00472",-3.27187033333333,3.3131862,9
"35458","OF-1","SIDM00193",2.566578,3.005024,9
"35459","Paclitaxel","SIDM00528",-1.829143,3.557399,9
"35460","GSK343","SIDM01064",2.2655895,3.8960414,9
"35461","Paclitaxel","SIDM00316",-4.129007,3.938117,9
"35462","OF-1","SIDM01206",4.272514,1.33491,9
"35463","MK-8776","SIDM00113",6.033747,5.492457,9
"35464","AGI-5198","SIDM00205",3.878714,2.5679193,9
"35465","SB216763","SIDM00781",6.1126915,4.2199874,9
"35466","Temozolomide","SIDM00508",5.890524,0.4642408,9
"35467","GSK343","SIDM00923",3.931578,3.2829916,9
"35468","Docetaxel","SIDM00971",-0.0616093333333334,4.045698,9
"35469","AGI-5198","SIDM00561",3.479824,2.4773858,9
"35470","MK-8776","SIDM00099",6.876002,4.78203,9
"35471","GSK343","SIDM00889",3.7975435,3.034639,9
"35472","Alisertib","SIDM01114",0.788582,4.0206738,9
"35473","AZD5363","SIDM00968",3.502266,3.4342551,9
"35474","OF-1","SIDM00814",3.920131,1.6195332,9
"35475","OF-1","SIDM00623",3.929869,3.078299,9
"35476","Docetaxel","SIDM00182",-2.70309333333333,2.8313875,9
"35477","AZ6102","SIDM00540",2.829516,1.4153823,9
"35478","Temozolomide","SIDM00198",6.063567,-0.20396817,9
"35479","Paclitaxel","SIDM00591",-4.883709,3.15103,9
"35480","AGI-5198","SIDM00837",4.077778,2.9616961,9
"35481","MK-8776","SIDM00539",2.647068,4.1932416,9
"35482","AZD5363","SIDM00592",1.718888,2.3780568,9
"35483","Alisertib","SIDM00233",-3.463535,2.888894,9
"35484","Docetaxel","SIDM00668",-4.8572995,0.8495386,9
"35485","AZD5363","SIDM00538",4.561865,3.097472,9
"35486","AZ6102","SIDM00817",1.490274,2.5546465,9
"35487","Pevonedistat","SIDM00323",1.945623,1.8613099,9
"35488","GSK343","SIDM00180",4.5811635,3.1213055,9
"35489","OF-1","SIDM00023",4.390289,3.013305,9
"35490","Docetaxel","SIDM00699",-1.56385766666667,2.3129294,9
"35491","Temozolomide","SIDM00287",5.1088565,-1.3718382,9
"35492","OF-1","SIDM00101",5.038071,3.8905673,9
"35493","LCL161","SIDM00317",5.6692865,3.502652,9
"35494","LCL161","SIDM00316",4.23038,0.48995423,9
"35495","Alisertib","SIDM00565",0.827024,4.563205,9
"35496","Axitinib","SIDM00332",-0.0051045,4.188147,10
"35497","GSK2606414","SIDM01093",3.633744,4.630056,10
"35498","P22077","SIDM00234",2.972383,2.765354,10
"35499","Afatinib","SIDM00269",1.39307333333333,2.629584,10
"35500","P22077","SIDM00596",5.11993,4.658311,10
"35501","Afatinib","SIDM01122",1.439806,4.2229795,10
"35502","ZM447439","SIDM01042",1.8791845,3.0821574,10
"35503","SB505124","SIDM00216",3.0864085,1.3689655,10
"35504","AZ960","SIDM00326",0.653611,3.0487344,10
"35505","AZ960","SIDM00351",2.327771,2.067119,10
"35506","GSK2606414","SIDM00967",3.917071,4.9554706,10
"35507","Afatinib","SIDM00261",2.078414,1.9878199,10
"35508","Afatinib","SIDM00975",3.21416733333333,3.5582132,10
"35509","GSK2606414","SIDM00259",3.533958,4.084208,10
"35510","GSK2606414","SIDM00064",3.139338,4.5970473,10
"35511","Afatinib","SIDM01228",-2.17544533333333,3.2949026,10
"35512","RO-3306","SIDM00332",4.699782,3.3316684,10
"35513","AZ960","SIDM00324",-0.257596,2.0801847,10
"35514","SB505124","SIDM01233",1.638235,2.46678,10
"35515","P22077","SIDM00539",4.655571,3.7530563,10
"35516","GSK2606414","SIDM00758",4.856177,4.6936765,10
"35517","AZD8055","SIDM00833",2.1400395,5.1637783,10
"35518","AZ960","SIDM00834",4.972692,3.575017,10
"35519","P22077","SIDM00550",4.647392,3.7087972,10
"35520","PF-4708671","SIDM00971",3.9385975,5.141453,10
"35521","AZ960","SIDM00427",-0.263915,1.8345912,10
"35522","GSK2606414","SIDM00859",2.50178,2.9191854,10
"35523","Afatinib","SIDM00954",1.73691533333333,2.752763,10
"35524","GSK2606414","SIDM00256",2.841195,3.523351,10
"35525","AZ960","SIDM00274",2.367271,3.546982,10
"35526","SB505124","SIDM00534",4.46816166666667,2.1196568,10
"35527","Afatinib","SIDM00193",3.58154066666667,3.5517845,10
"35528","AZD6482","SIDM00332",3.03652966666667,3.185441,10
"35529","GSK2606414","SIDM00381",3.677112,4.697085,10
"35530","Afatinib","SIDM00118",2.08681833333333,2.432876,10
"35531","AZ960","SIDM00230",1.321395,2.4018342,10
"35532","AZ960","SIDM01245",-1.445493,1.3131592,10
"35533","Afatinib","SIDM00350",-2.12585133333333,3.1608646,10
"35534","AZ960","SIDM00374",1.295126,1.8077086,10
"35535","P22077","SIDM00211",2.258049,1.6437849,10
"35536","P22077","SIDM00789",3.73364,3.3042881,10
"35537","AZ960","SIDM00951",-0.942742,1.0116215,10
"35538","PF-4708671","SIDM00332",5.5158515,4.606909,10
"35539","P22077","SIDM01133",1.826458,3.4828305,10
"35540","P22077","SIDM00540",5.868246,2.2133806,10
"35541","Afatinib","SIDM00197",1.90678966666667,3.252552,10
"35542","P22077","SIDM00267",5.818261,3.8801973,10
"35543","GSK2606414","SIDM00540",2.626488,3.494871,10
"35544","GSK2606414","SIDM00257",3.423239,3.4737313,10
"35545","AZ960","SIDM01011",1.337791,1.6242908,10
"35546","Afatinib","SIDM00814",-1.1409,2.8694336,10
"35547","P22077","SIDM01183",2.294417,4.0050235,10
"35548","AZ960","SIDM00285",1.816038,2.3653927,10
"35549","Afatinib","SIDM00099",3.21945633333333,4.853022,10
"35550","Afatinib","SIDM00758",2.73434566666667,3.2046463,10
"35551","AZ960","SIDM00244",-0.064457,1.8085524,10
"35552","GSK2606414","SIDM00561",3.382193,3.0430577,10
"35553","Afatinib","SIDM00277",0.920388333333333,0.71881044,10
"35554","GSK2606414","SIDM01090",2.849564,4.170669,10
"35555","ZM447439","SIDM00562",2.187403,3.531081,10
"35556","Afatinib","SIDM00668",3.0042105,2.0907092,10
"35557","AZ960","SIDM01120",1.437253,3.0992901,10
"35558","Afatinib","SIDM00553",2.432573,1.7778003,10
"35559","P22077","SIDM00096",2.602011,1.662323,10
"35560","GSK2606414","SIDM00216",4.146159,4.3270473,10
"35561","P22077","SIDM00583",3.703421,4.3202624,10
"35562","P22077","SIDM00544",4.840384,3.3634114,10
"35563","P22077","SIDM00351",3.802117,2.5546882,10
"35564","P22077","SIDM00343",6.022405,4.412267,10
"35565","GSK2606414","SIDM00198",4.482229,4.155733,10
"35566","GSK2606414","SIDM01228",4.549207,4.2816095,10
"35567","GSK2606414","SIDM00958",0.863924,2.7952335,10
"35568","AZ960","SIDM00631",2.515274,3.5293024,10
"35569","GSK2606414","SIDM01120",3.938427,4.312515,10
"35570","AZ960","SIDM00530",5.505652,3.2536397,10
"35571","P22077","SIDM01163",5.996046,5.6986732,10
"35572","BI-2536","SIDM00971",3.78373,3.6906636,10
"35573","AZ960","SIDM00195",5.644552,3.2857337,10
"35574","GSK2606414","SIDM01007",2.384107,3.0207865,10
"35575","AZ960","SIDM00813",0.420496,1.5082011,10
"35576","GSK2606414","SIDM00833",4.783245,5.3567157,10
"35577","AZ960","SIDM00472",2.833695,3.9655993,10
"35578","AZ960","SIDM00411",5.290132,4.5759325,10
"35579","AZ960","SIDM00346",-0.105024,1.3743283,10
"35580","Afatinib","SIDM01155",2.82099366666667,3.6354215,10
"35581","Afatinib","SIDM00102",3.296236,4.3963633,10
"35582","P22077","SIDM00042",1.931108,3.9048886,10
"35583","Afatinib","SIDM00190",3.60378066666667,3.9262855,10
"35584","GSK2606414","SIDM00384",2.771703,3.1262763,10
"35585","P22077","SIDM00218",8.222602,6.3687453,10
"35586","GSK2606414","SIDM00534",3.34028,4.871532,10
"35587","AZD6482","SIDM00954",3.47752733333333,1.8899704,10
"35588","GSK2606414","SIDM00632",2.485705,3.1593053,10
"35589","Afatinib","SIDM01149",2.12024533333333,2.568179,10
"35590","P22077","SIDM00498",3.563646,3.1938493,10
"35591","GSK2606414","SIDM01179",5.3494,4.8657546,10
"35592","AZ960","SIDM00393",2.046373,2.7820027,10
"35593","P22077","SIDM00606",5.827266,3.4708831,10
"35594","Afatinib","SIDM00293",1.86546933333333,3.7379134,10
"35595","P22077","SIDM00044",6.358711,4.2035446,10
"35596","Afatinib","SIDM00064",2.19445766666667,3.617502,10
"35597","AZ960","SIDM00700",5.417689,5.0186543,10
"35598","Afatinib","SIDM00294",2.30040066666667,3.5089762,10
"35599","GSK2606414","SIDM00826",3.621617,4.5614686,10
"35600","GSK2606414","SIDM00137",4.364016,5.189483,10
"35601","AZ960","SIDM00243",0.899643,1.9747788,10
"35602","Afatinib","SIDM00394",2.57295833333333,3.352925,10
"35603","Afatinib","SIDM00328",-0.413455333333333,3.1516993,10
"35604","AZD8055","SIDM00783",-0.3008335,4.277347,10
"35605","P22077","SIDM00410",4.670721,2.8203773,10
"35606","GSK2606414","SIDM00351",2.325302,3.806616,10
"35607","Afatinib","SIDM00086",2.866563,3.3355231,10
"35608","GSK2606414","SIDM00367",3.555844,4.0179563,10
"35609","GSK2606414","SIDM00374",4.63058,3.4459813,10
"35610","NU7441","SIDM00971",4.127393,3.8281937,10
"35611","AZ960","SIDM00814",1.52306,2.4261565,10
"35612","GSK2606414","SIDM00793",4.311425,3.865411,10
"35613","GSK2606414","SIDM00326",3.452174,4.4717894,10
"35614","GSK2606414","SIDM00091",6.684386,5.2631683,10
"35615","GSK2606414","SIDM00416",3.672637,3.2871969,10
"35616","AZ960","SIDM00441",-0.367227,0.8191597,10
"35617","P22077","SIDM01247",4.200685,2.356201,10
"35618","AZ960","SIDM00968",3.149369,3.0558562,10
"35619","AZ960","SIDM00953",1.898215,2.2235305,10
"35620","P22077","SIDM00103",3.991476,4.1384807,10
"35621","GSK2606414","SIDM00310",4.839592,4.975811,10
"35622","GSK2606414","SIDM00721",4.406675,5.147426,10
"35623","P22077","SIDM00227",5.561948,4.3217425,10
"35624","AZ960","SIDM01041",0.529169,3.0343754,10
"35625","P22077","SIDM00256",2.520751,2.7801907,10
"35626","NU7441","SIDM00528",2.308158,2.537741,10
"35627","AZ960","SIDM00448",2.679338,2.4744923,10
"35628","P22077","SIDM01149",1.931226,2.6363091,10
"35629","Afatinib","SIDM00003",2.941719,2.6902313,10
"35630","AZ960","SIDM00260",2.977902,3.2006757,10
"35631","AZ960","SIDM00216",2.345387,2.467539,10
"35632","Afatinib","SIDM00136",2.73564766666667,2.88746,10
"35633","Afatinib","SIDM00465",-3.24282466666667,3.4676147,10
"35634","AZ960","SIDM00320",1.685057,4.0606046,10
"35635","GSK269962A","SIDM01042",2.38327066666667,-1.1996099,10
"35636","P22077","SIDM01007",3.044165,2.3454342,10
"35637","GSK2606414","SIDM00188",4.086699,4.9701996,10
"35638","P22077","SIDM00793",5.193799,3.16264,10
"35639","GSK2606414","SIDM00900",3.163751,3.2982485,10
"35640","AZ960","SIDM00064",0.333289,3.2378886,10
"35641","Afatinib","SIDM00448",2.120687,2.9031749,10
"35642","GSK2606414","SIDM00277",-3.691049,2.3639612,10
"35643","GSK2606414","SIDM00621",3.311123,4.2616353,10
"35644","GSK2606414","SIDM00817",4.004721,4.490362,10
"35645","Afatinib","SIDM00970",-2.033753,1.9254903,10
"35646","Doramapimod","SIDM00562",4.8387005,0.48705992,10
"35647","P22077","SIDM00289",3.246665,1.9308249,10
"35648","P22077","SIDM01097",4.981104,3.1138918,10
"35649","GSK2606414","SIDM01095",3.81917,3.452791,10
"35650","RO-3306","SIDM00885",4.3589455,2.9815562,10
"35651","Afatinib","SIDM00260",1.7355635,3.1570919,10
"35652","GSK2606414","SIDM00929",3.449494,4.2367463,10
"35653","GSK2606414","SIDM00679",3.745264,4.159636,10
"35654","GSK2606414","SIDM00541",2.487223,4.728369,10
"35655","Axitinib","SIDM01187",3.614132,4.4379697,10
"35656","P22077","SIDM00530",4.966646,3.8968291,10
"35657","GSK2606414","SIDM00875",2.783806,3.8973005,10
"35658","P22077","SIDM00257",3.528353,2.770356,10
"35659","GSK2606414","SIDM00445",3.589966,3.8122282,10
"35660","AZ960","SIDM00826",2.864578,2.6477997,10
"35661","AZ960","SIDM00577",0.33395,3.0100296,10
"35662","GSK2606414","SIDM00291",2.80195,4.0973153,10
"35663","GSK2606414","SIDM01233",4.168855,5.1167665,10
"35664","GSK2606414","SIDM00289",2.470129,2.815767,10
"35665","Afatinib","SIDM00863",2.144349,2.2573614,10
"35666","P22077","SIDM00954",2.104187,2.9491456,10
"35667","GSK2606414","SIDM00488",3.523559,4.457725,10
"35668","P22077","SIDM01174",6.891,4.721448,10
"35669","AZ960","SIDM00539",3.591764,3.1098654,10
"35670","AZ960","SIDM00263",0.333887,2.449906,10
"35671","AZ960","SIDM00375",4.98785,2.986382,10
"35672","Afatinib","SIDM00592",-0.632917333333333,1.9197389,10
"35673","AZ960","SIDM00308",-0.134736,1.2831776,10
"35674","AZ960","SIDM00542",1.866726,3.599264,10
"35675","GSK2606414","SIDM00935",1.918146,2.97699,10
"35676","Afatinib","SIDM00410",2.23713566666667,2.3944204,10
"35677","Afatinib","SIDM00258",0.774495666666667,3.2092726,10
"35678","Tozasertib","SIDM00241",-0.619793,1.9972193,10
"35679","AZ960","SIDM00534",1.679516,3.1559913,10
"35680","P22077","SIDM00496",3.259634,3.846443,10
"35681","Afatinib","SIDM00113",-0.642923333333333,4.6793923,10
"35682","GSK2606414","SIDM00375",4.06772,4.3902855,10
"35683","P22077","SIDM00104",3.660305,4.3039255,10
"35684","AZ960","SIDM00837",0.287183,2.4609752,10
"35685","GSK2606414","SIDM00579",2.629408,3.294911,10
"35686","P22077","SIDM00688",1.60919,2.0035586,10
"35687","GSK2606414","SIDM01042",3.095559,3.7334545,10
"35688","GSK2606414","SIDM00120",4.507128,5.1714616,10
"35689","P22077","SIDM00971",7.067048,5.286199,10
"35690","GSK2606414","SIDM00218",6.50584,6.8000107,10
"35691","BI-2536","SIDM00954",-1.7038345,2.0324104,10
"35692","Afatinib","SIDM01145",2.50505066666667,2.4820116,10
"35693","AZ960","SIDM00379",1.724821,3.3088458,10
"35694","AZ960","SIDM00227",3.215465,3.8853128,10
"35695","AZ960","SIDM00679",3.167108,2.947255,10
"35696","AZ960","SIDM00190",5.943449,3.505986,10
"35697","P22077","SIDM00197",5.13549,3.271108,10
"35698","P22077","SIDM00379",4.065483,3.7680137,10
"35699","Afatinib","SIDM00951",1.13715666666667,1.6473362,10
"35700","Afatinib","SIDM01179",2.90494233333333,3.8804002,10
"35701","ZM447439","SIDM00241",1.083103,2.9944587,10
"35702","P22077","SIDM00967",5.718,3.9508324,10
"35703","P22077","SIDM00489",5.562694,2.9654434,10
"35704","AZ960","SIDM01114",0.446916,2.9475248,10
"35705","Afatinib","SIDM00388",1.87000066666667,2.4796665,10
"35706","GSK2606414","SIDM00244",3.490869,3.529959,10
"35707","AZ960","SIDM00098",1.567774,3.7327664,10
"35708","AZ960","SIDM00835",4.200475,4.4225664,10
"35709","Afatinib","SIDM00964",-2.04216666666667,1.5640521,10
"35710","GSK2606414","SIDM00324",3.493663,3.5837831,10
"35711","AZD8055","SIDM00214",0.1020755,4.6950445,10
"35712","AZ960","SIDM00553",-0.703463,1.2633092,10
"35713","AZ960","SIDM00332",0.86235,3.945984,10
"35714","GSK2606414","SIDM00448",3.858238,4.075344,10
"35715","GSK2606414","SIDM00181",4.422031,4.563123,10
"35716","Afatinib","SIDM00375",1.61281833333333,2.9737828,10
"35717","SB505124","SIDM00677",2.95029466666667,1.5216525,10
"35718","P22077","SIDM00156",5.822841,4.3080273,10
"35719","P22077","SIDM01126",2.978457,3.6243691,10
"35720","Afatinib","SIDM01251",1.824298,1.6207298,10
"35721","Tozasertib","SIDM01042",2.495577,2.0099216,10
"35722","GSK2606414","SIDM00195",4.765072,4.644658,10
"35723","Afatinib","SIDM00859",1.61592633333333,1.6345769,10
"35724","GSK2606414","SIDM00954",4.251322,3.598121,10
"35725","GSK2606414","SIDM01198",2.205689,3.113739,10
"35726","AZ960","SIDM00257",0.09416,1.9829644,10
"35727","Afatinib","SIDM00971",-1.431826,4.831376,10
"35728","AZ960","SIDM00291",2.774569,2.8288918,10
"35729","P22077","SIDM00488",5.76531,3.5112858,10
"35730","Afatinib","SIDM00091",2.22467033333333,3.8705673,10
"35731","Afatinib","SIDM00491",2.66811533333333,3.4186828,10
"35732","SB505124","SIDM00527",3.040079,1.7282032,10
"35733","Afatinib","SIDM00129",2.37737966666667,1.9992949,10
"35734","AZ960","SIDM00841",1.085827,3.7655485,10
"35735","AZ960","SIDM00520",1.717318,3.9193118,10
"35736","P22077","SIDM00047",5.627189,2.8636396,10
"35737","Afatinib","SIDM00045",1.767844,1.3553991,10
"35738","P22077","SIDM00182",4.557778,3.832495,10
"35739","AZ960","SIDM00289",-0.707146,1.2093633,10
"35740","AZ960","SIDM00543",2.875015,2.752033,10
"35741","AZ960","SIDM00264",3.807295,3.105121,10
"35742","Afatinib","SIDM00351",0.077317,1.9616743,10
"35743","Afatinib","SIDM01197",3.55127666666667,3.9839666,10
"35744","GSK2606414","SIDM01245",1.31444,3.0152023,10
"35745","Afatinib","SIDM00218",3.50774766666667,5.938874,10
"35746","GSK2606414","SIDM00156",3.748249,4.749809,10
"35747","GSK2606414","SIDM00668",3.207462,3.6947463,10
"35748","AZ960","SIDM00527",2.262525,3.0823183,10
"35749","P22077","SIDM00623",5.093601,3.581013,10
"35750","AZD6482","SIDM00631",1.965858,2.5381405,10
"35751","GSK2606414","SIDM00343",4.281081,5.003913,10
"35752","AZ960","SIDM00885",-0.567657,3.0767817,10
"35753","Afatinib","SIDM00231",2.324676,3.4001267,10
"35754","Afatinib","SIDM00224",3.125934,3.975269,10
"35755","AZ960","SIDM00309",1.640554,3.7160857,10
"35756","P22077","SIDM00261",3.726985,2.1540377,10
"35757","P22077","SIDM00758",4.419882,3.4294431,10
"35758","Afatinib","SIDM00700",4.48549266666667,5.402892,10
"35759","Afatinib","SIDM01259",1.85362366666667,2.0540035,10
"35760","AZ960","SIDM00562",4.420438,2.7520509,10
"35761","AZ960","SIDM00262",2.462565,3.2571833,10
"35762","Afatinib","SIDM00259",2.400847,3.2106278,10
"35763","GSK269962A","SIDM00241",1.03657666666667,-1.4705845,10
"35764","SB505124","SIDM00834",5.12206833333333,2.6443465,10
"35765","P22077","SIDM00225",6.186332,3.261029,10
"35766","P22077","SIDM00251",5.683281,3.508024,10
"35767","Afatinib","SIDM00100",2.83193433333333,4.5011625,10
"35768","P22077","SIDM00389",2.607338,1.4724803,10
"35769","P22077","SIDM01233",3.61517,4.1241107,10
"35770","P22077","SIDM01259",3.514552,2.3810477,10
"35771","GSK2606414","SIDM00530",4.106758,4.7769647,10
"35772","Afatinib","SIDM00324",2.41435466666667,2.851929,10
"35773","P22077","SIDM00118",3.664369,2.6726325,10
"35774","AZ960","SIDM01019",2.407666,1.7836657,10
"35775","P22077","SIDM00252",6.571684,4.1071715,10
"35776","Afatinib","SIDM00098",3.230064,3.9133646,10
"35777","P22077","SIDM00627",5.827272,2.7572603,10
"35778","Afatinib","SIDM00406",0.930679333333333,0.98878056,10
"35779","Afatinib","SIDM00412",1.67250833333333,1.1847965,10
"35780","Afatinib","SIDM00320",2.703891,4.7845984,10
"35781","GSK2606414","SIDM01206",3.604417,3.6523361,10
"35782","Afatinib","SIDM00781",1.459254,4.3448043,10
"35783","GSK2606414","SIDM00834",5.54507,5.2377143,10
"35784","Afatinib","SIDM00420",2.30136533333333,3.3049161,10
"35785","GSK2606414","SIDM00496",3.180163,4.634599,10
"35786","GSK2606414","SIDM01114",3.427324,4.293166,10
"35787","GSK2606414","SIDM00346",1.736986,3.103727,10
"35788","GSK2606414","SIDM00813",2.517101,3.2364028,10
"35789","GSK2606414","SIDM00182",4.309425,4.507217,10
"35790","Afatinib","SIDM00364",1.87154566666667,1.8308212,10
"35791","AZD8055","SIDM00528",-0.8997595,4.6511073,10
"35792","P22077","SIDM00418",4.740671,5.052108,10
"35793","AZ960","SIDM00176",1.287589,2.9633167,10
"35794","P22077","SIDM00277",2.759415,1.1440293,10
"35795","Afatinib","SIDM01090",2.32061666666667,2.4098382,10
"35796","Afatinib","SIDM00137",2.51413566666667,3.6454089,10
"35797","AZD8055","SIDM00631",-0.437889,4.9543047,10
"35798","AZ960","SIDM00102",2.836978,4.235271,10
"35799","RO-3306","SIDM00241",1.981907,2.7830086,10
"35800","AZ960","SIDM00294",1.817084,2.7133882,10
"35801","P22077","SIDM00424",1.64596,2.4006057,10
"35802","GSK2606414","SIDM00923",2.639068,3.9448457,10
"35803","JQ1","SIDM00885",1.51525233333333,3.8254154,10
"35804","P22077","SIDM00100",6.186197,4.766166,10
"35805","Ribociclib","SIDM01042",3.276111,-0.14357522,10
"35806","AZ960","SIDM01247",0.186913,1.7252699,10
"35807","AZ960","SIDM01228",2.513423,2.992984,10
"35808","Tozasertib","SIDM00631",4.761516,2.555433,10
"35809","P22077","SIDM00316",4.94071,3.5164719,10
"35810","GSK2606414","SIDM00544",4.67399,4.007915,10
"35811","P22077","SIDM00407",4.121836,1.5186355,10
"35812","GSK2606414","SIDM00527",3.897181,4.4749966,10
"35813","P22077","SIDM00258",3.713928,3.3169453,10
"35814","P22077","SIDM01140",2.344283,2.4666903,10
"35815","GSK2606414","SIDM00154",1.924353,3.560245,10
"35816","AZ960","SIDM00082",5.47252,3.623806,10
"35817","P22077","SIDM01228",2.490186,3.5944846,10
"35818","AZ960","SIDM01007",0.55807,1.5531586,10
"35819","AZD8055","SIDM00541",0.0712155000000001,4.821016,10
"35820","Afatinib","SIDM00483",1.35346633333333,3.9927542,10
"35821","Afatinib","SIDM00562",2.858045,3.0616424,10
"35822","GSK2606414","SIDM00379",3.198266,4.461141,10
"35823","Afatinib","SIDM00699",2.893056,4.466244,10
"35824","Afatinib","SIDM00826",2.78239966666667,2.8027647,10
"35825","Afatinib","SIDM01159",2.697993,3.5594356,10
"35826","P22077","SIDM01019",1.580991,2.5456376,10
"35827","GSK2606414","SIDM00719",6.913124,5.3445797,10
"35828","Afatinib","SIDM00612",2.954832,4.327193,10
"35829","GSK2606414","SIDM01197",5.410039,5.2918572,10
"35830","AZD8055","SIDM00832",1.314828,5.113816,10
"35831","Afatinib","SIDM00532",3.05808466666667,3.378637,10
"35832","AZD8055","SIDM01197",0.219218,5.373154,10
"35833","P22077","SIDM01187",4.427617,4.4471145,10
"35834","AZ960","SIDM01140",0.104378,1.8792702,10
"35835","P22077","SIDM00817",2.683648,3.6518595,10
"35836","GSK2606414","SIDM00328",3.646692,4.3528,10
"35837","GSK2606414","SIDM00118",4.202877,4.0996995,10
"35838","Afatinib","SIDM00418",2.74375766666667,4.76555,10
"35839","Afatinib","SIDM00154",2.084547,2.1847072,10
"35840","P22077","SIDM00241",4.590069,2.4903195,10
"35841","Afatinib","SIDM00264",1.21349566666667,3.5166934,10
"35842","P22077","SIDM00198",4.504633,3.4406502,10
"35843","AZ960","SIDM00789",0.368547,2.7220874,10
"35844","AZ960","SIDM00197",0.658484,2.4378576,10
"35845","GSK2606414","SIDM00951",3.20298,2.7638242,10
"35846","AZ960","SIDM00846",2.054899,3.0539107,10
"35847","P22077","SIDM00299",6.847273,4.2509336,10
"35848","P22077","SIDM00111",5.552349,4.0831294,10
"35849","Afatinib","SIDM00417",2.47404966666667,3.537361,10
"35850","P22077","SIDM00094",6.134368,4.752012,10
"35851","AZ960","SIDM00808",0.10292,1.7424077,10
"35852","AZ960","SIDM00975",4.659919,3.23224,10
"35853","AZ960","SIDM00732",1.100462,3.4504411,10
"35854","P22077","SIDM00427",2.857078,2.448847,10
"35855","GSK2606414","SIDM00234",3.568345,3.7270763,10
"35856","GSK2606414","SIDM00837",5.706225,4.4462786,10
