"","drug","cell_line","IC50","prediction","fold"
"33895","Leflunomide","SIDM00086",6.027843,5.0107746,10
"33896","MK-8776","SIDM00508",3.082473,4.005467,10
"33897","WEHI-539","SIDM00258",-2.462417,3.094747,10
"33898","EPZ004777","SIDM00104",5.761406,5.7071114,10
"33899","Camptothecin","SIDM00113",0.844039,0.07691093,10
"33900","BMS-345541","SIDM00889",2.7439665,2.5114415,10
"33901","Obatoclax Mesylate","SIDM00483",1.038701,0.9588875,10
"33902","Rapamycin","SIDM01092",-2.7501165,-2.4839323,10
"33903","Wnt-C59","SIDM00181",3.604917,3.764011,10
"33904","Cyclophosphamide","SIDM00889",4.296936,3.9411757,10
"33905","BIBR-1532","SIDM00225",5.388987,5.335935,10
"33906","AZD6738","SIDM00113",2.155603,3.4391997,10
"33907","Uprosertib","SIDM00810",3.76334,3.2991312,10
"33908","Temozolomide","SIDM01163",7.0879425,5.847225,10
"33909","Afuresertib","SIDM00379",1.176584,2.6091,10
"33910","OTX015","SIDM00973",3.160405,2.7732475,10
"33911","IWP-2","SIDM00311",3.272164,2.8740525,10
"33912","RVX-208","SIDM00544",5.544226,4.476518,10
"33913","Taselisib","SIDM00973",2.203386,2.768277,10
"33914","Taselisib","SIDM00258",-0.624782,1.5256603,10
"33915","Luminespib","SIDM00225",-4.259213,-2.7901733,10
"33916","LGK974","SIDM00264",4.2144125,2.883667,10
"33917","MIRA-1","SIDM00118",5.27712,5.5923147,10
"33918","Linsitinib","SIDM00264",1.8183,2.1878362,10
"33919","Entospletinib","SIDM00889",2.020876,2.9078314,10
"33920","PCI-34051","SIDM00145",4.58649,2.5805676,10
"33921","Nilotinib","SIDM00591",1.7810855,3.1543844,10
"33922","Luminespib","SIDM00113",-2.287832,-1.9660114,10
"33923","AMG-319","SIDM00258",5.081209,4.5334573,10
"33924","AZ6102","SIDM00224",5.307633,2.5176942,10
"33925","UMI-77","SIDM00145",2.698505,1.584411,10
"33926","XAV939","SIDM00267",3.8163255,3.8209124,10
"33927","SCH772984","SIDM00677",0.024482,1.9840778,10
"33928","Cediranib","SIDM01092",3.276328,1.6362627,10
"33929","Linsitinib","SIDM00225",3.8213935,3.4762862,10
"33930","AZD5363","SIDM00267",3.085643,3.1848016,10
"33931","Trametinib","SIDM00379",0.9879875,-0.3038378,10
"33932","Dactolisib","SIDM00225",-2.9971605,-2.1104603,10
"33933","OTX015","SIDM00544",5.408323,1.4830889,10
"33934","AZD7762","SIDM00813",-0.871286,-1.0918568,10
"33935","LCL161","SIDM00145",3.9783425,3.1044838,10
"33936","GSK1904529A","SIDM00100",4.430699,4.1728888,10
"33937","MK-1775","SIDM00267",0.637885,0.4566688,10
"33938","RVX-208","SIDM00264",4.964456,4.4452267,10
"33939","I-BRD9","SIDM00508",3.299645,5.1552677,10
"33940","Gemcitabine","SIDM00973",-4.12461133333333,-2.8705885,10
"33941","Sorafenib","SIDM00224",1.803189,2.772505,10
"33942","SCH772984","SIDM01092",2.826198,3.1955442,10
"33943","CZC24832","SIDM01163",6.53099,5.697482,10
"33944","Navitoclax","SIDM00677",2.6994225,2.2871315,10
"33945","Sorafenib","SIDM01206",2.5214375,2.0924866,10
"33946","Trametinib","SIDM01163",1.208813,-0.7584378,10
"33947","Docetaxel","SIDM01206",-5.535093,-2.3720036,10
"33948","Sorafenib","SIDM00225",2.852555,3.1837835,10
"33949","SCH772984","SIDM01145",2.374546,2.2514086,10
"33950","Sapitinib","SIDM00293",5.612522,2.7804425,10
"33951","Oxaliplatin","SIDM00118",3.2440825,4.5251718,10
"33952","Uprosertib","SIDM00100",5.2843785,3.9218938,10
"33953","Palbociclib","SIDM00145",0.541893,0.5544022,10
"33954","AGI-5198","SIDM00113",6.899919,5.223773,10
"33955","Obatoclax Mesylate","SIDM00379",-1.2898015,0.42836577,10
"33956","Temozolomide","SIDM00889",5.719533,3.977313,10
"33957","Uprosertib","SIDM00264",4.0762135,0.9744443,10
"33958","MK-8776","SIDM00973",1.921843,3.4429686,10
"33959","Dactolisib","SIDM00889",-2.4046935,-2.625725,10
"33960","AMG-319","SIDM00508",4.538228,5.119341,10
"33961","XAV939","SIDM00810",2.997082,4.2500315,10
"33962","LCL161","SIDM00100",5.172172,4.512038,10
"33963","MN-64","SIDM00311",4.373677,2.722701,10
"33964","Docetaxel","SIDM00267",-4.543622,-1.8540548,10
"33965","Savolitinib","SIDM00224",3.804911,3.7543967,10
"33966","Wnt-C59","SIDM01206",3.27945,2.9976904,10
"33967","VE-822","SIDM00544",2.469718,1.3488842,10
"33968","Ipatasertib","SIDM00224",4.155932,3.9328263,10
"33969","LY2109761","SIDM00677",4.92314,5.480608,10
"33970","GDC0810","SIDM00483",5.577309,5.794234,10
"33971","LCL161","SIDM00113",5.321634,4.7840242,10
"33972","GSK2578215A","SIDM00379",5.464748,5.237035,10
"33973","I-BET-762","SIDM00900",2.042789,1.5940946,10
"33974","Trametinib","SIDM00293",3.11295,1.1477282,10
"33975","OTX015","SIDM00900",1.073774,1.692579,10
"33976","Wnt-C59","SIDM00264",4.100698,3.1492126,10
"33977","Leflunomide","SIDM00118",4.90982,5.278099,10
"33978","AZ960","SIDM00289",-0.707146,-0.3191079,10
"33979","AZ960","SIDM00264",3.807295,0.4970245,10
"33980","Luminespib","SIDM00104",-3.5876745,-2.5291069,10
"33981","MK-8776","SIDM01145",2.514582,3.5095794,10
"33982","Pevonedistat","SIDM00225",-1.3491285,0.7589089,10
"33983","Cyclophosphamide","SIDM00145",4.566605,3.0377169,10
"33984","Cytarabine","SIDM00181",3.655999,0.92248863,10
"33985","Uprosertib","SIDM00371",6.3883895,3.1869814,10
"33986","Vinblastine","SIDM00100",-2.7876675,-3.144633,10
"33987","SCH772984","SIDM01206",2.713364,3.1821516,10
"33988","I-BRD9","SIDM00267",4.961773,4.759263,10
"33989","Cisplatin","SIDM00677",3.209505,3.3753138,10
"33990","GDC0810","SIDM00118",4.587169,5.5503883,10
"33991","AZD4547","SIDM00181",2.231742,2.5498083,10
"33992","AZD4547","SIDM00889",2.69547233333333,1.6384966,10
"33993","AT13148","SIDM01206",0.984427,2.8621814,10
"33994","VE821","SIDM00113",6.556669,5.4099092,10
"33995","Paclitaxel","SIDM01145",-5.0679945,-3.1716683,10
"33996","Camptothecin","SIDM00900",-4.572259,-2.89372,10
"33997","Wnt-C59","SIDM00973",2.9164905,3.6788602,10
"33998","GSK1904529A","SIDM01092",4.188147,2.9300704,10
"33999","Luminespib","SIDM00100",-1.2154345,-1.9279915,10
"34000","Irinotecan","SIDM01145",0.634616,2.8749478,10
"34001","MIRA-1","SIDM01163",6.895082,5.8106604,10
"34002","ML323","SIDM00224",4.454942,5.363637,10
"34003","Sorafenib","SIDM00289",1.601518,1.1030141,10
"34004","Dactinomycin","SIDM00188",-2.436263,2.269179,10
"34005","Buparlisib","SIDM00225",1.649161,1.4760721,10
"34006","Afatinib","SIDM00224",3.125934,1.9014533,10
"34007","OSI-027","SIDM00810",3.5443775,2.8263698,10
"34008","Dinaciclib","SIDM00264",-1.855651,0.28644335,10
"34009","IWP-2","SIDM00104",3.278315,2.6719048,10
"34010","GSK343","SIDM00483",4.4337295,4.5462008,10
"34011","NVP-ADW742","SIDM00508",0.637452,3.7197564,10
"34012","Oxaliplatin","SIDM00104",6.3861865,4.139352,10
"34013","Leflunomide","SIDM00188",6.060631,5.297637,10
"34014","Luminespib","SIDM00591",-3.088596,-2.206014,10
"34015","GSK2578215A","SIDM00889",4.284184,3.9530923,10
"34016","PLX-4720","SIDM00810",4.15103866666667,4.0573487,10
"34017","BMS-345541","SIDM00100",4.1048855,4.1748013,10
"34018","PCI-34051","SIDM00188",5.900409,5.225287,10
"34019","Dactinomycin","SIDM00118",-4.6944815,1.6191653,10
"34020","AZ6102","SIDM00813",1.618735,2.418132,10
"34021","Obatoclax Mesylate","SIDM00900",-1.413755,0.013585195,10
"34022","Afuresertib","SIDM00289",-0.077123,0.96782714,10
"34023","I-BET-762","SIDM01163",5.947472,3.707042,10
"34024","GSK2578215A","SIDM01092",5.249439,4.159804,10
"34025","MIRA-1","SIDM00544",5.374063,3.8583899,10
"34026","Luminespib","SIDM00293",-0.863049,-1.2940942,10
"34027","5-Fluorouracil","SIDM00100",5.63894,3.2291427,10
"34028","I-BET-762","SIDM00311",2.594812,3.7837927,10
"34029","Taselisib","SIDM00379",0.889672,2.0600946,10
"34030","Venetoclax","SIDM00591",3.659964,3.7295682,10
"34031","PD173074","SIDM00900",2.3730075,1.4592156,10
"34032","MIM1","SIDM00267",6.0540615,4.0321927,10
"34033","Cytarabine","SIDM00889",-0.3630185,-0.15078928,10
"34034","Bortezomib","SIDM00224",-4.071532,-3.2920785,10
"34035","Ruxolitinib","SIDM00379",4.9440355,4.69796,10
"34036","Foretinib","SIDM00145",-0.824944,1.2173417,10
"34037","P22077","SIDM00225",6.186332,4.885933,10
"34038","PRT062607","SIDM00267",5.522811,3.4729977,10
"34039","VE-822","SIDM00311",3.748564,3.9041998,10
"34040","MN-64","SIDM00900",4.244422,1.8879021,10
"34041","Afatinib","SIDM00100",2.83193433333333,2.2170236,10
"34042","Linsitinib","SIDM00483",6.199779,4.2253704,10
"34043","Talazoparib","SIDM00889",0.659884,1.8508866,10
"34044","Irinotecan","SIDM00483",6.401319,3.6864479,10
"34045","Sepantronium bromide","SIDM00813",-5.8352765,-2.8731503,10
"34046","LCL161","SIDM00224",4.667973,4.2831936,10
"34047","PLX-4720","SIDM01206",3.89331166666667,3.4168112,10
"34048","Afuresertib","SIDM00118",0.375718,2.8390095,10
"34049","Sorafenib","SIDM00508",2.648666,3.1529746,10
"34050","XAV939","SIDM00900",3.4971365,2.6912863,10
"34051","PCI-34051","SIDM01092",3.642583,3.2985315,10
"34052","RVX-208","SIDM00118",4.094866,5.9726214,10
"34053","Cytarabine","SIDM00145",-2.5118005,-1.8402182,10
"34054","AZD3759","SIDM00258",3.011083,2.8847797,10
"34055","AZD8186","SIDM00267",2.312129,2.135834,10
"34056","Dasatinib","SIDM00293",3.5729125,2.4173782,10
"34057","MK-2206","SIDM00677",0.651885,2.096742,10
"34058","AZD6738","SIDM00379",2.1800465,2.9172797,10
"34059","P22077","SIDM00118",3.664369,5.102684,10
"34060","Camptothecin","SIDM00379",-1.709665,-0.9677432,10
"34061","Gefitinib","SIDM00264",1.710663,1.6145309,10
"34062","AZ6102","SIDM00264",2.317922,1.9484994,10
"34063","MK-1775","SIDM00118",-0.180164,0.60179526,10
"34064","Obatoclax Mesylate","SIDM00973",-2.219778,0.39187118,10
"34065","MK-8776","SIDM00544",1.360434,1.749652,10
"34066","Nutlin-3a (-)","SIDM00973",2.0980915,3.7556713,10
"34067","Lapatinib","SIDM01092",4.6949325,3.1977918,10
"34068","Afuresertib","SIDM01092",2.891173,1.1996886,10
"34069","Epirubicin","SIDM01163",-0.852421,-1.7163813,10
"34070","BMS-754807","SIDM00677",-0.8197645,2.034176,10
"34071","Oxaliplatin","SIDM01163",5.27404,4.7048473,10
"34072","Palbociclib","SIDM00813",2.401668,1.8157512,10
"34073","Wee1 Inhibitor","SIDM00224",3.388633,2.6062756,10
"34074","PCI-34051","SIDM00544",4.435873,3.2939293,10
"34075","GSK2606414","SIDM01206",3.604417,3.3558297,10
"34076","OF-1","SIDM00889",2.817115,3.4846632,10
"34077","Cisplatin","SIDM00267",4.14449666666667,3.2934206,10
"34078","GSK343","SIDM00267",4.4173085,4.215852,10
"34079","AT13148","SIDM00224",5.092978,3.3105385,10
"34080","PFI3","SIDM00371",6.744102,5.647546,10
"34081","OF-1","SIDM00224",3.399986,4.082011,10
"34082","Crizotinib","SIDM00483",4.023347,2.9876716,10
"34083","Oxaliplatin","SIDM00293",3.7491225,4.397467,10
"34084","AZD5363","SIDM01163",3.948941,3.5964954,10
"34085","Ruxolitinib","SIDM01092",4.0718695,3.3666499,10
"34086","AZD7762","SIDM01145",-1.66877266666667,-0.22645408,10
"34087","WIKI4","SIDM01163",4.290893,4.7047815,10
"34088","Savolitinib","SIDM00100",2.60549,4.0045176,10
"34089","Taselisib","SIDM00145",1.626962,1.0345149,10
"34090","AZD6738","SIDM00224",3.1283325,2.7500618,10
"34091","SCH772984","SIDM00267",2.743306,3.038959,10
"34092","Oxaliplatin","SIDM00258",4.348038,3.2075484,10
"34093","GSK2606414","SIDM00813",2.517101,2.7882378,10
"34094","Camptothecin","SIDM00086",-0.615849,-0.588919,10
"34095","AZD5582","SIDM00293",1.5165725,2.2817085,10
"34096","Wnt-C59","SIDM00311",4.1256965,3.9341257,10
"34097","Talazoparib","SIDM00258",3.4503765,0.9360464,10
"34098","Ibrutinib","SIDM01163",7.10492,6.1085086,10
"34099","Vorinostat","SIDM00544",0.316461,0.4016766,10
"34100","Ruxolitinib","SIDM00118",4.6817105,4.878748,10
"34101","Entinostat","SIDM00371",4.572305,2.7634346,10
"34102","Temozolomide","SIDM00118",6.189561,5.5192175,10
"34103","Tamoxifen","SIDM01092",4.7300525,2.3212688,10
"34104","Vinorelbine","SIDM00379",-3.7484645,-2.3945389,10
"34105","PD0325901","SIDM00264",2.3753395,0.21331382,10
"34106","Docetaxel","SIDM00293",-3.6033,-1.7773746,10
"34107","PLX-4720","SIDM00900",4.04223966666667,3.2653925,10
"34108","PRT062607","SIDM00181",2.874948,3.6314046,10
"34109","Alpelisib","SIDM00973",4.710483,4.1595125,10
"34110","BMS-536924","SIDM00889",2.122362,1.084566,10
"34111","LCL161","SIDM00813",4.19444,3.9710414,10
"34112","AZD7762","SIDM00677",0.0780476666666666,0.24091619,10
"34113","5-Fluorouracil","SIDM00544",1.6760005,1.7492769,10
"34114","WIKI4","SIDM00104",3.227896,4.503598,10
"34115","Entospletinib","SIDM00544",5.119525,3.2526326,10
"34116","Osimertinib","SIDM00264",1.542283,1.0663688,10
"34117","Venetoclax","SIDM00544",1.721109,1.2603201,10
"34118","Uprosertib","SIDM00591",-1.690756,2.7519176,10
"34119","Nutlin-3a (-)","SIDM01163",4.109412,3.8461187,10
"34120","Taselisib","SIDM00889",2.369134,0.42695823,10
"34121","Gemcitabine","SIDM00813",-4.98122,-3.7917597,10
"34122","Cediranib","SIDM00379",1.770679,1.6981499,10
"34123","Obatoclax Mesylate","SIDM00311",2.423283,0.8003651,10
"34124","AZD7762","SIDM00118",-0.916452666666667,0.14628956,10
"34125","Nutlin-3a (-)","SIDM00104",3.4217085,3.2465718,10
"34126","Cisplatin","SIDM00591",3.369988,2.5723763,10
"34127","Fulvestrant","SIDM01163",5.296151,4.0923285,10
"34128","Gemcitabine","SIDM00889",-4.765382,-3.0777905,10
"34129","LGK974","SIDM00889",1.192695,2.4303968,10
"34130","AZD5582","SIDM00145",1.757978,-0.6398288,10
"34131","Savolitinib","SIDM00113",5.755658,4.04755,10
"34132","Bortezomib","SIDM00289",-4.9957485,-3.9157605,10
"34133","Savolitinib","SIDM00544",0.822355,2.7822921,10
"34134","WEHI-539","SIDM00224",5.29668,4.524332,10
"34135","P22077","SIDM00100",6.186197,5.3174515,10
"34136","AGI-6780","SIDM00900",2.470218,2.1925905,10
"34137","XAV939","SIDM00086",3.523169,4.140606,10
"34138","VX-11e","SIDM00264",3.9631305,2.200218,10
"34139","Tamoxifen","SIDM00813",3.1246155,2.042207,10
"34140","Buparlisib","SIDM00813",0.135378,0.4691906,10
"34141","Dabrafenib","SIDM00113",4.989283,4.2700796,10
"34142","I-BET-762","SIDM00118",3.5374025,3.6929195,10
"34143","Luminespib","SIDM00973",-4.9643725,-2.453657,10
"34144","GSK2606414","SIDM00544",4.67399,2.8524973,10
"34145","BMS-345541","SIDM00311",2.765615,3.7015738,10
"34146","Rapamycin","SIDM00371",1.112985,-1.5533489,10
"34147","Talazoparib","SIDM00104",2.9165535,2.5111578,10
"34148","Camptothecin","SIDM00311",-3.22843,-1.2714117,10
"34149","I-BET-762","SIDM00973",2.6330395,3.0986412,10
"34150","Nilotinib","SIDM00371",4.453717,3.533377,10
"34151","GSK343","SIDM00293",2.649372,3.6009312,10
"34152","AZD3759","SIDM00973",3.447707,3.3006961,10
"34153","P22077","SIDM00258",3.713928,3.9151452,10
"34154","Talazoparib","SIDM00973",1.1253745,3.013406,10
"34155","Taselisib","SIDM00267",-1.327918,1.0441124,10
"34156","OSI-027","SIDM00677",3.2373885,3.238784,10
"34157","Ipatasertib","SIDM00264",3.650019,3.2226684,10
"34158","AZD5582","SIDM00544",1.5125155,1.1955642,10
"34159","Foretinib","SIDM01145",-0.320214,2.3457649,10
"34160","Nilotinib","SIDM00483",4.2204915,3.2405899,10
"34161","Trametinib","SIDM00113",-0.9083665,0.07320863,10
"34162","Ibrutinib","SIDM00379",5.942536,5.088747,10
"34163","Alisertib","SIDM00973",2.052044,2.1651204,10
"34164","Trametinib","SIDM00181",1.416832,-0.05092706,10
"34165","Osimertinib","SIDM01145",0.7417,1.7149872,10
"34166","Venetoclax","SIDM00371",5.101031,4.125328,10
"34167","Dabrafenib","SIDM00677",4.3973695,3.8769515,10
"34168","Buparlisib","SIDM01145",0.140481,1.4240597,10
"34169","AZD4547","SIDM01163",3.526177,2.7556794,10
"34170","Paclitaxel","SIDM01092",-4.183989,-4.2817793,10
"34171","Afatinib","SIDM00483",1.35346633333333,0.6208732,10
"34172","Alpelisib","SIDM00145",3.385757,1.6597244,10
"34173","GSK2606414","SIDM00379",3.198266,3.88891,10
"34174","PRT062607","SIDM00813",0.488834,2.588539,10
"34175","Gemcitabine","SIDM00483",-0.298503,-1.833387,10
"34176","PFI3","SIDM00311",5.372651,5.2382727,10
"34177","Luminespib","SIDM01163",-1.1715525,-2.5799627,10
"34178","Pevonedistat","SIDM01092",-0.197215,-0.80437046,10
"34179","LCL161","SIDM00118",3.5747735,4.72579,10
"34180","Alpelisib","SIDM00371",6.400877,3.7034605,10
"34181","AT13148","SIDM00293",3.779191,3.3975456,10
"34182","Leflunomide","SIDM01092",3.559794,4.0897036,10
"34183","Trametinib","SIDM00677",-4.284872,-1.4999923,10
"34184","AZD7762","SIDM00889",-1.08373733333333,-1.2900742,10
"34185","ABT737","SIDM01163",4.408473,3.4077392,10
"34186","Ulixertinib","SIDM00264",4.1503005,3.3006365,10
"34187","PRT062607","SIDM00810",3.025933,3.5588253,10
"34188","Uprosertib","SIDM00311",3.972737,3.4635532,10
"34189","Ibrutinib","SIDM00104",5.932525,5.4612226,10
"34190","Irinotecan","SIDM00379",3.344627,3.233213,10
"34191","Erlotinib","SIDM01092",3.507387,2.635805,10
"34192","Sapitinib","SIDM01092",4.815101,2.1010318,10
"34193","PFI3","SIDM01163",6.892766,5.8223104,10
"34194","Dasatinib","SIDM00973",1.287362,0.33655936,10
"34195","Dactolisib","SIDM00591",-2.844356,-1.9462357,10
"34196","WEHI-539","SIDM00973",5.409095,4.351834,10
"34197","Erlotinib","SIDM01206",2.374246,3.6700952,10
"34198","MN-64","SIDM00973",4.723822,2.8288372,10
"34199","AZD5363","SIDM00591",-0.657724,3.366309,10
"34200","Rapamycin","SIDM00100",0.508179,-1.2348436,10
"34201","Entinostat","SIDM00810",3.174883,2.5319679,10
"34202","GSK591","SIDM00113",7.150709,4.194668,10
"34203","PLX-4720","SIDM00293",4.76921733333333,3.9716046,10
"34204","AGI-6780","SIDM00188",3.638154,3.2767045,10
"34205","Niraparib","SIDM00100",4.627865,5.7524652,10
"34206","Entospletinib","SIDM00311",3.626098,3.3164158,10
"34207","Vinorelbine","SIDM00100",-1.5376915,-0.9021,10
"34208","Dactinomycin","SIDM00100",-2.4154575,2.534003,10
"34209","Vorinostat","SIDM00289",0.287086,0.07861632,10
"34210","OF-1","SIDM00113",6.708843,4.3694887,10
"34211","SCH772984","SIDM00104",4.287939,3.192381,10
"34212","GSK2606414","SIDM00118",4.202877,4.309786,10
"34213","Uprosertib","SIDM01206",3.0834905,2.3901353,10
"34214","Irinotecan","SIDM00900",0.214618,0.33400798,10
"34215","BIBR-1532","SIDM00104",5.265343,5.4488,10
"34216","Nutlin-3a (-)","SIDM01145",4.3854995,4.3492527,10
"34217","IWP-2","SIDM00293",3.24728,2.801778,10
"34218","Afatinib","SIDM00264",1.21349566666667,1.6755067,10
"34219","WZ4003","SIDM00145",4.773958,2.2756176,10
"34220","Wee1 Inhibitor","SIDM00181",2.3274895,2.7457318,10
"34221","Pictilisib","SIDM00508",0.9119855,2.9521964,10
"34222","Pictilisib","SIDM00104",2.067938,1.8471524,10
"34223","AZD4547","SIDM00483",3.80010333333333,3.264026,10
"34224","AZD4547","SIDM00371",3.32109233333333,3.0566037,10
"34225","WZ4003","SIDM00810",4.864204,4.427313,10
"34226","MIM1","SIDM00145",2.486189,2.18829,10
"34227","Dasatinib","SIDM00544",2.478788,0.30790585,10
"34228","Vorinostat","SIDM00113",2.4268585,1.8025764,10
"34229","Sepantronium bromide","SIDM00544",-3.6708665,-2.9983552,10
"34230","Tamoxifen","SIDM00973",3.865028,3.206957,10
"34231","OSI-027","SIDM00483",0.9712245,2.7799962,10
"34232","MK-2206","SIDM00293",2.925027,2.5674841,10
"34233","Entospletinib","SIDM00181",3.44264,3.3036463,10
"34234","Camptothecin","SIDM00100",-0.652999,0.012067199,10
"34235","RVX-208","SIDM00900",3.438213,4.105403,10
"34236","AMG-319","SIDM00104",5.303434,4.678708,10
"34237","GSK591","SIDM01220",4.748451,2.275375,10
"34238","LY2109761","SIDM00224",6.093386,5.0460687,10
"34239","Foretinib","SIDM00104",1.008599,2.5725539,10
"34240","Daporinad","SIDM01092",-3.448602,-2.1086056,10
"34241","5-Fluorouracil","SIDM00086",5.458696,3.1534646,10
"34242","Taselisib","SIDM01206",2.77114,1.8583723,10
"34243","MN-64","SIDM00293",5.789347,3.016662,10
"34244","Crizotinib","SIDM00188",3.3029535,3.466218,10
"34245","MIRA-1","SIDM00371",7.142866,5.8334084,10
"34246","AGI-6780","SIDM00483",3.93457,3.1181767,10
"34247","AZD6738","SIDM00973",0.965924,2.6166408,10
"34248","Nilotinib","SIDM00889",3.1870425,2.0716937,10
"34249","Sabutoclax","SIDM00293",-0.809253,-0.26926762,10
"34250","AMG-319","SIDM00289",0.68315,2.4322865,10
"34251","Alisertib","SIDM01092",0.5257645,0.45394322,10
"34252","Pictilisib","SIDM00267",-0.372238333333333,1.6470455,10
"34253","XAV939","SIDM00289",3.8210295,1.9903287,10
"34254","Gemcitabine","SIDM00258",-1.68937833333333,-3.5500095,10
"34255","Dasatinib","SIDM01220",2.41636,-0.21459502,10
"34256","5-Fluorouracil","SIDM01092",2.427992,1.524712,10
"34257","Taselisib","SIDM00289",-2.609189,1.4154494,10
"34258","EPZ5676","SIDM00900",5.050282,5.027565,10
"34259","Buparlisib","SIDM01092",0.66793,0.55367666,10
"34260","Ipatasertib","SIDM00113",5.540877,4.584821,10
"34261","Daporinad","SIDM00181",-2.2483805,-0.705234,10
"34262","Alpelisib","SIDM00104",4.35246,3.5591009,10
"34263","LY2109761","SIDM01092",4.696055,4.33885,10
"34264","Sapitinib","SIDM00379",5.324779,2.2441304,10
"34265","Obatoclax Mesylate","SIDM00224",-0.251145,0.59185004,10
"34266","Vinblastine","SIDM00225",-3.9316585,-3.8524177,10
"34267","Gefitinib","SIDM00113",2.043319,2.6445873,10
"34268","PCI-34051","SIDM00264",4.332323,3.5691764,10
"34269","PLX-4720","SIDM00264",3.917949,3.2369723,10
"34270","CZC24832","SIDM00973",3.986218,5.317727,10
"34271","Linsitinib","SIDM00544",3.25395,1.8773934,10
"34272","EPZ004777","SIDM00267",5.970428,5.7855844,10
"34273","Crizotinib","SIDM01206",1.6633915,1.8416247,10
"34274","CZC24832","SIDM00188",5.44974,5.637555,10
"34275","XAV939","SIDM01092",4.222148,2.5659428,10
"34276","Linsitinib","SIDM00181",3.8043975,3.6925147,10
"34277","GSK2606414","SIDM00677",3.552131,4.1378856,10
"34278","RVX-208","SIDM00188",5.440001,5.9273825,10
"34279","WZ4003","SIDM00371",4.776382,4.607806,10
"34280","Buparlisib","SIDM00483",1.594563,1.3849926,10
"34281","Obatoclax Mesylate","SIDM00181",-0.0219195,0.6283226,10
"34282","BMS-345541","SIDM00113",4.687112,4.1177907,10
"34283","Cediranib","SIDM00900",1.822536,1.577795,10
"34284","Cediranib","SIDM00264",3.718845,1.4340583,10
"34285","Camptothecin","SIDM00264",-4.024742,-2.8406556,10
"34286","OF-1","SIDM00677",4.4166,4.4564843,10
"34287","AZD5582","SIDM01163",5.352804,2.0513067,10
"34288","AZD6738","SIDM01163",2.9830875,3.0321298,10
"34289","UMI-77","SIDM00264",1.589979,1.7065848,10
"34290","PD0325901","SIDM00224",0.8368385,0.5428958,10
"34291","Fulvestrant","SIDM00591",2.6715205,3.381919,10
"34292","Taselisib","SIDM00188",2.25507,2.7503731,10
"34293","Ulixertinib","SIDM01163",3.949332,4.247555,10
"34294","VE-822","SIDM01092",3.484268,1.5280789,10
"34295","OSI-027","SIDM00104",4.1688955,3.3252723,10
"34296","Navitoclax","SIDM00100",2.85753,2.9788804,10
"34297","I-BRD9","SIDM00118",3.648735,4.9271364,10
"34298","Luminespib","SIDM00267",0.9617205,-1.4179455,10
"34299","MK-1775","SIDM01092",0.470886,-1.6116855,10
"34300","Palbociclib","SIDM00371",1.6910645,1.7260162,10
"34301","AMG-319","SIDM00889",5.078165,3.81482,10
"34302","Navitoclax","SIDM00258",-2.2313245,0.38530385,10
"34303","Sabutoclax","SIDM00113",1.442233,-0.13742518,10
"34304","Savolitinib","SIDM01092",2.214191,2.201103,10
"34305","AZ6102","SIDM00900",1.361054,2.2570593,10
"34306","NVP-ADW742","SIDM00371",4.165054,3.130222,10
"34307","MIM1","SIDM00100",5.34274,3.6849513,10
"34308","5-Fluorouracil","SIDM00264",2.5028095,1.8131136,10
"34309","Wee1 Inhibitor","SIDM01145",1.419485,2.0975063,10
"34310","Paclitaxel","SIDM00379",-2.485952,-3.1345623,10
"34311","Crizotinib","SIDM00293",2.5148,2.3528025,10
"34312","WIKI4","SIDM01145",2.781168,4.5271134,10
"34313","MN-64","SIDM00544",5.530241,2.043773,10
"34314","Rapamycin","SIDM00104",0.008077,-1.7053277,10
"34315","Afuresertib","SIDM01145",1.866996,2.3415492,10
"34316","PCI-34051","SIDM00311",4.940186,4.9441385,10
"34317","Irinotecan","SIDM00113",7.944431,4.266533,10
"34318","RVX-208","SIDM00289",3.247693,3.6856034,10
"34319","Epirubicin","SIDM00225",-0.908592,-1.0107129,10
"34320","PRT062607","SIDM00544",5.499153,2.6797163,10
"34321","Rapamycin","SIDM00289",-3.0267875,-2.4108193,10
"34322","Cisplatin","SIDM00900",1.89165733333333,1.7517556,10
"34323","LY2109761","SIDM00264",5.929757,4.276496,10
"34324","MK-1775","SIDM00379",0.4019,0.37746632,10
"34325","Oxaliplatin","SIDM00889",3.8474595,2.629852,10
"34326","Vorinostat","SIDM00100",2.5546505,1.9469683,10
"34327","Vorinostat","SIDM00900",0.606664,0.39141107,10
"34328","VX-11e","SIDM00483",2.9736165,2.7992332,10
"34329","Entinostat","SIDM00118",0.723653,2.5926027,10
"34330","EPZ5676","SIDM00181",6.205634,6.5552855,10
"34331","AZ960","SIDM00188",2.087864,1.5127174,10
"34332","PRT062607","SIDM00973",3.910989,3.6733863,10
"34333","VX-11e","SIDM00225",2.8980765,2.8523939,10
"34334","Leflunomide","SIDM00379",5.101347,4.878069,10
"34335","AZD5582","SIDM00810",2.289851,1.8950137,10
"34336","Alisertib","SIDM00289",-2.652858,-1.1509923,10
"34337","IWP-2","SIDM01206",1.799491,2.202991,10
"34338","LGK974","SIDM00224",3.121368,3.5372188,10
"34339","Sorafenib","SIDM00264",3.9786915,1.9901894,10
"34340","Uprosertib","SIDM00224",3.7360715,3.2645447,10
"34341","PRT062607","SIDM00188",3.045039,4.000143,10
