,TNFRSF13C,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNFSF13B,IL15RA,IL15,ICOSLG,ITGA4,TGFB1,ICOS,CCR9,MAP3K14,CXCR4,CCL25,TNFRSF17,HLA-DMB,CCL28,LTBR,PIGR,IL2,CD40LG,HLA-DPA1,CD40,AICDA,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,TNFRSF13B,ITGB7,CXCL12,CCR10,MADCAM1,IL4,IL5,IL10,IL6,HLA-DRB1,HLA-DRA
SIDM01149,-0.8153139905930711,-0.9570958222771413,-0.7335540838685838,-0.8995674789032005,-0.873699701801649,-0.8996862412907561,-0.9003310285905926,-0.7614774106079646,-0.5431880149946454,-0.8691663896699847,-0.642169454034511,-0.10058659174420927,-0.9470806172847956,-0.7986228485739425,-0.8339860900942958,-0.594997179621935,0.3055963001080944,-0.8769177228533284,-0.9699573767177064,-0.625538171551372,-0.9188955249814027,-0.49137156344667643,-0.8451746791391052,-0.9529109614737544,-0.8077630828667641,-0.504320030949428,-0.5417805714677749,-0.8933121956169877,-0.7601181769093073,-0.910646593192088,-0.8052422066906063,-0.7073578836259062,-0.6982347256203376,-0.7398801212323914,0.6051713793324297,-0.7353793367378617,-0.7988077687262418,-0.8361237816856345,-0.7021387250326352,-0.8095734545445853,-0.8682769573211446,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.8900220478953356,-0.9697186083689339,-0.8469335390316564,-0.8268555990460357,-0.8025029545326897,-0.8145318369569461,-0.8640426953381078,-0.8417348777503607,-0.5743979742662191,-0.522667263782694,-0.6075478464468009,-0.869902010718317,-0.8938590759897126,-0.863094582403389,-0.6742431965154329,-0.8219725538522987,-0.6039916618754818,-0.7624478897425027,-0.9340999148912233,-0.6270893068080702,-0.07584019214652893,-0.4101722042046926,-0.8150255943729365,-0.8801027858852435,-0.8092221172704459,-0.4637793057354678,-0.6044219802126604,-0.8958464852761702,-0.633971947635882,-0.8456069238276336,-0.8418764832514466,-0.5739501799194741,-0.7340364837874276,-0.7938219813639907,0.3331235587542778,-0.8173187162175902,-0.7077225524497872,-0.9455578245942702,-0.8008213867151956,-0.7917746264670743,-0.7891479431606043,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.8746379057679098,-0.9911048483315654,-0.8304450406230072,-0.7409318362929606,-0.8225887632477563,-0.7969238406565889,-0.9386793895234039,-0.8571497879266528,-0.5040656867650362,-0.25849061173372334,-0.7714567166520874,-0.6859111564642859,0.000742318778530217,-0.8515506446584923,-0.6616736315318212,-0.5518934514644586,-0.9002540541185688,-0.7517762142102219,-0.8350948614073238,-0.6523870855800643,-0.7345124944550451,0.8321882931426685,-0.8511458805837653,-0.7715366978834781,-0.8394200975290887,0.08433078428427533,-0.600088312441156,-0.9503402067610728,-0.6321997108082317,-0.8495644168090594,-0.6939763872725775,-0.7654609216813171,-0.7246530694912361,-0.8226726754085313,-0.8449929858989905,-0.5197940182718364,-0.7356002967245362,-0.8155801740188816,-0.7997016870848391,-0.8461940506146384,-0.7373448179535196,-0.658781127668465,-0.679940818594344
SIDM00422,-0.8230105871761202,-0.1826126989182599,-0.08991137426810922,-0.6326627014150149,-0.11240742765167211,1.454723466083355,-0.8440714735773586,-0.4336162350842292,1.172879780241651,0.42225782116367827,-0.7285694601047242,0.7416832102983052,-0.5443201545346464,-0.835005991298488,-0.7801393241336416,0.04562581387408498,2.7280312145653087,-0.8184012711557855,-1.0011527053167624,0.49083730289334637,-0.8179524444751172,-0.4045061254869141,-0.7345953093977106,-0.941212250336435,-0.8069395899626574,2.969661884766701,2.462457029380903,-0.8728077200458532,1.253122102780532,2.6453199284396494,-0.8022054506697439,0.033350370587301385,-0.589315253284043,-0.7837873984462338,-0.8864080892851802,-0.9132065302191625,-0.6834853607888547,-0.5522369377713923,-0.6903897237877553,-0.7040616582423739,0.39455632069473207,2.371153181520018,3.2808244305184293
SIDM00532,-0.7484383108625245,-1.0509604071978345,-0.7958466652572854,-0.8192955894026885,-0.8516851261081979,-0.9027469185327945,-0.9438628394085398,-0.8677418858429247,0.040762808018534,-0.007318851908687008,-0.725127420044077,0.11137626686141362,0.08266624645726346,-0.8983048801238863,-0.8422596839911956,-0.09194946356438012,-0.5572135528786746,-0.7618832678233047,-1.0006286162424298,-0.6825708906922539,-0.5324168810914988,-0.5746772919507788,-0.8530032890955509,-0.9080854912860236,-0.7923307433289588,-0.5722863718530442,-0.6345869890450994,-0.9026269034331869,-0.8147646148637553,-0.863235420753822,-0.8776374156617672,-0.8585118897435841,-0.7098062810137759,-0.7147615383200973,-0.7586730509943705,-0.7677796002907362,-0.8222342755424452,-0.9310365242793833,-0.7911642915544003,-0.8062124263649104,-0.6095443563770767,-0.5918797358831148,-0.9429374030412009
SIDM00077,-0.805941657545664,-1.0429559967058828,-0.7713953402260538,-0.810875272838311,-0.864362629720332,-0.7908566300444207,-0.9053731650788887,-0.8454531745611169,0.5951864844544906,0.14956879962591904,-0.66134484020109,-0.1369646687645125,-0.26673698862605766,-0.8777749427887926,-0.8796407858210215,-0.13781920732608885,-0.9000629894587051,-0.7813828983624257,-0.8716814316072038,-0.6200272261335055,-0.5934448009012612,1.1706601778055044,-0.8311362848314663,-0.9241788212198221,-0.7913899416556954,-0.5456670979416025,-0.6311252659360583,-0.8499406346016568,-0.7905886319269366,-0.8304060684518656,-0.8626504261525818,-0.8448790233725331,-0.6850523977728865,-0.7945629512474391,0.11681849949441943,-0.7788696327341669,-0.837462609398002,-0.8768884427068221,-0.8077431929059966,-0.8251051583548626,0.21400165532482804,0.02212281804971202,-0.847392493847353
SIDM00561,0.1589674001205645,-0.3272775231582907,0.48330893779829326,0.5537818371506813,0.599574987090577,1.3412398183766296,-0.8572381595399888,-0.7545568840963971,0.44722090639981116,-0.6490025857644034,-0.7846936693169013,-0.8729441579388025,-0.7124865770702242,-0.7668655500062567,-0.8909254510377592,-0.17028445124320252,1.1835975243049,-0.7231622009136902,2.6546927660907462,1.8167922502958112,0.20772073060045115,-0.6557230352248687,-0.2652689331223698,-0.8791791281487701,-0.820699040315575,3.4220464277720777,2.621899241891617,1.1569231219798872,1.3931907951339757,2.4784633397691773,-0.7629498828103369,0.3416731559117421,0.2730715186749057,-0.31374101372520424,-0.7908961803368739,-0.5003178588664982,-0.7382734964233246,-0.20364527992183606,-0.765444128260613,0.4275055643614126,-0.7387557602399928,2.4704512249598314,3.3791229749088667
SIDM00407,-0.567373909366474,0.04962558938799106,0.6608188981958006,1.3829645480084,0.8049895124136414,1.6178416615068412,-0.8480412453739518,-0.7876995709722581,-0.471564643506967,-0.8033523715108791,-0.3830073904635138,-0.002498263263889488,-0.4489622868819161,-0.840669901552156,-0.6205641872803184,-0.2967684566166762,2.3822567119423446,-0.6959998181270043,2.1127388519949712,2.300189652485464,-0.47072944328967403,-0.4865300232476783,-0.7296995382269112,-0.8922426670691833,-0.7148300994971946,3.7769479325650726,1.5686430698708616,0.49570571902933264,2.131055652717697,2.8363490943746412,-0.7804751897550528,1.1511556965113487,0.29371439554532747,0.657508478828605,-0.8479729410894875,-0.7754650853870501,-0.7342375081251491,-0.9466281764982319,-0.5958245838668358,-0.8269416508935202,-0.7934760272500991,2.934507932072902,3.5048232980283043
SIDM00631,-0.8998134245799894,-0.9143410497141506,-0.6981610041070806,-0.9009740174015504,-0.857001013324226,-0.8564367950528459,-0.9105019782058498,-0.8084995173239489,-0.5349917165864623,-0.5028441522962821,-0.6376895769190268,-0.8174936869801985,-0.9705133321536517,-0.7857366853168344,-0.8921704072612378,-0.6524337588662411,-0.32512399531089425,-0.7568642921841293,-0.9050147290156818,-0.6459089305598775,-0.7889051668216632,0.6994062315454522,-0.8375302289130865,-0.9012383832231942,-0.7860918893590587,0.10684190147134535,-0.6425869932246868,-0.9189289897637568,-0.6737763641390775,-0.8127371309516049,-0.8525667504657546,-0.57753034634444,-0.6716289769913252,-0.7842144230287416,-0.8966531315334394,-0.919879627996967,-0.7900223457924349,-0.9821721320087896,-0.756054778275209,-0.8061407159518347,-0.7302052514496271,-0.3686179223143988,0.7078266739032327
SIDM00324,-0.7883877916490234,-1.0387888723070868,-0.7577290477521108,-0.9189485262516561,-0.8137863324434462,-0.8188277786907696,-0.9318930732335918,-0.7824766531153843,-0.4819682881456261,-0.6845931896457458,-0.6574294975997643,-0.848993492568123,-0.8835166991007364,-0.7871342290633462,-0.7902461605343062,-0.676327914070013,1.3623974779192745,-0.7750210047734192,-0.7308371092763088,-0.635879285404337,-0.7566798644611997,-0.7268210775329859,-0.7775484720767483,-0.8873117119804873,-0.8148123938024255,-0.5759987495085074,-0.6126850720181117,-0.8609117163337676,-0.7654521005542475,-0.8589064509195559,-0.8273675628256315,-0.8795792066218768,-0.6816155273650961,-0.6345766541336899,-0.6740166249751395,-0.8387239105791663,-0.7781388336997018,-0.8139106464464402,-0.6876913324761954,-0.8267859151729154,-0.852600984843689,-0.5431822481778139,-0.871929885355549
SIDM00410,-0.8264174044269592,1.9665856070248087,0.06361479486504988,-0.5662322537585416,-0.75437289058882,0.8079949464219242,1.351090194949267,-0.38488589175848853,0.84560627497621,0.0066547803222712,-0.7287184495282526,0.6403995344984267,-0.2594808654706849,-0.8038600146172579,-0.6987217123461298,-0.01610337067020639,0.3058563575247682,-0.7417246721670755,-0.7913339471310532,0.582873926987069,-0.7231526767725664,-0.6283477172074774,-0.7646581798350914,-0.835635672410902,-0.7925193757470268,3.4828984714402207,-0.5435493676035202,-0.8185295368624937,1.2741903052670598,2.483664471625279,-0.8290286128102522,1.359102309308932,-0.6372504489776096,0.9635002608614109,-0.8288013465592101,-0.8017636620103487,-0.7461032150003397,-0.9496049824085331,-0.5931282386327086,0.20700079189144335,-0.718989548835342,2.362533034168713,3.2709102836603394
SIDM00483,-0.728422449770523,-0.955329956446586,-0.800125924881214,-0.979238219272663,-0.820217263814717,-0.7240503338223285,-0.9653447941030346,-0.8107407560472214,0.17361835533540396,-0.3708667957419543,-0.8385104315114407,-0.8595260985929004,-0.15142160822828263,-0.8683287061148417,-0.8305473039545902,-0.6985833161015182,-0.7867372874877593,-0.8186436479252323,-1.0342160542800216,-0.6889175749121004,-0.6942508274491512,0.9893829015604149,-0.7060178999311186,-0.9848566593926845,-0.8370785954218518,-0.5829281844673797,0.47060492424315653,-0.8862634825463845,-0.8345121567418136,-0.872176450382579,-0.8561489146922523,-0.717501999651315,-0.810867322075585,-0.7758301854336083,0.3984989115166778,-0.5915932935943404,-0.8040360351394203,-0.8498955130438561,-0.9089705449224114,-0.9041054744205249,-0.7530603485829577,-0.6208011290130775,-0.8690780051975672
SIDM01187,-0.8652420065999036,-0.9024991631361255,-0.789398371156472,-0.6189751941417632,-0.8383844572148419,-0.8835302852255245,-0.9251134373850337,-0.8797774794769242,0.4235504829283705,-0.5299881538992957,-0.6705936003977866,-0.9014630345888379,-0.9385152564946094,-0.7080862134921124,-0.8036915989742441,-0.30802281491376315,0.32722201862295586,-0.7137661156145404,-0.9170714840036429,-0.40168203278819525,-0.6117854299762769,1.0326707277719138,-0.7897000680465182,-0.9716229163620046,-0.7892251780620996,0.62821352285998,-0.6436866789127327,-0.8997311733231246,-0.6005939748752048,-0.8287361999059137,-0.7905875197798956,-0.7976687194477887,-0.6073602444860747,-0.7395627481232546,-0.9211573176249795,-0.8596301539330613,-0.7431440942860814,-0.8008091202368545,-0.7029127662609466,-0.8361338107758778,-0.8680294030232251,0.591188235977549,1.1202945825386363
SIDM00216,-0.6817420378087109,-1.0807171408703897,-0.6492586108473181,-0.8547240192170887,-0.77551839706682,-0.8056852315510068,-0.8055339999614685,-0.8878365458022851,-0.29237281096948964,-0.15514106099928002,-0.7003399813756028,-0.822804512075209,-0.9187699980652627,-0.7985361685460775,-0.6787265673685345,-0.5325531624628664,-0.7417463265360187,-0.6897094889176463,-0.9277989490516177,-0.5703319734404765,-0.6795672365562734,1.2899400666960725,-0.8371729687932452,-0.7391266497040822,-0.7125350536705443,-0.5535583014930122,-0.5960903101608046,-0.8223662949879113,-0.7385696420836905,-0.7474662001597621,-0.7710807377514887,-0.5561874412843623,-0.6468055172815631,-0.7780942962528304,-0.7816472941025373,-0.8595409210192111,-0.7428689830893223,-0.8602281836882653,-0.8337030154792529,-0.8420960219184545,-0.8596082871042271,0.16640318761966114,-0.9555704772919938
SIDM00199,-0.6289287639071696,-0.11274825120885398,-0.7602286145046012,-0.7131369981703932,-0.8269926943439176,-0.7635769010855282,-0.8757386392813191,-0.862122151488785,0.4253568124760335,-0.027142054810326104,-0.7265254291330386,-0.7262125641948476,0.20723749736301803,-0.8335210828403585,-0.833469772839469,-0.21063469757893372,-0.9146347720979553,-0.753841753512705,-0.9393468182435941,-0.39925729109392344,-0.6493016915622808,1.0532341717668865,-0.7691915571882884,-0.579887872624237,-0.9183899097057527,1.602089832855011,-0.5543116310015912,-0.8143151119944722,-0.5530167975521918,-0.5508582195692675,-0.7056530152897768,-0.5379484384195174,-0.5839899656588903,-0.7844290121617892,-0.8513221805511698,-0.5668427964162533,-0.8058563888581245,-0.8868085903650746,-0.6874637646432353,-0.7202002121205685,-0.0380811706073041,0.9154033155859949,1.2982089770784258
SIDM00234,-0.9310700431613462,-1.0185503733867791,-0.7646818301969215,-0.648944468403948,-0.8631136215733441,-0.8152163174895548,-0.8428033767473782,-0.758045453460349,0.15353584847046567,-0.5222338304056438,-0.7520168632453786,-0.8169322403216681,-0.9725096223869995,-0.9468633585173357,-0.7106764969090161,-0.5699477655390898,-0.855407690339887,-0.7040341425322909,-0.918553672869875,-0.5898117109824477,-0.3818677302079916,1.146224195085571,-0.8412321705489284,-0.936463038845032,-0.6923561600617355,-0.5508932118841213,-0.6441873812678288,-0.8523979752576056,-0.743643484441392,-0.8458224334156825,-0.8576363428499534,-0.6796972628914555,-0.6540747646174377,-0.6752761628541029,-0.8995313674828165,0.1979088376664018,-0.7518504146384682,-0.8106669299938408,-0.4183649051779024,-0.8031365376017311,-0.5638313478471801,-0.2682245592666911,-0.9590195475545427
SIDM01019,-0.7784028209724873,-0.9390583680749265,-0.7431713771495356,-0.3899796519487108,-0.7239930225531378,-0.8091978060563073,-0.7806281680155003,-0.2829495146211564,-0.3573562416053823,-0.5743964008450304,-0.5798756324610409,-0.22297910023917838,0.7753701094745871,0.40828143525743715,-0.8001308649738852,-0.43452266624568175,-0.9085080571725587,-0.6244539145104233,-0.9540952628829906,-0.5564068919146775,-0.7761924552664191,1.104727851998211,-0.6796276284904924,-0.8968461857218653,-0.7761847092922752,-0.17557929368710318,0.03806082599760928,-0.8224073825991799,-0.693380833691482,-0.7337098998185045,-0.742370965601375,-0.7041812408435538,-0.585917172507352,-0.6349440889661545,-0.7737004883859167,-0.8364656163967691,-0.8147754018082255,-0.7992762443746754,-0.6630031251968878,-0.782702720654443,-0.7594057456099806,-0.2706774777488493,-0.8700845000548215
SIDM01114,-0.8228772487704591,-1.070797045182943,-0.7598870570724948,-0.7577721178217601,-0.846769015712476,-0.8412867047348894,-0.8694931393022073,-0.9644626069287068,-0.045462848789556885,0.14946659784511568,-0.5543328394932225,-0.5296731448707248,-0.4019554186781955,-0.6967398122422651,-0.8974109960264924,-0.054940158062258944,-0.8243845803418268,-0.732020844759429,-0.9466052356991733,-0.6265504648855417,-0.7235353689220853,0.7875743892636776,-0.8262404778935235,-0.7844664181530625,-0.7905642825012058,-0.20068307130759028,1.435752268461295,-0.8225398666055448,-0.687384308906424,-0.8532542442732275,-0.8392456233495585,-0.7820728989004859,-0.7065016679221918,-0.7604899579068635,0.6363997688858878,-0.7196266114283947,-0.846969605500953,-0.7625169336109854,-0.6319143047448689,-0.8711119728336294,-0.3616201261285473,-0.42530712005672633,-0.6540618975673246
SIDM00584,-0.7745215480806562,-0.8448193726989703,-0.7433516360157617,-0.6799599942450596,-0.8831990846444875,-0.8414648502070153,-0.8796909413505336,1.2905339738817072,0.23708774102640137,0.538208818348066,-0.6095384684892435,-0.7217648336226112,-0.36464718999623424,-0.8304546245202322,-0.7731017734316368,-0.5750906860441486,-0.8134195601772097,-0.8000746463132038,-0.9171354566819984,-0.23960345013289341,0.027808803999957485,1.3043128139648128,-0.6590134761490334,-0.9461659627190079,-0.7312349477214907,1.6310320132653529,-0.5934777405877365,-0.8467985355824563,-0.47220297633353786,-0.7417639979221129,-0.777639298649054,-0.30701470957588656,-0.6933863310373382,-0.7012198214318546,1.9893793218970077,-0.7973521245773719,-0.8075273407917375,-0.9017189805491198,-0.7196643621427873,-0.7916354259027538,1.9843958416075111,0.1825113853427034,2.0023462332318593
SIDM00043,-0.9020163132512761,-0.9390483617296741,-0.7978372102630176,-0.7878334975269676,-0.8586992362510696,-0.7961273330007214,-0.9463355294225689,-0.8847467550539484,0.5620869549473878,0.08111350946363777,-0.6869179013647505,-0.8475743084996465,-0.462234020753905,-0.7727355696299878,-0.8462094977114797,-0.2663181346892165,-0.9036103664381221,-0.7250579606473967,-0.900686845280742,-0.6235766538184074,0.31517052279425406,1.3050693620573366,-0.788543478698491,-0.8106358704859283,-0.9057318699344127,-0.6169823217724895,0.693986489369191,-0.8162397874874538,-0.7651532554036704,-0.8594330231947954,-0.7856142676245723,-0.6843022955197632,-0.7041080911539367,-0.7705042883621221,-0.8618856000833448,-0.9255598137781883,-0.8152368316484977,-0.8719228398590189,-0.6819690517142005,-0.8447670118003957,0.09978334275722044,-0.593383211204432,-0.48638918564392536
SIDM00498,-0.6999188775339674,-0.9091675180429728,-0.7722738425456327,-0.7484421895688717,-0.8432262058965424,-0.8171978659957957,-0.901427179555474,-0.5688872849770472,0.5851385894657033,0.4466189728148329,-0.7769331967448149,-0.8619918834969469,-0.6086009627605846,-0.8504237641917239,-0.7284809641508744,-0.16593544635513513,-0.783189521120398,-0.7092921402522244,-1.0013430607924236,-0.6558304454103507,-0.5929173661787627,1.2815538488822042,-0.60953260826005,-0.797920995512959,-0.7185479725502718,-0.5327787350312175,0.6437272502107907,-0.8406279213527307,-0.7500573840704536,-0.7965085313619408,-0.812824267508274,-0.6553016828368596,-0.7749284640955781,-0.558967652351521,-0.8924812442853848,-0.8938184475615836,-0.8257522240250043,-0.9249440647514536,-0.7815710060447689,-0.7315412999311182,-0.7334552645241534,-0.5585386712863755,-0.6516990236236161
SIDM00406,-0.6956670679702491,2.1123519169475955,-0.2096403680714583,0.9447067044545046,-0.4445228415838731,0.21273734983963138,-0.7805438244786489,-0.8492225603808543,-0.010930735109110013,-0.7322690975398549,-0.20852499698320892,-0.8128783524637914,-0.21341145520554872,-0.8103261844675789,-0.7224296696219682,-0.2770215346707454,2.598429461644468,-0.6889296042518281,-0.22550043946752707,1.2569478623633334,-0.7187814932354495,-0.5443900443594407,-0.757468415253593,-0.8216755728211196,-0.68455982549593,3.0461219026117146,1.1992111243333436,2.286709048998284,0.5160258711392859,2.329516268939611,-0.644716336999031,0.5527188780385041,-0.6891746057759457,-0.506494637004507,-0.8457378454762864,-0.8511945147741036,-0.7312038477532047,-0.34996164086021014,-0.5988543227227869,-0.5351589969883882,-0.7110793883625486,1.4417125825457786,3.157820592239674
SIDM00193,-0.9150214817445771,-1.0279502133142202,-0.815098733484319,-0.8910763462214767,-0.7288515074723364,-0.8525273673246921,-0.8984329560729646,-0.3759637441729918,0.09469840559902154,-0.3354054028555378,-0.6911865924414088,-0.771766341256994,-0.7919627431214048,-0.9147242023413802,-0.789608739163052,-0.46918594306520883,-0.8406319959192835,-0.6617932022873722,-0.9840547804643538,-0.5011291592213781,-0.7825339205170903,1.035312208528566,-0.5918640263127549,-0.9253677018965756,-0.7070170782793679,-0.65476979011092,-0.7150399725555419,-0.8903221540118863,-0.7660563740781824,-0.8830444179357884,-0.7967215855575018,-0.8069307926749465,-0.7218779831481721,0.11545051225752674,-0.9321255740082921,-0.9106596189425521,-0.7958112958305534,-0.7387397631173994,-0.8419934511974113,-0.7738900942178311,-0.7237005817554547,-0.3873512030876505,-0.8494027129774039
SIDM00045,-0.7938548423971994,-0.9314922103576482,-0.8131023877545339,-0.9093654901499074,-0.8216432198493973,-0.8080734402413121,-0.8198461410435868,-0.7785245412000701,-0.5491653475673123,-0.08189998918956441,-0.6786395546959353,-0.6452736028683552,-0.8563685606792261,-0.6941264636578173,-0.8283091914785509,-0.6226383227128934,-0.8280913219709487,-0.7419536367920201,-0.9478922349886763,-0.5514462335726736,-0.6390881046231671,1.2331975394411567,-0.6240728699602416,-0.9605810172891364,-0.8506482214999728,-0.6509839934609895,-0.5679185863722993,-0.8924117391490188,-0.766043922563718,-0.8518453773520162,-0.7679518186823853,-0.6123359108817721,-0.7819113870997222,-0.7573123391252569,-0.8516022695248383,-0.9685775952879389,-0.8290070877718299,-0.8643851801671449,-0.7565419361310343,-0.7912145782370534,-0.7756487465918471,-0.8128862484097664,-0.8692299722502483
SIDM00655,-0.9079151494158197,-0.9939028753418594,-0.44304922425898063,-0.8121607815099993,-0.8312340620521327,-0.906579624617137,-0.8378454707372439,-0.8220050546379143,-0.5096165973344596,-0.5742818293423899,-0.6640382303102838,-0.8470574122758738,-0.9254182215103056,-0.8279712066076673,-0.7241869068978161,-0.6424860632173284,-0.7556478087932634,-0.7738060516801919,-1.0686854178352485,-0.463683973483257,-0.5431249993328746,-0.3871357256955569,-0.7779099278068367,-0.8808270927279807,-0.7759366436144683,0.14311322582140182,-0.2541756719378881,-0.8464955292625819,-0.5933421646941176,-0.77455004963017,-0.6398840326269347,-0.5724265602828654,-0.7304594603322747,-0.7729773737347619,1.073772879517975,-0.8458368033324641,-0.8277790210455155,-0.8705318236375919,-0.7781747223423385,-0.7666076371049969,-0.7580575435346013,-0.42691678449710846,0.22172797031134828
SIDM00214,-0.7453046206779199,-0.820596314570733,-0.7870793074561102,-0.8738819620160004,-0.8496077763323189,-0.7772720045844883,-0.8886352954385962,0.060654000372808284,-0.35790876532408844,-0.5801229426496637,-0.7678252296667493,-0.8261569207705073,-0.9242936138857852,-0.7809484947860966,-0.8108092413933191,-0.65150713872397,-0.8112926989037202,-0.7770661533944316,-0.9230847156699697,-0.2920897040386302,-0.10975627825961523,1.0693865011151698,-0.6800314942042448,-0.8889685992610837,-0.7838327333429009,1.289398579916148,-0.6936452460790694,-0.9378072157615112,-0.5851713886816715,-0.7672985786610858,-0.7446180418563041,-0.5940396158813168,-0.7907562759149894,-0.49129541096831497,-0.9232940437529868,-0.8392268339730041,-0.8055593137383237,-0.8593774673599647,-0.7840492609607191,-0.855258114707423,-0.715744283734888,0.5223093647429977,1.9465137566119102
SIDM01007,-0.7453575052878316,-0.7279803509725605,-0.7772986403000272,-0.7714130995873394,-0.8166263065872726,-0.7375822724425952,-0.9367531298815375,-0.6413411783157028,-0.5379942329117117,-0.831833557428094,-0.6268726406151122,0.28396105647325937,-0.32637792017379086,-0.789906418551017,1.52614983854081,-0.5769817613986291,3.1347361973116126,-0.5072244840921218,-0.9713548419730822,-0.5769719157900769,0.48282529191805157,-0.30349913674935575,-0.6979746663274841,-0.9621692242642651,-0.7630179285136356,-0.5180748124623089,-0.5581773063828803,-0.8555951416223893,-0.7337146965524451,-0.7797997235463454,-0.7872208633744667,-0.7513993815506431,-0.5040878908976073,-0.6050597553320668,-0.8686169719318326,-0.7571476893685508,-0.7058679558057736,-0.7080513395856154,-0.8174933868464568,-0.655493872567645,-0.6020354155924867,-0.7432044332425904,-0.8048948670110826
SIDM00262,-0.8131180698729359,-0.903110865808029,-0.7719749045568213,-0.8493765427666709,-0.8269782765123868,-0.7804274030249185,-0.9383876244795373,-0.7700945646258832,-0.5028179636156703,-0.8949157656983306,-0.6656426962879001,-0.8801117793932202,-0.7556040260077201,-0.8421263586442392,-0.8432848653921775,-0.4621237063185081,-0.6350367965982799,-0.6362715919824141,-0.8342875510334514,-0.17263138678742757,-0.7169331793639051,1.135935866204751,-0.7751852661950471,-0.9722677568241767,-0.7749383013492795,-0.23556177460894837,1.3934381289131677,-0.9093326498763433,-0.6641968602865667,-0.8187327120133127,-0.8688711034819019,-0.7144007502262905,-0.6455206730244446,-0.6485228543614231,-0.8858414576209434,-0.3643662231932605,-0.7376554765183212,-0.9101866580170735,-0.8382018699245299,-0.8396773327020337,-0.6752469001068617,-0.2853233490218126,-0.9024644885482181
SIDM00591,-0.7433767908178256,-0.9591132495257435,-0.7599604731078274,-0.7869916958276291,-0.8371476795784107,-0.7596092682018402,-0.915033536675184,-0.8355058737380482,0.49035363993134756,-0.5211099748750758,-0.6117263603118946,-0.796219526622115,-0.713804463985825,-0.8412609708137148,-0.6942337549012939,-0.4806967031815918,-0.7555184768360076,-0.7485763588579311,-0.8355049010685378,-0.5962153694699677,-0.847564168896621,1.6296659863517147,-0.7221678478320457,-0.9045366977339692,-0.8081704320348674,-0.6076075358836568,-0.6268726574589721,-0.8804823753126502,-0.8098790133515604,-0.8187714887107204,-0.8322749268426222,-0.7299309770927045,-0.6696788156491893,-0.7176850920456207,-0.9285356559894532,-0.8282980635408228,-0.7367962953033026,-0.8782060537571825,-0.7439691810917027,-0.8423399677575693,-0.4512103289750881,-0.4676204162231623,-0.9027651947468716
SIDM01197,-0.6474347689258432,-1.0609897640927548,-0.7236910574007046,-0.8646357305675587,-0.8396834494515736,-0.8098537000886353,-0.9018106588420524,-0.8648499038098124,0.171811183969624,-0.237464332123911,-0.6210235327271476,-0.9576342374469826,-0.7417324802395865,-0.9416912584600831,-0.7932861577172284,-0.47949400283584553,-0.8322174457885018,-0.6619712528602256,-0.8418648891044391,-0.3616833829281557,-0.7033355971340319,1.018191136466379,-0.7299608631313894,-1.00045925765241,-0.8304677055054683,-0.593668388743501,-0.5723873216312471,-0.8913714461896786,-0.7578398185929504,-0.8082719006598376,-0.7453585483916074,-0.4635996764471869,-0.6205305718029688,-0.5861168730525753,-0.9298883259058399,-0.44623913369587637,-0.7748157588630863,-0.6859902816477416,-0.7643300157998482,-0.7747914066517638,-0.6910060125012817,-0.16811845966856206,-0.8780416684202359
SIDM00905,-0.800869497348553,-0.989406187787838,-0.7744206303291844,-0.8884697068649005,-0.8532159013921264,-0.767033563085764,-0.8578093532580096,-0.8214577251486002,0.7691826002441094,-0.2197828826533537,-0.6608091085972089,-0.8306472796538109,-0.7115981633516335,-0.9106354405902963,-0.8454137583724013,0.031301418957252726,-0.9061954781747468,-0.6848916769231281,-0.882630610661416,-0.6096127821279763,1.32961742899377,0.44799548363070996,-0.647147672309843,-0.8789091483322722,-0.7953056855811808,-0.5787410494926875,0.400815032333309,-0.940123268102532,-0.8118384973016607,-0.8846554400116533,-0.755409047963818,-0.674700169937757,-0.746712549389124,-0.7096578312965098,-0.9209114934392397,-1.005719376972003,-0.8069437008451599,-0.7077424489385491,-0.6815314035163054,-0.855245393076024,1.590735569827931,-0.617577962336321,-0.8623212872317781
SIDM00180,-0.8687265714542598,-0.9692499240269293,-0.7434443301032015,-0.8948022482286647,-0.8556004168481625,-0.7638178202146018,-0.9260484269904669,-0.5931872074512963,0.21325777381898042,0.8735005732891116,-0.7202637694061969,-0.8738653750386157,-0.6714247048254728,-0.8423691377912418,-0.726364275673313,-0.22426561279648893,-0.8242120103404704,-0.6463148743530556,-0.9844311989992449,0.4872200549818193,-0.5125314331002332,1.7310718362135489,-0.8177519711777733,-0.9932196507322395,-0.7659807367722777,0.9211556351490786,1.581056858213121,-0.8610930948119009,-0.4215417701768655,-0.8398435287995131,-0.8484381771587027,-0.5580117543280373,-0.6906845875392976,-0.5298024851576764,-0.7436261602882382,-0.9033266132833967,-0.8587500241834151,-0.8721322029810277,-0.6911235991613821,-0.8938453289700214,1.110376979935204,0.27398307027132884,0.914182255660285
