,ATG4A,ULK3,BECN1,IFNA5,IFNA4,IFNA2,GABARAPL1,ATG12,IFNG,ATG4B,PRKAA2,PRKAA1,GABARAPL2,PIK3C3,ATG5,ULK1,PIK3R4,ATG7,IFNA21,IFNA6,IFNA7,IFNA8,IFNA10,IFNA14,ULK2,IFNA16,ATG4C,ATG4D,ATG3
SIDM00814,1.072603102267679,-0.41708597818257964,1.4790826041204135,-0.9186297662109703,-0.8973334481608246,-0.9429112240978957,0.1307182769035619,-0.2178730456047085,-0.9388244520678403,0.5336793667963184,0.22124591683069167,-0.3227707075767884,2.564602011122351,2.0369944837787792,1.559917336169622,-0.640498765977002,0.6128315797449492,-0.4341558055601715,-0.7546231987017066,-0.9439601547271864,-0.853620364776542,-0.8301881136724911,-1.0161691464174214,-0.6572805898718818,-0.38403999649964843,-0.9486344057367107,0.6995752317527473,-0.2985951014268608,1.7501119372353708
SIDM00258,0.20137662519362962,-0.37313799729923447,1.4596014185260442,-0.9586990390733426,-0.8259337540616144,-1.0147243013786367,0.21656220793606487,0.0059708430337409996,-0.8770467317154623,0.6626985011392729,0.47434396298287174,-0.49530397757887445,2.379145054513851,2.432738364089595,1.0340703092044448,-0.08848250389063975,1.3204368170389442,-0.6608040999170322,-0.5702093937674575,-0.7260272459010038,-0.8454221450802374,-0.4232258783513093,-1.0003092280188488,-0.5132708374464519,-0.664029880978058,-0.9374698520101488,0.6069758808454992,-0.09009110978150002,1.8558462022320041
SIDM00577,0.15452555724026035,-0.6930933324863343,1.7519251957128659,-0.9834132832971711,-0.8385624133204876,-0.9935460980368146,-0.07911246802842156,0.12705908788086084,-0.9785997483106131,0.6001595242589327,-0.687511217596627,-0.49222507389558373,2.85209655639956,1.9174832511607702,1.142115897462165,-0.2513916982195125,1.2158606567617642,-0.1527408000160869,-0.8344550063565707,-0.8147547147610903,-0.8554177054317295,-0.7603274510262721,-0.9439721791459662,-0.5635062358819183,-0.6054555466475103,-0.8976579790048622,0.6253154587099046,-0.37915357835127617,1.758252671797357
SIDM00384,0.2890108933592046,-0.6104937602193906,1.483484141782631,-1.0386047050933176,-0.9169132074632711,-0.8836960637714726,0.2728790564998659,0.0888128848718531,-0.9280032418750884,0.5174617492825666,-0.7211098912220247,-0.22539548051318758,2.682541181288951,1.7875562311615876,0.8128125842624129,-0.6213082026658563,1.0481635693504567,-0.346386331234207,-0.7548609459766301,-0.8301938413692563,-1.003873816277368,-0.6660894486588446,-1.0192348823445627,-0.39072687531672384,-0.7485290512965107,-0.7980337831300368,0.5526656302840484,-0.3892843293162642,2.563625194790881
SIDM00837,0.5464614999716062,-0.4078402099214836,1.4419395253732556,-0.9756340725978113,-0.8327545310960708,-0.9492867691198458,0.10423410074009998,-0.10111144076872672,-0.9270675727645287,0.9570635927590252,-0.7177964986922521,-0.44052313228974455,2.325812145881763,1.5110402413370456,1.4037867072704666,-0.34893512781715297,1.2462941103568934,-0.4095900370700304,-0.7923715651898161,-0.9846950856809106,-0.8442117312221628,-0.6275585314289259,-0.9116388795940066,-0.5228614173696261,-0.8403383822525426,-0.9467315116520244,0.6142213095576124,-0.06168885035901299,1.67379621095243
SIDM01133,0.9928386511856203,-0.5523888162413001,1.4463737728266877,-1.0274437440484194,-0.8639085188249434,-0.9813898737074975,0.09429313828859695,-0.3523659950847996,-0.8063635205204209,0.6111681791923708,-0.7355290366948966,-0.42687034752205755,2.4663011525101086,1.5434062680617893,1.0979437065422988,0.15450274876826495,1.3922705844263998,-0.5872637292820252,-0.8265737294783252,-0.8102616143605729,-0.9543395096715562,-0.7285160693142898,-1.049286826917222,-0.6678363252576025,-0.4834505606785818,-0.9113531951360395,0.48989195818693454,0.7580832619972786,2.0897864031890867
SIDM00244,-0.1435216783654168,-0.6705327335519771,1.9383001865400815,-0.929564722169483,-0.8910046358094584,-0.9673490624915163,0.002124058961183337,0.13588876666877456,-0.9716096359436469,0.6882214274124768,-0.6632297193106983,-0.34916782270699315,2.4884047784103154,1.7952481753061906,0.9606403869811498,-0.2296674523324793,1.2224433589020847,-0.12872988536860322,-0.8874511882889562,-0.8318830962523295,-0.8116432590339344,-0.7343982909490788,-0.9723093548440288,-0.7427865974845554,-0.5598452451524651,-1.0213686092122685,0.3398445179433407,-0.3867020480304162,1.8419869438869072
SIDM01161,0.5687834902039218,-0.7022958137574591,1.77938778873225,-0.9894041655236593,-0.8310001011417425,-0.9364531029065846,0.5389001836622536,0.2025213842745863,-0.8952729086979883,0.4929148404730098,-0.3498758529633313,-0.3163846056762381,2.6050567763607897,2.030408207273111,1.4025246602794734,-0.41222256994818673,1.1908591124492294,0.24517882428479745,-0.8826750352518578,-0.8963440226798344,-0.9807944225082227,-0.661127333712212,-0.985837754621016,-0.7148432992842083,-0.3171396373237198,-1.0338453890355983,0.4978113363968838,-0.3805531605285024,2.018756096563184
SIDM00579,0.42713660964961364,-0.4830383135277736,0.9106225317393143,-1.0162535823477477,-0.8058976379436115,-1.037894362234796,0.05759548994288482,0.07985231494347433,-1.0247068322034927,0.6766136274689922,-0.35537772868093753,-0.3274261963460072,2.702448197448038,1.6966519958115276,1.178522541007963,-0.3287286459596132,1.0608313298533827,-0.2752379964808119,-0.8658237082265193,-0.9040552716957071,-0.9475090933783948,-0.7812754088625024,-1.029339403214189,-0.7628274099564516,-0.4397665048940005,-0.8788131947640776,0.020885828653133508,0.12327750060989527,1.788681905684402
SIDM00699,0.8492154957431622,-0.6900918749782106,1.2718397676349718,-1.0557519422788977,-0.8565803396969219,-1.068949638071738,-0.35387535269518317,-0.24587572143169525,-1.0041297111923502,0.6008851204919756,-0.16326006411344499,-0.480963841298304,2.7471106003923134,1.9358400242202705,0.9729419757900989,-0.16298040566509794,1.1507033468285945,-0.6619090028549344,-0.8864760346924072,-0.8288515093496533,-1.0510296623629733,-0.883183164913793,-0.9897868506560509,-0.5520592015750796,-0.28060446554201335,-1.1395932264485176,0.7632585177040381,0.25003012844733424,1.594212851805594
SIDM00721,1.5277804152092058,-0.6937830606594213,1.9046398019537925,-0.9977832552692062,-0.8863599668125997,-1.040776544592826,0.1003344039287364,-0.13928621759770707,-0.9589879910891212,0.4236870732425666,-0.24452544886273211,-0.49238302125019934,2.8216669013055156,1.7418478913529356,1.4484990178434114,0.1126742253987524,1.2081722694772377,-0.655828328440123,-0.9439225388731892,-0.9762854373554283,-0.9823453702824443,-0.7541676021483446,-0.9981079524479375,-0.8253771937352359,-0.06038214879050947,-0.9767395647029379,0.5407957447284406,0.1413664677316833,1.8427585086246638
SIDM00082,0.613205660912658,-0.5477495191754826,2.3952996292661504,-0.935923132096615,-0.579055934094644,-1.057407271992347,0.47166932424201363,0.403013067459416,-0.9903327935273701,0.5975452169743818,-0.6116131878949999,-0.46802866624781697,2.490353360631725,1.8147834629809423,1.1381324897860048,-0.4843502625781146,1.5614009511657778,-0.4837579513786365,-0.8855869586209137,-0.9578930521649335,-0.9837167663370593,-0.6344234828903244,-1.0070098567002999,-0.5996313062262781,-0.37240163397676646,-0.960924290343705,0.3945724127628403,-0.16068708571356732,2.228562252582045
SIDM00320,0.9030392154166946,-0.5115865828754809,1.6158784719084598,-0.9865455968495682,-0.8421269988748051,-0.998000561138103,1.0718369784340955,0.26063437298382736,-0.8858229809661827,0.6507426367525565,0.36760229710641423,0.09853521335702022,2.4894018924075327,0.4935311974542758,2.123014419647634,-0.009435762867532789,1.3501433405113097,-0.6189498873663973,-0.827578416847973,-0.99781501404684,-0.9683165188432429,-0.7517456598951484,-1.0513009102006914,-0.7796276809844315,-0.7238125956473311,-0.8819557382161287,0.367523062757295,0.3649596982586624,2.1675664015488607
SIDM00967,0.2591892746667553,-0.5527275706695591,2.0376544418917524,-1.000152759310478,-0.7395903353937919,-0.9431300753630346,0.3453143048604455,-0.09580469688911844,-0.8904435187103412,0.39483634954686164,0.34856151149666276,-0.17140692435125698,2.450243875745448,1.5098843508557651,1.2910803188530116,-0.4207178494870532,1.4295261042290706,-0.33731919327413457,-0.8466357628192663,-0.8599103707193654,-0.83142888105294,-0.731396177913602,-1.004716901105111,-0.8027583998928094,-0.724940042798811,-0.8616552529422473,0.6800333539990926,-0.11294932691398696,2.132899443787925
SIDM00508,0.9915158281504094,-0.44611312434309114,1.3276425325819146,-0.9630013776153024,-0.8359563736762899,-1.0109241533251214,-0.5273348147623202,0.3192029462742665,-0.9007659030650167,0.43253869277086865,-0.801708985013591,-0.32304019958953895,2.7139233283518465,1.672951790552582,0.9856035281696837,-0.452044730445036,1.0168448726021733,-0.5128174740774715,-0.8613639041779457,-0.8178542014141085,-0.897121460060326,-0.8128700943291945,-1.0330903251670067,-0.7440366281683077,-0.3561990648629501,-0.8998632258710438,0.3672608418986043,0.37510555964945685,1.8505583454353534
SIDM00859,1.0942303147022696,-0.5247302836356436,1.7912398768013893,-0.80619527107808,-0.8703935053028324,-0.8706860654536693,-0.4661119581573654,0.02987165688625399,-0.8922891802989306,0.6662703245351461,-0.5640105260694918,-0.43619809199219955,2.9223255325756563,1.8539209247817683,1.4205551815360715,-0.6209403546777574,1.2288775850254765,-0.15210445633593922,-0.7660163508399576,-0.8956105515709994,-0.7238821711629146,-0.6696357997113419,-0.9571008514665823,-0.5773281311517671,-0.7860724492802948,-0.9629834170484493,0.4313443201018808,-0.3756003048366953,2.362691500971118
SIDM00393,1.3866386759397422,-0.589661662147793,1.304734106611508,-1.016995604588476,-0.7663641189927025,-1.0253712509002435,0.3757872234649576,0.07106151233006995,-0.9194639511611438,0.273801497644119,-0.006832086770434624,0.1801321407612402,2.223039396144649,1.6712524941116909,1.5541216904785897,-0.14012636716644417,1.1554522411603918,-0.3012362950845138,-0.7909878026521587,-0.8888131229964026,-0.9196308300009441,-0.8303135300972507,-1.0470142336550474,-0.7751332020841254,-0.7103114216409712,-0.894614248622353,0.5056702960462575,-0.2984472324940415,2.164226549003714
SIDM01174,0.6694091316806149,-0.7044069638497289,1.853350150627875,-0.9659246575387568,-0.7901776172142432,-0.9867098752383016,0.5203808449131084,0.7136800681326426,-0.8991617137266181,0.5041339105007386,-0.011197372565880735,-0.10419697424637984,2.4117516253342255,1.860685591963304,1.2222471328908866,-0.3293256576848595,1.3645846895700307,-0.1576473358083981,-0.8086793771453356,-0.9239727786381912,-0.9449373486258731,-0.7276571991801325,-1.026382474792286,-0.5681176988418641,-0.004764739562159822,-0.9570641841293972,0.23622043313114788,-0.1277434035145454,1.9833186649169592
SIDM00530,0.6732251036361234,-0.6640358647555055,1.5207586964037454,-0.9789617201509455,-0.798873648685929,-0.972578790221081,0.21730755166776858,0.10148626481108992,-0.9003325113880729,0.3582602684092259,-0.038901098062688565,0.3985899265673573,2.080757013404606,1.575543336111982,1.6637173728877501,-0.37505530664287257,1.3250810996303979,-0.33942854951089935,-0.8992671815908969,-0.9290057964518467,-0.8767378776479093,-0.7624727292560363,-0.9389795241425717,-0.5100048502675382,-0.8816771714869776,-0.8808149184744076,0.0695003287304621,-0.013322564523833636,2.2073492077488086
SIDM01149,0.7849516797104528,-0.43569839541024713,1.7454680759435193,-1.0088676064574418,-0.8477505198002143,-1.0123787204165355,-0.36758965353644757,0.2791429294637515,-0.9007282282479967,0.9441033214864574,0.5944042401769682,-0.3284122848564118,2.462282210740896,1.2354835708912326,0.9998737982641145,-0.4264323159582327,1.2102520064919469,-0.583695255212117,-0.9122484591342266,-0.8503299925883996,-0.9259833792652983,-0.6715859417916098,-0.9012945791271938,-0.6405935791799084,-0.29831970632485827,-0.8327295241963163,0.3869895116445637,0.25740764885181255,1.7767153105847693
SIDM00243,0.9699951204423931,-0.6271018032923236,1.6076351365390924,-0.9209748544698092,-0.7876627596073279,-1.001104199404688,1.5833025702862333,-0.2225953744870151,-0.9164619049841654,0.32259254833239953,-0.7287497567917558,-0.1776869875188979,2.6045772590713216,1.5205585717622427,1.6874844894950702,-0.3137451407790814,1.6819652379283359,0.16118015318860276,-0.8012819355286905,-0.9079954113475559,-0.9145875771689486,-0.6627927883197633,-1.0765849585971787,-0.6417416496461261,-0.5913366660014672,-0.948170260817778,0.5791009781248212,0.02241867438562106,2.460389053986955
SIDM00176,0.5857369525813957,-0.6561993430249964,1.8747306543395998,-0.9438020521165436,-0.6584573017280339,-1.0252129187318955,-0.3549193496724616,0.1815309918402061,-0.9232218047646698,0.24928262271647447,-0.7286970594694471,-0.15926406203133064,2.3917242138150314,1.8377686102347761,1.186526763732838,-0.3536125089592837,1.0297427151139626,-0.23711793168382264,-0.8294457460482972,-0.9627191043956986,-0.9183285005556234,-0.7967170070215885,-0.9492992266316691,-0.6543758303183057,-0.7417571799279488,-0.9045995574653249,0.21264072176254173,-0.3134444731314162,2.027611389763592
SIDM00422,1.2289639045213954,-0.32056890108613056,1.807443113972321,-0.8557808940308814,-0.5481981523162266,-0.9889156387150491,0.13466724557360973,0.4137393320458493,-0.9018555698407332,0.6317557032658964,-0.7770818336511929,-0.08612043964672073,2.693187789515731,2.341784098775912,1.3329594752216096,-0.5086755722790872,1.5191675710187802,-0.030453758177667673,-0.8638524294900747,-0.9522863841003524,-0.8681823892867134,-0.7617104663305183,-0.8528450844938372,-0.7627143765892186,-0.7899717826769828,-1.0609269987987147,0.7110408729819401,-0.30361197155460967,2.0046526540056675
SIDM00532,1.0926782044494912,-0.6409738633390586,1.6682709619928384,-0.9783769523293264,-0.7941011911417908,-1.0143501966251443,0.7505670129474826,0.3401480149818018,-0.9796915676152185,0.29283227710706405,-0.2038036665619819,-0.28688360689529585,2.4391202868064883,1.8675661198327511,1.944669503591586,-0.489535196109507,1.4398575099438982,0.18724313848514618,-0.7456760487532409,-1.0398866204951789,-0.9103002161246749,-0.7803660826356371,-1.0208132382271422,-0.6002551558441804,-0.426839361727716,-0.9686547738196375,0.3153590489937109,-0.23803838874556688,2.3379663452520516
SIDM00077,0.9872205030604049,-0.6334330438651209,1.6598044894525201,-0.9747827590905125,-0.8867049129097765,-0.9800317881299863,0.3093426018472357,1.1456385497870838,-0.938283181488062,0.49309961937405733,-0.22141759483711929,-0.26515160796105464,2.46738968297758,1.8519725645274838,1.612919107143337,-0.15875612680458442,1.2379888564200499,0.2694352243717649,-0.9102473528688285,-0.8619357828792387,-0.9323485535958064,-0.6879835871890705,-1.1076861408287124,-0.7323578588484031,-0.3171027746918964,-0.9371924094777181,0.6631521058504858,-0.33130484855394343,2.339287230417159
SIDM00561,1.1258940596546594,-0.3101631203690494,1.6058471255575824,-0.923807922989728,-0.9747980664207236,-0.9806740981044909,-0.36995942394639864,-0.06919711746904111,-0.839340886546794,0.5339773585666551,-0.7903894708818577,-0.47532989068073744,2.59259885120864,1.296510482275235,1.3354733025594234,-0.6565803814729232,1.2092807678038828,-0.5574859740554872,-0.7276444293049124,-0.8192259518152137,-0.9117914712608658,-0.6684044018561719,-1.0269338590006274,-0.5880274856768939,-0.7174137178701587,-0.9934138500343248,0.6528620533207058,-0.14166192394011326,1.684370309187268
SIDM00407,1.1553880435649833,-0.27226836848267605,2.0042954398174713,-1.031134511679401,-0.850398609846959,-1.0188097488599568,-0.16530273388533206,0.13114576012841703,-0.8019362230227938,0.7059222601961315,-0.7209440736838932,-0.3555098436490858,2.642146130750785,1.88857490865509,1.2960698686650205,-0.6656863641325056,1.266157290322068,-0.43531706541058734,-0.8366449908265567,-0.815682981836807,-0.9350035372570482,-0.6621463846517958,-0.9967623551437401,-0.5218356412686579,-0.816594240828268,-0.8344544471750037,0.9076735546461381,-0.14407404868097978,2.293802027423251
SIDM00631,1.1871664993739843,-0.6319300262107612,1.692022027752783,-0.9672335958372043,-0.7376600679267341,-1.0448403284475138,-0.2583377718523472,-0.10698514184392777,-0.9576368768015697,0.48948170969626326,-0.7143385542743139,0.1793363723103685,2.2128398722050555,1.7399822863898258,1.3712151934322603,-0.03353175879263369,1.3161094792871888,0.019809464623280326,-0.9232568012702032,-0.8955142752799483,-1.0081907901807987,-0.6943097064023966,-0.9707662119909856,-0.5435774085418907,-0.44273060923424806,-0.9643301745568329,-0.20180834124126776,-0.27805986478151234,1.919965005881161
SIDM00324,0.22290692485108832,-0.5688937702758431,1.605885732856149,-0.9976011066145339,-0.7382364184942477,-0.9588234104162034,-0.44743904859277706,0.11761257082279696,-0.9813918916360563,0.5918353568729944,0.4982349641168393,-0.30508862010172233,2.798664568176817,1.5895387909110608,1.2054946146245626,-0.21214659730714489,1.0752110434474886,-0.3144446200931333,-0.8447712117455534,-0.7570230683609247,-0.8524320992041836,-0.6714360177950357,-0.9731223043595327,-0.5980957190547741,-0.5515789438644342,-0.9502838588514803,0.8468847105903701,-0.07118376310085528,1.595192876222909
SIDM00410,1.367237489155163,-0.37676100542409535,1.8983535811313592,-0.9992521432527265,-0.8526333931169889,-1.0596146425833557,0.519694339636178,0.14141409412399358,2.458940995182546,0.5172523154720751,-0.7214832374653175,-0.2049788614644733,2.6267355272760384,2.291783556727683,1.5452981821054073,-0.21915537975094623,1.423803032606834,-0.30995091789853135,-0.8380166874869144,-0.9822815001486607,-0.9583361910482077,-0.8056213936452273,-0.8713802144310837,-0.5840214711773847,-0.800333803541419,-1.030364680181647,0.8038946032873684,0.04666031806660941,2.2936633050618087
SIDM00483,0.14607613225481095,-0.6545855090246492,2.069710247032923,-1.0225765400524496,-0.8270078664159823,-1.025646096236185,0.3132586278877383,0.4409114562364996,-0.9983147878001678,0.5808285533523863,-0.5474424089410594,-0.2595231582267275,2.508588746825834,1.1156705924328154,1.5759399744120854,-0.4091402295077602,1.3725309528218252,-0.24937413954337664,-0.9117236395469608,-0.9748583183010336,-0.9249340939314468,-0.8472063495136622,-1.0248472749474062,-0.661796994810312,-0.4768256599645151,-0.9025589552481109,0.23881126212018264,-0.1368317100489754,1.9849529884093
SIDM01187,0.3812662599178152,-0.6281520764157144,1.3472421484749855,-1.0229779406468882,-0.8516044813032987,-1.0090613057137399,0.46014515436732567,-0.12074327698229026,-1.0650505105095605,0.5611514236943975,-0.12123456597055784,-0.47511515746003535,2.4375518564932244,1.8534994833564153,0.9050356308811972,0.11664565720936387,1.3531773846209565,0.13143709857026156,-0.9166330306320771,-0.8365520606738096,-0.8522980321209896,-0.7567956161397238,-1.0016529870768802,-0.662823407661976,-0.00813598059631041,-0.7941922014883924,0.39977936161612676,-0.08854451241153734,1.9240267069022747
SIDM00216,0.4839210232385476,-0.6916925954759359,1.6281073553192131,-0.9730767876165967,-0.7491645686979534,-0.9866498589782935,-0.06561786289023237,-0.13169732917641316,-0.9155987573415356,0.6380963195347851,0.3929833460993498,-0.46611405025549174,2.3348333559312673,1.1666210351470245,1.4743660598971444,-0.45870954560162763,1.148081528264419,-0.41625455469324985,-0.9113478497450205,-0.8820386460066623,-1.0118392491163246,-0.6850174606285329,-0.9345321290066437,-0.7428836481178718,-0.5192637360944693,-0.8227058240366504,0.3680411868105851,0.15177662311934317,2.236317025665508
SIDM00199,0.04633967249959504,-0.6935977449782785,1.7378809960270076,-0.8989991865150386,-0.6113355922597804,-1.0096647927532145,0.3420287378485442,0.2537399370819833,-0.8831796064694623,0.08870918903253558,-0.7050737707633596,0.2660603196686512,2.7256538468140064,1.6512053310359354,1.6020364360259447,-0.47244274364667777,1.0488982272436156,0.37429259474357507,-0.8101897836730289,-0.9938834112500698,-0.836742983746363,-0.6963288220763258,-0.964050240196518,-0.6190475996310714,-0.77266357354615,-0.978120034351472,0.28682251864936814,-0.42268682086280035,2.338484692323513
SIDM00234,0.7376536724250102,-0.18973964802177337,1.9142993973344238,-0.9975247215354482,-0.8583071510076644,-1.0687850204251712,-0.26238199730284106,-0.08229990383863915,-0.8591848919427243,0.5305210740714884,-0.04038465098952771,-0.42636260971831885,2.86480619073516,2.1536872155168783,1.6340356513232186,-0.2574487922877998,1.3740787784831123,-0.32815714689865283,-0.7775320089169602,-0.7620646051077541,-0.9280236243684646,-0.6675065809369584,-1.0398559546910688,-0.6802154577709207,-0.34616766676289074,-0.866619380582124,-0.18753640441782038,-0.03381289327513037,2.135462369834539
SIDM01019,0.5155623686705242,-0.3896199236971893,1.5564344598633575,-0.939175348312951,-0.8526877371355379,-1.0333273553987243,0.40468358015075834,-0.08317249886691501,-0.9322725723815849,0.5418389597555717,-0.7075031578602263,-0.3936701048470304,2.6272500380726793,1.7791018567726389,1.2350699971872563,-0.39982189200509044,1.4930390981566413,-0.3131089969159331,-0.7559904807437905,-0.8193178632670803,-0.9141611889148443,-0.5878493637068954,-0.8972160603970935,-0.7234629180441877,-0.7385507830859417,-0.9246988833606832,0.707666140690037,-0.4590551226451242,2.1689121409687178
SIDM01114,-0.1776746051185804,-0.6575794814029996,1.6421788843590401,-0.8552853582841321,-0.8051501522817835,-0.96316458669931,-0.1737959881858848,0.0778952920344273,-0.8483478690165575,0.7229146825442739,-0.7577638321973104,0.008812889584365586,2.5670699277875584,1.5201676680259175,1.3884097643016438,-0.35260853970366984,1.200041107890018,0.05765215787067257,-0.8474690538526615,-0.9132548076664702,-0.8605336975548834,-0.636161757469777,-1.0333093423149398,-0.7461389568552736,-0.2736160020552072,-0.9536216772978453,-0.04012290784294814,-0.40604971998202166,2.0968793841189775
SIDM00584,0.6504573586808116,-0.686168580074555,1.5207125567520872,-0.9153985346377386,-0.7916169068631992,-0.9658636504050455,1.0050775937548764,0.10585366959568226,-0.9306488021556073,0.597548179764257,-0.37654341728507795,-0.35384465934772374,2.663703234724164,1.9204074751575428,1.230698911359971,-0.1820085598236583,1.286426640499718,-0.3850513403056343,-0.8185281110976549,-0.9862891876357035,-0.9134279202024592,-0.5816408869315616,-1.03301448211092,-0.6821904794828424,-0.5771961985667098,-0.8712639193934512,0.20299072751856734,-0.2236436403533451,2.11628715738405
SIDM00043,0.8048164558225559,-0.6428587657787852,1.5897218474379429,-1.0085948990968607,-0.7081182438018149,-0.9403310063595476,0.9401276943998234,0.03089494352479779,-0.9871721029026332,0.5026637948574056,-0.7105599272629867,-0.232659885171401,2.432808276402842,1.7322386777576149,1.3807748624894978,-0.4931626077899108,1.4028079906813964,-0.402694727041472,-0.9236001001707592,-0.9313311820194902,-0.8828282295635722,-0.5914237194481582,-1.0223645567373458,-0.8223694002635631,-0.6697522343424357,-1.0281927055625177,0.27858085214395595,-0.1250811873369547,2.04656850559751
SIDM00498,0.27864424842638014,-0.5118329389817136,0.9556330259135448,-0.878300749755965,-0.7795166726659936,-1.0194584154814028,0.27503166180232,0.20755159062999587,-0.8943691130104723,0.7711610413930391,-0.7652559532674249,-0.24630577025315148,2.4855526899007874,1.8056703039720843,1.424879248917553,-0.4482572718772861,1.4424094712407223,-0.17906542308440188,-0.8821523336331804,-0.919204888283473,-0.8319187326617036,-0.711938578374463,-0.9466364273331345,-0.9658355357164542,-0.23872960848897384,-1.0406506664470432,-0.05361544923082868,-0.19613977092043072,2.029432316745798
SIDM00406,0.9472128472402682,-0.5725295497289499,1.7851927702799293,-0.941732713145706,-0.375722786337078,-0.9718524116894919,0.21496412492453132,-0.14166495433996093,-0.7598335004429755,0.7581491228456946,-0.6087017403506851,-0.44289316268202145,2.6704996139253305,1.9354372081421782,0.8930734265147777,-0.48204530766003517,1.526780788794442,-0.11829821729631688,-0.7522792465578461,-0.8198598513654906,-0.8832357431583974,-0.7638496999839053,-1.0208287004127083,-0.8317006978235926,-0.8024420994191802,-0.7939207300371298,0.8773423469669451,-0.22037104636147525,2.6149221852835995
SIDM00193,0.9019236483100164,-0.43356619927147855,1.7426310049075264,-0.9880333112555769,-0.7534327767189988,-1.0543293533289027,-0.2355076002541007,-0.16084887572736753,-0.9185339788815865,0.8518967326415411,-0.6719417196300006,-0.25432806094069665,2.2000771309999574,1.5666707866752811,1.604921558161004,-0.484531715596244,1.2203457273026141,-0.11739720941798816,-0.8788493393718502,-0.9320995128453675,-0.9550426564982726,-0.677370949991441,-0.9895580392357705,-0.5567706976933279,-0.7363097093931705,-0.9136630398075236,0.5939321396553756,0.0703952269368882,2.048888193647978
SIDM00045,1.2641984427024107,-0.711611568724467,2.217963347297513,-0.98435251225898,-0.8563685606792261,-0.9121521599559701,-0.1410058282824027,-0.19342312676362006,-0.761708753166461,0.28393820998649394,0.2764607199489436,-0.2961692392223581,2.6074082892482737,1.642515505553629,1.541530474561526,-0.3947124894179383,1.1470794848618207,-0.4068850366921074,-0.8787405962164493,-0.8249887034824933,-0.9471936664289151,-0.7529987367273192,-0.9384332754145979,-0.8096768456143351,-0.7089914021306659,-0.6708020234272648,0.49613822780421696,-0.05328999342141792,2.313077914259381
SIDM00655,1.2076183046227402,-0.5103857329816794,1.7043941991734248,-0.9947471117376135,-0.7252573728066913,-0.964404748550627,1.3820950318235514,-0.014116581126096471,-0.9385647599892307,1.0486037248278286,0.25711650774256656,-0.3988092551285502,2.193612867410132,1.508392873057578,1.3466973883219655,0.0004724251859543426,1.2027046063438322,-0.3603663746292567,-0.7918298080466221,-0.8678673257929316,-0.8938653732520774,-0.8282946878779007,-0.8898102636628544,-0.7102798420713503,-0.4674161962125648,-0.947073857442294,1.1512911844196085,0.1294139328486997,2.070058174917957
SIDM00214,0.4382759480584557,-0.6135264762901244,1.773660155907989,-0.9280503232424339,-0.8047867920907413,-1.0311246145674284,-0.13041659051216992,-0.15900213883116304,-0.8383893738424812,0.7155537989847831,-0.06774511582516317,-0.34513551162298167,2.1796454703669546,0.9965878293786664,1.6045177850898364,-0.3952940198823081,1.152195700698813,-0.17743933171491544,-0.7948384738334584,-0.9423596379709239,-0.8841702262399289,-0.7011546187568547,-1.0020014719128396,-0.6653212937259376,-0.5939718484552636,-0.8537691027446218,0.22314255975414565,-0.03532671982390586,1.990025574823609
SIDM01007,1.1021823370582635,-0.7120811964255993,1.8108859188481956,-1.007763969098264,-0.7379882774939044,-0.8949828970179563,-0.05411009214154406,0.12142840689013835,-0.9221602544436622,0.7923464639910629,-0.7533938233421227,-0.1861466539571722,2.5172677232856118,1.7709552678495857,1.5029075460037475,-0.06751544960079825,1.3415267632612338,-0.5052285975712573,-0.8976814641371892,-0.7847014166103347,-0.9873909501998978,-0.6512408837241764,-0.9225731726573815,-0.7439263143209109,-0.8532668572219566,-0.9742394834053493,0.5759940472890224,0.10473862621269807,2.110492628843833
SIDM00262,0.2514637347361198,-0.5331929659376397,1.5555100356581584,-0.9390187875761493,-0.8770248885228347,-1.0398875020661147,0.9142051991482371,0.0025449144668947842,-0.9747865407888148,0.3098171996802157,-0.8789612350463444,-0.42474992949775,2.2515457603846984,1.4701263802766493,1.1551268869109088,-0.37485776195983667,1.2428926618512282,-0.16404148174759664,-0.8484075549276582,-0.9469172807716385,-0.8605147815584681,-0.4460774866097463,-1.0136414926571324,-0.6099147844554329,-0.1653857451071269,-1.0654202093711738,0.7474454902621421,-0.17815518200251118,1.567537430349144
SIDM00591,0.14574325994918733,-0.6144088584993241,1.541035802757718,-1.0281435847425935,-0.8792158121774049,-0.994818068939316,0.8046551810976083,-0.2616651289002137,-0.9315140345826072,0.605054418958949,-0.39758208729833766,0.08197336537365978,1.9096593282198158,1.0801069823652294,1.721021449832471,-0.38364943515507133,1.2205619347803733,-0.5175625276779918,-0.8791145343436702,-0.9125838431010133,-0.9252371902282615,-0.6796783690131246,-0.9892508210707421,-0.7601644339509753,-0.7462644255040061,-0.9756692481646596,0.10250215084514966,0.010738094448724849,1.8220984881115185
