,ATP6V1G1,PDIA4,ADCY9,PRKCB,SLC12A2,SEC61B,PRKCA,TJP2,KDELR3,ATP6V0A1,ATP6V0B,ATP6V1G3,ATP6AP1,PRKCG,CFTR,ATP6V1F,ATP6V0A4,ATP6V0A2,ATP6V0D1,KCNQ1,ARF1,ACTG1,ATP6V0E2,SEC61G,ATP6V1H,PRKX,ATP6V1E2,MUC2,KDELR1,ADCY3,ATP6V0D2,ATP6V0E1,ATP6V1C2,ACTB,TJP1,TCIRG1,PRKACA,PRKACB,PRKACG,GNAS,ATP6V1D,SEC61A2,ATP6V1A,PLCG1,PLCG2,ATP6V1E1,ATP6V1B2,ATP6V1B1,SEC61A1,ATP6V1C1
SIDM00258,2.8299162912257065,2.512785522869669,-0.5189114666859647,-0.7314830423613181,-0.08677928555923507,3.1991721277428704,0.47376881154626843,0.052087883920470604,-0.5983667072766362,-0.47474057371795625,1.680939465683474,-1.0094764340902613,1.2040275889783998,-0.7022773032829315,-0.6983890732324743,2.486341840384749,-0.8819687761747093,0.027890006761525248,0.42877749242151203,-0.5545851394461846,3.115971448475886,2.8042220557680846,-0.45177696651365706,3.108006145730456,1.011575941293838,0.41681076588159677,-0.2290698875020951,-0.8334567579634674,0.21028276001377602,1.1465304612719538,-0.7541153869669447,1.601894985218824,-0.684764186374223,2.921008077990153,0.7414229052758626,-0.032731119122333556,-0.7941338888896563,0.10821107930073329,-0.7724833800396563,3.5148376024458843,1.3135853635107753,-0.6353945519278709,0.2408659788046676,-0.06285912892971911,-0.4448800280609464,2.4424745930389524,0.8998686816347687,-0.8565710784552547,0.8140760409971354,0.4726476770774394
SIDM00577,2.7142393437104184,2.2728744081355527,-0.5502821748190583,-0.7753109860026427,-0.44110034631808237,3.048373352972611,0.12710000389420376,0.5668025078959683,0.3244658392146473,-0.2600408633069434,1.580203780005243,-0.9641752174405193,1.0768177676056236,-0.7586002140277788,-0.8013601398069744,2.08197837553618,-0.8944569267356172,0.14781483118939584,1.0534766998394154,-0.683513686724534,2.6478177347406904,3.646436018787629,-0.5546368095521114,2.9480779944402595,1.0721071539274027,0.23837239302489957,0.05926762392149232,-0.8757951282495915,0.7552439393724335,1.2379389516962125,-0.7686497780581636,1.7718404850813831,-0.9405766615296394,2.527580307802617,1.0373342764528737,-0.19220717016329703,-0.5729814629442129,0.9907358564924841,-0.7360831699893633,3.494695147188482,1.7298612791576693,-0.38902706444677637,0.3716306258274785,0.4168777868689214,-0.43604328499437706,2.3609051369154277,1.7142821755905249,-0.5830111234067118,0.6805781700423745,0.9558027423718554
SIDM00384,2.307580395091656,2.5278863553301782,-0.6022988244215106,-0.8240276497451486,-0.045477881592535165,2.7898608039118695,-0.2370143275360574,1.092000339287886,0.24568327683863617,-0.5605211358798563,1.2159846460898966,-0.9207413993208134,0.9824320378545357,-0.7173485923189294,-0.32885633908031603,2.354069268588351,-0.9590533095148172,0.08145128491611972,0.4659740940513401,-0.7349345707241128,2.8164320350167733,3.4788244877891685,-0.7096571431962005,3.033720331244521,0.533806218644856,1.5042714388300922,-0.10420148487327974,-0.8294778964910476,1.3540424867851923,1.9280108497209811,-0.5098041865032887,1.8772341059182798,-0.8092304036645775,2.3499918930958565,0.2129713309664439,0.5001273307063973,-0.6359981345712971,-0.34174093273406503,-0.8073980198892532,0.16909458387422427,1.697571207519049,-0.6620946327115454,0.555903561391765,-0.3082595476990305,1.5313784175943874,2.072396020169514,1.7941274161146799,-0.4790632977509591,0.5441685475749529,0.6979556969792929
SIDM00837,2.30171073004131,2.7906423579542903,-0.46008138379409513,-0.8038901613077246,0.43834402271128886,2.8424811875635543,-0.5251713830743933,1.4750945287923594,3.0092082010881174,-0.5300536613202276,1.7902614065890812,-0.8589580296705022,1.122876062915805,-0.686794667620299,-0.7628257288649518,2.7149132227891517,-0.9786895426379966,-0.09891664262781161,0.2648695455384163,-0.21316937907613367,3.186462482624771,3.768380673633639,-0.6007160518269862,3.0305564172283024,1.0143654304411007,0.7255913238855477,0.04082415327533863,-0.655758098952861,1.4463974436551212,2.0886858437231446,-0.6968298690279899,1.7466764842872484,-0.2723703924654701,2.582663335658847,1.7913616578722213,1.2452506925358455,-0.7185499705790321,-0.770095729499622,-0.739398016450531,2.862287781930079,1.2549343737578813,-0.5320531826495148,0.16713140870716753,-0.024106876957691026,0.5750835170694641,2.1533556838361885,1.401742663266928,-0.8326850084056573,0.9927860368994548,0.8767968658595253
SIDM01133,2.9282630419250353,1.5065842201680542,-0.6018198078840521,-0.7707983532763648,-0.6641822881759796,3.2291530042405165,-0.20580785730165352,1.9400760886627255,0.23326747907456258,-0.32138409637236404,2.025921007822107,-0.9592246171041717,1.2986252527161657,-0.7354117798787686,-0.8513424236784809,2.4548285807314025,-0.9195408221924793,0.15305044835353787,1.4491412856578698,-0.6351031305921105,3.0824173371618615,3.729619772120854,-0.4712282947097976,3.1882410644839463,1.0877605081538901,0.404165721103099,-0.7522967404694353,-0.9502141390991151,0.9160342662128311,1.11071269141711,-0.8774413333319828,1.0053186078902574,-0.7730594342945942,2.6992805267026236,0.461128092528599,-0.294762622137293,-0.5926738504416967,-0.13680064515000057,-0.7096639288611132,3.252075771867317,2.436615359976022,-0.25035234713884674,0.8349836613733972,0.16267724374898487,-0.7926682084266649,2.070081675044484,1.7363469537985237,-0.6465210860544081,0.5352224155982742,0.7688671743013182
SIDM00244,2.639487150136886,2.2796803366907707,-0.36629036977587287,-0.7690337272301895,0.02906771602662856,2.994091275748296,0.20356864251210965,1.234845538580924,1.0283475135684312,-0.35106698133146386,1.3079602001339405,-0.9428458702000903,0.701069815464804,-0.776978589832219,-0.8410133820658997,2.340185718073297,-0.8832584841285958,-0.06114505217274393,0.7966530972623073,-0.7186739811608108,3.065250401379655,3.7546359755664938,-0.5218015773777386,2.9391350919397365,1.041751071398344,0.009794992976650806,0.15224316871793084,-0.9140765863254872,0.9971141849458283,1.7303579714220805,-0.7972256020727038,1.9517159208484853,-0.8069132931659831,2.6806572190655116,1.106109341461241,-0.05285938547448132,-0.6681856143196427,-0.10195155614235756,-0.7483738767170787,3.300393949637426,1.3571738818138612,-0.570350097829935,0.65615063826136,0.3470502731261591,-0.8972318447262683,1.8915019786352854,1.2436291840867717,-0.7110493957810231,0.7250387849480912,1.0842472147059172
SIDM01161,2.312294093352992,2.3787289746845146,-0.3931545404451826,-0.8133305973708622,0.14865947285188935,3.0232203826475756,-0.3640984040566872,0.8337691339205864,2.0181715569358087,-0.4895789942376657,1.4001489849597955,-0.8133303176345759,1.278139628150675,-0.771511948846221,-0.723501918165397,2.231131036727488,-0.8938147311538777,-0.3236391228742531,1.2136727362820054,-0.7577523138755187,2.9157433334501928,3.778134311892759,-0.6797965905792267,3.102126974993314,1.2219059517895434,0.0007287972428600271,-0.23970886327447444,-0.8533658169435557,1.180343465734104,1.2530258761463131,-0.7969595412239281,2.424722346423566,-0.8729180088265784,2.939472837224071,1.1527131634754328,0.8482437591270825,-0.6441572498281429,-0.009118437616138274,-0.7788184311708586,3.325329558491461,1.9320053503239425,-0.6161157762264503,0.8164104444068634,0.16046263133692432,-0.65566611429869,2.2839224503554614,1.8758350588333583,-0.3751818037532027,1.1553859182128274,0.9691754767361785
SIDM00579,2.6951582434041983,2.8095907496386925,-0.5976969526690806,-0.8701855284328855,-0.06201689142086665,3.085096102403579,-0.27416935988742525,0.4455394493187648,-0.3692938393409312,-0.250764910132323,2.06236863621827,-0.889998377700459,1.2932779431451715,-0.7658246085843763,-0.9092410114918745,2.8218097577710597,-0.9040960125323166,-0.01603399889714616,1.5091065274048132,-0.7455732217290238,2.7448301862887203,3.611514409411268,-0.5546443166820978,3.1810396930652596,1.0794083757025414,1.019878734605924,-0.16901087012278446,-0.9219989321959379,0.9727554883294294,0.9706205216902154,-0.9038410678118592,1.6701206694461619,-0.8542706225784473,2.7795570263040204,1.0183742025132916,-0.12976713996651495,-0.6356971267904395,0.4206174359005081,-0.7481075669727293,3.6536942960526004,1.8614486655570779,0.2531523576940183,0.5523151495956788,0.4286395572334786,-0.6403195701924196,2.116348446898227,2.0940580657758647,-0.7205345915242308,0.9503613680087336,1.081981922500138
SIDM00699,2.525868394166361,2.2229153059505147,-0.04344245630863736,-0.8406705145190331,-0.4759207105850985,2.972963560838376,-0.5229267237884928,1.1152759222701505,-0.42830158596261947,-0.23367752763309624,2.2533260079392954,-0.9420941770804476,1.872017745072068,-0.7597258872585742,-0.8748165522630253,2.614654053225705,-0.9582368385351069,-0.25665558210959155,0.7573626760115223,-0.5492798690139166,2.98601882279798,3.66129297576514,-0.24550376648228994,3.0996555547061675,1.13183466101371,0.7606916298244987,-0.09337660390385769,-0.8608794499583743,1.4851282044106247,1.442125492555037,-0.7952439930697289,1.186705127749804,0.012215262619213033,2.5568642197507416,0.5348370453102154,-0.06081165048431512,-0.6369066447243722,0.2761249300767643,-0.734426606250419,3.6138180468396333,2.0797425309778887,-0.6641585748543298,0.832060402039903,-0.09095676834357688,-0.5319335432005162,1.973980398911494,1.8645627438959245,-0.37222264075757094,0.4377098454558284,0.8654616085947561
SIDM00721,2.87385437766821,2.0639450218073057,-0.5054103122176056,-0.799557259598848,-0.35120778679047304,3.1024335167628676,-0.3181052367968449,1.481967589924754,-0.2998152642361865,-0.12277088273529925,2.5452824983402484,-0.9970012130315891,2.279973869194582,-0.7593424331436456,-0.7779614508674815,2.786878634846051,-0.8134411216062505,-0.17448070752767125,1.035830551430306,-0.635334270142424,3.032442387572533,3.7971724824514363,-0.46264567410885254,3.2317047633855913,1.1205000428350982,0.25646825167103776,-0.3502185161509832,-0.7559241974578739,1.8781463837158787,1.029653637117655,-0.5395332922881431,2.0196493512284053,-0.845054676633935,2.799376826609801,0.7122751108148676,-0.4503044447932117,-0.592103851632485,0.5931361765311173,-0.7630641445425456,3.611714960882181,1.5403388761957362,-0.5821705748885406,0.9321568082489473,0.28492474287226943,-0.026908365358525033,2.004112383968937,2.1552364282196614,-0.14207450783518585,0.8542147406404799,0.9555908179378111
SIDM00082,2.9229665251779022,1.944649724832004,-0.459146764997653,-0.8101727154852097,0.8261490757291835,2.89863321542585,-0.6694884299956242,0.2963693417514915,1.3121855218613074,-0.1074453931200078,2.1399054650804685,-0.9724268933116325,1.8741092760864557,-0.6166677211946928,-0.8076663394259486,3.0225947430816875,1.1486810189003192,0.10949612479252213,1.8122307540787934,-0.6269279824814261,2.71976204771467,3.5741157656455105,-0.5000035444513611,3.2885011550705854,1.5075216882618627,-0.29577061802747906,0.4470934979352029,-0.8559538926251797,0.9633637769515228,1.168396451633062,0.09409928863902949,2.659367965751814,-0.800620249076673,2.573950754112124,1.2276593757171255,0.019279967581512153,-0.6726334384170028,0.32686583524579915,-0.7120609725937579,3.042981304176845,1.8846525079696128,-0.6330278916932144,0.8005026756335478,0.223424994205749,-0.018497145898873423,2.304226753822924,2.3272450248787546,-0.9321924084809415,1.1251374108885246,1.6843762715252313
SIDM00320,2.4284231423913556,2.318591168367595,-0.4381941122501897,-0.857002786360851,0.2539063471556641,2.991773489218801,-0.17591712954826358,-0.0705668297211352,-0.37253550311149464,-0.14800782504173038,2.0544946209447263,-0.9121115284855975,1.6049939665291661,-0.7019112999257614,-0.8989717283318662,2.5011195100167964,-0.869990507529449,-0.029109639586546977,0.927607248061624,-0.7094303530360804,2.905625672400848,3.518694130344723,-0.36869141877082845,3.0185581660730243,0.581426621987016,-0.21257340804792024,0.20842640931582282,-0.9083859705072082,0.8784467983682643,0.4268549162919606,-0.7658326082029632,2.469670602270526,-0.6321220564151497,2.4385155344322635,1.1983537592384221,-0.12333398006907995,-0.6774952791045239,0.016270776030292457,-0.5560016003213747,3.0102840448704495,1.5358182455482137,-0.6720070149899,1.3391705049242397,-0.5537680119718384,-0.7729582772824422,2.1232392378427547,1.910073918873672,-0.717577351115127,1.3628405128296988,1.278849701981426
SIDM00967,2.59068197252149,2.3896895513584475,-0.6329175762516099,-0.8856003703453631,1.9257841878124191,3.0825140796957506,-0.20165781796735308,1.521552114154038,0.010333425358440826,-0.06373126922913426,1.5070083077079723,-0.9955503922531733,1.137823238044555,-0.7161178064352799,0.8586052258602678,2.317507368033337,-0.905220628770373,-0.3557578020944503,0.5872769081314546,-0.6217666079774862,2.702105658097876,3.663269494820573,-0.5547465471699747,2.9382440749011356,0.559639371391922,-0.5646092361332414,0.1579475484232739,-0.9298880491517955,1.315775128069768,1.3727241121785914,-0.8067868339778059,1.8237974773778776,-0.8363679458205632,2.353787322525613,1.2661376915988505,0.007525325773323053,-0.7316856433477158,0.7513510998776394,-0.6993402172202798,3.2390145867070843,1.406294270809255,-0.6881629658685888,0.8893226753568472,-0.49719306591343637,-0.1258976448171965,2.17382348399276,1.0508021394084606,-0.7367525224958622,0.7727688452299474,1.2591793640621438
SIDM00508,2.5385291413500437,1.8560952202239658,-0.42118128358220697,-0.7442302878365079,0.0936376181922615,3.2438449218896426,-0.22085076110243723,1.5729165981989677,-0.0626301670699406,-0.019670425151958902,2.7645484474871598,-0.7214991976877358,1.8397099594253523,-0.740607917737387,-0.8544348075458589,2.5600809113698944,-0.8554678924848526,0.09019662188000696,1.6044409490616598,-0.6773436220533904,2.992876858332877,3.629342901657933,-0.34388484891112875,3.2053774916949496,1.0607900984783285,-0.40616896459539253,-0.4472783139092813,-0.976892139906647,1.51475912472867,0.9696311819615312,-0.8621901658814541,1.8907563364054474,-0.5311007483359482,2.6176570702672395,0.8219704945248371,-0.47174734310782,-0.38221764329012237,0.22487105321276804,-0.739827162600093,3.5723874655788523,1.8412109942414665,-0.49279312282555127,0.7392524599531842,-0.39033772259113764,-0.7533884787639872,1.9732618489280107,1.9144031634148648,-0.8225424724926665,0.7515840410496484,0.7240478434988559
SIDM00859,2.315235874858417,2.4301659031865825,-0.6566126771016861,-0.5979376420565163,0.8756429836833113,3.5893007194067463,-0.39890327931148645,-0.43129091484453647,-0.215319138779234,-0.2962836315593735,1.5862415595199624,-0.8626372285304231,0.637279050045274,-0.6209148553568368,-0.8114222202932977,2.5584753683383243,-0.8645556498697629,0.522138816698822,1.5724297982566153,-0.6526023998338215,2.5589002494412023,3.574708828109004,-0.6818297863133229,2.8827549956794702,1.207668238276566,0.8510476200255211,-0.3296466784677637,-0.8309611299512552,0.35013417269898467,2.1049683815656177,-0.7723939154615862,2.259234533002279,-0.6889162955181746,3.269814093514031,-0.7855946351102934,0.8823269471559616,-0.5803022388496786,0.20566218122426658,-0.5941181326263144,3.031133266446641,1.3272083662598415,-0.3988376383364269,1.291534389840761,-0.2695884284376629,2.6082152332108004,2.1635556055144156,1.3063413477657106,-0.8956720707968451,0.850965443372856,1.0603508285318735
SIDM00393,2.6574767028782684,2.4375944261475975,-0.5235753304012692,-0.8273826490482983,0.5775591667594279,3.0230328626036065,-0.5459717182597892,2.08167675585297,1.390751389282005,-0.3687166128581008,1.369686848028764,-1.034098789623289,1.7228384595692297,-0.7254768937562168,-0.8860803621276258,2.202544604720919,-0.7624178429631475,0.41942912860905757,0.9918852920959054,-0.7672444303880217,2.735875379205322,3.3895527472331652,-0.5437773864863858,3.3831064861906577,0.5628531064399525,-0.2911601231447192,-0.34114993789645975,-0.9286588790370861,1.041212540224945,1.270705945018502,-0.829671643739649,1.74177546137687,-0.8521435864561768,2.5717901107088927,1.7306396713938745,1.1311115892374133,-0.7422681106642568,0.015451333025916888,-0.762182437147941,3.104455628938462,2.2795107780511077,-0.7834083073441787,0.8606247741261045,-0.48310190239136264,-0.21608256781797838,1.9801460901510877,1.0982908313479265,-0.7986855053752621,1.2129415995455997,1.013049545210542
SIDM01174,2.4180868905929724,2.9438814413906575,-0.38667550615430735,-0.7896005506624564,0.2958101406020989,2.935154604725109,-0.2282194497217175,1.1846537742535246,1.964259853912015,-0.5915393212601385,1.933411048232319,-0.9149359698560354,1.6727052995303844,-0.7585731892003837,-0.8923139088113885,2.653172143959262,-0.8525673111825343,0.06931197332407776,1.158340189102767,-0.6033947949603099,2.7670062629352215,3.420468897700123,-0.5665383816321616,3.138100271393813,1.2131376462339547,-0.043220374571560354,-0.3089766390463238,-0.7885701156150211,1.5745834344174383,1.9074672587624826,-0.7666362370667048,2.2537713199062113,-0.8071470593396753,2.6189435981514015,1.5957964391258292,0.5204642644594024,-0.45984954311327203,-0.0001232294496516645,-0.6256964426560248,3.6342759558447586,2.146017265656639,-0.3802300592484508,0.8746644279609423,0.27844025541519907,-0.6143900704043155,2.0549171128464083,0.7610920526117277,-0.669218500782528,0.7190101839881821,1.2517586410962893
SIDM00530,2.726698393039793,2.601881217674819,-0.5848877619298879,-0.8635774024354663,1.3652129307524818,2.9465830692369113,0.3206440563210301,2.12574218313615,1.0582577083052096,-0.46690231576766833,1.5953336554461852,-1.017130708189491,1.447227373742747,-0.6785463782056563,-0.2577914297680046,2.5640407470941677,-0.9836317358334928,-0.3231939282697255,1.2414358928052007,-0.3215026451814188,2.6414748970438824,3.6499857633778743,-0.6603660633738898,3.169581756085306,0.9920388773837184,-0.28046667171215617,-0.12967968033991736,-0.7804905622903947,0.8045990365951408,0.948726641739775,-0.7419727562773359,2.3228269734510016,-0.5520112244080487,2.419008565628492,1.2330436512989276,1.3444548689612383,-0.7589478800330662,-0.6803993709098017,-0.8036711277757781,2.822474240155064,2.2605822193479903,-0.6883377128250541,0.8495148594412026,-0.37229530970401226,0.08841841996676167,2.1076205305220954,1.23420396686723,-0.729297671262346,0.8195870755730702,1.1795685189683176
SIDM01149,2.3796800292903386,1.8419749395134273,-0.589160513031711,-0.4418593531340472,0.9721010415152612,2.8611904457442994,-0.24177407956036684,0.015102806715061031,-0.08271564797524698,0.055728227062244805,2.073100813588587,-1.004084238982162,1.2536280075826522,-0.7274548435149127,-0.8433041502038836,2.3402362432711334,-0.9009717891615283,-0.2574967238587098,0.37686263967923095,-0.7538948686038291,2.8697254545716575,3.595861008692397,-0.4459611918247026,3.009319376409242,0.31359657144930536,1.001909891204051,0.05818026608894126,-0.691752066758831,1.7337415852187794,1.5305211416917976,-0.8240208043051385,1.1404536365745224,-0.8957745597622265,2.460796409649517,1.048333019801555,-0.2439959622179214,-0.6235981255244872,-0.32766879386750375,-0.4470662583119695,3.31214121928532,1.1097810232751704,-0.4785574803088391,0.5659228658179767,1.0012485092785706,-0.5745921836307463,1.6663295289406128,1.4092259546996622,-0.5166642941062763,0.5380238083747941,0.5239805744016316
SIDM00243,2.9029310574312825,2.578986553393491,-0.4374511408617598,-0.7797886502908821,-0.15377059039643057,3.4528244013915703,-0.572613921682383,2.0839676662760827,-0.28764796159979034,-0.3276008118082734,1.9337405382589798,-0.9653453574249037,1.1056686817177965,-0.6411067497420835,-0.8248042974747529,2.338216077646135,-0.7120834834556184,0.33080387217558505,1.2703185245785662,-0.6503836463074417,2.7791733285908364,3.523308265560915,-0.6148459720646984,3.5221497280318714,1.3313944077398325,0.1672785738960016,-0.22816150243122366,-0.9251555438298956,1.1169276311094658,1.3756838123449335,-0.8602472130977549,2.3110935727678505,-0.4195877546107993,2.852624100402681,1.1292005715073121,0.23986999635951528,-0.6981100766368546,-0.32026785963165516,-0.6513799615629756,2.810359284931278,1.8798555613330756,-0.6578382276341527,0.9187246132471605,0.0943086316907175,0.07647008927214133,2.352093928230255,1.4726470798170783,-0.8613413538235967,0.9249289616887075,1.0056025607945251
SIDM00176,2.2559828693274677,2.2907906510702762,-0.3223185876707858,-0.8228323321698034,0.16439306267713333,2.9618405807782877,0.1571760728885197,1.2241843862866462,2.426055485273136,-0.3637235797145117,1.6002494051186926,-0.4666945129672903,1.0134242720032502,-0.6728079049348105,-0.9310552685834996,2.7268464965054884,-1.0126845681137076,-0.08555155379995412,1.306456592814011,-0.7838444071792188,2.742446340592043,3.517869569421723,-0.7786546112494555,3.421722996829428,1.3359049999298642,-0.35873205399361413,-0.3156432669723969,-0.8414484903756947,1.645515831029565,1.1521442640920307,-0.837289808890903,2.3034808390929125,-0.7962909091280866,2.9208594239638552,1.4763871239497113,0.48896394699096174,-0.5042383063969289,0.2611141449398629,-0.5938614192797039,3.1172763670336097,1.9924998502748656,-0.6410097493413487,0.5720127843062967,-0.4488671018513854,-0.5150338473248388,2.143439359107728,1.7652617659749579,-0.7896574419553724,1.3183134397935934,1.3404363527835426
SIDM00422,2.0235838615383743,1.6797951852259283,-0.5642499294543767,-0.8284012587365556,0.6471707333032829,3.1639937348218163,0.11396659786102178,2.255922918012668,-0.18895300557390005,-0.4319646543572889,1.7376819150752996,-0.8943089671977131,1.0164527602052797,-0.6929065139835894,-0.8178881633620119,2.498788494285457,1.612257373262684,0.20531712130034813,1.2175471517375989,-0.6575108879170264,3.17384649620408,3.625047315214501,-0.5304017434254662,3.072457654558912,1.3863587777197903,-0.11557368596775493,-0.364963735861694,-0.8272751416255826,1.110637619394419,0.961362162335511,-0.770091776689387,2.294544989499505,-0.7551562003490803,3.197573441943452,-0.7898011391927064,0.7562972115531529,-0.6802419456964852,-0.04696243045748525,-0.5857716023213608,3.139811445023573,1.855590137454989,-0.263382280727245,1.0250020592596125,-0.6507901737902325,-0.694713387811513,2.1271629849203606,1.3103009307348619,-0.7461538423762588,0.6983008475704684,0.5604009394122562
SIDM00532,2.452352076289529,2.5149785293966325,-0.10470959917506344,-0.8362871408033874,0.08812670102775545,3.320368961108276,-0.20729314296397686,1.0780747025282587,2.257667866127546,-0.3493126214942763,2.194889522189268,-0.8654867770622939,1.6290562596714933,-0.7825234140615958,-0.8727895370296002,2.5896451290520925,-0.7843897318078638,-0.43034424898128804,1.5882570398072562,-0.7060923149427932,2.864885599765049,3.5771839666977128,-0.49433759009145906,3.485599240575864,1.0680534688676362,-0.40591812390186033,-0.3034184658404876,-0.8067483052978927,1.9776825740334392,0.6928495917698866,-0.8059184357498869,2.611015581733565,-0.8224042734061623,3.463944642253922,1.6642320685208383,0.3224826826779843,-0.5668386311712476,0.24886363434871966,-0.6578620556007119,3.3184538397629755,1.8219117500855044,-0.6514579666945164,1.1338606886879514,-0.1827101943927169,-0.7382372813139162,2.0101593241267173,1.6599741457653063,-0.8121384086630689,1.4931741941261347,1.032904349954187
SIDM00077,2.3845630995649496,1.9227587736506255,-0.27423899211573216,-0.7771871339979949,0.09843652492558551,3.042551866483918,0.019746141020871483,1.1083564284195244,1.7982800076770777,-0.47669646095117724,1.7243473985441589,-0.9223187089390308,1.4725298782434098,-0.7258448665694665,-0.8167278133977326,1.805190698511666,-0.9861074541872388,-0.10450547655775001,1.2366644376373563,-0.6780993330453867,2.8880790598903223,3.537602807937393,-0.6783370699225033,3.3523060665954776,0.9135810948386215,-0.12906425791959275,-0.02348176358344994,-0.9011065942753553,1.3770340124591747,0.7006415789694207,-0.7613475716106134,2.5573452821764193,-0.8380240593373898,3.207036066106288,1.6992601136399779,0.3212009153129966,-0.7116972288280794,0.2591837881558996,-0.765305033399675,3.0926837018504685,2.0065279939400518,-0.6939848088798619,1.4033875207476032,-0.2608485405224617,-0.4470488418881347,2.1769326153111894,0.9708986376085984,-0.8026808969169679,0.9984901272388531,1.2824754818552262
SIDM00561,2.5701160822003444,1.5947149755698635,-0.586308631237575,0.9112239059094114,1.0523486258902324,3.512067119679487,0.1877977971505099,1.405399436015396,-0.5202467235480118,-0.32375660181815596,1.3958066385474908,-0.8386809408507523,1.2496542823275472,-0.7429774953834348,-0.882884781982897,2.6005309341276055,-0.774461595270441,0.37888030190552463,1.645100601045425,-0.21008607679351055,2.670603305607869,3.6121628155460526,-0.6958401087392848,3.0066579767953527,0.38740339104526544,0.4821150361642054,-0.12160926723212342,-0.8272840561794956,0.7198173481873512,1.824262630686566,-0.7221375254563966,2.316185039728637,-0.8275949903541441,3.251711070925411,-0.7251459974922302,0.7200328614881445,-0.6490234512932768,0.2985239521374262,-0.7521835486335662,3.1765638743478135,1.180740767649818,-0.587774771628572,0.8767440164879983,-0.0021984996506930416,2.8847882458293235,1.84685720273071,0.3800186881817306,-0.9798734455230822,0.8177067323549342,1.0389980586626284
SIDM00407,2.7101922598174224,1.707773556566704,-0.7023929318783947,0.24354740040151737,0.5146258169297924,3.253331657448768,0.5508609323786595,-0.3231676409539193,-0.32603943880666364,-0.0026783927179569573,2.0492467330247797,-0.89571573936124,0.9965989226724097,-0.6417225374764188,-0.9421198057877829,2.6616272504919833,-1.0012297470426876,0.4652353556308003,1.8115365977846953,-0.6279887052867371,2.480382587770805,3.4400928666992177,-0.7188325261600134,2.918947572825426,1.865676266799529,0.548668528358453,-0.3680798100194988,-0.41651028899666726,0.7981782591884189,1.5176520280397727,-0.8297999136081435,2.1069668955692413,-0.7318492523474697,2.9654236330527053,-0.9451993200049146,1.2253654644525755,-0.7068579742854084,0.9550313224509012,-0.6416234528801043,3.2864094164727677,1.2594593837032877,-0.40550148119647694,1.4475089175222178,-0.4474930848663633,2.599648838951495,1.7388844332237285,0.7313342539328188,-0.7438818527529147,0.5981454299340803,1.6026447992843627
SIDM00631,3.0083804294425427,1.4637455041238177,-0.4500795041292953,-0.721195103470376,0.5357875686524592,2.8929820674954616,-0.6072385426243158,1.1244796816741784,1.0067659336798207,-0.45982795092922873,2.0411158700842797,-0.9499169619909059,2.258157987085604,-0.7202621084369466,-0.8577797818367496,2.624249095375578,-0.6126700826526711,0.17664198362311959,1.2390406017458073,-0.5447064623103642,2.8941876897831817,3.62262782490916,-0.6550657665510315,3.0697721864565004,1.4003619112558747,-0.47469990349222047,0.1463430797583012,-0.8324878848393222,1.4913210657431921,0.4031120048693206,-0.8122126223694971,2.6000827618772795,-0.8328756763803316,2.638550648576715,1.324120829663889,-0.09884215130263517,-0.7673628798627177,-0.2955773888815004,-0.7076117061663694,3.3376877766695228,1.938923471070746,-0.3883066556806467,0.6945581655487193,-0.3914421067061656,-0.6028137164595255,2.2867903059438985,0.8880132751106293,-0.8068874926486205,0.6848339105746106,1.5154162306160914
SIDM00324,2.755734144340796,2.023822944684853,-0.24010717830869038,-0.8586832434805275,0.18728932282233762,2.954770429119574,-0.021637620588118314,0.6701801727927498,0.0678170892736403,-0.17448742586415508,2.0110381558602013,-0.9970920340673772,1.269651961488532,-0.6912509956006683,-0.9392278635082395,2.498717455845283,-0.8325129596862237,-0.10827011367237419,1.0758792541073634,-0.6789636097474248,2.6391025522495255,3.607808850803881,-0.5372537490193197,2.934535888761392,0.9939690997224788,0.6242292111871809,-0.17258169018789898,-0.9076779122479625,1.1474869641943728,1.2301204541861697,-0.7876949401017826,1.367117815660661,-0.8471092580533288,2.60201175287012,1.442482967399132,-0.44590028420189515,-0.6096009544823059,0.17792347799695354,-0.7174546398206761,3.5370741985878458,1.5475242277332508,-0.03666111364714412,0.5173096956217861,0.7426198315103436,-0.7533894766799505,1.9889756697196257,1.5342066980282254,-0.7177419089973132,0.18297595913964984,0.8390838182701795
SIDM00410,2.27566160334707,2.177591814963149,-0.5990875042635999,-0.00969956070188869,0.5903039316639672,2.894935946979786,0.13904076902659027,1.662961100943909,-0.469519604512716,-0.4503165074857735,1.9898882553234039,-0.9115555235688813,1.3244003643500784,-0.7456496632900635,-0.5616586632272093,2.8150491908559667,-0.9397364396665144,0.4085674527664186,1.1543897925880753,-0.7038429796256606,2.8465636740854947,3.4026043083379798,-0.49127795895391674,2.9471214749055856,0.7792837458424099,-0.01906543124711404,0.3949946629112602,-0.7191704049896044,1.2565486510562758,1.8461730141908712,-0.5398367187324296,1.741051460092792,-0.838525206985978,2.7214837584933456,-0.9422165163063755,1.016132694747839,-0.5888727475269228,0.4190122817360155,-0.7578549311063185,3.449203894197386,1.7532964577041756,-0.6083075423424158,0.7015227382816127,0.18048361209952193,2.2722130274087355,2.254545978483554,1.3708123033100181,-0.7093370168054715,0.7434402976812746,1.0061182469096226
