,HRAS,E2F1,RAF1,EGFR,CDKN2A,KRAS,EGF,TYMP,VEGFA,ARAF,VEGFC,VEGFB,PGF,CCND1,ERBB2,MMP2,MMP1,MAP2K2,RPS6KA5,BRAF,MMP9,MAP2K1,CDK4,MDM2,RB1,RASSF1,TP53,E2F3,FGFR3,E2F2,NRAS,MAPK3,DAPK3,DAPK2,DAPK1,THBS1,MYC,CDH1,MAPK1
SIDM00393,0.8626634377952792,0.7206596497091634,0.7712725986432212,0.4660598600281141,1.5438177648678204,0.95544208197096,-0.9042639331808556,-0.6999795863326707,0.8264541986468378,0.25738980269119816,-0.7512839232964913,1.1717875085440435,-0.6361438282958302,1.2776148638636449,1.866935679734485,-0.7542298699489408,0.017557983229209467,1.0321547732499226,0.39312194284077684,0.4967278292238878,-0.5805457137173137,1.6234787352785947,2.1853059519781755,-0.5023277552901755,-0.1460437439283316,0.5014863749318622,-0.48136980297933646,1.2830741499748055,-0.012615513713163034,-0.20321590310593374,0.6313091343657761,-0.055311789025164385,0.09370184504931095,-0.6265724351720473,-0.3807248300724907,1.28657041253867,3.8343659400279635,1.0489157795594248,0.4669914304345183
SIDM01174,0.9890988641478464,1.3062088743211222,1.0950267964594491,0.4123490415624699,1.803048720373889,0.8522823923980385,-0.9233342504494298,-0.7407337405879362,1.0529946524287224,0.34731255637368735,1.4858513493385725,1.5195195011604439,-0.8004877601279078,-0.4064423540573824,-0.15268640881195475,-0.6632814525423704,-0.7873564128252664,1.0989389496017439,-0.199784458839079,0.025258730442334804,-0.9573474544925861,1.8882130975399278,2.1498499792955776,0.3305451378095127,0.4229398822796371,0.5017007165826042,-0.7341699249125628,1.0369153736641867,0.28612961996445246,-0.23607265673517003,1.4562122796725314,0.31614461780973524,-0.12038766180339253,-0.6720690483530045,-0.6799058937035951,0.1463639283823593,1.7364257551246691,-0.8667744376800637,0.7325015653444349
SIDM00530,-0.4701578773910657,0.21001428681328946,0.6153892698049821,-0.046559812166583225,0.7033727611777243,0.8883078722530936,-0.7999296209569998,-0.5083821487432584,0.39801220346910304,0.1374521047675055,-0.7416952816695299,1.350259228855386,-0.45593009068922896,1.023866247793043,1.2500941034152415,-0.7070519464190738,-0.8537792502343143,0.7363627155672148,0.26930338822006045,0.2615382793299343,-0.9178157748773432,1.3912713364133416,1.7404782224054431,-0.6823153139881059,-0.7730155877371391,-0.08680494460756241,-0.7927005443303512,0.8614534973300355,0.24397106279049818,-0.567304159751836,1.1238230954858546,0.9169260195222048,-0.10387843403833585,0.07496531990874575,-0.38396672806204546,-0.8101452780359972,3.020294834425424,-0.8357434462813054,0.2579529810077829
SIDM01149,1.0397781457319377,1.2208700211304937,1.209037005963007,-0.6732160411648367,1.2771727634541727,0.43953512218077256,-0.9039701990337204,-0.7930669698680836,-0.06810520123168032,-0.07763504881073187,-0.8533091730840725,1.623118991611781,0.7516419898905761,0.6153374240479343,-0.616684254031677,-0.469708560898895,-0.8371653901351344,1.2318180667183851,-0.16369558438079207,-0.541596812784096,-0.9876330262774796,1.2237210257268756,2.0699264705477636,-0.4913940443315292,-0.6950036268815839,0.16139047784327853,-0.6641002793277195,1.2034824900041972,0.2474403179043923,0.45677337483428243,1.5848583703835986,0.11311039369879472,-0.2618045800025559,-0.7136490659748232,-0.31958921339623747,-0.5617427913943441,3.825531182818961,-0.7257416295425392,0.32966018226641297
SIDM00243,0.8053787688259535,0.24549244957508787,1.3303455399948436,-0.6316875471997246,-0.6276098309512431,1.7410637625769805,-0.8603242015477401,-0.7372928755120272,-0.430615926285772,-0.29642693297873773,-0.5026193951553566,0.5119943058845351,-0.4806918608578702,-0.40702287353284844,-0.2647692459112184,-0.36155431569975416,-0.9004841504797257,1.15959484101362,-0.5108931195783887,0.5942058893880212,-0.44654377124751016,1.712120591590775,2.075752518173659,0.34934524056003147,-0.6882980567877619,-0.10855187108049887,-0.5009687661362282,1.0891784569706764,1.9223809802153886,-0.5859559552502758,1.9765779644269112,0.4825651773028974,0.030497729943997177,-0.6685501321458965,-0.22621742519378585,-0.7053398664365813,2.146661515583419,0.953396175918008,0.9471550918527534
SIDM00176,1.2662231313256656,0.13544117642430797,0.9159233521646565,-0.19388083179325066,-0.7443038596770073,0.5537878912086818,-0.6058719759024568,-0.7176620687073616,1.1617455674883448,-0.10455848164640699,2.7240195165182794,1.8349252070952065,-0.8822861280009905,1.8957671280463424,-0.4367229213994967,0.8807673629396513,1.41833275201802,1.1985718526411562,-0.6617774516276183,-0.4188567927807672,-0.9474965080956305,1.8333375083176437,2.243909864847299,-0.2925786327228884,0.08314919695494603,0.46012980109157164,-0.7230187805018994,1.282076737108373,-0.18271032421020167,-0.5645080540910854,1.5599602165405824,0.34552355939477486,0.4766943389244466,-0.8171804534208554,-0.7812542484769655,1.5198480251490523,2.5201500188820356,-0.8922253860110148,0.6129541912723668
SIDM00422,0.5806693931364068,0.3014006338428188,1.0042605633232782,-0.7553053315104455,0.32346309123458106,1.7909770350200291,-0.9127815982692283,-0.339592932172713,-0.3671311480216125,0.012911059862366034,-0.7504453491440428,1.324022430690598,-0.5442533503712087,-0.8470963900119328,-0.5762986324607244,-0.7492797853567121,-0.8635603332374792,1.2316648699751702,-0.19447426369241919,-0.07418192465994483,-0.6848750915221553,1.4285285576514166,2.017808843935168,-0.043468976674848676,-0.3007030574076528,0.22463236375859705,-0.6428763786661804,0.5411881528051684,-0.1310944281182047,-0.7080727312269237,1.599779057387456,0.6232017493586501,-0.054343379194888124,0.23330882770865852,-0.7606109944757184,-0.6629940070336584,2.802960546699132,-0.48761946495873265,1.1346633657585268
SIDM00532,0.8728185838656591,0.41073280976188964,1.0292955285668353,-0.11883004328639615,2.0597869174884136,0.46231371402037874,-0.1911509889403569,-0.7294742663224373,0.34691275886478945,0.19601827229567373,1.7047596645412508,1.3099735012536171,-0.6323683474416796,0.60080618283139,-0.5318230022842775,0.5318198561148989,-0.846102442708314,1.487774696401319,-0.7849550645362684,-0.08458994193958619,-0.7551368580267576,1.8770781514557182,1.8892141987069082,-0.6863422177767483,-0.7829328092032872,0.47826015864530597,-0.662863409688717,1.0767076861624274,-0.23216135887923195,-0.6403746093465494,1.7623867741348886,0.29394470103323167,0.536392656965447,-0.6357924934125004,-0.7330448768749611,2.728765404669709,2.2056624861600063,-0.8018239882892686,0.503869595559974
SIDM00077,0.3656182403734003,0.05077276799582335,0.8327783355813284,0.4794368086533266,-0.6717541743944166,0.764212735560323,-0.760994656425774,-0.6620935031174888,0.8758465032869025,-0.09067323386915432,1.8600846184863327,1.4319165149003914,-0.7777220247482733,0.9124199844540907,-0.4323750882499338,1.2714649997962284,-0.8393641934445867,1.3111271491255712,-0.7202973839592168,-0.6104428614253378,-0.9048875973800916,1.5931991326623547,2.058881478424124,-0.5540020990035457,-0.21445212666651647,0.34052868900348193,-0.8220760292639467,0.8890450218618328,-0.10054168568712565,-0.6501894017453613,1.087219799290082,0.30288530811024184,0.15518461810429768,-0.6842099926458215,-0.6078764742925247,2.2512350210808774,2.5798515617474655,-0.847230246783489,0.5944735016633973
SIDM00561,0.32687508465551507,0.5532077261349431,0.6089166384207138,-0.656200065722853,1.6324485573715888,1.118890228066798,-0.8579973316003838,-0.6225644110109171,-0.21069310700386304,0.06468124778331527,-0.7742788114958102,1.040321573577159,-0.6834957676981549,-0.8204553518720097,-0.6672769391028188,-0.6321078845809492,-0.623272004621491,1.1641971475356712,-0.3616779109644074,0.721499179756665,-0.7683731444687057,2.046940746248043,2.369618118348799,-0.0330599024555422,0.4300242285640964,0.095677842465835,-0.586586200497859,0.8579836020212332,-0.3261610824508552,0.3111591469339608,1.3160669241149885,0.21740830338512,-0.0555628053290348,-0.23451096058274062,-0.6595988578560446,-0.7244487168811997,3.2129780409621396,-0.8360309644895486,0.8748946148644476
SIDM00407,1.0341048621820617,0.5584798926782896,1.1148613034806671,-0.7824195580436445,1.1303069670330204,0.8624180335408954,-0.8894408899074908,-0.6619563229495368,0.02876112724771852,0.04687433415253575,-0.6985924145989695,1.458554167292768,-0.6058972925957251,-0.7160093226594946,-0.5955759101253933,-0.6032610847719435,-0.8715262142969237,1.2787339792527006,-0.33844921534578293,-0.12572670868999727,-0.7747227940160657,1.778888914183413,1.7644276818041211,-0.3626656286900806,-0.03627952576884892,0.3175182344934742,-0.37995205657490067,1.8161842085900692,-0.2668075106653222,0.14298233333352836,1.4924488010176489,0.37491687266492085,0.09301881020601276,-0.744553216020335,-0.741556163025053,-0.7675286497374925,3.114787947080918,-0.8537274401430389,0.4076637950201654
SIDM00631,1.9285996806720884,0.2942584926534339,1.1852952649795891,-0.7842372413478058,0.977816972930338,0.9523021636915238,-0.6784506019913612,-0.6076093131016569,-0.49020984865729755,-0.045835583589877466,-0.614545995506773,0.82517615417464,-0.7545499801641485,2.674441952518496,1.428091531319336,-0.6832286770235648,-0.8710078519343964,0.9877112660693413,-0.22331092553751866,0.12226269831838028,-0.4799048274937506,1.3535797647454073,2.0677414957119895,-0.052734923576317885,0.36893680436462667,0.3501912126155428,-0.7093864159708804,1.025626585921332,1.0633430782857598,-0.5318843518687352,2.271989497254815,0.5519675951212577,0.24184125585052552,-0.45204139884732486,-0.7653660281646064,1.1833122760932158,1.718519893391687,1.4884257277252453,0.7649553254428629
SIDM00324,0.9742523772535012,0.576600331507557,1.2312601798917149,-0.4437771628394665,0.6091723764929359,0.9844593024585638,-0.8822429865923042,-0.7447765204040706,-0.03238264404758654,0.03989130502052924,0.6058590279896432,1.1477937568719767,0.09644902310896396,1.8138389287359586,-0.6206188460614532,0.1624292559991842,-0.8617680770055692,1.0678224718830631,-0.317107765107548,-0.2631751513900542,-0.9957491320442342,1.2970086125225455,2.4589178438365855,-0.27395247263344424,-0.04823867548934075,-0.14720185716624104,-0.5247074890466217,1.461495071535816,-0.2897797425550641,-0.1129466859668606,1.8134615215650403,0.6058590279896432,-0.04798846671701487,-0.8145514964308287,-0.1964198040204256,-0.7394206516327683,-0.6286267120981647,-0.8515742059090582,0.6515085580319592
SIDM00410,0.5023695482269902,0.3288244482382313,1.1606568077507118,-0.7786584681193416,0.9088381535531131,1.5446094353273943,-0.9317369523823797,0.04862053996382902,-0.45926618431457295,0.1146115303182894,-0.7262870045335077,0.5789955295200843,-0.588512507299452,-0.8177111243688866,-0.6576159731444133,-0.707608056293961,-0.8918064801389781,1.46411150869602,0.706423491479613,-0.2082788612438139,-0.8873444979209254,1.817056961336588,1.6979126700779725,0.8359043244620608,0.030269123238012056,1.094992909593518,-0.8365335968605772,0.8965877802480393,-0.3234044856301956,0.5053887990630291,1.6486930709250323,0.555826087289142,-0.022006497156597644,-0.37933850321267626,-0.7593129709753734,-0.7819122593859398,2.357804687487241,-0.7423103066139645,1.0423493167702589
SIDM00483,0.7331109825977082,0.23562210797153146,0.5610709555730575,-0.3075559912677613,-0.6132238089668219,0.7738696540094848,-0.91631990926356,-0.8482530145687053,0.4534443475439432,-0.15303495792065397,-0.8500217916928118,1.1462603936069717,-0.6427911280823149,2.215184961150178,-0.24519501007085598,-0.7552326235669629,0.9055283776249152,0.9415636506042759,-0.7444940917595049,-0.3279028285272995,-0.8579012747675485,1.2499245137910386,1.845743416078472,-0.29269919275989903,-0.41401102634287934,-0.07087953273197334,-0.8047622144587944,0.931989595002756,1.5425840920492024,-0.5207913580494612,1.2182761652304506,0.48179690696369193,-0.16826435307820117,-0.6816366090901431,-0.4786278933939393,1.2796033889184433,2.823528911022252,0.8867840765844848,0.6723316522274599
SIDM01187,0.970411277814541,-0.10758827765338531,1.0167470285019677,-0.43931597479182477,-0.21672119880282406,0.4755926119731853,-0.9682211639628066,-0.7652728662585075,0.3582103512569178,0.3902831273392144,-0.85831681347588,1.8014641191161263,-0.7154845813296666,0.9551355706277286,2.299365402202269,-0.7966173051918463,-0.9310854577981964,1.2284298314327438,-0.35545072017590706,-0.30618347787267197,-0.8565891790117931,1.574017641095309,1.8283010491181542,0.049586044861373746,-0.33095099728555855,-0.07341177941912601,-0.8132792664635481,0.47780691065365977,-0.45210920191226744,-0.6568482559030353,-0.6930914715570544,0.7519541637592155,0.3763349384665836,0.1505041195617235,-0.5694511679072394,-0.7481029578565618,2.549522645653886,1.6300669871047184,0.25223619797855296
SIDM00216,1.590893249011104,0.25916363150566696,1.005479742043596,-0.5062525502833755,-0.43905338342891176,1.101616879814786,-0.9061418304885793,-0.542752624644124,0.7498231946179937,-0.03740438489459837,-0.7903559508088672,1.1725832137320253,-0.7734878533870574,1.2143719847813286,-0.21024940326497665,-0.6545958441226655,-0.9004265831319245,1.02237674726459,-0.3752690645375508,-0.3983673630834894,-0.783816653380997,1.761784884062189,2.192042291583105,-0.4677838156274437,-0.31853096680222026,0.9893635680754672,-0.5630766366602968,0.5534453631396299,-0.2791494440117218,0.13585922030719128,1.1486216105075844,0.24528522404246944,0.1275436076696137,-0.6693990702096023,-0.5311735658662926,-0.5794688006824482,3.0812767692045733,1.0918395408918649,0.5897366664591129
SIDM00199,1.1926185515196004,0.14460905100450563,0.7578954053429787,-0.20226485063056265,-0.5824439003370475,0.543799555534186,-0.847472067904616,-0.7354908697615977,1.0106678463460206,-0.18104659731521724,2.3597617708973635,1.0313001769025096,-0.639357894078703,1.1489674223345239,-0.5490577660207908,1.1937419252827963,1.510432497460567,1.466183680867758,-0.4878085829274512,-0.36819163448918274,0.7850809561960359,1.5372233085410067,1.9769592104627869,-0.4306545771099211,-0.3654780824778125,0.28634354003650453,-0.5855456483402582,0.5480652042165157,-0.34313541774612744,-0.6296076526344884,1.756736112809985,0.3636953529438049,0.2968442709782011,-0.6468537277344567,-0.521960413843634,0.7070229236856204,3.117449275530317,-0.8626141886593269,0.37738672596660156
SIDM00234,1.027439915786678,0.09369116818524122,0.1432038114954741,-0.7032963058113054,1.4828467736649529,0.3319341709895145,-0.9565054412188636,-0.676994840981256,0.3742510286033632,0.042562601968153604,-0.8305886424089342,2.0542340148513474,1.4580540235369988,-0.7056062891041344,-0.46817232884545995,-0.2626931323930241,-0.8689788490149581,1.5722970825762874,-0.41197014174381236,-0.0646573243052523,-0.602601027330373,1.5530964842131474,2.152578601825742,-0.4195452212589161,-0.35517822444881203,0.12710416514287004,-0.713789661422774,0.856001297650407,1.4577701423618787,-0.7955700382507569,0.7925299906958023,0.9879724526545866,0.17411075718432178,-0.53073265631573,-0.6077775546690667,-0.7787276195240601,3.4265715816247826,-0.3759024105803265,0.2959083711768502
SIDM01019,0.5775881602893553,0.25312984585601755,0.7981939278758636,-0.7170807124079658,2.6356881886242562,0.5722625153763801,0.1831291374130435,-0.5801499876615985,-0.29906321140917447,-0.011684422162143344,-0.7605260035193019,1.0925016095758049,-0.6945000381000765,-0.542540571241623,-0.40130759833973867,-0.4451836484237425,-0.8215259137231165,1.2834498077063237,-0.4955231370129736,-0.3765839375149139,-0.8046615276787583,1.3910993463093295,2.556345402977631,-0.45716067980264385,-0.6673413446399209,0.699605205336039,-0.6946687505518081,1.4657528022361752,-0.1925920933596316,-0.11665259240227727,1.5163003173080818,0.2433735208912191,0.2535017079052803,-0.7696324056793069,-0.6275156627964935,-0.035141132223686124,3.224688941551793,-0.7801305290976321,0.45497966794335526
SIDM01114,1.5668618166377084,0.7082488270134657,0.8550454668399418,-0.38169828151934837,1.809568590972798,0.2977784502582952,-0.8517498559208015,-0.5560137521897907,-0.4663923146931543,0.09059748966156746,1.6527524925895902,1.3970369907592257,0.2686555631682528,0.236587087077543,-0.20834114538639084,0.942150602355545,-0.7077947845468099,1.4496312827308537,-0.2677573841882438,-0.7151947314930089,-0.5520423567921099,1.6294089573167143,2.285620461293637,-0.5523406425973155,-0.025863264764893718,0.3900820339481518,-0.2958959336872066,0.5369865780475511,0.1099301811718545,-0.2805114129747485,1.306345035723831,0.616880288898211,0.5357890331615911,-0.5517636806223484,-0.6570782625575452,2.0486892499768348,2.336382745953971,-0.8271710859104289,0.7031795223760311
SIDM00584,1.5486352548133444,0.3430942563940389,0.5437148721712389,-0.06829802560387149,2.050995996691014,0.06251143782899052,-0.8631895504094573,-0.4334850269007133,1.0835414653738502,0.6833841035588216,2.4426154070945953,2.15912840135592,0.46646195057267664,1.0024740454381573,-0.09542929085061101,2.34693941882952,-0.6675778848904063,1.4357205827247486,-0.6492817276018341,-0.4423578457059647,-0.9414115461269438,1.6441868820711343,2.151458331932298,-0.7000232227220895,-0.9056699768905299,0.5037198276007364,-0.8201988098675773,0.7804595003697306,-0.0502116824226904,-0.4901361284190718,1.8138874001277605,0.4031083392231162,0.6807860572307356,-0.6764900530462963,-0.33185420187820375,1.7931684334125588,2.50647155033934,-0.41834228382077165,0.3852546261320539
SIDM00043,1.3412255360129535,-0.1701003502291513,0.4630923260380864,1.4340191562629732,-0.5560108824234957,0.44304892572009064,-0.9423703436955585,-0.5539040615283376,0.9942069745762084,0.10694110560111014,1.39053823852345,1.5709923576452067,-0.8753308734900592,1.052796321139015,-0.31865558398982613,-0.659267019232502,2.020785413773992,1.2774425804486422,0.01846004372797444,-0.3506474433841316,-0.8876788358853162,1.931610141711834,1.7865848438759844,-0.6405881387661807,-0.12392749368983143,-0.28383109665834333,-0.8280394336820853,0.8701154586636911,0.8292377291941218,-0.6192564043107783,1.5855310078406768,0.330265556541727,0.15254876008320817,-0.6072853679905084,0.12648781027823752,2.45245532172376,2.829624516842863,1.1582995501895916,0.7692896908782789
SIDM00498,0.8471915041611072,0.1585593607120241,0.8518213687877795,-0.3337045269113094,1.207387055351697,0.9262864463516806,-0.8530732290527493,-0.6217507411731948,0.5863817012186306,-0.14410851177137288,-0.6540375320537802,1.3159864375570005,-0.46886773469695536,1.561965242283558,-0.10320770609859566,-0.7357488410120439,-0.5256527117235374,1.0871071368050385,0.1812157129830655,-0.28281622738545314,-0.8911996663727083,1.8165366882954235,1.5542287073708327,0.1010782188311866,-0.38101914974628265,0.4620456456586002,-0.6231150590646151,0.7156008636583496,0.2335569695148351,-0.6846048809506022,1.239841883676259,0.7369178387216782,-0.1325369481655486,-0.6761271896109761,-0.7144280499748625,1.5357204980536654,2.6895780547645933,1.315314675946391,0.856634434280812
SIDM00406,1.0066153674798421,0.8005899839367938,1.0775036335251857,-0.7120020105067352,1.1925586648741453,1.1066268625230515,-0.8886665826901021,-0.637841153995553,-0.09172218711049321,-0.048107294335426876,-0.7143515486093563,1.4696703718839346,-0.406105214514524,-0.6874025725501821,-0.5243602624966758,-0.6975533249230704,-0.7867673108524348,1.536026635712908,-0.20140563860550195,-0.024352787950847814,-0.9713206270013652,2.0576120393342867,2.2938319046555704,-0.11123661732701902,0.1877880999258241,0.3632472247773943,-0.5393368827044218,0.9733830298028593,-0.15874167286895677,0.7858330728241684,1.7318647724990215,0.13215694636879843,0.1670012986568135,-0.7881624703545653,-0.61950696205154,-0.781652363587713,2.661358555086637,-0.9083345329013419,0.7723344729058373
SIDM00193,0.9913632432264208,0.24507727276954705,1.109606218026662,-0.325907391152035,1.1034521354431674,0.47203722937552894,-0.8936511875330925,-0.6611946908373455,-0.08137676938646304,0.11589040105679205,-0.4501067816694532,0.6124202497694545,-0.7345347913539739,0.767235823634056,0.007806334911269551,-0.854827899477668,0.17395355325293876,1.1956196561518353,-0.20827904198668173,-0.32192435213051035,-0.852116727239211,1.6365167613481622,1.973350539662629,-0.4961387480084494,-0.29817518408923055,0.7125327118930027,-0.6927602049137325,0.9421858673348291,0.6121124401453356,-0.15619065077894734,1.616914344414056,0.5600428585330005,0.18632524099541786,-0.7792978326536715,-0.6143965553512436,-0.6969019339430119,2.755094652802912,1.0664644649527326,0.7401685360092762
SIDM00045,0.27385649820831187,0.1835610819295107,0.4956164940753439,-0.28474038655904643,-0.6976086190362102,0.9277519269577793,-0.8642864299095402,-0.6806749712773654,0.3998056888667465,0.11807229945321208,-0.658364329827361,0.5435583396402773,-0.6926357944777363,1.2966503277183445,0.1169809029648834,-0.6555601733246555,-0.8582085573625634,0.9607418133131044,-0.2709273438293938,0.5143415410516184,-0.8955142447822027,1.8631833128625648,1.9168870088260312,-0.4692790176249177,0.09699130947684736,0.14336898303979875,-0.6752075663549925,0.6902853945533387,0.7118436972608492,-0.3227684309816573,1.267825175479052,0.6831639321935232,-0.0775107951465677,0.1630178094590743,-0.4489705594045713,-0.6541050914977121,3.4027307532556574,1.7954501927582178,0.4784221529726272
SIDM00655,0.30404076016886683,0.32404043470971117,0.9895350249735811,-0.6456342342565001,-0.5166209939959744,1.0367702490747754,-0.8126128598505084,-0.6126700496804713,-0.10668193117137453,0.0469052521542118,-0.756112239699295,0.45776416089673433,-0.6532792640566123,0.6167924308370105,-0.3446089795542228,-0.6977321456347192,-0.8939131678530606,1.1326691903846724,-0.5315156809814414,-0.49394530109144397,-0.674947080543211,1.7912191837498046,2.369226210005993,-0.5574672862127051,-0.7555740328197389,0.10173308489173243,-0.858160042069259,0.8375930954762586,0.6047402030942747,0.026246978043700585,1.8604055841191092,0.06655840993207847,0.08389616296776983,-0.6791975696051906,-0.38324821517946495,-0.6881480158524388,2.004963433258162,-0.29788441382964614,0.6815344393905653
SIDM00214,1.1733744870039586,0.5036215950010535,0.8751647461933301,-0.6922364988656212,-0.40017061017899,0.4769944451521885,-0.8865128310085181,-0.6786641197743217,0.01753145604622066,-0.13494224405125843,-0.6448402231147413,0.44021003900167444,-0.7694920850692022,1.4571125945992338,-0.05655821418239316,-0.6702939573290019,-0.7082482834993702,1.1374394480650747,-0.558997811711584,-0.3331995411077425,-0.8133826247967398,1.3111484161497362,2.1727157523650007,-0.3321630631866636,-0.24593453904212517,0.13467591765146822,-0.5963491505469055,0.7003539757182594,0.21423021492969643,-0.33881672524279255,1.360346206521133,-0.22267025411847197,0.009401606852635198,-0.7997961572401193,-0.1614940687734181,-0.3943695590161426,3.0298228153432905,1.2584688160965989,0.7714870803068161
SIDM01007,0.9612251439666122,0.9307229035125055,1.1330072333178813,-0.7417975821544054,1.233901032603945,1.48188531483209,-0.9244507114030068,-0.47405365929802706,-0.5931192526539657,0.08402399700483532,-0.7532566183891231,1.184750356587173,-0.8861440400363606,-0.8685623885514531,-0.5909862675735065,-0.7362004387619356,-0.9450152666935666,1.6535736230245413,-0.20967806981891127,-0.502085376211875,-0.9299946451318626,1.4814558237680013,1.9024886418197293,-0.4053244495433612,0.445755375042221,0.48168645093812895,-0.14786798734757264,1.5834512214611183,0.7006807475199922,1.2928559649363889,1.9762517057572928,0.6460407211023239,0.2487355327562065,-0.752070809479928,-0.6822762296129674,-0.5554777301502025,2.7783700710600905,-0.8991744779094893,1.0325425270227981
SIDM00262,0.26176566556724695,0.8478414908304842,0.9620291708058726,-0.7292263900453797,1.2644326885803177,1.2261552804348197,-0.4142636198725143,-0.6058276317574218,-0.31075146187878305,0.049700270419505574,-0.9193094892649367,1.5906421774445851,0.6604528470216944,2.573624404994353,-0.5095692718892948,0.7516451839564826,-0.6062401346027794,1.1857077200131185,-0.6657470640480153,-0.3206193951014758,0.027251558121642754,2.0424556126093787,2.873115894343078,-0.43925594794687156,-0.5604178919916551,-0.08945250553561616,-0.7846892642243286,0.8023636894933557,0.2128380487012283,-0.12922661597804816,1.641910294168641,0.2021104130977383,0.09057960724711153,-0.1875231713719618,-0.07810465084246757,-0.7645287486156366,2.7340656976460282,-0.8465958858751848,0.49913975664211563
SIDM00591,1.6192308489019296,0.7222654529007317,0.5756633276877313,0.23411539926212027,0.7658593219956699,0.8652144550102441,-0.7787346884344113,-0.5538641317017495,-0.014550564660184909,-0.16844040305653382,1.4663809867135895,1.4714746454322862,0.25692500085084546,1.1882606583639426,0.3050246271212111,-0.6971548894331693,1.0739432361675563,1.1701866150966178,-0.3083704362260025,-0.1663076760094537,-0.971788143570062,1.7085064314381733,2.1012198361436454,-0.5194257601766853,-0.05993538590469502,0.02559159746366566,-0.8286332492595597,0.9474641447551819,0.3582134626101473,-0.5532738182886937,1.4001141992729045,-0.2942695101983209,-0.23562299528386296,-0.7462910623695008,-0.4933281180404851,0.9968113962709236,3.0032393021761883,0.2273497405194837,0.8591791596264088
SIDM01197,0.7471402433388907,0.009783428430007705,0.6478542010514673,-0.0822005556226973,-0.3660648571266989,1.007449549734626,-0.9450857477672228,-0.5361537763194809,0.691431338699279,-0.27947323428236254,-0.6386288819214655,1.056622193910695,-0.7341875822258862,0.9082460160751619,-0.07495365225661202,-0.7291974753961922,-0.24881505406709062,1.4804779220157753,-0.29448806935265764,0.1192909331464949,-0.8136935340926146,1.820522919153845,1.7799881181577655,-0.688439962614102,-0.33649418251252117,0.20473706874939415,-0.7978470858527948,0.4285122876519171,0.8599367412416026,-0.38931498509323265,1.3292627046756251,1.315199923604772,0.2416481678532909,0.16000206755244098,-0.6627935548997752,-0.7343232432963657,3.1288545781670183,1.766862436920529,0.522950168440831
SIDM00905,0.934373551523397,0.4409683260286578,0.8410315862607681,-0.13187397435684148,1.5281427366569573,0.27125313627040337,-0.9139995333196713,-0.3860689706769554,-0.17285853298205495,-0.07593920246763698,1.2458709368832792,1.1483940051461439,-0.6115699295399742,0.8875169352002592,-0.12283273991760164,-0.7126466874726836,-0.36730817792781956,0.7986468003531931,-0.31923775445300256,-0.30934690523189334,-0.8820990241229721,1.9072518208860045,1.9527562402160408,-0.4358172131883382,-0.44585041594213265,0.26634755327101267,-0.6899850642146681,0.6838555064188435,-0.09788444353289931,-0.2515849296476385,1.7192905848455287,0.2472574583825102,-0.33184970269504804,-0.5855375717029319,-0.04270800170532526,1.4696647536207983,2.7951325997042975,1.5214075694135476,0.4776923171923914
SIDM00180,0.6787422239283627,-0.038834090257203455,0.31607088267854,0.0015872720753741204,-0.563812957272159,0.8751280887142159,-0.5985180422884385,-0.5166796440264121,-0.064239845047445,-0.16557726121446867,-0.3751775796454035,1.6405524474920798,-0.6871073622743848,1.3630131272512869,-0.2872701700101742,-0.33649279717106145,-0.8833840510389419,0.936219180794994,-0.6291473796653396,-0.4295181739555301,-1.0105887076621625,1.7680701814126767,2.5024622978579876,-0.2752210564007992,-0.14105289342568367,-0.11921369853948394,-0.6550118704245416,1.1521034888867487,-0.17850187109757135,-0.5951531674131562,1.5446331637752786,0.31135690990394804,-0.15784403048440093,-0.7283779385701589,-0.3779080752821931,-0.12693208013359872,2.8418042335367435,-0.29814479506741676,0.10244182541854636
SIDM00323,0.9563957209004537,0.6267723842189772,0.8045985280387759,-0.7426172944657128,1.5976597092694758,1.271102044514861,-0.9334349542023661,-0.5822411764651692,-0.41151138130745263,-0.013128265933973027,-0.6417625422610034,1.3650612487432732,-0.6496389661632639,-0.7509626794016757,-0.5641011798705918,-0.6343484591871625,-0.8893550769174763,1.2504742921974683,-0.03202889556666592,-0.3607246755825611,-0.7644886712127722,1.7433005349251023,2.174898230574641,-0.07414922089905525,-0.6562233354087749,0.5215829771922463,-0.7193276192667528,1.4680611164952289,-0.12146508808200346,1.0814668577863313,1.5692580412504233,0.4071498062243117,0.2223855317665688,-0.7855916998917742,-0.6899219134246337,-0.6125173788646656,3.551087965087328,-0.7947035466398937,0.601751983177623
SIDM00113,1.3281849289211316,0.7496237322070606,0.6549325714376804,0.12586176089282983,1.485748782784088,0.6719603683062534,-0.8182846715638559,-0.7367946820012139,-0.45246396822737284,-0.0866805210340083,1.0309452712075364,1.2623225506615667,-0.5505413399353632,1.1328271943126302,-0.3653704276933342,-0.6751498647755837,-0.7631692992883301,1.2907142857917295,-0.13099564854696072,-0.22363080789574535,-0.6201299428470607,1.6071293671406375,2.4575046192043195,-0.4967134316319385,0.09218351679782641,-0.00455576331239921,-0.7720911397609884,1.0584665173063172,0.312066012586741,-0.4091915153166547,1.8742483517699666,0.00473803671204814,0.10453951238253538,-0.7198544006223745,-0.5352666026385952,0.6299959895296784,3.046462965760756,-0.9375169862969845,0.4562024747412693
