,GRM5,PLCB2,ADCY8,CALM2,PLCB1,RAF1,PRKCB,PLCB3,PRKCA,CALM1,PLCB4,RPS6KA6,GRM1,PPP3CC,PPP3R1,CREBBP,PPP1R12A,PRKCG,GRIN1,GRIN2A,GRIN2B,MAP2K2,GRIN2C,BRAF,GRIN2D,ITPR3,CACNA1C,MAP2K1,GRIA2,GRIA1,RPS6KA2,RPS6KA3,NRAS,CHP2,PPP1R1A,PPP1CC,PPP1CA,PPP1CB,MAPK3,RPS6KA1,MAPK1,HRAS,ITPR1,EP300,ITPR2,KRAS,PRKX,ARAF,CALML5,ADCY1,RAP1A,RAPGEF3,CAMK4,CAMK2A,RAP1B,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,PPP3CB,CALML3,PPP3CA,ATF4,CALM3,CHP1,CALML6
SIDM00859,-0.8961323722431218,-0.6783768277946198,-0.7450125907766989,3.1619928532076127,-0.8676512403581115,1.0728454016939266,-0.5979376420565163,-0.5385032841207473,-0.39890327931148645,2.4294858793968843,-0.7206180165941808,-0.7380860280053341,-0.6731563447328858,1.5940010980367048,0.592200288737595,0.1793819074920767,1.3710126932322135,-0.6209148553568368,-0.6471594814524981,-0.858137586793964,-0.8178178997413966,1.4246229170722737,-0.6508561125172033,0.09212172348210095,-0.8909650784255688,-0.00044959185028481386,-0.7675247860135087,2.24792509975873,-0.9163466254729524,-0.7309092372106397,-0.8929140729553843,1.0119775861273788,1.454208244822129,-0.70727751891956,-0.7507249791381492,2.9690210546461517,2.561082304494669,-0.4221514059270843,0.31969855747345965,0.2812926938812309,0.7050736576521719,0.9697476007147092,-0.06317944462949077,0.3612912625453613,1.4529315024383989,1.4344114290534242,0.8510476200255211,0.1111735339987441,-0.8510521668879871,-0.3236293778647382,2.263750550375487,-0.7661075627285137,0.43424267478058887,-0.5541977599004377,-0.8715439770651703,-0.6662773650769809,0.48961036680957676,-0.2880886938983029,-0.5803022388496786,-0.48935178511626065,0.20566218122426658,-0.5941181326263144,1.564740207906607,-0.7404731123188018,0.34684212005819587,3.2873245106799076,0.9720204930320826,1.1588527240909583,-0.6212268100488583
SIDM00393,-0.9407459057951741,-0.8540141844986745,-0.7955701251355197,3.009435731510293,-0.6845735314152885,0.7712725986432212,-0.8273826490482983,0.06823020114923412,-0.5459717182597892,2.545804031694128,-0.6281422030312468,-0.8974032371291433,-0.8782446101317984,0.8662897909489685,0.15884927129676432,0.386931177389301,1.0148621540400682,-0.7254768937562168,-0.7068256304329038,-0.8266928890736712,-0.8185144609050308,1.0321547732499226,-0.6978717028306004,0.4967278292238878,-0.7900747910770994,0.5812350000567442,-0.880023853455463,1.6234787352785947,-0.966444065130509,-0.767582513347616,0.21791282290834238,1.0242714648428033,0.6313091343657761,-0.7293510129521202,-0.8808156992048083,2.488468250779538,2.4483802589724184,-0.600185199676899,-0.055311789025164385,0.09434747192877904,0.4669914304345183,0.8626634377952792,-0.5056230879556914,0.1597597405304738,-0.8681528994624725,0.95544208197096,-0.2911601231447192,0.25738980269119816,-0.9102641750646111,-0.16367650712732476,1.3053159494751148,-0.7211118152242851,-0.9133393875305973,-0.7196752152319441,-0.9862957265685448,-0.7308859978966349,0.0933257095482076,-0.30467664458595023,-0.7422681106642568,1.1540585658426492,0.015451333025916888,-0.762182437147941,0.9354435830908666,-0.714915957725051,0.688891265916065,3.372047175718563,-0.05680740440766337,1.067930388947775,-0.8237406735340034
SIDM01174,-0.9136811267291864,-0.8092473581031169,-0.84425572465959,3.323835251793048,-0.8535611502303371,1.0950267964594491,-0.7896005506624564,-0.13436539287601484,-0.2282194497217175,2.4961327245281146,-0.7089120901731427,-0.8142414406448648,-0.7510810232931725,0.5136491395854611,0.17666074987472125,0.5933520495889459,1.29523549094252,-0.7585731892003837,-0.7431412469145451,-0.7439304795623162,-0.9097744422945792,1.0989389496017439,-0.7004838408356934,0.025258730442334804,-0.7644036175582092,0.5822058842781467,-0.8855605524506391,1.8882130975399278,-0.9748454763840059,-0.81933683131314,-0.7542791343497982,1.126745964693715,1.4562122796725314,-0.7730285561941513,-0.8855004920531835,2.805832936061478,2.1531351693907337,-0.5680078330564307,0.31614461780973524,-0.19957149894879464,0.7325015653444349,0.9890988641478464,-0.7190961015838094,0.035322119154406056,0.1011156040097756,0.8522823923980385,-0.043220374571560354,0.34731255637368735,-0.9850094975145536,-0.623903378062442,1.2374336515441147,-0.7699669250241037,-0.8654853883467292,-0.7763546897187658,-1.0067989302757,-0.6653616400343569,-0.38120480970800924,-0.1606874312836858,-0.45984954311327203,1.1498764871754172,-0.0001232294496516645,-0.6256964426560248,1.416444926224157,-0.7116480570171049,0.6952419900604396,3.443965759656987,0.3676814642260542,1.4125863327772539,-0.7832741612750791
SIDM00530,-0.9624029939293245,-0.8145650090473677,-0.8063424956881222,3.187352048295501,-0.36423193779634283,0.6153892698049821,-0.8635774024354663,0.16034406241828364,0.3206440563210301,2.65057891117106,-0.7830266662665467,-0.6992658467235118,-0.7593387615552729,0.054648510634315216,-0.24187832127041714,-0.044442474735018854,0.9774118993478305,-0.6785463782056563,-0.7379100397095348,-0.8217661302839078,-0.8323277661841835,0.7363627155672148,-0.727762737143402,0.2615382793299343,-0.7663645851960794,0.6729418112874272,-0.8305656048047286,1.3912713364133416,-0.9907445509340888,-0.8625095229132878,-0.7126963100381406,1.158993302754555,1.1238230954858546,-0.8447852171737482,-0.7963021735374115,2.842786504565202,2.294060340294108,-0.6116510183748464,0.9169260195222048,-0.2701101176881949,0.2579529810077829,-0.4701578773910657,-0.7417197307006451,0.18900079916212462,-0.556119126815652,0.8883078722530936,-0.28046667171215617,0.1374521047675055,-1.0296747586305293,-0.7211236946763085,1.0590447854485003,-0.5792037664434028,-0.9745943428506304,-0.6971196893937008,-1.0001901749793212,-0.815640812961412,0.7095290090439623,-0.09426386552203189,-0.7589478800330662,1.4535017752617636,-0.6803993709098017,-0.8036711277757781,0.731020822403825,-0.734532266733428,0.6779971798836371,2.9668472660660896,0.13608012263749875,1.4329202934818164,-0.6307967160397139
SIDM01149,-0.9278359078494903,-0.7858758509843029,-0.7960585521696926,3.3820827102164155,-0.6005669810770033,1.209037005963007,-0.4418593531340472,-0.24266231674351962,-0.24177407956036684,3.2304237941027356,0.9627956610533714,-0.8306649683240253,-0.8758393389981273,0.5649670516433438,0.1604443294108103,0.47293990172935146,1.0549647879320312,-0.7274548435149127,-0.7571668997069948,-0.7041463948578599,-0.7897292070842289,1.2318180667183851,-0.7595534887313069,-0.541596812784096,-0.6207853908692308,-0.654259777349542,-0.8301834848800491,1.2237210257268756,-0.2465770743680984,-0.8369601226348787,-0.655780181415784,1.2926589961845016,1.5848583703835986,-0.8833290930558486,-0.8628898789082616,2.8819096254344307,1.8907063613917017,-0.6056654369270253,0.11311039369879472,-0.1065218331387106,0.32966018226641297,1.0397781457319377,0.31620579658506726,0.4535653169750941,-0.4132652473692855,0.43953512218077256,1.001909891204051,-0.07763504881073187,-0.9765078623689671,0.9765191234891292,1.2505145615206903,-0.8051205108131072,-0.5100551093007886,-0.7342985396875468,-0.9179037399579572,-0.6536210394392158,0.08159849193306079,-0.07401836143382555,-0.6235981255244872,0.8441648143508377,-0.32766879386750375,-0.4470662583119695,1.2852721693137423,-0.7854787338173368,1.0008732619119722,3.5074089426576265,0.29101618038309535,0.9816448615878757,-0.6744209211704032
SIDM00243,-0.9085639164906278,-0.7616525858369221,-0.7744919779041811,3.010154391692935,0.010043506923325268,1.3303455399948436,-0.7797886502908821,-0.09654615298092879,-0.572613921682383,2.5271051673712233,-0.23875039801169168,-0.7039411056115007,-0.7759005020128595,-0.07895955144219545,0.1139043322460116,0.5037322159290888,1.2293933116643116,-0.6411067497420835,-0.709540640288176,-0.7218043424289394,-0.8823572857076989,1.15959484101362,-0.6203420547893254,0.5942058893880212,-0.7810631963100974,0.28168404621317733,-0.8530431065402846,1.712120591590775,-0.8571424663851694,-0.7652846617613884,-0.7368971840889184,-0.19979500450628515,1.9765779644269112,-0.740427942670561,0.21273802200358588,3.0801795304711628,2.1545978715834764,-0.5416565364895506,0.4825651773028974,0.3433145342519991,0.9471550918527534,0.8053787688259535,-0.6172968037877203,0.5134623043931028,0.4371839412295647,1.7410637625769805,0.1672785738960016,-0.29642693297873773,-0.9024002137613525,-0.37499917024546703,2.019920166494972,-0.7829221420437172,-0.8825050262262131,-0.7045369079564169,-1.049256268581335,-0.8287630413967977,-0.7221815985028773,-0.11707200250823262,-0.6981100766368546,1.434595216406561,-0.32026785963165516,-0.6513799615629756,1.5253015940166343,-0.5696411053059042,-0.8736508304633976,3.1706545837937328,0.5144341866644859,1.371924809829085,-0.5825786263708236
SIDM00176,-0.9308118859532829,-0.7943712500666589,-0.3824912119578623,3.2592645312237067,0.06053646332593332,0.9159233521646565,-0.8228323321698034,-0.13226141192138477,0.1571760728885197,2.903816917702673,0.308456153888986,-0.6539096955319367,-0.8136196575908197,1.4757930974393183,0.09585950337371395,0.1648938554757957,1.8183991011010934,-0.6728079049348105,-0.6873983892405542,-0.832417888565636,-0.8352350232680343,1.1985718526411562,-0.6700606965778203,-0.4188567927807672,-0.9229851884580391,0.5188079189246151,-0.7880576382461324,1.8333375083176437,-0.9606776011075092,0.7105066430335825,0.11254695425546096,0.9915933099389013,1.5599602165405824,-0.8785368610255275,-0.780901091262856,2.5801865780922357,2.046538255514264,-0.618810595899667,0.34552355939477486,-0.7001832410414802,0.6129541912723668,1.2662231313256656,0.8000133655987538,0.17120326428034735,-0.7506062715442624,0.5537878912086818,-0.35873205399361413,-0.10455848164640699,-0.8544275475454154,-0.5465567715752245,1.5302573305188563,-0.8280319568937007,-0.716553216543308,-0.7609023442718352,-1.003093227762822,-0.6893877700372097,1.2822896049779768,-0.13047187896401452,-0.5042383063969289,0.6179454950897953,0.2611141449398629,-0.5938614192797039,1.4247247872381434,-0.7184414634838984,1.1434690078482008,3.1116898847575,0.5554290797657878,1.3390011134700321,-0.6582601854287004
SIDM00422,-0.9205362792309274,-0.7819048676695958,-0.8970725349196328,3.0119717917591204,-0.8939942186539186,1.0042605633232782,-0.8284012587365556,-0.5299681274677334,0.11396659786102178,2.6892801771908266,-0.7644450567603223,-0.8479854659061073,-0.7710727815050517,1.076571869469845,0.07093030733340736,0.5109776490203347,1.525820213218875,-0.6929065139835894,-0.7089332919067475,-0.8227869402263389,-0.7134380293561996,1.2316648699751702,-0.4862182725298379,-0.07418192465994483,-0.899525506576865,-0.4837286337008625,-0.05971941951769017,1.4285285576514166,-0.8713593380235771,-0.8098137791514995,-0.8397897587515005,0.851381863533244,1.599779057387456,-0.8270608220018799,-0.7621023144767928,2.99356442067632,1.968892574049716,-0.7367314667950737,0.6232017493586501,-0.28220378280909675,1.1346633657585268,0.5806693931364068,1.2974055149598782,0.8887646379054739,-0.7260927005569031,1.7909770350200291,-0.11557368596775493,0.012911059862366034,-0.8884900876493438,-0.48210939637471945,2.2290020861005657,-0.745867473371523,0.5112729823871527,-0.6404207969602774,-0.9943973938217553,-0.48825430084234,0.7552526556760844,-0.05214547597614896,-0.6802419456964852,-0.5326833208428079,-0.04696243045748525,-0.5857716023213608,1.2839871458995706,-0.7057129387094494,1.421128511197125,3.4168298655201856,0.38741160775433325,1.2027910248220641,-0.6980131388627582
SIDM00532,-0.9693620671115573,-0.7693031982929944,-0.7964322681000271,3.226423999684445,-0.796948121274219,1.0292955285668353,-0.8362871408033874,-0.21740505663507562,-0.20729314296397686,2.2222744057475947,0.8793586652983748,-0.8916728491385737,-0.7556926837921758,0.808123142168035,-0.09019913516542319,0.44606764583608005,1.603835161790629,-0.7825234140615958,-0.8505210074535041,-0.7096634604108598,-0.8188576979496893,1.487774696401319,-0.6590132949054496,-0.08458994193958619,-0.8947267241358012,0.22626788046463714,-0.735332653144333,1.8770781514557182,-0.8840216671605535,-0.7601359577608441,-0.3077150313160734,0.9984245796715964,1.7623867741348886,-0.8472303527979744,-0.6344848120905676,2.128325853164695,1.9407350263253205,-0.5653406728228656,0.29394470103323167,-0.5321035096677076,0.503869595559974,0.8728185838656591,-0.3982292473651766,0.3340613381923428,-0.4864234641517886,0.46231371402037874,-0.40591812390186033,0.19601827229567373,-0.8812210759204863,-0.6605880184626305,1.9625996171881153,-0.7411121600865022,-0.6011659998106876,-0.5016249152310059,-1.0052816467475856,-0.7619794789476786,0.6292862233881031,-0.0032029651114079557,-0.5668386311712476,1.4314713775763361,0.24886363434871966,-0.6578620556007119,0.9876448755684307,-0.7549132738941521,0.9878376865107923,2.9538954767515273,0.41956425755805266,1.4060186364848823,-0.8362634891468991
SIDM00077,-0.9174086838415217,-0.7598089344886149,-0.7988662679296586,3.307544970854975,-0.4628291191203996,0.8327783355813284,-0.7771871339979949,-0.2326144004461969,0.019746141020871483,2.4119669712726233,1.1511993312262403,-0.877913552666921,-0.814350791563329,0.4800282772427479,0.17664212484923,0.3597469214434294,1.3188051239845613,-0.7258448665694665,-0.7041525836200287,-0.6945276982516484,-0.9058298195369834,1.3111271491255712,-0.7144979983799142,-0.6104428614253378,-0.8871947391036088,0.0687577152631901,-0.8353535784477383,1.5931991326623547,-0.9215617045853373,-0.8854305651719893,-0.7329726722505302,0.8621321933978339,1.087219799290082,-0.8610593143258557,-0.7816572040817023,2.6067470192176394,2.078329864616886,-0.8652886012234958,0.30288530811024184,-0.2206075563459411,0.5944735016633973,0.3656182403734003,0.47234124643542935,0.32212860185643216,-0.6056409647388987,0.764212735560323,-0.12906425791959275,-0.09067323386915432,-0.9740394530462245,-0.4861036141618164,1.0169277472087708,-0.755613484912529,-0.651593501021565,-0.7039291594240312,-0.9620410211031055,-0.7859821544377311,0.10376598928424405,-0.06293558956504683,-0.7116972288280794,1.1571703774529924,0.2591837881558996,-0.765305033399675,1.0638998094366838,-0.7381720312327276,1.2972487554494467,3.310363302075499,0.4238152100464228,1.3635014498796487,-0.7144787121819707
SIDM00561,-0.8585591979808749,-0.6020646023088109,-0.6195957863319898,3.190221971748481,-0.9633495567795086,0.6089166384207138,0.9112239059094114,-0.6159553018679469,0.1877977971505099,1.6637778680208624,-0.752815873442252,-0.9432550957086554,-0.8157320588344983,1.0571946166114963,-0.10593874329607836,0.7562151478621758,1.3174099685004288,-0.7429774953834348,-0.7683110967583254,-0.7961856264169238,-0.8595090007409305,1.1641971475356712,-0.6926891359449522,0.721499179756665,-0.8738274645784544,0.23422631638989205,-0.8473396708862885,2.046940746248043,-0.991191510047195,-0.8313120158947988,-0.5190837962508223,1.1188680333232663,1.3160669241149885,-0.7961596319009412,-0.6760069873405079,3.136849075823599,2.573862803282861,-0.8658538775944401,0.21740830338512,0.6391139272898594,0.8748946148644476,0.32687508465551507,1.4713705440202447,1.0084845611104425,1.172539468498704,1.118890228066798,0.4821150361642054,0.06468124778331527,-0.951531520537547,-0.5937344417004673,2.3282189031949385,-0.629043268853591,-0.05871557603689307,-0.8427775575839219,-0.5821515094714776,-0.8122333522006223,1.3871511208808889,-0.2580999925140936,-0.6490234512932768,-0.7491219932682911,0.2985239521374262,-0.7521835486335662,1.5135188108650857,-0.6609378920778358,1.423172597588325,3.242766755967573,0.29186476071671674,1.1065463462942298,-0.7907216743543787
SIDM00407,-0.8803253187633823,-0.7507156392647842,-0.6374227484871546,3.110247039527568,-0.8939726514687002,1.1148613034806671,0.24354740040151737,-0.40085878911189465,0.5508609323786595,2.319138010388109,-0.7086223199208217,-0.6147677179129746,-0.766866662261377,1.322369535551468,0.3145431076609575,0.5878636837440928,1.5079092158398844,-0.6417225374764188,-0.7270348947484292,-0.7389155761883054,-0.8550242080938447,1.2787339792527006,-0.5784292309111243,-0.12572670868999727,-0.8434736731707737,0.08744778046897399,-0.8162769454326424,1.778888914183413,-0.9668223778454199,-0.7403745671739907,-0.7833300383754195,0.5137597677192032,1.4924488010176489,-0.7882235355462922,-0.791600236061103,2.8360745995306984,2.4375270524057764,-0.829521308577881,0.37491687266492085,0.7431553010308737,0.4076637950201654,1.0341048621820617,-0.13191767329962079,0.9019481854230789,0.049722395624617846,0.8624180335408954,0.548668528358453,0.04687433415253575,-0.7193545214083665,-0.518026647299022,1.9649969479781697,-0.7474136565212334,-0.9017413029113212,-0.663908412907429,-0.8121690614754226,-0.7215084351185576,0.08210346213605557,0.0673558775846923,-0.7068579742854084,-0.6226830235252265,0.9550313224509012,-0.6416234528801043,1.3930358996923546,-0.6937078204390833,0.9935253353079472,3.4266479450119984,0.41498770347304387,1.3589057913372822,-0.7758941595485901
SIDM00631,-0.9104660989653426,-0.766329452752322,-0.7522094821935966,3.237105666565053,-0.31232070573145826,1.1852952649795891,-0.721195103470376,-0.46810282458670877,-0.6072385426243158,2.670347413757429,0.6455814209565329,-0.5121752978944195,-0.8959669650597903,0.6254032806829627,0.060115213128857564,-0.015031268323122248,1.502822685821484,-0.7202621084369466,-0.8533771742457583,-0.8577924203866983,-0.9058402182677346,0.9877112660693413,-0.6493173520370695,0.12226269831838028,-0.8582220528607108,-0.06225544024784444,-0.8545067239644524,1.3535797647454073,-0.9641532747941035,-0.7668768376848183,-0.5197800354334768,-0.11554412920619474,2.271989497254815,-0.8260996990467221,-0.7259787214626802,2.463466162454119,2.008821569548981,-0.6088290858471673,0.5519675951212577,-0.010311398595296414,0.7649553254428629,1.9285996806720884,0.7269733826758391,0.24747771838482954,-0.6471417189082382,0.9523021636915238,-0.47469990349222047,-0.045835583589877466,2.296684683401241,-0.6017377914929306,1.7161941871242083,-0.6850259217041921,-0.9890402127202256,-0.7602782027843702,-1.0154178052647833,-0.8174191845635632,1.3084138597519044,-0.07197470403845745,-0.7673628798627177,1.6572274718995326,-0.2955773888815004,-0.7076117061663694,1.1135963908601887,-0.7327815758373407,1.3068492881655542,3.1821496313274444,0.2721867448677929,1.1974263725411673,-0.8076703911344432
SIDM00324,-0.9126259584511923,-0.8003466950002615,-0.7995501564626667,3.1861572262521087,-0.05901909029893619,1.2312601798917149,-0.8586832434805275,-0.12776808671451884,-0.021637620588118314,2.62522546684785,-0.006255171944429321,-0.3544914073233765,-0.8704975842412612,0.3802659090395741,0.2623215585456575,0.7565809557045933,1.6488973693348592,-0.6912509956006683,-0.7878876397927402,-0.7467574342905458,-0.8338755813619979,1.0678224718830631,-0.6622930837031693,-0.2631751513900542,-0.884456199711638,-0.6210974348184053,-0.7614289652825634,1.2970086125225455,-0.7315775977450806,-0.8072945384109531,0.39908532686860354,1.1730802969773881,1.8134615215650403,-0.7318991955871279,-0.79769207942568,2.792562744911837,2.0762231354108094,-0.5384473654698819,0.6058590279896432,-0.30767461753346065,0.6515085580319592,0.9742523772535012,0.7982798903340975,0.7120105579844362,-0.06572513413463613,0.9844593024585638,0.6242292111871809,0.03989130502052924,-0.9434536458670001,1.1360047160420128,1.287725777661048,-0.824859958028237,-0.18140964695225378,-0.7057165145658618,-0.9336147697501914,-0.6551658883181194,0.3273260383702997,0.1577165327053523,-0.6096009544823059,1.2688168502605606,0.17792347799695354,-0.7174546398206761,1.183915314438619,-0.8511879601735894,1.1315079376307846,3.614514435880308,0.24816871379935546,1.1123486350734044,-0.7603553500807151
SIDM00410,-0.8432998030913514,-0.5272005773810715,-0.7357717977343078,3.0174896391431707,-0.7939998444027728,1.1606568077507118,-0.00969956070188869,-0.5270960352963611,0.13904076902659027,2.5837463402856695,-0.7143439364561146,-0.893677849908546,-0.7728730303177126,1.681573368782574,0.15097632759175642,0.34882510078584933,1.7473589599679973,-0.7456496632900635,-0.7774455049435048,-0.8058914851049679,-0.7927383087580554,1.46411150869602,-0.5303998211996711,-0.2082788612438139,-0.8998169708333629,0.06380502737606991,-0.8618194831860826,1.817056961336588,-0.9726741050400662,-0.8103411152562977,-0.7819231549491021,1.7541786335987632,1.6486930709250323,-0.8026767483555914,-0.7397592257840899,2.6895084371194113,2.105548734886005,-0.7745559071013941,0.555826087289142,0.4064879870409372,1.0423493167702589,0.5023695482269902,1.3550340463337327,0.786061839910848,-0.38203732604926366,1.5446094353273943,-0.01906543124711404,0.1146115303182894,-0.8393468573073151,-0.6861052225444129,2.0038129564621254,-0.783151931676618,-0.7869212022739355,-0.7064438210502866,-0.9667834258030663,-0.5404764464270458,0.6587257827338724,0.5143230226181581,-0.5888727475269228,0.3165781558609134,0.4190122817360155,-0.7578549311063185,1.2956263894557818,-0.7846096367881787,0.6769107828387131,3.3197746526431238,0.7160453619551769,1.2168488685055332,-0.5713184587099375
SIDM00483,-0.9529118869897668,-0.8410764876062111,-0.776440970062755,3.1937765545295984,0.34006695791113195,0.5610709555730575,-0.816429603765046,0.3518225383280771,-0.08584669979044221,2.6873427200102515,0.0938817262281775,-0.9146015146904255,-0.8458344870642337,0.43256625804423215,0.009254246139762166,0.3555328013619332,1.222685037093519,-0.7578025650630607,-0.8175407975974004,-0.9148130301250923,-0.8373439819163998,0.9415636506042759,-0.6058883650753891,-0.3279028285272995,-0.8138179946970583,0.11633079643491001,-0.9307176379466142,1.2499245137910386,-0.9013869810552654,-0.8569293446105001,0.2898957554507159,1.2724478323596535,1.2182761652304506,-0.8336745878462555,-0.8317655711035367,2.5207972454886822,2.0261796057647077,-0.4600734369324632,0.48179690696369193,-0.11776834780824692,0.6723316522274599,0.7331109825977082,-0.26063457718672295,0.585248714802484,-0.6146201447135784,0.7738696540094848,-0.2756859353900881,-0.15303495792065397,-0.9721679858725035,-0.7630003417081803,1.2855186401358392,-0.7512590563287315,-0.9194718360981998,-0.8288048387685416,-0.9825413784002051,-0.552202826193862,0.785505190567275,-0.1184017411164616,-0.7066254143847696,1.2517964083843065,-0.13383608832920058,-0.7254378208670632,0.9299835743925469,-0.8830719493711814,1.4095366500176436,3.521131781508572,0.05700908058419439,1.2812823519609655,-0.9468107248878151
SIDM01187,-0.9883706539499733,-0.7358215995399128,-0.8653711922986812,3.146934924496709,-0.7462784935656845,1.0167470285019677,-0.8347633898858887,-0.26839976155992706,-0.647876158459073,1.91169976817072,-0.5614792103138978,-0.6072516959732216,-0.8860023946052966,0.32917970591992535,-0.17427212386858182,0.11050515422563054,0.9647869647426347,-0.7244772377014186,-0.7543610049652058,-0.8287958095712931,-0.8545981489571527,1.2284298314327438,-0.6787585989583077,-0.30618347787267197,-0.874650554890406,0.02963100559617462,-0.7546615863681704,1.574017641095309,-0.993389268055402,-0.8544888592685471,0.5889225089655807,0.7683777939523571,-0.6930914715570544,-0.8269081131506392,-0.8592851425895652,2.7445744562706453,2.112525761692516,-0.6395122623626248,0.7519541637592155,-0.4710960753081348,0.25223619797855296,0.970411277814541,-0.5201451470122848,0.4734243480928971,-0.8910687920123067,0.4755926119731853,0.3420044234526392,0.3902831273392144,-0.8924245430980161,-0.030119642310401613,1.0475206829642736,-0.5135551117048867,-1.0050011993081462,-0.5781625476997808,-1.0601487313938966,-0.359033511208712,-0.3731641353766091,0.4776369498108164,-0.7250248557506942,0.9939025285358711,0.025109147896363117,-0.7473943357057039,1.4010023367099398,-0.8038267107152248,0.5725234536443619,3.321465103812753,0.3964549191579356,1.2633525666974879,-0.7123460653466537
SIDM00216,-0.8790551216779048,-0.7474102167824929,-0.5559581969539343,3.025389257747092,-0.3499139905441781,1.005479742043596,-0.7395931056084866,0.7404605307534576,-0.6563676413134384,2.9077950385890072,0.9442845984917803,-0.7754023873767925,-0.6359057779636378,0.531958666183044,0.1280940154530731,0.2922543143365467,0.9481370478349275,-0.6359350750255218,-0.6793168875007027,-0.6713466632617339,-0.8018068001138777,1.02237674726459,-0.6385244217383349,-0.3983673630834894,-0.9542768878241196,0.7014256183717708,-0.7624065705664161,1.761784884062189,-0.8968174201568966,-0.8236558907690026,-0.7743506154800527,1.36675235523726,1.1486216105075844,-0.6038866199409165,-0.8023942376687612,2.9308045353550995,2.4351519088822235,-0.5687613907450741,0.24528522404246944,0.5882524030782726,0.5897366664591129,1.590893249011104,-0.6381334702270514,0.4546582966107734,-0.8906857210331921,1.101616879814786,0.8411538471914107,-0.03740438489459837,-0.8478961919122101,0.9576915339718303,1.0436317710612046,-0.7041560525683047,-0.8849754775098471,-0.6754815574227399,-0.9608983784140652,-0.6400217890585467,0.3132466257795353,0.011683914180336288,-0.6651688442536712,1.9065041476856703,-0.15661183839883225,-0.6486712871311973,0.8652584296859196,-0.7504510263592639,1.3809924161427638,3.399067387124266,0.500614475330924,1.5446545137044616,-0.4816353113904833
SIDM00199,-0.9089311441330645,-0.8408486218168781,-0.8208860425628773,3.235897191549685,-0.4657173697113118,0.7578954053429787,-0.8022248566022047,-0.16937171796027015,0.28421775929491444,2.4517473540120087,-0.727845562587917,-0.7620488063065004,-0.7325802158725025,0.7919746773489396,0.48562919607024824,0.4513723601909456,1.263802317651294,-0.7337380700191086,-0.7547066814997485,-0.7859232935080415,-0.8574048795554724,1.466183680867758,-0.6880357377756948,-0.36819163448918274,-0.8428819161162079,0.2579242253921331,-0.8629111226662368,1.5372233085410067,-0.9014850155235001,-0.7794797898932726,-0.020121636839424754,1.301689788337603,1.756736112809985,-0.7228978439555488,-0.7815563385492672,2.3600146016984196,2.0784813600100005,-0.41183592238386574,0.3636953529438049,-0.4461017150933527,0.37738672596660156,1.1926185515196004,1.5842406932992172,0.7403569752198841,-0.7685601246354435,0.543799555534186,-0.3891701558895843,-0.18104659731521724,-0.9530566245705712,-0.5763170434668119,1.6282339107007684,-0.7068050289397501,-0.6546421853523016,-0.6966527758678721,-0.9086881163876854,-0.77130887002886,0.8885687996204462,-0.09763669616305634,-0.5695614687574423,0.9442920515162341,0.5438848756203697,-0.6038582959086284,1.545104409980894,-0.6365727384508019,1.2222583348549392,3.701091322346611,0.42021442140560655,1.3339391166274919,-0.6799165624889925
SIDM00234,-0.9031186954226658,-0.7635032169886419,-0.5750057282972366,2.9183046066708833,-0.8472973528203328,0.1432038114954741,-0.8300575094810193,-0.44386484783971264,-0.25012078951154504,2.5382614958210814,0.291965010522844,-0.7510495602774182,-0.6610828526644695,0.8215099227382988,-0.17698487811034702,0.4182063181469137,0.8106043196270597,-0.6286924908536468,-0.7046438278628685,-0.5848738670546455,-0.8932545234844045,1.5722970825762874,-0.2655627205741069,-0.0646573243052523,-0.8689664946271829,0.3520810932728477,-0.7801698630472069,1.5530964842131474,-0.993596712707712,-0.8846631931054718,-0.8253091587622337,1.6162567255506177,0.7925299906958023,-0.8365218718142721,2.568041808480356,2.9271719803573095,2.180058655623337,-0.4838399022069847,0.9879724526545866,-0.08531870420026262,0.2959083711768502,1.027439915786678,-0.15229001695861466,0.7412184046322238,-0.8861896728487072,0.3319341709895145,-0.6029989785024167,0.042562601968153604,-1.0138257825687855,1.7505804128221267,1.4862191840417247,-0.7296246523399839,-0.7562231912845765,-0.7197331894690884,-0.9756022187712194,0.9775583199611068,-0.13357118033403764,0.03206574453765651,-0.5916797916360582,0.7900531147707814,0.15528211747200021,-0.6710456562057486,1.050568305704019,-0.8530062726193509,1.1578165773302493,3.6026776665126365,-0.052681164926313105,0.9300184260393773,-0.4309359181663032
