,HHIP,FZD1,APC2,FZD4,FZD6,PTCH2,FZD7,FZD8,LEF1,FZD9,WNT3A,WNT9B,DVL2,WNT9A,FZD3,DVL1,WNT2B,WNT11,WNT10B,SMO,AXIN1,WNT4,WNT10A,AXIN2,TCF7,TCF7L2,SHH,WNT1,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,STK36,FZD10,WNT5B,FZD5,GLI1,TCF7L1,BMP4,SUFU,BMP2,GLI2,PTCH1,GLI3,WNT16,TP53,FZD2
SIDM01019,-0.7631495993999775,-0.6813190332724663,-0.810889670248292,-0.8116717606843846,0.5379870393645497,-0.9400343329276164,-0.64470968974566,-0.6237272581906631,0.29608653876637664,-0.9174129320538359,-0.7455746172368761,-0.6634706884204858,-0.04571701321332998,-0.6639009348674819,-0.761845804955963,1.3085804250057262,-0.7052043825833096,-0.6609736368369229,-0.34746772192618264,-0.4858063531380929,-0.09478823959652602,-0.8065935456919225,-0.5571834905783986,-0.6434740652891582,-0.7375823348884167,-0.7082445349447323,-0.6804767278341577,-0.5189329449018361,1.3195226704850544,-0.9269025610623839,-0.7645573994289706,-0.8584284181658811,-0.8937357504535217,-0.7607103608672235,-0.5945953462109984,-0.8657029774269618,1.2504764201245602,-0.6509254189580868,0.32824449642590914,-0.8839757352917723,-0.5925599764966398,-0.6023481578568708,-0.7070475861051868,-0.6827271656069832,-0.8836922274073773,-0.3078205852788734,-0.4596895798924832,-0.8071628214878954,-0.6474375214553508,-0.7123316516266959,-0.9446531324692351,-0.6946687505518081,0.9071354719866692
SIDM01114,-0.38639335092227123,-0.6732642325743989,-0.6967609510320558,-0.6780223572235088,1.548443751403152,-0.8829030559643992,0.49849672570410175,-0.023294207492102443,-0.7744781650601839,-0.8425822153624349,-0.6468948498765112,-0.6992351158545124,0.6574956098867382,-0.8319989184509083,-0.7644608873968309,1.1425961608094664,-0.6792410837518336,-0.9177503240262416,-0.4956228286396405,0.16986865863037554,-0.1827491738325775,-0.8689171988557585,-0.7555037375969605,-0.46967535264365756,-0.5044023125793855,-0.5091106443071295,-0.7627820020947254,-0.8404300032143953,1.2302512140881348,-1.0024579585146354,-0.49787335736416727,-0.8419027751325686,-0.8636402932727038,-0.8247329393544411,-0.414984520038049,0.5849736782785927,1.5094645262574338,-0.4745672245016222,0.11171274963574128,-0.7660252493803317,-0.13158073238833867,-0.6941493598511204,-0.6177653411299231,-0.2115742365458209,1.3587380227958257,-0.6068977818275089,-0.7304187824517846,-0.612853917278725,-0.6050338870755368,1.0606029512369086,-0.9676384300021178,-0.2958959336872066,2.098485775815533
SIDM00584,-0.8651730501793745,0.7665727023940638,-0.5702831098989855,-0.6636998863297446,1.900639896171282,-0.9492653518353468,0.6328444800069953,2.4069857517809075,-0.7203481757309205,-0.7536235857852699,-0.8173855795417359,-0.539505745378308,-0.05842134096389757,-0.7984536093579285,-0.8347220631430631,1.4030184129940422,-0.6801993198223129,-0.827549015715766,-0.4623027713829778,-0.5732785867988353,-0.12799455483107908,-0.7667882385311131,-0.7751706520289717,-0.6570328065752056,-0.6107817416572477,-0.7168304318471539,-0.5826207136585303,-0.8704352694063995,1.6924596586396448,-0.9684155615486572,-0.648808204264019,-0.8384033531589904,-0.9025080863624652,-0.8538091750740463,-0.31395353120068165,0.7935179584632117,1.482760633787902,-0.3513946332083532,0.15308049447369698,-0.8912509845023006,0.6670046288335749,-0.6757042316564922,-0.7846015528827063,-0.514340173367421,-0.26609464269460203,-0.5652590890408578,0.8626035912536824,-0.7562770494256659,-0.7555989851549616,1.6848327884170673,-0.9072889872905462,-0.8201988098675773,1.8217525807445882
SIDM00043,-0.9263736064436489,-0.5843123720797891,-0.6567962510711127,-0.643539716793721,1.6957393849140954,-0.8799846643599001,0.11058473908705511,-0.37407539318626254,-0.826858336973621,-0.8062846281643427,-0.4976970859145301,-0.815784663059475,-0.1880680946922936,-0.7964527264737413,-0.7723788731452059,1.3326648385957844,-0.6532211406909213,-0.85805823335903,-0.5466946855373955,-0.42835042256222694,-0.22231058320963784,0.5917823640803925,1.5810000980879593,-0.625811734890568,-0.7481887204185819,-0.48026494637025935,-0.7851865183244311,-0.8878231891852497,2.0164829819642134,-0.030764240283499618,-0.2612337794818663,-0.8702994819150072,-0.935284116350535,-0.821561552059582,-0.15719164378983586,-0.8791984450366853,1.5889126557883921,-0.3468859614592782,-0.29755347059517173,-0.6228998425205805,-0.4568972715187144,-0.3964333552293029,-0.8473199089554274,-0.25171454637581836,0.23297956679467824,-0.6730339494017613,1.3920542671548937,-0.8593273206968403,-0.5174799223526034,0.9176314035899564,-0.8657636607424575,-0.8280394336820853,1.1534947861336118
SIDM00498,-0.8034598362613206,-0.22004435144840534,-0.8179777845524921,-0.6158157517375121,1.4469735872008072,-0.7795166726659936,-0.12821573292516908,-0.41531620606391784,-0.788055122696322,-0.8239386097318393,-0.8043528820200317,-0.7906064945717102,0.26549588727264367,-0.7707096147914935,-0.346475941365441,1.4795958646366523,-0.7732527398705351,-0.7176466939326556,-0.3323563015553378,-0.5983313578703774,-0.21628840140068836,-0.5973416745407789,1.3578416079565432,-0.5103943659696296,-0.5144136266972301,-0.3506507736307016,-0.7541727812934215,-0.8885310174451991,1.9166007041058228,-1.0305415183881894,-0.5932021154407079,-0.9896956232830088,-0.6354019781861878,-0.8396691169293066,0.36319042978862737,-0.8241513273107262,2.208167555896439,-0.573774959837798,0.155865408546431,-0.8200960879078056,-0.6902133204234726,-0.31111973166915935,-0.8531395315830258,-0.5363993934583113,1.6919340803676013,-0.6662006095070626,-0.48267991738544075,-0.8683427286159487,-0.43117672692074044,-0.8066204523500582,-0.9108843952303036,-0.6231150590646151,0.9426564139946317
SIDM00406,-0.8030618780637154,-0.8203569111231712,-0.8418892465946616,-0.8091804560327535,-0.5951841377714885,-0.7617427762843134,-0.688317657581698,-0.5487377033184646,0.7964708502912528,-0.6519999839558713,-0.7642039982527327,-0.7321218847692824,0.5502172765350499,-0.7456331277919741,-0.41163869021828337,0.7208605025623508,-0.6539715085148531,-0.8153847284709173,-0.5403017612801391,-0.4666243987637072,0.051145308057636875,-0.8846820453317592,0.8762709268731245,-0.5967506852710481,-0.7282508642371328,-0.7695692552693635,-0.7826479464480252,-0.8292135152843155,1.3670245001527912,-0.8450790922540521,-0.7364277716631694,-0.9142412516688239,-0.8727158208611572,-0.6364082133078784,-0.6030856133048227,-0.4029445432775432,1.407991466102754,0.18939811229088738,0.02237710322865312,-0.7769657731585751,0.21639213258379733,-0.5310814345053648,-0.7187277948214343,-0.5670935484375378,-0.6153373900792986,-0.5558126540092737,-0.7682198682516459,-0.8135884797534242,0.004181101851431542,-0.7646776692061756,-0.8486506991590608,-0.5393368827044218,0.0021681139767366743
SIDM00193,-0.8085328813359716,-0.6009902581861749,-0.8748399980660255,-0.7510291259194163,0.8853114707523254,-0.964970116409316,0.237564441340257,-0.07619545523870512,-0.4843733628488422,-0.7366857686818564,-0.7797713663105889,-0.6165003929211125,-0.022506708496754985,-0.8108595571042065,-0.5300663927691524,1.4296517959803694,-0.7722422972229436,1.2005473119321846,-0.5768984631277697,-0.6226196643530001,-0.22640150640530493,-0.8482617111518554,-0.21551171217584442,1.163525005727651,-0.5286945721823986,-0.1856580802945105,-0.604454174893129,-0.8545559357997472,1.478348784556828,-0.8042106176291353,-0.6656059390152117,-0.9460588021229823,-0.6338180676546857,-0.8662183023697603,-0.4530328100978586,-0.8654617423851562,1.8629582993228122,-0.5791938233063529,-0.01038945138502842,-0.8609846804490024,-0.627042996075367,-0.265061196858803,-0.6576364193258661,-0.6990071245068542,2.815650318741843,-0.5764412808317582,-0.5652761810882279,-0.8666882056932418,-0.6252700639685567,-0.738195114380846,-0.9815741914531565,-0.6927602049137325,-0.07220658928992486
SIDM00045,-0.755864488635072,-0.42209408113916347,-0.7896753657508263,-0.5018389923996821,1.0976674604120744,-1.0782979887742887,-0.6530604953704227,-0.36327139996022667,-0.5439090635442014,-0.8512575824502084,-0.7519931941074504,-0.5821981922963926,-0.2905850129062917,-0.8757785831555299,0.0032726275746302476,1.55385278661813,-0.8552036531686643,-0.7988905007710966,-0.46851379525681736,-0.6319966546725256,-0.028735536398079083,-0.7959694734293432,-0.643070840415743,-0.4758021826078945,-0.706631487452317,-0.15255255416229843,-0.6765499897123243,-0.9623509966218533,1.8020659930912417,-0.9029819736674338,-0.67275119759941,-0.8420547947509469,-0.8469988256543964,-0.7626263683431023,-0.6390881046231671,-0.8338846417642511,1.3269760654884353,-0.6309778095465508,0.15175121981688636,-0.8567398452806982,-0.0033737721806482023,0.09048800160361174,-0.7842735063000524,-0.6615996316610359,0.4450717652502462,-0.6792986016907844,-0.2231685424392888,-0.8362753361193948,-0.3838618616304064,-0.7994149224577235,-0.9620124225008001,-0.6752075663549925,-0.7830541506873153
SIDM00655,-0.7649096191939351,-0.8464884459724487,-0.8359317255238465,-0.6782304202123037,0.7615392505425126,-0.8985342742882169,1.8812358280215207,0.7263092766066531,-0.8594623001691452,-0.6782320201580182,-0.8723992053019008,-0.7455582650826827,0.5686120960058191,-0.6074133916851309,-0.4088159169489533,1.5222016862215066,-0.6470705297852839,-0.43339518572236174,-0.4767299665701111,-0.13060200341020484,-0.42065368424250815,-0.7884972120865015,-0.655008622957871,0.1667149012289744,-0.3519239873290749,-0.26694560634423065,-0.7697812524702269,-0.8891896691186619,1.0988987124176213,-1.0012785065355112,-0.7351035783301767,-0.9192866044183111,-0.9580562366164928,-0.8051193199955923,-0.6300122761313477,-0.8514210300227247,1.890206302407827,-0.6591765458544878,0.09629555968694957,-0.5203347597088768,-0.6064752106756175,-0.37115810901786916,0.2986524786275242,-0.20832691065995423,0.3040862518770652,-0.663712466350878,-0.5929585915596163,-0.6742637897131895,0.8605694685786239,0.2726571554126036,-0.9219900651024319,-0.858160042069259,0.35682050731397524
SIDM00214,-0.5939753163471512,-0.38161907860298006,-0.9733602517589475,-0.816230975020846,1.211171497690248,-0.7868802421673456,0.39217874619040105,-0.49993595055109735,-0.40152786462255863,-0.5970476948578421,-0.7305659438348167,-0.5062281957908656,0.13739178462133617,-0.8635971765350565,-0.8010057686076574,1.314386296883053,-0.6785704000698076,1.0922618780072206,-0.23165696954225493,-0.6922853294558676,-0.15129063302899692,-0.8556542434289369,1.4193478359038258,1.224566381176728,-0.5661080314849599,-0.35832486081867493,-0.25024150422286334,-0.8558899081771728,1.370751335239105,-0.9060661660678687,-0.6696175618174407,-0.8945281105000153,-0.8880559060503381,-0.8490244253406585,-0.4905233308129155,-0.7872060592210998,2.4103472903685517,-0.36864691795623444,0.18652262607160927,-0.8732148621908324,-0.6230314545204294,-0.5422531830189123,-0.8220428054338773,-0.7366308026305393,3.2955984095599304,-0.624387209255935,-0.7970243057754391,-0.8538027410599736,-0.3241595895400013,-0.755613729790187,-0.7561678694972596,-0.5963491505469055,0.20777086381311227
SIDM01007,-0.5858029321771727,-0.6479931417106806,-0.7272096257058145,-0.7055734287350437,-0.955578414266794,-0.892488939978602,-0.5131635423655297,-0.5312780884888318,0.7771425343832378,-0.5190646731988535,-0.7864667806871573,-0.7044379200894159,0.41548696217466086,-0.8544593713235744,-0.8830785321678047,1.1673201681209913,-0.8322082887499757,-0.7740838388544262,-0.5055939551703433,0.12988026464215524,-0.16174667547489033,-0.9622270558802443,-0.4741061453366075,-0.3367292596498725,1.5927728060029207,-0.821830029095416,-0.7115526683251334,-1.002091331799476,1.6434030708186078,-0.8353484548095435,-0.7173948140154763,-0.9576064544932164,-0.9272318577052677,-0.7458378583213472,-0.3103640684886086,-0.8568310286635485,1.2944081533867275,-0.35088561434918203,-0.21972460910906463,-0.8372246173505815,-0.640277688655275,-0.6634689234311438,-0.7871454828043631,-0.5433472981369131,0.2672553527892762,-0.5567873589676747,-0.8263174423681294,-0.8362675193230944,0.1306435319685812,-0.3792594680826994,-0.9147331170781675,-0.14786798734757264,0.7160782412166181
SIDM00262,-0.8084943315350308,0.7721138173482601,-0.7204936179664035,-0.553938502610266,-0.8482419096737316,-0.9566554242518016,0.1526614661602008,0.8000563244683558,-0.8151806575200183,-0.5347213995272486,-0.8245865682589183,-0.7576004777965687,0.5615620433981607,-0.5276656086685033,-0.1244806730733061,1.0724486661957988,-0.7027682519781374,-0.7704397197781445,-0.4640452281669895,1.0742791142989712,0.02731096624728807,-0.8823437598997645,-0.7444262236409429,-0.4326022431252841,-0.7075095180583375,-0.611400032629913,-0.7156521160464027,-0.8815589761731243,1.1921148868928602,-0.8065600934846437,-0.7098974364548318,-0.9026993487487845,-0.8294198653787507,-0.8044402249027041,-0.2380494989325425,0.8656089677193834,1.7046998207619277,-0.591555876639633,0.3990467132391744,-0.8994181101331375,-0.5702285125541411,-0.35248216116089265,-0.43281233332681424,-0.2295431831812119,-0.9281855366862274,-0.39615067666108855,-0.8137219146556149,-0.6790989431846787,-0.31076373944211344,1.4538861092430964,-0.9056671691099618,-0.7846892642243286,1.8234893822903782
SIDM00591,-0.8654341104444057,-0.49582006395050515,-0.7202082133000893,-0.588569163266843,1.1691377053075647,-0.9363813040288071,0.44352675895086924,0.00032978098416070535,-0.6044803719134624,-0.625643351049561,-0.6667314448716514,-0.7664572530358024,0.05132504979861441,-0.7371409671252973,-0.3453328110102561,1.3744987359491,-0.7332527896455804,-0.8119108627170144,0.4198315251004518,0.28361808076088524,-0.11354145774305523,-0.6655358474002101,0.1447620346419279,-0.696240067050852,-0.700682125654213,-0.37986096804685743,-0.6988416436064274,-0.9062268947247847,1.4103163634642428,-0.4327401750294487,-0.112551270480002,-0.909901998957706,-0.8921634777234146,-0.8247348778532658,-0.09195018646550814,-0.36051378354678026,1.597468210090475,-0.6271243004655809,-0.4749821925683111,-0.8678031841844442,-0.4827181557296428,-0.3393103183379188,-0.5249846728866518,-0.49908647126840433,-0.8742622434944939,-0.5510024006183121,-0.31894828913104045,-0.8016026508776168,-0.5859325448251633,-0.30061641229654346,-0.7683537639825411,-0.8286332492595597,0.2953302472179
SIDM01197,-0.8996900558822243,-0.6983864052274673,-0.7825341874259781,-0.7382569317950921,0.7825633716001572,-1.047034684246953,0.6259342081905749,-0.5546481668555413,-0.577513921623839,-0.5988866937277565,-0.7368960499582483,-0.6715283813132286,-0.12462404122186552,-0.5974985608961777,-0.6625085565015498,1.3457816941362262,-0.7018063880961197,1.5898467175711661,-0.5164638603551879,-0.582777054945564,0.4452513852492986,-0.8121841167890174,-0.011877943212244148,1.2489427775614195,-0.28856679283048475,-0.5218341799096861,-0.6166508310804973,-0.918453163907024,1.8605702865700458,-0.7967027292309862,-0.7527632669832948,-0.8534380018789604,-0.7420678123874154,-0.773008603349629,-0.5763620283491427,-0.8990722591306317,1.6460403517764064,-0.5559625571786979,0.1051477603270718,-0.8125025221160519,-0.761217743576985,0.08901588454671439,-0.8286400733770264,-0.5956672417937148,3.0156492560761614,-0.5999865651345196,0.2845619265472634,-0.8368516276829011,-0.35254202750772395,-0.8410145890720593,-0.8465352597627306,-0.7978470858527948,-0.959266509936403
SIDM00905,-0.8618384515748397,-0.6340097517793376,-0.7363033611836496,-0.40476716281057445,1.3243410716776016,-0.9607160559375346,-0.12061802740687627,-0.42022552272977437,-0.857437414926783,-0.8958332497636913,-0.7260525034472091,-0.7604478893331922,-0.3490224107857793,-0.8535732184718058,-0.5803146301403729,1.357814599578661,-0.5877823457742835,-0.765231251721684,-0.5191110334062216,-0.455405551010695,-0.3663561396136635,-0.5987954291943751,-0.3018937998316506,-0.8066663484651563,-0.7899010856609198,-0.6041944955223296,-0.8328492149057655,-0.963955516692088,1.5900625672492608,0.37222283147365065,-0.489886376942707,-0.9336146375600152,-0.9364851163486625,-0.8666371325186434,-0.38548063908621083,-0.8618547160155603,1.3944821742178835,-0.43672702474618913,-0.5541653627293375,-0.856007005815975,-0.7147800381627488,-0.3346096366046166,-0.7431986220836492,-0.2645347543836121,1.2567597421046328,-0.6428302465106626,-0.2271890008243802,-0.7402637330559464,-0.39886539007057425,0.07236671277805058,-0.9834483076611303,-0.6899850642146681,0.7698675671435563
SIDM00180,-0.7150297071375691,-0.28915955204140315,-0.7956254335802816,-0.5652352954176582,1.5639153774425378,-1.0349623011850717,0.3712558332070711,0.09259174535707135,-0.869156076117654,-0.8400083789143721,-0.8682237127070667,-0.7329336276147597,0.07502079992205597,-0.771611066467162,-0.5389794583654969,1.1851507536955186,-0.8046077465763661,-0.8293452260166821,-0.6911096527964894,0.7170046088579195,0.19338110846141882,-0.8911635993080638,0.9205104559488191,-0.7161533675885279,-0.6946577442142693,-0.5399632885979476,-0.7937789367736607,-1.0021996097101744,0.9335806365267971,-0.6363239202004237,-0.4368258329896207,-0.8588186937506325,-0.8680853695947903,-0.8039829270988681,-0.028603330498684527,-0.6432458820517515,1.0452014059731891,-0.7993635213786171,0.42802442265588236,-0.844843867323588,-0.6032367875172179,-0.4705930973173114,-0.6983600301749794,-0.5051309364499649,1.6197869931511992,-0.5830777195866624,-0.8142894399451917,-0.7397466614615827,-0.49094572281219123,0.0288880552742755,-0.9274610075516746,-0.6550118704245416,1.7014494569981415
SIDM00323,-0.8283327733053452,-0.6729860440265877,-0.7932895735663111,-0.7882900882140871,-0.8120877596103213,-0.782164693461125,-0.7044907257734628,-0.5503126977479701,0.31519534160792545,-0.8756257192190469,-0.8099887543887221,-0.7538078040568148,-0.0953781516169361,-0.8784546539403516,-0.19020078344190003,1.0725112964084471,-0.6396746379665629,-0.8163075164512545,-0.6003795489586962,-0.3635938109574653,0.029867626494504383,-0.7589565620979523,-0.8190948161536469,-0.515228406070612,-0.7232681421677083,-0.7214042585336371,-0.6328553627161863,-0.7108906465715631,1.3154182355620674,-0.8086346830327684,-0.6970895558187665,-0.8836902029843061,-0.8736436445090433,-0.7818674947773433,-0.6105454336269505,-0.783191895469186,1.6463079700143892,-0.6368885014930905,-0.051710161377524384,-0.7989692098777077,-0.5670533223397812,-0.6724918673339683,-0.6362725521506774,-0.6710555532864525,-0.27403921171320933,-0.5300868137229184,-0.7596420155709138,-0.803386226306334,-0.6608462059404804,-0.6914050385219551,-0.6472593119163528,-0.7193276192667528,0.2870809353851459
SIDM00113,-0.8557779411276605,-0.5706719929090277,-0.7645740408993299,-0.6691280991205287,1.2496522191557629,-0.8335404220721283,0.4124527139807027,-0.5734981913591757,-0.9129969014705709,-0.7921584488591324,-0.8571507604010429,-0.6871866605028427,-0.06695078536130475,-0.9007098613357488,-0.7761985752820979,0.9289012827848588,-0.618051480567708,-0.8410429022649054,0.1045797990649706,0.40691489822095095,0.08407906140666739,-0.8439469270593652,-0.5311883225734699,-0.7694926762853797,-0.546981786621715,-0.51061418019607,-0.6268306509111993,-0.9185902526860542,1.2455191125143457,-0.932201216626237,-0.7566619518588532,-0.9458882788469495,-1.0113549381792435,-0.7574776040619143,-0.159758473056585,-0.8107527283104806,1.688802235407404,-0.5748464812242849,0.44769499899927956,-0.852836366979789,-0.6575818240274689,-0.3239256988370732,-0.6628536250561479,-0.7896333067542033,-0.8189447742362411,-0.6286985513345077,0.41922202116424445,-0.8660460753833643,-0.4964976876351968,-0.7912587386530602,-0.8993024852997369,-0.7720911397609884,0.9293158150607344
SIDM00551,-0.971810994675252,-0.5846213406172116,-0.7487224661825278,-0.7933141011528891,1.3468264686513156,-0.7962826661374047,0.34031025033819756,-0.6238970100803297,-0.640219738536521,-0.8341948877323699,-0.7660318435334189,-0.6112629879862014,0.1976298111512796,-0.8015135949483442,-0.4178160421645207,1.2097080767183899,-0.6179692113935691,-0.9133758766896778,0.2541312848347353,0.012435096308406056,-0.0036594988209373348,-0.6640425216541075,0.775781211775563,-0.7108120747252269,-0.7115862454438775,-0.4320858771594071,-0.7749711013093161,-0.8913513757530248,1.4688473676310678,-0.8227967271026217,-0.22411042774478873,-0.7866544331300572,-0.7688414048854918,-0.8446334620368989,-0.16551778665606084,-0.5137674126017847,1.3139482106791918,0.35831121450163894,-0.2570370805123087,-0.8383262374533604,-0.5238696337446265,-0.38662238656573156,-0.5641943180318306,-0.3243615064284327,-0.41048025445973224,-0.5940471254546675,0.07791356324389317,-0.7741862875376382,-0.11312510210889258,1.2751165223280978,-0.8971416552924575,-0.5694792827441877,0.9992833429432517
SIDM00958,0.23118174529958385,-0.3885561560071696,-0.8397999274995074,-0.7821419607864678,0.13227668330115405,-0.9078707456760989,-0.383442101357026,-0.4569896949616205,2.245115549062338,-0.8169012378694993,-0.8105690645827414,-0.7359251352499768,0.18573999549438625,-0.9640113798193891,-0.7197548343764741,1.0855793166340597,-0.8103722793210435,-0.6801523982227236,-0.4518107659579076,-0.35464417312814744,-0.2548982496797962,-0.7219365726585435,-0.3584149632716325,-0.4932965337745603,-0.015383218714971305,-0.6208315980888903,-0.7525241488884313,-0.8508271991394847,1.6128684135213218,-0.8633784329436567,-0.8082984867157376,-0.8389219810258768,-0.9709599617993325,-0.8198691592399286,-0.227501958070794,-0.8686496349514982,1.4757384752596292,-0.6440356510823201,-0.5170235691540535,-0.7954095116851534,-0.614127231612663,-0.6889147136334305,-0.7820727750955573,-0.6655391255490225,-0.37892644457647084,-0.6528832879605797,-0.9099610060086961,-0.818501187091253,-0.5960529003814524,0.34954215716323844,-0.9129726039160373,-0.5063740333492157,0.34336216457768587
SIDM00659,-0.7609567649542792,-0.6009394929643969,-0.6419559914875409,-0.6368003256774317,1.5866775117789695,-0.9478062254968924,0.9196509603001377,0.06147394165538304,-0.6641249830846935,-0.873962952333703,-0.8181065997837397,-0.6358512298559922,-0.0439676941796248,-0.7763035485910674,-0.7754652074667626,1.2533591902225352,-0.797415291694364,-0.8515630749634028,-0.49211069563210985,-0.5079069673933876,-0.5601745097499483,-0.8886459362158473,-0.6956994237657245,-0.7270652003590048,-0.5480101398001034,-0.6710186716853604,-0.6557325317615262,-0.8578384740075178,1.7939833783836217,-1.0099288232310728,-0.5968861586682371,-0.8329115771294255,-0.8056826737365397,-0.8008812354862754,-0.13709109373747208,1.2071202222805661,1.2946561794710485,-0.5347017532584575,0.10175780646027915,-0.8923980708230919,0.3765777872374719,-0.5993099942597742,-0.7201901105257157,-0.5745057944648797,1.4002274633507559,-0.5238301569721908,-0.760472363775713,-0.8200541311387423,-0.5890592693737463,0.7727518494742963,-0.931714872904319,-0.617182529377932,1.9943332048583131
SIDM01168,0.9679997632186853,-0.8195585873193378,-0.8590552843303313,-0.7518057434297609,0.9703737737928836,-0.8516042874289514,0.7452213333617228,-0.4391614427145952,-0.09182379800476809,-0.7822226845033122,-0.8918790693834874,-0.6988630525997247,-0.1704074568193801,-0.8172256785352935,-0.6142337888355314,1.2835483918771255,-0.7283578134542017,0.7601921200014946,-0.4672507660384054,-0.5885318258831495,-0.20522476714452867,-0.8109941371537042,1.7469528159666217,1.2589122819961729,-0.44731932664346313,-0.6137609247392196,-0.6258852828291851,-0.8445167789433605,1.5871762531688363,-0.7742746402302124,-0.6692352990295002,-0.895651731578189,-0.7732740316866595,-0.7832791090624462,-0.21528737667734266,0.5712306302807645,1.9372238091887415,1.1171047644209866,-0.13332051009021606,-0.8352347055638262,-0.651309726933442,-0.5762292290908816,-0.7616543885794222,-0.7199367265730857,3.4012641861030053,-0.6921979464648639,-0.8642085802981487,-0.7683193770192025,0.6598982256557203,0.541594448735187,-0.9973769325249476,-0.7050913718925546,1.1226572554020284
SIDM00968,-0.9248965972488762,-0.24193236591766454,-0.8646095008262125,-0.7104570539952085,1.505426795247612,-0.9389305447855744,0.03881650015329495,1.097080807967987,-0.6414129224946042,-0.8874392788345323,-0.7912305387181772,-0.7161141977696823,-0.06876722199643374,-0.8112067948456474,-0.46674325422548596,1.7185628147704068,-0.7300796772828847,-0.8449190425231813,-0.3229924427685525,-0.4909203029384726,-0.6023857639427911,-0.6766955603938271,-0.7229881938252208,-0.6029495293217898,-0.6168067580092133,-0.5737476164276344,-0.7661873410390259,-0.8615848823996062,1.5538442008867872,-0.7123481042000913,-0.7138100071754607,-0.8706414247905389,-0.8673330266261745,-0.7513029859023357,-0.18609117939928604,-0.29857764755031585,1.6887586341684877,-0.605508229936771,-0.05050383530328155,-0.8566695417984047,1.3902870842452237,-0.6003048643728234,-0.6574457261678446,-0.46068886314192603,-0.19214515027668957,-0.46426271787558065,-0.6849186359956885,-0.7596307222667324,-0.6082838894481882,0.8422078184375434,-0.9133130826455444,-0.7793465758948093,1.4178578360830791
SIDM00250,-0.848623749894304,-0.5518117848873664,-0.7224183614571452,-0.7468408715217495,1.6130799719935092,-0.8856024844053142,-0.0421593625510923,1.618556345192978,-0.31091698321934513,-0.6850128014741225,-0.831785891059844,-0.6407539969592442,-0.1859184261716011,-0.8732430966573477,-0.4154751370411714,1.4373712805707464,-0.7474020113895674,-0.8751928154840406,-0.16686385451393673,-0.04881825483519982,-0.20430644249252589,-0.8705000830901688,-0.7494391206501793,-0.7591102731483664,-0.7686996805167639,-0.405902565980869,-0.6909294258285443,-1.016155445969769,1.3215233141847533,-0.8213631397709044,-0.6104404426585687,-0.9169296105007322,-0.8251836052914188,-0.8856588516473903,-0.09660787444729503,-0.352321004385682,2.1920010907532905,-0.52977232252081,-0.18111457120253213,-0.8487622542385107,-0.6704145442408614,-0.17757682132788002,-0.8302332328787114,-0.6838316040996962,0.4274724847800696,-0.6526073420326344,0.39979711846206645,-0.8896676566841766,-0.7139134990514727,1.1918192302501123,-0.8576919758972347,-0.7093363915616899,0.46795934927890115
SIDM00252,-0.851708133321248,-0.6047241511151003,-0.7392150024747153,-0.6823618814499117,0.5390652429791788,-0.7171482362612457,0.33456272535720855,-0.5164365243732632,-0.8315213782763792,-0.8506437204058469,-0.770434218035902,-0.6645266970707119,-0.014695215862997773,-0.9551965262232127,-0.3311242494823201,1.5111476162482471,-0.7333395180013995,-0.8791931014580674,-0.5295543399182203,-0.654994043716786,-0.17079898555272893,-0.6462451191486343,0.873042371906109,-0.7675296203595477,-0.6578549598832817,-0.6206124547456846,-0.7597044709052548,-0.9271562137420957,1.4107263447336749,-0.6273090932090651,-0.5494352793331708,-0.8647879789688023,-0.8833482423780291,-0.8146761207936777,-0.08425045031933376,-0.7980470443362858,1.8651724452632714,-0.6443613777652027,-0.4449890209033598,-0.837325343874096,-0.6478206897125591,-0.5692374828826104,-0.7802043114511613,-0.7120384197285242,0.5317920956432602,-0.6228881567781018,0.22865559314618436,-0.8032860001699716,-0.550174714687588,-0.6575471558510098,-0.97534699917119,-0.8492133117350574,1.5175678645945516
SIDM00242,-0.842374057412894,-0.3273423160300134,-0.7906751912166802,-0.720357088252231,1.2263851189941672,-0.9081875361945397,1.0677015968324197,-0.1254021194077568,0.7238864356386059,-0.8199972086335314,-0.8336594579179258,-0.7291303102192448,0.521346894576482,-0.8636238092427097,0.37591110478687967,0.9309006315504966,-0.797183844859438,-0.0038243571365499593,1.3433960688963524,-0.4291149038573061,-0.3822668742293153,-0.7253941240232631,-0.5657905592866328,-0.31970158119764724,-0.1328098145679455,-0.27307420700993507,-0.8260797687396422,-0.797183844859438,1.3206807796280466,-0.8534304651882736,-0.7683341799849338,-0.8554866364128235,-0.8258855523472375,-0.8332772787431697,-0.3397375747691605,0.5917785253939117,2.118904100953088,-0.010509494676871843,-0.11746637985078769,-0.8087053931135431,-0.6339668004171044,-0.3893958797298677,-0.6731067477911683,-0.7692940732076143,3.155874324538585,-0.5560286315123825,2.2164196888507774,-0.6813781056165766,0.2996699226605067,1.8622212353366603,-1.0351807036327163,-0.6266857059670724,0.686466745523971
