,MNX1,NEUROG3,GCK,HHEX,HES1,MAFA,PAX6,SLC2A2,BHLHA15,HNF1B,HNF4G,NKX6-1,HNF1A,FOXA3,HNF4A,NKX2-2,ONECUT1,FOXA2,PAX4,PDX1,IAPP,NR5A2,PKLR
SIDM00550,0.5289755180023471,-0.9060799331164188,-0.8655261160836275,0.11572432291757596,0.5956974411124715,-0.8114562241231589,-0.8244890279725231,-0.7991295587372621,-0.7872839565773019,-0.9083045876039556,-0.8104669989177473,-0.6203741678244443,-0.7856773526763181,-0.9004914560540073,-0.8469329666872066,-0.8596034621362721,-0.8117039577220523,-0.8273605816797867,-0.7990668293655339,-0.7918865242827074,-0.9587808435530443,-0.8549545949192842,-0.7865731742940054
SIDM00230,2.0031877993118163,-0.8689367630374392,-0.8611494460695175,-0.4229808407322925,-0.08931284432830257,-0.846912586370449,0.48260911207387047,-0.7850543678967715,-1.029744563150277,-0.8974876726941188,-0.831770871173596,-0.6987704253820128,-0.7785989407658843,-0.9610706652740172,-0.8471204888411283,-0.7231994730205937,-0.6481656746592406,-0.8055090114742612,-0.8371554299278819,-0.5666661306193541,-0.9457912665047875,-0.7434986923090809,-0.7775869293521694
SIDM01206,0.05739636336379334,-0.9160104100457146,-0.7480076512101854,0.24913732152136842,-0.1926005260729966,-0.8870228825778074,-0.8041488408273858,-0.7788973698043499,-0.8855814308766917,-0.9381838383536492,-0.7277240050965392,-0.6074734518894541,-0.6936109980027978,-0.9168881823961046,-0.788300577874855,-0.7835879627256385,-0.6673191884602472,-0.775083632365754,-0.8353759217342365,-0.7784088225460559,-0.9423930687995644,-0.8603816239970506,-0.7205580803865935
SIDM00127,-0.2986821567777757,-0.8630539472567874,-0.7985469453170568,-0.5496298636991643,0.3745070558990364,-0.8565335801406698,-0.7225148887132651,-0.8570508179883737,-1.0459573274476321,-0.894078784088981,-0.7881981357359101,-0.8139357696653178,-0.7174344660957162,-0.9987539499321691,-0.8342822474234102,-0.7811476905887502,-0.6477342635569321,-0.8747068035658598,-0.8818534608661115,-0.6821362956628223,-0.8858231133146285,-0.8765326714423761,-0.7008293734239713
SIDM01042,1.6408171801014633,-0.8456848628828728,-0.8752914295187311,-0.5287194530204041,0.48680621056477197,-0.8379144936282691,-0.5330773405465205,-0.7381584635981218,-0.9338677466208728,-0.7796286829212483,-0.8086938451110555,-0.6929147876341055,-0.5408565828397607,-0.7065833851863805,-0.6975307512222257,-0.35967379877208355,-0.5694442948594713,-0.7044222357609239,-0.7771686115016923,-0.6483126837594336,-0.9041698420453943,-0.826304566092798,-0.6924499265862203
SIDM00491,-0.7405006386675408,-0.9271110319457151,-0.7734062790698134,0.9060572029370404,0.05939574162112335,-0.857284759004521,0.5709830681566844,-0.8408237702607255,-0.9177735658769035,-0.8344784257009744,-0.8446810809428164,-0.6859874834170537,-0.7228724512149454,-0.8023945026007875,-0.7110879720369383,-0.6526203330954121,-0.6367931631337522,-0.590605588083455,-0.8330483689649599,-0.7141874351809995,-0.8581007899819133,-0.8633177029572918,-0.6948739195139456
SIDM00488,0.4594608423806129,-0.9536988195792455,-0.8863301332074683,0.5347501715843558,-0.07823778630507856,-0.9008978025624563,-0.058348336808346175,-0.8753662196976822,-0.9978023486151132,-0.3593473584081874,-0.8215102103286249,-0.8502918063089674,-0.7903621424503827,-0.9518027974676874,-0.8364860855207055,-0.8334717436310736,-0.7112361517971136,-0.753970261981754,-0.7975496400942209,-0.6287089486053937,-0.9141211469683925,-0.7297105847391395,-0.8204888552483534
SIDM00190,-0.4356629549378676,-0.91053549150399,-0.8326338326852339,-0.17463963974719368,0.2659960491254823,-0.870836642867415,-0.8971056812879081,-0.8435116870613409,-0.9567329317786883,-0.797278031328614,-0.850170725439846,-0.7592120929058359,-0.6880230167037538,-0.9546280209221286,-0.7561516805168752,-0.6478430422638818,-0.5562825601190126,-0.7710744047740608,-0.7837657893259209,-0.7220550927505892,-0.9441638202697006,-0.6918105947637275,-0.7877536788210614
SIDM00542,-0.5877999478382735,-0.8968766340067419,-0.9159196171706248,-0.6359965912051027,-0.10433825674050903,-0.8864561907360161,-0.2447376768863831,-0.7957207194596029,-0.9866909318892045,-0.8713977673916817,-0.8327822629944309,-0.7626134533216034,-0.7424021854301309,-0.9029788460342043,-0.8091553427699021,-0.016026099495163912,-0.718103088427851,-0.43180965809371485,-0.8768866933640973,-0.7517761479918111,-0.924175955199254,-0.7630185537879896,-0.8580355953505444
SIDM00198,-0.13660538194502875,-0.8044206787900656,-0.8799763256932369,-0.16200335163845067,0.5164114235642604,-0.8031186719596517,-0.12880344461263005,-0.8497757328508035,-1.0229179331330291,-0.8556175734835908,-0.6544728353490191,-0.7831078681248391,-0.726714751972197,-1.0298906452056966,-0.812049354380759,0.8484849276885985,-0.7509511504069675,-0.6965050786104803,-0.7914981991871487,-0.7644739557409228,-0.903257034124776,-0.8835306423163498,-0.8511644254682537
SIDM00269,0.8898618636631483,-0.8769310309648849,-0.8561835104364961,-0.4667868316431062,0.7672071204639482,-0.7692776091073034,-0.7160080718143177,-0.845099898896491,-0.9401394813895778,-0.876506285392131,-0.722084614977425,-0.41003692720639306,-0.8381394956509511,-0.9590706942003211,-0.8274905857966338,1.2935425555683377,-0.7520521592974212,-0.7360350705125598,-0.9115331619111184,-0.7448101703761062,-0.9384696513618086,-0.8461466605983774,-0.803174244913124
SIDM00621,-0.6354287845782649,-0.8979976887680154,-0.9057544111492186,-0.6527004892116715,0.17654680269758866,-0.8461898904675337,-0.7655633236542428,-0.848488190434309,-1.0160412176057825,-0.9517856595436672,-0.504960255491306,-0.32760738382405663,-0.8204734262346063,-1.0213505338163014,-0.8197635230435698,1.5170961381656,-0.670983156601979,-0.744228569110007,-0.8199537247234279,-0.699606462493943,-0.8299555940755741,-0.8388264683870564,-0.7801085387409223
SIDM00599,-0.2705890081014017,-0.7784563325032084,-0.8642054990895458,-0.5235127010959372,-0.1311257089878772,-0.9136240658366613,1.292834663667026,-0.8157236528968904,-0.9368574339523108,-0.7534881814935546,-0.60307393657092,-0.776632482630032,-0.7241141548151236,-0.9480664150952497,-0.7991417224065223,-0.5317406812728511,-0.6040777372479191,-0.7261844202514711,-0.8401500583873733,-0.7588630761701403,-0.8486256602585246,-0.577074081025426,-0.8521584326107032
SIDM00118,1.3198311789428205,-0.7727889077078658,-0.8847899709177904,0.08756386568944781,0.18550850194094679,-0.8097395635957648,-0.6478071443260618,-0.8073333080934835,-0.9409218653176955,-0.8727368017892356,0.08934674314414418,-0.842110027852653,-0.43288026400403873,0.5794754207050663,-0.6935130784762348,-0.8575863553783496,-0.6648535078414269,-0.8333454057664728,-0.9134369406115818,-0.6496926381289894,-0.9441231760704287,-0.6644032008809742,-0.7994384006771937
SIDM00596,1.4786877060845545,-0.8649365954940643,-0.7313456396298977,0.9960192602460383,0.4359168996577046,-0.8283272459169212,-0.7047358780955953,-0.7635355337528178,-0.924748765626176,0.45111886444979854,-0.6330251743718895,-0.6832620795899428,-0.624445198729548,-0.8995756602748752,-0.7858943302141603,-0.6691786017830077,-0.7510932494333165,-0.6586835323427589,-0.8453694270220246,-0.6707267467702339,-0.9709572240869921,-0.8530965565275855,-0.6938734714161393
SIDM01251,1.132700000108496,-0.8401973928777002,-0.7709952709024374,-0.28226919907824016,-0.1645305489239518,-0.8540049051164488,-0.014289642862539068,-0.7836583401574497,-0.829648130111716,-0.9201928926160388,-0.7999397942231531,-0.655352973149519,-0.7522684581159051,-0.8309130593529975,-0.747036621727568,0.02308308101252904,-0.5387028280413024,-0.6540753598074829,-0.8183322456121022,-0.6737594465302155,-0.927360469632072,-0.56684457573911,-0.7423480737103825
SIDM00197,-0.15700396165997307,-0.7349978775372914,-0.9425885070800784,-0.6342168629287586,0.4373582852420651,-0.9126410044410835,-0.8874082247418739,-0.8799818500721915,-0.8315318214332975,-0.9206619562293923,-0.44947617849094273,-0.2714760690438231,-0.6594985627525988,-0.9516932533665715,-0.8038633448368352,1.502581308420076,-0.7350196006280684,-0.8509881757486901,-0.8601617032911955,-0.7650489279142504,-1.0155316353044586,-0.8768521306093804,-0.8235852786058733
SIDM00810,0.6947748695611069,-0.7943567645822637,-0.8179586025978605,0.6339181041026207,0.09704073866435257,-0.8182210069314023,1.3823368369787477,-0.8465869575859203,-0.8757540274670871,-0.8832925463733173,-0.8229392898728423,-0.7749743439885638,-0.7858354703783121,-0.9088120121798615,-0.7532066279510988,-0.6136411997316086,-0.5233890789875365,-0.601053450551303,-0.8278224069261554,-0.7413648345395508,-0.9555691510313132,1.050445107159221,-0.8269325003787231
SIDM00174,-0.5265032095497639,-0.9122231324034582,-0.8388897625934266,-0.11178842659110802,0.13197545693778887,-0.873821566758207,-0.6948610098494314,-0.738309425050143,-0.9244492092287347,-0.8036026914692266,-0.8547224967075787,-0.6487908454466769,-0.7235160016270151,-1.0115602374857664,-0.7369606895146288,-0.6563049272808259,-0.5700028540460269,-0.4287870048607808,-0.7591753356971666,-0.7739017004194211,-0.9593411525786164,-0.8856077431580913,-0.81774892960986
SIDM00487,1.7741799964948273,-0.8178699160052152,-0.7006831336164232,0.7137630144315696,0.4334614918912475,-0.8441623637575045,-0.7177177064414483,-0.7232793167526246,-0.9331363560892856,-0.23123727530711918,-0.2420221758872034,-0.6710211500765112,-0.4862047375079235,-0.42565709729637524,-0.5803451453603556,-0.5150469731980413,-0.304177972067056,-0.42582370583090035,-0.7823871875601649,-0.7474873461162452,-0.9154800938055766,-0.2572086178057668,-0.8371656149261513
SIDM00263,-0.02459284688677841,-0.8478275308435586,-0.8713842072651634,-0.3944877465509929,0.19747818897195468,-1.0194215997977176,-0.8422538160760105,-0.8318160682595166,-1.0214539095769686,-0.918238904950773,-0.7883321686302228,-0.40265260976476064,-0.8120440976852422,-0.9385417295057772,-0.8141960786624718,1.0361557127406056,-0.5770988751256659,-0.6652820849170038,-0.8015798977104183,-0.7324951256626461,-0.9209315230503378,-0.8287146967932247,-0.7900195321784497
SIDM00277,-0.8548744673249183,-0.9113663582160587,-0.8106814792455278,0.8751103758266044,-0.18338165622919766,-0.8594969866675259,-0.7634706753933692,-0.7709457375923361,-0.8877248931436468,-0.8684646668360908,-0.6728779935513286,-0.7225085423204066,-0.7588056349165924,-1.0986168167977979,-0.7994075605955504,-0.6680157134020168,-0.5546003930127905,-0.6576000478725115,-0.867014940033156,-0.745995738842786,-0.8898476391193572,-0.38728522232957924,-0.7324049051268541
SIDM00592,0.8601574331541068,-0.8089239803518665,-0.8027681001113427,-0.16805943564915898,1.347163733943625,-0.8938695319007111,0.3363690214414713,-0.8040653372692762,-0.8384162939234007,-0.7890260942031684,-0.9083818932846895,-0.695346039161636,-0.7780764363917259,-0.9593695701301695,-0.8196157140409926,-0.7392051981643193,-0.6237243281274933,-0.2632268531843726,-0.8210777549993192,-0.7903191562334257,-0.9784122691340461,-0.9252098673011176,-0.8062770075891259
SIDM00496,-0.4814220495936824,-0.8736551219525195,-0.8352145849889985,0.1537696366744408,0.11913162785805943,-0.8483898883370617,0.02258663139102857,-0.8543816140651562,-0.9732137763283338,-0.8472837166293894,-0.7824728929439462,-0.6551626705159687,-0.741893268428279,-0.99603236960398,-0.7792182224950288,-0.7379855785798968,-0.6572048975928388,-0.7203653402807287,-0.8228998618811251,-0.6801667475981457,-0.9358155302073817,-0.8210503667276645,-0.7243610854535845
SIDM00793,0.24315846961685528,-0.7987103166759948,-0.8952163425645044,0.9720842514871916,-0.22257732104647346,-0.8209644097771285,-0.5972274493524772,-0.7665664159503209,-0.8759543770532511,-0.8029234132126096,-0.7633904296179683,-0.6436551000545928,-0.7164723322649951,-0.9492465515883796,-0.7409163067185411,-0.04136138191752153,-0.7424234061613822,-0.5236193083169655,-0.780488542894071,-0.6652568049773141,-0.8756708087247493,-0.8253832099530625,-0.6611706043368349
SIDM00121,-0.036550143685038526,-0.8125900316183016,-0.8064164817128869,1.6331037480867987,0.28588688174002336,-0.8583055588496072,-0.5270776431808055,-0.7691331241372873,-0.8829779505162201,-0.7651443149179654,-0.7938751205891381,-0.7439425540129091,-0.6701759933306307,-0.8938780826454471,-0.81302816205689,-0.6920225093595896,-0.7488713455623767,-0.7110866605999706,-0.818543473799713,-0.6612817259044222,-0.8990094666829079,-0.8541117964348356,-0.7473539576913931
SIDM00202,-0.18468782561447683,-0.9076067779064619,-0.9237035380694814,-0.7454025110008331,0.8179882119894416,-0.9407631126210027,-0.05600454684688937,-0.8265168557872562,-0.7612540095533054,-0.8600404289103308,-0.5782585122654342,-0.012607751100458016,-0.6858709198797286,-1.0380119911430166,-0.765421901114776,1.041693042543739,-0.8285217956034162,-0.615357104618099,-0.7278279063146023,-0.7257530834938917,-0.8709860336790702,-0.6901325241908238,-0.7948583393752925
SIDM00047,1.1805194270962536,-0.8366910369160018,-0.738164799310518,0.4649099711966295,0.25988736844981697,-0.7964252168037524,-0.2976339652910039,-0.8381465534288587,-0.9313228453923875,-0.23466000404173407,-0.727978636700669,-0.7187438648805313,-0.7070666927010385,-0.6776955663454001,-0.8184896613280113,-0.8017453728243755,-0.7280226737152429,-0.6493608099589876,-0.8406434826195495,-0.6991686123981786,-0.9288533126142551,-0.4199580132517324,-0.8292435221685084
SIDM00885,-0.4409665401232001,-0.8401202170372056,-0.8838907731138639,-0.71598135552174,0.4973524145753611,-0.9566083066760812,-0.47390501591781276,-0.8026844485712549,-0.8221889184829414,-0.8609902785692858,-0.8069622975923356,-0.7969760767569629,-0.762284976855992,-0.8938104104869417,-0.7537789980574529,-0.6582897518034927,-0.6501935216912689,-0.7044496234599426,-0.8274460388315513,-0.6897792459249993,-0.8946655675286441,-0.8717838583620252,-0.765429413108983
SIDM00201,1.30011915371571,-0.9355032869462786,-0.8001812245788765,-0.8480876688516844,0.41689196858995214,-0.7644481787786218,-0.013251594513226132,-0.8638322737206319,-0.9433261820911325,-0.7884183307114708,-0.5647219519591722,0.09902277663718452,-0.8901890667426376,-0.9145382165346388,-0.8032581754048544,0.7031928303069139,-0.7165194875046739,-0.8296483395836869,-0.9108858952566078,-0.6862217539103247,-0.6763986509828623,-0.8738556987738648,-0.7588033082391322
SIDM00789,1.1044550633114842,-0.8602732222204732,-0.6651037249917208,-0.11039764646692281,0.11805568625208863,-0.8952925666810759,-0.6023292226626166,-0.8090612996889309,-0.8917936509070837,-0.6533057876705601,-0.7151665042659417,-0.7512591405405971,-0.7519162781870271,-0.34736853856813454,-0.7606240063732453,-0.7217291079214947,-0.49525708566620147,-0.5478357228779887,-0.8371549875352341,-0.3376562989946411,-0.9086318671975149,-0.9112498645977112,-0.8215152585770548
SIDM01248,1.8100148446605053,-0.9171922223815628,-0.9531872297246905,-0.030963624264939812,-0.09772197872847695,-0.9323236573447253,-0.15312492036154196,-0.8487976593978586,-0.9068082800273322,-0.8844597658168284,-0.76525191765575,-0.5899762829739126,-0.7223403780181004,-0.9113897838345324,-0.8440515121369621,-0.5099309158151654,0.05234281668859532,-0.2819234159068,-0.8360140500785368,-0.685989525831601,-0.9533866765797755,-0.8579554034559681,-0.7865118019057364
SIDM00195,-0.6159225901084461,-0.9769469313990947,-0.7845921342267133,-0.349256266576362,0.5466697592003192,-0.8889830507320174,-0.21793806980117225,-0.8156698887194389,-1.0500659913693642,-0.8880354418110833,-0.49864848783397103,-0.42970226902344455,-0.821415137769963,-1.0287146823026094,-0.8188658740363797,0.8908802734379323,-0.7514913678513545,-0.6580750325941673,-0.8388453385589718,-0.7289114096790127,-0.8583579205165733,-0.43670760819322896,-0.8036612685395064
SIDM00517,-0.10233724095967942,-0.8110992225275843,-0.8951814898062638,-0.569142489675574,0.42229165112592754,-0.6355522538062,-0.6658160031335222,-0.8604428308337525,-1.0167300660733174,-0.8747837141851506,-0.8732644365776936,-0.721943011050277,-0.8095359406344564,-0.9610796670128775,-0.8610339335062018,-0.722045785781151,-0.6541873968333131,-0.7526574794022686,-0.8228805791534731,-0.7030675519403677,-0.9074232294882298,-0.83612073726293,-0.7389965549477036
SIDM00534,1.504094527837364,-0.9515191489405569,-0.8710212820213145,-0.3326988060616584,0.3672099669518909,-0.8580969799829486,-0.5876262967177848,-0.7451163172815375,-1.0120081608927955,-0.6407248295067913,-0.12935782711136454,-0.6670756978804511,-0.4315814427113837,-0.2712502406796388,-0.5197308183558444,-0.6029132094523109,-0.7799841004835553,-0.19866866685201365,-0.770760808470713,-0.5449902824254289,-0.8548893126561675,-0.5760510480689787,-0.7242769087662357
SIDM00863,0.4963702380937984,-0.9637382727678685,-0.775160083449294,-0.48539055553719695,-0.2673573381023637,-0.8514124167386452,-0.7918457282258429,-0.8350340561702065,-0.8677191922867526,-0.7395450812384212,-0.7959281022467174,-0.7897929881289484,-0.6809741409162205,-0.9827113554403365,-0.7457451502678173,-0.6491949851434955,-0.6985009867050079,-0.8479048554349654,-0.8980465425113913,-0.6212586836535192,-0.8782232470185756,-0.8004456851132262,-0.7877108823949569
SIDM00211,-0.26268862921388114,-0.7430043266013112,-0.8693955269553388,1.8138417214736091,-0.32288552924576586,-0.7960644328653604,-0.7616229915449859,-0.7758203897857006,-0.9354745450330838,-0.8850069993325865,-0.8392379648472852,-0.7113856644002041,-0.7753601799139,-0.9108948875389827,-0.797067366042674,-0.7391784112925849,-0.5783605558103094,-0.753793104956253,-0.7593073814643387,-0.7284912928781696,-0.8097377983175134,0.7916482771379881,-0.8064410564922909
SIDM00539,1.0326918618849024,-0.9035834429417947,-0.8034619084440908,-0.07425771175561661,0.31839291192109964,-0.8701157454021,-0.17828780530099086,-0.7737157227612095,-0.9285159399009085,-0.09791307361636503,-0.24107679389163977,-0.8036988944311739,-0.3301303615473852,-0.4397567765295545,-0.5193540506815749,-0.7464615726599357,-0.6469648029531174,-0.15548898464018165,-0.8133986267018294,-0.24011427693732523,-0.9927812975325544,-0.6874158396866481,-0.7491555953293262
SIDM00875,0.7007650968213591,-0.7773944007870579,-0.9653632046732337,1.1666419140225244,0.6033895036587835,-0.8343665991158224,0.9271636500418956,-0.8524555922126954,-1.0004798182139119,-0.9284544643323377,-0.7134511983153331,-0.770718141353816,-0.712511393529561,-0.9046390892756476,-0.8024588269390563,-0.5537343948836939,-0.778606621085789,-0.8036356006980235,-0.8720170532056002,-0.5731000120682174,-0.8912425267341525,-0.6926256825397183,-0.8273889494272999
SIDM00679,0.10893430962831686,-0.8550470186249107,-0.8314577795702958,-0.6400319132688445,0.5487835999526507,-0.8341763560795339,-0.8303580165530046,-0.8418949247711872,-0.8572493944908627,-0.6991668187244983,-0.7805839647151827,-0.7469778932538468,-0.6626033470247946,-0.8271385173568646,-0.7220593371285677,-0.807676625142628,-0.6370753815918314,-0.8187094810620679,-0.8500412470508139,-0.4902141594807955,-0.9659876450100813,-0.8472443948476412,-0.7557747600262928
SIDM01146,1.7635417529104367,-0.7325437023248123,-0.9169936772782026,0.894916056822183,0.6897463300779252,-0.8714876861731105,0.6037769038356477,-0.8079876702243457,-0.9821838345324386,-0.781083198958905,-0.7900508967070315,-0.6313071555176816,-0.6635767109288208,-0.8560747230841285,-0.7399092750278715,-0.6639289707156953,-0.2744279521452186,0.9480205553829447,-0.8634239634423987,-0.48196453075085854,-0.9362577025400454,-0.8810297859420824,-0.7096100586163583
SIDM00156,0.5956305763339856,-0.8182525187662298,-0.7139078962971149,-0.8265908945072762,0.21113605209653993,-0.9027408824416913,-0.8250508127439176,-0.8690962866241551,-0.8152197994089884,-0.8937950975819168,-0.6216652790117898,-0.7624436578549304,-0.7679686552307333,-0.903285088044965,-0.8265365052301896,-0.8140746367075481,-0.7023949179792945,-0.7697381082489306,-0.777731485630219,-0.6818483407908787,-0.9079382241482351,-0.8927811728139845,-0.6964096450017976
SIDM00420,1.40701550104434,-0.8769555917890658,-0.8304150283235968,-0.8038568051916642,0.08198606011192681,-0.8971988139963524,0.5071688883976588,-0.816200310139235,-1.013418900833838,1.2058540654488672,-0.7647912551055739,-0.8103999438975514,-0.7312792204113425,-0.9498381529562298,-0.8023362770483345,-0.7476369128254745,-0.7556411747356364,-0.7442770866207495,-0.7692480256054763,-0.6762855587146165,-0.9168004242824522,-0.8252970063008851,-0.7897598855674963
SIDM01145,1.9574413007912022,-0.88398623270745,-0.7362809414406681,-0.714606873911173,0.4078214839345562,-0.8006976844661897,-0.7094781231965556,-0.7881818255931329,-1.0177968104374473,-0.8108590797858661,-0.09387824008310852,-0.6770098585923161,-0.4967151147700368,1.2759140426339082,-0.7151942871784531,-0.6799455325279796,-0.4498061772663171,-0.11256867309723056,-0.7722949618078386,-0.37311821793203237,-0.8689054100507605,-0.5231136892165396,-0.9275250059608497
SIDM00256,-0.24394150410595491,-0.8284872628799976,-0.44664245958215293,0.0456974161672644,-0.12851227672234541,-0.7331977237380417,-0.7634523130248569,-0.7933941167130487,-0.9101771911548443,-0.8626939221031743,-0.7943725679684155,-0.5067380545666347,-0.6714500830679092,-0.9914772178018525,-0.7522161059976255,-0.7361353029498786,-0.5793461640843913,-0.4822764074136671,-0.7694180859817786,-0.7157675408621347,-0.897017135890176,-0.8306909507657405,-0.775258627624891
SIDM00444,-0.33341669584752626,-0.8723289186091645,-0.7646274867424827,0.6329932019203109,0.004137981904895539,-0.8217873220054429,0.223331997665862,-0.8452662464963538,-0.9333003069287276,-0.8008710481432836,-0.7817408511453838,-0.6591405999437565,-0.5765227402499922,-0.8779351042743561,-0.8362615152299082,-0.8378309473429781,-0.7140142608665481,-0.729711879459904,-0.7827851844258352,-0.4317946061942099,-0.4527749395932077,-0.8014244132556633,-0.6922900736028654
SIDM00137,0.05004470065351398,-0.7942856913523328,-0.8627870570805279,0.11897211116219578,0.7421999661897694,-0.8861597223957799,-0.8605292091161653,-0.7688954802568337,-1.0120446501696525,-0.9103137346198164,-0.6534782603878712,-0.6406264845292318,-0.8107675191155695,-0.8095024596914985,-0.8287453814501664,-0.7520264588618297,-0.517601508820951,-0.36430009387518225,-0.9036780551663391,-0.5180987547609409,-0.8962520911159781,-0.886163331425277,-0.802657525227959
SIDM00569,-0.6618576883854763,-0.8737777411371674,-0.7485111155009131,-0.45527573052530407,-0.20469837821697165,-0.9274198152942325,-0.7178739690952934,-0.787190027803179,-1.0580344463279847,-0.8809204908664332,-0.8651257265029958,-0.5860714716159815,-0.7485196480797187,-0.8930327535457588,-0.8131474979835921,-0.6979552200526408,-0.5047078603983736,-0.5397330971371703,-0.8806262989412542,-0.7333186781286393,-0.8614067654252128,-0.8397369835712889,-0.7672790384401861
SIDM00445,1.4416875893773329,-0.9089923147513368,-0.8219877915698419,0.6338437914193464,-0.10945559761909351,-0.8909362162818597,-0.4600537506830215,-0.8059973913112479,-0.9943564002502628,-0.39022559757745146,-0.8119543988930135,-0.7665662339885219,-0.7177142791581037,0.23387220595478936,-0.8217516246619286,-0.7774211231021294,-0.6740089782592028,-0.7943492802306521,-0.9418018061874094,-0.5130738618410983,-0.8539272811853567,-0.8782522120188802,-0.7657591980538684
SIDM00094,0.6539285812105111,-0.7921905142754448,-0.6672034116865772,0.8188756413983856,-0.3870670003583044,-0.8060089380223117,0.4717577718394903,-0.8606158810335488,-1.0127232031443263,-0.8085010666183476,-0.8454845851172401,-0.7622298518499414,-0.8125263639049053,-0.9003716150083811,-0.8232378135881661,-0.8326796841488115,-0.7779138591631616,-0.8133267839656046,-0.9076269068290692,-0.7134157058350736,-0.8528727064248091,-0.743875301958245,-0.7780955809102138
SIDM00576,-0.4764623574055754,-0.9516012700714906,-0.8951252061514003,1.9570056622746352,-0.25578811855981926,-0.9050578298103705,-0.7471248313581969,-0.7713811704447144,-0.8860869565568669,-0.7808279518211733,-0.8801236872288225,-0.6398899147318521,-0.7125264972567547,-0.9742502670054788,-0.7592361303893415,-0.7657092075506188,-0.5597922290131231,-0.6918373946953813,-0.8662717415275483,-0.7669271169890609,-0.8992092861950938,-0.8675200318192784,-0.7463844360962417
SIDM00257,-0.09953943648124322,-0.945644209095945,-0.8560800202067052,-0.7161617082939657,-0.4233383858341014,-0.8563503352148479,-0.8246842752463192,-0.8261532445600803,-0.9896479393385931,-0.8804792247592869,-0.7231572409848912,-0.5020633116478453,-0.7741966892380872,-0.7371397029076716,-0.8671035571233744,-0.7716714754543424,-0.7359689368075858,-0.7832784783755488,-0.8252518879764248,-0.7330136184595908,-0.8661243522982573,-0.835292471231244,-0.838548650221856
SIDM00835,1.0689337628126971,-0.8049369916352924,-0.8947550802281528,-0.37059808121069865,1.093796082327066,-0.8316027984603644,-0.7909557247082578,-0.8583256909521743,-0.9765957443003347,0.05105538766104568,0.5174539966764542,-0.732336554909092,-0.3706653805424891,0.06475818449328069,-0.5312254503754713,-0.687804100746858,-0.5925389555117767,-0.6155809426703802,-0.9407302563335671,-0.3395965943816013,-0.7515536247080151,-0.6551802900954351,-0.7074647935206753
SIDM00781,1.1470538573537028,-0.8610691279886374,-0.8171462261424726,-0.09288477379203831,0.18265939256169886,-0.9232273705005555,-0.7576984072334181,-0.7791524447408166,-0.9595327875830997,-0.8627053123936405,-0.6541407437360133,-0.8578429160469393,-0.7686795164141601,-0.5936071186611486,-0.8336489284073934,-0.8108588966779854,-0.7553559849885341,-0.7007278180366927,-0.8973065325273153,-0.5773348858121444,-0.8031949025580731,-0.8941618988070588,-0.8415695414983739
SIDM00700,0.5354243565832083,-0.7734048182583503,-0.8038356689344016,1.0118865216901454,-0.32063863908731816,-0.8116665055007296,-0.767295143069213,-0.8626422603295765,-0.8790299246128119,-0.8943400405430536,-0.4593150982959539,-0.6921992428594002,-0.7590532488570931,-0.8084748644318676,-0.7593987550021748,-0.7179398310659395,-0.6500529674350787,-0.6909795651386313,-0.8286384243263307,-0.6692118425668011,-0.9054825494291247,-0.8396238687774492,-0.8145718374730192
SIDM01126,2.355175562020929,-0.7682380172211224,-0.8859069047608268,-0.43528836476875454,-0.28107512823750413,-0.8911055231792234,-0.2259437945703315,-0.8245575899352201,-0.9684445728893963,-0.8693787472191594,-0.7423612247718875,-0.7876684237131796,-0.8174795162717815,-0.9378932188627904,-0.7889844883957363,0.5817455827417255,-0.6646977271381989,-0.1642625612852839,-0.7267656430658984,-0.8154680007160897,-0.8236686508235667,-0.8361530457552371,-0.7654423097750757
SIDM00259,0.10841980780937342,-0.9372278599324583,-0.8120665275758777,-0.5540561246492242,-0.2521106220653402,-0.753061850387224,-0.8423028410292925,-0.7679346644159953,-0.9019831551747053,-0.7838306686986987,-0.7907038241525767,-0.7374628043392825,-0.8006820102046273,-0.8097615245391847,-0.7588387332151938,-0.7375568119380926,-0.6630147721068982,-0.671803932854484,-0.8646668824830371,-0.6537745803689361,-0.8947382485393938,-0.8466236274971166,-0.767054095454303
SIDM00834,2.199853363198166,-0.8760681777622971,-0.848002665965023,-0.8966731455405602,0.4566191600199669,-0.8505531992003879,-0.769932487372505,-0.7959698029286049,-1.0470842650063104,-0.4079788156368307,0.1438800198719388,-0.7125503576021718,-0.31543930895011807,0.6969862428531639,-0.4286638902077028,-0.7289470602166458,-0.6438872582305057,0.6696397063549293,-0.7371210364438631,-0.0960164509360275,-0.8556630295378186,-0.5251850374995831,-0.5119030148742006
SIDM00814,1.24047878010038,-0.9533266039011931,-0.8250781224778226,0.2245209892263498,0.09057973767211148,-0.8303122666176522,0.0661190754535274,-0.7650464975447966,-1.0538397908750345,-0.8556441410563084,-0.7813983962451777,-0.7448658596759282,-0.747909380142669,-0.9247544750571449,-0.8223562377304022,-0.7459725809598072,-0.6907607519437446,-0.761463705252393,-0.8922057914362822,-0.5055526255957932,-0.6116390841485321,-0.8449382559836487,-0.7089028600912143
