,HLA-DOA,HLA-DOB,CD80,CD86,CD28,IFNA5,IFNA4,IFNA2,TSHR,TSHB,HLA-C,HLA-B,HLA-DMB,HLA-A,HLA-G,TG,CGA,IFNA21,IFNA6,IFNA7,PRF1,IFNA8,IFNA10,IFNA14,GZMB,IFNA16,TPO,IL10,CTLA4,HLA-DRB5,HLA-F,HLA-E,IL2,CD40LG,HLA-DPA1,CD40,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,FAS,FASLG,IL4,IL5,HLA-DRB1,HLA-DRA
SIDM01133,-0.8367081016078948,-0.8937902441082796,-0.8647412055864463,-0.8926629568764994,-0.9207794078224174,-1.0274437440484194,-0.8639085188249434,-0.9813898737074975,-0.8220578251602455,-0.6638021753355509,-0.6423156081221597,0.0511308496040015,-0.66273072795745,-0.21795071502828708,-0.7979645467278232,-0.8191402841333105,-0.8255891534050205,-0.8265737294783252,-0.8102616143605729,-0.9543395096715562,-0.6933698788526385,-0.7285160693142898,-1.049286826917222,-0.6678363252576025,-0.7090678486478839,-0.9113531951360395,-0.8150022006210955,-0.8087204000388047,-0.9151592836065864,-1.027569442397923,-0.8095192523013822,-0.5618792942967502,-0.9239770173317905,-0.8149189995325817,-0.6576698524100437,-0.7715092746684971,-0.8250020897011889,-0.845299116084455,-0.7403828690727179,-0.6924453091556501,-0.6382231293826659,-0.7768349055739138,-0.8330366620899823,-0.9306345713868733,0.13122001633856736,-0.9294166675349169
SIDM00244,-0.7864403282716715,-0.8795800983776927,-0.8614309691806448,-0.8367383853598052,-0.9578065424375075,-0.929564722169483,-0.8910046358094584,-0.9673490624915163,-0.8203478787779774,-0.5785775199129554,0.317624549507363,0.4502221092788494,-0.6378632158206419,-0.15108275692673603,-0.7420242425039347,-0.9450985855495816,-0.7349877067885954,-0.8874511882889562,-0.8318830962523295,-0.8116432590339344,-0.8166020821584853,-0.7343982909490788,-0.9723093548440288,-0.7427865974845554,-0.8705593082538775,-1.0213686092122685,-0.7720916083992929,-0.7957018477902228,-0.8782953207541938,-1.026119430420994,-0.6998617286088489,-0.02307920388709085,-0.877371267861989,-0.6630801190676323,-0.6666526187231145,-0.720747890686777,-0.7752221482717895,-0.8192470748926888,-0.6061210155859195,-0.7343562382383565,-0.5476327005670936,-0.8800622560715761,-0.9041785425428478,-0.7123101842574073,-0.14502084547798486,-0.9512770375021359
SIDM01161,-0.8324215584811017,-0.8952628598653205,-0.8632429879245468,-0.8785203246223428,-0.9641426355337199,-0.9894041655236593,-0.8310001011417425,-0.9364531029065846,-0.8869212337898716,-0.7348494434729581,2.378434404281872,3.413733234270811,-0.5748230459272362,0.40677837054261423,-0.7203604476563334,-0.9777837429322368,-0.6868827304262723,-0.8826750352518578,-0.8963440226798344,-0.9807944225082227,-0.7717431769148845,-0.661127333712212,-0.985837754621016,-0.7148432992842083,-0.8364229790915768,-1.0338453890355983,-0.7827922413795365,-0.771799182657248,-0.341965384209424,-0.9320210579722407,-0.06567915315954606,1.996306672673369,-0.9458806612855758,-0.7955887292986167,0.04985012967671214,-0.564405410528488,-0.45895622469289993,-0.8627179530666722,-0.7089998225942078,-0.7950735459384981,0.8405614839072947,-0.7408469025831215,-0.8998240839740019,-0.7851681174893127,-0.5679531007805336,-0.7970447042258297
SIDM00579,-0.8475064112160445,-0.8896764074945461,-0.8426937154838402,-0.8430908779630224,-0.9278809516068246,-1.0162535823477477,-0.8058976379436115,-1.037894362234796,-0.8779145137811283,-0.7172528624841423,-0.6877575176586089,0.10864697428116178,-0.5775571265177798,-0.11705599611072921,-0.7619678139035752,-0.8164582045596822,-0.6443306441849999,-0.8658237082265193,-0.9040552716957071,-0.9475090933783948,-0.7485231221782969,-0.7812754088625024,-1.029339403214189,-0.7628274099564516,-0.9270845665328207,-0.8788131947640776,-0.8119360909194079,-0.8191718862703463,-0.8482264786327882,-0.8690003933760642,-0.8013080088727897,-0.6211147042936684,-0.9890433610643473,-0.7100142043724561,-0.6330227364696095,-0.7404458362844586,-0.824632012472436,-0.8479540610792303,-0.8277347828336541,-0.7319700547501568,0.09541569263461726,-0.8908568845875279,-0.9136539463949883,-0.8116738184140941,-0.5813156230996631,-0.9552164697756105
SIDM00699,-0.8654493735904795,-0.879490872190725,-0.892573972433654,-0.8246931850984971,-0.9206084028876883,-1.0557519422788977,-0.8565803396969219,-1.068949638071738,-0.9085367041466466,-0.6254423491652384,-0.455619526788877,0.5468034001403171,-0.6231993087231672,0.19636783749519957,-0.7866253272851877,-0.9328045781457387,-0.7980967205078899,-0.8864760346924072,-0.8288515093496533,-1.0510296623629733,-0.8047533246303665,-0.883183164913793,-0.9897868506560509,-0.5520592015750796,-0.8924847236855407,-1.1395932264485176,-0.9325674827544779,-0.8621495054129762,-0.837958273646944,-0.8829173101968801,-0.7543180657705948,-0.648587893402803,-0.9947855733584106,-0.8166656667535356,-0.5820791714542123,-0.7435752393589732,-0.8042587979759457,-0.8495222483073811,-0.8807858860974741,-0.530726825407831,-0.745471912978948,-0.9304883091799175,-0.9274544865802363,-0.72367510262775,-0.6009282794928419,-0.9529744831765297
SIDM00721,-0.8610966421130039,-0.9921510354443795,-0.9117377255628196,-0.8294993918851945,-0.9569500273999613,-0.9977832552692062,-0.8863599668125997,-1.040776544592826,-0.8545208149433086,-0.6763633019387804,-0.4862401922739424,1.7182776608159585,-0.7111050887209994,0.232112540872622,-0.7970614648952701,-0.9068726635790326,-0.6082373077487926,-0.9439225388731892,-0.9762854373554283,-0.9823453702824443,-0.8162015985322516,-0.7541676021483446,-0.9981079524479375,-0.8253771937352359,-0.8418720426819859,-0.9767395647029379,-0.855820439076586,-0.8515109769690151,-0.8632720723459691,-0.8987103429940192,-0.847769250953153,-0.5922706355216365,-0.9376192745330759,-0.8351514865759679,-0.6372778600778742,0.4111148796973457,-0.8336716673547346,-0.8356166634031542,-0.9364751830347682,-0.7584101238953882,-0.8940223547207771,-0.8471755320865415,-0.849682721391817,-0.7339729491152756,-0.8838923780731708,-0.9683814075506382
SIDM00082,-0.7819949369086187,-0.8306777999631232,-0.8753853158217085,-0.83383109359348,-0.9421456128732378,-0.935923132096615,-0.579055934094644,-1.057407271992347,-0.8629663668196915,-0.6155164038322535,-0.17294402443949577,1.953631865645603,-0.529487227471138,0.47072714200912713,-0.6552753582274323,-0.829289452476207,-0.8306981115189386,-0.8855869586209137,-0.9578930521649335,-0.9837167663370593,-0.6693260368579471,-0.6344234828903244,-1.0070098567002999,-0.5996313062262781,-0.92343232932799,-0.960924290343705,-0.8709000063391433,-0.8147256142983715,-0.6096094751333837,-1.0397781481505282,-0.5394599019407593,1.5055721310046686,-0.9478924063783102,-0.8312308526874499,0.37334891833329853,0.3023377081533626,-0.7651614106066651,-0.8158319099022346,-0.7844950348533613,-0.7530184973487335,-0.7858666237736867,-0.7658051821106435,-0.876625164917367,-0.7020545678504454,-0.11249181196699869,-0.7380019995590777
SIDM00320,-0.8080258676893248,-0.7977423191358248,-0.8806971748287512,-0.8619480624469783,-0.9266064958097692,-0.9865455968495682,-0.8421269988748051,-0.998000561138103,-0.8728504573955318,-0.5553380951066719,1.3456922512303566,1.9506951556683825,-0.6366802446310336,0.22069369580224293,-0.7589684210953611,-0.7975502813449569,1.111209934257706,-0.827578416847973,-0.99781501404684,-0.9683165188432429,-0.6936458475526174,-0.7517456598951484,-1.0513009102006914,-0.7796276809844315,-0.8263710443478859,-0.8819557382161287,-0.8540920773926136,-0.8113614523096374,-0.866193317584937,-0.8436056939100008,-0.7758673557361254,0.07419050569436075,-0.9616678230902349,-0.7608455780273478,-0.5470784789131827,-0.5669138945922568,-0.8204452558763379,-0.8534415889135027,-0.7404224237658382,-0.48836395325390064,-0.8927019310482347,-0.8486234204573162,-0.8292135480257583,-0.6945535012593297,-0.6318212137400394,-0.8473053996571628
SIDM00967,-0.7611883716647267,-0.8852584105963945,-0.8444758607525221,-0.8048005577591293,-0.929596297502893,-1.000152759310478,-0.7395903353937919,-0.9431300753630346,-0.9450671184723898,-0.6526577611660447,0.49225557107706647,2.19863964696814,-0.5146698529461097,0.1095588587648509,-0.750519958692643,-0.868788411113009,-0.618780907039538,-0.8466357628192663,-0.8599103707193654,-0.83142888105294,-0.6629105325098973,-0.731396177913602,-1.004716901105111,-0.8027583998928094,-0.8904435187103412,-0.8616552529422473,-0.799489544709202,-0.7627997802802181,-0.8154792700796496,-1.0061737336297563,-0.46467024851781813,0.948984175944726,-0.9347613527197428,-0.8833655663342765,-0.5027644825173854,-0.6790364566846121,-0.7760699298362154,-0.843921483912756,-0.8804046456560668,-0.6354040413979406,0.32091589083653765,-0.801142538946622,-0.8879131564081095,-0.7028879172251681,-0.7845178167015445,-0.8555362094601995
SIDM00508,-0.8650371129334848,-0.9255161859626805,-0.8731213341878733,-0.8197313498077122,-0.870865333446088,-0.9630013776153024,-0.8359563736762899,-1.0109241533251214,-0.875618754332901,-0.7636189912630791,1.5845754001763985,1.6686085931049766,-0.69748524411377,0.2588214177571289,-0.7312699701589711,-0.888708013873066,-0.7381028724489436,-0.8613639041779457,-0.8178542014141085,-0.897121460060326,-0.7957430284893264,-0.8128700943291945,-1.0330903251670067,-0.7440366281683077,-0.9568135137212593,-0.8998632258710438,-0.7703097295332393,-0.8763751397088783,-0.8338086733562936,-1.0676817636118188,-0.8133924834993466,-0.6892240047927956,-0.9683041887810885,-0.7928221185163166,-0.5736879073378328,-0.7172178875167236,-0.80102422164665,-0.789171531760179,-0.9550248498550753,-0.7110586049395922,-0.3846430652286376,-0.8337779054378147,-0.823679749690239,-0.6850473397476486,-0.48001284561273105,-0.9438230640423328
SIDM00859,-0.6084281534769383,0.0006309900756862954,0.9599374898064628,1.0929071818576035,-0.8671894510627871,-0.80619527107808,-0.8703935053028324,-0.8706860654536693,-0.8703792188951408,-0.48607712067049713,-0.0763226565377263,2.6205152902205153,1.3612055585170093,0.2811881278027046,-0.8011729902469287,-0.6977911195228256,-0.6088712108236114,-0.7660163508399576,-0.8956105515709994,-0.7238821711629146,-0.7593140767662766,-0.6696357997113419,-0.9571008514665823,-0.5773281311517671,-0.9258219893816203,-0.9629834170484493,-0.8664614836844713,0.19584472584355153,-0.8472543010545978,-0.9196265924137501,-0.2744785041623171,1.8632384516701928,-0.8904532153640848,-0.6893207121415978,1.8822208924007238,2.3936530337561246,-0.4274649337395055,-0.7885582109508242,-0.6898391332100856,-0.6550036666391552,2.083015778532979,-0.7377729711270191,-0.9158907468695824,-0.7377924927462002,-0.25324143214633726,-0.841108495087
SIDM00393,-0.7975543876901225,-0.778905817150403,-0.7933178545225177,-0.8477190656457022,-0.9621213196898103,-1.016995604588476,-0.7663641189927025,-1.0253712509002435,-0.865393569884661,-0.6960167755443873,0.3512944258337524,3.3161976537771465,-0.5775889367254624,0.5269924064067596,-0.6625147396127331,-0.9449148428685912,-0.7154031719605735,-0.7909878026521587,-0.8888131229964026,-0.9196308300009441,-0.8295989314353662,-0.8303135300972507,-1.0470142336550474,-0.7751332020841254,-1.046290968305091,-0.894614248622353,-0.8970661268775084,-0.7706999742467666,-0.8688595102848181,-0.9203069592271733,0.06536716249776112,1.5467875183446875,-0.8434611309033636,-0.7114642433488568,-0.5570610982981027,-0.7607184902784289,-0.8099715542925057,-0.784867035293006,-0.7716441796257981,-0.920008896863429,0.11934887052283308,-0.7874243061237732,-0.8784053597167761,-0.7755310763141106,-0.7012578110193842,-0.5642460459406735
SIDM01174,-0.7664030497376054,-0.7818202278861548,-0.8475066998200775,-0.7897737111440015,-0.8796789410131189,-0.9659246575387568,-0.7901776172142432,-0.9867098752383016,-0.8641152951784375,-0.5530095188655508,2.0092309712907253,2.4986123406029157,-0.6380305368709621,0.17006932183676685,-0.760479749228363,-0.8563000338037011,-0.7234758367946169,-0.8086793771453356,-0.9239727786381912,-0.9449373486258731,-0.7946068216063226,-0.7276571991801325,-1.026382474792286,-0.5681176988418641,-0.8698516031918576,-0.9570641841293972,-0.8276059874928344,-0.7272716067200751,-0.8562083597959925,-0.9650914024894787,-0.48560403002643415,1.4136588105195003,-0.8256691747537881,-0.747237714439123,-0.5836445722784518,1.6168760814638345,-0.7749603625300929,-0.847584756781821,-0.7666087308107186,-0.8099357314526878,0.8014451836466976,-0.7895366576850474,-0.8628445541324011,-0.7233963992700401,-0.43790727592998074,-0.849860939818968
SIDM00530,-0.644375777590434,-0.7710962639691356,-0.9067290079792182,-0.7700945740693627,-0.9201409136004007,-0.9789617201509455,-0.798873648685929,-0.972578790221081,-0.9322962034760448,-0.5966955834633586,2.104333017274051,3.1429486232989015,-0.00708186615736326,0.7349669168417878,-0.5993381201381633,-0.9421247901094582,-0.6173069670428374,-0.8992671815908969,-0.9290057964518467,-0.8767378776479093,-0.7674881964875636,-0.7624727292560363,-0.9389795241425717,-0.5100048502675382,-0.8638950719324473,-0.8808149184744076,-0.8302240427833888,-0.830738888988815,-0.8029436401518034,-0.7826159516356075,0.1627469107149736,2.0470099063928644,-0.819791633451854,-0.8232543834789319,2.2585598172901853,-0.3785473143720159,0.046414843455244326,-0.46204850554544447,-0.8666696691710951,-0.43072087364041095,-0.8097279860034281,-0.8762246577192693,-0.779782385078038,-0.8576144085774519,0.7342211435391511,2.243267673823611
SIDM01149,-0.7335540838685838,-0.8995674789032005,-0.873699701801649,-0.8996862412907561,-0.9003310285905926,-1.0088676064574418,-0.8477505198002143,-1.0123787204165355,-0.8539052156780474,-0.609568963070775,-0.7193248352956191,0.04834421995151818,-0.625538171551372,0.0036540869880095973,-0.747403589471435,-0.7313846897433482,-0.48264548382675543,-0.9122484591342266,-0.8503299925883996,-0.9259833792652983,-0.8512510997893,-0.6715859417916098,-0.9012945791271938,-0.6405935791799084,-0.7710128074865052,-0.8327295241963163,-0.7900313262847425,-0.8095734545445853,-0.8300023807139143,-0.9570958222771413,-0.7892808497151912,-0.105634200053456,-0.9529109614737544,-0.8077630828667641,-0.504320030949428,-0.5417805714677749,-0.7601181769093073,-0.910646593192088,-0.8052422066906063,-0.7073578836259062,-0.5737671166241973,-0.7256847460879065,-0.8361237816856345,-0.7021387250326352,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.8469335390316564,-0.8268555990460357,-0.8025029545326897,-0.8145318369569461,-0.8640426953381078,-0.9209748544698092,-0.7876627596073279,-1.001104199404688,-0.8839214601623097,-0.4853036887324214,-0.4425583258089573,0.6254006667695426,-0.6270893068080702,-0.25981504782994647,-0.7619580026175587,-0.9231533106317442,0.9552394355553053,-0.8012819355286905,-0.9079954113475559,-0.9145875771689486,-0.7763918905790377,-0.6627927883197633,-1.0765849585971787,-0.6417416496461261,-0.8889166640030939,-0.948170260817778,-0.7784469572071908,-0.7917746264670743,-0.843759364455753,-0.9697186083689339,-0.7378075446478739,0.5692389608711395,-0.8801027858852435,-0.8092221172704459,-0.4637793057354678,-0.6044219802126604,-0.633971947635882,-0.8456069238276336,-0.8418764832514466,-0.5739501799194741,-0.6718306009244981,-0.805312664180266,-0.9455578245942702,-0.8008213867151956,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.8304450406230072,-0.7409318362929606,-0.8225887632477563,-0.7969238406565889,-0.9386793895234039,-0.9438020521165436,-0.6584573017280339,-1.0252129187318955,-0.817688542798877,-0.530733724692741,0.7790253471189901,1.04771628445567,-0.6523870855800643,0.12295330019922064,-0.7005039809592682,-0.8799194888195382,-0.6672697994509014,-0.8294457460482972,-0.9627191043956986,-0.9183285005556234,-0.7744760978550204,-0.7967170070215885,-0.9492992266316691,-0.6543758303183057,-0.14506957857792555,-0.9045995574653249,-0.7696988627795256,-0.8461940506146384,-0.8672125437117779,-0.9911048483315654,-0.8333091153152912,1.5268108365217634,-0.7715366978834781,-0.8394200975290887,0.08433078428427533,-0.600088312441156,-0.6321997108082317,-0.8495644168090594,-0.6939763872725775,-0.7654609216813171,1.1339550715924762,-0.7688531056083066,-0.8155801740188816,-0.7997016870848391,-0.658781127668465,-0.679940818594344
SIDM00422,-0.08991137426810922,-0.6326627014150149,-0.11240742765167211,1.454723466083355,-0.8440714735773586,-0.8557808940308814,-0.5481981523162266,-0.9889156387150491,-0.8328475367602023,-0.5036303442233193,0.12503398733737556,2.1367162179893335,0.49083730289334637,0.45953328150446704,-0.6286496462986747,-0.8638275507286653,-0.8429123913432862,-0.8638524294900747,-0.9522863841003524,-0.8681823892867134,-0.8094033824131521,-0.7617104663305183,-0.8528450844938372,-0.7627143765892186,-0.8648746892985901,-1.0609269987987147,-0.7514310781800408,-0.7040616582423739,-0.7403417133973039,-0.1826126989182599,0.5192771562043428,2.0450128458858736,-0.941212250336435,-0.8069395899626574,2.969661884766701,2.462457029380903,1.253122102780532,2.6453199284396494,-0.8022054506697439,0.033350370587301385,2.218718463294608,-0.8042789894210667,-0.5522369377713923,-0.6903897237877553,2.371153181520018,3.2808244305184293
SIDM00532,-0.7958466652572854,-0.8192955894026885,-0.8516851261081979,-0.9027469185327945,-0.9438628394085398,-0.9783769523293264,-0.7941011911417908,-1.0143501966251443,-0.8936977191343428,-0.5891922256649612,2.047789709764139,3.2166768348997294,-0.6825708906922539,0.4204974442736582,-0.6865687174970023,-0.873494706304962,-0.6952998541841451,-0.7456760487532409,-1.0398866204951789,-0.9103002161246749,-0.8246955080586601,-0.7803660826356371,-1.0208132382271422,-0.6002551558441804,-0.9403992606433874,-0.9686547738196375,-0.818529398611834,-0.8062124263649104,-0.8704199475160173,-1.0509604071978345,-0.4579391021509998,1.6435539566893347,-0.9080854912860236,-0.7923307433289588,-0.5722863718530442,-0.6345869890450994,-0.8147646148637553,-0.863235420753822,-0.8776374156617672,-0.8585118897435841,0.6463252960356027,-0.7779636736923543,-0.9310365242793833,-0.7911642915544003,-0.5918797358831148,-0.9429374030412009
SIDM00077,-0.7713953402260538,-0.810875272838311,-0.864362629720332,-0.7908566300444207,-0.9053731650788887,-0.9747827590905125,-0.8867049129097765,-0.9800317881299863,-0.89407685689181,-0.5651243792470484,1.3881994918314204,1.2702245636078298,-0.6200272261335055,0.2844517636486234,-0.713730303245163,-0.8423908025685753,-0.7407201850095759,-0.9102473528688285,-0.8619357828792387,-0.9323485535958064,-0.7561788321325656,-0.6879835871890705,-1.1076861408287124,-0.7323578588484031,-0.8498485830046093,-0.9371924094777181,-0.8077922908615028,-0.8251051583548626,-0.8101656697518329,-1.0429559967058828,-0.7079061586734245,1.477476798473698,-0.9241788212198221,-0.7913899416556954,-0.5456670979416025,-0.6311252659360583,-0.7905886319269366,-0.8304060684518656,-0.8626504261525818,-0.8448790233725331,-0.06498182746892485,-0.7690844786659196,-0.8768884427068221,-0.8077431929059966,0.02212281804971202,-0.847392493847353
SIDM00561,0.48330893779829326,0.5537818371506813,0.599574987090577,1.3412398183766296,-0.8572381595399888,-0.923807922989728,-0.9747980664207236,-0.9806740981044909,-0.9015865944687397,-0.5087190546101827,-0.05243915842358635,3.52259364448534,1.8167922502958112,0.4152299755950287,-0.6107816651682171,-0.5328275629215672,-0.7409342881491935,-0.7276444293049124,-0.8192259518152137,-0.9117914712608658,-0.7555120322409347,-0.6684044018561719,-1.0269338590006274,-0.5880274856768939,-0.7159467779938566,-0.9934138500343248,-0.8279554800631852,0.4275055643614126,-0.8278900564326614,-0.3272775231582907,-0.38704321233885947,1.8177446002642135,-0.8791791281487701,-0.820699040315575,3.4220464277720777,2.621899241891617,1.3931907951339757,2.4784633397691773,-0.7629498828103369,0.3416731559117421,1.4707289632624831,-0.8143496784388723,-0.20364527992183606,-0.765444128260613,2.4704512249598314,3.3791229749088667
SIDM00407,0.6608188981958006,1.3829645480084,0.8049895124136414,1.6178416615068412,-0.8480412453739518,-1.031134511679401,-0.850398609846959,-1.0188097488599568,-0.8499650870536694,-0.3416243661866736,1.3706595001271893,2.784104869453577,2.300189652485464,0.19788928421377425,-0.6845269780429525,-0.7154978654604877,-0.6194070926076221,-0.8366449908265567,-0.815682981836807,-0.9350035372570482,-0.6290899951833485,-0.6621463846517958,-0.9967623551437401,-0.5218356412686579,-0.807651720248512,-0.8344544471750037,-0.8098978555393943,-0.8269416508935202,-0.8229943040078764,0.04962558938799106,-0.5448905850140513,2.345461933444409,-0.8922426670691833,-0.7148300994971946,3.7769479325650726,1.5686430698708616,2.131055652717697,2.8363490943746412,-0.7804751897550528,1.1511556965113487,-0.5583429872938477,-0.8093526073606186,-0.9466281764982319,-0.5958245838668358,2.934507932072902,3.5048232980283043
SIDM00631,-0.6981610041070806,-0.9009740174015504,-0.857001013324226,-0.8564367950528459,-0.9105019782058498,-0.9672335958372043,-0.7376600679267341,-1.0448403284475138,-0.9135897128923809,-0.419846119176645,0.29870746566177886,2.6752672810929226,-0.6459089305598775,0.2947876610519979,-0.7388472726726754,-0.7697590940087121,-0.6165271900457167,-0.9232568012702032,-0.8955142752799483,-1.0081907901807987,-0.7792414723247743,-0.6943097064023966,-0.9707662119909856,-0.5435774085418907,-0.7272502361846389,-0.9643301745568329,-0.7899639635414423,-0.8061407159518347,-0.8566443664398353,-0.9143410497141506,-0.4103021022444753,1.8197890938799068,-0.9012383832231942,-0.7860918893590587,0.10684190147134535,-0.6425869932246868,-0.6737763641390775,-0.8127371309516049,-0.8525667504657546,-0.57753034634444,-0.7698400942999871,-0.924226153957227,-0.9821721320087896,-0.756054778275209,-0.3686179223143988,0.7078266739032327
SIDM00324,-0.7577290477521108,-0.9189485262516561,-0.8137863324434462,-0.8188277786907696,-0.9318930732335918,-0.9976011066145339,-0.7382364184942477,-0.9588234104162034,-0.8211151576645684,-0.7033534985048651,-0.7144973247070364,0.4327452016869481,-0.635879285404337,-0.049588588305663955,-0.7172309157470674,-0.8546475652342144,-0.7632680985201807,-0.8447712117455534,-0.7570230683609247,-0.8524320992041836,-0.7712731756639274,-0.6714360177950357,-0.9731223043595327,-0.5980957190547741,-0.7532447532662375,-0.9502838588514803,-0.9009123944606257,-0.8267859151729154,-0.8906297094153918,-1.0387888723070868,-0.7687550163246968,-0.4625021128108504,-0.8873117119804873,-0.8148123938024255,-0.5759987495085074,-0.6126850720181117,-0.7654521005542475,-0.8589064509195559,-0.8273675628256315,-0.8795792066218768,-0.7203733223603234,-0.8222630552484481,-0.8139106464464402,-0.6876913324761954,-0.5431822481778139,-0.871929885355549
SIDM00410,0.06361479486504988,-0.5662322537585416,-0.75437289058882,0.8079949464219242,1.351090194949267,-0.9992521432527265,-0.8526333931169889,-1.0596146425833557,-0.7677126754819388,-0.5905044641960941,1.3364712535740604,3.816996178032611,0.582873926987069,0.5554940973173803,-0.559512476867199,-0.6928847410175579,-0.27979888123843044,-0.8380166874869144,-0.9822815001486607,-0.9583361910482077,3.2430067648239107,-0.8056213936452273,-0.8713802144310837,-0.5840214711773847,3.9202960553526993,-1.030364680181647,-0.6933193323648306,0.20700079189144335,0.87172735106585,1.9665856070248087,0.894629886244113,3.0762611145577963,-0.835635672410902,-0.7925193757470268,3.4828984714402207,-0.5435493676035202,1.2741903052670598,2.483664471625279,-0.8290286128102522,1.359102309308932,1.7955763193612952,0.3200472861633239,-0.9496049824085331,-0.5931282386327086,2.362533034168713,3.2709102836603394
SIDM00483,-0.800125924881214,-0.979238219272663,-0.820217263814717,-0.7240503338223285,-0.9653447941030346,-1.0225765400524496,-0.8270078664159823,-1.025646096236185,-0.9272804872952749,-0.6328942264038117,0.0343741661470902,2.5032843793259523,-0.6889175749121004,0.17923984291332162,-0.7859057090673149,-0.8082067536024503,-0.7092299202018235,-0.9117236395469608,-0.9748583183010336,-0.9249340939314468,-0.8197277692855316,-0.8472063495136622,-1.0248472749474062,-0.661796994810312,-0.9598429536224905,-0.9025589552481109,-0.8580421018143238,-0.9041054744205249,-0.9158215272678453,-0.955329956446586,-0.43326995788582157,1.3354702575654542,-0.9848566593926845,-0.8370785954218518,-0.5829281844673797,0.47060492424315653,-0.8345121567418136,-0.872176450382579,-0.8561489146922523,-0.717501999651315,0.6033204477924111,-0.8672758228836871,-0.8498955130438561,-0.9089705449224114,-0.6208011290130775,-0.8690780051975672
SIDM01187,-0.789398371156472,-0.6189751941417632,-0.8383844572148419,-0.8835302852255245,-0.9251134373850337,-1.0229779406468882,-0.8516044813032987,-1.0090613057137399,-0.9550101217357231,-0.5109110423699937,0.5655460911133776,3.479233961889093,-0.40168203278819525,0.4733023894226104,-0.5934694006743565,-0.9104597749993723,0.4476663758586478,-0.9166330306320771,-0.8365520606738096,-0.8522980321209896,-0.7262578852645949,-0.7567956161397238,-1.0016529870768802,-0.662823407661976,-0.8412263252915289,-0.7941922014883924,-0.8589233966030246,-0.8361338107758778,-0.7977229853571374,-0.9024991631361255,0.0962469032544187,1.8711814865070584,-0.9716229163620046,-0.7892251780620996,0.62821352285998,-0.6436866789127327,-0.6005939748752048,-0.8287361999059137,-0.7905875197798956,-0.7976687194477887,-0.610334834039978,-0.8163199488377216,-0.8008091202368545,-0.7029127662609466,0.591188235977549,1.1202945825386363
SIDM00216,-0.6492586108473181,-0.8547240192170887,-0.77551839706682,-0.8056852315510068,-0.8055339999614685,-0.9730767876165967,-0.7491645686979534,-0.9866498589782935,-0.8110939890002764,-0.44617144059163244,0.39472401976530586,2.9677991810088318,-0.5703319734404765,0.1420446023010342,-0.7056953624715411,-0.6402842360114932,-0.7193585656802619,-0.9113478497450205,-0.8820386460066623,-1.0118392491163246,-0.6783877580568962,-0.6850174606285329,-0.9345321290066437,-0.7428836481178718,-0.7409185694269228,-0.8227058240366504,-0.6728370018787233,-0.8420960219184545,-0.8569322850754504,-1.0807171408703897,-0.32258735616839,0.9156354432833123,-0.7391266497040822,-0.7125350536705443,-0.5535583014930122,-0.5960903101608046,-0.7385696420836905,-0.7474662001597621,-0.7710807377514887,-0.5561874412843623,0.1348422192731735,-0.6282955095051982,-0.8602281836882653,-0.8337030154792529,0.16640318761966114,-0.9555704772919938
SIDM00199,-0.7602286145046012,-0.7131369981703932,-0.8269926943439176,-0.7635769010855282,-0.8757386392813191,-0.8989991865150386,-0.6113355922597804,-1.0096647927532145,-0.8487892930744103,-0.2633329064595767,2.419475182301648,3.4099184870790253,-0.39925729109392344,0.48443045123147443,-0.697236685446536,-0.7765160460703209,-0.718628119400877,-0.8101897836730289,-0.9938834112500698,-0.836742983746363,-0.8456943580240505,-0.6963288220763258,-0.964050240196518,-0.6190475996310714,-0.692347956653049,-0.978120034351472,-0.8346337431153543,-0.7202002121205685,-0.7735476435345937,-0.11274825120885398,-0.26015690022701127,1.6938976182390035,-0.579887872624237,-0.9183899097057527,1.602089832855011,-0.5543116310015912,-0.5530167975521918,-0.5508582195692675,-0.7056530152897768,-0.5379484384195174,1.3026461790855954,-0.7439039796440833,-0.8868085903650746,-0.6874637646432353,0.9154033155859949,1.2982089770784258
SIDM00234,-0.7646818301969215,-0.648944468403948,-0.8631136215733441,-0.8152163174895548,-0.8428033767473782,-0.9975247215354482,-0.8583071510076644,-1.0687850204251712,-0.8527483355356384,-0.2514960830797257,-0.003879208833017202,1.604773570445765,-0.5898117109824477,0.7817569277445825,-0.7772259672030972,-0.8395619992662925,-0.6441293470803123,-0.7775320089169602,-0.7620646051077541,-0.9280236243684646,-0.7766092325126424,-0.6675065809369584,-1.0398559546910688,-0.6802154577709207,-0.8434049634489507,-0.866619380582124,-0.8300480739810864,-0.8031365376017311,-0.9235221029738407,-1.0185503733867791,-0.7241831689376541,1.6202800945872047,-0.936463038845032,-0.6923561600617355,-0.5508932118841213,-0.6441873812678288,-0.743643484441392,-0.8458224334156825,-0.8576363428499534,-0.6796972628914555,-0.5999086589769885,-0.879382339203782,-0.8106669299938408,-0.4183649051779024,-0.2682245592666911,-0.9590195475545427
