,CHST2,B3GNT2,CHST1,B4GALT1,B3GNT7,ST3GAL2,B4GALT3,ST3GAL1,B4GALT2,B4GALT4,CHST4,ST3GAL3,FUT8,CHST6
SIDM00438,0.3055489296917471,1.4424132945063097,-0.6975461131660685,-0.5722847964413466,-0.297157825525987,-0.33165341695851946,1.7628019081195192,-0.3549945806532963,0.7161597917661285,0.029486894923079786,-0.7709447337835522,-0.7236267136942031,0.658755238845842,-0.6778820162018114
SIDM00231,-0.42821286789207885,0.4017907734437996,-0.7524417291046913,-0.46230236307061273,-0.752470114803587,-0.0262902107632594,1.2285287071002913,-0.3754526034126901,0.9849101681763481,-0.06452114784397373,-0.9533961361580441,-0.6664130209449727,0.5477524071385673,-0.9041217693142303
SIDM01011,1.0819216926092283,1.1159644734656329,-0.8621624231808401,-0.4864388381282597,-0.5714116839538329,-0.23226745514848052,1.4201373661591765,-0.40028198523335395,-0.30473698833351115,0.26112270958904166,-0.8863855155349555,-0.7622261443182354,1.2900338854950686,-0.8246683326573647
SIDM00182,-0.797671236865733,0.6352693068247207,-0.7865439856234694,-0.37311553188603747,-0.6202387076082453,0.20554510502700257,0.9848398939956116,-0.607112324824642,0.951883088733554,0.44678790593095746,-0.8593104787775678,-0.7312186016571584,1.094906722480375,-0.7649050207035164
SIDM00969,-0.7259837687716987,0.6750688003249127,-0.8408320048247285,-0.6513412959761704,-0.5729239146659081,-0.40328773990528266,1.0296751166120595,-0.24781249806263456,0.8351801111463323,0.18545977958559245,-0.8973276881205191,-0.6751566309575047,1.9919634689009333,-0.9472706985546018
SIDM01120,-0.6182858539767065,0.8998873415060183,-0.8373922824731578,-0.6775470665216398,-0.7083092423228161,-0.4241603285865597,1.3118559284153666,-0.5709260112697807,1.0823057176186082,-0.006970764366088749,-0.8822298563008604,-0.5399082781133733,0.09725865226914941,-0.9663181875648715
SIDM00317,-0.8510472156021643,0.8107037183804225,-0.8038128862825935,-0.4467318797211096,-0.6940258186951646,0.121099630225853,0.7946050542745001,-0.43674683940734477,1.1751583765629472,0.8341212911824889,-0.816283456280256,-0.6901128290076697,0.6619947647888944,-0.9198730428388164
SIDM00719,-0.5791518157111742,0.45515135625125674,-0.8588109192352847,-0.586035773542013,-0.6968481948843712,-0.4846968455243243,1.3773606808906251,-0.1069951632690865,0.8933185650894538,0.10914696802588904,-0.8868269679298857,-0.5467004865328401,1.1140664497343624,-0.9083110126401703
SIDM01041,-0.7360609136390032,0.6675021139901136,-0.8098110281434818,-0.4645927872101634,-0.6888558666233677,0.24386183434521191,0.9645888306964798,-0.5875300035166117,0.9478510152105938,0.4504712916125335,-0.8377554724856116,-0.7169530048955427,1.139574760177344,-0.8083817838740488
SIDM00668,1.108594398483363,1.495985408995392,-0.7837950355752378,-0.5941104181914534,-0.4311885562531848,0.0189212050948967,0.9923482739695141,-0.21009638639631917,0.48486059257344677,-0.21729481773027232,-0.6075575400379746,-0.6568629392943203,0.6901043405717715,-0.9210959619198972
SIDM00056,1.2925896181544956,0.06651210904203562,-0.656049277273845,-0.5499992260894019,-0.6811540347689903,-0.010424857662427803,1.224666208675483,1.233442305219389,0.8387638376212537,0.10644967867958677,-0.7847731978381365,-0.5631796339579122,1.186703839158794,-0.8903320837351351
SIDM00181,-0.40024091782676935,0.40017203721236144,-0.7453264940851647,-0.30599178729172827,-0.7211072380344035,-0.49247204138180073,1.6221827297184042,-0.32326871759981035,0.9324908770690751,0.8452882205662786,-0.832999974760158,-0.6081067234648925,0.6723409209198791,-0.8284438172827444
SIDM01073,0.8698086516475655,1.5681543737078658,-0.7266956109485196,-0.4546881004772215,-0.7502728734771233,-0.00924235303795087,1.1087396385646622,0.6156967394042439,0.649963660284268,-0.0319406591345279,-0.9020753100188377,-0.7583948994679871,0.7200112333764678,-0.7825224008834193
SIDM00504,-0.49584017755799137,0.44964609511734527,-0.8220408813481599,-0.5167073171547816,-0.6921168037447728,-0.08011579158934218,1.198674068912805,-0.09248480786982423,1.375817032677983,0.4865983890034268,-0.8846062457471328,-0.6073037042988187,1.1501404310102914,-0.9164562542370737
SIDM00472,-0.7767068063330556,0.9570925117183721,-0.8631511876833203,-0.3244970565966417,-0.6427831741312111,-0.6146240218308734,1.1708288367243882,0.23114905956393386,0.9388113831437367,0.9117884682510794,-0.6661780270274779,-0.8450250004113189,0.8420829447211655,-0.9493683434409994
SIDM00042,-0.7882536601016794,1.3557540901980143,-0.8232017885542005,-0.5007041130840312,-0.49005221546184247,-0.3437911868214192,1.5275049742509827,0.4289971512857013,0.3748101614630748,0.4384277357819584,-0.49653612152334187,-0.8573008993239023,2.1074796772618156,-0.6865022980111093
