,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,HLA-F,HLA-E,HLA-A,IL2,CD40LG,HLA-DPA1,CD40,IL12B,HLA-DPB1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,HLA-DQB1,PRF1,FAS,FASLG,GZMB,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00837,-1.0257102615947415,-0.716571580128333,-0.685520065225902,-0.8524194673262311,-0.7968421358049909,-0.870994950811462,-0.8031303831583727,-0.9270675727645287,2.0782586152007734,3.3957673382238203,-0.5634991714736168,0.11053453529768459,2.3320983770617856,0.8476544449452689,-0.858018772643732,-0.7692738862466023,-0.5874745511829884,-0.578771517434023,-0.8304056470838237,-0.7060803522734465,-0.7552885670626318,-0.5811590626931805,-0.6930378616343127,0.3669485011622151,-0.6687651519935455,0.08036039952942524,0.9544205956244103,-0.8072928573790649,-0.25142365842469205,-0.8941730206393937,-0.8267497357391211,-0.9030981197925231,-0.0333653723429351,-0.9385564255726596
SIDM01133,-1.027569442397923,-0.8367081016078948,-0.8937902441082796,-0.8647412055864463,-0.8926629568764994,-0.9207794078224174,-0.7529693739696633,-0.8063635205204209,-0.6423156081221597,0.0511308496040015,-0.66273072795745,-0.8095192523013822,-0.5618792942967502,-0.21795071502828708,-0.9239770173317905,-0.8149189995325817,-0.6576698524100437,-0.7715092746684971,-0.9324268511590383,-0.8250020897011889,-0.845299116084455,-0.7979645467278232,-0.7403828690727179,-0.7996384888861958,-0.6924453091556501,-0.6933698788526385,-0.6382231293826659,-0.7768349055739138,-0.7090678486478839,-0.8330366620899823,-0.9306345713868733,-0.8087204000388047,0.13122001633856736,-0.9294166675349169
SIDM00244,-1.026119430420994,-0.7864403282716715,-0.8795800983776927,-0.8614309691806448,-0.8367383853598052,-0.9578065424375075,-0.8974987762661899,-0.9716096359436469,0.317624549507363,0.4502221092788494,-0.6378632158206419,-0.6998617286088489,-0.02307920388709085,-0.15108275692673603,-0.877371267861989,-0.6630801190676323,-0.6666526187231145,-0.720747890686777,-0.8591548857990097,-0.7752221482717895,-0.8192470748926888,-0.7420242425039347,-0.6061210155859195,-0.5497206434849194,-0.7343562382383565,-0.8166020821584853,-0.5476327005670936,-0.8800622560715761,-0.8705593082538775,-0.9041785425428478,-0.7123101842574073,-0.7957018477902228,-0.14502084547798486,-0.9512770375021359
SIDM01161,-0.9320210579722407,-0.8324215584811017,-0.8952628598653205,-0.8632429879245468,-0.8785203246223428,-0.9641426355337199,-0.5204788277130765,-0.8952729086979883,2.378434404281872,3.413733234270811,-0.5748230459272362,-0.06567915315954606,1.996306672673369,0.40677837054261423,-0.9458806612855758,-0.7955887292986167,0.04985012967671214,-0.564405410528488,-0.8893766929567701,-0.45895622469289993,-0.8627179530666722,-0.7203604476563334,-0.7089998225942078,-0.23204579000674164,-0.7950735459384981,-0.7717431769148845,0.8405614839072947,-0.7408469025831215,-0.8364229790915768,-0.8998240839740019,-0.7851681174893127,-0.771799182657248,-0.5679531007805336,-0.7970447042258297
SIDM00579,-0.8690003933760642,-0.8475064112160445,-0.8896764074945461,-0.8426937154838402,-0.8430908779630224,-0.9278809516068246,-0.7546924358744055,-1.0247068322034927,-0.6877575176586089,0.10864697428116178,-0.5775571265177798,-0.8013080088727897,-0.6211147042936684,-0.11705599611072921,-0.9890433610643473,-0.7100142043724561,-0.6330227364696095,-0.7404458362844586,-0.9902204043859467,-0.824632012472436,-0.8479540610792303,-0.7619678139035752,-0.8277347828336541,-0.34670041768613524,-0.7319700547501568,-0.7485231221782969,0.09541569263461726,-0.8908568845875279,-0.9270845665328207,-0.9136539463949883,-0.8116738184140941,-0.8191718862703463,-0.5813156230996631,-0.9552164697756105
SIDM00699,-0.8829173101968801,-0.8654493735904795,-0.879490872190725,-0.892573972433654,-0.8246931850984971,-0.9206084028876883,-0.6777704317664652,-1.0041297111923502,-0.455619526788877,0.5468034001403171,-0.6231993087231672,-0.7543180657705948,-0.648587893402803,0.19636783749519957,-0.9947855733584106,-0.8166656667535356,-0.5820791714542123,-0.7435752393589732,-0.8663750272354714,-0.8042587979759457,-0.8495222483073811,-0.7866253272851877,-0.8807858860974741,-0.7337674086924496,-0.530726825407831,-0.8047533246303665,-0.745471912978948,-0.9304883091799175,-0.8924847236855407,-0.9274544865802363,-0.72367510262775,-0.8621495054129762,-0.6009282794928419,-0.9529744831765297
SIDM00721,-0.8987103429940192,-0.8610966421130039,-0.9921510354443795,-0.9117377255628196,-0.8294993918851945,-0.9569500273999613,-0.6737515320347814,-0.9589879910891212,-0.4862401922739424,1.7182776608159585,-0.7111050887209994,-0.847769250953153,-0.5922706355216365,0.232112540872622,-0.9376192745330759,-0.8351514865759679,-0.6372778600778742,0.4111148796973457,-0.9157608290454538,-0.8336716673547346,-0.8356166634031542,-0.7970614648952701,-0.9364751830347682,-0.7562163153370426,-0.7584101238953882,-0.8162015985322516,-0.8940223547207771,-0.8471755320865415,-0.8418720426819859,-0.849682721391817,-0.7339729491152756,-0.8515109769690151,-0.8838923780731708,-0.9683814075506382
SIDM00082,-1.0397781481505282,-0.7819949369086187,-0.8306777999631232,-0.8753853158217085,-0.83383109359348,-0.9421456128732378,-0.7161201643438425,-0.9903327935273701,-0.17294402443949577,1.953631865645603,-0.529487227471138,-0.5394599019407593,1.5055721310046686,0.47072714200912713,-0.9478924063783102,-0.8312308526874499,0.37334891833329853,0.3023377081533626,-0.8065925366110337,-0.7651614106066651,-0.8158319099022346,-0.6552753582274323,-0.7844950348533613,-0.595644481279554,-0.7530184973487335,-0.6693260368579471,-0.7858666237736867,-0.7658051821106435,-0.92343232932799,-0.876625164917367,-0.7020545678504454,-0.8147256142983715,-0.11249181196699869,-0.7380019995590777
SIDM00320,-0.8436056939100008,-0.8080258676893248,-0.7977423191358248,-0.8806971748287512,-0.8619480624469783,-0.9266064958097692,-0.7976009229913443,-0.8858229809661827,1.3456922512303566,1.9506951556683825,-0.6366802446310336,-0.7758673557361254,0.07419050569436075,0.22069369580224293,-0.9616678230902349,-0.7608455780273478,-0.5470784789131827,-0.5669138945922568,-0.8432000645742649,-0.8204452558763379,-0.8534415889135027,-0.7589684210953611,-0.7404224237658382,-0.7128683006277434,-0.48836395325390064,-0.6936458475526174,-0.8927019310482347,-0.8486234204573162,-0.8263710443478859,-0.8292135480257583,-0.6945535012593297,-0.8113614523096374,-0.6318212137400394,-0.8473053996571628
SIDM00967,-1.0061737336297563,-0.7611883716647267,-0.8852584105963945,-0.8444758607525221,-0.8048005577591293,-0.929596297502893,-0.4929239459258747,-0.8904435187103412,0.49225557107706647,2.19863964696814,-0.5146698529461097,-0.46467024851781813,0.948984175944726,0.1095588587648509,-0.9347613527197428,-0.8833655663342765,-0.5027644825173854,-0.6790364566846121,-0.8952658757882762,-0.7760699298362154,-0.843921483912756,-0.750519958692643,-0.8804046456560668,-0.6598251603308627,-0.6354040413979406,-0.6629105325098973,0.32091589083653765,-0.801142538946622,-0.8904435187103412,-0.8879131564081095,-0.7028879172251681,-0.7627997802802181,-0.7845178167015445,-0.8555362094601995
SIDM00508,-1.0676817636118188,-0.8650371129334848,-0.9255161859626805,-0.8731213341878733,-0.8197313498077122,-0.870865333446088,-0.7393662221017463,-0.9007659030650167,1.5845754001763985,1.6686085931049766,-0.69748524411377,-0.8133924834993466,-0.6892240047927956,0.2588214177571289,-0.9683041887810885,-0.7928221185163166,-0.5736879073378328,-0.7172178875167236,-0.863460160400773,-0.80102422164665,-0.789171531760179,-0.7312699701589711,-0.9550248498550753,-0.7683651236417783,-0.7110586049395922,-0.7957430284893264,-0.3846430652286376,-0.8337779054378147,-0.9568135137212593,-0.823679749690239,-0.6850473397476486,-0.8763751397088783,-0.48001284561273105,-0.9438230640423328
SIDM00859,-0.9196265924137501,-0.6084281534769383,0.0006309900756862954,0.9599374898064628,1.0929071818576035,-0.8671894510627871,1.7384916727260111,-0.8922891802989306,-0.0763226565377263,2.6205152902205153,1.3612055585170093,-0.2744785041623171,1.8632384516701928,0.2811881278027046,-0.8904532153640848,-0.6893207121415978,1.8822208924007238,2.3936530337561246,-0.3525313836030712,-0.4274649337395055,-0.7885582109508242,-0.8011729902469287,-0.6898391332100856,-0.5539943269208863,-0.6550036666391552,-0.7593140767662766,2.083015778532979,-0.7377729711270191,-0.9258219893816203,-0.9158907468695824,-0.7377924927462002,0.19584472584355153,-0.25324143214633726,-0.841108495087
SIDM00393,-0.9203069592271733,-0.7975543876901225,-0.778905817150403,-0.7933178545225177,-0.8477190656457022,-0.9621213196898103,-0.6462074419545308,-0.9194639511611438,0.3512944258337524,3.3161976537771465,-0.5775889367254624,0.06536716249776112,1.5467875183446875,0.5269924064067596,-0.8434611309033636,-0.7114642433488568,-0.5570610982981027,-0.7607184902784289,-0.8289923816407635,-0.8099715542925057,-0.784867035293006,-0.6625147396127331,-0.7716441796257981,0.4829674043429926,-0.920008896863429,-0.8295989314353662,0.11934887052283308,-0.7874243061237732,-1.046290968305091,-0.8784053597167761,-0.7755310763141106,-0.7706999742467666,-0.7012578110193842,-0.5642460459406735
SIDM01174,-0.9650914024894787,-0.7664030497376054,-0.7818202278861548,-0.8475066998200775,-0.7897737111440015,-0.8796789410131189,-0.740636323301628,-0.8991617137266181,2.0092309712907253,2.4986123406029157,-0.6380305368709621,-0.48560403002643415,1.4136588105195003,0.17006932183676685,-0.8256691747537881,-0.747237714439123,-0.5836445722784518,1.6168760814638345,-0.8816156507129572,-0.7749603625300929,-0.847584756781821,-0.760479749228363,-0.7666087308107186,-0.6014291518528809,-0.8099357314526878,-0.7946068216063226,0.8014451836466976,-0.7895366576850474,-0.8698516031918576,-0.8628445541324011,-0.7233963992700401,-0.7272716067200751,-0.43790727592998074,-0.849860939818968
SIDM00530,-0.7826159516356075,-0.644375777590434,-0.7710962639691356,-0.9067290079792182,-0.7700945740693627,-0.9201409136004007,-0.36690335472102376,-0.9003325113880729,2.104333017274051,3.1429486232989015,-0.00708186615736326,0.1627469107149736,2.0470099063928644,0.7349669168417878,-0.819791633451854,-0.8232543834789319,2.2585598172901853,-0.3785473143720159,-0.7575909991655554,0.046414843455244326,-0.46204850554544447,-0.5993381201381633,-0.8666696691710951,-0.5508588239528035,-0.43072087364041095,-0.7674881964875636,-0.8097279860034281,-0.8762246577192693,-0.8638950719324473,-0.779782385078038,-0.8576144085774519,-0.830738888988815,0.7342211435391511,2.243267673823611
SIDM01149,-0.9570958222771413,-0.7335540838685838,-0.8995674789032005,-0.873699701801649,-0.8996862412907561,-0.9003310285905926,-0.8244444661597873,-0.9007282282479967,-0.7193248352956191,0.04834421995151818,-0.625538171551372,-0.7892808497151912,-0.105634200053456,0.0036540869880095973,-0.9529109614737544,-0.8077630828667641,-0.504320030949428,-0.5417805714677749,-0.7931606818883089,-0.7601181769093073,-0.910646593192088,-0.747403589471435,-0.8052422066906063,0.3743488240019101,-0.7073578836259062,-0.8512510997893,-0.5737671166241973,-0.7256847460879065,-0.7710128074865052,-0.8361237816856345,-0.7021387250326352,-0.8095734545445853,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.9697186083689339,-0.8469335390316564,-0.8268555990460357,-0.8025029545326897,-0.8145318369569461,-0.8640426953381078,-0.8450101288630567,-0.9164619049841654,-0.4425583258089573,0.6254006667695426,-0.6270893068080702,-0.7378075446478739,0.5692389608711395,-0.25981504782994647,-0.8801027858852435,-0.8092221172704459,-0.4637793057354678,-0.6044219802126604,-0.8445009958151714,-0.633971947635882,-0.8456069238276336,-0.7619580026175587,-0.8418764832514466,-0.6705330124235293,-0.5739501799194741,-0.7763918905790377,-0.6718306009244981,-0.805312664180266,-0.8889166640030939,-0.9455578245942702,-0.8008213867151956,-0.7917746264670743,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.9911048483315654,-0.8304450406230072,-0.7409318362929606,-0.8225887632477563,-0.7969238406565889,-0.9386793895234039,-0.7523069127200703,-0.9232218047646698,0.7790253471189901,1.04771628445567,-0.6523870855800643,-0.8333091153152912,1.5268108365217634,0.12295330019922064,-0.7715366978834781,-0.8394200975290887,0.08433078428427533,-0.600088312441156,-0.8542852845368103,-0.6321997108082317,-0.8495644168090594,-0.7005039809592682,-0.6939763872725775,-0.45866921543857203,-0.7654609216813171,-0.7744760978550204,1.1339550715924762,-0.7688531056083066,-0.14506957857792555,-0.8155801740188816,-0.7997016870848391,-0.8461940506146384,-0.658781127668465,-0.679940818594344
SIDM00422,-0.1826126989182599,-0.08991137426810922,-0.6326627014150149,-0.11240742765167211,1.454723466083355,-0.8440714735773586,0.32013243291088234,-0.9018555698407332,0.12503398733737556,2.1367162179893335,0.49083730289334637,0.5192771562043428,2.0450128458858736,0.45953328150446704,-0.941212250336435,-0.8069395899626574,2.969661884766701,2.462457029380903,-0.8901960018574644,1.253122102780532,2.6453199284396494,-0.6286496462986747,-0.8022054506697439,0.6819485879553595,0.033350370587301385,-0.8094033824131521,2.218718463294608,-0.8042789894210667,-0.8648746892985901,-0.5522369377713923,-0.6903897237877553,-0.7040616582423739,2.371153181520018,3.2808244305184293
SIDM00532,-1.0509604071978345,-0.7958466652572854,-0.8192955894026885,-0.8516851261081979,-0.9027469185327945,-0.9438628394085398,-0.7217539465199123,-0.9796915676152185,2.047789709764139,3.2166768348997294,-0.6825708906922539,-0.4579391021509998,1.6435539566893347,0.4204974442736582,-0.9080854912860236,-0.7923307433289588,-0.5722863718530442,-0.6345869890450994,-0.861561545131285,-0.8147646148637553,-0.863235420753822,-0.6865687174970023,-0.8776374156617672,-0.672831209260957,-0.8585118897435841,-0.8246955080586601,0.6463252960356027,-0.7779636736923543,-0.9403992606433874,-0.9310365242793833,-0.7911642915544003,-0.8062124263649104,-0.5918797358831148,-0.9429374030412009
SIDM00077,-1.0429559967058828,-0.7713953402260538,-0.810875272838311,-0.864362629720332,-0.7908566300444207,-0.9053731650788887,-0.7013431597373537,-0.938283181488062,1.3881994918314204,1.2702245636078298,-0.6200272261335055,-0.7079061586734245,1.477476798473698,0.2844517636486234,-0.9241788212198221,-0.7913899416556954,-0.5456670979416025,-0.6311252659360583,-0.8657277101810809,-0.7905886319269366,-0.8304060684518656,-0.713730303245163,-0.8626504261525818,-0.4860047858509337,-0.8448790233725331,-0.7561788321325656,-0.06498182746892485,-0.7690844786659196,-0.8498485830046093,-0.8768884427068221,-0.8077431929059966,-0.8251051583548626,0.02212281804971202,-0.847392493847353
SIDM00561,-0.3272775231582907,0.48330893779829326,0.5537818371506813,0.599574987090577,1.3412398183766296,-0.8572381595399888,0.9779491092091822,-0.839340886546794,-0.05243915842358635,3.52259364448534,1.8167922502958112,-0.38704321233885947,1.8177446002642135,0.4152299755950287,-0.8791791281487701,-0.820699040315575,3.4220464277720777,2.621899241891617,-0.9719882605137622,1.3931907951339757,2.4784633397691773,-0.6107816651682171,-0.7629498828103369,-0.737150594587045,0.3416731559117421,-0.7555120322409347,1.4707289632624831,-0.8143496784388723,-0.7159467779938566,-0.20364527992183606,-0.765444128260613,0.4275055643614126,2.4704512249598314,3.3791229749088667
SIDM00407,0.04962558938799106,0.6608188981958006,1.3829645480084,0.8049895124136414,1.6178416615068412,-0.8480412453739518,1.3018640031396977,-0.8019362230227938,1.3706595001271893,2.784104869453577,2.300189652485464,-0.5448905850140513,2.345461933444409,0.19788928421377425,-0.8922426670691833,-0.7148300994971946,3.7769479325650726,1.5686430698708616,-0.8293550280267753,2.131055652717697,2.8363490943746412,-0.6845269780429525,-0.7804751897550528,-0.560068629950116,1.1511556965113487,-0.6290899951833485,-0.5583429872938477,-0.8093526073606186,-0.807651720248512,-0.9466281764982319,-0.5958245838668358,-0.8269416508935202,2.934507932072902,3.5048232980283043
SIDM00631,-0.9143410497141506,-0.6981610041070806,-0.9009740174015504,-0.857001013324226,-0.8564367950528459,-0.9105019782058498,-0.7656374023357472,-0.9576368768015697,0.29870746566177886,2.6752672810929226,-0.6459089305598775,-0.4103021022444753,1.8197890938799068,0.2947876610519979,-0.9012383832231942,-0.7860918893590587,0.10684190147134535,-0.6425869932246868,-0.8363669899354996,-0.6737763641390775,-0.8127371309516049,-0.7388472726726754,-0.8525667504657546,-0.8383068604690264,-0.57753034634444,-0.7792414723247743,-0.7698400942999871,-0.924226153957227,-0.7272502361846389,-0.9821721320087896,-0.756054778275209,-0.8061407159518347,-0.3686179223143988,0.7078266739032327
SIDM00324,-1.0387888723070868,-0.7577290477521108,-0.9189485262516561,-0.8137863324434462,-0.8188277786907696,-0.9318930732335918,-0.7172417420987011,-0.9813918916360563,-0.7144973247070364,0.4327452016869481,-0.635879285404337,-0.7687550163246968,-0.4625021128108504,-0.049588588305663955,-0.8873117119804873,-0.8148123938024255,-0.5759987495085074,-0.6126850720181117,-0.8170745084586537,-0.7654521005542475,-0.8589064509195559,-0.7172309157470674,-0.8273675628256315,-0.791052569974488,-0.8795792066218768,-0.7712731756639274,-0.7203733223603234,-0.8222630552484481,-0.7532447532662375,-0.8139106464464402,-0.6876913324761954,-0.8267859151729154,-0.5431822481778139,-0.871929885355549
SIDM00410,1.9665856070248087,0.06361479486504988,-0.5662322537585416,-0.75437289058882,0.8079949464219242,1.351090194949267,-0.6236205658861366,2.458940995182546,1.3364712535740604,3.816996178032611,0.582873926987069,0.894629886244113,3.0762611145577963,0.5554940973173803,-0.835635672410902,-0.7925193757470268,3.4828984714402207,-0.5435493676035202,-0.8267244670582922,1.2741903052670598,2.483664471625279,-0.559512476867199,-0.8290286128102522,0.7219734313360991,1.359102309308932,3.2430067648239107,1.7955763193612952,0.3200472861633239,3.9202960553526993,-0.9496049824085331,-0.5931282386327086,0.20700079189144335,2.362533034168713,3.2709102836603394
SIDM00483,-0.955329956446586,-0.800125924881214,-0.979238219272663,-0.820217263814717,-0.7240503338223285,-0.9653447941030346,-0.7308503382260515,-0.9983147878001678,0.0343741661470902,2.5032843793259523,-0.6889175749121004,-0.43326995788582157,1.3354702575654542,0.17923984291332162,-0.9848566593926845,-0.8370785954218518,-0.5829281844673797,0.47060492424315653,-0.847172718699037,-0.8345121567418136,-0.872176450382579,-0.7859057090673149,-0.8561489146922523,-0.6921556618937262,-0.717501999651315,-0.8197277692855316,0.6033204477924111,-0.8672758228836871,-0.9598429536224905,-0.8498955130438561,-0.9089705449224114,-0.9041054744205249,-0.6208011290130775,-0.8690780051975672
SIDM01187,-0.9024991631361255,-0.789398371156472,-0.6189751941417632,-0.8383844572148419,-0.8835302852255245,-0.9251134373850337,-0.5967152157359571,-1.0650505105095605,0.5655460911133776,3.479233961889093,-0.40168203278819525,0.0962469032544187,1.8711814865070584,0.4733023894226104,-0.9716229163620046,-0.7892251780620996,0.62821352285998,-0.6436866789127327,-0.812758931931801,-0.6005939748752048,-0.8287361999059137,-0.5934694006743565,-0.7905875197798956,0.32591865470830983,-0.7976687194477887,-0.7262578852645949,-0.610334834039978,-0.8163199488377216,-0.8412263252915289,-0.8008091202368545,-0.7029127662609466,-0.8361338107758778,0.591188235977549,1.1202945825386363
SIDM00216,-1.0807171408703897,-0.6492586108473181,-0.8547240192170887,-0.77551839706682,-0.8056852315510068,-0.8055339999614685,-0.8587791058454431,-0.9155987573415356,0.39472401976530586,2.9677991810088318,-0.5703319734404765,-0.32258735616839,0.9156354432833123,0.1420446023010342,-0.7391266497040822,-0.7125350536705443,-0.5535583014930122,-0.5960903101608046,-0.918046283970066,-0.7385696420836905,-0.7474662001597621,-0.7056953624715411,-0.7710807377514887,-0.6999880178733655,-0.5561874412843623,-0.6783877580568962,0.1348422192731735,-0.6282955095051982,-0.7409185694269228,-0.8602281836882653,-0.8337030154792529,-0.8420960219184545,0.16640318761966114,-0.9555704772919938
SIDM00199,-0.11274825120885398,-0.7602286145046012,-0.7131369981703932,-0.8269926943439176,-0.7635769010855282,-0.8757386392813191,-0.6402314328856653,-0.8831796064694623,2.419475182301648,3.4099184870790253,-0.39925729109392344,-0.26015690022701127,1.6938976182390035,0.48443045123147443,-0.579887872624237,-0.9183899097057527,1.602089832855011,-0.5543116310015912,-0.836340397535594,-0.5530167975521918,-0.5508582195692675,-0.697236685446536,-0.7056530152897768,-0.6931593538962125,-0.5379484384195174,-0.8456943580240505,1.3026461790855954,-0.7439039796440833,-0.692347956653049,-0.8868085903650746,-0.6874637646432353,-0.7202002121205685,0.9154033155859949,1.2982089770784258
SIDM00234,-1.0185503733867791,-0.7646818301969215,-0.648944468403948,-0.8631136215733441,-0.8152163174895548,-0.8428033767473782,-0.763817004633965,-0.8591848919427243,-0.003879208833017202,1.604773570445765,-0.5898117109824477,-0.7241831689376541,1.6202800945872047,0.7817569277445825,-0.936463038845032,-0.6923561600617355,-0.5508932118841213,-0.6441873812678288,-0.8513943195486394,-0.743643484441392,-0.8458224334156825,-0.7772259672030972,-0.8576363428499534,-0.4394571949632329,-0.6796972628914555,-0.7766092325126424,-0.5999086589769885,-0.879382339203782,-0.8434049634489507,-0.8106669299938408,-0.4183649051779024,-0.8031365376017311,-0.2682245592666911,-0.9590195475545427
SIDM01019,-0.9390583680749265,-0.7431713771495356,-0.3899796519487108,-0.7239930225531378,-0.8091978060563073,-0.7806281680155003,-0.26095977537576837,-0.9322725723815849,-0.23912742806417278,1.705746311174893,-0.5564068919146775,-0.7478788282951438,1.8765928906370768,-0.20228146906736516,-0.8968461857218653,-0.7761847092922752,-0.17557929368710318,0.03806082599760928,-0.7610617967261816,-0.693380833691482,-0.7337098998185045,-0.7468433429132931,-0.742370965601375,-0.4635869556359334,-0.7041812408435538,-0.7073494272900492,-0.39752473780529535,-0.7527993610616388,-0.7189818151568825,-0.7992762443746754,-0.6630031251968878,-0.782702720654443,-0.2706774777488493,-0.8700845000548215
SIDM01114,-1.070797045182943,-0.7598870570724948,-0.7577721178217601,-0.846769015712476,-0.8412867047348894,-0.8694931393022073,-0.9129735122993817,-0.8483478690165575,2.2567430386679534,3.4333064113315994,-0.6265504648855417,0.15996684594164812,1.7100254484677297,0.6028445320893152,-0.7844664181530625,-0.7905642825012058,-0.20068307130759028,1.435752268461295,-0.8568740866015586,-0.687384308906424,-0.8532542442732275,-0.7330036360826425,-0.8392456233495585,-0.31730903804444227,-0.7820728989004859,-0.8228583087778804,0.27093269640920875,-0.7795772618417979,-0.7888426330926415,-0.7625169336109854,-0.6319143047448689,-0.8711119728336294,-0.42530712005672633,-0.6540618975673246
SIDM00584,-0.8448193726989703,-0.7433516360157617,-0.6799599942450596,-0.8831990846444875,-0.8414648502070153,-0.8796909413505336,-0.8874102019168068,-0.9306488021556073,2.4698064579583505,3.610177555204554,-0.23960345013289341,-0.053099964134031535,1.7561024472811626,0.8708764724212059,-0.9461659627190079,-0.7312349477214907,1.6310320132653529,-0.5934777405877365,-0.7585891605240209,-0.47220297633353786,-0.7417639979221129,-0.6572661815065238,-0.777639298649054,-0.5632971726147364,-0.30701470957588656,-0.794162627077122,1.0376469096606424,-0.6994014963366108,-0.8479490753618929,-0.9017189805491198,-0.7196643621427873,-0.7916354259027538,0.1825113853427034,2.0023462332318593
SIDM00043,-0.9390483617296741,-0.7978372102630176,-0.7878334975269676,-0.8586992362510696,-0.7961273330007214,-0.9463355294225689,-0.5211450788698625,-0.9871721029026332,0.7150515721367727,3.2147324169962372,-0.6235766538184074,-0.0969366149220342,2.1771605912041725,0.657037385012243,-0.8106358704859283,-0.9057318699344127,-0.6169823217724895,0.693986489369191,-0.8175342742186352,-0.7651532554036704,-0.8594330231947954,-0.7127200578513458,-0.7856142676245723,-0.6753899983488244,-0.6843022955197632,-0.7756757552829514,0.6460452087191104,-0.8057096873275926,-0.8185758560389973,-0.8719228398590189,-0.6819690517142005,-0.8447670118003957,-0.593383211204432,-0.48638918564392536
SIDM00498,-0.9091675180429728,-0.7722738425456327,-0.7484421895688717,-0.8432262058965424,-0.8171978659957957,-0.901427179555474,-0.6966785667405043,-0.8943691130104723,0.08118410826180707,3.0756465577650127,-0.6558304454103507,-0.20328738202253796,1.6409910769224088,-0.10630833015836018,-0.797920995512959,-0.7185479725502718,-0.5327787350312175,0.6437272502107907,-0.8990362438482299,-0.7500573840704536,-0.7965085313619408,-0.7125030710481671,-0.812824267508274,-0.23791825916467202,-0.6553016828368596,-0.7669915179157754,1.5512670369442854,-0.8081111296643588,-0.7876661632348707,-0.9249440647514536,-0.7815710060447689,-0.7315412999311182,-0.5585386712863755,-0.6516990236236161
SIDM00406,2.1123519169475955,-0.2096403680714583,0.9447067044545046,-0.4445228415838731,0.21273734983963138,-0.7805438244786489,1.2160026062117757,-0.7598335004429755,1.062321701911081,2.564086425527105,1.2569478623633334,-0.6647532055772634,1.5511682033438203,0.1559423174866843,-0.8216755728211196,-0.68455982549593,3.0461219026117146,1.1992111243333436,-0.6945308003988764,0.5160258711392859,2.329516268939611,-0.7744129699616491,-0.644716336999031,-0.6524042753110884,0.5527188780385041,-0.7153473594292847,0.9752606401161514,-0.7358745483125416,-0.7133859545249318,-0.34996164086021014,-0.5988543227227869,-0.5351589969883882,1.4417125825457786,3.157820592239674
SIDM00193,-1.0279502133142202,-0.815098733484319,-0.8910763462214767,-0.7288515074723364,-0.8525273673246921,-0.8984329560729646,-0.6619743323462598,-0.9185339788815865,0.22945538031452595,3.432410919065013,-0.5011291592213781,-0.05045527056132057,1.5599398296466203,0.5287079191485935,-0.9253677018965756,-0.7070170782793679,-0.65476979011092,-0.7150399725555419,-0.793573005894189,-0.7660563740781824,-0.8830444179357884,-0.7264843883159456,-0.7967215855575018,-0.779094718182569,-0.8069307926749465,-0.6569642778854119,0.3451425923678929,-0.6914923670355826,-0.7995725711140171,-0.7387397631173994,-0.8419934511974113,-0.7738900942178311,-0.3873512030876505,-0.8494027129774039
SIDM00045,-0.9314922103576482,-0.8131023877545339,-0.9093654901499074,-0.8216432198493973,-0.8080734402413121,-0.8198461410435868,-0.6795918954368066,-0.761708753166461,0.18514017279301487,3.438825223691321,-0.5514462335726736,-0.2974079634516832,2.219019163760197,0.6508579031636137,-0.9605810172891364,-0.8506482214999728,-0.6509839934609895,-0.5679185863722993,-0.7963824215819479,-0.766043922563718,-0.8518453773520162,-0.6056303986034575,-0.7679518186823853,-0.7440771387917433,-0.6123359108817721,-0.7743012010567342,-0.38610051622357533,-0.8523455464227967,-0.8272825671832075,-0.8643851801671449,-0.7565419361310343,-0.7912145782370534,-0.8128862484097664,-0.8692299722502483
SIDM00655,-0.9939028753418594,-0.44304922425898063,-0.8121607815099993,-0.8312340620521327,-0.906579624617137,-0.8378454707372439,-0.709132542947797,-0.9385647599892307,1.009604985081445,1.7064605815726965,-0.463683973483257,-0.705690891408876,0.372595654203944,-0.013403318942285015,-0.8808270927279807,-0.7759366436144683,0.14311322582140182,-0.2541756719378881,-0.8092960431309186,-0.5933421646941176,-0.77455004963017,-0.8053710713997143,-0.6398840326269347,-0.6259255809095166,-0.5724265602828654,-0.8589915599133748,-0.9481224656327079,-0.8164100920491328,-0.8863276902239491,-0.8705318236375919,-0.7781747223423385,-0.7666076371049969,-0.42691678449710846,0.22172797031134828
SIDM00214,-0.820596314570733,-0.7870793074561102,-0.8738819620160004,-0.8496077763323189,-0.7772720045844883,-0.8886352954385962,-0.7596934488495444,-0.8383893738424812,-0.023766081330909482,2.925737141883476,-0.2920897040386302,-0.42032351828666875,1.4480140121820626,0.14982357305441088,-0.8889685992610837,-0.7838327333429009,1.289398579916148,-0.6936452460790694,-0.8045374211641494,-0.5851713886816715,-0.7672985786610858,-0.7533570917494453,-0.7446180418563041,-0.5929212090847636,-0.5940396158813168,0.27730437735013813,0.20632983845456423,-0.6983144336039235,-0.7979731768041788,-0.8593774673599647,-0.7840492609607191,-0.855258114707423,0.5223093647429977,1.9465137566119102
