,PSMD11,PSMD12,PSMD13,PSMB11,PSMD4,POMP,PSMD6,PSMD7,PSMA5,PSMD8,PSMA4,PSMA3,PSMF1,IFNG,PSME4,PSME3,PSMB9,PSMD3,PSMC6,PSMD1,PSMC4,PSMB3,PSMC5,PSMD14,PSMB2,PSME1,PSMC3,PSMB5,PSMB4,PSMB7,PSMC2,PSMB6,PSMB8,PSMA7,PSMB1,PSMA8
SIDM00834,1.7205157755210656,1.3042373102013385,1.8405158725548934,-0.7374583851924467,2.2711379277915427,2.0412514519092455,2.1892931935598474,2.0670229898929993,2.744183274387785,2.22500608899997,2.1166015031668777,2.416576236308458,0.9452474788335469,-0.8471935679082613,0.47685970866978766,0.11808614203859885,1.6942575972254832,1.6807465440277645,-0.754079855403955,2.1024155234270756,1.218901028455842,2.7664319722103596,2.567632819947222,2.172987378065915,1.9436835434861053,2.6823612865040367,2.2677854474219035,1.8953416637278715,2.7723806279909504,1.7745978508837164,0.2535415695319808,2.369409037837075,2.1040755915593294,3.1112069783807565,3.2312967965403048,-0.8395315386296883
SIDM00814,2.226803575458053,1.445311208541597,1.7624319802324144,-0.8482999491524982,2.314453422339141,1.5309567483364044,1.907192662099118,2.345511472938173,2.672073122811496,2.643771665659415,2.6393011890441,2.3635677359075866,0.7175140599794918,-0.9388244520678403,0.7047747117865336,0.5579419093382711,0.891118234793784,1.6220794637560536,-0.6347826459745869,2.3671140940750193,2.008314578782755,2.769099698269145,2.946430850066522,2.638034889092209,2.0506640128365965,1.9012387039167444,2.422980638858819,1.4448608492264297,2.944120255173642,1.697881887325538,0.5210693530221303,2.2433128987218325,-0.7107611334956846,3.036489577901264,3.364172688945663,-0.9596493341174244
SIDM00258,1.8338929609670085,1.5000250268719715,1.4513805167731668,-0.7341230346349227,2.89921624618991,1.6472371640907724,1.8794331945817269,2.0720816455417035,2.7979246019953914,2.9193846494265956,2.6716723575642356,2.330225411986508,0.5073962417910701,-0.8770467317154623,0.49142732206690026,0.10171565137796634,-0.7772452523352638,1.5233508545965893,-0.8083891309386025,2.4372681456529905,2.1285536895958437,2.591083594022746,3.0305849795249955,2.3969353397291,1.8030354594944968,1.979653912623511,2.5391359642239943,1.7902329070275806,3.31356213266565,2.0977508368870716,0.18762037416429028,2.381855492184591,-0.4182644398866717,3.199970475857689,3.3424063917825495,-0.8432060726607378
SIDM00577,1.316344825919386,1.6485483824575775,1.706196189965079,-0.5902769907639296,2.4235616085952287,1.8039611133432123,2.177523403487998,2.438995181001523,2.5435307839794925,2.5069627734569653,2.5660826578063203,2.272809189881922,0.45637754930592367,-0.9785997483106131,0.7656147297607466,0.5415572862125773,0.09263996383780376,1.8852920570583298,-0.7634562956189359,2.5598976883616547,1.57052616558344,3.0152390097229733,3.100608626099298,2.320318597188485,1.654947178953554,2.346176693218013,2.803020129480357,1.8399414185465115,3.161436691188258,1.9904109898137503,0.3262603199917254,2.4533450698791484,1.045008522903438,2.884788536245343,3.4077264219955077,-0.9127440002397603
SIDM00384,1.8600149852372125,1.571184037514982,1.7449383810683272,-0.7775059514180735,2.4856058292831484,1.8026063014563773,2.3405457066040554,2.5446126678760197,2.6169278529193223,2.6489457736922524,2.542946639856901,2.4874992029025247,0.15848907197021078,-0.9280032418750884,0.29465264214672915,-0.24025283719555016,2.3013598684509122,1.6037923877170686,-0.6474973405938298,1.982422956798375,1.1813562465025977,3.038191218397661,2.53478851763403,2.248019889505037,2.081628302885025,2.5330407526596077,2.333559614284332,1.5286581862951865,3.0503485211745254,1.718761399601206,0.132654012846691,2.3137506771040908,2.4753293237800875,2.4966871323058233,3.392699032564568,-0.888893567520786
SIDM00837,2.2549298445595936,1.6170862912442543,1.5170412763612189,-0.7862885374411414,2.3894414742838723,1.5858897846697841,2.212829461390971,2.249866427846135,2.44144393504436,2.2128058617239112,2.327475493359758,2.3987919087590774,0.4259760380172527,-0.9270675727645287,0.5348254964108842,-0.06315652117270744,1.0189944266038242,1.6807266403339982,-0.6515358294258378,2.0984036650018996,1.3356442619736177,2.4928733990511915,2.631207367935208,2.301921702074973,2.0994787031037894,2.4861489167483706,2.1442114014784748,1.8424064520446277,2.8386095026697014,1.8355884403691798,0.40168252979192215,2.606080732461945,1.8246158557326508,2.886320998897052,3.260471660178441,-0.922700849173401
SIDM01133,2.083672388990805,1.3301686643214576,0.9408768286583159,-0.734673024471637,2.510623676911355,1.7960693975605286,1.8158906094433005,1.9969116962427762,2.4822647628647934,2.530449094479971,2.413764577832519,2.2989198806651867,0.15303866958145776,-0.8063635205204209,0.365146793200864,-0.15055756874374762,-0.8908986518165727,1.5617020036313873,-0.6329789764755445,2.303808381839684,1.4269268335630962,2.6249593906223323,2.61318607714851,2.3476540653806572,2.3070402275604605,2.4285420397713993,2.8031857286638027,1.7492515185861761,3.06625466165053,2.0041760085759224,0.5349892704634226,3.016718241991076,-0.594340663351473,3.050704050659877,3.335777788222097,-0.6632494967095139
SIDM00244,1.359542656115101,1.6016696145387348,1.519636407962303,-0.7017764404760973,2.90135859271978,1.794771238999664,2.1285941074124315,2.327694602097129,2.8838917147096654,2.5137055756645803,2.4287068166586017,2.2651085271937266,0.3961455599668858,-0.9716096359436469,0.9540522380063163,0.7829298454661016,0.35674600736227513,1.877132574685061,-0.794307117002538,2.529857725852187,1.6807102814333776,3.0705484012495505,3.0849958531376425,2.3864437957137636,1.9743030070676706,2.199608530293112,2.7902537624619828,1.9101104019625217,3.167304568003489,2.12221073097633,0.6726508262639433,2.6840503891627687,0.5796355491372425,3.0852584963215457,3.29825379031841,-0.9144111744113663
SIDM01161,1.9506196565799705,1.5102375281972842,1.662433440393825,-0.7528615008992952,2.426563781439995,1.9502220553267524,2.2715506130357603,2.3715730510253406,2.5832013039092137,2.4824687770227127,2.477267823793723,2.4025111447332472,0.5057343397984472,-0.8952729086979883,0.5076581227144423,0.19552091347903752,2.064600931177324,1.4996496104522914,-0.7543471322314316,2.4421638130511365,1.3735410072793455,2.709226518096805,2.739529550720345,2.395960189454042,2.007360834574979,2.7486614571303223,2.5042329981210956,1.8101739382395876,2.8507178514887603,1.8724540012502748,0.3907791644814967,2.685636613512461,2.133630066199287,3.082141108298444,3.303444363730383,-0.800651454788538
SIDM00579,1.737917997728014,1.8025089614160623,1.533536538258784,-0.7612183571839307,2.3860563808859867,1.9685613144400973,2.2242561089049615,2.525218458404243,2.6283889887113747,2.4885249994518386,2.769931422448383,2.5335894994329937,0.00757164556160501,-1.0247068322034927,1.295501446551992,0.09161772685660831,-0.7902346087170982,1.383778764469412,-0.7136556886493568,2.46328437162071,1.6516940024151585,2.3788022096023904,2.7231967852591104,2.599467456395121,2.2121432661025446,1.968253043319365,2.5594424049415156,2.0350628055173785,2.6959315474647645,1.9662425507099086,0.952386062471803,2.9772359708629486,-0.8646396865237755,3.1133716004186818,3.381475797513411,-0.86942347309797
SIDM00699,1.9063956939158302,1.316314127926695,1.3228341219933955,-0.7309603178132167,2.595507321370822,1.8635046194098344,1.9483236734503393,1.864783515371164,1.8934647412470405,2.461305407857484,2.198537692727604,2.5595871002727386,0.7337507150076322,-1.0041297111923502,0.6776277678831406,-0.04676890299844877,-0.8866434387746691,1.6673982703489307,-0.6935891881743733,1.8695140782680584,1.3996902361059986,2.6135228200747327,2.5672521861377264,1.9406277968361587,1.977256753453853,2.2474430959839893,2.714716644225372,1.4522156542319078,3.0113494899531124,1.8566634347284554,0.36692197654342523,2.3550489738597653,-0.4423318356868984,3.159229356316641,3.3326610325537342,-0.7693468028387522
SIDM00721,2.524278416886428,1.7610448778438847,1.5525847934492105,-0.6685945482432564,2.2784227469386544,1.6624923496043222,2.1591474037386136,1.9979171710488788,2.419726025610871,2.693813069937852,2.375197577024819,2.0085055669828185,0.4468864953081359,-0.9589879910891212,0.6687223304225207,0.4360702736149715,-0.5449833489097167,2.1506196389109586,-0.888563994854055,2.179753453023655,1.6861932756869369,3.1804092829312265,2.6440438757889275,2.1690836242901055,1.778980227403519,1.622825220059743,2.413062214287802,1.3588703148528851,2.662320384800125,1.6401036449454562,0.25984479483565526,2.5914408513429295,0.421353593294187,2.855416968929092,3.1552202124033295,-0.9565979332410468
SIDM00082,1.8224722742059172,1.890294138392168,1.6995006969289648,-0.6139520793179819,2.5349088916050633,1.942244758204171,2.402640755151801,2.0581292592094917,3.0914840234202865,2.6109134323495735,2.468818472694962,2.5434196132719062,0.7245594356861489,-0.9903327935273701,0.6919295845570279,0.6946149146598023,1.1351142637543812,1.784914130149232,-0.785056710892774,2.256194567168655,1.8733750031182224,2.957086462266456,2.9772195859761417,2.487474379412316,2.3073663358494376,2.265858566785634,2.5688522986823776,1.7443214736340762,3.3439950321243597,1.9942749321889066,0.12654616141521735,2.0727943989182416,1.3695292360755515,3.1002931226205908,3.2236279014716662,-0.8762311525033385
SIDM00320,2.555914624703696,1.7904894837470395,1.8202184503532612,-0.6858554963234607,2.5646253617102346,1.5175192126508241,1.7485702596852835,2.530153045343767,2.7022053984802565,2.320520285775757,2.635398659251266,2.4020302548734342,0.914725257802726,-0.8858229809661827,0.9940607850687012,0.5166372570908286,0.31803646480519626,2.098368860977263,-0.6331389175832525,2.577496096787352,2.0714855182956677,3.0245276977481645,3.0030438709624274,2.9160885516021415,2.645152466581499,2.1215370172369026,2.6532651424771574,1.8907194488016368,3.0494491353871034,1.9651378352655218,0.24999940669263393,2.991599279263968,1.0407155232789917,2.9009277044759423,3.0408844440400062,-0.7901048626496691
SIDM00967,2.6745879031761066,2.3209968230791884,1.4336986786232264,-0.5444973302681327,2.2216752187314714,2.0534777102542523,2.2149242189138656,2.1900731295267204,2.7547397957246402,2.5465668080109793,2.9995772960760765,2.336387355544791,0.7566809031483553,-0.8904435187103412,0.8873828674057423,0.9583177124695779,-0.059768602289801916,2.0215143392042254,-0.6854105510434124,2.379678164013904,1.6649164174084237,3.311095722357656,2.998548540871264,2.638604402964213,1.985567919801834,2.0922394715697696,2.1284445451907894,1.3567896585010084,2.800043656152858,1.9311494470226247,0.48076697227532056,2.538965322955985,0.48141379443953913,3.108916267690214,3.228762839541276,-0.8095771307147477
SIDM00508,1.8528746691122489,1.133025783907064,1.6210066661367377,-0.7315304163821421,2.310561346233711,1.7972833731336992,1.900889216253747,2.186759106652953,2.3437590549827805,2.7581338676392932,2.7176894852635747,2.315825979154251,0.6079566785537558,-0.9007659030650167,0.21713312078674316,0.23672569451525444,0.4157901639314911,1.5487616679500733,-0.7775900571986009,2.061032141466016,1.721494464233103,2.871388617751343,2.8367581146213467,2.0568572141102672,2.0497341564509397,2.366035875313318,2.840032928479503,1.3544483015526108,2.7008701236574053,1.966383981571207,0.715463089832446,2.3720917087290823,1.1059630735203683,2.9715735107060377,3.2539925187429897,-0.7170875789146104
SIDM00859,2.2486191769892607,1.8594444156362895,1.9329532352676562,-0.47265637798601673,2.425978740004987,2.2016229972934283,2.694911739272599,2.303889772742095,2.8230081477520397,2.4045896921380354,2.87108041381868,2.865932179088376,0.5185525300928058,-0.8922891802989306,0.6195848569484763,0.9529820972164358,1.8047904725595278,1.9537603227039622,-0.5499140622780053,2.549698033152856,1.6565936786830684,3.079149539509539,2.542466026760004,2.582101220959414,2.3042560710256605,2.4083655250587817,2.6256201746477914,1.385403147824773,2.842604923527365,1.6740605027498563,0.3323597457609218,2.4510760391998825,1.8799972354348573,2.928382753792879,3.4346896184700717,-0.8455097765217809
SIDM00393,1.978564195532876,1.7589575523707732,0.9602606508870033,-0.7002667941102226,2.2577066491187905,1.6525712438560707,2.0897621795814922,2.214000237651243,2.6028657314081407,2.113613693234727,2.5068847386767774,2.405539902727191,0.8865315357041583,-0.9194639511611438,0.8297805453639808,0.575580044489785,0.7963013396955111,3.4717340512979677,-0.5805457137173137,2.138518205106667,1.579106669365875,2.5279340712675142,2.530574972324881,2.5118222095227454,1.5604877970855224,2.114548099431654,2.6249151266751096,1.7423695775183157,2.642334960788045,1.978284915926283,0.36209876737355695,2.3826449929654583,1.7414362836121111,3.023165743624275,3.3568217467532837,-0.836297606120124
SIDM01174,2.1151576913123358,1.7744197288080106,1.3301246419167208,-0.6188090427671031,2.2998127357540112,1.691294826648676,2.224768293587136,2.039785141577491,2.496296648276487,2.513129969767975,2.6303179739859996,2.1251359975041826,0.42218315273705354,-0.8991617137266181,0.8209355414121122,0.22639898921640594,1.0088392522055178,1.5396620512591903,-0.767673585212847,2.2671090767862223,1.4810402765544801,2.875156790021156,2.491067079719337,2.3060017972481357,1.8399718577578519,2.230941230440455,2.3419049042408573,1.313994005256355,2.783346427064103,1.9231794233320294,0.43904749447394226,2.6057081166899057,0.9572212473083138,3.080621780760233,3.3028006416789135,-0.8083833674235601
SIDM00530,2.2400655158829266,1.6157625612352768,1.3420565095604484,-0.6900898861053323,2.6905433571815456,1.6776658165645966,2.0542165032049047,1.9218033624595834,2.53052116299466,2.184366395694451,2.653526167085941,2.2910976380796133,0.7434838340312622,-0.9003325113880729,0.4390137052400674,0.15196152899191498,1.9643838071471875,2.8495852472273175,-0.4972418167893259,2.3922319337837217,1.6616563202622483,3.8129163055562723,2.5235984081248914,2.427002570946012,1.6212611065320781,2.8496154873141526,2.6266433735735935,1.76880064183157,3.058724743885387,1.8829157692155754,0.5592661285667436,2.678667952550586,2.0604464300381067,3.237689140471723,3.3586365972235206,-0.7858187191028153
SIDM01149,2.2844633669140473,1.629420247767292,1.437779390424404,-0.7103584785737294,2.5835291426920306,1.8327651608650737,1.8710833485860323,2.2012179389779103,2.6591260999476067,2.624979963941919,2.7480456257638437,2.378438764617395,1.0031453976102664,-0.9007282282479967,1.1355915359160165,0.5996419080443138,-0.8182147859967913,1.9364841796772452,-0.770195456413589,2.2108901681730058,1.7227495254484482,2.964901803773182,2.505383451335691,2.376745795587731,2.2922709376895942,1.717296874098255,2.351712498451024,1.692168563924218,2.9203379674268546,1.8643322183726359,-0.003879824021531465,2.5851065563861795,-1.001068435868655,3.0749241913805068,3.2621359794720286,-0.6586018001018424
SIDM00243,2.2671028582425685,1.8981764067175968,2.0031722707423536,-0.7563776773704035,2.6959214263632787,1.9443081179889394,2.6247744697729387,2.389631209757443,3.281310961142075,2.6941288964992642,2.725834351255255,2.4331034882080442,0.35399184406745976,-0.9164619049841654,1.1697213620105404,1.1224995590569014,-0.9265830717715569,2.041116367963504,-0.6545910000541408,2.5340808815461044,2.195672133034801,2.991468595706126,2.756147847705032,2.305025735481697,2.605600187440826,0.87746620326701,2.6646406101385356,1.6397951021567314,2.7442080856168443,2.0823584374940003,0.13573990863707336,2.9751408504741073,-0.6629621789664821,2.964499982928737,2.9428891228017346,-0.47537690601359894
SIDM00176,1.9495594594293288,1.6850273964337286,1.6199928086755186,-0.6837884168743001,2.2620256922740767,1.9623617331414214,2.2703453161703075,2.224985378056285,2.564543238025668,2.7220967172893715,2.4859363248251376,2.155055237331818,0.2827305091644138,-0.9232218047646698,0.785220556623761,0.527714346313069,-0.569718950262127,1.5439341766418881,-0.7575456825035045,2.4164124833422598,1.7068937833598519,2.6817770112544173,2.7024982178964128,2.4197475107916047,1.92290373845765,1.9191686088932038,2.616243866063748,1.6947749157429601,2.6836664047738528,1.8449969134227933,0.5438725038513333,2.6767470628598633,-0.6279756503127598,2.8407825992555074,2.789891239681634,-0.8402863919815766
SIDM00422,2.387407680593494,1.5375241462253098,1.7134516319635793,-0.523783309750716,2.9471576938992015,1.5756665630968987,2.427430174916687,2.8347605961804474,2.9855165700089383,2.2421831402244687,2.6174988320731196,2.7691384712669076,0.6004249819831663,-0.9018555698407332,0.5843846280291315,0.28093386890068484,2.0604270922540535,1.6484641125342248,-0.6680631056062317,2.2420582143173164,2.273500040066161,3.0353030040921407,2.677190986612628,2.455411356691065,1.6367450145320972,2.3993993067847437,2.4335934373844244,1.2995489370197049,3.2276809827610213,2.1532272294435657,0.37664048213443896,3.0486887336515,1.839893261899155,2.8179233646259805,3.3898889317846046,-0.712195937626756
SIDM00532,1.8573090890652453,1.5063471702480575,1.4204969401747904,-0.7135708612605,2.437250899108326,1.8747176872176672,2.4359037832090706,2.2863785674681427,2.746845809866963,2.685678105659946,2.587415523945427,2.209489360428675,0.5768269946220035,-0.9796915676152185,0.4817095336830216,0.4257387956457785,1.6273625669282559,1.5611630846977689,-0.7681782321730412,2.1930932667390546,1.9032528346910915,2.6275965685222333,2.4820424106930727,2.3053921003779685,2.311062243450378,2.1411233334887054,2.483970184469939,1.4235418209435495,2.7742750204000046,1.9967598851502706,0.6143495860116707,2.503591620925492,1.7264492147877724,3.0872692626957736,3.4015402681468876,-0.7120859930256006
SIDM00077,2.241771016592268,1.6936580527701934,1.3654493712365177,-0.7043942305005065,2.42799384272685,2.061722508187016,2.0359552221966664,2.4957546476178334,2.509411391510784,2.5986249701053015,2.748022532272266,2.6369741294921214,0.5440642592318458,-0.938283181488062,0.6345085067829687,0.4145267017168533,1.04518047580218,1.7872600083824484,-0.6977787316698906,2.1661399881329326,1.8237071086147378,3.054468036647007,2.781769764024766,2.7410787395586986,2.285080863869029,2.401823667411397,2.251514826418358,1.9012213379252139,2.7731158326237466,2.1116326055068098,0.14722154674317509,2.610179688592948,1.5064910118886643,2.924910310761107,3.4219046755885962,-0.7888220462939474
SIDM00561,1.9907657874805464,1.6425938996447862,1.524446444225498,-0.7625001619216639,2.3575043035479735,1.7919711545672246,1.9552955976919248,2.055327748902025,2.6988728549102876,2.2556740837197102,3.07547469573835,2.443322738590294,0.6308413109174894,-0.839340886546794,0.8299631818951727,0.6172493332214425,2.038525735647503,1.8002610713297484,-0.7581456644429208,2.1428843896013885,1.3203323061120902,2.915382261576577,2.52638040764139,2.300867783032722,2.023974700850084,2.628136481824758,2.2187608568269312,1.2395913056001737,2.7457559706934984,1.649913991236573,0.6325724199563239,1.7971620728671536,2.3433277206005227,2.7629108289345656,3.2132467127409323,-0.8313569376083063
SIDM00407,1.9309879500290499,1.3037070803558863,1.8126592313869698,-0.5661699196017475,2.4478085443067643,1.7129495957280427,2.390852084872978,2.2458213415259665,2.898615744984315,2.318834607720964,2.648720465159611,2.349064960746606,0.4232177571832721,-0.8019362230227938,0.923560377085978,0.551809478785465,1.1481751729443508,1.7867332477181141,-0.7685190220870737,2.1778322981456975,1.8317411322891466,2.966455881132426,2.6946116199365133,2.356173124324239,2.0424468847414863,2.4641346921977854,2.4651513606463373,1.3020504770428232,2.8523741190670044,1.4644795437687432,0.35580402693176666,2.6088811554105904,1.5309955658627696,2.6892414899199846,3.1460876237422744,-0.40953345739294256
SIDM00631,2.3593587772838203,1.8908084449831917,1.9000681419423107,-0.700658521387165,2.3725784897483857,2.0611162061035255,2.345385342015198,1.9495385048076825,2.3697370342081037,2.4585624380342184,2.5088421019994573,2.528508965848596,0.3390185864442386,-0.9576368768015697,0.653208385886335,0.25486576630110946,1.287375817500031,3.2426129264065713,-0.5914507013804728,2.2129048564331897,1.6141248931161059,3.7802177426479524,2.8761740733681855,2.289801700226401,1.6449334810910134,2.752178822075922,2.291810060216653,1.7861655840677373,2.574710793098005,1.758115283008639,0.3951228299833372,2.4891793679721586,1.4695304181677362,3.1223809650472516,2.9472935698586817,-0.8146636186783955
SIDM00324,2.312000609362614,1.7641462301303872,1.935123648733418,-0.5257885839253407,2.740910196034911,1.861750860179558,2.031298673840244,2.530903521600921,2.5846659230581137,2.2720169672074393,2.81523704552377,2.4400503840967622,0.3891769523341703,-0.9813918916360563,1.2823224670657059,0.5491127642469804,-0.7750057536341654,1.9752048245626874,-0.7064135702172432,2.37995441243878,1.5565295876472265,2.767150400234439,2.8559704794119765,2.458667734369363,2.3032580965479124,1.671728254643068,2.7203065424304076,1.849450654013591,2.7974234385701173,1.8952581697580588,0.4700230940910731,2.7961163336689423,-0.8271462273388184,3.160473089993403,3.315436298039024,-0.9026780242701831
SIDM00410,2.3862584318226667,1.552763353144533,1.6478192073833484,-0.6705055753418132,2.5831480709801053,2.007120369280494,2.3825854039303587,2.3147354079093376,2.7977783935330924,2.3313309042218386,2.2461901835813802,2.2947995548500213,0.8649323863036428,2.458940995182546,0.5952956941635682,0.1561857191741645,2.152262547042118,1.4491071422500492,-0.6598829295077568,2.089928513078669,1.5824200962489816,2.745887312306235,2.5491472547604332,2.3457475132493486,1.9287317463432483,2.4468786481736227,2.2257170421934824,1.3416951655918044,3.043762225908068,1.4726147845845672,0.09347094636352452,2.2506307786903386,2.3213142466848313,2.997511731031752,2.9682865131056206,-0.8247146190136848
SIDM00483,2.3549763379719173,2.0102379499640977,1.3606062852131824,-0.6558537512233553,2.3500615816286925,1.7718446595634798,2.1401322293403244,2.512448677210242,2.467010147891879,2.330729703357711,2.6385074351355358,2.3796979416383506,0.5625569729387139,-0.9983147878001678,0.9465237823485178,0.7420169314507602,0.7531984230571829,1.76929131354268,-0.5640570845058317,2.305396203055686,1.6530906105559917,3.053930887363597,2.784391313222673,2.482025699275458,1.9870189717515467,2.1666344762508487,2.7221521178433843,1.5932225863388942,2.752549607428961,2.021483838111408,0.43669930325753914,2.783534552664547,1.4378001338803836,2.9798576128211263,3.3868633494122364,-0.8761700567062705
SIDM01187,1.7284865084290777,1.4495479232563517,1.9335598546904187,-0.7442422456927698,2.8346205329190552,1.658055796487857,1.949113123188254,2.0233959378978534,2.49677476124166,2.626345999840996,2.7806492661037057,2.4366134773251495,0.5350276540551774,-1.0650505105095605,0.4212252807946028,0.05605308176163104,1.327954143472476,3.1542954687823386,-0.7678287784110907,2.0340059185289494,1.8600105748177183,3.800951429916466,2.602330413094619,1.9992402480235565,2.091208956264512,2.8810309697509253,2.3035636639341823,1.849777401004337,3.2461843273317137,1.5001603590571235,0.09692250634642005,2.2160945464648405,1.9655333691151213,2.9762008091704613,3.295967338691251,-0.7545121681399968
SIDM00216,2.0911399475813863,1.214604144983938,1.6260606679839178,-0.7443284593590254,2.4728328606140337,1.9194698334529812,2.3047417557647214,2.3046765887511667,2.940297030608386,2.5887661865046914,2.836871227318341,2.5308725352034496,0.5936677556558979,-0.9155987573415356,0.46950090253849114,0.21794022875656333,1.1352674752426368,2.015795354918655,-0.5905498949390797,2.4386326147413135,1.6008647450914764,3.020036340942613,2.6366045153267508,2.55433198716734,2.095043155760621,2.593161788655097,2.8321878650518038,1.8996629643716905,2.901351196915978,1.8619429039741238,0.6380386836790986,2.809168806494652,1.890667236182301,2.8709102422615835,3.393334020052557,-0.7531945964938294
SIDM00199,1.9030752476012887,1.5609046657225847,2.033741955984794,-0.7169876195322831,2.4688219929378565,1.7846495335552317,2.409845774589258,2.632506101876027,2.7474662243840187,2.5949054008227033,2.475866906759492,2.7124085329347913,0.5859794301270417,-0.8831796064694623,0.7035858091656771,0.5785011703832404,2.120794158749157,1.754985968604405,-0.5698953769247916,2.452828016480107,2.2381654005126728,2.6811067953153587,2.903670277492191,2.490579413210534,2.2750769479502675,2.4016278004805574,2.9632381454605445,1.7853297250122293,2.591296443156668,1.9887170315009042,0.09166782477234665,2.8561669249093,2.1661578945654894,3.2672731537656836,3.4197406544336233,-0.7065785998590521
SIDM00234,1.7613227082541463,1.3630935407470457,1.5486235153999106,-0.7776017172301802,2.4948604260525666,1.968093148892149,2.3972882600456504,2.3975554554670264,2.6077496816095627,2.427169106657163,2.612150455399945,2.380942005822353,1.4524677529254562,-0.8591848919427243,0.2504514291452741,0.02903231984760205,-0.20538033168726472,1.8380052185239049,-0.8431695801812493,2.3921629928448787,1.6287888664759416,2.678693052099884,2.587212838550116,1.707793537850993,2.165714870145352,2.1928418441892132,2.4132631356320133,2.1623592497385666,2.823479679080117,2.021140573350158,0.3797784147609508,2.700390029374162,1.556308016202231,2.906729606917207,3.5399006976181053,-0.8582669754540715
SIDM01019,2.434853605724862,1.8141618434325733,2.062060342906296,-0.5147691322993909,2.7709525341984427,2.1690162733106773,2.2435333689116055,2.415061789566773,2.8542001249705473,3.0054043441059948,2.730122301119501,2.295860993662463,0.584801253553702,-0.9322725723815849,0.6324037484071388,0.8242567990228303,1.0500030602345354,2.3202776148089796,-0.8041639112166272,2.4871436656453962,2.125129401512781,3.216723567391235,3.055761602963966,2.366907050889688,2.498856724057957,2.3058770138556692,2.815242581059259,1.5538742674717783,3.0910705843681776,1.6472300996119775,0.11617289090928769,2.4532798220412713,1.5926808864021005,2.9709858801241156,3.4516220737367846,-0.8375336195924643
SIDM01114,2.098806264642298,1.6328447874474845,1.7199764978947965,-0.6889102573019816,2.6983335429407735,1.8695846807378116,2.3562579945977227,2.451607543505354,2.706367657825283,2.4682094758376802,2.992834121086035,2.5928914545908,1.1149931757400704,-0.8483478690165575,0.5506505849769217,0.6601949161530888,2.33916591496365,2.003019877152416,-0.7729969646118807,2.482813343109516,1.8099574899485422,3.151965662575829,3.0764057679851313,2.4548310146154217,2.1476804126762317,2.8273570238260928,2.9852575603763416,1.817123580876207,2.9672203983317056,2.046451316787589,0.23896996319972796,3.067058219775459,2.316529994897846,3.2677402391347057,3.340717753226687,-0.8681732350411258
SIDM00584,1.8727785913208121,1.2889250316682077,1.633990992958821,-0.7114100788380608,2.510464476436987,1.586795542173727,1.8412494942118325,2.4091318494866325,2.469536034240306,2.383792426766473,2.3189280217442945,2.3054942516634527,0.5435621379936163,-0.9306488021556073,0.11132892885660904,0.11341203045627465,1.8580163919952004,2.160016659733756,-0.7888261153665512,2.2661532782994502,1.4830721984893869,2.785717750836116,2.5152707623871806,2.0947635829469915,2.26366002303987,2.483079176654051,2.670682568095179,1.8632611539429151,2.839975500623596,1.8762969804013492,0.220162108605894,2.348197577082114,1.9260071259266371,3.009911680048086,3.187851687395862,-0.8360166352314934
SIDM00043,2.1100301147490943,1.4354785206485614,1.5988722689608545,-0.6658103292212608,2.2797373713598663,1.860327837621746,2.0364364617670105,2.387661599306666,3.0023361220713576,2.452112572948893,2.775488590704532,2.1942057563538944,0.767400380867922,-0.9871721029026332,0.7368705240287523,0.22886131719010683,1.9806371466458774,1.5625265456142887,-0.7468121855662913,2.303628557950297,1.599697985274429,2.609127816978092,2.4416764915863225,2.5284128302097404,2.0491979520183388,2.5367396817616306,2.347634739507728,1.666285938273737,2.735387556508204,1.9912752132971228,0.07993676959296599,2.568126077230158,1.9550437660723963,3.0486789264833867,3.2547773235339115,-0.8737678637429289
SIDM00498,1.8972941972464823,1.6964442354283917,1.4923658372092914,-0.7559063202232591,1.9879082883911736,2.038040289517584,2.222395013918473,2.0406638978812555,2.501524986456052,2.3302892041407754,2.602108607584914,2.5017378474064587,0.4381267007923973,-0.8943691130104723,0.5643583743804409,0.10345126402260836,1.332283434673365,1.6510214820461702,-0.5997272345108475,2.3017949967573714,1.3081022879453035,2.499096458740604,2.3015536788582116,2.548096320302062,2.0200067634662173,2.6509586717803093,2.371715062852792,1.5754003878214107,2.7674026295497223,1.8796853721542968,0.19631815449483675,2.471178730202922,1.8170461655179764,2.928036004884363,3.2348175342569796,-0.7073019768157891
SIDM00406,2.2783266348967204,1.859709819444926,1.9412163146339234,-0.6194725241672283,2.300760637381593,2.05172679803686,2.5352819650941854,2.3860655702761733,2.758334738662978,2.480060360284354,2.8080559498578515,2.535515249621103,0.6163517907818927,-0.7598335004429755,0.7396913643256692,0.836350014408773,1.904783293966169,2.1258576130688356,-0.7704824220005312,2.584044911637504,1.4424676442538054,2.8986417544387106,2.555588609335861,2.6989986318226205,2.251646402492189,2.5707532593697273,2.615302325755223,1.3794354120462808,2.950419702569348,1.7269581860949976,0.3372274496983631,2.541095083299856,2.1289320274588706,2.9711918080817403,2.996620419998359,-0.6658353548161918
