,PAX8,HRAS,CCDC6,TFG,KRAS,CTNNB1,LEF1,CCND1,MAP2K2,TCF7L1,BRAF,MAP2K1,RXRB,RXRG,RXRA,PPARG,TP53,RET,NRAS,TPR,MAPK3,TCF7,NTRK1,MYC,TPM3,CDH1,MAPK1,TCF7L2
SIDM00535,-0.721177025323962,0.6869743181161655,1.0179550782431872,1.9085835497869432,0.8573811928249839,1.4149857479328296,-0.7629337173786928,1.5760505091233497,1.3879344603587789,-0.32637064070845223,-0.15902542344265108,1.4841282346970253,-0.10379409891199623,-0.8093816776342597,0.442823929785856,-0.5911944460037601,-0.4042265676317252,-0.8244557171507902,1.4976266902699853,2.114899764668833,0.19582941728268308,-0.7217898208344791,-1.0684089771554144,2.716517721833666,-0.4342119174007914,-0.8402187305192562,0.7500249573430453,-0.41299662655098174
SIDM01175,-0.69664003944589,1.1121930638225321,0.23377526320403416,1.7719394264719452,0.3364779367089324,1.4744078574183754,-0.5128751787420813,0.8728363201330773,1.266944859004023,-0.6162495608100008,-0.3985164094203212,1.7535731784915567,-0.38660857197244736,-0.8680512288765675,0.08381224503079042,-0.6754230936113885,-0.8780234854249798,-0.8135377280901869,1.5480194617516685,1.7792284471818771,0.6479825539674176,-0.5907945323731795,-1.0517050773227727,2.447693660171698,-0.10495726470260769,-0.9018675492369777,0.8362006433606047,-0.7146819114727612
SIDM00832,-0.5694690915107983,1.3433735929340775,0.43978643632884423,1.6578890678336207,1.0282700346702212,1.4107611069239583,-0.16700193255349347,0.4345240736072517,1.01562544363684,-0.6195476603510622,-0.20531825017323432,1.3172768602687486,-0.06740116736869467,-0.9831437849812127,0.7284082393925965,2.1159600262183034,-0.8298011277971982,-0.8163417557034706,0.8351257366012098,1.6717462611307687,0.6551428937817955,-0.2324098314580931,-1.0488528556159586,3.243959188325925,-0.09382595546543458,1.0693932901796201,0.35812464551025286,-0.3434945754797656
SIDM00528,-0.8975634185284175,1.1505827669040425,0.8954328480471433,1.625221519958263,0.5829758166933029,1.23245366818663,-0.6863595146726755,1.5249504865221077,0.8861577587895904,-0.49623002107003644,0.10095300860237892,1.6199258707313975,-0.1883086905965346,-0.869041600933236,0.8265207945269187,0.19144006932012272,-0.777951071887327,0.7180984327545705,1.152463139372431,1.1064569148735148,0.8647935137212137,-0.6829610761369864,-0.9784466510444847,1.8335107077283295,-0.2824708115380611,1.9847159125328853,0.6451216688727028,-0.5442427800894463
SIDM00371,-0.15697028995321113,1.0931386109103485,0.34237756131377134,1.7869197112245159,0.6830887295311577,1.7518772719370903,-0.8089357221225486,1.1621157674517943,1.1657213488851537,-0.6255865978782302,-0.3633075376019342,1.4605516414666382,-0.0509817394953294,-0.8755607192598854,0.7321344781399672,2.098886235342157,-0.7566880790842725,-0.7873169824440022,1.41024529540681,1.753056607304597,0.2650879285242577,-0.6014540963880194,-0.9829909449546546,2.5787633355480426,-0.24731337586015653,-0.14990307843011907,0.8678167969956708,0.33533333120295133
SIDM00688,-0.7119663710103322,0.8032752099479474,-0.42203852148428805,1.5159884810958453,0.8193960528766632,1.2135650111565104,0.3944078444621786,-0.8693176753214216,1.2287888034240415,-0.6633333424087567,0.3814203714601229,1.7778259582340152,-0.1448449174004137,-0.9065664603981197,-0.32787795594103447,-0.7405165972294083,-0.6755325646190893,-0.8548033897241001,1.608344544737216,1.898310264137808,0.2952871737853554,-0.6686557049075194,-0.9825474215650093,3.177497052127387,0.33750925745485694,-0.9270747287763246,0.8976922539901645,-0.8204298059414377
SIDM00583,-0.8585682419504391,1.4173965810049876,0.5099784408271797,1.95122894779442,0.9355273169597498,1.352933993029898,-0.7895927053608779,1.1238941790500505,1.0742974357501296,-0.4077561285733691,-0.007136116611048071,1.685678127044036,-0.4534262513581705,-0.9226825779081506,0.20125554013023653,1.9224406115695896,-0.8128868560115862,-0.7779227432491592,1.5706877158432382,1.7862701751379138,0.20109644603436336,-0.6568402189090613,-1.0564872707132533,2.1821733177810363,-0.13860896089507194,-0.08593841374175143,0.7317678249074253,-0.6598089529405218
SIDM00188,0.8750034913042669,1.0769933460456869,0.1589377570564037,2.0170787883675256,0.5142189195646291,1.1925275451047024,-0.7943300263497601,1.4134745310756234,1.1529098782780087,-0.6697040401766072,-0.3496866567322169,1.9989131636159096,-0.2957954758552665,-0.9420665427527314,0.7443856783583778,1.0382461716650262,-0.6636947312146547,-0.7906680108082405,1.4842724168575518,1.5875406671217567,0.08877875582836599,-0.6416678090640201,-1.080066351725202,2.8748188946966384,-0.16744062727607947,-0.8195877628304954,0.40277808327749265,-0.7543391429976046
SIDM00096,-0.6923025894147882,0.7434334095915428,0.30261322971414895,1.7116376931101707,1.2614117902774435,1.427710754922652,-0.8706733371482758,-0.7925243521517259,0.9960737606709278,-0.764898917098485,-0.04824244581047748,1.9495572031609423,-0.16019118450569303,-0.8802127200512034,-0.2011571413174163,-0.7298882103275149,-0.7396769882715823,-0.40041713107702315,1.9657719573441363,2.1839742277986005,0.36112936791762984,-0.6996344487856084,0.008315852629292592,2.789505569600941,0.146486936239859,-0.8596344855392473,0.5979301769604732,-0.8308150349429552
SIDM00379,-0.6084322400823278,1.3830183065881607,0.47529540595104586,1.5783707723919305,0.269465574139155,1.267284796325669,-0.523614649910767,0.9206351338529164,1.1557441427258544,-0.6697567641342094,-0.2554845914196491,2.022130077624146,-0.16864989154558177,-0.9069975888731796,0.034559724375609106,0.04771516116423956,-0.7415308850987573,-0.8383743688197681,2.037544956761349,1.4913099620830228,0.15567229889027803,-0.5906208171308625,-1.0007451551427957,1.9582745464459126,-0.03654698511859109,-0.8652382228514174,0.6973435743871191,-0.6161576446016649
SIDM00381,-0.8459346030036927,0.9388301578709622,0.25036122190796,1.700159125760556,0.35942325075242276,1.5320628946300707,-0.8448099945075078,0.8570997725127152,0.6331406728054123,-0.2761448199969903,-0.12168760499542533,1.8310707676208626,-0.4479287430172593,-0.9424052221539951,0.9204084382070454,0.3496122403837021,-0.8003874861578971,-0.7399255171274037,1.8163160592172063,1.5849492082161625,0.752201850951832,-0.5912218643362382,-1.0770815962584153,2.686393790509566,-0.21566588782166204,0.9452183870858204,0.753939271358998,-0.6459952663239978
SIDM00606,-0.8590215462582307,1.2897229491607096,0.43115227472630063,1.9556424897216849,0.615490598909286,1.7523272366731262,-0.1757966597709804,1.0085972226210405,0.9844417634372397,-0.4158917070920492,-0.13019046665901154,1.767310690062274,-0.3502000507080773,-0.8499681135190016,0.8417921907192751,1.5862136030980714,-0.6952491589341032,-0.9280639112998604,1.4236262215111117,2.0584790019882875,0.4232371088834983,-0.6356035465203936,-1.0499689814175919,2.961859263692827,-0.23525710243076256,1.0194532702302954,0.664751676648903,-0.6560448472965869
SIDM00541,-0.678786410375956,0.7330453630907374,0.8161545889692153,1.5792080693614632,0.7563456626962638,2.103096473613835,-0.7633996068873425,0.8535327404107909,1.4225111443408833,-0.6791011672228013,0.058516360159941876,1.4127236690728564,-0.34994560714931544,-0.9535665993421765,0.8815832439451369,1.9354657086068388,-0.6743004148720027,-0.8487002761850941,1.422498760859372,1.832330899899979,0.8120384684781511,-0.21760037951990988,-1.0389636628866898,3.203639340366721,-0.34579821865127786,1.5984758760375344,0.35635086115020703,-0.2891731904965512
SIDM00808,-0.7119828039637869,0.6360324827829463,0.21602856662410147,1.5527503314488769,0.5250618468487953,1.5023521223253917,-0.4633159634175364,-0.8133847635587192,1.5041637443226445,-0.7705244729139787,-0.15035898137469728,1.7691213736507259,0.006646335717807513,-0.8442970518842768,0.14306711277330697,-0.644987174978707,-0.6703551295578293,-0.816190870656676,1.8400538920746041,1.5625496091015632,0.8877596553640671,-0.37063036032374796,-1.0821884374248043,2.9274257741920398,-0.2901351204237154,-0.807392938636243,0.7613314325201707,-0.7634544348454947
SIDM00377,0.3286169879115553,1.3047589688573975,0.400531694741895,1.7790632531148127,0.4367785158724119,1.2878198552503284,-0.5150456513844096,0.9743866836589549,1.3637098394872216,-0.45255828545490534,-0.27795733494806757,1.6300436712052966,-0.292086324858276,-0.8818213182527567,0.17136281886348426,-0.5156394009768918,-0.5686621948417324,-0.8550105295879995,2.0205626956412863,1.4069990276409885,0.17996125543370717,-0.5001499671053872,-1.082736850713197,2.2694035715010634,-0.19610464443902556,-0.9080416651729394,0.5421622771935033,-0.7490697743384729
SIDM00289,-0.7248467737268355,0.582319533045585,0.13239834158466218,1.3342668568448721,0.8998980686618564,1.640592139218462,2.1288751545913147,-0.8526355945865165,0.8101769924950436,-0.7401812480332417,0.1327300766535392,1.401066813856914,-0.09243277130183741,-0.8164997652746558,0.27085004608251684,-0.6122748695006183,-0.5348771503954952,-0.8680746950871809,1.1490417222038363,2.0942700471434748,0.4776657674993872,-0.6041097382836377,-1.0946162236103152,3.2388573975700528,-0.36010153509554604,-0.8188500792832032,0.8907587541968803,-0.750284469660262
SIDM00064,-0.5927041824502216,1.4932708400267114,0.7286920365815182,1.6467229743871057,0.772902024329865,1.3965525448905165,-0.7876942363960383,0.8055073613707631,1.0487758000836391,-0.4829217005564135,-0.03334948752403382,1.1808004296610155,-0.19838445678539374,-0.902847556964604,0.09765677240232595,1.74021153676957,-0.8098000840037269,-0.8951694652696088,2.1411751597618105,1.5460542081651238,0.6564182919043617,-0.7034738536291626,-1.1047821104750153,2.6591778971327353,-0.08367377640753063,-0.8452092077682007,0.5255672274116417,-0.623888540763358
SIDM01097,-0.8712873242253643,0.6938820293026742,0.11779752397996748,1.9173056694701154,0.9181695109222953,1.3906976659185348,-0.8168672818284909,2.039018866867391,1.334853239915586,-0.7218165703693986,0.40913319863230974,1.497435964040557,0.008797413258032271,-0.8018450468597217,-0.0692264126777094,-0.6864130570832644,-0.7661332529485857,-0.9085093920217788,1.1300582414667413,1.9384448622031598,0.4008388861237127,-0.7690038549694228,-0.8395952429624387,3.897537667473021,-0.25399204844080886,-0.8400070914743856,0.7572260332145098,-0.5974066849788828
SIDM00350,-0.7211181846131872,1.4458092590742802,0.5064326657699157,2.062840563905262,0.7480323925549109,1.4403043864742333,-0.8342382883774828,1.468175621880825,0.972219142172026,-0.32886140933929425,-0.08185911767872428,1.7279632876644644,-0.3628847866865958,-0.8063273275379678,1.0338357101101792,-0.6049183458305182,-0.632223676787022,-0.8342030684822589,1.3481837444118878,1.8590495132674505,0.12302788108816974,-0.7044337623077295,-0.8823145155727132,3.1069050573038792,-0.22503148807098455,0.7663125988934073,0.7523858778331869,-0.7351702514770404
SIDM01163,-0.528334200777766,0.9348442553335335,0.3999999049368298,1.6311048410156004,0.30260455351556786,1.2609457138464168,-0.019491185284639452,1.0414693310267673,1.5640431595271165,-0.22049713836121734,0.10688255143372208,1.2585553360223038,0.04140613982833301,-0.8165717103961623,0.4030162495227043,1.8738227098113862,-0.44679575831370705,-0.25244927833309944,0.6744200713153566,2.074043807451799,0.15421909701789047,-0.48718940969434765,-1.0463583401166536,3.2000454626837067,-0.35702885606157775,-0.912558104045399,0.21025401867283064,-0.7155139008525774
SIDM00375,-0.7510344017865372,0.3026202385282422,0.8233798275100546,1.8336288642788254,0.92354358379219,1.7519825751324638,-0.45227969234847565,1.0719940141313224,1.1111862232481664,-0.43688995427605515,0.008061220039155796,1.8397820421006799,-0.26057896123984603,-0.9389243663617189,0.4321824588816506,-0.7260757155927413,-0.8722894490296697,-0.8740874429693598,1.1945376978027429,1.3783861198385154,0.1101655710792219,-0.7696188768363604,-1.0154781027223854,3.2392196991096016,-0.45510535925326295,1.2485519106054,0.8109085031636242,-0.629239503278977
SIDM00600,-0.7460655771011883,0.7371307738399514,0.23429879732418374,1.8765633220003186,0.2508331664720867,1.3200211623928382,-0.8169240494921605,0.5615575296075652,1.1907191407335909,-0.6880135723971749,0.08854729159961819,1.7699780124158926,0.030959419106236345,-0.892571387045395,0.22290995474307773,1.2628582752999902,-0.6372276847910633,-0.8220702820164708,1.1048535458452677,1.8293827149457285,0.2475862735935981,-0.7023354488765863,-1.057506578270628,2.6083211938768187,-0.09827774049980856,-0.9363473938511555,0.5462161481119229,-0.4711232831930939
SIDM00367,-0.7923202048345871,0.5870669704462348,-0.051493736428042315,1.8101723641876508,1.1146102130371998,1.1921006453849021,-0.24183852282493995,1.4293363635217455,1.093819021608841,-0.43984520666248805,-0.22540745013008043,1.6408738463424324,-0.34332760307926796,-0.8826592580992552,0.32364070993233784,-0.7503119062631909,-0.7324908364333228,-0.7452352017475564,1.3905355804484134,2.765620869659237,0.24773565710750203,-0.5718116824239143,-1.121664337603603,3.0792595153895483,0.2083160673956332,-0.9532976997381785,0.5591872825208978,-0.8206960940602988
SIDM00632,-0.8273751523047671,0.4017219402835648,0.3027937952288479,1.670845831122987,0.32060599099744763,1.1096830945277083,0.11524699736743908,-0.9121001578693915,1.0976537624236722,-0.6692473764618385,0.1250492243560611,2.024478670625663,-0.1554857093252588,-0.8790961556281207,-0.021945206027165064,-0.5581199893205843,-0.6705789606494224,-0.8703219179865249,1.3921859239598224,1.7139597347259674,0.19598481787495248,0.20500659386699904,-0.9580484924493098,3.3648468932523374,-0.17839474332780136,0.1468709974909224,0.4890848488816382,-0.8343414952829389
SIDM00550,-0.824520319615123,1.0931368567557143,0.5846970680077614,1.7903438695106584,1.8176473053239728,1.6586959243624808,-0.19362952443801473,1.1809335595984511,0.9272718200506388,-0.42626431220490824,0.6239662833398998,1.4486196517275949,-0.31200497318018955,-0.954023758130781,1.541436218698993,-0.692234947159978,-0.8271395245720397,-0.7422519676212467,1.7393543491825727,2.1273941931068254,0.8576584043258683,-0.7061859206048338,-1.0402123092153097,3.0002311937135,-0.3436833117878825,0.9749948835300883,0.41716578392625636,-0.7551230566207422
SIDM00230,-0.741192004852152,1.3085353565556415,-0.18480115979886594,1.7951071787108457,1.0071214528062724,1.1298664930068067,-0.42825686869063656,-0.3257307315719137,1.4373179390990038,-0.7782300280896359,-0.20796469144527735,1.4720299717199141,-0.2039175346358933,-0.9145460403260574,-0.013384415477856198,-0.3333103677360167,-0.8086549163822243,-0.7674157913275959,0.8757515707511772,2.197428552721897,0.15224365893512695,-0.7565452564887206,-0.9615695611360655,3.1661252171939074,-0.16527025127587583,1.0445014125518914,0.5870315769936962,-0.798470139381334
SIDM01206,-0.8181732151913169,0.6650498328725815,-0.012851405102164037,1.5326176755299163,0.8133244828336098,1.5459838813042814,-0.8439278033833307,1.0774419616095239,1.0542422593398317,-0.3847972455355708,-0.15649889513821144,1.5117762114527336,-0.2389734013477412,-0.7414807697265173,0.09693455048901944,-0.04428495383371864,-0.7829854674068454,-0.6585794325465469,1.5946592525801562,2.3194737684272786,0.2105163462422508,-0.6841927547706159,1.9502127760130064,-0.2510074187436978,-0.3098242152857257,-0.9458125094017328,0.2345810304668718,-0.7166284568349598
SIDM00127,-0.8515071292818167,1.0413718327567707,0.7269190582303804,2.3392336556957543,0.5962799810937346,1.2484374117704884,-0.8041389674772379,2.255523980236189,0.8832437373703044,-0.2915871346089808,-0.11483923450758812,1.6957789239243986,-0.03456687651989414,-0.8701440802840619,1.4429378329447506,0.7570077616589038,-0.794267124414048,-0.8512516472086814,1.6950242952450139,1.739545141379123,0.6329698316558621,-0.6676252649568545,-0.927152879775834,2.0614120481309692,-0.09432909818079457,0.9218103316514148,0.6686048965073842,-0.7479425730322781
SIDM01042,-0.758302422966722,0.486832804646624,0.4576905069436083,1.9078892421220588,0.5312776469849317,1.257088874465462,-0.82475790818715,-0.13159735367646097,1.1198192065343315,-0.471332676994022,0.3624646272773932,1.8116921119727156,-0.05272683209311029,-0.8453324055910397,0.9054639486259913,-0.29670746998336867,-0.757661531312354,-0.695970629860724,0.5843981549482502,1.6451830690560982,0.6445817250383394,-0.7127101154265078,-1.0523075828613377,3.118481138967016,-0.22973399470282563,1.766679458728329,0.7965956448958228,-0.5228936319897971
SIDM00491,-0.6052296985650929,0.7314120772575317,0.6934563660633687,2.154061780045048,0.21545826304495358,1.633440852772716,-0.6575413523051509,1.3648936124519377,1.4295855169915967,-0.6611811866854752,-0.17480699048710777,1.9275429952467455,-0.11932908735008592,-0.783087686635495,-0.07813956445650669,-0.7123031738730027,-0.7250202921797112,-0.8309754546631013,1.742740788101266,1.688145517850318,0.44751500534926936,-0.7174006504456019,-1.1190687803932624,3.240141819651888,-0.36300540387023916,-0.8668416468462335,0.22514486116436802,-0.48028698785914664
SIDM00488,-0.7726360499718641,1.1176110277546127,0.284632884372768,1.6515111558466817,0.4820411874370554,1.3623783721824727,-0.7340912740235032,1.7114332071503733,0.9843801620330704,-0.5352307299740858,-0.09369614654118509,1.782236466508421,-0.1962266375511467,-0.9787942572624603,0.30204782443816364,0.954606561460084,-0.6598368447684791,-0.8191657409101847,1.4084030800532803,1.8809653873828043,0.09282286790410667,-0.7125295229987758,-1.0542347727594996,2.5212730062063184,-0.2530609336763728,0.2618253083683178,0.4820004602979059,-0.5979134282355817
SIDM00190,-0.6357973750353286,1.0868751514066326,0.09935579746392115,1.8068838643969416,0.6031243428448867,2.061167535333647,-0.0036185005090744286,1.2129951600683186,1.6339172136441296,-0.4659790164192212,-0.11700105229247662,1.4034432880542016,-0.20021127211848516,-0.6027139144947706,0.044041688964239156,-0.47498069946197274,-0.7799451386435001,-0.8477347018785393,1.3314956328007779,2.158373666734386,0.3483819726498412,-0.6979083515657829,-1.1365628811531836,2.98520412543889,0.07194758551881822,-0.8488858892506322,0.9807506523883774,-0.7081270810823912
SIDM00542,-0.7875339693209846,1.3653060648021171,-0.07414612331829429,1.9658696033049337,0.6432701170373337,1.6267204134352937,-0.44737726986199094,1.3382784226356574,1.2216057309602308,-0.2761717320476935,-0.07252475573644644,1.6310897992785511,-0.2402247387427773,-0.8790509787478682,0.19048474442264696,0.28056544164294495,-0.777600057968787,-0.8085555959203014,1.7310801038869212,1.5247432386557995,0.18371572712100578,-0.6279589280719587,-0.7246133984429058,2.296690965406867,-0.28904692345332583,-0.9406048019291097,0.6206650159980618,-0.5333731310750308
SIDM00198,-0.7963949741283518,1.4953879268809633,0.08366899366903435,1.7697208120676713,0.48786995004356626,1.2709094439741344,-0.5636650150548246,2.3919085497474404,1.3087395404400954,-0.20975542889507873,0.039156656888067624,1.3324521440790584,-0.22971481625864554,-0.9070123066392735,0.8809962517450064,-0.6923655798341859,-0.8533779364691791,-0.8210984550517341,1.708926047582216,1.9689047871370726,0.26347629437325776,-0.738268842634089,-0.9609966198827876,2.7264332463469176,0.33264172055854535,-0.8583574973861974,0.5248552451265873,-0.6447289585369076
SIDM00269,-0.8226500641791404,0.1458757139841523,0.11419918071672747,2.063226740392802,1.0130244937851007,1.6123047518532045,-0.8769310309648849,2.3123194091202453,1.4536251075242212,-0.3176358480408146,0.4732000039823284,1.392397261132578,-0.04422473050379284,-0.8431319432796661,0.36716137621530903,0.27160791072139606,-0.28396286366216145,-0.8253802173165256,1.297928893318441,1.83568388695482,0.1718686875466845,-0.7658701119130445,-0.9098572923095823,2.988300577031106,-0.31786754458993366,-0.8887665927507822,0.7571712692532542,-0.33750463511989487
SIDM00621,-0.7397195797307923,0.6614436850938966,-0.03110406522641693,1.4571011471867865,0.7686979608625707,1.6538280345991159,-0.8498674636121899,2.222927725553887,1.2556837441216462,-0.5115433397504463,-0.15271375839878049,1.385410319554854,-0.17603991084102671,-0.7454024838526621,0.29123047911006905,-0.7817198399140056,-0.8263075913234978,-0.7805412033716028,1.4633775354150658,2.1156849052001605,0.4993683112265063,-0.7370064779792426,-0.6549448806493297,2.8580577937607696,-0.21699634337103796,-0.8519398710672017,0.5836704997283042,-0.7493067691973723
SIDM00599,-0.8099677641210918,1.3904818502473097,0.02508507076722461,1.9202889509996006,1.1512203887327286,2.0583045646528118,1.0351991370820584,-0.7040838471621922,1.0309442160370133,-0.7335651434463488,0.5366942669277223,2.247622978703477,-0.29362839445387917,-0.8664266118497806,0.6083554564347692,-0.7303234277927496,-0.8282765290284385,-0.8777953159333385,1.620983874305527,1.929278457492321,0.38560736315570476,0.008496176264624516,-1.0136771373704287,2.5599019037764386,-0.1669510598511082,-0.872439567411572,0.9352667738529507,-0.6871875764628103
SIDM00118,-0.7265339001924969,0.5002184508387356,0.4475033601097004,1.575475078749733,0.8891392435809852,1.736903081044688,-0.22388021288388707,1.2193109828110027,1.033527880056962,-0.6252200513084089,-0.398044572343632,1.8121249979239065,-0.34202426847471795,-0.911636706950826,0.23854714486331768,1.3296566769010967,-0.802622724566103,-0.8220103045091959,1.332263408249809,1.3677604545130408,0.47118234577836715,-0.5830051719192338,-1.1297464234975023,2.884635352921253,-0.4412980642424692,1.192895689471386,0.4255240357327627,-0.24761664472960607
SIDM00596,1.3312086457204189,1.081236314316436,0.2681559546660418,2.0269613674180804,0.5493201940759136,1.915502858759149,-0.8060710311796491,1.3088442123843114,1.0932679510970582,-0.5522741271284567,0.19659784669457228,1.5749968059870452,-0.18984215214482006,-0.9189032832411227,0.6367815055295836,-0.7501782365469769,-0.5594962860919047,-0.8391092892393124,1.4314621581196996,1.3509886688119788,0.6043403052725265,-0.5657197051313585,-1.1292170387759122,2.7584229792264248,-0.14463567466274088,-0.9241310830768087,0.7635613488970231,-0.09855872034978326
SIDM01251,-0.7644873172071965,0.6934709645303221,0.8988327215018388,1.43614458286499,0.13205378499943227,0.6243447781824142,1.3497765337136325,-0.6437632841504938,1.3950124607101135,-0.7312892215419666,-0.21276350565829732,2.691245613177751,-0.18145476812650838,-0.9069203607186945,0.8710564949640304,-0.30645384746905746,-0.7535342006389559,-0.824936890432499,1.2204236501826276,2.0930587479502067,0.29983838590695794,0.13015243055380366,-0.9566943952832618,3.18217566587106,-0.23030316728284442,-0.7122643513460287,0.7974962522922423,-0.5437214585637248
SIDM00197,-0.7581343689021821,0.6332921255727875,0.21639487481503528,1.6690091957826658,0.5986210071878347,0.9844720827784315,-0.37615092126003546,2.0655489910402225,1.2853340565477727,-0.4337595083193766,-0.06753696904677357,1.4848812337509425,-0.2817159321209493,-0.9184635624531978,0.48232915741114524,-0.587339673921034,-0.5551170586225834,-0.6058970255390783,1.7732850042606803,1.7817227809132723,0.46576645196191335,-0.722170685082739,0.11198854816522186,3.1226691186178424,-0.14726517558240015,-0.9277971085385793,0.32591375815265666,-0.5956771231261485
SIDM00810,-0.8056114978687365,1.5476874265597935,0.40943235119741045,1.99694296257956,0.838464525948594,1.4395550842951197,-0.30303842508320306,1.3679476887107964,1.2787334891694513,-0.3343738291199929,0.006020385143333348,1.0604476277083377,-0.21881631090110282,-0.9745784780978441,-0.3272369313244949,1.1016249772471536,-0.8378267503103195,-0.5218869840779939,1.5784257156494428,1.8995025884147778,0.39762160217458925,-0.4888808130553565,-0.8946060078956092,2.1749626233585313,0.07435146481527326,-0.2552803850217188,0.018679241208675538,-0.3278604488554925
SIDM00174,-0.49740263190773587,0.795105657704641,-0.04399196343366301,1.8370842643573406,0.269417703517212,1.6976298893996127,-0.771725671325006,1.2577022346084488,1.5085687122469027,-0.5695385211737303,-0.3946923230592668,1.5776711745690466,-0.0662989377693425,-0.8222938676296377,1.0901879299878678,1.2397696983899302,-0.7547394048126063,-0.8150049323272563,0.9917377545343877,1.7827404175862873,0.5921307107068303,-0.6905236616596685,-0.873689148666434,2.976556921715795,-0.47661200614109983,-0.9004857907793781,0.4373902651866279,-0.5099504435095251
SIDM00487,-0.6754514754813435,0.7641395541201836,0.5672469754822873,1.9426219490221954,0.6519519019853713,2.1529128083558438,-0.09268375109538592,-0.060778465298786485,1.2795622619312634,-0.6552650873280012,-0.14120116150067075,1.5162557708552813,-0.16337405564191898,-0.879915597584495,0.08150241870923886,2.077988095347758,-0.600705024058676,-0.7894515818569791,0.9893568750556492,1.9943813788480695,0.19372893086059062,-0.6005289255162576,-1.0041307838226015,3.166882978772445,-0.2490032899099541,1.4378169654191155,0.8124803320298268,-0.3482639816888958
SIDM00263,-0.8336393325691362,0.2373039518113676,-0.11198688653761156,2.042421782081539,0.6432259912162325,1.6107503478931267,-0.7550187497303577,1.2823496349024162,1.1518025798021572,-0.22543591637833163,-0.13052621545120752,1.6181745869942294,0.1230742992932295,-0.9116246777924661,0.41653504246020795,-0.8697826908854221,-0.6031438020969648,-0.8698303700755586,1.44939015411726,1.8434840412777567,0.315502238726775,-0.7758430699427586,-0.8028508915993862,2.995265807935942,-0.11154432007685071,-0.8641015615469486,0.3613597589247969,-0.6343434057599057
SIDM00277,-0.6141191045246779,0.30865629527735344,0.048379160373174426,1.2434508241175957,0.5320079124991126,1.1265820174420678,-0.7610780421264578,-0.7841645683698246,1.3121530563554038,-0.7512417367140632,0.09303544719537829,1.4255736689973697,0.008984301075352462,-0.8923089385324764,0.6343648271627318,-0.7226680308507464,-0.5038508552598812,-0.7406149904370909,0.6952267183416008,1.7972874753575625,-0.04577984584928725,-0.6646688751501277,-1.0598497359441847,3.685455153868707,-0.2563114505354596,-0.9688012150728599,0.7158782247957273,-0.6872949478705053
SIDM00592,-0.8265708342962016,1.243774293538978,0.5318272513361446,2.1569216511420652,0.29335178754045943,1.3170542167508998,-0.8345557427464123,0.8284538876011338,1.4573464702913714,0.2832615714184588,0.3631032561666542,2.0488108496765216,-0.061438567121336836,-0.8853064784793102,1.1157650869983133,1.488328370723708,-0.7489771687275129,-0.8822030384034003,1.6474762623357841,1.0659641741967163,0.35810482472262867,-0.5876866664422192,-1.0031657956476947,3.2227353521116777,-0.44204399862552807,1.4643725939063272,0.7739784467133406,-0.7307706166481654
SIDM00496,0.9002708745285578,0.8457286813654316,0.535492113385935,2.0047319262200927,0.4524265560078764,1.6107960797469025,-0.8465407263379049,1.526627313891519,1.0502890651595629,-0.6433637454466897,0.21328827216622168,1.686835741105797,0.0015552265888324093,-0.8709694076769885,0.2544790432415334,1.78141322558604,-0.7249666793900933,-0.9136660055890483,1.7221824005338406,1.378634281991315,0.6403438407236525,-0.4929297528579275,-0.8531919583734916,2.9593856049902496,-0.5568859749653694,0.6099263808695462,0.626374917030805,-0.6722166640960927
SIDM00793,-0.6443993514555321,0.5952188707940483,0.3548829246045383,1.5045828838365871,1.1782432685129518,1.287942964963455,1.0614779386399293,-0.008797633548763298,1.3827385235575924,-0.6119568338751663,-0.0908672258709984,2.0908144906190005,-0.3059239661496399,-0.8249082084402983,-0.4215691051078257,-0.5780841344069079,-0.5400575087485319,-0.7863473377260828,1.849038231088165,1.8655503931556106,0.13620294373048658,-0.6691127356589555,-1.0159643288538691,2.607796851454178,-0.31061357032434184,-0.8165165122606498,0.5176861475786428,-0.8385224330477882
SIDM00121,-0.6901810220737379,0.9284129389084753,0.11333100290109899,1.2597022140454945,0.800928296488069,1.0213618022765159,1.5965296562808526,-0.7394699108067719,1.1728593711591413,-0.6496998327274158,-0.14353415145435325,1.5290627876666931,-0.24072530836839767,-0.8025219729820077,-0.3127009202593221,-0.6272395362396954,-0.6127207888006385,-0.874135877043852,1.5382962220938168,1.9989352893493546,0.5301885596121911,1.3289782167268485,-0.9240276576519744,2.8672806070604677,0.15628012334754607,-0.9345207491633414,0.7705438671840273,-0.6891155765808341
SIDM00202,-0.6827511949862373,1.0347529807316391,0.028235917064214543,1.9025100479477874,0.8503276249712476,1.3576042315101169,-0.772954980656618,2.509067725425654,1.228978831841612,-0.6616369497210068,0.1932208217659692,1.5157405280015837,-0.1312289074890379,-0.8832495473612928,0.2571088954680527,-0.7056478694236946,-0.8280468532441029,0.008628574389013818,1.1305824168271195,2.328823079102984,0.2055623344139984,-0.720112583657073,-0.5886872925512421,3.2683262629550165,-0.25784362999609467,-0.8254153006202353,0.5760560323597347,-0.6013422258307769
