,LNPEP,ACE2,REN,ANPEP,CMA1,CTSA,CTSG,THOP1,AGT,AGTR1,ACE,AGTR2,NLN,ENPEP,CPA3,MAS1,MME
SIDM01161,-0.4253964575218062,-0.834071930387069,-0.8615315408424169,1.7061957594286554,-0.9347361205863299,2.2182625954136292,-0.869428612032308,0.6975579187345519,-0.8539591870339641,-0.6035658559605798,-0.7624885365341488,-0.9002714486442889,0.25112014901653884,-0.9440993032141338,0.2476267416731338,-0.7470657481238836,0.18387479623501907
SIDM00579,-0.8332727915839035,-0.9372809004046524,-1.0036974853041274,-0.8798228402063111,-0.8720113385122303,1.3007373084961449,-0.8275982278152518,1.3586845452205802,-0.9176168009780512,-0.8069608572152251,-0.758401191244965,-0.9310915150529018,0.569824817413159,-1.0373948479374941,-0.8647343693617523,-0.8426940769222326,-0.8805696442018325
SIDM00699,-0.8117933367846756,-0.964050675811401,-0.8809187852099161,-0.8944760535926197,-0.8439264736473919,0.7809741521675367,-0.7474780568187395,1.2726869041461126,-0.9985289897716314,-0.9796587377404584,-0.7776013959391695,-0.8817506938646281,-0.41619233358972013,-0.525818379306647,-0.8306642107432309,-0.7737889125328152,-0.7804722658676274
SIDM00721,-0.9062952147843619,-0.9125639525194758,-1.0202672670466262,-0.8977826790206642,-0.9348435393182737,1.0122378027116306,-0.7849727303327316,1.0981662941729553,-0.8572853155846373,-0.9255116089624471,-0.8205328012609455,-0.9092772425838248,0.10385672193968848,-1.0547566728856317,-0.8238158206762265,-0.8830108475705531,-0.9381485188992813
SIDM00082,-0.49864308168579796,-0.9527390890470286,-0.9356881810382686,-0.8425670838936317,-1.0141012702230876,2.7930491624915996,-0.5799666563412047,0.9125698977165425,-0.8347107987975294,-0.9931509893109669,-0.744193261111357,-0.9204678949902777,0.26214424622485766,-1.0305199819423392,-0.7522464024804731,-0.8395774949637442,0.32424333142925776
SIDM00320,-0.6500266900473549,-0.9645316685711495,-0.8983781180196607,-0.8069068942017612,-0.922500177186571,1.076404145899989,-0.6918965394928075,0.9643153722091354,-0.11915009810532042,-0.9183468194300439,-0.7008266891194525,-0.9250642264023701,0.622911947834212,-0.33078029865788816,-0.6982691351910241,-0.8388483674257817,-0.9057653589908864
SIDM00967,-0.6332704530020936,-0.822506573181954,-0.894723604773051,-0.7619056172524972,-0.8527286840703076,1.7633607359150418,-0.6965012623547141,0.8641526516150253,1.2985046918748187,-0.8883623187540145,-0.8490611595454925,-0.8065015998531446,0.44382319725536645,-0.8936037309412119,-0.8661400670827463,-0.8437004950948317,-0.6852789803048926
SIDM00508,-0.27316140814447054,-0.9415166551652252,-1.0292014490871064,-0.7745033510667505,-0.9679592125395708,1.0117441484952996,-0.7670413677929976,1.5311018016093834,-0.8868402877926722,-0.8487860270502026,-0.6639299547944255,-0.9041521402536199,0.41195418026715297,-0.9439109310291312,-0.8893911198740856,-0.9105768582761141,-0.9153463933954148
SIDM00859,0.08960874755252152,-0.8698464219860661,-0.915989435928682,-0.7222209656722907,-0.7895438238224894,1.211759560130893,-0.6540250124666617,1.5362718618529856,-0.9146846747546689,-0.8800047229877364,-0.6013000225336911,-0.9067909202899251,0.16315477093704955,-0.9491894720485862,-0.8271736110958381,-0.7097015471260608,-0.508448248904201
SIDM00393,-0.14594730782887969,-0.8240604662601074,-1.0072971229474172,-0.9054996333960423,-0.895431067622615,1.8747423147986035,-0.7989394349581069,1.640201283361202,-0.940569321475781,-0.8909517160976256,-0.7582547748031713,-0.8875827640916542,0.925942863497018,-0.8996655602794799,-0.8203101535263453,-0.8602574916017136,-0.870571440702
SIDM01174,-0.7431465640469614,-0.8704649347049361,-0.8707918194977522,-0.8348706416843168,-0.8717202567099317,2.3644266396428573,-0.8221104443453139,1.2300931821442187,-0.9152697906126157,-0.9742756065773147,-0.6985974406782748,-0.8771975343934458,-0.3570523000403807,-0.9127020543056841,-0.8270976435476769,-0.7669264942938232,-0.9047394697507244
SIDM00530,-0.2410538657918341,-0.9253408082969119,-0.9737142978560235,-0.9055878012551576,-0.9446977848492495,2.7740384396321036,-0.7066528590480294,0.4509983953239883,-0.8646263372137614,-0.889679180489105,-0.776626539609697,-0.9300136284649705,0.012349362036100592,-1.0193516035124013,-0.7477842697685236,-0.7782817822867066,-0.8679257706559946
SIDM01149,-0.9057322968845734,-0.9339058657810434,-0.9687397222319266,-0.9298602047327795,-0.8885551030980245,1.3295761465548346,-0.7639822343304303,1.0741474218686577,-0.5640869483007372,-0.9108236643613652,-0.7294757264774341,-0.8975078687543707,0.5136262292858211,-0.9647302153798839,-0.7832228448240358,-0.8937783437872668,-0.8682390840934641
SIDM00243,-0.85084027634501,-0.9108093046762756,-0.8432240111956711,-0.8079329529371544,-0.901419442924594,1.4694466969617204,-0.8870547351557166,1.1315820282935232,-0.8967392904793269,-0.9937779087816802,-0.6608005412890741,-0.9246317608202014,0.457521640417544,-0.8470257469219985,-0.8941815675109925,-0.8047172066005069,-0.7841753429367061
SIDM00176,-0.052220372503304684,-0.8677823876224298,-0.8857401171204383,0.9139157179279154,-0.8552133256790359,1.8721462099194106,-0.8158706709101154,1.3133847144546853,-0.8546765234625716,0.6552233945148207,-0.8022018803654802,-0.8589063345543927,0.8099981960403431,0.35935121532105624,1.7669713810885639,-0.7504830033553443,0.6404501905120183
SIDM00422,-0.6428416932564611,-0.8483519665861446,-0.9613215264231282,-0.7388599408338644,-0.9095355735676972,1.6481674974232061,-0.7386243359614777,0.5814952958108435,-0.8649006158861955,-0.8911280481403699,-0.6002125469000961,-0.8616566474533734,0.30930816232664515,-0.9658667859655893,-0.8192477225693616,-0.814284749881173,-0.8106010548109454
SIDM00532,-0.5210592800605465,-0.883317337383881,-0.8988937806834181,0.817729110124702,-0.8615254894733078,2.7213710046792396,-0.70654768444159,0.8106923438429733,-0.8810013561794064,-0.8608221054156424,-0.7942292127045697,-0.9150708494445909,0.4431639495996903,-0.9907890067561802,-0.893125947906077,-0.8411039417404166,0.25298549757542416
SIDM00077,-0.38498917055688575,-0.9331271804296473,-0.8814818637430324,-0.8141673018620448,-0.903432618625195,1.9869097253272991,-0.7453608426021853,0.6846537362036204,-0.9575215002680129,-0.9158182675652607,-0.7773974838231915,-0.9450858134812193,0.9056969607969371,-0.9335405846293939,-0.5351300510110757,-0.7202119620422428,-0.647888951065321
SIDM00561,0.22672666682021098,-0.8607996728070504,-0.965616366115872,-0.8649686458733225,-0.8987711788152678,1.1002576139302338,-0.7086609772200383,1.3848538570995015,-0.8266700849157249,-1.0005200402296734,-0.5745753518354106,-0.8944366458456547,0.06698415057159791,-0.9673297141405761,-0.8596071832040169,-0.8587834965280192,0.620092736039505
SIDM00407,0.11547901639353654,-0.9071472624977673,-0.9553737754766423,-0.8854641931078494,-0.7934526480476931,1.1346511327652877,-0.5076265089451848,1.3205919659982965,-0.8497558137276533,-0.928415853037905,-0.7370987600274926,-0.9183546504332187,-0.1976454280642345,-0.9806302870764776,-0.8970725071007064,-0.9113223527367386,0.11535595810756799
SIDM00631,-0.4761093445217658,-0.9155222807403104,-0.9548606046092774,-0.8126338178076794,-0.8989783538624779,1.3044782689542602,-0.7971192405970459,0.33924742943777625,-0.8961405269022849,-0.8959713892939902,-0.803245625353969,-0.8848432714927983,0.4440876922162796,-0.9718323475344866,-0.9193658034344195,-0.8791757128519031,-0.5436352875716753
SIDM00324,-0.80627654286455,-0.915390631973262,-0.9633006236557691,-0.8487838706396427,-0.8600353615654052,0.9908472561060262,-0.7530360385126537,1.1630115507249514,-0.9259232398155185,-0.7386306970997271,-0.7736235639535787,-0.8494512276929295,0.7009333951960799,-0.5544941724734389,-0.7696508859399015,-0.8519288140762761,-0.8609218156306074
SIDM00410,-0.23189840679079096,-0.8782239137814605,-0.9104649689514941,-0.5387403074352598,-0.8374498695758047,2.4220230114210093,-0.7563035012832247,0.7796130818981556,-0.735978852896575,-0.8739947112360477,-0.6731109443474079,-0.9024740176908554,-0.38085816429404284,-0.8691546523058722,-0.7923303252716761,-0.7824968901761964,-0.889890050423094
SIDM00483,-0.46710911270754085,-0.5535643079877619,-1.049186363222535,-0.9301332025547857,-0.9072186799542215,1.9315210338906899,-0.7577786532670414,0.6993654301375732,-0.8805571370951911,-0.8927483178130085,-0.7273725421576407,-0.9435803246101556,0.24356909235807925,-0.7062453923914783,-0.8987343255045263,-0.7907231011973492,-0.9116901372028899
SIDM01187,-0.7110051488918293,-0.8720710927739725,-0.898453265000078,-0.4650967432521434,-0.9752448796605201,1.7558863156850815,-0.6917955348428472,1.3396012624565465,-0.9420986013572303,-0.9489486352793457,-0.7389293816134048,-0.9068403974688356,-0.07170076663354065,-1.0013603107298175,-0.8823982761416385,-0.9121163063553476,-0.8879646105623686
SIDM00216,-0.693894198307156,-0.848915474434573,-0.8299846913866787,-0.5259014304119487,-0.7980302664474048,1.7483915851592784,-0.5986463208435252,1.5002349391873302,-0.9528580884661652,-0.905540801951829,-0.8067859016069601,-0.8111459877786271,0.2267023402768142,-1.0063768442668815,-0.7786430370299442,-0.7750691021617442,-0.8299983385638555
SIDM00199,-0.22091134089473158,-0.9241385562448365,-0.8685771657688165,1.7892418858887456,-0.8758961257781457,2.2734232637083602,-0.5583516551624481,0.8376726938932019,-0.4773438064731966,-0.7812849147705526,-0.7022673973084383,-0.8660096746254891,0.08198095874641677,-0.9493032027832058,-0.7111301104032628,-0.7866360185199189,0.7079691405876444
SIDM00234,-0.7720142188097402,-0.8298684581591403,-0.9172603715075456,-0.4082698152520245,-0.9286012380191195,2.315571383666294,-0.708665804891898,1.6971745050034992,1.8404654447528792,-0.8195179590782338,-0.7906299618294929,-0.9106519418884804,0.05108843374043121,-1.016726557461997,-0.7846929209655409,-0.6833476946821971,-0.7013134687152038
SIDM01019,-0.7416717328650582,-0.9040996381653064,-0.8347299140994955,0.7983179421346295,-0.8320985648319921,1.6513605317774742,0.0808894902040539,1.524424606858098,-0.90451831022081,-0.9573322531261749,-0.6770576789689905,-0.7877697669112225,0.902583319984111,-0.9939198474639436,-0.3036949818295319,-0.734827628746996,-0.8357742756967693
SIDM01114,-0.5923726148114077,-0.8408493358908444,-0.8540454394207072,0.3905814158702988,-0.8430418882896359,2.515352222195231,-0.5423924915075387,1.4408593281539668,-0.911954204112493,-0.7568183026967119,-0.7124930279427499,-0.9039006976677653,0.43366411744420397,-0.9353344078353426,-0.519010063854542,-0.9267906584058292,0.9091917709455999
SIDM00584,-0.7113609941614755,-0.8861226768722453,-0.7996499809115715,1.9984732689136697,-0.9559940506390378,3.2077752931283015,-0.8092967730417402,0.7686341056647955,0.6432687052686106,-0.36162700970697115,-0.5637775769120189,-0.8957404497317064,0.14541312415652363,-0.848056630149519,-0.24019790375441374,-0.8353734779247461,1.4891472475977245
SIDM00043,-0.4704637338461902,-0.22018498271101206,-0.9427289171454347,-0.8369194844944763,-0.9123152596917864,2.097822371636301,-0.8092380134301876,0.449867587508107,-0.8701676652847496,-0.9447109729526012,-0.805376500784516,-0.8553289437255441,0.36033951571868644,-0.9729139527654096,-0.8333064247161734,-0.827207188654684,-0.6812431749324179
SIDM00498,-0.6376603701578385,-0.910259286473321,-1.0153138926130825,-0.8517947022016091,-0.7441688401153495,1.8380085887098734,-0.609675209975178,1.0174323191065493,-0.9437044137180971,-0.9080517245190353,-0.787112422446851,-0.8881920815457953,0.031911442056807994,-0.8611131314663457,-0.8431039866547738,-0.8178818890575177,-0.9040516054627772
SIDM00406,0.11947501376757133,-0.8682314351055672,-0.9445987232469326,-0.7498170134485007,-0.7493638387082263,1.164458038183944,-0.5364539126130187,1.5904389231302618,-0.7503857910439768,-0.8203335459115605,-0.5944805490253053,-0.8648450215099948,0.1683266440323655,-0.9108645353198974,-0.7910715795663777,-0.6539715085148531,0.563713054219729
SIDM00193,-0.5611118132024571,-0.8566391442484887,-1.0090678541421179,-0.7228565452887639,-0.9074594579349299,2.140642604375965,-0.7509407451561184,1.7637754578261522,-0.8512187352258527,-0.8187871560787748,-0.6050340515806402,-0.8784402924778383,0.1746382776231107,-0.8843192339532163,-0.8459999912324578,-0.9269350204927724,-0.8841467834567175
SIDM00045,-0.4955004430592752,-0.822065000286426,-0.8744753869214827,-0.17426592505152755,-0.9879174442775011,1.2111082493969416,-0.6707592017241859,1.2088585860132877,-0.8204349278135674,-0.883310339700884,-0.7074439951565866,-0.8527073145145085,0.24822057221200633,-0.7054308101960176,-0.8856580651483172,-0.7752981994808675,-0.8259330642914103
SIDM00655,-0.8687377876647712,-0.9578262652332656,-0.8489018386648388,-0.6682497727998418,-0.6896348865563152,1.5174521986753309,-0.8167093471099739,1.0716680067861888,-0.9940216747735259,-0.9569168215378477,-0.7171494573091169,-0.8464486032288019,0.8460086578125999,-0.9774416193776437,-0.788896966219034,-0.6829206112180015,-0.8643487415244776
SIDM00214,-0.26998388089106884,-0.883251008041596,-0.3979965000497342,-0.8903871102178187,-0.9213287429778496,2.0199674284500615,-0.7598757323325246,1.1836243705628118,-0.9577976461723674,-0.9426026953734421,-0.6548258617916904,-0.837704265576111,0.7337325674573476,-0.792042078430029,-0.7532455401269796,-0.8189198134127029,-0.5645420147156383
SIDM01007,-0.14904526142976962,-0.9210090849371915,-0.9409130926164472,-0.8359927662316622,-0.7549056116118595,1.3567914994526824,-0.5006694501809439,1.8552558875507332,-0.8863285904583249,-0.8950723064270278,-0.7546750344115281,-0.9438704993754363,-0.2692235921387817,-0.9340214147049092,-0.7904747915334009,-0.8304394198416875,-0.878177247945088
SIDM00262,-0.7595093095711071,-0.8624490928486113,-0.8755481826370483,-0.8570883349766885,-1.0029251799578591,2.007108906201107,-0.5778118577546114,1.1858180961066271,-0.8460313891337552,-0.9702085907241462,-0.6867331496771737,-0.8912842355032652,0.39026703967558746,-1.0580631455852543,-0.8355138302903612,-0.9097802857642993,-0.9360286664486246
SIDM00591,-0.7237139591765753,-0.8802504810320142,-0.9838343968805806,-0.7405183807240003,-0.9146564056270723,1.5588228912492748,-0.7376758467444037,1.0589672862843498,-0.8870634057401386,-0.9192425790264342,-0.7036341495816288,-0.9201216518393315,0.653480402495219,-0.9586181635024971,-0.8219978265987233,-0.6509463692136054,-0.8472364941903126
SIDM01197,-0.7099361373242401,0.7595464102547009,0.7110744875029475,-0.3713910263388086,-0.8614047562620172,2.700963176560446,-0.5725151015976809,1.2956639624467137,-0.8989514854372205,-0.8834688377628315,-0.5824585657223295,-0.8422832024415746,-0.02724528224187976,-1.028815577979899,-0.9078824036699401,-0.8482694374247407,0.9763133571756384
SIDM00905,-0.43741361809087104,-0.5472410188982105,-0.9099237236531013,-0.8815284926865086,-0.9946732026445162,1.5387083612706594,-0.6875985286812925,0.6036349508184828,-0.9209212775478451,-0.8741738147039969,-0.7510504193371399,-0.9399212842801505,0.5662667358787229,-1.0056189235512252,-0.8426552053909948,-0.8553731141183213,-0.8247212455612014
SIDM00180,-0.494854621623796,-0.9026405850886027,-0.902601419374979,-0.7263530410617511,-0.9587909671777828,1.9622676646269221,-0.6879146324975386,0.8021178241373933,-0.8442085897565018,-0.9334546222234626,-0.8441286622148091,-0.9358926314017575,0.36866709195549013,-1.0000827815193354,-0.8285962173283589,-0.8435646261321114,-0.7893373996063643
SIDM00323,-0.27030747065139976,-0.7738409898560492,-0.8612475981741919,-0.7037302511397256,-0.7769110495332159,1.163839080973954,-0.6471702703792401,1.7384490223828042,-0.9317817026634164,-0.8075735949088982,-0.6821210065432758,-0.8497261120733507,0.5263466179560745,-0.9668773224854532,-0.8532639713560572,-0.8619527013012033,1.5822650984875803
SIDM00113,-0.46578779726494224,-0.8866850049140941,-0.8679259787188521,-0.8278292606295237,-0.9552373262331388,2.1469866279653864,-0.6884656881272609,1.4578769223897707,-0.4121936186933398,-0.8998140834180468,-0.7922915567657037,-0.9270997738174798,0.7919497691419303,-0.5767772042671815,-0.828366201685795,-0.9572852868494608,-0.8850603977018624
SIDM00551,-0.7898763917828743,-0.7413056739113281,-0.7851548209063749,-0.6769348111735072,-0.8727660114963135,1.778453544596312,-0.5876040609402213,0.6352605345644696,-0.759039867111324,-0.9367686613906497,-0.6404055536360884,-0.905810039762348,0.48742859345790446,-0.752201569723004,-0.8950436034088052,-0.7980708820990702,-0.10200039161106143
SIDM00958,-0.3674635975738435,-0.8765185594859755,-0.8734745491149983,-0.7657379630905204,-0.7499683515868796,0.9078902632161368,-0.5652210982703335,1.1294138137421583,-0.8277049787554847,-0.8863507486802864,-0.7310777388229955,-0.8461922884095747,-0.09185203348199697,2.7224824715926004,-0.8533671466479296,-0.9148224423755678,-0.8814868430059852
SIDM00659,-0.4503722704949232,-0.908297185125703,-0.8788101573192934,-0.6604979348310934,-0.8642731342344673,2.4341130651415486,-0.7040009301205652,1.1792389135616974,-0.8354677688033836,-0.8466819719427275,-0.7327704592932431,-0.8333322420666935,0.17372846786677085,-0.9327523056980418,-0.13166262154713315,-0.8490498587405453,-0.3284810273697927
SIDM01168,-0.7087618595166201,-0.857054737793463,-0.8008548961595465,-0.9030462062115554,-0.8685206098293926,2.1971296379501135,-0.6244350761398324,1.1413498464664302,-0.7141723706676186,-0.8450911085990787,-0.7169972921750521,-0.8807381554828987,0.20777721332632682,-0.9478086236949211,-0.8629782738750211,-0.8462041869399533,-0.6365320366393104
SIDM00968,-0.25545162996915316,-0.8596671342650808,-0.7540629963846267,1.8743159939481024,-0.8790557334579551,1.734470422685402,-0.6606057171761877,1.2170638982840212,-0.8667927519966854,-0.6961945689503382,-0.7591632474542811,-0.8712653579291667,0.787772420930273,-0.962356846808433,-0.8035323318368511,-0.8604122714843645,1.4931112089249463
SIDM00250,-0.5993895111602406,-0.557884819266405,-0.835635038947219,-0.6956974631668947,-0.828949263811155,1.8462445849307778,-0.7009843775763632,1.1395095060504397,-0.5259871112134757,-0.9479128740470311,-0.6455803401250031,-0.8574875937545426,0.3564859587972404,-0.6192367976574443,-0.7832835087923639,-0.9184002716386678,-0.6271373126053951
SIDM00252,-0.6967541427745472,-0.7918063761744385,-0.8125347098794765,1.2745379328937585,-0.863669821083795,1.9100282358943914,-0.7132680590026661,1.1237488124809363,-0.6120725210282918,0.02690010597451085,-0.6827821492626055,-0.8484482055655224,0.9071368882648059,-0.8145198785879478,-0.8897758210644482,-0.871699356443821,-0.7475440475840298
SIDM00242,0.06187297940338413,-0.893655731615955,-0.9235715442017625,-0.8566526378501422,-0.8600331114760188,1.8532043952586228,-0.7516472359355283,0.4738285429276623,-0.5769792509554872,-0.9074654986422045,-0.6813975851910146,-0.9510448211162263,0.3925030673286331,-0.983600246828195,-0.9247317944562868,-0.9251743788206942,1.0169749940681823
SIDM00438,-0.6266244467728221,-0.7744387768723445,-0.8466006192766425,-0.6008660962557089,-0.843326674924352,0.9628691696936569,-0.30110038642720677,2.09505215330478,-0.6926992244762463,-0.8832120278009797,-0.541524437575957,-0.7214022528816482,0.12342222486118688,-0.8960582052631033,-0.7670509033834025,-0.45728045324913763,0.10735746071765294
SIDM00231,-0.34748035532448807,-0.8610077571780925,-0.856483094513399,-0.6987073439170256,-0.9645780280521933,2.195653151832091,-0.7211577200821064,1.2571302816441003,-0.6403098682033221,-0.8704487924447684,-0.7056342930005934,-0.8201507285953185,0.5581868300167596,0.47798533633330226,-0.8875128151023822,-0.7974061821335299,-0.8190712808578772
SIDM01011,0.10261796209188266,-0.8530209210846562,-0.826738967561083,-0.5936041261767454,-0.8533515699613023,1.7917226338861518,-0.573003815383649,1.4299987416695343,-0.8925888649931915,-0.8789843477132616,-0.6062243476592454,-0.8635663905580685,-0.10659859113414699,-0.9293458389716395,-0.8418302021997868,-0.7814710909400254,-0.49734998018492305
SIDM00182,-0.4406434975799062,-0.8565325355475512,-0.9393962851102716,1.926841810213015,-0.8837154459836075,1.9912982646290078,-0.6978853234848827,1.2823649587914452,-0.87457079829209,-0.9013440055547901,-0.6217818454801017,-0.8084926268014391,0.796318553631079,-0.9964967371589646,-0.8916714120879441,-0.7615171514415868,-0.642608064002231
SIDM00969,-0.8093972681943328,-0.8826119703386393,-0.8997879188074484,1.1134448680556501,-0.9167202916106004,1.6978748956552416,-0.6783773885114254,0.9763041042269833,-0.9284187681661527,-0.9011484827297315,-0.7570747582035888,-0.9216882953714463,0.6674790059694113,-0.9705829610487623,-0.8267355842150643,-0.8738742473850093,-0.4807286197088329
SIDM01120,-0.7480973350328947,-0.8793871562507554,-0.9458743792849762,-0.7184772187746366,-0.963980514069656,1.3164218087314896,-0.6566131474981323,1.8018481127138746,-0.5473106501523703,-0.9394410943550596,-0.5959347683829769,-0.8061956940103693,0.39718733413166313,-0.9079241905217186,-0.8015005865130541,-0.8134270856267136,-0.8024277526493278
SIDM00317,0.1724362903909566,-0.9065763910157766,-0.845338309566257,-0.6954235384935396,-0.9880741704199563,1.9268290985984358,-0.7835406636071172,1.2454636105263233,-0.7567212792148241,-0.816562711154517,-0.6087414835829956,-0.9141829942236158,0.6424929085353069,-0.8527372488310125,-0.936065985906002,-0.7832787542586372,-0.8329843467034699
SIDM00719,-0.6869907431202055,-0.7932086419647454,-0.813893216580947,-0.7139491728447397,-0.827150543626823,1.5447403061718445,-0.622268236262933,1.299246510186866,-0.882041722454752,-0.9671116867959666,-0.6661233410860532,-0.8577037261597721,0.31537005169496646,-0.8055431022633128,-0.8693369734457542,-0.9108660116983418,-0.8952459067744309
SIDM01041,-0.42531686834290455,-0.8318350441185367,-0.8705171679646229,1.792512520535498,-0.7147821151638557,1.9253483943271996,-0.7604885817443868,1.2395543859292681,-0.8837547829955886,-0.8635245935250616,-0.6911444870026677,-0.8088726475464407,0.7624612489605717,-0.9359876546178654,-0.870514148376538,-0.8525998006500611,-0.597052630536248
SIDM00668,0.09265227428483792,-0.8966111910864252,-0.8186153635358403,-0.6362323416599822,-0.8820519342144192,2.0495405959857544,-0.6289715670505241,1.921374519648539,-0.9214661598714374,-0.946825070677921,-0.6009352521414121,-0.93525168711893,0.02932401578565146,-0.9297662977654193,-0.8762657816896702,-0.9278021513679888,-0.8657942848775075
SIDM00056,-0.6492760970793806,-0.8805982458274993,-0.8567997065575077,1.6967723337099903,-0.8954446166607747,2.251788274072566,-0.7072417561764638,0.6918833981999514,-0.9475655553982849,-0.7618392261986734,-0.7304201555383998,-0.8495437583165815,-0.28288869379329684,-0.9133331888994817,-0.8838736313864697,-0.9085187514434087,0.19639282684388143
SIDM00181,-0.7603348357549665,-0.8339180910232902,-0.8059325119335919,-0.6834599498849484,-0.9763360758409743,2.5704690849685097,-0.572247002009719,1.245382359864199,-0.827900910209494,-0.9730746899350662,-0.5864859931829896,-0.7663086979033348,0.20212160377414726,-0.9632684318616686,0.7393382197387137,-0.7212695719383027,0.19963269571537434
SIDM01073,0.17967276239113483,-0.9226432475301669,-0.8545933519440839,-0.720174536849474,-0.9228557104871545,1.2693237150548504,-0.6499750913523945,1.457603944447034,-0.9572323834257571,-0.9317439395577719,-0.6545665851854553,-0.8511501016041213,0.1469579771061876,-0.9975879168337383,-0.8317969282005867,-0.8907637199574016,-0.8088888001204237
SIDM00504,-0.33778071073392524,-0.8779188098152586,-0.8783992491712249,-0.7189759062235017,-0.8050115467925859,2.4697503042276487,-0.6157593607379662,0.36593807625393615,-0.46401037171208787,-0.7284240158362832,-0.666939121408169,-0.8600077160054241,0.14023844429763513,-0.9717005486629566,-0.8187775378260129,-0.9057221593891795,-0.49136043601941015
SIDM00472,-0.6115369166677056,-0.9003426941005199,-0.8655233062305923,2.2132061035959842,-0.9656254677777801,1.5520081958170715,-0.75823224114197,1.0875849761199603,-0.7079075615751133,-0.9310871950652918,-0.6961375848798512,-0.8888633522579672,0.5801164396079647,-0.893876590056821,-0.8674926325650492,-0.9816809558544435,-0.8005719114540931
SIDM00042,-0.31419657043225785,-0.8420427817019789,0.541409321121078,-0.8449473493764702,-0.8815870338608127,2.2685538202631843,-0.7411496255316554,1.0542204528224146,-0.8670484341082485,-0.8531788386069302,-0.6653988780644302,-0.9814512737987482,0.3094657220201674,-1.0217683098994095,-0.8605052222619459,-0.9371597109209223,-0.21786620400059703
