,NCAM2,EGR1,NCAM1,ELK1,NOTCH1,PRKX,C6,CCL5,C5,IL1B,SOD1,STIP1,MAP2K2,HSPA1A,MAP2K1,BAX,PRKACA,PRKACB,PRKACG,IL1A,HSPA5,PRNP,C9,C1QB,C1QA,LAMC1,C1QC,MAPK3,FYN,C8A,C7,IL6,C8G,C8B,MAPK1
SIDM01161,-0.7837678709558986,0.7006245708636534,-0.4974754345088158,-0.6507674134195766,-0.6949127573673892,0.0007287972428600271,-0.9814393806586881,-0.28726662871349257,-0.20511400622058937,2.33710092265698,3.1843231742978326,1.39749594955131,1.3235200736746122,2.854963549924562,1.8270947066288596,1.625297749311717,-0.6441572498281429,-0.009118437616138274,-0.7788184311708586,1.874948308895719,1.9910864586543,2.5618656053537263,-0.9586636295412536,-0.821066534674055,-0.39530454796180786,1.9693312557793639,-0.8753274205829183,0.38010039568073395,1.0970648564201673,-0.7428062006893674,-0.8616121070059394,1.4724289788708178,-0.6882076881274307,-0.857056114896876,0.6521728942685965
SIDM00579,-0.5129696731653046,1.234336949544699,-0.2357362632148792,-0.7367624657499446,-0.6965881958019136,1.019878734605924,-0.8943793167058229,-0.8409066810243623,-0.4660502971062868,-0.7494122724127946,3.1161117889256102,1.7328729050779377,1.1087031676588912,2.699694531816611,1.3533444725015462,1.2394707434295682,-0.6356971267904395,0.4206174359005081,-0.7481075669727293,-0.7397687439659347,1.8121524733981498,-0.3043056568978089,-0.9720351757899034,-0.8026265337987979,-0.38076135869703326,1.2527513853646395,-0.9466168658629014,0.07014794269034,1.2838159795700725,-0.680520427977724,-0.3843404276765878,-0.8011391061821163,-0.7937361198451328,-0.8497026113906622,0.4177281257756613
SIDM00699,-0.8163954382201458,-0.49225480110569325,0.15014544978800481,-0.6174622630385768,-0.5989598434857747,0.7606916298244987,-1.0266021942873607,-0.8541302703951235,0.1222619508139004,-0.7279050203211176,3.239755964316193,1.830733473504496,1.2078661098063195,2.519325988247507,1.3662399194265327,0.7189017584190661,-0.6369066447243722,0.2761249300767643,-0.734426606250419,-0.8356643524205037,1.6632233517847186,1.3727213255393258,-1.0837457788582945,-0.8742612716512005,-0.022150335370928403,0.9650678384962889,-0.9318652175594333,0.3799002691661956,1.4847355145026722,-0.7563252152054813,-0.8513435973430888,-0.8300010116823071,-0.7752916110717034,-0.9618337394521806,0.33556985092483765
SIDM00721,-0.5726387700076144,-0.5176874611683188,-0.21061287799500789,-0.5148702539304357,-0.8021758267545724,0.25646825167103776,-0.9434262956702117,-0.7726371640078016,-0.3814106661749453,-0.862263411538867,3.1903511754083813,1.4456042736030115,1.3217217405478205,3.2251626770141892,1.5747377938172469,0.9544280940294447,-0.592103851632485,0.5931361765311173,-0.7630641445425456,-0.7608379093753385,1.675215618827593,1.1979126155636801,-0.9781114613887064,-0.848925842240009,-0.2622817886105982,0.9388725740963781,-1.003401702345187,0.3134245074242536,2.2707690446687034,-0.7180096868390888,-0.876962739014772,-0.7790975894445364,-0.6219446982265046,-0.9454425158951907,0.343063027589622
SIDM00082,-0.7637713143039389,0.5370592239614929,-0.6154675815651247,-0.6382748434861977,-0.6590432176702528,-0.29577061802747906,-0.9349277937329253,-0.06450004153365634,-0.4389364617349947,-0.672559467448135,3.250413846051082,1.1219954810762875,1.2528646706082014,2.595807984732204,1.3481155319780787,0.5213921476110579,-0.6726334384170028,0.32686583524579915,-0.7120609725937579,-0.5834793047596848,1.2900276136147375,2.046240551018522,-0.9444288369515594,-0.9548322282199017,-0.18668390058454246,1.0751890990940027,-0.9411515718445318,0.25348052158264733,1.2583155525496414,-0.7582285202428085,-0.8788183236936562,-0.7392995869235055,-0.6603592259876409,-0.8546468527833813,0.10454741942923432
SIDM00320,-0.7692319281861187,1.7933037847814506,-0.5038878261647428,-0.6266012754559925,-0.7950115320116293,-0.21257340804792024,-0.8507120369533782,-0.7645387959937624,1.796086185060491,-0.8333731758459341,2.992315120247716,1.4104928244552788,0.978086557090633,2.3210532195308686,1.9623505539826942,0.6505098683835255,-0.6774952791045239,0.016270776030292457,-0.5560016003213747,-0.7265720643673124,1.7292077784097815,1.5273808871708208,-0.8552265961461576,-0.739264087459999,-0.2988596352692923,0.8164465202405131,-0.8702737966881771,0.47443798091908873,-0.15526251148999218,-0.76991539502317,-0.8792910129275158,-0.7108264228537634,-0.8196316716678637,-0.9459393732278651,0.845128560417583
SIDM00967,-0.3907055410232348,1.1094414774235397,-0.7701772448991872,-0.7123682760246621,-0.7272235103061074,-0.5646092361332414,-0.8527161251670176,-0.7489690424454813,0.059515994761169186,-0.41115266509252485,3.10729185807894,1.5399868377054615,0.6992259177680498,3.0895501206924503,1.9027307557175612,0.824733752408934,-0.7316856433477158,0.7513510998776394,-0.6993402172202798,1.837835435766147,1.9965449151303978,1.8604211293373007,-0.6996039710440202,-0.8352905549978156,-0.41552364288771565,1.6649213109010665,-0.7805821606945952,0.1001924923276753,-0.7523391365622425,-0.6278430070272997,-0.8052051121741819,-0.7500882942810978,-0.6383406762505414,-0.9394876034781786,0.7753004117346071
SIDM00508,-0.7574104929344482,0.3525044860155246,0.448194048795675,-0.38532648498321814,-0.6877851204267077,-0.40616896459539253,-0.10299146019181377,-0.7499509751903949,0.8365255988472705,-0.6943922658497482,3.138428853853548,1.2460620638125472,1.5123562376990216,2.4372598147148072,1.7980764027073104,1.1926977222601476,-0.38221764329012237,0.22487105321276804,-0.739827162600093,-0.7073932297249572,1.5173186351877879,1.2610217558944472,-0.9742355885821425,-0.7230739041018505,-0.2655689577097219,0.28697519645331826,-1.055269707580853,0.4212910203196328,1.2675096793237595,-0.7076021791374008,-0.7766547419883431,-0.797048550511402,-0.7315339695417146,-1.0535324085144975,0.4776862642603593
SIDM00859,-0.80765029220916,0.6170307656852425,-0.6427807911054473,-0.44789233787013233,-0.45526137808265316,0.8510476200255211,-0.6696843783611979,-0.3436718365211288,-0.49461786192022583,-0.5351838691128697,3.3375245009106296,1.5839064359159114,1.4246229170722737,1.6100150012830523,2.24792509975873,1.2176145957304485,-0.5803022388496786,0.20566218122426658,-0.5941181326263144,0.8460357835629688,1.379397857744177,0.8866493655173925,-0.8749933745280782,-0.7509790401804033,0.03612639648578814,-0.7814417790442274,-0.6607957890806819,0.31969855747345965,1.6979815876288664,-0.5511787497906813,-0.7315256742784567,-0.8032094114963538,-0.6188661322019557,-0.7805985982690143,0.7050736576521719
SIDM00393,-0.8764002207742523,2.1483980990660485,-0.736252655099944,-0.432736972440291,-0.6001508440707195,-0.2911601231447192,-0.828834925777645,-0.712091343480335,-0.6126154959114097,-0.6062810911976442,2.9414617316703304,1.4134320186733946,1.0321547732499226,1.5876952086639349,1.6234787352785947,0.9811642229748052,-0.7422681106642568,0.015451333025916888,-0.762182437147941,1.08284266043779,2.196727037360411,2.230293330000216,-0.8509139574034085,-0.7872983536329365,-0.260747658876037,1.5117313213491927,-0.8339523995505937,-0.055311789025164385,0.5832406527869688,-0.7704645926929705,-0.827034573445114,-0.4328354019265973,-0.7878039623303681,-0.8931189225169184,0.4669914304345183
SIDM01174,-0.7871148431121079,2.501566804665381,-0.7012999533959946,-0.2892599706127751,-0.5655482595135808,-0.043220374571560354,-0.8390177520287927,-0.7764917469571135,0.24203278137751094,-0.5221139048634935,3.1567802634504587,1.489576181776836,1.0989389496017439,2.9795650811684893,1.8882130975399278,1.1349210043406597,-0.45984954311327203,-0.0001232294496516645,-0.6256964426560248,-0.6177743778173715,2.131575445910272,2.271078665695988,-0.9132287008024399,-0.8309599868458591,-0.28850327734753556,1.2877295251908405,-0.8950667096394035,0.31614461780973524,0.5501990295917587,-0.6840495398123823,-0.8329807315158586,1.0183070270570935,-0.7533347727277722,-0.9038362367248464,0.7325015653444349
SIDM00530,-0.8056108093837265,1.844251205896577,-0.7400542445543681,-0.6185131000336058,-0.6770982605605167,-0.28046667171215617,-0.97720210267832,-0.5950645104104367,-0.6124323874772377,-0.2321826138891902,3.16866984875556,2.063198073111436,0.7363627155672148,3.291315590145243,1.3912713364133416,0.6286210864562167,-0.7589478800330662,-0.6803993709098017,-0.8036711277757781,-0.4647808816252451,2.051582220335712,1.7566263329030405,-0.9576760376064025,-0.7539445754489653,-0.18766147048367324,0.7931282269979752,-0.8639063016355581,0.9169260195222048,-0.6260498852536699,-0.6125179738112599,-0.8518041627723858,-0.7475282939164933,-0.6175099631924583,-0.9555892433403486,0.2579529810077829
SIDM01149,-0.055973681006933576,0.1633866485185946,-0.2760015242908061,-0.5248929106275009,-0.6217483011466595,1.001909891204051,-0.7488586081840591,-0.7732609265091447,-0.4662770153269774,-0.8894040336150463,3.388196709074094,1.499441394085079,1.2318180667183851,-0.7038290189640749,1.2237210257268756,1.0899777100969819,-0.6235981255244872,-0.32766879386750375,-0.4470662583119695,-0.8201219643817053,1.3626993554712956,1.1895827801884296,-0.9027076878651427,-0.8134179369603328,-0.06356074413633891,1.3497460831792314,-0.7659591030330952,0.11311039369879472,1.18969341725576,-0.7510878878996461,-0.841595159735212,-0.8682769573211446,-0.8219327010128337,-0.986419710170427,0.32966018226641297
SIDM00243,-0.8316205752993477,0.6218349478849623,-0.649597341310092,-0.6301540545673308,-0.6362032438988972,0.1672785738960016,-0.7009326969201936,-0.8645787780641961,-0.8003817875128604,-0.8399371323539828,3.3524370494167908,1.9950395335655828,1.15959484101362,2.1062680868805352,1.712120591590775,1.3931475266318452,-0.6981100766368546,-0.32026785963165516,-0.6513799615629756,-0.6224865008514289,1.81542235177658,1.6518035498291679,-0.9877456707642485,-0.8102219314105324,-0.3497352518498538,1.511854381895406,-0.7485389147450994,0.4825651773028974,0.6034252597484453,-0.690472667501591,-0.8184920516217168,-0.7891479431606043,-0.7484997223325095,-0.8562423166327886,0.9471550918527534
SIDM00176,0.7362689631942434,0.6323206150394017,-0.5849549700807386,-0.6392565201209109,-0.6558304345282334,-0.35873205399361413,-0.8428169326813122,-0.8400600432592842,-0.14609108724802133,-0.2909765667948903,3.190061721575519,1.445414610594527,1.1985718526411562,2.548528729414542,1.8333375083176437,1.1311697604569815,-0.5042383063969289,0.2611141449398629,-0.5938614192797039,-0.2802127725404887,1.8565837754066588,1.9745598023413753,-0.9560555368301459,-0.8229651811424572,-0.30792083674380916,2.16406718700794,-0.7254731937368012,0.34552355939477486,0.5088646711275671,-0.7419212616963513,-0.7951003270221341,-0.7373448179535196,-0.7493203744044978,-0.9227713044171966,0.6129541912723668
SIDM00422,-0.8449446036949291,-0.6900911952987624,-0.7101628486718558,-0.5668644694998431,-0.6043970166838486,-0.11557368596775493,-0.9272917553101346,0.9122547567362909,-0.5653796391796099,-0.8195635648997988,2.8892677079598323,1.4460140387613227,1.2316648699751702,-0.9192944277142521,1.4285285576514166,1.0447115574480619,-0.6802419456964852,-0.04696243045748525,-0.5857716023213608,-0.6826552039423659,1.5335525258746734,0.7768748266841426,-0.879925841398321,-0.8322087571538604,0.027963308342075152,0.9943214535872928,-0.8034265824908721,0.6232017493586501,-0.6310914469955209,-0.642757476686557,-0.8339723375259485,0.39455632069473207,-0.7483648766986385,-1.0076599577141312,1.1346633657585268
SIDM00532,-0.6890976617796422,0.16580158617792612,-0.4077258511789523,-0.48558677372355646,-0.7359097555489146,-0.40591812390186033,-0.9656740008784997,-0.2245856907201581,0.39392519756610866,-0.6204086903425402,3.2531976113145085,1.2127433811035209,1.487774696401319,2.8596842859505354,1.8770781514557182,0.7871306352275296,-0.5668386311712476,0.24886363434871966,-0.6578620556007119,-0.7035088245323973,1.8441745064651773,2.2751387120938866,-0.934323818722095,-0.7851831153886878,-0.2795699922856019,1.8879098103711736,-0.7491136261075648,0.29394470103323167,1.0833853464165915,-0.6588311255183137,-0.8809548556229121,-0.6095443563770767,-0.608866371020117,-0.8442943992853914,0.503869595559974
SIDM00077,-0.8500970140663803,0.716207476278001,-0.42374022251237453,-0.6344766554107374,-0.7352996129124117,-0.12906425791959275,-0.8867049129097765,1.3766064980148538,0.4355551001102788,-0.07985828422523213,3.317677177856717,1.4303069505072266,1.3111271491255712,2.8107033601884073,1.5931991326623547,0.7111539491588211,-0.7116972288280794,0.2591837881558996,-0.765305033399675,0.6851231428356186,1.789729565079821,2.067395229374551,-0.8830625112067506,-0.8016636817321233,-0.31656864034174403,1.9824512823444609,-0.8798080917384528,0.30288530811024184,-0.43423832072110974,-0.8508117521432994,-0.8510591897911985,0.21400165532482804,-0.8325659807077883,-0.9386399173851714,0.5944735016633973
SIDM00561,-0.8380042550045039,1.746476449771389,-0.682375679828059,-0.6476548261242466,-0.6895086598690862,0.4821150361642054,-0.9074816523827994,-0.6424185530437784,0.040118148929269445,-0.7724819213158907,3.318894781208389,1.1184087293670253,1.1641971475356712,-0.8296305564645332,2.046940746248043,0.8055694288012488,-0.6490234512932768,0.2985239521374262,-0.7521835486335662,-0.7433219790102243,1.6922597695136363,1.1264104757613853,-0.9286868307017841,-0.7572118618473801,-0.15605690228585642,0.3762488113600081,-0.7444457012306552,0.21740830338512,1.144969357068818,-0.5516092363945738,-0.7725287831258384,-0.7387557602399928,-0.6050468402467962,-0.8884176695741324,0.8748946148644476
SIDM00407,-0.6934008881165394,1.3923405813287866,-0.6931473776688264,-0.6736320428003593,-0.724650594088359,0.548668528358453,-0.8586288579770857,-0.6717163144172602,-0.07933290745915562,-0.7804550536647117,3.3537640968511107,1.380750559872342,1.2787339792527006,-0.9146431473691257,1.778888914183413,1.4033907547373194,-0.7068579742854084,0.9550313224509012,-0.6416234528801043,-0.508561846718103,0.9297798342599666,0.8943411704248185,-0.9125398049799794,-0.7248845200899816,-0.05561788987475194,0.265303209801668,-0.7437367703109234,0.37491687266492085,-0.3759118631102058,-0.7343818367534487,-0.8125077703908203,-0.7934760272500991,-0.9070278346021357,-0.7950279791959891,0.4076637950201654
SIDM00631,-0.8193455974495183,1.2138776845029682,-0.6784076132530551,-0.6524408974730292,-0.7093094987724292,-0.47469990349222047,-0.8971262281876884,-0.6943272748053141,0.15860681348192318,-0.810340088697135,3.4713008684131963,1.1586970844623705,0.9877112660693413,3.129518372494916,1.3535797647454073,0.32448589343942164,-0.7673628798627177,-0.2955773888815004,-0.7076117061663694,-0.7508663079581617,1.5586990879256732,-0.29488622547418514,-0.9685511582097502,-0.8732916176343878,-0.23034107523837313,-0.16661112065599498,-0.8193601134036261,0.5519675951212577,-0.674260759439779,-0.7471172781126814,-0.8736071868169136,-0.7302052514496271,-0.6762825971367826,-0.8865821887457183,0.7649553254428629
SIDM00324,-0.5916456232688637,0.0828459937003354,-0.04801989018788111,-0.6055379646539245,-0.7729946513540102,0.6242292111871809,-0.9086821291913413,-0.7693419619996799,-0.2582759355073785,-0.7795392227765806,3.149415725536115,1.6898145833189684,1.0678224718830631,-0.617832619092854,1.2970086125225455,0.9940889785880017,-0.6096009544823059,0.17792347799695354,-0.7174546398206761,-0.6785344726932666,1.3579138196689966,-0.7777446505985741,-0.9062220724846974,-0.80593566504896,-0.29134117253469344,1.4186472693394332,-0.6977039071785874,0.6058590279896432,1.0206861975060824,-0.760088066843114,-0.8711985367162827,-0.852600984843689,-0.7015579137268841,-0.8892930607617098,0.6515085580319592
SIDM00410,-0.7773170879513834,1.3459991622969927,-0.6198153824113396,-0.4484220655073254,-0.5195223495399273,-0.01906543124711404,-0.4041554832108223,2.6407591503418786,0.1384407250241408,-0.6829997572597777,3.1758118080457503,1.3787428535869168,1.46411150869602,1.694146560006857,1.817056961336588,1.6743887423070287,-0.5888727475269228,0.4190122817360155,-0.7578549311063185,-0.7142448798128408,1.6420218379327853,2.032350970220584,-0.8645898250025839,-0.7679240380895541,-0.056534368470253005,-0.7917191175424574,-0.8136956054608868,0.555826087289142,1.897681583354843,-0.6296482188961975,-0.8165629549550841,-0.718989548835342,-0.3194609764503189,0.11526524147907623,1.0423493167702589
SIDM00483,-0.8220490110637898,1.5973829793865135,-0.7621810174776499,-0.7486313933736368,-0.5086634060770177,-0.2756859353900881,-0.8774259896161168,-0.7714815623242753,-0.20140738615474305,0.9734847719816272,3.1170108571760564,1.560447785043742,0.9415636506042759,2.7785480749790734,1.2499245137910386,1.1685374698662276,-0.7066254143847696,-0.13383608832920058,-0.7254378208670632,1.9097731997902598,2.0012650182165816,1.8465916978586296,-0.8862961376761691,-0.8425773006320839,-0.3961842828274738,1.6905233552330514,-0.846534562352296,0.48179690696369193,0.20589170191646075,-0.7225935496851835,-0.8661518285597335,-0.7530603485829577,-0.8582910868819276,-0.9297180728736627,0.6723316522274599
SIDM01187,-0.5428845286817693,1.7449875065658198,-0.7361787280151421,-0.5260731873321699,-0.6154659079131346,0.3420044234526392,-0.9733513901860124,-0.8210284026398754,-0.5139134163327239,-0.8018476267644845,3.310750970183698,2.017543060515253,1.2284298314327438,3.08287096647353,1.574017641095309,0.7136066746048854,-0.7250248557506942,0.025109147896363117,-0.7473943357057039,-0.7334307617927576,2.358034404519525,0.8936337386372533,-0.9786415311047862,-0.8424497507619593,-0.293208903281928,0.8652158579434345,-0.7688070461216507,0.7519541637592155,-0.6698038090933066,-0.8658380563009767,-0.9043730446968722,-0.8680294030232251,-0.7005099451914205,-0.8845255901131726,0.25223619797855296
SIDM00216,-0.8193676300451783,0.0026623296204861375,-0.6967545829299229,-0.5772308543110819,-0.3587858123609877,0.8411538471914107,-0.8037034656468087,-0.8446312798297084,0.7284506143750287,-0.709715113397704,3.3374219286711497,1.4904143283042546,1.02237674726459,-0.49922126114337423,1.761784884062189,1.0167713337225393,-0.6651688442536712,-0.15661183839883225,-0.6486712871311973,-0.7657412735926057,1.965624184309678,0.7297601079260408,-0.8985397759516025,-0.7576875711489368,-0.0625630678089004,0.2960890692614767,-0.8791401434764461,0.24528522404246944,-0.6401269738719606,-0.7296246518891744,-0.8165838261954415,-0.8596082871042271,-0.7833177875716189,-0.9979799965527246,0.5897366664591129
SIDM00199,-0.3134925941570992,1.827649176281965,-0.2750878558427101,-0.6517216537377347,-0.58110193009789,-0.3891701558895843,-0.770305859427195,0.34876235933758704,-0.4291777711314886,-0.5802422044329248,2.9524966109888444,1.8353112089888235,1.466183680867758,-0.036573474196535574,1.5372233085410067,0.8607480360323767,-0.5695614687574423,0.5438848756203697,-0.6038582959086284,-0.4371803113687245,2.386639899890359,2.4097875788701804,-0.9733638801713651,-0.7101000250560303,-0.07197350484468673,1.7345440599333486,-0.7876067122480898,0.3636953529438049,1.5673549788431087,-0.5759910299641496,-0.6619801315261075,-0.0380811706073041,-0.67107231516942,-0.8177651554453015,0.37738672596660156
SIDM00234,-0.8427239641888178,-0.05571615989956293,-0.3279718026293144,-0.756415210621878,-0.7267548227846595,-0.6029989785024167,-0.5037389899048221,-0.8117685653055269,-0.2826061423909593,-0.8461343610749361,2.882784116112103,1.7887146171414634,1.5722970825762874,2.6661138836222076,1.5530964842131474,1.307186223274374,-0.5916797916360582,0.15528211747200021,-0.6710456562057486,-0.6908494053419407,2.1792674909525913,1.0704244889263703,-0.8757343831994033,-0.7061704537941491,-0.13295292501390102,0.3220780474515369,-0.8330343686503202,0.9879724526545866,0.6278013797422703,-0.3692226904229646,-0.86548170920769,-0.5638313478471801,-0.6425697203836408,-0.8650383352352307,0.2959083711768502
SIDM01019,-0.8357516904472403,-0.210123635618155,-0.6388521470120321,-0.6316750873502521,-0.5713772322326921,0.3755048143581578,-0.7388211586035895,-0.4573903670171749,-0.5668335412973285,1.6697049756191453,3.2566642725559505,2.0011992439789266,1.2834498077063237,3.306256706528843,1.3910993463093295,1.186473197614227,-0.6547281008389492,0.2536413797928773,-0.5270754062660515,-0.44570700796306656,1.3623307565145688,0.18998640948167436,-0.9080753146463562,-0.8039456650435258,-0.21005140516938114,-0.6029088856352113,-0.9507842184775976,0.2433735208912191,0.7528045740291621,-0.6217536182275507,-0.8211041758297734,-0.7594057456099806,-0.6682175019057051,-0.786627071469838,0.45497966794335526
SIDM01114,-0.7922294564328902,1.2239285302345557,-0.30247468703111724,-0.6323878861283112,-0.6121057132424315,-0.2970813383363228,-0.8815417878505691,0.7726142386287767,-0.7624767640583426,0.12477067198203452,3.2797377675332218,1.817845436784465,1.4496312827308537,2.8805204160472897,1.6294089573167143,1.40847020208967,-0.5531864986531512,-0.23165558532965777,-0.8357651645726164,-0.7145870841743386,1.6586058665108288,1.963725485251718,-0.9658837937916628,-0.8144746775491672,-0.2869662321597341,1.4702535369026264,-0.8206584604753714,0.616880288898211,-0.4340298236476321,-0.7477909359323014,-0.7961886847863643,-0.3616201261285473,-0.6338666497632018,-0.8230768499406207,0.7031795223760311
SIDM00584,-0.7243531259221246,1.5639551580250737,-0.5362121612864269,-0.5725147772489227,-0.622466416819332,-0.17559029574103074,-0.8565059590365145,-0.28777365211340244,-0.15966859234573622,-0.581103598032736,3.192213133316832,1.447780964593924,1.4357205827247486,3.1559274723189694,1.6441868820711343,0.652550321976677,-0.36079691443299333,0.027904842370256464,-0.6525201247954994,-0.6542284384996944,2.351438309426679,2.263358858658745,-0.9296289666965294,-0.863919634846685,-0.3768347813039093,2.392536589389111,-0.8650636676843608,0.4031083392231162,1.7659006584228283,-0.7838276508739049,-0.8822488523343427,1.9843958416075111,-0.721124771622816,-0.5555713858237875,0.3852546261320539
SIDM00043,-0.8553274891853202,2.6096101248170704,-0.7026534549790895,-0.6697323758055045,-0.4769233454926549,-0.41029258342637204,-1.0956373316951928,3.0543889586189774,-0.3688031714425989,1.856856127995696,2.849598117081014,1.6553846147881681,1.2774425804486422,2.9909482175005517,1.931610141711834,0.5436535288902977,-0.7171128258960444,-0.04006071432285921,-0.5984794116944379,2.7988298737037907,2.4560218086175176,2.8205714870550334,-0.8558942151743827,-0.8115458511265807,-0.24611543920496012,1.7039248409313092,-0.8728108895519904,0.330265556541727,-0.8375912460770288,-0.8346329445292335,-0.8843562630841886,0.09978334275722044,-0.8410289532054489,-0.9236738976867983,0.7692896908782789
SIDM00498,-0.8281978229073823,2.464395219498497,-0.7040238282023263,-0.6139495079281421,-0.5493949175735955,-0.19019770126161217,-0.8108792480316954,-0.6010505119190584,-0.2794161340295362,-0.7468332798586172,3.0950812605315923,1.565090336645109,1.0871071368050385,0.2201584006990712,1.8165366882954235,0.5512812620899742,-0.8070430197511106,-0.7668950958240266,-0.6314204930616455,0.9186668454556435,2.7660619723168662,1.9752116880165986,-0.8389916801303591,-0.9217517922532196,-0.2294958945144175,1.233056402013883,-0.9280012903208354,0.7369178387216782,0.1830604717777829,-0.7211823951370797,-0.8462255124758133,-0.7334552645241534,-0.734827141478597,-0.8785948259309276,0.856634434280812
SIDM00406,-0.7525735936432796,2.0625723489585983,-0.6435252064256539,-0.5115143211674962,-0.7004677152267044,0.6220644702847469,-0.9642424626564534,-0.8696133149155998,-0.18175338015240258,-0.6969191409204212,3.463325943702814,1.9159324433751592,1.536026635712908,1.3003546922355327,2.0576120393342867,1.3384882248917593,-0.6578510356262409,0.3267960715939616,-0.5026780465467268,-0.6251195374602302,1.4518415456794236,1.3250725513891535,-0.8642918488308561,-0.8034802999505342,-0.061069824854488794,-0.5970750589238922,-0.7808940920309353,0.13215694636879843,-0.042704948962244256,-0.6640936422829299,-0.7549528151851729,-0.7110793883625486,-0.7502984110761779,-0.8868784672967641,0.7723344729058373
SIDM00193,-0.8056882601301625,1.6455856600113954,-0.6825897655525468,-0.61038681011978,-0.6168382343448743,-0.20082812593737975,-0.8054191925154641,-0.6141509494804943,-0.4256144521701794,-0.7591481637243239,3.3443359163900688,1.858502787060301,1.1956196561518353,3.085128173710781,1.6365167613481622,1.0340138774917547,-0.7537832405725372,-0.14688425940105865,-0.5902219043203372,-0.7092859743448553,2.0370604824921905,0.9748248254707061,-0.9391124624779024,-0.8271699796338629,-0.2213023928431965,0.14634654269205663,-0.7205281196629443,0.5600428585330005,-0.7012014904920607,-0.6621146690952789,-0.8459729509253852,-0.7237005817554547,-0.07627698433648658,-0.8288391286983092,0.7401685360092762
SIDM00045,-0.7618119119954583,0.2989629350221769,-0.6567640445112463,-0.5778052270017343,-0.728476226466858,0.13578639900009734,-0.7842480300090842,-0.7860272847780954,-0.4462681210987617,-0.8109570498536292,2.8747926698941177,1.2394014957047987,0.9607418133131044,3.0435131072335997,1.8631833128625648,0.6147758196720821,-0.6907644843770112,-0.2884981953911235,-0.599539921811066,-0.7917179616144127,1.887131926776297,1.196286539561314,-0.9313395725117639,-0.9002051967808018,-0.4100131716973621,0.7611288926842708,-0.849434359928081,0.6831639321935232,-0.7614994875416081,-0.7575308560948549,-0.8067350107301353,-0.7756487465918471,-0.605706263782141,-0.9481159293547523,0.4784221529726272
SIDM00655,-0.7503956797838834,-0.113308932937374,-0.6521695613954158,-0.5522384646331171,-0.6738044609691871,-0.02168063737804669,-0.9855354303291229,-0.8326682654503119,-0.7295384291379239,-0.8034539581359782,2.87133011825271,1.9118297924106176,1.1326691903846724,-0.42055879423118453,1.7912191837498046,0.7283027096329894,-0.7559011901549462,-0.20622202056270655,-0.7589530758693271,-0.18377217268358406,1.6791334368254909,1.0838885331369654,-1.0002213555588968,-0.8533255724230244,-0.3337963331028223,1.4665096564706916,-0.9433086976712043,0.06655840993207847,0.9594229359525935,-0.8878555812876736,-0.8655057693048152,-0.7580575435346013,-0.8104763947187945,-0.9849783701553162,0.6815344393905653
SIDM00214,-0.7345359345156529,1.375069632105293,-0.7098179484654669,-0.6880173136362311,-0.5447821812180638,-0.030266131611413737,-0.8695967741444541,-0.7000510592322197,0.009302380368775119,-0.6139662513490153,3.35153919418334,1.816804728379989,1.1374394480650747,-0.13556043169458448,1.3111484161497362,0.4977729790468861,-0.7449916984392434,-0.5671498076183589,-0.657137136793418,-0.6969403963325527,1.9042055720927928,0.7675853070155498,-0.8980841334294986,-0.8256033091509141,-0.2981073556906304,1.3412648441383408,-0.9247597688365303,-0.22267025411847197,-0.837504497760885,-0.6688140527962617,-0.7874945403039746,-0.715744283734888,-0.5093811757111609,-0.9318416736071631,0.7714870803068161
SIDM01007,-0.7636750282260532,0.8876247752088404,-0.7004867637242609,-0.4881586569442545,-0.033047084819668705,-0.05841970045229865,-0.5799087645828034,-0.7147824232957672,-0.10281860242970298,-0.5844791843078739,3.189320975705272,1.8407093960671463,1.6535736230245413,-0.4970662683620152,1.4814558237680013,1.1224678195596896,-0.49592277690392655,0.14355889394184596,-0.5922346470398705,-0.4783298651659209,1.4811200027439493,-0.8425776534803688,-0.8617127278540421,-0.8522900285872881,-0.23517817452165207,-0.5623679738257925,-0.6779310572078344,0.6460407211023239,1.2285150753133114,-0.6048127360786666,-0.798783491277173,-0.6020354155924867,-0.8570431120905784,-0.9661688779911867,1.0325425270227981
SIDM00262,-0.7596062742179093,-0.12661357272045692,-0.37227812641721203,-0.5493545845936998,-0.5806008587803136,-0.061413257727719696,-0.8972615291813454,-0.7894915634377746,1.041506063095793,0.5161395709842456,3.5752621337314188,2.0492254210186576,1.1857077200131185,2.435738550357694,2.0424556126093787,0.6591308203454253,-0.5060276070050909,-0.04413681270048684,-0.7199554316248037,0.8893210187851966,1.8332110884098223,1.739780487795133,-0.9702550230429793,-0.7794456969819815,-0.30428264382293685,1.583867923410469,-0.9448050577730213,0.2021104130977383,1.7108447369590258,-0.6876003273613667,-0.8574515989987075,-0.6752469001068617,-0.7388060657748263,-0.845597516309461,0.49913975664211563
