,CD80,CD86,CD28,C9,CTSG,FCGR2A,C8A,C7,FCGR3A,C8G,FCGR2B,C8B,HLA-DRB5,C6,C5,ELANE,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-DQA2,HLA-DQB1,C1S,C3,C1QB,C1QA,C1R,C1QC,ACTN2,HLA-DRB1,ACTN3,HLA-DRA,HLA-DOA,HLA-DOB,TNF,HLA-DMB,ACTN4,ACTN1,GRIN2A,GRIN2B,TRIM21,IL10,SSB,SNRPD3,IFNG,CD40LG,CD40,SNRPB,SNRPD1
SIDM00783,-0.8707692015055997,-0.8953363526103463,-0.906030402632658,-0.9721998167480028,-0.6221089946462476,-0.6602825368331996,-0.7116139427079776,-0.8129359765186485,-0.9777033992918153,-0.7629266720603333,-0.8520638525090671,-0.8967875605225493,-0.905461941412689,-0.9112363870369107,-0.19227796688966117,-0.9979153877647706,0.04245657689177386,-0.6235715690423771,-0.8097473654936757,-0.8470765516895329,-0.8319366779274338,-0.8378506053021869,-0.852556326828894,-0.7982663124216798,-0.4203514241052019,-0.4995532792792809,-0.8626365123634269,-0.8752831129550017,-0.2808976289391754,-0.6743679067172172,-0.06015892864132424,-0.6860863383205477,-0.958619429745816,-0.620719966230755,-0.39971613082875834,0.4391826884735662,1.2582372817794858,-0.8581549240977382,-0.8988778568242629,-0.3986298357734536,-0.9589297371828469,1.7234339687965239,2.231632480299595,-0.951982212879255,-0.794168655393868,1.108208997378764,2.3353000776920285,1.3521823141762477
SIDM00490,-0.8995131890830683,-0.8555612283111838,-0.970277545036087,-0.9454359061152271,-0.7696101022226711,0.37909276428622224,-0.6842352902414529,-0.792413579303911,-0.9443093655873164,-0.6406797634888387,-0.8454039520299761,-0.7191153015640553,-0.8883702992440372,-0.9658995896025254,0.9216120753189782,-0.9452161120258222,-0.1203386900023758,-0.7256430368540114,-0.8743520887738397,-0.7180274129881768,-0.8256132296593228,3.2865024982903805,1.3662625151516035,-0.8412905348262038,-0.5239876983969262,3.132559521731735,-0.7597218328550883,-0.8693837083885867,-0.16433720034992338,-0.7859505657134446,0.4774081735455946,-0.7799083569174845,-0.8880336223801536,-0.7747934465068838,-0.580655920505011,0.4887893307651678,1.3588251872786563,-0.7465377768773185,-0.8759291697681073,0.6311539735225551,-0.8356574875800153,1.7489340570797138,2.32756371843498,-0.9609941786612987,-0.8118090014615792,-0.689022542977881,2.0432266304378683,0.5208305478605244
SIDM01090,-0.8957945364495751,-0.8541330893478738,-0.9282804657240751,-1.0081091189047526,-0.7052386407747325,-0.6090612114971207,-0.661703099388896,-0.8434447694663165,-0.8815751041724509,-0.6631927873936052,-0.8376859411065867,-0.6745769625403656,-0.8443623371969429,-0.8835670878413603,0.5091299985793527,-0.9795909223155418,-0.6340753075482962,-0.7860186961254675,-0.858778537818369,-0.8316323439362338,-0.7836123054032577,-0.7461371305886433,-0.7814500818613743,-0.829521300572961,-0.3501818726925768,-0.741405955284493,-0.8858079259944888,-0.8941791746091406,-0.16931798794572395,-0.6477000777087468,-0.9517663233004922,-0.7349522372813686,-0.7704658157288916,-0.6664733837063895,-0.6036541156210926,0.29170419905386424,1.781405762915851,-0.8459698995978444,-0.8752059412294779,-0.12406146644641493,-0.8476362731878397,1.996376827637009,2.2194310941616124,-0.9633900698492912,-0.7728224419331574,1.2015312760771113,2.6607267105823387,1.6116321045945368
SIDM00394,-0.8290903311100885,-0.8475396222875815,-0.8936692349356656,-0.9799606792034009,-0.7771213274371588,-0.7475062933073366,-0.6389459490023147,-0.906547577289602,-0.9163691599854754,-0.3392584800907859,-0.8097636401368228,-0.6943015469027041,-0.8901601871449293,-0.8723663640041974,-0.1484977983518524,-0.9151061444058342,-0.6563886850404492,-0.7608662816905347,-0.8872487344734631,-0.7711771026562788,-0.6736203653636816,1.3875108648641192,2.572025947206167,-0.772626690309011,-0.3778828145134275,0.7030114154369295,-0.9382579068485678,-0.9320652523464199,-0.4317393248139743,-0.687955922167335,-0.8946089471770723,-0.6990674591495428,-0.909685958302723,0.15618340943963013,-0.43746568047598994,0.684255084681541,1.7133996957557194,-0.8253533857624096,-0.8797754163705919,-0.7321293011845021,-0.9027004153928398,1.5232507405018687,2.143978976411307,-0.9102493465077881,-0.8150295999712873,-0.5350437596339976,2.309599456658703,1.047955827070032
SIDM00538,-0.7762727956422547,-0.7832324658160001,-0.859594675961833,-1.0088783945719835,-0.7002628271211593,-0.24188360149608176,-0.6725017685595772,-0.8241557354581769,-0.9529863020904416,-0.5889354454202592,-0.8014694771867145,-0.7750741365041244,-0.8961911313149796,-0.7897799652165178,-0.45028349286906394,-0.9361410485038191,-0.6033552049628774,-0.8233296014234861,-0.770938331249165,-0.7028997561280969,-0.7412064383802496,-0.2757614802282503,-0.47252650564943277,-0.836106159855923,-0.3169535328192331,0.024205261251953634,-0.6586231928762789,-0.9029512017771517,-0.23083171914598608,-0.7610234073175823,-0.8216979480692422,-0.7698577012615102,-0.7887256632478368,-0.8001386665896271,-0.39259426470848047,1.1405777957750918,1.1361394879189908,-0.7710978522775569,-0.8153130267858133,-0.30988768653287857,-0.7642094170160839,1.5065010178422165,2.4136737387373404,-0.8384603697776047,-0.8148969086635034,-0.5054264638277406,2.1068823043200253,0.7249524186204896
SIDM01140,-0.8991255609329952,-0.8821291218779834,-0.9070151841946036,-0.994910149236746,-0.7576770884012086,-0.6955326686755499,-0.5872978429397153,-0.8832139428281424,-0.8964199918626532,-0.6548585014019189,-0.881314511812846,-0.7712712227546248,-0.9992879829709702,-0.9289966882041008,-0.5105518575703568,-0.9236654676511515,-0.15539159373492709,-0.5931915027550568,-0.8946200618127794,-0.7627712345908543,-0.6768462037523951,0.19700578910771663,-0.7055599412678499,-0.8527083708254707,-0.29087744491246376,0.21919050457084138,-0.8194764467572504,-0.6799961031417041,-0.2652275407401024,0.1477181725133236,-0.7952472091036379,-0.5203569246202604,-0.8672372490686435,-0.5101549525969581,-0.026663657439577288,0.46586640895799153,1.6133742213681879,-0.910647782036386,-0.8400065024003477,0.0285652553113847,-0.9259077364720367,2.160192493371414,2.727521676906834,-0.9978478624040514,-0.8347482309580554,-0.5825296957532389,2.44831277079047,1.6404287737990388
SIDM00101,-0.9027998289937974,-0.8809681808853133,-0.9674273156905573,-0.9587161663456133,-0.7159866344976931,-0.4504331466091858,-0.7544500743334484,-0.894497811461362,-0.9207346339165675,-0.6574551403230847,-0.8716227210021886,-0.7835938897775503,-0.9130408224127253,-0.9594152556952575,-0.15143133567586622,-0.9729112651994858,-0.4559780098159305,-0.7778964875250455,-0.8904524762170728,-0.760965015670746,-0.7667081128723267,2.3729561517210707,0.8879702322906728,-0.8243801371598961,-0.5073488332358466,2.39915978489359,-0.7898147083090771,-0.8092190266313319,-0.41671391198200175,-0.8025487338495788,-0.9254350603277247,-0.7692209441593759,-0.9218210562765045,-0.7994685214632405,-0.6734465334194422,1.166065478401957,1.462519401040427,-0.8330318770825101,-0.9404396191650031,0.16736768613597375,-0.8924327564438085,1.5588191765107868,2.0049590736869276,-0.9444512796287327,-0.8820802773894003,0.8997741337591754,2.3870203973292083,1.3009301689707131
SIDM00114,-0.8906960358987597,-0.8729205949423473,-0.8911492177077105,-1.0390686395404687,-0.7696362990044499,-0.6625229339467252,-0.7408184359820738,-0.8598550309591222,-0.9506936783683724,-0.7052633345183501,-0.8657594019203857,-0.7476683218142796,-0.9655021248687174,-0.8994191256463844,-0.8845938326272499,-0.8998745458207204,-0.5935776702291861,-0.8079112300662442,-0.8812795652479206,-0.847815677340032,-0.75648946268794,-0.8261173776164837,1.0086260970794596,-0.8211903469367616,-0.3677636581405446,-0.5442328163223478,-0.8490437168638634,-0.9323175000014429,-0.6137883587627097,-0.6429848761315268,-0.817421690178756,-0.7514578252001172,-0.8377067712207868,-0.7961215264936177,-0.7671666765025381,0.6867248472513775,1.4931841437650264,-0.7728816029513705,-0.8528852646365643,-0.1416007798396757,-0.7666470371071101,1.791791486496638,2.638726712697813,-0.9625824796611797,-0.8804761811379594,0.6442450728096246,2.4117960828291247,1.6229288006470113
SIDM00102,-0.9003492404116125,-0.8294105098345478,-0.9412358659380281,-0.970503464515346,-0.8439894504595448,0.08004648500672176,-0.7655480479488272,-0.8153988802729942,-0.9797683747360854,-0.6968746442057526,-0.8765015186092533,-0.8121137771109985,-1.0255615038184,-0.8902802861032284,-0.5856112517997536,-0.9665901439868931,-0.5597683048624338,-0.8117447861497863,-0.8472637129874543,-0.6854534803287822,-0.7607052146069083,2.5487247356900222,2.349140544702452,-0.8543566965434063,-0.25135317634288706,1.8257168729161257,-0.7648200847662845,-0.8260402876147815,-0.5015763144893722,-0.7917748197597289,-0.8776678388893152,-0.7715620568414828,-0.931385178351642,-0.8223081898830019,-0.5089421922826218,1.1836036477236,1.5909455877226084,-0.8013522853950152,-0.935742470533681,-0.3644313092021564,-0.9208346013245311,1.9041708141975486,2.084945367740029,-1.0974082517524892,-0.8878707517315353,0.9154383912225758,2.5951644278345913,1.2736348817332683
SIDM01122,-0.9238144348119002,-0.9007784920823991,-0.9725266919297791,-0.9870099956887155,-0.7144964118874781,-0.6876321776805544,-0.6722267926829798,-0.8663083684882508,-0.9273392781056382,-0.6777786172886727,-0.8879600889078795,-0.9413108965113319,-0.8944962209909477,-0.8701858560712327,0.1120847678093857,-0.9259703321377936,-0.6495374015008992,-0.8422757205462151,-0.9855932590699589,-0.7595936407563051,-0.8218520376453026,-0.8210384178496262,-0.8097555278054684,-0.8871398383386067,-0.5848146362426533,-0.8414594255246108,-0.9183333218482608,-0.9083412468288689,-0.5263605528473317,-0.8279452810757053,-0.8495030903321776,-0.8095852596839705,-0.9007339070158585,-0.8211797847530034,-0.41751246085888183,0.5560524256560937,1.1348545286133593,-0.8614418648954908,-0.9394474470699093,-0.5146404350907755,-0.8958525389847568,1.7290059256710435,2.363290683654157,-1.0235984478304532,-0.8439244550354582,1.2273013600114604,2.3489066890940435,1.1220721598637062
SIDM00261,-0.9031326147558087,-0.895327170012619,-0.9881771778598976,-1.0378695437612666,-0.767268570652782,-0.17128411708102612,-0.68651107071619,-0.6208638479977057,-1.0262588759690148,-0.7615643325052102,-0.8828524974849289,-0.7350404892780976,-1.1030665980453218,-0.497446016944772,0.0030533570949920954,-0.9662062670446777,-0.4942413341294835,-0.6776565292764456,-0.8340944275370765,-0.8545838697249754,-0.9216189196409309,-0.5940381789361316,-0.805581826227561,-0.8768475700756473,-0.6700498018551727,0.6426720980038606,-0.8862173877034769,-0.40151843783682745,-0.4179635249492599,-0.903893700653649,-0.8250355908704871,-0.8114311009429767,-0.9028173638466742,-0.8676021595718613,-0.5563800690753634,-0.21547694903766093,0.7283888813602253,-0.9048822014371743,-0.8215447266488611,-0.6350944666312882,-0.8747380671299789,1.7839497298514004,2.6342322985157556,-0.9226265092688389,-0.9299219490329578,-0.3643187944896997,2.138578061781709,1.281545045355632
SIDM00154,-0.8618352688569257,-0.8613370868284782,-0.9846298080565974,-0.9667298235822147,-0.7333051670192383,-0.711457201039238,-0.6954756677660067,-0.8413398740955581,-0.9588712259365727,-0.5925006865087633,-0.8511526739023986,-0.8645900543473588,-0.9757952246240297,-0.8929099011523586,-0.6967890187224045,-0.9991575067630315,-0.22609766385687838,-0.7747629421787726,-0.8412511124001799,-0.8563046618849409,-0.7162073529326449,3.0150817455367624,0.0650508842877572,-0.853399593321657,-0.35677848009458485,2.623221214930514,-0.8459962152066719,-0.8640145916255513,-0.32289540715561393,-0.6638690751461623,-0.22625213818398157,-0.7216390964426681,-0.8859555360174416,-0.4892559120717661,-0.6667661409260788,0.9400376627315614,1.3272137929741854,-0.882126477410908,-0.909537654924734,1.186639227044816,-0.8811315326209048,1.912438971722136,2.3696029335512705,-1.013093570615725,-0.8346620829265404,-0.6495749447582045,2.356605108502471,1.3946976061002123
SIDM00104,-0.8603419716718843,-0.8908790707720218,-0.9860786741596673,-0.839800807306454,-0.750693293203336,-0.5209000885024413,-0.6712664789608564,-0.8336651640514624,-0.9117566688073981,-0.7369593902378119,-0.823423655397809,-0.8333112144583872,-0.7184611190593296,-0.7977965114418804,-0.07801013223318562,-0.8646497432532635,0.14253293953108073,-0.4323460799880599,-0.9295538803881099,-0.7898776990870119,-0.867685802271521,2.7745513544908373,3.2008192080552877,-0.8855912351760387,-0.49052487326665906,1.9197658316910424,-0.834419567782058,-0.8628874882186098,-0.008877986749032866,-0.7141285310180739,-0.656844500599453,-0.7821769225742036,-0.8305568719547005,-0.6591472326337814,-0.6324208701974526,0.38581083082867695,1.8432604317508263,-0.8888116049702564,-0.8477146037151817,0.2644014105619382,-0.8096607602850727,1.671236503146527,1.9932880763361263,-1.072690836327427,-0.8536884635376306,1.1586707549319466,2.1451696903009947,0.706671746756546
SIDM00267,-0.8265943403450936,-0.8180942655507486,-0.9168503060729748,-0.9759943367721888,-0.6700252981358943,-0.7855051204366974,-0.665665956166461,-0.8491265368793574,-1.00918565952481,-0.7074912551554794,-0.7684983883814257,-0.7699431711675115,-0.8622838779906715,-0.9308256886082618,0.8611907545083053,-0.928397205501586,0.0978199138615456,-0.6469313497203348,-0.6693689872045636,-0.7493621090273943,-0.7558203914341359,-0.7963744902365433,-0.8538209857963326,-0.8742157809245001,-0.3246852810647848,-0.4879629736204718,-0.9585604075806773,-0.8973190053165653,0.2956394636375755,-0.6977707319405196,0.35736818494079364,-0.7500326402054841,-0.798388969192924,-0.6921110452229128,-0.5557881863078173,0.6682422766157323,1.014974224933484,-0.8562992685086671,-0.8813935914042484,-0.5973144639914089,-0.7992310621870361,1.800972614752993,2.4866653319915946,-0.936660672841135,-0.7857231704443245,-0.3585853650753377,2.3530007689621475,1.4684244467509782
SIDM00100,-0.9234019208241083,-0.899626410202648,-0.950077286811637,-0.9439634872289293,-0.8373891659405585,-0.6612914139240988,-0.6640751168191816,-0.8594934366094145,-0.8749699307285635,-0.6893525600397262,-0.8598559396875685,-0.7525772380529254,-0.9999673094137927,-0.8488550211037059,-0.5297931094708618,-0.8565253981613195,-0.7206477096811604,-0.8035021085114322,-0.9130248628978223,-0.8068082970965891,-0.8376156927025209,2.001319389320407,1.309993986504248,-0.8980238011273017,-0.44715092909188175,1.7975826522089344,-0.8217540094301871,-0.8768512722811168,-0.1880725650913331,-0.5634207833145489,-0.9094464566421437,-0.6969176854256026,-0.8728683835492996,-0.6878367157393741,-0.6301127862100516,1.1848629148975802,1.8382698539586557,-0.836188097764968,-0.8889310334021321,-0.38646239841540775,-0.7862564876593546,2.013757877197922,2.305748725151871,-0.997263651463655,-0.8379366521696082,-0.5362534464657213,2.5076133101248574,1.3991550943101816
SIDM00826,-0.8069096514789562,-0.9024544410905802,-0.9031100975320301,-0.9212295352380668,-0.8741339538648069,-0.7172423286355211,-0.6866798628465116,-0.8162819302351076,-0.8161230305675208,-0.6912983950657098,-0.8791789918676333,-0.8089705931891792,-0.9370383023661147,-0.920456628368982,0.7273558232830754,-0.9794054036083936,-0.7074299835816938,-0.7701310340146343,-0.8332453786950896,-0.7834106153381242,-0.3654525346141644,-0.923935610809487,-0.21047147501728444,-0.694420109622676,-0.20543613236022598,-0.6771678251150184,-0.7572708625774801,-0.8614154694574468,0.311807273994693,-0.7503614308535327,-0.8116471997646927,-0.7745440779445231,-0.9023546857443085,-0.7076551969328374,-0.51620659616981,0.8398613066877241,1.498556536671192,-0.835554901312538,-0.8247950339623087,0.023636730978744615,-0.7826932039200709,1.6113845293034845,2.5984245374375043,-0.8921560190870974,-0.7496442380423788,-0.6759598775270651,2.5107133888221176,1.0992152026735924
SIDM00310,-0.8700246788561473,-0.8163147430952775,-0.9289066505467823,-0.79661048230625,-0.7862603536312937,-0.46904821318589823,-0.7523980542647908,-0.8439839069613798,-0.9658642433408371,-0.7122848755868035,-0.8284932300027091,-0.7318325033554569,-0.7927486715191397,-0.948794279786966,-0.472442807649518,-0.9749539357567678,-0.567066941026977,-0.8106361393915278,-0.8547664281409973,-0.7761036685098889,-0.7362942082850991,2.850492348351856,2.125161239787067,-0.750776848201751,-0.36653121960891594,2.5367946203081293,-0.8055223982004769,-0.5914003576202319,-0.30236342220220797,-0.7113970944932158,-0.7823618066310715,-0.7654010227680389,-0.8501296826826628,-0.7636457293348989,-0.6291681162641414,0.7663173339591831,1.7979198038958395,-0.78075538044561,-0.8925720490301413,1.074052309747278,-0.7653999760672849,1.9837369728160459,2.448484443978585,-0.9778859046899295,-0.801213171190561,-0.6124336913912458,2.6343453470743956,1.0071343351668125
SIDM00482,1.0658254768179456,1.820607181845758,-0.8753713494568217,-0.9966801170558974,-0.6587945604944363,-0.5005564378999305,-0.644380345104288,-0.8262828198449115,-0.9782504304051514,-0.5867156443951564,0.8668038102573961,-0.6746190479181502,2.008010499725039,-0.8937620028571227,-0.3794617306514912,-0.822074230656291,3.219781308614157,0.8494946227764154,2.1717525926710937,-0.7524817834272636,0.006978669788780483,-0.7705161308622017,-0.683698612365402,-0.7681430290648077,-0.27350983308352617,-0.6941419398018728,-0.8884599835498903,-0.8948466833013871,1.6112946479027874,-0.6620740875284099,3.092445270961956,-0.18961714793770104,-0.7582996989520819,1.098202844922755,-0.4063636816531338,-0.03682753854130083,0.9366405678737412,-0.6425165609426184,-0.8304441710190253,0.2990832452467471,-0.6828224646093034,1.7421820813317985,2.711067804519413,-0.9121839588584725,-0.7121787658974409,2.196696239876847,2.5261562804112385,1.6892139019419223
SIDM01247,-0.7151615448915404,0.34114160873957927,-0.7030950920899006,-0.8069063896536077,-0.708584574584575,-0.7207298953778281,-0.7350608117856441,-0.81527686861971,-0.9910425217661685,-0.7152882707331583,-0.7554812950486616,-0.8719268814704466,-0.9475116910171938,-1.0447135419939237,0.032841306740031016,-0.9257953419252429,3.0797002793152353,0.07041597710532459,-0.7910804819579342,-0.6706672145855668,-0.45737273724571814,-0.43139980957929036,-0.7491942214065209,-0.7927169458555491,-0.39363964292285614,-0.6578717722355222,-0.8034633070843428,-0.8334261246581178,0.2915479650997264,-0.770972682032363,2.785497202559445,-0.3121164933115813,-0.01999122411264035,-0.4288450289663613,1.3889426777115568,-0.23743929880140976,-0.8139001087323299,-0.7417253170586242,-0.8417691359669071,0.007819703913662606,-0.8160854958147583,2.2242600422006635,2.170254956034891,-0.8966205365115582,-0.7930863308083673,1.891096344046701,2.6720066808587473,1.463050526682046
SIDM00817,-0.8158216077152136,-0.8380814368266947,-0.8706691204900454,-0.9774214716870623,-0.6633359182805665,-0.5431671568993157,-0.6909713147486962,-0.8057357659300511,-0.9995377918888725,-0.8131316738793936,-0.816558461080442,-0.7168452933428675,-0.984303849794153,-0.9527072744914402,-0.5850671003767494,-0.9294821720196137,0.39617855116633727,-0.2906794061300105,-0.8247667263239142,-0.8032405048241714,-0.7412155724535621,-0.2552382183166301,1.3137941347057056,-0.8234382787551577,-0.26046151542149165,0.6525265279843525,-0.8455220033418898,-0.7229937669459862,-0.08880905402141778,-0.7043281493691937,-0.7517641435072049,-0.6727934275412847,-0.8793693178020284,-0.6571232323780553,-0.4464283701382726,0.6273060441378532,1.481943851448309,-0.744964148496252,-0.9051320585576255,0.4599566910518143,-0.8020002797969302,1.604555447561061,2.441472475505717,-0.9450662302603192,-0.7494699620253973,1.091162696321881,2.4543125921688085,1.2776804769717753
SIDM00448,0.9011566587674585,0.5965136160700324,-0.7612938919975627,-1.0156269581021213,-0.3785688136125217,-0.7666541291994762,-0.6613637218724173,-0.8062441019418818,-0.9784671589508871,-0.6959410660155275,-0.6526631560175904,-0.7220609629005996,-0.883885860952892,-0.9619492006405392,-0.7183905015274669,-0.75621699010419,3.2961815187410264,0.4351384571137762,2.2230332297982818,-0.753180369896345,0.5522902408047279,-0.7123332098207205,-0.6164004596177868,-0.7485018964284643,-0.20979197131740454,-0.5158814824207919,-0.8296742083921816,-0.812913616520646,1.9513993950988038,-0.41366665426054683,2.9636100015852667,0.021670461218919468,-0.513209014714559,1.9596738624331616,0.4807215742453634,0.005253365001905593,-0.30577499150097687,-0.7610478932530501,-0.8734502155637662,-0.09780273020345437,-0.8378616516006104,1.4824635513328994,2.6395031254283623,-0.9524510843851841,-0.7382377562665074,2.9649827654190015,2.4156069898529315,1.6272229600460946
SIDM00086,-0.843135196827301,-0.8937385741461276,-0.9252548703183167,-0.9827609503134653,-0.7946529873299757,-0.8235364559506592,-0.6875068819619725,-0.8216648636756763,-1.0262751012245193,-0.8234687749011584,-0.8118021714926036,-0.8554953126482474,-0.9653227845322424,-0.7756197389133882,-0.35362626493347105,-0.8831129706834229,-0.431731428691671,-0.5413821652609715,-0.8410587299106789,-0.8245333939136904,-0.7760425838530945,2.5201872651949495,0.84216441082953,-0.7673149160169133,-0.43190542108931784,2.168576958864426,-0.7894969685175298,-0.7269906553369776,-0.1952724812983455,-0.8474148323181017,-0.8768451491663266,-0.7960793119836116,-0.6905311104810495,-0.11695334499229654,-0.4035807339536999,0.7160709500867999,2.1220151193967287,-0.7304169520804875,-0.8905916421246626,0.1448930414745569,-0.7799813656839143,1.9433997240977974,2.5996230784206458,-0.9146139439419145,-0.8102242052638566,0.9112413395021276,2.4499393692083675,1.125247084971235
SIDM00466,-0.9363880239675808,-0.9029453588884319,-0.9497063517660129,-0.8862474329150856,-0.6813340377822092,-0.527665253675683,-0.8029535276757339,-0.8277959036094402,-1.0301759825515184,-0.8066507982294485,-0.7468545450737182,-0.8079994897220576,-0.9514748003369841,-0.9324534709658158,0.3730769437473063,-0.9549058089919288,-0.6261222395772635,-0.8182277813801497,-0.9160211689833173,-0.7900459914137173,-0.3654007495710062,-0.8623391966230054,2.047875262707504,-0.866246363344984,-0.22467213454696125,-0.22584298936342453,-0.9291687889988074,-0.8954540032393054,0.481876619211946,-0.7468028679206945,-0.8591155710991643,-0.7518925834032952,-0.591636533311741,-0.6638437298809036,-0.26826727786925525,0.8164032527779596,1.2921278191686685,-0.36255434363060407,-0.9497127267873637,-0.2265421275308714,-0.8235245926254275,1.7097261717972942,2.21495156766443,-0.867127838409011,-0.8615010020244274,0.6192528468824547,2.35140102726136,1.3885406328363632
SIDM01132,-0.8709229403040357,-0.8324298598675579,-0.8324693058253626,-0.9488767993495717,-0.6999946792248978,1.0597624070654934,-0.7065532391427489,-0.5521554681358869,-1.0355799013357645,-0.7603308819723738,-0.7990315466028497,-0.9217714935521152,-0.8708250920554962,-0.891215791022906,-0.5581386429772709,-0.8901488880656838,0.7353030607417648,-0.10615595696462587,-0.8678516574249868,-0.8070054069763449,-0.7729134374515547,-0.8091308707421333,-0.8712210676184107,-0.7784695809526765,-0.3590515881266637,-0.09977009524518138,-0.8575861776317103,-0.8850956173153844,-0.09718939550649833,-0.7833452934094393,-0.9149393522315995,-0.756322646658314,-0.7974812007686771,-0.7701225640041286,-0.6003133071336949,0.39436927894085594,0.9466824123142047,-0.8827178543841583,-0.9032962593154931,-0.06630890965746314,-0.8146501843278855,1.7320334439106793,2.5767488210664893,-0.9082509533322768,-0.7183974185623553,-0.603171189395936,2.5598195426551955,1.4220198587107769
SIDM00465,-0.8764888939386191,-0.8121683613268301,-0.8979481893472046,-1.0324925272766359,-0.70329530129883,-0.6856577953020323,-0.8614989322518035,-0.8040393294493123,-0.9800136375263737,-0.6846956028795084,-0.8271901838794026,-0.8534739373641754,-0.9526484106743812,-0.8763835875251056,-0.7553685781482354,-0.8867077450893862,-0.591320146418059,-0.8008140111986439,-0.8194596635091346,-0.7153469944159702,-0.750383348696512,-0.6942360625168104,0.32147237569883763,-0.7896467583016916,-0.3194406539034163,-0.6278244649662915,-0.8457146717141043,-0.864223035500238,-0.23500003461329172,-0.6990804799022058,-0.8728279537063268,-0.7495725056589737,-0.3609316554575147,-0.5254160047815627,1.543367429388939,0.6097846022075474,1.0366046264571585,-0.7197411863438242,-0.8497693473992646,-0.7054140553230106,-0.7339449618848529,2.057227794401653,2.471758399558584,-0.9762564602293486,-0.8324491540674935,-0.6669675208765877,2.2345353169090685,1.2528517035158662
SIDM00565,-0.8597712162923995,-0.814575705237414,-0.9316109334427995,-0.9603746199630434,-0.6535405870641857,-0.6972729954069568,-0.7258843910572964,-0.8577597437540072,-1.007249028043515,-0.792321206368817,-0.7905711936465217,-0.913179841104497,-1.043361140152147,-0.9037402552670861,0.027270386956936024,-0.8646009689087454,0.7215680270686919,-0.22562297336881887,-0.8762562740433434,-0.7158036509493593,-0.7460217422834294,0.9611505113355372,1.8574856243507216,-0.7903919913875819,-0.434247318993626,1.5297819343391519,-0.7970457694528994,-0.8565906955061284,-0.3300910307137241,-0.7246057955509924,-0.39046851250692705,-0.7896941426440951,-0.6789631849171862,-0.7498397268298184,-0.5747877878341421,0.5640390152631526,1.893001891508999,-0.7980302990457779,-0.9170216431063873,0.42866868461054686,-0.8010455336618236,1.6818783093677194,3.1745344679268177,-0.9599360137902575,-0.8792516918028603,0.17560086796498964,2.6595230998855293,1.3008886692587849
SIDM01092,1.247330193693634,1.7187856439849476,-0.7997165385097588,-0.959542499443041,-0.6502852772702268,-0.3060993561340316,-0.7862218451773104,-0.8868768160523427,-0.9128937144813122,-0.728448967207477,2.0239520506617423,-0.6271152280233525,-0.44909873043082216,-0.8774821897934557,-0.49189850319574285,-0.8154027564932709,3.457077279801317,1.3877887258011057,-0.6859594118322875,-0.6147817604296248,-0.7417950605837655,-0.7508943073854691,-0.6687377218210189,-0.8456324273404742,-0.37987289938621754,-0.3880959355896141,-0.8541007779125486,-0.8920847052849102,2.693729766353896,-0.6182501247040124,3.30908114695681,0.11142923415369632,0.05255919946427801,1.3258431394644477,0.1991166546276891,0.08758837599931196,0.7993179731588873,-0.7188671100468971,-0.8750672377918526,0.23777654023779163,-0.8052752874266965,1.5857999121648607,2.5704142466558144,-0.34781309225571855,-0.8369967624996053,2.504009790625273,2.4677133335961905,1.6147788110207495
SIDM00218,-0.8946273430138173,-0.8105119732457493,-0.8719614331895679,-0.9413189450230057,-0.6675915575781788,-0.684612687915602,-0.6047949528684308,-0.8210332424694627,-0.940411614623,-0.785418681056652,-0.7932224403336642,-0.7465928113954821,-1.0108074625751748,-0.9414144568070177,-0.5829992576271406,-0.7872544276421141,-0.589368079236621,-0.4893448894215546,-0.8386591997867148,-0.740225455037456,-0.7075687658544412,-0.06564251418065609,-0.7225565546285558,-0.837595600123429,-0.16891665936672315,1.1436880833596685,-0.8294637998277998,-0.8222831693237698,0.2016233560185462,-0.5714651509520967,-0.809394129435049,-0.7022219656184119,-0.6686328369177128,-0.6535566093916276,-0.5055382585152849,1.2070150365258838,2.289889452898368,-0.6924099357144776,-0.7904395695830789,-0.45140163004133077,-0.7022699741353232,1.4655628160664869,2.5516606685261056,-0.9196002784420303,-0.764495119015653,1.4537492984222162,2.673702790096148,0.34147027308517675
