,JAM3,PPP2R2D,MAGI2,TJP3,MYH13,EPB41L3,MYH14,CTTN,MYH15,MYL7,CRB3,CLDN20,AKT1,AKT2,MYL12A,AKT3,NRAS,EXOC3,CTNNA1,JAM2,CSNK2A1,CLDN18,LLGL1,LLGL2,CSNK2A2,KRAS,CLDN17,PARD6B,MAGI1,GNAI1,GNAI2,MYL2,VAPA,MYL5,SYMPK,MYL10,IGSF5,ASH1L,YES1,MAGI3,GNAI3,CLDN16,MYH3,MYH2,MYH4,MYH7,MYH6,MYH9,MYH8,MYH11,MYH10,CDC42,ACTN2,ACTN3,PARD6A,PRKCB,PRKCA,CLDN10,CASK,CLDN8,CLDN2,CGN,CLDN6,MYL9,TJP2,CLDN5,CLDN1,RHOA,MPDZ,PRKCI,ACTN4,PRKCG,ACTN1,PRKCD,F11R,PRKCE,CLDN19,PRKCQ,CLDN15,PRKCZ,CLDN22,ACTG1,RAB13,HRAS,CTNNA2,PARD6G,TJAP1,SPTAN1,PPP2R2A,CTNNB1,PPP2R2B,RRAS,CLDN11,PPP2CB,PPP2R1A,MYL12B,PPP2R1B,MRAS,CLDN4,EXOC4,CLDN3,RAB3B,ACTB,TJP1,SRC,PTEN,MYH7B,HCLS1,CDK4,AMOTL1,CLDN14,CLDN9,PPP2R2C,CTNNA3,EPB41L2,EPB41L1,EPB41,PARD3
SIDM00098,-0.5141386932415218,0.871046160882223,-0.3693375029107591,-0.9297497830902839,-0.7826938784799055,0.639663677147029,-0.619523293684017,1.2547720478249047,-0.8729193707263467,-0.4975137892307325,-0.6569774042628017,-0.7778854701851159,-0.1589299914649479,-0.6708840724550083,3.316015263649122,-0.6308758124179298,1.796453302028577,1.1167918392113458,2.102749098529555,-0.7226719365317765,1.0696512515371888,-0.882431417823894,0.3044075610967859,0.33730598926366395,1.1887984233821383,0.47466145476394606,-0.6538169822956039,-0.47753439385160845,-0.7746487198780474,1.094591316068249,1.3134537029008728,-0.796634311164165,0.4006686038408721,0.2399079478677265,-0.10926223126038856,-0.6814825212072287,-0.962261539104606,0.4589443607124237,1.1571978595566115,-0.3718997308813894,1.794837188342318,-0.8704048859280145,-0.5193106569699399,-0.6253120345909222,-0.8942069698909925,-0.8094265446036412,-0.28738820972895135,0.5700232514127379,-0.811786162828054,-0.7264084459560226,-0.0338548845664759,-0.09309771581751475,-0.8733002109344996,-0.6336351673807518,-0.20716194009491645,-0.7593485237630189,0.665712107089428,-0.9315869953700211,-0.23775430501277806,-1.0269841922678202,-0.7820669456999865,-0.7384801750319989,-0.8801815044374824,0.9941023181127917,0.8958761797650688,-0.892139683543321,-0.6981545450963239,2.400075262174586,0.7906199418147172,1.8786758770864878,0.9265336204314082,-0.7676440311455066,2.0094624620330865,-0.18033162727559907,0.20980778663783517,0.24339683486941507,-0.7935825233215,-0.8389957493760178,1.060749131781064,0.6177916523227457,-0.6106475206063738,3.640958530533351,1.2797009563559771,1.3875517393560706,-0.8199092814546578,-0.43597748513217743,0.2530785804451767,0.13271016663568375,1.8735575309838703,1.1847327015843487,-0.4441812960781408,1.5611859395993763,-0.6807459685453451,2.551964801119668,0.8434062741929514,3.442906695560672,0.11666323728332938,-0.7540452757455733,-0.41143699609937334,0.35131926382662443,-0.646756725229554,0.6527862055569901,3.1327744071291663,1.1321681593471244,-0.012039698203085878,1.092945900200549,-0.858923897753151,-0.8284254880486106,2.3533346535005797,-0.023986859767820758,-0.6733302408627752,-0.755192372577547,-0.18782210996495802,-0.7208330229102523,0.8550640987538126,-0.42029665624961043,-0.7116518550083286,0.3413033965819028
SIDM00225,0.6813572869060458,0.5830320561992115,-0.4730090403547658,-0.8896699502768516,-0.8179290976175813,-0.27463208131649935,-0.6608396658987593,0.8851370820527162,-0.9353455727641931,-0.474787674344198,-0.7934601065601495,-0.0457405277804276,-0.12032069319968533,-0.48940933136072684,3.0348132037230533,0.00327414136633282,1.8397846356450012,0.306442073953552,2.4940718692667527,-0.9132606450578205,1.4748412975318055,-0.8776307387207345,0.1750331337836703,-0.5614654758633698,1.0454830276495588,0.879071646217962,-0.730902867906944,-0.17990587707313088,-0.8706167313748567,0.45785490047313177,1.686244133135445,-0.8989501540193768,0.3591707398077732,-0.28982037181312265,-0.0031920595747309314,-0.8782585185110429,-1.0209478840150799,0.7945165031052481,1.0566279729949715,-0.607658018075052,1.8619847239218017,-0.971897613473586,-0.8329191632648701,-0.8802174760740763,-0.9374267834719083,-0.7841461453842277,-0.46017759704609296,0.6141615488857151,-0.8625249336809434,-0.7620945549510062,2.1022362313703375,0.0021939042070368447,-0.8502181803629661,-0.6906097908030505,-0.444024254094932,-0.8488476625423591,-0.32273940766304543,-0.8870884102549257,0.311593480973003,-0.9096330993265112,-0.6670904457408109,-0.7181776144547761,-0.9470872867679591,0.31633755242700995,0.7115858805008084,-1.061316463150536,-0.5776927834476143,2.667151468696634,1.196726200458548,1.7249868165963276,1.388521705624837,-0.7962875933653063,1.9373866737563425,0.42094688096303706,-0.32973022546863795,0.22770011793802603,-0.7730815692982089,-0.8143089529127084,-0.28409838995725845,0.6973749970228083,-0.7660929881792543,3.5325014033329802,2.9441702338546234,1.1051907729656958,-0.8814078140460616,-0.34729602657105657,0.15116887440095803,-0.38966039095770977,1.5571120598447534,2.132991620564796,-0.6405144899974313,1.8153994695448228,-0.7065764200605209,2.136118414570309,1.2868501888976323,2.986352393124641,0.1571939418065221,-0.6593642031595032,-0.2122147035996311,0.6082853732309638,-0.77597023850712,-0.7151390218423338,3.0463637400095793,1.3346518022517035,0.34573161023310217,0.9874554920950515,-0.7675333711566621,-0.878570277302918,1.9720925673450305,1.1825652001828268,-0.8551040388477763,-0.8507329737680415,-0.7679813220770546,-0.8755362178437521,1.33539756387653,-0.4069777208728963,-0.7379220285798268,0.7422664948248396
SIDM00846,-0.5807543094755697,0.5700399196768362,-0.7289493128102473,-0.9048788848007072,-0.8361727412079066,-0.80351559148689,-0.6358838094285874,0.973748483268703,-0.891767524951459,-0.42621965634786585,-0.8574364519390967,-0.7206703706183256,-0.2132189230298964,-0.5416768291323578,2.795136777996624,-0.8366500827076601,1.689101416942715,1.326182991792265,2.4312496493337674,-0.8834431931282372,0.646304970500862,-0.9022658020411395,0.12491661396784419,-0.05715017217378895,0.9311601996734893,0.705831098423714,-0.8179764343181163,-0.66836330916189,-0.8506978148332652,0.8443039235740261,1.2436614277762335,-0.8438766620915089,0.6608836356102076,-0.5440921153537597,-0.3442887659404592,-0.7990431113964013,-0.9773841774188761,0.5669292132006561,0.715439646890685,-0.22577218837372343,1.646271949271414,-0.9398148215073211,-0.8513823741898371,-0.8282698650905616,-1.0250085675158602,-0.7546160450205041,-0.29693599197338966,0.35119831240147914,-0.899813971141198,-0.772123768518932,0.627474132612838,-0.07547803569744804,-0.9033643859151723,-0.7528181129104365,0.04727750850140119,0.3937068401889022,-0.28414790650247623,-0.8790384688897279,0.2827031635118809,-0.8852672321440674,-0.7171492590428363,-0.8279618552921963,-1.0433888672610603,1.1058315120079207,0.5357471806103479,-0.946621621037174,0.22025427713598714,2.6642414502409064,0.9688371165874133,1.8638439360412027,0.5469257152931934,-0.7174047400905132,1.1519956357242145,0.05956031227805011,-0.06956216521249207,-0.09154114416724439,-0.7764004699439512,-0.7976949846036643,-0.6295079436897716,0.39861472924466784,-0.7512382192418308,3.479180951471628,1.891044411083184,0.6951875006183451,-0.8842585908889762,-0.5153472770747738,0.008435450441712221,0.10422878474794531,1.508003802231561,2.2337033467864043,-0.6811690543989498,1.3442461665096979,-0.6907562200605133,2.1509700487023804,0.8805848389248334,3.000926343137547,-0.28716393491312425,-0.6638846830198164,-0.22771492835749238,0.3248475972160395,-0.8339551901493568,-0.7557993319288348,2.894142453616127,1.2126454426518778,-0.5613964904293898,1.4503902241069933,-0.8243771018724956,-0.7932403032627147,2.0039845495432793,0.17816785547043465,-0.7566458859255611,-0.7429449728695439,-0.42962128567974367,-0.8133653957800806,0.9797012493603356,-0.1076444710270822,-0.4956099548596687,0.16275710004886546
SIDM00291,0.3506011539051305,0.2523469105310472,-0.13480760127061964,-0.9134339507363076,-0.7307622885578524,0.0007380911024089295,-0.41542690842966074,1.3643328183203152,-0.8267581419279804,-0.6467097165898344,-0.7227494585435945,-0.680160758708557,0.19571455103036073,-0.3319020096946334,2.2579776310238318,-0.16736406499652842,1.374692858095759,1.5051456615586851,2.4788897568018546,-0.8382742875694273,2.0632960744372513,-0.8890010879529499,0.347415282510338,0.14843522819979582,1.2211620426562937,0.9636772611317815,-0.6769122081587423,-0.25668790835822103,-0.7704930559958186,0.24161993847503685,1.283029633516055,-0.7816512001905929,-0.039697728649876446,-0.7007000536213024,-0.10026059545131459,-0.7476280866117305,-1.0983951120384248,0.2813496541927603,0.09325925733181584,-0.7230233328341102,1.5653585894326336,-0.9209661569896918,-0.6463032722918601,-0.7769898633448609,-1.0440947919612809,-0.7953216063988667,-0.5821247621511048,0.35060706511558354,-0.8409043624453796,-0.8237121807272375,0.7396508401838823,-0.024928060485397863,-0.7312216334491322,-0.7261486265963862,0.15448080598605365,0.511977753015404,-0.5639027357226977,-0.7421354905210252,0.07519361945049496,-0.9951455854057177,-0.7511466248000035,-0.44495820544382514,-0.9049707666066396,-0.6555061416843689,-0.22877085736380315,-0.8393285128832767,-0.6886739267525239,2.5638776935342955,0.6110028330515677,1.7210489240327853,1.2666348943404389,-0.6818573122373017,1.6812246203548475,1.2081067195113022,0.4463623292997365,0.7654677606382082,-0.8161148824336737,-0.6103186977493846,-0.020846160996952075,0.6903565762209378,-0.8211069216296365,3.6999251429315962,2.468086614507305,1.0154145333144973,-0.6551489872375575,0.49308871513888114,0.13775312739462717,-0.3258949039793118,1.7208162455141613,2.8124769493023374,-0.7320377715425945,0.6627511923233034,-0.7205120294432725,1.7398466069349667,1.1727151792536195,2.3057911547623577,-0.3695195932959213,-0.010255814490344087,-0.688806359985853,0.7324306918358228,-0.8954260097054615,-0.7452892438968128,2.744836739863583,0.6729617554076424,0.2206309646346633,0.9710513457407052,-0.8782124880124146,-0.7647360841273702,2.6016268107613807,0.9220148696525245,-0.1541494402585585,-0.8743849958038423,-0.7107067768273574,-0.8149713944944784,0.19103299240868862,-0.5588595371738847,-0.5834444640854106,0.11008664117832533
SIDM00520,-0.5745317302373217,0.8882057742538221,0.06769370362240475,-0.9923831045855417,-0.8117427176096043,-0.8797356425482413,-0.5072214174723746,1.651181968904857,-0.9123966323724821,-0.7763602273261859,-0.8343139125397087,-0.7004481390380062,-0.29195671144782676,-0.574813865969313,3.066728074100048,-0.10742363391901054,1.533903796599923,0.4791514222779292,2.4595028147728035,-0.8968133039209737,1.045571457820351,-0.9126299477874632,0.32935917875692444,-0.2690161612292446,1.166153108072733,0.17721634025831323,-0.8210947687173851,-0.046441358398451454,-0.6388394040632475,1.308646175610619,1.771401169457486,-0.7863153087871873,0.30818617118804675,0.3820977963027132,-0.4691378217865967,-0.8738007968857101,-0.9047062830955391,0.5420766376558682,0.6475809293579277,-0.48749913213113333,1.754298028393333,-0.8513421246488994,-0.8420766813236494,-0.8113217344491209,-1.0009280175931448,-0.8690466201233642,-0.4945027348517582,0.7335423425836047,-0.8655497230889078,-0.7695349751664246,1.0842141550336335,-0.05351445328619971,-0.7690100215132346,-0.7886089141710372,0.082834321986918,-0.7736898172630116,-0.09266788333177609,-0.8892146719633857,0.19818224147205343,-0.9478635476917325,-0.7450368596913732,-0.7612440639084334,-0.9847733941427228,0.9383945105164467,1.4717670542444403,-0.8827195815170148,0.9345902646311653,2.7532467117900667,0.9598023663323505,1.7467197636017164,0.8551865941942636,-0.7610415022968393,1.8227859798750403,0.0868010164079781,0.3581052873953467,0.7075096210514312,-0.8547756086826888,-0.8263011375329526,0.053977678390495644,0.013854280970702218,-0.7887141500143364,3.6293781597848076,2.138053074301777,1.5161091203354689,-0.9121716848552816,-0.15597594609411702,0.14420417964946985,0.024646051671863612,1.4779108288109424,1.438357307192851,-0.67432489940313,2.17162446010499,1.661462205068567,2.2744891607391775,0.9766699652797287,3.2756902816939695,0.007910558724141948,-0.337586847469521,-0.587167074247747,0.43169440992006913,-0.6199500532169866,-0.6351273573406471,2.827533182660547,1.646433810578686,-0.21353400208513576,1.587092145931502,-0.79060498287039,-0.8388219079680479,2.288477714351277,0.30974104913726047,-0.7106190719991019,-0.7992754481979727,0.32789514301462636,-0.7856868591853412,0.8720373855519973,-0.41920200441789995,-0.6220146826626667,0.5755297209839215
SIDM00003,0.15613857608013376,0.6961673338393933,-0.5668297900124978,-0.9508598310208021,-0.767914049445312,1.5180920553536674,-0.5620687423059004,1.2334724193970084,-0.8888303878824646,-0.7446270383712403,-0.726799616837116,-0.801098423825283,0.06914677644384426,-0.4979858267327193,3.1254549466317045,-0.2551297332924865,1.6405661255028405,0.47297822652823257,2.399480015362598,-0.8614622665761952,1.10619325085321,-0.875815213851529,0.23090563211200993,-0.3328682720601605,1.0640372393066715,0.568297621257225,-0.7226494112163824,-0.528337497851513,-0.7705536147443519,1.16785258498694,1.4676157347924494,-0.7746518028840911,0.5335542324575658,0.020568848532267033,-0.3398029347487658,-0.74247995728725,-0.7829723563778564,0.23568872370024999,1.218282979350736,-0.6945268290502129,1.857650376339735,-0.8951343329518981,-0.7813998428984874,-0.7860691125310578,-0.99468863649986,-0.814343431635851,-0.6100451850707246,0.4476259909850286,-0.8480076568467756,-0.832846700327788,1.5231203122960193,-0.06874256524207686,-0.7542868890742725,-0.7057371891547607,-0.3277240633446254,-0.7810375137376369,-0.6506165646414338,-0.7942927150458703,0.03196365054632968,-0.930411430579438,-0.7846379943578179,-0.7237003390020957,-0.9991314540908317,-0.42275524702859113,0.7930732678489621,-0.8997705092237144,-0.6371542964358636,2.574746257580806,1.0521950430258817,1.4302935095708889,0.7343518177673665,-0.7206777514485687,1.4985984536107873,0.9423488478845797,-0.08691928414076107,0.26357836295717135,-0.7626042538458323,-0.8416555129065857,0.03803467814944295,0.941811774192914,-0.7128431404686725,3.607692297469598,2.0284197817819414,0.8197722327603156,-0.6079670861886449,0.18358309454467284,0.04036205480950679,-0.3460773933627701,1.406176309819379,1.965475059810824,-0.8199768348557841,0.6297178357516778,-0.14880298098316053,2.02598875217928,1.018323416595263,3.089610660940514,0.04217565096252335,-0.16529268574210484,-0.5795325167791493,0.37877708091880585,-0.8413752362967002,-0.7609958771832156,2.932545906116734,0.8144476532194477,0.044151999742788176,1.0961925606488712,-0.7607859046936374,-0.8530504818793346,2.3227833709466115,0.815137865093018,-0.7872972515734403,-0.7170583116477228,-0.8541271510646049,-0.8294767509231751,0.7208677144847279,-0.8119297680430785,-0.5894065091459377,-0.020091805118131644
SIDM00136,-0.6966282550369794,0.5275544276941972,-0.6974328834177596,-0.24201012126773344,-0.7756190266939506,-0.7774483496835437,0.04689366436435401,1.5753870127955576,-0.9343454378057213,-0.4538052716413584,-0.1451626717926447,-0.6340620429049277,-0.20366846679216194,-0.43544298751278593,3.2136968230171687,-0.8153281538941863,1.146668931315316,0.9969490949761364,2.459144943591099,-0.903488993953988,1.1575520840632223,-0.8381552904364292,0.11263021053303528,1.3027688088137634,1.3283183021657583,1.0135103333842828,-0.7006475934471942,0.809575977182541,-0.7976944546324536,1.157031405190298,1.1128512334493954,-0.7966718209748915,0.755913854702246,0.24539822465122813,0.0538954209267984,-0.8929506102039156,-1.0834817237769068,0.7241400178989886,1.5436352707343688,-0.007028050999505314,1.5497091169838115,-0.9033054009106414,-0.7358494439611153,-0.8146880624533679,-0.9968598378238461,-0.8518310977378639,-0.4729516540827607,0.32380988952739104,-0.9250737779399438,-0.7263709228374505,0.13779689518009558,-0.18414588898550363,-0.8910544608032175,-0.8180172333378642,0.7096833174824047,-0.8693325448539425,-0.09879023611518825,-0.9093355894916136,0.07187152155814387,-0.9514345621127106,0.5209580546940614,0.8857160208021586,-1.0449854373092657,-0.601993421249091,1.9737717204846599,-0.9448716966136862,0.44253509022120624,2.4484595770177755,-0.6701722233084378,1.984777642078804,0.8574538408679233,-0.823848860888974,1.180239021988854,0.8025491132979019,1.0353947094195142,0.2904682724821028,-0.7739343931411647,-0.8804985127760049,0.05736819071029024,1.007765907760681,-0.8042081497442376,3.5823652226959752,1.8919435704455065,1.4466032401452813,-0.9428465067813269,-0.6045237988912333,0.08852794230542965,-0.3968691994777121,1.18152301835971,1.2798876192850492,-0.8688727737792616,1.688366732538083,-0.7851708593724122,1.7955253310423254,1.0436582772923344,3.4785173757762875,-0.032473085219174525,-0.9057617238584836,2.270399560318868,0.48443632574958995,1.7379660381186492,-0.7960635740017303,2.68678915401365,1.558450449835639,0.6288256249121096,1.6771536686554938,-0.8989586063878651,-0.8119991546230855,1.9601746556829303,-0.44955183915497904,-0.8562691976201259,-0.32664299327590324,-0.5839844865280106,-0.7850388147034552,-0.2578132181650533,0.05537277224315379,-0.3787722793378998,0.5557696961655197
SIDM01155,0.2250578598557212,0.8459490080887974,-0.6231841427910776,-0.9900337441029871,-0.8045610682580828,-0.8887923068142609,-0.5639770855014993,1.0317298675654432,-0.8156062056076708,-0.6470940255424606,-0.6718626764618312,-0.7664132158003153,-0.0007707345812583203,-0.6310590878670524,3.1229301572750847,-0.5515412057574922,1.6426541226071936,0.7735919558658539,2.449029804296149,-0.812626443960015,1.1243220988453106,-0.8730940172018222,0.31979136503621447,-0.3811358270640432,1.2913703845438544,0.5175215510099777,-0.7081412096734075,-0.5813764098854357,-0.7853216499246286,1.4161784615071555,1.6520790322318362,-0.7480593656236171,0.42936690030577623,-0.7069687425013937,-0.35535670018909515,-0.6165461978697114,-0.9552756512773363,0.4441646046088278,1.0252538112135385,-0.30079154807650904,1.8079016776942876,-0.8694488209572278,-0.9735652793947286,-0.8546733233711337,-0.926469167198455,-0.7318576850205458,-0.5040853276124206,1.446165749771746,-0.8407723095832595,-0.7392335576824233,1.0436043548975478,0.0014373216488639928,-0.8999895157147608,-0.6402730184438374,-0.31730912140036804,-0.8336239833669642,0.11206769601147143,-0.7006669628056431,0.7862647825108685,-0.8849780429064722,-0.7865320405909744,-0.7164063702822823,-0.8773884599497149,1.3533531876540377,1.083634027424105,-0.9342485552980184,-0.6652345909129799,2.650143923979346,0.7829524921986554,1.5314623213505223,0.9444983124017181,-0.8307562495689359,2.1842336392290496,0.1680566806351823,-0.3243934393015855,0.6317919748808336,-0.7918680680007236,-0.885639529989207,-0.2146167712685482,-0.48000131845194455,-0.7904997632406745,3.732940996989851,2.5171506295006107,1.2593258331658332,-0.9219589925281045,-0.04611289874687627,0.08510123275563013,-0.29912744351668036,1.4492487993746328,1.5508677749921205,-0.16356405641242575,1.769076632394654,-0.05199619607373873,2.4409851418645983,0.978525911011227,3.073403650823516,0.010411705625909012,-0.5706604079399593,-0.4798721347395217,0.30525462934543457,-0.911611089818772,0.13162379840298008,3.1649660115818476,0.8696212061308819,-0.3390351669344319,-0.8094843826810196,-0.7800404371783202,-0.8785437288845642,2.04681421946008,0.5573824494585027,-0.6798403746551523,-0.7436476318387273,-0.8423625232441945,-0.7871432979150357,1.2928816083254573,-0.3035008662222581,-0.877094325161136,0.2851638557740463
SIDM00224,-0.12570712650003685,0.3795143462543395,-0.26360158891446595,-0.8905957485474956,-0.7551217027791673,-0.8865688804819979,-0.6371441675926577,1.2793116685260508,-0.8178699881118164,-0.77833402503284,-0.7431975779217663,-0.6489509213865753,-0.14579332546923207,-0.43442293979392144,2.834893886789347,-0.5731355048044783,1.4498162501009324,0.8794679658074456,2.5694288779230168,-0.9151451460521611,1.2349779800001373,-0.9005896554186269,0.3274280662986732,1.2152277258806952,1.2553454828999682,0.2679026432531028,-0.7017351743367587,-0.21916917663518518,-0.8329481771419082,1.0512642282388023,1.0800196977835612,-0.8675504813544406,0.25710858015050253,0.8752676033989975,-0.03436751723055759,-0.823307946650201,-0.9592053822907378,0.9101710681257831,0.5051731189302608,-0.374599652946188,1.6735181318686954,-0.9107685763303609,-0.7676696101543095,-0.8070463683022548,-0.9837164838664851,-0.8177212527563268,-0.3170596978454049,1.1537937719544313,-0.8631604821717693,-0.7574998158189276,1.39971302708739,-0.24114393744528814,-0.8393743483440749,-0.7793049388298307,-0.44160602990399966,1.2178584494346665,0.4457697712443634,-0.8757116311033883,0.636709007904301,-0.9924219294496596,-0.708727996070348,-0.2845895005195534,-0.9233518722809806,0.9206113524871459,1.0244798757913811,-0.7809969740234515,-0.16505964430045691,2.6785184774457895,0.9181433453132324,2.327022289022911,0.8705593985304712,-0.7537508121261541,1.8750100132326357,-0.004321475010351461,0.29908210913645755,-0.5071928417862639,-0.8249434002873446,-0.8364654970666939,0.706366034974192,0.23718124658227843,-0.61547568932692,3.6847785991157758,2.6001145816965963,1.2078768440861027,-0.8888465479282182,-0.4514347623495092,0.07712397669511847,0.17207271101771077,1.6061536159515433,1.40701362261901,-0.7016605246761279,1.734729337039741,-0.5232662844072141,2.462804162829113,1.1520907343946396,3.08874420815539,-0.17430132728744127,-0.7639793472676002,-0.624161689160856,0.40417842817265026,-0.7329274572660058,-0.7114608556855728,2.8151484747601416,1.1903608246491064,-0.1581882670195398,1.2630033492806663,-0.8574090055978091,-0.7958181902323563,2.0821114405291428,-0.4560293759526928,-0.8741172719744126,-0.8762012377416128,-0.805651058865427,-0.6731115812194185,-0.5782537885704856,-0.245481897210305,-0.4998245436077955,0.6527852032805777
SIDM00783,-0.794126800120982,0.12639434992453896,-0.747282521246368,-0.2620697969823033,-0.8167944614316807,-0.849779040226683,-0.3933631188013826,0.9767393679230376,-0.6311097333853122,-0.6090393443457963,0.479627845798629,-0.7751928005187183,-0.16433492393168064,-0.6161933850999223,3.0769925052974085,-0.8892236461510445,1.2282180204531403,0.30580716243464723,2.4364521486186157,-0.907237981131459,1.4488563386788433,-0.8895359182934794,0.5224710263244614,1.3080791679848414,1.3410109655959324,0.8330509782272281,-0.7706134328786703,0.6510089811886003,-0.7519287696916487,1.5884514832907395,1.1195889567098962,-0.7873752438828491,0.6116569736242755,-0.36688285900482837,-0.2803708625934762,-0.7114394129460032,-1.0255811510446857,0.6401442167005115,1.5282471911642288,-0.13879668618689686,1.7550662205718783,-1.0249756003431458,-0.44570638707471916,-0.8972203486035988,-1.0187750540568776,-0.532169766889999,-0.5226640219034661,-0.0012952727557865313,-0.9585169189966792,-0.7584322675180806,0.6744788479971373,-0.23391591764665,-0.8752831129550017,-0.6743679067172172,0.34494239406325755,-0.7582532172790154,-0.4215546067215151,-0.9481267274024677,0.7122944563560342,-0.9147415205944229,-0.6528279240803383,-0.31368635800182737,-0.9160851429416808,-0.1241380066947655,0.6736824105026392,-0.981554623113051,-0.6981010095183144,2.7358197007083698,-0.630369478575514,1.176212138860013,0.4391826884735662,-0.8016071386549489,1.2582372817794858,0.41604955296301954,0.809155689059182,0.21071971347803217,-0.8074199679540187,-0.824222938693582,-0.021042420695030803,0.8347601450857968,-0.9597467630141502,3.6739928895438347,2.103118705397832,1.0671521674781155,-0.9152685317439886,0.03111967779909224,0.27962324353729556,-0.5414351150626856,2.024165544574931,2.093523508981542,-0.8228207839722523,1.474446167336643,-0.7948227642363933,2.4510935913572007,0.9180781572267724,3.274537604557298,-0.32360912712760714,-0.52456822684208,1.8835266711671255,0.15520243119976207,0.5296580855978246,-0.3123598923381434,2.229624801991343,1.477906189531589,-0.3306284245380911,1.4451698049236457,-0.8202510927888862,-0.8491461660049884,2.080535091795395,0.2912457487869103,-0.9046574036653569,-0.7332698221387998,0.5850589106749512,-0.7602572373536498,0.9513494941202204,-0.4192126175135568,-0.4629248542462005,0.7810710000252478
