,ENPP2,PAFAH1B1,LPCAT1,PLA2G3,ENPP6,LPCAT4,PLA2G4E,CHPT1,AGPS,PLA2G6,PAFAH1B3,PLA2G2E,PLA2G10,PAFAH2,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G7,PLA2G2F,PLA2G2C,PAFAH1B2,PLA2G2D,LPCAT2,PLD1,PLA2G12A,PLD2,PLA2G1B
SIDM00896,2.2187504905185014,1.4696763112902005,1.2798134325852282,-0.5776673086111119,-0.6816776101793548,0.7225358291150871,-0.7721756066824831,1.904615647438403,0.917474785039322,-0.5766390122018153,1.277459064811281,-0.7557568461447104,-0.8745978466758855,-0.4740643181797764,-0.8851240806490425,-0.9002286355560707,-0.953419766114631,-0.7746558636184052,-0.8719820855386993,-0.8850180516489087,-0.8374509729732016,0.16205775488460653,-0.7411943410634367,-0.7337279954055274,-0.6588377219023407,0.8333977874053587,-0.5948786272400971,-0.8537986286571235
SIDM00285,0.6510372827278619,1.3759917381621705,1.8221185315221111,-0.6540496933778106,-0.8136437870435174,0.14794006325202338,-0.9162284991182068,1.1553239669858921,0.5094664304907224,-0.6972438717262273,2.479575426669453,-0.8025148475372782,0.07206879157845214,-0.7011966675793716,-0.9680238825201509,-1.0848707387716758,-0.9798431875908297,-0.941727115561445,-0.8920551069683349,-0.8393543783819527,-0.9014313582079774,0.3990837162023558,-0.7807541368260351,-0.7200324031204769,-0.7890129633829099,0.7318266259198621,-0.5639071143399762,-0.9237820001980207
SIDM00930,2.5770780082670535,1.2026977221854234,0.8310042294536766,-0.6427934403106215,-0.8493724016754245,-0.015505811703639778,-0.7754433177868008,1.7459340512769457,1.2248984308761526,-0.800568366117048,1.367785797171775,-0.8030285147256168,-1.0538544500742506,-0.5632921059492759,-0.8978575741228708,-0.45538614529254046,-0.9628827853356482,-0.8836651601435593,-0.9427491803566295,-0.8237671946064109,-0.8687445018345096,0.23971594922423897,-0.7972009062173182,-0.5466804373684319,0.1696001743547029,0.4299527793678788,-0.5534325250386178,-0.9087591806131325
SIDM00205,-0.8062168531069651,1.4370935300236063,2.0171448637659455,1.1246982967223986,-0.8625705404460967,0.3710470129998549,-0.7976962664460329,1.5670569498460574,0.2767638826886263,-0.6010675046040223,1.989845888848384,-0.8402225612476348,-1.0091047229512986,-0.7765101143846612,-0.8868200839281698,-1.0411855072682015,-1.0113012380365622,-0.8939191051730571,-0.8523111115161957,-0.8302466144069659,-0.8139874417563803,0.1133307277029501,-0.8334853914879458,-0.716947291554914,-0.6049378701942888,1.414670822996221,-0.5644391668948622,-0.8507756432995206
SIDM00535,-0.8281679326245976,1.6094698201834456,1.5450991908905625,-0.5441159994332876,-0.8462389358125184,-0.1468441287695436,-0.9272419795123814,1.824369134626863,-0.42053243992683165,-0.7024323354833559,1.9837891752285277,-0.8435304032182505,-0.9731995607532992,-0.4470458082168096,-0.8511522813880554,-1.0943456139245604,-0.956900238946431,-0.8402611945291354,-0.8710346174491448,-0.8784645757414964,-0.6104881434777605,0.15194293955533295,-0.7792341117476358,-0.7884641886140152,-0.7290040314604065,0.9207289458228913,-0.4385572647813617,-0.9517711320816559
SIDM01175,1.1590699983375077,1.275724979307871,0.3619024960345163,-0.6364034180171583,-0.8815080423115494,0.04241229965280921,-0.7799617772847753,2.010223220423471,1.141688689060653,-0.7122171105842664,1.7702079571874678,-0.7328081406966588,-0.908319734448018,-0.2572155860565357,-0.8970100004012365,-0.9251989941341101,-0.9495621275287947,-0.7633079116171043,-0.8455012515983309,-0.8871759603492814,-0.8380095793613385,0.06139093593395678,-0.6977708802843686,1.2099504684193185,-0.2632858059417549,0.9934089851081291,-0.5185920947024261,-0.920600054892279
SIDM00832,-0.8961083381396034,1.3524488971763051,1.4177794699284954,-0.5818814150298115,-0.77283017584864,-0.10856416153805493,-0.7867432509349558,2.333157526248682,0.7654053448906772,-0.6667270899606513,2.286253313608246,-0.8165447019770992,0.6543610372077643,-0.3991113126875173,-0.7739758267234155,0.6706086693612764,-1.040787560500306,-0.7074158345535069,-0.5123182212419842,-0.7543711925856027,-0.7961826864090794,0.14944063674571262,-0.8029043606553572,0.32896548420180277,-0.16742981838531898,1.3353071397671525,-0.5303992082959164,-0.8866901018216349
SIDM00528,-0.8994843760157666,1.1526931213775435,2.219653383290911,-0.7222874727077411,-0.8393003085765255,-0.1404540173320575,-0.848961657296644,2.621933746394992,-0.7800054963425167,-0.6715121522182197,2.291673804572874,-0.8367506423589505,-0.41423776046317967,-0.10379520555729366,-0.9165083693843984,-1.1591929716142764,-0.8800769815996314,-0.9658983803432041,-0.8422830520524474,-0.9554647274137934,-0.8172964885812276,-0.0596346374473379,-0.7804117052369915,-0.7538003334371789,-0.7353226586774321,1.5224764229176464,-0.4996791198260482,-0.9629142840137447
SIDM00371,-0.8083565355723195,1.3265615271080757,1.6145951282564714,-0.6445311236790399,-0.8617928058704332,0.9172527242255553,-0.894519780112886,2.0175153990569132,1.1541562629576474,-0.7107969413601002,1.2950046321685955,-0.7314714874338815,-0.7579773983020722,-0.3317424875767829,-0.8909486236830907,-0.9359494645636973,-1.0738736883297548,-0.7358564009992383,-0.8545312084645994,-1.0335847078364668,-0.7833317892725588,0.5111763759593732,-0.8274152615854657,-0.547465255387987,0.46214958715622523,0.30728982713035063,-0.3489044680009172,-0.9097873729112604
SIDM00688,1.6358944978246954,1.7142738496582048,1.3219769458341681,-0.685004098927597,-0.7356391627681821,0.3610552152892811,-0.822384719878922,1.6714506881535216,1.0278776634387892,-0.6398144130773915,1.5480160046837088,-0.8686707878760661,-1.0302210399325744,-0.45177944400462805,-0.7662127091093031,-1.0665062590154357,-0.8068729701682197,-0.8660777676823158,-0.8994101400453584,-0.8012531509742821,-0.7753894138575042,0.051292083025513004,-0.7046864930386604,-0.8018705365540318,-0.6793275860838925,1.19262622099935,-0.5819648433016376,-0.8980958185214793
SIDM00583,-0.8645955942714597,1.5161737722705437,1.7354740614147723,-0.6013685502683542,-0.8212863209484067,0.15000169490916518,-0.8421859264882292,1.9940164016209092,1.142305219450218,-0.7693753762755963,1.7659823648839839,-0.7935872349688687,-0.6632248410219523,-0.4098794183604951,-0.8088124632352114,-1.2075542297407797,-0.9529312169935091,-0.8464488477036037,-0.8817410631626186,-0.9964933502917213,-0.9450278055827467,0.5232029845211369,-0.8156480619458115,0.6989247541456413,0.17078555009566324,1.0537587511309792,-0.5157722920358297,-0.9278182452359487
SIDM00188,-0.6257432913735711,1.6374392283233268,2.55015946667565,-0.6816058330976408,-0.7569423582501754,0.07067775870361692,-0.6914472138925712,1.9028946707329402,1.103863783103022,-0.7632862819555466,1.1565142254370064,-0.7747582452163989,-1.0042437136994256,-0.5836420335574468,-0.780342356261708,-0.9732980876796037,-0.960822000131311,-0.847808723894721,-0.9008815547963788,-0.9468568183918289,-0.8036430613862314,0.2207250129962295,-0.8042130352325302,-0.7351162595560582,-0.033226026024080126,1.009984806499241,-0.47957117309692604,-0.9608226970017935
SIDM00096,-0.4893012425116929,1.6344187451873933,1.8283487266201082,-0.4557585491068668,-0.8102209326322701,0.3471729330339247,-0.7285102513698347,-1.0124574032922589,0.9820242837270132,-0.7123998174602444,1.99502024822419,-0.7767980978907294,-0.9439973201287639,-0.5331618983090524,-0.7975429326015456,-0.8068653023065334,-0.9401578854363389,-0.8106505133698151,-0.832434707452099,-0.8794401909954283,-0.792398964381417,0.1355431270796985,-0.7723092021039205,-0.7340459682975791,0.16228402526082977,0.7431393546912493,-0.48700788409767487,-0.9624636314476174
SIDM00379,-0.6125465831977286,1.2933646705588566,2.260047661828884,-0.5686980484918047,-0.7268808819414629,-0.0702782569059354,-0.806539538942272,1.9227250626044783,1.3266460645571228,-0.7734903093548708,1.3363257588053858,-0.8031272092935157,-0.8561179041456312,-0.46217607023015184,-0.8273085863282683,-0.996106608593254,-0.9759994998959703,-0.841721790565206,-0.8263623294982215,-0.9939631172119465,-0.8232802072002664,0.3428950411072825,-0.8247374243184203,0.4611805966040248,0.5646130774593822,0.9500209082365393,-0.5562537453294385,-0.9632177794796448
SIDM00381,-0.8704431768497971,1.3389527901509308,1.1077607243652887,-0.7283826482749104,-0.6619646190247439,-0.23754252292145955,-0.8850548252960404,1.8858658579720113,0.7814826138372172,-0.6816783023483967,1.8135904697735339,-0.8172000455258164,-0.6884077345398539,-0.3277018083054602,-0.8775897014439659,-1.178979461045022,-0.9328879308547497,-0.9074917471984226,-0.8823877025700966,-0.9948965529683372,-0.7241186851235561,-0.14921776214130394,-0.7989231514258467,-0.4099897714030002,0.4192162203451597,1.5988749137114573,-0.5717060472861729,-0.878700575135191
SIDM00606,-0.840623058692821,1.3198652815917007,1.889227530531497,-0.697055420098023,-0.9275972620030257,0.5532884074022332,-0.7678461037780118,0.768273497504093,1.1871290076811232,-0.773437978413469,1.5490774008121277,-0.855990626122128,-0.7722824184689512,-0.5456737502467891,-0.9058138384089819,1.4907949410159322,-0.9818379472455689,-0.8451133969203025,-0.8846029403930333,-0.9033936408096895,-0.8521221252249541,0.29318617855421286,-0.8002972439941531,0.7986032037695973,-0.04634217725515358,1.2741584320019972,-0.4235979963925561,-0.9826889434031821
SIDM00541,-0.9561399116399041,1.8435235287228486,0.567754405993184,-0.7073042094016149,-0.8254878248147095,0.3762326629474353,-0.8501574264117886,2.3108749582863832,0.8808157543761037,-0.7336948333898584,1.9961894973994296,-0.7939889462708415,-0.03181858853378204,-0.5597074164157628,-0.8438218581983743,-1.1289068603318586,-1.04125687251235,-0.8025590925115285,-0.8003048640148436,-0.8714148986063334,-0.8329578488924839,0.1544892312147953,-0.7749818132540767,1.1724907563192928,-0.027242576806171162,1.3566093493391747,-0.5037091666797546,-0.9112567725163946
SIDM00808,1.9177404066042962,1.3233666402094482,1.2687020642777573,-0.6271661211405697,-0.8621015598449465,0.251464776467938,-0.8710954917203388,2.040603971459875,0.759446532390238,-0.7104460469138281,1.4747500309812047,-0.6475893053215854,-0.8585746511923505,-0.3208268621665652,-0.8324951051848573,-1.063685326928143,-1.0348646972838624,-0.9016471328462606,-0.8772205070123005,-1.0122735759029262,-0.8585746511923505,-0.03362530922703749,-0.6857402630027557,-0.6745014091273438,-0.6981972687778393,1.2899589827041258,-0.5923728869991906,-0.945936554973667
SIDM00377,1.6557535154285157,1.5951084872791803,1.5794253636241715,-0.5699730028354858,-0.7848611581995791,-0.05005345044481343,-0.8733699675512007,1.2107997368186303,0.9893455208469975,-0.7598347444515213,1.2252775170911288,-0.8680284417788783,-1.022226504760062,-0.5180135115102865,-0.8477171449192851,-1.0052401011429106,-0.9681257356517828,-0.8823049347494798,-0.8327015594487486,-1.0335183663718728,-0.8463312826648693,0.1908177993755897,-0.837539517280337,0.361669897795043,-0.2328011162663973,0.7387896537104531,-0.45137026424821286,-0.8358324016243759
SIDM00289,-0.8906298812560665,1.6053078747335154,1.3959444996458497,-0.7172556865673934,-0.826015026840664,-0.1929322365317043,-0.8665596952251189,2.129108560460385,0.7367281941038138,-0.7267164412217437,1.7157863147388197,-0.8230033254485981,-0.8599859511669087,-0.38818624752605524,-0.8478615817086285,-1.091094188475577,-0.8563516883169258,-0.8563516883169258,-0.7913628351771017,-0.9256142699323006,-0.7360726575557275,0.041857369293337575,-0.8447591431582319,0.47966958938333576,0.050636133557018737,0.5550234132715862,-0.5102270636065158,-0.9043612614524835
SIDM00064,-0.8638792757434185,1.461016633986019,1.3501747431396598,-0.672343121764272,-0.9113744559204707,0.08241857996170963,-0.7645997104313892,1.9736506220068502,0.9365709585864455,-0.7228600657904425,2.2406584717865248,-0.862102351961414,-0.8702653142617914,-0.39195912282518997,-0.8681973367869551,-0.8138570051565512,-1.0421443544611726,-0.8485558453936213,-0.8266375961554778,-0.9247492917416841,-0.770429188359832,0.37717758168541254,-0.7582888706909394,-0.37247796729798527,0.38068739090945025,0.603608162675989,-0.5711941672930613,-1.0001521925110706
SIDM01097,0.9188028568180086,1.3462253157319815,1.4040167521019118,-0.3924021595788525,-0.9588709770560147,-0.06364511697009967,-0.8178495124991992,1.9502161865994627,1.4127570450610576,-0.7144898932877776,1.9266621796211998,-0.7343828698637513,-0.9060749521882069,-0.5732644660734595,-0.9247260721247111,-0.03773811573550098,-1.0329253200999926,-0.892891140597079,-0.8865414908968311,-1.0231281590605037,-0.9622020390181405,0.059776058973580876,-0.8134894328610913,-0.8229524775320843,0.10983364486343272,1.5736941134176163,-0.6175741733358436,-0.9471131083243715
SIDM00350,-0.7754765646164015,1.4875294633430691,1.7985192979752798,-0.596104328699797,-0.7868339260990264,0.7190344143887101,-0.8745339595144178,-0.8098111864751051,1.5672918149801027,-0.736129546264542,1.4371902209596483,-0.7321885772846765,0.878334478728798,-0.4961258669521283,-0.8523420648929944,0.8289256674534042,-0.9809986957972736,-0.9155319257498505,-0.9404732531719522,-0.8361086324455796,-0.8235780938439886,0.0788137632297585,-0.8105638037439955,0.17985212638087458,0.4391830799369161,0.7885115795542222,-0.38320445962461974,-0.9317743325678222
SIDM01163,-0.8829200568676624,1.53980119893332,1.7504650460718465,-0.6418628331406762,-0.8533464885212997,0.18478444963107157,-0.7670745702918338,2.1818622591702934,0.23452177071584243,-0.6777202396379904,1.465582676126112,-0.7574769738470538,-0.9251402376930188,-0.5103545379528577,-0.9237798311043415,-0.8494069507815736,-0.9751431999401142,-0.768048533813348,-0.8771739003649428,-1.0631192177214195,-0.7684238294487893,0.041569386117540345,-0.7350227398833534,0.6901906769897606,-0.5542205061787965,0.3619620355097717,-0.3684961388904511,-1.0246172202964547
SIDM00375,-0.8714917945686544,1.615717814036344,1.3246053048663826,-0.34772689548104735,-0.9212783259365213,0.4090046095623507,-0.9672976763509875,1.1162752236141937,0.9954569072675162,-0.8212985641174755,1.7715973671428347,-0.8197747103940592,-0.8170167054456328,-0.5389880747537935,-0.9065119044413092,0.9078566240029382,-1.0073792138934392,-0.8895009270014251,-0.9379271382108261,-1.0996388240965167,-0.8047273038514432,0.16616052992824268,-0.8815990532166678,0.1075798784403545,1.6226637340852819,1.0468556436606935,-0.44334510824243467,-0.923481904418491
SIDM00600,-0.8381910594198289,1.4155655213044642,0.7088023623371507,-0.6648769985900462,-0.9251900216968559,0.190297949211147,-0.7858262494187126,1.8590066150212592,0.7137719738200251,-0.7317358722107574,1.3178136463680923,-0.6648163479749113,-0.9261755628678184,-0.44391959148896326,-0.8480380675225327,-1.0509848807666817,-0.9651856154339752,-0.9426523197959358,-0.7686467346972037,-0.8343695761508767,-0.8642084134113686,0.23322623135512738,-0.7619848417659137,-0.6133356255255387,-0.1978283748289497,0.4272475939266881,-0.4854909089906915,-0.9919850698638913
SIDM00367,1.5725954347748967,1.5229249370053721,1.936198477574832,-0.5816203710669323,-0.8689488255948319,-0.007203959350187712,-0.9453052228905642,1.7141344160397711,0.9721912971412227,-0.6902584903895301,1.714202300919068,-0.7712098652579528,-0.9607172737461669,-0.38834751892492836,-0.8644743624002038,2.8938399446782532,-0.9185204016737599,-0.9220949791244194,-0.9003616565514777,-0.9456692076165193,-0.7929120308309244,0.5603660927845829,-0.784984573985867,-0.9417720088965279,-0.7787155892415694,1.1398656678840806,-0.40815552957668866,-0.9244163774629465
SIDM00632,-0.8410637543339939,1.3957225452965756,2.745494989429769,-0.7248108707228387,-0.86029939212507,0.19310317747180297,-0.7860275616762031,2.0425146672513423,0.9112867813877682,-0.6446519124467746,1.219860746851022,-0.8299838442595477,-0.9851935644218799,-0.5223439263180417,-0.8586591314152007,0.12812783320725069,-0.9950361614642939,-0.865663642579993,-0.8554403765999655,-0.987881341333324,-0.710077796762133,0.009669517958112632,-0.8105275106520027,-0.7077050348877529,1.2381312375734657,0.8708714726507704,-0.4815225842672089,-0.9033749612413149
SIDM00550,-0.9157923855578364,1.5479908949292334,1.337856828943468,-0.23910469480862426,-0.910241984407901,0.14521140451590278,-0.7437826074307466,1.4753287617948836,0.8454788783050793,-0.63290144381007,1.5705214007925583,-0.6330673110071698,-0.9051279738211168,-0.7012627094508005,-0.8696604990351613,-0.8875193744814838,-0.9469780978140868,-0.9036709544078969,-0.8620937165755423,-0.947516906211164,-0.9100904525027069,0.3167260547865329,-0.821520621554651,0.7677450075134379,0.9861237975445017,0.8966573135903196,-0.24987021771274037,-0.9393393297310267
SIDM00230,-0.9221218276673556,1.2092422273419985,0.7606359023540818,-0.6869545753358138,-0.8132560933406332,-0.19086624682120895,-0.9286184388428599,2.1448758397578422,0.24464894228752698,-0.7661642473384734,1.7095915470775138,-0.7695566563258032,-0.7225527691684975,-0.562694186987603,-0.8841408732858191,-1.069201683565677,-0.9762350823353633,-0.8456557538590682,-0.307338850329876,-0.9544322425706118,-0.8069045014568728,0.2779570074956127,-0.856369382173213,-0.8247610552858078,-0.6367822218953808,1.5994507649524938,-0.5629845957753582,-0.8773352870243988
SIDM01206,0.6327826412549841,1.5520887941221928,1.3712336179401496,-0.4425324965820997,-0.872157027687967,0.3536080730369185,-0.9043025428033755,1.8771183972829761,0.9613045191250779,-0.8165381895437024,1.9693144267980058,-0.8465184688012095,-0.9175120730731211,-0.8308926188190058,-0.8709036413224273,-1.1149165906457954,-1.0361776894829098,-0.8803966776705435,-0.8569132909900664,-0.9537987746599131,-0.8207290051014726,0.015513321458213507,-0.8260023990189375,-0.6685227118049614,-0.6850469472312044,0.8266143217875561,-0.49902083592936697,-1.0055816263094968
SIDM00127,-0.8460095473477902,1.4018093767531628,1.524665814937462,-0.6499131168811485,-0.8883772173657574,0.252282557967582,-0.8509518640659849,1.3343555453690936,0.9714087602548989,-0.7217281626064649,1.4370546592824256,-0.8114058229687734,1.0597524432125707,-0.5400061733308682,-0.8637156011062834,-0.060673001767650316,-0.8770370280807387,-0.8901594554125692,-0.7164141760797275,-1.0150332111625424,-0.8513498299975167,0.019891828301220927,-0.7951093562406549,-0.06291134118825947,0.5903992925052594,0.7989797552201714,-0.5360974387912006,-0.9701547950974928
SIDM01042,-0.8442822169652161,1.187494786925672,1.3138149945897029,-0.4634003327128233,-0.8684776009348484,-0.14727374273215382,-0.5998229446492717,2.2903710913554987,-0.3113149779213447,-0.5993345433812687,1.816665056343365,-0.7771997210240116,-0.9867542265252358,-0.2782657194996811,-0.7473066074065438,-1.1720201821263827,-1.0132718432806036,-0.8937145814854359,-0.7823450882407815,-0.8746925257441349,-0.8300804687406517,0.24798301286327307,-0.702208686909434,-0.6257625001041638,0.6776507986876094,1.266736425819929,-0.5334114641067058,-0.8655791823165709
SIDM00491,2.0547944440137416,1.463771773048408,1.801780269293828,-0.6158796928725382,-0.8759594175840755,0.5019900010836359,-0.844442627574253,1.5112482410724584,1.125354482322713,-0.6956503132549292,1.4964768235057342,-0.9204854761612015,-0.8594119118350305,-0.6795741668664502,-0.8751620611857773,0.9487466362603939,-0.9642871170895149,-0.8191468721065052,-0.8700433574254496,-0.9001506310248624,-0.8329172641915017,0.25287593685639403,-0.7351202967493418,-0.3940102152119737,0.8159700278705694,0.3071433211166274,-0.42981973424576386,-0.8145156574195557
SIDM00488,-0.884293860651952,1.273524210110698,1.2559485456476305,-0.713695431002068,-0.8371229985307773,0.04019722093008885,-0.7935088630129905,1.3914128526496532,0.8182157150177816,-0.7716407544581377,1.5175473548169358,-0.826400183980512,-0.49627119322499297,-0.5144995118531226,-0.9658694988169425,-1.1569615436609986,-1.0454487032636164,-0.8320868517693842,-0.6819860729361188,-0.9681911627174498,-0.8026005400879567,0.1854371314412964,-0.7776817901905357,0.18649328698187848,0.8723478819214934,0.8057281120919256,-0.40054689603430166,-0.9416849499592362
SIDM00190,1.887862367332692,1.073320415826136,1.526059237211112,-0.6471632694498888,-0.9375294239480505,-0.08970794013211945,-0.7759493522065193,2.3107984722497585,1.3801892925215296,-0.7265245047189202,1.3100020397096648,-0.8350443423113062,-0.9490042520261306,-0.3590000535442959,-0.8555476799313645,1.3447340505266208,-0.9545029589530036,-0.8463106837552546,-0.7945179554915521,-0.9459376417160624,-0.7710988216207244,-0.08613042319932562,-0.7722356017616555,0.023578343519666478,-0.23324370965798302,0.6637918050480992,-0.5789043891785971,-0.9516067658798063
SIDM00542,2.4199943767649614,1.447747301993821,1.7503217924356171,-0.6682475071844066,-0.8662322120871815,0.2721864192172435,-0.6692602769143434,1.7632114254614988,1.0697545323610984,-0.7757732862059656,1.5887150885745933,-0.7846329246254826,-0.9595455857726575,-0.37071275534059794,-0.8888065917933521,-0.031235377781783112,-0.949621087874852,-0.8570128323634154,-0.8689788606654893,-0.9884298574497249,-0.7910102686079307,-0.07469694844995467,-0.8211489034834955,-0.6657463897523496,-0.3722214690543006,0.9215462243090675,-0.48261500402698465,-0.9020528099905696
SIDM00198,-0.6162827157912875,1.5473417281800586,1.8786482163515228,-0.4057325042851431,-0.896762018471884,-0.12496923484502477,-0.6773612212521953,1.5653704093089404,0.7944195576625676,-0.734728296124617,2.3322644128538705,-0.8305636138507815,-0.8604217702219147,-0.5579199526482038,-0.8266260248523613,-0.8693575157453777,-0.9384915926151935,-0.9383839495299111,-0.8353685012067611,-0.7970104431379461,-0.8455485635844584,0.29517802569854484,-0.8073857430588672,-0.5835044232851728,-0.464034233666636,0.970721783130098,-0.4929571758811523,-0.8907127031113389
SIDM00269,-0.6943734065028697,1.7887608317713166,1.6442299365300606,-0.40856741820589126,-0.8678886344160714,-0.08343890111478913,-0.7886054306829963,1.2667422522213958,0.5284899972806673,-0.7686721179396523,1.8614632695942726,-0.8731290864265329,-0.7145142339645693,-0.5711369603040711,-0.9757867327840298,-0.7664522015268274,-0.9361330892045158,-0.8791495123115223,-0.8682926559266705,-1.0175223736098327,-0.7450591370505805,0.02264867325534145,-0.831666200248791,0.3198276820076482,-0.2599323603441992,0.9701428951744017,-0.4714862488541089,-1.032820473592884
SIDM00621,-0.8280051683086022,1.5300742582158569,1.5826661664262243,0.39793916339475344,-0.9207225757413945,-0.3392587552249865,-0.7726510131076739,1.6181621498477219,0.38506762076116874,-0.727501418253098,2.628101946613114,-0.8945035889160744,-0.7817198399140056,-0.6765939492376011,-0.8893639770893118,-0.5403805491986474,-0.9275936467155813,-0.8236552399954464,-0.8653239493356232,-0.9303435681270436,-0.7559068034307834,0.2809959703922067,-0.797895638407247,-0.6431429489820327,-0.6576654791443095,0.9657790066910956,-0.6398734957027279,-0.8585515104546922
SIDM00599,0.05222335262512125,1.2986911532180625,1.7848547472825116,-0.635487448547934,-0.804915011473355,-0.13433550420971796,-0.9589214799215561,2.262124085792624,0.6193488217363025,-0.7241295028409341,0.9828641251622777,-0.8514169439023678,-0.8533827650131375,-0.4179430583547188,-0.8698836147547748,1.4511136367579427,0.28279156412702783,-0.8094834238931623,-0.919360670937288,-0.9874382610383444,-0.8314270151629267,0.15924267807344442,-0.8069957814178712,-0.2704093607693861,-0.49538012819751664,0.7694238625182013,-0.5676107898070885,-0.9080748744392189
SIDM00118,-0.9094873814901767,1.420229219182667,1.7077101539938275,-0.6067213094364401,-0.8609720615569699,0.2545399023819691,-0.8290362113053512,1.9764864697984148,1.0901345985628772,-0.7149562554679115,1.6917108185835912,-0.8187944647488384,-0.16212240619766743,-0.15519646480904206,-0.8895975671685322,0.10088365298026991,-1.0301480104613943,-0.7619390335277516,-0.7890405572763248,-0.8887104055228571,-0.8089747738589701,0.26949305728353706,-0.8175987101988295,0.5931540713550317,-0.037284941466120325,1.4630956757800981,-0.44757273205408615,-0.8428458776422486
SIDM00596,-0.8673741596273966,1.4849400264057393,1.4973426605740956,0.5412359541638818,-0.83223777082817,0.03246337017668152,-0.6871674035374407,2.037152016133905,0.274032617569285,-0.7269575135126345,1.7951742067706598,-0.8520423623642467,-0.9555016160860313,-0.3843024131588864,-0.8721961270670217,0.08870218522712535,-1.048916806956509,-0.7834065789507426,-0.7382942763513517,-1.0167704210297372,-0.831048336541555,0.23204787887321845,-0.8068221267468055,-0.17149501504904732,-0.43199797193462847,0.8027723000770283,-0.44530973804091467,-0.8781113862629863
SIDM01251,1.3022324420895257,1.7901926178036143,1.4162561555195492,-0.6047797768085525,-0.8007465130185479,0.034668774190709094,-0.6669153072425921,1.6560795683066531,0.7545047581831386,-0.7381199870843013,2.01289433462602,-0.8277082598604547,-1.0463381814759687,-0.4804602239453073,-0.7974168383221286,0.15258552842315362,-0.8936733000612064,-0.8879698759083581,-0.78706383011253,-0.868826155228329,-0.6891871845512393,-0.21946888632340739,-0.7559277234607162,-0.7374870603497458,-0.7649124890624841,1.250371784706152,-0.5803914137716706,-0.956357219589393
SIDM00197,-0.8819818512338093,1.34926299290313,1.6620878520379825,-0.29425442539006885,-0.8895985438041745,-0.062284476917528114,-0.7866837718999274,1.9832553116470517,0.20613567666494936,-0.6914314623644333,2.2492405587961617,-0.7489487709282902,-0.9122856704360939,-0.47547451973872396,-0.8387133048357673,-0.9913120939379939,-0.9268752088935209,-0.8288045793648142,-0.8248426444459378,-0.9267170842076927,-0.6736554663056502,0.19791983135855834,-0.8010012717468014,-0.4256252800428935,-0.7088712202096098,1.3882328476188106,-0.44785492250691245,-0.8926095638985342
SIDM00810,-0.8398150356053219,1.3834118473883246,1.8006602110467251,-0.5423034148599872,-0.8589561383197998,-0.1643007210993094,-0.8553036978947162,2.06450923244355,0.7603146658017611,-0.8314091196867617,2.4188749836150376,-0.7934723569711716,-1.0185610296586707,-0.31258221027057537,-0.9033670032353602,-0.5110578917576322,-0.984341911317967,-0.8532445182809747,-0.8964250098795579,-0.9969535465015116,-0.8663344372069908,0.07665204039532457,-0.82564778478651,-0.27113524531261834,0.12324360275488042,1.3748488287399323,-0.3750655150808317,-0.8772776512069138
SIDM00174,0.5869590157913877,1.44972215121974,1.6308148551979114,-0.558815392124643,-0.9075563555999295,0.07549022402053272,-0.9617038252707111,1.7991315709856561,0.9699583852885585,-0.6242950289514038,0.8383006910674802,-0.6779826285377382,-1.0428494861102195,-0.4708244967722615,-0.859844958555027,1.1372237022317921,-0.9868678937619273,-0.8725704121170743,-0.8682370307903428,-0.9960040152160873,-0.8434371419843741,0.18647356039147725,-0.7504623326995484,0.578253604311357,1.0381455477993997,0.8467119855785485,-0.45679893917701236,-0.8864532704133041
SIDM00487,-0.8823070044617147,1.1574785658812692,0.5944864163732736,0.9518421318619017,-0.8676508614628528,0.0881063772339827,-0.5636343059188029,1.8015466053774278,0.06976356147375415,-0.6818146872332639,1.6509076308592734,-0.7148231714905345,-0.025119932374231553,-0.2651707891223144,-0.40926499067751304,-0.9951561503558662,-0.9767231031100565,-0.8457665052576463,-0.8617703535491126,-0.6258886143728561,-0.6306171692416501,0.09471277824061541,-0.7802929410773389,0.6870983906981462,-0.4160620046601946,1.2328863107771209,-0.5263285905060306,-0.8510894012708876
SIDM00263,-0.11112445592920125,1.640834428251792,1.901396144184144,-0.017548669978246438,-0.8786608322766096,0.23267120451733173,-0.8835926106885466,1.8482225854035965,0.3624007127816706,-0.7145116263220103,2.0672119384259346,-0.8258495329730983,-1.012626644443827,-0.6296015194297735,-0.8923713222861304,0.21230175607867616,-1.052248562553782,-0.8622796119914514,-0.9140822189602265,-1.0602688589026639,-0.8394531717997054,0.1717420901665058,-0.8248529281631609,-0.6195735157264618,-0.737314195414379,1.1367097803186168,-0.4925556851513705,-0.981788405461478
SIDM00277,1.7584929902280608,1.4787512609428548,1.4329298375697306,-0.5622334195480478,-0.7536226609548027,0.3579960917692305,-0.7457672301430553,1.4615636327562522,0.9510259316850402,-0.6802233112026952,1.7366764614955392,-0.6361413924249142,-0.9559582031809727,-0.39416857453599496,-0.9076612926997274,0.6242840040770372,-0.9318649712367859,-0.871975862353932,-0.8423101979258223,-0.7732239209432936,-0.7768232181004213,0.406745735851372,-0.765897315150104,0.5929237200726801,0.5701149468160335,0.8312441287210253,-0.4480994747723674,-0.9151502931650287
