,PLCB2,GRM5,SOS2,ADCY8,PLCB1,ADCY9,ADCY6,TUBA1A,RAF1,PRKCB,ADCY7,PRKCA,PLCB3,PLCB4,ADCY5,GRM1,CDK1,PDGFD,TUBB4A,ADRB1,TUBB4B,PRKCG,PDGFRB,TUBB2A,MAP2K2,ITPR3,MAP2K1,MAP2K5,LPAR1,ADCY4,TUBA1B,NRAS,GRB2,MAPK3,DRD1,DRD2,MAPK7,PRKG1,SOS1,TUBB7P,PRKG2,MAPK1,HRAS,GJD2,CSNK1D,EGFR,TUBB2B,ITPR1,ITPR2,PDGFC,TUBAL3,GNA11,KRAS,EGF,PRKX,GJA1,GNAI1,HTR2A,TUBA3C,GNAI2,GUCY1A2,HTR2C,HTR2B,ADCY3,TUBA4A,ADCY2,ADCY1,TUBA1C,TJP1,TUBB1,SRC,PDGFA,PDGFB,PDGFRA,PRKACA,PRKACB,GNAQ,PRKACG,GNAS,GNAI3,TUBB6,TUBB,MAP3K2,TUBA3E
SIDM00098,-0.8060291514157985,-0.9025038868853924,-0.14645705387439345,-0.7836845427388764,-0.7800015885456807,-0.027993144139069646,-0.41599664772377337,2.9164721088543293,1.105522053320851,-0.7593485237630189,-0.5795655863626773,0.665712107089428,-0.18114498232119686,0.16092188721119316,-0.7667297356987057,-0.7641045864907532,1.4683677999181066,-0.4913077967410022,-0.8704796994391123,-0.7120796505923122,3.147270763353363,-0.7676440311455066,-0.35546314363972364,2.3555461692429267,1.7985337293991823,0.4539235577254536,1.3068758587456268,-0.16467097913554685,-0.21540672553855691,-0.7878179418311279,3.291359672445038,1.796453302028577,1.7461961434059645,0.3043844854751119,-0.9286332250908597,-0.7613004685494008,-0.2319080458766624,-0.7901112016416525,0.6227387380923055,-0.8913019433073875,-0.8167948648827223,0.45912016079758144,1.3875517393560706,-0.7594497336857401,0.8793701404188626,0.6298424319898418,0.5381557354456868,-0.44884928576069505,-0.6443211408023622,0.7716839201844539,-0.7096686924024369,2.0352465368759347,0.47466145476394606,-0.7040249172630424,-0.21048856730471127,-0.015275204031521617,1.094591316068249,-0.9464203173062392,-0.9379960808166795,1.3134537029008728,-1.0978162651946235,-0.9059245437365491,-0.8470211047853948,1.2025335526193892,1.8511579394452837,-0.803455950741208,0.5499793794924005,3.0050400125731116,1.1321681593471244,-0.8733002109344996,-0.012039698203085878,1.2943531923462372,-0.2582916525312735,-0.5715248512616656,-0.49171556446967946,-0.09262240124446872,1.3233249884045986,-0.7343614333780042,3.296301754517434,1.794837188342318,2.6870252754813646,3.035566551737471,0.7402565525815132,-0.8211878668730538
SIDM00225,-0.8727025722205657,-0.9758224191401184,0.15464606464079755,-0.7530931660013884,-0.002125272392928659,-0.5772367436607949,-0.3395311463005742,3.188203441102545,0.8348573535582411,-0.8488476625423591,-0.6925418439938843,-0.32273940766304543,-0.17546417428675942,-0.5744321943479519,-0.8691744583817788,-0.7771952030952994,1.980308896160259,-0.7833613864914792,-0.8843988187457227,-0.752753107340476,3.137953550881173,-0.7962875933653063,-0.4414125094540725,3.1078397779299776,1.273364272885486,-0.3108459098251302,1.7672558841865322,-0.14519044345305318,-0.10861826338875842,-0.769543097177486,3.36703442358895,1.8397846356450012,1.566287194929019,0.42574360123698995,-0.8756239934023861,-0.6786050719126439,0.12977833842911782,-0.7564358235114312,0.7242755066546729,-0.9223257293098325,-0.8383241352261893,0.5101479725257008,1.1051907729656958,-0.8011031505453973,0.7131763057173031,-0.47226253101766874,2.066718880545293,-0.7354948696723822,-0.3296282464786958,-0.3025741583060376,-0.781597723600719,1.4793973473238722,0.879071646217962,-0.8171621954713532,-0.2242276810265617,-0.6468956051636794,0.45785490047313177,-1.0075264756786408,-0.9328054231782504,1.686244133135445,-1.0765344012331477,-0.7145581299462648,-0.934589159113223,1.2799950175166515,-0.47490491979320887,-0.8893196744261125,0.5777383646671609,2.815618163194529,1.3346518022517035,-0.7480689765089361,0.34573161023310217,1.8703919748556093,-0.6429321888445506,0.4243523713420201,-0.6204290670227681,0.16266365001529862,1.0676929109318103,-0.7986584855898881,3.7102679442202877,1.8619847239218017,2.6685525500797525,3.0270883352826217,0.4854601931540372,-0.9898876536056614
SIDM00846,-0.8160778573495823,-1.026774682257211,-0.33627621821732756,-0.8287554539698587,-0.35416694299873475,-0.1028978268198648,-0.09333417930599452,1.9985357215016413,0.8698531163205813,0.3937068401889022,-0.4606867761581619,-0.28414790650247623,-0.2362535448708024,-0.5810323269044911,-0.842422781903957,-0.7946323962902827,1.574676662842355,-0.7840142529089674,-0.9156704493365773,-0.8246455413334073,3.200635809728699,-0.7174047400905132,-0.6792902674707262,0.963491426149126,1.1338849989723598,0.1130105514131705,1.8566577901095587,-0.1167623118493137,-0.29827224102224753,-0.7475649940252013,3.1011989368619357,1.689101416942715,1.582817379722509,0.40456292514070263,-0.9406000103870933,-0.813403079990477,0.14460164626888714,-0.8318561533844351,0.3263389430642861,-0.9586286318249638,-0.7927686464742189,0.3639110576930663,0.6951875006183451,-0.7795894915726524,0.821000478040949,-0.4729979716097495,-0.6946549758871018,1.6968147357110515,-0.5764061257774147,0.5993176665729504,-0.7976032453088218,1.395440090569525,0.705831098423714,-0.7356509393306963,-0.183706179605343,-0.20043567642814158,0.8443039235740261,-0.9608341839802669,-0.861563165215355,1.2436614277762335,-0.954076485180169,-0.8581107632567567,-0.8599989210613816,1.3703203669897301,2.313198637757348,-0.8749230617699354,-0.6221970427947945,2.6288732390534424,1.2126454426518778,-0.8352018782920991,-0.5613964904293898,0.06819443812019584,-0.6754688744994588,-0.6096609627953734,-0.4814328097931527,-0.0077754134715983195,0.7378641288639712,-0.6451276448687552,3.385078578005327,1.646271949271414,2.522871933888148,2.380122460464517,0.21964796207284376,-0.7923523396780597
SIDM00291,-0.8559538817816992,-0.9144662267930893,0.21050477281114974,-0.8348127039300337,-0.776404529382399,0.03326586094312384,0.04924003796153136,2.3904186651334536,0.9796559767371458,0.511977753015404,-0.6909879438055455,-0.5639027357226977,-0.4116733183264525,-0.7199247134540881,-0.815746635874774,-0.7666338313972199,0.9056579320036635,-0.9461536247537662,-0.3716215328667081,-0.6276946635567867,2.5910565381967356,-0.6818573122373017,-0.733915431515873,2.8094323306000892,1.2604308368381785,-0.11130492483994629,1.6589398477165531,0.2000184570606508,-0.6288878995938174,-0.6909276276027244,2.9146558463567054,1.374692858095759,1.8578936789144092,0.8556571961413694,-1.0222623665859742,-0.8252492780890999,-0.07534425483117288,-0.7121190691387773,0.5486812928608678,-0.8972274588602238,-0.8311376478951372,0.5321205356572491,1.0154145333144973,-0.7691996507680006,0.9450078501147217,-0.7010901879183482,0.7229042567854927,0.5906984465717973,-0.5630854193058626,0.08866594480700406,-0.7473389702426606,1.3093351293940643,0.9636772611317815,-0.7759404858109082,0.09278333378152949,-0.5589209865514866,0.24161993847503685,-0.9776725378688436,-0.6608908411989995,1.283029633516055,-0.968561472511599,-0.9053356163802401,-0.7270987731405768,1.3224217177528756,-0.2712521037798608,-0.7281861715383502,2.6962763297097143,2.558334350074669,0.6729617554076424,-0.9417033879599318,0.2206309646346633,-0.42046234334885796,-0.7428856796638713,-0.6689093570167366,-0.7560284637296919,-0.11111561826183174,0.9223479590712368,-0.7340416899383082,3.6210234142298496,1.5653585894326336,1.5257539132136284,2.5804299778223685,0.3993338302445021,-1.09388734276575
SIDM00520,-0.8683729903435581,-0.9743511250288871,-0.15327484864701205,-0.6883181841702584,-0.7979193729948318,-0.17032524321825324,-0.2605358055105288,2.6242442490870044,0.8454594995210262,-0.7736898172630116,-0.7181610452941495,-0.09266788333177609,-0.06554485425341598,0.7117283526172635,-0.8398768304302463,-0.8095592322281326,1.3516471158463557,-0.8355022047945855,-0.8786873852489093,-0.8593268556203244,2.976471963765417,-0.7610415022968393,-0.6240077015794444,2.9619964740535694,1.5326932560318176,0.3222024426315472,1.5191012332163636,-0.08419349359547441,0.7718612433661637,-0.83505345570581,3.079389524171233,1.533903796599923,1.6113510472933754,0.5000866377405552,-0.9044997379888521,-0.8559958988072475,0.15510760646554925,-0.863573645446789,0.490206872722997,-0.9473742577831858,-0.9078410215332754,0.26042457304454064,1.5161091203354689,-0.8726515605738047,0.7740798302277494,0.17015761897142367,-0.28544890827913527,-0.6488166432322836,-0.5301799245736395,0.7651694841032178,-0.7688552409844284,1.7972974675027074,0.17721634025831323,-0.9782685487911118,-0.3428235391359374,0.5448268365386226,1.308646175610619,-0.963342192692256,-0.8219606725921718,1.771401169457486,-1.0205428505555194,-0.8793256229466548,-0.8652360370918938,0.9695757116294055,1.6048645222691256,-0.7650061296230892,-0.6857681815107495,2.7290335499683387,1.646433810578686,-0.8726417501211085,-0.21353400208513576,0.49992339191750934,-0.6724583430945145,-0.4673284740981333,-0.5723467545849023,0.14052909972239003,1.61800049131279,-0.7684349717577997,3.083496601418055,1.754298028393333,2.9297674396896345,2.627075825563109,0.5989656451899363,-0.9249192990373666
SIDM00003,-0.8052546673825668,-0.9803736629594373,-0.07606761759270368,-0.8333789435445832,-0.18665994774910635,-0.37487856781000295,-0.25834070906080764,2.8953901948495213,0.6530757342323101,-0.7810375137376369,-0.6625174031619935,-0.6506165646414338,-0.2955075764795852,-0.11322245593937885,-0.9262806698661917,-0.7232960440263866,1.8242512267062205,-0.7733003325074739,-0.6424890801552413,-0.7314629964798407,3.1464582716865332,-0.7206777514485687,-0.7143728881959527,2.9493776694092277,1.5988747555684801,0.11893919772035555,1.7012680244644953,-0.23619899838462,0.01987338893723113,-0.8036211369102386,3.3837560023093984,1.6405661255028405,1.6039643153529137,0.46660514256326746,-0.9416957806320242,-0.8296535251193603,0.043462242817188856,-0.8477659697176344,0.4385413908597508,-0.9182617162985999,-0.8034255639166372,0.7243979395425967,0.8197722327603156,-0.7785470958343624,0.5889179859494614,-0.661709351285879,0.46246404434770905,0.7269236468032436,-0.44291501590981674,-0.43216873741772766,-0.7955620594416907,1.5450732759296444,0.568297621257225,-0.8326724453376524,-0.46800162160646636,-0.6949356418345488,1.16785258498694,-0.9363816969690596,-0.6914677742152151,1.4676157347924494,-0.975965106575317,-0.43532106815572175,-0.7442949897380432,1.400776928515612,0.7140770201025043,-0.5248368083587068,0.8926843437595507,2.913033588476336,0.8144476532194477,-0.7757963481653197,0.044151999742788176,-0.501895063253792,-0.6951453606424034,-0.5482550682015567,-0.6444235705150996,0.34367177216876105,1.0818137275462527,-0.7318535169809266,3.201048708339712,1.857650376339735,2.789721415653906,2.811724259475403,0.3599817885307609,-0.9534324942139588
SIDM00136,-0.886321066210198,-0.9608091163440455,-0.11987262078344194,-0.8287612068757141,-0.3827943136494479,-0.7289446051690717,0.27431479466987,0.5007146189589345,0.3315127066929042,-0.8693325448539425,-0.8235174492850593,-0.09879023611518825,0.5004144844019212,-0.18356025108321528,-0.6869996995249656,-0.7412198549913905,1.2914873069787562,-0.8694340210652968,-0.9191290175059923,-0.55242232375049,3.124044862899283,-0.823848860888974,-0.8033357886257317,1.9349187756816566,1.3220480235434442,0.6922407235034296,1.992879827711926,-0.14211596215402378,-0.7266493438410635,-0.041889787714523376,2.888404755485392,1.146668931315316,1.719943248372717,0.6507892655995077,-0.999361636563999,-0.8217905976334755,-0.2837630382448879,-0.885452424394466,0.778181819928126,-0.8633103625620662,-0.8681251976193376,0.3851481893824864,1.4466032401452813,-0.7976893970172885,0.940730935058055,-0.3592493371703439,-0.32856638432834717,-0.550023206832374,-0.6391653525730489,0.7507010537207455,-0.7146476513593969,1.3893577944769206,1.0135103333842828,-0.882320773107236,0.21785454032292356,-0.6571948680537858,1.157031405190298,-0.9641278623438213,-0.7148502079693128,1.1128512334493954,-1.0107793115351795,-0.9141605649833211,-0.865063526674776,1.3339745952397635,1.7658501521070968,-0.7566753791711835,-0.6791304064812289,2.747041247761521,1.558450449835639,-0.7209564940237733,0.6288256249121096,0.370244503544954,-0.5145248673234087,-0.5788869764204504,-0.7090801592738902,-0.5407250785435349,0.8811011504712278,-0.7653283584594142,3.4060243526634943,1.5497091169838115,-0.9009286020613835,2.0558387969406287,0.6942678510219424,-0.776220961789853
SIDM01155,-0.843414159826103,-0.9745519617008153,0.038499845182361186,-0.7239428741549586,-0.8573721816586006,-0.2617644183947265,-0.295033752726838,3.2867996568124602,0.8330819657038037,-0.8336239833669642,-0.4446130768496606,0.11206769601147143,-0.20148985551567677,0.3504015707248726,-0.7108450803039515,-0.8580333760511146,1.6048215635966645,0.025490643191552344,-0.9423451655314168,-0.7179987898326414,3.323795435077783,-0.8307562495689359,-0.6593164566070595,2.7642958041308563,1.3366550916262618,-0.042524628243492575,1.4341348643508207,-0.41877992890446036,1.168644748785161,-0.7534323033332889,3.4723451716569573,1.6426541226071936,1.8149385086266834,0.48095139700391365,-0.8408000122157377,-0.850373037511303,0.19161082120871897,-0.844508806257074,0.5798804336571142,-0.9809464969595989,-0.8888460078840591,0.7064244268194239,1.2593258331658332,-0.8867131020773336,0.7497011062312245,-0.1183927223300892,-0.26550390373802785,-0.25881174682019686,-0.6649091929228917,1.0780393611580028,-0.803794748124511,1.9084980810593768,0.5175215510099777,-0.7829754400087757,-0.27246992326687947,-0.1482500019899543,1.4161784615071555,-0.8806386377453816,-0.7168760913354454,1.6520790322318362,-1.0613496917018312,-0.7228547974782993,-0.6552961304118957,1.300262115253062,2.1998887164660497,-0.8750461018722957,-0.6494152567397594,2.861010587506219,0.8696212061308819,-0.8269145063042644,-0.3390351669344319,0.15822156792589054,-0.6465181907259873,1.3990700688112347,-0.658326298425845,0.010045186855451058,1.162510302387183,-0.7489081981249283,3.2900102192002634,1.8079016776942876,2.0681672031787453,2.869997291318727,0.513516334405227,-0.9972102678548609
SIDM00224,-0.830983208347499,-0.6954953390679979,0.2519977387905182,-0.8671709902679235,-0.7363594257071175,-0.07597450562875017,-0.3227929464130043,3.1550455822540666,1.0552668213136176,1.2178584494346665,-0.6536726693362912,0.4457697712443634,-0.4578480057676352,1.1737350485526408,-0.8164015406117676,-0.8473754973630025,1.5059184962999355,-0.40492734588291884,-0.8575738948063863,-0.7571359903944155,2.9952593326179553,-0.7537508121261541,-0.44909946775642784,2.993615537758502,1.3047908376773982,-0.25072759270729295,1.005747312417868,-0.07670955320047049,-0.7482613719777128,-0.8006083052658866,3.193363267159353,1.4498162501009324,1.6246925646432018,0.5479442443358864,-0.9367517251610289,-0.6739916522966763,0.16497444944122047,-0.8429989241564584,0.6885021833752948,-0.9162556535631504,-0.8438811612985047,-0.5549538999256374,1.2078768440861027,-0.8499689619554834,0.5353585627492301,0.5347721481199239,0.8507118993885386,-0.5024659102721344,-0.687295025048648,0.5312011030995966,-0.7537467968455844,1.9157168133153506,0.2679026432531028,-0.7832119544178362,0.5909800497587651,0.4000839267219242,1.0512642282388023,-0.926067150206099,-0.9010009717585851,1.0800196977835612,-0.9683466405904905,-0.8807762182626282,-0.9145814196539623,0.9523541934512448,-0.3740822450783099,-0.835263914471201,-0.36765658695281817,2.716201558564813,1.1903608246491064,-0.847515772564646,-0.1581882670195398,0.6956460057275631,-0.7054886291876065,-0.6372428979119779,-0.5793583414704804,-0.006877373755494596,1.35095304535335,-0.7564944180185348,3.278367408287927,1.6735181318686954,2.609853421719102,3.055353352781022,0.9894101383085471,-0.964212751475439
SIDM00783,-0.8590727631519509,-1.0224543499329624,0.0492032810716853,-0.908139869478755,-0.36091941429072016,-0.35571098380630484,-0.42290446045730395,1.5014455292882065,0.6344333396085167,-0.7582532172790154,-0.18389268917712615,-0.4215546067215151,0.3693157661897446,-0.2706211710075122,-0.7756356188108036,-0.8071055364039349,1.4545044360712365,-0.9110106459541293,-0.807679876827516,-0.5894380840768407,2.802083703976194,-0.8016071386549489,-0.7594829065562893,2.1267540225541564,1.33974538891998,0.5603717486466891,1.5514904306451307,-0.21033728278652386,-0.27205228499629464,-0.8139774229393898,2.861058586216901,1.2282180204531403,1.7344336575020778,0.3326112379658688,-0.923244767593082,-0.9050897493787078,-0.2757491375766192,-0.8446997585121663,0.6723766994788793,-0.9483125859902815,-0.7516346131459042,0.5324004850994095,1.0671521674781155,-0.911883969474591,1.1018235779274421,-0.35319037622249505,-0.42675631666439595,-0.32927739742598144,-0.6176120229696973,0.6349875216174604,-0.773162217905686,1.3997843342632459,0.8330509782272281,-0.7978541022658486,0.3048708458953266,-0.6234357735528891,1.5884514832907395,-1.003588677201655,-0.7599877088021507,1.1195889567098962,-0.949681174328827,-0.9170569899040298,-1.013552530068898,1.3168216708595537,0.9798027540198896,-0.835498654118667,-0.763711166430242,2.6150046390452233,1.477906189531589,-0.8904010433200027,-0.3306284245380911,0.7270989149066731,-0.4222697086625719,-0.5204014718933543,-0.6805081875931139,1.0667548170933379,1.0370506070555814,-0.7925465880429629,3.1844879629120895,1.7550662205718783,2.241981542335576,2.088633797908142,0.20646820983642902,-0.9853749198424083
SIDM00490,-0.8109479492396852,-0.9360715615922525,0.05312236208270538,-0.8024561449911896,0.09755245726880696,-0.17304818195358546,-0.45608523092681474,3.062780027637956,0.6034801070486192,-0.8638056373299798,-0.09612302914672793,-0.08137692766206456,-0.01515792505255259,-0.24534664995552818,-0.6580407491908161,-0.7884488697506588,-0.1308020213405699,-0.7486463640158569,-0.909370148532939,-0.7794103671880958,2.733117943905451,-0.786215443505813,-0.44083016734840963,2.761538376224571,1.4917886482973903,-0.1340401027570865,1.7492183306847096,0.06868276742334276,0.3759724408559278,-0.7804354120826605,2.477024624676635,1.462210399915633,1.7331757293525691,0.4983000834645974,-0.867267551629576,-0.7639889572748565,0.5506198802476329,-0.4881509830350288,1.1489867626985133,-0.9154496485246424,-0.8364008244728298,0.6606740881928407,1.1889361959984937,-0.8861990859251158,0.8032793130835941,-0.19401618306667462,2.431695224424116,-0.25753483068086563,-0.6635562845719662,0.7961514876955672,-0.7996790158296015,1.8757786433011574,0.4154799977497072,-0.7581466817024274,0.026553385033538924,-0.10074431651483476,1.0266062946632333,-0.5371630592430993,-0.8609126462207756,1.6084224260585078,-0.9578280080851079,-0.8709053486500173,-0.9766553906045939,1.4674336965362933,1.9900748191883482,-0.8428572690538498,-0.7735174237748437,2.162749498949046,1.4425175729258102,-0.857836098647864,-0.27243109084301353,0.9396588860341697,-0.7050099923064291,1.06545790543503,-0.6031854005384502,-0.001373694277386611,1.4170539273016576,-0.8690855644572899,3.332099391276631,1.7316045743841626,1.3176408747564872,2.269660254503745,0.5618389564159526,-0.9367008533796145
SIDM01090,-0.7899496821633223,-0.9962434715283103,0.12559313506083092,-0.7006632225338156,-0.8471403236564927,-0.5251309555088539,-0.013532763443255273,1.932109522438082,0.6563571538723628,-0.7716928741064618,0.1600208595613993,-0.6307320495018366,0.30971497813617166,-0.5945582742066646,-0.7881343882010505,-0.7499599006772951,1.0430249041416644,-0.9241384600981747,-0.8302853389638463,-0.7325845381479051,3.2708000760406635,-0.7584193400161419,-0.7369295968909811,1.8040895853912493,1.386649234450303,1.4488270993586454,1.6219592217336218,-0.2364155764019847,-0.7660969410163995,-0.6900780650568175,2.7877203932738053,0.4104861910525509,1.5819736956866302,0.633215366254382,-1.0835682089097718,-0.8530103649272445,0.4015559196267622,-0.7811164521760992,0.7569663918010382,-0.829983255351886,-0.7933993143129047,0.5937105943187458,0.5365466734662082,-0.6509399544293092,1.0956386471394541,-0.6157092042165297,-0.5388468089047217,-0.2164917528894757,-0.6853432254994252,-0.4025371491254839,-0.2969323668488218,1.6056874345647931,0.8397798630567113,-0.8784522328583237,0.7207040660858745,-0.5742636518405332,0.129681193783232,-0.945246079676394,-0.6781074626289888,0.9398528816297264,-0.8703838320126096,-0.8797771499143892,-0.8677999835475538,1.7518929943766897,1.1528710065188688,-0.8386506058597576,-0.7451589058586202,2.802928166367557,1.4052671051682923,-0.8398442959919074,0.19864053087616707,0.25412397745581494,-0.6864105626558995,-0.4100090857748884,-0.6642359798810908,-0.7707670768826098,1.0132506566820871,-0.6716802638274465,3.2478616805385117,1.4791564732089735,-0.20204153467768027,2.168550266874616,-0.13712341644076412,-1.0122126888360572
SIDM00394,-0.8659135128960707,-0.9191359693347179,0.18184533382658727,-0.7371219756916478,-0.8351530177321062,-0.5274561767754071,-0.06540746685877984,-0.4520399206161857,0.40400650063007526,-0.8688221943715004,-0.5202747918786592,-0.15085542139355052,0.06337240557593313,-0.73530582335969,-0.7291937910384348,-0.758119139104693,1.99389043027644,-0.9398215975253582,-0.8437010581831815,-0.46479318109763734,3.1626778842984797,-0.7755182481699824,-0.7015821253530414,1.402392635149946,1.1669256293804384,0.50904043480189,1.8903093802408155,-0.005032045546844213,-0.45558437150424747,-0.8133913159997924,3.0880458854748545,1.568544692549214,1.6068512868122053,-0.09583599172821719,-0.985414712060853,-0.7629618702245562,-0.3564783723653409,-0.8190302662839197,0.5580010839066802,-0.932683401591608,-0.8979995620003473,0.6029050484084734,0.6585246560075073,-0.6998217244400715,0.9545821072720861,0.3033034021256114,0.02590944266747212,1.8274492269203264,-0.6385591876041168,-0.1453677336218901,-0.6798947105964586,1.531328126407805,0.5820423472225442,-0.9178179028492276,0.37495488886439016,-0.4401155669511708,0.8672473222984615,-0.9462044301870571,-0.7461214930728519,0.8350583360949242,-0.9694232952975479,-0.885389964085829,-0.7978947534373819,1.6363956456520068,2.1017729888929626,-0.8241116380284975,-0.6634566847864449,2.6539976591905514,1.15160094246716,-0.8182585311260225,-0.6341435494507063,-0.03935225208132846,-0.6661036374175917,-0.5682127565156554,-0.7499154992770979,-0.4716918005032519,0.9872517175507055,-0.5963394762723299,3.2189672870603423,1.851495403072237,1.9618050811152534,2.1885275515294653,0.34751501719906397,-1.0198799779953918
SIDM00538,-0.82071952716444,-0.9032484520610348,0.34812974851321055,-0.6679810821716213,-0.839293039911041,-0.24241170710500265,-0.09751552499472799,0.7484822959851672,1.277471417187775,-0.8231801920399395,-0.20440267205041565,0.21717555008985684,-0.31553398254470016,-0.7821313995892953,-0.8152594803534755,-0.7881405372184954,1.5947918084870751,-0.9429971701304505,-0.8547121225181181,-0.26631989615581325,2.9612168319103502,-0.7728827534224284,-0.625872377537192,2.6648748997854494,1.9260235559978451,0.37706876886770463,2.015135209117641,-0.03237060242917974,-0.11554479404690562,-0.5317470159643647,2.976404247499811,1.2886824118621416,1.9051665316082949,1.0849253227592255,-0.8253366615601961,-0.8147268733679307,-0.005614049348074764,-0.7703004726478092,0.9898735833640715,-0.8566614567314733,-0.7305313568737632,0.5218947297181094,0.5746160095839874,-0.6948830281178245,1.6228427750143986,-0.39162838104460085,-0.31696891383585185,0.16094531961056538,-0.7557789786759982,-0.2791223518766257,-0.7604571163495563,1.323225906210381,0.5416380452842011,-0.8118189317150665,-0.5210047786853224,-0.6437202384331514,1.0484373614855418,-0.8870406916571945,-0.7181411974878393,1.3930330176186174,-1.0600686227356821,-0.8622781342972993,-0.9330683174045772,1.0023886212760311,2.0248057521111402,-0.8308976570137877,-0.6160633462023206,2.712593743767418,1.2754598704447677,-0.8429735959952541,0.0030882948999892052,0.6839215073175755,-0.6625472913604098,-0.6051948514557607,-0.6715853597527431,-0.5556790788135729,1.056784444468885,-0.7003935101567634,3.3339640617720643,2.1801607505063294,0.8823064777129477,2.2701685669900513,1.0234168213807102,-0.7853786087248569
SIDM01140,-0.8567358573471572,-0.9505078827186481,-0.40115521028403645,-0.6983548163028728,-0.22497535720761644,-0.7049716481000027,-0.31906400586850875,2.9118429150441334,0.8768954269157636,-0.6524489214016346,-0.6403920078491288,-0.19050760404365477,-0.22394418155108034,0.18209866902363067,-0.6190895203136036,-0.7692399009615681,1.718851603582473,-0.9408304699319019,-0.8759853612590999,-0.8639232945495936,3.040540041111971,-0.7556350288829126,-0.6762527882730116,3.630691192250247,1.6298742611986672,-0.5266850976708737,1.8319546180110737,-0.060889040616500856,-0.7719541819498035,-0.809673328256555,3.245354029496634,1.8030395755563762,1.8296910411659224,0.7235975198110824,-1.002652411299247,-0.8897887160502028,0.15576408725841653,-0.7405620611704696,0.49669912156315094,-0.9080275729522249,-0.8597191168473731,0.5782279276601292,1.4625640792932597,-0.8441169500371294,0.3683783465242272,-0.6770312916077024,3.3116589832593157,-0.2229608496470836,-0.5403667630010929,0.27493239276186937,-0.49214271822231886,1.3078338170667978,0.8846941890565448,-0.23063594401056872,0.8125319870857701,1.0486929468933095,0.27169376788251476,-0.9825617055124646,-0.8243444724283728,1.4732376768058848,-0.8964373909887758,-0.7915553187987198,-0.9978239370904919,1.072301407420479,0.9220818571521703,-0.5012544887448283,-0.48709273287703336,2.8440452030637173,1.6655989107490476,-0.7710283520861811,-0.4716018756755592,0.7371941047270669,-0.3930355056077806,0.3006095780855718,-0.7340079728541411,-0.09801810189771538,1.1933444798317006,-0.8736129428868868,3.2146879561699655,1.6573150943659656,2.5654584861706837,2.754614856440973,-0.22204705479679926,-0.9793698517098492
SIDM00101,-0.8358829988276312,-0.9790941404129976,-0.2333557891612172,-0.7919261946072381,-0.8343638079581495,-0.279156681408584,-0.10372411879154099,2.3741763671875247,0.9227294220296743,-0.7889147240641675,-0.5978824332498732,-0.19626916815775292,-0.0007087323799467367,0.7968931431069909,-0.8715035783711738,-0.8678565811755816,1.4626409564425709,-0.7297034417715818,-0.8725990473160378,-0.6830341489972922,2.8440590063371283,-0.8607720716115739,-0.6169256801189448,2.1125608031219905,0.9539768978686396,0.465384841002378,1.821664872894759,-0.08607825252046661,-0.39088566354388127,-0.8116988071790702,3.0861948754459014,1.3314835913662146,1.7639791632852693,0.34262190349756033,-0.9285793794199051,-0.8894343971152187,-0.32113060568293006,-0.7797792507843349,0.5744162955592186,-0.9453229854324257,-0.8820820703566371,0.25287245376043205,1.1158764038261206,-0.8365411025619836,0.7475091905489062,0.21666766214982602,-0.3698596751332682,-0.4976485819872507,-0.6396407389161639,0.6516360728124753,-0.699229154139457,1.5187478934935177,0.47424188333366274,-0.7367716631118729,-0.10456470425164692,-0.5652796295768628,0.49883041825784147,-0.9991983465382612,-0.8057425290646405,1.4145076523208235,-1.1097049893632005,-0.8825168080818773,-0.9434671241111873,1.7668288715483407,1.9177605369469202,-0.8115398453931034,-0.6514243504454945,2.7333576186822666,1.1897095133106932,-0.8788180836656968,-0.20599450594064797,0.838809386872884,-0.6457321654197166,-0.44609785883536696,-0.7579524369242983,-0.29538591466507097,1.3864845704586068,-0.837479866840986,3.3052808599173344,0.9869223744580529,3.2277158377737436,2.590331930083476,0.6513714124478469,-0.8795267572656777
