,CASP10,CASP9,CASP8,CASP7,CHUK,PRKAR2B,TNF,TNFSF10,BIRC3,XIAP,PPP3CC,PPP3R1,MYD88,FADD,CFLAR,RIPK1,BAD,IRAK4,BID,BAX,IKBKB,CASP6,IL1A,AKT1,CASP3,AKT2,TNFRSF1A,AKT3,CHP2,ATM,ENDOG,NFKB1,NFKBIA,CAPN2,PIK3R5,IKBKG,CAPN1,IL3RA,IL3,RELA,ENDOD1,APAF1,PRKX,CSF2RB,TNFRSF10A,TRAF2,TNFRSF10D,NGF,TNFRSF10B,TNFRSF10C,MAP3K14,IL1RAP,IL1B,IRAK2,IL1R1,IRAK1,TRADD,PIK3R3,BCL2,BCL2L1,BIRC2,IRAK3,PRKACA,PRKACB,PRKACG,PPP3CB,TP53,PPP3CA,PIK3CA,PIK3CB,FAS,DFFA,DFFB,PIK3CD,PRKAR1A,FASLG,PRKAR2A,PRKAR1B,EXOG,PIK3CG,AIFM1,NTRK1,PIK3R1,PIK3R2,CHP1
SIDM00098,-0.8849808102929491,0.11527483320994761,0.17507679356767034,-0.2879565750509907,0.9242891165639324,-0.5810628590980687,-0.7417031340419986,-0.8647457184148587,-0.28339786643073234,0.9692914242825097,0.5725900346513509,0.8370913859610635,-0.4760430532163269,1.3914930824816019,0.3901013956302983,0.2552703726802728,1.3626428202609033,-0.23896857653717007,1.8971055939388226,1.094608116771338,-0.15709177364970175,0.684815808412667,-0.44532075581519864,-0.1589299914649479,1.2873102301243946,-0.6708840724550083,0.23753127216702893,-0.6308758124179298,-0.8322663175961811,0.09132593730829723,0.6977380725039369,1.667558669147865,1.6483030747016976,2.009799472917564,-0.8478427138862007,-0.46038859833741774,0.21758669338779646,-0.722673585043713,-0.8232706844111087,0.0014760021020436098,-0.6269888566080056,-0.5366156139951306,-0.21048856730471127,-0.8991815860760035,-0.10882557494775644,-0.1240627640142182,0.34797011368058156,-0.261504558060775,0.12409265052171005,-0.8309805618816728,0.43439507539737515,-0.5403551206573834,-0.2949271667159454,-1.0040493943424673,-0.46870402257894406,2.0189370098325563,0.09457285550725557,-0.6512429962791757,-0.7889267391162311,0.5107928319422761,1.5555546692224842,-0.7860695926508261,-0.49171556446967946,-0.09262240124446872,-0.7343614333780042,0.9581842836873732,-0.2857234055097085,0.841677341068453,0.8515901817502423,0.17596570516696397,-0.41672124723452836,1.4032250988299662,-0.6419134377020467,-0.3846227482318617,1.546408196623729,-0.864700137121215,0.21224503071335302,-0.07940852957854483,-0.4996997937977179,-0.8832652758626194,1.1137801321721654,-0.9111757542563518,-0.435137947832969,-0.16420752704121946,1.2877686189535382
SIDM00225,-0.9437416332456938,0.1189453234354661,-0.1939611193293539,-0.054183775283872575,0.6437707919056657,0.44368196436347085,-0.7278087225899333,-0.9246904209060105,-0.8533058149206176,1.1390464336307782,0.40003200864360383,0.8682071763918016,-0.4941528899732593,1.2882944572750685,0.0055897542013668535,0.26205061969970056,0.6316810958179817,-0.14789096649993036,-0.13276692052545014,1.2760003677787382,-0.19510976982855474,0.7695615401818834,0.5838233888931501,-0.12032069319968533,0.908925008297445,-0.48940933136072684,0.6371962524079252,0.00327414136633282,-0.8695511356869954,0.7560292474704249,0.5389710010972724,1.7580437662183515,1.0190711677538387,1.8551803034509633,-0.8339691836356542,-0.5967082838023928,-0.04910734646250845,-0.6231314649251104,-0.7920433242111051,-0.22703218927617674,0.766684815223366,-0.4507614171221136,-0.2242276810265617,-0.8370970576030544,-0.3100421884581489,-0.2592601731996388,-0.6938053274296349,-0.48769040706448374,0.264235574615424,-0.7932572227133882,-0.5775740263367733,-0.2957008896194988,0.6412069430160405,-0.8103767879265626,-0.11470743914528013,1.9313826647071615,-0.2842435621616494,-0.31956181662508887,-0.8146037792738963,-0.10167699538593325,2.005386877581576,-0.8306141076913754,-0.6204290670227681,0.16266365001529862,-0.7986584855898881,1.1998607785549347,-0.6204080570580509,0.750457592093919,0.6432993664700564,-0.289436664838999,-0.26146370820201226,1.2981953787386724,-0.6430517404650296,-0.4259825966617104,2.2556471190889957,-0.7954235918953625,0.47979328121619014,-0.5157137380386799,-0.25609813583460544,-0.85038006208633,1.425382658220028,-1.0252480764945249,-0.2771121420304421,-0.4603573061973098,1.7207336768287096
SIDM00846,-0.8640711807348467,1.4427858245132252,0.016353409982355422,0.008778065434110941,0.7744635098967662,-0.8386469239351074,-0.7958212129566247,0.06286554640438571,-0.591508282053496,0.9858490628884421,0.47816056080939234,0.6492217889657762,-0.6934463733682369,1.4074743049097962,0.24910879122129392,-0.2303840795053343,1.1457513347465378,-0.22094794430106487,1.1921988592594,0.8123727993565176,-0.04963849424618237,0.6486717326427546,0.28602695948697193,-0.2132189230298964,0.2655017971908828,-0.5416768291323578,0.5356313254566677,-0.8366500827076601,-0.7459039347574431,0.039553396264267945,1.5712500800278013,1.4067817311637987,1.875637507550516,1.5051830045916332,-0.7286019215380581,-0.39863429127182004,0.0437671306558403,-0.8166466429194529,-0.9144322269615,-0.11960285405741007,0.5701219451011075,-0.6590140612081606,-0.183706179605343,-0.8225157744871635,0.6334656798302691,0.45826146016919317,0.03222544566496703,-0.5988627272069843,0.25043224766109323,-0.6669261299108896,-0.5709686073449362,-0.5772967763361934,-0.39026982026818535,-0.6852972864143085,0.22460740680959712,1.9522255397008477,-0.2527816911593517,-0.06271061018132987,-0.6486053132440212,-0.17849693217440857,0.9332247272653138,-0.735031156212075,-0.4814328097931527,-0.0077754134715983195,-0.6451276448687552,0.93824068957602,-0.5811015847484154,1.2485847112323,0.3009842739833732,-0.288815158393606,0.8286243553035648,1.1532934910898573,-0.6085318120994134,-0.7489569632522669,1.9391291738202816,-0.7165854572955465,0.6279977396250415,-0.5091742588359971,-0.21043107987176107,-0.820596360725214,1.5473143950247197,-0.9326473505947042,-0.539366920455228,-0.30207525946749875,1.676623880262453
SIDM00291,-0.9003111734071974,0.8389360576012556,-0.08587989722155805,-0.32236886104261514,0.6460189546010989,-0.21030385855985484,-0.6350193019167573,-0.783375131964428,-0.8361194112981668,0.9963232536007196,1.1333175171164658,0.9921747390087609,-0.15175272087766323,1.416575765937916,0.025229255588302094,0.47755358918645385,0.8276005928737822,-0.0269610360973354,1.2352709185763244,1.181007216510523,-0.3314391771224846,0.5764703491333985,-0.8273796365746705,0.19571455103036073,0.36282586866935107,-0.3319020096946334,0.1337637158006113,-0.16736406499652842,-0.8383222417681562,0.29139135806526684,1.1597831934844487,1.8822648341613561,1.3689638832873439,1.2428425181521352,-0.7365915933005378,-0.4052012196633554,0.4666349282092729,-0.9585644106731094,-0.8444324838630932,0.17297528456054478,1.1801434959115042,-0.6257922536478191,0.09278333378152949,-0.864723520804288,-0.5959927783916488,-0.2824554640398899,-0.5396411505871781,-0.7578610042764806,-0.6564866314713512,-0.3998347036885668,-0.6246376103758937,-0.4201902136229994,-0.7749876670379315,-0.9923654163181939,-0.8033480779683377,2.1115781112972973,0.13633456053267173,-0.6587730241746428,-0.6539806029736842,0.040779899189743785,1.3126948409287091,-0.8672587080082272,-0.7560284637296919,-0.11111561826183174,-0.7340416899383082,1.0765528193612133,-0.5084398361676555,0.7050565694983147,0.6758468981090971,0.7973915424442831,-0.4967366967231866,1.740800307490093,-0.5326305583545495,0.019775914665252674,1.9018348091431814,-0.8291538935881163,0.5627284628303383,-0.4593758866195963,-0.22374153296664895,-0.9451146794788785,1.497941883605754,-0.7104477137082044,-0.1357513311775369,-0.25954488834721806,1.3745533305094524
SIDM00520,-0.8232946567384587,0.2067682953296997,0.030203094053509145,0.14708633525586473,1.0137720138316715,-0.7207773613501438,-0.795223583456106,-1.0084835821004439,0.4342433307300406,1.0555194168566666,1.1143933975989797,0.3846248673966569,-0.30297565823058553,1.3818742897124547,0.7749219398497017,0.1273437742348449,1.636546043141935,0.1716698565223067,1.3514346079195794,1.3099130610050176,-0.16472028879345632,0.46362904298203994,1.2876592219115217,-0.29195671144782676,1.050600502153707,-0.574813865969313,0.26367349121935746,-0.10742363391901054,-0.7980295612968015,0.5749399455852997,0.9317126965754683,1.8219857725962936,1.7106234963064104,2.3832973538034303,-0.8314140434830632,-0.47337033470865625,0.4935283332530112,-0.7921982711161637,-0.8014030582517084,0.020710770194093835,0.31124464674364327,-0.5697177024629559,-0.3428235391359374,-0.6033507066809156,-0.4076308478085079,-0.286482264942564,-0.1596388559251306,1.2041660611387885,0.19421371756295544,-0.765197157793975,-0.5988447668500938,-0.3997803988527607,1.505269477698609,-0.5219921195092836,0.01954297422124086,2.4801329286482843,0.5639954879045886,-0.7648242114555972,-0.8193141479737249,0.2543223980285224,1.821920715893624,-0.4483272262182081,-0.5723467545849023,0.14052909972239003,-0.7684349717577997,1.4143325178893384,-0.5243050792613837,0.8139923328046694,0.9489371145890182,0.04872946486551291,1.1313298678572885,0.5052561193862396,-0.6148962615909392,-0.6088840333322989,1.3564326651406606,-0.7597053140588831,0.4752921076073269,-0.47399326596905383,-0.4169883347073932,-0.809002244635813,1.2270279818693484,-1.0722758934495973,-0.22277964900335825,-0.23402885410095514,1.7232658122961335
SIDM00003,-0.9109391583873309,0.07877017515724916,-0.1317212141072979,0.09114525419091977,0.8080854029971448,0.042741325185437086,-0.7054782993116544,-0.8385446132665816,-0.8830545556127535,1.0194070330765626,0.5841356030571326,0.8282506077910992,-0.5995404669628521,1.3671154144453765,0.014729657672062135,0.03519542361278915,0.5995875826888802,0.19909389551476486,1.683800057345054,1.0517862584341275,-0.2137803817119369,0.25944744775765793,-0.7470050919021095,0.06914677644384426,1.0046169138033936,-0.4979858267327193,0.009382441965817539,-0.2551297332924865,-0.8236607663522438,0.8020142238950149,0.9029598455458726,1.4941918448040206,0.7053669827308549,1.997763387166119,-0.8020179127306238,-0.3553554029495849,0.3973061032831039,-0.8431091192895562,-0.9235721043235293,-0.11506771705588062,1.2038525500526938,-0.5475640192626006,-0.46800162160646636,-0.7887243550388116,-0.0281041933502904,-0.14266659438917234,-0.5543601975765687,-0.7340629716899708,0.011731685758409277,-0.8717083867794666,-0.5976314970993272,0.19288523544579006,-0.8506406803006985,-0.9193523522076206,-0.7501514511880777,1.866416995081184,0.1893328496926245,-0.5000258795066411,-0.5561324062866453,-0.2414713467103455,1.5112321149213273,-0.8511660850119982,-0.6444235705150996,0.34367177216876105,-0.7318535169809266,1.0330685117151297,-0.5195021342956749,0.5966263727118364,0.993463517123065,0.5307492349086849,-0.568190955113868,1.0779947045172296,-0.59345464084527,-0.4551687594131406,1.8651213795608017,-0.8502027395106462,0.4109875237053784,-0.6370639963998237,-0.19982610432748993,-0.7573812995678978,1.847608201885453,-0.9690498527527115,0.007774037385819338,-0.25041751802124634,1.4850908336642343
SIDM00136,-0.7539443910879697,0.08217097587573322,0.04474829783818179,0.06961442953893188,0.6964068950644331,-0.9995270754651328,-0.6756869152850754,0.7249563101487676,-0.41649542686370394,1.6639399526870984,-0.07833254343929705,0.6517893611130673,-0.5625265056615721,1.5128088659762482,0.34880912213928705,0.11720007631489958,0.9231135240293825,-0.11986030740954902,1.5072366173222387,1.2683538820321245,-0.4420605162280064,0.8489753200103609,-0.7569752991501485,-0.20366846679216194,0.3413503057878657,-0.43544298751278593,-0.01155815065400806,-0.8153281538941863,-0.8729345879704715,0.07118651525033219,0.678456714571345,1.6768089872122192,1.0878115886825703,1.5146171528538561,-0.8366041470975958,-0.5146167363202458,0.8404755005740524,-0.7938941813888183,-0.7996377101747779,0.07476438450400721,1.0527401378979637,-0.6091336816859915,0.21785454032292356,-0.8465676732468259,0.22943578273341841,-0.11797967898704595,-0.13234285304322624,-0.7101797299900025,-0.136382630346531,-0.8329169042087177,-0.6572793439626986,-0.7036955585412015,-0.6354961029993903,-0.7258791815558774,-0.7435667070685238,2.553154385613161,0.14177404412075376,-0.6223357305028023,-0.8117922027195962,0.711426679307965,1.6951370703555493,-0.8272710612717725,-0.7090801592738902,-0.5407250785435349,-0.7653283584594142,1.1666663035336486,-0.6243602593595802,1.2104692785526057,0.5843610535832205,0.25811132734267916,-0.6306704961687484,1.0634508853679683,-0.5932377569483067,-0.7474600078698875,1.2568254344765828,-0.8471769602045377,0.23573875956720294,-0.41249263143963477,-0.656856695866563,-0.8703045150505063,1.4646599788248598,-0.9232800730086224,0.5372548495522526,-0.22358075672074318,1.902816147804064
SIDM01155,-0.839843265332533,0.1357913844993496,-0.16137146911116942,-0.0035729204712737386,0.8409332764721047,0.2944863404663911,-0.7406829943835739,-0.25426463691457646,0.7807172299189347,1.2363347949849668,0.6900491996101602,0.5870173443365034,-0.5977937359517335,1.298949599849453,0.07696956521234107,0.01965284466776555,1.1414541968025247,0.05852965795705919,1.7904204985804215,0.9717193983744865,-0.2646906403400374,0.9494587108452256,-0.42090481712569433,-0.0007707345812583203,0.9298297883286092,-0.6310590878670524,0.5075053540024195,-0.5515412057574922,-0.9135282642896718,0.09424960452322839,0.8275093063970641,1.869589960045952,2.150255061914366,2.1755897917983082,-0.814897796665046,-0.39447985638265054,0.30408584610885847,-0.41894830818214857,-0.8760132806409124,-0.11391729846640913,0.9776421141708359,-0.5464375302538664,-0.27246992326687947,-0.8550934529183244,-0.5280232552908711,-0.13797812743865068,-0.5370786118320551,-0.5917601982772146,0.33116985101452845,-0.7021964853313543,-0.4267179884420921,-0.5753864217694571,1.2138947537890226,-0.567972800534628,0.04446658296466473,2.090273931140833,0.2844927817635462,-0.45677295766753406,-0.7470459042433384,0.09101248360541105,1.9159287624769021,-0.8775375286606737,-0.658326298425845,0.010045186855451058,-0.7489081981249283,1.1914735675731685,-0.5711970869300372,1.6133293906214976,0.7117247695566788,-0.062196483072455025,-1.0232244197292757,1.145394421044623,-0.6152787071639535,-0.5514510402916394,1.5304257891285873,-0.7965778299380215,0.4518677929597031,-0.5096457739237015,-0.22550979020860926,-0.7796014496506495,1.5769412008809396,-0.9952816287501697,0.03555478131917427,-0.26542025170621397,1.1651398021847974
SIDM00224,-0.8267224577394352,-0.21934465047413165,0.23961781560736717,-0.28271371036090753,0.7905576940377153,-0.053359681873467464,-0.8669716464946154,-0.8128391804636635,-0.38737392846796315,1.2050015120387148,0.87251913973505,0.9285992617367367,-0.4180629226804617,1.3442123040048586,0.9085497554858579,0.46169944623641895,0.8657992024351617,-0.08007972419894557,1.4622669511322652,1.497335062973667,-0.19225343809167855,1.0203893197384128,-0.8133892024479085,-0.14579332546923207,1.0696174968640026,-0.43442293979392144,0.3911023059444524,-0.5731355048044783,-0.8709493634093506,0.3896805535508084,0.6953314408354956,1.561376941975169,1.3702779586551515,2.347059437625807,-0.8431084684171928,-0.5402735620986356,0.232789793179245,-0.6963693036440651,-0.9844197633358721,-0.18381043591208895,-0.10690766540376073,-0.5948585566872522,0.5909800497587651,-0.824025600202177,0.09163544208725945,-0.3302686866134042,-0.5878968576260476,-0.11019301681238144,-0.07750699042496358,-0.7557592380920639,-0.059517353120812494,-0.5596948982505656,-0.7267459126047037,-0.8341564399103144,-0.31472293968125703,2.228810707194731,0.06501062276132927,-0.6406742721275255,-0.8156867485962768,0.10793029165654063,1.3916465294260296,-0.9350655504272882,-0.5793583414704804,-0.006877373755494596,-0.7564944180185348,1.0197214685122702,-0.4210300737781478,0.8603170712230731,0.8560372261357724,0.33833862798018505,-0.15024640294877334,0.6754179628920826,-0.6119487490726448,-0.4916265209661461,1.4765690981536095,-0.797834811976372,-0.45997300777482925,-0.2791764132164912,-0.4995643666353916,-0.8366483153810327,1.6548856560665561,-1.0580397872830465,-0.32013283493063943,-0.1933033126050991,0.9851966393935184
SIDM00783,-0.7843182503379218,0.27689665266586927,-0.1233501377389544,0.20946228101592942,1.2716619765965596,-0.05697832985351989,-0.620719966230755,-0.8148968680275341,-0.4922292700438511,1.3359556454206776,0.7011348526216074,0.8667302129834775,-0.7427729698800905,1.1874731987317866,-0.056530805633029604,0.15669749461942098,0.5983112132619249,-0.3321474552488157,1.4754817344937912,0.9429836011195218,-0.17482819864841553,0.5943632886002774,-0.5997522126242667,-0.16433492393168064,0.30862998387573115,-0.6161933850999223,0.20554690288171282,-0.8892236461510445,-0.7886659519795963,0.21245582481553774,0.5424430444092839,1.6469718669470934,1.2972684090602682,1.9150823592817785,-0.6390949064998547,-0.714344909636343,0.27507853768200896,-0.8724415979132357,-0.8686116882835596,-0.07204019371244987,1.2113313775333467,-0.6749048552819809,0.3048708458953266,-0.8413953329425531,1.2015223184383794,-0.46543330920083176,0.4325042812215782,-0.8637255623155234,0.966364257415938,-0.6729575413415972,-0.43909964606181395,-0.8015688443077793,-0.9247957711766946,-0.7428441623528769,-0.0986156577956014,1.629973649496826,-0.054146028668095106,-0.782129818802481,-0.8155873622327149,0.6227413736392263,1.733980952333674,-0.910213481074132,-0.6805081875931139,1.0667548170933379,-0.7925465880429629,1.4010769794501516,-0.5852476593539157,2.1326616870224337,0.6883281403188356,0.3237229141187382,0.6180038462216729,1.3849729049685464,-0.5479531691564306,-0.6119591500737706,1.6567069368668272,-0.8148984270013606,0.28014011649242443,-0.5421865721098306,-0.5046930274324651,-0.8965572643749253,1.2465330900721947,-0.9703594178334943,-0.34362315900357127,-0.20513017930257668,1.7036882806779938
SIDM00490,-0.9041084169164315,-0.021197048392591938,-0.14767523063603857,0.2724684735508558,0.4425462701079077,-0.07340360348868322,-0.7747934465068838,0.7878035638943202,-0.504688296378853,1.4915946383780292,1.4781916717676253,0.599177860639681,-0.4601683799762617,1.158546007455058,0.5563810205223547,-0.033936546270215785,1.3793464630411403,-0.14963467507067507,1.4937547883566844,0.6882079657377024,-0.0174878016689622,0.6124836801579964,1.3852076428306288,-0.03346272796519599,0.9081596734291318,-0.5015132109979694,0.39172804335725453,-0.6584320279308679,-0.8284624261796028,0.3012561147969474,1.1312324210965938,1.8202507413731612,2.092596754790833,1.7612177821722914,-0.7566632422935685,-0.5283085993705472,0.3092671862602472,-0.6765143750499676,-0.8696897248338621,0.2047787524487516,0.921362528678822,-0.6249731533600523,0.026553385033538924,-0.8617032280405226,-0.5533544910962997,-0.37504010888887057,-0.41788836246505473,-0.5867129375459834,0.5486258165842853,-0.7488506694211354,-0.608389072011545,-0.5582267928951598,-0.2607894392583945,-0.4461379146652173,0.20504447644332308,2.319537934331538,0.7204170722332971,-0.5462480778570864,-0.5342053336322168,-0.20200298741740846,1.7134543844105117,-0.8676885813229096,-0.6031854005384502,-0.001373694277386611,-0.8690855644572899,1.1181198636015552,-0.24583013670927326,1.4731858922171515,1.1091486297041584,-0.10478455771130224,0.0075980564201246275,0.7028227425663293,-0.6758092434966105,-0.6774761959834487,1.707108111845716,-0.871600759869741,0.15549913795231834,-0.641559227686561,-0.44451110189838045,-0.8682006036542234,1.389976679785797,-0.9418328427040552,0.1753226765983558,-0.14910083492106915,1.531605671009679
SIDM01090,-0.8475613252683658,0.1718619910756335,0.004407363993102998,-0.17095997636819407,0.8949709638327606,-0.8746423235751093,-0.6664733837063895,-0.7738171154910845,-0.27605275227087944,1.5001176030529104,-0.7682533801486506,0.8935685305622564,-0.5483666607329805,1.0924051099979561,-0.06920532270702516,0.366818124842643,0.8279121728753582,0.13769015740586824,1.8433537792205765,1.6124328755564132,0.21842110157354724,0.9363873613346032,-0.6199841626073858,-0.02556330057458413,0.6882886193443992,-0.5647756587841167,0.06986413563399085,-0.6765873573587164,-0.8940443025218485,0.1662648610144924,1.409319513373388,2.001283949724983,1.7001345038891575,2.130852583827185,-0.8296607533294292,-0.48559385841280367,0.38140773880454015,-0.8313023104856119,-0.8402603048688904,0.21937825926408902,-0.10409098545178111,-0.6009776535395702,0.7207040660858745,-0.8700383545790871,1.1647067736505035,0.048900411922228736,1.1895366385810047,-0.8625895406827195,0.6987908212905429,-0.7298904049128767,-0.5067631914080084,-0.7497175377930391,-0.7868292318547102,-0.6021404766129421,-0.8249008784842223,2.3434813213456342,0.10990723966641164,-0.656531411953477,-0.5515284866342876,0.8724460879240578,1.6544220249931618,-0.8334078877864394,-0.6642359798810908,-0.7707670768826098,-0.6716802638274465,1.1486273580115887,-0.7335655248116916,0.48636351954406126,0.628206295058479,-0.16067479578449104,0.9059549594248768,1.2963328311461222,-0.5341371994924851,-0.5550954324505873,1.2302492354091368,-0.7053740822390355,0.3339808582415781,-0.24296479800393694,-0.034418955573802534,-0.858959175715629,1.4385341196142944,-1.0410887295004299,-0.17540863875171012,0.04209368944321474,1.677530271514031
SIDM00394,-0.8977403039618806,1.8270967073162723,-0.4189966704787467,-0.45100483211686876,1.0165748647292285,-0.9787186638740545,0.15618340943963013,1.0041044883873116,2.446806016636964,1.3272203418508526,0.9704173082511504,0.3846932818354008,-0.2738298569232095,1.1966325202021402,1.2985945161600005,-0.021148682989935035,0.6217116327691667,-0.18724615004456213,1.4760916569834672,1.2097167954875114,-0.19328952149500986,0.8149062211447491,3.1812499669089256,-0.010660769008956118,0.9062622259008989,-0.5083424045950974,0.21439127729677931,-0.8470668607980113,-0.804189876824146,0.8099918455651964,1.4271617462328443,2.001580839455103,2.2830702654154122,1.8941269934492382,-0.8170545561415208,-0.6589938441863366,0.2918766246286435,-0.7450360865698189,-0.9116445863959489,0.180309607810832,0.6071080174963089,-0.6462033415669091,0.37495488886439016,-0.8646496315708864,0.908643259991263,0.8052289468304428,0.8676449747744904,-0.8105156598525279,0.8469025520384404,-0.5260888054239692,-0.5702314518680939,-0.5129610571267934,2.6244002786871956,-0.35838619382104636,-0.4951662417379267,2.0716723792695073,-0.22569683017369901,-0.6655861052384837,-0.7119188355317849,0.2148104320441421,2.9116532555967183,-0.7813493001944531,-0.7499154992770979,-0.4716918005032519,-0.5963394762723299,1.1457970769539276,-0.7059087438497308,1.2296800231712353,0.6431555433575602,0.2472293741014987,0.9967983632731847,0.7610757802351346,-0.554948782678228,-0.5866728027744895,1.4831737473710713,-0.7671322086898896,0.09147593792453614,-0.5180283006551407,-0.6496515566141724,-0.9081759206004996,1.127211963506398,-0.861984471560649,-0.4771609647878592,-0.2365232420983259,1.6256790046003922
SIDM00538,-0.8199822343932692,0.16122991850353813,-0.27838247131900107,0.299234605382144,0.6242726702289829,-0.7618366470093945,-0.8001386665896271,0.774476643902955,-0.4732594979199072,1.6330064527517263,1.470855768321187,1.2071534463928786,0.06879999298332906,0.5948326007287481,0.2877662101877119,0.03149844328211357,0.7298525508942966,-0.31370916486173817,1.5071707539628325,0.9164820959418207,0.1291032110526416,0.5069151678579553,0.81446768365342,-0.30947928867909746,1.118083631451638,-0.5158027795848967,0.6402528002387509,-0.82723080264921,-0.7937271996048484,0.4677064016751683,0.15482281075839244,1.6434568316088805,2.1701165509771587,1.9221196080332423,-0.7159097451314804,-0.4986650882632796,0.2570230468547385,-0.7516183279973173,-0.6286050776060322,0.18990054038431078,0.131630161818192,-0.4323087810239111,-0.5210047786853224,-0.7725244699838484,1.0455788719915649,-0.2165063646615522,1.51526947316952,-0.6997314548696052,1.0059715877441222,-0.7704123153342837,-0.40686927611847196,-0.6002443189168506,1.425346137854104,-0.3565780001803293,-0.607344222121025,1.8519482034176178,0.3555643882066578,-0.3414759718672879,-0.7986074681005457,0.5809053540930047,1.5344910823800522,-0.8153951900632672,-0.6715853597527431,-0.5556790788135729,-0.7003935101567634,-0.13133691327244054,-0.7586979510942264,1.2119573707378233,1.0210085209000996,0.46412076621316517,0.6390291660236079,1.050504321600014,-0.5833490518796111,-0.6878135542183365,1.4733495522478268,-0.8598702703564902,0.2410798416880503,-0.49711899741874604,-0.38499446969170903,-0.9286997424551207,1.4888497836055317,-0.9002167075904853,-0.394748267442785,-0.20213289882395022,2.003612368506671
SIDM01140,-0.6540771197674258,0.43567089604281123,-0.20549358827281194,-0.6153276048163047,0.6413875499786397,0.1831025854757623,-0.5101549525969581,-0.888846903998637,-0.7982929961633838,0.9065587111714205,0.6772689743440358,0.5274382430408014,-0.6465332469894632,1.403323547461496,-0.21938688651969804,-0.20974662593226345,0.8463904381928901,-0.5851823456963589,1.1856604102543775,1.9070228730398646,-0.26686925728502464,0.682682700700243,2.1996760863110945,-0.3119084966402353,1.7805572849776234,-0.5303198201065722,-0.24503119496009146,-0.5731792136943076,-0.890740571837057,0.2018234228694358,0.49228265808746524,1.0465294817216002,0.9569748400818179,1.5366540227575165,-0.8777972979970621,-0.7625109547630885,0.25234084934028955,-0.8520453915537575,-0.8113796211078018,-0.4545088899294956,0.09404131432730442,-0.5979698892595101,0.8125319870857701,-0.9474450630575475,-0.5340571180121342,-0.12299004456196697,0.39580291859402184,-0.40302323036803994,0.38935121589556426,0.03502800135435041,-0.5281355473670368,-0.46904468391671506,-0.8307487486019162,-0.9393238322637126,-0.9078986663382281,1.8761290358382927,-0.33389922078867496,-0.5848328535384936,-0.773035812331814,-0.005693447133302207,1.4407360117922365,-0.7947701583354744,-0.7340079728541411,-0.09801810189771538,-0.8736129428868868,1.392379269105439,-0.6808715671898623,0.9530893658155766,0.5338677023283556,0.22226406589790446,0.04339543814021677,1.3134441117810343,-0.6302190629051327,-0.6388071316129379,1.547862219786665,-0.8266042042762742,0.540332884169169,-0.5959899830741954,-0.2179573022909274,-0.864503831916058,1.3401212145635861,-1.106935729872403,-0.5708415085371915,-0.4347500169778208,1.6669947355428625
SIDM00101,-0.7965731371361872,-0.2311997098826816,-0.07701377935692116,-0.15811487599584648,0.6038061952278855,-0.18422696749181175,-0.7994685214632405,-0.9240515580455091,-0.026864620089457277,1.295223794111811,0.8902829042944282,0.6968826768815476,-0.6275691341742783,1.7434235060146719,0.6605251472732373,-0.04417197479788116,1.5717646417946878,-0.20231371084512742,1.0584119753312935,1.3662678452165564,-0.15975590004547363,1.2378186839775314,1.3414685855853181,-0.2942623939862246,1.188802093702379,-0.5759939640698314,0.5212169585016977,-0.35358601068759904,-0.8857982454186664,0.19506035249645204,1.1520108870019625,2.0693109795747087,1.5383218649702637,2.461325025090772,-0.8628410029093586,-0.4026548503424437,0.5290967110906144,-0.8597331813025816,-0.8290091759920821,0.13720214657567767,0.19365090915622785,-0.6551709344955459,-0.10456470425164692,-0.8508869039937877,0.3263268015488282,0.3750117346312466,-0.14881209590368139,-0.8160164081946961,0.28264868025012424,-0.6635739918817054,-0.031977807317850326,-0.4968375934351575,-0.26966147215546,-0.24874749507867297,-0.5057212902287478,2.6250816044303904,0.27085955092924624,-0.6704301924950056,-0.5414649189174842,0.5563200483529328,1.671191359362623,-0.8489351545108602,-0.7579524369242983,-0.29538591466507097,-0.837479866840986,1.0878579163009066,-0.6497271797879088,1.1601530672915639,0.11721314975574713,-0.3389266209898149,1.0286925889717753,0.9066371592888917,-0.6912290561541937,-0.51732085697471,1.400638256402395,-0.8585316000025888,0.5317410134147279,-0.48951698290368795,-0.3813295935450698,-0.875418383962662,1.3970192897457159,-1.1017685408757472,-0.1771303252072368,-0.3636941704163436,1.5907394845292742
