,SORBS1,WAS,SNAI2,IGF1R,RHOA,CREBBP,LEF1,ACTN4,PTPN6,ACTN1,SNAI1,ERBB2,WASF2,PTPRJ,WASL,RAC3,PTPRF,WASF1,MAP3K7,FGFR1,IQGAP1,SMAD3,MAPK3,TCF7,SMAD4,ACTG1,INSR,WASF3,CTNNA1,PTPRB,RAC1,TCF7L2,SMAD2,MAPK1,CSNK2A1,CSNK2A2,EP300,EGFR,VCL,CTNNA2,CTNNB1,CTNND1,FARP2,TGFBR2,PTPRM,TGFBR1,ACTB,TJP1,MET,SSX2IP,SRC,NLK,TCF7L1,YES1,FER,BAIAP2,CTNNA3,LMO7,FYN,ACP1,PTPN1,PARD3,CDC42,ACTN2,CDH1,ACTN3
SIDM00576,-0.7332904882898528,-0.5657855310077816,-0.4913771939998037,-0.17988932213318964,2.5907026699672073,0.8424375161248475,-0.8907051014650265,0.1250736940513745,1.37276712597572,1.1176178165924453,-0.2973130260630665,0.030856763405940124,-0.4212026128503069,-0.7984242387715031,-0.06535856980469015,1.59560725688686,-0.6263773690079611,1.0544774157594383,1.4677010668946124,-0.576254305532968,1.6893936551087527,0.72632413280884,-0.11299603268443503,-0.7296726177303449,0.8528472785341137,3.7916794216147554,0.44806136531342283,-0.4991008853281438,1.766582464590847,-0.8781985457507405,2.018688137614277,-0.4187891362847351,1.1772947871391675,0.9297265291091007,1.1427774114206268,1.1347805199809815,0.868212427814728,-0.73273406006687,-0.610091568053381,-0.9556989469156696,1.2162662737071444,-0.49021424656156903,-0.7196086300534339,0.29070042656141154,-0.5694178812525392,0.03094222814607733,2.7401216327512814,-0.9484118454298621,-0.5929236258035998,0.2140265531367773,-0.6261808241797561,1.1085543532944737,-0.8193449245524381,-0.7141810119371751,-0.3607232516006912,-0.5714527951136877,-0.7959149084485571,-0.4478253908333518,0.4408339331273218,2.0930836172489906,1.2714535304737973,-0.5826412099935011,-0.12962041387805612,-0.8569632033273046,-0.8480576793498659,-0.7945702187285364
SIDM00257,-0.5651396982228764,-0.846040861889159,1.572589535145699,0.4107668829649418,1.8129901663764492,0.3751686301974573,0.8157348447279139,-0.04734086063961429,-0.3497888441846123,0.406506455380904,0.4829233634727442,-0.7113800294625968,-0.5690120786555245,-0.8534370950145538,1.2431718174532072,1.6505399056203989,0.8936475366575426,1.2247808943744203,1.3998799088998564,0.41293567313711405,0.8304833134762548,0.1296071680938577,0.4221872329407594,-0.6481559291163635,1.121978549726359,0.19335592904644736,-0.12573991971917836,1.289679104458712,2.0114391961004103,-0.8967057751494762,2.390910140191339,-0.6419825368387908,0.9811155914618759,0.6730250641359781,1.3061247323731366,1.3713299389754026,0.5011405251546251,-0.5942344624139955,-0.6623042069130879,0.5938680606407315,1.9979582376412348,-0.6016121564314995,-0.5677159376269719,-0.6081788176015045,-0.6593446364469466,-0.3467945695590828,2.5753528168261526,0.5913479831408357,-0.5497725143615126,0.8834869892877472,-0.09624986758863646,0.6425231090551012,-0.7573325147671175,1.3943956561392215,-0.10221474516866538,-0.6102237655553766,-0.877003905060615,-0.5388924459745392,1.4525622192190903,2.69125315802103,1.3826387447665445,0.5656312607836945,0.26756592195123596,-0.6838194775083103,-0.9034808721388868,-0.7833134683742807
SIDM00835,-0.4134705638313564,-0.8748446014303259,-0.5084952075568164,-0.28739775926384376,2.4776101593385342,0.5632754329122511,-0.5120076458876307,0.9328333288353358,0.5981729938708745,1.1752111094772268,0.4899435662114735,0.011992508092338329,-0.560893193045758,-0.5911284715534879,1.2123807077666218,0.07244421376172228,1.5334494418455344,-0.42598069960166274,0.9585902923219609,-0.593795342886919,1.92195332202255,0.46855164497650753,0.9385504473424873,-0.45960908235680653,-0.587145402351553,3.7074538275867486,0.23679220083674477,-0.43091369035345645,2.5360455353522635,-0.5663039901173701,2.789436535162963,-0.1548171740965502,0.23045553995486615,0.35103068320866776,0.9726834228223326,1.195430154528579,0.42579287273112143,-0.02201090190836014,-0.2027113153396936,-0.9543366996595766,1.4833698406292999,0.05280117875689595,-0.5856179177302272,1.1934889339450299,-0.14743223521218726,-0.7443182834219534,2.883989246692985,1.9011946899759802,0.5739015174863475,-0.03482841964416511,0.1735588696203291,0.4998611651829028,-0.5683934115732268,0.9072735591881261,-0.18355822432527927,-0.20417841586521945,-0.8542557335695474,1.2987971898465958,0.4398152553857451,2.1721333309520903,1.45514528246473,0.14270554544919037,-0.4040103433348321,-0.8774405103958849,1.4578529468715824,-0.5652784730617096
SIDM00781,-0.7223276475608468,-0.7975689566906415,0.10717447067332672,-0.3905162361315432,2.5489748859531303,0.6499832578800976,-0.7805952087021346,0.40950629938369226,0.408930164259004,0.8917847320090582,-0.25285122966016804,-0.3652793695658345,-0.3664976893438026,-0.7610323178125562,1.0585036427362993,0.8810158274845857,0.8779869105465676,0.20962294156774505,1.2123063762311934,0.5690637881249352,1.2859100993657033,0.29244520730302204,0.07034854942539333,-0.6590795629839706,0.951449826567702,3.576688108284939,0.18557021350937353,1.1065069152670401,2.479745352292822,-0.8493046592438847,2.487928082304601,-0.3403555166764615,0.7928525792214016,0.9016275167831743,1.2707660482757273,1.0938251275992037,0.5383736915509648,-0.5020949906624971,-0.3857577983493967,-0.9656239547178753,1.8250780758663872,-0.2955644785393062,-0.679000432362464,0.032134004370482284,-0.14794547132000996,-0.5662487224808695,2.4178868494796286,1.616815922419181,-0.48845015887292215,0.8175782414454977,-0.3957126453958015,0.6206221721155627,-0.4486196590262873,1.3683290441161424,0.741662709236881,-0.6223742669057095,-0.7646510667743249,1.1021621011848697,-0.5961658828952122,2.230590855539182,0.9669422880643364,0.31036690664468003,-0.2311266399244701,-0.901943270142573,0.5540855371179062,-0.67828520642646
SIDM00700,-0.8681118746383107,-0.8383074281032028,-0.5794883422546048,-0.6100449754108499,2.5101750884480336,0.26856979511680257,-0.797611942130641,0.21148530634515578,0.26995493302479184,0.6212022234782261,0.34816854132488934,-0.667420911488576,-0.38136414703129645,-0.756828928295121,0.9990791880742863,1.52466544965773,1.2482927012351321,0.4139971162326938,1.156366531621854,-0.49151789416661823,1.9277945832371437,0.40625837623433875,0.057473531978722514,-0.6738304989598812,0.7328566257607781,3.6789757671396823,-0.3017479543546516,0.3471250634493021,2.426750360971734,-0.7838059569773403,2.5316045119607202,-0.5649642749887445,0.7113546135744911,0.4950240716274837,1.9204936232859189,1.4986473087594292,-0.21079868776150137,-0.1969288212485221,-0.46896720438367107,-0.9311000754963277,1.164238681018043,-0.3750492617549501,-0.7298290388602425,0.6679622381767119,0.5133114864898466,-0.7240881594846039,2.4372911683989362,1.0257139075406703,0.47285752386815644,1.2538203676244681,-0.44229282876947845,0.37154132604396894,-0.5985926131560082,1.2670562001730885,-0.07779868483696843,-0.22250149456480495,-0.7613074901142035,-0.18792421541449214,-0.6705129087607189,2.1749263428391687,1.098789495934903,0.20176877815759955,0.00657148307857595,-0.7881101233293901,-0.8089252488120238,-0.8177115526095726
SIDM01126,-0.6933190515635925,-0.920613968434038,1.5917759344122677,-0.5817359620119025,2.331093756266295,0.6370711234929991,-0.6935321805571187,-0.11879294239985724,-0.25535981183352585,0.5047722091238332,-0.3753402247451302,-0.5355748129816065,-0.5002944538154979,-0.7770983920767341,0.908204496002741,1.6606330426867637,0.9743090486975851,0.9954711343731254,1.3016698268092848,-0.1720566135629612,0.789794130555149,-0.3137043401555609,0.577889667701045,-0.6717067662887087,0.9246093459636001,3.7268600537726067,0.09325687308666664,1.0690444605279479,1.6619501507950276,-0.8704316075452928,2.5931206278423806,-0.7890150063830974,0.9698780032304063,0.1701286051954778,1.2425372364005156,1.2079034860354823,0.37569692910510266,-0.728717121451789,-0.5434329768112154,-0.2629388000671288,1.6918943353668652,-0.5664478022737811,-0.6564565136388656,-0.6826485131496446,-0.40529470228952347,-0.402270064724866,2.717394185074843,-0.7731363049365452,-0.6021697812506471,1.3922820894429055,0.3372796814764546,0.9201627126026202,-0.7619674419958664,0.7485655577539221,-0.10460103783132599,-0.5899373898332397,-0.7912766025252406,-0.1259362235034922,1.9954779726111893,2.227882418648486,1.4756527045546917,0.6318050878709904,-0.19663581218878906,-0.8705283157480759,0.3496920835532355,-0.8341913676043363
SIDM00259,-0.8705108810813911,-0.791951173090455,0.5441335049041688,-0.06591192690379767,2.006976281686128,0.7683575735938188,-0.7205619833023685,-0.2200321135962136,-0.6436711976702948,1.2228526465797376,0.12658718223148138,-0.6272276707020672,-0.4220148587124064,-0.8505636035404449,0.9346843368212981,1.7242485563873602,0.46897579111135546,0.5973120213282154,1.2643930204976845,-0.048987941131218765,1.103794428686733,-0.36554624197906377,0.21874933688695528,-0.7381937244352791,0.5968949092929887,3.6196444707006457,-0.4801498289728765,0.35398402532696394,2.180424306490358,-0.8635860620378133,2.49896326188338,-0.7855204394789289,0.7983354301493744,0.2990804145318387,1.1290041710683052,1.2505684625148128,0.7647150149714835,-0.657119560309095,-0.5007564048479087,-0.7601009868114579,1.0307024028780125,-0.5284816770187146,-0.7423949235904543,-0.6878549208280521,0.4244272288461008,-0.76400629023904,2.4519630320277814,1.2124911559023193,-0.7148390067909828,0.4046770417777091,-0.20713457011450187,0.5579528516690678,-0.5868835608074574,-0.6930728222897178,0.38521851859224626,-0.5840422667129829,-0.7511221023121876,-0.5540473675484063,1.5917870167569907,2.2139129078898483,1.1525468880109444,0.5624959154350578,-0.24884307007460005,-0.7671259264754687,-0.9436235589939461,-0.7846775850606246
SIDM00834,-0.5384354979151934,-0.9830620948202105,-0.5763591817373315,-0.2827238547483087,2.5603433972425615,0.3470849817152259,-0.8150956310468555,0.44759934985321853,0.6684143929883611,1.4448529446363623,-0.11609248865746921,-0.12708281589592516,-0.2897582209996642,-0.7729825626421415,1.3167201958625099,0.27492333464437874,1.5315235207528048,-0.006029852029584372,0.9359681521174459,-0.24717287338406824,1.1105956886244517,-0.06417886633541237,0.6789210631834726,-0.3571857156230994,0.24720660096504282,3.591580980256008,0.3242506228141339,-0.3221390088176024,2.365346163809215,-0.6989627837281593,2.6109737063783207,-0.4319655975411846,0.6423047547821521,0.21914866014486406,1.3521788822268928,1.3434796068302712,0.1316916502601344,-0.6129838470064947,-0.5803337698313512,-0.9607671728548199,1.8628593267744622,0.02382861036235705,-0.54578631883643,1.0331755561222857,-0.6594488428913536,-0.755280250166919,2.467500841299611,0.950657214773091,-0.17440271735241544,0.6007493939659017,0.45446927103106094,0.6662107921935037,-0.5429239427137202,1.0652567135567805,-0.4229286483614496,-0.49718884795408097,-0.8309447733185594,1.2081899098161237,-0.7930688903093293,2.2087993617950765,1.1694747708398519,0.5033250957883069,-0.3596167329303971,-0.8384876878084143,1.3389421219933488,-0.6429048795821022
SIDM00814,-0.6938219441429568,-0.8817774164418318,-0.5442029954838508,-0.44293733803428104,2.4153164896893533,0.9423016413433661,-0.8801808230164937,-0.366894598720663,-0.5805042397743421,1.3219587494553722,-0.23211766309014123,-0.24736307127196394,-0.4681513561202961,-0.6153397241076186,1.131675658606069,1.0455799256270781,0.8261652861868178,1.0470971748204896,1.531499446662061,0.05684011240849945,1.871504491095409,-0.2885125064045326,0.04198347917175621,-0.6638509465852552,1.064050933171755,3.639264815138859,-0.017734255889456315,1.0180697815372706,2.4277838224736223,-0.9137222318728252,2.385170055779444,-0.4568430761991913,1.715538385538444,0.5940445221881553,1.5056914214667132,1.3919837374673802,0.5307001249103498,-0.6998168501592321,-0.2568192811664894,-0.7398176936351493,1.2299504917383226,-0.2616554043411368,-0.5795467540759481,-0.7717539355091643,-0.6310276523557706,-0.6417364498802554,2.3040382155229433,1.6597731930695985,-0.5339097860556932,1.0360997567974726,-0.27137094280514484,0.8754599131308572,-0.5418725123307245,1.2043453594196187,0.17735636959953335,-0.5863500903374482,-0.5534748023495935,-0.6217084689260659,0.19043617471261554,2.3848159783554097,1.2534974237967187,0.6026137632928995,-0.14981251576207127,-0.6499874809748005,-0.7466235798913032,-0.7831117808989572
SIDM00258,-0.7924959894308738,-0.7205014052595616,1.1261706566803042,-0.11327636485740394,2.0888227120354563,0.5563502920331547,-0.8264177552462099,0.2580783023955374,-0.4230495435048937,1.3160009907687538,-0.2755106046474967,-0.5991860124661683,-0.4573189725369545,-0.7628701002528692,1.2081028065821804,1.9424146039500927,1.1818121078353527,1.2207333443688984,1.3541356722669613,-0.5617260279320695,0.8769712839049489,0.16636836393085402,-0.0684069978848301,-0.7179213788954395,1.074282656715449,2.8042220557680846,0.4856426941888471,1.7412089191686348,2.5081685137126963,-0.8774194515222605,2.4747689434943068,-0.4328812990819662,0.997936768636324,0.3427383652187487,1.2730318182714722,1.2492934984776176,0.6915112718860358,-0.7272260582099286,-0.47284343038885385,-0.59749855918363,1.326627781016764,-0.5337779303273132,-0.655747092313654,-0.6318709371084213,0.47653930007755385,-0.4708180583024027,2.921008077990153,0.7414229052758626,-0.4827647731453172,1.245203890776177,-0.5877443842952033,0.3244038082203075,-0.7317887007053535,1.0911683016512421,0.8613087900694129,-0.6156733090843388,-0.6842025958507115,-0.3999010805064888,1.66759235797386,2.5979002681016277,0.9484261635496124,0.6850321743456237,-0.47009372349229,0.21052349205101334,-0.8830673164425659,-0.7811517140147424
SIDM00577,-0.7205410313624486,-0.7426381976924336,1.284565940419233,0.5120242437529746,2.5764291759375317,0.6260139583777485,-0.8442360792656513,-0.20626609891982003,-0.528300210983003,1.1973826690565579,0.3275940565798922,-0.7214124434363203,-0.6143304584088921,-0.8727189237690474,1.0422095933589461,1.41155042400235,0.6333301542040299,1.0281914344640373,1.1705567618525619,0.6522984268893005,0.864640295883501,0.08206979352237029,0.2589951873592467,-0.5451336158016713,0.9317906586618987,3.646436018787629,-0.1266226852070675,1.8021743885357673,1.946330348315572,-0.26141313549019457,2.4188625704929225,-0.5537952700375751,1.0536093355467973,0.15445861753842666,0.992077464397754,1.359758088726744,0.6710178909643031,-0.28051515984832986,-0.4708301105557012,0.36259646378464694,1.8800114986547514,-0.508124706168168,-0.6642673092220293,-0.5689012682468495,0.954101806185764,-0.3654191225396514,2.527580307802617,1.0373342764528737,-0.8133500724362543,0.8611184668529737,-0.1857381112376859,0.27439582077536023,-0.770268870024384,-0.8601673067188245,0.5355991151520509,-0.729683202183048,-0.8944451439297987,-0.23257304922355407,1.5383231689344887,2.535357008906151,1.2676549527167997,0.6766488185333545,-0.2757370053037623,-0.8360330158218977,-0.9026229710312101,-0.7477856317193414
SIDM00384,-0.8442824690150331,-0.7826545302129709,0.14808335205777554,0.10673772078232127,2.6642132297110637,0.23940681724582055,-0.7167243886972989,0.5497042559076663,-0.2804058561684256,1.7204902901985404,-0.22276323158293887,-0.6129384030797874,-0.4501941936120937,-0.7491345005843867,0.20136920761887853,1.0142973793562633,0.1158899796289474,5.808491346211007e-05,0.8611587130990488,0.18939919037687222,1.6206510787719755,0.2814114640875073,0.7679801329003092,-0.7579401132958475,0.5636037391226207,3.4788244877891685,-0.5162315297366094,0.32969143007764734,2.1524973539093906,-0.7626366946518116,2.1003910435489472,-0.5130162095400221,0.6879412683741746,0.7825511840347879,0.9440604269548606,1.6319301368056356,0.42687430088664685,-0.7975654913139995,-0.5568034808275931,-0.944575225192901,1.2270294014568213,-0.3818746163220357,-0.7190921769071659,0.5539036767285566,-0.6163379631897224,-0.7557636426455658,2.3499918930958565,0.2129713309664439,-0.6758966418893216,0.15278870581221127,-0.6385054521558627,0.2814494816234507,-0.7535987394513493,0.7514168960931563,-0.26431432516662595,-0.745197242138906,-0.7924631008402276,-0.24139639750683953,0.31975562720877165,2.2495681719893397,1.2760574421158952,-0.13376954745275454,-0.121385442707445,-0.8314365456273777,-0.9535584062136707,-0.7038593893166752
SIDM00837,-0.7831072622574474,-0.9991783588255073,-0.3462730678812756,-0.38948176711553817,2.802752123911731,0.38366973006725086,-0.8495101546448918,0.7204967518022902,-0.09575010379613498,1.2723949686126923,0.6309143830251395,-0.13621253645269985,-0.5076706033565657,-0.5823523355000066,1.265989404721633,1.0236977555115363,1.6463080136651633,-0.2161984073261406,1.2754042151596814,-0.5517184432136217,1.3788456629113235,0.2811801502118327,0.24377447091942414,-0.559409030257575,0.8838635621128049,3.768380673633639,0.19172012048307616,-0.5096973064567104,2.091810755434199,-0.7771138619776288,2.704021212518597,-0.15304160060460079,0.8354863121203029,0.614126847901008,1.5790214316710214,1.4196699138743731,0.23191125286625672,0.07214652617881151,-0.30074742106249686,-0.8870747415984576,1.9215708304658696,-0.5796941891675431,-0.6030288724523535,-0.07784976195098073,-0.5782960518627762,-0.6556622642210097,2.582663335658847,1.7913616578722213,0.3878971633091207,0.8392168635760131,-0.14711194410390005,0.10656903321049793,-0.7198111377479443,1.3253346039015315,0.16985453015795413,-0.4388603670611541,-0.7299460936153322,1.3628354786793513,0.951344432612832,2.197220518819905,0.8302340564998194,0.5069823540456916,-0.2307929982531597,-0.8326125490364193,0.931372986205576,-0.7206656465143008
SIDM01133,-0.6939941730517316,-0.811471044766337,-0.7458969891232773,-0.4728524196742449,2.3307473073047236,0.5429197356696759,-0.7480121248164402,0.02498616201183066,-0.3492976979001623,0.6849968756690896,-0.26587858423244287,-0.673776301179362,-0.4578486343107293,-0.7423609666384604,1.0393572949284768,1.3958514806297575,1.466963043903365,0.5419767103746943,1.172031302418204,-0.036873646132350314,1.661223554550063,-0.3097711296989363,0.28351793809963466,-0.6983702562161533,1.2634460560470122,3.729619772120854,0.154353374914077,-0.47293153827056933,2.9241806847075953,-0.7991769785615471,2.6578042305837775,-0.6075935315027561,1.07421548204543,0.19339483122330536,1.1045284233630785,0.7636988577138225,0.44207976097584295,-0.7088981624478963,-0.674823545348015,0.5042655690238401,1.1551596387021164,-0.6095290450564109,-0.6065786777466953,-0.7029899055128828,-0.6831220553259132,-0.48546642250212024,2.6992805267026236,0.461128092528599,-0.4579927813779503,1.3534608020443075,-0.19495454016214633,0.573020480881297,-0.6074347629952256,0.7192505467683947,0.01036963379290675,-0.6162397879339203,-0.8110391033544694,0.5219943748801115,2.0774621588113207,2.07621827758021,1.0780234225833556,0.2170846234094886,-0.06939705014396182,-0.9518923697291974,0.6754185788865167,-0.6789466678441308
SIDM00244,-0.8849052665144929,-0.9586979805124273,2.1159062600305156,0.09083679348257258,2.471855894577883,0.4154261561241395,-0.13205508919809447,0.22854836105357001,-0.4283770972037307,1.00532344035998,0.9280742339411465,-0.6604142404495138,-0.46502243746141847,-0.8809568119239314,1.0928480809317167,2.403423147451715,0.5580522448983519,1.144930857611801,1.042954144967272,-0.0513224450135318,0.794587700186172,0.2376787169788285,0.012732847920772596,-0.6679286156593569,0.9951996000336941,3.7546359755664938,-0.37551714785676377,1.5085651634595814,2.5181417809526714,-0.8586433340491495,2.6129767480710755,-0.10783934166900423,1.117600481060491,0.05095288673561778,1.1274354838389016,1.4769076817082523,0.3033356808765417,-0.40212006559673774,-0.2623287308769099,-0.8869441363260875,1.3958520021619276,-0.4220901323704417,-0.5981615340621299,-0.2708543977733269,0.36534482397552404,-0.5264385873242321,2.6806572190655116,1.106109341461241,-0.7754151741024313,0.5289022772121197,-0.2795096472550887,0.17269273507818259,-0.5913796157000972,0.980918523308248,0.5755417121890568,-0.49461789677682044,-0.8407546240767139,-0.07815034030197864,0.17942169863510232,2.6040420733484955,0.9276912285743064,0.744221230131798,-0.24266045559878374,-0.6020602952578213,-0.8845005087948028,-0.751255491011125
SIDM01161,-0.8698055356593589,-0.93915612712291,2.347560342944333,-0.3776505084876461,2.866293330831138,0.375039559703906,-0.7391378067119495,1.1109731483174423,-0.6371901885276046,2.300712102703193,-0.25649559330728233,-0.5253706051556468,-0.46989244324429963,-0.7985552478981152,0.912202945110032,1.1476402972212179,1.0320956715249392,0.05472317712350877,1.3386729202218932,0.13578365141852355,2.020981455637808,1.3038680403894702,0.38010039568073395,-0.7863457731919945,0.9159513788027919,3.778134311892759,-0.5312121930003846,1.188022612763475,2.4709357952556914,-0.7178021957917461,2.5544210874668165,-0.6847830568584125,0.9586505934833253,0.6521728942685965,1.1334510910388826,1.0489422409740312,0.4188660398744317,-0.4446461746035266,-0.15856386001551162,-0.9283316873928105,1.7547097965001681,-0.2475406804493715,-0.6747297986321359,0.7216272578112749,1.613053467372849,-0.4050049628624256,2.939472837224071,1.1527131634754328,0.2994450290546568,0.36724550998167366,-0.35140561650138635,0.6940485247773636,-0.38923212533036844,1.0171575194534073,0.4503505107106114,-0.6996585727061774,-0.8484393894245563,1.4796739935389225,1.0970648564201673,1.9967922108086757,1.5295982786055602,0.4917480285869391,-0.22000483133357263,-0.8159606387047961,-0.8152791331719228,-0.6604357698485173
SIDM00579,-0.7365160666247906,-0.9527028564542365,-0.5588712375684437,-0.026857574095219564,2.6360081601113277,0.7355678126846965,-0.8916285726181151,-0.28658436722291125,-0.631434697883535,1.5906921283912492,-0.2230829992820133,-0.722934101546425,-0.3937266852595939,-0.8272635441178734,1.2716278421863612,0.9052799196409993,1.053933973717608,1.3395354377145265,1.2722572878955472,-0.06060165900413441,1.3302949854373831,-0.05991724384261784,0.07014794269034,-0.5306728768215189,1.1117329944328558,3.611514409411268,-0.07092659743172548,-0.24239078130521993,1.909181608761492,-0.6064136804623972,2.424450830294357,-0.4706746901834364,1.2301780955207262,0.4177281257756613,0.8912485344245494,1.1990216459093068,0.649253952098004,-0.33753858639088735,-0.6445794168243174,1.2399186518687704,1.9594396784556651,-0.4935846787372272,-0.6590615538107263,-0.5692924008787354,1.3638703807927348,-0.511544412129321,2.7795570263040204,1.0183742025132916,-0.42894859679510555,0.8269566469457795,0.08651488147288904,0.8331888626744837,-0.7279045319103653,-0.988295725439834,0.2916181253620971,-0.5971967218822035,-0.7932288150820125,-0.4420931255398442,1.2838159795700725,2.243448554483379,1.4384579072191257,0.8036574137336606,0.8895319394643844,-0.14186419207223464,-0.7905960400329334,-0.6726018146710542
SIDM00699,-0.6809343213756172,-0.8145303960875175,-0.1086954751137168,-0.3403854959767991,2.530939093130718,0.5753812312282427,-0.8027864999324055,-0.09464106933408414,-0.6418334352908633,0.9912021976066672,-0.042051900198054465,-0.6349160272028189,-0.27230698157341365,-0.8381593841198242,1.3059033148361476,0.9633116210863856,1.395446032342178,1.2481147958805383,1.3391912151026992,-0.22280782850345385,1.209947519788013,-0.27537527709188625,0.3799002691661956,-0.7539519830660816,1.511684739610088,3.66129297576514,-0.0850118150468925,1.7575828446045392,1.7114732964940773,-0.882851479864899,2.580875055994456,-0.8177290340434042,1.3938923035855042,0.33556985092483765,1.2887974677882217,1.0329486839214703,0.3777973575240801,-0.7997826334364585,-0.6918376685878588,0.8646804558834008,1.3775912204763585,-0.6776655883431892,-0.6404141509247833,-0.5921093649590135,0.7793519006916463,-0.3670525144893533,2.5568642197507416,0.5348370453102154,-0.7010462853465118,1.2993124132080633,0.08417518025791121,0.8705994435494172,-0.24618948417242076,1.12201646008926,-0.06349886321700501,-0.5380328367498068,-0.8247845759174676,0.3247619426462598,1.4847355145026722,2.44508742465933,1.7154177760587177,0.43098438973851594,-0.22172873012222552,-0.9010332803983435,0.8979718270579646,-0.7751584693181257
SIDM00721,-0.32999787468619973,-0.7780177758405568,-0.6758675438218129,-0.7449431139439642,2.7571814025881736,0.19683822923029273,-0.9275097283977022,0.09850259892491821,-0.10748145386348841,-0.02267425642485937,0.18739150521141873,-0.7056349171061349,-0.45191393380668166,-0.6542169068034193,1.1521445640874988,0.9488112604808663,0.9971511395588013,1.3817100679279655,1.241940910699078,0.3569757549060304,1.4138158003005925,-0.09468902703927909,0.3134245074242536,-0.7463593217999396,1.250943341919484,3.7971724824514363,0.3299861566334782,1.3073277113035207,2.263557031106427,-0.8843304397376128,2.5776222932645214,-0.7988300955727944,1.31406464215841,0.343063027589622,1.2687565123697546,0.8393981971506213,0.24408808045210637,-0.8416698659884525,-0.7880734743604557,-0.644303574289354,1.8511615755142508,-0.4480949987187929,-0.6699782882810115,-0.6800801630834553,-0.6106759968569283,-0.39644483351545706,2.799376826609801,0.7122751108148676,-0.26232220375226717,1.4738632442954778,-0.21239145558077677,1.4422712449850745,-0.5035802814060519,1.6082273735789239,-0.06333117481093714,-0.5387957035266734,-0.8263448803642471,0.01945342471586087,2.2707690446687034,2.166645367479636,1.6356202369705728,0.23260863526839765,-0.1670615220348324,-0.8753660522992474,1.0600507266537904,-0.8568233654391486
SIDM00082,-0.3376631171270655,-0.8136300967554344,1.079756086957028,-0.0371720458474613,2.952295110977369,0.22675629836007227,1.137166052246521,0.4741619806039038,-0.5307674985766013,1.7623565767244547,-0.34392556866969504,-0.5236143815306438,-0.20543402773598504,-0.6796083486223655,1.281443159896033,0.21217283465023734,0.1322537876536859,0.32030631409520155,1.4361747733209507,-0.6544011991817196,1.9497786977957905,0.17662987221306825,0.25348052158264733,-0.7281969515556602,0.809713722426371,3.5741157656455105,-0.7359416239128699,-0.2867455577717021,2.48060136534585,-0.7765293232175842,2.4391551451841766,-0.7222582758013673,0.9488153050362619,0.10454741942923432,1.275117449838363,1.2595958131086735,1.2775721525858772,-0.7614271568809003,-0.4625448565750465,-0.8169199245805177,2.194001797834961,-0.41848404343119167,0.3021103998340884,0.16750543094889797,1.6981533079636326,-0.42237056174516896,2.573950754112124,1.2276593757171255,-0.4178983489390008,0.8864351004676757,-0.42045287529967024,1.0517378105201884,-0.6877694884728254,0.8627435432832669,0.4217134437669864,-0.3632700513273953,-0.7919982399535267,-0.4238849065266845,1.2583155525496414,2.282770015320646,1.6080390892537324,-0.5345753214006786,-0.28857775568060695,-0.8432221145326257,-0.772795276394967,-0.716896004753178
SIDM00320,-0.679541220280533,-0.941154422984048,-0.6162734242401381,-0.4642268416096862,1.9400177696623098,0.3925506856025319,-0.5093667810937672,-0.03615397794448036,0.33054667931445014,0.9144121038263069,-0.338465719634066,-0.6560703558962301,-0.14047736397212532,-0.7396819591323943,1.3307739972590158,0.9707538197653883,0.8992363255061101,0.06130806725091849,0.8970973738166707,-0.22020826409799013,0.9162330958533687,0.3884467482213281,0.47443798091908873,-0.7821943544235329,0.2986615885045836,3.518694130344723,-0.1507149385348946,1.2514361860653418,2.1235284814396405,-0.9080502721388307,2.349759985433736,-0.7073869478448795,0.19648451846663204,0.845128560417583,1.7462647469935442,0.957106433717761,0.37994760184057436,-0.798313897077924,-0.6183127988970335,-0.9065742099980149,1.0624860352310763,-0.3749885013531468,-0.6248415771963098,-0.6995527261070761,-0.6808920010487789,-0.7953156679414249,2.4385155344322635,1.1983537592384221,0.5599963489627653,0.7676465254441851,-0.13363330964351647,1.061785710033953,-0.7028548984540574,1.3752977801915796,-0.4235410839364222,-0.64777370996216,-0.7470352874433864,-0.2755263885868637,-0.15526251148999218,2.7206550177699858,0.9610503173040627,0.3292497514211224,-0.08738753005616841,-0.8084071622879252,0.813606561864767,-0.7369325622958668
