,CACNA2D1,CACNB1,CACNB2,CACNB3,CACNB4,CACNG1,ITGA9,CACNG8,RYR2,JUP,LMNA,CACNG6,ATP2A2,CACNG7,ITGA4,ITGA3,ITGA2B,ITGA7,LEF1,ITGA5,EMD,ACTN4,ITGA11,DSC2,DSG2,ACTN1,DMD,CACNA2D3,CACNA1D,SLC8A1,CACNA1C,CACNA1F,CACNA2D2,CACNA1S,ITGB4,ITGB5,ITGB6,ITGB7,ITGAV,ITGB1,TCF7,ACTG1,CACNA2D4,PKP2,CTNNA1,CDH2,TCF7L2,ITGA10,SGCD,SGCG,SGCA,ITGA8,SGCB,CACNG2,CTNNA2,DAG1,CACNG3,CTNNB1,GJA1,ITGB8,ACTB,ITGA6,ITGA2,ITGA1,CACNG5,CACNG4,TCF7L1,DSP,DES,CTNNA3,ACTN2,ACTN3
SIDM00098,-0.448991963141632,-0.7560757122843589,-0.8776140810560678,-0.7501201434053307,-0.9016435242158799,-0.7797446403241474,-0.895364289342308,-0.6600336252904133,-0.8160656585247642,1.2588541054931743,2.0656812722984967,-0.7877467660607108,0.8205984858510025,-0.7613025474299833,-0.8502520748864881,0.7760098265497615,-0.80191377087755,-0.5058538246297808,-0.7068986728575346,-0.402703038033082,1.3251042073063255,0.9265336204314082,-0.670778063376704,-0.8963099258392618,-0.20259728316453135,2.0094624620330865,-0.77444221754346,-0.7535439493828987,-0.886903504097942,-0.671267776432688,-0.8621732956357114,-0.5358191030312128,-0.72521470574741,-0.7217857973527985,-0.0721895165580327,1.6670953768151815,-0.9708249705865073,-0.7642560607772271,-0.4128395367882594,1.7165462482522176,-0.6310401565802424,3.640958530533351,-0.7911679547414935,0.5938980749492818,2.102749098529555,1.211153899070384,-0.47987986709415936,-0.8498791823082485,-0.8312002643488557,-0.8416067498863052,-0.9010767099447099,-0.928409724574688,0.7660640716791168,-0.9349673310973663,-0.8199092814546578,-0.10485154959183288,-0.7557564452531145,1.1847327015843487,-0.015275204031521617,-0.7262979390893075,3.1327744071291663,0.1550009498046735,-0.6371606478250597,-0.9709444299612869,-0.7298728328280505,-0.21780900372396278,-0.40966948356273286,0.015806309394173268,-0.454403174003267,-0.7208330229102523,-0.8733002109344996,-0.6336351673807518
SIDM00225,-0.5107488986669935,-0.7372155826124562,-0.8607186612471301,-0.7995799857245367,-0.8695726242285079,-0.7554032140719288,0.755148819681134,-0.38877492867065966,-0.7968201032143646,0.4445831247184169,2.1486780147847933,-0.8441652077815275,0.8114796271439206,-0.774944909569856,0.2560978858183222,0.1052556629850231,-0.7364294321574993,-0.6500867801891795,0.7546718776563459,-0.3721471300380224,1.3917530677350693,1.388521705624837,-0.6571665893389269,-0.8673917950756199,-0.2477133336822154,1.9373866737563425,-0.540419224288442,-0.7676039133815107,-0.8696262177639623,-0.54038902217224,-0.6621339331462852,-0.6486967747803294,-0.8455361727384024,-0.855087859597152,-0.7642774550038866,2.3455223599496775,-0.9355834228858284,-0.8050808747041617,0.07474178543508905,1.995283796353138,-0.6120152136276269,3.5325014033329802,-0.5675975249830614,-0.829099456906872,2.4940718692667527,2.0420893985434434,-0.09047966366725571,-0.4151143562402781,-0.7053208187775558,-0.6928200668698046,-0.9753458881733862,-0.33515628108638207,0.8730442371578485,-0.9584274856981663,-0.8814078140460616,0.22978206768648357,-0.9109069573419226,2.132991620564796,-0.6468956051636794,-0.08253769351099913,3.0463637400095793,1.6642469975071124,1.5703069182150373,0.16237257087229806,-0.6530421658802007,-0.7092842776715621,-0.313556633708981,0.9138998064468141,-0.6220073068302308,-0.8755362178437521,-0.8502181803629661,-0.6906097908030505
SIDM00846,-0.26380805367126386,-0.6742645735381694,-0.8356420427516085,-0.7005799711054822,-0.8076069614383381,-0.7375733386404909,-0.9396837140970038,-0.580741355030873,-0.8796042464394996,1.6449447040498082,1.8697149680545382,-0.7817176137599393,0.8338050163363333,-0.7099490400223304,-0.8313729410354506,-0.42779064814552553,-0.7844273584028267,-0.036441951752244454,-0.8522335206061834,-0.254694768526841,1.5188065862985571,0.5469257152931934,-0.5728402614299746,0.24007223751449516,1.3527159714377326,1.1519956357242145,-0.11725085259783731,0.9553629179312726,-0.9571973528616823,-0.8691402224650929,-0.9371241699029601,-0.6478587520139226,-0.742458995102524,-0.8863703624086647,-0.6981591883834277,1.7512888605130825,-0.9481174553715334,-0.7192483409116449,0.03909167935894748,1.9172367460765893,-0.5186419668267465,3.479180951471628,-0.7980624058950604,-0.8974596641598813,2.4312496493337674,1.6225256618368455,-0.13349142318003934,-0.8818134415204618,-0.8602379279746096,-0.8912612163109223,-0.8560868885197447,-0.7830412290547409,0.40815343857981207,-1.0203775858137787,-0.8842585908889762,0.1489257287805533,-0.576529619553807,2.2337033467864043,-0.20043567642814158,-0.6919978304462533,2.894142453616127,1.0992132403335382,0.07921297059445569,-0.6827252377973938,-0.5668606963059329,-0.5232513430271319,-0.6902312467859295,1.4806471335110978,-0.45970051262164957,-0.8133653957800806,-0.9033643859151723,-0.7528181129104365
SIDM00291,-0.48032507053869017,-0.8103850340275557,-0.8618464955023235,-0.7407884980700701,-0.9064594086712987,-0.6111494162923762,-0.6822598501551089,-0.5976145171348066,-0.8968178770546887,0.11306689362167437,2.6476524592429835,-0.8256255627914968,1.3566487474994626,-0.7259125217599544,-0.8784442356342991,0.8026661203239839,-0.8146475189892675,0.08758811318197161,0.9914871875769924,-0.615704645783911,1.410525693493659,1.2666348943404389,-0.7524275839149046,-0.8871294399542546,-0.8532183346101758,1.6812246203548475,-0.41805393396145907,-0.6788964750399901,-0.7541570683594414,-0.8459234994939385,-0.9505119255918539,-0.6269438611000748,-0.7992067766170409,-0.6565173951282735,-0.768254011671238,1.9934447187474615,-0.9183976857362851,-0.7167523674235373,-0.3469227548719487,1.0315056325878031,-0.6006786525323217,3.6999251429315962,-0.8321505207231467,-0.6537592028356499,2.4788897568018546,0.8919723038181855,-0.32555578224171416,-0.5839547243057835,0.17124269192300481,-0.9821920637133168,-0.9216929510476756,-0.6705587901212001,0.07795273474751326,-1.02783175851915,-0.6551489872375575,0.32353412980310303,-0.864834565368882,2.8124769493023374,-0.5589209865514866,-0.638548702591562,2.744836739863583,1.2994602173917618,0.530775305798874,-0.9485758156922488,-0.8227737437479697,-0.7923131564655065,-0.6275945068417674,-0.012497754105041068,-0.37635698841640536,-0.8149713944944784,-0.7312216334491322,-0.7261486265963862
SIDM00520,-0.33659009929069855,-0.7526402178055149,-0.8335085218521265,-0.724170209078955,-0.880836885508612,-0.6888878301156288,-0.8143208118938353,-0.561911869017588,-0.8833599070002589,1.0210432896970911,2.1735309744487252,-0.854519892425763,0.6367564845341095,-0.7056513136275064,-0.8141646284919023,0.4570612973341802,-0.7159949198358555,-0.7994394524060464,-0.8535234627173709,-0.33381470227622617,1.3509804781009025,0.8551865941942636,-0.6937377667773729,-0.9047091527745077,0.05142496692202781,1.8227859798750403,0.3211219440079789,-0.3455676134014909,-0.930949803284697,-0.5333834512560057,-0.8346129792973055,-0.5800014189555063,-0.739219416189919,-0.7349979584440637,-0.6745688933622863,2.044644589446265,-0.9849603132864737,-0.6659806356619772,-0.2792827602298367,2.35197427281424,-0.7213972304341316,3.6293781597848076,-0.8468482233556317,0.836963648756773,2.4595028147728035,1.7638823267666615,-0.2467814588438119,-0.9211363312706988,-0.1684937114394807,-0.8511565781322287,-0.8982613326616978,-0.8314076942354418,0.5906804451136066,-0.9706789485326608,-0.9121716848552816,0.13501860862411286,-0.9041068151611,1.438357307192851,0.5448268365386226,-0.8788410576612957,2.827533182660547,1.3312186289569017,1.2559027306379453,-0.6476115138650265,-0.6045828702945178,-0.7904009609058074,-0.4050463082134792,1.4097843316331808,-0.29307558382979026,-0.7856868591853412,-0.7690100215132346,-0.7886089141710372
SIDM00003,-0.3373637432231516,-0.7514561155577845,-0.8432119376208638,-0.7555573697102497,-0.9217577287588357,-0.6827947068010065,0.2010753627049771,-0.5124619383679802,-0.8800387283135964,0.1216485066866919,2.354150085332666,-0.7334801907133678,0.8206470992289997,-0.7315499598561621,-0.6774850073508465,-0.6403656215560224,-0.6890768368260864,-0.5254216229193767,0.5357666464399241,-0.4687663851098747,1.1600532964731078,0.7343518177673665,-0.6905075352141082,-0.8490409362766155,1.0633102916312958,1.4985984536107873,-0.6885628753185392,-0.7241511046385626,-0.7348724111427136,-0.8748558365348549,-0.9334144121170773,-0.5292602463829,-0.7678224800785682,-0.7401601065924354,-0.7720967346926736,1.9416489720392565,-0.9486222794712793,-0.6454067348764312,-0.3439081349370975,1.5279259276683028,-0.5145826995763334,3.607692297469598,-0.7912783907764614,-1.003541293175016,2.399480015362598,1.1142385257521707,-0.4361330439927213,-0.8453170116372815,0.6861645519434596,-0.8286223503314982,-0.8814579837507104,-0.8563740599444588,0.5442311320180616,-1.0148351039759353,-0.6079670861886449,0.12131047862226833,-0.8028979767983065,1.965475059810824,-0.6949356418345488,-0.396339867254843,2.932545906116734,1.476851223849191,0.3830755442745182,-0.5213724730451185,-0.5095174318558406,-0.7197216884993297,-0.34735395058080565,-0.9852320242696084,-0.4668835072871796,-0.8294767509231751,-0.7542868890742725,-0.7057371891547607
SIDM00136,-0.3340523802890105,-0.6960810550482689,-0.8877962220889545,-0.6762339711228368,-0.8923199338785237,-0.8449007680327205,-0.8978080845343679,-0.6139183769252164,-0.8474807608340231,2.2217299006753186,1.9920207597767452,-0.8009457115057255,0.9467479310713915,-0.7040628263447519,-0.8319787778270551,-0.09568595121442441,-0.7666570629323181,-0.8418964850721461,-0.8164498482876252,-0.7088087418944098,1.5748908344385821,0.8574538408679233,-0.7336769847769937,0.3738048285655149,1.3902300138141919,1.180239021988854,-0.8494110896909285,-0.8879683703479253,-0.16306351302127295,-0.7626793989547441,-0.9044463251023043,-0.652401548156784,-0.5584253906698259,-0.7690816982052827,-0.015577794303835997,2.3172962480027426,0.3483818988292577,-0.6903969802212443,-0.5263152615317784,1.615993554593111,-0.4494865847934621,3.5823652226959752,-0.6830170449923627,0.4563745934947344,2.459144943591099,-0.813341643836581,0.2890539256763219,-0.8649204749593233,-0.9030377629380776,-0.972191265935389,-0.9213580421736616,-0.8680927085904445,-0.23911928859855286,-0.9929065372092838,-0.9428465067813269,-0.1869297660280051,-0.7794259808368641,1.2798876192850492,-0.6571948680537858,-0.7620847540292217,2.68678915401365,1.6415310061296158,1.6485363242282371,-0.2607801172906433,-0.7021795513641766,-0.21600690988762464,-0.6303846112609418,2.03850588664538,-0.4077426457343273,-0.7850388147034552,-0.8910544608032175,-0.8180172333378642
SIDM01155,-0.3921409117299476,-0.6769414189967343,-0.8594575450729113,-0.7092889265601758,-0.9324232231969717,-0.7468666912008094,-0.86138123281733,-0.6528154231449691,-0.8917084100517704,0.1682430896558022,1.9421319812014262,-0.6936990899067904,1.0033120350571685,-0.7086077730626926,-0.7241412216367971,0.3964463528694418,-0.8140341461238376,-0.334582885649008,0.0014731717154608914,0.34059805689177763,1.4416185139701914,0.9444983124017181,-0.5811615647906506,-0.9128172821786296,-0.9742444755740518,2.1842336392290496,-0.7499015608602118,-0.7106538183298144,-0.9435037794886404,-0.6378948081848735,-0.7502070772585493,-0.5922520260369336,-0.774617790980703,-0.8151239996717853,-0.8402537261933745,1.7859986178130942,-0.9213192141397928,-0.7575537871981928,-0.059735944882919514,2.366715198748192,-0.3921695563737508,3.732940996989851,-0.7983820807678097,-0.9757825502083057,2.449029804296149,1.053339492453972,-0.608878026400163,-0.6340340185286508,-0.8588524699925074,-0.7971798101068908,-0.9024602425226835,1.7225150274807721,1.161054382058855,-1.1247515962424852,-0.9219589925281045,-0.0875191113248952,-0.8106626441545478,1.5508677749921205,-0.1482500019899543,-0.7685020771112647,3.1649660115818476,0.8619785268860013,1.8479642842163473,-0.47115019319175344,-0.6212260161064409,-0.31406707933584377,-0.4642872281953311,-0.7410796006716882,-0.5171193400020772,-0.7871432979150357,-0.8999895157147608,-0.6402730184438374
SIDM00224,-0.4169105631097486,-0.6990884675600548,-0.8461811125999357,-0.6798561028217582,-0.9255932295171204,-0.7319719999870431,-0.883716330856588,-0.530554745409774,-0.8837011529084863,0.43411154356045367,2.2408995379805177,-0.7185483885417808,0.7519334291542966,-0.7521651985316231,-0.8652837175852426,0.5143278256293382,-0.829290461396809,-0.6784198998903567,-0.8378165427238126,-0.5753216848149407,1.0364717517768782,0.8705593985304712,-0.7561996884853729,-0.8787552392031578,0.7906554480639784,1.8750100132326357,-0.7411283799190594,-0.48976709118886147,-0.8861509725630204,-0.827287785235971,-0.7040786927838621,-0.5726499846458423,-0.801547512381414,-0.7337057510995731,0.23735547294267448,1.456094779022463,-1.0048971164708458,-0.7485025341082358,-0.35901939258871085,1.8357661044284244,-0.7569926001138515,3.6847785991157758,-0.7537587147963385,1.2841513611014055,2.5694288779230168,1.0468428458232604,-0.34305173867246685,-0.8579378391406497,-0.8442908875036785,-0.8249699204179306,-0.9169109525757122,-0.7998620920558839,0.2726187433763738,-0.905652981314871,-0.8888465479282182,0.1559189109165746,-0.8172096831410881,1.40701362261901,0.4000839267219242,-0.8075039132026556,2.8151484747601416,0.158677341849527,-0.5680723894404589,-0.9455473932472425,-0.6124564930435732,-0.36118723240021156,-0.18767499146189376,-0.6505617634659281,-0.4506327106981645,-0.6731115812194185,-0.8393743483440749,-0.7793049388298307
SIDM00783,-0.461802534695798,-0.7031617326588829,-0.8503595306132741,-0.7128542218453735,-0.8199631095892521,-0.5710924794353884,-0.8425522060427858,-0.6670938945131145,-0.9541723495235626,1.8536859040864382,1.518684505455667,-0.8062755890160577,0.925295485560433,-0.7531215295291472,-0.8518596018339281,0.41965685717211165,-0.8116575706848587,-0.27264900150782606,-0.9143641872136657,-0.43980203779478205,1.555416174877686,0.4391826884735662,-0.7448826085942103,0.22276386739270063,1.8249804752466392,1.2582372817794858,-0.8311893642955518,-0.7612072273932077,-0.8773444772222124,-0.7792456434627445,-0.926424963583946,-0.5448113363354894,-0.34013579939994787,-0.9103805848457596,-0.09006854267604339,1.8122795421050757,-0.8414860329596164,-0.7940489691224719,-0.5036144104631708,1.98962088182345,-0.4650743454773557,3.6739928895438347,-0.757784116226749,-0.006719285917701121,2.4364521486186157,-0.9136889043086114,0.8231719586456369,-0.7179253638396627,-0.9157587250990233,-0.7930171954748703,-0.950349744155191,-0.9388884962389824,0.2140915063969212,-1.0409913955218353,-0.9152685317439886,0.0023175922102199415,-0.8347126483076015,2.093523508981542,-0.6234357735528891,-0.8246665803504528,2.229624801991343,1.2557126982774383,1.8265519976490299,-0.8935509804633277,-0.6863264329373077,-0.8441618437873966,-0.2946635202493135,2.293949062211539,-0.4543838520527625,-0.7602572373536498,-0.8752831129550017,-0.6743679067172172
SIDM00490,-0.42507806076017945,-0.7846104700733473,-0.7081281860048987,-0.7801672023589102,-0.8766533799840318,-0.5377606112819426,-0.8479280391180147,-0.6242733657109603,-0.9187112663780556,-0.595477180185309,1.871706301497167,-0.8256366316413177,0.44126441483487894,-0.7133076050690305,-0.22386696568825282,0.5560678975652192,-0.7723922011925053,-0.3501363216095155,-0.22615385276939257,-0.38364343322902444,1.6147247803375706,0.4887893307651678,-0.36871789794946586,-0.8431083284870953,0.5266653852091717,1.3588251872786563,-0.6337350997248093,0.722011487992638,-0.9241120203296104,-0.8064860833375498,-0.7491457743209156,-0.6313725605593222,-0.7941006817026091,-0.681162888755489,-0.734729037652028,1.9174361301055878,-0.943747368010744,-0.7594969647283576,0.040751448882833004,2.0010203261513384,-0.4035609880532807,3.581531335086606,-0.7972314024044906,-0.7854136223687498,2.557951251282017,1.3196363652623728,-0.46685408616678387,-0.8930906542785304,-0.5776314733002278,0.5151704771581067,-0.8571589932662547,-0.3857856371399388,1.860870502542295,-1.0397595172400118,-0.5950882058197567,-0.16185655874694924,-0.8066381523029552,1.2261109606797882,-0.10074431651483476,-0.5022102335980594,2.7195516630171532,1.3542788970263564,1.6705864487056266,-0.8450007684900851,-0.6650529812437052,0.2162677649167829,-0.5260436658333962,-0.9708334360247743,-0.571949840328147,-0.831772225315333,-0.8693837083885867,-0.7859505657134446
SIDM01090,-0.3132104791170296,-0.623600224391393,-0.8902591290925356,-0.6361311788933137,-0.8330164024539415,-0.6631312154749596,-0.7624509676956899,-0.5927668298805762,-0.8888008125267601,-0.43222282831972997,0.6865451666844762,-0.7251406036952606,0.7809560860998377,-0.6873009943816631,-0.831179974912177,-0.614256606709416,-0.7810967889883901,0.24424145154358973,0.3660005774078758,-0.3380859762106406,1.4015678412366521,0.29170419905386424,-0.7599342219789094,-0.9072050305124855,1.3374859830468273,1.781405762915851,-0.8105988888571799,-0.6956763693830462,-0.8360427891234543,-0.8325757278497837,-0.9198876498851963,-0.6357123748781297,-0.7976366625160792,-0.7225668506293114,-0.7860867801219522,1.6436506346101174,-0.9420977815891431,-0.5399975369331035,-0.788847705534441,2.4085925761481772,-0.5260117056966461,3.528320093580516,-0.7563881603947779,-0.03861383967604771,2.2639159958140227,-0.6834215129929055,-0.3127276959974964,-0.9249861206456632,-0.8781346623196181,-0.6928770346708641,-0.8815949887427412,-0.7609290086944197,0.3445672454319576,-0.9810361161800751,-0.8958062536267544,-0.1598980650577361,-0.7367784676301431,2.063677099733036,-0.5742636518405332,-0.8656730023384528,2.5231136019441687,0.020765829462567883,0.2755976646420507,-0.8740688684133252,-0.6215808933165069,-0.5704383127762465,-0.7374868246475823,0.18675513088809834,-0.5016883007334251,-0.8815509859739362,-0.8941791746091406,-0.6477000777087468
SIDM00394,-0.23438473317080805,-0.6640037294166176,-0.7512727312037963,-0.8468492250053814,-0.6101786105672652,-0.6829246955989199,-0.8334891870461767,-0.5409529851438233,-0.7608151299951268,2.025890850324822,1.4704469389835748,-0.2660541461088216,0.620641162507553,-0.72586381208386,-0.8394590587689129,0.4061695216345399,-0.6060093209632005,-1.0322522922927375,-0.7637767004896919,-0.47874166789623573,1.4823559776080049,0.684255084681541,-0.7059426106198866,-0.49808224278143887,1.5094832010944546,1.7133996957557194,-0.5875419772068038,-0.7900133561295645,-0.8183649218828241,-0.786213641157127,-0.8188727685037221,-0.6065241188246286,-0.7864984689760361,-0.7332327899435788,0.5309776809925015,1.9515294830240013,-0.3878071102635312,-0.6924309183031726,-0.09934263474335106,2.4067355949093994,-0.49102785433809226,3.6951013459878177,-0.8134243736604395,0.32369061319982384,2.396461111564431,-0.6781382391299028,-0.3225113790944654,-0.8557943222664666,-0.9042912267657499,-0.7729393335941619,-0.8902784960264402,-0.7350667106108041,-0.5257026565618803,-0.9735036746627843,-0.8709300831723439,0.05882115851633331,-0.6895928472697013,2.221028459073944,-0.4401155669511708,-0.29423537996249516,2.7538171217016782,1.2100142917592585,2.03972026011019,0.7201870314648658,-0.6003162019803325,-0.7930723006773469,-0.45163593213168884,2.685144341161602,-0.32742488884939336,-0.7924334637442058,-0.9320652523464199,-0.687955922167335
SIDM00538,-0.43457332229506357,-0.5494562048259071,-0.8231801920399395,-0.696018711616455,-0.8983834602631826,-0.8156324043427697,-0.9184927669380264,-0.5886437593636963,-0.8690625105843577,2.27811515560755,2.3060263396280756,-0.41966869336443574,0.8882018242077033,-0.75674450161478,-0.7722189693623088,0.15200066404331267,-0.7283543771504262,-0.6761805382873864,-0.8419196827825018,0.10411309867236064,1.471141083198202,1.1405777957750918,-0.6755298522104867,0.17544306007274713,1.8485628169096942,1.1361394879189908,-0.7719350709541782,-0.59784376270135,-0.8441062319607338,-0.8579281000651906,-0.8986914887529844,-0.629794505681275,-0.7207028830933057,-0.7768398329417694,0.6546651174593663,1.6348336230452647,-0.9848965611948367,-0.5822481206824724,-0.8919986075404929,1.692358523283208,-0.28979503080491303,3.5432524526723066,-0.5639403058033076,-0.044287953403866834,2.542599673811798,-0.7880443999275266,0.2598235565872204,-0.8101643033498898,-0.828832552777632,-0.8460731006519663,-0.8708274340765707,-0.8801443765584316,-0.047422073034192255,-0.943294714479871,-0.8861693995496193,-0.11851687535824962,-0.7974822012756856,1.9943286913933607,-0.6437202384331514,-0.6490338719112244,2.4423861164825382,1.8034942362048845,1.295266190310901,-1.019464341322901,-0.596793463154413,-0.7774567251457168,-0.6596929047823646,2.182216827204673,-0.3227001380350034,-0.8088581787118823,-0.9029512017771517,-0.7610234073175823
SIDM01140,-0.3511389633954404,-0.7784207196013209,-0.7253499757630973,-0.7944942998479511,-0.8440190973614138,-0.8271235885036056,-0.7752114068779209,-0.6315672976585333,-0.7011505498511065,1.0311283763431889,1.1619177646797956,-0.7876634532135107,1.0664285488590082,-0.7370650688100724,-0.845148537307125,-0.5233110779052403,-0.6682015750281319,1.0845960928063647,-0.715117635610983,-0.6010329790599993,1.4006536060195283,0.46586640895799153,-0.7595990997674992,0.03646322322215386,1.3178111597734783,1.6133742213681879,-0.6489498341681662,-0.41712576881160507,-0.9254334083013712,-0.832715207122512,-0.8013609058144938,-0.6751566997089525,-0.7507267367222642,-0.8306958446070913,-0.8345007597627537,1.438569888778324,-0.9284144217872741,-0.7941621789943945,-0.27699912436110935,1.991999012552461,-0.6714181779862745,3.713534755288976,-0.8153493099407952,0.5347614029548546,2.322336039430889,2.089196065372347,0.4001681233004073,-0.904358996962385,-0.9356879945847613,-0.7803318853349503,-0.8065242413690785,-0.8456769026628081,0.6316432764426954,-1.0249944477345307,-0.13956610573406722,0.14438623469942644,-0.8093424734387648,1.7713604591705963,1.0486929468933095,-0.8144396012420402,2.9981586263722475,1.0466987051021355,-0.05090587705767273,-0.788750920649807,-0.6079357160572684,-0.4110763158750091,-0.19508075822522383,1.4159901404546755,0.629153304191037,-0.8458562305196243,-0.6799961031417041,0.1477181725133236
SIDM00101,-0.3673127408008802,-0.7571716663692359,-0.8839096756754585,-0.7187440300271767,-0.9207445316877512,-0.7691706859891767,-0.9037962081521318,-0.6263053311421393,-0.6678797680419597,-0.12116716056563362,1.6781767792445925,-0.669996297122273,0.8907564667738341,-0.8049268901013683,-0.5965901112060057,0.6940773267318403,-0.8023896128740228,-0.8342219228860711,-0.5685156610706992,-0.4346892193686219,1.4314384335430832,1.166065478401957,-0.6978213674502987,-0.7313288611597357,1.71051758944503,1.462519401040427,-0.5145221656793463,-0.414933886728513,-0.8729457032990423,-0.6878929299519372,-0.798359589019284,-0.5533561497234255,-0.7069215803594883,-0.8560948818598316,0.523815499404627,1.318490241580781,-0.7455970161909259,-0.6716153848586888,-0.18072338977951727,1.5607120805927508,-0.734076382296364,3.629344299151876,-0.8097972958741538,1.0406052609386118,2.2295639768667597,1.9363347581557,-0.6174814455640667,-0.9419055501373628,-0.9169320272022715,-0.7473816181263175,-0.7821787598706625,-0.8419715094156098,0.5597168249763531,-1.1299386586664981,-0.8637825049642562,-0.011935886531566974,-0.7123534427876436,1.3350536189991664,-0.5652796295768628,-0.7583695329907058,2.675121445441816,1.3318937610879307,0.3094919618820335,-0.7940443029477144,-0.681069767992878,-0.2693423800436409,-0.5723447417727948,1.490915115522453,-0.48914990272242564,-0.7753672810039506,-0.8092190266313319,-0.8025487338495788
SIDM00114,-0.39637862927030076,-0.8025924307503663,-0.9100739070999296,-0.7797199720510954,-0.905843953256549,-0.689696069320789,-0.869486466000293,-0.6584361225309029,-0.9034065174439868,1.8923542543778444,1.8156675770784458,-0.5672296132269524,0.7585404059122905,-0.7969991730519954,-0.8940844098445422,-0.2760644418843177,-0.8191222300387241,-0.7547396966293871,-0.8460188809298264,-0.7844805265667374,1.3702004295367214,0.6867248472513775,-0.7223704752130405,0.2290927622613965,0.8635987295508376,1.4931841437650264,-0.810928285087073,-0.717231181717031,-0.8677150791673822,-0.7874971912852062,-0.9218513770692494,-0.6627439507152995,-0.7303366463642968,-0.6979359764835381,-0.6719168012693884,1.577990747623413,0.4357366881211631,-0.5846405595121411,-0.42141310028738704,1.6782648197664465,-0.7290597906364858,3.410841218750296,-0.8422262948577587,0.38559057123503826,2.3862037353550254,-0.747906213016586,-0.4739089161363814,-0.8788880806237339,-0.9254531853298111,-0.9132429598965652,-0.9218690243825354,-0.902913324333632,-0.11491575098761252,-1.0715006087874002,-0.9544096542368149,-0.030673459125611556,-0.7681029283536464,1.091069704231802,-0.5904762951699458,-0.7838929325542122,2.528205689480124,0.1266398971590389,2.3685426835548213,-0.8866752500191497,-0.6893821723901963,-0.3058940616075821,-0.7182498348677349,1.8596363166206882,-0.5061994410858189,-0.8827828343966738,-0.9323175000014429,-0.6429848761315268
SIDM00102,-0.36911876458082504,-0.6557493155535475,-0.882269323882341,-0.74614872905222,-0.8842620123425232,-0.7724254489239528,-0.8625723498433208,-0.4633286789155763,-0.8508044030932885,1.3899385147683954,2.1547810860162664,-0.7404749667263432,1.0738921142176465,-0.7011559565225922,-0.8361318565718895,0.5393579495438945,-0.7821581551656632,0.7217450202522879,-0.8222904165524102,-0.008071868083235007,1.1987309929166214,1.1836036477236,-0.7148978628642074,-0.8846618382549906,1.6529470938015283,1.5909455877226084,-0.45608504170126996,-0.569661992512658,-0.9084937487594436,-0.500144728554104,-0.8084386773673129,-0.5535478594246613,-0.8435686790446543,-0.8836806075082533,-0.5240415001995615,1.4838409189388881,-0.9787893523647129,-0.7896549045752683,-0.5088232341619583,1.90014792183882,-0.7409805621419981,3.681305150974311,-0.7448993404072529,0.6964782490151917,2.4510122683874735,1.9650211629691072,-0.10944155882171606,-0.8626935845861193,-0.881250637517715,-0.8418392046708744,-0.8974874167885438,-0.8381964594093547,0.07049220837543196,-0.9908519877780575,-0.8486245914947637,-0.07002674260265546,-0.626366904822863,1.2237641712520144,0.06750305202193645,-0.7899737269732081,3.099701577416487,0.5868128757258798,-0.14525941212031745,-0.7957842155536634,-0.540006757508471,-0.49245644027295493,-0.5171275469799571,1.0593769618877678,-0.41853780437234506,-0.8511270323430065,-0.8260402876147815,-0.7917748197597289
SIDM01122,-0.3568782405489857,-0.693141299217335,-0.8674716516993182,-0.6700608425336001,-0.8863389085971392,-0.7748742460907958,-0.8529086057040268,-0.6425644237993771,-0.8739191703533336,1.0945558892448652,1.298270629299154,-0.8035893908180521,0.6497970737933264,-0.755349766478714,-0.8456465297627349,-0.6597517804052088,-0.7464706310552055,0.3811414901383528,-0.851888622926153,-0.48564961961165826,1.8677960686778996,0.5560524256560937,-0.7682335140505053,0.3666178852596834,0.31583426255294494,1.1348545286133593,0.2677943250127243,-0.8194426306275795,-0.9354687264740369,-0.43410193289938015,-0.9617747035318527,-0.6890145478607546,-0.12284869004636453,-0.7969111453404122,-0.7672129854060734,1.0729431281925006,-1.0008110904841774,-0.7968300309882014,1.1247254683369932,1.952154456256581,-0.6649286099284424,3.612663287939063,-0.8938048432014761,-0.8779520708035723,2.2026650248791193,0.33381477204298793,-0.41367034362147226,-0.9348929059471777,-0.9171740389056526,0.8806328227492027,-0.919162353532902,-0.8468025344792295,1.4286750277966886,-1.0266155605822676,0.851974542390523,0.2573099236530713,-0.7502811646951344,1.5321938953317213,0.9279981801071212,-0.2760345271581107,3.025521034969804,-0.254363881340029,-0.9216001564204892,-0.9143611778011057,-0.6902050107700031,-0.631169873946354,-0.35083224771913585,0.7447543713837212,-0.5687170483214535,-0.5868976549780341,-0.9083412468288689,-0.8279452810757053
