,HLA-DRB5,HLA-DOA,HLA-DOB,IL3,TNF,CCL11,EPX,FCER1G,MS4A2,HLA-DMB,FCER1A,IL9,CD40LG,HLA-DPA1,CD40,HLA-DPB1,IL13,HLA-DQA1,HLA-DQA2,HLA-DQB1,RNASE3,IL4,IL5,IL10,HLA-DRB1,HLA-DRA
SIDM00528,-0.9580803304162283,-0.7192872204955014,-0.8478683853325981,-0.9664041166070251,-0.6974602226351803,-0.9583092474839828,-0.92671281758803,-0.5306192568231513,-0.8939118004755425,-0.6243121201479495,-0.817251624541487,-0.6973224189968446,-0.8211986677071168,-0.7080422482369831,-0.542110794124796,-0.8204394799031591,-0.8858955992790154,-0.8099247676951156,-0.613934951665767,-0.7537377354930485,-0.8826760782204501,-0.853100080233018,-0.7690332271576116,-0.7278368796001918,-0.1091047768639638,-0.9092448133916322
SIDM00371,-0.9452866473286577,-0.6898082294196757,-0.8790175163381577,-0.8976614247785527,-0.7875858267129953,-0.930666530873777,-0.8183297883809305,-0.620450899902445,-0.9530327305999066,1.2150664143800107,-0.7986959107359308,-0.8249568919811716,-0.8340660310152966,0.7617481061369471,1.0186947335950767,-0.7027902985561549,-0.8893044949955254,-0.8264976667421294,-0.7308260019357401,-0.653479857059038,-0.8254417094320929,-0.9280429153581761,-0.7314641604566088,-0.8099746430858369,0.42707869400357473,1.0959058831119854
SIDM00688,-0.9302171354541926,-0.4826930458296299,-0.8441936319383526,-0.864445569838969,-0.6913707857556417,-0.8272069136462851,-0.8606991977937856,-0.300490449616348,-0.8029586168159736,-0.18792989388395032,-0.8718421621672144,-0.7992710570771259,-0.7009828179661681,3.154014040243221,-0.5052973433239398,0.41365976771765356,-0.8363098453641322,-0.7427255376354684,-0.6603382221738627,-0.7580227035069298,-0.831936747700528,-0.866625203043687,-0.6594053658173908,2.439768187913107,0.7533507516396525,1.660134018882292
SIDM00583,-0.9452017500237067,-0.761469977642899,-0.8590570063766364,-0.873430207294821,-0.6586313676431038,-0.9267430932548726,-0.8738122227962055,-0.7280400272046856,-0.8081461135768799,-0.5905971753481603,-0.8890597194851068,-0.7430529404307835,-0.7536306977214771,-0.5547292883087247,0.7631809313487935,-0.8200650043658247,-0.9376270051689576,-0.8615932157532603,-0.8172364211916604,-0.7337162091998306,-0.7453724245356471,-0.8362466658957711,-0.6715645167109112,-0.8482907659466634,0.004795803228851978,-0.8294694236865858
SIDM00188,-0.9049639928694598,-0.7237542997653155,-0.8268017466481169,-0.9393255644522857,-0.7326263065827623,-0.7897115247845569,-0.9419260032228294,-0.8048608728071066,-0.8331286299537014,-0.5261448805609099,-0.8691968111778071,-0.6530913294979537,-0.7511602734120103,-0.649594281572423,-0.07392694264358701,-0.7431932477595533,-0.8347211916214151,-0.8632760173309123,-0.7451710934472807,-0.7890312952625578,-0.7332245035909888,-1.0388132070141265,-0.719557796605252,-0.843905213369827,0.029782749965375794,-0.8318151127754857
SIDM00096,1.7241488193992296,-0.4082029401258241,-0.8748425553458107,-0.9571829138544664,1.0120988155140505,-0.8268876960495587,-0.8799863823286074,-0.5375088797927488,-0.8733332979574246,-0.03603354233080046,-0.720029995069739,2.2482827546561195,-0.6941212667790304,3.0116314900378485,-0.6311685331782334,0.38361373370994384,-0.7480701683958823,0.9287327666095112,-0.7057236747808694,0.1428225471588688,-0.8098085176711953,-0.9466453567284895,-0.6506542093594715,0.7665023189990372,1.7593675550320755,2.5397950298626166
SIDM00379,-1.0642087369022333,-0.7465862437115125,-0.8785055915877794,-0.9016585484517657,-0.5162023590174551,-0.924921443230589,-0.756428846134076,-0.7240237553889192,-0.7966984542094492,-0.538124620551662,-0.7455503321563934,-0.8238232079102373,-0.7941918825727612,-0.5122004364457797,1.0052402156394933,-0.7835919220547051,-0.9168429467719442,-0.8493473694969457,-0.6049979944939895,-0.7053242479211351,-0.8854445231258927,-0.8335533505263747,-0.7757324228384639,-0.7528532554159002,-0.38771373788805413,-0.8353119217675524
SIDM00381,-0.9761013102660013,-0.7347266849421854,-0.8355825964139845,-1.0113931449858273,-0.76905384084125,-0.9524573221589507,-0.9355835170960705,-0.6923897388620063,-0.8900475771582741,-0.5128840119988834,-0.885364520577348,-0.9096892979483306,-0.8502259085041423,-0.7135290796619819,0.6144157980253394,-0.8251424259454693,-0.9002744168599011,-0.811367567409246,-0.8024740472430744,-0.7871623248332795,-0.8161309976311047,-0.9451929013520741,-0.7677970491000474,-0.8789984454844127,-0.1824329603980048,-0.6695421279600644
SIDM00606,-0.9694701575163256,-0.7683329385032562,-0.7654751447704143,-0.9794944287760359,-0.6825294072304487,-0.7781440462786533,-0.8935856983167999,-0.7539472947115532,-0.9907078752718137,-0.4531143967879029,-0.874333332546546,-0.7738575755571784,-0.698115542633745,0.5199368917202315,0.057984181024470914,-0.6448801481021661,-0.8737961099080068,-0.7173459968639143,-0.7222569048072787,-0.7359124479232951,-0.9102046312639022,-0.9141548361882387,-0.7420151262100994,-0.8563866772554061,0.621058772478893,1.795278461048294
SIDM00541,-0.87268476659728,-0.7239696891088606,-0.7951002486595277,-0.8928263725170139,-0.8203281204103777,-0.8688013138623445,-0.819395844269155,-0.5552794500581911,-0.8847861075166971,-0.5216023462450111,-0.7246775717796003,-0.8227757030621523,-0.7950279845111045,-0.6401340823350246,-0.6335168652779333,-0.8047430665151929,-0.8548610091668343,-0.8186539849785908,-0.7853046716368961,-0.776181433406271,-0.905489773337039,-0.9521733391104993,-0.8270709346244642,-0.7475674466089561,0.17102884602601676,-0.8987476677814782
SIDM00808,2.545013615078617,0.8668855863473115,0.4601509321125901,-0.8561533602249929,0.8887036768363806,-0.8148363339489164,-0.9032395495510376,-0.3911362030979543,-1.0161532652921312,2.394309740064929,-0.81483124896414,-0.9057913250150534,-0.7250057229562459,3.6102505765264405,2.287451308929498,1.737597647837625,-0.8302649900238034,2.8111086568547448,-0.7071767795261495,0.2855635795752432,-0.8672786592445197,-0.8354161216432103,-0.5625776290068226,1.0778337162613176,2.7981687143441714,3.515327206202698
SIDM00377,-0.9864996250789587,-0.8117166265009564,-0.9429937288545439,-1.0157438243976382,-0.5234491999232661,-0.38662124819537186,-0.9127826663385293,-0.6885840908029565,-0.6448101860489728,-0.5398384920657825,-0.7586073355727149,-0.8207807200040808,-0.752269544455046,-0.6307128219650203,0.9925005903366201,-0.772603199422558,-0.8736052495885633,-0.829455780747794,-0.7549824297103643,-0.7946069433832974,-0.7526786185893238,-0.8758342972533827,-0.7510143417500711,-0.7451789553111526,0.11439510787697263,-0.8943307508295611
SIDM00289,1.5436731101070122,-0.07650988050238411,-0.5767516974500928,-1.00365878968976,-0.6846035315059483,-0.903309536984471,-0.8003518093987271,-0.8322796205807901,-0.9514454084284207,0.2254574226909669,-0.7192666467335141,-0.6768617827463743,-0.7304624950542603,2.7768442034731384,0.0964519773617636,-0.13848395204022465,-0.9114844494281831,-0.3819513983324588,-0.6843479269826785,-0.28531619027320343,-0.7332422807532349,-0.9002805538960512,-0.5683633296776571,-0.802197862204326,1.1333163709889706,3.0285619835474553
SIDM00064,-1.068442855938936,-0.6791738747913587,-0.8565189060338823,-0.94949723117015,-0.7733828591861036,-0.3637422573728077,-1.006099440982955,-0.45152227170316733,-0.9198092747471389,-0.5679013151458159,-0.8604264781783628,-0.8658137098092397,-0.7879857103140877,-0.31232675622524453,0.9984723061078954,-0.6901806344734828,-0.8990146626338296,-0.9074385746993843,-0.6287852536705076,-0.8285754753562664,-0.8953553267620876,-0.8872288449382612,-0.6048089813156212,-0.8086878522454867,-0.18414476320126613,-0.8395945817159309
SIDM01097,-0.9844945571979663,-0.7490606075256324,-0.7936503874241753,-0.8013641406441844,-0.755836059273509,-0.8179546069245289,-0.8118259048864409,-0.5604570310339442,-0.8224951389124413,-0.21356751686643222,-0.7934941001414286,-0.8135262660982725,-0.7501394416979764,-0.1785283053700342,0.7789422744746448,-0.7100373182874854,-0.9152066721938588,-0.8335098216164629,-0.7368899603644743,-0.7010387857939916,-0.7722519419909781,-0.9143925167646921,-0.7145434817375381,-0.8037533061029842,-0.05943673604107025,-0.879687752570604
SIDM00350,-0.8391260139720141,-0.6793662146566526,-0.7339673726914661,-0.9237541114258468,-0.7942063307486754,-0.8120205119062183,-0.7616936920388047,-0.6703634388083568,-0.966025338111421,-0.5076083284792778,-0.8532947317282472,-0.7948846056068857,-0.793283276090751,-0.509065912056315,-0.3597746797969684,-0.7314587373514106,-0.9546336037643536,-0.8442780111203417,-0.6931657612793353,-0.6059640141487341,-0.863442462323768,-0.883312576482377,-0.8166640207300595,-0.8898070686636963,-0.10143009847987332,-0.8340943855406757
SIDM01163,-0.849778029046981,-0.784634048547788,-0.7973350510292901,-0.9278804269758252,-0.8143966448144979,-0.9564428231997526,-0.8165843469694072,-0.5312052690407947,-0.8285661129661944,-0.48039142687879804,-0.7563335074546875,-0.936859847546661,-0.9076722718227004,1.0988285071224537,1.106342417326156,-0.4797582575092077,-0.9235434254381534,-0.7781284932661424,-0.7109458184953512,-0.7603513716985961,-0.7981495436162015,-0.8249145274726414,-0.6246587266080782,-0.8434032666741043,0.18992962804110872,-0.056478363201222896
SIDM00375,-1.0214599772309678,-0.6975125665276027,-0.7682958558898234,-0.9731773435648006,0.05888140850767486,-0.7923029707033457,-0.9743335906740767,-0.6167890795476851,-0.8321518380922108,0.5326402203036414,-0.7464008704238054,-0.860291625238761,-0.8638392971658163,2.3972918292141223,0.6325480384979231,-0.6048174207465771,-0.8643116583541051,-0.8296358050982791,-0.7129174879545053,-0.7709469813487814,-0.8831490951296924,-1.0091075876896272,-0.8004046962322079,-0.9184684399395386,0.6186954611145346,2.6691521844969133
SIDM00600,-1.0663844214388414,-0.7376661874082543,-0.7587066282748335,-0.94804789294032,-0.5387601850819876,-0.8141154721548782,-0.793925393028564,-0.42654609101202956,-0.8899704767871676,-0.5941732187991582,-0.8158692382613147,-0.7083100466294192,-0.7826582094801614,0.0027896446505668695,0.2110223363985384,-0.780192150225474,-0.7636712440222986,-0.8132166980006107,-0.768128063684935,-0.6774382747046981,-0.825320834109782,-1.0004426332378782,-0.7447511402154742,-0.8410532912082703,-0.110495018241831,-0.8488239933051299
SIDM00367,-0.8844514374053022,-0.6691854840351678,-0.8942289305004639,-0.9434595931223325,-0.7108690157086047,-0.8211850872538861,-0.9013839771074502,-0.6615572861275533,-0.857563107755826,-0.3339218520931779,-0.7520786546650496,-0.7902728380359411,-0.7149436005873528,0.52732121826946,-0.5345808775517229,-0.6626744618408152,-0.8895661106111157,-0.8305473715371857,-0.8217410135805642,-0.6787999553433972,-0.8740082961895929,-0.8753273760140616,-0.770056924675516,-0.7490090095565777,-0.11415432542174339,0.7488126624787154
SIDM00632,-0.5599058397337422,0.16796523010685066,-0.1644191927002321,-0.7968355553681743,1.6274377925412427,-0.893244711790461,-0.856376539229472,-0.23628688292251326,-0.738728472833249,0.5275221336889954,-0.17419235547994405,-0.8285698620676738,-0.7428135280437267,3.416096339933165,3.152347039534184,1.270445953872005,-0.8162381204667525,2.240791643400528,-0.6238110779049049,0.1701640042436006,-0.8187225636540777,-0.8658167859551944,-0.6785574826018476,-0.7348254321415707,1.7628264421959816,3.3970879547478976
SIDM00550,-0.9282709759834353,-0.7489453310894472,-0.8053133072536689,-0.9231365076278558,-0.6750753791244232,-0.9131663486907565,-0.8927625732395927,-0.752288549898231,-0.8545129762469497,-0.5913783519112711,-0.8758962825568374,-0.9170880088874422,-0.85277053752447,-0.5758531925248941,-0.5730330970752535,-0.8237591121444768,-0.8979975006327205,-0.812277764186097,-0.6946522776574763,-0.7992579959156975,-0.8359722761000292,-0.8159484114320628,-0.7367102579012892,-0.8242130057148469,-0.1820187724128446,-0.7037656611629904
SIDM00230,-0.90165695020236,-0.7982369091934778,-0.9192529680751108,-1.0125515685517095,-0.8096106098763503,-0.9144193895777888,-0.9840626598658206,-0.7150875052463548,-0.9864891048641787,-0.5354073675748897,-0.6845350385043041,-0.8987705062623926,-0.7714790868838476,-0.6817549602469046,-0.6681143004519424,-0.8219241704825934,-0.9376599999362443,-0.9309754750478055,-0.7111022508449439,-0.8615275232492271,-0.757442824661107,-0.9047050066114943,-0.7995336107864608,-0.7902810296779343,0.11400775352480376,-0.8865790572227954
SIDM01206,-1.028288093570097,-0.7307158060681233,-0.8213754072591558,-0.9605074929705983,-0.7150125676821304,-0.9640257018976506,-0.8734616131307552,-0.650290221234767,-0.7992386806116873,-0.5943104790670585,-0.8940193949489049,-0.8353161549362794,-0.7327575766082804,-0.7014720277110845,-0.5736682220221168,-0.8188767315453837,-0.9136685530252402,-0.9006372327350777,-0.8275207358156808,-0.7179281309154406,-0.7691218494007537,-0.9363755441109105,-0.8415871443069965,-0.7913872923084524,-0.28401576694625813,-0.9099427024573029
SIDM00127,-1.0125441902265826,-0.7244447450230118,-0.8127863661344823,-1.0231562470109195,-0.710561577623639,-0.885388873560739,-0.8823922487950733,-0.7325071109898231,-0.8707492317827179,-0.4488527791412321,-0.7826469353593457,-0.9627359248688308,-0.7652837708325122,-0.4170356070530765,-0.5350171235891383,-0.7265630567148174,-0.9940352515285575,-0.830913435686037,-0.7461831250517359,-0.7249914591549208,-0.8508606324993845,-0.8291351118973727,-0.7950298875234983,-0.8225397565304897,-0.24580973787050808,0.22526650140281265
SIDM01042,-0.9420142308052811,-0.608455455416378,-0.8447209875191951,-0.8441716961067853,-0.6736626488732446,-0.9040476353653506,-0.8468512925454957,-0.5157752817944099,-0.7997978112368603,-0.46007875208744403,-0.6871297486627631,-0.635157922990426,-0.7493804602941656,-0.6660971028117019,-0.4478116385306429,-0.7344758509096018,-0.7918772383648712,-0.8456887098153525,-0.7411835508733804,-0.6386780352358583,-0.6627812887977443,-0.8810967573896406,-0.7513811470697034,-0.8523046916200138,0.16005432942763223,-0.7954116054300495
SIDM00491,-0.9835513402832405,-0.7388017260682331,-0.855058344593572,-0.9886808136968623,-0.609885012066493,-0.8859510892303005,-0.8792658200239817,-0.5786905230972809,-0.9346152110405582,-0.5838754290473548,-0.7341621418768531,-0.7833698484935535,-0.6474965043305171,-0.6807761686050513,1.4658999161355826,-0.7518148452206035,-0.8730459792242095,-0.8433920548608073,-0.6751610278612648,-0.7773302051330314,-0.8009726446191947,-0.9559584565870761,-0.7572292212494668,-0.8046876206230865,0.17275819421896452,-0.822535968547401
SIDM00488,-0.8732041968248099,-0.777082840219379,-0.740262334872477,-1.0299089369786132,1.1140071376596747,-0.7031197814494193,-0.734959597897884,-0.7600476413666705,-0.906082603364551,-0.5622812044486033,-0.8055339316294576,-0.7049817842703877,-0.8803961020721545,-0.41841783522646536,-0.5845710257663624,-0.7604997736993343,-0.9086223552808852,-0.7998545682556666,-0.8599142079598162,-0.6106749313526054,-0.8592638417931007,-0.928039526380973,-0.8337952901335651,-0.7672603308075202,0.08420768811708797,-0.1803071002905848
SIDM00190,-0.8107883940019737,-0.7213992102183794,-0.8403974818035937,-0.8595685929231125,-0.7583633766092525,-0.9676976951749209,-0.9487355111377321,-0.5363754251668656,-0.8528507319280603,-0.21670890510978777,-0.8435924422623047,-0.7782921299943222,-0.8190657501236441,2.1241237152318955,-0.5856320603597247,-0.14601455840718305,-0.8507067391934694,-0.6130452442048272,-0.7705397602460314,-0.7102816912178053,-0.7114369917216028,-0.9494865469153987,-0.7790466242302065,-0.7978039824856367,0.650161104027749,1.2754229806009136
SIDM00542,-1.000249572606691,-0.7860478145365587,-0.8850775027180434,-0.9668242763379531,-0.7757813667426526,-0.8746704667072631,-0.9298317186960035,-0.6784648480442438,-0.8151659745399849,-0.5821883705914175,-0.7942888479120425,-0.815150210096739,-0.7898852054360929,-0.5634445249825895,0.8860404028298583,-0.6600269691279544,-0.8683381177804851,-0.8917270128214195,-0.8051705946342801,-0.7481991416798501,-0.8628274811303338,-0.896967198467751,-0.8987435603514914,-0.8169881994532023,-0.1955430644304942,-0.850483829990923
SIDM00198,-0.9044169693954784,-0.6900073924720994,-0.8170794586627442,-0.9088734981298963,-0.6679298805539786,-0.8708244531675648,-0.8705747986666836,-0.5385697415367984,-0.797620892156607,-0.4963111882140367,-0.8592673728013374,-0.8925259942741951,-0.8517651939449755,-0.6904395499688453,-0.34135050023055336,-0.7789691372999739,-0.8599683377709851,-0.8122849907640416,-0.768813394590938,-0.8070213503873369,-0.7186498231688558,-0.8846726377726687,-0.6880923522035882,-0.7861566370221496,0.1847755576907978,-0.9166059503153838
SIDM00269,-0.9699271157703949,-0.7530844400385598,-0.9418819824275165,-0.9432738807596016,-0.4842339192352426,-0.7969606415087774,-0.9302767002465685,-0.5695645600484227,-1.0114713453113855,-0.4166978710078035,-0.7796709889846302,-0.8630987795131739,-0.8083310753053062,-0.6517161479635307,1.773952386103413,-0.767017270736724,-0.9421154556467752,-0.8803880045301484,-0.813773545111898,-0.799198982024713,-0.8475389886970485,-0.9653461087893601,-0.8469581716901339,-0.8041494173238614,-0.1574208547387456,-0.9620493525343066
SIDM00621,-0.952098500077947,-0.7623471617753704,-0.8232375703861152,-0.930244814263723,-0.8092701292508719,-0.7741322968029287,-0.9012094191098855,-0.6859284185068107,-0.9076715703564979,-0.48582821970833273,-0.788990068960575,-0.8437921034827311,-0.7964618453790909,-0.3309415514145601,0.6644963278307615,-0.47945279959850917,-0.8825978809515991,-0.8908156158432411,-0.8345958927983453,-0.7513155830814602,-0.8764670693399714,-1.0022666621830723,-0.7649746296495111,-0.8884347105602547,-0.1858960845668012,-0.9247536789105877
SIDM00599,-0.9268202711683478,-0.7262946206622937,-0.8600191239091038,-0.9220164433984122,-0.7295894099130473,-0.9292552953650586,-0.884904753252362,-0.6243750585188629,-0.9355318898604348,-0.5643012959890473,-0.7286350866210631,-0.9542949641713431,-0.8186335582714063,-0.44195227662997133,-0.5795222146756935,-0.791276822618679,-0.9369148978641875,-0.7950194316311835,-0.7358018734891257,-0.6106473502336288,-0.8670410297330007,-0.9068102821435975,-0.857394315950789,-0.8548733816713011,-0.2120738398993326,-0.8452718858721443
SIDM00118,-0.687083321149063,-0.8042136583978362,-0.8746924913353069,-0.9733632986993436,-0.8117371767045696,-0.7904638559026157,-0.891497534947903,-0.7499685943127161,-0.8479265939783813,-0.553312118698587,-0.7277994456230465,-0.8466180099870849,-0.79288702968619,-0.6768903863063861,0.5099188354504581,-0.7750165147379916,-0.8173576831956996,-0.813771203290579,-0.748420585226984,-0.6424102027048829,-0.6613690164194141,-0.9517944187591957,-0.8023068596664531,-0.7979990694119574,-0.34694529344882635,-0.9216112831350174
SIDM00596,-0.9436234855900757,-0.7350116086265915,-0.8187932927263546,-0.9062658118774665,-0.7366090139222096,-0.6996181576483729,-0.9805396225521443,-0.7287480725936303,-0.9100672065418258,0.42422089799239976,-0.8742615476633367,-0.675098087008109,-0.8024294579597017,-0.5900335260532257,0.4213003414941845,-0.8341242115071709,-0.8708816758661895,-0.8576953661150778,-0.8057285936769425,-0.6254895318781059,-0.7994243714518061,-0.9136481065314787,-0.6654332444759672,-0.6801310791524684,-0.31525696461074565,-0.8764645804597991
SIDM01251,-0.8813982285932184,-0.5279015557838362,-0.530643268850651,-0.8219062922830603,0.21900132418684035,-0.8376274403799148,-0.8796911468874077,0.07137637201632124,-0.8458331237498827,0.508153475830448,-0.7632086763225687,-0.9257540378059143,-0.730580454592154,3.281806303486299,-0.10868716845601128,0.6948773242116684,-0.8413411602139864,-0.6406953461724554,-0.6352990807434675,-0.7174191842944694,-0.7286233895823226,-0.7739476495707098,-0.7565603647704001,0.22868768784392507,1.4827529060919509,2.8268618038748654
SIDM00197,-0.9800015940444626,-0.830135515313801,-1.0258184926102252,-0.9078582198360955,-0.5001998683581735,-0.7524964631672938,-0.8124321145423952,-0.7539480663608076,-0.9009240569575914,-0.5113381201484145,-0.8196102458439152,-0.8332273923303007,-0.7648781692089044,-0.5452064269851948,1.0435160794082539,-0.6713146583615676,-0.9493691287830348,-0.7915332130825113,-0.7331437315074829,-0.8100597493817935,-0.852934571253467,-0.9413416897335994,-0.8551168931886661,-0.7906217779571062,0.20658041329252175,-0.917384400352748
SIDM00810,-0.8970352676251077,-0.7681066829627682,-0.9104910831868513,-0.7974468068830554,-0.7753633435691015,-0.7308641219664387,-0.9490115234347407,-0.5031336514319421,-0.9944650139920039,-0.4818892680172181,-0.788604718693925,-0.8202387888524588,-0.7164595338528466,1.0432283699312301,-0.5822237941464606,-0.7469292014382739,-0.9563683731938057,-0.8398896260280091,-0.7114484909915029,-0.7073670883807752,-0.818841745493453,-0.8898674031950539,-0.794014594029452,-0.7688121516910855,-0.24518207295136507,-0.8740742146475461
SIDM00174,0.4591568613414412,-0.6855058052429686,-0.81334857597093,-0.7719284078674817,-0.6451141733481971,-0.7151525108687853,-0.9286614681124669,-0.563510125365991,-0.8700769381512914,-0.4982072712969934,-0.8284328024002208,-0.7019267559341914,-0.8011712633473093,1.8595183894654739,1.7271576256154633,-0.43180977531084674,-0.8807602905488695,-0.7849994612641502,-0.6823816454292675,-0.6926317656026932,-0.45939558396714336,-0.9686525270612977,-0.8709331836353201,-0.8062514766628682,1.0701992802333107,1.4974319294776866
SIDM00487,-0.9144761901356283,-0.7653692732844051,-0.8437720450395149,-0.8323436895764328,-0.7318771500495882,-0.901307781740721,-0.6468916567835428,-0.7256308577177355,-0.905360738666485,-0.5737513979350299,-0.7673011328796987,-0.8820256076863794,-0.7106461315581731,-0.6629630855009092,-0.6311262179186897,-0.7807748215359078,-0.6990603993376293,-0.8464375555110446,-0.7531208727821972,-0.7781543931983735,-0.6693382707117308,-0.9273315515908698,-0.6782829398917852,-0.7491102391463069,-0.07556824784076058,-0.851830171142968
SIDM00263,-0.9500495367219957,-0.7761552958814797,-0.821114564048598,-0.9444516089440715,-0.590811419100793,-0.8760843017338343,-0.9445365415913572,-0.7279027942348562,-0.9623522826141541,0.32639347335333485,-0.7614478628726836,-0.8568499164984126,-0.7998657822434392,1.3426147586996098,1.451468478373554,-0.6130906241432424,-0.9415649196115068,-0.7017800616914798,-0.7831734324949251,-0.7602323753670956,-0.8683286582075432,-0.8160314486641959,-0.9083990310709591,-0.8115501589998081,-0.07039296094474123,-0.8944882352806524
SIDM00277,-0.8705673620098384,-0.7089677942185871,-0.8047580343690843,-0.9081619174324028,1.202453753893433,-0.7149905544024003,-0.9508049549140298,-0.043866828087073,-0.768811011912526,-0.2342169202503624,-0.6959325077428934,-0.9113322756803404,-0.5429618396452515,-0.07879776298383473,-0.6371646919477032,-0.6141557626242087,-0.8716464893022476,-0.8029535479663634,-0.6865092816753252,-0.5951936864457583,1.1092150233850953,-0.9281496975803352,-0.640314988122614,-0.7917060818546053,0.7912015263214163,2.4226063169754823
SIDM00592,-0.9941143163981918,-0.7535750403255431,-0.8128491039883304,-0.9555456743005344,1.0881411131887548,-0.8600914282416359,-0.9355285892661672,-0.5908614054603809,-0.9022574384839405,-0.6053569255808716,-0.7351766446503306,-0.7791369560973622,-0.6689322055410564,-0.6613310928020805,1.7621637797053495,-0.753543899496254,-0.8925269927020455,-0.7941663776965341,-0.729669599135844,-0.7786729060229913,-0.8537098375443695,-0.9836930499965826,-0.7736122884010719,-0.8872205945548475,0.21738805349446166,-0.897168227372204
SIDM00496,0.6574873555153714,-0.7392302697083728,-0.9025009739197738,-0.9699078410598968,0.8048636631390195,-0.7937978523314985,-0.8807039075992922,-0.6271210644305938,-0.9242398246636797,0.7700309351910325,-0.8474791171265931,-0.8389161990527907,-0.8262128540572369,2.086365363921819,2.2907311339205836,-0.5064785099905662,-0.7987462513720259,-0.7515789614143616,-0.7117761977787097,-0.6708471415476925,-0.8313412767741083,-0.907174631276621,-0.7187630269567704,-0.7991081148407914,1.3036586542677229,1.7585568921570767
SIDM00793,-0.9984701380973146,-0.2620209990408584,-0.3914038890931657,-0.8643532867694801,-0.014280562530613782,-0.5676089343217566,-0.7546748721895284,-0.4189000721952371,-0.9830337979736927,0.7918275475011737,-0.8033624149556874,-0.7419967703208431,-0.7546234883293299,2.960284218350961,1.1202131496932692,-0.3344979661531331,-0.8681845691937582,-0.7726725213363397,-0.6414571118797741,-0.6057944382882227,-0.9017502810851944,-0.9563561176243321,-0.7055862992343,-0.7367013568074191,1.3244583718929104,2.3442920107793337
SIDM00121,-1.040529726838301,-0.6916838323831238,-0.6924322336697236,-0.981615563283238,0.7900544942121965,-0.944074807101455,-0.751650169491727,-0.6700326082377399,-0.9887169160007171,-0.4427312748365255,-0.8389103612512991,-0.7461491766405547,-0.7273265459207234,-0.599293912989977,-0.5822514200564384,-0.7469453767213945,-0.7532729473954892,-0.7617270244346073,-0.7246709177176275,-0.681886089534857,-0.7590616320165898,-0.16273900556663667,-0.8113389099000352,-0.8193600847830127,-0.15354630544457804,-0.8826703541910571
SIDM00202,-1.0134043548285578,-0.6681496235102531,-0.7973637253403314,-0.8355917530688424,-0.8350019357222531,-0.8103533913831694,-0.897418645158012,-0.7295935508742144,-0.9329158597079035,-0.6434724864348046,-0.79077970371504,-0.8269015084938058,-0.7582821651335133,0.47344932034941417,-0.19152933830842062,-0.49397799426383016,-0.9048301591165344,-0.9014030750185655,-0.6928899854055939,-0.7670734496774846,-0.8417347554688795,-0.9052354954176896,-0.6859013115905536,-0.8238254654844838,-0.05481173729701989,-0.8188722292402583
SIDM00047,-0.9786033573516063,-0.7201806732116242,-0.8610887727262588,-0.9165109072203431,-0.5204999358354078,-0.7810663571231384,-0.9064702839133298,-0.6675732610146723,-0.9376377570077282,-0.3144802276665065,-0.7866038373439942,-0.8569726684815672,-0.7903396578664789,-0.6506194789046434,-0.037635103582257995,-0.792606577688436,-0.8509360032663004,-0.8558248254399043,-0.7270519356158137,-0.7797209031949328,-0.8263056597540192,-0.9713430398955518,-0.6166575447150044,-0.8626524126689001,-0.4611217486037752,-0.8391901824262524
SIDM00885,-0.9807813644264266,-0.6971162105553247,-0.8070605323355147,-0.7218998037459922,-0.6329492573353476,-0.9218634748236293,-0.8947484633373141,-0.7121047884543358,-0.9332013464032723,-0.012625495220040481,-0.7859798068499757,-1.0273956510513313,-0.8096678056725765,0.22652449447931175,-0.5675242956345949,-0.7472325457504783,-0.9313557474038325,-0.8259596281967108,-0.8003599548286231,-0.6207231216165269,-0.7541095102683776,-1.0070842986792985,-0.7859051174900445,-0.8085415549149564,0.6095517434644531,0.4719949272872656
SIDM00201,-1.078935622397902,-0.7906134705539046,-0.8946699020182048,-0.9258536127999675,-0.675799747132991,-0.8200465742996372,-0.9379672486941522,-0.8497131661825409,-0.8896722028049158,0.22792731706110825,-0.7546383549410882,-0.8622813403036053,-0.7095927210879753,-0.4749358847344188,0.14847336770489003,-0.383641458438007,-0.9405708207669432,-0.8246113476109325,-0.8061206272790513,-0.7795837859712597,-0.805127245355824,-0.9346160278262352,-0.7804264931031721,-0.8427583319845068,-0.3740732300014815,-0.9016542259150885
SIDM00789,-1.0646923374745543,-0.6922540547044321,-0.8221872206309525,-0.7946642303634486,-0.6122709147819897,-0.7950980366799981,-0.948538665690808,-0.6934501736123112,-0.8388835836580653,-0.548809877256191,-0.7257992692763153,-0.9370579034448543,-0.8323268657664883,-0.6249380838904338,-0.5320599786269486,-0.8151499658149429,-0.8827391902034526,-0.8925394825657195,-0.7983479806691488,-0.5905294615784702,-0.8578876879902821,-0.895143359696486,-0.8057639681950436,-0.843417373704892,-0.1862452106569094,-0.8241412050101524
