,CSNK1A1L,HHIP,PTCH2,GAS1,WNT3A,ZIC2,WNT9B,WNT9A,LRP2,CSNK1G1,WNT2B,WNT11,WNT10B,IHH,SMO,WNT10A,WNT4,CSNK1G3,SHH,WNT1,CSNK1D,RAB23,CSNK1A1,CSNK1G2,CSNK1E,GSK3B,WNT7A,BTRC,WNT7B,WNT8A,WNT8B,WNT2,WNT3,PRKX,WNT5A,WNT6,FBXW11,STK36,WNT5B,GLI1,DHH,PRKACA,PRKACB,SUFU,BMP4,PRKACG,BMP2,GLI2,BMP7,GLI3,PTCH1,BMP8B,WNT16,BMP5,BMP6
SIDM00569,-0.7717652436851152,-0.07655442789446103,-0.8808519070460837,0.8652395153272474,-0.8402188806978923,0.13075329292595236,-0.7049974408203746,-0.8384451040050435,-0.9257922451332354,0.5547427483296339,-0.6178823615788835,-0.8556279490685712,-0.5165079484405155,-0.9056234880744446,-0.4720641210739649,-0.7180681968503128,-0.8435082847821643,-0.08259342083974132,-0.5707603170359357,-0.9574423037647278,1.1908906976846747,0.82388051096629,0.895252055642577,0.9591692673572739,1.4647076605035043,1.446038595819519,-0.9035242977700836,0.040022069963460014,-0.49640693513921297,-0.9127302738417251,-0.841402042552568,-0.8457830344019726,-0.17443463797276648,-0.6212524011233764,0.20376159789608034,-0.41630383413668814,1.3362941847043726,0.7832332055530075,0.285374775457035,-0.4542697585916498,-0.477471156140374,-0.4479156614540042,0.5988826888799825,-0.5204835741798475,1.4070603199328162,-0.6511036243841837,-0.6266615606089867,-0.7434759018698575,-0.7630358602062514,0.6303109771122981,-0.5693765996733806,-0.6145255856237678,-0.8973527015948961,-0.7152332975666319,-0.8580402035666865
SIDM00445,-0.8904254015705866,-0.9023444755125661,-0.8892139895365919,-0.5094575485018696,-0.9005120061793257,0.21343032343713308,-0.7212249550521147,-0.9021771337657901,-0.7979297081146597,0.18346756825942886,-0.7373469156280792,-0.8981693892439588,-0.5030712558754811,-0.8754798723193634,-0.3511455555722399,0.5622921216217405,-0.7744536211979994,-0.025304285607458364,-0.7173283472770127,-0.9826438530727668,0.5308350257733447,-0.08178253262128615,0.6294997421331447,0.6466741428832422,1.3617990252968935,1.1726311231300681,-0.8736637631098463,-0.2839036447567638,-0.5466379091876655,-0.9897886658867681,-0.8376829820171454,-0.8054069018907452,-0.24239031485039547,-0.1663908071508809,-0.8247761548290079,-0.44342368739936155,1.263429398816613,0.38096238023433854,-0.2046026315930118,-0.7312902554320245,-0.5380935229745373,-0.7616159528106793,0.13980471492289834,-0.6545727915854118,-0.4153488247850202,-0.7954557176465417,2.017506130631618,-0.7932704173800555,-0.12044286537115549,0.3406315669696882,-0.49521125013311007,-0.5044591867231976,-0.9607480063169491,-0.7365974089903529,-0.34149541582989673
SIDM00094,-0.7685425767599111,-0.8087423247997034,-0.871774263868205,-0.8078285677456373,-0.8415944957144309,0.5309859377095537,-0.6446792385821275,-0.7821245187364253,-0.8392844188995147,0.018936950816803785,-0.632044256154734,-0.8498673515480024,-0.460551945525484,-0.8378366270782073,-0.27767444363227406,-0.7682899256475086,-0.8106583255643385,-0.1266275982353695,-0.6459213431279435,-0.6662679608783777,0.8449830522183034,1.1501411185020292,1.127347894525224,0.6829071879915899,1.0344065595339742,1.4252469837880495,-0.6369648636573646,-0.12222597372966802,-0.7185084182204282,-0.9365893403328572,-0.924382778583054,-0.7898605039601123,0.15198772937541422,-0.2382174383504283,-0.7742926508815863,-0.5529944469061759,1.452387886091506,0.04146036610164717,0.8766849049195294,-0.6413824862985741,-0.5753728513208053,-0.632154665188127,-0.7646810783404159,-0.5797825883142056,-0.6940507574608903,-0.6859084922586531,-0.8467505186251904,-0.8550469323151907,-0.6978068727946464,0.23586675592560685,-0.6744622583244676,-0.4698945387920417,-0.8775152304281102,0.8363085470573774,-0.8050228036417466
SIDM00576,-0.7820202823548406,-0.810415071830893,-0.7758908197463639,-0.5328959541281388,-0.80115083706093,1.0838219456088853,-0.5313472528620283,-0.8117235235422954,-0.8828846569059559,0.5406482070577825,-0.6626669202154203,-0.6991376565740463,0.2535032838967001,-0.8371354291629506,-0.5242994230449256,-0.7248840832055239,-0.9497866410586637,-0.28009326362637726,-0.48354654846546413,-0.8975748177681007,0.7054000381315999,-0.737428250848028,0.5687077416286552,1.157531330466967,1.1515193039243,1.57039044263668,-0.8075928932951913,-0.09951954502182957,-0.7778665309509782,-0.9013612217381602,-0.6987299238713442,-0.7906453845724201,-0.5361682645547181,0.993661579689879,-0.8102740960064675,-0.6248325397621505,1.5445313539948586,-0.15030154993218103,-0.6148915657024036,-0.7255941570095367,-0.5994856723303195,-0.6486654588685365,0.7086667808013604,-0.47887545488036426,-0.8150384371653893,-0.7271816479677731,1.4517123064532524,-0.8262316081008155,-0.7498304049367076,-0.8271220825563401,-0.0775085414166462,-0.691856521081358,-0.990016843652325,-0.7789253231437508,-0.9208431386112771
SIDM00257,-0.8700636015580284,0.3495680834524305,-0.8422665136019408,-0.7093850184602174,-0.8499330999201349,-0.7648255212223491,-0.7482998589932884,-0.7992688193988841,-0.8402131229691551,0.40660514002179016,-0.7949496847772238,-0.7865063330289757,-0.708409433628175,-0.860329652690814,0.601259562312411,-0.8535816274820247,-0.8094656788245216,-0.045112160828545855,-0.6470216147083678,-1.0144958131243613,0.5668521631930122,0.4955956343670717,0.3472099294018454,0.9208366550510763,1.7812079740070748,1.6751072362718522,-0.9530234813021253,-0.09681716741135714,-0.8131591509909142,-0.8625411535234871,-0.923803738819376,-0.8681673047693618,-0.1582916509855567,0.7801781904555375,-0.7639978962977386,-0.6565769293971534,1.624680154137278,0.23770954556840235,-0.41993126126524677,-0.7259820038957769,-0.5559231463909059,-0.7308282012776511,-0.38798049786157385,-0.6381836040322696,-0.6100144959696424,-0.6973533232758578,-0.5780511972768189,-0.6664615059945473,1.6498331447099426,0.44218542167989267,0.5965024579199287,-0.6235166512389879,-0.9109870146279824,-0.905750775611363,-0.8956228762740118
SIDM00835,-0.8440504912040139,-0.9359148541949082,-0.9053039043192497,-0.8869549316346078,-0.8484563783221647,1.0274786841714092,-0.7325791556912554,-0.9164257504436571,-0.8659383789592514,0.14100444732614487,-0.8408704778309813,1.7408560767409036,-0.6236567352168622,-0.12360864891159892,-0.6521375934977677,1.6096093437394763,-0.43214980887225013,0.12177142745668847,-0.6590480404062214,-0.9334019940404821,0.718823136451656,-0.7988752690556639,1.1293439406843429,0.591500262213212,1.0029419600660647,1.4762236897126066,-0.7860752356537559,-0.11237069246824981,-0.6461179106513105,-0.9462646256824333,-0.9144150199160826,-0.8327464255242153,-0.14142839389953518,0.3039395829734303,-0.8355460562574712,-0.6057909435601219,1.5790591887666257,-0.28063855503283697,-0.4700135573951005,-0.6724275951172303,-0.39971358272961466,-0.7182594580598792,-0.6488609832956174,-0.6911824391255522,3.277441547097613,-0.7638834686193803,0.7752871490489787,-0.8347514181108793,1.6717216223770532,-0.6752891836190185,-0.5144324007564828,-0.4757729833842483,-0.8748892951542973,-0.8050698772371974,-0.7420235482284212
SIDM00781,-0.9173014632816104,-0.9326046373321878,-0.9873250197377024,-0.7929960414459806,-0.891411303171153,0.4085881771386101,-0.750799494068389,-0.8578625374176164,-0.909612572826295,0.38885053455351254,-0.6858324260527777,-0.6621484457600745,-0.4954528664170647,-0.8204253794972394,-0.6510036035271763,-0.18015166712967745,-0.8391290305712212,-0.0526876971636492,-0.8339449056321838,-0.8867228534986086,0.5307884250220273,0.023188092440485135,0.9579112656781351,0.8083277636842684,0.9852056059264763,1.788219307426784,-0.8720298743556454,-0.07540167644973202,-0.7618767081655032,-0.9028641895962032,-0.886790324718987,-0.8723369029003819,-0.2522709212763733,0.39090762640804416,-0.7551136203333416,-0.5192890554546463,1.2555666265667542,-0.10465405191433673,-0.5789059680033235,-0.5174543581302659,-0.5448504355593624,-0.8050504764173397,-0.4099166742030016,-0.6242535220996898,2.622808133662715,-0.8280840765990983,-0.7474762989048148,-0.8150768836352739,1.5062050815976074,-0.0900063187908042,-0.4133533219963054,-0.26986456660241304,-0.8737386271837905,-0.9818971110445314,-0.6563451271910169
SIDM00700,-0.8656144385973297,-0.9379096564426346,-0.8445632077192854,-0.7558628322130065,-0.853258643827077,0.031765923030614616,-0.7376851286908348,-0.7279790971846242,-0.8265451775166838,0.486896774073868,-0.6072143407077782,-0.7271077388014784,0.18023647997402908,-0.771163810440326,-0.4410281506126421,-0.5971623712483554,-0.8928669091192287,-0.10806035975711716,-0.5379018756728022,-0.9867955375902046,1.3452763170776578,0.1897343271130034,0.9390513405190024,0.9273627830160138,1.4836108051472328,1.4933586787708548,-0.930396790719189,0.23930790078731218,-0.6215542603774272,-0.9459624509389136,-0.8471749111162701,-0.8438497630074672,0.18227308733649744,-0.031010545777297477,-0.8234825479101355,-0.4762607779718586,1.5032754947314428,0.10178116541916613,-0.7055740129135021,-0.7672249739412917,-0.5152639583250865,-0.7308682913704208,-0.8385626381918192,-0.4944738225684096,-0.9405708736098685,-0.7418086447272482,-0.7570583034239744,-0.8012036756831821,-0.7320974312205345,-0.7152049797973234,-0.6670909860281422,-0.6326265301304914,-0.9275945091086243,-0.9068711229908559,-0.8284093834536306
SIDM01126,-0.9009128391496438,-0.8302660610111251,-0.871008925226295,0.7488473130553347,-0.7969759194980232,-0.03441484205561783,-0.7263027501067906,-0.6159530039349788,-0.8627002454300029,-0.13189824241124148,-0.6895970810319785,-0.7988706441174064,-0.5149143680382505,-0.8604710415826015,-0.32416336217911257,-0.24130262919757692,-0.32491823523883134,-0.4943731132774292,-0.7312745350445943,-0.8908893952650193,0.8074038096075381,-0.2069222878003771,0.33638350719518506,1.3339525028345627,1.7748637880615248,1.7619137518662835,-0.7563777014118226,-0.1983915620160349,-0.806658761291295,-0.8949006162420257,-0.5295253133935786,-0.7936341464718549,-0.3579777817148249,0.36461595718031514,-0.7895369521811293,-0.41327813158246385,1.6493339708688317,-0.11216385769092581,-0.4464416983804397,-0.6584577113622393,-0.6593683710038375,-0.5966652127757678,-0.01735806805914348,-0.544784376807557,-0.9622851831313682,-0.615293432193926,0.9883607604419181,-0.9073651592197496,1.6991509716686057,-0.75225436080686,-0.18418190610423807,-0.2974628842343034,-0.8932778457438907,-0.8290202652862351,-0.848641030603792
SIDM00259,-0.7787905366933222,-0.8570258373517928,-0.9019831551747053,0.3183113042096384,-0.8375195476323559,-0.7973522802950813,-0.5765473758038481,-0.6577339965824565,-0.8767399652597079,0.5584009694642506,-0.7379983896209457,-0.6492810996112737,-0.6449781490571758,-0.8448121895414149,-0.39960818931591235,-0.8252267121118201,-0.7503774095463067,-0.09357345981357441,-0.6301893977558102,-0.8659220420275259,0.7595803519824863,-0.24864560516921552,1.0911369055069953,1.3168855786781717,1.7775980030792577,1.5243957876662118,-0.8658404178950037,0.04057094790299873,-0.7379029290463821,-0.9150908526067095,-0.8282919661484873,-0.8916074160465555,0.04192674192672082,0.1636239925000114,-0.7671281852035308,-0.004225098827686608,1.8102621417902622,0.7340626818428679,-0.3344493716434817,-0.7069506889832223,-0.4583745400594879,-0.6233768358876997,0.7395706581091871,-0.4714416373617635,-0.8178781904487274,-0.7415030927739202,-0.8328172388073958,-0.8191903846454771,0.45954299726238257,-0.7499462258097092,-0.02277872594743858,-0.493547917084924,-0.9357504669669221,-0.7909757300551301,-0.9249900543485836
SIDM00834,-0.8326506091846316,-0.8619212748037621,-1.0213492036250513,-0.7837279360720109,-0.8583572811419727,1.7453953718013286,-0.624102912981723,-0.7967075003373834,-0.8599774644853181,0.06778771508382136,-0.7519727073597994,-0.5515864156737483,-0.43897605680992113,-0.007597426118991298,-0.5366094297679621,-0.37323613750778073,-0.6143890910779224,-0.029811763077334408,-0.7184834166616915,-0.8310152460202342,0.5664367812908294,-0.730475618149342,0.835925772983961,1.1220447137421357,0.9139033786274654,1.5897135145109886,-0.7395153460013267,-0.30156459038230643,-0.8367024240803175,-0.9349983964328757,-0.7036956556709522,-0.8102522446299382,-0.4979607099363648,0.5853367227682901,-0.7941795095386666,-0.5377220802373718,1.4172900027872146,0.5301664755504959,-0.6127108469171879,-0.6713336860357411,-0.3999622893217596,-0.7579904146679523,-0.7975396772230869,-0.6242897838522187,2.5094963017518492,-0.7973003419923489,0.5294998504728302,-0.9056614888442935,1.0693631029224686,-0.9123456232523887,0.015228399756867707,-0.24969517255420423,-0.9173541589837189,-0.8919642886488228,-0.8483434021373031
SIDM00814,-0.8678521041510361,-0.8844039154138921,-0.8102491943462036,-0.8855151763003001,-0.8340145847929014,1.0287123964064446,-0.7214855295071588,-0.8845637965633172,-0.7451325246240108,0.5293813485405958,-0.6187290349242378,-0.8251928933561228,0.15894281393547896,-0.8444721880838338,0.81761762318327,-0.7167745878844322,-0.7171573533814081,0.08097536704885246,-0.6302411364484025,-0.9428306182473256,0.36415116437526207,0.5234426001344352,1.0168165746894458,0.8280997447266534,1.1455130591932214,1.2962552092695252,-0.8920842394761509,0.47669093326190837,-0.7107374539612319,-0.8326941348238119,-0.9664456311788333,-0.8352215505707151,-0.5157947735570938,0.07782185600512734,-0.7425953646860802,-0.708197279249474,1.5281791558867335,0.45330372013194176,-0.4186046312450374,0.23825208254995472,-0.5027641046861316,-0.5781977412861782,0.13386704562557436,-0.5352955899974112,-0.77120134838503,-0.7836519220185092,-0.737213945226508,-0.8041287516779451,1.0031558072255056,-0.8622235288406792,0.2739869789618831,-0.6055443055641659,-0.9060711215740158,-0.8531171607878977,-0.881448365708209
SIDM00258,-0.9484740751478535,-0.7366317285052352,-0.756787504225794,0.7258008947159361,-0.8460931188170089,1.6004388629657114,-0.6615001058472253,-0.787745732460031,-0.8518612461612611,0.3661379681068974,-0.672178374664459,-0.804762272339186,-0.5573975294117783,-0.8178907407974292,0.2992398022740638,-0.7254624344952335,-0.9435217175321232,-0.17181161923056776,-0.5182881083013615,-0.884547442565112,0.34892187300294664,0.14219190631430892,0.6234318370747476,1.2401820034792883,1.868173560413781,1.4655710657873362,-1.0853511655165082,-0.22645227793460462,-0.8406542349353097,-0.8227869744718799,-0.6586806113048439,-0.845363502403496,-0.25801185968457224,0.41681076588159677,-0.5150741144214823,-0.2630239826674412,1.3590461455325122,0.9583225858904232,-0.599441159095489,-0.5976165076160596,-0.331141960712539,-0.7941338888896563,0.10821107930073329,-0.6099022771211499,-0.8735719204135767,-0.7724833800396563,-0.867048671673494,-0.6551530750449878,-0.42797176194854036,-0.5644347311355321,0.450509163926415,-0.5137098365433135,-0.9057868576522936,-0.6545396908779335,-0.5882858490293286
SIDM00577,-0.7650330403123288,-0.9000137004295009,-0.8980466008723053,0.7599931217424477,-0.7946980105577928,2.1340200201806305,-0.7101536568398343,-0.8463746071970819,-0.9362147042403535,0.5304637541511189,-0.5763877514643095,-0.7650952944633826,-0.5704713970802049,-0.8219275091203444,0.45648961275571864,-0.7002607301849642,-0.8354714824531316,-0.14990951430282273,-0.6706503475132248,-0.9371866769005897,0.2397875468128515,0.05121055255649247,0.4759510485339871,0.9887142131465257,1.7198813527638401,1.616742866444778,-0.8554772734862004,-0.22837894868017594,-0.8659241002681102,-0.8559515263045214,-0.7457832945199587,-0.9107966243478864,-0.21171234379355075,0.23837239302489957,-0.7187035997201587,-0.47471254292271675,1.5563059080615433,0.6578951038411288,-0.42804250426341434,-0.588298140115357,-0.506910415420863,-0.5729814629442129,0.9907358564924841,-0.6355576649455202,-0.7980720194400911,-0.7360831699893633,-0.8006791839192297,-0.6917491775900793,-0.8009466611012145,-0.8303003121628415,0.41303772023914526,-0.7475091046818572,-0.9607988465028969,-0.9112068886145092,0.43723955267501285
SIDM00384,-0.7596176147672934,-0.9214949496273134,-0.8991844105712006,1.4332395830988622,-0.8021629810578977,0.5503398657906706,-0.6895501592236574,-0.7805239127395438,-0.7053847384068616,0.26396475766936633,-0.8462942848096834,-0.12708923769516808,-0.46592087311553426,-0.8337696672633687,-0.5558065997779604,-0.5595051755731673,-0.8242638440603124,-0.38960430254124023,-0.5433163526702862,-0.9362206610998411,0.8193565035862103,-0.16902673615689515,0.9455915085606473,0.9572427485738836,1.4288104930607537,1.1467716262909486,-0.8103916364610593,0.4772452814631274,-0.45186739520296537,-0.822538841455014,-0.7548867054688103,-0.8110982244765675,0.018562940058948273,1.5042714388300922,-0.8128426189452835,-0.6953610389974921,1.1840973084050266,-0.24284559194787306,-0.4789826576360914,-0.5713274500304781,-0.5871923901319634,-0.6359981345712971,-0.34174093273406503,-0.5127418082773875,-0.5890575931370148,-0.8073980198892532,-0.28633944071863926,-0.799839186518865,-0.7510689815996257,0.7377507419746091,-0.47760198497841333,0.24499667072971434,-0.8569109790785158,-0.882337918426643,-0.9256192762464769
SIDM00837,-0.7733712670868071,-0.8570412637052567,-0.7791129990673792,-0.5706157964302523,-0.8530642137482588,1.2237635339115929,-0.7111936583034073,-0.6986286642660965,-0.8459180257157514,0.35568026808142184,-0.7282628567719166,-0.27599404430493724,0.275858505520556,-0.8418303683968074,-0.5391118295559886,-0.3336285328884252,-0.6165429686024859,-0.15573273810305746,-0.4881116240970988,-0.8163427126186444,0.7415709310211857,-0.38501559098690613,1.0140738429161593,0.9199171463362587,1.5834242371375988,1.8355332209579445,-0.7299648236471518,0.19648381109663668,-0.7525690984331416,-0.9705775416343898,-0.8066069102850024,-0.7509393794468552,-0.4177620786785186,0.7255913238855477,-0.7926089935967748,-0.5699324104297404,1.4163231455361578,-0.645136309823427,-0.6382478757107886,-0.6373997697268682,-0.48913694594281903,-0.7185499705790321,-0.770095729499622,-0.5716353505241009,3.5914837203952827,-0.739398016450531,-0.8060741725213784,-0.6608218769027592,0.6377693012273974,-0.6954257589188586,-0.18120012705255042,-0.5271289414250565,-0.9150655920236462,-0.8429023355127861,-0.878123572478057
SIDM01133,-0.869164503387833,-0.8997726047189464,-0.7193865901129708,-0.8914561007863678,-0.8800048499101975,2.880167680571116,-0.7329639316003544,-0.8301027913386153,-0.8810203581829257,0.5351573700413162,-0.8049283326936497,-0.07712414470975203,-0.49465087558750637,-0.9179197467205555,-0.2014177781796257,-0.7754082777991519,-0.9353597116122213,-0.47832123652059005,-0.7494402051589912,-0.9751956168990242,0.42996738799967843,0.08710253065169,0.16729965014918913,1.1239959731959424,1.4716661360279542,1.7105125561705767,-0.8928106937529322,-0.04295608635476179,-0.7523300775043453,-0.8912168675028855,-0.8556654409867431,-0.9208598959968232,-0.4859091484364813,0.404165721103099,-0.8001755434754094,-0.35161382067526314,1.1610881596311504,0.6951312696959024,-0.6340989967622104,-0.7239358005548813,-0.5014407382740965,-0.5926738504416967,-0.13680064515000057,-0.6592757827379285,-0.6791126738496892,-0.7096639288611132,0.5548288282257942,-0.8181986531227282,-0.7184199590193466,-0.8202494903353499,0.197250934849327,-0.29366082306565827,-0.8971886091068852,-0.41161498575928557,-0.39436694986521725
SIDM00244,-0.8376289758587747,-0.7989419085502548,-0.8633814213234833,-0.6187075771940499,-0.845919071366006,-0.580334645338786,-0.778183075585727,-0.8680090455161825,-0.8618402567998654,0.09724576031107098,-0.6758358734742085,-0.6426302879742932,-0.5992852090982369,-0.839857900416631,0.34928484277490013,-0.9065850241972477,-0.7928050478360482,0.1413951925021302,-0.5692522483502186,-0.9267279675755663,0.44174717057793733,-0.004122643521332331,1.0811980407271244,1.1082987306787877,1.226065635048827,1.2509626391966797,-0.8859449725314335,-0.24862555417441948,-0.7553757566822291,-0.9720783749854721,-0.9517048696081148,-0.8354084086882533,0.1596867735252047,0.009794992976650806,-0.46942750794979443,-0.5364939500195248,1.6404334246168681,0.5370602572794033,-0.5955173084071592,-0.6292100813325608,-0.5307346787354196,-0.6681856143196427,-0.10195155614235756,-0.5813928702530989,-0.7513219521194333,-0.7483738767170787,-0.8425128644702381,-0.6876706744319265,-0.7333598556983175,0.11738991670521608,0.39334501244008063,-0.7055709521324959,-0.9494697161306941,-0.7760714626524912,1.0749749657864849
SIDM01161,-0.8387700461016568,-0.5713609193258471,-1.0279493273351763,-0.38196233573721544,-0.8845366439111633,0.21373262855554614,-0.8772421801297504,-0.8824514619856427,-0.8848662356479838,0.45958211187019876,-0.8318897848700091,-0.8279367460487769,-0.529034163325861,-0.920080424279934,-0.2025913321491805,-0.6767356003672225,-0.9280123404277364,-0.11509040438444645,-0.6730834343511414,-0.917336939069966,0.8614789596571046,0.7593151193926074,1.0145246786448596,0.9292447567673959,1.46840580805816,1.3816305281884416,-0.9509999268562951,-0.1631038689017841,-0.795308510406623,-0.9892740371608694,-0.899930206293457,-0.8155965475216688,-0.37389659536368575,0.0007287972428600271,1.0099584428887636,-0.691126810714763,1.688694910267753,0.4086963265591762,0.8287776921756035,-0.8077512905269678,-0.640909632792989,-0.6441572498281429,-0.009118437616138274,-0.6281736389878747,0.14451617657735538,-0.7788184311708586,-0.2802033436779925,-0.7881239779814979,-0.7434146746525743,0.7174936541991015,-0.6394949296499018,-0.8060186138988237,-0.9034776105599663,-0.8076233745434588,-0.879275436258668
SIDM00579,-0.8308463173058243,-0.7781403425945814,-0.9698983043477342,-0.6091143243785304,-0.8470180754473412,-0.7403098106406739,-0.7262468216836839,-0.8508712892358945,-0.8625872996127327,0.6725224313009232,-0.8366613808072616,-0.8296688763355675,-0.5385989089866993,-0.8671536951185209,0.6681229885831542,-0.8304600600257533,-0.5307865067313547,-0.09099228422534271,-0.7749334620741481,-0.9319991937844346,0.3145463823617077,-0.09660326922866283,0.6454429247674323,1.0879120144263605,1.7588946114828494,1.7738986503884515,-0.9904114377743534,0.010517212550137203,-0.8469170099959695,-0.943427887690607,-0.9744108923152194,-0.7643831778409138,-0.6700963337499632,1.019878734605924,-0.9027759904386626,-0.602246208068527,0.8719104527326293,0.3516787465061289,-0.7301633456865468,-0.7943075498536915,-0.5035041961142545,-0.6356971267904395,0.4206174359005081,-0.6616569393909717,-0.807138192893895,-0.7481075669727293,-0.7202609723640626,-0.6794897658942766,1.8980711039219917,-0.8716547022364681,-0.33193705429526865,-0.6726302047699476,-0.9371957870916799,-0.9076739850309661,-0.8979123601164125
SIDM00699,-0.8500951095143827,-0.8877365628117104,-0.7512925095355778,-0.8171016223491334,-0.8307586377725139,-0.6430985087223877,-0.728890940964481,-0.7901578604993662,-0.912504907389729,0.12368801765768148,-0.7678610768614367,-0.7094062258596188,-0.45576063072813994,-0.8942014220181541,0.16152299480100246,-0.7631761551542753,-0.4811983543493217,-0.2871242296851318,-0.6582464265082606,-0.9680411466041193,0.09044339648020655,0.06377337139821355,0.3559680878411367,1.5039040249119928,1.5867063567198112,1.3998225946423681,-0.982507272900538,-0.3504659270986543,-0.6874594662221745,-0.935359399713801,-0.9034792915424225,-0.7531814558609964,-0.04993371474109613,0.7606916298244987,-0.9022623469018869,-0.6473089563381306,1.506361421400915,-0.01728784499887515,-0.3523824826275701,-0.7522980477085686,-0.4757293280315885,-0.6369066447243722,0.2761249300767643,-0.6383520782717627,-0.7974075699358986,-0.734426606250419,-0.0522935443515316,-0.8948024646233865,-0.542412303438305,-0.7958448991366172,-0.02260280678819397,0.03150520329899281,-0.9361104673120224,-0.913371124769008,-0.8733447000932907
SIDM00721,-0.8288469267229035,-0.9047916670796944,-0.7805658026764116,-0.9633870976432339,-0.8977905492621815,1.0770235326937172,-0.8010601207496901,-0.8405301807281288,-0.7107640134945394,0.4135818723636145,-0.7744163350835459,0.018820802586120258,-0.583004836069693,-0.9597554013820311,-0.5639632518363648,-0.7869262288607849,-0.703754145134272,-0.16171601687279158,-0.7763837770991174,-0.9969648837923782,0.8512892887661593,0.046788658831310226,0.2004029214261861,1.376665104495572,1.5195103938394892,1.9905164505884734,-0.954478438079149,-0.19580395740944634,-0.7733868416494771,-0.9480774844286267,-0.984151377062029,-0.8757188223987897,-0.36560091977355835,0.25646825167103776,-0.8327640385570327,-0.718026317660339,1.6249904837079712,-0.23764486886022607,-0.6430255310646832,-0.7822683845626952,-0.6739976852561121,-0.592103851632485,0.5931361765311173,-0.7690030292986186,-0.959171745166704,-0.7630641445425456,0.22503283904071725,-0.9084931043149483,-0.8601076379905425,-0.6941458682937399,-0.5324802309908774,0.9357347770792473,-1.0136710189888405,-0.9387128826468601,-0.2698144278414612
SIDM00082,-0.834220943022255,-0.901749715157718,-0.8084153399947067,0.45567317503477384,-0.878366544555364,-0.6702060227886641,-0.626163085185854,-0.8421578378933162,-0.8706710500971383,0.33523522256411037,-0.7412308637506064,-0.6543886989825383,-0.36220408328297243,-0.8256184387712159,-0.5679963381090009,-0.6849254113967986,-0.8498625312716727,-0.1344705634329216,-0.8143639358788501,-0.8863714036653406,0.5749628407138476,-0.11332155279965772,0.7068110151527055,1.125433175023313,1.7207617192566178,1.687951690035541,-0.9287103517259833,-0.15390744634264272,-0.7996224477902247,-0.9626259526821184,-0.7952237558509102,-0.7639881929657643,-0.6624891875047983,-0.29577061802747906,-0.8642390860661859,-0.6032323632431849,1.6420630972088786,0.48732048836444025,-0.6044512545847283,-0.7577503473769545,-0.5538642097570797,-0.6726334384170028,0.32686583524579915,-0.4461008008348349,-0.8057626342428714,-0.7120609725937579,-0.8378321511864217,-0.8979578405708847,-0.8111752928543544,1.1523650443453168,-0.4768446016179832,-0.3828575929844547,-0.9690067402339436,-0.8635154614665825,-0.8613415143130813
SIDM00320,-0.7948009781835194,-0.8068028144224075,-1.0119046573223964,-0.861761697209805,-0.8043839743886652,0.12373301053234988,-0.7844907888843674,-0.8087033330155624,-0.9068335935147586,0.8481455163180406,-0.7068073639033111,-0.8381593777834833,-0.019441133444472687,-0.25477067331982733,-0.5675099973845821,-0.4268678368107518,-0.930653118963493,-0.010815943616563583,-0.7212946602109273,-0.8820415107140654,0.560785558442425,-0.12376687482404944,1.0274411557974488,0.9244541127678854,0.8033800831224034,1.7710042260940433,-0.9556417726226178,-0.18770085302964415,-0.7545068866443372,-0.9629652794947013,-0.8807048530614994,-0.8154435285014233,-0.27305921579502557,-0.21257340804792024,-0.832935536371345,-0.5473084422476404,1.3460530524495142,0.05174205515805571,-0.6212427915592846,-0.7864116464624281,-0.5760694705972187,-0.6774952791045239,0.016270776030292457,-0.6433055462049577,-0.3796842977489366,-0.5560016003213747,-0.5768789955076852,-0.8651922628417295,-0.6796439735000483,-0.7062340017241014,-0.4456072941212433,-0.5391055686733842,-0.8975357045931203,-0.9920041745190212,0.2431983281073193
SIDM00967,-0.8045750830698881,-0.8411236607833485,-0.9182713909482175,-0.8254582727148042,-0.8666995412260835,0.056148063958848034,-0.7497655110741034,-0.7575904080739869,-0.7582739658677021,0.9595510986899582,-0.7805538913612214,-0.8738793717699194,-0.2852628551339869,-0.8528982938999742,-0.6492695016641915,-0.5502271829954881,-0.8683489567741498,-0.17209964061020333,-0.8410222588864403,-0.8373565151016703,0.7676540170127344,-0.07877907642918727,0.41615765540275906,1.0019834956838984,0.8026858993534253,1.5869165534179888,0.009320115336179283,-0.2545160688141272,-0.4742941766672605,-0.9587003221003776,-1.0771983958748295,-0.7527704492144115,-0.22571913704628419,-0.5646092361332414,-0.12938585242624323,-0.5918361891073779,1.0200253735786922,0.01605667634726385,-0.6902524200353445,-0.8598793939509539,-0.6704285874212704,-0.7316856433477158,0.7513510998776394,-0.7166228923389159,1.1117065814052327,-0.6993402172202798,0.739066794014433,-0.868690513352516,-0.8797312730433131,-0.8924937123156288,-0.665214882387457,-0.7159858230566731,-1.012950691543776,-0.8705298508607802,-0.8331102653437114
