,HLA-DRB5,LTA,HLA-DOA,HLA-DOB,CD80,CD86,CD28,TNF,ICA1,IFNG,PTPRN2,HLA-C,HLA-B,IL1B,HLA-DMB,PTPRN,HLA-F,HLA-E,HLA-A,IL2,HLA-DPA1,IL12B,HLA-DPB1,GAD1,HLA-DQA1,HLA-G,HLA-DQA2,IL12A,CPE,HLA-DQB1,GAD2,IL1A,HSPD1,PRF1,FAS,FASLG,GZMB,HLA-DRB1,HLA-DRA
SIDM00257,-0.9841135727488941,-0.7355877847187645,-0.8010979585820625,-0.9280673738830295,-0.8434401841534694,-0.8600338145620378,-0.9331322303032497,-0.6906398312509816,0.4743569494305159,-1.0290680737182902,-0.27495172379576754,-0.6662138753876734,-0.14277951698214789,-0.7812478210971059,-0.5547333998045466,-0.745169997909254,-0.7731030912716734,-0.6860086882712271,-0.18485683571650086,-0.909012286070487,-0.5180141992400418,-0.8182179019654171,-0.7293226356653096,-0.8058565134383692,-0.8701972443862245,-0.7326888548962678,-0.7023415354612712,-0.7425267739489678,1.9728428242120906,-0.9164803578731215,-0.8827828532932914,-0.7093389120256558,-0.008365960501111842,-0.7304432031804956,-0.9405338534292433,-0.6473722025394569,-0.7833332953591049,-0.06109220852873074,-0.8933927578457501
SIDM00835,-0.9540345377913237,-0.7692143391424305,-0.7673332403794537,-0.8284059733177522,-0.865464996394588,-0.8350295978633075,-0.9078432266310751,-0.0567383638854208,1.2627311596934354,-0.9081758600641722,0.17462084200566258,1.0186116113790211,3.3366500414356417,-0.7672367276647684,-0.5610435230064543,-0.8115726841566574,0.35543540721712863,2.0395254436761943,0.6991114008992946,-0.935829360589571,-0.5181949871931404,-0.9090032078872124,-0.7931274258373189,-0.32490291450911407,-0.8516385692264945,-0.6676651803847335,-0.7885580754135227,-0.6308052787580753,-0.6664539803680289,-0.5734883708778303,-0.9370411096211145,-0.35992396534862625,-0.08158370481383422,-0.7574860625699038,0.3212149770019016,-0.6888482103674964,-0.7972424863153235,-0.026574181093314237,-0.6708673624595232
SIDM00781,-0.972907987481351,-0.7109685876587082,-0.8112507796470041,-0.8393503292962109,-0.8474701313253337,-0.8641324149327686,-0.9437862563335606,-0.6927001746448374,0.21551214722584414,-0.9017509629025204,-0.5483162972943296,0.058022670760878976,1.9564376994525172,-0.3562079245063103,-0.5312374874703054,-0.7852289046565186,-0.771044392080697,1.1081772312384321,-0.39813272199287947,-0.933035496785377,-0.7620868881144162,-0.890255397763772,-0.8329521347714558,-0.04590467743726302,-0.9376527079138873,-0.750000397531121,-0.8288312110703361,-0.3910735640471594,1.3687354611871674,-0.6934808881641932,-0.8612823934187707,-0.19370585054906866,-0.1700236970998958,-0.7821136466391518,0.21249077681347045,-0.7901338386989655,-0.9527579437715333,-0.22038071133445003,-0.7800849393816349
SIDM00700,-1.0034363522163645,-0.6674584203475272,-0.6607492077066911,-0.8578694302434419,-0.8314667999049149,-0.8348934567627125,-0.9331877036709526,-0.691464705012457,0.8012853966664127,-0.9721560166471904,-0.9047794139187694,-0.04468351522541553,2.2851933474458037,-0.6296398435985038,-0.5061091536419253,-0.7037045236771573,-0.681639738541284,1.176804548974672,0.45147851219530516,-0.8874824680982496,-0.713853385199848,-0.7859812057491242,-0.7949590715859263,-0.48973100484563914,-0.8044679804319425,-0.7269506458481247,-0.8151947453092698,0.46884652144708927,1.2796989381097745,-0.7752008022976146,-0.8674581538088213,-0.6977283813012423,-0.02504521898839914,-0.7243365065883219,-0.3780750792549253,-0.7531983832682971,-0.7359783288253763,0.18223237624069913,-0.8584635132282785
SIDM01126,-1.0107338228330207,-0.536537945912734,-0.7461122854177805,-0.9095374006603596,-0.7772788694930539,-0.8231590340929837,-0.9177884035268496,-0.7875276210045005,2.51876898829119,-0.9582463127854386,0.8190919408639145,-0.2788796501235357,0.5298248789982355,-0.7660696682691283,-0.49926162483327424,-0.7467342278165403,-0.7396070183806132,-0.47025920944993943,-0.05385952741514399,-1.014838703416714,-0.69639338236665,-0.862207204589798,-0.8223269113936035,-0.21735889082572024,-0.9311890690943642,-0.7647729974580401,-0.6547036346178142,-0.5281337483023857,1.3030751103762648,-0.5117499921216446,1.2906126939003042,-0.6881978988770426,-0.14443795302953066,-0.7989421676024268,-0.6390602786910506,-0.7579987699074696,-0.7867429783667952,0.18972654360297853,-0.9404889863085067
SIDM00259,-1.052265615435498,-0.683325881288195,-0.7311467695499615,-0.8769842634722221,-0.8559005029462866,-0.8601041674038579,-0.909604188743399,-0.7453286696755794,1.7107463455316756,-0.908468643053463,-0.448860234548681,-0.2506630097283479,0.05056583263115857,-0.7710283274042332,-0.5167478651123285,-0.7613457552086917,-0.6442207051547707,-0.5301105989783055,0.15125809175331806,-0.9822772637477288,-0.6804061444167857,-0.7426301275182922,-0.7873509090234566,-0.7726108392920619,-0.8416843248255462,-0.790139441934619,-0.7764294684564055,0.1517162784762338,1.3700902437118694,-0.6912636683803919,-0.8817908006849791,-0.5366360419545705,-0.15284860728994795,-0.8333935120667708,0.7879640643802382,-0.8346171685617684,-0.7687054891200129,0.29890789639921617,-0.9356386615646867
SIDM00834,-1.0548252138955616,-0.6481638912347056,-0.6292386057082674,-0.7843080532346165,-0.8919589210606937,-0.8152730789327245,-0.9471584150490162,-0.8607133926076417,0.7942439411995331,-0.8471935679082613,0.4908575013739576,1.981273938261072,3.223892297702754,-0.626162630564332,-0.45227826748208894,-0.7652313583446392,-0.11306733625056242,1.6844929907360038,0.6090450067326983,-0.9126513461058796,-0.6272967250423954,-0.8769591199505807,-0.7549839031216365,-0.718110094293873,-0.7891543200857128,-0.6459659095310332,-0.6149371936627914,-0.728924773416577,-0.7940292653774499,-0.7299923595523418,-0.914264060791662,-0.7005347520775049,0.007596767372129282,-0.7902363171376278,-0.4560887044518448,-0.7919195807383371,1.3720850795013886,-0.02999800826123781,-0.8504941744043572
SIDM00814,-0.843630364726432,-0.6515465459328275,-0.7250616364372158,-0.7900767534458788,-0.8589540780727302,-0.9003500498574338,-0.9133812185313742,-0.8254731854121996,0.7099933447205979,-0.9388244520678403,-0.6769101295886978,-0.6309143440517291,1.2732273452364042,-0.7627157928696812,-0.6207648605823178,-0.7918199917136788,-0.7700975463528046,1.111388648390639,-0.20947314707533926,-0.9444252365436682,-0.5088067055080605,-0.8317145025919174,-0.8194901406995388,-0.6412378734630527,-0.75116135216111,-0.78538419957803,-0.7143113054933715,-0.7011068814326471,1.0393967222646252,-0.7471507253437031,-0.8904452142798095,-0.5681820543836777,-0.10879090626528769,-0.8749646476466884,-0.8060339353390337,-0.7580880912470979,-0.8395348262358534,-0.13392723514816418,-0.9115778031511088
SIDM00258,-1.0976168784421239,-0.6084201495447232,-0.7409520226473391,-0.6886706871475315,-0.8720161827709139,-0.822026524780134,-0.7840962117041342,-0.6574078818343846,1.2035451436552984,-0.8770467317154623,-0.8853345041848317,-0.501750866415797,1.5805734621788254,-0.5032772439920236,-0.5506154119297934,-0.8116658817424077,-0.6797568629452478,-0.12547743569065606,-0.322361943432641,-0.9471984338680807,-0.3432072641060935,-0.8519546637160258,-0.7112843114135882,-0.7776321300167177,-0.8006590785693708,-0.7802843938906721,-0.42939465862176973,-0.15000523730720622,1.5546310703093593,-0.6969590539879489,-0.8610134494936118,-0.6605639508616574,0.04958100073417065,-0.6349211582461535,-0.5291948341125965,-0.7304440907694024,-0.9345291909992032,0.4049086008541904,-0.8812537601454451
SIDM00577,-0.9454698428697184,-0.7106237022173635,-0.8298909641916223,-0.8915835809787194,-0.847025822205156,-0.8423360177624352,-0.8651628002978502,-0.7029111489669725,2.2799495938592718,-0.9785997483106131,0.02162702384821869,-0.6315028447373598,0.030730156573179606,-0.9077160104329249,-0.48049239943337835,-0.7007688449394788,-0.743728746998732,-0.4714982909502719,-0.20113565319751078,-0.8854225540776262,-0.5436096535723386,-0.8495756765387528,-0.72151590970744,-0.7977422831615558,-0.8679198349910205,-0.8149148522338011,-0.8199255158415438,-0.4196565725766014,1.6664062528699566,-0.7139356412417085,-0.8621493069415795,-0.822761039280544,-0.008114289369103075,-0.8462857301715513,-0.409389659779442,-0.7922427170766099,-0.826241784905735,-0.3642927296528562,-0.9739889210414637
SIDM00384,-1.0420440044889283,-0.5648769332385926,-0.7569629539686633,-0.651391434103446,-0.8833925523286466,-0.8786707025872101,-0.8536832446950909,-0.7066036674696332,-0.25983203345536665,-0.9280032418750884,-0.6660119601571078,0.3627339555630831,3.3496021043146427,-0.8008043210149846,-0.5379408477849841,-0.592577622072716,-0.022433371745526905,2.22402356380572,0.4227747322890409,-0.9107333273834837,1.6860100115460483,-0.7771054032803827,-0.59591879087223,0.6956232333673382,-0.841116267280608,-0.6450046642494163,-0.7934092723799255,0.06573785921389501,-0.8823378438356516,-0.8429315431236037,-0.8017455057571591,-0.44373087355908575,-0.1567167860935648,2.2812539229632796,0.41887111264480237,-0.7369153593797707,2.273577729731606,-0.3006868686824528,-0.5602394197431523
SIDM00837,-1.0257102615947415,-0.6454068094239694,-0.716571580128333,-0.685520065225902,-0.8524194673262311,-0.7968421358049909,-0.870994950811462,-0.8031303831583727,1.7233582738938644,-0.9270675727645287,0.1078383033063188,2.0782586152007734,3.3957673382238203,-0.6951030131445215,-0.5634991714736168,-0.7601672791069912,0.11053453529768459,2.3320983770617856,0.8476544449452689,-0.858018772643732,-0.5874745511829884,-0.8304056470838237,-0.7060803522734465,0.3780196127012157,-0.7552885670626318,-0.5811590626931805,-0.6930378616343127,0.3669485011622151,-0.9627287033976426,-0.6687651519935455,-0.9098522326700079,-0.7190918017585716,0.0939290024701012,0.08036039952942524,0.9544205956244103,-0.8072928573790649,-0.25142365842469205,-0.0333653723429351,-0.9385564255726596
SIDM01133,-1.027569442397923,-0.761620567743949,-0.8367081016078948,-0.8937902441082796,-0.8647412055864463,-0.8926629568764994,-0.9207794078224174,-0.7529693739696633,1.4035802942316074,-0.8063635205204209,0.5906488496329083,-0.6423156081221597,0.0511308496040015,-0.640048339896819,-0.66273072795745,-0.8145206366839653,-0.8095192523013822,-0.5618792942967502,-0.21795071502828708,-0.9239770173317905,-0.6576698524100437,-0.9324268511590383,-0.8250020897011889,0.2772824134367142,-0.845299116084455,-0.7979645467278232,-0.7403828690727179,-0.7996384888861958,2.074756493296119,-0.6924453091556501,-0.19788520784049524,-0.7514843028171263,-0.30403850539620964,-0.6933698788526385,-0.6382231293826659,-0.7768349055739138,-0.7090678486478839,0.13122001633856736,-0.9294166675349169
SIDM00244,-1.026119430420994,-0.6824920755128565,-0.7864403282716715,-0.8795800983776927,-0.8614309691806448,-0.8367383853598052,-0.9578065424375075,-0.8974987762661899,0.6455768140979598,-0.9716096359436469,-0.521850317997462,0.317624549507363,0.4502221092788494,-0.8416228041677583,-0.6378632158206419,-0.8194510181198084,-0.6998617286088489,-0.02307920388709085,-0.15108275692673603,-0.877371267861989,-0.6666526187231145,-0.8591548857990097,-0.7752221482717895,-0.8699959551151816,-0.8192470748926888,-0.7420242425039347,-0.6061210155859195,-0.5497206434849194,-0.1657318218690453,-0.7343562382383565,-0.8821768145159262,-0.7627205441019508,0.11670008267866384,-0.8166020821584853,-0.5476327005670936,-0.8800622560715761,-0.8705593082538775,-0.14502084547798486,-0.9512770375021359
SIDM01161,-0.9320210579722407,-0.7051217597415026,-0.8324215584811017,-0.8952628598653205,-0.8632429879245468,-0.8785203246223428,-0.9641426355337199,-0.5204788277130765,-0.09236612086064072,-0.8952729086979883,-0.28401244656504115,2.378434404281872,3.413733234270811,2.33710092265698,-0.5748230459272362,-0.7432395248283107,-0.06567915315954606,1.996306672673369,0.40677837054261423,-0.9458806612855758,0.04985012967671214,-0.8893766929567701,-0.45895622469289993,-0.6243448991838111,-0.8627179530666722,-0.7203604476563334,-0.7089998225942078,-0.23204579000674164,0.5667177714854748,-0.7950735459384981,-0.8228460590158625,1.874948308895719,-0.3048601762316621,-0.7717431769148845,0.8405614839072947,-0.7408469025831215,-0.8364229790915768,-0.5679531007805336,-0.7970447042258297
SIDM00579,-0.8690003933760642,-0.7968707317245033,-0.8475064112160445,-0.8896764074945461,-0.8426937154838402,-0.8430908779630224,-0.9278809516068246,-0.7546924358744055,1.6023857676303122,-1.0247068322034927,0.8744999733456474,-0.6877575176586089,0.10864697428116178,-0.7494122724127946,-0.5775571265177798,-0.44772469183661906,-0.8013080088727897,-0.6211147042936684,-0.11705599611072921,-0.9890433610643473,-0.6330227364696095,-0.9902204043859467,-0.824632012472436,0.01602689644662336,-0.8479540610792303,-0.7619678139035752,-0.8277347828336541,-0.34670041768613524,2.2439625257846285,-0.7319700547501568,-0.8420550789134573,-0.7397687439659347,-0.03548449508743716,-0.7485231221782969,0.09541569263461726,-0.8908568845875279,-0.9270845665328207,-0.5813156230996631,-0.9552164697756105
SIDM00699,-0.8829173101968801,-0.707145239146024,-0.8654493735904795,-0.879490872190725,-0.892573972433654,-0.8246931850984971,-0.9206084028876883,-0.6777704317664652,2.0750617351632665,-1.0041297111923502,1.4965181108370524,-0.455619526788877,0.5468034001403171,-0.7279050203211176,-0.6231993087231672,-0.6280400619239638,-0.7543180657705948,-0.648587893402803,0.19636783749519957,-0.9947855733584106,-0.5820791714542123,-0.8663750272354714,-0.8042587979759457,0.049568928083030914,-0.8495222483073811,-0.7866253272851877,-0.8807858860974741,-0.7337674086924496,1.870456007143217,-0.530726825407831,-0.537980634449365,-0.8356643524205037,-0.34949464137139324,-0.8047533246303665,-0.745471912978948,-0.9304883091799175,-0.8924847236855407,-0.6009282794928419,-0.9529744831765297
SIDM00721,-0.8987103429940192,-0.7744201141724993,-0.8610966421130039,-0.9921510354443795,-0.9117377255628196,-0.8294993918851945,-0.9569500273999613,-0.6737515320347814,1.1910770565633624,-0.9589879910891212,1.8076729488072203,-0.4862401922739424,1.7182776608159585,-0.862263411538867,-0.7111050887209994,-0.3297575162096549,-0.847769250953153,-0.5922706355216365,0.232112540872622,-0.9376192745330759,-0.6372778600778742,-0.9157608290454538,-0.8336716673547346,0.06614121242647991,-0.8356166634031542,-0.7970614648952701,-0.9364751830347682,-0.7562163153370426,2.8062083101298634,-0.7584101238953882,-0.7203104884340483,-0.7608379093753385,-0.274701893676148,-0.8162015985322516,-0.8940223547207771,-0.8471755320865415,-0.8418720426819859,-0.8838923780731708,-0.9683814075506382
SIDM00082,-1.0397781481505282,-0.7507649732637328,-0.7819949369086187,-0.8306777999631232,-0.8753853158217085,-0.83383109359348,-0.9421456128732378,-0.7161201643438425,-0.33727118154353564,-0.9903327935273701,-0.6855669619464306,-0.17294402443949577,1.953631865645603,-0.672559467448135,-0.529487227471138,-0.6704382922307984,-0.5394599019407593,1.5055721310046686,0.47072714200912713,-0.9478924063783102,0.37334891833329853,-0.8065925366110337,-0.7651614106066651,-0.6317536875043743,-0.8158319099022346,-0.6552753582274323,-0.7844950348533613,-0.595644481279554,-0.9912577179874769,-0.7530184973487335,-0.9045367127181921,-0.5834793047596848,-0.19359647216746095,-0.6693260368579471,-0.7858666237736867,-0.7658051821106435,-0.92343232932799,-0.11249181196699869,-0.7380019995590777
SIDM00320,-0.8436056939100008,-0.6490389391420881,-0.8080258676893248,-0.7977423191358248,-0.8806971748287512,-0.8619480624469783,-0.9266064958097692,-0.7976009229913443,1.5118005200578541,-0.8858229809661827,0.07885015744271891,1.3456922512303566,1.9506951556683825,-0.8333731758459341,-0.6366802446310336,-0.2794881352919029,-0.7758673557361254,0.07419050569436075,0.22069369580224293,-0.9616678230902349,-0.5470784789131827,-0.8432000645742649,-0.8204452558763379,0.0384964859778831,-0.8534415889135027,-0.7589684210953611,-0.7404224237658382,-0.7128683006277434,3.042116162452276,-0.48836395325390064,-0.8057968800428806,-0.7265720643673124,-0.15974230024475988,-0.6936458475526174,-0.8927019310482347,-0.8486234204573162,-0.8263710443478859,-0.6318212137400394,-0.8473053996571628
SIDM00967,-1.0061737336297563,-0.7721090870335582,-0.7611883716647267,-0.8852584105963945,-0.8444758607525221,-0.8048005577591293,-0.929596297502893,-0.4929239459258747,0.5428273234121074,-0.8904435187103412,-0.8473888152824425,0.49225557107706647,2.19863964696814,-0.41115266509252485,-0.5146698529461097,-0.6968727900623192,-0.46467024851781813,0.948984175944726,0.1095588587648509,-0.9347613527197428,-0.5027644825173854,-0.8952658757882762,-0.7760699298362154,-0.13905794112086525,-0.843921483912756,-0.750519958692643,-0.8804046456560668,-0.6598251603308627,0.4965741406035282,-0.6354040413979406,-0.8307080646383423,1.837835435766147,-0.16197416468243897,-0.6629105325098973,0.32091589083653765,-0.801142538946622,-0.8904435187103412,-0.7845178167015445,-0.8555362094601995
SIDM00508,-1.0676817636118188,-0.8521905728031534,-0.8650371129334848,-0.9255161859626805,-0.8731213341878733,-0.8197313498077122,-0.870865333446088,-0.7393662221017463,2.252715091105238,-0.9007659030650167,1.2047694012497088,1.5845754001763985,1.6686085931049766,-0.6943922658497482,-0.69748524411377,-0.7494973331660232,-0.8133924834993466,-0.6892240047927956,0.2588214177571289,-0.9683041887810885,-0.5736879073378328,-0.863460160400773,-0.80102422164665,0.6997224855645706,-0.789171531760179,-0.7312699701589711,-0.9550248498550753,-0.7683651236417783,2.0422844617709828,-0.7110586049395922,1.3347450990947531,-0.7073932297249572,-0.4481193294899364,-0.7957430284893264,-0.3846430652286376,-0.8337779054378147,-0.9568135137212593,-0.48001284561273105,-0.9438230640423328
SIDM00859,-0.9196265924137501,1.0958323749223435,-0.6084281534769383,0.0006309900756862954,0.9599374898064628,1.0929071818576035,-0.8671894510627871,1.7384916727260111,-0.38867702427306455,-0.8922891802989306,-0.8391065775026958,-0.0763226565377263,2.6205152902205153,-0.5351838691128697,1.3612055585170093,-0.6521062526322783,-0.2744785041623171,1.8632384516701928,0.2811881278027046,-0.8904532153640848,1.8822208924007238,-0.3525313836030712,-0.4274649337395055,-0.5607921527359399,-0.7885582109508242,-0.8011729902469287,-0.6898391332100856,-0.5539943269208863,-0.8110357444101021,-0.6550036666391552,-0.7658394779250225,0.8460357835629688,-0.06786436674732653,-0.7593140767662766,2.083015778532979,-0.7377729711270191,-0.9258219893816203,-0.25324143214633726,-0.841108495087
SIDM00393,-0.9203069592271733,-0.7409080718394035,-0.7975543876901225,-0.778905817150403,-0.7933178545225177,-0.8477190656457022,-0.9621213196898103,-0.6462074419545308,0.9328027339293371,-0.9194639511611438,-0.7752722170479184,0.3512944258337524,3.3161976537771465,-0.6062810911976442,-0.5775889367254624,-0.6268302184777373,0.06536716249776112,1.5467875183446875,0.5269924064067596,-0.8434611309033636,-0.5570610982981027,-0.8289923816407635,-0.8099715542925057,-0.3401696386568413,-0.784867035293006,-0.6625147396127331,-0.7716441796257981,0.4829674043429926,-1.0532019176915919,-0.920008896863429,-0.9408330321806788,1.08284266043779,-0.09861792317084621,-0.8295989314353662,0.11934887052283308,-0.7874243061237732,-1.046290968305091,-0.7012578110193842,-0.5642460459406735
SIDM01174,-0.9650914024894787,-0.7376380077467489,-0.7664030497376054,-0.7818202278861548,-0.8475066998200775,-0.7897737111440015,-0.8796789410131189,-0.740636323301628,-0.7791688846038352,-0.8991617137266181,-0.7603676816638736,2.0092309712907253,2.4986123406029157,-0.5221139048634935,-0.6380305368709621,-0.7418445844584071,-0.48560403002643415,1.4136588105195003,0.17006932183676685,-0.8256691747537881,-0.5836445722784518,-0.8816156507129572,-0.7749603625300929,-0.27128681794103143,-0.847584756781821,-0.760479749228363,-0.7666087308107186,-0.6014291518528809,2.344923228791952,-0.8099357314526878,-0.8137419650466446,-0.6177743778173715,-0.29053793489135726,-0.7946068216063226,0.8014451836466976,-0.7895366576850474,-0.8698516031918576,-0.43790727592998074,-0.849860939818968
SIDM00530,-0.7826159516356075,-0.6728851713572694,-0.644375777590434,-0.7710962639691356,-0.9067290079792182,-0.7700945740693627,-0.9201409136004007,-0.36690335472102376,0.29927231547370314,-0.9003325113880729,-0.6645582156279228,2.104333017274051,3.1429486232989015,-0.2321826138891902,-0.00708186615736326,-0.7261128907051658,0.1627469107149736,2.0470099063928644,0.7349669168417878,-0.819791633451854,2.2585598172901853,-0.7575909991655554,0.046414843455244326,-0.18067519094513101,-0.46204850554544447,-0.5993381201381633,-0.8666696691710951,-0.5508588239528035,-1.0409696761213234,-0.43072087364041095,-0.8477416422940314,-0.4647808816252451,-0.0932950687479887,-0.7674881964875636,-0.8097279860034281,-0.8762246577192693,-0.8638950719324473,0.7342211435391511,2.243267673823611
SIDM01149,-0.9570958222771413,-0.7772631234384523,-0.7335540838685838,-0.8995674789032005,-0.873699701801649,-0.8996862412907561,-0.9003310285905926,-0.8244444661597873,2.048292250106504,-0.9007282282479967,-0.37944135758610187,-0.7193248352956191,0.04834421995151818,-0.8894040336150463,-0.625538171551372,-0.6574737551723977,-0.7892808497151912,-0.105634200053456,0.0036540869880095973,-0.9529109614737544,-0.504320030949428,-0.7931606818883089,-0.7601181769093073,-0.5160290344562262,-0.910646593192088,-0.747403589471435,-0.8052422066906063,0.3743488240019101,0.8425131589068575,-0.7073578836259062,-0.8286485100779919,-0.8201219643817053,0.00359308348049374,-0.8512510997893,-0.5737671166241973,-0.7256847460879065,-0.7710128074865052,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.9697186083689339,-0.5687366152939057,-0.8469335390316564,-0.8268555990460357,-0.8025029545326897,-0.8145318369569461,-0.8640426953381078,-0.8450101288630567,-0.027554349339766446,-0.9164619049841654,-0.8248340296179858,-0.4425583258089573,0.6254006667695426,-0.8399371323539828,-0.6270893068080702,-0.7376658392721644,-0.7378075446478739,0.5692389608711395,-0.25981504782994647,-0.8801027858852435,-0.4637793057354678,-0.8445009958151714,-0.633971947635882,-0.7478014148894395,-0.8456069238276336,-0.7619580026175587,-0.8418764832514466,-0.6705330124235293,-0.5722032726990314,-0.5739501799194741,-0.7430725786747088,-0.6224865008514289,-0.0001388153775739171,-0.7763918905790377,-0.6718306009244981,-0.805312664180266,-0.8889166640030939,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.9911048483315654,-0.6295523645329598,-0.8304450406230072,-0.7409318362929606,-0.8225887632477563,-0.7969238406565889,-0.9386793895234039,-0.7523069127200703,-0.7297462710424869,-0.9232218047646698,-0.7074900003837618,0.7790253471189901,1.04771628445567,-0.2909765667948903,-0.6523870855800643,-0.7484841616676461,-0.8333091153152912,1.5268108365217634,0.12295330019922064,-0.7715366978834781,0.08433078428427533,-0.8542852845368103,-0.6321997108082317,-0.6530382644538512,-0.8495644168090594,-0.7005039809592682,-0.6939763872725775,-0.45866921543857203,-0.39098280502026844,-0.7654609216813171,-0.829691335750637,-0.2802127725404887,-0.3009154119291386,-0.7744760978550204,1.1339550715924762,-0.7688531056083066,-0.14506957857792555,-0.658781127668465,-0.679940818594344
SIDM00422,-0.1826126989182599,1.15416528185475,-0.08991137426810922,-0.6326627014150149,-0.11240742765167211,1.454723466083355,-0.8440714735773586,0.32013243291088234,-0.5840377525604583,-0.9018555698407332,-0.5893264030202603,0.12503398733737556,2.1367162179893335,-0.8195635648997988,0.49083730289334637,-0.6219190999017774,0.5192771562043428,2.0450128458858736,0.45953328150446704,-0.941212250336435,2.969661884766701,-0.8901960018574644,1.253122102780532,-0.818954327404515,2.6453199284396494,-0.6286496462986747,-0.8022054506697439,0.6819485879553595,-0.9978208015289212,0.033350370587301385,-0.8063598896994693,-0.6826552039423659,-0.18384477399830124,-0.8094033824131521,2.218718463294608,-0.8042789894210667,-0.8648746892985901,2.371153181520018,3.2808244305184293
SIDM00532,-1.0509604071978345,-0.7673436074187375,-0.7958466652572854,-0.8192955894026885,-0.8516851261081979,-0.9027469185327945,-0.9438628394085398,-0.7217539465199123,-0.7565017056206111,-0.9796915676152185,-0.8900825593674457,2.047789709764139,3.2166768348997294,-0.6204086903425402,-0.6825708906922539,-0.5542901742343342,-0.4579391021509998,1.6435539566893347,0.4204974442736582,-0.9080854912860236,-0.5722863718530442,-0.861561545131285,-0.8147646148637553,0.011545494470827663,-0.863235420753822,-0.6865687174970023,-0.8776374156617672,-0.672831209260957,0.8732181737931051,-0.8585118897435841,-0.8852218579372241,-0.7035088245323973,-0.5025433806551869,-0.8246955080586601,0.6463252960356027,-0.7779636736923543,-0.9403992606433874,-0.5918797358831148,-0.9429374030412009
SIDM00077,-1.0429559967058828,-0.677924957514382,-0.7713953402260538,-0.810875272838311,-0.864362629720332,-0.7908566300444207,-0.9053731650788887,-0.7013431597373537,-0.04301330166411148,-0.938283181488062,-0.7675613087735889,1.3881994918314204,1.2702245636078298,-0.07985828422523213,-0.6200272261335055,-0.7068163289277156,-0.7079061586734245,1.477476798473698,0.2844517636486234,-0.9241788212198221,-0.5456670979416025,-0.8657277101810809,-0.7905886319269366,-0.05980806384804847,-0.8304060684518656,-0.713730303245163,-0.8626504261525818,-0.4860047858509337,0.22092884976335667,-0.8448790233725331,-0.8460426531148297,0.6851231428356186,-0.22643878853652882,-0.7561788321325656,-0.06498182746892485,-0.7690844786659196,-0.8498485830046093,0.02212281804971202,-0.847392493847353
SIDM00561,-0.3272775231582907,0.007787502822921669,0.48330893779829326,0.5537818371506813,0.599574987090577,1.3412398183766296,-0.8572381595399888,0.9779491092091822,-0.5194370848975277,-0.839340886546794,-0.863817380170529,-0.05243915842358635,3.52259364448534,-0.7724819213158907,1.8167922502958112,-0.7428991078061523,-0.38704321233885947,1.8177446002642135,0.4152299755950287,-0.8791791281487701,3.4220464277720777,-0.9719882605137622,1.3931907951339757,-0.7818689924504811,2.4784633397691773,-0.6107816651682171,-0.7629498828103369,-0.737150594587045,-0.9594586745141308,0.3416731559117421,-0.9100188343728774,-0.7433219790102243,-0.1601063513633129,-0.7555120322409347,1.4707289632624831,-0.8143496784388723,-0.7159467779938566,2.4704512249598314,3.3791229749088667
SIDM00407,0.04962558938799106,-0.052269993877047234,0.6608188981958006,1.3829645480084,0.8049895124136414,1.6178416615068412,-0.8480412453739518,1.3018640031396977,-0.25750042741432067,-0.8019362230227938,-0.830958816931515,1.3706595001271893,2.784104869453577,-0.7804550536647117,2.300189652485464,-0.7080494042400723,-0.5448905850140513,2.345461933444409,0.19788928421377425,-0.8922426670691833,3.7769479325650726,-0.8293550280267753,2.131055652717697,-0.8354840891958707,2.8363490943746412,-0.6845269780429525,-0.7804751897550528,-0.560068629950116,-0.8954191448027231,1.1511556965113487,-0.7288580350586252,-0.508561846718103,-0.20633522040379185,-0.6290899951833485,-0.5583429872938477,-0.8093526073606186,-0.807651720248512,2.934507932072902,3.5048232980283043
SIDM00631,-0.9143410497141506,-0.7930478923430434,-0.6981610041070806,-0.9009740174015504,-0.857001013324226,-0.8564367950528459,-0.9105019782058498,-0.7656374023357472,1.5182766599763435,-0.9576368768015697,-0.6476079041212699,0.29870746566177886,2.6752672810929226,-0.810340088697135,-0.6459089305598775,-0.7116135973607222,-0.4103021022444753,1.8197890938799068,0.2947876610519979,-0.9012383832231942,0.10684190147134535,-0.8363669899354996,-0.6737763641390775,-0.7628049101061486,-0.8127371309516049,-0.7388472726726754,-0.8525667504657546,-0.8383068604690264,0.22644882686127973,-0.57753034634444,-0.7954701458976626,-0.7508663079581617,-0.43734022869833583,-0.7792414723247743,-0.7698400942999871,-0.924226153957227,-0.7272502361846389,-0.3686179223143988,0.7078266739032327
