,PPCS,ENPP3,PANK3,PPCDC,ENPP1,VNN2,VNN1,PANK1,PANK4,UPB1,COASY,DPYD,PANK2,BCAT1,BCAT2
SIDM00655,1.7806161524753912,-0.9438448033252342,0.3632215841477079,0.2905934958091187,0.5434867009635971,-0.7997889956281968,-0.9639426822145627,-0.46873705746376837,1.4094399336596293,-0.8320360659376307,0.7051203265290998,-0.7988367660907466,0.3732810060003132,0.9308414108462894,0.9876818257883593
SIDM00214,2.1762193049851537,-0.8944950707453253,0.19802603142292619,-0.4133774182014981,-0.8770235475122585,-0.8538880273536568,-0.9614435222402908,0.4345060157683162,0.9909595240317637,-0.8315715894961379,0.5582286662779262,-0.783012927115601,-0.11892377986420623,0.8140429540063769,1.6997711813133192
SIDM01007,1.1657678574261539,-0.6976219518930323,-0.06954623902841238,-0.4309352886234676,-0.8673308214915114,-0.8355306707090007,-0.9047718375409511,-0.0027471987366554248,1.2712212536918497,-0.7078991296878505,0.3934389068104909,-0.8469674310349905,-0.09108786691672584,0.18812817568403215,1.8157887351271214
SIDM00262,1.262614507033537,-0.6486212435487838,-0.4217791192364619,-0.358906006318666,0.4547144414683865,-0.801549437223487,-0.9411587868334754,0.3500882098209545,0.8666407327826294,-0.6986654744611566,0.4053847592232708,-0.4184285549734514,0.23847184128929913,0.6756112783152567,1.5237336992062336
SIDM00591,1.4987330084496133,-0.8533887025000891,0.12402697053706581,-0.17980604493348926,-0.8095307628018343,-0.8196700168080173,-0.9905453482867418,-0.41809948822309256,0.8065503923260016,-0.7277161766036656,0.6770562822165159,-0.31953973159928983,0.09102363796350653,0.5795443313420215,1.431492052244581
SIDM01197,1.9161979090116772,-0.810267870342777,-0.5169259709688963,0.2949559903645763,-0.9248849266655078,-0.9016649411512413,-0.8858117063086558,0.7115142417777837,0.30767126662411687,-0.7912169117801954,0.7935045462266358,-0.8272755198647572,-0.03251219037375251,-0.7081241811264853,1.519692042233539
SIDM00905,1.8448680157032094,-0.8808242447006879,0.3549842477648754,-0.6138191360723869,-0.8688375496971386,-0.8236830071615435,-0.06968359058913282,0.14903528452674752,1.1499134855200694,-0.8484638262325268,0.4416739933136634,-0.3845297212189483,0.08118053995451498,0.8082275347324823,1.876929238662941
SIDM00180,1.5634556976116833,-0.8646632511327629,-0.028413811540786482,-0.5234596528823319,-0.8438563420768993,-0.8501827315985234,-0.9577127318134486,0.20761472945705856,0.7436900338372324,-0.8856069589203984,0.6934298247943617,-0.14655885472698527,-0.2676543514003674,-0.45985977311405346,1.7203153153573887
SIDM00323,1.319967529716165,-0.8438380210979872,-0.12809314919704343,0.02621070104748793,-0.7625429332859778,0.1887025309950042,-0.8928579163578556,0.15218840051546043,1.221916547182485,-0.7693160647789828,0.6541731500871857,-0.08359099914468872,0.09935067346934706,0.421391523603703,1.402666126546169
SIDM00113,1.9351703180248536,-0.883881500603492,0.19271190277064085,-0.47117742249548217,-0.7458355867719382,-0.8458948393328694,-0.9578365156658354,0.27932706291395615,0.12538543279278502,-0.7597111333197033,0.758765278183086,-0.2730977079620254,0.30615190789871044,-0.2262325152352767,1.2906118849853643
SIDM00551,2.0417137153758618,-0.8195615370142656,0.3483925733331235,-0.4654380647134199,-0.8709590350677494,-0.8391058044677032,-0.9635777947383712,0.45659462029429493,0.6465441612041983,-0.6253836931134638,0.7617355410161739,-0.622585791161238,-0.13771152064189823,-0.29995235394577335,2.181187879807627
SIDM00958,1.6134918172704433,-0.819170397566993,0.13733180916430585,-0.33284692098892776,-0.9102863368109768,-0.5750756986678024,-0.9570352146289911,0.04264963615118008,1.3781283324176008,-0.763241796642764,0.4566587922543084,-0.40148903653377255,0.014949020899354477,0.23390480389776463,1.9462795646031683
SIDM00659,1.5084812399016057,-0.8714139130926454,-0.05285416356968272,-0.510720177491767,0.6149723787909533,-0.7973410317148792,-0.8614140701824665,-0.2964359135510892,1.086808907180057,-0.8048092232248015,0.25470815888815723,-0.16994117371462608,0.27116410451724,0.09180249265052352,1.6099213909617394
SIDM01168,1.7848669882875294,-0.7792882828139044,-0.20648757472438636,-0.35974403384320797,-0.8378512657230782,-0.8889438951726412,-0.8804482098435639,0.35675066415380974,0.41424590188273114,-0.7096012935515917,0.3927502573414684,-0.740219444258691,0.17346028763523796,-0.7044647478803165,2.016054421751803
SIDM00968,1.5795205755746113,-0.9232779798193375,0.46201056517435596,-0.3128104780010864,-0.5879651117269917,-0.7956601003478874,-0.8901277824186721,-0.7283000557834726,0.9354687116279107,-0.8120175985461328,0.5821697825321127,-0.10896137083156864,-0.03607391232059716,1.331430974850663,1.1749871744354827
SIDM00250,1.8849330300692368,-0.831252024691655,0.4191203757848853,0.047044465500780404,-0.5218306386345252,-0.8621435057036333,-1.0063319496115801,0.1628660360092134,0.8206075705625759,-0.7456483574768336,0.8510948471405867,-0.7685200423808327,0.32884043460950835,-0.5547675796599372,1.3507552544483163
SIDM00252,1.6538597856419315,-0.8529870500819701,0.37290944946165033,0.0827063153061432,-0.7058675955585391,-0.8933257846451498,-0.2638057005458676,0.11846305634612157,0.7392206224237398,-0.8874925478206205,0.504717446116319,-0.5225328457458408,0.20968953946721994,-0.84120556442674,1.6616307786904108
SIDM00242,0.7171416006625743,-0.8223820650042654,0.23624799844050184,-0.482101767647434,-0.8929765341901624,-0.867007699292012,-1.0030903582650834,0.6223874094606331,0.5627278015557076,-0.7941507007828756,0.1706246792272864,-0.6972383404181408,-0.0026471509131142986,1.2678538959136403,1.5724764173536603
SIDM00438,1.1184621720857888,-0.7934664041138985,-0.22499333641925523,-0.2796442937711225,-0.8312566989496221,1.0218694845444791,-0.932582738710593,0.6689554007688963,0.8773280346944153,-0.7357476447584096,0.6182973404553749,-0.3862681722184301,0.12401575817304906,0.23525041836720825,1.884950405377269
SIDM00231,1.6606982964715873,-0.6887086627168814,0.09185482959484677,-0.38787854316752596,-0.4055074775324825,-0.8567577549024369,-0.8585295694772829,-0.11743353284729292,0.7492357777761356,-0.7446617281113664,0.44539596898643075,0.2546140116218493,0.003692873477103783,-0.12827146266922848,1.195827445250257
SIDM01011,1.5682891032728878,0.733646194981103,-0.012052242287996697,-0.15754135984515477,-0.644347179713282,2.2701854635816527,-0.9046513974866119,-0.49225849831425456,0.8713102008757715,-0.4993329942378871,0.6173949783879469,-0.6880030348522723,0.35785301758345694,-0.2807474522540924,1.6919325187938639
SIDM00182,1.4352563328260246,-0.8441972237128307,-0.11945377752017956,-0.1459030072297471,-0.801592137805482,-0.8051988326002953,-0.9140406734199346,-0.35180149451199555,0.8587375571727562,-0.6760966369044253,0.4391782253601094,-0.5083152437942707,-0.15600610297906908,-0.7750951423798759,1.2430607407160053
SIDM00969,1.6057429964360102,-0.816831508355605,-0.3822984364595235,-0.4118696652577104,-0.7696129234377119,-0.8278999808628484,0.46730321610624115,-0.44932501398434604,0.25978551019003615,-0.8460544941863312,0.4044426834395983,0.06972777369971023,0.02084259002106379,0.3235552637517941,1.4925814811396676
SIDM01120,1.670789416435616,-0.8783941953324084,-0.2483662603287703,-0.5550665338452737,-0.46976807092665085,-0.8311867665368268,-0.9793516136760321,0.5482020044410754,0.6283947320405371,-0.7565533640963482,0.483224646096024,0.25663651383758423,-0.008325191085013565,-0.7772206414366086,1.8414220172720568
SIDM00317,1.5566475028625462,-0.8180618165981395,0.11832515619829,-0.5205869534732966,-0.7741714375281431,-0.744331055644272,-0.9113535521639937,-0.5840194051100096,0.204887522363241,-0.7682675184523299,0.5614468631987843,-0.20391077419054082,0.21778411984585905,-0.10636146298572192,1.31426068664163
SIDM00719,1.4023537586535038,-0.8148579279044759,-0.49545132775551126,-0.3992184898751513,-0.8354256554051496,-0.8831824712006915,-0.9633563279745732,0.1669807205800137,1.0956714186911203,-0.8275628866189094,0.1794322942911708,-0.6346061616552057,0.34077708029302783,-0.8700269347077347,1.4220859301387223
SIDM01041,1.4445866776960288,-0.8840411626253846,-0.14862657478951696,-0.14925384501670552,-0.8483313770120572,-0.7962413105058881,-0.9364157456421057,-0.4446506310970963,0.7106738104977175,-0.7742785099959277,0.37686532915918264,-0.588631719069436,-0.11495831463129298,-0.8460200370487662,1.2599830689692706
SIDM00668,1.342008551088931,-0.8370156851067259,-0.33427522912587193,-0.07048395876992214,-0.8238917943351378,0.832683841839903,-0.7205059820268386,0.31226067251559664,0.9544280964124561,-0.6473967480686335,0.5638566785215438,-0.27833123337104465,0.11770461021801008,0.5003093745996023,1.8065106274801452
SIDM00056,1.5338452680399348,-0.8381066840203842,-0.24326264203072423,-0.54103221212965,-0.4021410564498396,-0.672898395196039,-0.5725844725980713,-0.3702112908547894,0.888282817202163,-0.7499923573679754,0.5645923711790376,-0.1925511791963623,0.15092965182980744,0.28773828651840105,0.8254453517045134
SIDM00181,1.356695670307416,-0.8562614501427459,-0.2153311700218969,-0.5048819259194858,-0.3972268159918744,-0.8488885680319632,-0.7730441507308611,-0.4123629881543099,0.9016596981623272,-0.7604973376831953,0.15970578960552098,-0.21681633518957324,0.33854671681902343,-0.2137135109063277,1.6055633744757718
SIDM01073,1.5914636333791656,-0.8369293934057703,-0.0794515243054652,0.28865066214326335,-0.7125580659615802,0.6497244196833157,-0.9515620718388104,-0.016851437122668244,0.9948731374599293,-0.5958755360195102,0.42130962169870245,0.01778064768196716,0.26542244241060275,0.662032208567523,1.6442786438113755
SIDM00504,1.7750844843988063,-0.7793761098000073,-0.16531104802176175,-0.3591930020445012,1.1829108770390688,-0.9180019957452975,-0.9758394874058888,-0.3383302313067397,1.0914493108981034,-0.8108908243171102,0.5371511324516091,0.14280181372974748,0.011930075582041733,1.133893871077771,1.5718431324183233
SIDM00472,1.7380809773339163,-0.8332290752878359,0.3243878211220751,-0.3604942453751854,-0.5997177475774966,-0.5812818133747576,0.03622647531867479,0.0629620155133448,0.5909061033607906,-0.7682326563689874,0.5283417860805938,-0.1576941518413308,-0.010342440430069443,0.2453926851983764,1.765019139498101
SIDM00042,1.5573035002898645,-0.8615104954548644,-0.22702063809547784,-0.18083525660058195,-0.7817593120885162,-0.844510894879204,-0.7544357026509667,-0.29649512987967486,0.8598972365812899,-0.8073992883955543,0.5221139455618455,-0.3546990451003802,0.14251220670877246,0.9386600458142424,1.8580665472157334
