,CYP2E1,CYP3A5,CYP2J2,CYP3A4,PLA2G3,AKR1B10,CYP1A2,ALOX15,PLA2G4E,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,CYP3A43,PLA2G5,PLA2G12B,PLA2G2F,PLA2G2C,PLA2G2D,CYP2C9,PLA2G12A,CYP2C19,CYP2C8,CYP3A7,PLA2G1B
SIDM00528,-0.7932803077846117,-0.9096483126175728,1.2307734963813042,-0.8705067238628829,-0.7222874727077411,-0.6747285323788025,-0.9052573151773473,-0.725995901299728,-0.848961657296644,-0.6715121522182197,-0.8367506423589505,-0.41423776046317967,-0.9165083693843984,-1.1591929716142764,-0.8783986882827015,-0.8800769815996314,-0.9658983803432041,-0.9554647274137934,-0.8172964885812276,-0.7804117052369915,-0.8780378208360191,1.5224764229176464,-0.8704322661121994,-1.0040423934151343,-0.8393477464531978,-0.9629142840137447
SIDM00371,-0.7250430512889701,2.069397012299349,-0.8789583959373078,-0.8384036612496834,-0.6445311236790399,0.33942734685761844,-0.9576653157731657,-0.8477986204977515,-0.894519780112886,-0.7107969413601002,-0.7314714874338815,-0.7579773983020722,-0.8909486236830907,-0.9359494645636973,-0.9215474365057766,-1.0738736883297548,-0.7358564009992383,-1.0335847078364668,-0.7833317892725588,-0.8274152615854657,-0.055785728855328405,0.30728982713035063,-0.63910141854524,-0.9055380014126686,-0.6711863099926227,-0.9097873729112604
SIDM00688,-0.7726259528329268,-0.8103699142810321,-0.700772078633392,-0.8079675398849686,-0.685004098927597,-0.7972673412776438,-0.6860564853303533,-0.7587445010785109,-0.822384719878922,-0.6398144130773915,-0.8686707878760661,-1.0302210399325744,-0.7662127091093031,-1.0665062590154357,-0.7337757557237263,-0.8068729701682197,-0.8660777676823158,-0.8012531509742821,-0.7753894138575042,-0.7046864930386604,-0.812507638059041,1.19262622099935,-0.838268601137387,-0.9836350405609908,-0.8064388937214574,-0.8980958185214793
SIDM00583,-0.6843289823771661,-0.8923332301243304,-0.9886775251389891,-0.8737247311065968,-0.6013685502683542,-0.766048962685541,-0.9011699272602748,-0.8471092482800183,-0.8421859264882292,-0.7693753762755963,-0.7935872349688687,-0.6632248410219523,-0.8088124632352114,-1.2075542297407797,-0.8692580869291678,-0.9529312169935091,-0.8464488477036037,-0.9964933502917213,-0.9450278055827467,-0.8156480619458115,-0.8327966124396845,1.0537587511309792,-0.8180270817148639,-0.9647322671429287,-0.8769994287840233,-0.9278182452359487
SIDM00188,-0.7510923806690741,0.6721807728352674,-0.3650928069102907,-0.9208217249341148,-0.6816058330976408,3.24514879746167,-0.6598084230340193,-0.7821817727695128,-0.6914472138925712,-0.7632862819555466,-0.7747582452163989,-1.0042437136994256,-0.780342356261708,-0.9732980876796037,-0.9319094862506794,-0.960822000131311,-0.847808723894721,-0.9468568183918289,-0.8036430613862314,-0.8042130352325302,-0.8479808081351338,1.009984806499241,-0.8573518884940947,-0.9453666949289415,-0.7340802485580218,-0.9608226970017935
SIDM00096,-0.7811445442734098,-0.7968886032237049,-0.852425036186708,-0.8068253523379757,-0.4557585491068668,-0.6870203524892428,-0.8685388420694531,-0.8010633397635536,-0.7285102513698347,-0.7123998174602444,-0.7767980978907294,-0.9439973201287639,-0.7975429326015456,-0.8068653023065334,-0.8551068545514104,-0.9401578854363389,-0.8106505133698151,-0.8794401909954283,-0.792398964381417,-0.7723092021039205,-0.8469997423311972,0.7431393546912493,-0.7312455538628613,-0.9548366613171683,-0.8553491558943657,-0.9624636314476174
SIDM00379,-0.5944494892167058,-0.7392048363241613,-0.8385929086541147,-0.8916300725207053,-0.5686980484918047,-0.23425522828110176,-0.8442758347621732,-0.8001674310574224,-0.806539538942272,-0.7734903093548708,-0.8031272092935157,-0.8561179041456312,-0.8273085863282683,-0.996106608593254,-0.8974335773632319,-0.9759994998959703,-0.841721790565206,-0.9939631172119465,-0.8232802072002664,-0.8247374243184203,-0.8264695262454188,0.9500209082365393,-0.860398338068847,-0.9734486869099815,-0.7809461009150535,-0.9632177794796448
SIDM00381,-0.6560195219813422,-0.8125278516585717,-0.6371135081708764,-0.8738556619749848,-0.7283826482749104,-0.5872629570598009,-0.9170973176161684,-0.8517027164468458,-0.8850548252960404,-0.6816783023483967,-0.8172000455258164,-0.6884077345398539,-0.8775897014439659,-1.178979461045022,-0.9107032539370121,-0.9328879308547497,-0.9074917471984226,-0.9948965529683372,-0.7241186851235561,-0.7989231514258467,-0.8750702305623264,1.5988749137114573,-0.9229752880435178,-1.0339724491971967,-0.8120407334116229,-0.878700575135191
SIDM00606,-0.754264855331967,-0.8288445007886451,0.23666078416042693,-0.8952513428908483,-0.697055420098023,-0.25542987146857854,-0.8665915203444678,-0.8094495254761593,-0.7678461037780118,-0.773437978413469,-0.855990626122128,-0.7722824184689512,-0.9058138384089819,1.4907949410159322,-0.8985230003583428,-0.9818379472455689,-0.8451133969203025,-0.9033936408096895,-0.8521221252249541,-0.8002972439941531,-0.8536972907133491,1.2741584320019972,-0.8567410480126643,-1.0197159471480124,-0.8453326643696597,-0.9826889434031821
SIDM00541,-0.2812990377164259,0.9880120840342043,0.3597967228595209,-0.9211857000046413,-0.7073042094016149,-0.5919368101348454,-0.868907516380806,-0.8508653803673397,-0.8501574264117886,-0.7336948333898584,-0.7939889462708415,-0.03181858853378204,-0.8438218581983743,-1.1289068603318586,-0.9078556015273749,-1.04125687251235,-0.8025590925115285,-0.8714148986063334,-0.8329578488924839,-0.7749818132540767,-0.7999243119932117,1.3566093493391747,-0.8853095252789084,-0.9876819663074841,-0.714801894543372,-0.9112567725163946
SIDM00808,-0.7033585739615749,-0.8507870627986018,-0.7938474884799075,-0.773412051570974,-0.6271661211405697,-0.9196588996798544,-0.9748095734435553,-0.8372070499096912,-0.8710954917203388,-0.7104460469138281,-0.6475893053215854,-0.8585746511923505,-0.8324951051848573,-1.063685326928143,-0.9424014733755036,-1.0348646972838624,-0.9016471328462606,-1.0122735759029262,-0.8585746511923505,-0.6857402630027557,-0.9102330875599633,1.2899589827041258,-0.8355126618023363,-0.9741708991548267,-0.8478042542120318,-0.945936554973667
SIDM00377,-0.6624888137820375,-0.8693393795284458,-0.9301463250321435,-0.8788077673879671,-0.5699730028354858,-0.12218935332958072,-0.7142779718996739,-0.8516964138626244,-0.8733699675512007,-0.7598347444515213,-0.8680284417788783,-1.022226504760062,-0.8477171449192851,-1.0052401011429106,-0.9053760453047528,-0.9681257356517828,-0.8823049347494798,-1.0335183663718728,-0.8463312826648693,-0.837539517280337,-0.855082455651362,0.7387896537104531,-0.8875334456649432,-0.9639887401749702,-0.8510086205370123,-0.8358324016243759
SIDM00289,-0.7228164637719141,-0.7949716663083659,-0.7649432396306298,-0.8850320112354428,-0.7172556865673934,-0.7620419586970284,-0.9747759204247104,-0.7634888849624861,-0.8665596952251189,-0.7267164412217437,-0.8230033254485981,-0.8599859511669087,-0.8478615817086285,-1.091094188475577,-0.8916237242486901,-0.8563516883169258,-0.8563516883169258,-0.9256142699323006,-0.7360726575557275,-0.8447591431582319,-0.8930450134331824,0.5550234132715862,-0.8666802765571218,-0.9606419129205737,-0.26155110083608796,-0.9043612614524835
SIDM00064,-0.3648358007949457,-0.8584879394895707,-0.1981375278217602,-0.8953427628144716,-0.672343121764272,-0.7342434604251823,-0.8850890289523609,-0.7871841651011575,-0.7645997104313892,-0.7228600657904425,-0.862102351961414,-0.8702653142617914,-0.8681973367869551,-0.8138570051565512,-0.9133344127679675,-1.0421443544611726,-0.8485558453936213,-0.9247492917416841,-0.770429188359832,-0.7582888706909394,-0.8607332559286054,0.603608162675989,-0.8970618831265619,-0.9635912015811998,-0.7758780677829625,-1.0001521925110706
SIDM01097,-0.6610514882114363,-0.6326215176952903,0.4856091142691434,-0.8111752548347283,-0.3924021595788525,1.1580500685913968,-0.9464674196736077,-0.7832840984352192,-0.8178495124991992,-0.7144898932877776,-0.7343828698637513,-0.9060749521882069,-0.9247260721247111,-0.03773811573550098,-0.9107298538973086,-1.0329253200999926,-0.892891140597079,-1.0231281590605037,-0.9622020390181405,-0.8134894328610913,-0.7723788750542805,1.5736941134176163,-0.9101914086468328,-1.022320660049492,-0.8073330811320855,-0.9471131083243715
SIDM00350,-0.645115185438272,-0.8283183283451488,-0.6655603976369202,-0.8298026295960411,-0.596104328699797,2.110904673718992,-0.8750464305217575,-0.7891176064605644,-0.8745339595144178,-0.736129546264542,-0.7321885772846765,0.878334478728798,-0.8523420648929944,0.8289256674534042,-0.919429983107011,-0.9809986957972736,-0.9155319257498505,-0.8361086324455796,-0.8235780938439886,-0.8105638037439955,-0.831335232518098,0.7885115795542222,-0.8585225413393717,-1.0087966724871853,-0.8379551397522358,-0.9317743325678222
SIDM01163,-0.7807573865695694,-0.7469059291527452,-0.8900109682794061,-0.8257500228420063,-0.6418628331406762,-0.8143348189894459,-0.9562307574310902,-0.849879544959391,-0.7670745702918338,-0.6777202396379904,-0.7574769738470538,-0.9251402376930188,-0.9237798311043415,-0.8494069507815736,-0.8769206498728119,-0.9751431999401142,-0.768048533813348,-1.0631192177214195,-0.7684238294487893,-0.7350227398833534,-0.7730239929283712,0.3619620355097717,-0.7873289188607177,-0.9171258940120894,-0.8345346055834081,-1.0246172202964547
SIDM00375,-0.3674330316985562,-0.7250395521864718,-0.2172986035907643,-0.9002457150346831,-0.34772689548104735,-0.7351088778314042,-0.5420547051314126,-0.8627772217135246,-0.9672976763509875,-0.8212985641174755,-0.8197747103940592,-0.8170167054456328,-0.9065119044413092,0.9078566240029382,-0.9931738074895221,-1.0073792138934392,-0.8895009270014251,-1.0996388240965167,-0.8047273038514432,-0.8815990532166678,-0.9622510360609643,1.0468556436606935,-0.9254146999629481,-1.0193473593892808,-0.8531469901075943,-0.923481904418491
SIDM00600,-0.6556062592449132,-0.7669730803028174,-0.749721288174952,-0.8303642329606715,-0.6648769985900462,-0.5664297973221422,-0.7401221339485539,-0.764429585444921,-0.7858262494187126,-0.7317358722107574,-0.6648163479749113,-0.9261755628678184,-0.8480380675225327,-1.0509848807666817,-0.934377874947571,-0.9651856154339752,-0.9426523197959358,-0.8343695761508767,-0.8642084134113686,-0.7619848417659137,-0.8429787074174869,0.4272475939266881,-0.8452435256628701,-0.9859379485826865,-0.8629508204428911,-0.9919850698638913
SIDM00367,-0.6803231348612683,-0.7974329093942849,-0.881051348255651,-0.8376443585667783,-0.5816203710669323,-0.5041958978624828,-0.8240955854465415,-0.8621421534091546,-0.9453052228905642,-0.6902584903895301,-0.7712098652579528,-0.9607172737461669,-0.8644743624002038,2.8938399446782532,-0.9235522335696653,-0.9185204016737599,-0.9220949791244194,-0.9456692076165193,-0.7929120308309244,-0.784984573985867,-0.8266994890256268,1.1398656678840806,-0.9016702796192677,-1.0022986960567484,-0.8453673856427746,-0.9244163774629465
SIDM00632,-0.5698864146208327,-0.7792102314303005,-0.7934017774316423,-0.860335703217882,-0.7248108707228387,-0.6184089739563893,-0.8631378324853449,-0.8231801187754663,-0.7860275616762031,-0.6446519124467746,-0.8299838442595477,-0.9851935644218799,-0.8586591314152007,0.12812783320725069,-0.8913069419278599,-0.9950361614642939,-0.865663642579993,-0.987881341333324,-0.710077796762133,-0.8105275106520027,-0.8417901296636144,0.8708714726507704,-0.9179040232013687,-0.9379363794395894,-0.8753273005417919,-0.9033749612413149
SIDM00550,-0.5013275381760833,-0.7720037659559362,-0.4182423294713547,-0.8284779037060787,-0.23910469480862426,1.6073476022059296,-0.8773422699221683,-0.7644362457697153,-0.7437826074307466,-0.63290144381007,-0.6330673110071698,-0.9051279738211168,-0.8696604990351613,-0.8875193744814838,-0.9721387856981685,-0.9469780978140868,-0.9036709544078969,-0.947516906211164,-0.9100904525027069,-0.821520621554651,-0.8682127713313924,0.8966573135903196,-0.8790606380325147,-1.0174288376074796,-0.8598384777340264,-0.9393393297310267
SIDM00230,-0.5783769037925846,-0.849045334734869,0.04613172703590885,-0.785617405738815,-0.6869545753358138,-0.7118056978609377,-0.8946283433870739,-0.7743635965280822,-0.9286184388428599,-0.7661642473384734,-0.7695566563258032,-0.7225527691684975,-0.8841408732858191,-1.069201683565677,-0.9143789022878023,-0.9762350823353633,-0.8456557538590682,-0.9544322425706118,-0.8069045014568728,-0.856369382173213,-0.9037736168742397,1.5994507649524938,-0.856867695647014,-0.9778586941748053,-0.7014771510967891,-0.8773352870243988
SIDM01206,-0.7356335309014433,-0.8044936408442799,-0.6212007403415003,-0.9016099578333494,-0.4425324965820997,-0.9060661363832365,-0.9753387905870844,-0.7915420596674816,-0.9043025428033755,-0.8165381895437024,-0.8465184688012095,-0.9175120730731211,-0.8709036413224273,-1.1149165906457954,-0.9053181703335003,-1.0361776894829098,-0.8803966776705435,-0.9537987746599131,-0.8207290051014726,-0.8260023990189375,-0.8303707584047002,0.8266143217875561,-0.9539263942702657,-0.9739308092450605,-0.8159896534616976,-1.0055816263094968
SIDM00127,-0.7103881290328542,-0.7852040432240481,-0.4869295515012289,-0.8657014856215457,-0.6499131168811485,1.1582757446108658,-0.9552005576245481,-0.7134482078855927,-0.8509518640659849,-0.7217281626064649,-0.8114058229687734,1.0597524432125707,-0.8637156011062834,-0.060673001767650316,-0.9557765653277048,-0.8770370280807387,-0.8901594554125692,-1.0150332111625424,-0.8513498299975167,-0.7951093562406549,-0.8652911496452312,0.7989797552201714,-0.9238455688796325,-0.9472612229512747,-0.5697985634239137,-0.9701547950974928
SIDM01042,-0.716197206319153,-0.7685092502179838,1.2079907908851633,-0.8458297425873,-0.4634003327128233,-0.19873986589943946,-0.8557511088515586,-0.5754923019304474,-0.5998229446492717,-0.5993345433812687,-0.7771997210240116,-0.9867542265252358,-0.7473066074065438,-1.1720201821263827,-0.8702292220269634,-1.0132718432806036,-0.8937145814854359,-0.8746925257441349,-0.8300804687406517,-0.702208686909434,-0.79284609115801,1.266736425819929,-0.7429097857102566,-1.0089934201943738,-0.8796174588384434,-0.8655791823165709
SIDM00491,-0.06820136548184828,-0.8133066834955827,0.5869480639029628,-0.8423873378484007,-0.6158796928725382,-0.7442677462076722,-0.7668391329756232,-0.7316680484354449,-0.844442627574253,-0.6956503132549292,-0.9204854761612015,-0.8594119118350305,-0.8751620611857773,0.9487466362603939,-0.9711045918994549,-0.9642871170895149,-0.8191468721065052,-0.9001506310248624,-0.8329172641915017,-0.7351202967493418,-0.8257118368595753,0.3071433211166274,-0.8402313704967459,-1.0122596435062743,-0.763809690734882,-0.8145156574195557
SIDM00488,-0.11552877253231464,-0.8087863750330397,-0.18432091726123392,-0.9059572063747919,-0.713695431002068,-0.7591714918762457,-0.9103237326149319,-0.845849798709713,-0.7935088630129905,-0.7716407544581377,-0.826400183980512,-0.49627119322499297,-0.9658694988169425,-1.1569615436609986,-0.8831750504300973,-1.0454487032636164,-0.8320868517693842,-0.9681911627174498,-0.8026005400879567,-0.7776817901905357,-0.83256844078091,0.8057281120919256,-0.8974558726313995,-1.013373719613811,-0.48518774374267787,-0.9416849499592362
SIDM00190,-0.7335085318448009,-0.8138835804650019,0.49377052723589016,-0.8450956542637393,-0.6471632694498888,-0.6428201952460735,-0.8593221600360269,-0.7920452157751812,-0.7759493522065193,-0.7265245047189202,-0.8350443423113062,-0.9490042520261306,-0.8555476799313645,1.3447340505266208,-0.8946968155231938,-0.9545029589530036,-0.8463106837552546,-0.9459376417160624,-0.7710988216207244,-0.7722356017616555,-0.8316560031349042,0.6637918050480992,-0.9380286019084132,-1.0066102051748846,-0.8581652031623372,-0.9516067658798063
SIDM00542,-0.728695841072954,-0.8828755581511625,-0.5845151972712075,-0.8674785920147461,-0.6682475071844066,-0.6846057691228792,-0.9445385832059761,-0.804057500440918,-0.6692602769143434,-0.7757732862059656,-0.7846329246254826,-0.9595455857726575,-0.8888065917933521,-0.031235377781783112,-0.9928389789811132,-0.949621087874852,-0.8570128323634154,-0.9884298574497249,-0.7910102686079307,-0.8211489034834955,-0.866528647155929,0.9215462243090675,-0.8190509663491533,-1.04463372128146,-0.7953201617677664,-0.9020528099905696
SIDM00198,-0.6824617083803934,-0.7721351861135851,0.35865503945708976,-0.7726456228650115,-0.4057325042851431,-0.8452556193433078,-0.8222796959654175,-0.794243315919661,-0.6773612212521953,-0.734728296124617,-0.8305636138507815,-0.8604217702219147,-0.8266260248523613,-0.8693575157453777,-0.8902046607265729,-0.9384915926151935,-0.9383839495299111,-0.7970104431379461,-0.8455485635844584,-0.8073857430588672,-0.9357027479276083,0.970721783130098,-0.729870271500256,-1.0429662292632158,-0.9089953767988953,-0.8907127031113389
SIDM00269,-0.823531396751496,-0.7778914338495042,0.6012608106899465,-0.9181985485523841,-0.40856741820589126,-0.7296259803528979,-0.8580214306190637,-0.844240660624663,-0.7886054306829963,-0.7686721179396523,-0.8731290864265329,-0.7145142339645693,-0.9757867327840298,-0.7664522015268274,-1.0134094439453658,-0.9361330892045158,-0.8791495123115223,-1.0175223736098327,-0.7450591370505805,-0.831666200248791,-0.8540579515731836,0.9701428951744017,-0.9628055033208441,-1.0077175333875465,-0.7726727308791358,-1.032820473592884
SIDM00621,-0.34963068564958155,-0.8440363798764375,0.550661183151689,-0.7926159390359465,0.39793916339475344,-0.674796306377505,-0.9485526636137964,-0.7849896084351797,-0.7726510131076739,-0.727501418253098,-0.8945035889160744,-0.7817198399140056,-0.8893639770893118,-0.5403805491986474,-0.9512384244958524,-0.9275936467155813,-0.8236552399954464,-0.9303435681270436,-0.7559068034307834,-0.797895638407247,-0.8739908968842899,0.9657790066910956,-0.8910848138708529,-0.9600608945316055,-0.856527055399705,-0.8585515104546922
SIDM00599,-0.7807816992275088,-0.8713144316288404,-0.819742474270803,-0.8108312835065083,-0.635487448547934,-0.8377569022136003,-0.7647918010667797,-0.8357203736233778,-0.9589214799215561,-0.7241295028409341,-0.8514169439023678,-0.8533827650131375,-0.8698836147547748,1.4511136367579427,-1.0185005190811318,0.28279156412702783,-0.8094834238931623,-0.9874382610383444,-0.8314270151629267,-0.8069957814178712,-0.8673591764682055,0.7694238625182013,-0.8057953964678047,-0.6950595681766418,-0.9152646401207053,-0.9080748744392189
SIDM00118,-0.5302313309859303,0.8631593540077042,0.315002631701713,-0.8745122751868026,-0.6067213094364401,1.0659682795831908,-0.8607291223370249,-0.8259155831777528,-0.8290362113053512,-0.7149562554679115,-0.8187944647488384,-0.16212240619766743,-0.8895975671685322,0.10088365298026991,-0.948755064798509,-1.0301480104613943,-0.7619390335277516,-0.8887104055228571,-0.8089747738589701,-0.8175987101988295,-0.807326258268533,1.4630956757800981,-0.8033484187237325,-0.9828816419951183,-0.8354686409984423,-0.8428458776422486
SIDM00596,-0.49653847243375165,-0.8026662831534177,-0.4345860072528777,-0.8615828866096529,0.5412359541638818,-0.7845119003521797,-0.9733772813244445,-0.7830228665181924,-0.6871674035374407,-0.7269575135126345,-0.8520423623642467,-0.9555016160860313,-0.8721961270670217,0.08870218522712535,-0.9564331261190809,-1.048916806956509,-0.7834065789507426,-1.0167704210297372,-0.831048336541555,-0.8068221267468055,-0.7822234124413411,0.8027723000770283,-0.8798904823873595,-0.9628023016719088,-0.8894507303002835,-0.8781113862629863
SIDM01251,-0.5908652317145469,-0.7612726332119562,-0.834356757747928,-0.7664477307668984,-0.6047797768085525,-0.7703625326337397,-0.8275497320602417,-0.7485387038760672,-0.6669153072425921,-0.7381199870843013,-0.8277082598604547,-1.0463381814759687,-0.7974168383221286,0.15258552842315362,-1.00259055160627,-0.8936733000612064,-0.8879698759083581,-0.868826155228329,-0.6891871845512393,-0.7559277234607162,-0.8442666021538066,1.250371784706152,-0.7685127455383325,-0.9027608400948138,-0.7616344482568699,-0.956357219589393
SIDM00197,-0.6517390180933362,-0.8331758246669374,0.24518552183528064,-0.8857637003039286,-0.29425442539006885,-0.5832333190190756,-0.7015159592874862,-0.7932928258517922,-0.7866837718999274,-0.6914314623644333,-0.7489487709282902,-0.9122856704360939,-0.8387133048357673,-0.9913120939379939,-0.8525690632749541,-0.9268752088935209,-0.8288045793648142,-0.9267170842076927,-0.6736554663056502,-0.8010012717468014,-0.9341151752757577,1.3882328476188106,-0.8021308578871194,-0.9573674442404664,-0.8599676151907698,-0.8926095638985342
SIDM00810,-0.7456420607073372,-0.8307276389726611,-0.4654647497645042,-0.8578219563391181,-0.5423034148599872,-0.8490397239146305,-0.8370022223285972,-0.8616429487698536,-0.8553036978947162,-0.8314091196867617,-0.7934723569711716,-1.0185610296586707,-0.9033670032353602,-0.5110578917576322,-0.9859075750273686,-0.984341911317967,-0.8532445182809747,-0.9969535465015116,-0.8663344372069908,-0.82564778478651,-0.8244599850421361,1.3748488287399323,-0.8183100055892437,-0.9905318543062469,-0.8406964328965115,-0.8772776512069138
SIDM00174,-0.7725514836796463,-0.7882720132086667,-0.8886495151260579,-0.8157058355962414,-0.558815392124643,2.987246629793563,-0.7847456413894939,-0.8648100225392602,-0.9617038252707111,-0.6242950289514038,-0.6779826285377382,-1.0428494861102195,-0.859844958555027,1.1372237022317921,-0.9650529534267832,-0.9868678937619273,-0.8725704121170743,-0.9960040152160873,-0.8434371419843741,-0.7504623326995484,-0.8853869425766255,0.8467119855785485,-0.761793497483394,-1.0148089471504902,-0.8529291444065658,-0.8864532704133041
SIDM00487,-0.7562283970311917,0.024500533604372352,1.3969102976862493,-0.8764894978604084,0.9518421318619017,0.21771197977310563,-0.8967670761326568,-0.7895223707305841,-0.5636343059188029,-0.6818146872332639,-0.7148231714905345,-0.025119932374231553,-0.40926499067751304,-0.9951561503558662,-1.0339490600863257,-0.9767231031100565,-0.8457665052576463,-0.6258886143728561,-0.6306171692416501,-0.7802929410773389,-0.7444399125828125,1.2328863107771209,-0.8238515292311128,-0.8140206716117236,-0.856121344519459,-0.8510894012708876
SIDM00263,-0.7896992621836368,-0.5501869273119522,0.3585285393620075,-0.8672637083357067,-0.017548669978246438,-0.7017816884026101,-0.9146741633055272,-0.8258837890259761,-0.8835926106885466,-0.7145116263220103,-0.8258495329730983,-1.012626644443827,-0.8923713222861304,0.21230175607867616,-0.9550144918479246,-1.052248562553782,-0.8622796119914514,-1.0602688589026639,-0.8394531717997054,-0.8248529281631609,-0.8803811998426572,1.1367097803186168,-0.9617316240657033,-1.0096087929388993,-0.8901424120271254,-0.981788405461478
SIDM00277,-0.6407665374849989,-0.8727746438469179,-0.9434687838287916,-0.7592976317763604,-0.5622334195480478,-0.9141911331757047,-0.9169869534404901,-0.7783727669237706,-0.7457672301430553,-0.6802233112026952,-0.6361413924249142,-0.9559582031809727,-0.9076612926997274,0.6242840040770372,-0.9828290307926926,-0.9318649712367859,-0.871975862353932,-0.7732239209432936,-0.7768232181004213,-0.765897315150104,-0.7562530512249022,0.8312441287210253,-0.8752268917053027,-1.0061875445967257,-0.8106572376919546,-0.9151502931650287
SIDM00592,-0.7587928339617419,-0.7581299640084719,0.30708556524539726,-0.7804624165274502,-0.6837616276697676,-0.2378013585899313,-0.9355285892661672,-0.8179807489597843,-0.9541833342554294,-0.7284000510851805,-0.5469794345486314,-0.28798232289559333,-0.8808857909159967,-0.5627206353892875,-1.0526016802886264,-1.005606329819123,-0.9995254594894764,-0.9069626934882541,-0.8670720116095176,-0.8429498755635928,-0.8584538984866853,0.251995748024625,-0.8309545635045712,-0.9356437866148433,-0.8619630240491634,-0.9695493860417463
SIDM00496,-0.6696037561804564,-0.7868427863355848,-0.43010966983023546,-0.860048442109886,-0.4865471336155369,-0.9017278593055797,-0.8177074020999826,-0.8013554759896097,-0.8041243389271169,-0.6424767338596238,-0.7333415992724639,-0.9277593825721467,-0.9648450300689885,-0.8211108085019151,-0.9630153123274049,-0.9774785158648583,-0.8669314422049037,-1.0470738183470971,-0.7497171351132534,-0.7602933349925353,-0.839532598192266,1.068344992849642,-0.8326805759698037,-0.9694146286623552,-0.761679603800542,-0.8966646447671606
SIDM00793,-0.35960117014054344,-0.8657410528805791,-0.8471560928917999,-0.7878998792945857,-0.6415224992823834,-0.8862853169505082,-0.8522411227526671,-0.7228670906389678,-0.7280149617675735,-0.7373348021469007,-0.7050673086361119,-0.8803796889055658,-0.8858346944297346,-1.1945053214694599,-0.9822394618854378,-0.9643814153974556,-1.008382650903399,-0.8100948152820152,-0.7072984935228984,-0.8063809440202575,-0.8227857572742335,0.9574798166210776,-0.7383667027767604,-0.6379892325178391,-0.8690661946550889,-0.9600684136894545
SIDM00121,-0.09570709673234976,-0.8425004724919924,-0.7653056614939335,-0.843036253293149,-0.6234367690105592,-0.821705702264164,-0.8195745970508527,-0.7677245973933537,-0.6865778476727702,-0.6434025060686934,-0.8306358354798792,-0.90738287364584,-0.8466704104650925,-1.0940679331876328,-0.9457965579409529,-0.9344229291932202,-0.8230179569650318,-0.9670271432715379,-0.8525438330771253,-0.766083106925308,-0.8255782850019567,0.8996011361493911,-0.8664886516278243,-0.9527158097395027,-0.8051701497233322,-0.9089652291590107
SIDM00202,-0.6449886041246337,-0.8347871490056271,0.15099367249073567,-0.8357550701204164,-0.406159683565604,-0.8506743224655068,-0.9536895951576058,-0.789451823967045,-0.7117782365119362,-0.68737628539911,-0.8688997919226239,-0.9585933538477016,-0.9055931223994657,-0.9702037705742492,-0.960389720967763,-0.9232635297930644,-0.9137683651359749,-0.9409980700049527,-0.6872793985632605,-0.8674367176784304,-0.8865652597653005,0.9314884987446002,-0.8000657358700132,-1.00884980199109,-0.7260652856570985,-0.9431668573820318
SIDM00047,-0.7601777883427804,-0.667436501843864,-0.7957566126721746,-0.8665759931415776,-0.5243120632151299,0.8536289352429547,-0.9126630369547394,-0.8082661849469126,-0.7319433146821686,-0.7281608158961811,-0.7954274057006917,-0.580622108513013,-0.8656489303138734,-0.3943262906264143,-0.9009164662909683,-0.8955010223811998,-0.8545362227180292,-0.9485374717253253,-0.8293108568726991,-0.8225875869253897,-0.7412704024871222,1.167438181714535,-0.8431087946412579,-0.8686016253821311,-0.8462645256968948,-0.9126974448220833
SIDM00885,-0.5457893842471812,-0.7953856840825357,0.719019718746549,-0.7743468957963354,-0.538525159205854,-0.031220270690056468,-0.9985910788822179,-0.8117577004207996,-0.6837357455171161,-0.6937337397300559,-0.8021899657281321,-0.7170320270255423,-0.8174149014504055,-0.2801693956803871,-0.9488268009895484,-0.9599538057710639,-0.8059194982249929,-0.9973247736679086,-0.8856050503329779,-0.7988479659079292,-0.8805092316223967,0.9736461820091954,-0.9275765636209431,-1.0050165131513653,-0.9021131725772202,-0.8659854103269397
SIDM00201,-0.7636744981541853,-0.7434912333192505,0.11278653453543021,-0.8267784236886722,-0.6953947610382482,-0.8383107690937951,-0.9999081643844648,-0.7789956412695256,-0.9926048545594729,-0.7294292059710142,-0.8730699240285995,-1.0434830479154056,-0.8848284696684449,-0.36969882484514843,-0.9176447828733046,-0.9573947837264706,-0.8265666023022857,-0.9233650488393068,-0.8322166811721866,-0.8059277384677379,-0.8600159728696679,1.0229603967400405,-0.8634436781978673,-1.0139025870376899,-0.7869314478449315,-0.8922786313376286
SIDM00789,-0.6199045622831341,-0.8274625848360854,-0.40100594235641673,-0.8980532511306477,-0.7312286274443331,-0.6714781690566987,-0.9006618475984358,-0.7512941107655442,-0.7411354850833274,-0.6856179087302406,-0.848566592404056,-0.3053035785933756,-0.8477676144619033,-0.8769278576802383,-0.9396234051704966,-0.9006327851475133,-0.9540587426950262,-0.9804253734863874,-0.8173933229372439,-0.8011539263408879,-0.8332488284671161,1.32033580569266,-0.8485072131797248,-0.9575647782787565,-0.8349801570568463,-0.9514986046361168
