,SLC25A10,GLUD2,PCK2,CA2,CA4,PCK1,GLS2,MDH1,SLC38A3,ATP1A1,GLUD1,ATP1A3,SLC4A4,ATP1A2,GLS,ATP1B2,ATP1B3,ATP1A4,ATP1B1,AQP1,ATP1B4,SLC9A3
SIDM00596,0.9246533211164024,-0.7700188031061814,0.7176562619520744,1.4787601106785038,-0.73830964032978,-0.8596539611060963,-0.6773768957730205,2.650807170170996,-0.800194581806599,2.2864863877469697,2.296520728473298,-0.8129280985751072,-0.9114289014453644,-0.7488841844599016,0.8017249187521562,-0.7691921076427463,1.7759748151686061,-0.7365668986937034,1.8890233282343332,-0.8063158936314052,-0.8488620000040015,-0.7313696004508838
SIDM01251,0.1844149394897482,-0.7411366952696228,0.49919503183770536,-0.8383166243660273,-0.8752252463451337,-0.8613469706413672,-0.8070838524033169,2.8344028882150907,-0.7606561327889907,1.754292782686557,2.020794510850357,-0.7658681650811505,-0.968527532171733,-0.7878644133082938,0.08950251188570015,-0.7383125615802613,1.668453986186323,-0.7186219969894867,-0.21350149509142616,-0.8811361033350111,-0.8903588421219616,-0.7441848855134544
SIDM00197,0.891410263748185,-0.8947647023811595,-0.44115542306578065,-0.8478597854063055,-0.5640735493876144,-0.9413299860795619,-0.7795242746442282,2.6068338916499236,-0.7776890023100285,3.2263638922211286,1.83186746953994,-0.8445289834054742,-1.028789711639605,-0.8111072820025151,0.07225726141178312,-0.676142617326795,1.4323562154453389,-0.7169870003225153,0.8725010698856391,-0.8064758446427124,-1.0143498252874095,-0.7064230209779401
SIDM00810,0.8025737353924896,-0.8072789023100385,1.3460185105938727,-0.7206448842891126,-0.6280266158005885,-0.8500568201197108,-0.6738558146070107,2.896772364869626,-0.8421376884183237,1.692836194177213,1.8915343208074458,-0.8750621486619183,-0.9395171555795188,-0.8110172200932041,0.23099869217632304,-0.7382935778033303,1.6207414655537788,-0.63750472015863,1.0147226519544184,-0.8389342035622271,-0.8536337243642651,-0.7412081994379999
SIDM00174,-0.05890892914765984,-0.8373189647446446,-0.0777975355103032,-0.8864283068191569,-0.623264353639168,-0.9232839837317474,-0.7748905603644202,2.4948999310129736,-0.7933595934742248,2.313876723811194,1.9682362381918839,-0.912806565398245,-0.890913761273324,-0.8243482512076242,0.48591909994750887,-0.7070647820391315,1.7074434357943464,-0.6367021439915622,1.826987614578105,-0.8185126969776821,-0.900837550342692,-0.5530828754641621
SIDM00487,1.639162738708232,-0.8424053221171689,0.9003442727659323,-0.5075987694827857,-0.32708588035196867,0.13620223974910908,-0.6559456075850916,2.736975406830784,-0.7343076371712955,2.6177552739056633,1.9735396802857341,-0.8287165120667529,-0.710779855010801,-0.7582952870046189,-0.006065101929679429,-0.7997261020088314,2.0217778967768885,-0.6364438254085892,2.27683071563757,-0.7111333724623677,-0.8679225925115988,-0.664533796321889
SIDM00263,0.12311545051267322,-0.8439137558065735,-0.3162289856919148,-0.898320065455641,-0.40821129414589824,-0.9370111971756726,-0.8029926005780977,2.7523372223980154,-0.8372137556878089,2.8777758154082456,1.5426456004994935,-0.8665928547505034,-0.7571261017806348,-0.8759481993072207,0.3883539730735255,-0.2626690378908648,1.5915619775200753,-0.8495564171842049,1.0504386411422024,-0.5971239448612939,-0.9080037200813609,-0.8073656088202362
SIDM00277,0.497469551879911,-0.8550462155150208,0.9214435112612863,-0.7320398181067134,-0.778892283811142,-0.8576676757233052,-0.6790546445518123,2.5284589454836373,-0.8777003845429918,1.7347361666791024,2.299916992615184,-0.866029439768791,-0.9342331359136661,-0.8567843698027608,0.34549527510263917,-0.8002686716610763,1.6067261557732824,-0.5759818170881672,0.25581213703053424,-0.8691559345792771,-0.8209793651804511,-0.6286445387298365
SIDM00592,0.1981688633252066,-0.6134496176296086,0.4985077093952417,-0.14162675959461266,-0.5220139368992558,-0.9205329665578779,-0.6997881266707846,2.440424474674087,-0.8331743540608257,2.403949226690602,2.5357902779021253,-0.7689125112334866,-0.9364150312177322,-0.8375069188682239,0.49540467682709927,-0.7659053271912241,0.9191309594134023,-0.8312313532241509,2.190583364722431,-0.8675826136635695,-0.8702181645723515,-0.8558656683428052
SIDM00496,0.3526300976253808,-0.6849047867621636,0.7871471477365116,-0.8047022887782144,-0.8247103208295237,-0.9448023617570562,-0.8126334185828941,2.595331005206834,-0.8257371430111176,2.3560119453607284,2.1541783390916387,-0.8823589007050493,-0.9272288427435628,-0.8081611381064624,0.4964872050682656,-0.7889476216155168,1.0797201950312878,-0.7020878649907386,1.707310866167267,-0.9070528332278898,-0.7881600040559302,-0.7431706030354137
SIDM00793,0.049648051300761435,-0.7304653631440245,0.799549754862248,-0.8087501114494716,-0.8256535038422064,-0.9176652263177658,-0.7622595955426342,2.5001760723058397,-0.9157041446821033,2.1221401571416054,1.4590906276426916,-0.831396150106202,-0.8816339236729965,-0.7708312114809911,1.0567919404911554,-0.7889335750709792,1.624891858035382,-0.5916163636450164,-0.5896292716486835,-0.8789176475099177,-0.8165764102777633,-0.7270090139777001
SIDM00121,0.828452769830179,-0.7020167687695629,0.5987054579835551,-0.7817411278028564,-0.8302473389463583,-0.843513036207623,-0.7672461271562787,2.776283691037715,-0.7584764166292222,1.8110479375222774,2.0150033839494657,-0.6819261474207899,-0.8192042852978502,-0.7048717894029956,0.4885798042835299,-0.8178965503495471,1.7043382084920673,-0.7392643425232432,-0.18441099774912376,-0.8536426401184344,-0.872046062349213,-0.8163385562127071
SIDM00202,0.13140639514161975,-0.8105838135831616,0.6972491728680327,-0.9178645289918169,-0.6891700493775874,-0.8606073443029422,-0.7915144412894851,2.5397329555523194,-0.8672210566170977,3.1592542512971606,1.9726707829816525,-0.8166987997086028,-0.9799476975293162,-0.7984075532102517,0.4590919032681907,-0.7872325160901311,1.2916925335201388,-0.8473489272550002,-0.6698963417720035,-0.8750155194185454,-0.8310818662905396,-0.8494523499810881
SIDM00047,1.0779350791069033,-0.6832673619189243,-0.0715386249239723,2.602908660034994,-0.5485308834043606,-0.9124633741030279,-0.7097810161642414,2.976824790638069,-0.8308366533313399,2.1957389338717377,1.7972832274414554,-0.884499699038985,-1.009508230731899,-0.8048520722458126,0.7427284106832764,-0.8399724893071835,2.048997895385397,-0.734149241187742,2.4361801467016284,-0.8916632974638403,-0.8806185264080603,-0.846899528487555
SIDM00885,0.7094822386911902,-0.4672041608806915,0.7220359949008625,-0.8158752535512257,-0.8187438016103961,-0.9288547163642361,-0.7160082738833624,2.736173352372879,-0.9046593682430034,2.1348171926852846,1.5618138806903141,-0.8570891900605815,-0.9350227883160184,-0.8340668000633866,-0.08569436636385197,-0.8312025736110205,0.7511900776108724,-0.8010621384214129,1.5776200076015823,-0.8458683488139959,-0.8559933247711553,-0.6793110688574511
SIDM00201,-0.001268339998694209,-0.8151451805246486,-0.08361067514550007,-0.763398501748218,-0.7354469321254975,-0.7514314581791688,-0.6371183354797514,2.7351680661158038,-0.7622562546577387,3.1798051153609412,2.0227131594813526,-0.8486370672300751,-0.8541755512674337,-0.812044160703573,0.06703058252784434,-0.3132112218288823,1.4273580920880544,-0.7710351190000241,0.962034481122881,-0.8843970324189122,-0.8234601610437697,-0.5941618916368816
SIDM00789,1.4565190572291815,-0.6812696414142755,1.746675502878769,0.1784006448723731,-0.6401130410897737,-0.881706772964821,-0.5707882366738206,2.7073479585184055,-0.7467771370039687,2.429268994148295,2.0311298526215316,-0.7327906993104092,-0.9390001221803999,-0.7915473021387727,0.07545161610763675,-0.83376712868343,1.610920040292085,-0.7478612383158222,2.00059547255426,-0.8783340000315243,-0.8910630290929241,-0.6062921020922434
SIDM01248,-0.0772720636180212,-0.8026478094099622,1.7201176993185419,-0.8313356814433549,-0.7165166069833254,-0.9540486992768561,-0.7591229956246355,2.4383029300911367,-0.7712491469376239,1.936475488247763,2.0986738765057313,-0.7060315120733338,-0.9942326569889307,-0.8507145902542151,0.490656883401365,-0.4820414343925055,1.3248995529398566,-0.7634324611830868,1.120434540903115,-0.1748380906368667,-0.8646940676088171,-0.8315361731587454
SIDM00195,0.12314193569671537,-0.7857979460984749,0.6078537738372777,-0.9176251952140096,-0.7577226634178106,-0.9605809370062836,-0.7650803350337364,2.5090346586435444,-0.783341840681104,3.5122548616157934,1.7135303381486429,-0.889836327787274,-0.9556771684793873,-0.7996197934346885,0.13669188205021063,-0.6240218840701173,1.2432802119687802,-0.7638876363107803,0.38167585773261953,-0.9009385793762471,-0.8684912158934911,-0.8931994819424658
SIDM00517,0.6717085851435802,-0.7733323235855866,-0.2890025725212956,0.0670316445620834,-0.75809958689584,-0.6832342409207997,-0.7861163236381208,2.778209541977328,-0.8204054676182416,2.5224695328397386,1.9355527132110848,-0.8970943480560799,-0.9609709483386416,-0.8427449744611404,0.5983895412887696,-0.8112172670712882,1.7743742841290044,-0.7533538757663667,1.9255934043771887,-0.8564440022824119,-0.9505015477384171,-0.781694209672267
SIDM00534,1.348466844303637,-0.7360623889424058,1.278340733299519,0.4800006542459577,-0.6303446274522609,-0.25196775899724366,-0.5937470547862378,2.6767154097092325,-0.8128357007452722,2.6637596991788572,2.0722235429849634,-0.8248135344220057,-0.9818239061455345,-0.7362620497305963,0.4149032395886739,-0.6403797205267184,1.6273192379095662,-0.5930185513369458,2.516523659565094,-0.7408526599433203,-0.8626694797245863,-0.6681298010699018
SIDM00863,-0.3974494466649145,-0.8015574820996747,1.3668479604473796,-0.7603707417464503,-0.6896968716302286,-0.9142455199028049,-0.760278685207079,2.4261931718033307,-0.7580291358430064,2.375843724064577,1.4687152616240435,-0.8257664576008982,-0.8514070419531978,-0.8155332100795022,0.9666854162662598,-0.8295478626871431,1.8228568734957007,-0.5245798498657179,0.032982847228759285,-0.783704745664465,-0.8166087770316816,-0.660502210776805
SIDM00211,0.7750555794104361,-0.7765623496926611,0.5540622087016078,-0.806097840581814,-0.7042064030235157,-0.8820919179460642,-0.772728678655362,2.6542169576726296,-0.8746250309025998,1.9554034338398845,2.0357736080594124,-0.7431223953071496,-0.9700793693377967,-0.73174570311305,0.30172332382407463,-0.8203633328434633,1.4538600410081166,-0.6823911145082985,-0.13739300351068312,-0.7887291688934672,-0.739341608620743,-0.6704684685754992
SIDM00539,0.670453739252222,-0.7678853812372604,0.5745116431575595,-0.2845203516944587,-0.7850342457570528,-0.6493738644302296,-0.7214676180240481,2.432134139331541,-0.5720804967365841,3.083723103804872,1.5638328798018957,-0.8725477483934606,-0.977823247469607,-0.7442537860982694,0.672363033565596,-0.6439515815277587,1.173856269684226,-0.7606769800240186,2.6925265541822574,-0.80844877238409,-0.8143223525694251,-0.5630772611351711
SIDM00875,0.5707002282900381,-0.7357201181291751,0.9230597991215326,-0.7374959578813247,-0.788046662651387,-0.9383869593425044,-0.7021646697574025,2.6701432785247086,-0.8415266429730821,2.4492513396431037,2.6740331071261836,-0.8430850397704981,-1.034689091412285,-0.8208336832376955,0.2606539404851725,-0.7365941391165363,1.7061941661534543,-0.8574547862836185,0.9165011647994766,-0.8708959060219612,-0.8170836233970464,-0.8014690438004618
SIDM00679,-0.22098293698374114,-0.7317781028032203,1.1892033523541428,0.5601116409305468,-0.7301652506269637,-0.931900443799662,-0.8252490199466178,2.626186210583992,-0.8288352459755762,2.3845605674403707,1.4384835160176836,-0.9279908776305579,-0.9567845817329479,-0.8485234999713483,0.31103496898693545,-0.8630496942534738,1.624964311395081,-0.7480998226851843,1.3370805355862445,-0.739008576866436,-0.7296553938560421,-0.7191300891902467
SIDM01146,0.12976013766277888,-0.7094839032294884,1.4512586898495472,-0.8051222809685956,-0.8441464432934518,-0.8948574492615041,-0.7868819475009533,2.640459953202257,-0.7013831065042192,1.604175734857005,2.0196337113193286,-0.8314934382407981,-0.9542510213459563,-0.772989876698874,0.7854564325978608,-0.8305792714807666,1.911723869202743,-0.7080509614632772,0.19949168670654327,-0.8240436766028589,-0.8191405392988355,-0.6458672593841016
SIDM00156,0.549026188740281,-0.6907290529559154,0.897936697763553,-0.8215011292437622,-0.7119529687959965,-0.8694416282766039,-0.7147913668604433,2.833503827645313,-0.7670662326611927,1.9147078610368913,1.6192904423639884,-0.8727357911983249,-0.961525111866448,-0.8261634062781571,0.6240666661187886,-0.8138010264595112,1.01884472297687,-0.7748685740338314,0.7005170781952005,-0.3707472701211763,-0.9074889539914862,-0.8761977747603776
SIDM00420,0.7634566120520494,-0.6515791640623314,0.013551821972450575,0.8793658596805242,-0.7594261393689995,-0.9137033578613075,-0.8343364946288265,2.652607880896158,-0.7982356999648275,2.314909593767829,2.601102786727502,-0.8887855071481009,-0.6573734953306357,-0.7346265709679004,2.056328462811938,-0.7239179449319083,1.4965989358604557,-0.8348304195645705,1.9490176865369437,-0.733272004760043,-0.8262418796779071,-0.7071837180569088
SIDM01145,0.7768399373316247,-0.7815713830674993,1.7164181616436573,1.3312212453634857,-0.7861882052331352,-0.6831078083556834,-0.5129278851637877,2.4557302748518226,-0.7080581873679179,2.3780744354060133,1.6503417998633736,-0.8729330376555652,-0.987486954737701,-0.8101875089161078,0.3763757825747618,-0.8211641841614064,1.31536653663251,-0.7181841131075017,1.489743701083997,-0.7160222655202548,-0.9184279591441543,-0.6545705425327247
SIDM00256,0.6244880042577604,-0.7826973934763818,0.7745406763186488,-0.8176169554308228,-0.6696139398992784,-0.807352663111189,-0.7679547700703582,2.913881714866465,-0.7715921825527374,1.825321877275629,1.9680566303851863,-0.6400785200930379,-0.9481099081368501,-0.7969344153839962,0.5516185164109203,-0.7070481051399338,1.838161343765027,-0.7444430519945305,2.0446457142882437,-0.6793675340346925,-0.8728270425563779,-0.7561712619757741
SIDM00444,0.28780038971709626,-0.5500404157849301,0.8106037048215213,0.6285675192026465,-0.7729134269529742,-0.959657121455879,-0.7652802280826727,2.7665837631078953,-0.7296131302863905,1.7751525422394665,1.7500909041948558,-0.9512020053762148,-0.9347125633775542,-0.7553151424601868,0.09746937674023523,-0.750248711534948,2.1113756384082536,-0.8329969566657086,3.265049656380813,-0.828273383211091,-0.8747692171071886,-0.7833856573730821
SIDM00137,0.4308903661695715,-0.5995715416732329,1.586899353977415,-0.7770395807741939,-0.8492170942292382,-0.8999621596145121,-0.6348460227826984,2.644346899018511,-0.7281526478858188,2.2106775371159895,2.2118653760799254,-0.8396064450872233,-0.9300841337156212,-0.8463230464760729,0.25549396010966213,-0.8080591488079455,0.851755167425807,-0.7932178991220854,2.0917178071347,-0.7702016783964097,-0.8967684698588643,-0.8519441951891402
SIDM00569,0.2819662134393813,-0.7591929958421768,0.3228543093844649,-0.782145208244621,-0.8721081889534802,-0.9135617257201342,-0.751235756096707,2.65556802067013,-0.803026265255922,2.5419020837596684,2.4940250237374824,-0.8746671513272027,-0.9790327965383548,-0.8459799032421481,0.1791695139925819,-0.8443024313431282,1.900935594263173,-0.7285562326039561,1.1567293518776383,-0.8427443852675092,-0.8703416432543567,-0.8545773012140621
SIDM00445,1.0945209863342633,-0.7177543684414658,0.27690397888960216,1.9799743862968173,-0.8037213457769474,-0.8616694440378214,-0.6490204150713331,2.6685635602849342,-0.8338324701781016,2.297457358301373,1.9165227655861328,-0.9113288148231559,-0.8673182092001742,-0.8542841603170697,0.41833652241730185,-0.8025312009693609,1.2477858222448832,-0.7861730242265449,1.8999401319999114,-0.8849577291377788,-0.8442583904545657,-0.8054532740446093
SIDM00094,0.9208377459273335,-0.6755869808833063,-0.37325905913299146,-0.6673534141451773,-0.8473903796325427,-0.9433378480564342,-0.7037782560693899,2.6757904243874524,-0.8823039843740731,1.6803888468352786,1.9951236432761403,-0.8394730051843244,-0.7592237654672461,-0.7492546296272814,1.0161357046526571,-0.8847959426801292,1.6042827241883995,-0.7782924444901228,1.8753008836760023,-0.49306573400343184,-0.8363068826594785,-0.7445769445840751
SIDM00576,0.20783501584392547,-0.788244704755933,0.49964486751897963,2.851033651366488,-0.7849122275514608,-0.9383864578930206,-0.7899116428738531,3.0078236536230682,-0.7768289362448885,1.8089427381118228,2.323812424435865,-0.9151997245597191,-0.9553998677811197,-0.7889643519756132,0.8626239881032766,-0.9494970462513866,1.4350528371010023,-0.6696525660571079,-0.5882191739717799,-0.8259229981707717,-0.8763060962082364,-0.8619237676915162
SIDM00257,0.3902004557779497,-0.7589243057639925,-0.13745983502960574,-0.7901495297548566,-0.7622128874344715,-0.8850812923429305,-0.7999101989635464,2.993509460395003,-0.8048141411219641,2.406704353480853,1.740803944705173,-0.8619029071731962,-0.9656351803815189,-0.8210685324127072,0.648090904085654,-0.7898400498397841,1.9859778342257035,-0.7394587302774926,1.2883922319356975,-0.2247930230201397,-0.8321735927392707,-0.8245013299559552
SIDM00835,0.539077751006559,-0.7927555463372544,0.8864155448598655,-0.06347713377840067,-0.872696410638252,-0.08638841706657663,-0.6473483018764034,2.444603025425548,-0.8185713391620154,2.199649361911703,2.040278138437215,-0.9766913713925779,-0.986829391173486,-0.842157073001475,0.6864058479746977,-0.8321821013688419,1.9099041951556401,-0.6175139861921003,1.664288779668727,-0.723062126968802,-0.9578532019567545,-0.7554380583057346
SIDM00781,0.5229139112731355,-0.6444865801541343,0.9769393675063608,-0.5243511557631922,-0.8676772677793982,-0.7823906353286373,-0.7334446581962956,2.7273762406363224,-0.7220266582619594,2.0935163306975166,2.3700111529984405,-0.9225181784432913,-0.9542650871065542,-0.7614060631887014,0.44530883112864494,-0.8746306789696999,1.5077030784277663,-0.789116228813836,2.369505419626306,-0.7621725229590198,-0.8681108323828671,-0.8083877192177866
SIDM00700,0.8323810607619756,-0.7948864331042944,1.4155392547868468,-0.723338934760132,-0.7496071936269985,-0.8571190405989743,-0.3956615855389515,2.600141364939099,-0.8617646897721483,2.5538163024259024,2.433689520383124,-0.7670351542870061,-0.9602416331939616,-0.7853655432701885,0.4862187531785969,-0.7114808630038243,1.627799838140684,-0.707961238907522,-0.3834956427649138,-0.7931480675373583,-0.8417463138035463,-0.6408197906080801
SIDM01126,0.40409035843889224,-0.7909718144873668,0.04879123058337023,-0.7841540128939976,-0.7330925265621762,-0.8588419912924229,-0.7031776675286587,2.637813264580192,-0.7555855381518718,2.5160698234041616,1.4461568579388893,-0.6316803533099834,-0.9031912593116522,-0.6921028182042748,0.36783579767196867,-0.7288050819247007,1.0102486866985645,-0.728019866539973,1.9087295150759531,-0.9139972431001478,-0.8758827441178564,-0.6217629156630027
SIDM00259,-0.1661356804932704,-0.8263654888337739,1.196260594042628,-0.7466893859826064,-0.760661188095477,-0.9221550456064896,-0.7707650763841081,2.388417762244001,-0.7497516371046198,2.070913888396441,1.6683267634574168,-0.8923304394474875,-1.005972484695792,-0.7893848766919308,0.25813692474825234,-0.8828147762280173,1.427764042454836,-0.6639653877651721,1.703144965440451,-0.8032789334870519,-0.8954327917203841,-0.8924538347686053
SIDM00834,0.9352407812092548,-0.7499776662972447,1.0344653091381797,-0.8511479803067258,0.669925085351413,2.148410355512905,-0.4031258236753242,2.5711546832352306,-0.5782774922580554,3.128336325244271,1.8187092692492597,-0.8731934755682139,-0.9574001072430633,-0.7286151595994724,0.6855187954411712,-0.8654156546373384,1.748050386932293,-0.7076073242310855,2.427990382382134,-0.5373774941982067,-0.8792761652478962,-0.8883400360814578
SIDM00814,0.4037327292851879,-0.7079419637877618,0.5689379969798992,-0.7017411342104973,-0.755485021088637,-0.900410241253525,-0.5450232680281597,2.669046182380338,-0.8697822558049533,2.0544579070067788,1.8875361633798107,-0.9225524958001248,-0.9022074819668124,-0.8523312756143887,0.2711106062139125,-0.8191435217457855,1.3812660687333074,-0.67431423313481,0.13588463613397214,-0.7193927455013004,-0.83994537248343,-0.7901123864404606
SIDM00258,0.20304841209644403,-0.5239622664444642,-0.010579243163154999,-0.9048108411177693,-0.609108194571315,-0.8749379139238032,-0.6749207066137644,2.7233292057032434,-0.8100185777175546,3.235319777487391,1.987225305786289,-0.805446368573164,-0.9715741265476574,-0.6547512846651733,0.6953225322376354,-0.84202324627886,1.2756307913031888,-0.5042128580144721,1.8095537176305347,0.031616922336905044,-0.8266973458320379,-0.6356434503623505
SIDM00577,0.4061860732258655,-0.883974927406794,0.07001282283104165,-0.6013493431030423,-0.7796662512725215,-0.9415144584275045,-0.7299866593724537,2.785063240733915,-0.9170709743183577,2.0158553091416636,1.9356450266345198,-0.7446398696328472,-1.0061706085375832,-0.8418935614509787,0.6390278072168912,-0.9297556326161518,1.5942655509338903,-0.805522120845932,1.513176787068627,-0.6221545645054947,-0.8944745791369613,-0.7181459228580538
SIDM00384,0.013396493233803508,-0.7695047135400518,0.9499787816578099,0.17622709030390893,-0.6354806438890384,-0.855943154201575,-0.7989328392881959,2.677697322660062,-0.7349515759653644,2.4753566941050007,2.165567678511276,-0.8214006419760009,-0.9225780775166236,-0.7863882122031839,0.34483492428490675,-0.7836819130169586,1.4332562845829573,-0.7813993831452896,-0.44685269309060294,-0.9437922104589097,-0.8269827377809587,-0.7550707200381643
SIDM00837,0.2756224461204235,-0.760647517233334,0.27381662263763534,0.45180743909901716,-0.6600895319243888,-0.5212508101663077,-0.20184468452047072,2.6382374800053947,-0.7543347985005564,2.373654476195357,2.4086754610729275,-0.8737756768168535,-0.884454256213675,-0.8163573351117555,0.5936544037653654,-0.7659651627900423,1.4546627436364499,-0.5731826852119084,2.059571882484561,-0.772969311588808,-0.8129611384487704,-0.6563789788912087
SIDM01133,0.12423111156393479,-0.7989854078027465,0.30669102849851165,-0.8669830642663947,-0.8201234384291004,-0.9065267714950256,-0.6687041772596547,2.4668523151731168,-0.8189558902338835,1.8427104615561714,1.0351532981042806,-0.8218259710798574,-0.8051485185424061,-0.8319024303941102,0.2199494215295988,-0.8210527243861346,1.4795277581058501,-0.8822170080676514,2.037918684162729,-0.8821878170525534,-0.8820787658640105,-0.7495381188352437
SIDM00244,0.42913944272362364,-0.7680792709109737,-0.17387735482927716,-0.8689898135357889,-0.8137986587621654,-0.9468319844930365,-0.7641511435821543,2.876361468637978,-0.8021783790672556,1.889430243721296,1.9775451667954285,-0.8943145123784385,-0.9399433472587824,-0.8193208863180107,0.4537388591238263,-0.7875608142005017,1.3491605929019777,-0.8207941721777688,1.4437920791222618,-0.6151275381172582,-0.8451374752467988,-0.7344178378725299
SIDM01161,-0.030172292168081264,-0.7533533522971787,0.3515553178386737,-0.831784500471169,-0.7491896897785647,-0.9566804900177829,-0.8190662532766607,2.6272229790938497,-0.8856332220631213,2.2580122012356245,1.8918124712693998,-0.8440676562718921,-0.8965719953920627,-0.7965486945808783,0.9428891723680484,-0.8865944760480264,1.4313024652693285,-0.7148061575283834,1.5173596231332407,-0.8087100253864274,-0.7866805226889653,-0.736596619767213
SIDM00579,0.655310865616366,-0.8284904932562872,0.21032176462396293,-0.9350565163762279,-0.7189412392312622,-0.960947813520698,-0.7886108359166915,2.6727400170677207,-0.7815195584373698,2.022875794322836,1.889361857570341,-0.5882655998672592,-0.9645322027097823,-0.8265957107413888,0.514001126794204,-0.9277842344185944,1.4725132105981846,-0.8271691412195782,1.909993836805488,-0.7872725290799066,-0.8473808459248927,-0.7627994193394129
SIDM00699,0.02556311824178697,-0.8570589460033513,0.993446995695888,-0.8733580408526584,-0.6695898867356682,-0.9651587826923684,-0.6217897585981558,2.870817474361272,-0.6527140488690134,1.9587574750583168,1.381789420308596,-0.7757850283719588,-0.9296443931316767,-0.7836987373458987,0.04064767889016995,-0.808413047099233,1.2483595620080634,-0.6309719945204139,2.058959463797721,-0.6527121364279469,-0.9264749826346753,-0.6324415473262611
SIDM00721,0.7369138584108382,-0.7179536380293878,-0.12685906353051082,-0.9318901710459382,-0.2093520369448013,-0.8857071707564347,-0.670944745648665,2.4557735232251465,-0.852947367586632,2.4465554286430167,1.5399580801283896,-0.8179098845269367,-1.008321329178937,-0.8784176909390634,0.26294306378597143,-0.8664470249912638,1.2445100040801975,-0.8524098366864115,2.123367651825593,-0.8941603927279413,-0.9337169222481924,-0.7472981149809941
SIDM00082,0.5834042993052078,0.5418082688870369,-0.16804395203839864,-0.8701646784862392,-0.8498625312716727,-0.9151658783701713,-0.8429957679410495,3.072598014454327,-0.7701810675689459,2.7076863368263213,1.9584687399417646,-0.8477244017949125,-0.9374630393900184,-0.6724473907018355,0.6109725381316178,-0.6636781365898036,2.042052058947883,-0.7560538568299872,1.7800613879585372,-0.743138180105782,-0.8621318902498549,-0.7307190990043465
SIDM00320,0.8748179541504254,-0.7144401872459658,0.7486845653007252,-0.8902449664522095,-0.8878259207442486,-0.9178310794220768,-0.5943199897282666,2.7847209985907067,-0.6244207873562494,1.9827030399525187,2.1598607424412153,-0.8474354250509502,-0.9521801948515355,-0.7423690128924245,0.4236371621620991,-0.8422202894797778,1.1067916606706851,-0.90655580099839,1.9193114768496382,-0.8125726856532937,-0.881015353395231,-0.5641713858205192
SIDM00967,1.2531011757350876,-0.6528016511655436,-0.2949053580614231,0.4109940597039449,-0.8724381800661535,-0.9724353828428082,-0.8508413441042786,2.8927126960739957,-0.7970169489205399,2.971959329223345,1.7951022836218185,-0.8736382033403554,-0.850146575531287,-0.7866021313142452,0.2923780762549779,-0.8140136231607634,0.9069489399977059,-0.8329984531730407,2.395977833902351,-0.024533091813029456,-0.8089643755738866,-0.6074516116512947
SIDM00508,0.3815038908084846,-0.9145179515573263,0.33095613224852116,-0.8305808444831836,-0.7344065415975177,-0.9225801595012215,-0.6843765639019412,2.7591156254058635,-0.5967907112778357,2.3832472591802216,1.4445070763229084,-0.8181195745969755,-0.9585937059322596,-0.8754009558194985,0.154084425790243,-0.8811065026193181,1.4432564493175328,-0.833181378220969,2.9838646111151887,-0.8545692691324759,-0.8894062789770376,-0.6348100095051001
SIDM00859,0.0807313901819886,-0.7778631689683156,0.14143376589832302,-0.9197561819930372,-0.902031259036782,-0.7350182092801048,-0.7640122205624668,2.9521610926925375,-0.5575032803053973,2.021256025588428,1.883093879698096,-0.8271142877869875,-0.8517064924882184,-0.7095945228187426,0.8336769395518816,-0.6552154430967336,1.5510546775394434,-0.6685717784936678,1.589902729784632,-0.8057814128704004,-0.8337595463756831,-0.5458293873287409
SIDM00393,0.8565558753644879,-0.7350033642060452,1.3629715981091046,0.7830977231150562,-0.7777778106264482,-0.9810576402083456,-0.6206109317334699,2.5853166176085285,-0.7472793242227042,2.282346781808293,2.270785863698051,-0.9490059760262111,-0.9533039821317622,-0.7751561204134947,0.8005339920673246,-0.8261975327839385,1.6878486906938004,-0.8632094847641152,2.136593807206663,-0.8310265541756253,-0.8361401071744706,-0.6815418151297576
SIDM01174,0.5782507260844673,-0.8475614929527985,0.13422267087891096,-0.11558853997098298,-0.8650086252096753,-0.9293318530048355,-0.6054804080110395,2.871950556146767,-0.6596898862184456,2.194500859206304,1.7647892307142252,-0.9503216214159903,-0.8318354443273649,-0.783318100963255,0.19088145076194885,-0.7829063719481639,1.599435871509094,-0.7826757770690241,1.6475061643123017,-0.7105270775215008,-0.8440965588363673,-0.5638406782511476
SIDM00530,1.0284103249500502,-0.5720349286209601,0.9215874195480203,-0.9971958160355182,-0.7077058477219604,-0.7606659082576424,-0.6780222706691741,2.635206195779701,-0.7611240264409902,1.9106462300095737,2.016506134264015,-0.8856290828497352,-0.9432057640486742,-0.8010439757942518,0.3388444485937669,-0.7967005440713172,1.3811885516402445,-0.8427931502953709,2.1554141003942227,-0.8676056682387785,-0.9225056004120922,-0.7765678909066718
SIDM01149,0.06708345727084288,-0.8208440642995585,0.25448453390920844,-0.7595666790851355,0.24133876605333193,-0.9100719944722118,-0.7693402783658171,2.93760846474608,-0.7424648059866636,1.7999798496736883,2.0307726309580145,-0.6330995661100288,-0.882504870179621,-0.7692288415234578,0.3858688624501826,-0.5591960508149958,1.6868485503969832,-0.947820178161632,1.7535820772293393,-0.7932804706146048,-0.7759224096337942,-0.6757078455961008
