,RPE,RPIA,PGM2,PGLS,PRPS2,FBP2,PFKM,PFKL,TALDO1,TKT,FBP1,TKTL2,PGD,RBKS,ALDOA,ALDOB,H6PD,PRPS1L1,PRPS1,DERA,G6PD,PGM1,TKTL1,PFKP,GPI
SIDM00600,1.109127596989404,1.5868312425523,1.1595797536947567,1.4881994092996034,1.3331542459839545,-0.894392218105579,1.9324469669317559,-0.2168496195393584,2.235009985938392,1.5124114132008486,-0.817899856286055,-0.9137577666909066,1.4189983632016159,-0.5132132488781468,2.9478697483483036,-0.923237227330244,0.14601394594886802,-0.9730018164457706,1.6779140071137932,1.1638174882968484,0.3046950959286605,1.376577689336613,-0.8483258268666893,2.139136683279994,1.4981473895063877
SIDM00367,1.0258751840694091,1.98290201558433,0.7131093361994975,1.429412376051954,2.024896767464042,-0.8109048144631651,2.5320667235606864,-0.23178308764919933,2.6508045116888383,1.6570600878284452,-0.6228849914540954,-0.8768708015982246,1.8987394593664828,1.6274062094575181,2.6210448327678626,-0.8787661495786395,0.21854423744094564,-0.8069304239861542,2.424022411536482,0.9438438325457067,-0.3558802195546294,1.7337325006645639,0.5165257505565246,1.737490394898403,1.727048703691468
SIDM00632,0.7094445711618649,2.209847707313277,0.8252121330772338,1.5820018532673357,1.8174760896562185,-0.7057886277586957,1.917347522595514,-0.15368679502827295,2.5199925184156498,1.5235845117127362,-0.8200456705221236,-0.9449714303961788,1.6079014529258266,-0.4900232888646906,2.6794502650077177,-0.821568105039062,0.011880140178165813,-0.9238284168256333,2.114782904706262,2.0596747850734265,-0.5277921707969836,1.3841805695851526,-0.7661032209644694,1.9062353206657123,2.0140903510328063
SIDM00550,1.1421927627766613,1.5614345750767722,1.0820946267995535,1.5449635274081566,1.469459273062792,-0.8471835934980091,2.116321880277744,-0.22088580032276495,2.7080776122889203,1.6817539729066295,-0.7166050552545503,-0.8620497949643044,1.8217092667665449,-0.5898282941019767,3.0932468937133812,-0.8417672351520207,0.2014339779531306,-0.9285623866193355,1.6449039036915623,2.6112028743624145,-0.12822108476371313,0.9970361766886441,-0.7408871125968859,2.079166499662068,1.8124685274642438
SIDM00230,0.9227802736731103,1.9937266241429743,1.0162506066348391,2.033411629435451,1.9791335691024032,-0.8477745023174414,1.8244287070758884,-0.3280459490887526,2.6883022063594213,1.2436274340340379,-0.5400834608016135,-0.8554739740533353,1.445489213527425,-0.9849740801426748,2.888543901258659,-0.8946283433870739,-0.3184704618763718,-0.9417441091552812,1.8312612604247667,1.9944048190995236,-0.4105832465693404,0.31714127428859407,-0.7773583891240335,1.9188715220263604,2.084305611260162
SIDM01206,0.8378227137960944,1.5388943049761625,0.7403532930036724,1.5062489783184716,1.0926594963864666,-0.6915175863705426,2.515720609353182,-0.46300878031199927,2.426566383844363,1.768287617792163,-0.6882133400824708,-0.930324457407287,1.3020924500587883,-0.6635832305178329,2.561984101881133,-0.8939949500151122,-0.5384369693347514,-1.0096595220929778,2.213037416033414,1.875984374418517,-0.459292850018219,1.7715853512832562,-0.8530065952000513,1.9140411491802023,1.7890380125966507
SIDM00127,1.270346332044108,1.422503810007594,0.7694879606515802,1.3994768267868805,1.4798583765284201,-0.7775760610062756,1.6077047127768735,-0.15325524859811213,2.8466918030189023,2.303620852134127,-0.5825448564167769,-0.8659128548178104,1.5620870579446453,-0.2443504117637701,2.894034839505448,-0.9596637279021039,-0.09798975253321113,-0.9982155260892004,2.18324738420542,2.261002823731471,1.2219723329899794,0.37384191695064883,-0.9083788507630574,0.5913866311409383,1.6456630708784377
SIDM01042,1.3750659315791884,1.3559955225078868,0.5259779889445192,2.2630256209115562,0.7331505797384806,-0.7585144770503965,2.0747783678268137,0.060565968590865334,2.638460613148118,1.2822233077041387,2.1660572475384305,-0.8836453569875762,2.082277412763346,-0.3960791930369217,3.494972653977192,-0.7730804344105631,-0.16565114761322217,-0.6946026881152167,2.6694594152076037,1.8038072584993765,0.08717421354415486,0.950090352945211,-0.7963687812624775,0.18695993870019811,2.6623147787383545
SIDM00491,1.2164678389805006,1.965574386524579,1.6537623588029615,1.4630956008386788,1.4602878798271257,-0.8260073422159614,2.1673712023180784,-0.3589329321684355,2.765547554869276,1.977408116007854,-0.6704382556000542,-0.9062632248518999,1.8727133604907122,-0.5979827832420992,2.933849892961799,-0.8447456548287124,-0.27725642270158185,-0.9617914040706453,2.470062309359744,1.0617188428664996,-0.03717960611069609,1.5284187957266082,-0.8525620088585582,2.2181497023611914,1.840315405902755
SIDM00488,1.2523622865755537,1.6744921510159285,1.1253596497151457,1.5425742093705233,1.721535114764323,-0.8119716769477353,1.5063566868120888,-0.33850298952964614,3.02760082130237,1.9693348820045153,-0.09166129745641301,-0.901606921195272,1.6888664429386442,-0.20485885506293208,2.410207466889837,-0.8747275647039869,0.12395893342890486,-0.9885184297048687,1.6900238738721145,1.5186186156769184,-0.3422855524459373,1.583653114935934,-0.8342684217528313,1.5823482697873088,1.574407508496805
SIDM00190,1.139069976124353,1.7428098535401404,0.6623143253786913,1.627936758300605,1.4855046531901488,-0.8659871291315653,2.467935480447726,-0.20826706679093507,2.819030938844646,1.9778620315684126,-0.7289501288513325,-0.8326180196205077,1.6408189031621447,-0.5880874230567333,3.206736241814596,-0.8713868409806502,-0.09597370200905418,-0.9148912285559111,2.1576561323920367,2.102942552659386,0.415632320778534,1.6507098175630817,-0.6825563471417712,1.4405424064784025,2.394605539543931
SIDM00542,0.9534080127661992,1.473562445265795,0.8608580413121778,1.8044279590539798,1.421576770207932,-0.8408545894505217,1.8463028049614887,-0.15247192222521788,2.4916663593490775,1.3731413944543496,-0.746166141890022,-0.9370224926706323,1.4247060043999216,-0.5392218261252759,3.0719510562685017,-0.8900856426415795,-0.027815492947158255,-0.920173540802658,2.094565482548831,1.3762334206932578,-0.12079382817787335,1.7085046960898813,-0.8508537263122634,1.9377174069581737,1.6052007625833142
SIDM00198,0.8512410411958734,1.7251851255366737,0.9381532584986748,1.775642840785107,1.0043469898557076,-0.7350596148847424,2.177335827821615,-0.2892263279120124,2.5821463335959263,1.4623907855882727,-0.5036209293465308,-0.8927210310525797,2.2421617782005026,-0.6324955665168032,2.8769056292538266,-0.9356236539052424,-0.07859253438684914,-0.963364593220886,2.062313944434664,1.6906331908644108,0.20266189088555428,0.4369829138916418,-0.8476142732682929,1.8092334617172616,1.900035738152221
SIDM00269,1.026268205259877,1.5872663493185557,0.373375827427473,1.7407740821059317,1.2310896127732291,-0.7526035016568176,2.5981504512762537,-0.13210271435047613,2.346101744529809,1.7582312495404004,-0.6670927827028733,-0.9715011638910868,2.052688098570552,-0.5795855398005413,2.4522422938206057,-0.9040044472090146,-0.3406323422889083,-0.9333312358061246,2.003164942865032,1.9893843893863843,0.023513559411822656,1.2194580419892136,-0.8420633666896491,1.4628577003217809,1.6103050360772193
SIDM00621,0.9980048502223986,1.94506048815665,0.7761540019163544,1.535870851099412,1.0679535968304568,-0.8383457241582561,2.402882824989912,-0.3684053529613448,2.3464395251421286,1.3344670222266688,-0.710154176141413,-0.8829404996327448,2.1253136836808757,-0.6818656631034911,2.994743308450305,-0.9198684444133135,-0.08804956862261533,-0.9722251373046005,1.7096886421901385,1.482030597558869,-0.3822331805507806,1.1700355189424445,-0.9088572450836582,2.3224860047959037,1.9779646680811984
SIDM00599,0.7013131330963169,1.8215911858392446,0.9034617925606295,1.2998836295662592,1.3178547999910162,-0.9106242287824222,1.5550924995642763,0.05048145991702039,2.6790182464205348,1.4734898191015202,-0.7052684656300019,-0.9945065163904937,1.832586141562034,-0.560724307916816,3.194871106743804,-0.8949249545076166,-0.159977480692507,-0.892317180792703,1.9307361785443569,1.7712219497241783,-0.369808342340308,1.5750934294878007,-0.5508111729900105,-0.5023269451346375,2.459069335453441
SIDM00118,1.1728547001910037,2.0856620277371047,1.1306306250680884,1.8258346319072283,1.5092196730522873,-0.6421284133517952,1.7726513028977184,0.12368442621770634,2.7730979684752377,1.6869732706216134,-0.4948223506988928,-0.9056497860568709,1.8822511634927181,-0.21369294110888587,2.83786436764404,-0.8728655078373018,0.1615096934051545,-0.9743397127653085,1.3863732674018723,1.8950426701323457,-0.09084110932166665,1.1512872340066231,-0.7981295669337425,1.7125106566082686,2.0758842053791464
SIDM00596,0.8304770902145947,1.5292537872843808,0.6818198244803941,1.561690077246515,1.7918510130137244,-0.8192403474614972,2.804481549608049,-0.07567168091246786,3.129013726014776,1.9305373802738452,-0.6175648463910511,-0.8646712988311848,1.9422795669509898,0.11365174847064569,3.104734825405329,-0.8438306636382263,0.09945021450570393,-0.9411924147470101,2.5060687029596633,1.6180177268928815,1.0361345290633095,1.8721404835141429,-0.8965236386011118,2.236003143429242,2.0979234309311257
SIDM01251,0.5646821335426774,2.4711191916170114,0.9133766514090189,0.7561959408107053,1.8170151389586622,-0.04477140370837356,2.227243516824203,0.1748987746591993,2.5611025243113175,1.7289227640367852,-0.3208217311592134,-0.8502823756947221,1.9602645608927693,0.026530945950745406,3.0030954395403175,-0.7968504629368354,-0.14674721354501075,-0.9741313645416341,2.522349001835917,0.5648144565629628,-0.5060381672876786,1.4561957702110588,-0.8623782582339248,2.2793776502062935,2.335146346331771
SIDM00197,0.8920815290516529,1.769224535238078,0.4963080486466999,1.8245865341217822,0.5292291058888754,-0.7409727239537162,2.5112554617225618,-0.051461476553524566,2.2608247706051374,1.3764616842227604,-0.5092918252692267,-0.9078972266902693,2.53181206240568,-0.5949002696775544,3.350314588454778,-0.8549775426588494,-0.270648412560126,-1.032222925197427,2.1732369957887347,2.1615505346528225,-0.17964007287508416,1.1024306366977752,-0.856671866384433,1.9295568567070067,2.106759057533768
SIDM00810,0.9639006338621443,1.759457588012833,0.7259415903124803,1.9034693359108068,1.8032029599121526,-0.8894749314755519,0.42862387251511075,-0.3400118341427622,2.7551993381768987,1.5521005250784583,-0.6088038765580808,-0.8350011254274841,1.5200156575249157,-0.6228835874678632,2.878683454903302,-0.8647014439956686,0.30431724103955726,-0.943083718856199,2.2790227431564674,2.171301579041129,-0.2607243908015272,1.5112112815940206,-0.8385769242029693,1.9109291309556493,1.8189101975187996
SIDM00174,0.855812515374229,1.3887909340210705,0.49294400123653137,1.7146914413563874,1.5156046094555469,-0.8729783513845513,2.28056628544356,0.07205268488773237,3.2024031583138877,2.41004776998457,-0.2996658494113906,-1.005865835069195,2.6566432019935937,-0.5608940273702366,3.2267797264786,-0.9011334189425828,0.044936350857439744,-0.9342849547839027,1.9190398690440607,1.328402080028637,1.1082136275827121,1.671381724784784,-0.7848645657629986,2.450063987038888,2.3762175857276815
SIDM00487,0.8780628436430308,2.603486515517861,1.0100024601718427,1.7634751728063216,2.4421419328308027,-0.7810769856443609,2.0685472873327977,0.8144545845488615,2.7896470905604263,1.835559355093759,-0.33408591324481873,-0.9699400738519238,2.0671327252814273,0.1791563831857411,3.103222231036056,-0.8240351460580461,0.07437480659706933,-0.9679060131006785,2.242182003513365,2.2981779464806564,0.16744461496037996,1.6558406567773727,-0.8175960567751432,1.1348747493010334,2.5566924324899967
SIDM00263,0.8549875230376246,1.9488366637076688,0.5318836680674054,1.5984015918410253,1.263817898653947,-0.8320862089748914,2.6330277414394367,-0.3573783791801984,2.2218266664035893,1.7177248476606368,-0.5969890394312055,-0.8775720644958116,1.7569515532727142,-0.5181746416176056,2.2640242136260835,-0.8904219891403871,0.11633532580692292,-0.8788696963977461,1.9949565135338474,1.299484234704915,-0.5505620556209108,0.8700434738210476,-0.8099824752230955,1.212100644433804,0.8984774516203868
SIDM00277,1.2860166388106256,2.0226199075492017,1.2083533847521735,2.199510251887979,1.4415336637211988,-0.7412456470270509,1.7432654456170267,-0.19867941242259327,3.047233166549406,2.050798888337708,-0.6011244764797877,-0.8970816196102808,2.32240386083548,-0.1302810350189306,2.908880041280065,-0.8726259523416195,0.13552834103330494,-0.8214216913272775,1.918301330421553,1.17908610235992,-0.2034115752912847,-0.6019208514899512,-0.8685129175557693,1.3409428544840198,2.5691780314216257
SIDM00592,0.9131103390423992,1.5442761018134834,1.3495378416225676,1.9906167813632696,1.2115345526544798,-0.9141055603049446,0.9116031351059357,-0.08469841932052327,3.1034416119659647,2.1583363230321533,0.14173406226677707,-0.9866443403940853,1.6759888848737283,-0.29552530170221536,3.2370729189716676,-0.8673048497659602,-0.06289134606179247,-0.9913644916271873,1.957893178412219,1.9873085001744875,0.33322947054803786,1.8043610091436197,-0.8428921550526487,2.512813292485423,2.112288049189073
SIDM00496,0.6445664274815314,1.4226269464917187,1.077099895879324,2.679915675328136,1.1968187125276561,-0.8989345641228079,1.4850427622920455,-0.47823394239597383,3.081696080134738,1.899428567304918,-0.7690294958461534,-0.9071021400660888,1.473550965486239,-0.031025472798234557,2.6520208490791863,-0.868661883630575,0.3490465592285155,-0.8019393292790549,1.8899603211688867,2.3821528450637284,0.0029590460808217034,1.6033644415713084,-0.8375518429131044,1.5232811728422138,1.3541577467116874
SIDM00793,0.5234893033956295,2.140326494207498,0.6618917519555118,1.690741117423599,0.9287771779706981,-0.6327322148294727,1.9172881898107936,-0.5037086764555136,2.6925250744006144,0.9383883353196701,-0.20106697868458032,-0.7401104487678897,1.6532697430220034,-0.2775933503406791,2.6606647801934273,-0.844104059703778,-0.31885368021794686,-0.9135124293555645,2.431379903337389,1.63275118450863,-0.4689968899089209,0.896978502895046,-0.868652610452089,0.39446955428027153,1.2037184919045405
SIDM00121,0.8158032274285664,2.389387153872343,1.1544341294639326,1.9529250659831219,1.696385140554323,-0.8068248345278692,0.8091579288659106,-0.19353969735623755,2.6825767399914136,1.6826533188133281,-0.6346313692492557,-0.8749699393132635,1.9539992755461142,-0.5513969747877988,2.986737532474789,-0.8570475926375093,0.01411130712401239,-0.956456838456031,2.391159259040932,1.804518460867209,-0.24481845682172027,1.2665198604131032,-0.7554340766996853,2.056283181319403,2.071600264187581
SIDM00202,0.8717949727420846,1.843892187851309,0.5402500739562378,1.6666809086950085,1.2202392206480048,-0.7806688645431684,2.3146866321556074,-0.3860846840934261,2.367155783925756,1.3274788445939378,-0.4407475215515374,-0.9595895189767252,1.9673350340810085,-0.5279757462471736,2.569571575508609,-0.8875008323794248,-0.1374300620786406,-0.9273112423034855,1.913906857642816,1.323520326761838,-0.43278440059552054,0.9562623235261991,-0.8355913182678073,1.9738535127506283,1.7151670374365682
SIDM00047,1.1508048713782852,1.5221810412071806,0.559732860376144,1.8469541981659152,1.3775272153784963,-0.7778347381772445,1.9043240731028008,-0.3923756307610321,2.572600690963998,2.043276744949705,-0.6356946484961192,-0.8414209011321439,1.4771998771657644,-0.061403414498108794,3.0413822950646665,-0.8670497355151648,-0.011635229039334305,-0.9161766382755286,1.966533196501045,1.568637847113817,0.014959441167596144,1.9462775975795006,-0.8794143835853694,2.3468533329209933,2.516974886090029
SIDM00885,0.9811604773116859,1.627597594624718,0.5959174112978861,2.1461457601300813,1.73424842370433,-0.8609332446993481,1.6489170615306363,-0.017717799823845377,2.6623653110961145,1.9745157388210892,-0.3746269180361438,-0.9017236973107005,2.7568775081542314,-0.6004260398350798,2.4657170646436377,-0.8547574949890475,0.08339743644758042,-0.9162754098819273,1.7600629747881582,1.7231571091152793,-0.309115101323212,2.6663705281137724,-0.7932941415139747,2.2239874935417574,2.258926985097062
SIDM00201,0.7312527767523053,1.6559111740306536,1.565351682483471,1.6985419809735893,0.8670523899944597,-0.700328890527987,2.6170785850124956,-0.027273672829174984,2.499279262834995,1.1840309087461902,-0.4566038488402024,-1.0143450096968167,1.6093589176661083,-0.4356995801078124,2.542095756708173,-0.9527882591877072,-0.2514859590531174,-0.971576900044861,1.899767638569735,1.9583422558701258,-0.31886454155764876,1.4210492386702405,-0.6147280184059867,1.943534055281404,1.3203787549551511
SIDM00789,1.0802114388155484,1.592160744240424,0.7575920607215756,2.206218547172913,1.8554593439958056,-0.8215952851996848,2.0579415632453304,-0.06776863750800599,2.9714453197352175,2.170424485980482,0.6870898309504503,-0.8672812506884624,1.7011574134976633,-0.4847664575796765,3.048478310083083,-0.8139579193620227,-0.006150394967834499,-0.8958778092219092,1.9464157409430913,1.6683768246497008,0.11771712564965364,1.7584340854302443,-0.8503871739861907,1.996332963890483,2.2677720864065005
SIDM01248,0.8829008390723397,1.5081726201096264,0.6744538880790518,2.1788133046722424,1.0754450677822056,-0.750080709351101,1.7948462945864154,-0.27781144544017516,3.030606036914921,2.013591236250571,-0.8860720278170363,-0.8997071798890457,1.9665855071562,-0.5091854874210705,3.1429200809270608,-0.952001583413784,0.1106711020731287,-0.9561962188650581,1.7317935068786106,1.3808787034225276,0.39682589832614185,1.4893281283489375,-0.7617672335420699,2.0234707647288523,2.0359759622193985
SIDM00195,0.7704429288644381,1.8098005549119485,0.685078146943706,1.472376267352311,1.0009471187340562,-0.7792001018626293,2.385984119363366,-0.29365856495904513,2.4941984193108215,1.3192504148784756,-0.6668711888286132,-1.0091042833913892,1.890814105383408,-0.45892166762458275,3.1076105178277373,-0.9289885676540629,0.060985869100404884,-0.9514824433810465,1.9174516040967464,1.9234786349562982,-0.4712586148612654,0.9436132596992224,-0.7855471585323782,1.9119617670483082,1.5662412309689184
SIDM00517,0.9857096537948925,1.4251315691658573,1.3512500161548797,1.839111417957949,1.2903195797348954,-0.7579194338488585,2.2532152155257763,-0.037206890609968866,2.7381739649266383,1.6226749582115603,-0.3351065253282383,-0.8736061106220181,1.3671030892828575,-0.0791854457809665,3.174016360497622,-0.9065586143367517,0.04357691951314579,-0.9390100866572809,1.5356142650006335,1.8664447997575444,-0.25560253380512965,1.6959806111470237,-0.880719383245384,2.655885579279582,2.199133147892925
SIDM00534,1.0403183906017612,1.978316085103479,1.1577344665194318,1.4671409111127431,1.8695932736571275,-0.7793501958500014,2.3905420208321697,0.24497578324513175,2.7347432335879724,1.88167743622985,1.1462851740076472,-0.9768019539810242,1.4838270570420002,-0.32207801954384574,2.7522511548019852,-0.797844900064436,-0.11602692514583839,-0.9106684976444324,1.737263036021562,2.031440332188979,-0.26729444992086043,0.3618497522996207,-0.7909438083161765,2.0853357732241036,2.261007562993761
SIDM00863,1.0343179268929978,1.8008793886848045,0.6747805652683334,1.5831321101952514,1.40658075951263,-0.7171874027093484,1.6504759028849638,-0.5087723069160076,2.505338511798771,0.8865187620176505,-0.5832282066079819,-0.8333652572810569,1.8041712017269187,0.444239404659433,2.415443657841,-0.8841862140617889,-0.09889341890042491,-0.8183666234182544,2.251292709078651,1.8629199820950697,-0.5422315181910855,1.2898795145534463,-0.8061198342938197,1.2389167536580363,0.8526875901276495
SIDM00211,0.7483617801152505,2.1533095713239736,1.336348620435422,2.120669954812093,1.91521217248143,-0.7380918887245109,2.2040648534270932,0.31918554435304997,2.6831647747636573,1.7445867309872933,-0.5042731527435993,-0.8034673851599051,1.9944777407795107,-0.6107734535559503,2.998915190509355,-0.8419077258976605,-0.004611478689060333,-0.866428090283807,2.61213805472567,1.9014677327252685,0.018212935248158698,0.5816293228166116,-0.7321949217924715,1.9934032559145045,1.9242648818524435
SIDM00539,1.1420358405431017,2.302250647375872,1.151357748839502,1.2407898992136785,1.7441731366410993,-0.8008600436309763,1.381787395736025,-0.23035429132585908,2.6377898491961944,1.936468668595201,0.25586180226444516,-0.9966877629813078,2.2886970904349417,-0.652919082819669,3.840584554040344,-0.8739629628598607,0.07525819996977809,-0.9981942279643772,1.402192775873526,1.9521505531673808,-0.24435934332204698,1.2148995816359254,-0.7548550147653716,2.650065722703937,2.959828047628785
SIDM00875,0.9558002766944302,1.077728850933565,0.9087693477857123,1.5123159661528107,1.7189580395070994,-0.7315352777112198,1.7903499138652212,-0.04471634837890825,3.1273770546670074,2.009064278479877,0.8883631361998513,-0.9131480096132558,2.4334716484703462,-0.3619929490405809,2.866252398190923,-0.9180274554249402,-0.005798991063555395,-0.9782229866696432,1.7716478071907618,1.9901845860394602,0.09202562696355007,1.6162479128782805,-0.9431365466327952,2.1541299871666175,2.1689857663602368
SIDM00679,1.113576742555241,1.496101819255752,1.2490219214365732,1.593820816531787,1.7372726422368738,-0.7255008899409998,1.4440212469126021,-0.20125521709415412,2.711818192167196,1.964733755742478,-0.6257733025963511,-0.9132083140399588,2.1630484300612975,-0.15925197204612968,2.8142971847076708,-0.8727200844805529,0.18540774678955774,-1.0143995960684984,1.380929184810583,2.078311840233067,0.4854698925225401,1.3137375290850588,-0.8123861423966167,1.9447686434556404,2.139696136744458
SIDM01146,1.2400369499303672,1.5478271948284528,0.9100029566158044,1.3828050935624867,2.2026213350958597,-0.7947216039599154,2.5568044512162955,-0.07345747451088072,2.584541239378168,1.8630513085542812,-0.7593213100011381,-0.9044821271861953,1.7914364850298565,-0.3870913998107216,3.3943351200182454,-0.8495863048983153,-0.09053166593327829,-0.9025004688806035,1.8518882565310504,1.397923164132304,-0.4496948064463476,1.6221337163513807,-0.7655990484508521,1.8932279996892831,2.329328862827666
SIDM00156,1.0984398528188009,1.805292160602146,0.5762455542634779,1.5005933212639095,0.9996330007464389,-0.7721970128847232,2.0082927238085007,-0.23458664887831066,2.2223150912569065,1.2794206477209087,-0.7694229028306441,-0.9074475739842742,1.3541570497061592,-0.5079150255266393,2.602917045397338,-0.9196624491615255,-0.10670011331835837,-0.9755773092771289,2.073055092122565,1.4490917393216234,-0.3624411964251589,0.3981675476047907,-0.727760754553686,0.7233774404604741,1.282056708946553
SIDM00420,1.13692654377993,1.5814973203112852,0.6490279702343484,1.844915385806472,1.9247270606984865,-0.8552940639763028,1.6426063907642892,-0.0059314458674381955,2.974299716987182,2.1692240520371184,-0.5851830658348408,-0.9504910677578594,1.4955264568587763,0.5338806202762223,3.2159162773990286,-0.8870147091530443,-0.22404443225869247,-0.8991554821463418,2.9068524726318086,2.05423810400732,0.015294687474955947,1.8826097013495178,-0.8248446793481654,2.616751561234384,2.145421849287822
SIDM01145,0.9343678548283083,2.2854848622995068,0.6054841932572268,1.8063897648176412,1.8373917764197918,-0.6617407641550113,1.787024554470105,-0.18971281000268445,2.730728480996104,1.700919328920156,1.4288374031208333,-0.95224545080652,1.8805319372200606,-0.06682798841029733,2.6320438536052175,-0.7155352957279534,0.1057282746158278,-1.0176226641312192,1.5594310744108413,1.6079831014832815,-0.08682864473652432,1.3310216385191882,-0.8178741139480202,1.6685740427386608,2.072895621669604
SIDM00256,0.9074061995829648,1.9317195290376552,0.8684557334665818,1.6200185724240772,-0.21067101728172133,-0.85081782365022,2.412278607366475,-0.4355560508603629,2.4667985704252664,2.0086578440765583,-0.3520312920496311,-0.9136157004375519,1.980707591154509,-0.5283567420477184,3.0053164568573436,-0.8756919626508561,-0.1817268655098589,-0.9077257434121844,2.4638808097928186,1.7598189168747929,-0.20427755187930385,1.2726929318400522,-0.7715123237817718,1.7290489704487828,2.1201339065725686
SIDM00444,1.2171060658117479,1.795956767757262,1.072400883697875,1.475380608189663,2.046672369112686,-0.8213653524850829,-0.3678207158613083,-0.20877413927791613,2.4679526838917005,2.4550976510698983,-0.8276191052012906,-0.8816400561536141,1.7484952311552635,-0.20013280624506963,2.8129726379429765,-0.8454423965686986,-0.00995082329476433,-0.8717953365275168,2.328038721964574,1.4747937526145718,-0.10777155773217544,1.1344799280780666,-0.8323651474602262,1.7532749370863756,1.8810480499968814
SIDM00137,1.4015045295023885,2.0360525380342103,0.7428194176162348,1.8043030342228585,1.090305371586183,-0.6815005599835087,1.6283352554481951,-0.10531682205236424,2.7759298032325193,2.1173855894037525,0.26906519798737005,-0.9525227219432726,1.4808051140475311,-0.07682735214401953,2.769557447858063,-0.8574932988442898,-0.16857347222333322,-0.9962917015855958,1.9165588338242812,1.8855446920506655,0.94866299931005,0.7515433615327269,-0.75987572000045,1.0921697608698309,1.536787948407127
SIDM00569,0.9841791081048478,1.9635148434382081,0.5592368107493707,1.3837300735065088,1.1488348661365448,-0.8084277735141467,1.791183674038111,-0.17815330887620906,2.6252102884849093,1.2515615388313717,-0.6535747020761443,-0.9105321692725574,1.6663769266800799,-0.10912387489831386,3.2102550077414653,-0.8661754763565173,0.06505841955372983,-0.9429383965026253,2.4813953126897417,1.8954608786779856,-0.03810968792450421,1.8979828269861234,-0.9055850724471802,1.9947561181979874,1.7364114052207595
SIDM00445,1.4338283976911022,1.6360859105131726,1.1901547076915424,1.0514915288604418,1.981473506593767,-0.8291971088780671,1.7741246686832708,-0.4908030542685648,2.6268658246167194,2.1315254771257512,0.5559547970578315,-0.9253679890716403,1.8085168774664957,-0.11002397891995096,2.658739814299768,-0.8204750398440358,-0.30857929917710597,-0.9918584367681316,2.2300991307870626,1.9787525127739243,0.47218608993952027,1.7940502516137564,-0.7445617988232879,2.5365664197494953,1.8924031773846814
SIDM00094,1.1404027787795636,1.950100281421083,0.9632832038178094,1.3892149776809806,2.0529644373048086,-0.7286172196549865,1.7385999923237831,-0.3653227731195398,2.8330602809987524,1.8862725786463594,-0.7308640041146676,-0.9276271557929574,1.9064603703946599,-0.3114637544213264,3.047648136778991,-0.8567598839166944,-0.3773726861371691,-0.766844976405153,3.334111899194218,1.6117358357186393,0.11987331444371015,1.778468387013131,-0.7649180152549414,2.569533318755336,1.9573516975880774
SIDM00576,0.9625277836919592,2.402443331937189,1.3303888743600887,1.6696815149579007,1.5965240952680744,-0.6374055509796345,-0.5520984949319433,0.2698285292476397,2.7626962125112926,2.0368806555115184,-0.5927691379724269,-0.9046050375369131,1.8095657846893205,-0.13992166898704897,2.9400402299504704,-0.7463844360962417,0.022610820809316142,-0.945545355896725,2.052942150374492,1.685140000716008,0.10482175001558036,1.3296435579189851,-0.7827276230553337,2.2133609736615796,1.8111877327687735
SIDM00257,0.9727111766126489,2.1815530762310695,1.065224410896536,1.1237598905004993,1.7853574703692159,-0.7936539545132832,2.3454607937933583,-0.47292748945187163,2.2415058589353523,1.7082984891280495,1.0472474177798627,-0.8598942887791704,1.7466634613347793,-0.5318393757618194,2.468279103775235,-0.9102230729579807,-0.38987697199319893,-0.837995532022745,2.85715832315704,2.182720667829665,-0.25392062241069874,0.8494293794517251,0.4445735675646364,-0.25544971097232166,2.107566201893522
SIDM00835,0.9312196024668327,1.8139688621947312,0.8345175651561298,1.9355432458740842,1.888573998625405,-0.7518516470414396,1.957560062245993,-0.09431418353628812,2.779559568882967,2.048565300225488,1.8387875814661077,-0.9702773290068825,1.4100273475075353,-0.2902843106203541,2.883464515026476,-0.8388661173887939,-0.24842299732050366,-0.904832113924637,1.0132973269546472,2.3253775790681925,-0.2776652017440869,1.0720136550564654,-0.8649855326387081,1.8886576554339212,1.6486482941482588
SIDM00781,0.9684947502089676,1.6586448383912897,0.7548812619400362,1.8548947476015452,1.5716813266303917,-0.8660981503496213,0.8608370786861103,-0.24831845778703676,2.7358978436445938,1.2532587977316911,-0.7371474308595402,-0.932538903755741,1.8315217865655973,-0.42893742361635745,2.7040671414293014,-0.9086102361909819,-0.17451832109822732,-1.0023074396784657,1.7237435602177715,1.651419842772484,-0.2742004682227625,1.2870869553969913,-0.659395494485017,-0.043714607423150816,1.919293064710824
SIDM00700,1.3205070821729112,1.9500420702502284,1.1030276544146917,1.9615378354624167,1.2361957663388128,-0.7452711551113879,2.4421396085183846,-0.3933421884467878,2.3814542496961084,1.8005661652272824,-0.622228152784429,-0.8619226069578341,1.6129341877664298,-0.45818808776914305,2.6806358452814787,-0.8263680454570786,0.04967897677524122,-0.9408853270412658,2.3091959609855595,1.7659544971694359,0.1224537522219074,1.330561049217551,-0.7827544598973092,2.2233236695843472,2.1679252904649027
