,ACSS2,PCK2,ME3,GRHPR,PDHB,PCK1,PDHA1,ALDH1B1,PDHA2,HAGH,ALDH2,ACAT2,ACAT1,LDHC,LDHD,ACSS1,LDHB,ACYP2,ME1,ACYP1,ALDH9A1,ALDH3A2,ME2,DLD,MDH2,DLAT,MDH1,ALDH7A1,PC,GLO1,LDHAL6B,LDHA,ACACB,ACACA,PKLR,LDHAL6A,PKM,ACOT12
SIDM01126,-0.47147823531374217,0.04879123058337023,0.06377498375646005,1.6381453639261798,2.4127442612233905,-0.8588419912924229,2.232596728047071,-0.3136228535750475,-0.6982606704564815,2.169684620651685,1.5087547289094871,2.886604370727054,0.6643284027465243,-0.7555855381518718,-0.6703473353513796,-0.12332519644857044,3.6361081453177992,-0.9223605794658074,-0.5083718774877681,1.8016876083277813,1.298720309496086,0.9633998507938724,1.7745690352182542,2.1574747339047837,1.892152004475673,0.854279366819606,2.637813264580192,-0.1280971349300202,-0.7791282004529675,1.6434559277368963,-0.8156103465810468,2.897863033090581,-0.4693264725874217,-0.33699971190357325,-0.7654423097750757,-0.8203443424633806,0.40504062340309166,-0.8316129193547191
SIDM00259,-0.4525295624560062,1.196260594042628,-0.5876002528114779,1.3036093644514062,2.1500990654200574,-0.9221550456064896,1.9003865760881056,-0.2148645376191946,-0.7648488900091883,1.8525729460002172,0.9105623797117417,1.3068162083132753,0.6110543356545723,-0.8627931817285716,-0.7413417340850519,-0.3914970285942241,3.5988448549953813,-0.8216985485693311,1.7241156704528668,0.9130888474291605,1.2755363193366052,0.7545987975917293,1.4311243594464504,2.3083914716645446,1.710199759287405,0.9395576577987879,2.388417762244001,-0.11809966848349815,-0.6631918879105102,1.7870783219132622,-0.8000113237967574,3.1771563866618897,-0.6119997263833408,-0.33097605686687087,-0.767054095454303,-0.6385679483203501,0.4142243308612721,-0.8880421569558147
SIDM00834,1.299356501853266,1.0344653091381797,-0.27153011302162605,2.243708867605473,2.908558172684589,2.148410355512905,2.484532559610392,1.40111989247204,-0.7336912657102335,1.3016687273369032,2.4491157858449557,2.170684126063217,0.6823744474918471,-0.7964800498786144,-0.7099287924974644,1.7762319333811052,3.522583029594816,-1.038804577273814,1.618197286874625,1.3338228522637703,1.5940163712234527,1.2102867676713922,1.6007895235593976,2.4422853679981,2.0242015437164143,1.0467980557163494,2.5711546832352306,0.03859838850080651,-0.7970167865779941,1.4247062676240732,-0.7675185683413406,3.59103716905524,-0.6282758042664257,-0.3185951366458405,-0.5119030148742006,-0.8868833570900558,0.5906784151680996,-0.8969657057135983
SIDM00814,0.09471097454470864,0.5689379969798992,-0.7049143410172101,2.0729370800562545,2.1082564677477422,-0.900410241253525,2.1298740449084645,0.09306481416134606,-0.6993611802266776,1.5795518125594186,-0.7145317118705821,2.230088506616285,0.9636813332005488,-0.799875192622662,-0.8828502891818987,-0.4990702825115915,3.416087706609679,-0.661220894390273,-0.7044755535928445,1.621158541971332,1.742221027918465,0.7096994401183504,2.3660222340558046,2.6302767528300777,1.767884244941923,1.2226040430774865,2.669046182380338,0.40133515298497674,-0.8027225383815553,1.7905488114310286,-0.8085109031042875,3.3599715902900575,-0.525692700383278,-0.0687903182560741,-0.7089028600912143,-0.7646833783417417,0.40464239867676133,-0.7686070654767276
SIDM00258,-0.2341258542009346,-0.010579243163154999,-0.6667399701765737,2.587711157099667,2.2820686357053246,-0.8749379139238032,2.388159543562699,0.45233252899207965,-0.7536111096336009,1.6241785272895648,2.0883982887122565,2.843904109716529,1.0520588125013144,-0.49328969183986937,-0.6972370314762345,-0.15098258038782592,3.781273648403789,-0.9022070495568907,-0.6558412418767634,1.1183169788867446,1.406936561294777,0.6653742375665092,2.0104762973376777,2.640663294795688,1.812299988019537,0.9303227405452675,2.7233292057032434,0.39063144831199464,-0.6416658741183818,2.1897709647981185,-0.7009281145722313,3.3422082501849957,-0.3418073634955378,-0.0827093037055808,-0.8491751910240373,-0.7911978359273173,0.6533168373995113,-0.8081779832993422
SIDM00577,-0.3905864659897381,0.07001282283104165,-0.03633344426344822,2.1390557598538233,2.5062218325071686,-0.9415144584275045,2.0694431770384036,0.20882469182780994,-0.7102451617490317,1.6900504277346708,1.3364432655491436,2.157366307181925,0.8861377914612718,-0.7717774806099295,-0.7965028678787002,-0.31118926052509477,3.7067642636509057,-0.9460584738094557,1.0933135050561256,1.3830573474539716,0.9954518876351636,0.3730512019364322,1.6378589241510026,2.3594401295265297,1.495926928755475,1.287632404389143,2.785063240733915,0.5152394966311845,-0.6117684538492905,1.9316387181709274,-0.7588573573863955,3.4036104630345023,-0.5610485141457001,-0.1473230956323827,-0.7790031380449085,-0.5703560118410878,0.5596810862551399,-0.8473417381563139
SIDM00384,-0.10680200550773562,0.9499787816578099,0.7640039570675272,2.007600401198501,2.4058482878141447,-0.855943154201575,2.1347986856323464,0.06957764439858755,-0.8511235337420966,0.43221663469958826,-0.19271948769007488,2.0160136928095094,0.8310560039791349,-0.8335576268176104,-0.634678526081749,-0.23633473209325323,3.5014830377621733,-0.6902567692364606,1.187698073006797,1.6145875029119225,1.0644286682370487,0.15061128808011345,2.046047419314835,2.076731118138116,1.6121562340569777,0.9190336112077538,2.677697322660062,-0.5194525298642648,-0.7631019587606777,2.0718837504521694,-0.7912551200276969,3.518046943425298,-0.6712864223232676,-0.21525820422480693,-0.8551516792187773,-0.8390215347112211,0.5795166511312954,-0.8428470464882502
SIDM00837,0.9192783824719947,0.27381662263763534,-0.22470558932560863,2.417975071083875,2.382973188492006,-0.5212508101663077,2.3696345638067307,0.40959721670068294,-0.7592572256059708,1.2421550483491277,1.4250503852122354,1.791766107719215,0.9780031393121348,-0.7225259976296438,-0.25016490257508167,0.6928663665018165,3.461114149881721,-0.7783918217457418,1.545987703630917,1.176137164976341,1.4908947040954241,1.417668791300363,2.1350170409770213,2.456455498191007,1.8961234623116194,1.3255073928221415,2.6382374800053947,-0.14454359415614204,-0.8151161987883339,1.782260348890817,-0.8148368120974508,3.331576786039246,-0.4108301575992671,0.14668530876389563,-0.7564613934490331,-0.7899975241493784,0.47697518773413594,-0.9040038797790193
SIDM01133,-0.4899853309582477,0.30669102849851165,0.06364753500511838,1.8498733074811464,2.0058992804611546,-0.9065267714950256,1.7780171969462246,-0.08892959908271825,-0.827020729422234,2.210988064501112,0.92262784369913,2.47258152206929,0.47286506328060135,-0.7936288575773501,-0.5753126721546784,0.77689431993876,3.1494357545073464,-0.8945122752650657,-0.1872364993842635,2.568090426090219,1.4699531956176355,1.185315992992892,1.2847215423393217,1.9731009518091864,1.6140474697595317,0.8476538313111546,2.4668523151731168,-0.26037272940239375,-0.7519478856767126,1.8875595048340528,-0.7385435772163197,3.5112830084097855,-0.45871389458759015,-0.5427368831609365,-0.8309467781494746,-0.821213797740753,0.7578557803309319,-0.8459131094187795
SIDM00244,-0.4885301453849832,-0.17387735482927716,-0.22550264406650894,2.1734278878718203,2.3681670789465987,-0.9468319844930365,1.9203918808239155,0.22218554958555117,-0.8015653710906693,1.3137169823431074,1.5579938308469876,1.9906771328021393,1.054319879032125,-1.0065087382464946,-0.6939642837100296,-0.24427767726264157,3.685912497045841,-1.0729114976548,1.4008051039754892,0.8047029671269539,1.2331110410637072,0.6563660480359105,1.6273364780163055,2.5877330205907256,1.8618496493021404,1.1559476632122938,2.876361468637978,0.6959630486027908,-0.7001024480068142,1.6671644604924596,-0.8029956871981958,3.4654078628822274,-0.47717269694311726,-0.1411649324255069,-0.8332901620021655,-0.5616548210724509,0.47822575341419776,-0.8842790438345077
SIDM01161,0.07671015095161834,0.3515553178386737,-0.6864917297289473,2.320690716475556,2.5725939172744865,-0.9566804900177829,1.8505957067713155,0.7058457680136881,-0.7221019081595653,1.6011843508808645,-0.7233925024964367,2.315091042273472,0.6640376407374033,-0.617542396484336,-0.6763554550801604,0.017017373939740538,3.352863555849298,-0.6528859925601991,1.3029590854504614,0.9754985404502607,1.6195551300736477,0.7763793263112662,1.503258280761528,2.265395989001388,1.5145879881374573,0.7849331780595131,2.6272229790938497,0.14293522907040787,-0.7941471138374608,1.920299911448437,-0.9457473434533844,3.6669385739321836,-0.5807730959186663,-0.3589779439199245,-0.8615826685684712,-0.7858845760506123,0.8841995657583005,-0.9375368794629396
SIDM00579,-0.27553874860576955,0.21032176462396293,-0.4180629954689425,2.0606703136389806,2.5489817095300555,-0.960947813520698,1.862680729015334,0.2323322786421962,-0.7888664480146412,1.817532832668131,1.8101042147761313,2.388508235346354,0.7960349014236252,-0.8314511582923225,-0.8491773976162899,-0.5372943203780409,3.6779829175812595,-0.2706200396059207,1.5453129125962186,0.9079160612217082,1.2251962796420506,1.114324270856249,1.8269760619135207,2.9743932747170647,1.6261573993219165,0.8281908976958201,2.6727400170677207,0.6053170305161889,-0.36024656943000166,2.034226124512839,-0.9440786695539246,3.3253405056382763,-0.6647598900787522,-0.47198031747559294,-0.7115841969687062,-0.7983274609955782,0.9635273607300366,-0.9160301375711755
SIDM00699,-0.6093068455683457,0.993446995695888,-0.15910038258942463,2.0523452920771446,1.9916443071524967,-0.9651587826923684,1.8411963127871334,-0.21251045210202987,-0.7646426527011944,1.6044916341258024,1.1469229099567682,2.1956888444406752,0.5233890839961826,-0.8247320653272363,-0.765496456094347,-0.5524958282406596,3.6248437683471617,-1.021025112298876,-0.6327161150677311,2.2854049631727134,1.8461520904258617,0.9031012313065091,1.8359868572396958,2.045984636209813,1.5915851856366978,1.009324342260022,2.870817474361272,-0.11687982224605958,-0.851496468105241,1.9468147357617969,-0.8149318002509081,3.114415682175829,-0.6906657509268521,-0.4489972170267076,-0.8108508320012969,-0.8708627124464997,0.4236916848541136,-0.90633790653433
SIDM00721,-0.33764821672499834,-0.12685906353051082,-0.6055108405600292,1.6398142027587779,2.5044364245697985,-0.8857071707564347,2.1980869579381497,0.4285634219507937,-0.7219123879210383,2.3017466574626773,0.9123158857820314,2.065045643844245,0.3923618825028312,-0.7939929721699288,-0.7455212978218776,-0.42621767980082376,1.7065107835301532,-0.8672301513613668,0.6740508653106396,2.1147919720747863,1.4593867241994103,0.8173559217859985,1.2491456743478864,2.203637825203211,1.603079542236821,0.5696459778880728,2.4557735232251465,-0.015186104796833487,-0.824137329093694,1.616534234531019,-0.9678361781815742,3.3602851471907216,-0.6785627432997448,0.14267451543948795,-0.7777752476946311,-0.8337027141675931,0.4909208721306082,-0.9066859054874238
SIDM00082,-0.10140199276841913,-0.16804395203839864,-0.726594064322701,2.230484239802791,2.470333734858808,-0.9151658783701713,1.9042290974187654,0.5727016004213177,-0.8174212758431776,1.5787626856552568,-0.8232999286814208,2.086123420550974,0.37794526153166136,0.10605068984492406,-0.6973708735111053,0.35666170601461794,3.4842080512186997,-0.8954235821504797,0.7840840035617643,1.5291349675504673,1.8676734791248129,1.457474012262393,1.5649252820004464,2.2098850865000346,1.6154564091971562,0.3295078942776344,3.072598014454327,0.0945239956928853,-0.6386579023719683,1.8636433508555135,-0.9726874599739179,3.3362547294790357,-0.5200386145404278,-0.4196781002464421,-0.7224142841297847,-0.7850990208341355,0.7668026080486704,-0.898231879498124
SIDM00320,-0.36575390464926155,0.7486845653007252,-0.7263682769628294,1.8404408419469334,2.04541629040231,-0.9178310794220768,2.053213827106683,0.0443118707137365,-0.7893173475295012,1.7984676808693343,1.363885152954998,2.555809639681719,0.6544867940579234,-0.7662743328382357,-0.6037130309196431,-0.4766961096385493,3.2562307002625817,-0.8348221160477511,1.9505850262998983,1.6767088057229824,1.565901822846736,0.9767837882794427,1.163016542567464,2.649178203896022,1.8211502361971843,1.326864889362415,2.7847209985907067,-0.5436464786163089,-0.6208582407704228,2.1533848834254243,-0.898502463072288,3.2719026127331263,-0.6095364431057592,0.17954275371307432,-0.6948415643377408,-0.8756961940930165,1.098010049153451,-0.9617287074133413
SIDM00967,0.025419455102796085,-0.2949053580614231,-0.15375828107417114,1.631347610864742,2.4417750264148053,-0.9724353828428082,1.6885846262393958,0.4387471557770029,-0.7526319518344828,1.0198134988752168,1.191864864773528,2.500857845028222,0.8021055229672146,-0.8857919428301775,-0.48480810403097524,0.17200258275320043,3.597746736541085,-0.7985050374620801,2.5273754571282345,1.1741254585311565,1.5515071781436658,2.1546733952938464,1.8490099499748416,2.497933933643778,1.448019071111842,1.002438243038846,2.8927126960739957,0.04875388699078145,-0.7071586553732648,2.0384595068568823,-0.897711304959228,3.2106098625523973,-0.6724954797721295,0.43639661300202576,-0.7020945387189196,-0.8628579983781388,0.9321840697346112,-1.0030236566023278
SIDM00508,-0.49186714745740057,0.33095613224852116,-0.7082982143027433,1.384622433862941,2.0796804623633474,-0.9225801595012215,1.6217289141565656,-0.42996579548960256,-0.8166138083092954,2.363357566199256,-0.5219207808330304,2.5996576441800414,0.24083383082374188,-0.7371557553019051,-0.7922262726453544,0.48889743733692076,3.435933246892529,-0.8857783054026742,-0.579656199723995,2.340147916171952,1.7086200077019367,-0.6468555972089215,1.2233116498555359,1.9478793629094198,1.5257991969921436,0.9022379079832452,2.7591156254058635,-0.08532602706997977,-0.8377774180504939,1.4912815738386087,-0.8897373788764154,3.4389934192783342,-0.6656380770555074,-0.3276091899566012,-0.7339783211973395,-0.7934235258724197,0.960793524066696,-0.928717078492389
SIDM00859,-0.7540255855644813,0.14143376589832302,-0.6183831854888218,3.2433672379381187,2.745515966616971,-0.7350182092801048,2.0976056146744835,-0.024841440628175497,-0.5151887204262109,0.17547152118627093,2.190098650127436,2.7048645687118875,0.8091519049106806,-0.13130808767555474,-0.6636962055527723,0.04479851626877142,3.576010741614811,-0.8834447860641216,-0.7452948926665559,0.8920439664141723,1.3552482085786204,-0.04353862558554579,2.3100828914563087,2.62029238172757,1.3818557435646182,1.3236382670669105,2.9521610926925375,-0.7543848652337485,-0.7524038060583857,1.727547093484054,-0.7488468405892589,3.5387762960049134,-0.5491263728416059,-0.15973699887785753,-0.8007575296697378,-0.8520737585092629,1.1752983016846903,-0.8170822762224488
SIDM00393,-0.027084544342719695,1.3629715981091046,0.036292025145637404,1.6938814424568156,2.1091020544548456,-0.9810576402083456,1.7978567237157699,-0.15404691819914437,-0.7515639832928744,0.9106772581165945,0.2565376778020683,2.22720042746614,1.0697909320087726,-0.6510890427570133,-0.8367652933761308,0.7833571560583061,3.0906006688370264,-0.8642554880108421,1.851619387261162,1.627419732032623,1.5437962005525123,0.6503318859244024,1.6732024762590045,2.603851423982382,1.6578041041824991,1.6392778412301665,2.5853166176085285,-0.1652330209973108,-0.5537195255449338,2.11329302552776,-0.9851290919693401,3.3181924065599495,-0.6303751330090233,-0.38367445074639617,-0.8402313310035341,-0.8277228457196305,0.5671541246619225,-0.9795160711637835
SIDM01174,0.6489928103380266,0.13422267087891096,-0.43486992945851727,1.8959724008131347,2.335275697993315,-0.9293318530048355,1.907619930442746,-0.31089972092612583,-0.7370960777998853,1.7948180521755561,0.8103293797227299,-0.5430320709190827,0.6959247811583736,-0.8207850980034305,-0.8023490191261741,-0.37582999779631604,-0.7553092134420527,-0.3355881719104221,0.5084202244827506,1.7284673625620879,1.3445865161639736,1.34503514366493,1.1961387378293964,2.369078510830526,1.5749204969866546,1.0360125905180975,2.871950556146767,0.6560721301428228,-0.7855753181329398,1.964944689233564,-0.8452005016618327,3.543796052708034,-0.5793192872684932,-0.31245714710150085,-0.5855300339452209,-0.7690332375651282,0.93635284661244,-0.9140251225612743
SIDM00530,0.6997309389945245,0.9215874195480203,-0.27336924082770975,1.7982524774094155,2.329700183665498,-0.7606659082576424,2.1259752243367505,0.4958524148099262,-0.7494435766942588,2.0200987633551164,1.6536695112313327,2.042717012554285,0.9048421963969804,0.9111809216304019,-0.22086336457624117,-0.02942925369787391,3.243271053316365,-0.9379406103110561,1.9675855144999548,1.1986417467764865,1.2178665271558986,1.1073542819014413,1.4041336608162902,2.6479851392189104,1.7454042745547331,1.396449831018599,2.635206195779701,-0.3599236928426907,-0.7166059855056672,2.000441157127663,-1.0277284115128156,3.4524593090151052,-0.5829191364107833,-0.4077988003943807,-0.7195113715661833,-0.814663713061622,0.5575254273406333,-1.0032928374621113
SIDM01149,0.07746445339053323,0.25448453390920844,-0.7604595117435484,1.6084549551989908,2.6646320584570997,-0.9100719944722118,2.8938879078198996,0.6278671112039698,-0.7537908292065802,1.5121478425154646,1.2768253539137238,2.480255952325893,1.1957063595834971,-0.7853359566846019,-0.7856284815160881,0.14605704283223264,3.6535211290590106,-0.37465678954602966,-0.2621358754759103,1.7762002946394175,1.3980508141222765,0.6278484446169019,1.6241951777061778,2.2385801172133215,1.749601796313414,1.3827950254485937,2.93760846474608,0.6196349791330832,-0.74315893536751,1.994975004530007,-0.8251322683892666,3.3949773553416587,-0.5666587164177268,0.11432800100971702,-0.7001070105646856,-0.8595035917188091,0.6214521476922913,-0.9537320798076572
SIDM00243,-0.17145517624673282,-0.32164059711147325,-0.8003495457561977,1.260864551623203,3.138880346483432,-0.9058347512889942,2.083153890978441,-0.04487347998572057,-0.6747875180800141,1.372798312625012,1.440770603236206,1.907014134421997,0.18066452921095835,-0.33377848350889966,-0.5146985996543803,-0.40827843007618625,3.764006594906009,-1.0131471726384589,0.5649135894311041,0.27273328617098086,1.2111827354606628,1.1348742187554473,1.766153971329949,2.4921639728257836,1.7137364664514423,1.4223868732564884,2.628370418369889,0.0996309713598433,-0.7455146620496026,1.8942791555251632,-0.9650252561296466,3.4537210550077075,-0.6695262937897237,0.13001763733895078,-0.7078058910167989,-0.4853457309214323,0.723270403785405,-0.912092380173317
SIDM00176,-0.29579928415019385,0.635900934549028,-0.8733061508117851,2.1385397573413054,2.502244043894286,-0.988486469346187,1.6014590107838296,0.21848304066622276,-0.777928606053128,1.1863603182985474,0.4666872043014056,1.6532186306761334,0.8170644053213854,-0.7701877502614343,-0.7633284977418452,-0.37175836003812907,3.1760266688841297,-0.48944638578788563,0.31885422744527847,0.7999036153342699,1.487695204241523,1.1350730277588035,1.495774375797363,2.4790700752845645,1.6034836285051424,0.8023751778294153,2.620178463981866,-0.5554025805667205,-0.8111150656743454,1.9144466084397915,-0.9099396763351107,3.6408722465191388,-0.6919234562057296,-0.5679381703063991,-0.8136950701121004,-0.8189447323791145,1.1073361721328332,-0.905864813305322
SIDM00422,-0.5256758094426546,0.6775656836339328,-0.739076212799748,2.822426088892698,2.7932149684767347,-0.8899542023921324,1.8090250824004646,0.4255099345248468,-0.8463224413657744,1.429792404547616,-0.6437291184853893,2.323133994780677,0.5733532392048695,0.5800332690021718,-0.8540837113428019,-0.3493593230571192,3.6653960687856437,-0.8487584399905753,-0.7546647683895094,1.2264807862282163,1.5940501285671709,0.8066782043524555,2.254395323268613,2.453746714455401,1.6804838124187798,0.854113312102342,2.7926539028955104,-0.5052939626511367,-0.8410815847166074,2.2328359845945283,-0.8421002153129971,3.509976980163765,-0.5396652100841158,-0.4044938920189908,-0.6082343522156163,-0.7690272937262276,0.9712106358360743,-0.8925679478852953
SIDM00532,-0.013872258502713038,-0.1786758330601671,-0.5110422324871404,2.1091108164363632,2.5003825564168984,-0.9008489521842559,2.1329281651644605,1.3190589352784823,-0.7989359869965394,1.4197169246276704,-0.7582360680580329,2.4909311751247976,0.683272731279822,-0.9219424143394437,-0.8201327496626737,-0.5085554217241987,3.0624976364373255,-0.6736210137588857,1.595816039633529,0.7527815540214622,1.355978480113327,0.80958007876388,1.0051098006776586,2.444049128481555,1.6926751063881356,0.6533130847924074,2.578759698333203,0.1741086464744399,-0.646690006820114,2.0044890199739376,-1.0554394650564554,3.5147720609646615,-0.6216563372079096,-0.30026139329735557,-0.767527873193647,-0.9039378571216958,1.4265324388241152,-0.9568101505575216
SIDM00077,-0.09181929649222377,0.20607156182058026,-0.7166704234789695,2.27236514252711,2.5488833651806977,-0.9268246026314254,1.9107193590389084,0.4749631997597557,-0.7156488669287007,1.2892446284458052,1.0696029301260639,2.2564765672917746,0.7533543358859647,-0.7784555805476621,-0.6777804383642245,-0.4874292719164065,3.452786336061337,-0.7062094896825813,2.2294803509723238,1.0632187573606293,1.4333429395938735,1.9325364304359471,1.4007661631759567,1.6968761492186493,1.4803226221946932,0.8150521161488415,2.7642942510763593,-0.17828841972678597,-0.6033419599894763,1.8420247989421847,-0.8408710833878397,3.5832169713484396,-0.6891699291499078,-0.18976246332948332,-0.7549363691590575,-0.8742064859950517,1.087227918774866,-0.9386787463149497
SIDM00561,-0.4523945273419752,-0.3418486340529934,-0.7104567096615326,2.714832667038618,1.9290503079716916,-0.8845527939327992,1.945462519885182,-0.06227765392832242,-0.6720016130662236,0.8315531372786485,2.5535262735871695,2.8419962013527345,1.2361281333083638,-0.7922160502426966,-0.7761387915937193,-0.25056820556479975,3.471842186336873,-0.3254717589372961,-0.7198622911316604,1.0614884496153052,1.4084442950686944,0.37531619251699555,1.9718939260298292,2.500270150126496,1.454290807552207,1.8015516935468106,2.6679019444990306,-0.5673732692610538,-0.7312912780012727,1.4799401547723487,-1.0146969084922783,3.528664107692051,-0.5024041207660269,-0.11112474262580067,-0.8261195995372738,-0.8475550866680984,1.6724005859578157,-0.7172793324525376
SIDM00407,-0.7093591503337402,0.31019147953711484,-0.6707568603907982,2.75900864177334,2.4435161006888917,-0.8918745153453376,2.1118880911330487,-0.08754419615781416,-0.7148892348576782,1.0626189375437947,-0.009192327987294526,2.7217151619934428,0.6913743052635468,-0.8170968264012923,-0.855817411752253,-0.16252980925184365,3.6177859252521256,0.0450147182269576,-0.7117559636622002,1.6002248864867543,1.4380973981155605,0.1974869105917055,1.9227652287513541,2.7451182858403653,1.7552838248184566,1.0288499182820752,3.1553788567259335,-0.7498352362209092,-0.7740328736818478,1.7345924610185042,-0.764468216509298,3.324074640396694,-0.5396365379502861,-0.24881854565706005,-0.700003836891792,-0.8225747320069092,0.7809952959072392,-0.966331627989832
SIDM00631,-0.4887975808792472,0.8409431344061655,-0.7902700263871533,2.200756402684749,2.216169036541108,-0.9154065299278451,1.4071439818857243,-0.22452064746024514,-0.7561770149918836,1.8712679703522703,0.7874092820545467,2.0263865925844278,0.3591805458972834,1.155397333976588,-0.12689755204168798,-0.12537771356734032,0.3563157406178142,-0.8360696798161973,1.811069560239278,1.1591199265260745,0.9869961539966676,0.7945045240482218,0.4674564682428647,2.470494974643118,1.3001411843198758,0.7548641942707929,2.4241750872360552,-0.5094175543801264,-0.8395548576751698,1.783882233446837,-0.9102402525714315,3.1112719550881547,-0.6683622362853655,-0.24511569111457707,-0.7905623090579427,-0.8216148997151517,0.5024521296509075,-0.9829678958106842
SIDM00324,-0.5301801095558207,0.4426281455648291,-0.7755780512127433,1.6981846900318762,2.1399422869568534,-0.885223115251757,2.3025545691189784,0.1542907129884486,-0.6484652430271901,1.2497666628095572,1.1838711114075462,2.534741421512234,0.6008167661590199,-0.8533612019301499,-0.8248429392263525,-0.37689596683374355,3.7596767398374733,-0.8750758661199697,0.08524197669644974,1.3018309737508609,1.2665679374456293,0.7008287432411515,1.9102507401616238,2.5583283357566398,1.7926646500200398,1.3649417050892245,2.859021215026051,0.6191253796698502,-0.537203173248866,1.8875431203130253,-0.9695419073727358,3.4337933778453635,-0.5984828319813402,0.10713389350705489,-0.71799306184001,-0.8442639264774532,0.7587907872539759,-0.8762524604893225
SIDM00410,-0.5780832776189736,0.5943530185913718,-0.8162378167928669,1.624891961855382,2.712876175229187,-0.5840741220060198,1.9796314685278384,0.06227321922326345,-0.8506544131162727,1.461781085263116,-0.042905717522870465,2.2296407807515157,0.48587877561954057,-0.7990597270294828,-0.4523451364672587,0.9598269112810165,3.481277432710626,-0.736091501251626,-0.7875710825212308,1.190396004568416,1.2467129883499934,-0.47282295850285516,1.9948868815265755,1.8624263381393242,1.4475446522012905,0.8721902965064033,2.657051803814986,-0.7222981318750032,-0.8354137142473356,1.223540076022762,-0.8727972783793667,3.5961644623027724,-0.6705729758612178,-0.32003177386430154,-0.6960186311847283,-0.8324448125759918,1.2821025300462372,-0.8969426940838637
SIDM00483,-0.3720782400478284,0.546140321215864,-0.23648295380083192,1.8287073972434948,2.248326821244227,-0.9871585007768393,1.5488952354581829,-0.1190443850214458,-0.8143575596901237,1.414292759064079,1.3211062940957357,2.1040300218077013,0.4244046442350086,-0.27634385422688706,-0.5965243566764648,-0.3215213768237378,3.6127206950777344,-0.47529212550263505,1.967617537594817,1.1861651999960305,1.040533364580754,1.8713239488573044,1.020045693158619,2.515844876747209,1.4226375030361376,1.2078168585258653,2.9267465789589964,0.3319862621349589,-0.8408011255669013,1.5714972012032598,-0.9241330171950323,3.3595164717424826,-0.6872277471811674,-0.12511260570819763,-0.8284078348005106,-0.831046861842526,0.6263351985883638,-1.0074437445726019
SIDM01187,0.9208642676559052,0.6401925237406189,-0.6352277819686292,2.2657099705454855,2.3828982101817724,-0.9549517884761084,2.2338901513153853,-0.39207887581813217,-0.7563864426237764,1.6561817514766108,-0.001740932686000447,1.4966240282854057,0.7363619499695655,-0.7055229530148346,-0.18200557186063404,0.8636091273840204,-0.7165411421090497,-1.0300969356142167,-0.18972699781567573,1.1826936542357553,1.4792003686820816,0.493513725605501,1.7688123375643516,2.072142707413081,1.815121615664114,0.9224973377439898,2.634166430701164,0.05164584733807528,-0.6507223825825343,2.2558355122624087,-0.8417936372401267,3.2468664827752707,-0.6440812810510197,-0.6037449742724529,-0.7479846041733068,-0.9109330590848801,0.6240211860730233,-0.9462488756151928
SIDM00216,0.8897687359664856,0.7272350215600251,-0.3049658154753829,2.369122237845865,2.56968452475456,-0.6520822392677352,2.2520984511853555,0.3338061038386627,-0.8013482706776373,1.7394023662417875,2.1319791019319894,2.5210027146256953,1.0030086681667838,-0.5975986738124002,-0.8027201530976543,0.8835392878063923,3.5958294188560918,-0.6925533593884622,2.306925363476471,1.3513478088057351,1.7814261850295157,1.2250939715500817,1.8097586973838178,2.7144445556576664,1.9140188374713683,1.3049623414975833,2.855731901786742,-0.09502483671321614,-0.7051407333577894,1.970073974755138,-0.8152863838544925,3.5839859774420173,-0.5980649680752377,-0.14120913031940943,-0.7719497515284817,-0.8059587476100721,0.8303709113346046,-0.9863539931661072
SIDM00199,0.2645472011789233,1.8305369264644848,-0.605848281468951,1.7118420867370445,2.3239554591117604,-0.9401053942873475,1.895070706244853,-0.14632352949301955,-0.6157283872683126,1.2363602104798601,-0.7134034520160104,2.2068330923896795,0.7788610686404691,-0.9112543447382467,-0.7942823020097012,-0.4942673635116104,3.4629785573850063,-0.825118923345049,2.2030892322648863,0.7937424057244092,1.8735387092401838,0.1907929824382938,1.7610061828001728,2.0723260246355006,1.598626507687915,0.849308980071437,2.38643727324666,0.01905889049759125,-0.5517319203024827,1.885227711430687,-0.9127201975123586,3.4877369599072114,-0.6618220342505047,-0.18501599100574792,-0.7839509876067052,-0.8129097226034144,1.5491491374739648,-0.9269019603239236
SIDM00234,-0.34051023100593597,-0.1916772394294716,-0.12140866462169245,2.337052433961219,2.767994227880186,-0.8960444327355885,1.8600004260669987,0.16163805507410886,-0.9020503991843811,1.6804484635244585,0.613307507782841,1.5504614568326458,0.8946170504967849,-0.16715752851182536,-0.7912982813248141,-0.32862967075811517,3.347587058295419,-0.5912433434418212,-0.5277768962706619,1.3093559909948127,1.3423313587179577,0.941714669178537,1.8029416384127932,2.6035856993896678,2.1934797761855243,0.3760683821966395,2.7565921072590656,-0.4434636910277668,-0.7521816552943781,1.242030025008777,-0.7402203949365348,2.781820747296096,-0.5100857658003166,-0.13415652591487068,-0.7039690546289892,-0.8017452486247357,0.752865993061363,-0.9173399626522911
