,HS3ST5,EXT2,EXT1,NDST3,XYLT1,XYLT2,B3GAT1,NDST1,GLCE,HS3ST3B1,HS2ST1,HS6ST2,B3GAT3,HS3ST1,B3GALT6,HS3ST2,NDST2,NDST4,HS6ST3,B4GALT7,B3GAT2,EXTL1,EXTL2,EXTL3
SIDM00375,-0.9075113535324864,1.7982360128300656,1.3619193124336304,-0.9887596033503471,-0.9363051292734416,-0.5677175758953227,-0.7620972430466874,-0.40790245295618677,0.3620565096665083,-0.7524431139275953,0.12648213204150582,0.02618798955084707,-0.2510362147963128,-0.8036730150585645,0.9845440873381031,-0.908108501044013,-0.23447169448060057,-0.8515823391251698,-0.9284603955653276,-0.12407256466978417,-0.8800033416190042,-0.8089187317196801,0.6787445052169776,0.5670387863435772
SIDM00600,-0.9792213651093526,1.4412521341160152,1.9739586720572067,-1.0013541905601806,-0.8388947369766118,-0.606245794938472,-0.6876282316670608,-0.36470715329718917,-0.6885101325501084,-0.2898099006070301,-0.09165152276432037,-0.7603086902466246,0.017660919253877062,-0.8743511541573878,1.275814631078317,-0.8268226534150677,-0.06919741168561988,-0.8792142160394647,-0.7312232277246458,-0.2460948317055642,-0.8401691703255526,-0.6865783203541983,1.2570598236658441,0.9125518099884006
SIDM00367,-0.9889108205728598,1.3030764830760944,0.3906385168567252,-0.8834785297874027,-0.6987987196725912,-0.684826391731431,-0.5648534026953335,-0.4808539931508093,-0.738023234477966,-0.6596806583243933,0.7471691304305906,-0.25497087932487983,0.28359277421269086,-0.9162489318434652,0.9532566136598182,-0.8896228698880344,-0.283465705971349,-0.8921613139102518,-0.8453576881826891,-0.39503246257722213,-0.8385730463086615,-0.7389048121200363,1.5859426083408052,0.9360427205008541
SIDM00632,-0.8732403751860964,1.3894636691877338,0.393026924210522,-0.9746543297821174,-0.6595503384928393,-0.5856688543975465,-0.6683825820668841,-0.5141304664146712,-0.7899403047260238,-0.644121156929435,-0.038000800317654765,-0.6846081432009213,0.31886852435468066,-0.9004433975552951,1.1939891976995067,-0.8649600966764793,0.1039597598255589,-0.8966106332848075,-0.8569935180910994,-0.5257970262229924,-0.7708432573103526,-0.7189042632836918,1.1752092132050787,0.3988465618462777
SIDM00550,-0.9844654695397793,0.898106016463782,2.1436888319503558,-0.9659935803659087,-0.12070113053390397,-0.48523745119174033,-0.5160001558567212,-0.31369664937742603,-0.10068008307733457,-0.532705887308839,-0.09556682177280733,-0.44344239218875336,-0.0568385324235142,-0.6158256445572051,1.1191157572881527,-0.8965994721087835,-0.1597155130852764,-0.848120809666617,-0.756310114767971,-0.018696046961124733,-0.8809288775822606,-0.7610445671445007,0.794608843300248,0.1696239314681302
SIDM00230,-0.9152191659202871,0.642455464744212,0.8931553136047942,-0.972834754965311,-0.6336216300982714,-0.6670527729775727,-0.5730613935435017,-0.5296857018254579,-0.20181665312727565,-0.4824030691776834,0.39868679809962565,0.16821148482325696,0.25246324990648755,-0.7623164841482971,1.2454870910433764,-0.8911794331333841,-0.5144546843969697,-0.8681336460420969,-0.7222680129264238,-0.541249742380934,-0.7676174180487988,-0.7544866889047039,0.908830929485881,0.19264615887545047
SIDM01206,-0.09697317828161903,1.0278064305739154,0.5915083081163859,-0.9255469182154475,-0.19898819515601213,-0.6289585681697129,-0.747186760272917,-0.32955158493906367,1.0097012135909293,-0.6053072465062719,0.22061112881793699,-0.027179112539146084,-0.02746831020161508,-0.7119622943838697,0.3540644663833565,-0.4555744817111327,-0.3662890829602733,-0.8762168359614528,-0.8266348135390512,-0.6747832808634742,-0.6141264007961932,-0.7593715086313446,1.6649374203581362,0.658504381957863
SIDM00127,-0.7425383074370444,1.3219939455662,1.6353838102704548,-0.9137498298339242,-0.6001612213652069,-0.6963196120758361,-0.7320467282460074,-0.09157839446843392,-0.5725683164892497,-0.687462303212499,0.04862897610016657,0.5014977877250816,-0.09492364038475921,0.16723406213706676,1.1180397901821852,-0.8211120940757144,-0.33846542533134527,-0.8627017551477593,-0.8140543351014974,-0.16965646632163334,-0.8546082421718874,-0.787266311039048,0.6742100573948365,0.42415430163532813
SIDM01042,-0.901850763596041,1.2387403045425063,1.1339731412605711,-0.9434495666928105,-0.6731989400965379,-0.7073909699392211,-0.6276002328660746,-0.005875518350561263,-0.5941339453689016,-0.7744565828525719,0.12237499457097772,-0.6772465793682871,-0.058033389930509556,-0.8056942216895857,1.8495469908253583,-0.8801486467691487,-0.2980958832568435,-0.654429510027336,-0.8317792433304976,-0.16289700194717208,-0.5746430374857375,-0.7147679784171834,0.004822331248386908,0.12491411128745138
SIDM00491,-0.9035784469921452,1.6899687217067219,2.050669304211443,-0.9050456175676596,0.6806623568262662,-0.472310861607137,-0.7115791373597011,-0.5364736940560588,-0.40044184967376834,-0.34854742606547146,0.003628772122451679,-0.7924044421446449,0.05023263828553398,-0.6883577539224212,0.7886886674955178,-0.8829265802321673,-0.26347428595890393,-0.7093793851828757,-0.9285615408566326,-0.05871657414661036,-0.8186591441531391,-0.5944489586882807,1.2197861152359655,0.26976001864512966
SIDM00488,-0.9814557670097925,1.6193667540171575,0.8967600812291855,-0.9479723171520927,-0.8938195060073717,-0.5990240227052043,-0.7385141650449433,-0.3488987415264673,0.18071469648455374,-0.6834103326193799,0.008181315052688643,0.21048447679814408,-0.061391108527628205,1.3007321719195353,1.6165859159624223,-0.8699043837340583,-0.20583594738992006,-0.8065194957240652,-0.72002968637815,-0.06849385257624463,-0.8174727976909405,-0.8025960466581225,0.47213223401689647,0.21114024786924637
SIDM00190,-0.9058556627016529,1.265039251615054,0.9225989228780577,-0.9558634038599942,-0.6795536610523413,-0.562878821141407,-0.6682698650229973,-0.3535116729294738,0.009650605672656049,-0.6879030252655568,-0.061327170157142605,0.03256569543990755,0.5799575408059999,-0.7856114297224679,1.064776731023436,-0.8849162306195879,-0.30996753008056827,-0.92821165497838,-0.8479404474474691,-0.17814845828782894,-0.8789238633257377,-0.6266260285263797,0.6727616660139092,0.5485552302511542
SIDM00542,-0.9070176169171581,1.998176160806679,1.815261624823862,-0.9106777159813367,1.8405160637525473,-0.4893566614228764,-0.693292275337157,-0.22444233077646,-0.10235828269859915,-0.2922414611019499,0.12623326415159786,0.25446836892814534,0.26079775701018454,-0.6745170633395782,0.7828960815120509,-0.8457053236237536,-0.5852874325053987,-0.8429326032363904,-0.8955723052811576,0.27918086069038817,-0.8564079998247577,-0.672900241932544,1.5216545956338983,0.7240940635603897
SIDM00198,-0.9512569811182403,1.0396056771146762,1.2404183892816294,-0.7890124302505513,-0.7559235672207384,-0.7082614545562372,-0.5792911032496793,-0.48238300807353157,1.0961363197889973,-0.6942630371164806,-0.1746817592131386,-0.8305090740146803,0.027160818539987436,-0.8572737685160563,1.4224651338283683,-0.767845528670547,-0.418939014536016,2.09303984861433,-0.8856741176676141,-0.31387232107449453,-0.7640137484934985,-0.7261140983497273,1.3175249072479562,0.6113196350227778
SIDM00269,-0.9766347471716154,1.4217277922320972,1.0423415977041608,-0.7517300654811433,-0.8454289786988564,-0.687483990891757,-0.7294261920430443,-0.47969810975443183,1.176029759317925,-0.7291438664202162,0.12761232250638177,-0.8476683346457273,0.26101158929270896,-0.9603176404196999,1.1819928107924738,-0.9113018622395315,-0.42848715015781513,1.8455419594550933,-0.8336179444004282,-0.45004299614213067,-0.8036282277916788,-0.8099035805948305,0.9189251076430132,0.4171914809407048
SIDM00621,-0.8475796492445064,0.6317458885406817,1.007978897742596,-0.8615993813430138,-0.38932451508417404,-0.6526081388836945,-0.22744677736804705,-0.5345186988421061,1.2897288250983439,-0.7226607083315575,0.04402371316590173,-0.766306246504931,-0.24738085492423,-0.9656303170896372,1.3540089639504729,-0.8492388579135288,-0.3470824105144963,-0.2843440349193831,-0.9271212399428963,-0.3586014891512602,-0.84373957993179,-0.6705888193303204,1.229972461573809,0.5144656572030822
SIDM00599,-0.996483394440491,1.291403183519479,1.0595987550830508,-0.959176354135289,0.8202991995686904,-0.592764774740692,-0.6588272938509235,-0.3549734931507284,-0.49742795177839505,-0.11989567907320417,0.4917257559212244,-0.8198544785581225,0.13164524878200695,-0.8650802682509028,1.1516507655008605,-0.6549623295883941,-0.39608254406206883,-0.667177297355566,-0.9660954255263001,-0.08067612887811355,-0.9012022050909209,-0.41679248876123765,1.0023430414460217,0.5359594214195225
SIDM00118,-0.8905861109792699,1.0014815935444787,0.6358084534905315,-0.968717918628137,-0.7699217765058853,-0.6455848474849633,-0.664208717952903,-0.543654910502223,0.5271097483141435,-0.6947332101187592,0.049628094880732804,0.6676682474277775,-0.16938242020891864,0.10955874793310363,1.3594529657476273,-0.887452754065695,-0.3257210302081421,-0.8729331878658868,-0.7207735263106471,-0.20839279844975997,-0.7828098144968645,-0.7963502362204834,0.9554982671691774,0.28958456419364575
SIDM00596,-0.9144042471988643,1.0688563679315208,1.6394266286026689,-0.9517455055202216,-0.883107461288614,-0.44064852429190743,-0.7461180368220194,-0.3514595529887273,-0.39193323658634155,-0.7183277717308026,0.19134939575513088,-0.7979593914448415,0.3955633212493783,-0.8162085399491564,1.475190611007159,-0.8257669597245666,-0.22532915668369002,-0.7928021419358313,-0.8657183898270353,-0.07972052809310096,-0.8156931540553701,-0.8055671642906158,0.9638691551681202,0.8005255065307505
SIDM01251,-0.9506352785908571,1.164813355333268,-0.2168090065117788,-0.963378117411223,1.4538917221952041,-0.6913170448947337,-0.6254685209155764,-0.5234573182804881,-0.5243032330719988,0.06399257991432894,-0.21321300858533532,-0.8465499619877506,0.4620439314841794,-0.8814393146396057,0.6069013137623597,-0.8125983498053846,0.4254353415503647,-0.9242016897938838,-0.7792322332958215,-0.6903661203565372,-0.05494288556208773,-0.6818883271255608,0.6155849617446494,0.41832158953232385
SIDM00197,-0.9871389734831225,0.6444530345201877,1.208838518030731,-0.6824388803331847,-0.5768313458866667,-0.6720730477441703,-0.4748432419891737,-0.4726561771078141,0.22853281880494475,-0.6723634470216819,0.19695927296596363,-0.7582153920408566,0.19246043342734173,-0.7688808997619017,1.8515446977722216,-0.8658126840958339,-0.4104377511267003,1.5844220752493494,-0.726640535985469,-0.42142793059669176,-0.9009417894557474,-0.8229953887954463,1.2373054342469463,0.6727276824642059
SIDM00810,-0.9802166352102683,1.1798946304639715,-0.10765009998552802,-0.92846646014059,-0.8595350055651658,-0.49731045326836765,-0.5871139364685447,-0.4595046018759176,-0.6125869902134852,-0.7238244514325091,0.03519429238655778,0.36602857473244793,0.4802711339003721,-0.774281947436698,0.8794677047996736,-0.8589812241637776,-0.31501822827340975,-0.7225503179211652,-0.7322250948705574,-0.038323888208239454,-0.6586070345559942,-0.7407071175451045,1.0746532889312301,0.5709783095207219
SIDM00174,-0.9506714609300967,1.9871250722064226,2.441391474460086,-0.9035741370872981,1.3641956936295883,-0.3807320883912632,-0.737153478145235,-0.17008278281805814,0.28395887091940875,-0.5278527895116493,0.10307785101120953,-0.8191050366553301,0.44790980269787195,-0.8090907636499454,1.032348852246257,-0.8790739448344699,-0.2995367767066384,-0.8566565140020483,-0.841545994324941,0.3150024074138334,-0.8417256043283261,-0.777651853511709,0.987285081652381,0.3439841169977031
SIDM00487,-0.9575521051972726,0.6714725606286626,0.34281946165964816,-0.9440967229229572,0.15255230697374364,-0.7752885464297802,-0.6628779876968187,-0.6276794181059973,0.8071370748742063,-0.5888177276139026,0.09045585881802042,0.7188155751889872,-0.007406711187325932,-0.6260753199092632,1.3866566294076579,-0.8433879435079271,-0.26707066002271057,-0.7016179423182747,-0.7209232479254993,0.1302552431854599,-0.7942365104861514,-0.7153249908696709,0.7316844689092871,0.2861862925482601
SIDM00263,-0.9902739953497027,0.7655673673922301,1.464069641092331,-0.9231883991955855,-0.09866354476909939,-0.5686580569248478,-0.7117416801720344,-0.5133475345460419,0.8765098277866965,-0.8116882863771502,0.2328408112386015,-0.3210576090868928,0.28072574821446267,-0.8336393325691362,1.4295110155840633,-0.8219668561413576,-0.41699714253696774,-0.3310256086100571,-0.8426229370156829,-0.5610269643043254,-0.8362324734091408,-0.733240740443801,1.4370891020003986,0.8617974512650433
SIDM00277,-0.9458891141193415,0.9665501997488393,-0.9247425519533202,-0.9857383957277195,1.5222451961519279,-0.6526231036552239,-0.5981717274077745,-0.3645542110849624,-0.4024552995417333,-0.16097018753764344,0.04689976513264305,-0.7544252033570937,0.06428583584688559,-0.9222001462841399,1.4304369373978254,-0.810374544909977,0.2548805688605878,-0.7504012863860616,-0.9011657412175257,-0.0676645878817617,-0.710536473974107,-0.6547990121546535,0.45198326575990744,0.4706046284486941
SIDM00592,-1.0271007815221767,1.6069021102144678,2.2008688700858072,-0.9450817482886201,-0.4164811271313298,-0.5449595350213948,-0.7635172962606416,-0.452776461126528,-0.6928971222669036,-0.5833671952118309,-0.3563396993100405,-0.5914788482048259,0.2147290939793982,0.8090007290851327,1.049799427847662,-0.8761382132454618,-0.4199279076981611,-0.8604699608185465,-0.7998905936743191,-0.0014906423361354954,-0.837109397643421,-0.8171222298250963,-0.31760734017586384,0.9408644357002821
SIDM00496,-1.0044978887953688,1.7773799780851935,1.7347793523155353,-0.9128991050283605,-0.8294142538558903,-0.6036241721967018,-0.7964389485629496,-0.31558456495375464,0.038923333734485685,-0.6010763564966007,-0.023091666854129802,-0.8054180580452578,-0.06166092556362381,0.556835853543372,1.0076554237692457,-0.8017466084993555,-0.2955556589457573,-0.7663492651888751,-0.8046104266984981,0.32803238521146016,-0.841720230172659,-0.7276647452808348,0.5900294850065139,0.7530662128742577
SIDM00793,-0.8763570177504499,0.40364070807736124,-0.4215575469372846,-0.9475138145293771,0.1672132765753118,-0.6647749419618093,-0.6238093189478817,-0.6251182486782116,-0.5724466801504939,-0.6147462238842173,-0.08193565196178489,-0.6499953549075653,0.49136933313435016,-0.5798555139966519,1.2156648463302275,-0.8383269553583144,-0.3805595398276546,-0.5303497096293481,-0.8176637836328804,-0.3513339416206192,-0.7850500300034599,-0.7400144426653428,0.58325318262146,0.27324963354494697
SIDM00121,-0.9424473062411174,1.0003241249536317,0.0683226283438257,0.7448035834169352,1.0286518992558213,-0.6796261735665565,-0.6642323089733424,-0.5678279994352018,-0.7094297055279637,-0.6072948470038361,0.236176272166481,-0.7715016386770757,0.3699134033887818,-0.7998342781472668,1.2634681602711906,-0.8608570513993515,0.13736370212741617,-0.912997870688643,-0.8643842905674012,-0.536145196881451,-0.7571005436054031,-0.7422480626015403,1.1533801480364634,0.3436631037767933
SIDM00202,-1.0111414527471219,0.7214246773677416,1.217279375730994,-0.8720535252188318,0.38777922093591394,-0.6782063888296809,-0.5284186794782781,-0.4456822050533855,0.9691867891067358,-0.7456248075366195,-0.047230168908018504,-0.551880998789837,0.04541239963853906,-0.8485731048793057,1.5232261700373517,-0.8017387705448528,-0.2554973302119751,0.2940893864927069,-0.8076805825561085,-0.5604272707864475,-0.8642012541182764,-0.8000807642735418,1.4110335551198963,0.39556748742867553
SIDM00047,-0.9233485487956749,1.221972856999838,1.3502583709586908,-0.9598806606339733,-0.6450441420056074,-0.5093123437215125,-0.7750309113681962,-0.3247000088257924,0.7003873163620444,-0.6633333150757491,0.1754584429128109,-0.8086539294526552,0.044225391124382014,-0.8842265249976223,1.0981414779411311,-0.8812817682441122,-0.36351183470807535,-0.7777999463408778,-0.9155699515086956,-0.267623036121184,-0.809833870176504,-0.8031057810443906,0.8410010828392183,0.5253486768158857
SIDM00885,-0.927972492791906,1.347598740403839,1.4037764972807723,-0.986028992966519,-0.8575561339391207,-0.7114546569290646,-0.8005717779135332,-0.35301146979783166,-0.5079436583181757,-0.6807992941930733,-0.40251359866654784,-0.8081620768407413,0.06707235106559795,-0.7530146883007537,1.3579720064351979,-0.8685121421824896,-0.38588349686033463,-0.8517293204783951,-0.8292228070444413,-0.6252360288803838,-0.8216334611288842,-0.761628817668757,0.408208525076562,0.5343296709409073
SIDM00201,-0.9088270863609654,1.0988839818005296,1.1508095627535482,-0.7619082110702274,-0.8835869167053177,-0.6218630869266465,-0.6989143678397738,-0.5150797886116909,1.94923490284936,-0.7386888706384751,-0.04417772733428804,-0.7431128422426626,0.09433524152550263,-0.8415256189764708,1.614701585060319,-0.9100626626270794,-0.17361218183102514,0.4351997401427534,-0.8936391483580748,-0.5939198859101276,-0.8376110938503779,-0.7321306357561606,0.8955826062783298,0.34292786723453345
SIDM00789,-0.9601146872685082,1.3955186526449253,0.9613739535439833,-0.9185928533047517,-0.6914807267433426,-0.4788374603165509,-0.7481689558643125,-0.42922027824860676,-0.20180368485728378,-0.4668435513994967,-0.08522742030375663,-0.801516981482144,0.17032298376116872,-0.6330525828857768,1.1496742828677706,-0.8690127798328765,-0.36118334706512034,-0.6899289650225412,-0.9487355864083596,-0.11961611027350222,-0.7667873426195142,-0.7044873398378738,0.9617860727594011,0.5512332716813927
SIDM01248,-0.8519684023583903,1.1102857431506155,1.8654820811308581,-0.9345066502507114,1.6298674520534884,-0.6654918435887031,-0.762736321669448,-0.40609017045450996,-0.6003809316978187,-0.3777193471701664,-0.17236816035581773,-0.6622570824967022,-0.15327694876494752,-0.8947701887447583,1.0968957095589753,-0.9679876940411005,-0.3116827435140759,-0.8574956538898821,-0.7799105277255776,0.49448028781094194,-0.8250371239017046,-0.7699866748084224,1.0046077947474652,0.6334876533254057
SIDM00195,-0.919640092057373,0.9383202689661552,0.6115682656385488,-0.9511440775438451,0.6720343933531971,-0.6072937189646037,-0.6592367856348796,-0.46057290233477904,1.1082542785477405,-0.6930141253204689,-0.06416309841741202,-0.5825452448250036,-0.2800115216911391,-0.9640295881304898,1.4811699419045197,-0.6761846021223693,-0.4280292650808013,0.29127072909146234,-0.9085978594570776,-0.4902452202464998,-0.7828717382294145,-0.804844604161237,1.2181919854455876,0.6753030885098705
SIDM00517,-1.0240791921671875,1.868541786639294,1.4215393244177394,-0.9328252285116245,-0.07947283215513617,-0.4359557044676961,-0.719477049580086,-0.19752576129508154,0.2723697434556302,-0.6659568203666691,0.037718136041905555,0.17809196927012239,0.2785991506081264,-0.8294864259870794,1.3946909957596925,-0.40162495200947274,-0.13182893157243863,-0.8978063378095137,-0.7221356665590477,-0.06016002388864513,-0.7967403195304614,-0.7422051003422189,0.9328353687730634,0.2799033904156173
SIDM00534,-0.9241602790063542,0.7979259058830293,0.794659576683836,-0.917095077152906,-0.6542144532248099,-0.6180310729702297,-0.6772186329080029,-0.483315001403224,0.1254099832288616,-0.5546875002795996,-0.13597665423975455,0.15997605797127204,-0.2127874919917867,0.04625860649199113,0.8266789156625112,-0.8668266791168469,-0.4458409323017809,-0.8486029477666597,-0.7858900485939778,-0.20065224797522094,-0.7594145776571067,-0.6233660221922691,0.6189440014244355,0.274304850911254
SIDM00863,-0.9431618399404506,0.869176103511337,0.0034151103652573607,-0.9404481014933562,0.21713812709890276,-0.7052547459182041,-0.6050633718219665,-0.4236506745784384,-0.8791629243121848,-0.24559908663798377,-0.025171249672583225,-0.6657560463247784,0.40676353272110366,-0.7978097507411239,0.9994326134683669,-0.8025212709041578,-0.46233407770683893,-0.6887593615963591,-0.7981268592600098,-0.18373725707706698,-0.7340416529907939,-0.7143710663656904,1.1869184422540873,0.17400965288974016
SIDM00211,-0.9871989877017852,0.8094924428498216,-0.7601600896525588,-0.9210409884988568,1.2266130259422292,-0.6828308080388691,-0.7295021290915255,-0.6206992647643732,-0.5861035610609978,-0.2654752782567704,0.21164780700668917,-0.7798311396364577,0.1165039575153458,-0.7436490010848144,1.3130766413125596,-0.816767084919442,-0.2942315702440807,-0.8083372476459648,-0.8720631468551716,-0.2678756874818345,-0.8293505713335709,-0.6320913167916218,0.8480319100734092,0.36750444685764394
SIDM00539,-0.8653717245902557,1.3933798615496766,1.7669159446253875,-0.9314027178697052,-0.03883176286561171,-0.43611891732035585,-0.703647320233296,-0.5313576448100489,1.3600868796040637,-0.7210406562854276,-0.2876296797402193,-0.8539050950432606,0.6230222641685069,-0.3587500480377034,0.6480258657917226,-0.7976755258635585,-0.32805751804190286,-0.895194471542248,-0.7984119534580084,-0.5587757362173881,-0.7436074251208887,-0.9206218585092285,-0.20145164618597478,0.1466982598915476
SIDM00875,-0.9875720386496668,1.408524210740763,1.5505388663262551,-0.9786544296917219,-0.8369441019214411,-0.604337617768489,-0.8248838065418291,-0.4486259301799628,-0.9277296185772647,-0.2990125689441442,-0.3573350623286458,0.40774364486005876,-0.20413048945877968,-0.03030589938361876,1.123296849898198,-0.9060234382341044,-0.07246911038309212,-0.861483578550044,-0.9519299692337274,-0.33333659649287883,-0.8416895417883091,-0.7093102683411496,0.34330955384140605,0.39936606859021234
SIDM00679,-0.8891787953702873,1.3713594019150968,2.1799865265074247,-0.9931825643988741,-0.57210473141899,-0.6775441441402246,-0.7085856677060072,-0.15964376435502062,-0.4956432832378598,-0.7138711244495397,-0.4575855765924758,0.9722565818592043,-0.0828217838353497,-0.6836335066226488,1.0044771214764359,-0.8808595227194529,-0.21503101798395743,-0.938387786731406,-0.6931079720816806,0.09261770066296499,-0.8497828194708594,-0.6496369123179869,0.020908778855952864,0.050950538015268027
SIDM01146,-0.9470740248263999,1.3701437171897937,0.6326146675465126,-0.9612850422011094,-0.7166977730084527,-0.5836429912443275,-0.7245831596546747,-0.351795117863404,0.07123100986560597,-0.29933314776706593,0.16424282378662358,-0.7835830724658488,0.12378374650373365,-0.8430715630869354,0.8405195160023987,-0.9219930971068225,-0.03128038533631855,-0.7001492514151703,-0.8920711297987389,-0.04819783883482662,-0.7826067814367886,-0.6706025736517187,1.21299134103379,0.5329364516300283
SIDM00156,-0.9791033808464915,0.8676323573331806,0.8026811738473861,-0.9909845843602636,-0.8185408331195534,-0.5869720856880162,-0.7802250445906226,-0.2903536780993676,-0.19027056411905768,-0.6051354796584458,0.07535929578912433,0.5830503418214844,0.5655851577323796,-0.8581664622963989,1.5707408069955016,-0.8428133964602725,-0.23090088788646812,-0.8501562213037915,-0.727054908153739,-0.2609852411928234,-0.7401595433169084,-0.681743683371299,1.0899299454580822,0.564001025576753
SIDM00420,-0.8841180762559749,1.67910934736206,1.8355732102490223,-0.9406250765725657,-0.8678012429764851,-0.4549625854303727,-0.7210178775002533,-0.1616701647554008,-0.5680729632653051,-0.5915429094276375,0.21535951933413744,-0.8405480848713127,0.08394217596893913,-0.4211769759196317,1.0444419213197718,-0.8880732730966073,-0.32392761679459336,-0.8468957630038858,-0.8090340562962384,0.13857027398743965,-0.7971501860564473,-0.6068847347607507,1.3443729500325776,0.41287474679864
SIDM01145,-0.5759802547808079,1.6449896859220046,1.1662112222941403,-0.9489127871735864,0.7615341092692784,-0.7327306652230138,-0.7250893655596367,-0.5687422699603493,0.5761290059936746,-0.6847940617485433,-0.08027248153648665,-0.501596699379826,0.15314832996868596,-0.7184878904598054,1.1642933152893646,-0.7701304594325777,-0.3249767696221434,-0.84726247075132,-0.7181543796497737,-0.1556032262419777,-0.8036832443269539,-0.7550761079763825,0.4756048644425368,0.44724782497326837
SIDM00256,0.25793313287610564,0.9378318074551573,0.34786428109591033,-0.8599503992043177,0.7640919033977306,-0.6534297880288185,-0.45495397476853533,-0.4182020756124786,0.039635456846371285,-0.6418656661311303,0.058915233615983297,-0.7959960088009777,0.40098035592231684,-0.7605294849023692,1.1583513050573149,0.9353517305856198,-0.3704627837831219,-0.7865720050987254,-0.8290753922910734,-0.36702451675854936,-0.7680672115633536,-0.7815237157319358,1.3507128082254047,0.8403417044697679
SIDM00444,-0.9083923903381314,1.4395620985262643,0.7021643143523966,-0.9088644795944579,-0.8046913117869877,-0.5856558402726599,-0.580699200202454,-0.4877625836169035,-0.3325319472518027,-0.6824761311830474,0.19344654685869203,-0.7223130135199902,0.5193448660529041,-0.658712801920253,1.1399860506489214,-0.8992688756113527,-0.019591183019792624,-0.7870145910377583,-0.7534850230950996,0.01581939220112419,-0.78824981636693,-0.6564453284493446,-0.2777920442167908,0.4072732250286164
SIDM00137,-0.943957143909347,0.9735998431168643,0.7844534455242356,-0.8505562767240538,-0.2583120059339849,-0.6175125041415626,-0.7642608375168317,-0.5143752575610461,-0.4277535416937074,-0.7023811641987537,-0.08852129689163372,0.8193051622087635,-0.05605149825952361,-0.12144615458803637,0.9524429997371986,-0.8549724298270832,-0.30804701767003645,-0.8563137890894376,-0.9148032489202366,-0.03623868929009807,-0.829720532734922,-0.7666056074828246,0.9015132646916696,0.1730791828866318
SIDM00569,-0.989159213327063,1.8700597812324538,1.9622868889761635,-0.9246929561933204,1.6846515477204937,-0.47607194823073634,-0.6970569712126453,-0.3207276241410725,0.10207651992744293,-0.551063183116789,0.34382496022855175,-0.7499391231562353,0.18514866216949905,-0.9518139951919118,0.816024643198606,-0.8401038725400158,-0.36417959034812897,-0.7096658211655702,-0.891183342088279,0.03976758452034363,-0.7724068835732069,-0.5581509233440966,1.7092620076775265,0.4616325223519694
SIDM00445,-0.9879622475912808,1.853422591112954,1.6482667814759253,-0.9700516324520876,-0.6813176352089048,-0.719222566327299,-0.5384267357704353,-0.5899784765048962,-0.3665260259689922,-0.6522122017618772,0.27132428945967924,-0.24313389555744333,-0.43538486891090045,-0.5956465391146782,0.9940316676633263,-0.8875580066358698,-0.6149468985915163,-0.8500385527582857,-0.8466216041449056,-0.4352742165037458,-0.8530910536543248,-0.7772242207214032,0.5981005362617979,0.46312718032947153
SIDM00094,-0.9336587113938288,1.7533097275926257,1.7925305669961271,-0.9821363579990092,-0.7690254410310814,-0.6070248331982361,-0.7286754708314888,0.04626965581118612,-0.9004357907742387,-0.49153353927104293,-0.08314657612650014,-0.7752952629996744,-0.3165911189525371,-0.8129973838965965,0.7568054926229962,-0.7906721265558689,-0.4013646930455173,-0.8076675563933348,-0.6387397019852395,-0.04409984519212943,-0.812363451377562,-0.5785058265970876,0.647523714916388,0.15299959942479274
SIDM00576,-0.8676754728280726,0.7839085325766543,-0.7118125848236573,-0.902250815943598,0.6394345843300498,-0.5595652271733109,-0.7120051945146029,-0.4898865403367682,-1.1228661378222717,0.00950458069975086,0.2196681809616009,-0.7973409995398509,-0.08740798283395591,-0.878965125274445,1.2540456960800614,-0.7928833932304225,-0.05722982438912081,-0.7378846160093983,-0.8059169558700374,-0.37166088647132595,-0.7147769936055078,-0.809319088798156,0.7998870192526739,0.2267623501015841
SIDM00257,-0.9341686898984196,0.6789459934385178,0.5488372470755244,-0.8996035381520473,0.48999862999863614,-0.8016227334603748,-0.6247410385095121,-0.5466130301833606,0.28983840738628713,-0.7191873187912451,0.3701846330968927,-0.27411137343532405,-0.1564032304115993,-0.8486711395124468,0.7159573132037984,-0.8554798080987918,-0.5325502790648615,-0.9079594378723105,-0.8388818583744934,-0.463568947017746,0.6088855308023309,-0.741597464726833,1.6963996277446654,0.7408705203526417
SIDM00835,-0.9464730528035842,1.1586557508957167,1.062987224630203,-0.9540363614222519,0.8684290118420028,-0.5954535941774972,-0.6511849980573462,-0.6064881738458018,0.11923396119460547,-0.77545683683892,-0.11887892994587655,-0.8068977862669074,-0.19052845249206757,0.2659485597789971,0.6878465773886058,-0.8669195908237217,-0.4446818158222372,-0.7628326739759033,-0.9132468387092911,-0.15352286558633244,-0.8433422836608114,-0.6090665868203842,-0.5569438408984724,0.03487253265092971
SIDM00781,-0.9768066526814491,1.401665499894927,0.9907982055834053,-0.951465804293972,-0.6804826098702913,-0.6638982480564215,-0.6481004938924325,-0.5946806263766573,0.1544531981040854,-0.27503705772387116,0.031340886331270856,0.18781138845358136,0.06611669940056593,-0.6129242992195009,1.1068779295690083,-0.8829116093566114,-0.2053675685909324,-0.8433581678423216,-0.8277349225534489,-0.3759454348669185,-0.8279434063003137,-0.6513605642147935,1.344728657582364,0.40739136775543383
