,SPHK1,PIP4K2B,WASF2,PLA2G6,VAV1,WASF1,PIKFYVE,VASP,AKT1,AKT2,PIP5K1A,AMPH,DOCK2,PIP5K1B,ARPC5,AKT3,ARPC1B,SCIN,WASF3,FCGR2A,FCGR3A,FCGR2B,PIK3R5,DNM2,CFL2,CFL1,PIP5K1C,PLA2G4E,ASAP2,DNM3,PAK1,CRK,CRKL,PLCG1,PLCG2,PLD1,ARPC5L,PLD2,CDC42,PRKCB,RAF1,PRKCA,ARF6,WAS,PRKCG,PRKCD,INPP5D,HCK,PRKCE,MYO10,WASL,PLA2G4A,DNM1L,MAP2K1,DNM1,MARCKS,RPS6KB1,RPS6KB2,ASAP3,MAPK3,PLA2G4F,ARPC2,RAC1,PTPRC,MAPK1,MARCKSL1,GSN,GAB2,SPHK2,LIMK2,LIMK1,SYK,PLA2G4D,PIK3R3,PIK3CA,PIK3CB,PIK3CD,ARPC1A,PIK3CG,ASAP1,LYN,VAV3,PIK3R1,PIK3R2
SIDM00098,0.4153279726594751,0.2836403842865487,-0.3077391306707392,-0.7388703701419148,-0.7586218323277806,1.0574558822189601,-0.5687002771050396,0.5930945858807418,-0.1589299914649479,-0.6708840724550083,0.35488277878915925,0.7748156478751841,-0.2529394434447761,-0.7586192739757933,2.249370625673523,-0.6308758124179298,3.1060963025404567,-0.7958482569239864,0.2747279601006021,-0.5941716038912054,-1.003177835929941,-0.8541342663426599,-0.8478427138862007,-0.07581887733477968,1.21402298069624,2.1064038946000507,-0.19381967255723676,-0.8245711665358659,1.5604585419508499,-0.7397498178760075,0.8924957869046379,1.2861604573019143,0.24913473004701592,0.3230023779792916,0.1106998377987468,-0.24978198195355786,1.7540073113266397,-0.5310873289101297,-0.09309771581751475,-0.7593485237630189,1.105522053320851,0.665712107089428,1.6200077485427635,-0.9278235483671481,-0.7676440311455066,-0.18033162727559907,-0.7853260114613846,-0.8058693842381921,0.24339683486941507,-0.10741982002206941,0.790026905255516,-0.8461483251205488,1.273232483411812,1.3068758587456268,-0.0238051974793776,1.9326522109093818,0.701780882491175,-0.12861285512654116,0.06889092850552987,0.3043844854751119,-0.7977520179223628,3.237779966080737,2.7846333716013927,-0.9317258523690807,0.45912016079758144,1.9157588528774432,-0.004777932859963126,-0.5037634028227499,-0.6864433531257456,-0.45397643905325674,-0.5460040899468703,-0.7592578285997295,-0.9418860728249,-0.6512429962791757,0.8515901817502423,0.17596570516696397,-0.3846227482318617,2.8097389677514175,-0.8832652758626194,1.7860581466813328,0.8910788951698724,-0.7279088253934431,-0.435137947832969,-0.16420752704121946
SIDM00225,-0.5181319461740125,0.18035798155195001,-0.13834618506796179,-0.6873597157993989,-0.8010257527829866,0.1584160166009037,-0.5333500871579425,1.692858815463472,-0.12032069319968533,-0.48940933136072684,0.2807722745934557,-0.7856235272793933,-0.8125164701215578,-0.9021277291433181,2.044249369359139,0.00327414136633282,2.9074079502624635,-0.8973315522055382,0.6897911674965319,0.9458839029925165,-1.0030502760022653,-0.8204315973001353,-0.8339691836356542,-0.344813505977086,1.2246988149579274,2.187144718097687,-0.40966542591768035,-0.7226092096174905,1.0956580943044658,0.4266221683873318,0.9581369134186575,1.143653609700321,0.3697290740886104,0.6773349592321166,-0.5021284841151514,0.014857881631695588,1.4811726788046022,-0.5291692967237279,0.0021939042070368447,-0.8488476625423591,0.8348573535582411,-0.32273940766304543,1.9581332021363897,-0.9387819967843557,-0.7962875933653063,0.42094688096303706,-0.6762954628710176,-0.8717879082403512,0.22770011793802603,0.5491963831482639,1.1740932644117528,0.8065033107138745,1.5068392743929877,1.7672558841865322,0.7862537353485974,2.1680457628990872,0.45185664907880424,-0.3081026674669039,0.1897552634588644,0.42574360123698995,-0.8627009050561626,3.272467268132358,2.56435910851763,-0.9391039106606908,0.5101479725257008,2.9280432940517103,2.009777203944233,-0.44167537225876763,-0.3624966141329671,-0.5430606129843571,-0.4040638116093284,-0.8075334414899487,-0.8696578028867071,-0.31956181662508887,0.6432993664700564,-0.289436664838999,-0.4259825966617104,2.938962979676921,-0.85038006208633,1.35329376510301,-0.23106446832673724,-0.7369502176505911,-0.2771121420304421,-0.4603573061973098
SIDM00846,1.3883201919184702,0.0849536538289492,-0.3920475086536567,-0.7816542294981876,-0.7837981445354802,0.33506712982268383,-0.581049207058979,0.9152017217117867,-0.2132189230298964,-0.5416768291323578,0.19211061391582399,-0.7834064143121875,-0.8194873739440873,-0.5321681887725092,2.1875545471567657,-0.8366500827076601,2.384707643052645,-0.8807736708866578,-0.522147138237545,-0.253832162855843,-0.9341135574006431,-0.8364066344068947,-0.7286019215380581,-0.27517620963824974,1.4646894685829337,2.090253813108008,-0.45178622708682814,-0.7131397259764181,0.6682329237317232,-0.26189823862637707,0.6346470325630564,1.1213823962238327,0.1300331654809389,-0.12929553963851775,-0.684611185447512,1.0438393488639033,1.906644620759329,-0.441121871955784,-0.07547803569744804,0.3937068401889022,0.8698531163205813,-0.28414790650247623,1.6581584941746244,-0.9500712582541815,-0.7174047400905132,0.05956031227805011,-0.6445159689452875,-0.8465987610790443,-0.09154114416724439,0.6335790220820303,0.912113984058899,2.064303042368972,1.0391237183223558,1.8566577901095587,0.898051901036815,1.1129059609068057,0.38865674258383404,-0.0365660999766135,0.2137583810972708,0.40456292514070263,-0.9189196023082534,2.863479698090037,2.32043600654032,-0.9661897914776875,0.3639110576930663,1.7281056847083638,1.7271746655965656,-0.4745378904925864,-0.6771371303949906,-0.24734440692668222,-0.6541033280883684,-0.7948877774458095,-1.0035714456322646,-0.06271061018132987,0.3009842739833732,-0.288815158393606,-0.7489569632522669,2.2902456557600934,-0.820596360725214,0.9177728680179793,0.31046413752529495,-0.08274049532416776,-0.539366920455228,-0.30207525946749875
SIDM00291,0.582226404268677,0.4057454563561747,-0.09250998024475235,-0.015695636071887897,-0.8375873557215547,0.09517962994652987,-0.5291475110310189,0.8153777214032724,0.19571455103036073,-0.3319020096946334,0.651105728526275,-0.5256903917123945,-0.7754958984907967,-0.8081821371230876,1.7798828711000443,-0.16736406499652842,3.1267286139995165,-0.8691309668499205,1.515093754825133,0.7248288865765554,-0.9160353898394651,-0.5905916210894875,-0.7365915933005378,-0.3891790380170677,1.2246514312871033,2.2656926797004977,-0.5163645993424326,-0.5551675647266747,1.1377854479546923,-0.6033639570980552,1.009254934815547,1.2496480939823686,0.33837535589629253,0.6652808427630261,0.5307139353125314,0.6530063624917466,1.3401852036086976,-0.4577549414095905,-0.024928060485397863,0.511977753015404,0.9796559767371458,-0.5639027357226977,2.636303156066606,-0.8576902402108896,-0.6818573122373017,1.2081067195113022,-0.7992563885338795,-0.73563172813391,0.7654677606382082,0.6377571817711994,1.167058977818785,0.37134718038988623,1.0395687183417566,1.6589398477165531,-0.5184302380606457,1.1513951852825863,0.2429120497853647,-0.05065568256302875,-0.21448891126352765,0.8556571961413694,-0.8121666830231802,2.8958976096733102,2.344315854474362,-0.9040334624088546,0.5321205356572491,3.003241738343086,2.122862791903168,0.22446122317224515,-0.5497064613194323,-0.056254378095255596,-0.5745482821658342,-0.7633472900281466,-0.8664642505947211,-0.6587730241746428,0.6758468981090971,0.7973915424442831,0.019775914665252674,2.532232936030681,-0.9451146794788785,1.2044307817021462,0.4644223565149844,0.3473886948377171,-0.1357513311775369,-0.25954488834721806
SIDM00520,0.7194636603979044,0.17248297959296255,0.07031106303618535,-0.7274458808266349,-0.6516954204104655,0.2839221299447096,-0.5456403476942,1.1889160914682555,-0.29195671144782676,-0.574813865969313,0.2291907991610855,1.294439849826947,-0.9256476573604597,-0.8314211777754952,2.2997692925780675,-0.10742363391901054,3.0848943707515817,1.1623734141481021,1.175984421744233,-0.7121065468103442,-0.9252833065822995,-0.8471320442967333,-0.8314140434830632,-0.3717347442335758,1.4082855383284407,2.1861753310787617,-0.20464433953742614,-0.821824842136607,1.830531228357491,-0.7601970490568244,1.2000883313368136,1.1694440044729686,-0.06273058492724293,-0.057471505780043806,0.24461816978747378,0.1297970988465772,1.6251881487230415,-0.5796319551231145,-0.05351445328619971,-0.7736898172630116,0.8454594995210262,-0.09266788333177609,1.1204841978308047,-0.9358623202443465,-0.7610415022968393,0.0868010164079781,-0.7277917923427337,-0.8204421653205776,0.7075096210514312,-0.4282855782442584,1.027631946363961,-0.3956605173104304,1.247034623548922,1.5191012332163636,-0.6899506803961483,2.1669136168080723,0.47460895543562603,-0.1393307348622001,0.16797577054679264,0.5000866377405552,-0.9073545500589902,3.1388123308128817,2.6107510648389716,-0.955433827894502,0.26042457304454064,0.7878123920560388,0.8598981671534711,-0.3285023366187452,-0.5894532832100456,-0.49593849328019474,-0.5429923916225496,-0.8416853073217663,-0.9430093213316778,-0.7648242114555972,0.9489371145890182,0.04872946486551291,-0.6088840333322989,2.5304992808271254,-0.809002244635813,1.6949079433135932,0.6223102629007478,-0.7769223264928099,-0.22277964900335825,-0.23402885410095514
SIDM00003,-0.07263362716510857,0.1550110264398065,-0.2591228735030334,-0.4925544208544801,-0.7323018067350604,-0.0944034277483097,-0.6144405313786903,0.9984948279756031,0.06914677644384426,-0.4979858267327193,-0.0828375577132608,-0.48332276509009225,-0.7610937139702204,-0.8163679303112646,2.1102801989638205,-0.2551297332924865,3.2616664800610518,-0.7690202829770914,1.3423478542905154,0.5399777587129269,-0.8376640354909668,-0.8184763783010871,-0.8020179127306238,-0.3288296344974806,0.822650253491395,2.2930666798861647,-0.24960117878963725,-0.7579881970177896,1.146246231311801,-0.7279796922599835,1.071024716873295,1.1541856688643153,0.3121773971399354,0.5384967390911175,-0.17719639485425942,0.3212049846943847,1.6395082292847425,-0.3957938056134486,-0.06874256524207686,-0.7810375137376369,0.6530757342323101,-0.6506165646414338,1.7092435029054578,-0.7527235902736057,-0.7206777514485687,0.9423488478845797,-0.7487671641798562,-0.8223231860999032,0.26357836295717135,0.5494637353812989,1.2231399237054263,0.8310330837124218,1.3320492360038327,1.7012680244644953,-0.5834088598439929,1.6527103751972145,0.11598773546454232,-0.3125105815689258,-0.12954540538493692,0.46660514256326746,-0.8752805919827913,3.2206767787498083,2.459633183065542,-0.9521297967407991,0.7243979395425967,3.030575690862918,2.0698562159776497,0.10408235524441849,-0.4282326666548969,-0.14246138739599934,-0.474829727195201,-0.622349344790516,-0.9343395603390705,-0.5000258795066411,0.993463517123065,0.5307492349086849,-0.4551687594131406,2.827947748050312,-0.7573812995678978,1.4300125694685741,0.5086542600374623,-0.7159782309379242,0.007774037385819338,-0.25041751802124634
SIDM00136,-0.6778078727225102,0.2779317321013116,-0.32484791483043274,-0.6767755927882515,-0.7854689187958858,-0.01570295727814747,-0.661929291770366,1.7073027909453942,-0.20366846679216194,-0.43544298751278593,-0.02717314012692243,-0.8639288063424065,-0.8460617878476344,0.5337596778121451,1.8902503898810439,-0.8153281538941863,2.8552420881316958,0.1875141529998513,-0.40833331979271936,-0.6547052721117153,-0.9889171525892658,-0.831259178925467,-0.8366041470975958,0.23305826547500696,-0.5940242732582038,2.229228573985702,-0.36203579241681744,-0.6180295608149703,1.8857770471669404,-0.42466622144305394,1.690650786334635,0.8566215334878936,0.7163701526808661,-0.28939731316290374,-0.3014197573210242,0.5625288042141836,1.6839344548915514,-0.5357623359190068,-0.18414588898550363,-0.8693325448539425,0.3315127066929042,-0.09879023611518825,1.8098233852384662,-0.8274396975075556,-0.823848860888974,0.8025491132979019,-0.6736386649814776,-0.9244842846969167,0.2904682724821028,0.48337755248682607,1.245740911781473,0.6239122274351467,0.9060663716171254,1.992879827711926,1.6895450175950328,1.5701527674416131,0.17356662844622864,-0.10160386880581271,-0.3063094254491199,0.6507892655995077,-0.7977498445446135,3.098987005421114,2.6566406803841827,-0.9718510852035518,0.3851481893824864,3.21198741119048,1.7329620964338046,-0.6330300500997766,-0.17451304969652018,-0.4435971152519445,-0.7370066393229048,0.6200597397092068,-0.9516650370215344,-0.6223357305028023,0.5843610535832205,0.25811132734267916,-0.7474600078698875,2.3729237337334887,-0.8703045150505063,1.2511148211046932,-0.542720150116202,-0.7046853853710776,0.5372548495522526,-0.22358075672074318
SIDM01155,0.05851378676083628,0.1837825954184185,-0.3682160446746569,-0.7832805398114625,-0.8405299080742219,0.127165347303471,-0.6275895068781664,1.176939422598856,-0.0007707345812583203,-0.6310590878670524,-0.021450223538421763,-0.6968954531059979,-0.8452279388760424,-0.8614053074351784,2.186732444480785,-0.5515412057574922,2.873864240041603,-0.886647977440358,0.6534878703475667,-0.22809649475571997,-1.0122835958376162,-0.9125236934147408,-0.814897796665046,-0.23215703336612936,1.6194213722688806,2.362079194601283,-0.36520724974128144,-0.8352021581165135,1.3341060922723116,-0.6643925090055665,1.1391410330497502,1.0633816675966177,0.41691891971137085,0.33449345556731996,-0.8007625008926006,-0.20050230923894696,1.7988917790004197,-0.58126434043499,0.0014373216488639928,-0.8336239833669642,0.8330819657038037,0.11206769601147143,1.8142662144961978,-0.8409435497299088,-0.8307562495689359,0.1680566806351823,-0.8205624936040129,-0.846168195677937,0.6317919748808336,0.4686368160766908,1.1597376759599622,-0.08970931034808503,1.216514888515457,1.4341348643508207,-0.2266182349065227,1.9130747324857087,0.44530210884191684,-0.39725701346943726,0.1418432498441829,0.48095139700391365,-0.9498741345250892,3.284924079071259,2.565140967902041,-0.9778534853788101,0.7064244268194239,2.427892262876689,1.6938633606882059,-0.5904329548118706,-0.6367540239519828,-0.3883897918403154,-0.5351343048554644,-0.7844782340496491,-0.9310348186645524,-0.45677295766753406,0.7117247695566788,-0.062196483072455025,-0.5514510402916394,2.8461191988310475,-0.7796014496506495,1.4364801551616102,0.31985116420707843,-0.6288734303899619,0.03555478131917427,-0.26542025170621397
SIDM00224,-0.5963023361014413,0.4377344285909212,-0.2792270444204785,-0.7359729701264138,-0.7453105211385278,0.7361107731822281,-0.5748501478125628,0.41434661983946086,-0.14579332546923207,-0.43442293979392144,0.35407100412984277,0.5751443465167653,-0.792952961992426,-0.6924622431522973,2.5492204355750827,-0.5731355048044783,2.6867471611967204,-0.8113327599683638,0.7338086231806241,-0.5910458843141172,-0.9496827390001606,-0.8604730671716988,-0.8431084684171928,0.3755259999367318,1.2936700657495612,2.1134349182225995,-0.25661999940426494,-0.7093978065023095,0.5907307538956048,-0.866510673848138,0.7114486544429621,1.2001660070109585,-0.27024714867646676,0.3151936786213572,0.2895372054252315,0.22248770486731514,1.110508969544353,-0.4185078655631229,-0.24114393744528814,1.2178584494346665,1.0552668213136176,0.4457697712443634,1.6515086072478675,-0.8384759417087202,-0.7537508121261541,-0.004321475010351461,-0.6775288929412823,-0.8021806088751541,-0.5071928417862639,0.014290229371633965,0.87447940654956,-0.6786487754194935,0.963385122130784,1.005747312417868,0.5758941649063951,1.7980459625934488,0.833133460978314,-0.18894926986488977,-0.06155554094071464,0.5479442443358864,-0.8421714573910255,3.1303298380740046,2.6368755124166228,-0.9916696637878681,-0.5549538999256374,1.8523692618402188,0.24642137346051218,-0.6672028467036343,-0.5830983630770576,-0.4698819772937069,-0.566757705194189,-0.6600337438138145,-0.8332636614008166,-0.6406742721275255,0.8560372261357724,0.33833862798018505,-0.4916265209661461,2.4970719307643483,-0.8366483153810327,2.1104682566548143,-0.2805539106823698,-0.7196784859489465,-0.32013283493063943,-0.1933033126050991
SIDM00783,-0.34747053198034106,0.041941972487374364,-0.4622767138379041,-0.6993671102436984,0.5023191329483662,0.7630758049606475,-0.6621368232834002,0.9987286037348153,-0.16433492393168064,-0.6161933850999223,0.12547848828897148,-0.833127310603781,-0.8723310475265186,-0.9422568865106397,1.6230294108062138,-0.8892236461510445,2.627636842927421,-0.9017478116136644,0.21608058081288656,-0.6602825368331996,-0.9777033992918153,-0.8520638525090671,-0.6390949064998547,-0.368546258135004,0.6793282411940011,1.7886649840723603,-0.3210732409732436,-0.8480333311452135,0.9733687265007446,-0.4867374280862274,1.205320363093714,1.5022157383858963,0.49993573926014734,-0.3797728196230491,0.9156809600592332,-0.31331727720498936,1.6503513270460761,-0.38747204966742055,-0.23391591764665,-0.7582532172790154,0.6344333396085167,-0.4215546067215151,2.0548104009277948,-0.9573090522597199,-0.8016071386549489,0.41604955296301954,-0.6647051755590047,-0.8725298670294379,0.21071971347803217,-0.0426059013520701,1.1462378437196492,0.20158746443439385,1.2821984794904273,1.5514904306451307,-0.12899403392498582,0.9280159059856344,0.9041121818917587,-0.379285864685653,0.15061621259872318,0.3326112379658688,-0.8958176506954599,2.8815308346955844,2.386576608860468,-0.9513864016830921,0.5324004850994095,2.237182644682446,1.3744408298415636,-0.6590308770611549,-0.647052535680869,-0.35278805953222425,-0.513586772249676,-0.36832866473946974,-0.9986705104872409,-0.782129818802481,0.6883281403188356,0.3237229141187382,-0.6119591500737706,2.503861090348699,-0.8965572643749253,1.0661146726028128,1.0727336207940166,-0.7934945490482124,-0.34362315900357127,-0.20513017930257668
SIDM00490,0.12081005094330308,0.15879807119921865,-0.3031763873326064,-0.7444220493474811,-0.8685185856729781,0.006809120647121658,-0.6556772433477008,0.7390754198646253,-0.03346272796519599,-0.5015132109979694,-0.10729878137011808,-0.24021074528782924,-0.8895578601205952,-0.8386520419282876,2.0702557540575444,-0.6584320279308679,2.8941620059852085,-0.8134079191967633,0.8129579108662931,0.37909276428622224,-0.9443093655873164,-0.8454039520299761,-0.7566632422935685,-0.3667933021473889,1.386926266103331,1.918411271592452,-0.3851455781620334,-0.7686948131179108,1.0690080138242357,-0.6593380368692465,0.5090342935280605,1.4108451682797518,0.3660556449458582,-0.013266830689621133,-0.5494747475222111,-0.10462359224741558,1.5677915492929648,-0.33341543705795307,-0.2410212255704071,-0.8638056373299798,0.6034801070486192,-0.08137692766206456,1.7862415948527477,-0.8487701979761253,-0.786215443505813,0.04906898741299928,-0.7856896999164306,-0.8814361388294704,0.339593082105962,-0.12510954515616593,1.2560080052070945,0.15669029010860694,1.1907994480890143,1.7492183306847096,1.1474015038782965,2.1999262477381785,0.7250097656706238,-0.27664425719028124,0.6534630825128922,0.4983000834645974,-0.9076680439098552,3.0604584072601035,2.502282596124912,-0.9494309723514771,0.6606740881928407,2.088208534468054,1.4932661850096494,-0.6052527636367382,-0.5663440790589179,-0.5062893885492649,-0.6255011024100383,-0.7456137946686627,-0.9575457238506313,-0.5462480778570864,1.1091486297041584,-0.10478455771130224,-0.6774761959834487,2.565953294608371,-0.8682006036542234,1.1712555272282272,-0.2399795600494105,0.9190683560123715,0.1753226765983558,-0.14910083492106915
SIDM01090,1.9049969557463937,0.04496951472683416,-0.5618052899048465,-0.6888388872814615,-0.6795297733103289,-0.10504428873995719,-0.5758092682103502,1.1476995075586873,-0.02556330057458413,-0.5647756587841167,0.22329712176168273,-0.840942226307991,-0.959473671861178,-0.7523229986687457,1.4888251266073282,-0.6765873573587164,2.581495830427399,-0.7855967961981418,-0.5007370309860898,-0.6090612114971207,-0.8815751041724509,-0.8376859411065867,-0.8296607533294292,-0.37465565115112465,0.9030567973490977,1.8349512466596531,-0.1953206092865274,-0.83062215345297,1.186861077360885,-0.8593947596103413,1.372733541631321,1.3337173319215032,0.37123411367138875,0.3632159873997406,0.5676131809057349,-0.6377763489444455,1.938668820077676,-0.40042388522559086,-0.31607416111603925,-0.7716928741064618,0.6563571538723628,-0.6307320495018366,1.9824563929941694,-0.989251136672617,-0.7584193400161419,0.3403017065849318,-0.6560521147847675,-0.9310810286279741,0.2847745061376692,0.3371244076410848,1.2910640128692237,-0.5071956590232316,1.3948120263703756,1.6219592217336218,0.41538816680704815,0.7542700520914091,0.1942373653197398,-0.15543743345586045,0.21564411450261078,0.633215366254382,-0.9274221361372379,2.8397993277201596,2.3606933102980165,-0.9323362041568811,0.5937105943187458,2.756070613120852,0.3481021545507434,-0.24449013359642616,-0.622383294122258,-0.4348572023026467,-0.7567167378210207,0.542752754777606,-0.9445270879925979,-0.656531411953477,0.628206295058479,-0.16067479578449104,-0.5550954324505873,2.7116755585822383,-0.858959175715629,1.670696844346233,1.3856822565971894,-0.8228645711121251,-0.17540863875171012,0.04209368944321474
SIDM00394,0.9152666645462426,0.03596689807015985,-0.25268667094083863,-0.7377732681739465,-0.527488181555107,-0.18961210785869517,-0.7150954610085999,1.4704446481455433,-0.010660769008956118,-0.5083424045950974,-0.05205455377973243,-0.7663123105103526,-0.8403569080680472,0.6748434628660784,1.558850691052669,-0.8470668607980113,2.538514804634131,-0.8497612645939645,-0.12373218766322705,-0.7475062933073366,-0.9163691599854754,-0.8097636401368228,-0.8170545561415208,-0.2663329548004771,1.0095477589409707,1.7161225460369665,-0.3713891084861484,-0.7937130738153659,1.136712440563236,0.8935711354496216,0.9002751322400999,0.9477983918599193,0.2917821571193186,-0.25740826783424176,-0.31085445896826713,0.5055859478702147,1.62012518274171,-0.3816931394267355,-0.4133741035004915,-0.8688221943715004,0.40400650063007526,-0.15085542139355052,1.9610236744792855,-0.6965135471201599,-0.7755182481699824,-0.04389663987883337,-0.6807477526563578,-0.8614851476317706,-0.2132590479748538,-0.3371734901809024,1.0139106187948448,-0.6293996209831199,0.8860966973862661,1.8903093802408155,0.6600330081093538,0.8092178189949534,0.48286104193976925,-0.3200905143337345,-0.417570723470374,-0.09583599172821719,-0.931910918784343,2.644915055758215,2.5978668785884858,-0.9436332699196817,0.6029050484084734,1.7630246189831618,0.6401056471666733,-0.5067133619657036,-0.565001312117064,-0.36324503360915694,-0.641272305761192,-0.7279203169409131,-0.8637986847031436,-0.6655861052384837,0.6431555433575602,0.2472293741014987,-0.5866728027744895,2.170409621714687,-0.9081759206004996,0.8945424768119826,1.0911147701470783,-0.6969446239654755,-0.4771609647878592,-0.2365232420983259
SIDM00538,0.7709879923274866,0.04341849767079689,-0.030409160763553062,-0.7159459579715288,-0.6776802064818386,0.2629672443278733,-0.733926118348988,1.676733801056475,-0.30947928867909746,-0.5158027795848967,0.2139410305010904,-0.7999061267565343,-0.8079408393112792,0.6508091687876518,2.1642413736004262,-0.82723080264921,2.8233955107447453,-0.848789912715383,-0.2818476561782087,-0.24188360149608176,-0.9529863020904416,-0.8014694771867145,-0.7159097451314804,0.2749329985155696,1.0486451289185061,1.6075247945640798,-0.2509377626979648,-0.7484143468404287,1.151039905528339,-0.7148282625978715,1.3414375275729495,1.5334970981940386,0.822628577554871,-0.5311149620662603,0.8891684806550659,0.30264474497018523,1.5541297666930391,-0.35350248947830687,0.05476949533263673,-0.8231801920399395,1.277471417187775,0.21717555008985684,2.1886426657570985,-0.8156291721282444,-0.7728827534224284,0.6050439266121189,-0.5861220045907171,-0.7695902587462939,0.3315411093650198,-0.024082030535509558,1.2165908356436366,-0.22813950957443518,0.9043141579028127,2.015135209117641,0.9892329244810456,1.4361404347171403,0.7254800412492999,-0.4249285291718503,-0.09923415351676329,1.0849253227592255,-0.9021337283568434,2.86542904786938,2.6596850373636167,-0.988498587883464,0.5218947297181094,2.522685014184284,1.094780154017466,-0.2453388816981042,-0.6199625252406773,-0.45998658765408473,-0.7416169799245173,-0.5392423048170771,-0.9794574179189527,-0.3414759718672879,1.0210085209000996,0.46412076621316517,-0.6878135542183365,2.3276720205754975,-0.9286997424551207,1.1661716724229456,0.15339680686027915,-0.70648140301465,-0.394748267442785,-0.20213289882395022
SIDM01140,-0.3624210604746446,0.0824800729608899,-0.39058318450169516,-0.7705839325780166,-0.7051875950003236,0.9128247231976233,-0.5691087362519337,1.062778918082458,-0.3119084966402353,-0.5303198201065722,0.1533371754489741,-0.4176782929409508,-0.9088490011610971,-0.7432917511405408,2.0623434991274,-0.5731792136943076,2.3572175038293537,-0.8410094027854704,1.513820195341765,-0.6955326686755499,-0.8964199918626532,-0.881314511812846,-0.8777972979970621,-0.01314216381043177,0.5284905943465067,2.0019865577325215,-0.2238937667436613,-0.8719970872032563,0.8724285568577781,-0.18702903355797604,1.632073750220424,0.9644944093802257,0.5948807222677123,0.13132792823301886,0.6013828064961155,0.0031051246369716446,1.515449820158015,-0.4030935781254157,-0.01690291027432571,-0.6524489214016346,0.8768954269157636,-0.19050760404365477,1.3738856165195021,-0.8730170822255057,-0.7556350288829126,0.34959022990842464,-0.6365986989745192,-0.7830780554983011,0.24984300373317317,0.018977942960477313,0.8372330494351592,-0.5180585386796569,1.3074768117896327,1.8319546180110737,0.6991595706542851,1.1152494443292518,0.2899053081128117,-0.16053351433011526,0.27400614487178865,0.7235975198110824,-0.880108527590536,2.9581649680151942,2.3205834790881457,-0.9517916151489553,0.5782279276601292,2.5626678017851336,0.7024231701067785,-0.380174519502098,-0.4050601773987263,-0.07991895081162952,-0.5954612776234434,-0.8098695825651754,-0.9659766268105732,-0.5848328535384936,0.5338677023283556,0.22226406589790446,-0.6388071316129379,2.5046471569676703,-0.864503831916058,1.0414386035355792,1.0647465637597495,-0.7888772323716993,-0.5708415085371915,-0.4347500169778208
SIDM00101,1.171050804103003,0.2586400768075055,-0.3573336149754447,-0.7184418050035271,-0.8342507835429851,0.09164754442457294,-0.6461667385885579,0.766005547560027,-0.2942623939862246,-0.5759939640698314,0.2955931283937233,0.5395089844615498,-0.17742809216926103,-0.4681752352986316,2.1444164968930988,-0.35358601068759904,3.165527314939635,-0.8954957221601562,0.9154406638515227,-0.4504331466091858,-0.9207346339165675,-0.8716227210021886,-0.8628410029093586,-0.6334677932407404,1.1895318433445932,2.11777438939405,-0.45353693451349514,-0.8501105798253216,1.4557426776066014,-0.6786243612152836,1.2462734359662146,0.9595268893377621,0.0694148257890754,0.211792355512427,0.4312374508598545,-0.18787675896940217,1.645843506453058,-0.6294779132390728,-0.35821609685056793,-0.7889147240641675,0.9227294220296743,-0.19626916815775292,1.4789439841573173,-0.8962503559451344,-0.8607720716115739,-0.15801001048557697,-0.6480523983715505,-0.8188163897282528,1.434014055179176,-0.3759670777118232,0.992811788831317,-0.8862084974976618,1.160781626946207,1.821664872894759,-0.6457079884710127,2.069194611485677,0.336901473445437,0.022284135166204762,-0.11742221557014111,0.34262190349756033,-0.8727377560908521,3.3481104750713233,2.577339926420432,-0.966803318253527,0.25287245376043205,1.0969360606471312,-0.2473329532454383,-0.2740832900137119,-0.6871629432120203,-0.1973083761175284,-0.557180199207749,-0.38485912140659845,-0.9176633123385046,-0.6704301924950056,0.11721314975574713,-0.3389266209898149,-0.51732085697471,2.284895584609881,-0.875418383962662,1.2654336684267085,1.199358557772644,-0.7988373501841881,-0.1771303252072368,-0.3636941704163436
