,UQCR10,NDUFA4,UBE2L6,NDUFS7,MT-CO3,COX5B,COX4I1,UCHL1,NDUFA2,NDUFA3,NDUFA1,SNCAIP,APAF1,UBE2G2,UBE2G1,VDAC3,UBE2J2,UQCRQ,UBE2L3,COX7A2L,COX5A,UBA7,UBA1,SLC25A6,SLC25A5,SLC25A4,SDHA,SLC18A1,SLC18A2,NDUFA4L2,TH,SLC25A31,CASP9,PPID,SDHB,SDHC,PINK1,COX7B,COX7A1,COX7A2,COX6C,UBE2J1,COX6B1,COX7B2,CASP3,UQCRB,COX6A2,UQCRH,UQCRC2,UQCRC1,NDUFB3,NDUFB1,NDUFB2,NDUFA10,NDUFAB1,NDUFA7,NDUFA8,UQCR11,HTRA2,NDUFA6,NDUFV3,MT-ND4,COX6B2,COX4I2,MT-ND1,SNCA,NDUFB10,NDUFS8,NDUFC1,NDUFS1,NDUFB6,NDUFS4,NDUFB7,NDUFV1,NDUFS6,NDUFB9,NDUFS5,NDUFS2,NDUFB4,NDUFS3,NDUFB5,PARK7,CYC1,GPR37,SLC6A3,LRRK2
SIDM00098,2.571204142093262,-0.2300960363771641,1.3396087964737071,1.6780091876780328,3.7180391019311867,3.026045197767483,1.9093961606323158,2.9661523750973156,2.1889176241209123,2.1864987617802623,2.7290222823574135,-0.8177773423700562,-0.5366156139951306,1.3272536843529996,1.3700085131457644,2.7411888152834494,1.4364087567702326,2.1371878151521972,0.9276286389203487,2.545584187103238,2.6595227339645957,-0.2858116170598069,1.0296598000229156,2.034647672585946,3.1009848474690718,0.36657334657760904,1.9300130327403875,-0.7883489877412748,-0.7201172546401373,-0.717742108933688,-0.6187306660705887,-0.9680634787680141,0.11527483320994761,1.6701791588406603,2.054530299380256,2.0277377990786,1.1156311001884671,2.7324005115879344,-0.9273379078226208,3.0687968833050014,2.096233053700624,1.5972213981264942,2.8424190898067594,-0.7201172546401373,1.2873102301243946,-0.20028660064741177,-0.6551164522743189,1.0913366580470563,2.2650552747252695,1.1111530122477022,0.8284089432679942,2.377362487335333,2.86067469618197,1.96988905220264,2.9245803759748017,2.337891068436103,2.145660896086363,1.1036113068121458,1.1480545130323305,2.67315233501076,0.7419056584315167,3.752426700124825,-0.6742082724977413,-0.9007041561053458,2.68701252550256,0.4597571359578402,2.2324104006679506,1.7209068046592424,2.435447961585091,1.5642253633688437,2.4677099027255562,2.7321586662502013,2.479930987873872,1.7087063964405205,2.9790906630062355,2.375159362122644,2.816034793917141,0.5388461812307227,3.2093340812069666,0.3250465806596101,2.2745287597605834,2.9667574926013196,2.557717785670537,0.0708602584829716,-0.8253361396585588,-0.8303219992534926
SIDM00225,2.8920462603899644,-0.3478808898907392,1.1446974597366075,1.406947713953971,3.5353570482629757,2.9337365630992376,1.8997130963291071,2.2751821808620223,2.1301941070976684,2.646539303614029,2.933505166888384,-0.6388960886953748,-0.4507614171221136,0.8716481815124758,1.136604022318831,2.639076001142089,1.2584218605494675,2.172743113296466,0.8818256499206882,2.419133870631631,2.6854228337727797,-0.305245921797445,1.3623921758077653,2.2146689676933624,3.1158781200420425,0.11829382292353752,2.0042980259163317,-0.6317546582319219,-0.7110961103423669,-0.8191808568256229,-0.7710451753447735,-0.9060544191093719,0.1189453234354661,1.2551875874429037,1.9739753785513152,2.405647394656523,0.35156196748154694,2.7569724060462524,-0.9135926182189203,2.7324889373840366,2.02240594716243,1.396358020387084,3.13818265458362,-0.8490073739177549,0.908925008297445,-0.33311889405708306,-0.5866144454560338,1.321247637746708,2.1636860801319826,1.3656726965403407,0.9897590993210936,2.7173705391671428,2.992704311532423,1.5849509565605935,2.6458308684429714,2.352067630948269,1.770361561565352,0.8681239628686372,0.8655793584073663,2.599534996794975,0.4855612287082012,3.697157538632687,-0.7431499464091559,-0.8019409228946713,2.607877088365653,0.8942541997128407,2.021656747480275,1.4215553752637045,2.6746814818236215,1.756326750845484,2.3187057201192607,2.5048881503262495,2.194743459034201,1.4538485573326803,2.584067446591303,2.313116058258558,2.798527712165362,0.925557655309554,2.8909336060712327,0.30918357570221466,2.0322987601314946,3.0793661331006414,2.5111668665358917,1.265516785472493,-0.8471649889903317,-0.7895914687718555
SIDM00846,3.0707223803565253,-0.24843014462360183,-0.2741843653319602,1.7321684820124044,3.648559889189876,2.9107805661899238,2.006484432796315,0.552505437820176,2.57339251678624,2.408865263558504,3.1555868113643792,0.3482138889548639,-0.6590140612081606,0.9993279902893374,1.2616747667504025,2.6427758654313207,1.1616892002707506,2.4358447784975685,0.9362256268887417,2.3391056857501558,2.9487418535566636,-0.25588083331251105,1.3343632357337782,2.2681085583664715,3.2558062690602796,0.5375270237644542,2.68685654504764,-0.6832938213679638,-0.7122168438158883,-0.8612660836465151,-0.7073050510558203,-0.9387662285497498,1.4427858245132252,1.265206034493299,2.0599996466178885,2.376240060382324,0.994189249990442,3.1542298591632765,-0.9514931779340058,2.951351314755647,1.9669733335709645,1.21545576612353,2.948222274535867,-0.766840730773252,0.2655017971908828,-0.13929004415914656,-0.8933682797660799,1.583958972798376,2.41682157689363,1.5687601792164907,0.998699272053613,3.054661529603819,2.622759491033065,1.624458022658409,2.9827361570525897,2.4759760338065373,2.2249207511320623,0.9819144180151127,0.8970929497649702,2.8088964141257327,0.5816939943413499,3.7006669184156027,-0.6808946966519616,-0.7973966116749318,2.681291072358238,1.2380605537202334,2.3084800100486054,1.7862418827943065,2.5679619970286933,1.9670208324641991,2.6490073432255903,2.5819100646459363,2.5523998351157497,1.8612951816457002,3.336580937813733,2.2751278643848156,2.8857201047773002,0.8263366429345029,3.072551735657052,0.7785371987336016,2.2853112298413505,3.149257198000121,2.9321128355712958,1.728317110087862,-0.816306318669264,-0.8300111958576533
SIDM00291,2.9244204410168093,-0.47595626013456305,2.2670916036055178,2.0103512279247058,3.609328402227227,3.32667811601159,2.2036213994454994,-0.7071443681953206,2.1854203166094974,2.7471945695435878,2.959336398655872,-0.8749556470399211,-0.6257922536478191,1.1981766999124233,1.582993121154474,1.955200943037049,1.3463188455331272,2.294601716672069,0.8203207032565965,2.8172351515547835,3.177044748893537,-0.6499536676963014,1.5311808221615737,2.8132879578562453,3.347915009356303,1.1821834014132944,1.8241948452642391,-0.6488908383637663,-0.7682190284813633,-0.70055076295477,-0.7699080822767188,-0.8184797141047835,0.8389360576012556,1.7992256090178813,2.349168969364113,2.6908425516856753,1.163733471516043,2.4333151347482462,-0.888933069896087,2.897944377675458,2.1223660526472647,1.3202918433670765,3.1617294129412077,-0.9082332906537341,0.36282586866935107,-0.4569906037700463,-0.6676942009425467,1.6626518364477139,2.6741722748020176,1.9002144580582485,0.6400161676928587,2.947032433084839,3.016854528043314,1.6944145705106126,3.1654954775674735,2.3734170126365566,1.9384911280081394,0.9704958706366771,0.9603499982943998,2.576460533093357,0.46278920857348077,4.036480570563865,-0.8314001023244495,-0.8318991473809866,3.117439505294979,2.3716942191524724,2.5605806389305323,1.7245967414091465,2.9433394727052247,1.8670759609055454,2.0445296006871883,2.1330025143286906,2.366550309475359,2.36123808341498,2.459723583579452,2.4864385318985693,2.6031090681633047,1.4395464437499697,3.1140895422134873,0.7532888136876729,2.6536663363923787,2.9989953063294728,2.9325261875419364,0.14603871460265314,-0.8656619813166794,-0.5344359886187326
SIDM00520,2.698952741468798,-0.4637656789082316,2.669138792427904,1.7956563312489986,3.6595307545070854,2.947457165361265,2.0037979692599,2.4408912993502074,2.2498816725295625,2.2018508190351667,3.127135906161545,-0.817270543022799,-0.5697177024629559,1.198530148202052,1.2878187444621865,2.2753253823927277,1.2549553587037112,2.308506236972336,0.6234369588156137,2.3425874174033434,2.7899430175870332,0.6817366351614226,1.2705358748800786,2.58071405755016,3.0147621550952017,0.12214354157374516,1.590687120950266,-0.7465708139026925,-0.6244065119917086,-0.8625591661783896,-0.6546015633373984,-0.943848939836194,0.2067682953296997,0.9324897819969368,1.9907803220315659,2.1177187208946533,1.4135695446379135,2.874556813064929,-0.8297415937336642,2.5129091498060774,1.9700077390300657,1.2133194465953683,3.074482158258956,-0.7936206968802908,1.050600502153707,-0.3592714153481461,-0.7683871233954636,1.3919104487363918,2.1087718283511627,1.4623573060195305,0.7738004206310729,2.498997408953498,2.8010651158101383,1.616852614719852,2.70377189278481,2.336797504262623,2.1253879255013346,1.1504827370532549,0.3953951955360208,2.3956579349417835,0.6558659023636866,3.8200430340072193,-0.8651980807025303,-0.8800222099308009,2.8268737638626122,-0.34394756032298945,2.2042767378341552,1.6357561700636563,2.6949043759630538,1.3937530992532172,2.124628796397029,2.804072728449344,2.5035337798568933,1.763772207426355,2.369535652979308,2.0992551818066816,2.7680249819000866,0.5962001582647061,2.962804219557029,0.28421019813478127,2.0878580419880524,2.5616735984928227,2.09741256005145,-0.6629148616574264,-0.788217819481407,-0.830458930112355
SIDM00003,2.9517980073991996,-0.39306416803020056,1.813847456044703,1.762251779357604,3.5898854503253843,3.1391771574924223,2.1154194367024064,-0.6307736767416042,2.173926381749319,2.103641212091765,3.178005337252549,-0.8315215897375574,-0.5475640192626006,0.8940401062212557,1.7178754970810821,2.6213919218592383,1.114838769132104,2.2366319070825553,1.105574694648343,2.287382777066584,3.0506423953973187,0.3078968142313316,1.3588253153055385,2.2998731063977838,3.449481668223605,1.6018428837571361,2.1048147236916566,-0.7742890378333915,-0.7229623544362839,-0.8821355982306724,-0.7600594736074799,-0.8915859992113192,0.07877017515724916,1.5082625539009462,2.363572908207394,2.122927115766202,0.909716667278215,3.1889326288404036,-0.975450192700909,2.779766713663586,1.9960943914254177,1.5134833489692003,3.1271333692929844,-0.6896278314659245,1.0046169138033936,-0.47194838715618326,-0.7863552352351261,1.580073684684547,2.3244935476752393,1.7559949532154433,0.7977508725471844,2.633527039285965,3.1007503112158608,1.6596210597868148,2.9416525063219057,2.1463235273814085,2.0766265204307808,0.8923711463824782,1.121305540339418,2.959850872913918,0.6834191916838231,3.669871419013327,-0.8049382005544513,-0.7879544806638966,2.527471452056978,2.07097072380192,2.1451615929066685,1.6702139124725062,2.8151916102683723,1.6821609404876514,2.283425124255857,2.6723577635961364,2.467735540888513,1.8892471913096995,2.7651167674984785,2.4645645372775498,2.6949406298165384,0.8725705872389324,3.0575884922296597,0.5951751814493869,2.264169919868385,3.136138788380747,2.7952459625948882,0.2964649059695161,-0.8600554782518841,0.9317296352974686
SIDM00136,3.1069603175270193,-0.6868093126655899,0.43572232714552783,1.521685275398029,3.6899445442578527,2.8379550334886954,1.9538276712867952,-0.7779456545252708,2.221541836908561,2.646810133565188,3.0422286601299375,-0.9065814234294954,-0.6091336816859915,0.7245309808544707,1.1693385890213785,1.732368020074106,1.0425869971935888,2.359513406442545,0.7766602419439778,2.807256155783889,3.007231102314547,-0.08503601168653516,1.3085953871354656,2.6420170713812943,3.443472779368094,0.029594899115042754,2.5482835264186616,-0.7038339560878981,-0.7450225123418596,0.24361849610417333,-0.6928211595682097,-0.9786355093096029,0.08217097587573322,1.187675127881847,1.7992588503041556,2.155461774671643,0.5097590252458435,2.899129715669899,-0.9511138005500464,2.8379340076792943,2.0880632431273,1.4729217130892542,3.1209418880624464,-0.8584077725663107,0.3413503057878657,-0.30697580138346037,-0.836517182007702,1.135942186481347,2.367931389091968,1.1000936283566183,0.6800045754167676,2.69810151919236,2.8104831271248267,1.860871623068651,2.849507690380561,2.174505869026752,1.8600355132482984,0.7978467051145876,0.6546931521406989,2.2676480290037566,0.088922346469152,3.774365143558647,-0.6791468411389278,-0.8949460883272321,2.8947283324723996,-0.5996378213935434,2.1186134711750464,1.6847071801673243,2.7882214012116555,1.459399919301273,2.1122814671453587,2.640303471036574,1.981950597621259,1.8841991353886232,2.7714634740404174,2.719012258804253,2.457446887249688,0.6686283037645331,3.1090462501350244,0.39505614781471016,1.99527071186299,2.8230869603695115,2.5446144662113572,0.7431570998600812,-0.8312173367925223,-0.8502690330099738
SIDM01155,3.1562965161098004,-0.40808514432075244,2.377373868076601,1.464278333458475,3.518129440297618,2.8968971034001303,2.03144242511475,1.6468348989121275,2.298318823159458,2.4742253793955764,3.0396506391394222,-0.01118714098057406,-0.5464375302538664,1.0937279647585532,1.4478031185029596,2.7220582771833404,1.267170823238955,2.3664602137366413,1.2256753706960986,2.3263874365797537,2.551336049589949,0.3460335128268868,1.462880193205022,2.623693576346753,3.341046224493815,-0.01310436272471467,2.2311879110394863,-0.9166428305938478,-0.7970204325572978,-0.8654150103858643,-0.7506550604734925,-1.0148030214786445,0.1357913844993496,1.6684292229575002,2.0295937351088393,2.1557813557663024,1.5251243139546566,2.8382546638503565,-0.8906467422808295,2.8277874358751056,2.120401390605782,1.4174723271283403,2.901716701507527,-0.6660355061697653,0.9298297883286092,-0.3602878656145573,-0.9272940697486804,0.8165133411840643,2.280290989291555,1.2232269355087655,0.9530169890803293,2.6455198461405725,3.046220173678781,1.7273136209112523,2.7952342605434097,2.235144172786582,2.163954930794594,0.8311508217058825,0.7163536457579487,3.086423223453991,0.7450807210570711,3.714251130212627,-0.8131901597511576,-0.8191434325033327,2.4720556282291843,-0.6625600176360347,2.187195507881525,1.538157284398153,2.738799961478228,1.4036041588650219,2.484026636578021,2.7767917826004944,2.283168256109879,1.6541354177056091,2.8615303611027403,2.2466784932350405,2.4196051207517844,0.6804255987692327,2.993108763372735,0.3429040938110036,2.008401406981309,3.065825446132543,2.5237872192584674,0.22210057257328453,-0.8886214238120329,-0.8300924173710863
SIDM00224,2.8396200722502085,-0.2905792093739815,2.4292258458764695,2.0452477859677076,3.5669426869395133,3.1657559831935718,2.2852521833534944,2.6828965501118356,2.3902015312060776,2.554485534123029,3.217645890418915,-0.7656039010043053,-0.5948585566872522,0.9547554671316064,1.5319461644511203,2.776337026579097,0.8242421584137101,2.3929704805178384,0.6684126441017307,2.4315121646056332,2.7147167806680335,0.07075498716046213,1.5450115494830337,2.6119013418743977,3.3340615834289093,0.997724141544533,1.9953912833688794,-0.7159380113298487,-0.8874302470684021,-0.8136182050727045,-0.7106240287533493,-0.9015069059830046,-0.21934465047413165,1.4211917825701688,1.724145516637557,1.9529522457051691,0.8690442276859143,3.01590563637864,-0.9484856856045515,2.9139742832591247,2.2884868516713253,1.49667153908702,3.172316521452627,-0.8379273923482883,1.0696174968640026,0.20813128095280964,-0.8131003389215041,1.1354220332072444,2.3620829531095415,1.0478994081361421,0.8104955467083212,2.7753769459396658,3.1325234243916706,2.1292745920077083,2.7465092295174163,2.6998313391401028,2.0045499049732975,1.495519255942058,0.9952932413948067,2.249014112377584,0.5211801643974655,3.771668734791197,-0.8387974691857002,-0.7951198814169297,2.6817417683367526,1.511822475152331,2.0495489354950664,1.7291214923068452,2.7546138404846974,1.5146146469985124,2.2589481517224943,2.806163033240598,2.8014429620021057,1.9886955833985482,2.815245754012715,2.6102202456102908,2.585870088712708,0.5035832897195106,3.1296388990849766,0.4136528294741286,2.3519176319496067,2.749888317489951,2.94443698186436,-0.3238046333227867,-0.8808246253271741,-0.7764657504579459
SIDM00783,2.856499694205088,-0.5339107827338816,1.499697788709059,1.388816455805994,3.782909104493193,2.8872986372969263,2.1062330042541144,-0.6139511983488279,1.930200651346973,2.279683576455607,2.9941451308455838,-0.9132926526232195,-0.6749048552819809,1.1000976360883916,1.3575049964969457,2.4366400334749434,1.061614789415731,1.9959943130036932,0.7403869766713945,2.5368789732430113,2.7842659181072835,-0.507792675253589,1.1503218526972272,2.2996355019163883,3.1882850874397026,0.2806081401511112,1.8173401384805008,-0.7561507943357145,-0.8583033371480541,-0.8122289738178464,-0.7952611712457243,-0.9859268687397058,0.27689665266586927,1.7675037330550925,2.0274130493395583,2.080227417587793,0.7643876414424083,2.741885074159222,-1.1668506345906353,2.8742368080131917,2.177819965301418,1.5830600758126703,2.9313676153073143,-0.8459639936632278,0.30862998387573115,-0.029759403151488874,-0.7373659101580066,1.6145132596765308,2.275504049413558,1.7039238968299835,0.42949481220903274,2.56626818424138,2.540000089073909,1.835032248239525,2.8809063505362693,2.235451479148143,1.99888911797757,1.0908902539634264,0.7127514416648228,2.551513136060695,0.4782590403575206,3.8860322675610965,-0.7731879669245662,-0.7828975547995345,3.0454183584769505,-0.45223742810565803,2.265802893826474,1.5312767059926387,2.884730198930344,1.3809403426161457,2.288240433086778,2.8473647315619752,2.0795145174808956,1.7228454676570972,2.5569743212243017,2.622482271437127,2.4297505816801714,0.6234668373206931,2.9380470007058994,0.34443344481359944,2.1448373175704,2.944598658907457,2.765723398151142,0.06699133505035815,-0.870335719568126,-0.8778594082500079
SIDM00490,2.923945908125049,-0.2759581232209575,2.774438549724349,1.7919938885869822,3.590881502969989,3.0683966035726726,2.0907210189861556,2.630555908693463,2.058006626563298,2.071864168904728,3.051438387515588,-0.8578171252193688,-0.6249731533600523,0.7709562371371783,1.334202542208518,2.5860582989273064,1.3204720974444366,2.111696005183069,1.2110596508905433,2.3449591253563877,2.6564138210760975,0.7055419670026261,1.3917807938910702,2.5662425537353095,2.682845903238015,-0.5162842523888794,2.135590874871434,-0.8253415549842475,-0.805126332309319,-0.7582409067327993,-0.7065429485074067,-0.912921768976142,-0.021197048392591938,1.524650152206796,1.8628127104558523,1.8595933295514968,1.3979070277109396,2.992617345784336,-1.0141936557693612,2.6798804719812876,2.071068625428708,1.8379357004535946,2.8636550670817447,-0.8209965098857871,0.9081596734291318,-0.4347992231946272,-0.8320476477236997,1.3713713839012536,2.2952757214010155,1.0654507691346733,0.5189543950354037,2.582112170414093,2.9401207548901187,1.6656784541766048,2.7949575198018652,2.050001793610034,2.0678666537372097,0.9806784040953955,0.9280630480250134,2.8804134251681575,0.23738054553558302,3.6503451572397734,-0.7904776392746949,-0.8067291849799008,2.568289443742706,-0.3228698962919079,2.6405756665824573,1.7308877651489223,2.507291813613949,1.4405269665786047,2.2559232659393125,2.5633356844613147,2.5677340806912405,1.769377052640828,2.7295090512931184,2.155137618614402,2.7179839206394076,0.7994840531575611,2.8887282348593217,0.5225283988434456,2.1131114432220928,2.758312040469526,2.6090879632809516,-0.3626903286484323,-0.8818066974092627,-0.5544213147357714
SIDM01090,2.7043754375508504,-0.6199452067211064,1.8815650679765499,1.7740147827025154,3.685807409699968,2.7246846627641745,2.0227745014972625,-0.47599623928223256,2.184915984749187,2.42198622342085,2.7558347622651107,-0.5547381572933539,-0.6009776535395702,1.19043827819548,1.2891417272750678,2.813054647822458,1.1196378044214896,2.127880613294802,0.8057348634435064,2.5558045022910996,2.8771750459198597,-0.6704337958273999,1.385206955134878,3.0998181533859963,3.2261162933055516,0.5867529980210405,1.9152334931480226,-0.7422645523090375,-0.811202047924661,-0.6964579168067231,-0.7429040734257104,-0.9884082013989555,0.1718619910756335,1.8167583747579203,1.9048297909274619,2.1078087547818303,0.8306764646525409,2.7262176058949086,-0.9854334742970362,2.681036108699944,2.2974287852029036,1.557895339073711,2.843797274538165,-0.8212655713285124,0.6882886193443992,-0.0038276686582075893,-0.9210688349183526,1.5423598043369984,2.0344440854819865,1.2813086791267467,0.6323731456531231,2.576711919231097,2.815901502575495,1.7854640534809396,2.6667825243828744,2.2328074194062277,2.13042797142685,0.8221995132083033,1.1319811103419972,2.548121718627249,0.5595520065286247,3.7401903397154794,-0.8012079387241868,-0.7144193555528223,2.9801023522850416,-0.6228555743640634,2.0029379930342945,1.5494355021551802,2.9069833264108675,1.3116094207722448,2.1464711125962834,2.2585424569383172,2.2625739639228453,1.9188327279875457,2.4880781364563522,2.5512880265995603,2.6470912685653736,0.6872052222832695,2.775046411871525,0.3256949759710865,1.7281850911420438,2.923169308649318,2.5543507685336206,-0.8099851563164964,-0.7495625205769585,-0.8430452022114874
SIDM00394,2.9164587777536695,-0.32265967842519794,-0.45106312211845856,1.7718557596961977,3.6642875501810224,2.864544278200352,2.005004675736681,-0.5567897196200187,2.1715061428148803,2.450999108544987,3.327986427323534,-0.2238912288619718,-0.6462033415669091,1.20587784356193,1.0900750339275982,2.7339978829233478,1.000458743798224,2.1939262271992015,0.9914715992258447,2.5582204336455168,3.183158435672333,-0.6795970064270124,1.6096208667816347,2.725187197487435,3.5171854613203215,0.7860075695043639,2.6009783869472067,-0.7083096106460476,-0.7995750800759355,-0.7985836681638285,1.5141771360322958,-0.8890887849599856,1.8270967073162723,1.5768255347822568,1.9813496038237046,2.120260890257479,0.5992413281532595,3.2298893202044354,-0.8729948220805078,3.0342731937583878,2.2811296706073065,1.2419252026052012,3.358973241455697,-0.5689182608530363,0.9062622259008989,0.20131174636373306,-0.9174401348943199,1.7062141397898392,2.3312458236150837,1.693691123658491,0.6745939474640098,3.0665496405834216,2.72847252798889,1.6451492096840798,2.624136028763581,2.2807839440411435,2.152587436596059,0.9071158556219008,0.7068478423865742,2.870108429577906,0.714752391460553,3.897761167941369,0.0005633247910581213,-0.7980625212305306,3.3908032833657855,1.1785073784612785,1.579859890468011,1.8402435831904262,2.713746239485394,1.4437844102153718,2.446543137949452,2.768580851301124,2.0649572462298225,1.885804597451371,2.700037184226305,2.367496434179416,2.47415070758773,0.7224955643616736,3.0601401257601353,0.2813712546223049,2.670736126168659,2.750759173000272,2.830821446789786,1.9843270854774695,-0.8350274935425861,-0.8023829755712931
SIDM00538,2.943648128495327,-0.5681727007645923,1.7348999367359135,1.8036984424180937,3.679202877462149,2.9775310072550494,2.059429437265891,-0.4715871660940495,2.251582491464676,2.5711541968116443,3.1595345184858976,-0.8060902130606761,-0.4323087810239111,0.4573505060971708,1.4781268763234272,2.4771311412802803,1.2385024729023844,2.250142648683498,0.9160785341956241,2.7422368360230136,2.9118376732565996,-0.03738492336643696,1.0238777154911196,1.818859099601882,3.081079842536796,0.48519362483576084,2.1916848465545047,-0.7115309106245558,-0.6798991840543657,-0.8851820726366664,-0.6823816685420858,-1.040117447439855,0.16122991850353813,1.6185892470520085,1.9837493639940582,2.2099340492915087,1.4341926597268273,3.07743843245746,-0.8895557355853827,2.728484057003473,2.273565004753531,1.3999329896367192,3.2169823014839194,-0.7928109008369483,1.118083631451638,-0.29859247499104324,-0.5824067034461936,1.5645407458002047,2.718482106510979,1.114156234944295,0.397646310724987,2.572729386571524,2.2107120925454526,1.4313717864427178,2.9459448956384677,2.4400132361931393,1.4185834878304733,0.8242059237085018,0.9668573856945071,2.5095053816807242,0.18162408056122112,3.8061016923182733,0.0410488579245181,-0.8790432703925508,2.955965692382446,-0.5249665222740847,1.836354755176045,1.3701493833600435,2.9058060958618985,1.4106551067689792,1.8808831948440137,2.2470860802996984,2.2431174200310946,1.3486496879600645,2.2002739462735335,2.273509756681224,2.551994790209592,0.8143309483918001,3.051971635267617,0.1583618239623146,2.2598980423296386,2.6081316689494844,2.675567532307497,-0.9218026878776203,-0.7715173898440073,-0.8797245871203674
SIDM01140,3.219108346815721,-0.09848299214749576,1.6231733848414596,1.9709698081119253,3.7111761832786443,3.1680967212424345,2.12085158143833,2.343633404508006,2.470598985852777,2.787988874930542,3.274895724518307,-0.22530224358304418,-0.5979698892595101,0.9162513181215695,1.612886970352535,2.6640049542121407,1.2115264688670213,2.093105076852744,1.0754646413364637,2.7171515236016766,3.0335275719707426,-0.46971451389436525,1.5084618625679787,2.7672693877366994,3.401368803682207,0.8299717525362872,2.011452604592339,-0.8912135531832508,-0.8162078232161998,-0.6948336037549728,-0.6231213773676167,-1.0037702086561218,0.43567089604281123,1.4659622771825442,1.9309262572818993,2.5156757844678945,0.8341544901066807,3.10178088371319,-0.8285813698086525,3.1095109509485126,2.292011155943854,1.1456238068797808,3.1027359072815037,-0.7696540226879742,1.7805572849776234,0.05611438309633745,-0.8723494369956099,1.5756921610650776,2.383772687864671,1.6718266802550406,0.9498200292947271,2.8766137830039145,3.12570045293548,1.7339446902766125,3.1396761356336484,2.6930574874889306,2.183358491195423,1.2613706570255274,0.7060295415973029,2.7710591307573,1.0194921716700889,3.7602973605433854,-0.7339000042392285,-0.9586600223174666,2.9803122754416873,-0.6398695659700318,2.1013221574348795,1.8178584688951713,2.9384776045827814,1.6257501915522965,2.447686489662169,2.9836359033025515,2.7702357743432127,1.9076873431007608,2.7588355902023265,2.428398791690545,3.0312940390218595,0.8429453856517376,2.9889579246816287,0.4784144000830407,2.357535005419419,3.0831442032972634,2.724234055929259,0.2907574131096261,-0.8059252844826073,-0.8140805720226735
SIDM00101,2.745217259791346,-0.45548051635741094,2.446245111310706,1.4605359368028008,3.5494202051897945,2.934754652160711,2.1321842624825598,2.8811836964942916,2.3339452022411233,2.606426005993167,3.2037101381109157,-0.6344872006945326,-0.6551709344955459,1.2834946905841527,0.8018275588385796,2.5524288407083144,1.1306194262793685,2.3602145546309665,0.8105026458308973,2.7229527726305887,3.1734727338986595,0.6014688105699951,1.2226093947328274,2.7841998926236307,3.235998189640715,0.5800414570050282,2.1056024277805716,-0.8713283836533477,-0.8732770170965093,-0.7379695783684006,-0.7826703361793322,-1.0077919654079701,-0.2311997098826816,1.3353877991752308,1.5030545767707173,2.253820509085633,2.007385235388817,2.8961378580453245,-0.9520832590070102,2.8026499928395814,2.234923783783058,1.7588424536055842,3.1129833304907466,-0.702029300312139,1.188802093702379,-0.16224496622152218,-0.6068790056951393,1.1244336772542523,1.9768206287263363,1.3056512008543961,0.8501387235530294,2.5920118991439627,2.8000074690058128,1.863567703115341,2.632052704612962,1.8768260932021839,2.116303486711431,0.8098945513399196,1.1228440045108046,2.371128967195576,0.947146720177851,3.6736649795200833,-0.8872822666158264,-0.7904942118136382,2.8868125309504653,1.0849944515698857,2.173831502242435,1.8291680535011423,2.725121521128273,1.3693766210571905,1.9799134951697153,2.702290316792889,2.0411146533848337,2.0143991071334053,2.8327835637296928,2.240662280563494,2.7486497666994043,0.5656261745597528,2.6727329909201525,0.49247670264913607,1.7942301472064364,2.68068279400106,2.50160151882239,-0.3725651115504135,-0.8233468150012748,-0.7973024643551954
SIDM00114,3.2526919774986474,-0.46304759386107275,2.5140336180270566,1.5486141636412023,3.6384937531115034,2.9852547829447684,2.062751487284949,1.8207569607417426,2.3646153075329797,2.7429330201769355,3.1011295377954364,-0.9419857034436167,-0.676825715750025,0.7653129629278789,1.4050528665311495,2.489401312146011,1.2477393581553484,2.325007706089553,1.2631704540887747,2.412668738722929,2.55358435994526,0.44308400641274237,0.8470007670770957,2.3385565139785927,2.9205356894365053,0.6450989262162828,2.115945394249916,-0.6925232984646581,-0.8731371866790143,-0.8074239372362785,-0.7145408407764088,-0.9385196507604151,0.11918241734372706,1.916876976538465,1.6965037505548168,2.3094142662463693,1.0449751507594593,2.9162323616438686,-0.9479434316911038,2.8489591928035742,2.4140244846265526,1.808954046225927,3.1345182228392825,-0.7373545813923844,0.9693345890423952,-0.25534138421006775,-0.9865108484548439,0.7378727636990868,1.6490156685364887,0.9931986276827507,1.001875929214094,2.9577213376721074,2.613478988557872,1.8147974785220855,2.9060612065926317,1.8838753461470947,2.062198555156018,0.8205096425100797,0.019048806875066698,2.7817133285460733,0.5376817788211361,3.654820941170042,-0.8156367341940783,-0.7987027915680162,2.879130078926256,-0.652999271403257,2.2790332687068022,1.8597434947663607,3.1086050708108592,1.485930652890129,2.335997814147796,2.6519117535215737,2.3566008082301626,2.2228692282156053,3.1675967156650513,2.252675787832217,2.9688361733990933,0.9413753490368009,2.9166418167180472,0.4509591088030811,2.151307760305249,2.8992657407884046,2.83995645717974,-0.17547483829654242,-0.7820036372272133,-0.7859652903713555
