,B3GNT4,B3GNT2,ST3GAL6,B4GALT1,B3GNT5,FUT9,FUT7,FUT6,FUT5,FUT3,FUT2,FUT1,GCNT2,B3GNT3,ABO,B4GALT3,B4GALT2,ST3GAL4,B4GALT4,ST3GAL3,B3GALT2,B3GALT1
SIDM00621,-0.5676482822526755,0.1382826442365118,-0.5148167537217145,-0.6791397733205476,-0.2416169037781831,-0.7800002883383222,-0.8196702237954908,-0.866613395952951,-0.6565652664553855,-0.7210944377188074,-0.8367175068270286,-0.6842509491357099,-0.8111884860513612,-0.8638196675061015,-0.8440045950926098,1.445368154455935,0.7555807608551396,-0.11049812276910112,0.05576125409592344,-0.5596492790004689,-0.6765536226721831,-0.9402386553138612
SIDM00599,-0.5461988421373648,0.1941638113829302,-0.37775053818240817,-0.3985335158322996,-0.9312709507989254,-0.9051660439385388,-0.8963259177223327,-0.7344275766338143,-0.5439615389438416,-0.6450262802357986,-0.825460945020593,-0.344735449459428,-0.7940577021217298,-0.876235340819741,-0.7801814798536458,1.1041425210967528,1.039518981393469,0.6902402991825657,0.8193002657867298,-0.6844061217643956,-1.0448701860098157,-0.823629473434344
SIDM00118,-0.4303230129108318,1.3074447096073463,-0.6291081047763927,-0.5300321035057026,0.3268914687484757,-0.9344569771059035,-0.9072087194043266,0.25702328804996855,-0.6579124211849654,0.8073649884617512,0.9286639843765858,-0.17271685388636554,-0.7794586099345564,-0.03591858389565802,-0.7489581879574366,1.2327997258024193,0.4885673555489682,-0.4535652757823918,0.6745994591274685,-0.8241326301541582,-0.9861101173311795,-0.9426326437950489
SIDM00596,-0.5355167846581178,0.6886822268717733,0.3223011757653305,-0.524288169167042,-0.8019654642868644,-0.8477948761910691,-0.8654302981808425,-0.720915996315631,-0.736734209447603,-0.7141622466895226,-0.8044634543551897,-0.5292494007307172,-0.2692950445120441,-0.21385972501306674,-0.7876317237599751,1.3372276650286592,0.9160617295377242,0.1278560364465683,0.3431836495419752,-0.5587068252602996,-1.0122240540882563,-0.8096294583480882
SIDM01251,-0.615684382868003,1.1343427331590679,-0.7180907572104508,-0.6041884002280212,-0.8940833488743848,-0.8861608316378841,-0.7420454318790759,-0.72557344127511,-0.6262142416663877,-0.681351215518137,-0.6369220776157305,-0.20422649513058647,-0.763322701454379,-0.8433634001763544,-0.8425313215683392,1.0511422924010307,0.7536529052836876,-0.3450474847480632,0.17073372746012674,-0.617538389545414,-1.0148132831968006,-0.8943746969611018
SIDM00197,-0.5680996110904293,-0.15660810386844293,-0.39878296257333284,-0.5698120186684381,0.19060993694200326,-0.79746143869812,-0.9008007356376709,-0.8072263614008903,-0.7296591439574539,-0.6334294876313926,-0.8729717181638944,-0.5717988191778706,-0.6636176792724543,-0.8120817008216309,-0.8044602719621349,1.309724456298895,1.0529286278557102,0.07258904413099765,-0.10180400178338632,-0.29084004670396413,-0.9540542920054306,-0.9601198440036656
SIDM00810,-0.2515917499790953,1.3197071088583197,0.2781779266184207,-0.6515080960272541,0.761479865257719,-0.7501914785882167,-0.8827400147459115,-0.7990508329569002,-0.7034563903615764,-0.8011472111955438,-0.8636899032639538,-0.38325006743171464,-0.7944702786959026,-0.8670927826858542,-0.9009967760178758,1.1326559157151659,0.8130388540311925,-0.3864924183711378,0.6658262756387997,-0.7796564802190875,-1.044366815903499,-0.8272860961515947
SIDM00174,-0.13116438761055554,0.47281271369764044,0.26512442892826915,-0.11495700709759821,0.0725602834524061,-0.8534512743527592,-0.7478681194871257,-0.7481848147496576,-0.7545182491119441,-0.7556517460013024,-0.7564285791650729,-0.5764233741537188,-0.6981991759018034,-0.8147977012358592,-0.7831011048477493,1.2477627245473453,0.7575135246778281,0.7102288292836721,0.7990675831121267,-0.568654276962527,-1.067550090024318,-0.888415315882846
SIDM00487,-0.02687274421254734,1.178277679510915,-0.6779759000133244,-0.5438623177905005,-0.010043615787262398,-0.7381139119192426,-0.5890727176300353,0.09987671950729884,-0.669609352430949,0.4224735362960989,0.03192634884313622,-0.31020610310383884,-0.787240884156323,-0.5208898928465038,-0.671466854631943,1.2674932582164713,0.7767870408025306,-0.5424345688758939,0.7264026009796579,-0.7266307421307785,-0.9398856460639833,-0.9511415069083841
SIDM00263,-0.647219331391302,0.28332475666768814,-0.31456026616165966,-0.6727769144458173,0.20089831004134961,-0.844900018538075,-0.8952472296537833,-0.8194370266468074,-0.761754830958742,-0.4710771844415991,-0.8528632735271777,-0.6347407624035626,-0.44240193521474813,-0.8498729570181116,-0.7467285686639913,1.9532586380480959,0.9815456803335901,-0.15675504963834747,0.5653228410346212,-0.35230534751060155,-0.9369544741440852,-1.023517357624332
SIDM00277,-0.562598008178107,0.969724066288129,0.9080836457215865,-0.5867374909376659,-0.14973675883624438,-0.8717839687182832,0.808051000759617,-0.7516327776800388,-0.58642957541264,-0.5943260824831563,-0.7386717660665291,-0.4975638090132345,-0.721804326083704,-0.8362747095625365,-0.8473658003554683,1.15587169193699,0.5139165537173688,1.0688965091898361,-0.07774209039036588,0.09726806050449409,-1.0567497134796464,-0.9197740733219355
SIDM00592,-0.38121313332239837,1.129941681041725,-0.7587293140102905,-0.4007709645188814,-0.05370575623357395,-0.8730444280180851,-0.8613578178228782,-0.6907926210010252,-0.7823360685655351,-0.05507226772402155,-0.7822817190681945,-0.29625627259688503,-0.5335998622735458,0.2942220785545308,-0.7964618601863194,1.2354337832540914,1.022674409978826,0.008628263520960496,1.2660260320863503,-0.7240143604387592,-1.0644800313169247,-0.9399170360376882
SIDM00496,-0.5432645257935513,0.7299070352833565,1.556349908145235,-0.31807667426218456,0.6230871754747741,-0.894127308396405,-0.7680027845989309,-0.8287124758925127,-0.8658211621796452,-0.3680873251596487,-0.8199586548681553,-0.501125537167067,-0.8024700767923246,0.8780898174003163,-0.8577117201996134,0.9652045117991334,0.9843571683505556,-0.5508142428706211,0.2657963765061053,-0.7445092565094903,-1.0065826159278957,-0.8918500182614925
SIDM00793,-0.3144038199830065,1.2924790539754774,-0.7701391777208211,-0.5290933150964252,-0.8736513535866574,-0.8849212448559589,-0.9222836813310153,-0.7508655694075125,-0.7406242334862989,-0.2931874493478808,-0.7007067337464691,-0.5567171651964423,-0.3979031810233254,-0.7749009630234119,-0.8755743961150521,1.3528716406713395,0.333380065882553,-0.598145238650272,0.7876535536634395,-0.7263645544598419,-1.0069306544059078,-0.9161597563998999
SIDM00121,-0.5558797128827748,1.4877083736851657,-0.46001497966783955,-0.6146965652665242,-0.5868892989813944,-0.8951420402453538,-0.8152471685321231,-0.7124921923025213,-0.6922769038094214,-0.7861845560024033,-0.7971116080271234,-0.5016929571973886,-0.7428360856445683,-0.8281033418386099,-0.8283165335147762,0.9918166294042196,-0.11626532410154244,-0.15712980621610179,-0.1492140985708279,-0.665731820752788,-1.0625025569465356,-0.8640608976740265
SIDM00202,-0.5887685609446714,0.10444722218984659,-0.6554781958500024,-0.5981363666414404,0.045813434717551144,-0.8485186346550291,-0.8771650507736458,-0.7936167417788185,-0.7871530031449957,-0.706035740769424,-0.840401290930081,-0.623620107403313,-0.7395338010204145,-0.8333361047543517,-0.8222851935334426,2.1489236041025204,0.7974804857865136,-0.4152458545330205,-0.09865590833768674,-0.48538119450455114,-0.9550541697804068,-0.9248233103123888
SIDM00047,-0.6675122133112021,1.2998752062066525,-0.8220500723376356,-0.3085794863390076,-0.24000471321405845,-0.8271280211363564,-0.8474739499505552,-0.8395189027677811,-0.7543853816697417,-0.7245064831354979,-0.7837349159287027,-0.5811506251603011,0.25700126092235204,-0.7526944587597421,-0.9022238003621095,0.969948649545208,0.6817178389248623,0.8731562972150376,1.0679319227448438,-0.7792198501827157,-0.9273114359024299,-0.9434558698361655
SIDM00885,-0.18653098439213292,1.2358034645364635,-0.5207761357662524,-0.23836783415835974,-0.15245036854539562,-0.9114556997301169,-0.8942571043935057,-0.8196138837128087,-0.6305302084871599,-0.3477877095908631,-0.8152241758895205,-0.48404656982614264,-0.5131176305004133,-0.8437613475065256,-0.8220440569682352,1.8745595276862184,1.223574198000461,0.5672218809496042,0.13987291839048072,-0.7375651327986846,-1.0052861469556642,-0.948044150792263
SIDM00201,-0.39913580683332217,0.24187841269704072,-0.6376637899253098,-0.6524070623649767,-0.07242866203853056,-0.9121645403280225,-0.8539912838081556,-0.8725630967355789,-0.6624197916800628,-0.7721301841197313,-0.8257799503426543,-0.5524339272295966,-0.6709150313682424,-0.78275049223547,-0.7644168290216364,2.2708265171206636,0.5485779057745157,-0.3313075765222288,-0.08768905919357362,-0.5690785831195879,-0.9552735909084749,-0.9031077967873334
SIDM00789,-0.2597350647935498,1.4519028578579296,-0.7709017257347812,-0.4742738660395585,-0.390717865697136,-0.8404598866878242,-0.8904755143269477,-0.7721275007592717,-0.8772666614741287,-0.41736138634351416,0.6233957762561251,0.7853015987773572,-0.8064706072721037,-0.21867515608723923,-0.8971084093721439,1.1438181937433778,0.7186908316644754,-0.2858451537791892,0.7303904831272584,-0.8221851376839178,-0.9642294350018672,-0.9651695404516544
SIDM01248,-0.6729737800369145,0.53852733957866,-0.585150009721416,-0.44372518806918004,-0.7094168850834452,-0.8258860825914637,-0.7402809685015692,-0.779520017414894,-0.7103125649285704,-0.7282692390046741,-0.827478250805777,-0.43642248960005964,-0.7204180505644424,-0.9342367307391055,-0.8653442296756148,1.078955151175125,0.90030619776921,0.06865926533476666,0.6177012323467338,-0.6569148496209626,-1.1006145241293699,-0.9519071223273599
SIDM00195,-0.449239034241701,0.3429250768012963,0.295894094547306,-0.5982433900257738,-0.32231895342426586,-0.9536414864323992,-0.7905008905026436,-0.8185887553592239,-0.7463037308468177,-0.7525423800561999,-0.8587181897565402,-0.6850241307493729,-0.7084355948238227,-0.8407893017060188,-0.9036454340188526,1.676030255393787,0.7137185936400589,-0.3182042911923158,-0.05036784941481189,-0.751366003821957,-1.0200101932158712,-0.8492132969323136
SIDM00517,-0.23349932657551103,0.7657130477950603,-0.5806289660393968,-0.363164658318603,0.582743882713641,-0.8957341127936794,-0.8073098641751429,-0.8144922388937785,-0.6474186881087962,-0.5544405527528073,-0.8817964506171597,-0.3558181700456127,-0.7800587070491889,-0.8446829797209582,-0.8606772754393129,1.3701488182611425,0.8718436119906366,0.20536554168040466,0.8603179566159379,-0.7755544010086178,-1.005732717511317,-0.8831580080286263
SIDM00534,-0.2336666126779014,1.2998746865149304,-0.5712787817901934,-0.48386602230978604,0.11273224046790249,-0.9422125482481305,-0.7355808551901104,0.09376024080844152,-0.5403374360144736,1.0301603872841354,1.1197059556983726,-0.20316029345975195,-0.7518510970593555,-0.28423953381678496,-0.7337729669065399,1.071566184432899,0.6577366133429127,-0.4142661643346677,0.8927822886091894,-0.7551638733575853,-1.012964556852363,-0.9655203491374256
SIDM00863,-0.6000004160201762,1.9617146904502964,-0.13408597469780373,-0.464076341734759,-0.6720093113551191,-0.9344066548615428,-0.8094655449130057,-0.7569527006853181,-0.62293143036324,-0.5804684864216589,-0.8399648338364913,-0.541008340388203,-0.49223670502781636,-0.7921809387102305,-0.8995532191381647,1.2658246447154313,0.16435980940731157,-0.6795176132057654,1.1442053048523544,-0.6248094870280853,-0.9757345042531881,-0.8468880439368262
SIDM00211,-0.46500150571341214,1.9337774901563267,-0.7519478965923517,-0.611309865896956,-0.5820306915085137,-0.876664178529591,-0.3072656732571868,-0.7198008125062492,-0.6583278559353538,-0.6648414493488805,-0.7794123492893152,-0.5281492839072074,-0.7185234397654536,-0.8019303316102535,-0.9103347218955155,1.3661911548759467,0.7149303780045335,0.16246085272654195,-0.18001811000757784,-0.5526717251717927,-1.0646029047100318,-0.9075480006470741
SIDM00539,-0.3490819785006749,2.058517518666196,-0.6383186617003938,-0.45187250283924174,0.7473346041828208,-0.8734294179420228,-0.9064284880457356,-0.3024718930559719,-0.5344513896981754,1.0564742080601919,0.25972139724342175,-0.2771622666866628,-0.5361660619676709,-0.10901187688438785,-0.7302737592340968,1.6251915650027067,0.7297140764862817,-0.5207814926093414,1.598484783806684,-0.8124234261363711,-0.9888228393180546,-0.8480061081869319
SIDM00875,-0.1354351799753085,0.8118645613101196,-0.38703652089801427,-0.42693493537486327,0.31590008583078494,-0.9308600261747388,-0.729891258448766,-0.7872738797456311,-0.8689804662461817,0.039370144185845,-0.5648258695911224,-0.07950049008838105,0.41735010952580404,-0.3216258264868178,-0.8269230414990807,1.05917254764798,0.8395233621545702,-0.09847522351665514,0.7522908899375851,-0.7902168934932255,-0.9967880524245558,-0.9807032626728346
SIDM00679,-0.29427401695624755,0.557859560212959,-0.6809231832311613,-0.09589633116770169,0.6528145381267789,-0.8161247217674432,-0.7840963418139549,-0.8037410770493688,-0.6903350442732372,0.1590764198498525,-0.872889451995607,-0.1581655788685154,-0.7060593772824292,-0.8348448292605954,-0.8706812069246699,1.3916411207824042,0.4507264808612405,0.41276366164074435,0.30789255990626296,-0.7914655152678596,-0.9452655861659548,-0.8771392928969588
SIDM01146,-0.673510744966929,1.302657076159655,0.40871432898446947,-0.5468382042817692,-0.6970325323621334,-0.7810456935868927,-0.7342222999765383,-0.8073503688818086,-0.644625988614702,-0.5481821388315968,-0.9135018647782629,-0.304428678539248,-0.6997314870846433,-0.7873988519853443,-0.7941610205949506,1.3253570675022197,0.8502765470737448,-0.3408769982841051,0.8503228632604134,-0.8118210353459351,-0.9862515021528602,-0.6036848290940597
SIDM00156,-0.5199203349302847,0.43853713229943925,-0.725430615345772,-0.5868098332631382,0.47308531613583904,-0.8044197298212397,-0.7204021342097537,-0.8070394508382015,-0.5672151249757009,-0.6423978301839155,-0.7555334454753196,-0.30396594167863555,-0.5867290212399955,-0.8213133077550993,-0.8276815222368391,1.1966422010550086,0.45992265736496385,-0.30091093915134176,0.2517659278222932,-0.7837652821422275,-0.767932880979734,-0.9490099287785095
SIDM00420,-0.3389584889576972,0.7145670159210133,-0.5002747331696116,-0.37388244543118526,-0.25337877183779267,-0.8922424204890457,-0.7385917427553423,-0.7858401845177092,-0.673315468173066,-0.6737334558800849,-0.7913486251736174,-0.5845968279992063,-0.666314720187617,-0.81478480931575,-0.820040620957383,1.2042127647035687,1.1870754987597891,-0.40690472083334245,0.6509725612466234,-0.6045423416160717,-1.017130181789922,-0.8559250342067121
SIDM01145,-0.4242385060614136,0.6532311398368285,-0.6765143006443354,-0.3444308084869744,0.3269650737013218,-0.894220117500594,-0.9996776670869605,-0.4836107050110511,-0.7026658195642244,0.8078038608330089,0.7500589145019713,-0.15464177790832065,-0.36655663226510976,0.4043074021645544,-0.8669494129084312,1.415422961513464,0.9978811992210163,0.4182165804371855,0.8334988097817008,-0.8438335164408914,-1.0643599014141973,-0.9144748704495573
SIDM00256,-0.602342650029776,0.7750316524757712,1.2277675603293239,-0.6433795357810363,-0.06492472712498369,-0.9128648557467198,-0.7005131908578165,-0.7590644696503135,-0.6542071531436789,-0.6031197935007089,-0.6440916526762248,-0.3700281767310351,-0.7650587493814897,-0.8345718844905216,-0.7892816239720621,1.6964526072375619,0.9429354223458772,-0.2969029527181884,0.3034580052891104,-0.5981940577515319,-0.8698953300104992,-0.9359126071751777
SIDM00444,-0.6931969799829524,2.2376680569924656,0.08413834252083123,-0.6065693058194858,-0.6928465519969682,-0.7792231201710927,-0.8748470329269794,-0.8277503152086231,-0.5790313857706001,-0.6387457397777158,-0.7806133049256289,-0.5591141384942343,0.1347859161219296,-0.83729951202184,-0.599977215495224,1.4739459553968877,0.7404029103296487,-0.06622749059312476,0.7543632419780159,-0.731000290427028,-0.9647674946834169,-0.8426503045550355
SIDM00137,-0.7040949859280703,0.7682815496956941,-0.5387230638869188,-0.3087817532858925,0.04066930324485967,-0.8903746449222043,-0.8228752003446147,-0.7334716754521406,-0.7128386236903356,0.3529090419454588,-0.3245816091660823,-0.17532207978976314,-0.6073078693200016,0.11124534934585713,-0.7649207943369999,1.2927099614573523,0.658657942172288,0.7471102467926085,0.4684944693693622,-0.8305406517002405,-1.0465398171618618,-0.9561291344153404
SIDM00569,-0.6685793956390533,0.5865100865373861,-0.5386960563420223,-0.5124670209437558,-0.3595552210923319,-0.8912926610842906,-0.8542573392256652,-0.7969950251801989,-0.5870374512464888,-0.8060534467484197,-0.7910541826290982,-0.6295070195092743,-0.6090434977295137,-0.801368511202729,-0.8847076712813068,0.8806836423234505,1.2799386346498698,-0.49444255605577847,0.39735762241549943,-0.5939573989926062,-1.032710530863488,-0.8982554526244858
SIDM00445,-0.4664183235059506,1.4071850738253509,-0.7731132542767262,-0.27688122966781537,0.047351437109226326,-0.8583263296691177,-0.9160251951453137,-0.8228758196241964,-0.6557229237995909,-0.3999158724041205,-0.8000623038262913,-0.37557369832029036,-0.7053102712250852,-0.10578522224783288,-0.7846581318842294,1.3480322868709214,0.8594162067820714,0.7672429332078974,1.0773512475466576,-0.7949706623598064,-1.08721854826846,-0.9342075756247302
SIDM00094,-0.6954123504136821,0.6771865518394045,-0.3896898981915405,-0.5352460949162229,-0.5433324893925984,-0.8644660010974129,-0.8394730051843244,-0.8439582594300737,-0.6299341437241346,-0.7612074506613643,-0.7887868969557487,-0.6104858841121215,-0.3288737792762496,-0.8473103442471093,-0.7565917705667796,0.8710467140103918,1.1456111138010407,-0.19757938376412096,1.1265352290421573,-0.7670091847687631,-0.946789587253638,-0.8660436787943939
SIDM00576,-0.2913984224520172,1.3502092975565294,0.05236226780754349,-0.5892971962761974,0.44022988191781304,-0.8609187619865646,-0.6078289668239725,-0.8015998211814419,-0.5926614962728624,-0.6267424415967231,-0.7837762428568732,-0.6037224433284243,-0.7013453274676159,-0.8628889257811899,-0.7303212436386599,1.3400361591029857,0.3633993291684556,0.4179543374708943,-0.01535235115702902,-0.530327042999561,-1.0298804642905612,-0.8151321597213926
SIDM00257,-0.7514475424045278,1.1273357395743253,0.7374841254106622,-0.7019991069243804,0.172523735769905,-0.8418903095626057,-0.7837235829414665,-0.8369013850618998,-0.7963965423533236,-0.7207890676447114,-0.8619939746644817,-0.5976320346785836,-0.7194243252480037,-0.8570888064672588,-0.8721786448025757,1.3823566104982978,1.117870430278853,-0.23886164846046717,0.6274242153528728,-0.7656371991889078,-1.0806752579473335,-0.8436238207569848
SIDM00835,-0.7596313363858953,1.3305700064275876,-0.770267018943864,-0.4372969167262323,1.1462170236517033,-0.8998355367377986,-0.85844417532785,-0.3017747331564536,-0.6883837986895965,-0.3276554873303564,0.03734060282719787,-0.01739227010899408,-0.7442796604201334,0.12262112611941783,-0.8476939714577844,1.114361505887844,0.2628947470027445,1.3622594653465983,1.212993017258661,-0.8521125235863958,-1.0613085750568974,-0.9213358100869478
SIDM00781,-0.2996888221527429,1.3593946559638252,-0.4797573346959127,-0.6484802623039136,-0.30523026918338686,-0.8485561307877023,-0.8670200514945076,-0.30201033781413095,-0.8187123318813881,0.679830320619594,-0.6810347081955429,-0.4994195972909061,-0.6673173064105864,0.8605425962941281,-0.809330563698885,1.2915479401249648,0.7536775464415929,-0.08898728188524725,0.6751325937382977,-0.8687427767679468,-0.8658223874473505,-0.8943452774046844
SIDM00700,-0.09914094178824495,0.06677476945804922,-0.7192839427134727,-0.5480951159717009,-0.09636908820700339,-0.9065830235910984,-0.7901997871021714,-0.7738827350490053,-0.8518866236253766,-0.7553284554206352,-0.7671935694069674,-0.4947621301702667,-0.42149728434339345,-0.6457882018728714,-0.9374656362105557,1.6807573147396868,0.8547261223839051,0.22593175656404824,0.44139925035711414,-0.7098053244452777,-0.9742194515230093,-0.7969954717266433
SIDM01126,-0.11297392108901201,-0.04488352401181676,-0.6245822029662679,-0.6776452977017389,0.7353212219526077,-0.6834939143454681,-0.8486527897372379,-0.7639289172247996,-0.6552346017496882,-0.6082376394601451,-0.6192835811692566,-0.05470625427795966,-0.16015606824429876,-0.7326442253972618,-0.4675120084913944,1.1636084251573038,0.9307672264434472,-0.4147435864391286,0.13536861154322402,-0.8344531100206836,-0.952022870336207,-0.7805151818243686
SIDM00259,-0.2429764302178566,1.0691496368616649,0.6598669023462238,-0.6515642408534921,-0.37604567355630486,-0.8835092260051273,-0.8464196642207906,-0.7633440521272029,-0.7072360079893587,-0.7134888204860654,-0.8945696142955267,0.002007808606261351,-0.6828026472457638,-0.8102993240843859,-0.9097586501182968,2.0185950534756274,0.8248220253968813,-0.4940988447450588,0.2562654732020132,-0.6109826067445275,-0.9158928594869415,-0.9297453890829616
SIDM00834,-0.36794782628987893,1.0979724071443373,-0.8637685627911128,-0.5582578624865402,0.43684169286318647,-0.9228311235780378,-0.7967915997549385,-0.23005169784806442,-0.8263605143841307,0.6477128780714076,-0.006001075423190255,-0.3353921949228213,-0.7265028131433389,0.1559890940939711,-0.7464090668100114,1.3811762417228384,0.6628552614102791,-0.4957090212587134,1.025133629086807,-0.74857810059723,-1.017655712170237,-0.8593755090935425
SIDM00814,-0.06651850728150877,0.8376379740960087,-0.6239690730697726,-0.6434106209963105,-0.6982256919373666,-0.8561459233534695,-0.9487621384850897,-0.8488733274418204,-0.6308334715245001,-0.7577397733786576,-0.8029004606570904,-0.6513628960016256,-0.6833781671674773,-0.8137320270124152,-0.8714397984905442,1.2842024044856934,0.48863402806026374,-0.2784508043949846,0.013676620112274645,-0.7284902341669997,0.3158680383593266,-0.9187069947899568
SIDM00258,-0.683359289156173,0.2667480982961232,-0.5191470569381791,-0.570541679144914,-0.6392204481571001,-0.7849953792133462,-0.7614539305501667,-0.6219875365327606,-0.7426458834598079,-0.6767016797448419,-0.7052122994371689,-0.6062863314664009,-0.4158540386534646,-0.8686292613900879,-0.7488396428833882,1.5906466797451226,1.1251930777660957,-0.3527306442269384,0.2140690991370961,-0.6103916003309051,-1.0946385279679711,-0.9220753105970798
SIDM00577,-0.5148021534862117,0.9424551640912116,1.4138056344582717,-0.7423807806564672,-0.20155714196833863,-0.8798176827575263,-0.8986563655851232,-0.8276619920394868,-0.7070193284978964,-0.7953151025795762,-0.8255356652415505,-0.6697445771895513,-0.6620744886242612,-0.8227530184611637,-0.8335004676954757,1.0321581908736528,1.0047639986773442,-0.4262683602046879,0.47678283026486806,-0.7239531496132893,-0.6500003619063169,-0.9478405897770444
SIDM00384,-0.38078966844501594,1.1085184180453138,-0.6327340762239457,-0.4255380576988446,-0.7200844844671388,-0.84646449681103,-0.0006575261799388824,-0.8281745197112346,-0.5677531652562751,-0.5314315281103464,-0.8996457587263333,-0.58808039162,-0.7245046215662824,-0.7977830976381459,-0.9233290144208182,1.5577514073022984,0.6286415692179591,0.09445322513366258,0.29611578924762505,-0.6354376954144817,-0.999623809514588,-0.8556316155853533
SIDM00837,0.14715609465336982,1.5692010982735467,-0.6036214000001179,-0.6120062038449771,-0.02636559395044669,-0.791682181060569,-0.7993899897900836,-0.8133504410446734,-0.7059984658719967,-0.47783992372893896,-0.7869726674889881,-0.32264041903201796,-0.7368912642444185,-0.7569473023232461,-0.8561567202865358,1.8345542914821444,0.9063971783258459,-0.38919552220602743,0.5276146676431629,-0.7967003625089956,-1.0589337049728271,-0.9012780192242331
SIDM01133,-0.6999968829650473,0.40651564057205064,-0.6981217318906908,-0.7003020822046447,-0.6088688853922117,-0.7605575619440607,-0.7919120109994758,-0.8222001480741966,-0.8580012756405326,-0.5707676401682302,-0.6909015674426501,-0.13151228655269903,-0.23443602676982853,-0.8405574410228375,-0.6039084719857273,1.2214628251245487,0.8105877094163685,-0.35537556122586916,0.694423699612515,-0.6874997291055205,-1.0730057534263908,-0.8863171586461005
SIDM00244,-0.6221585468643999,-0.016044328845403487,-0.5372605345696545,-0.6384822983984374,0.19847985435518628,-0.9190109922484019,-0.7016025125844624,-0.7919943791702851,-0.6315315999073826,-0.7393808602237323,-0.7534532870150134,-0.7094987241531477,-0.648381772537536,-0.8132157198850971,-0.6650034929580605,1.6282181466069143,0.7279836981069707,0.11931811562868422,0.10157336030451933,-0.8322591486408393,-0.4031021327582079,-0.796482035291359
SIDM01161,-0.4943994219006108,1.0635041487057102,0.37881918200298303,-0.5388654412845196,-0.37986288684535596,-0.8558808473013109,-0.8604005410784038,-0.85975290147416,-0.8552468337307643,-0.7775637219855142,-0.7823955137124721,-0.6569732329248439,-0.3542297351559536,-0.846914611065667,-0.8625616434439031,0.9820155037149524,0.7655387587984886,-0.07204640192322427,0.5059672855376944,-0.6488374560423367,0.6462532037282716,-0.9437108515038659
SIDM00579,-0.7171584967148664,1.282226242208312,1.3519421618656213,-0.6913922100753185,0.029252536358235992,-0.922959892808081,-0.8504520867456566,-0.9056338065193017,-0.7534508447698394,-0.7074990278091146,-0.8762696471975501,-0.7737284347254816,-0.7824133787279857,-0.8612863488065161,-0.7686115892747404,1.236056173273474,1.0692593519078866,-0.08618380474130681,0.496305162681642,-0.5946945510725007,-0.04692473259407807,-0.8280429480350109
SIDM00699,-0.6090580900860846,0.36495354192605456,-0.5096826464807545,-0.6577284462908831,0.33672351961311053,-0.5547707739308283,-0.831314520241979,-0.8593151896950212,-0.6358406123360195,-0.597833008876912,-0.7231329782784016,0.05362892465941879,-0.5634554242110182,-0.813495941466631,-0.7097770895241222,1.395916620887548,1.0194231088570984,0.21292918746404269,0.11903606917529573,-0.7303241574853993,-0.7811595600642403,-0.8707167252357578
SIDM00721,-0.6616029804352977,1.0685732690206384,-0.5732798157325295,-0.7259218953897455,1.1504330811053902,-0.9253531952680166,-0.871727076016964,-0.9602631940277088,-0.7279061445045379,-0.5743112064115037,-0.2273155490799623,-0.07733141793932263,-0.34092478505582996,-0.8525612838177591,-0.7554820870600882,1.2041242825915415,1.1018822955718264,0.18008519969983802,0.7609450113877785,-0.7972963451517404,0.13445504885259899,-0.7556257988216533
SIDM00082,-0.4473124473308302,0.9426321632554735,2.523614066205239,-0.5894067988913264,-0.5790306463148496,-0.9808685741167432,-0.9404630275822652,-0.8900405222108222,-0.6456787243430008,-0.6940082873437844,-0.8148128876529916,-0.6181534904280396,-0.560038681518404,-0.8502432097681889,-0.7140687712200834,1.3362625564636628,0.5454458962604104,0.9351152173055371,0.7407222698713585,-0.9295819332218199,-0.7112732785146543,-0.7791890842480897
SIDM00320,-0.4108010707696219,0.9936818490980388,-0.6027325100292603,-0.6535068291384748,0.13050359904239406,-0.7135726207508886,-0.8804026883860506,-0.8897446913955123,-0.7172541045088738,-0.6721735005511372,-0.8115100695608054,-0.17661221812181624,-0.4030673008274694,-0.7992962208996747,-0.8354203441478171,1.4756880289803034,0.7759043265523147,-0.6832552831635701,0.5032704364662867,-0.9390600556711244,0.027539449530945042,-0.8574900793180643
SIDM00967,-0.5058136401275886,1.3859242695731215,-0.5559436098134809,-0.5074533732572623,0.708268699175381,-0.7327301556972792,-0.8904435187103412,-0.844657587425324,-0.6302237706036595,-0.44981782597353953,-0.7354842081259911,-0.5232887025323903,-0.17876953884391433,-0.19831362760125668,-0.772612300637721,1.1133550617656132,0.7029401431737805,-0.34743624786304916,0.9928119796032162,-0.913736166541331,-0.9382590129901235,-0.9228407294467991
SIDM00508,-0.41180792370975644,0.43865328429327577,-0.7573053705183614,-0.5262744833125912,0.4489651960036703,-0.6669931113777332,-0.8050220443143558,-0.870221843610796,-0.7712316481333318,-0.7229053127920454,-0.7936849952845251,-0.36238383318395617,-0.4586267068956834,-0.8454693418917417,-0.745471153887985,0.9886413456565367,0.7676371298713074,-0.7027065872470692,-0.12507768654636528,-0.5756469367319593,-0.7781493287025925,-0.8808697582460587
SIDM00859,-0.6192630033664358,1.0125692814680038,-0.601632196275952,-0.44680547454138037,-0.8497690906388802,-0.9180761556484238,-0.6838451454301179,-0.8447427352151892,-0.6907711065849604,-0.6976842086553681,-0.7929362099589922,-0.6604439360756399,0.1880275583376583,-0.7432113648249692,-0.6499774291698901,0.8284712465592526,-0.052611443927553736,-0.529637731526302,0.23938823745833934,-0.8045520880837608,-0.8973884796817996,-0.7952695867947848
