,PLCB2,CALM2,INPP1,PLCB1,PLCD1,PRKCB,PRKCA,PLCB3,CALM1,PLCB4,DGKZ,INPP5A,DGKE,INPP5B,DGKD,INPP4A,PRKCG,INPPL1,DGKH,INPP5D,SYNJ2,PIP4K2B,ITPR3,PLCD3,PIKFYVE,IMPA1,IMPA2,PIP5K1A,PIP5K1B,INPP5J,CDS1,INPP5K,SYNJ1,PLCD4,ITPKA,PIK3R5,ITPKB,ITPK1,CDIPT,ITPR1,ITPR2,DGKQ,CDS2,INPP4B,DGKB,DGKG,DGKA,DGKI,PLCE1,CALML5,PIP5K1C,PIK3C3,PIK3C2B,PIK3C2G,PIP4K2A,PIK3C2A,PTEN,PIK3R3,PIP4K2C,IPPK,CALML3,PIK3CA,PIK3CB,PIK3CD,PLCG1,PLCG2,PLCZ1,PI4KB,CALM3,INPP5E,PIK3CG,PIK3R1,OCRL,PIK3R2,CALML6,PI4KA
SIDM00098,-0.8060291514157985,3.2873074022861215,1.160464448395665,-0.7800015885456807,-0.6522402949430975,-0.7593485237630189,0.665712107089428,-0.18114498232119686,2.368857250111297,0.16092188721119316,1.6202104765951189,-0.06836353916250583,-0.7803414585588037,-0.5439548408706725,2.113759773222751,0.24091286035363416,-0.7676440311455066,0.6752476893926028,-0.7261880577306804,-0.7853260114613846,-0.291558477184316,0.2836403842865487,0.4539235577254536,-0.566622396466443,-0.5687002771050396,1.4918193949121472,0.5727686238908042,0.35488277878915925,-0.7586192739757933,-0.6233597917405728,-0.634495999152936,0.30504697872759595,-0.6031743950165239,-0.8226845110241426,0.663890990649017,-0.8478427138862007,-0.6450212151110745,-0.47224097256505326,0.4685361773227283,-0.44884928576069505,-0.6443211408023622,-0.417776681421929,0.39747303879977935,-0.8452324283730129,-0.8440315358634966,-0.7543007797332184,-0.7427812490117036,-0.8369376528958172,-0.6627897149436303,-0.9633528920472113,-0.19381967255723676,1.417114724634208,-0.4372439532873377,-0.899913799475782,-0.6081656976837371,-0.1668265718485777,1.092945900200549,-0.6512429962791757,1.4218567088605407,-0.22429076616755894,-0.730223830357497,0.8515901817502423,0.17596570516696397,-0.3846227482318617,0.3230023779792916,0.1106998377987468,-0.8311897248268855,0.45362999296189455,0.19773941088144292,-0.2524550237464406,-0.8832652758626194,-0.435137947832969,0.34785922005430575,-0.16420752704121946,-0.7612220575414181,1.042711799729447
SIDM00225,-0.8727025722205657,3.272788525222484,1.3170847829836378,-0.002125272392928659,0.012131622923662743,-0.8488476625423591,-0.32273940766304543,-0.17546417428675942,2.5151088555078016,-0.5744321943479519,1.0494849971273652,0.11718379933413164,-0.7329361874247521,-0.24465447203383936,1.9865307673184598,0.049459295718701,-0.7962875933653063,0.6907454019652473,-0.781198048936566,-0.6762954628710176,-0.5691455973167499,0.18035798155195001,-0.3108459098251302,-0.7444767823898343,-0.5333500871579425,1.5072450159638522,1.4160968246390402,0.2807722745934557,-0.9021277291433181,-0.5979851215368639,-0.9336849269770061,-0.01859486901627933,-0.6220938105655177,-0.6378221112661061,-0.5215211739946548,-0.8339691836356542,-0.3943296742376277,-0.1941615099671967,0.46228871425349627,-0.7354948696723822,-0.3296282464786958,-0.6167295261040318,1.0715845984372856,-0.38346758504590633,-0.8529348275432534,-0.7846792538761116,-0.5500627373630058,0.8322060066187538,-0.14178039334008802,-0.822138590072848,-0.40966542591768035,1.770183688313138,-0.6938893731317741,-0.9633526459314758,-0.6437429718419052,-0.3022318837122868,0.9874554920950515,-0.31956181662508887,0.9391923491637214,-0.4001867488179749,-0.7296895694827922,0.6432993664700564,-0.289436664838999,-0.4259825966617104,0.6773349592321166,-0.5021284841151514,-0.872937437727958,0.6215662034900814,0.5954074349169347,-0.5373428114764648,-0.85038006208633,-0.2771121420304421,0.4274073302581051,-0.4603573061973098,-0.858389349051276,1.279398227486415
SIDM00846,-0.8160778573495823,2.9524650712039007,1.7686732464041608,-0.35416694299873475,-0.21575815302615534,0.3937068401889022,-0.28414790650247623,-0.2362535448708024,2.41914968075669,-0.5810323269044911,0.9812228924239063,0.14362807178075052,-0.6821709600175924,-0.13908258131906034,2.4449300102973557,-0.08984983018961497,-0.7174047400905132,1.0445898909218607,-0.8590121749717557,-0.6445159689452875,-0.6787028589961265,0.0849536538289492,0.1130105514131705,-0.7099490400223304,-0.581049207058979,1.4012778566259605,2.25551283435419,0.19211061391582399,-0.5321681887725092,-0.14596481628352662,-0.3487360742697211,0.04000357054777513,-0.7066659964234431,-0.7543680589182532,-0.3166133303829367,-0.7286019215380581,-0.5589494863128694,-0.5800514178324405,0.8125516408219173,1.6968147357110515,-0.5764061257774147,-0.7684462743203614,0.6225629801084437,-0.6829334757102421,-0.7630161530295291,-0.8752959018066399,-0.3118783470369972,-0.8862450130955073,-0.2646742815022094,-0.810177507513735,-0.45178622708682814,1.5786660981721012,1.2573472678284046,-0.9429993589122523,-0.6225160669820575,-0.4946132158488135,1.4503902241069933,-0.06271061018132987,0.7856010281657932,-0.06132189569506135,-0.7976032453088218,0.3009842739833732,-0.288815158393606,-0.7489569632522669,-0.12929553963851775,-0.684611185447512,-0.9148319285388519,0.5188026833690469,0.1787923572967198,-0.4138658376556292,-0.820596360725214,-0.539366920455228,0.3649971278327479,-0.30207525946749875,-0.7462401226530095,1.269020819623902
SIDM00291,-0.8559538817816992,3.0503406784165934,1.8430270920538006,-0.776404529382399,-0.1941797185621732,0.511977753015404,-0.5639027357226977,-0.4116733183264525,2.122795656006334,-0.7199247134540881,1.5684516007826412,-0.29285988056384576,-0.7967267630613393,0.008343398281851312,1.157849091538357,0.3530677530103795,-0.6818573122373017,1.1501282761462426,-0.818216295958277,-0.7992563885338795,-0.7535705404194845,0.4057454563561747,-0.11130492483994629,-0.7517798546612477,-0.5291475110310189,1.8773393827352949,0.48493742410101087,0.651105728526275,-0.8081821371230876,-0.23254197996838796,0.3952855667668194,0.5450602904519832,-0.7168395472859136,-0.7729195187644562,-0.6699348859734909,-0.7365915933005378,-0.16099370581254077,0.1483724271921579,0.9040167132330325,0.5906984465717973,-0.5630854193058626,-0.5095905868411348,1.5085128077645793,0.3608876272874166,-0.7523431629071824,-0.6102337316945066,-0.520053258109353,-0.752888560308635,-0.7415195860288158,-0.8825922112839363,-0.5163645993424326,1.4175922783609909,0.5119812640642192,-0.9538061792124071,-0.6145063903134048,-0.6878276808346583,0.9710513457407052,-0.6587730241746428,2.1289407156963502,-0.2850312476638343,-0.5657702090782106,0.6758468981090971,0.7973915424442831,0.019775914665252674,0.6652808427630261,0.5307139353125314,-1.0380656265913177,1.3275757973220497,-0.11597508664484533,-0.4375479411566785,-0.9451146794788785,-0.1357513311775369,0.4308079958865103,-0.25954488834721806,-0.7852846221969788,1.639015484727198
SIDM00520,-0.8683729903435581,3.280311318919286,1.9062564637364232,-0.7979193729948318,0.5582651192037237,-0.7736898172630116,-0.09266788333177609,-0.06554485425341598,2.313255091363634,0.7117283526172635,1.5585939490471996,-0.06848000926103838,-0.8273416413093688,-0.5338893607600003,0.897007045194371,0.08016465626701359,-0.7610415022968393,0.6882133101234708,-0.8351190587655044,-0.7277917923427337,-0.8897741034154403,0.17248297959296255,0.3222024426315472,-0.682031679826657,-0.5456403476942,1.4741356428282923,-0.017743386958200824,0.2291907991610855,-0.8314211777754952,-0.637455602340208,-0.6797098965268481,0.9083273947660961,-0.6315557927422326,-0.8193456881519594,-0.2121510884853634,-0.8314140434830632,-0.5425018999495189,-0.4856140162711703,0.5794907079221663,-0.6488166432322836,-0.5301799245736395,-0.6370654925006509,0.9383496444523899,-0.7032415160593738,-0.8119040816336751,-0.3945180708921922,-0.36886861938001314,-0.8735080852609818,-0.3095807266599311,-0.819673458870021,-0.20464433953742614,1.514247670832803,-0.16730026169263695,-0.9619756716305566,-0.5172684955396761,-0.25296923644200253,1.587092145931502,-0.7648242114555972,1.8251138400438718,-0.17438773244248748,-0.7867649870119738,0.9489371145890182,0.04872946486551291,-0.6088840333322989,-0.057471505780043806,0.24461816978747378,-0.8189430129388846,0.551087154071112,0.4545592469961287,-0.34443110790923376,-0.809002244635813,-0.22277964900335825,0.4082506979636651,-0.23402885410095514,-0.770518911879334,1.1294576759283983
SIDM00003,-0.8052546673825668,3.2605884836388155,0.9982466762548897,-0.18665994774910635,-0.02769556711169943,-0.7810375137376369,-0.6506165646414338,-0.2955075764795852,2.702563626479119,-0.11322245593937885,1.733720213174903,0.0008588721458672664,-0.772519476907882,-0.437544516872181,1.0266803698133224,0.0017206009343177253,-0.7206777514485687,0.638141133438508,-0.7786477061376338,-0.7487671641798562,-0.8240527385371376,0.1550110264398065,0.11893919772035555,-0.8859197905304753,-0.6144405313786903,1.678148799176836,1.7006579248685791,-0.0828375577132608,-0.8163679303112646,-0.6253780304614719,-0.8808030607824682,0.4947106273446682,-0.4724414573063863,-0.7382357275936968,-0.3515881843214879,-0.8020179127306238,-0.24072501600005103,-0.003813261070190864,0.6013632886950685,0.7269236468032436,-0.44291501590981674,-0.5496950225324525,1.0358463675133087,0.6978839202273543,-0.8113422749084741,-0.15322389468209033,-0.6061665460476147,-0.6828053943630118,-0.7709084368065429,-0.9057973507077154,-0.24960117878963725,1.6774317829719538,0.04088343152739962,-0.9833228501663186,-0.22438773868303138,-0.27310538013662367,1.0961925606488712,-0.5000258795066411,1.546210206590711,-0.09095425532646265,-0.8133495738365327,0.993463517123065,0.5307492349086849,-0.4551687594131406,0.5384967390911175,-0.17719639485425942,-0.8235343413018449,0.5950294390790531,0.3990803452395117,-0.4981847698570513,-0.7573812995678978,0.007774037385819338,0.4240877885852272,-0.25041751802124634,-0.7597026253689041,1.4632851843914532
SIDM00136,-0.886321066210198,3.23067028722557,2.236702531119569,-0.3827943136494479,-0.20616566692766403,-0.8693325448539425,-0.09879023611518825,0.5004144844019212,2.356396272116694,-0.18356025108321528,1.9111199046449345,0.35614854288190195,-0.5259702013711254,-0.3926438749368545,1.4570762386724585,-0.1933798743546553,-0.823848860888974,0.618526353637064,-0.5600969665549578,-0.6736386649814776,-0.7174231618422433,0.2779317321013116,0.6922407235034296,-0.35983929400114684,-0.661929291770366,1.7151214083037027,1.6096012683146634,-0.02717314012692243,0.5337596778121451,-0.5109373587357725,1.4668662150268652,0.34669286366292873,-0.8709783443074999,-0.8254926712595865,0.5773928630720809,-0.8366041470975958,-0.5984629880675965,-0.2039336107268059,0.3854372954619025,-0.550023206832374,-0.6391653525730489,-0.36341733476355176,0.3571125733805434,-0.48346304929424394,-0.8663472459372948,-0.8695675646742604,-0.7039663488431829,-0.8780817194615513,-0.12796104696771915,-0.902062987697495,-0.36203579241681744,1.4173118602383097,1.4906041804655354,-0.9172349088372972,-0.765716258387137,-0.009194567491915662,1.6771536686554938,-0.6223357305028023,1.5716575979602623,-0.02935241934961796,-0.8722314497674858,0.5843610535832205,0.25811132734267916,-0.7474600078698875,-0.28939731316290374,-0.3014197573210242,-0.9444331096382657,0.5170963596554831,0.3943678738401835,-0.396771518467411,-0.8703045150505063,0.5372548495522526,0.6776533388549906,-0.22358075672074318,-0.755524298056724,1.6494790783510676
SIDM01155,-0.843414159826103,3.2803300860491467,1.630269496013658,-0.8573721816586006,0.012335203039624012,-0.8336239833669642,0.11206769601147143,-0.20148985551567677,2.6856035150504,0.3504015707248726,1.4408664728561338,0.07140527614217997,-0.8254007945589464,-0.5583967994268095,1.3710269455067543,0.12124105331136513,-0.8307562495689359,0.7445274578342902,-0.8182467382652685,-0.8205624936040129,-0.39361114565011635,0.1837825954184185,-0.042524628243492575,-0.6590316156416338,-0.6275895068781664,1.32056602402942,0.8307061371503089,-0.021450223538421763,-0.8614053074351784,-0.5337273351915397,-0.6718569776594331,0.04282800452263124,-0.7065753039548243,-0.8042629963647785,-0.509237460375947,-0.814897796665046,-0.6515827421937962,-0.5676859223816716,0.8208857379628522,-0.25881174682019686,-0.6649091929228917,-0.7041451547982863,1.0716777640120339,-0.8023300138562238,-0.8638717163083601,-0.7008338321136043,-0.5631266729254596,-0.8747719101110777,0.3909780447774068,-0.8942410318915106,-0.36520724974128144,1.6027456885110547,-0.07342244884778198,-0.9664660985787531,-0.42746209396783674,-0.49212517183255433,-0.8094843826810196,-0.45677295766753406,1.264533966244291,-0.20734056787309732,-0.8514551446245273,0.7117247695566788,-0.062196483072455025,-0.5514510402916394,0.33449345556731996,-0.8007625008926006,-1.0513994526227064,0.5796980326833353,0.42954462225754514,-0.3408136778991447,-0.7796014496506495,0.03555478131917427,0.5757468279341333,-0.26542025170621397,-0.7205185156053714,1.544450130054613
SIDM00224,-0.830983208347499,3.3560934761530263,0.14714245411936194,-0.7363594257071175,-0.4335798088405184,1.2178584494346665,0.4457697712443634,-0.4578480057676352,2.726760011340906,1.1737350485526408,1.4202470906438192,-0.28002048936459767,-0.8234607348737845,-0.4107465693533204,1.330862814128069,0.36931525519670666,-0.7537508121261541,0.7791890223398344,-0.7857837351775263,-0.6775288929412823,-0.5272145527670218,0.4377344285909212,-0.25072759270729295,-0.6068918862239631,-0.5748501478125628,1.5538042267726566,0.5807967122774662,0.35407100412984277,-0.6924622431522973,-0.586975231589529,-0.3198084294624071,0.052098030774312666,-0.7892909952458933,-0.8453293716749849,-0.695864822929501,-0.8431084684171928,-0.6180107113569268,-0.36910404709738404,0.5469383003996834,-0.5024659102721344,-0.687295025048648,-0.5119366062990559,1.334783966413679,-0.9046395018224412,-0.8650847992121014,-0.8125139240515604,-0.6612870575643092,-0.8601531869319337,0.04501181879833377,-0.8990307229503692,-0.25661999940426494,1.4865724889400869,0.6032338132554651,-0.9862646022181446,-0.5935197629935524,-0.3496927303514706,1.2630033492806663,-0.6406742721275255,1.4501778552156137,-0.24634132312141716,-0.8719537470074892,0.8560372261357724,0.33833862798018505,-0.4916265209661461,0.3151936786213572,0.2895372054252315,-0.9434933310763228,0.8566433396084326,0.5698788801002179,-0.3343566739754794,-0.8366483153810327,-0.32013283493063943,0.7471119857121666,-0.1933033126050991,-0.7290225234797036,0.9328866320899786
SIDM00783,-0.8590727631519509,3.049865192792628,1.8826326933987632,-0.36091941429072016,0.12876444701911197,-0.7582532172790154,-0.4215546067215151,0.3693157661897446,2.3852646409937366,-0.2706211710075122,1.6200363153893358,-0.028328130184316277,-0.7736742955510487,-0.33323955068120065,1.6587060345789881,0.06168227198861242,-0.8016071386549489,0.5404567774377397,-0.7583164749445583,-0.6647051755590047,-0.7728339437097992,0.041941972487374364,0.5603717486466891,-0.6296865258888853,-0.6621368232834002,2.13052058241636,0.8338311544458911,0.12547848828897148,-0.9422568865106397,-0.10457456853221343,1.2494920790360697,0.1519855859953591,-0.8087438842419217,-0.7805919703013718,0.5200040624057238,-0.6390949064998547,-0.6242369529045925,-0.4021441763741318,0.49159268133997974,-0.32927739742598144,-0.6176120229696973,-0.42325451302994255,0.8901651390403509,-0.37323586965430616,-0.8481566188563368,-0.6956974457576884,-0.48643546625482265,-0.7924422394187564,-0.43393586501778064,-0.9338985097899516,-0.3210732409732436,1.662655358136646,0.32324978778647967,-0.9628277668067947,-0.3791842292029585,-0.26875977629024894,1.4451698049236457,-0.782129818802481,1.3449062341278226,-0.1522123324071081,-0.8226963778759542,0.6883281403188356,0.3237229141187382,-0.6119591500737706,-0.3797728196230491,0.9156809600592332,-0.9388423870802455,0.3281603997227735,0.07697513789992223,-0.3976963743627837,-0.8965572643749253,-0.34362315900357127,0.44391717819824544,-0.20513017930257668,-0.697872871431562,1.1926258593643144
SIDM00490,-0.8109479492396852,3.0375130023141987,1.1078113594376104,0.09755245726880696,0.9516095136860434,-0.8638056373299798,-0.08137692766206456,-0.01515792505255259,2.287905305397179,-0.24534664995552818,1.7165597507474575,-0.08892584541220092,-0.8243334743105567,-0.2601298190160394,2.063291625310909,0.4306123688957534,-0.786215443505813,0.7302638297070687,-0.7607046217293502,-0.7856896999164306,-0.4123816600449691,0.15879807119921865,-0.1340401027570865,-0.8913029357452211,-0.6556772433477008,1.5318973037719972,1.6685540870220517,-0.10729878137011808,-0.8386520419282876,-0.580147161818102,-0.6505491342491155,1.0615283751064404,-0.7967847278236757,-0.7559217121813054,-0.12346900722723933,-0.7566632422935685,-0.5638460473771344,-0.48548146579826307,0.8900094069297829,-0.25753483068086563,-0.6635562845719662,-0.7444598083763073,0.8276682142216641,-0.9314882703544538,-0.803558176230949,-0.6326486823419205,-0.47399456679366136,-0.8008102303678377,0.7494859862590172,-0.9183465043280619,-0.3851455781620334,1.816129542059076,0.3726220732767287,-0.9362480042652144,-0.49532477313367906,-0.3866631198928271,1.3085344985298997,-0.5462480778570864,1.0171176194816913,-0.2827882895104239,-0.8254858091517686,1.1091486297041584,-0.10478455771130224,-0.6774761959834487,-0.013266830689621133,-0.5494747475222111,-0.9964011498996762,0.656481895977981,-0.1368041816520345,-0.05022784771762446,-0.8682006036542234,0.1753226765983558,0.5551687715933719,-0.14910083492106915,-0.813661464743252,1.6404873558110662
SIDM01090,-0.7899496821633223,2.9390656670882644,2.1080922964502,-0.8471403236564927,-0.20891444907744106,-0.7716928741064618,-0.6307320495018366,0.30971497813617166,2.1996903355087722,-0.5945582742066646,1.6376735593674354,0.0429683981655455,-0.5441637431983701,-0.44083564620394844,1.4068432572070462,0.12055668182275225,-0.7584193400161419,0.7161895609521338,-0.7304446081782283,-0.6560521147847675,-0.8160815711516023,0.04496951472683416,1.4488270993586454,-0.6422250045377651,-0.5758092682103502,2.0661229844736515,1.1327677775544203,0.22329712176168273,-0.7523229986687457,-0.2783764603659825,-0.8421722346408882,0.37339016729407953,-0.7912653323880359,-0.8493840044220382,1.013027318050132,-0.8296607533294292,-0.40911888693006443,-0.21698154542223658,0.491955953590256,-0.2164917528894757,-0.6853432254994252,-0.2838770260759671,1.1075656319031546,-0.8546113155858279,-0.7933347703904176,-0.42368506802957573,-0.4227071113769005,-0.4611350050228489,-0.6764036980751439,-0.9621431825404443,-0.1953206092865274,2.1760473898522212,0.24171890423961995,-1.009326160677482,-0.3525714728678829,-0.30057714113229916,0.8965468274363507,-0.656531411953477,1.5013320376234611,0.22388008300864887,-0.7379723046000982,0.628206295058479,-0.16067479578449104,-0.5550954324505873,0.3632159873997406,0.5676131809057349,-1.0031400543549607,0.7439532994186567,0.013078067000571821,-0.02548803885515295,-0.858959175715629,-0.17540863875171012,0.6674169897081543,0.04209368944321474,-0.5920809316287264,1.412459556496352
SIDM00394,-0.8659135128960707,2.883409163634089,2.2503016171963637,-0.8351530177321062,-0.19877296432059385,-0.8688221943715004,-0.15085542139355052,0.06337240557593313,2.80124804289965,-0.73530582335969,1.0743564142524917,0.05116381706433312,-0.6543994529519989,-0.5289011452073645,2.4105089939504545,-0.02526715301259908,-0.7755182481699824,0.5715267279454451,-0.7780202476820518,-0.6807477526563578,-0.8250417675923846,0.03596689807015985,0.50904043480189,-0.7006173666426515,-0.7150954610085999,1.856089268269952,2.184604836007182,-0.05205455377973243,0.6748434628660784,-0.5699919507823645,0.8392299283684834,-0.0036508277922519708,-0.7818423746396425,-0.8167290894431971,-0.14992955615926348,-0.8170545561415208,-0.460586018478285,-0.2183198515823944,0.44610818124513896,1.8274492269203264,-0.6385591876041168,-0.66884226205541,0.48641532959344436,-0.2445649036806953,-0.7209184422617883,-0.8190995191364736,-0.05705581272373378,-0.8352943064585603,-0.8099673493223836,-0.8857981824664012,-0.3713891084861484,1.3145954169927019,0.5766201889274974,-0.9078305290701686,-0.6286912486915699,-0.35148329436628584,1.3143115620934853,-0.6655861052384837,1.3188714831768054,-0.2655389371610865,-0.7197407193694438,0.6431555433575602,0.2472293741014987,-0.5866728027744895,-0.25740826783424176,-0.31085445896826713,-0.8355454550364283,0.2859385231669881,0.1992914284833273,-0.5911769281215175,-0.9081759206004996,-0.4771609647878592,0.7788083954895184,-0.2365232420983259,-0.4189281719273838,0.9301812436789924
SIDM00538,-0.82071952716444,3.1694937328292787,2.1043506941406482,-0.839293039911041,0.07641938480202565,-0.8231801920399395,0.21717555008985684,-0.31553398254470016,2.1787509048899913,-0.7821313995892953,1.1988387904734068,0.41941375043906687,-0.29048436943212985,-0.5499215108196228,1.71287934563252,-0.2624308629216301,-0.7728827534224284,0.5567292714844282,-0.8252650883615835,-0.5861220045907171,-0.23745629471749005,0.04341849767079689,0.37706876886770463,-0.32970885607070627,-0.733926118348988,2.3030170534723022,1.9226849845009955,0.2139410305010904,0.6508091687876518,-0.5570336112086505,-0.7306847116262578,0.3362210016671272,-0.5642185997264548,-0.7784031505118414,0.7239479427133468,-0.7159097451314804,-0.5603855460540997,-0.2189316705546893,0.7435579036276078,0.16094531961056538,-0.7557789786759982,-0.44502462130355197,0.15989671872319733,-0.8889324827907398,-0.7867027476646701,-0.8919365029777974,-0.42158172363645735,-0.8091039660545627,0.9430703477312503,-0.9034369670895185,-0.2509377626979648,1.1788951391123146,1.0372927347936212,-0.906006038096194,-0.1433096998948379,-0.1432063869439201,1.3046709344427136,-0.3414759718672879,1.4138733741706753,-0.6186513108440116,-0.7158746944829979,1.0210085209000996,0.46412076621316517,-0.6878135542183365,-0.5311149620662603,0.8891684806550659,-0.9237781390473676,0.845550866254127,0.4670029100989165,-0.624772882632584,-0.9286997424551207,-0.394748267442785,0.9484399027065402,-0.20213289882395022,-0.7262955024572173,1.1271309113943004
SIDM01140,-0.8567358573471572,3.249901297418744,1.0858385534271755,-0.22497535720761644,1.3989934384546978,-0.6524489214016346,-0.19050760404365477,-0.22394418155108034,2.567798655359786,0.18209866902363067,1.8942033488726409,0.547118346097473,-0.7182287855309833,-0.26577157070595253,1.094876712144403,0.46488090005506966,-0.7556350288829126,0.5616976653911222,-0.7618322742964195,-0.6365986989745192,-0.7200984849241988,0.0824800729608899,-0.5266850976708737,-0.7516963858632256,-0.5691087362519337,2.157818909135689,1.4499688713974337,0.1533371754489741,-0.7432917511405408,-0.22430401520627133,0.3424578196894333,0.011614166271544442,-0.8318939677500403,-0.7081284011543676,-0.657210434025159,-0.8777972979970621,-0.4520178761604094,-0.2192312391078186,0.6046452488939407,-0.2229608496470836,-0.5403667630010929,-0.596611581600461,1.0103563593171174,-0.8212440683241852,-0.8291665200275034,-0.8249250344571543,-0.36463013076344014,-0.7438021277088583,-0.7777046994948705,-0.8111815233286988,-0.2238937667436613,2.1360389382304943,-0.12670124274788264,-0.9871322822108942,-0.5704932281181931,-0.14457618999990893,0.9749083389323331,-0.5848328535384936,1.17144791414072,-0.4179085495823128,-0.8066566180012981,0.5338677023283556,0.22226406589790446,-0.6388071316129379,0.13132792823301886,0.6013828064961155,-0.9332036106329987,0.22893541699287492,0.6617955656222357,-0.4708784275202885,-0.864503831916058,-0.5708415085371915,0.3909520097732638,-0.4347500169778208,-0.7383414480901184,1.2117615462365232
SIDM00101,-0.8358829988276312,3.0847343841985975,1.996172867443935,-0.8343638079581495,-0.2094505287571324,-0.7889147240641675,-0.19626916815775292,-0.0007087323799467367,2.062430873299749,0.7968931431069909,1.629480458343958,0.04098160315741119,-0.6254690252341714,-0.41306234226084615,1.428822769688585,0.12062067507155542,-0.8607720716115739,0.8823174646484756,-0.7919895420062698,-0.6480523983715505,-0.7272793390897867,0.2586400768075055,0.465384841002378,0.11471988852449372,-0.6461667385885579,1.325143575457635,1.1671079536687465,0.2955931283937233,-0.4681752352986316,-0.6134657120447404,-0.20476314460162873,0.028576937832462335,-0.8208894696673463,-0.8933455125480625,-0.12555515537004736,-0.8628410029093586,-0.5614130568332668,-0.6305543781296756,0.5910281767459837,-0.4976485819872507,-0.6396407389161639,-0.42318216176154944,1.054437632505732,-0.5797648666158676,-0.8365411025619836,-0.7897576606463551,0.012241831342485805,-0.9036870855242798,1.1743514632992527,-0.9351893447467955,-0.45353693451349514,2.279163411556224,-0.39848662931257545,-0.9852602567339762,-0.6381394486966142,0.053167666691562775,1.614287696068028,-0.6704301924950056,1.5582752940199411,-0.11252130271049106,-0.8768863874411919,0.11721314975574713,-0.3389266209898149,-0.51732085697471,0.211792355512427,0.4312374508598545,-0.9804293271363881,0.8169846063691505,0.15540471317278648,-0.3260176480772502,-0.875418383962662,-0.1771303252072368,0.7575541386338213,-0.3636941704163436,-0.7958253659212139,0.8639008863414531
SIDM00114,-0.9143267208543823,3.0475198743458347,1.4881064474973724,-0.744967395732977,-0.13075252631665593,-0.853732041226554,-0.69863358002721,0.07013141605573275,2.304424320517151,-0.7145218573373182,1.703006112858577,-0.37699864030710917,-0.6836263061232181,-0.6168839431427517,1.4289439774862749,0.26095298315045623,-0.8352122316670199,0.6923615422496513,-0.7653540220462378,-0.6771987206448018,-0.5625297379143485,0.10589657737360819,0.15501253749301624,-0.7200230564267193,-0.5809788416007023,1.1625541820940146,1.479023435542212,0.044561635590512995,-0.8561510892138929,-0.4246731891306318,1.7126505052165961,0.28542341566724116,-0.7403114460405483,-0.8407556217275822,-0.5865599852032066,-0.692934206146981,-0.4762483732065333,0.3121090077148202,0.3677187246166328,-0.7237653759058303,-0.641580737772593,-0.5820319930137939,1.4470013275187137,-0.30987962070550196,-0.8263200991709067,-0.8207055949040494,-0.18192093394825395,-0.8867664306422236,-0.6367285781386021,-0.891925777230698,-0.4393805705548102,1.160459873290456,1.6831964742805359,-0.9554895767079145,-0.6730682552590724,-0.4077542517869179,1.00208636225798,0.05908532528663199,1.858694607889355,-0.12767830510187017,-0.7630678944251198,1.1708615325947356,0.6995674807938621,-0.694713209579172,0.08642233973322272,0.22581373326191678,-0.972490707835246,0.6429752675939671,0.4161070197963784,-0.13152300752978274,-0.944637337911312,-0.4937927302321074,0.7603874100238076,-0.36521034659124485,-0.7123261285883512,1.3023708897836368
SIDM00102,-0.843952557633444,3.2184148285553658,1.6964913374688912,-0.8054981113059384,-0.4614443108427012,-0.7779966771161118,-0.1321744087275082,-0.2958274585103951,2.085943093013085,1.4737870928363754,1.2638242758892329,-0.018718396761189655,-0.728710564714672,-0.47091241455359034,1.8577372031086805,0.10627237718608856,-0.7340413796557461,0.6110420075195869,-0.7860304478594717,-0.637629790219167,-0.647522013174598,0.2979589736120628,0.3913145844069324,-0.5582163332259313,-0.5915943521877246,1.6218428803350007,1.0009063902438926,0.41270835726285315,-0.6256094720865343,-0.5513903210738463,-0.5423373963140996,0.5144008302731953,-0.8643067293936205,-0.8270283295625936,-0.391434095637869,-0.8253753111505013,-0.540220301047133,-0.4093617360985955,0.639504219041583,-0.36490435663691734,-0.8134401312335174,-0.5905562504863197,0.8867299844671384,-0.5548781670923333,-0.7959961824976083,-0.8063590478321961,-0.4007796714771559,-0.8784813607805779,-0.08395772201502007,-0.8943746579426265,-0.3417234623517853,2.2983277252192233,0.2941184443402836,-1.0579189462839265,-0.4730570718195746,-0.49098899882137903,1.3247168688496327,-0.6864977023479188,1.7798261874015415,-0.08065825194787354,-0.8439828677002097,0.7131237148331945,-0.19098248726827988,-0.5500089381720711,0.07429085638713517,-0.0037176138299370143,-0.984807189796905,0.8124656664339492,0.3327764084912808,-0.23618989791954292,-0.8733925476269246,-0.4751780982534186,0.4032947726482458,-0.15656266540443825,-0.7370007101053726,1.0590841485516214
