,CALM2,CALM1,TYR,CREB3L1,FZD1,FZD4,FZD6,FZD7,LEF1,CREBBP,CREB3,FZD8,FZD9,POMC,WNT9B,WNT9A,CREB1,WNT2B,WNT11,EDN1,WNT10B,NRAS,EDNRB,KRAS,PRKX,GNAI1,GNAI2,CALML5,ADCY3,ADCY2,ADCY1,CREB3L3,WNT5B,CAMK2A,CAMK2B,CAMK2D,CAMK2G,PRKACA,GNAQ,PRKACB,PRKACG,GNAS,GNAI3,WNT16,GNAO1,CALML3,DCT,CALM3,PLCB2,ADCY8,ADCY9,PLCB1,ADCY6,ADCY7,PRKCB,RAF1,PLCB3,PRKCA,PLCB4,ADCY5,CREB3L4,ASIP,KITLG,PRKCG,WNT3A,DVL2,MAP2K2,MAP2K1,KIT,FZD3,DVL1,ADCY4,TYRP1,WNT4,WNT10A,MAPK3,TCF7,MAPK1,TCF7L2,HRAS,WNT1,EP300,GSK3B,WNT7A,WNT7B,WNT8A,WNT8B,WNT2,WNT3,WNT5A,CTNNB1,WNT6,FZD10,CREB3L2,FZD5,TCF7L1,MITF,FZD2,CALML6
SIDM00098,3.2873074022861215,2.368857250111297,-0.7864290752156438,-0.7636398043414169,-0.08395880673309956,-0.8205892150154624,1.1646455404149125,0.33991395250292167,-0.7068986728575346,0.6431041129227882,1.6167703317464153,-0.21211372853336738,-0.656472935102097,-0.8228938637663249,-0.5873180671153939,-0.9136536654528663,0.686901132732621,-0.5699245774127811,-0.8744209386583651,0.10986857832783029,-0.6306170244522842,1.796453302028577,-0.9280254430257575,0.47466145476394606,-0.21048856730471127,1.094591316068249,1.3134537029008728,-0.9633528920472113,1.2025335526193892,-0.803455950741208,0.5499793794924005,-0.7744945859427202,-0.10928481089802226,-0.8717255174665915,-0.5641764712703544,0.2888188643263621,0.07466586606708016,-0.49171556446967946,1.3233249884045986,-0.09262240124446872,-0.7343614333780042,3.296301754517434,1.794837188342318,-0.9169121564962641,-0.8054146164510739,-0.730223830357497,-0.877581201139698,0.19773941088144292,-0.8060291514157985,-0.7836845427388764,-0.027993144139069646,-0.7800015885456807,-0.41599664772377337,-0.5795655863626773,-0.7593485237630189,1.105522053320851,-0.18114498232119686,0.665712107089428,0.16092188721119316,-0.7667297356987057,0.08909580948250156,-0.655719328793933,-0.51368010738069,-0.7676440311455066,-0.8196832318270455,0.20693172338023458,1.7985337293991823,1.3068758587456268,-0.8058693842381921,-0.7709604528684114,1.2570501945098578,-0.7878179418311279,-0.33832438311168267,-0.7120423717050107,-0.29718868870923787,0.3043844854751119,-0.6310401565802424,0.45912016079758144,-0.47987986709415936,1.3875517393560706,-0.9327083014972586,0.5612195824153212,1.9452329815793135,-0.9190397105845459,-0.6036937603765928,-0.8537413423285806,-0.8566318963788011,-0.8507485927122509,0.09151425247985513,0.7272624122786187,1.1847327015843487,-0.5665867961504992,-0.8209720841518182,-0.6173266986633404,-0.6525745309416053,-0.40966948356273286,0.07170248250860448,2.6644855552397155,-0.7612220575414181
SIDM00225,3.272788525222484,2.5151088555078016,-0.8900801599611714,-0.7632391458370267,0.8354320437878082,-0.5244564983545212,1.2807634125017457,1.2870738979806537,0.7546718776563459,0.4157158690959889,1.2889046411675704,1.677330366627573,-0.33467439750044253,-0.6950049397359997,-0.7331912907786112,-0.9695651615219089,1.042381766286783,-0.7615802216822666,-0.9366236901107503,0.8735410833288246,-0.5703053631898694,1.8397846356450012,0.8811551952771479,0.879071646217962,-0.2242276810265617,0.45785490047313177,1.686244133135445,-0.822138590072848,1.2799950175166515,-0.8893196744261125,0.5777383646671609,-0.7981809050668021,-0.18194420104143258,-0.9045744554000338,-0.8589538807693378,0.6244959289577018,-0.2669926876588721,-0.6204290670227681,1.0676929109318103,0.16266365001529862,-0.7986584855898881,3.7102679442202877,1.8619847239218017,-0.8913982789921986,-0.8927440499097683,-0.7296895694827922,-0.9595186550196643,0.5954074349169347,-0.8727025722205657,-0.7530931660013884,-0.5772367436607949,-0.002125272392928659,-0.3395311463005742,-0.6925418439938843,-0.8488476625423591,0.8348573535582411,-0.17546417428675942,-0.32273940766304543,-0.5744321943479519,-0.8691744583817788,0.44191618904336216,-0.7935742802880398,-0.761827112875622,-0.7962875933653063,-0.8356440452333735,0.12523068942208268,1.273364272885486,1.7672558841865322,-0.8127258033781728,-0.595223611887371,0.9814797109695141,-0.769543097177486,-0.7614639227510568,-0.9680186860404966,-0.8936464994540629,0.42574360123698995,-0.6120152136276269,0.5101479725257008,-0.09047966366725571,1.1051907729656958,-0.9884439686163683,0.7616155995671071,1.5813565861476502,-0.8161858505399879,-0.8415554283855549,-0.8345082294247594,-0.9241884035367202,-0.8520388513237699,-0.6080742869697985,0.6394309473802765,2.132991620564796,-0.4355888697755017,-0.8336158311628761,-0.455321798268315,-0.663901745923652,-0.313556633708981,0.34145832328420084,1.1572212073979964,-0.858389349051276
SIDM00846,2.9524650712039007,2.41914968075669,-0.7861919074615491,-0.7227081922599212,-0.038731842324876864,-0.581734270282864,0.6601694464406241,-0.10030419967123037,-0.8522335206061834,0.3855839687052798,1.8702173388286794,-0.22503294429204887,-0.6246519346426357,-0.7629235467894485,-0.7450742443856252,-0.7304397973678606,0.5128067786766503,-0.7099490400223304,-0.7328459373432428,-0.8496319702145421,-0.0010952930025943902,1.689101416942715,-0.9646512413402363,0.705831098423714,-0.183706179605343,0.8443039235740261,1.2436614277762335,-0.810177507513735,1.3703203669897301,-0.8749230617699354,-0.6221970427947945,-0.82228422052249,-0.5644457513501973,-0.8288583083717109,-0.868183257594589,0.3861640005363006,-0.15414547135148837,-0.4814328097931527,0.7378641288639712,-0.0077754134715983195,-0.6451276448687552,3.385078578005327,1.646271949271414,-0.9492623202875334,-0.7309012867939094,-0.7976032453088218,-0.9164137022786729,0.1787923572967198,-0.8160778573495823,-0.8287554539698587,-0.1028978268198648,-0.35416694299873475,-0.09333417930599452,-0.4606867761581619,0.3937068401889022,0.8698531163205813,-0.2362535448708024,-0.28414790650247623,-0.5810323269044911,-0.842422781903957,0.8058885535200213,-0.8023783989887527,-0.5577136489960052,-0.7174047400905132,-0.7998542995026874,0.27619860215038733,1.1338849989723598,1.8566577901095587,-0.8770448349341129,-0.8831218797427413,1.4956629906093903,-0.7475649940252013,-0.8701868813951196,-0.8239840668229687,-0.806836884191882,0.40456292514070263,-0.5186419668267465,0.3639110576930663,-0.13349142318003934,0.6951875006183451,-0.9524069972719693,0.4268678591988871,1.2569306276229175,-0.9331799757672314,-0.3891797633598717,-0.8475654062381814,-0.9828981255219243,-0.7843022316736384,-0.34280763730204317,0.8629010694559915,2.2337033467864043,-0.30880699209687684,-0.3889179155401175,-0.482023510268959,-0.5102340423669091,-0.6902312467859295,0.5157308308454441,0.8281762043701584,-0.7462401226530095
SIDM00291,3.0503406784165934,2.122795656006334,3.1166038802512865,-0.6304632703942178,0.141330772031988,-0.5460431279764608,-0.9045086122301774,0.4599113807960616,0.9914871875769924,0.1935117086026488,1.204282756480692,0.2706725957763574,-0.7309381355309176,-0.7840868354887055,-0.6112955471728864,-0.8093438979190812,0.6214280113536542,-0.6880363839513067,-0.7826397638032787,-0.9377226221547212,-0.21639626472462703,1.374692858095759,1.5778959998011997,0.9636772611317815,0.09278333378152949,0.24161993847503685,1.283029633516055,-0.8825922112839363,1.3224217177528756,-0.7281861715383502,2.6962763297097143,-0.7980921188434025,-0.5890964942369233,-0.9217758419866138,-0.8508886520693663,0.33193717089649233,-0.18763113924471408,-0.7560284637296919,0.9223479590712368,-0.11111561826183174,-0.7340416899383082,3.6210234142298496,1.5653585894326336,-0.8855709282263073,-0.5822865199520924,-0.5657702090782106,3.2749874681766187,-0.11597508664484533,-0.8559538817816992,-0.8348127039300337,0.03326586094312384,-0.776404529382399,0.04924003796153136,-0.6909879438055455,0.511977753015404,0.9796559767371458,-0.4116733183264525,-0.5639027357226977,-0.7199247134540881,-0.815746635874774,0.7789034454208963,-0.7272457342062935,-0.7846499402840716,-0.6818573122373017,-0.8366461423239027,0.7806272299529593,1.2604308368381785,1.6589398477165531,-0.7836302123496631,-0.2098403365541038,1.4473340872792912,-0.6909276276027244,2.0815225156073858,-0.5980342862399025,-0.6992378497776094,0.8556571961413694,-0.6006786525323217,0.5321205356572491,-0.32555578224171416,1.0154145333144973,-0.8934801155788722,0.7919901517590378,2.0040503344555862,-0.9506844267990914,-0.7730859082191603,-0.932729624906452,-0.7942568655351196,-0.8362112106291665,-0.6251740492475497,-0.7175887074643528,2.8124769493023374,-0.7726871318435395,-0.868740150485927,-0.6031013185554324,-0.532315120596966,-0.6275945068417674,2.3647596897750294,0.6899193307732459,-0.7852846221969788
SIDM00520,3.280311318919286,2.313255091363634,-0.7721301483368296,-0.4686949688701792,-0.7078652694468465,-0.13928349572173615,1.0602526870310065,-0.36036342916342046,-0.8535234627173709,0.3844461408763388,1.5229401646458325,-0.1332247981844536,-0.8442607070351743,-0.8138528967099568,-0.6918663764900927,-0.8315663396060757,0.6378087109784609,-0.42521102675749267,-0.9409769402675192,-0.11279036934802059,-0.527334879675291,1.533903796599923,-0.9036407422979028,0.17721634025831323,-0.3428235391359374,1.308646175610619,1.771401169457486,-0.819673458870021,0.9695757116294055,-0.7650061296230892,-0.6857681815107495,-0.7865999133015972,0.5925367681145979,-0.5901297852875299,-0.7834829456821983,0.2822831607400527,0.17186493297014024,-0.5723467545849023,1.61800049131279,0.14052909972239003,-0.7684349717577997,3.083496601418055,1.754298028393333,-0.8767500503185457,-0.8148739073774607,-0.7867649870119738,-0.830320799554197,0.4545592469961287,-0.8683729903435581,-0.6883181841702584,-0.17032524321825324,-0.7979193729948318,-0.2605358055105288,-0.7181610452941495,-0.7736898172630116,0.8454594995210262,-0.06554485425341598,-0.09266788333177609,0.7117283526172635,-0.8398768304302463,0.22232043168094737,-0.6672085923800365,-0.596289908902459,-0.7610415022968393,-0.8520988775668034,0.249219337291398,1.5326932560318176,1.5191012332163636,-0.7748146642366986,-0.9143808912142574,1.407708034210296,-0.83505345570581,-0.8115318696164208,-0.8472779400777657,-0.7312973576729773,0.5000866377405552,-0.7213972304341316,0.26042457304454064,-0.2467814588438119,1.5161091203354689,-0.8738756664558404,0.18986126207230014,1.834913010598767,-0.9736667540626619,-0.7744131964137677,-0.8523510891877235,-0.9226916584861042,-0.8266513950418645,0.6700679755891402,0.312672127150966,1.438357307192851,-0.5845199138064913,-0.9104893224338105,-0.5268450370895352,-0.5698850141035118,-0.4050463082134792,0.14759159895014812,1.9645037479706247,-0.770518911879334
SIDM00003,3.2605884836388155,2.702563626479119,2.6869623639976834,-0.8027016482137994,-0.47171303785015517,-0.571130838558915,0.9860219072777107,0.8433719050533789,0.5357666464399241,0.2371795075031568,1.2853740366972015,-0.3696686390455776,-0.35695418843969945,-0.7705988699067358,-0.6399513232051947,-0.8390629164854734,0.62049754718021,-0.804694917160605,-0.8167962275092984,-0.9767023338311761,0.2420893414313527,1.6405661255028405,1.7597781300404807,0.568297621257225,-0.46800162160646636,1.16785258498694,1.4676157347924494,-0.9057973507077154,1.400776928515612,-0.5248368083587068,0.8926843437595507,-0.8143738461624731,-0.7291567834831828,-0.8411520556456288,-0.8364486056792134,0.3138256981947485,-0.2605007712212255,-0.6444235705150996,1.0818137275462527,0.34367177216876105,-0.7318535169809266,3.201048708339712,1.857650376339735,-0.9118297749046813,-0.6956524048599155,-0.8133495738365327,2.9173986336728004,0.3990803452395117,-0.8052546673825668,-0.8333789435445832,-0.37487856781000295,-0.18665994774910635,-0.25834070906080764,-0.6625174031619935,-0.7810375137376369,0.6530757342323101,-0.2955075764795852,-0.6506165646414338,-0.11322245593937885,-0.9262806698661917,0.418654367243964,-0.6846994775835613,-0.4459580779582784,-0.7206777514485687,-0.7806072118036634,0.305588211181536,1.5988747555684801,1.7012680244644953,-0.8635588719950398,-0.7473690332133969,1.2016092850924434,-0.8036211369102386,2.2502301960004725,-0.9146104327900748,-0.7845267959547251,0.46660514256326746,-0.5145826995763334,0.7243979395425967,-0.4361330439927213,0.8197722327603156,-0.8500767971195968,0.5625048663527942,1.5930681004740483,-0.959884069937095,-0.7525566284146405,-0.9386489584288082,-1.0215096892370978,-0.7753902664483101,-0.5313219984676866,-0.5002303843178378,1.965475059810824,-0.4199855809598731,-0.9086294414059656,-0.38039272014276143,-0.6401182231228353,-0.34735395058080565,2.508609445201309,0.32040462192551855,-0.7597026253689041
SIDM00136,3.23067028722557,2.356396272116694,-0.865063526674776,0.5306933905613317,-0.6504254968331802,-0.6786269873111368,0.9257960635125998,0.20992592923035863,-0.8164498482876252,0.43830546577154605,1.2969098257106095,-0.5969340032108602,-0.8626282981544241,-0.8263701793819379,-0.6466609848818079,-0.9496092702002988,0.8006831223689803,-0.7042296652805008,-0.5767923662921929,1.258025950386719,-0.6872777224094908,1.146668931315316,-0.9980324412207447,1.0135103333842828,0.21785454032292356,1.157031405190298,1.1128512334493954,-0.902062987697495,1.3339745952397635,-0.7566753791711835,-0.6791304064812289,-0.7594798397075675,-0.6821549196540054,-0.8564016889318443,-0.6890850895059174,1.0364448506402841,0.36247243874006,-0.7090801592738902,0.8811011504712278,-0.5407250785435349,-0.7653283584594142,3.4060243526634943,1.5497091169838115,-0.9362090672096958,-0.8285019045232047,-0.8722314497674858,-0.8917827994291353,0.3943678738401835,-0.886321066210198,-0.8287612068757141,-0.7289446051690717,-0.3827943136494479,0.27431479466987,-0.8235174492850593,-0.8693325448539425,0.3315127066929042,0.5004144844019212,-0.09879023611518825,-0.18356025108321528,-0.6869996995249656,0.7580765965314754,-0.6420185836824494,-0.3630837075886856,-0.823848860888974,-0.847261681037607,-0.04627201997837625,1.3220480235434442,1.992879827711926,-0.8000909598151491,-0.7760637808359995,1.5760015540691068,-0.041889787714523376,-0.9552855966036857,-0.6778078727225102,0.6721445484807929,0.6507892655995077,-0.4494865847934621,0.3851481893824864,0.2890539256763219,1.4466032401452813,-0.9927598475431564,0.5174954298441791,1.7629675500397193,-0.9184392290816278,-0.6330945978670868,-0.8361376644406555,-0.8851829535356791,-0.7810853124729562,-0.5453442994122155,-0.7827528327716069,1.2798876192850492,-0.5520232139875254,-0.8325774707366042,-0.7736931944234243,-0.24048549295069938,-0.6303846112609418,-0.6139325046592002,-0.7443106637483535,-0.755524298056724
SIDM01155,3.2803300860491467,2.6856035150504,-0.8341277405809954,0.0016804185848891318,0.1066592296653098,-0.5517844442499208,-0.9184483671155551,1.0138202525995847,0.0014731717154608914,0.41930004782409475,1.948378145266176,0.41594501960880487,-0.7815618607940404,-0.8027848154090635,-0.776962146579458,-0.7717084720902776,0.7844178823017882,-0.7798537797434982,-0.8925483843637697,1.476676243705564,-0.5563033840019397,1.6426541226071936,-0.9591881164897896,0.5175215510099777,-0.27246992326687947,1.4161784615071555,1.6520790322318362,-0.8942410318915106,1.300262115253062,-0.8750461018722957,-0.6494152567397594,-0.8876254287833532,0.5174489239503944,-0.8724075010946156,-0.8219821157738247,0.4972368968856738,-0.060640087984676204,-0.658326298425845,1.162510302387183,0.010045186855451058,-0.7489081981249283,3.2900102192002634,1.8079016776942876,-0.3625844897534888,-0.7456545066188455,-0.8514551446245273,-0.9450949025152292,0.42954462225754514,-0.843414159826103,-0.7239428741549586,-0.2617644183947265,-0.8573721816586006,-0.295033752726838,-0.4446130768496606,-0.8336239833669642,0.8330819657038037,-0.20148985551567677,0.11206769601147143,0.3504015707248726,-0.7108450803039515,-0.2092362786431252,-0.7263541381485277,-0.48098339620401154,-0.8307562495689359,-0.8385320419627859,0.10028931315032502,1.3366550916262618,1.4341348643508207,-0.7572099265230485,-0.7154984304343763,1.2040106577626566,-0.7534323033332889,-0.7752842390635808,-0.7534030857421855,-0.7345521131166566,0.48095139700391365,-0.3921695563737508,0.7064244268194239,-0.608878026400163,1.2593258331658332,-0.9382680150746637,0.5825570541053946,1.459569972691598,-0.9986853363021323,-0.596668300232852,-0.9613525966429854,-0.9461452619011836,-0.8349485104042652,-0.4395880515014086,0.43810773133038106,1.5508677749921205,-0.5136388479162634,-0.8705833689661049,-0.4996625089118267,-0.6833960398041382,-0.4642872281953311,1.1796860465072452,1.7421972980058493,-0.7205185156053714
SIDM00224,3.3560934761530263,2.726760011340906,-0.8925287216487264,-0.7256085679210944,0.02346697984037156,-0.5090842559128552,1.3484022514496532,-0.06102315588423166,-0.8378165427238126,0.5388746804278497,1.0538942490255054,-0.2840022278768284,-0.7420715053050144,-0.7940037789685985,-0.7835638705192697,-0.9551960262547391,0.9586899664902966,1.2004043558725817,-0.8570165088881102,-0.7546976093746395,-0.4306940762404785,1.4498162501009324,-0.8771362103249681,0.2679026432531028,0.5909800497587651,1.0512642282388023,1.0800196977835612,-0.8990307229503692,0.9523541934512448,-0.835263914471201,-0.36765658695281817,-0.8652921727062419,-0.5893271106555927,-0.37870254569010386,-0.876549106714608,0.16490190105510746,-0.000955025408888777,-0.5793583414704804,1.35095304535335,-0.006877373755494596,-0.7564944180185348,3.278367408287927,1.6735181318686954,-0.8888758273462194,-0.7112418470646122,-0.8719537470074892,-0.8337440068711967,0.5698788801002179,-0.830983208347499,-0.8671709902679235,-0.07597450562875017,-0.7363594257071175,-0.3227929464130043,-0.6536726693362912,1.2178584494346665,1.0552668213136176,-0.4578480057676352,0.4457697712443634,1.1737350485526408,-0.8164015406117676,0.6039188322215094,-0.736666113493392,-0.8398730720357263,-0.7537508121261541,-0.8180254852692752,0.2511948144198605,1.3047908376773982,1.005747312417868,-0.9132363547779577,-0.8196158062268446,0.747071327547813,-0.8006083052658866,-0.6996389419094156,-0.5430522571557063,-0.03701975315601293,0.5479442443358864,-0.7569926001138515,-0.5549538999256374,-0.34305173867246685,1.2078768440861027,-0.9239912727995294,0.45699290928644093,1.9870264322647762,-0.8788959730860256,-0.7638705734452854,-0.9034483244666296,-0.9733385418127934,-0.7938351369272271,0.40814735023709336,-0.19644822362547396,1.40701362261901,-0.4891749594554586,-0.8307683518811928,-0.5630156674773436,-0.5745493676992672,-0.18767499146189376,-0.06007303541389754,2.6908279362839043,-0.7290225234797036
SIDM00783,3.049865192792628,2.3852646409937366,-0.9442036638885033,-0.7600190823014674,-0.5034540800884535,-0.6570605254357321,1.671753632205354,0.4925122715612967,-0.9143641872136657,0.46530814476750154,1.125359066356702,-0.616499148128957,-0.8549582505849999,-0.7944773831668782,-0.7324030540640448,-0.9127403437471516,0.7205406532106897,-0.726876454997201,-0.7443921213234772,-0.7816634987741262,-0.05411722613751256,1.2282180204531403,-1.011446304560702,0.8330509782272281,0.3048708458953266,1.5884514832907395,1.1195889567098962,-0.9338985097899516,1.3168216708595537,-0.835498654118667,-0.763711166430242,-0.8594359192342487,-0.6365305461102447,-0.8970780803589928,-0.8588854912663793,1.0914195523337913,-0.09347549642985098,-0.6805081875931139,1.0370506070555814,1.0667548170933379,-0.7925465880429629,3.1844879629120895,1.7550662205718783,0.19259125719766026,-0.7950987429060239,-0.8226963778759542,-0.8698160196244873,0.07697513789992223,-0.8590727631519509,-0.908139869478755,-0.35571098380630484,-0.36091941429072016,-0.42290446045730395,-0.18389268917712615,-0.7582532172790154,0.6344333396085167,0.3693157661897446,-0.4215546067215151,-0.2706211710075122,-0.7756356188108036,0.43793169100323126,-0.6969342484252682,0.6973841187484251,-0.8016071386549489,-0.8078684977308177,0.19324340718778657,1.33974538891998,1.5514904306451307,-0.8937272269634388,-0.07153252296878998,1.7478108328916042,-0.8139774229393898,-0.8097931152362846,-0.6643035356271096,-0.5536667759456969,0.3326112379658688,-0.4650743454773557,0.5324004850994095,0.8231719586456369,1.0671521674781155,-1.01731508543185,0.18116370264447654,1.682755490416416,-0.8554546771889799,-0.7272496844077626,-0.928292111182043,-0.9632392591882959,-0.8343144752044975,-0.2918478520182987,-0.8272250126389843,2.093523508981542,-0.2674612449447541,-0.837862407440167,-0.6921358481399669,-0.31034392633482205,-0.2946635202493135,-0.5162187633349362,0.8740603317919206,-0.697872871431562
SIDM00490,3.0375130023141987,2.287905305397179,-0.7472592138930457,-0.39167758571656647,0.25690327213939884,-0.5677944053668104,1.214626574347476,0.6918922152500635,-0.22615385276939257,0.730311778223949,1.7945714599164029,0.7758917622009153,-0.6679610261544643,-0.8415034565778345,-0.8281761871289909,-1.0257503436262219,1.1466826208249385,-0.7886289506535458,-0.8700266256615483,-0.21556197862840593,-0.6276480673660798,1.462210399915633,-0.8748598559799035,0.4154799977497072,0.026553385033538924,1.0266062946632333,1.6084224260585078,-0.9183465043280619,1.4674336965362933,-0.8428572690538498,-0.7735174237748437,-0.8213196652823134,-0.6297334207910412,-0.8353967022276997,-0.8420847081798606,0.6909136872565448,-0.029438621725045275,-0.6031854005384502,1.4170539273016576,-0.001373694277386611,-0.8690855644572899,3.332099391276631,1.7316045743841626,-0.8800874794490295,-0.7662575304337171,-0.8254858091517686,-0.8868676788928302,-0.1368041816520345,-0.8109479492396852,-0.8024561449911896,-0.17304818195358546,0.09755245726880696,-0.45608523092681474,-0.09612302914672793,-0.8638056373299798,0.6034801070486192,-0.01515792505255259,-0.08137692766206456,-0.24534664995552818,-0.6580407491908161,0.4266676121778667,-0.6756311000705927,-0.5479300533349353,-0.786215443505813,-0.8409685936901621,0.08757302732176192,1.4917886482973903,1.7492183306847096,-0.6169433470015557,-0.6747077576579564,1.571871611471553,-0.7804354120826605,-0.5330292683169915,-0.9354179902524618,-0.9311900145334407,0.4983000834645974,-0.4035609880532807,0.6606740881928407,-0.46685408616678387,1.1889361959984937,-0.9581345830463871,0.6779520809414101,1.3708325810585795,-0.9922184029956962,-0.7734968909951028,-0.9124113616267185,-0.9467753889826558,-0.8161500164956488,-0.18311803351552777,1.0974118654665665,1.2261109606797882,-0.6732351022573118,-0.7018215542550923,-0.5722141232031083,-0.7500211625564261,-0.5260436658333962,0.05580759613330898,0.044527033796874504,-0.813661464743252
SIDM01090,2.9390656670882644,2.1996903355087722,-0.9120802822804592,-0.7799678498265882,-0.7340686044455552,-0.5758504864682403,1.5799025056155835,0.2102679851126205,0.3660005774078758,0.3939207704315553,1.620453248187035,-0.24852659789672804,-0.7660204798504902,-0.6986450381157133,-0.52973095207462,-0.8320532584525496,0.4905430292017264,-0.4655856430160381,-0.23271720528270637,-0.8597082811766957,-0.7032397666747007,0.4104861910525509,-0.9540306645371829,0.8397798630567113,0.7207040660858745,0.129681193783232,0.9398528816297264,-0.9621431825404443,1.7518929943766897,-0.8386506058597576,-0.7451589058586202,-0.7935935265985079,-0.6513356296625045,-0.8433142845938242,-0.8275993571041458,0.18644340942956947,-0.1505854387448152,-0.6642359798810908,1.0132506566820871,-0.7707670768826098,-0.6716802638274465,3.2478616805385117,1.4791564732089735,-0.853146746170953,-0.7593893681911126,-0.7379723046000982,-0.8359246035143625,0.013078067000571821,-0.7899496821633223,-0.7006632225338156,-0.5251309555088539,-0.8471403236564927,-0.013532763443255273,0.1600208595613993,-0.7716928741064618,0.6563571538723628,0.30971497813617166,-0.6307320495018366,-0.5945582742066646,-0.7881343882010505,0.06943735208057218,-0.7777823507594843,-0.7725237629374541,-0.7584193400161419,-0.8168234979263774,0.5757764933887831,1.386649234450303,1.6219592217336218,-0.8886925718165669,-0.2764661921506195,1.7621934368753174,-0.6900780650568175,-0.6877620714100048,-0.8741090300572761,-0.5394701533074928,0.633215366254382,-0.5260117056966461,0.5937105943187458,-0.3127276959974964,0.5365466734662082,-0.9238319680657243,0.05393484827694498,1.5273331038034441,-0.8338907217425129,-0.7416171334995625,-0.8670838216813685,-0.9033091382008296,-0.7223309252159471,-0.20039088509114927,-0.7622988604189567,2.063677099733036,-0.5564959721971314,-0.7898961016824739,-0.6117319348627039,-0.1813458589564435,-0.7374868246475823,-0.17020950635464666,0.401183164465144,-0.5920809316287264
SIDM00394,2.883409163634089,2.80124804289965,-0.7751939052458878,-0.41862609334765916,-0.5340374112378763,-0.39439203134356043,0.937210180309342,-0.05219266864512897,-0.7637767004896919,0.22131232605465048,1.521834063208305,-0.07473430944190677,-0.518392534717742,-0.5992576567544083,-0.7056729734642037,-0.7947662795130884,0.13874649704235884,-0.6586975969265835,-0.299979932854299,-0.6183961755137539,-0.48938031443635016,1.568544692549214,-0.9302852439128941,0.5820423472225442,0.37495488886439016,0.8672473222984615,0.8350583360949242,-0.8857981824664012,1.6363956456520068,-0.8241116380284975,-0.6634566847864449,-0.8009380812458645,-0.5631358847323038,-0.79088730802826,-0.782510992566684,-0.7232658549325108,-0.02691096340804011,-0.7499154992770979,0.9872517175507055,-0.4716918005032519,-0.5963394762723299,3.2189672870603423,1.851495403072237,-0.846955196737281,-0.7333358583822186,-0.7197407193694438,-0.8669273434906065,0.1992914284833273,-0.8659135128960707,-0.7371219756916478,-0.5274561767754071,-0.8351530177321062,-0.06540746685877984,-0.5202747918786592,-0.8688221943715004,0.40400650063007526,0.06337240557593313,-0.15085542139355052,-0.73530582335969,-0.7291937910384348,0.4805956617813004,-0.8080195773113434,-0.49346119253897636,-0.7755182481699824,-0.8388113445019237,0.10843415450078654,1.1669256293804384,1.8903093802408155,-0.9259705700585078,-0.7394289832332983,1.6629385829752292,-0.8133913159997924,-0.8916116028500389,-0.9236763616808968,-0.44374023190710865,-0.09583599172821719,-0.49102785433809226,0.6029050484084734,-0.3225113790944654,0.6585246560075073,-0.886614282572041,0.3045572446545146,1.7498044426755244,-0.28049115247326717,-0.1727490722395949,-0.9682340923752835,-0.9497196931950459,-0.8193446448235203,0.19797279726319003,-0.8071180208404949,2.221028459073944,-0.2594873034918729,-0.7235171354581053,-0.6129281812372518,-0.41534608195232897,-0.45163593213168884,0.8011505324776619,0.5868449793520897,-0.4189281719273838
