,PLA2G6,PLA2G2E,PLA2G10,PLA2G2A,PLA2G4A,PLA2G5,PLA2G12B,PLA2G2F,FADS2,ACOX3,PLA2G2C,PLA2G2D,PLA2G3,PLA2G12A,ACOX1,PLA2G4E,PLA2G1B
SIDM01133,-0.7724869847466356,-0.8059281046454322,-0.8399379112247116,-0.9326926416251379,-1.1288544761588466,-0.8890195719758975,-0.8426781425271703,-0.9816315610572078,0.17712202971975943,-0.15023883632752352,-0.9219965026035208,-0.8691606672669586,0.7915440126168322,1.1748881514830165,0.46749098936361466,-0.920343833705125,-0.9820028047444097
SIDM00244,-0.6931507949328413,-0.7998386949610817,-0.912545180028937,-0.8716300349629825,0.022008343331393603,-1.057022789459374,-0.7748687712952916,-0.8673312669342362,0.24927510228270242,0.41846221077690404,-0.8581397690509837,-0.7922090050232927,-0.6469556380445812,0.7422635165758731,0.894713318054079,-0.8670738757922092,-0.8750171087815538
SIDM01161,-0.8009842026756291,-0.8363456309837412,-0.9154672803966711,-0.9658281224624587,-0.2733693465971151,-0.9315501474063475,-0.8241735732061164,-0.9094794526706986,0.047201188609032496,0.8719745981303018,-0.9298248480271393,-0.8325769470936338,-0.7172789980978453,0.7703479158963534,0.6512707941610643,-0.9566804900177829,-0.9956239958258248
SIDM00579,-0.6923610251757817,-0.9027120501451087,-0.9406790164850908,-0.9025163241449343,-0.9942550519760024,-0.9584008267959079,-0.8542660531326538,-1.0663806016222628,0.39967117986826534,0.32058855106150275,-0.7933841830285258,-0.8483272493805856,0.4806592155197566,0.7912717789488415,0.6755808428446546,-0.8587285678158582,-0.9082477489526886
SIDM00699,-0.663139536829213,-0.8211882242378745,-0.6098803093372754,-0.9412476042126037,-0.9546961471448713,-0.9899113076743826,-0.9636140406517715,-1.0378041379885403,0.3328543635427687,0.46015712644802115,-0.7325362835630879,-0.8199749856389437,0.024608510716660394,1.6814555796648913,0.14139860529376333,-0.9980437407490551,-1.0285046130442115
SIDM00721,-0.7112134284176407,-0.9139207980212711,-0.08515160383480282,-0.9481729350455647,-0.8403532728089074,-1.0487122960965574,-0.8450899923126304,-1.0694074668203561,-0.22329043445549196,-0.15568119156131938,-0.9751175475291166,-0.8307941198968248,-0.5613472387771424,1.5102183777020741,0.9515898142521555,-0.8518958174468072,-0.9171247520862558
SIDM00082,-0.49018393898254575,-0.7808554893100401,-0.9279713551642909,-0.948162885120072,-0.8777754734999551,-0.9581095268764964,-0.8766352051053573,-0.9447110990977642,-0.5873129077464669,0.2049598536947637,-0.961977303375415,-0.769173987365814,-0.6208747878832006,0.8871834464737745,0.6205105917857143,-0.9806946562916854,-0.9843830720918911
SIDM00320,-0.66857473222223,-0.8998880150347067,-0.9121476597653142,-0.8575798059896946,-1.0025355512082141,-0.963466713082561,-0.7994975585985183,-0.929705860398518,-0.6789653737625468,-0.7472332183805048,-0.7449822378715623,-0.8314974166894876,0.7862676672276753,1.8865023597879436,0.6815217733241614,-0.7435288498096301,-0.8792806350343164
SIDM00967,-0.6945814954384705,-0.93438726834937,0.5309732042130993,-0.9317646523362937,0.34175193957845934,-0.9069514078639764,-0.8410322195396641,-0.9984589049345296,-0.5843714522653114,0.5807327689982392,-0.8860648923524032,-0.8166227709620237,-0.5359549179833485,1.5079572784693118,0.9469155677173883,-0.7929498665019474,-0.920014811450222
SIDM00508,-0.6670189365855632,-0.8085345612777385,-1.0594658658343565,-0.8048580472853452,-1.0155140197441994,-0.9551092949388366,-0.9716703980612433,-1.070174357976223,0.35413443806424144,-0.5165702093322768,-0.8806506954910324,-0.8352628314395142,-0.6446891863564971,1.1437985071920436,0.2992891024474152,-0.9027955295624712,-0.8098640691896523
SIDM00859,-0.581895307985198,-0.7751993726319908,-1.080721728533399,-0.8487600181379051,-0.9800008373141957,-0.8630502842399859,-0.7170009337214436,-0.6973931177804245,-0.10777869700572026,0.38899947043699784,-0.7329518605021983,-0.712205851543743,-0.5858259397199069,1.008137588061574,0.5653250209954949,-0.5905610436275783,-0.9479022847585024
SIDM00393,-0.6438554667441624,-0.8039093748379774,-0.4605444808068109,-0.860975351469489,-0.512511814998959,-0.9356267662237185,-0.8546152424662629,-1.012959276710213,-0.5925980536264779,0.07312473669964907,-0.7462597852171454,-0.8259089893876272,-0.6549333546361841,1.1552865227386928,0.6979314634914734,-0.8442140777866787,-0.9184625975668486
SIDM01174,-0.6660671266965887,-0.890472045168059,-0.7881921330139443,-0.840412603179048,-0.8879489727928797,-0.9340484424930918,-0.7912500449830523,-0.9632864580682096,-0.5358527448789755,0.4189376321277994,-0.699786589174297,-0.7351684974524274,-0.7148574281072291,0.7799735752003288,0.49836939687825016,-0.9154786962501793,-0.9589454399622975
SIDM00530,-0.6539532542749865,-0.7910548799326756,1.5087990858227174,-0.8700170829260192,0.40974087800555814,-0.9574158096299064,-0.8422238498464358,-0.9840548783510081,-0.5751883832908027,0.10393029652020949,-0.8066307824751223,-0.7439541407373051,-0.7211687721304708,1.1693631992743792,1.0375609991083543,-0.8567500647427365,-0.9445877274758738
SIDM01149,-0.5902330642753487,-0.9021913732240583,-0.7577636510637438,-0.9294163579609293,-0.943954919813493,-0.9779819275008872,-0.9452853667045082,-0.9541139340617204,-0.03274709236447611,-0.1430325438200347,-0.8133377643978145,-0.8161261535598263,0.12130958186539105,1.1979303058706003,0.1617044813048602,-0.8526599042234759,-0.889920075835844
SIDM00243,-0.7357311726334744,-0.8175701750919945,0.6019983328296092,-0.8197629298970721,-1.000192366345062,-0.9546492487366848,-0.8369949088409658,-0.9567533359798033,-0.2949722862687716,-0.1360191717591706,-0.8800167731903845,-0.8047129073342436,-0.7735238059057449,1.1347231141911425,0.8256446269802815,-0.9223458325001538,-0.9546433874979767
SIDM00176,-0.6616996106031446,-0.8103008029013976,-0.8274303511880268,-0.8518518415096226,1.4767219181570939,-0.8831422048831958,-0.8439298489521785,-0.8938549685031479,-0.5847985470685657,0.6128301983993977,-0.8169185071361198,-0.742052284480319,-0.6307433345743062,0.9631540667834343,0.4429750795660369,-0.9935430194984677,-0.9250562809454336
SIDM00422,-0.5733423089963139,-0.811447205451485,-0.7987375866664772,-0.9169810620658599,1.843708543523459,-0.8656804080505702,-0.9471562603026972,-0.930663702657094,-0.5980021799550774,0.397094422591739,-0.8057120969322775,-0.738840845974065,-0.4585370848972286,0.8233626550230138,0.5001198436425731,-0.5567848721168283,-0.9533958546969938
SIDM00532,-0.6528563750936608,-0.8206995065567871,-0.9319544168273743,-0.873912266646587,-1.0361744081182274,-0.9265082445265633,-0.816497800899742,-0.9530302855712767,-0.35225629341373843,0.8282911650535028,-0.8537545063942351,-0.8047682232172996,-0.6160561570590485,0.7571600308452338,0.3707663652261909,-0.7035885907101433,-0.9000843725896993
SIDM00077,-0.6492032989607635,-0.8682420847029532,-0.9066575201386924,-0.8042956187525432,-0.602054390986125,-0.9297781238816647,-0.909419949113792,-1.028200057281792,-0.32940773267637413,0.9808063981012312,-0.7819441701796642,-0.7971416898023522,-0.6362860472396152,1.0232550368130366,0.2536088403269043,-0.9146280823961248,-0.8594637738967158
SIDM00561,-0.5964024468645296,-0.815240545504863,-0.9005857029077294,-0.884031109094146,-0.9514799410840591,-0.9521775264506618,-0.9382759982184163,-0.8307857518922477,0.0906992542247892,0.08076158676347794,-0.7224750485648117,-0.7209707109269063,-0.7344467877476621,1.3924295522463066,0.0014769999954109083,-0.5878813377045718,-0.7980315064712677
SIDM00407,-0.6430157566815816,-0.7444726876021484,-0.6507677756639151,-0.8420621901495938,-1.024372891165038,-0.9552572222446785,-0.8982774440736662,-0.9754096768387155,-0.20541298322625193,0.6401775141268652,-0.8860301515860816,-0.7529446781683959,-0.5984629536636651,0.7526763794455937,0.42175971826746456,-0.8478628244222504,-0.8357795301832451
SIDM00631,-0.678128384125046,-0.7119807506840752,-0.9581289414801073,-0.6970820794514451,-1.0079713120775893,-0.9419103957921199,-0.8929372336798689,-0.788917563191055,0.40254202534979056,-0.8383068604690264,-0.9159159532408625,-0.8160450522441015,-0.5214531542870864,2.0733425796797094,1.0941728370969357,-0.8502711500507804,-0.8873982450481225
SIDM00324,-0.6337828152889369,-0.8217389923915923,-0.7923617780007647,-0.8748072323456801,-1.0262236249209786,-1.0325099431953544,-0.8944446873793911,-0.9432024637262495,0.5363205876599666,0.09445728765624023,-0.8677164878358372,-0.7974235028502774,0.16848291177326508,-0.5659457036631474,0.3098630224817127,-0.9290118629275789,-0.8892671388558815
SIDM00410,-0.49404326060803583,-0.8287629898463257,-0.8379867320128594,-0.8339900572645526,-0.5190327914900983,-0.9253438803155596,-0.9068885176214496,-0.9891714676383934,0.13887478878707402,0.3124502822119365,-0.6681181393286181,-0.7163030762947407,-0.6091097104206563,1.0191909185433647,0.6275841767973663,-0.8198881493965441,-0.9209179628085209
SIDM00483,-0.7259013433087264,-0.9024945585416888,1.8540002588722002,-0.927709125402023,0.7032974515614571,-0.9525623553470921,-0.9453736518944751,-0.9757812081751763,-0.6666287664916505,0.2870684174176626,-0.7821426876016467,-0.8023415443688753,-0.6336105204555396,1.1569185668767696,0.8885341157280052,-0.9039023103716255,-0.9311005306363332
SIDM01187,-0.7132411541833397,-0.8897575942754908,0.6608350751096657,-0.8531368557602281,-1.2076095822134094,-0.8837119382491758,-0.8868656717084049,-0.8952116970841892,-0.6355966810915681,0.7715421702613222,-0.8223462306882984,-0.7887200533815394,-0.6586711199522134,1.0664203360171183,1.4658866140966214,-0.8868397534478782,-0.9058185094694016
SIDM00216,-0.6646176534990917,-0.7465652836690501,-0.6891603954463762,1.1574464950223884,-0.11610633059778264,-0.8055716999207473,-0.6254515884095128,-0.7194284977804718,-0.40049039442348694,0.25067048657874286,-0.8195081081022811,-0.7774532498333635,-0.4355028692410803,1.2812989579877956,0.5404944757966824,-0.8496673074656154,-0.8388428097709845
SIDM00199,-0.5955140747162533,-0.775047571801867,-0.6679451361168517,-0.8288663461602251,-0.016179609625005392,-0.8962921454818462,-0.8583406609384157,-0.6026520738888219,-0.27914297345954064,0.44894226478359106,-0.8502081509010418,-0.7682712360796299,-0.37510296960744605,0.19670418429392403,0.47985884240417087,-0.8202451666074938,-0.978143843401798
SIDM00234,-0.5620518533439045,-0.6609659386010892,-0.9262595814926425,-0.8849740131658235,-1.0537543995490866,-0.9188633771390565,-0.8875981248520967,-0.883713167411056,-0.2888038491332468,0.31184562135857197,-1.0267248700373448,-0.8409220579617309,-0.6414559631138949,1.624786867309453,0.6400889374866117,-0.7448315836993176,-0.7429527628452743
SIDM01019,-0.583488558502378,-0.7510973022915673,-0.9593969083719173,-0.8200160046304392,1.2921392324849892,-0.9167304702137484,-0.8808901256084325,-0.8769279201993334,0.7140541157723845,0.15875024153649014,-0.7820644376170367,-0.7810685611101942,-0.4799874402355234,0.6823916537307141,0.5314140503594099,-0.9348126133702537,-0.9589953325444253
SIDM01114,-0.6884245023758235,-0.8324606602923358,-0.9891634561598098,-0.8971110672065615,-0.9273794315822246,-0.9372901228359131,-0.8852977929977491,-0.8000824326160834,0.13468662407059406,0.6965661893386097,-0.7516491146078649,-0.775337890296948,-0.5569453816184033,0.5324346464696256,0.48940766058517704,-0.7876411858754657,-0.7688604288920485
SIDM00584,-0.5935536929019737,-0.7671494275721908,-0.8306918745810183,-0.835586081798925,1.0717503874514451,-0.875140938431996,-0.8382734409090327,-0.9415308909924531,-0.3185062328902003,0.4765920474332297,-0.8714133727896127,-0.822103481561977,-0.5890507279357718,0.9520884473393643,0.4291722628167001,-0.8759835764090176,-0.881768610357516
SIDM00043,-0.7549831787277518,-0.7895453658725229,-0.49816728392617615,-0.8746637188104134,-0.5717147755035469,-0.9570579472539803,-0.9042967676012686,-1.0269092160719733,-0.46824642470358224,0.02887967111954627,-0.784620661058515,-0.7900886923741447,-0.6945848872664481,0.8112080006546875,0.5368814699810397,-0.9303824694921377,-0.8681396219847349
SIDM00498,-0.6802352588122837,-0.9892205743484863,0.31802399809373694,-0.8775703620370737,-0.18657752074441844,-0.8874338485497127,-0.9933332153167861,-0.9993654733940118,-0.6833900553850097,0.5736584977352374,-0.6430913537190674,-0.7709114456700682,-0.5910548568766654,1.4438970700596134,0.3727414746668128,-0.7885805078013086,-1.0606439042086728
SIDM00406,-0.6106189300502398,-0.838595173053228,-0.9317509846196259,-0.7785302991357347,-0.8232881769240717,-0.9953411824918501,-0.7761767859796992,-0.9661481064545578,-0.5636351659938776,0.6460823025854738,-0.6905327374278393,-0.8070090445485546,-0.7336382861689535,1.0798581542977046,0.3778175465437184,-0.9052045133005616,-0.8961691046373854
SIDM00193,-0.6648006590102433,-0.8176921371404982,0.6968652269433986,-0.31245979607584756,2.320553110913845,-0.8922879599679641,-0.792444694191423,-1.0851532213432336,-0.44100201130906047,0.866674595212723,-0.7953238501629725,-0.7694650558869599,0.6172649918039446,1.1440745267433339,0.528616724162962,-1.0521631441331505,-0.8871398579659511
SIDM00045,-0.6776271373672016,-0.9115495803738809,1.652989763158465,-0.8752885040916454,-0.16881743077349487,-0.915130104267543,-0.892805689283528,-0.7617845904339589,-0.639168724178061,0.8814405656080744,-0.8173619322370194,-0.8221212435460283,-0.6868248246438078,1.4328574592801955,0.8699801290090942,-1.013416706431043,-0.8826595379381283
SIDM00655,-0.6754125602884152,-0.8587042693037737,-0.5440317112053179,-0.9099520511737785,-0.9357652672103286,-1.0094466330279601,-0.9209938287709598,-1.0042824036397893,-0.029040030191619,-0.29709927060411795,-0.8526759815414877,-0.8681971691366909,-0.2959489511999922,1.0802947280966084,0.9174240955449179,-0.97303561475693,-1.0040495627770767
SIDM00214,-0.7122025694959996,-0.7268638478670727,0.8943481382323305,-0.6959036655416777,1.2819880358484412,-0.940128402182775,-0.94253365635442,-0.9846758002407481,-0.6127475437342581,0.26345973123287314,-0.8024960264386343,-0.812787565574758,-0.5918345887027516,1.2235929675097583,0.762493940446685,-0.9062184538483014,-0.8931489431458384
SIDM01007,-0.5339844746139754,-0.6110336101167949,-0.809727829837957,-0.8189716254772081,-0.9576254774881269,-0.928679440607686,-0.957127426587772,-0.9649186158168485,0.7067096341372995,0.6378226356933923,-0.7397763342549345,-0.6663406014538253,-0.48951620401756446,0.8568617501737605,0.9627793480475711,-0.7273449970495781,-0.7554501160291257
SIDM00262,-0.6590821447928749,-0.8067864048638643,-0.9605200215003715,-0.9373788872690391,-0.046893399130805015,-0.9822312306269668,-0.68131585880573,-0.8768888770369101,0.6938987859804805,0.11382324832546774,-0.7156003140557112,-0.728457336508054,-0.3643662231932605,0.6322626201964044,0.22632119582083246,-0.6473630166481406,-0.9822771027509067
SIDM00591,-0.6327792368779626,-0.8818695513994013,-0.8760252641778544,-0.8495120290472565,1.4983590671325653,-0.9163635980208105,-0.802778546327823,-0.9340864550922662,-0.5166441765280814,0.42713284347331076,-0.780097919835969,-0.7106426723438749,-0.6439249946778158,1.3522073191682171,0.3829056686343319,-0.8091864250579142,-0.9667682543712883
SIDM01197,-0.6819321178441561,-0.8437393974525926,-0.5065419677543728,-0.8507980545838612,0.183167996924075,-0.9333359086155241,-0.6853072199862399,-1.033150312950377,-0.5142794393460371,0.6448550653236731,-0.8948410211022485,-0.7777980744330787,-0.6259819362489052,1.2241814325780296,1.480346726197049,-0.614812878716494,-0.8954298469719972
SIDM00905,-0.6551857967040191,-0.8444077672178273,-0.04817852575535419,-0.8858936176108606,-0.4591235466727321,-0.9926665661458324,-0.9305626878890392,-1.0167994972114995,0.036706306105334804,-0.15101763308462113,-0.8598698424032086,-0.7800559062071901,-0.5817184275305757,1.2263907146268793,0.7786629747792456,-0.8549021073810111,-0.9063333677860562
SIDM00180,-0.6501490465107022,-0.854026420296507,-0.7374997890232229,-0.9790370053838201,-0.847334095031456,-0.892926964309201,-0.834883980834219,-0.9122404002990857,-0.3259115673186007,0.12745322133325684,-0.854640916899495,-0.7960362215356445,-0.7655346761923766,0.6131225116704063,0.43891821113170215,-0.866446565820297,-0.8990492458009414
SIDM00323,-0.7055576725023185,-0.6992685386052022,-0.8918213702107226,-0.8640256771153131,-0.945799715606188,-0.9223135894313782,-0.8730025786107648,-0.7846808812979708,0.001168652154474198,0.6943196709131535,-0.8896922061673631,-0.7660863311919519,-0.6229103107205581,0.8370511060399468,0.5784648697418777,-0.8109477527088714,-0.8618513903875401
SIDM00113,-0.6983660906632599,-0.779287399415738,-1.0808262093493315,-0.8518114553946392,-0.10039321567856703,-0.9787217261665416,-0.856779241492905,-1.0039326714007195,-0.6662020004178274,0.4050871993814678,-0.8984975625152813,-0.7720125716740199,-0.6698919578167701,1.2228325780762954,0.757123169507539,-0.8302648847716907,-0.7956724195879481
SIDM00551,-0.7447829480349544,-0.7948848723856885,-0.7749368916085082,-0.8770574263485293,-0.6379957009994076,-0.9888127388176583,-0.979932539609207,-0.9907186858778412,-0.6692049160135227,0.30300252096067276,-0.8709819526211481,-0.7901777970133653,-0.7032971779016518,1.3713631662275079,0.6496492992119448,-0.7344687880978854,-0.8787453887273283
SIDM00958,-0.5512337689753037,-0.6837501540613722,-0.8811540924494348,-0.8809782736338106,-1.0765589332728194,-0.9200128590949432,-0.9340385569345799,-0.9831081235638985,0.30045939101160807,0.6915822110074848,-0.894439516906851,-0.7349356671735691,-0.8168504437774338,1.3796821028745792,0.6729517422548268,-0.8171851269551155,-0.9115893078847227
SIDM00659,-0.6715789529209892,-0.8727500904030244,-0.9670743612695248,-0.8632032216895356,-0.8368525682955789,-0.8927516588050638,-0.799009958272615,-0.8266894971174638,-0.3683070121283344,0.6160888440889641,-0.7851168047732818,-0.734646806561401,-0.658514828159661,0.9954220159249125,0.3973901306465306,-0.8502891114220996,-0.9456024909795808
SIDM01168,-0.6921328330682116,-0.8239079898619174,-0.7717070092078883,-0.8756749808303418,-0.9218531188404665,-0.9110920484593898,-0.7704346251968052,-0.9739198087198478,-0.5863101894929479,0.46949612357450715,-0.7462058612519288,-0.7343771061150686,-0.3612413842434196,1.3392602567167844,0.10435710849894435,-0.9031649754464718,-0.8916977769933918
SIDM00968,-0.7210884308002757,-0.8477745774271622,-0.9561419173476469,-0.9060378024488077,-0.7047606408928317,-0.9920546513282892,-0.8357350635999654,-0.9362195133986584,-0.5789852479256131,0.285984456469414,-0.9501925627682133,-0.8095072292007939,-0.7612477614811883,0.39902197963170255,0.6567462022755828,-0.927273635287921,-0.8675983523908358
SIDM00250,-0.5722922510600086,-0.8678146549627314,0.3620576745286622,-0.8736520061119782,1.8971105399110049,-0.9967598272605089,-0.8695946855933696,-1.0268830680506884,-0.6464405887217466,0.019284699583961246,-0.9266023093785168,-0.8474110733003548,-0.5438704777897297,1.5202506874047035,0.571924364149898,-0.75198888568482,-0.853020463454954
SIDM00252,-0.7377082464032063,-0.8639770022442056,-0.7945163711697706,-0.8788008464113725,-0.7514845184128722,-0.9226610976958587,-0.8522889169342899,-0.9822845945194179,-0.6555855469779837,0.328493674283861,-0.8913691692006895,-0.8131552136607273,-0.5880798734979623,1.224874830182275,0.6201468176074578,-0.9394394492926617,-0.9077174299376081
SIDM00242,-0.7158750814466833,-0.8589750790222239,-0.9865957261761795,-0.9096275470125019,1.2313582245093544,-1.0398549786877127,-0.8278308527996177,-0.906233846278828,0.3395318580440851,0.09896396126798741,-0.8445643387604767,-0.708638685939116,-0.6149579079695054,0.8783399405625816,1.0179733825175885,-0.8281384583621619,-0.8730038578408893
SIDM00438,-0.6336289755684555,-0.810526651234498,-1.0179816092041807,-0.8940239932496751,-0.9595197923409924,-0.8611247209170163,-0.8465274203823715,-0.7842315798268302,-0.16865815525628008,0.7250450144120654,-0.8528978902789907,-0.7130992385046435,-0.6105857809553312,0.9733306963401781,0.11538785970921552,-0.8310130071679007,-0.8523808298663519
SIDM00231,-0.699947671807704,-0.814200397549747,-0.8973200246222426,-0.9148746649336966,-1.0264137111841487,-0.9871974385633963,-0.8442439651799,-0.9080774941754656,-0.42209569241666806,0.535521540294328,-0.9016534958699162,-0.825105011966856,-0.5951892044512628,0.8647286610612888,0.28837438027774726,-0.9205763672060296,-0.8987937152802142
SIDM01011,-0.5928653226169188,-0.7317569651536003,-0.8897659513821548,-0.866743015300763,-1.1495646567707625,-0.9525858143938462,-0.714527486615909,-0.7994489840652986,-0.5852115773524856,1.067256828262604,-0.886541139479569,-0.7196542264148027,-0.6413299521013268,0.4236365966789136,0.5265794958110003,-0.7912727549794086,-0.8510531100414187
SIDM00182,-0.6696914713905385,-0.7307993525458425,-0.9413309019678324,-0.8217522839566967,-0.9886716288018546,-0.9468832847559843,-0.7628414348759244,-0.7962185231243636,-0.5602310753197874,0.15754919815053503,-0.8216024467444587,-0.7701389112676486,-0.7646810161110877,0.15709323584745435,0.4358267092423294,-0.8900704712702642,-0.8904461691213986
SIDM00969,-0.7495498506931273,-0.7782183070616643,-0.9887804978431579,-0.9549208899230953,-0.8455267570244419,-0.868285647231646,-0.7751021439568826,-0.9907360059499142,0.23626865938412442,0.6474959178022565,-0.8642258284976642,-0.773498748345496,-0.6256075907870268,0.796146307751618,0.5521593101421752,-0.9167196820672006,-0.9835089626073568
SIDM01120,-0.6742952992281204,-0.7334222257845314,-0.907484032120431,-0.8730028701536378,-1.0053105335347066,-0.9117554454232143,-0.8436209485152004,-0.884843724944982,-0.07215073276994462,0.4390976758028881,-0.8747115134929585,-0.7692858523800755,-0.31190647708417457,1.5609648034819759,0.7497701450277189,-0.8278258195772745,-0.8339264755661511
SIDM00317,-0.6579373056849869,-0.6924856654156558,-0.988965560210619,-0.871057749197178,-1.0794657724394179,-0.8799201362089901,-0.8296676699981336,-0.8168956145412352,-0.12450730789551798,1.045581459215077,-0.8547368242971105,-0.7848413199798747,-0.6632259278245947,0.8612107789852523,0.7572868910293924,-0.6372983833461727,-0.9897628196080809
SIDM00719,-0.7118419004115403,-0.7986080776281823,-1.0748816379634272,-0.8701207789008878,-1.0882488974419633,-0.9588611559350689,-0.8105027652574549,-0.8348830694364873,-0.08588181818932598,0.2333714949596962,-0.8877846130646287,-0.824691103267725,-0.8038804214872916,1.4895330008237293,0.7833256087525934,-0.8139328583452464,-0.7898262068437635
SIDM01041,-0.6786337752751479,-0.79598943736717,-0.9785879326431217,-0.8622497255612083,-0.9473068467467743,-0.9620228924736589,-0.81821682807969,-0.9727952759659912,-0.529352040569551,0.18225158598643124,-0.9156817354610574,-0.7141600731893328,-0.6223590504704521,0.23641815815012193,0.4444403812655266,-0.8750367956404653,-0.9008434726563239
SIDM00668,-0.590497370158559,-0.8022275969845565,-1.0418579181817484,-0.874889411946024,-0.6793540475366912,-0.9839708139642992,-0.7559199585277071,-0.8973232839285931,-0.327925400000259,0.8167439422295637,-0.8188976623776129,-0.667008028530833,-0.719350001470631,0.9038725334990991,0.3844121442553479,-0.6958209131121483,-0.8780397911580392
SIDM00056,-0.6967186203402986,-0.8821566633077289,-1.0480111485268055,-0.8778919434588419,0.1580403945542925,-1.0272682121820684,-0.8707765527551649,-0.9229819766240149,-0.4747731244571844,0.8129583965769056,-0.8754803596755013,-0.7743771374731883,-0.7622639909711595,1.0320221737566895,0.325036897508123,-0.7506536795817419,-0.852350039075934
SIDM00181,-0.7136405811062241,-0.8439926280287774,-0.9176215840042425,-0.8462976048288349,-0.9232872712883987,-0.9413627979385327,-0.86077385288978,-0.9952003113909083,-0.28569318545577016,0.38083758345247276,-0.8622723170345445,-0.7955598981729964,-0.6033247687786834,0.9522268733694563,0.5681978889691653,-0.8026300178157306,-0.9079568095736138
SIDM01073,-0.7031764885897421,-0.8634596860249117,-0.9360242461291137,-0.8774528738195926,-0.2920415285460646,-0.936353322532085,-0.8057590725253281,-0.9493028578336193,0.5154873949713525,0.32844784025676155,-0.8229475170121953,-0.7863431415994552,-0.7000467456657559,0.820783938719824,0.4520628032449288,-0.9315673842182861,-0.9286845142002672
SIDM00504,-0.7104344869731716,-0.8588200461919271,-1.0048236728148134,-0.8795492871352485,-0.9132243404932364,-1.084134319075713,-0.8097497057031119,-0.8294135185824361,0.10566172439450269,0.5720711062771172,-0.889765621164609,-0.8126798815890665,-0.48171454223585936,1.0742624815722277,0.8069233755294254,-0.9380171164355245,-0.8486579832904411
SIDM00472,-0.7222111027906786,-0.752093367276026,-0.6381508569993093,-0.8331129076229992,-0.8190445289864641,-1.0396401503189676,-0.874603227945696,-0.9805205134422702,-0.4463892986948196,0.22154137484155342,-0.8866818837283234,-0.8154350101869662,-0.6673104417250997,0.9294456888228153,0.7588298713891183,-0.9643223369575173,-0.8554192305093509
SIDM00042,-0.6737934132124265,-0.7944709029645138,-0.47101079696622544,-0.9087133917245821,0.09525414719183907,-0.9631938805150779,-0.8119981824870878,-1.0306664520682984,-0.1473430333348831,0.7921437763704878,-0.9611461865017958,-0.7879077252102403,-0.5706718310902609,1.5349099433276172,1.0136582273022015,-0.9103579945662563,-0.8715088078241687
