,ALAS1,ALAS2,GLYCTK,MAOB,AGXT2,MAOA,AOC2,GATM,SDS,AOC3,GNMT,SHMT1,GCAT,PHGDH,DMGDH,SHMT2,SRR,PSAT1,BHMT,GLDC,DLD,GAMT,PSPH,AGXT,SARDH,AMT,CHDH,CBS,CTH,PIPOX,DAO
SIDM00259,0.5899328252490553,-0.8968021452869338,-0.6418574791962041,-0.8057373607085025,-0.6533967699286334,0.9559266966498956,-0.8649683863628019,-0.8838043149544375,-0.865159804756597,-0.621447501093429,-0.7304910077963863,-0.48128208514950704,-0.5369372747616408,2.5014870969617298,-0.3885184026357711,2.3954160240147377,0.2704291646644708,2.4771321020251813,-0.9514930695579933,-0.7682594994527177,2.3083914716645446,0.8647728341932694,1.646220263860843,-0.8361626484874897,-0.7082695418738788,-0.32495972994559147,-0.7276532190996574,1.4126732592604117,-0.11242612821652653,-0.12762970281452765,-0.96894982970737
SIDM00834,1.1902824933062617,-0.7953277628849879,-0.13601429963832987,-0.8591895075217183,-0.6258835103206799,1.778399316310831,-0.8451165382440495,-0.31778321818484745,-0.7985420400358008,-0.5471010341482884,-0.6871192517337873,0.27981882842817024,0.040394038525802624,2.2221277000916273,-0.9592670716863354,2.2016113875041907,-0.06262521489259583,1.429396445593512,-0.9596679491810197,-0.7156390462234173,2.4422853679981,0.10162883290125724,1.213685666105917,-0.8441546665334192,-0.7601024760265838,-0.3562734581112057,0.5609964586119665,-0.7778150983837362,-0.0704659784209624,-0.40447068305525197,-1.0055624520277342
SIDM00814,1.3082266900408968,-0.8519232080652596,-0.6220887695434681,-0.8215113378776812,-0.6446114526472584,-0.6356059292381333,-0.8611622709396284,-0.5306658392240337,-0.8622376766111911,-0.6869784640674469,-0.744507327498565,-0.045746747562416624,0.6641622066916798,2.13134558264069,-0.9161199009570502,1.2046392594947284,0.6307116233268372,1.3185321138022204,-0.9528970950858808,0.7887266800561555,2.6302767528300777,0.8950709410104117,1.0288432017109939,-0.8184097779349611,-0.8449411065024266,-0.6102524897931565,-0.8341260222199117,0.8417471930119683,0.21440883371441138,-0.6547487535490298,-0.945383987789927
SIDM00258,0.3368625247060424,-0.9259247684712634,-0.6597527311682156,-0.6458373392548532,-0.6963885433904846,0.7538109447674867,-0.8425423693399818,-0.7769225264698398,-0.9200866389312544,-0.6051522918178986,-0.7433628144585238,-0.2529343676053457,0.7910414705073492,2.7825401786997115,-0.8184964145930708,1.5130212208910114,-0.35678261927150706,2.0451744859365895,-0.8833442003373064,1.2704109688860905,2.640663294795688,1.3356805448875306,1.2512718677005394,-0.6528240815158817,-0.8031277307527658,-0.6283382028604675,-0.7674252075545807,1.8110815727317673,0.37382342205522534,-0.44278272394780765,-0.9111590053027165
SIDM00577,0.6334994564157369,-0.8975196510562267,-0.6290319326943092,-0.8459243212376354,-0.7607759216352021,0.373264184321447,-0.993181917010447,-0.7820877872523108,-0.9030151900887157,-0.5103448989181757,-0.600567207225517,-0.3218752169403788,0.8532890580375685,1.9931960968299356,-0.8826402903674659,1.1919519737331898,-0.24116744599510306,1.4212990135344379,-0.8733550008474352,0.7613037366972947,2.3594401295265297,0.5880817909018223,0.7207022884346601,-0.8726108721439714,-0.7635437248450606,-0.5273998928476604,-0.6982069451083317,1.2913606063279872,0.029496407732215922,-0.7080899696015391,-0.9936610621210712
SIDM00384,1.9127988810830272,-0.8978201737770407,-0.7366322625583996,-0.9491894123174119,-0.7997512549409184,-0.595802367281146,-0.5744435065449989,1.2243661689078038,-0.8739165530674294,-0.4912713246384225,-0.7932471531529592,-0.02764119115486319,-0.15739176569372898,2.0325125909308555,-0.5064205617182641,2.299290034200592,-0.2210446359301188,1.9746166714289308,-0.8311837045139825,1.0906876774028436,2.076731118138116,0.23224388998586237,0.8128915681922126,-0.87998700554946,-0.834666929167714,-0.6034077273831004,-0.7617783944076948,-0.788630737194295,1.3904026838973629,-0.4612568988181502,-0.9068711288653624
SIDM00837,1.721484889195384,-0.9359623584192596,-0.7444873812277016,0.9372073809447781,-0.7941703424545804,-0.6790199315562835,-0.3379779660634806,-0.8654231926541585,-0.8403227977051274,-0.5509889385014599,-0.6594722623063218,0.47961302861580435,0.407981459696314,1.8245602282264937,-0.3539569183846324,1.828157360359475,0.01143244414505236,1.863972096197742,-0.8907536558811296,-0.9572729876588043,2.456455498191007,0.015832196641319764,1.003153873781956,-0.7753614510093688,-0.8360842443256653,-0.4016479011230485,-0.5076961398238309,-0.7969398832027847,0.8636821550773911,-0.4530838132507641,-0.9103631941045185
SIDM01133,1.0743282704309858,-0.8954222110128515,-0.7713236132072194,-0.8414238921021747,-0.5817541967761407,-0.4073391314459806,-0.6382819794462536,-0.5879493050904265,-0.9152330468219617,-0.6771184938391195,-0.7578078678677506,0.20030934545613904,-0.12158133901915652,2.8086805804959134,-0.6642190354416398,2.411572879222806,0.09144314341836116,1.8369311581607934,-0.9626528253877358,1.1546782769476087,1.9731009518091864,0.5811834000246167,1.6265199270040263,-0.8747373467955809,-0.24160559737588622,-0.6108688359156044,-0.6769149023610164,-0.2721525955525519,-0.6823456168865738,1.055155629483136,-1.0880691065759867
SIDM00244,0.7397459242005809,-0.8307058819382803,-0.6579452171126456,-0.6860408404307423,-0.6327041637287953,0.1288397708634888,-0.6985690164654298,-0.9048090964069332,-0.8387315279189604,-0.7637797521464968,-0.5721272966167186,-0.017635212430378737,0.6910424946267537,2.5241102568961495,-0.8436919465476044,1.8991696097491937,-0.1526800362217556,1.6337838962782052,-0.8769892044524318,-0.293579834482413,2.5877330205907256,1.388885801639139,1.372473933426065,-0.8182418875226432,-0.5774578363369351,-0.5954796541627497,-0.5996281205277877,0.48978418991640943,-0.5288109322047091,-0.6050713374284216,-0.9993523357095235
SIDM01161,1.0979461765147664,-0.8826625304926926,-0.6631856926560249,-0.8862556754508594,-0.7623873050985717,-0.5649797822088825,-0.7597514888494754,-0.863506867082368,-0.8716149368729399,-0.7120737781589913,-0.7256153962320215,0.2186802834054265,0.22349081052891812,2.091513395007166,-0.7803831106407761,1.638033991877607,0.8432690850540291,1.4792183367945748,-1.0076171197591326,-0.797679367698189,2.265395989001388,0.6163698279644724,0.9463935437581262,-0.8267544881438857,-0.8708121700506806,-0.47610663142511783,-0.7850820691806455,0.4317682052794405,-0.22627935538940291,-0.7997832811796283,-0.9732808597973077
SIDM00579,1.2491987025879436,-0.8391826956614972,-0.6124373792504457,-0.6837471489932885,-0.7998098534069942,0.6728599433228563,-0.8018308169717935,-0.9194842217343535,-0.8719587555302266,-0.8284329874970062,-0.5308596769987591,-0.10577423945708822,0.8020774557175844,2.2144158042860576,-0.9419621368857641,1.2632548173466482,0.7560011923385601,1.5616930679457681,-0.9011995689848463,1.2070285029807921,2.9743932747170647,1.0584833478380147,0.9444094355822611,-0.8130933936853284,-0.781534213089621,-0.38217235606765804,-0.8329405701984343,1.5033259152814944,-0.08631023127140464,-0.028721740477028825,-1.0440449090457486
SIDM00699,1.0037901780507699,-0.9615429380506033,-0.7302788638123446,-0.7106525947828255,-0.6533379061327911,-0.3732707088205929,-0.7378106352243199,-0.8563157655265875,-0.9396774924462151,-0.8433246406719915,-0.6876619189500259,0.22693209230241232,-0.3588936994951206,3.3046351068978983,-0.831913170090367,2.353801635993721,0.5612613218234388,2.089289674764165,-1.0232311366291165,1.2600413384597053,2.045984636209813,1.0895766245200194,1.4958623030376308,-0.7988929304963048,-0.5657603386238155,-0.5422763106369345,-0.7536553492460227,1.1680596638164737,-0.6119730378766872,-0.04954247849499178,-1.0617979834825626
SIDM00721,1.7579602075487872,-0.9128792299083468,-0.7169626876568034,-0.9299267988199968,-0.690858843951041,-0.6034849727490462,-0.009576273968087197,-0.7558121634170597,-0.7936296307208821,-0.5144429457190065,-0.9517654659366764,0.3489556200645115,-0.5900299436526605,1.830421273601232,-0.9365218308509983,1.8695198290587864,0.7828666498440896,1.0976874531657292,-0.705892300068591,0.48399254314443674,2.203637825203211,0.4122201525879098,1.3849107037826696,-0.7488977635752346,-0.7622164817179737,-0.6528216710891194,-0.737193034764064,-0.5955074940191384,-0.8758080181434053,1.728484336345428,-0.9342933993457567
SIDM00082,1.3419180945179794,-0.7857405832336245,-0.4271745880186867,-0.8985656245485636,-0.7107139241730684,0.0990702214758204,0.21091351884632925,-0.5804729358205825,-0.8032768147378978,-0.8252790324541378,-0.7787348049675441,0.35932063132660896,0.21471664566206008,1.6320954972475439,-0.8402580938395902,1.7291673502226057,-0.45788311614970373,1.5701329624226523,-0.9455325119339665,0.5671224814012114,2.2098850865000346,0.44493196365457366,0.8592537550834496,-0.8359478626279325,-0.8350134745462574,-0.5900170908962887,-0.8034622765347866,-0.5664686641987688,0.3245705453624855,-0.9415208854208967,-1.0358906704737751
SIDM00320,1.2373909130199807,-0.8965546483665132,-0.4716072586141739,-0.7819090651310219,-0.69042371763512,0.7870724675159764,-0.5664043589017153,-0.740233875501999,-0.8488571114259015,-0.7504831582333922,-0.7430155929535511,-0.07555095580952376,0.6766028761902491,2.6663753427681027,-0.8408194064820312,2.8105791075869386,0.11205694373493384,2.133874740311902,-0.9216578373918333,-0.6221934353160454,2.649178203896022,0.817735463661099,1.7801514047552391,-0.49799612463895304,-0.8272116886798442,-0.693546052061581,-0.6358688418306854,1.4481483212442106,0.18393344638547943,0.5696240510842008,-0.9687842638620028
SIDM00967,1.963938246414535,-0.8713193094300878,-0.5752111456919444,-0.8704600731661317,-0.7170419833451024,-0.20499997583276075,-0.455530691553102,-0.36961162839727135,-0.7437207817714411,-0.6888984629303362,-0.8708088627112247,0.339645476290341,0.08684921647924777,1.5184346705453053,-0.843636531148057,1.574140718717514,0.11336204914217982,1.257957484041644,-1.000814663290676,0.14750586489070536,2.497933933643778,0.9479654575554682,1.7197500449970302,-0.7444950952366187,-0.9136319441852966,-0.6154645656426485,-0.7137080517348071,0.40135754740052604,0.08696429790969323,1.1040137035027557,-1.0210271179122756
SIDM00508,1.3033145235547399,-0.7859716641513858,-0.6825573202393218,-0.9046439623035846,-0.7335970468278123,-0.6183606087255948,-0.7263757227929649,-0.8876554187531792,-0.7387922547905938,-0.769890921335404,-0.8736987650029263,0.6358944600739792,-0.43924245926798966,2.76451733700072,-0.7673557253505512,2.009723909834441,0.8237799156278887,1.5555904083370002,-0.9470771499329115,-0.7957870548355871,1.9478793629094198,0.8092856463050794,1.0091314625384986,-0.8532165084315951,-0.844814257220298,-0.6429126403285887,-0.6304164373596188,-0.17506745080909214,-0.964267439915173,1.3786143968584226,-0.8269933524410689
SIDM00859,1.840762268204347,-0.8433560598155716,-0.6159318950743775,-0.8191606390682867,-0.677283059868939,-0.535514318739639,-0.5896655818511299,1.8712449835952283,-0.7315450148574755,-0.8015415711713436,-0.6895940908434431,0.8292889365720828,0.2116447289500889,1.9129079888012823,-0.801285398677599,2.0740213796029487,0.5681110799721274,1.3887625510963366,-0.8279684318337827,-0.6810262677158003,2.62029238172757,0.5982349267183261,0.9287278485208321,-0.795939385251111,-0.8266141593426154,-0.6241322620212646,-0.44282816201126646,-0.7330278474137245,0.4492537836536524,-0.652718790530972,-0.9218839339892082
SIDM00393,1.8107612498774313,-0.7991399215264311,-0.5489292413482277,-0.7958842096345399,-0.7985686288190699,-0.6049397374119067,-0.9127847281541638,-0.8970838645076522,-0.8228142007916063,-0.9311787264235329,-0.7427839260366585,0.40554273328729207,0.6408080520002691,3.1722570935741614,-0.8742608418471463,2.0402154794493184,-0.3265955683983631,2.2613096015951313,-0.9334267186431938,0.3046982345505337,2.603851423982382,-0.22279245429716232,1.7989872066150039,-0.7929480425621169,-0.8805304894045836,-0.7011956213453081,-0.7212300977742354,-0.6951534895874201,1.6681530529265176,-0.7007491361179415,-0.9039661940782397
SIDM01174,1.3647310014336884,-0.8661201107734047,-0.5864071197230936,-0.8710235987806604,-0.7818961152913764,-0.638632014833211,-0.9318651235601964,-0.6998819610062501,-0.7922298895808201,-0.7714739926370676,-0.7990648415227783,1.2223017831279306,0.39062648760005375,2.3858673256419096,-0.8680883599678031,1.9844045666973509,0.23984281772415,1.663012847966417,-1.0135735975893279,-0.6712629504724547,2.369078510830526,0.027679890489048255,0.9886072650299397,-0.7573818151791498,-0.6918920425438646,-0.6660736389421993,-0.760048505688854,0.23999497498455982,-0.493647421466739,-0.7488883931215208,-0.8251757419279355
SIDM00530,2.0411237386143735,-0.895605623609124,0.03811636148595484,-0.8385599964188939,-0.7275888146371295,0.8820751699887343,-0.7962588342588878,-0.9174540734318486,-0.779258856573348,-0.9226969475224692,-0.8323904271296353,0.32703453691920564,0.9638603270801601,1.3905646992417766,-0.8583093207291718,2.0885744828967407,-0.2339084023243672,1.58712663218613,-1.0061253455298609,0.8677207490875168,2.6479851392189104,0.11297685033040845,1.5554535478257465,-0.8695729259751998,-0.8202963431022889,-0.5741266543970613,-0.4614285202651911,0.07259660555595074,1.3238095850510982,-0.7061258425964015,-0.9169927166853747
SIDM01149,1.358860958221233,-0.8213982916058912,-0.674053604561301,-0.8320026617677677,-0.6405020969338486,-0.545617042059356,-0.8623138392818361,-0.23656401887701703,-0.8182945917700595,-0.8958837955432386,-0.9503800291270179,0.47518919823473404,1.0512870165890882,2.498901429864281,-0.8095645398883785,2.125338370111418,0.4481136940919888,2.0183176969004157,-1.016693411013257,1.060709022814358,2.2385801172133215,1.039748704974698,1.5115552681033952,-0.8490330050804309,-0.7956985614461421,-0.5303719860226626,-0.7259722718298118,1.6349222872342515,0.6712898760811431,-0.8146900480232958,-0.9796484781644704
SIDM00243,1.4349990699828956,-0.8466569311769412,-0.7099975176740119,-0.6964319112078726,-0.6678608906754679,-0.5611512310329972,-0.5412989956381534,-0.39533360970289244,-0.74016008927335,-0.7174027970128,-0.5373966115821946,1.028273364272814,0.5580223671124919,2.762792176634136,-0.92803261354081,1.8076370610894257,-0.05788243009298143,1.7835865879748052,-0.5782558229394119,2.4663485666668636,2.4921639728257836,0.3328151654468688,1.3646708097102396,-0.7326794745915757,-0.8123359990905615,0.04200779695922809,-0.7312237442717873,1.4747962160795047,1.1696710563456783,0.28098032361885855,-1.0057980938878879
SIDM00176,0.9814450505380843,-0.8902644999524342,-0.5544221206993403,-0.918024088311532,-0.8187311910998739,-0.453011682460494,-0.6614160212469873,-0.8809374821046538,-0.9438166034906905,-0.7876276291307703,-0.7770037113978981,-0.07365242283312397,0.5545502494369232,2.1575167474461923,-0.8820659473085156,2.1886315628292823,0.8855238342408509,1.8442509357457462,-0.9634600204580113,-0.8146296635238907,2.4790700752845645,1.1220302476603503,1.3475118670249637,-0.7638132422219208,-0.7735828507238903,-0.6196131104646029,-0.781963167867912,0.9064645216268494,-0.03737017472281632,-0.8884897326098371,-0.8341156968471788
SIDM00422,1.7462689052760232,-0.8842599467705008,-0.6761701287075771,-0.48574019637775556,-0.7551268762196311,1.191593917845443,-0.16422340205428973,-0.10149011755136335,-0.8571227977902337,-0.7502986505516016,-0.7569254435177534,0.8454054338300886,0.9238703842528357,-0.5561251890007027,-0.8790552323645093,1.8616574449145642,0.23770047759840737,1.9066056811589271,-0.9456759254459093,2.7445942917382102,2.453746714455401,0.6616975246293149,0.621040538696518,-0.7106620533918103,-0.8051871341311528,-0.5515871998460333,-0.8633491501728578,-0.7870608605053295,1.6925759185666627,-0.8520611885504499,-0.9517268159975549
SIDM00532,1.187995560187991,-0.8467825006692956,-0.6008662254439748,-0.8404584951798223,-0.870373839947606,-0.6148218894513301,-0.6675044962257167,-0.9285523145890267,-0.8217570553674218,-0.8927225819995351,-0.7283192384465713,0.2837704584361424,0.45796807011611224,1.133113242109051,-0.8786855284712028,1.4808692500686085,0.37401028343527165,1.0480986841148834,-0.9899184263667454,-0.8340808663232856,2.444049128481555,0.3570946451659683,1.346585127528005,-0.8073131714201817,-0.8798947017079001,-0.6128173546798108,-0.8242564503473192,0.5336114081250614,0.05000848533854805,-0.6839810952040889,-0.9832775419045396
SIDM00077,1.4266988942838736,-0.8763676353139654,-0.6924146334745779,-0.8306105398553035,-0.7183108740315299,-0.4987046798370828,-0.6793177196106566,-0.9206081008026153,-0.8312521051609828,-0.7839476977032065,-0.9298320126326682,0.34972567707635066,0.42666816801598884,0.8322175026622964,-0.7962009978061216,1.8229959384339094,0.5930744617772531,1.4938584019087877,-0.9691895538661737,-0.8208837081693561,1.6968761492186493,-0.030969944336165286,1.5350250224054813,-0.8097128809008665,-0.8228198994717867,-0.4798441384654086,-0.854308401252112,0.5310228792372184,-0.00720517107042491,-0.7867526986525935,-0.9374341241206582
SIDM00561,1.0372795070740455,-0.8277740180631946,-0.6774105376866227,-0.7877909010351338,-0.7799867538943811,-0.5971091759231213,-0.7588612893397224,1.910370407030027,-0.7609319799098386,-0.7544553446495175,-0.8229069161744318,0.1019870029405351,0.860790578542958,1.4010564192323236,-0.8599114591112098,2.7431735752242083,-0.052003795068125844,1.3713093437551316,-0.8649119892007632,-0.8334368736325908,2.500270150126496,0.06133262988041581,0.6390514926145915,-0.647639874216069,-0.8276876983278798,-0.5711998732156245,-0.1814015326437506,-0.6139773547080408,0.25975615127532853,-0.4417215046769512,-0.8014950053420831
SIDM00407,1.5860081665720172,-0.8561690958119622,-0.5024592458800741,-0.6499396268889042,-0.6244527685578349,-0.5106443471372677,-0.7115432996396218,1.0470639405865367,-0.8006126489251039,-0.7780769434345212,-0.5714697905650036,0.6473909874792096,0.035052866548325526,2.348406071646912,-0.8670732479534551,2.267353953190036,0.36592104883001747,1.1117072363171498,-0.9721336026112279,-0.8733073574588077,2.7451182858403653,1.2057653093490879,1.7247325814607224,-0.6894012473108926,-0.8052548634578506,-0.45915264710462217,-0.5126501578345016,-0.13886539635490394,0.6324149079223889,-0.5640447142683205,-0.9266278507937387
SIDM00631,1.2685539171050437,-0.857215039226291,-0.6982044088603495,-0.8316186088440378,-0.7129637040545279,-0.6417168018694012,-0.6342598994267661,-0.8272788613694103,-0.839272726637338,-0.7481963928776691,-0.5353550634156304,0.3571040786988888,0.1614593403555503,1.7913755237852425,-0.8556265125281595,1.5696493537238418,0.8186881459602846,1.0766135927613913,-0.9777677330523784,-0.6992585421058158,2.470494974643118,-0.07820355213501926,1.0414666431764052,-0.8249255219708154,-0.8415325478166907,-0.5844349614361413,-0.4588291419166473,-0.15885627250458811,-0.8617934628248503,-0.7280924331040168,-0.8906723191157317
SIDM00324,1.184993899151315,-0.8030036482127672,-0.6850249004011659,-0.8655957079063215,-0.8106700292906884,1.3929458960447378,-0.6783498456092942,-0.7844398974392653,-0.8627417132421304,-0.7146985999913751,-0.7505011956750302,0.38010844581608194,1.3232625274982013,2.7964293607851634,-0.760754738197162,2.378166567205575,0.8192296348113138,2.025811659965168,-0.7996424874234902,1.7083435375963192,2.5583283357566398,0.767499045095284,1.288305455439848,-0.7847864131072091,-0.8162594226957235,-0.6505454606005592,-0.8008309454626581,1.4587841384352083,0.7454522247046467,-0.42221054849382234,-0.8577305135945439
SIDM00410,1.5496093955779633,-0.7756585357378735,-0.5500688431065738,-0.6801777911197802,-0.7854030786783496,-0.5111189754493103,-0.6503612344666616,0.2299841461407582,-0.6239242102586015,-0.8462514558309765,-0.1033793183680222,0.40009493979535327,0.6531460172223956,-0.40341545101273835,-0.5472929699798529,2.0580599545177938,-0.18916448100990435,1.3184132825209494,-0.49743471231873654,-0.8210080756473873,1.8624263381393242,-0.15905001240768182,-0.1704670341272227,-0.6559440773065791,-0.742359959609475,-0.41758075462966476,-0.8009374464225433,-0.751776969609893,0.338175184247958,-0.7526993037285864,-0.9030842338539565
SIDM00483,1.3612645853261172,-0.7906832344315841,-0.7351956549122035,0.09876727773515434,-0.8574989039887116,0.9596637195951631,-0.7286052933004236,-0.07541069369165643,-0.7838398249026614,-0.88554152808227,-0.8222560183013282,0.24115066384269557,0.06261787374607627,2.6256562064656843,-0.8640127685546473,1.647426940866029,0.16231551764093907,2.051355863156255,-0.9541031674344969,-0.892434421493461,2.515844876747209,0.08220463896452128,1.381621190765268,-0.7793249307028296,-0.6567201823658025,-0.60023600715489,-0.8243622116249824,-0.9120539934301137,-0.5512620406370268,-0.7213253160622761,-0.9387924661510455
SIDM01187,1.4411506483434027,-0.8580806389707945,-0.7369032365453639,-0.9054786442237408,-0.6667670723332889,-0.6488877429239853,-0.8242858482279396,-0.9742661934276825,-0.7487549141879518,-0.9385790518187307,-0.897223318166691,0.26874651765003554,1.1291646566281852,1.0763886602579376,-0.6066491144723266,2.067627926294231,-0.24031886518870801,-0.406110100927696,-1.0036163693957427,0.4344411322886058,2.072142707413081,0.5213734477165893,0.6694524621953243,-0.8186187044546482,-0.7823294928845018,-0.607000890296849,-0.6158536766012347,0.9902587722858118,-0.8354437472216828,-0.33585558405590715,-0.9989640289806726
SIDM00216,1.37211267001343,-0.9614407820695573,-0.5923596888001594,-0.8079794420807959,-0.5643060512928298,1.5620453818709905,-0.7963767207537826,-0.8441043711127023,-0.7307395895732072,-0.6984093346354191,-0.5665902760214239,0.569438662418051,1.2190932090929973,2.4934240990784664,-0.8548013982665164,1.8275474493511294,0.25354761932411707,1.9040282968754074,-0.9332118194897688,-0.7991660088214918,2.7144445556576664,-0.26960606225917827,1.058706922838633,-0.8113309941404596,-0.7837976527051715,-0.6284367050261253,0.36470591122727974,-0.11052347812064672,0.41090650849553717,-0.6719372423259523,-0.7540106501403644
SIDM00199,1.9554270719033053,-0.8865685364325536,-0.454914857903695,-0.8848452103943232,-0.6090236281669943,-0.4435543514245222,-0.7619858265437113,-0.8779012795900688,-0.8149468592566346,-0.8718924434020499,-0.9150739057386745,-0.29466049650571785,0.8200393401307378,2.881026308279054,-0.981028487740236,2.3690863637280777,0.9057373314748753,2.6896873054697172,-0.8971128191493326,-0.4234560251943536,2.0723260246355006,0.34281559950663776,1.3022500480008965,-0.7778843440776111,-0.8705370211116602,-0.5992138143755594,-0.7822627159399448,0.7955457203788341,2.2625280518936584,-0.5768670653195972,-0.7895403572215514
SIDM00234,0.9839891218336807,-0.8193898134040658,0.03713380565365358,-0.9166963578852584,-0.5992131792125035,0.10466772746448037,-0.8221479477265421,1.3063950681233234,-0.7156908281461283,-0.7121778438794252,-0.809240026772993,-0.22330239468985158,0.25008797948265826,2.1473498885362043,-0.7992982456429363,2.066984715301263,0.007481850551480518,0.722244399121679,-0.9305550903741532,-0.7927331299787534,2.6035856993896678,0.46968465298124673,1.2033982963439378,-0.600194453143209,-0.1601004010440977,-0.6283354948404789,0.04910167220884613,1.1750791894157098,0.2260425320398331,-0.48813645175343107,-0.8690694230775359
SIDM01019,1.3561438764286997,-0.8124483664060311,-0.4784892885307332,-0.8477561801326905,-0.5302514585015712,-0.5041870928230494,-0.7591723461891355,-0.8409183893002947,-0.7434720407977382,-0.5896397390861383,-0.688001626675822,-0.22983161642669747,0.7931794119436957,0.7219245095499651,-0.7289363353700141,2.3399541187944664,-0.259413823813372,1.6518598641928164,-0.8432844023454314,-0.7509226231603877,2.1848585181586504,1.4040447447267779,0.8601813639687066,-0.7559529779737117,-0.7642506079996061,-0.5678173116948335,-0.7614753112356824,0.04160299694779304,-0.16776129939875917,-0.7904336128848377,-0.9269025610623839
SIDM01114,1.4429036026166222,-0.8227419964671375,-0.5860148926060409,-0.8506862781933944,-0.7668947034421942,-0.6003307038378083,-0.6596494153124083,-0.8210597164118948,-0.9390393377290074,-0.7443467474797819,-0.7468393531525858,1.022276507859944,0.9278359835145273,2.213205065437386,-0.8529236782735086,2.0195241796183123,1.198548207946436,1.0622199436236122,-0.9208328140879607,-0.7742216767028687,2.1544087281171893,1.2061326255501956,0.5780007628916101,-0.7346275616921832,-0.7900071079641113,-0.5586977197767657,-0.737345830830255,0.7108950419432092,-0.8206492168738216,-0.6870630396055054,-0.8112175188631918
SIDM00584,0.6282669375798868,-0.8583003418994735,-0.7413878574817608,-0.890314458555745,-0.7208914668395692,-0.6055045785192065,-0.7116108747879158,-0.8272077654423762,-0.6947849687907548,-0.7017817340012182,-0.689160014461732,0.8419868195782079,0.26674925923245835,1.7849810957809955,-0.9281573539765636,1.9936592859869482,0.3082875954491811,1.4907342813675661,-0.8988563072862108,-0.39284948915099976,1.968945979378085,0.9115291350286466,0.9185345594057787,-0.8125620936777748,-0.8146812401612481,-0.6448740966583559,-0.7659783041514338,0.6948851380135539,0.18410123112511392,-0.7890342937329627,-0.7902915538344085
SIDM00043,1.198451714074472,-0.8473173590400362,-0.6825595957776169,-0.9034432727240248,-0.6934771609165774,0.9565974536804212,-0.744429450523649,-0.8823780858529646,-0.7776877697232878,-0.7754415963898426,-0.9046535809201718,0.6283318759279588,0.6840335913590615,2.3288195999334294,-0.851554804824324,1.9270082989678898,0.04627746464772342,-0.16752567309317282,-0.9834776837853223,-0.7240174195012503,2.1330962662220734,0.4747560789610071,1.275035779045217,-0.7674119647814129,-0.851439869075497,-0.6383690537720293,-0.8647915572161085,0.12802847983206847,-0.252777895973738,-0.6442136695334679,-1.009997215301343
SIDM00498,2.0944851276837744,-0.8417197689421047,-0.701694789799154,-0.7897455673107847,-0.6837301253983715,-0.33381149929763443,-0.21691289910094796,-0.9312157016967458,-0.8595824354150754,-0.5646018678551428,-0.936171421103247,0.006552313977255948,0.9719712754466641,2.1764594965349584,-0.8379738067154557,1.4841804962996599,0.19776847725169766,2.27497507887685,-0.9901724070233181,-0.6143133862609397,2.6009473177550326,-0.09980788246379575,0.9098789768624217,-0.853668736920728,-0.7852103278656731,-0.31985509857337,-0.5425190546836287,-0.8668487969073634,-0.0008366831767083002,-0.6752536569541014,-0.9091364309553532
SIDM00406,1.4835972550724836,-0.7819263772720186,-0.4588800964463617,-0.840363431117134,-0.6655074344736386,-0.5129721215214404,-0.5564230396769579,0.02141424284564134,-0.7787124868416118,-0.6694212733611712,-0.8065235177450742,0.8323413049203732,0.8511013615823043,2.481410857301312,-0.8579819238783757,2.406237921390586,-0.006520723167447849,1.9140230187567215,-0.8448286195463841,-0.7474621487350435,2.344512072502076,-0.1622270569071413,1.0848278676002416,-0.6849683498391339,-0.7640903997920618,-0.581305396687312,-0.756243088716068,-0.7992891067212862,1.3106652341165541,-0.7297133695420088,-0.8459237481991478
SIDM00193,1.8686034618379652,-0.9106956733701708,-0.3730643293904855,-0.8720851131200722,-0.7157238659851088,1.0255921164068234,-0.964970116409316,-0.7960999098270884,-0.8063327810433435,-0.7683296854841215,-0.7813722628197987,0.7329430691510163,0.7051810481498535,1.7234801954637242,-0.7913471196853651,1.809105756171109,0.5289079929854955,1.7234024900665035,-0.9568643964969866,-0.851454291030812,2.1209970218673204,-0.21281000743098957,1.2897906429969048,-0.7415364680640946,-0.820937250253911,-0.6673234380303197,-0.23334997066784188,-0.5966264314945868,0.5212581888915505,-0.6141109876344412,-0.9570282254404912
SIDM00045,0.9877516947456568,-0.8067446373715258,-0.5290119547104439,-0.808299120762686,-0.5716164974416227,1.667737002404138,-0.7122734789697729,-0.7686358370981591,-0.8234199535735903,-0.624296584805197,-0.9037723073650192,0.107856867142729,0.4869936409091769,2.6078579504790405,-0.8118043414200532,2.3383668092258576,-0.21383432757195714,2.377112762310088,-0.9157418430500196,0.05307186773623367,2.250014655363132,-0.37129119501709196,1.261116973354538,-0.8081299741036914,-0.7598848590845751,-0.6525318949925859,-0.7157284877117528,0.9616131252113188,1.0915143618149186,-0.6245752471986584,-0.9469199097349403
