,CASP9,TNF,CAT,PPP3CC,PPP3R1,ALS2,BAD,CCS,MAP3K5,TOMM40L,GRIN1,GRIN2A,MAPK11,GRIN2B,SOD1,GRIN2C,BID,GRIN2D,MAP2K3,MAPK13,NOS1,BAX,NEFM,GRIA2,SLC1A2,NEFH,GRIA1,MAP2K6,TNFRSF1B,CASP1,CASP3,NEFL,TNFRSF1A,DAXX,CHP2,RAC1,MAPK14,MAPK12,APAF1,GPX1,RAB5A,BCL2,BCL2L1,PRPH2,PPP3CB,TP53,PPP3CA,PRPH,DERL1,TOMM40,CHP1
SIDM00483,-0.0781940689579839,-0.7308503382260515,1.776312706943149,0.43256625804423215,0.009254246139762166,-0.4501458646334617,1.0456252003561815,0.6301718644025195,0.9760988980671202,-0.6553251915539637,-0.8175407975974004,-0.9148130301250923,-0.6933931694688924,-0.8373439819163998,3.1170108571760564,-0.6058883650753891,1.6121215335654187,-0.8138179946970583,0.534136948749618,0.5933399011547588,-0.8332716904955385,1.1685374698662276,-0.8890516629170788,-0.9013869810552654,-0.8108008185242028,-0.9774334706647428,-0.8569293446105001,0.16822497607789674,-0.7953559742590942,-0.4760933596721019,1.22052434050335,-0.923707972379157,0.3959870108482697,0.877602671573146,-0.8336745878462555,2.853440526404362,0.26013574462987427,-0.04741749443426273,-0.6196392221854277,2.7502849637943876,1.0774558575816295,-0.7769224830096364,0.24961451944845228,-0.9905799489244616,0.9299835743925469,-0.8047622144587944,1.4095366500176436,-0.41047712202956854,1.6315693978659445,0.18509785145660151,1.2812823519609655
SIDM01187,0.04029374545666339,-0.5967152157359571,1.1332874740900147,0.32917970591992535,-0.17427212386858182,-0.6683702663262854,1.223663896146899,1.1816206334180712,0.4276762056286791,-0.7263897488201844,-0.7543610049652058,-0.8287958095712931,-0.4778320541556981,-0.8545981489571527,3.310750970183698,-0.6787585989583077,1.8322111268903298,-0.874650554890406,1.3324450853341872,-0.061984595877706904,-0.8038904922143105,0.7136066746048854,-0.7886980282015912,-0.993389268055402,-0.7332022388781809,-0.9426982868209556,-0.8544888592685471,-0.49612216135328185,-0.793178324628827,-0.9073934268471437,0.8612209862449723,-0.9034555535523227,0.6328162276261646,1.1994171265573486,-0.8269081131506392,2.715864247859916,0.17678516513295137,-0.4098080035459034,-0.5003103403684169,-0.5382648028301075,1.3450695803360275,-0.7420553084942135,-0.09987508433331538,-0.9320158430326262,1.4010023367099398,-0.8132792664635481,0.5725234536443619,-0.5941767628933362,1.74043483513964,0.16772748088763403,1.2633525666974879
SIDM00216,0.253732304808998,-0.8587791058454431,1.3971178364797803,0.531958666183044,0.1280940154530731,-0.5564202874718706,0.9492494665927915,1.1291674439206274,0.4077802598832795,-0.6670195333886808,-0.6793168875007027,-0.6713466632617339,-0.5638320187272096,-0.8018068001138777,3.3374219286711497,-0.6385244217383349,1.8366151247825457,-0.9542768878241196,0.7228597261215426,1.0366911036057216,-0.7060529454564473,1.0167713337225393,-0.860398846253044,-0.8968174201568966,-0.8075805967076141,-0.8403696930905531,-0.8236558907690026,0.49698565134592615,-0.6777926300662058,-0.7735323046568124,1.7690469291463025,-0.681038888148821,-0.058591584025056195,1.3369357808301416,-0.6038866199409165,2.5454893510874648,0.1290657774592884,-0.43140427249655905,-0.6474978365866698,2.6589807442830677,1.006755335007081,-0.3663872350031634,-0.24865057472500857,-0.9049905341999295,0.8652584296859196,-0.5630766366602968,1.3809924161427638,-0.06879554308112612,1.2356112895776674,0.40118088052366535,1.5446545137044616
SIDM00199,0.11592962633702165,-0.6402314328856653,1.0761702637950066,0.7919746773489396,0.48562919607024824,-0.46939784576326055,0.7394860912627462,0.8327362115166413,0.9689138574971368,-0.7351098934956775,-0.7547066814997485,-0.7859232935080415,-0.6884653524811196,-0.8574048795554724,2.9524966109888444,-0.6880357377756948,1.1910820253966736,-0.8428819161162079,1.3318021230818406,-0.5336784917679237,-0.7939934345158028,0.8607480360323767,-0.8386513320470764,-0.9014850155235001,-0.770383504712985,-0.8333806756814854,-0.7794797898932726,-0.2242792450124899,-0.7644497836388546,0.27870811694182257,0.84582518708859,-0.8124297867593343,0.6174718030566597,1.2136673670723546,-0.7228978439555488,2.4153465765833193,-0.02096052354587271,0.08489827613123488,-0.7224314390864927,2.9138596760523656,1.6309354119326285,-0.6978712698268997,0.023462122001470586,-0.9538255404909026,1.545104409980894,-0.5855456483402582,1.2222583348549392,-0.21493711370293,2.154885440307573,0.11430314713861751,1.3339391166274919
SIDM00234,0.10861927633226323,-0.763817004633965,0.3848400310287929,0.8215099227382988,-0.17698487811034702,-0.5986384045441147,0.7854212457373103,1.2888283360366815,-0.47788525315922836,-0.6814070188444775,-0.7046438278628685,-0.5848738670546455,-0.56293544140088,-0.8932545234844045,2.882784116112103,-0.2655627205741069,1.65919204355218,-0.8689664946271829,0.3652588610712037,1.513658555266965,-0.8077390626959,1.307186223274374,-0.833026094058007,-0.993596712707712,-0.8187321918391858,0.8890214228473285,-0.8846631931054718,0.28873904923370275,-0.7865206628592835,-0.7826064075874282,0.6169802750557893,-0.544489758739721,-0.5233158667275796,1.5192431617520379,-0.8365218718142721,2.567249324563623,0.2883525823357659,1.053414931481252,-0.6892782107228185,2.3891931652458616,1.1288321132271968,-0.7475597514567538,0.23301019204396128,-0.8489192436554858,1.050568305704019,-0.713789661422774,1.1578165773302493,0.44716430846583577,1.474836779807819,0.25390335239227585,0.9300184260393773
SIDM01019,0.0840140854185301,-0.26095977537576837,0.9407148887067871,0.02206699156417745,0.06412994872373709,-0.5533862486314263,0.9231884204403616,0.4993038903734674,1.2437214395680507,0.016722935787797703,-0.707029347941321,-0.8130975809347618,-0.46612470976416237,-0.8158352081349423,3.2566642725559505,-0.5553843814872996,1.751835706498433,-0.6998004109674127,0.39804309043751845,-0.5927913701611324,-0.8144396178634012,1.186473197614227,-0.8188191365209497,-0.9970650578383518,-0.8516724501251073,-0.889604740241224,-0.7486260909805602,0.26967660617610617,-0.7339718951345905,-0.7677514903784904,1.1570366160501728,-0.7992263183333872,0.5703447572071992,1.7946906577302215,-0.7667378439627924,2.1676057972683656,0.6916830491125994,0.9525147687199265,-0.5626918882297163,2.788622361964718,0.5305446176121619,-0.5314314347726179,0.22788508003754035,-0.9908654719379668,1.002247215812888,-0.6946687505518081,1.3862518174788996,-0.23027607388011165,1.3506818948914927,0.5019237316580638,0.9105976300340564
SIDM01114,0.03702592413901041,-0.9129735122993817,0.866792237928154,0.348190648668142,0.5506687441326195,-0.47404162783834897,1.3002531879963304,0.9828588723975423,-0.0799058233908252,-0.36200262717692716,-0.8067449143655341,-0.734448125622101,-0.372363940593427,-0.8322065182787078,3.2797377675332218,-0.7114713343233385,1.804905657151482,-0.8915034887513927,0.5778503621493656,-0.526507315747483,-0.8290791537938447,1.40847020208967,-0.8112523391766995,-0.9480412019923817,-0.8812889993551701,-0.5775540793508649,-0.8498828732421511,0.08126704464019663,-0.7268682705674082,-0.40532563089797946,1.0165066949843324,-0.7378264173943878,0.08215060015424065,1.2083817019607064,-0.8775858820518603,2.4028937200561655,-0.06558021753157597,0.8128355654371127,-0.6401466116870183,2.7635340784439415,0.90824556980337,-0.8382695827805445,0.009260647839400522,-0.9653042152573575,1.095675549691884,-0.2958959336872066,0.9592391493009621,0.05368525359271067,1.6305519525480447,0.0770390165490758,1.2179016283065547
SIDM00584,0.4624350378229921,-0.8874102019168068,1.2844270554896187,0.974353910103168,0.029271177002326905,-0.6562338508461051,1.2172097312657564,1.0800589822197744,-0.1911544519669939,-0.6808385483842196,-0.6850428455793575,-0.8346389000004405,-0.6525609889461482,-0.8750185898552,3.192213133316832,-0.6947174523398174,0.4805681043871829,-0.8756314333940048,0.5220507798299929,-0.42799592068078135,-0.8442378487857671,0.652550321976677,-0.671045980779764,-0.9930790247023729,-0.7847744658987317,-0.33180978959962637,-0.8273185251586106,-0.2942799876081462,-0.2636688924829381,-0.13652989481882327,1.0122202506321623,-0.5571187685016206,0.6455687646656719,1.3614492016895863,-0.8732480675983793,2.591182035452942,0.1714873111370968,-0.3382862100274946,-0.5621461480548715,2.908892717324173,0.7680737443564588,-0.5365055865220764,-0.09340269365827912,-0.9025080863624652,0.9990444777834994,-0.8201988098675773,1.4367905812166915,-0.479350084793147,2.055079593840247,-0.03296360730953448,0.8485499621071901
SIDM00043,0.21509463608183832,-0.5211450788698625,1.145999030650235,0.3586881281532273,0.664433155138515,-0.5691780663477081,1.3102529572052848,1.0997875386146267,0.877526632869593,-0.7524839988852053,-0.7041581086242874,-0.8817116216830704,-0.38999060551705933,-0.9449652509300724,2.849598117081014,-0.6153449313097319,1.8382321773327521,-0.8933036787267389,1.0064441345503323,0.6984953003008443,-0.7958467336916089,0.5436535288902977,-0.8038125670126509,-0.8853368621433527,-0.8279750532585369,-0.7551215801353789,-0.8009073882905283,-0.2926590780132916,-0.8084127843278903,1.0671463892022062,0.9841393829317628,-0.42583963990367907,0.3283356806411656,1.2765407619564269,0.07129653958099805,2.7611721774835445,0.5405249301861729,0.383721864154734,-0.6465041924294836,2.9210886005588774,1.0224602006977062,-0.7937916872743117,0.06336055665079789,-0.9310402678779355,0.9795112365197782,-0.8280394336820853,1.2127485640717983,-0.30601381792653987,1.6596580565565506,-0.4204891300179011,1.830742530958819
SIDM00498,0.423196158342545,-0.6966785667405043,0.2659264268883282,-0.12351251276967232,0.33050489615456274,-0.34918284975762814,0.8633189601632316,0.5239769138887578,1.3485363147569176,-0.7260261536779236,-0.7796651674389684,-0.7177163808173014,-0.3534713871147384,-0.9093293590318478,3.0950812605315923,-0.662214213527679,1.7819873471629084,-0.9117417549400735,1.1091445430956683,0.5497259845953049,-0.7329040751169972,0.5512812620899742,-0.7832556117560787,-0.9624273079941458,-0.8165897446791665,-0.8973959226605814,-0.7374121619122148,0.04591308125340762,-0.7598997006187238,-0.7630970867952417,1.146122146837282,-0.8602593103027759,0.16580728106806167,0.900706224517155,-0.8690027977272649,2.6380302518795764,-0.003616111985633009,0.5639239378439079,-0.606117468585147,2.759286149239923,1.388046540636562,-0.7673016992019457,0.8075609741473107,-0.912775540349842,1.414499499403104,-0.6231150590646151,1.393695635085938,-0.12321493474976469,1.3299975753059927,0.07610348879506619,1.709506817329992
SIDM00406,0.3889416775586052,1.2160026062117757,1.0280690371359382,0.9418990013161871,0.7590236539986286,-0.4391554436892249,0.848316440612732,0.39670022279245704,-0.6296610860989136,-0.40054832410760427,-0.6596354604302197,-0.7307852784084102,-0.43511943496040795,-0.8133163711336472,3.463325943702814,-0.542544616757931,1.5352352282749715,-0.8538348416001019,1.2683163092205532,-0.5124086834740408,-0.6686824071321161,1.3384882248917593,-0.7747191118023485,-0.8715069119895518,-0.8280320310791365,-0.808525618684033,-0.7708250063970182,0.561629991456807,-0.3637525883402878,-0.6766511812685466,1.231070686309821,-0.7754046016294692,-0.5911534802150901,1.505802696162514,-0.753640016303486,2.2883097871760403,0.3930965346108286,0.5235112076438888,-0.51418704053129,1.6172987766220615,1.045228856399894,-0.7122293968582126,-0.3624701945350284,-0.8066571181108059,1.2805501399778125,-0.5393368827044218,1.2024042516185502,-0.10271564159633571,1.294774066161481,0.1149134162527343,1.3428602645431669
SIDM00193,0.3620643844148346,-0.6619743323462598,0.7420513774223098,0.2991269681643583,0.27823219720542397,-0.5502945007969385,1.007990356964082,0.8974635820613883,1.1558148132578014,-0.25519526038750023,-0.7117839591567691,-0.8212406774927213,-0.6715420060552303,-0.7625103144270865,3.3443359163900688,-0.6972781312306164,1.7184083306227256,-0.8428234204254029,0.9781692617410572,1.0444856091455934,-0.7387678429119782,1.0340138774917547,-0.8070955661556931,-0.9020121321255367,-0.7830314225142233,-0.6996726115514758,-0.809524841952027,0.012532244907434873,-0.7471984483848336,-0.8815699873413388,1.4785943948452254,-0.7091154051790827,-0.17712650220367596,1.2703791695291051,-0.6199342354230247,2.4021809806474383,0.36545888321551795,-0.22287752316471074,-0.6084004508428368,2.7383905856172692,1.1978141118230972,-0.6863827052279102,-0.050076493055415394,-0.9243609409250517,0.6914992793345971,-0.6927602049137325,1.1046716366871596,-0.23608129864177227,1.5584374636385943,0.3053759319041874,1.6288375803032467
SIDM00045,0.33314725079653607,-0.6795918954368066,0.4226615155154861,0.42398591331602187,0.3321702673368975,-0.5565423769795965,0.24960481677868607,0.6831639321935232,1.841060793221158,-0.6631726746316801,-0.7291561557362412,-0.8210621820445431,-0.5544829001645649,-0.8261474175199648,2.8747926698941177,-0.48010685727523217,1.3815409942929813,-0.7485809582874808,0.9823056206517778,1.5663656289575927,-0.6428055344910135,0.6147758196720821,-0.8153319557554125,-0.9347788754248201,-0.06949021187988934,-0.8782600370973535,-0.8047401496280848,-0.2932490490033938,-0.832959831847067,-0.8345032409025237,1.0844298569765696,-0.8218937944724123,-0.11407662886694858,1.3122918471683342,-0.8291711106994204,2.4922282062762657,0.5950507495374562,0.022518963676063826,-0.6545123205604322,2.0602250662648904,0.9845579566019182,-0.6457148039490419,-0.15498421930004988,-0.8706641555831865,0.8744093642239765,-0.6752075663549925,0.971682746632409,0.2390795061662319,1.616850635153788,-0.11843631065096004,1.3768832900223678
SIDM00655,0.5486858074330437,-0.709132542947797,-0.552562620300937,-0.3877082098928273,0.3767083512535914,-0.2003444493179901,0.8213419241710647,1.2073496776974668,-0.735326103781342,-0.5159900174893198,-0.7062521861868579,-0.7211770356797937,-0.6747170071973125,-0.9271911714686988,2.87133011825271,-0.7602016399979135,0.3192849547078341,-0.8336501342764185,0.6566942482863113,-0.48772908389079467,-0.8609416241676159,0.7283027096329894,-0.7943380369591022,-0.9841189449636568,-0.8078433781513839,-0.7387692849657312,-0.7667503344378452,1.2065500664560747,-0.7629922857807776,-0.7892516757714004,0.9114406471449894,-0.5062843299565636,0.06718901849202061,0.9705882276036519,-0.8261295564376745,2.319013885544717,-0.03288716343510286,-0.28852520596253006,-0.6303357977422924,2.2498732687784773,1.1109003392206087,-0.768098242263999,-0.06770136411563292,-0.8241985320851961,1.4284277025348189,-0.858160042069259,0.6564997130155603,1.0380579414452926,1.0097640709377584,0.17917074370995473,1.8317316745176166
SIDM00214,0.36202170350878693,-0.7596934488495444,1.3010466358991588,-0.29613956846309486,-0.002862517662169319,-0.6693432770988799,0.7503257698449103,1.2445188405144623,0.9064467103557043,-0.6870741382342559,-0.7368176317209216,-0.8147812571308559,-0.6698975759191509,-0.8593485780677524,3.35153919418334,-0.6516281163294457,1.993399077946879,-0.8411743851305908,0.6230938084519807,0.29248229874030013,-0.8484308673180874,0.4977729790468861,-0.6598763936101287,-0.9200689313825658,-0.7235415767999309,-0.8270108706915246,-0.8243292300965909,0.7417514702560404,-0.6594268229547643,-0.648450302084544,1.4060437226024731,-0.7460663599282673,-0.24609670070592993,1.027933583258737,-0.6885879473118438,2.275183542160659,0.18395634403496558,-0.1836627905153456,-0.6059257352568097,2.541878864070734,1.0929409777663301,-0.770859763372778,-0.20470830262099532,-0.9156529446401863,0.9784823576404861,-0.5963491505469055,1.2139926325211787,-0.3979761391397466,1.6920046630818322,0.07891965465014268,1.7284972077162168
SIDM01007,0.16844312643755815,-0.7857546907434446,1.581097027884078,1.06084907501708,0.5871658152057605,-0.6219335642188986,1.198993280709973,0.7199132574196115,1.6333828179107488,-0.43467102633791227,-0.8508379623017528,-0.7232985635901222,-0.6591378996754296,-0.7623672655337288,3.189320975705272,-0.5566228543474132,2.1451771583895702,-0.9205153118105905,0.5945967615664614,-0.2775420154242619,-0.6178762884303698,1.1224678195596896,-0.7893074704725986,-0.8305175518704305,-0.6382207801258046,-0.9441955596641612,-0.7545060689126805,-0.12387428907675684,-0.8416615448468452,-0.8335470276817238,1.1637003607271146,-0.8647239086036986,-0.15392973947402053,1.7159608427191013,-0.7575899620282732,2.34797365189598,0.7361721587889754,-0.36218697022182994,-0.6092023441094392,2.2881769918990704,0.8362373921834481,-0.1501279177358145,0.08393259066376257,-0.9426605411038746,1.630736214998665,-0.14786798734757264,1.0522886089749008,0.14663981452836317,1.541268606912563,0.34879914140452306,1.3200383859242677
SIDM00262,0.14206853772444067,-0.7503245122562195,0.04568791548508682,0.010181013374191646,-0.08274567748335895,-0.5068258386574488,1.118572734077176,0.9562500452734124,1.3655049788505491,-0.8092396307411437,-0.7650589710264208,-0.8423739008527209,-0.6107821317474185,-0.8351800737819787,3.5752621337314188,-0.624425311247063,1.865341372089457,-0.7024829448303683,0.7524732166511522,-0.3319941041392084,-0.7771661903005879,0.6591308203454253,-0.7552774441165221,-0.884897588739116,-0.7278654146035466,0.45291026544226565,-0.7304583157336676,1.243962916694949,-0.40209544302017075,0.12176243566213085,1.2751000708145201,-0.8340749674345335,0.3202852586660413,1.1692080982128406,-0.7132564839858899,2.2589742059025957,0.18981173161601145,0.02278478828453458,-0.47525084810545387,2.660531267724472,0.8489123892541042,-0.7743569082917324,0.04857910801507222,-0.9367379487415165,1.1975755032332402,-0.7846892642243286,0.9987567563709839,0.4435124176694352,0.7249995292450386,0.3777288109226348,1.037377981635768
SIDM00591,0.14738556327389885,-0.6743584662280837,1.1743091525807567,0.4485704789600569,0.2615951158586597,-0.3656873209719618,1.256455264828847,0.9378200681250841,0.7772812355021136,-0.6842770312588196,-0.7004197810320131,-0.8142536275942263,-0.5924521540120983,-0.8050669158873519,2.9331812093527683,-0.6378981038159216,1.9952776011454934,-0.7807201884072612,0.6619654615422398,-0.3131341571389234,-0.6110507397467956,0.7661274944154944,1.2782189552590282,-0.9817914602526707,-0.770816455319875,-0.8516440635456404,-0.8361059295196428,0.16511866122881547,-0.7328344807930783,0.02215318074771352,0.9183510021222661,2.5882419274678936,0.4214882061349778,0.9642064160638661,-0.7652745958339482,2.308034959833717,0.251473366260565,-0.3191266405485177,-0.6000267125338145,2.9535277211052144,0.832444725098514,-0.7611611119697513,0.05201439170738714,-0.88741956695104,1.2205607608327753,-0.8286332492595597,0.8181447846652129,-0.1392668479148255,1.844019798983115,0.29171075417380177,1.0153992364512363
SIDM01197,0.5181564610132471,-0.9018306407062235,1.8966687803872813,0.22750822141324717,0.11565695862052157,-0.6601437542676035,0.8883171200329698,0.9266102138760531,1.3421164451837813,-0.5091676144327344,-0.7170749742904267,-0.7689472551846193,-0.7203384582022533,-0.8807682868854287,3.2065890040963803,-0.6761486587410578,1.7801482951639547,-0.6852687140763292,0.8093930381012686,1.2395204315064885,-0.7890853717220512,0.7724413277019085,-0.8289918414577616,-0.9661820572179545,1.564664497860823,-0.7004984015163072,-0.7943176817197886,1.0719388529499507,0.048326021758764034,-0.8821788594782898,0.7360365617831073,-0.8671514223072405,-0.020212642386586654,1.039112729953798,0.7612804133144427,2.5584375093412652,0.8815809767456527,-0.6057798868846207,-0.6935544556947918,-0.030319025086058986,1.2593089916354672,-0.7210065378078916,0.07277465081729499,-0.8892817299477032,0.5394144820539142,-0.7978470858527948,0.7599552017313992,-0.33499744093375583,1.7712182178062497,0.21279124352407178,1.503421968774277
SIDM00905,0.2987878381561705,-0.6597347066788373,0.4797343676990725,0.3319786256491389,0.18718874066789393,-0.3846516102843534,1.185167065471739,0.8602620705386778,0.8119874602297706,-0.6041983383112675,-0.8251946614705523,-0.8320713700276785,-0.7280196906306042,-0.8025247310243486,3.1759177747123815,-0.7314547741362005,2.100484128034946,-0.6483570788377522,0.6252817300280781,1.0545366749178797,-0.8573136516134633,0.8345751280111753,-0.8387480726804585,-0.9021968944084505,-0.8351584509740513,-0.8342141767312405,-0.864053359727974,-0.0543789565897638,-0.8050840080968003,0.3179361896654655,1.34585599345998,-0.9100910315976571,-0.27373909904484167,0.9504907158155165,-0.7144790444767785,2.364998515780248,0.2784068275660188,-0.3283497121932151,-0.6029979372104525,3.0067863899696183,1.1203150014414547,-0.803114113370736,-0.13584577015945706,-0.9029399034122165,0.9270574975775002,-0.6899850642146681,1.304395247843619,-0.35482528830586985,1.5190117564282246,0.3047472438423441,1.6299996490709332
SIDM00180,0.009297840060887045,-0.6615117686530836,1.1283283629150822,0.8590013961229321,-0.03246630982550871,-0.42628446124825636,0.9745236250912204,0.897804376707792,1.1010528559645738,-0.4744974927434612,-0.7988081539092833,-0.8001235106213893,-0.5903178614344649,-0.8888474546632412,3.182310827084493,-0.6253497461268395,0.9662325852055107,-0.877574186112567,0.8552392263192257,-0.5560171406711838,-0.8447269549769644,1.471782475705979,-0.7498062662387799,-0.9752696496369149,-0.7530727604029266,-0.7730737767233066,-0.80838442771288,-0.015253472925035639,-0.7514698233109208,0.23070273272807285,0.9405170390157759,-0.20949962618737972,0.947390411020836,1.3046124206279828,-0.864611411509398,2.724262969270151,0.08960625477611937,-0.005671043313327787,-0.7025855806690888,2.848153962339345,0.8428495963855547,-0.6587200089461743,0.12374152231423051,-0.9447814460911538,0.7116962726966605,-0.6550118704245416,0.9349301093894485,-0.1260110030059963,1.3397491041672718,0.23093257208316254,1.6221306537501217
SIDM00323,0.7427486431142202,-0.6209118711980679,1.313827113964379,0.7231979638889838,0.6921731417143088,-0.519779738439798,1.1065493391432766,0.3352844116984965,-0.05118379430506211,-0.04043361470565415,-0.7647490192814606,-0.673000477682599,-0.4816280164114071,-0.8517984166019699,3.6047473032766804,-0.5804043636325498,0.859856463157335,-0.9391139243033823,0.4145590664426852,-0.4449831720809169,-0.8257431683355023,1.1459664322565115,-0.6821902779068657,-0.8479235022005671,-0.7631265956894033,-0.8963484005462701,-0.797621307097327,0.5360665865872081,-0.7421923815330894,-0.4498732747557249,1.6311104817614779,-0.7424194461055441,-0.5851640098693528,1.7681846109115007,-0.7675559124949087,2.4081406605648876,0.5961722969872673,0.35631109707368797,-0.502857364472818,1.9507008676418987,0.9639220815858186,-0.4646103265522482,-0.10240914703996858,-0.8219796711113827,0.8029885099057952,-0.7193276192667528,1.3909734502428392,-0.18124366481831014,1.855634135169832,0.41118006420933645,1.060705226040868
SIDM00113,-0.2758413486861511,-0.8593965478590301,0.9398083581596883,0.23212375491805978,0.19319750015707637,-0.3089910284442533,0.6244752269178573,0.5185404526795553,0.5124794854532968,-0.4407603048882349,-0.849988678005248,-0.7577187176950042,-0.5065634707729239,-0.7782898120842585,3.204196861516533,-0.6660552928615024,1.6773877572442475,-0.857804573583025,0.62802602679175,0.621200816502163,-0.8586987831180384,0.9717283482250753,0.038807816423600795,-0.9858151070974994,-0.7897099144507302,-0.9131472300723602,-0.831096763269358,0.5609126162971437,-0.7607865477571358,-0.9168865815149381,0.7747715144593017,1.262448144111789,0.26192399595010274,1.0644665602971422,-0.8216953124614004,2.799512225949535,0.10730950191404742,0.36610475241651913,-0.5769465387977182,2.744604467723904,0.6505447060921081,-0.5570503700960965,0.4745802025374584,-0.940757646552979,0.8600752119818255,-0.7720911397609884,1.0498478555029362,-0.3417651737123773,1.492879701815413,0.26202663405364574,1.2751475936649106
SIDM00551,0.0009428185613438718,-0.7729231930403143,0.8920631156935065,-0.10331531665492487,0.4946855877588079,-0.4526011377978488,0.5967053257717402,1.5177994717331313,0.5141616328005636,-0.6448362808228755,-0.7582052507748575,-0.8014848828127332,-0.6076285307785966,-0.9067589077242124,3.035661434894932,-0.5787296824498198,1.5506718963536807,-0.8641519885114739,0.7984074789713691,0.3526989244704926,-0.7302312032683154,0.49191648488254963,-0.8048276839205658,-0.8894554357825312,-0.8712195756138794,-0.8181672493730032,-0.8388433337498048,0.22209776106224063,-0.7323875749732921,-0.5243305357577996,0.8078031799781493,-0.6943991676803803,-0.05244842024735513,1.0479502140078831,-0.8485116001478633,2.663379802227927,0.32489172633116425,0.326039803613509,-0.5868593356936044,2.5405244378743386,0.8659361591870918,-0.8546026018468602,-0.11924388847448122,-0.8897350762006202,1.3934468041753658,-0.5694792827441877,0.9689833749299605,0.5188598611649174,1.7039252303948502,0.03807751570277624,1.7570493283250392
SIDM00958,0.3287340985335527,0.10854388428000476,1.3524299329723488,1.2936744091779795,0.16538644029465843,-0.379503568549851,0.5811507832106523,1.3193914647551284,0.3492047644582229,-0.3956310768053301,-0.7559630941096434,-0.8869015399025479,-0.6202864773618605,-0.8988107932302594,3.2563388534912314,-0.8215635365462494,1.7704253757974877,-0.9277414605423507,0.8894649586312192,-0.0383164306976764,-0.7944581077007978,1.1124087721827558,-0.7891698792338842,-0.9243137802541429,-0.7746634820690679,-0.8617548121050672,-0.8614378801330812,0.1854164237188664,-0.13286034683618897,-0.4316823396110344,1.7096835108283193,-0.7760765029600255,0.029028963943790367,1.312034245282346,-0.9077796273986616,2.032009763592409,1.0165390351425228,-0.1236156367269857,-0.6088254729563355,2.2612158437016814,1.3037904977514532,0.9305877680382924,0.6113579040285128,-0.9839486217509921,1.1682685708200267,-0.5063740333492157,0.6746887683285256,0.1564676040941297,1.6654961792745941,-0.09295074890713355,1.3617552088862097
SIDM00659,0.10386803395971735,-0.7739144159773402,1.0622526459262733,0.6791487490339412,0.36682617615048047,-0.336226899940426,0.8597489296905253,0.6776182912804112,0.4210517291049416,-0.589199350706025,-0.7098688219348223,-0.6912205239908689,-0.5769059464727326,-0.8489330848028555,2.996736607328415,-0.684638161539844,1.474460779664686,-0.9266128557453936,1.3653661702388666,-0.5522909475297649,-0.8230147000852673,0.8296275190514389,-0.7484751691666848,-0.9676045088160828,-0.7255050563472842,-0.9162767166171826,-0.8122376055407962,-0.566050315284617,-0.6785725794433989,-0.5633620521846276,0.9131619334692874,-0.7846666619715467,0.25932165489270587,1.5494985571170732,-0.723383846182412,2.5333713164779446,0.3202810217124597,-0.1288810197959192,-0.5655308544530006,2.509490195974205,1.0145880166299341,-0.7755572485906729,-0.018096187403971068,-0.937233197043399,1.0556082492527339,-0.617182529377932,1.0919612231734328,-0.27225706084781864,1.631879157346025,0.23952629897067398,1.1849331842811854
SIDM01168,-0.09852839877920261,-0.1110870915721857,0.7214795898864622,-0.08792308642023713,0.28196404145728954,0.11924909332742986,0.8522509521853866,0.6455045103747049,-0.5354475643373467,-0.6561168795801365,-0.7829337730176027,-0.816777198694027,-0.5877398492284454,-0.8141248915882996,3.04073029760049,-0.6074911962530306,2.026914808376353,-0.8065235658668357,1.3036953332735908,0.6442893064298364,-0.8371424107493687,0.998822186079536,-0.8457026302346667,-0.969865801407946,-0.5837934960203167,-0.8960421658305222,-0.8622308953778477,-0.11278472731344834,-0.5809616941964958,-0.8728961192414089,1.0140342543096343,-0.8062927299300096,-0.2283455211812305,0.7437639487227962,-0.8113451465384395,2.6525781455623147,-0.0005710261820428607,0.08730462847837625,-0.5945048957814639,2.9561809639917453,1.164785114366367,-0.7736133849262247,1.3684013461390467,-0.9598003099907383,0.8332324158815432,-0.7050913718925546,0.9283850314446157,0.3595184826831972,1.3817440879221214,0.29947001338513074,1.5879626466253642
SIDM00968,-0.2443692540714794,-0.567173267603043,0.9337055595376167,0.42110589261886566,0.311032384733755,-0.43497469906218655,0.6908235619226417,0.6229377175591195,0.5647807860233184,-0.44615761965552647,-0.6947178185221122,-0.772515415094287,-0.5466211707494752,-0.9270002947920736,3.1177721580905557,-0.6899393960493357,1.4144034102888916,-0.8372758893693668,0.9254051564573893,-0.23950062700055497,-0.8014456959470182,1.4123735477233406,-0.8431749705837714,-0.9002907102069051,-0.8005309992682695,-0.8743821515889816,-0.7915258621967468,-0.16984909127586323,-0.791768792071654,-0.5535426876977808,1.3961663627415235,-0.768485517105221,0.6499153643498632,1.0388919389198459,-0.7338380734724443,2.5013658869934408,0.17688633326151745,0.14123038209151442,-0.5504676543279501,3.1521991705952517,1.2459700854286926,-0.6916934526505797,0.23552080767541161,-0.9191653699924636,1.4080095085742472,-0.7793465758948093,1.0282176853558886,-0.32143998586317596,1.6711045559978979,0.29311363442395927,1.139714663054816
