,TBPL2,TAF2,TAF4,TAF7L,TAF1,TAF9B,TBP,GTF2A1,GTF2B,GTF2A2,TAF11,TAF12,TAF5L,TAF13,GTF2IRD1,TAF9,TAF10,TAF7,GTF2H1,TAF6L,GTF2F2,GTF2F1,GTF2E2,TAF4B,TAF6,GTF2E1,TAF5,GTF2I,TBPL1,GTF2H3
SIDM00258,-0.7545490619926056,0.5977051578920429,1.1751268504989174,-0.6824980744472587,-6.840179202975623e-05,0.7225495378021908,0.5909037206136936,-0.3977757330389889,2.2267063622940086,2.0963005886092247,1.8990857672312267,1.4110706733613112,0.9377591623865656,-0.8935157959537581,0.9135144052550085,1.8025287939921495,1.6223572523049914,2.32305290515605,1.4353794086196934,-0.5456990203112068,1.36932391094444,0.9251332318595369,1.6664947961114551,0.24381249260398327,-0.24830655904324184,0.3424407352485761,0.8597214011567506,-0.9350828717454501,1.7798209037375645,0.006190043514507569
SIDM00577,-0.7809144285683643,1.0635121872599536,1.0740398327349496,-0.7361574400008813,0.12799752424932215,0.4293458683308131,0.7310145513260496,-0.2525434303727109,2.017002934369347,2.145566531157531,1.6266095112341836,0.7863473996749618,0.7269855799243182,-0.7752858053756696,1.1070097865800455,1.9910665858318672,1.9782594808317677,2.832696296882351,1.4817134623393844,-0.5729481600238269,1.8358665450500302,1.0375976842182677,2.0526609369058626,0.13901896689687374,-0.4421856225162174,0.35527704166654245,1.1541183896937248,-1.0245938321709864,1.688593966151672,-0.0039390984152654785
SIDM00384,-0.8345919118117722,0.5747199761560523,0.6551952198396216,-0.6840977439449384,0.2508065281762797,-0.0643376042894687,0.7958559619899186,-0.04397124714978744,2.0520970466177277,1.7730656719314377,1.6520208197166433,1.3193010613301928,0.5704489260058209,-0.7844982917428623,1.14793725375979,1.9504720363687051,1.8477617725538933,2.424086531873887,1.5279972272324602,-0.5734496330314437,1.6838787470932488,0.9496390230740515,2.1176430530591754,0.02883917709218838,-0.30417533392576646,0.2398259060946893,1.215420722714524,-0.5127742501113115,1.6919119095777342,0.4288277804212354
SIDM00837,-0.8272872819647152,0.9348660039086413,1.3435206469475651,-0.6565187141166917,0.163972492517171,-0.7294412583428598,0.711126291283798,-0.346765282991192,2.1107174034528056,1.6495207509638967,0.8413690799272825,2.0214862262099293,0.5597167011516077,-0.8001153825748715,1.5147804985009108,1.6267824702567717,2.016826317017656,2.402591204922444,1.420239536254671,-0.6481118797370329,1.8265366797900302,0.5832833681670284,2.179109464830809,0.20196251187211697,-0.4877982293446325,0.11182169017192217,1.2394508418054149,-1.0153108912588804,1.0124016541235126,-0.1604655498930691
SIDM01133,-0.7962037338615053,1.382297488030459,1.3453816820669404,-0.768490017482939,0.2716776225174745,0.9329635027211293,0.6439993935771994,-0.3566990573731357,1.957468061916296,2.3274510877199885,1.2703843053946264,1.294596064851576,0.9217344676285179,-0.9252251357841981,1.1795322734898714,1.4578980793429042,1.7069032122429517,2.990734669226365,1.2698174160124063,-0.5639683590269843,1.4572653679354317,0.714827119846148,1.4502557669378113,-0.7756410381303103,-0.32916435559710017,0.20614179538305008,1.9198007581571612,-0.7575239703668035,1.54140038444567,-0.29659799396313163
SIDM00244,-0.8541058389881913,1.3879857428752682,1.04879162483505,-0.7209990814424103,-0.10724758695863774,0.4141813982507878,0.5024748527012536,-0.29107078721064417,1.7860405923460962,1.9999724576625364,1.3470107275924637,1.1180958703589445,1.041625920050746,-0.7622157565179637,1.2319259779840348,2.374746242908533,1.840430001747166,2.6137135709231187,1.5834067065523785,-0.4780576973104287,2.164014173109639,0.9747365786816948,2.1708932952812767,-0.3629158831680559,-0.3059894118373248,0.32485390740773207,1.2367796189086266,-0.8890789548309691,1.522452688037259,0.054481609565102805
SIDM01161,-0.8686160877811949,1.124485972212285,0.8444123700125542,-0.15001606035701234,0.01377856439407337,0.38902813803970904,0.4875897201270023,-0.4173196836538173,1.922373929125961,2.006897520847456,1.1331718941668274,1.4056060086099724,0.5573652232742926,-0.4842974402924832,0.5741122325023846,2.170851652042738,2.0878801126051356,2.2066628841685527,1.5977073513930165,-0.6489282320718339,1.7705727273618708,0.7518813459389944,1.833159706104007,-0.7210606837004743,-0.4694658294958359,-0.05749561212693137,0.38247870822394964,-0.9544881979572045,1.392795098460738,0.18408880282091578
SIDM00579,-0.8893067853792681,1.1837936624365641,0.9162064148870067,-0.4650957382822628,-0.10283315299843587,0.4878089056883263,0.7099171499843485,0.5845308979642766,1.7999219851473653,2.3972921839344004,1.3136825574325177,0.9353584692667609,0.9929800343478232,-0.6335560950707717,0.9529292408492275,2.2818622424125707,1.9249436373329227,2.4680089063372943,1.433010239572423,-0.4585631946694983,1.8085834671655598,0.7542980966531062,1.8145451344391854,-0.4038447672836063,-0.13947099064389212,0.3057790788183152,1.1920833750585411,-0.6887861607189959,2.0296889838704315,0.09143021273526901
SIDM00699,-0.8732245176426872,1.5354768675571737,1.8369930398155285,-0.8673851761253419,0.27102938234521146,1.1328744472603005,0.8235050245646256,0.6225852088533209,1.9409202312846263,2.1959355874974795,1.2810446486706752,1.1427246261002058,0.7097759966481638,-0.828927354979474,1.502673226465967,1.6057519918795025,1.402838470499239,2.440573581278328,0.9677580079060238,-0.3037439599740069,2.040120687922181,0.7015993802937499,1.4900166625467435,-0.2429359713900586,-0.3444108200074067,-0.27627280261335996,1.5520979965413273,-0.5902529216146961,2.088858016799087,-0.08949486507433423
SIDM00721,-0.9249347399998381,1.4725910901961583,0.9725147561900629,-0.7993135961018144,0.459829103243845,0.5502284790021539,0.4653643863723447,0.4829710345836597,1.8451759925114166,2.1415448004617192,1.4998247780741387,1.0855057891965387,0.6567941106578842,-0.7986818877868935,1.2887253021161038,1.6618297616807314,1.9425795193340634,2.4177817025611916,0.9263801087626736,-0.641973053870614,1.9378315990845398,0.27419737098528846,2.12719073388827,-0.8978688328446237,-0.3217811970649561,0.01082489086346878,1.293926225402129,-0.880451298039786,1.991686554083716,0.006301478750732649
SIDM00082,-0.8783363046085144,0.7264707689677298,0.529519453847632,-0.20281644731556658,-0.003501784374989276,0.3585435140764147,0.7696652113036039,0.3992061443759951,1.811012649434948,2.185901728026105,0.7648440743697493,1.4683760355966708,0.7535357380883224,-0.2881244859115735,0.8652155196784944,2.248621449686623,2.1666027270040797,2.8489771856487436,1.6982360519505737,-0.5720285128059602,1.4273395140507386,0.8499978468583739,1.6968664498889752,-0.5562474791965538,-0.43232315349979467,0.08337671635791881,0.6415074226622394,-0.9847212253642404,1.3135262811240316,-0.26089978436184313
SIDM00320,-0.8131853628114665,1.327186027448017,0.852386246971401,-0.8263559755740709,-0.19799432826973562,0.3740669343402055,0.06323048146774535,0.0334069773980102,2.0986364588050574,2.4563944445724166,1.1508633767390528,1.0734765651706035,0.777258114162911,-0.7850631872613707,1.0661649469322354,2.0001146234862186,1.9874864685486826,2.4271869267571593,1.2239273601759701,-0.5695539437785667,0.9513723195549247,0.8045742536242221,1.919134598203073,-0.6183499600442527,-0.4289464766436961,0.18292866360996407,1.580510707794493,-0.8483609155270595,1.944917964261595,0.17985815321360307
SIDM00967,-0.8288172700746667,1.2848921109940454,1.413966627410064,-0.7891645291722574,-0.0462331034651605,0.059697273363324276,0.42603174147168,0.005051925381218561,2.088683046672859,2.02772624536502,1.1085979911772557,0.9891694113934715,1.2126336486909515,-0.8428599992948145,0.7061975211192484,1.9469487238144156,1.7768955937293212,1.2887757032998544,1.31977721352414,-0.4287171162824222,1.9717329896819713,0.43823062181617667,2.1872302597512685,-0.28775170227102637,-0.3433133822676078,0.08000307909368916,0.7146152003942898,-0.9786921987582429,1.7088681459699409,0.6134450792523464
SIDM00508,-0.9072243391174398,1.4368618438385037,1.4179806698887367,-0.8044299650719352,0.2592496411068458,1.0244898173651826,0.6097105296759942,0.9567945881881202,1.8865279070969383,2.3616828815110305,0.6923778510340954,1.0903227536203237,0.3618605950968094,-0.679635608542717,1.1600139593033147,1.9608528318759788,1.5352355898235799,2.65294417429068,1.2702174372848947,-0.5133909132771269,0.4458249075984377,0.8783384655318388,1.745270001830514,-0.9141094326520169,-0.2945955638543058,-0.2863846938277218,1.4377538928969775,-0.9524609688685444,1.5707789158647107,-0.10029289515989988
SIDM00859,-0.7498581161469127,1.5422576945236877,0.933916494252849,-0.8429165851822986,0.14953404282268393,0.37642531502264803,0.8511783024341225,0.6777628059925113,2.2082449285847106,2.233694776708782,1.2722305399830809,1.5432947755829434,0.8653872371553027,-0.7295690725686321,-0.1966284065162136,1.9453979850658079,2.2474472912079997,2.393115276688598,1.8673243538410582,-0.4591130558451769,1.860313247067861,0.7190868554372035,2.1007679704729765,0.2700440741241221,-0.4068217976974208,0.2519420534115,1.219288318634382,-0.9119882755901617,1.9270344324582402,0.6608505873464058
SIDM00393,-0.7760463775212456,1.227320539803439,0.9591119017483346,-0.7498186620234123,0.2321287022097575,0.3485707257066887,0.6417926919482378,0.6449112426759147,1.6460686915113842,2.1212968814643434,1.0473584180681421,0.7305785959878272,0.8886419562313758,-0.7021811247076102,1.348599465134666,2.3465211036135374,2.1456831698376817,1.9344061731262763,2.000233018352022,-0.6567342699793898,2.088513286648679,0.719393523495097,1.757974467403669,0.4871895476619567,-0.39725226018136744,-0.09589780663841903,1.0274418100142209,-0.922676826638064,1.8779832663156866,0.5862325612891163
SIDM01174,-0.8631967223288483,1.4491911968715432,1.7842660235617644,-0.8357201918004409,0.4993145612563927,0.8832044100459043,0.9372881926308029,-0.0016737969156287616,1.724288852663173,2.2100174718168977,0.9652024780824502,1.4370599268173911,0.7627028802761244,-0.5662253950446932,0.7820626051536564,2.1917962377186804,2.121124283361284,2.28677685588845,1.186946829663903,-0.5812154717422524,1.855700578648377,0.648243433436425,1.7063015898516183,-0.7957473275133642,0.005093131306262135,-0.18631759648109475,1.180128134312247,-0.7910592079569915,1.683732296057164,0.21217650913277847
SIDM00530,-0.8841138207911463,1.1725077896422502,1.3287921856730835,-0.7895187095286371,-0.031069272900410908,0.13698995160512045,0.5995074762339843,0.07378269024517768,1.599183072972829,1.404316852464224,0.790054361961829,0.8444565886082035,0.6418097672608237,-0.887820788410329,0.8670810922647513,2.0623947791976804,2.5180885473087415,2.371166402726979,1.4784416708713932,-0.4986707610070331,1.8814781873723196,0.22222166293552606,2.2703624645065665,-0.38624364089089713,-0.21922681531585153,-0.05457611981807467,0.4646861608783585,-0.8350133190109549,1.3505960508117687,-0.014564316225600964
SIDM01149,-0.8369248610737976,1.2615165455902828,1.3818501771138363,-0.7784180234819754,0.7135571645840918,0.8874717151365712,0.8874738294237097,0.09144556281371286,1.929620794373197,2.226222460058998,1.3416359011613856,1.3862912487305894,1.0823555495926327,-0.6641345610943516,1.4541456198234544,2.320672894767154,1.723794920790202,2.1149979041603286,1.1956784092111477,-0.379928742802776,1.8431614136339147,0.7280991643706031,1.8823070503381114,0.1741906340001919,-0.3942093705659867,0.06742102195056057,0.9801377690669528,-0.9337660036046124,2.2562613726727028,0.464390652440231
SIDM00243,-0.20526763542869358,1.4301926188238347,1.395277658802702,1.8166928247564162,0.5438929077520614,0.5273157073266047,0.1734270111055126,0.6788872600681254,1.933725995250303,2.315478271713217,1.3203854290163826,1.8392748525971656,1.1889962059626373,0.5272984507376071,1.034050774544191,1.4834354591349561,2.0225478227066156,2.156533978415288,1.5314620832487764,-0.5794871437094973,1.4304308225407165,0.8229498474359195,2.1676851714547998,0.8874978261973334,-0.14784808493836304,0.6053280214509194,1.4530097156718356,-0.8629100323359498,1.9321243291539292,0.025304413512892625
SIDM00176,-0.6692393497619982,1.5127122449924868,0.24777288456788255,-0.8052824345488181,-0.004967056579782358,0.2182802970162397,0.00884397869901226,0.7544119629636579,1.8078637738762735,2.1078845157569517,1.0951290127998898,1.2791287236887403,0.6558488137527888,-0.575957119940753,0.42662113846696315,2.180604238723113,2.3481268276356797,2.3492411128659074,1.6888625742042886,-0.5666894386107247,1.8163674727312211,0.9618524290328192,2.421542804511546,-0.8222240315376195,-0.061124915398917644,0.17116531329137163,0.8906486614737139,-0.9388968147079185,1.186893890370794,0.3560978057739395
SIDM00422,-0.512436900957812,1.388052984797113,0.7845582938404679,-0.7649319754307183,0.20884938954227417,0.5189686046135051,0.8996181674459055,0.772726631986295,1.9242329402923117,2.0384095421457364,0.5501946515908372,0.5473931080330726,0.8081998095067602,-0.9011256910650475,-0.7712369077198827,2.0793156414626064,2.283807285821675,1.724549733525711,1.3526787126379913,-0.43124236169717817,1.450523798809891,0.858032617863837,2.23250198049481,-0.1728123722236328,-0.2645436397212146,0.3983514256302232,0.8714169659396369,-1.041816523236863,1.3546364633135186,0.2544618241849642
SIDM00532,-0.8605380962051413,1.1841580701887033,0.7424166196863159,-0.6687839310310633,0.15208534620101652,0.6162816361016952,0.7020681535981577,-0.04534406628088263,1.6732572927894076,2.215423985439617,1.140405022001044,1.7239011996818188,0.5744494472699219,-0.33291525949109013,1.5269582537825246,2.1801034858381563,2.006601813225797,2.5024304553143755,1.2946602821221511,-0.600165340861006,2.079995577841721,0.9504934005105401,1.9484976004621526,-0.8673961442045489,0.008442149941955987,0.12062297832172998,0.2788116461004093,-0.7554888838879126,1.6667316647761348,0.07614365382838492
SIDM00077,-0.678609801124155,1.6237351656499812,0.39995763458663036,-0.651100095954813,0.22928170305953666,0.5329050545943184,0.6061468315100654,-0.15026355381810255,1.9087283647760036,2.1623143330612495,1.2241843923967972,1.6357340343117255,0.6420055748636472,-0.7761301234044189,1.203105464855491,2.2898386289432597,1.999536060092173,1.775043913125152,1.6345201575583053,-0.609136127653685,2.5113593463363086,0.7329653089414905,2.360745037485191,-0.5505702843412681,-0.34989141662880685,0.38488335329106704,0.5463438475466516,-0.9250124294727362,1.5635116655651553,0.2717992808602343
SIDM00561,-0.637139280311002,1.371330854440872,1.0228900141662287,-0.7550427403569334,0.14970239880790515,-0.11034472342843059,0.706595769562938,0.4289536613960257,2.1048726657259746,2.5148974284856838,1.0405943264673845,2.022833603277578,0.9168643455687306,-0.8435708368172226,-0.7285679744764803,2.0505250363507206,2.20968041890399,2.384981060052925,1.495231106616899,-0.4383974117336783,1.5537551663312341,0.8765309557100315,1.4540733184992882,0.9102814660591958,0.1047092939194632,0.07738701444403241,0.9182840819656926,-0.6720016130662236,2.102201142280968,0.18396710916282796
SIDM00407,-0.8201010645486831,1.6919095991004351,0.8529627427444193,-0.7610557431639832,0.40195065883089875,0.11626856340859736,0.5779410155570976,0.2191940474531825,2.102873214886855,2.109307483893851,1.5701581287899666,1.8619695993560097,0.7314120784764304,-0.7885345907962182,-0.7664595923715598,2.050198539065841,2.5976312985283454,2.658834659023874,1.8995898156352378,-0.21369950996412024,1.782961052809936,0.8999357603832726,2.1219039609992754,1.6153635890330704,-0.1575220396730722,0.3017063800546162,1.229897604786003,-0.7614199581062877,1.7746773267153186,-0.15664083603171322
SIDM00631,-0.8707252426304455,1.3452199541207797,0.7773941473376909,-0.6569044621588667,0.24119450990631483,0.5607410739481771,0.18716154914660088,0.6000634030686376,1.6951994434236057,2.1775418542410536,0.9378083860316658,1.3094497172902277,0.5691843352919125,-0.8376700890234614,0.26642793503700724,1.3348332623523598,2.451289154905426,1.8298867923861641,1.940591563101287,-0.6003540115365098,1.6927800033792657,0.454492318287152,1.6751978770575846,-0.8782297875143804,-0.29989463539572053,0.04968007076894149,0.2559107693072794,-0.9456416752086788,1.3164396168711652,0.09702663926773548
SIDM00324,-0.7889056538718262,1.134548145144984,1.3240975359226244,-0.6519637051501583,0.1731524539988376,0.8188376257140152,0.8402467056574509,0.47538148748358927,2.153117735712413,2.2174861256691827,1.2786260450897915,1.596826688069103,1.0460471597614645,-0.760587567557832,1.1901576272875962,2.0550431306012267,1.7767655267342612,2.3312191719824495,1.427156187655217,-0.47473609217074264,1.8670287410029285,0.6725885976040451,2.02436279356054,0.0017447098077288546,-0.09108877438049995,-0.03906444330722463,1.3046376733382568,-0.6971329061391637,1.962615967681261,0.2718227310332238
SIDM00410,-0.8306159975721785,1.3159345422067046,1.60773197167121,-0.7740340337725331,0.5275994350124009,0.4521746829539898,0.6910856934416967,0.42906580583360054,2.0032430658328995,2.0890680537627597,1.0867045515374845,1.5829367153351674,0.8875508577074973,-0.7831560462442924,-0.9615378018649623,1.9246146975156624,2.6086058283284563,2.6249267884547227,1.370880742615592,-0.5296507243360168,1.5748204548621476,0.9188052027247343,2.107142805022825,-0.6696218859460742,-0.3445390352532607,0.3537400119747246,1.504814118025059,-0.9166185923147635,2.0319416738305907,0.22092678462346907
SIDM00483,-0.8564064290730743,1.3623044341464299,0.847688421965032,-0.8916680129018438,-0.13764057666507182,0.10235763104263954,0.6755628600453474,0.07363188494129727,1.6819554544944588,1.997672175826544,0.7210673444276727,1.196318467240402,0.5631108096634523,-0.8862412953885692,0.9112117057811018,1.9024310310868169,1.7497905999756946,2.2373504077383775,1.2052028770269656,-0.5590670254585928,1.734887864428088,1.0543462098018759,2.1069959158543736,-0.8369048716178169,-0.4020050845146898,0.17281415829086885,0.414362641532022,-0.863691726339728,1.923416850547547,0.2661195554353006
SIDM01187,-0.7603242326269438,1.3386928069158102,1.2095935468939496,-0.7986196966160338,0.34104331910442187,0.18259611483208235,0.7587357382783418,-0.7132577881500274,1.9549247968527255,2.1797961866990914,1.0642671890153508,1.5846075252446061,0.37296137167143656,-0.8911290643952224,1.6164803678914175,1.9302528591688977,2.215271213482568,2.387990252545637,1.119013645164127,-0.4802601007493453,1.2346149759935887,0.6064444300196998,2.1067393709823046,-0.35346222393019566,-0.5005057930669838,-0.0637033405094139,0.5741088134967316,-0.7355201561173187,1.1646719699309689,-0.12245501386287719
SIDM00216,-0.8192538377635737,1.0211221274731206,1.055129008913188,-0.717485266116245,0.027952090823871487,0.0308320212506841,0.5682228751450756,-0.5955866097481719,2.032376196810907,2.3149930782092247,1.1407720678836741,1.7569639917436353,0.8039611336215149,-0.8110505168306636,1.4580689452240252,2.193092992695182,1.9832264051499726,2.2843140242065503,1.2511264176281478,-0.4069913131389438,1.6649088384139887,0.6294713718841864,2.099235325570296,0.0007156345311608043,-0.40715072716672296,0.01242110442301358,1.1467226981063288,-0.939816419894769,1.1999017040082316,-0.004457317310529936
SIDM00199,-0.7236523337663286,1.2367696520619968,0.5799292411768586,-0.7189200044406308,0.0556536339909434,1.545233405932637,0.581753042442484,-0.5241258355775231,1.925443308710583,2.0129137717772103,0.5782582826545924,1.48094102138871,0.22581184627652495,-0.8344941179180031,0.38069500461646316,2.2654645501135473,2.5716591597818086,2.2474232538915793,1.8065993660341846,-0.512008726735705,2.1445590195931077,0.6771952246383797,1.9691048202547605,-0.4630733378766825,-0.38778706525712553,0.4477534642935282,0.06520732085591388,-0.9652977191117057,1.9163308726449702,0.31497350584112205
SIDM00234,-0.9106125582926778,0.9418483619059799,1.0438896491693155,-0.721329550237555,-0.24178039237378343,0.06331847597085902,0.7778222265615681,-0.6566865912222255,1.7271910874965506,1.9509261837502516,1.210653658734538,0.6687201578922383,0.703374206338469,-0.900648539433818,1.2704448645440765,2.04134773124497,2.2360585014071415,1.8404651317222243,1.3945082209655073,-0.31841745021874074,1.8690048181396035,1.2734847347415625,1.7560328033870372,-0.1312650958149007,-0.36425706580634104,-0.047008374035938355,0.939253123001402,-1.0412952991884779,1.6547833807046244,-0.2154550490641463
SIDM01019,-0.7016581056976406,1.1947808799546356,1.5137117112105445,-0.7292669374144014,0.15307987731391698,0.5457742280952719,0.880460741664243,-0.5331954518611769,2.0918203861669245,2.129665784074642,1.2829582302582965,1.0485888118670454,1.406897482947942,-0.9269025610623839,-0.36699553994438616,2.181920055999417,2.5396193391125315,2.3318896142203753,1.7689015925602503,-0.22887390362367907,1.4622972054171,1.1010774779298482,2.160001543757817,-0.11628260725283236,-0.45401756645750246,0.3520983315134722,1.5817806186807097,-1.064245688804279,1.8771318123304748,-0.07339085837111735
SIDM01114,-0.7712512945675085,1.3217091805970669,1.187544257336904,-0.7549497998496063,-0.11594001971975666,0.8881535117678824,0.48675835891190533,-0.5101302508354824,1.598658025652118,2.304511718745312,0.8098145949732509,1.3970456655475951,0.8084476445306212,-0.8358946395725313,0.9689576952490553,2.3535444492718383,2.103486945364359,2.4285267813269282,1.3435181902602673,-0.41033212244278905,1.860176852142343,0.9507970026909742,1.960612996793134,-0.6121132686228236,-0.11216753673920392,0.005560461517305915,0.9834982903434487,-0.9639200860652203,1.5405202737586023,-0.3525354488346047
SIDM00584,-0.7837602919011899,1.9892534313876873,0.6267297752278388,-0.7678386849713572,0.06398951860561782,0.021368472974495758,0.37693121363786436,-0.5790385202033458,1.7860096268721624,1.7463667863745937,1.343662471880818,1.5082784776471811,0.5760036801827436,-0.7657523363473484,1.075306039354599,1.8062760708537597,2.084897253327237,2.414009237733746,1.3615888933239404,-0.5438355490323279,1.2453732448921724,0.30217826426730793,2.049767750516407,-0.5133755362943198,-0.34718157141948375,-0.033331265584473024,0.03766367691593788,-1.143494610277703,1.4411806821062811,-0.4264745137090616
SIDM00043,-0.7169421336420329,1.1701936459045006,0.8823804903406517,-0.7686290982814074,0.15494619174287458,0.34619993146440314,0.6299949225281559,-0.5779542553686278,2.28207631364461,2.0653479012809624,0.9053085184307738,1.260402904525628,0.7072304980427407,-0.6085956480444393,1.0113195476223824,2.0662569537468896,2.43962827726867,2.2182201725636617,1.77005575178611,-0.5222175693510697,2.3919345795066054,0.7459044884710944,1.7149027876763823,-0.6296035318717874,-0.6644464905817925,0.1123052105826614,0.5289668436090335,-0.9081009169924831,1.4390703372461233,0.01969665845430426
SIDM00498,-1.0158665533984907,1.0056312990823755,1.4865002346956384,-0.6845679538794476,0.12268802023384046,0.6712515272578136,0.6989014391076068,-0.48812209583422106,2.2463861146668256,2.165251074864168,0.6610077598123151,1.1778890930560812,0.9024687493376118,-0.7363847058618552,1.3482206069361518,2.1605205210876965,1.9473363419023544,1.8839186835629704,1.5288580371441642,-0.5371122533146782,1.8848893376600155,0.6093341887212828,2.118122296578636,0.12401024590975906,-0.5652185148186056,0.054376794443153194,0.9156107735703014,-0.9173274994984598,1.5083522197346813,0.10993060584719407
SIDM00406,-0.7672053062717322,1.4349242472448345,1.1496707076730468,-0.6754881070847336,0.06233568411950084,0.4726836244139295,0.5021520139123711,-0.3900117441026563,2.287965560500052,2.2780061554193884,1.3697458772245,1.5714824517849117,1.3502794377304326,-0.6395018362198801,-0.7890670754124857,2.1468921386359474,2.1934299677436697,2.486998538487051,1.5576628948318656,-0.277838725239077,1.9279930572530886,0.7586294739741358,2.2409675994599496,0.7829461037351355,-0.33135587202487743,0.5009308112503443,1.8077742487849104,-0.9186587109473388,1.6504463420837971,0.31928046975355995
SIDM00193,-0.716896656491424,1.4419635099222379,0.43363427012616373,-0.3297659835667859,0.10249933415002209,0.7752854546852322,0.5713178018703523,-0.30920278554108505,1.9792612000808576,2.264899571100183,1.3092381297178939,1.6318177862093977,0.7559494370813747,-0.7546041577700112,1.1071581062555715,2.169759835983816,2.059622568573774,2.3465489103003927,1.6022471721682265,-0.3486761746659439,1.8708138921218633,0.7309218927442795,2.098241629623146,-0.11425953229670294,-0.4981964330193408,-0.03835502032872794,1.6293936668986417,-0.86560578113873,1.3369203799173046,-0.09105788260288543
SIDM00045,-0.7691130362834423,1.3411179332849361,0.7645301716047906,-0.7285256626664746,0.46200596948543154,0.38106752883353434,0.589542767522139,-0.6122326922284991,2.148654110877086,1.9673839801996775,1.2001642379721387,1.5985349781108402,0.7712867758126315,-0.7851894562729778,1.0551008743217642,2.069260082868481,1.8181148055414154,2.3559233718706603,1.2547953959055302,-0.6244024276048751,2.172036935127845,0.8366754159500548,2.264386885334423,-0.18296240436061123,-0.5566501451694933,-0.039791989645357725,1.2295855250693088,-0.9560591003487533,1.5070047044378374,0.33935407155759323
SIDM00655,-0.696798049021401,1.043168426527707,1.1857495362770347,-0.7543025325364022,0.03257388903979292,0.5487524272711212,0.7584542135359098,-0.6326142457172942,2.120508764466784,2.2554949391022427,0.7847668686864953,2.3253583279930643,1.0927877789640539,-0.7223674826812493,1.103636963581397,2.0451306396668905,2.3384803784640646,2.5060990479461975,1.1131781017760758,-0.40879395367385185,1.8620508184347322,0.5190707568691236,2.0017272609953336,-0.2264860072579784,-0.16739357518661116,0.27146987916705384,1.251038357882102,-1.0398667241782826,1.6556368930562337,-0.2504657103267285
SIDM00214,-0.7007106869327213,1.3166741242827444,0.9971006290518547,-0.7547673350382846,0.04716840449873376,0.5415985029966497,0.4285753466756495,-0.5387188344554081,2.1169934917745974,2.2176832288558184,1.1960480695651274,1.2841139809041655,1.1255671795089965,-0.6565852395065808,1.3270371908883207,2.1753202110998138,2.2951107460209665,2.323817689078346,1.267408142746275,-0.5856459227879187,1.605059162417235,0.7112036493449689,1.9938641005747622,-0.08493165250042445,-0.4779667526413274,-0.040660827528627055,1.1451455830989805,-1.0154274997797708,1.5496997133464303,-0.11292997030517556
SIDM01007,-0.6506202373919561,1.219546165593731,1.4520587963330944,-0.5161085144838187,0.27179806238540466,0.7461045166810613,1.0504787154305157,-0.21982354539578622,2.116636250477999,2.2949742057845564,1.684087968755598,2.037249901424261,1.0379117850559048,-0.8916115949586081,1.0991382952182014,2.1353077196900703,2.1476475428424733,2.658349474920414,1.3342994622104614,-0.17744548705627766,1.8415946874875158,1.124189456117704,2.0741982511032124,0.6070263025542907,-0.27249078588013265,0.1995760309031299,1.6313447596389046,-0.8985328284120744,1.8997187606979125,0.2825629781314331
SIDM00262,-0.8902154164752716,0.8817162912510831,1.478064390311512,-0.8705003509819494,0.20527539917353757,0.19974303685933867,0.5673980287308493,-0.42429709512112934,1.9600768016091736,2.11605735507178,1.2503299842079516,1.0930211383157387,0.6557485419673997,-0.8711453640313122,1.3491717195967021,2.0974868869712444,1.9502206399845199,2.341472010304388,1.1002186234286062,-0.5019469872677317,1.5752575494848469,0.9414183373281617,1.9931921273610786,-0.8128706843078145,0.0930515523276993,-0.05909229622339343,1.4067985226960042,-0.694325144424452,1.4519890094901429,0.2052751048293479
SIDM00591,-0.7514272673296656,1.610672910465528,1.0604426453847648,-0.6856370260230865,-0.10258285253441773,-0.24268078680736102,0.7733234622752189,-0.23737824023648524,1.5671395335748064,2.0359920539030103,1.0450376306874734,1.2650101553024056,1.1277883986550323,-0.8985619446665066,1.119834546309318,1.9687570382642043,2.3191444006935544,1.7648614956947544,1.5312836322720735,-0.609152885465489,1.9695144296760376,0.6638920195675502,2.2421778051143884,-0.08123549529943482,-0.18693867320340238,0.22330372634619605,1.0237014985627622,-0.9262811101869469,1.4872028698214008,0.5271724080005903
SIDM01197,-0.8141949081609448,1.238433066501222,1.6194884853285958,-0.8145569195472481,-0.014884035593624176,-0.21223871978270514,0.6135498849476814,0.14864314206076554,1.8398106093016249,1.728524158789879,1.0941008761030901,1.553606131966085,0.9231907617193519,-0.7746927694504041,2.033702315444199,1.6408716970847392,2.4522795178492234,2.0966737255744015,1.5261326045431058,-0.5538359424471336,2.348305226634826,0.7691138385451447,1.7392435144438212,-0.6988170265575743,-0.29769853020673664,0.11552365878071993,0.12050191566871293,-0.9321937125082957,1.2517377473404152,0.0648663346921771
SIDM00905,-0.9411014559154269,1.319775380692996,0.9637122805578294,-0.6936897498228443,0.05481848638312241,0.3313541519920023,0.29405690082664815,-0.48138140210001595,1.8598741239215093,2.2263625091272,1.2731278304991436,1.5461632821308484,1.1445303199784023,-0.6257560109292076,0.6237493538640875,2.1618781815148065,1.4479027809129117,2.1945603110743512,1.0091946504939482,-0.5863668157196946,1.94367583591516,0.25555926085669445,1.9353610702396922,-0.8323816148992172,-0.4313733124773389,0.10177873498667954,0.9893007454148157,-0.9153860744053027,1.6348459923070047,0.26683997743096144
