,CYP2E1,CYP3A5,UGT2B28,CYP3A4,GSTP1,GSTT1,GSTZ1,CYP2D6,ADH1B,FMO4,ADH1C,ADH4,ADH5,GSTO1,ADH1A,GSTA5,MGST2,MGST1,FMO1,FMO2,MGST3,FMO3,GSTA3,UGT2B11,CYP2C9,FMO5,GSTA4,CYP2C19,GSTM4,CYP2C8,GSTM3,CYP2B6,UGT2A3,CYP2A13,CYP3A7,GSTA1,MAOB,GSTA2,MAOA,AOX1,ALDH3A1,GSTK1,ADH7,CYP1A2,ADH6,UGT2A1,ALDH1A3,ALDH3B1,ALDH3B2,CYP3A43,GSTO2,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00444,-0.5551240099690765,-0.8485783827331441,-0.705577210994683,-0.8442852356830612,3.2382054592561955,-0.3016001116428326,1.002833089070275,-0.5052070817011706,-0.8521652139302653,-0.3873190878160684,-0.8023431374073907,-0.7867197872913047,1.7701612997678333,2.154036651881599,-0.7730657550266852,-0.6458811698754048,0.43835984558849755,2.359762218375417,-0.8911514536704211,-0.809168329405892,2.241822978437554,-0.9146958095279183,-0.5639364449402988,-1.0754244625758376,-0.8409117835175911,-0.8785442065331253,1.6928661299955767,-0.8612849079113248,-0.7709116685201255,-0.8981685360078094,-0.7481829788345963,-0.7736610396997263,-0.9045413573318426,-0.6223369792626501,-0.7619769676754171,-0.6764897518184325,-0.8321930413409073,-0.9088644795944579,0.23499312619920137,-0.5686477028501606,-0.6375973259291767,-0.6562958863830246,-0.8095872247827725,-0.9506950451155733,-0.6559014173254998,-0.7989818950469146,-0.7165607795489848,-0.4562433337001895,-0.7416596363131008,-0.9908722978433504,1.0517982247480673,-0.8139564602034768,-0.7434129353889581,-0.9498879718508125,-1.0406083908636066,-0.7434807374715582
SIDM00137,-0.6561793292333427,-0.7259587728661875,-0.673839992707796,-0.8551658106735149,3.246899083834406,1.0371647687227985,0.7752261013286974,-0.6278403966100751,-0.8906760646695927,-0.6961440279475816,-0.920492870942739,-0.836230328283892,1.241698897530802,1.6920120646380645,-0.8518029454471748,-0.7948207275829168,1.9412693059564095,3.1321392340447893,-0.9639070911358549,-0.8567475585950342,1.5615420729268863,-0.8586856443701784,-0.6099810280118895,-0.9588694993096074,-0.8361825290390291,-0.3028940547439445,0.8121324510874616,-0.8617452175108078,-0.9412811189188003,-0.9792206967762747,-0.6718610544788064,-0.7656810668454307,-1.0048827913244172,-0.522903000508301,-0.8768176082662085,-0.8645606241170681,-0.8952979692157002,-0.9370779907151225,0.06020301038270892,-0.5547787170081055,-0.692162480157355,-0.584719100514413,-0.7249007743401449,-0.9635891458075826,-0.695888127079911,-0.7485206608967817,-0.23854935084591294,-0.20864511923987356,-0.7393734677844381,-1.0153893679127852,-0.537526884627946,-0.8045882175862518,-0.8846459673307479,-0.921060292368635,-1.1093527769955391,-0.8948123043471055
SIDM00569,-0.771112360290424,-0.8562072714399899,-0.6034471646838766,-0.7653580279651835,3.137974136060052,-0.7635032787500603,0.8907328605578042,-0.3627242826726875,-0.8764202710081832,-0.3099473111215058,-0.9460602244736814,-0.8600587640719999,1.7019874951526297,2.128901149142838,-0.909072047339398,-0.727906714940973,1.5004917209836846,2.762458148169392,-0.9420768949455133,-0.8636404010458922,2.7663220665190886,-0.4969043612057142,-0.4315978757470419,-0.9482719744600817,-0.7910168972542554,-0.9181696564277386,0.9655038622990445,-0.8565108625867166,-0.8580928253375445,-0.9552748574481915,0.025799458235876867,-0.6608861838367345,-0.9727357068601545,-0.6625194731072712,-0.8501955837939554,-0.7712248709437536,-0.9077509432871775,-0.878381537857625,0.11502298069840014,0.16131734466293196,-0.5923351894557334,-0.7390059120767165,-0.9044372394931359,-0.8511877477254681,-0.7700158841153849,-0.8242164813404446,-0.4700216840251626,1.1079544542499096,-0.8693417525769189,-1.0425474069321699,-0.6993366270909072,-0.7295490545239436,-0.27287687953657813,-0.9427524447561543,-1.0665820393146235,-0.8470001669064131
SIDM00445,-0.7144520628260956,-0.6452560734707763,-0.6708033643887102,-0.777906575033041,3.195005539363607,-0.6624358954611238,-0.015855285206978677,-0.39748882130268726,-0.9134711580642009,-0.7892656507306798,-0.9085866647271535,-0.8614913599281289,1.6092791794452208,1.9099918583015,-0.8710313539367349,-0.7605803485856001,2.136359664444458,3.268351528594127,-0.9763778109434353,-0.876404690622498,2.7379652615341286,-0.8570436971211896,-0.5301280581257588,-0.9828445608215115,-0.7420002784674534,-0.9082979964248189,0.8747922444754882,-0.7925007879020539,-0.6315644907895926,-0.946334362313246,-0.22855630594344972,-0.7459082526662549,-0.9616733235094375,-0.8341514327439327,-0.9039666445317686,-0.8120057776369005,-0.914828337553665,-0.9640175117794619,-0.08298545588792579,-0.4912640382248051,-0.5151914588480493,0.05935373430209588,-0.8533297164358558,-0.9484717914665803,-0.7571703731508912,-0.8557975413241437,0.4491284782429586,0.6416917771707895,-0.7567987570508189,-0.9436469197750171,1.0759571694441117,-0.7557711462450187,-0.8234171577394639,-1.003591698921224,-1.0702699460981138,-0.8175690370514724
SIDM00094,-0.7007666066569146,-0.8413201307969117,-0.7212640102492666,-0.8066023884467481,2.8496346564347186,0.8039353690086685,-0.24287391097659256,-0.6819535495130388,-0.7934502936700553,-0.8941133289261946,-0.8864281617215619,-0.7928649207860436,1.5396930977449523,2.25847878054874,-0.8630316927443973,-0.7539204527764484,-0.2929316899305013,1.6670566128817006,-0.9616800700958736,-0.8039753287036382,2.556973578691881,-0.8951002465503074,-0.4699669975895988,-1.0134224259760358,-0.8029200191080262,-0.8903648678116074,-0.5885005823433695,-0.8062378690073435,-0.7026819161614972,-0.9631740274609744,-0.8550404025757603,-0.7875759739483901,-0.9085118076791745,-0.7838827022077066,-0.8165994621756322,-0.8076576569144387,-0.878673718754801,-0.9059988895043425,-0.5069210794343835,1.8941357053399588,-0.5204489721652862,-0.4431867055355522,-0.8682403402259418,-0.8094497937369125,-0.7960797721108347,-0.8191269175690302,0.4945823075162594,0.4768011050931574,-0.8504647896285684,-0.888797087477664,0.16503462464922877,-0.783447956164203,-0.7892948541906359,-0.9903584253828397,-1.0898192031950238,-0.8394730051843244
SIDM00576,-0.4144958301335301,-0.8930732188746259,-0.7719241457257412,-0.7300604020830349,2.9896927236446356,-0.4199802439668311,0.52134013429917,-0.4286825590332842,-0.4823715339086689,-0.733543506422238,-0.8828732525444203,-0.7823826050341949,1.7225840314523384,2.275816045522977,-0.8626175060645208,-0.7239498969126332,2.6672091003780696,2.3044761337164075,-0.905724772402882,-0.7348872541376877,2.2248158298579415,-0.8409609638913026,-0.4354028382992137,-0.940565979464913,-0.8794722777235401,-0.8759156542385028,0.3758686842328991,-0.784964649569206,-0.66102084678195,-0.9648908854009346,-0.6578868352519884,-0.678756379668553,-0.9465855957343197,-0.6532380985700708,-0.829301497313298,-0.7661899913721367,-0.8438596238075687,-0.8464839685347585,-0.4467760372520459,-0.6591293383517713,-0.5811876730246469,-0.5910009198271181,-0.8521887685400473,-0.7777057947358595,-0.7204208840232995,-0.7698440852262668,-0.8562539016798247,0.7580115052517461,-0.7737000568319687,-0.8913091654123988,-0.638791965923634,-0.6653047811084081,-0.7719689998854614,-0.9265816119207848,-1.0141701750222631,-0.8602205032990703
SIDM00257,-0.7596377582686074,-0.8394721468456333,-0.7212698918612371,-0.9002514048298662,2.7540941872500855,-0.8050597225354519,0.5901880578570775,-0.5963969706604131,-0.8518412874341009,-0.7535332603022561,-0.9182066022503228,-0.85179854745636,2.1838500092913273,1.6845645821609139,-0.8664288853187173,-0.772356277143721,2.047716215216025,-0.6243322332528153,-0.9530084046447777,-0.8999697366302215,2.3307044001958497,-0.9098660734458952,-0.3704883994697309,-1.0174293518957567,-0.808540060446666,-0.8978502447318008,1.6940288146642546,-0.8185780626351326,-0.6731434388144112,-0.9838684641654601,0.2820704894483855,-0.6434517680834878,-0.9461196926944919,-0.7401914305052162,-0.8633985959607016,-0.7901534349716886,-0.8607219559030687,-0.9056086634314439,1.046841177491717,-0.7694488254952941,-0.6752331064552971,-0.6149216027826693,-0.8224456696716737,-0.8450922218271208,-0.7703809828980219,-0.7110301185575897,-0.7819422053491016,-0.4490456125300488,-0.9106420895360164,-0.9332953302134536,-0.7294632388216908,-0.803510617482698,-0.790309701481412,-0.9353071764693331,-1.0292889713191127,-0.8196362913861012
SIDM00835,-0.7041497402901662,1.018708434646539,-0.76109604215537,-0.7450736695553306,3.5283930672718355,-0.28935462067650414,0.8129084626130655,-0.6243492338456208,-0.9410149577433721,-0.46843006418470984,-0.9419553490398774,-0.9967421793394892,1.1482695478896252,2.202955778842032,-0.905599346795377,-0.5658683898030963,2.1376830470378017,2.4719334919162352,-0.971355635264985,-0.7570183412671736,2.4835918689017986,-0.8556580325668756,-0.46286853212212786,-1.008936198599158,-0.8436077147017826,-0.7900780985017131,-0.5695746730567353,-0.8519358724001712,-0.7764224971173824,-0.9709894458905376,-0.4301611044695782,-0.4903701519748316,-0.9961632824632725,-0.7761951306935817,-0.8011595680226504,-0.7951711023747796,-0.8005151791867507,-0.8810415372547679,1.5162743947834874,-0.6349580183569804,-0.7331385556442899,0.03017234807058938,-0.8516507204098605,-0.8911560271674345,-0.7057231491520762,-0.7488281674616093,0.4367987929312665,1.2787780554218753,-0.796342462803203,-0.855184273164896,0.12355921729112186,-0.7829269713577506,-0.8573907897777551,-0.9782387042423516,-1.0403782880667753,-0.8557459728039976
SIDM00781,-0.7286586777679855,0.9605848159608817,-0.700067358031854,-0.8759002910696472,2.8698952565901834,-0.7059088036645941,0.8508667283802118,-0.47912935056560607,-0.8320316552379062,-0.7413729941741207,-0.9384580929345672,-0.9416628348639654,1.5218998402553667,2.307703257908026,-0.8313611550050315,-0.8252362186127447,2.193200970840786,2.778517899611165,-1.0115981883923446,-0.8612133638356,2.5255774833977047,-0.8303921088911802,-0.4411284698276984,-1.082123283398034,-0.8607649226854805,-0.9050177874206111,0.7555891702573241,-0.8706556147881046,-0.8435579934064784,-1.004221465749258,-0.7818433757725246,-0.7993056024919921,-0.9120292957610239,-0.6780100780639127,-0.7475730271907248,-0.6088223598103403,-0.8515436987478343,-0.914009825189149,0.4459090294261458,-0.7248181204971191,0.7560109913067171,-0.40363803735536813,-0.9028524531589947,-0.9869665685217613,-0.7451127183526509,-0.7485760728326164,-0.13367119099076272,-0.16116598133548707,-0.8192229314369013,-0.94465460536236,1.2516851605452637,-0.632056251928226,-0.15519487252981504,-0.932521363206987,-1.1067216029945939,-0.6512970706620989
SIDM00700,-0.7680981473607379,-0.8105838622501795,-0.9041160584388401,-0.7028589027638779,3.0841453483202295,1.0899442574872653,-0.02215336798794112,-0.5066796573970971,-0.9046157775465101,-0.35251633447022235,-0.8715231168696059,-0.8114356175345426,1.425273342628994,2.3957197328250404,-0.7974915944596617,-0.6987743439296991,1.4066386026379305,3.05320947727233,-0.9446473317648089,-0.8843280151485202,2.575573447239761,-0.8521921884236923,-0.564546795595066,-0.9835965892431761,-0.8260138301211131,-0.8290366087689106,-0.12399843457339914,-0.8158915832923636,-0.8252458941984677,-0.9764877513127521,0.561950231349872,-0.7236286421761619,-0.9274419178149872,-0.5678557556563066,-0.8235816452906809,-0.7900753919771649,-0.5146732294579606,-0.94970375557889,0.18179744224468392,0.19559501275134816,-0.6703928760805887,-0.42333073261962706,-0.828911484758972,-0.8651505120824503,-0.7915870406930373,-0.7821350498199469,-0.7303029060930806,0.02805562515122179,-0.7472045184316652,-0.9332805312380966,1.7169810304723356,-0.7241975885867747,-0.7348587210199198,-0.9356676360698346,-1.0570087897853342,-0.7407678527298484
SIDM01126,-0.8074772660580137,-0.727877452692746,-0.7951447759170226,-0.7601172092013144,2.951184782162955,-0.49278256809467375,0.7818342612509857,-0.4934353591549732,-0.917766795510322,-0.7109235082799369,-0.9227308085605251,-0.9215521468391387,1.4084131135771396,1.4443351066504053,-0.8033977282798309,-0.7325383255110485,-0.08235564999394399,-0.4361828362009069,-0.9942723909076472,-0.8123425727829025,2.743850814174884,-0.8823909851808482,-0.38339125675083274,-1.0017629468194051,-0.7356082441270301,-0.889562345576345,2.0848319007882727,-0.8375288455402067,-0.8979773502324172,-1.0007408552224633,-0.6135172825933081,-0.7412355994635655,-0.9601779280690271,-0.29434223204146737,-0.8852971770395639,-0.8027988698941123,-0.9146757347168958,-0.8268517679820047,-0.4005785835428087,-0.5228801653212608,-0.6596562219881906,-0.5613223601355225,-0.8293095805023889,-0.812170092996352,-0.6751672977311484,-0.8508327012446976,-0.7831425349865888,-0.2916994303621164,-0.7916033779020538,-0.9810020262143161,-0.7154903957597906,-0.7960436798458916,-0.8481672809652006,-0.8984461396616398,-0.9950613029579857,-0.7355918158461834
SIDM00259,-0.7367375978863395,-0.7732817096700464,-0.7339688885693666,-0.7703171921195768,2.772963918600024,0.6087518306868599,-0.11915957933415343,-0.5190314886796225,-0.855623942398698,-0.8148449693794028,-0.9582224976289885,-0.9400055897529763,1.5279233295108041,2.056724329680959,-0.8402505507144503,-0.791589468168407,1.7099204182677588,-0.5536948479891555,-0.9276121554229462,-0.8433207586737516,2.185167742372399,-0.8735170348812187,-0.5163131560746173,-1.0208008208620585,-0.9094053431347802,-0.9347201210913553,2.555004236715171,-0.8706146285659523,-0.8796851058859084,-0.9854929900351561,0.3182275449686711,-0.6681549617595516,-0.9118295430402552,-0.4552028079046682,-0.8468832983914669,-0.8222393618214484,-0.8057373607085025,-0.8802900315033508,0.9559266966498956,-0.5898802713540665,-0.7373874353767581,-0.5762685671595046,-0.8194338788467297,-0.9008497421810598,-0.7759717673158492,-0.7615154340532747,-0.22870849944548147,-0.19204696615685676,-0.7894090360172016,-0.9054053596862363,0.054998011027181604,-0.8399542336119498,-0.8320870841463188,-0.9638823917833966,-1.0461719527680313,-0.686075268331188
SIDM00834,-0.7248180133709718,1.5034706560487527,-0.7791143590054398,-0.37030256793847227,3.2281104989561036,1.0228777795125796,1.110694060415406,-0.26051762631214254,-0.8108938364936895,-0.49124717360459697,-0.966735043842793,-0.7194820289482051,1.5113391600399522,2.2241030539863944,-0.7822347473045516,-0.8135672404940576,2.5051418947419215,2.8382040012025276,-0.9834496931581506,-0.8245332191410971,2.9156448214141175,-0.8889605906842332,-0.4719511477858839,-1.0780384419438707,-0.5204687129209149,-0.0727237079470199,0.6174469840360393,-0.7508241583841263,-0.6426537434776137,-0.9804313101604057,0.08161466022469878,-0.2646123525803362,-0.9213539402181004,-0.666302754985095,-0.8034586946882072,-0.6975896646979035,-0.8591895075217183,-0.754897856364319,1.778399316310831,-0.6674409824994286,-0.10475430444959308,-0.17414077690077845,-0.7111691821964463,-1.0030132592683432,-0.5202543759053768,-0.8195509054511376,-0.6923342657690218,0.058152590716056954,-0.7814069616144523,-0.8282899267107531,1.2214143094818948,-0.7625198061546549,-0.7210844137968309,-1.0819305484658808,-1.0452310500629625,-0.6857739939101115
SIDM00814,-0.6372145938083882,-0.7860222476468613,-0.4552343455770424,-0.7927761565831298,3.171159420354457,-0.4271321255731789,1.5141526420565004,-0.6923842836254047,-0.8606273346745152,-0.7929499755214888,-0.8670985537095071,-0.844806772325448,1.8139459700235112,2.234844330214761,-0.9651680246944103,-0.7457014053507176,0.29922009574731434,-0.5168336751830371,-0.9967587505816635,-0.8649509270429194,2.190361304521276,-0.8817071415528644,-0.47113741705487555,-0.8488097729584191,-0.8260582684864556,-0.9132453308264549,1.997881588106196,-0.8540209441776914,-0.6180415098158057,-0.9079998116870743,-0.7734770877502093,-0.7665971745570613,-0.9682747201085188,-0.7651903723435807,-0.7969738147662929,-0.637120071312129,-0.8215113378776812,-0.9173005542515488,-0.6356059292381333,-0.6978779204810049,-0.6424460226211846,-0.42726309090986286,-0.809803549724656,-0.8776643926064358,-0.7404523997051691,-0.8316812184425243,-0.6444118355798656,-0.39444576214384647,-0.8423515814903031,-0.9419711703144801,1.5396912462457486,-0.7641577085906859,-0.722676146888907,-1.0275984029218483,-1.0378710551523276,-0.8571276331997765
SIDM00258,0.4829516580669981,-0.4258611937561947,-0.831058019570044,-0.8181449691394408,3.1113834055154377,0.5951444964521088,-0.09308436714743609,-0.48365455534717,-0.8363985171152634,-0.667164699753873,-0.8361325037948594,-0.7117130942656408,1.9511958492497905,2.0859145077068044,-0.85057317917059,-0.28166860031730184,1.7498539890346896,-0.5053593616515505,-0.963319650842277,-0.8252200583449384,2.9059362058512512,-0.8593050830341631,-0.39617182203585655,-1.0069640121837662,-0.8250563325082952,-0.9860463343948689,2.1576257596955415,-0.7333694628441609,-0.7544825821743087,-0.9956386417814125,-0.2001320483757,-0.6777025008861998,-0.95380531201821,-0.5193263837268498,-0.7783594365398768,-0.7930634541823968,-0.6458373392548532,-0.9859872414219519,0.7538109447674867,-0.7362813580819543,-0.5396938943744274,-0.5347645177795814,-0.8856810071192999,-0.7377179078803263,-0.7561633709087774,-0.7234810614171907,-0.7797183031690249,-0.17696042787124885,-0.8464183781466433,-0.9494928446127419,-0.6321773910501093,-0.8087960402786664,-0.7549045647643093,-0.997236201078281,-1.0282940184733809,-0.7071272151869352
SIDM00577,-0.7835757946248743,-0.7988687074656844,-0.7520439221311279,-0.7551183765052977,3.3207775322576745,-0.4447522643817113,0.9055815034172832,-0.6129651624296474,-0.8172413876329542,-0.9277929925113159,-0.8868435488973874,-0.8150468025786215,1.9025407938928998,1.9586780896564766,-0.8631469018855933,-0.7917668394127655,-0.3860877010871625,0.15718457558646814,-0.9207526988771508,-0.8993026333022104,2.249058296468455,-0.8226621281274961,-0.5400448488327639,-1.063950360502778,-0.8946614250319354,-0.9311665649887124,1.7950086202028597,-0.8136605396521163,-0.7313120355355835,-0.9579513998795968,0.032408672067819326,-0.7610036284244811,-0.9373831853276918,-0.7282202293309392,-0.8914668527894766,-0.6951486249181147,-0.8459243212376354,-0.8071566685791031,0.373264184321447,-0.7048248850773374,-0.6375028285293528,-0.4932693577302857,-0.852422187633183,-0.8812371106633249,-0.8057776399879578,-0.7709438525512443,-0.8141581208907288,-0.3634456678280633,-0.8243913968102943,-0.8768553482705691,-0.49008841141036624,-0.8779170290017183,-0.9179959798298233,-0.9590713584707553,-1.0719428896292815,-0.8851841336761263
SIDM00384,-0.6845419599454008,-0.7764052460090379,-0.9097636198249947,-0.8124750112191383,2.7811852438483444,-0.49838479716939893,1.8168275406073116,-0.6486792898541914,-0.798145095668426,-0.6110667321174169,-0.8301957286108429,-0.6115988984509974,1.6842874059650734,2.9603682937774463,-0.8991373889144659,-0.8717144791638181,0.8815000665556477,-0.42773033472814065,-0.9271417562640786,-0.8737121330971367,2.1161848844135953,-0.8368658342535105,-0.5038978544115158,-0.9187121482184871,-0.8806712266856354,-0.9398308921246071,-0.25025716626322686,-0.8926689894715718,-0.49438437670658597,-1.006291007035483,-0.5916654556056082,-0.7292684535391876,-0.9968514651670383,-0.7130120635798483,-0.8475705145188799,-0.8179916728971532,-0.9491894123174119,-0.7932567341755565,-0.595802367281146,-0.2976461808637955,-0.6050287719644258,-0.3013236637703193,-0.7851545283311236,-0.9190930586503887,-0.7952508174078277,-0.8639585490926656,-0.6523262406050213,0.14815149238573805,-0.7655896651717602,-0.9356375385156545,-0.4846212862366961,-0.833700803731682,-0.8904424501431158,-0.9113956356869912,-0.9687388642673395,-0.7863023634534694
SIDM00837,0.2906294579848222,-0.6943197609050453,-0.7003292903309608,-0.7330852894019984,3.1541101709259705,1.0892520844847893,0.9151872918228392,-0.47179938432019936,-0.895191981129327,-0.6516400284659839,-0.9029950166183126,-0.8927541557897942,1.5373854484035607,2.40481968437172,-0.8225848107852736,-0.7706190258274254,1.760702650803582,2.6654349831878914,-0.9400624251768004,-0.8503675393526845,2.412991129788488,-0.8737322176059357,-0.4512206628327004,-1.0146794806982853,-0.9001510050068064,-0.9254366438189371,0.5852956842235945,-0.8909348536436286,-0.29874000810915297,-0.9883162585194551,-0.6842817652684022,-0.7556195292338782,-0.8419735616228562,-0.6312270292720356,-0.8733166735499435,-0.7184253018035693,0.9372073809447781,-0.8253443940905738,-0.6790199315562835,-0.5901798075029732,-0.470862284021404,-0.14815983317817116,-0.8840357210242319,-0.6930089117701751,-0.7818651240207481,-0.851743413740268,-0.7697291574651007,-0.012428462586172391,-0.781544817021469,-0.9806481215207943,1.4835996971576304,-0.6364406846678764,-0.5443683128656713,-0.9379947884464624,-0.981432100867886,-0.9103167232565758
SIDM01133,-0.7338434932051777,-0.809542679485214,-0.8193146898261654,-0.8126312889697697,3.440002685710668,0.8148528578132267,0.8255675407083966,-0.6097339815521369,-0.8515993099686326,-0.7682261171553114,-0.8680943966242924,-0.9751242488841008,2.015613948208523,1.6646189592861034,-0.8295328123492187,-0.9043546089213763,1.683491322573973,2.5704026511366895,-0.9365802505018997,-0.9070538733895981,2.968181270768968,-0.8312495257453423,-0.3395501949416349,-1.027042567028714,-0.8324723136664238,-0.9149490018049798,1.384275258854839,-0.8425771908058696,-0.8647404586590748,-0.9944889337720244,0.5332116800422725,-0.752555028256224,-0.9858400715025532,-0.7202843622159221,-0.8702612458900078,-0.8205378866741367,-0.8414238921021747,-0.8134361024838015,-0.4073391314459806,-0.6982858545671881,-0.6708678391721542,-0.5661573669336412,-0.8768526490433539,-0.9016359537318815,-0.7979327508651185,-0.7995391979944538,-0.827128646273102,-0.4608710836028415,-0.9626508057768888,-0.9894055315461979,-0.6136351254724347,-0.7135482764361445,-0.9677049866136603,-0.9389423640115033,-1.067921261012532,-0.877615218467129
SIDM00244,-0.7092621902740741,-0.8187069594493835,-0.8075038809061184,-0.7725724022623769,3.248521775788035,-0.6263335150075763,-0.02565972463046983,-0.40344176208545823,-0.8743947878721569,-0.7746460967845448,-0.9221794998616346,-0.78908452119883,1.7800483298751641,2.3169816396125396,-0.8500287041098634,-0.8175234527423192,1.5602550811906222,1.262377941608519,-0.9390053031328256,-0.843369626900361,2.8238082571781358,-0.8699350813659926,-0.031221949729890827,-1.0243584109964283,-0.8399728375609429,-0.9114168897911221,1.5264151266352521,-0.8507404172982143,-0.28664428683213594,-0.9244737192817405,0.8941297263268432,-0.7378015743012685,-0.8712903974883317,-0.4744732898795778,-0.8780651326640991,-0.8548230676144225,-0.6860408404307423,-0.8691774802089469,0.1288397708634888,-0.4794372866968778,-0.4212117709126189,-0.5322695012637818,-0.8504936644658194,-0.9046095574170742,-0.7328246508555727,-0.7854660981110834,-0.8435784725694648,-0.23352230176677613,-0.880107018851397,-0.8788888725981339,0.4080792097415336,-0.8724585982868365,-0.6081220140071792,-0.9077719163789163,-1.0781065766529727,-0.6842699257521262
SIDM01161,-0.7948420682411323,-0.8058256148815693,-0.7116567176678967,-0.8477909614992202,3.1522402347977745,1.3182451178728518,0.5000171498827115,-0.6365844857646727,-0.9029407853712735,-0.5598732379998541,-0.8912559499915591,-0.927678554811611,1.8690296503206594,2.385673459843429,-0.8686631269614475,-0.7872625501583251,1.2839009507642647,2.534080564884008,-0.9775101212552444,-0.847920462023444,2.6258692556239294,-0.7118292957012419,-0.4947983589842762,-1.0198661430834388,-0.8798241960906743,-0.7523380876807735,1.5389569017756133,-0.8236011508797955,-0.674094198770188,-0.9615205394624621,0.14138706188885647,-0.7485579293885907,-0.8879084261432254,-0.670566100769541,-0.8430949667257259,-0.7724055019377349,-0.8862556754508594,-0.9166782428342474,-0.5649797822088825,1.5352228222776958,-0.7568965492308307,-0.4451855783501071,-0.8318484769782113,-0.7956460861064661,-0.8037990305439237,-0.8866581177000911,1.5934780533628388,0.07174183595258045,-0.8763508471974195,-0.9122068405338744,-0.5521954873625782,-0.8500112372086592,-0.8274277773068908,-0.9814391747518985,-0.9687068071279349,-0.9133106070483249
SIDM00579,-0.7693640897082209,-0.6873629706550184,-0.8544884103901186,-0.8369312717618659,3.38191980602482,-0.6042746967577347,0.732782026636693,-0.24829722516458974,-0.9169323385347226,-0.7326081772415596,-0.9833671207138921,-0.9702409455141157,1.8241073323953223,2.091964535928808,-0.8330060160220165,-0.8369096187538141,1.872639834368218,0.06388005924736766,-0.9677058730215405,-0.8475625460311821,2.699183743853732,-0.8824582857979297,-0.26220663552827017,-1.047100438244623,-0.8481386526255685,-0.9300192537649992,1.5413531748164016,-0.8701171033110009,-0.7590005370728233,-0.9630204870701462,0.11258127683179549,-0.7661097646567951,-0.9836179025687396,-0.6221505348914582,-0.5773593483459818,-0.864666091666512,-0.6837471489932885,-0.9172689473558487,0.6728599433228563,-0.512804683647834,-0.7469636524962275,-0.6591825528211664,-0.8596190968468772,-0.8860260801918836,-0.8049703845460507,-0.8536440834130264,-0.665263798448652,-0.470522182899816,-0.9117235684310553,-0.9558491987395122,0.02864738688399621,-0.987945770690753,-0.9230466612615965,-1.0079007837171001,-1.0143617766721231,-0.8267465120322182
SIDM00699,-0.9115394297330611,-0.8487824788621334,-0.9432936847698788,-0.8050839435724084,3.1507065672091823,0.520079797947497,0.6686205457527408,-0.3082967388443127,-0.9311580603520342,-0.7183807265527155,-0.8247760143285083,-0.9526565583031338,1.6689550902253738,1.6529476790555946,-0.7097979917345126,-0.8250686698509768,1.558291748427067,0.004988234797500307,-0.9391440034497377,-0.9028100540330283,2.7017497850863457,-0.9203168250159941,0.05419886960474504,-1.0301528518303422,-0.878941694733151,-0.9212483103703673,1.992816986024245,-0.7813485211223398,-0.7694521050828271,-1.0126031684135768,-0.08140996624596067,-0.7540915132282503,-0.9908362612847145,-0.5537131802206139,-0.8530176072725836,-0.8145495616363926,-0.7106525947828255,-0.8683446298804247,-0.3732707088205929,-0.7114470183165883,-0.7775556761505232,-0.8001477731728538,-0.895298993960535,-0.8666218910026822,-0.8152277237692935,-0.966703534772976,-0.8214551408807779,-0.44323328321029887,-0.8842882968789785,-0.9525211733586731,-0.7062578689704438,-0.924527037231941,-0.9312508020711601,-1.0440948121137048,-1.033840113493367,-0.7328653774914264
SIDM00721,-0.6290964118834493,0.6459775382354684,-0.9565210796260615,-0.8380694601555192,2.774750475977919,0.7820483980113688,0.5938092793067521,-0.3383880592416475,-0.980941184192159,-0.7831461379304672,-0.796883377917039,-1.0337886372850373,1.5875651580214973,1.705716954191101,-0.8018791567497853,-0.8337908286332005,1.7438016656530169,2.4583386488163748,-0.9255377133592397,-0.8637574057736757,3.0686285208535327,-0.8790118237850104,-0.1332899237551685,-1.036857038331083,-0.8698063402107928,-0.8878116946083049,2.4124130051593213,-0.9010864941487869,-0.8295836246629092,-0.9796132091246829,0.08065192856076153,-0.8313376549643036,-1.053662450707821,-0.6863564526872498,-0.819519522456479,-0.5879563128094601,-0.9299267988199968,-0.6312763103609108,-0.6034849727490462,-0.7550579988699498,-0.7503013380177377,-0.7975304177987774,-0.8896615492246597,-0.9052750090715139,-0.829410357126028,-0.8682480129583436,-0.9146768908240889,-0.5783310809439559,-0.8275163302891542,-0.9947447048373803,-0.7556370671766544,-1.0948121882496342,-0.5662053213670307,-1.1166868280071731,-1.0844058021504688,-0.8876760780577481
