,RPE65,CYP3A5,UGT2B28,CYP4A11,CYP3A4,RDH8,DHRS3,ADH1B,ADH1C,ADH4,ADH5,DGAT2,ADH1A,RDH10,CYP26A1,UGT2B11,CYP2C9,AWAT2,CYP26C1,CYP2C19,CYP2C8,CYP2B6,UGT2A3,CYP2A13,CYP3A7,CYP26B1,DHRS9,DGAT1,ALDH1A1,RETSAT,RDH12,LRAT,DHRS4,CYP1A1,CYP1A2,ADH7,ADH6,UGT2A1,ALDH1A2,CYP3A43,RDH16,UGT2B10,UGT2B7,PNPLA4,UGT2B4,UGT2B17,UGT2B15
SIDM01149,-0.8748366679243398,-0.8317426001889522,-0.944378761660191,-0.6557713947253672,-0.8049276927956143,-0.7586183455323571,-0.7950779499097393,-0.7863954728868381,-0.7148977042677039,-0.9148889716602246,1.6296093104396312,0.015473407765850995,-0.7306495330915465,-0.12866730901325163,-0.8656419114028532,-1.1040708031866844,-0.8311784236148136,-0.5451110491089225,-0.7713626912724886,-0.7848424182985111,-0.8963978539249721,-0.711900469347462,-1.0312059072782933,-0.5732238921399253,-0.7741474350088996,-0.8072994089255638,-0.9216026149091459,0.5206339454502059,-0.651320614432132,-0.2426754775684606,-0.8909165612779577,-1.0099978203830136,-0.05932482628305517,-0.895973529624658,-0.9575952156880396,-0.8222218079317454,-0.770601709214576,-0.8574014998105017,-0.9021057804962574,-0.9068344634368608,-0.8023121221350357,-1.0259201028332694,-0.9239724150997112,-0.41577589369632817,-1.0009996032143242,-1.0085361002517277,-0.7630427676452984
SIDM00243,-0.8574776081462664,-0.8672940647373428,-0.8914183709352312,-0.6516206877228226,-0.8368891938563955,-0.8834179098414595,-0.6795690168515253,-0.87549601127354,-0.8241305242714237,-0.9584032682950595,1.8567315974164853,-0.5366984202974561,-0.715985966382042,0.025599165044861816,-0.8233917704864172,-1.0352982558205752,-0.803761338207874,-0.5903928725335427,-0.8556385006475994,-0.7953523940050885,-0.9099400543143842,-0.780088337108736,-0.9240073427255,-0.4813514175948078,-0.917738469948309,-0.8454181232495941,-0.9447427426621234,0.8403656286305272,-0.7742443206109497,0.07793175665796649,-0.8361278095944771,-0.9795380937746085,-0.6948463365952537,-0.8994791615450534,-0.778212708804871,-0.8367786451371481,-0.8278941596296207,-0.920265631006768,-0.9356542272265446,-0.8792673579117313,-0.8313992912790837,-0.8458329535659574,-0.9185919914626484,-0.5743185452122938,-0.9578810073553907,-1.0395480031497473,-0.9403973236936414
SIDM00176,-0.9186317849311882,-0.8064096227291739,-0.9365375769295569,-0.4715646807487752,-0.7907515679080911,-0.7067236241380835,-0.035031593131223136,-0.8606451225684695,-0.6352751563164589,-0.9337038869078166,1.8612918790096773,-0.6117593359684416,-0.7426493102253053,0.15442888089516665,-0.7664270046771904,-1.066648294730007,-0.8924193929415246,-0.4979177198094038,-0.7210364536874023,-0.867389042764726,-0.9519108334832915,-0.7842344845558532,-0.9663596489296673,-0.6644701590172801,-0.7787184638970892,-0.8157531806394778,-0.801589215431465,0.8474636600519664,-0.15751717208406715,0.6701670163936856,-0.933941965279451,-0.9837016279050026,-0.09689428376519128,-0.6504694249862383,-0.8655321310452422,-0.8228878043176984,-0.7737301527372141,-0.8570583588082994,-0.8673664373868729,-0.8896347871479316,-0.7741996302630818,-0.7722387596065438,-0.877667169798523,-0.5819414573585038,-0.9335060090977353,-1.064022848077745,-0.7454724774030529
SIDM00422,-0.9012762538177733,-0.8244476002473389,-0.8950925591837205,-0.5700234493648187,-0.7915691478204141,-0.8219712510554363,-0.7810875986231882,-0.8023799164736914,-0.8362424736019544,-0.8969696444533438,2.121453472947847,1.226331642389629,-0.6561181399935555,1.2913155116234043,-0.638837521496212,-1.0718816178883825,-0.8528198323485837,-0.7511005847499859,-0.6594982575517356,-0.8109936068715651,-0.9055479447139376,-0.7667079079238287,-0.9275171706829358,-0.38846902662198507,-0.7835278674328867,-0.6843790305732501,-0.3737709309085365,0.30355950382620717,-0.6045160290207263,0.2880240986834805,-0.7583465923118696,-0.9471790756657157,0.63847750108686,-0.8118678862851336,-0.9467952392591436,-0.8810722755931614,-0.7798618658288248,-0.9204393891792647,-0.9448146150907477,-0.9400145823519271,-0.759784982604023,-0.8075031787238,-0.9098085268343777,-0.3207334127058923,-0.9541554419408721,-0.966684513387097,-0.7050535573090367
SIDM00532,-0.8695591315872392,-0.8269132491360148,-0.8271050341828701,-0.35152176394801254,-0.8838710777575174,-0.7723205816579115,0.09076675438347341,-0.8535110624465333,-0.8188749373227703,-0.9642840451283616,1.504478293942292,-0.03185064035525808,-0.7245769614594727,-0.10476456855536732,-0.9426509512715857,-1.0123581149648173,-0.8579680931680234,-0.7380467506947369,-0.9238427172647773,-0.8572595359180101,-0.9657136347168809,-0.7968603103183325,-0.936103406118846,-0.6946442715305892,-0.8224343879682886,-0.4694336006398357,-0.7681782321730412,0.645356011787619,-0.8128718163724674,0.06577444456036004,-0.825787865741299,-0.9557306429288402,-0.4773693083761604,-0.8961274288977463,-0.8314822324239738,-0.7284848214734687,-0.7831570457019115,-0.8598496026433595,-0.90776214601562,-0.9712206167022115,-0.8762500980852428,-0.938646219407021,-0.903666317124156,-0.635989162673148,-0.9745860456674514,-1.0230526993706976,-0.8853195366757425
SIDM00077,-0.8560763712208644,-0.84430302092512,-0.8000225815525804,-0.4861949536352201,-0.8458732678291089,-0.8316490560588579,-0.6007451448317732,-0.8602808101018864,-0.9149585541550194,-0.9905163948546429,1.778694924704662,-0.429808525486182,-0.7657840538193978,0.5840524913327725,-0.9232403747086699,-1.0405923391726524,-0.8581679376261642,-0.6884928961288959,-0.8768247768012098,-0.8391425631332183,-1.000631932283263,-0.8104981518356374,-0.9307114033522763,-0.6101517184349102,-0.8441484573822529,-0.6117014249385584,-0.9179675329204939,0.37970134717103127,-0.7258414014967162,0.24413487284245664,-0.8180428257472593,-0.9200858120321918,0.049803953244515836,-0.841852275481532,-0.8568444162085268,-0.8721756691853949,-0.7411762143133395,-0.8919251576859906,-0.9035171192497238,-0.8378134301138306,-0.7451137193146666,-0.840651419436385,-0.9271458291544707,-0.6700640620445307,-0.9577810276502534,-1.0272804383652432,-0.7403970018151195
SIDM00561,-0.8824319684141582,-0.8423252381720999,-0.826080842101041,-0.588454369363326,-0.7466223762971639,-0.8054596738069183,-0.613969377618766,-0.8558942014373094,-0.6407493566687481,-0.7266036868609171,1.3146065881746516,-0.2666702667307312,-0.7298544919601521,-0.5871284142302997,-0.43014472039349616,-0.9864014771680139,-0.8669829343725496,-0.6952043196839987,-0.5632420727671157,-0.6719509654280355,-0.8166718844486331,-0.7153884439362943,-0.9773257875539414,-0.8168981721368328,-0.8748774143674319,-0.8645777273123932,-0.6196288413930643,-0.06526262494634594,-0.74584869712845,-0.04822359251812353,-0.9715037150572458,-0.9923763548717766,0.3015159195060468,-0.42003669338725586,0.6040173236202524,-0.7984413033168242,-0.7444971047822903,-0.803872255209003,-0.8611403811725326,-0.7597692596625375,-0.7611083442733251,-0.8654203747305931,-0.9330963422920496,0.17192745710249543,-0.951078379164123,-0.5183634912732925,-0.6586729430799941
SIDM00407,-0.8098640568303686,-0.9037317091602184,-0.8851232838615922,-0.41216265977395455,-0.7663598297766977,-0.7748364107826551,-0.7992836979044738,-0.8222987769770479,-0.852222755345953,-0.9688494712400527,0.8593852506371193,-0.1411882580292915,-0.41885036058318215,0.37607947305913514,-0.7458401591838352,-0.9963674562574883,-0.736656068198893,-0.6354887565783691,-0.8032540320645213,-0.7491650083480604,-0.9455453435733631,-0.6825713851341547,-0.7375711697081248,-0.48871871597214894,-0.7838386867914837,-0.9494451903929414,-1.055715722195605,0.18690414728110133,-0.590260527404743,0.07734465833271958,-0.6351881551824393,-0.9078889444717526,-0.5351470668809053,-0.38612486131819623,-0.5762800201660062,-0.8385965530990359,-0.7510834934140243,-0.8196770240365452,-0.8826898673902628,-0.9259020338155153,-0.7050382401490705,-0.9253411335637209,-0.9051932189354742,-0.7371167609426542,-1.0311653174167459,-0.4106191716585661,-0.5279660365504651
SIDM00631,-0.917542140088639,-0.8622804583163259,-0.7580505188739229,-0.5035021265068245,-0.7742747127364852,-0.7361463502223626,-0.5695300014521882,-0.8434755839599817,-0.8056728232122572,-0.9290464529350008,1.7442239127943335,0.3029857907789155,-0.7419389455458196,-0.27477907185304384,-0.9144084831464314,-0.9092862655058562,-0.8228487966633864,-0.681917625733884,-0.6298454400581305,-0.852306184112476,-1.0716398131378018,-0.8507575878450215,-0.9013740801700715,-0.608148040977596,-0.814819944404732,-0.8254344336089207,-0.9267694782328072,0.6885069737074079,-0.6423633401504399,1.3772895366927023,-0.8940281841870643,-0.9408957802192288,0.44712597886465455,1.5317864881673569,-0.7922343200083447,-0.7853604078000126,-0.7383875318851281,-0.9069132495291394,-0.8710733594651433,-0.8634204855334507,-0.655100883713654,-0.9719009207370022,-0.8088319206234749,-0.19641120344625254,-0.9846071325182525,-1.0309762770264368,-0.17958863203680778
SIDM00324,-0.8622550547310024,-0.8013459693322981,-0.8312016033014996,-0.4683195058577596,-0.8550487060752033,-0.866098073454826,-0.8028841389607491,-0.8091322556545871,-0.86899435134685,-0.9139840986334292,1.9955280089295828,-0.34491359488438506,-0.7685856899850184,-0.030986580690933317,-0.7447041426887083,-1.0490249507820106,-0.8177580162693273,-0.7402273198437944,-0.6723038645190417,-0.7813422081530478,-0.945547002997415,-0.8394716823629137,-0.8727915691968112,-0.6172946725235352,-0.856319366301991,-0.8424583890181682,-0.7854968430909395,0.1735364729987635,-0.7405319142259142,-0.13112136139619995,-0.8675906471461136,-0.9611726848000521,-0.8717587751137246,-0.7611886034178381,-0.8273571892498583,-0.8437546269825814,-0.7875963717459342,-0.8511225455371719,-0.9016840644463655,-0.9724773153957758,-0.803254625877093,-0.8027281461244455,-0.8746457758658713,-0.8363375411670075,-0.9594032819329217,-0.838990756535682,-0.8309227428617882
SIDM00410,-0.920181426888643,-0.828938838815566,-0.8285500315745371,-0.33178927251382756,-0.56599211627784,-0.8902118253463798,-0.8320642584873958,-0.7142259429194059,-0.8028613391867108,-0.05378590820506185,1.3948761520228568,-0.1387580368965507,-0.5398324993496737,0.6765391539841153,-0.7487963064388697,-1.0137018584630086,-0.79196514711381,-0.751830328766864,-0.706018405543309,-0.6966086731276298,-0.45813660325329014,-0.7394217263093231,-0.19614676993751215,-0.25150266389016523,-0.046808855771156864,-0.7523915215397653,1.038904530995033,0.9449576521077803,0.7856427993949082,0.11399153653023984,-0.8107967747766762,-0.9144012860956243,0.11977972622833354,-0.722328710892079,-0.7765621397435948,-0.8417951119615028,-0.7085152014312208,-0.8608609218079831,-0.9604905496013344,-0.4892027349318184,-0.6078981827486921,-0.971980666536873,-0.4323013145202153,-0.8780371677650504,-0.8855102119975637,-0.9905104805356922,-0.4107464595705668
SIDM00483,-0.7921490678076781,-0.7978519134817056,-0.8717007506418778,-0.5840432876899125,-0.8988415184179792,-0.9012979798719045,0.8954763032551633,-0.9118161914857966,-0.761584558289078,-1.0481348355740512,1.8773581427862787,0.03599483179814489,-0.84346512577059,1.104804443169979,-0.8113289686307589,-1.0870444319606265,-0.8724987824738678,-0.7223938975220753,-0.8570224483905816,-0.876188077451278,-0.9544931497673892,-0.7588484989785433,-0.986417651191398,-0.6861267825860312,-0.858687296592969,-0.5956478676996956,1.3508057233503143,0.6385150246837331,-0.3036571213865583,0.5710833636894802,-0.9103373576444389,-0.8738350516691129,-0.21598804626742926,-0.5854879207302051,-1.0203799130773787,-0.8587123390165009,-0.8434632650915391,-0.9300711853245687,-0.9077012523574362,-0.9831011637612607,-0.7845879920792637,-0.9226396103584098,-0.8900549015772704,-0.3946195776725349,-0.9663266601766352,-1.0686465085172485,-0.8899189449154401
SIDM01187,-0.9101320730904547,-0.8399973158801792,-0.9409488419912991,-0.4294469833450783,-0.8875224756607495,-0.9178846339152639,-0.15968567379444162,-0.9317417307897432,-0.8603891312595258,-1.017055665624711,1.0904604229007289,0.3004374974392165,-0.8487166777580957,0.21264155403618104,-0.9354938376795443,-1.0051482123017397,-0.8735987915598423,-0.7009206413203668,-0.7171967770087146,-0.789076528486661,-0.9800255373585169,-0.817465836101022,-0.9480401520380397,-0.4136955609135439,-0.889318954236607,-0.807499752193812,-0.937640176102577,1.343440284176547,-0.7559508321915516,0.696303572161046,-0.8423259160927018,-0.9552932566321708,0.10246076357730326,1.1615944013707185,-0.833582724930177,-0.8405079527694903,-0.7967690443740816,-0.9018494231312031,-0.9412268403623925,-0.8140166904510151,-0.8186184521491678,-0.9075284118238072,-0.8703313518385017,0.21378425537197204,-0.9254098067075015,-1.00616578091357,-0.7428147270835108
SIDM00216,-0.8810230635000953,-0.7294991815412555,-0.9563435196068979,-0.46385606097881305,-0.693858729828365,-0.8535615433243895,-0.30304880050584404,-0.7843617806661843,-0.5552443716114833,-0.8407249066134669,1.6148962568462693,0.08392398226146412,-0.7360946015587773,0.9978170178868467,-0.7591845063421501,-0.9882212938494386,-0.7676511225436347,-0.6358767941970439,-0.5652731770727664,-0.6220280848304365,-0.9822530273488602,-0.6482304536954833,-0.905211071209527,-0.3596183216228309,-0.8648543591624387,-0.8495658280174488,-0.754177031962562,1.3833358587161884,2.715276804249128,0.41893801839816763,-0.6107895940875437,-0.984217623633176,0.8456680437767158,-0.8972869978499827,-0.7558560446958221,-0.7201824093409884,-0.7704923542668628,-0.8130382486082374,-0.886102112735483,-0.8408142200627272,-0.7203901144545756,-0.9483249016145605,-0.872635233221351,0.2523142605392653,-0.9342141083481751,-0.9256450563371262,-0.7722226019009519
SIDM00199,-0.9181881652221752,-0.8862944305173265,-0.8276223604988298,-0.6424713950263469,-0.7794429567601687,-0.6894756009644416,-0.4591828765502775,-0.9247990856820221,-0.7006175084412282,-0.9381521855077614,1.4666491931879029,-0.14436827764610732,-0.87092645549568,-0.19867554871119616,-0.8689143388899839,-0.9203576116502805,-0.8405522338322262,-0.7034307208562354,-0.8571022293387908,-0.8245898141134451,-0.9277517795687099,-0.8104005955616013,-0.851758316891736,-0.45194253016128,-0.8452209218320054,-0.8797674456426761,-0.6007297311328231,0.5144631291617112,-0.514929665615785,0.38187349670752724,-0.49856156320997747,-0.9279885366262325,-0.6536349059816708,-0.8565032490475872,-0.8738836520105959,-0.7324226053269262,-0.7726859884706256,-0.7988088061324057,-0.8924402558377263,-0.7641170831112833,-0.7063793729849042,-0.7996351339056185,-0.7260667576052031,-0.5377186485600199,-0.9297326973577636,-1.0522572594994435,-0.9094501889329889
SIDM00234,-0.8895767669295932,-0.8352557016198255,-0.7367458853242539,-0.7861298108022102,-0.7326952267812241,-0.5934097782273938,-0.28097225590218544,-0.8361710846755295,-0.7419359968883092,-0.9194175247504561,2.0184466471681763,0.5438088203706277,1.4060060243882773,0.10650142818455723,-0.9453812002806781,-0.9932442339464984,-0.7045028215590161,-0.6354743012591234,-0.6710325838479748,-0.7369855537962152,-0.866540495836764,-0.749718486612883,-0.9174449676348436,-0.4094360203952079,-0.831706043000723,-0.9379887834689425,-0.7624304854152439,0.746001504100316,2.7590367553220676,-0.12279377007380085,-0.9021015858127378,-0.9109384423155091,0.4315833088088939,-0.8071181415688753,-0.8074438174225778,-0.7189881407954526,-0.44589488041906905,-0.9258337855337383,-0.8428807704370832,-0.8447284991608552,-0.793177297591271,-0.8649661264198979,0.19446352192780708,-0.5502590236760253,-0.9593389613698091,-1.0599412952497722,-0.4962998915824798
SIDM01019,-0.8947440520111077,-0.8130914613851734,-0.7570223996434962,-0.48827803221763205,-0.7723126515178864,-0.6765044377938045,-0.6138194846765976,-0.8059600706048382,-0.7392875003633688,-0.748722141036505,1.5955492584548903,0.26367477675752143,-0.7545226996190711,-0.30976003391804924,-0.7790596462260883,-0.8873165106044267,-0.8731434918066119,-0.7328242833505714,-0.7707902785189706,-0.727770576633258,-0.947883863238793,-0.7498395688991689,-0.9273443213579905,-0.08104318742293591,-0.7250010686698997,-0.8048421349164141,-0.8077326423368647,1.0646378416917834,0.678486172933183,-0.08910166018579489,-0.827223196136008,-0.9446227459813541,-0.37740458511629466,-0.9044160098689897,-0.9046819355975847,-0.7485746568322976,-0.7484667937872819,-0.7735956421559448,-0.8064938446281744,-1.0060585620856994,-0.6079474460113848,-0.8838255536783608,-0.944602573224869,-0.7727400482423085,-0.9359057841013154,-1.0474765157547998,-0.7709318939726292
SIDM01114,-0.8656652789747427,-0.7771324000587625,-0.6511667828690616,-0.3668991657575739,-0.8006111525526973,-0.6345159946190339,0.9014312700167595,-0.8522115818882262,-0.8659976492005679,-0.845105766573067,1.705839084690472,-0.4335014756427622,-0.8533228549948685,-0.3593240276673535,-0.8494979889225918,-0.8780481669082277,-0.8442746589124864,-0.6210969482150065,-0.6925358107635203,-0.8276478780053326,-0.9105497832652685,-0.7161590014246171,-0.9403332082477642,-0.7360720206988693,-0.8391031071477293,-0.8322842668004967,-0.9600811948073882,0.8215755904110823,-0.5488780059085728,0.18769708659040382,-0.9315307980095716,-0.9504404667411418,-0.30215492817697504,-0.9288773781802279,-0.6921016588305029,-0.747331484578036,-0.7513506365596115,-0.8115476405115534,-0.8970606241688327,-0.8560115066903987,-0.7449730725787514,-0.8502865629698234,-0.7460254248375301,-0.5516988527135901,-0.9270570650761493,-1.0376285899468942,-0.8397874656403501
SIDM00584,-0.9419560759598106,-0.7719319818793656,-0.8323355519896587,-0.5216732022764582,-0.8268052057597018,-0.8613705661657166,-0.6775160888844666,-0.9009996208180855,-0.8799456040419504,-0.9420776653993941,2.258708329522617,-0.12016352226754536,-0.8662710462838588,0.3859217213163605,-0.9934100326868003,-0.9108220362357223,-0.8625559364747739,-0.7850990107736722,-0.8147406924310477,-0.809360605435568,-0.9496834717114497,-0.7521598564962176,-0.8330265255636627,-0.5273195940890248,-0.8965494675507256,-0.7330225254535196,-0.7270874298269887,0.6456480418715692,-0.5775768531527198,0.12737766564364691,-0.8249584518582175,-0.9065621170516612,-0.14185512134631661,-0.9176415285293805,-0.9145572685048687,-0.8292628285808528,-0.7700854079923157,-0.8616766530943603,-0.715879780368821,-0.9241445180536421,-0.7666205653676853,-0.8120727098104845,-0.7812870519639294,-0.712750164767686,-1.0090538226459511,-1.0789454037151818,-0.7377868174660309
SIDM00043,-0.9275874046486011,-0.7604571375705601,-0.8090984753163682,-0.5637924121395126,-0.8583105821096618,-0.9472564500956577,-0.17134728531834514,-0.9136932330479117,-0.8371082698392768,-0.904663200980434,1.2313280047812867,-0.46584822986844404,-0.7634266856234108,0.6675681420677583,-0.9551479163004198,-1.0270214522064296,-0.8988361623558428,-0.747891676033579,-0.8842081000326836,-0.7827993986467736,-0.9591599784591899,-0.7398099987500995,-0.9409119627298467,-0.4493015838398583,-0.8227477148120803,-0.7798052702768943,-0.8985654643142389,1.0005371176162439,-0.7570324051960177,0.7988236035443914,-0.9999697271951622,-0.9234575178801203,-0.13476678558707222,0.09779177532530589,-0.78865233178838,-0.8517632763075164,-0.7644717294788669,-0.8734201645781283,-0.8773046578299898,-0.8437433399922498,-0.7435651824467694,-0.8577139718326839,-0.876254873052823,-0.3280905248134217,-1.0380144472331738,-1.0618897526397701,-0.7237032357917054
SIDM00498,-0.8187834872709651,-0.2846694203976427,-0.7714332581878076,-0.33756305502384915,-0.7781726460155601,-0.7658447210162806,0.289956762977745,-0.8503829442430921,-0.821263265437314,-0.867952050944874,1.8802214981356904,-0.48577459569663306,-0.8830646337525091,0.05345616847830263,-0.7922537168751169,-1.0695596983765756,-0.629054700432475,-0.670433998320296,-0.7468332798586172,-0.8233492302298044,-0.9141503152363801,-0.8359378641420686,-0.8306944543757259,-0.49024995850288455,-0.8306253772108614,-0.7212604739806293,-0.9030432504502289,1.203762197783472,-0.6740915964530391,0.42629863231859344,-0.9684214751735459,-0.9142524719718388,0.25674768654383445,-0.7312153648677263,-0.7476347760900057,-0.795177291297945,-0.7691941103116278,-0.9902486930295625,-0.9165649364346079,-0.9985321318279551,-0.8896203103189593,-0.8184851831324748,-0.994483404166632,-0.43198197318873566,-0.9706980738975003,-1.0415465058389848,-0.7748113822417263
SIDM00406,-0.944308096344123,-0.818258718277163,-0.7321497579512292,-0.45778126722832724,-0.8322528302368289,-0.7958092229407884,-0.8200214021570708,-0.8392949294821469,-0.7521371211896771,-0.8651606824039199,1.3843698608640922,-0.03332707354824165,-0.7061561941927634,-0.27182035968157536,-0.8704257150580897,-0.8331272118898363,-0.8093405824368433,-0.6984775314345689,-0.8028561035436894,-0.6491573334356024,-0.8931834235382843,-0.677683008595392,-0.8732533739786025,-0.4295631072132897,-0.7839686515538613,-0.8052814508774941,-0.8217070582795533,0.24503623107358186,-0.545373690421277,-0.023317226595897952,-0.9668606221644578,-0.8815491061216479,0.15982413764772152,-0.8281464125724775,-0.7561927754256033,-0.673912543897005,-0.7101560758078324,-0.7882441510172224,-0.8973096652157135,-0.8423571808922655,-0.767498646636789,-0.9229213238724239,-0.791118199256433,-0.3343086920231134,-0.9837125163592342,-0.999251527822361,-0.6720734972027155
SIDM00193,-0.9070825222162836,0.5452493365230509,-0.7737986295934396,-0.5042622992383471,-0.8558869411900076,-0.7796970500144583,-0.2426589534690477,-0.8236810791102283,0.6151554852324961,-0.9629086218605919,1.8440749722623195,-0.04887139459320388,-0.8673778702019904,0.6124877514314168,-0.8074423361786015,-1.0122259365212722,-0.7544552466618751,-0.6774433951142622,-0.8420412144852544,-0.6708889345465414,-0.9792087536237747,-0.7158150924379556,-0.5179813334380224,-0.7311906431221525,-0.8285112574137609,-0.8914684278558462,2.2693166026630704,1.416786001082076,2.7307870913712353,0.5964343701702404,-0.7129414043312158,-0.6660654025900102,0.7122248226522956,-0.8818914907181331,-0.7177940721658825,-0.8858195001038843,-0.701670378994152,-0.8674486299834077,-0.9549285903621021,-0.8971092049766071,-0.7917618656828548,-0.7779005315647335,0.07312155356822375,-0.5471623480831136,-0.9302181626196826,-1.0016044612229258,2.377928480073405
SIDM00045,-0.8636902078173957,1.1982708768103936,-0.6640160207370006,-0.6207211856673347,-0.7511474188451829,-0.8082171116343454,0.5943338034586584,-0.8513523876956495,-0.8944135689657319,-0.8095003016241539,1.1847390885967333,0.9340039042306195,-0.8630156986825688,1.6532436044153365,-0.7606103204504201,-0.9279767817646654,-0.781478944471469,-0.6939641299623784,-0.6855140467418609,-0.7577832982038194,-0.8497556699312576,-0.7233059799248679,-0.8541862034517563,-0.7937304931136493,-0.7287603548929048,-0.8905504888959535,-0.6321892866896794,0.9958745053974732,2.8246009024552436,0.8455585211472574,-0.6276751784225971,-0.9330983045141822,0.7731536295441691,-0.8011506139997607,-0.9201472197772769,-0.8697414231111733,-0.7361248962642507,-0.8384853295246756,-0.8905471120211804,-0.8475645724197884,-0.6823649056311694,-0.4413838363276397,1.5209904896364783,-0.19289579684841068,-0.6346760242684214,-1.0432651510036395,0.37066503021460184
SIDM00655,-0.8812505923232566,-0.7927880697206726,-0.8250622702677011,-0.6147436407547394,-0.8511763525866595,-0.8492506980188755,-0.5490223012729046,-0.9490079453956818,-0.8761837169488321,-0.9182557947928354,2.0760353709205934,-0.15289815435951923,-0.7355936014487902,-0.5000966064295566,0.8931177770314254,-1.0957450818960215,-0.8863048208283444,-0.6762985144651779,-0.8077051756936319,-0.8463212265376943,-0.9292225935660585,-0.8090546654057015,-0.9622951128567949,-0.6577278983033923,-0.7945806196014848,-0.6997776089733854,-0.9495609127502136,0.32662347807717124,-0.6017549996282217,0.19200342507186197,0.03233674901359155,0.7497767383844227,-0.4806697260265071,-0.8000999363933909,-0.8949465186832968,-0.7291447027208049,-0.8146293115485694,-0.9165698149180063,-0.9528598258594757,-0.9957065920395294,-0.839876356300308,-0.8894245720010092,-0.9169755281325506,-0.4038328459955196,-0.9811292434503244,-0.9710496720915583,-0.7255904877910829
SIDM00214,-0.8940954950875575,-0.27796702042730365,-0.7507241484726249,-0.37908234993530565,-0.8829679992361928,-0.7943542084099942,-0.1180882671748938,-0.8798474823103647,1.625612693607158,-0.9007910338808893,1.6546134810583404,0.6020343052786324,-0.9016081779113733,0.37211898494975587,-0.34224737328554006,-1.006265041626241,-0.5811946528720622,-0.7544296772125124,-0.667398779205204,-0.8481905714906034,-0.9051964972573822,-0.7382653283822762,-0.8688037019382242,-0.718353004345816,-0.8278862577930639,-0.8674153327866247,-0.9253233575173974,1.4462331930059849,2.4827513573901534,0.6411822586944667,-0.9169478765608085,-1.0254860294789765,0.8553296130382584,-0.5244126089145632,-0.8134913236206451,-0.8173660723869101,-0.6397299930314819,-0.8473950701230958,-0.8756361443232471,-0.8397432879245768,-0.826615064840388,-0.7612426272059599,-0.6990171317302285,-0.4162729434999282,-0.9920011022627369,-1.017884394946726,-0.15383008620728342
SIDM01007,-0.8061273296509984,-0.8968874930148225,-0.9055009618049408,-0.5533762092263655,-0.8564359950030819,-0.728395430593312,-0.514993713701173,-0.7676309623959163,-0.760594629183806,-0.8257801995048037,1.5598087751695857,-0.3792274145065531,-0.7521773286667126,0.07450372343738537,-0.7612437089677272,-0.9902496951147475,-0.8021210555287674,-0.6084191861705741,-0.857754600300518,-0.7078984408316127,-0.975342911354941,-0.785143102196775,-0.8904439260668139,-0.7536256783821942,-0.8122730061117764,-0.7040309020466715,-0.9577078072376273,0.5359996383945259,-0.6239232423000656,-0.06179317606031976,-0.8030583763500517,-0.9140439160647308,0.6267349603632181,-0.8386435160990652,-0.8871967646998082,-0.733810960865438,-0.6885731349157055,-0.915141826466106,-0.6732884076881523,-0.8529412951602061,-0.7874556072984152,-0.7538222421391225,-0.8548088724190986,-0.6880278524914831,-0.9356209692171414,-1.018511117092475,-0.8080570376719459
SIDM00262,-0.5331638760235198,-0.6394065250262255,-0.9102649898111579,-0.5609230026338907,-0.7244290382877829,-0.7645295201880793,-0.8025749998897969,-0.8460976429348813,-0.8346169509467475,-0.7538474731549838,1.6351175786260288,0.2647996562900901,-0.8057883831575852,0.43705223077257,-0.8153931411916783,-1.1321692679511974,-0.8440320711013157,-0.6590862405703647,-0.816569750109308,-0.8826794891082101,-1.02643676989074,-0.7628452007246531,-0.950825871171702,-0.6050352925134652,-0.8370101027513049,-0.7089270929162191,-1.001971323087293,0.40413119681152504,-0.7400432710924789,-0.13387682933494646,-0.9031967643742764,-0.9855861223827868,-0.796813026678599,-0.7683884015718221,-0.7514671408093839,-0.8899461503354275,-0.7610613215982592,-0.9278708557132691,-0.9205869187787872,-0.7588970688428341,-0.8619335715912914,-0.7424928490832302,-0.9322231533421682,-0.9558110531834437,-1.0122684189349502,-0.9980979070323093,-0.793914741026533
SIDM00591,-0.8989486553309447,-0.7726277643318041,-0.8424436135152152,-0.6584605277605523,-0.7863508117907991,-0.6650398701570903,0.8009253402453206,-0.8745994166312341,2.6205625281849643,-0.8540635085085789,2.083465214262625,-0.5925862644818576,-0.713852384124529,0.6526460807530836,0.27793062626800685,-1.0579834368193788,-0.8898070109906695,-0.7202818736697383,-0.8316220202116239,-0.7669423341894864,-0.9841578389994514,-0.6805294415368072,-1.0045366091557677,-0.6769449927417968,-0.8761404016291218,-0.6300607810533727,0.8779912693418785,0.4388770175462621,1.2988217023178819,0.27683280166249996,-0.83243377920304,-0.9520144201310695,-0.03799262788080736,0.34527585003969874,-0.755654569831353,-0.4944521333841173,-0.7945735702398242,-0.9188506427895269,-0.9067448009313958,-0.9039148750305223,-0.6974753487703019,-0.9044215959714182,-0.6681998156284424,-0.509602838108898,-0.9943411014765271,-1.0980150146673469,-0.6846990080589775
