,ALAS1,COX10,ALAS2,ALAD,CPOX,BLVRA,UGT2B28,BLVRB,UROS,HCCS,UGT2A1,GUSB,FTMT,MMAB,FECH,HMOX1,HMOX2,UGT2B11,PPOX,FTH1,UGT2B10,UGT2B7,UROD,UGT2B4,COX15,HMBS,CP,UGT2A3,EARS2,UGT2B17,UGT2B15
SIDM00837,1.721484889195384,-0.4697004787442532,-0.9359623584192596,-0.09161471709071663,2.3697623901263807,1.9293445617033296,-0.7003292903309608,1.7112125807949021,-0.00611597082998932,0.9007426552912875,-0.851743413740268,2.5368538199042363,-0.9072955947531659,0.1605847838019094,0.18205024757445606,0.11979606321232912,0.6858462102194112,-1.0146794806982853,0.18597404500377154,3.3263088471251576,-0.6364406846678764,-0.5443683128656713,0.16136634724486643,-0.9379947884464624,0.37474721503483943,1.6355587308146429,-0.7835289530046042,-0.8419735616228562,0.5038026362491854,-0.981432100867886,-0.9103167232565758
SIDM01133,1.0743282704309858,-0.4981931684636131,-0.8954222110128515,0.1333873863657281,0.0334682794150629,-0.10835637981557933,-0.8193146898261654,-0.8049792459188132,0.5277398558322022,0.8236162406700368,-0.7995391979944538,2.453107568196383,-0.6671023100551076,0.441050253520819,0.4049938343632506,-0.3734825747300501,0.05984641311080323,-1.027042567028714,0.46763962116440827,2.649193852806661,-0.7135482764361445,-0.9677049866136603,1.0696345460699164,-0.9389423640115033,0.28261065543186825,0.7509804749552579,-0.7333503251495249,-0.9858400715025532,-0.26491525797553517,-1.067921261012532,-0.877615218467129
SIDM00244,0.7397459242005809,-0.4553238424335592,-0.8307058819382803,0.12949018533325218,0.026458528785245416,1.9177368563261816,-0.8075038809061184,0.99312821422202,1.456318685644181,0.6127973503846929,-0.7854660981110834,2.0923741013955977,-0.8755953043791913,0.6120808089917227,0.2817602076660937,-0.5463399122413387,0.3026277467354107,-1.0243584109964283,0.4206483482181241,1.80233882866688,-0.8724585982868365,-0.6081220140071792,1.3534704308025074,-0.9077719163789163,0.7475130612179625,1.8776813465453033,-0.8380252078639293,-0.8712903974883317,0.3451222263815277,-1.0781065766529727,-0.6842699257521262
SIDM01161,1.0979461765147664,-0.57993068012385,-0.8826625304926926,0.026572872461734877,0.46773496433826584,1.9093791216009217,-0.7116567176678967,1.4179782878710652,1.0244722291354509,1.1874483009514132,-0.8866581177000911,2.047563045965762,-0.8613981436207515,0.4914934713601081,0.15880168937309624,-0.17851830358464807,0.41994290467216916,-1.0198661430834388,0.33303727508510544,2.6303140299806005,-0.8500112372086592,-0.8274277773068908,1.5783399699041967,-0.9814391747518985,0.36729383533480175,1.287717760117491,-0.9008888225998153,-0.8879084261432254,-0.12135694080735429,-0.9687068071279349,-0.9133106070483249
SIDM00579,1.2491987025879436,-0.309701909990951,-0.8391826956614972,-0.49823359800674244,0.15719141602673276,1.7407551506592387,-0.8544884103901186,-0.11173487034838135,0.8427798645836321,0.9083281461033068,-0.8536440834130264,1.415655930536206,-0.8540698276745563,0.7232925586774285,0.40151748106968826,-0.493805005029293,0.2321396816796136,-1.047100438244623,0.34891508882355704,1.6700501917393533,-0.987945770690753,-0.9230466612615965,1.249552197450998,-1.0079007837171001,0.5683332439982532,0.7460437448280819,-0.8113628762317681,-0.9836179025687396,0.06914870292067163,-1.0143617766721231,-0.8267465120322182
SIDM00699,1.0037901780507699,-0.5381721623232053,-0.9615429380506033,0.03301134977636463,-0.2771169061277545,1.200645166656836,-0.9432936847698788,-0.4900999738405599,0.5332961606593652,0.877401969026816,-0.966703534772976,2.566792294106524,-0.8040712152472153,0.6660756908088256,0.4369418407104458,-0.560468838055856,-0.2111786878208643,-1.0301528518303422,0.3596559682695139,2.478823327393487,-0.924527037231941,-0.9312508020711601,0.8152707237977522,-1.0440948121137048,0.24821498710030104,0.691114943452922,-0.8944289164263682,-0.9908362612847145,-0.23457056842441262,-1.033840113493367,-0.7328653774914264
SIDM00721,1.7579602075487872,-0.41902079649238233,-0.9128792299083468,-0.30830481698183826,0.15169299205754544,1.6766564648280533,-0.9565210796260615,1.1526238948584888,0.34996683005577117,1.2730740758847146,-0.8682480129583436,2.43112968261425,-0.9301581122271515,0.8193056910439704,0.49697605220796803,-0.6913868577774628,0.031061410840821233,-1.036857038331083,0.015347741103525636,2.389912730736774,-1.0948121882496342,-0.5662053213670307,0.6663866192757917,-1.1166868280071731,0.34439520211692576,0.46695568896076645,-0.8877688613341971,-1.053662450707821,-0.1461819812937762,-1.0844058021504688,-0.8876760780577481
SIDM00082,1.3419180945179794,-0.2519929785944164,-0.7857405832336245,0.31304171823395727,0.9145851235506679,1.7777494107130694,-0.7357821276393121,1.6553210431432883,0.5623997858008873,1.105419421529773,-0.8993113465808631,2.3320287221735074,-0.8306981115189386,0.15288550353788655,0.029600512649728853,-0.19743073180942217,0.5304430766222441,-1.1466983693065975,0.2515081446857048,1.612561373198956,-0.9252625546194624,0.9209753734371368,1.4727503192229952,-0.9971368616095225,0.6947284656584888,0.9807360791998156,-0.8869390441485586,-0.9140083013857632,-0.018354153286096582,-1.0307211328907275,-0.8125615119620613
SIDM00320,1.2373909130199807,-0.20294017714717147,-0.8965546483665132,-0.29179411338913613,0.27278128838944254,1.2355635299805356,-0.8430895124129064,1.8972061997288165,1.3052805860573091,0.9454125987179688,-0.9036941600694063,1.943231138996412,-0.9267678829741794,0.8344758563372713,-0.23254658870677705,-0.5139668384508272,0.4901220296797158,-1.0193157876553667,0.051539489599321475,1.4396175932466568,-0.9304383952722335,-0.7930077670853506,1.218554555495874,-0.9555048596430255,0.5564836508581716,1.0500634991782019,-0.8377189955922011,-0.8578275836837016,0.43797919303840355,-0.9977719493905877,-0.3329638459961451
SIDM00967,1.963938246414535,-0.4498916436310776,-0.8713193094300878,-0.006843343089746418,0.31495688857583154,1.2860614267501314,-0.820858516398307,2.256613195545522,0.5718513281946671,1.3751368608185086,-0.830092546370562,2.158570650917932,-0.8124780586484841,0.37607197740941645,1.5544907022250103,0.8696091463784411,0.33312341454907485,-0.6878056550300271,0.14764255909772947,2.9613069688536884,-0.903847458693364,0.9898362711203964,0.5811380129615935,-0.9351101635512274,0.5036962004062817,1.6108013045927225,-0.3541607112192791,-0.7847837154956623,0.04795459833074392,-1.0400952473038787,-0.5865896661831372
SIDM00508,1.3033145235547399,-0.6355545840150072,-0.7859716641513858,-0.07451326866164808,-0.3991692721027444,1.5195374408370086,-0.7527832296807772,-0.4841333415508687,0.430056963982168,0.7202585012205123,-0.8767706340330451,2.750400539471772,-0.8720014403814308,0.5609670022231549,-0.5630211801214705,-0.5657941699424188,0.40955931887030655,-1.0423203032999193,0.1826821300562983,2.3592838786399963,-0.8813427232360804,-0.9785175314772621,0.7130270782693916,-0.9694861799898988,0.23534725954119734,0.8871751016672716,-0.8908998198427788,-0.9342008015577208,-0.22907886814314232,-1.0031620884949122,-0.9840282297036358
SIDM00859,1.840762268204347,-0.2088537278343753,-0.8433560598155716,-0.06312908305445987,0.623688117066523,1.8611650939783122,-0.817659688211893,1.1485934058854725,1.2052352168925535,1.2748202487797968,-0.7246927096524134,1.7763239058956002,-0.9013851702373739,0.5918163131270618,-0.10808673957313797,0.0011879978617845423,0.5536522646434014,-1.0024088105074167,0.007643215972226829,0.5179998367537634,-0.8357866340392727,-0.8977083229719683,1.233083924615624,-1.0003806038993825,0.7600043270550154,1.3952511718986056,-0.7292770089381215,-0.8253615769436429,-0.044639895447310146,1.169791804745841,-0.6066387031952662
SIDM00393,1.8107612498774313,-0.47137027765757056,-0.7991399215264311,-0.3037900792624973,-0.3258425011295669,1.4066959467008584,-0.9364302151276074,1.3904333032329859,0.8908456697228354,1.1397065551420997,-0.9580048257904717,1.9478095090365883,-0.7396247286632219,0.4000957825665918,-0.0038217247417970403,-0.6255450152138154,0.6746189011826927,-1.0630164685719194,0.10945125060538417,2.824118725160527,-0.9931475055882162,-0.9334267186431938,0.27760153473589794,-1.0223680898465226,0.7827085130911653,1.6621696201841643,-0.7256538975789735,-0.9659173727610608,0.03098731482903187,-0.950866361855467,-0.6862808004549918
SIDM01174,1.3647310014336884,-0.3587881868371244,-0.8661201107734047,-0.047450204084016526,0.36078506280906975,2.0768948272663477,-0.7765249368937256,0.6677412328459695,0.7074909952840479,1.3070621619639389,-0.86103796789745,2.990805712575232,-0.9213049549745673,0.2865962768190327,0.14450375334185991,-0.6096982378297964,0.02206079124957701,-0.9586015468233978,0.3429951617351592,2.333306282827032,-0.8762482818816888,-0.8549189037064396,1.2786458162638947,-0.9619255207207982,0.24155350674182066,1.0419565853176038,-0.7704080401884527,-0.8658679709196732,-0.3431963191173893,-0.9712264994308628,-0.7091113424461954
SIDM00530,2.0411237386143735,-0.34608251960231884,-0.895605623609124,0.5362340079124436,0.4619813753549935,1.669793953753332,-0.8150223353171767,1.836553649145236,0.6196770974912983,1.1563688106030985,-0.9378729977720925,2.373155801547788,-0.777464098660085,0.7132410815829515,-0.2156177158147012,-0.3617348803667503,1.0300092422011045,-1.0610920476505838,0.08697895124615955,3.0465760827286603,-0.9529322741712579,0.46361416697110364,0.6808281481911095,-1.0574403698854735,0.7481834346341846,1.4743168634428399,-0.7317361440980883,-0.9163968264219923,0.245482245279193,-1.0702488904390581,-0.585244497780444
SIDM01149,1.358860958221233,-0.30653992632280075,-0.8213982916058912,-0.3593512923991374,-0.10946591340581101,1.5187571220503169,-0.944378761660191,0.30736512461366156,0.8953973591626321,1.246584429094064,-0.8574014998105017,2.2042205689110648,-0.8357172756074844,0.9928993584906928,0.26934727767281974,-0.6357443832431436,0.4189441305645658,-1.1040708031866844,0.5506045975370764,1.553863466101492,-1.0259201028332694,-0.9239724150997112,1.0617279900857508,-1.0009996032143242,0.39577202889985164,1.5252225677817939,-0.8879955138870025,-1.0312059072782933,0.6418886951726075,-1.0085361002517277,-0.7630427676452984
SIDM00243,1.4349990699828956,0.004498222873976353,-0.8466569311769412,-0.3221131411263647,0.19319041771091625,0.5502028169012636,-0.8914183709352312,1.2316991403146298,0.7758247551714363,1.251801402652553,-0.920265631006768,2.238355995819847,-0.8749995054614946,-0.010273081084454553,-0.17384102742718094,-0.2767083270206602,1.1512173417743699,-1.0352982558205752,0.4151266487538382,2.20043594876609,-0.8458329535659574,-0.9185919914626484,1.5516272553479058,-0.9578810073553907,0.7568959162459696,0.9880917050100261,-0.8300051579320444,-0.9240073427255,0.6837335002005159,-1.0395480031497473,-0.9403973236936414
SIDM00176,0.9814450505380843,-0.3840545178397754,-0.8902644999524342,0.0931346001960124,0.4185601048037431,1.917265258144013,-0.9365375769295569,2.006820632558937,1.1472496264893013,1.0308012932666015,-0.8570583588082994,2.2879763145490304,-0.8557537485494942,-0.12118439348398273,0.011296176228499027,1.1845025727036926,0.5076491840474248,-1.066648294730007,-0.0026190234053087113,1.791032746904542,-0.7722387596065438,-0.877667169798523,1.4040877623499406,-0.9335060090977353,0.40279965311757887,1.4045728386482936,-0.7965819113460464,-0.9663596489296673,-0.08059306249217986,-1.064022848077745,-0.7454724774030529
SIDM00422,1.7462689052760232,-0.08478307503793601,-0.8842599467705008,0.14516680921874683,-0.18978949039992526,2.3574949111499044,-0.8950925591837205,2.7729155640446863,0.9333121216334175,1.2546652060344048,-0.9204393891792647,1.9506354930744194,-0.8506787735731755,0.5559884331393005,0.6891401312428727,0.11654445895160623,0.4065253214700306,-1.0718816178883825,0.718557794899052,1.5839230878706334,-0.8075031787238,-0.9098085268343777,1.4533228452515088,-0.9541554419408721,0.6601382343411069,0.5272534446305406,-0.8101093087407335,-0.9275171706829358,-0.392296709975523,-0.966684513387097,-0.7050535573090367
SIDM00532,1.187995560187991,-0.45851765265418903,-0.8467825006692956,0.25454859423062204,0.33384476751927455,2.301665684786217,-0.8271050341828701,1.845569435917308,1.1483815309804764,1.5675821075456349,-0.8598496026433595,2.4148270800111162,-0.907882778342522,0.30437139285615633,0.09484528687454911,0.4749825673282694,0.4366867905722039,-1.0123581149648173,0.31529843109461153,1.9768221449103291,-0.938646219407021,-0.903666317124156,1.692179739157066,-0.9745860456674514,0.17557449463646171,0.8855415433572101,-0.8795183366355437,-0.936103406118846,0.017554072023834598,-1.0230526993706976,-0.8853195366757425
SIDM00077,1.4266988942838736,-0.28677991408795744,-0.8763676353139654,-0.11825795521907143,0.33705590253770495,2.507397144333463,-0.8000225815525804,2.3510235782598996,1.3312241200297676,1.3518942283064581,-0.8919251576859906,1.5127236355261036,-0.8970807256039283,0.627390816508041,0.4291330095253915,1.28502136633472,0.6308203602031666,-1.0405923391726524,0.10431698272791788,3.090701588967931,-0.840651419436385,-0.9271458291544707,1.278954611939843,-0.9577810276502534,0.6462571185529317,1.4416290690639206,-0.7876460016483425,-0.9307114033522763,0.18997984442630103,-1.0272804383652432,-0.7403970018151195
SIDM00561,1.0372795070740455,-0.5375671412886116,-0.8277740180631946,-0.13100638673318016,0.583466010720264,1.681377433864522,-0.826080842101041,0.2911220446847665,1.3543934714637453,1.1801306212059677,-0.803872255209003,1.6955594038519946,-0.8548461583996025,1.2302683704098187,0.16863473417356456,-0.23660022823468865,0.41053095125452144,-0.9864014771680139,-0.06584878338675584,1.2885423268995186,-0.8654203747305931,-0.9330963422920496,0.4713864843819092,-0.951078379164123,0.8285336093384001,2.4969399917300454,-0.8770814524641166,-0.9773257875539414,0.01975934140288957,-0.5183634912732925,-0.6586729430799941
SIDM00407,1.5860081665720172,-0.21718890662399362,-0.8561690958119622,-0.26552299823887837,0.46054978525395773,0.17422690180392345,-0.8851232838615922,1.0360726407061205,0.8983623175277896,1.107706939882821,-0.8196770240365452,2.3900014766105633,-0.8032739949615954,0.9248289368069559,-0.4685701023838104,-0.5467190113027295,0.6141243169692411,-0.9963674562574883,0.6003091720969563,0.6268438361946032,-0.9253411335637209,-0.9051932189354742,1.0959311606402726,-1.0311653174167459,1.0464002706528066,1.359550592780925,-0.8302758712076538,-0.7375711697081248,0.1373230698972291,-0.4106191716585661,-0.5279660365504651
SIDM00631,1.2685539171050437,-0.43767179104947307,-0.857215039226291,0.20187525666732303,-0.27637821498893195,2.841216114148715,-0.7580505188739229,2.4958334008364447,1.0341979989294916,0.8178774199411808,-0.9069132495291394,1.7692741836898502,-0.8135098572510681,0.7943768397304012,0.11082803420073475,-0.5627892128531972,0.4160624544400547,-0.9092862655058562,0.05471780752538618,2.0721935154593174,-0.9719009207370022,-0.8088319206234749,0.6940794877613331,-0.9846071325182525,0.37539294173613097,1.115878356137602,-0.8882147809482595,-0.9013740801700715,-0.05651333116146326,-1.0309762770264368,-0.17958863203680778
SIDM00324,1.184993899151315,-0.25270207395875827,-0.8030036482127672,-0.36524201677500234,-0.0022275574524577525,1.2594859211967264,-0.8312016033014996,-0.04695599331718267,0.5309760700904753,0.899537025099505,-0.8511225455371719,1.7829092857717568,-0.7655248455274729,0.6022703693366129,-0.03171690760607779,-0.3918908178119706,0.0663317829698821,-1.0490249507820106,0.4047498327253737,1.5359561634387702,-0.8027281461244455,-0.8746457758658713,1.284183384801679,-0.9594032819329217,0.636835685181184,1.3024344471533122,-0.8956447994436115,-0.8727915691968112,0.26857403156594856,-0.838990756535682,-0.8309227428617882
SIDM00410,1.5496093955779633,-0.25099314275321044,-0.7756585357378735,0.06926512023555727,0.7389211608867586,1.6449630215576472,-0.8285500315745371,1.4309569281393184,1.4522693681314858,1.0590010701851753,-0.8608609218079831,2.378493745067576,-0.8296211447117602,0.451646254017937,0.1874165398427933,-0.6607405636519343,0.38922188271695063,-1.0137018584630086,0.1854874602357546,1.7221862711199278,-0.971980666536873,-0.4323013145202153,0.9915740467370628,-0.8855102119975637,0.8386860077209936,1.0235781186497885,-0.20492701720726575,-0.19614676993751215,-0.42116610105626867,-0.9905104805356922,-0.4107464595705668
SIDM00483,1.3612645853261172,-0.26660580601711886,-0.7906832344315841,-0.2913626728174869,0.1711872143645711,2.0432302487508642,-0.8717007506418778,1.7961995743294823,0.831856437981022,0.9433617428977223,-0.9300711853245687,2.0720571458550907,-0.9208090757911545,0.07612263286369852,-0.2763770195382704,-0.352948373157562,0.48832663262330117,-1.0870444319606265,0.31038971875672555,2.6937363981873945,-0.9226396103584098,-0.8900549015772704,1.179088095367105,-0.9663266601766352,0.4355656877222243,1.5269765190108797,1.4785032144899926,-0.986417651191398,0.045386629483280434,-1.0686465085172485,-0.8899189449154401
SIDM01187,1.4411506483434027,-0.4809877777599929,-0.8580806389707945,0.0077648725477198815,0.48178640350269186,2.2797273052797236,-0.9409488419912991,2.3449322975001405,1.4823545961303661,0.9330423216366168,-0.9018494231312031,3.5949737378421114,-0.7582660508295086,0.43140305699758275,0.24401160226694862,-0.6069978017752626,0.49453068460501276,-1.0051482123017397,0.6635367558501677,2.9133980384276654,-0.9075284118238072,-0.8703313518385017,1.2146013635692878,-0.9254098067075015,0.6098181499855135,1.4033457045406985,-0.537508381195613,-0.9480401520380397,0.3842662221875925,-1.00616578091357,-0.7428147270835108
SIDM00216,1.37211267001343,-0.4401133057898795,-0.9614407820695573,-0.2572243562659581,0.7848254192925797,1.6687421330319843,-0.9563435196068979,2.1819455505591336,0.17910508674608938,1.0740469788122597,-0.8130382486082374,2.629377411754786,-0.6933732855056117,0.6869601479820238,0.21457800787620435,-0.5713187469449343,0.6058237736373027,-0.9882212938494386,0.2794002471060524,2.2077294191552794,-0.9483249016145605,-0.872635233221351,1.2999965102846491,-0.9342141083481751,0.46418418973267817,1.9873607909101225,-0.8181960685914735,-0.905211071209527,0.17051744861956994,-0.9256450563371262,-0.7722226019009519
SIDM00199,1.9554270719033053,-0.30067724180275085,-0.8865685364325536,-0.3547382033027054,-0.015000987378707063,1.390675813521358,-0.8276223604988298,2.1905247998301345,1.0078419005579449,0.6084628285468646,-0.7988088061324057,1.4377294628506176,-0.87319543177897,0.34770327957887487,-0.23820053866978086,1.8660225301195439,0.5246648645473402,-0.9203576116502805,0.05428545191765013,2.815561015634918,-0.7996351339056185,-0.7260667576052031,1.685213581681251,-0.9297326973577636,0.6912924407074003,1.4638638205514436,-0.8464062568273562,-0.851758316891736,-0.08485585316308128,-1.0522572594994435,-0.9094501889329889
SIDM00234,0.9839891218336807,-0.18905368802974815,-0.8193898134040658,-0.16738716684267207,0.15631352343107474,-0.004333858971233513,-0.7367458853242539,0.4275680576620902,0.9964300856801087,0.7862377653969522,-0.9258337855337383,3.0591418747193826,-0.9404836890324949,0.6945851983266109,-0.1508760609759697,-0.48204157877988124,0.43370899807447766,-0.9932442339464984,0.4749073713305425,1.9646355623700111,-0.8649661264198979,0.19446352192780708,1.3080144624462817,-0.9593389613698091,0.5698085757563514,1.082557569096321,-0.8398167787917874,-0.9174449676348436,-0.1988245789061,-1.0599412952497722,-0.4962998915824798
SIDM01019,1.3561438764286997,-0.26930361999051067,-0.8124483664060311,-0.40136117250911846,0.6965617118734956,0.057474594444964666,-0.7570223996434962,1.4607433617383143,1.4869140833605867,0.7834050444401489,-0.7735956421559448,1.7431701397230221,-0.7684952616199381,0.5512995413766698,-0.046267280595831156,-0.36334705059586325,0.4401986006781959,-0.8873165106044267,0.5101931997301822,1.868524082164117,-0.8838255536783608,-0.944602573224869,2.343794453280256,-0.9359057841013154,0.805499486723829,1.2542846222706863,-0.7459396222320631,-0.9273443213579905,0.36284194644907075,-1.0474765157547998,-0.7709318939726292
SIDM01114,1.4429036026166222,-0.3341857322768901,-0.8227419964671375,-0.10248572580650063,-0.04248458791729613,1.7654977363260855,-0.6511667828690616,1.758686752560405,1.286268269194263,1.2235011914246754,-0.8115476405115534,2.2141748799671124,-0.9276090791964148,0.31096546509337974,0.13378100092774678,0.1354487707528852,0.8020743285607719,-0.8780481669082277,0.521903273780846,2.293582675388388,-0.8502865629698234,-0.7460254248375301,1.5286428704557151,-0.9270570650761493,0.370833400714674,1.6190852623798364,-0.9102555873358082,-0.9403332082477642,0.39572434050123756,-1.0376285899468942,-0.8397874656403501
SIDM00584,0.6282669375798868,-0.3022695080245716,-0.8583003418994735,0.15427758674488867,0.4442996801489947,2.1617333684472078,-0.8323355519896587,1.9291886175835193,0.758588013378089,0.8872856388086645,-0.8616766530943603,2.692697687014722,-0.7942345624203703,-0.007130768429013605,-0.10907875411957063,1.12822882908218,0.7054420742100954,-0.9108220362357223,0.20518085450424287,2.7515180757137867,-0.8120727098104845,-0.7812870519639294,1.611730057151124,-1.0090538226459511,-0.1872998320661832,0.773432823356005,-0.8036294664343352,-0.8330265255636627,-0.07893572367014376,-1.0789454037151818,-0.7377868174660309
SIDM00043,1.198451714074472,-0.4770773087882352,-0.8473173590400362,0.036810549610165104,0.3351939908759546,2.5363444808769064,-0.8090984753163682,2.2948601802921464,0.6317758710058695,1.2318036090338953,-0.8734201645781283,2.2436336462375484,-0.8131946099521857,0.8793655990767975,-0.2269833600499603,-0.2739722870717988,0.750711696513334,-1.0270214522064296,0.2949740306703801,3.2313173085540527,-0.8577139718326839,-0.876254873052823,0.9512143500039159,-1.0380144472331738,0.16568304045891868,1.2483834113802006,-0.8658992794990744,-0.9409119627298467,-0.10102452177061706,-1.0618897526397701,-0.7237032357917054
SIDM00498,2.0944851276837744,-0.350734715079369,-0.8417197689421047,0.09693268512553374,0.9985369929748825,2.0394150281313346,-0.7714332581878076,1.5217498669462757,0.803441065728567,1.0788288756378346,-0.9902486930295625,2.0532216506063867,-0.9024478844498562,0.594861398746798,0.4384938115587733,-0.4474162334031381,0.3766313202071223,-1.0695596983765756,0.1699397207154959,3.13531280071887,-0.8184851831324748,-0.994483404166632,0.9804429860665045,-0.9706980738975003,0.34077019709977663,1.2559853858674355,-0.8558600090861764,-0.8306944543757259,-0.061570681308507715,-1.0415465058389848,-0.7748113822417263
SIDM00406,1.4835972550724836,-0.1675288938795817,-0.7819263772720186,-0.1372497283852195,0.18267718569322705,-0.23407013080583502,-0.7321497579512292,0.6735457281847349,0.014785253939679206,1.074382496598671,-0.7882441510172224,1.8885818464843644,-0.7802135349097902,0.65633816208859,0.19399362416820476,0.04947163671467058,0.48299266252876716,-0.8331272118898363,0.31276966374460735,1.135602186349592,-0.9229213238724239,-0.791118199256433,1.3066199653352515,-0.9837125163592342,0.6679214973040214,1.4287936322167603,-0.7500474907738107,-0.8732533739786025,0.1759383565323735,-0.999251527822361,-0.6720734972027155
SIDM00193,1.8686034618379652,-0.450013184815771,-0.9106956733701708,-0.05957230636026015,0.2253084831960561,1.0050920283682188,-0.7737986295934396,2.0790997722412583,1.4108385800606498,1.2820874518598826,-0.8674486299834077,2.2660279802875753,-0.8782681961039723,0.6603645263993431,0.5103714545340772,0.7440375308549989,0.7339712442723868,-1.0122259365212722,-0.062908349507674,2.1334261497554023,-0.7779005315647335,0.07312155356822375,1.1523355466122172,-0.9302181626196826,0.651931700221421,1.5539588600567897,-0.8056630579068492,-0.5179813334380224,0.39483609079181775,-1.0016044612229258,2.377928480073405
SIDM00045,0.9877516947456568,-0.49756347698725323,-0.8067446373715258,0.08336609655395524,0.5050650692268166,1.4705093359434611,-0.6640160207370006,1.8156210076645172,1.1422074571427945,1.348437115977069,-0.8384853295246756,1.879535134733869,-0.8862502557660441,0.688400953506313,-0.4644313647460485,-0.6521531089633911,0.5518907540404452,-0.9279767817646654,0.18893130387158838,2.842502875468232,-0.4413838363276397,1.5209904896364783,1.2075213159523934,-0.6346760242684214,0.8060603581050431,1.1761624228944416,-0.8255065532218041,-0.8541862034517563,0.003541792232526809,-1.0432651510036395,0.37066503021460184
SIDM00655,1.4458610350558818,0.013029033781941089,-0.9424196356878103,-0.24520302946003078,0.15297434662798276,0.519274977083699,-0.8250622702677011,1.580771388057795,0.5021859220625294,0.9645974778927231,-0.9165698149180063,2.7367106921746225,-0.8516877594203413,0.3373852327615204,0.11196768218858172,-0.09908462881757947,0.31758163183135785,-1.0957450818960215,0.8130352383304229,2.525720411210993,-0.8894245720010092,-0.9169755281325506,1.5766153685540396,-0.9811292434503244,0.5238820381539292,1.384008059826644,-0.7988940058860428,-0.9622951128567949,0.3194330977352384,-0.9710496720915583,-0.7255904877910829
SIDM00214,1.330863660379532,-0.1903621343069892,-0.7979444875754513,-0.07928626947547457,0.4350961171649318,0.23699103663819548,-0.7507241484726249,1.9064262184014926,0.9127819024471561,1.4362832607916305,-0.8473950701230958,2.33089692532109,-0.8513196515371819,0.6293968908644982,0.3954854615918352,-0.575460132199417,0.7047022563777453,-1.006265041626241,0.8331141353460155,2.2838965463173375,-0.7612426272059599,-0.6990171317302285,1.0482174754281186,-0.9920011022627369,0.5274798640838343,1.7440737241837625,-0.8336847273572031,-0.8688037019382242,0.32827573223681344,-1.017884394946726,-0.15383008620728342
SIDM01007,1.4080627424612269,-0.16200599517784456,-0.6822249145226482,-0.181159170945117,-0.09861430874968878,1.7054074003564672,-0.9055009618049408,0.04440237358395892,1.1742336565973888,1.287572043320703,-0.915141826466106,2.2186884417283745,-0.8771475858018392,0.867673985038901,0.7924594665643435,-0.5967255434378671,0.4342669821823338,-0.9902496951147475,0.2703033844312025,2.0334558599155423,-0.7538222421391225,-0.8548088724190986,1.1935815122846571,-0.9356209692171414,0.4113266513203055,1.6861702976166266,-0.8268319286171668,-0.8904439260668139,0.2342375831914172,-1.018511117092475,-0.8080570376719459
SIDM00262,1.650783216232993,-0.45746188869383736,-0.8324123180983909,-0.020935044065126925,0.17073222635705762,2.0755682130489426,-0.9102649898111579,2.1222913163796484,1.5559409762838488,1.4189681448572924,-0.9278708557132691,2.1746794431408474,-0.7983803598673865,0.8193790844118664,1.1855994466289466,-0.5892041486584656,0.975110653358871,-1.1321692679511974,0.43105415244473466,1.8263292028298255,-0.7424928490832302,-0.9322231533421682,1.2661846379799113,-1.0122684189349502,0.523155669252891,1.3373466871257507,-0.9096017577358784,-0.950825871171702,0.3944849379940028,-0.9980979070323093,-0.793914741026533
SIDM00591,1.494426519299176,-0.2920380633083899,-0.8898999355442437,-0.10877387774853345,0.3269203726936424,1.849984376884555,-0.8424436135152152,2.0683811906526404,0.6624289142678806,1.1275031048354744,-0.9188506427895269,1.8807644640836616,-0.8172346072591639,0.535307077060665,0.17971588003984715,0.7352674870555945,0.48474319156359047,-1.0579834368193788,0.08447627875312039,2.9437844868254692,-0.9044215959714182,-0.6681998156284424,1.522682897074009,-0.9943411014765271,0.6641622046385341,1.5844760465621806,0.7503831935343805,-1.0045366091557677,0.30532311237124027,-1.0980150146673469,-0.6846990080589775
SIDM01197,1.7673591326901563,-0.32371979644288723,-0.8965028919736077,0.4425096366497638,0.5354680082386184,0.37260234943964626,-0.8285527921011964,1.85375768301489,0.8522696109772496,0.8850500631986725,-0.9322537500029641,2.3692032883026233,-0.7988276906641486,0.7129962216450112,-0.7037115915349934,0.3272839715847794,0.6990818944258024,-1.0758315391815299,0.1446745983102507,3.2695897235665052,-0.7836790968555847,-0.8224288336559913,0.6773796041237302,-1.0623740588241652,0.3506723822775198,1.3387052483159383,-0.8654438688033546,-0.8644598590163037,-0.15498007862401522,-1.1138900512104235,-0.6759781340678847
SIDM00905,1.4310415303167054,-0.5126638185869615,-0.9328582596563549,-0.1345088714308789,0.0798478186833758,1.952388133748582,-0.7669399181120057,2.4701795428190847,1.0101508291066117,1.2568351925422896,-0.9252873808816852,2.2232131708065683,-0.8663902724073156,0.6159266219110971,-0.08358782220940565,-0.4700944490264826,0.71892000848175,-1.1041659532095736,0.30591963674222855,1.709988306796911,-0.8095170088218396,-0.884175571223644,1.0798392351594532,-0.9192238370044656,0.3510190030486812,1.4253167242219564,-0.8306793239860145,-0.914299167525419,-0.11275867405443582,-1.0108759210550233,-0.5891101507619811
