,SRD5A3,AKR1C4,CYP3A5,HSD3B2,UGT2B28,HSD3B1,COMT,SULT2B1,CYP3A4,CYP7A1,CYP11A1,AKR1C3,HSD11B2,SULT1E1,HSD11B1,HSD17B2,HSD17B3,HSD17B1,CYP19A1,CYP17A1,CYP11B2,CYP11B1,UGT2B11,UGT2A3,CYP3A7,HSD17B8,AKR1C2,AKR1C1,CYP1A1,CYP1B1,STS,UGT2A1,SRD5A2,SRD5A1,CYP3A43,CYP7B1,AKR1D1,HSD17B12,UGT2B10,UGT2B7,UGT2B4,UGT2B17,UGT2B15
SIDM00258,0.9131080564256381,-0.8912627881530568,-0.4258611937561947,-0.8945365424404186,-0.831058019570044,-0.6992790045291932,1.2672804720403112,-0.9583092319478718,-0.8181449691394408,-0.9052833198531423,-0.7281639929144219,-0.5545851394461846,-0.674681670658115,-0.8684324643346704,-0.7885560837481103,-0.9691083834167866,-1.010180147958152,-0.6122372547547217,-0.7939589408748007,-0.8805350556871099,-0.8063975766827342,-0.8475650346269329,-1.0069640121837662,-0.95380531201821,-0.7783594365398768,0.6553999645909974,-0.5380719875124053,0.43734629313329837,-0.9103901124002383,-0.5141665468784707,-0.5437354293969606,-0.7234810614171907,-0.5948177042903404,-0.3610624918687947,-0.9494928446127419,-0.7310181047712796,-0.9912392507745661,1.0925638129080797,-0.8087960402786664,-0.7549045647643093,-0.997236201078281,-1.0282940184733809,-0.7071272151869352
SIDM00577,0.690335123002847,-0.7322016504679985,-0.7988687074656844,-0.8711466869617074,-0.7520439221311279,-0.8540554119437921,1.1476340108348335,-0.8513949005273911,-0.7551183765052977,-0.949065005632821,-0.8215015276160537,0.962680622591493,-0.8621835792087889,1.2054885357899063,-0.8475445290571348,1.0586809901394922,-0.9498204255277389,-0.26338859547281757,-0.8223690068761691,-0.9514811570071251,-0.8367402845978905,-0.8667303572543374,-1.063950360502778,-0.9373831853276918,-0.8914668527894766,0.6948074887846514,-0.6649489189110593,-0.2192871067817385,-0.8937635050559228,-0.3547738955457235,-0.6494107952983492,-0.7709438525512443,-0.7181552647769308,-0.0228568702852508,-0.8768553482705691,-0.5492204534336709,-0.8453885166473201,1.3684241992970356,-0.8779170290017183,-0.9179959798298233,-0.9590713584707553,-1.0719428896292815,-0.8851841336761263
SIDM00384,0.7418618094849833,-0.7188497921149768,-0.7764052460090379,-0.8823289464170843,-0.9097636198249947,-0.7880386214025288,1.4724250752981467,-0.935701914738829,-0.8124750112191383,-0.9407765132008451,-0.5323989848360938,0.73706677569668,-0.4088599175571107,-0.8454812252089363,-0.8038679096731953,-0.9461159388118865,-1.0439913798344982,-0.4682583401871441,0.5294367173267893,-0.8744900221273092,-0.7469932755253793,-0.7980395135173658,-0.9187121482184871,-0.9968514651670383,-0.8475705145188799,1.4978831357021924,-0.7608362591136012,-0.6932453217284765,-1.0069922008682062,2.3194796601507965,0.32122721849145525,-0.8639585490926656,-0.6213082026658563,0.7903710476700506,-0.9356375385156545,-0.9161043498043352,-0.9166130300846238,1.174897378306463,-0.833700803731682,-0.8904424501431158,-0.9113956356869912,-0.9687388642673395,-0.7863023634534694
SIDM00837,0.2761680800005399,-0.9522520570876276,-0.6943197609050453,-0.9230741923285638,-0.7003292903309608,-0.8894953691428021,1.1110192831125598,-0.47721917130990216,-0.7330852894019984,-0.9511239442535684,-0.9418511189279022,-0.6086709211458964,0.022992437692450313,-0.8453347208411218,-0.8425935280850786,-1.002121968505126,-0.795377459986734,1.4127361864078072,-0.7994700181878922,-0.9784205902826912,-0.7726309370632088,-0.8689282499031118,-1.0146794806982853,-0.8419735616228562,-0.8733166735499435,1.2515625607573204,-0.8900025383308784,-0.7742235203491679,-0.8627158846514793,-0.7755312786773532,-0.8390404056628521,-0.851743413740268,-0.6475542082152685,0.07944063002599974,-0.9806481215207943,-0.7593681079294131,-0.9965025811889551,1.1431511151242442,-0.6364406846678764,-0.5443683128656713,-0.9379947884464624,-0.981432100867886,-0.9103167232565758
SIDM01133,-0.056603302226954706,-0.860072347054422,-0.809542679485214,-0.9635038333890785,-0.8193146898261654,-0.8074386669480216,0.17065182069045245,-0.8228017192488074,-0.8126312889697697,-0.9579528241184642,-0.7590004999976043,-0.35966702238167314,-0.05891383358344512,-0.9106501504339837,-0.8675117998646574,-0.9119129386109756,-0.8283233091471467,-0.5187228486482407,-0.883797822574002,-1.028978558538314,-0.8813374357160848,-0.9015908739404964,-1.027042567028714,-0.9858400715025532,-0.8702612458900078,0.3527815439712627,0.513696930104882,0.4515219002294035,-0.7438511973949359,-0.8055343664737467,-0.6397772688686028,-0.7995391979944538,-0.8065572634289595,-0.08374122562435116,-0.9894055315461979,-0.8166333460908269,-1.048043210739645,-0.9669723759038946,-0.7135482764361445,-0.9677049866136603,-0.9389423640115033,-1.067921261012532,-0.877615218467129
SIDM00244,0.8104489753367901,-0.7447750005416027,-0.8187069594493835,-0.9095899644308288,-0.8075038809061184,-0.8355758635045818,0.9956146881716026,-1.0013202521427316,-0.7725724022623769,-0.9153215919832286,-0.8879554306828724,1.8901424654645522,-0.5514102322286976,0.4428431029293622,-0.8828220102422635,-0.8869988951358485,-1.00283014360631,-0.42444541787972156,-0.8618254972444328,-0.9517048696081148,-0.8741323497241219,-0.9281304238583715,-1.0243584109964283,-0.8712903974883317,-0.8780651326640991,0.8486188329809403,0.9779958546616054,1.9186743510626836,-0.8106256897188951,-0.07487376719809527,-0.6792930906015199,-0.7854660981110834,-0.5984289269937803,-0.13510124874163731,-0.8788888725981339,-0.5467211789582924,-0.9274813512649808,1.0694273757141846,-0.8724585982868365,-0.6081220140071792,-0.9077719163789163,-1.0781065766529727,-0.6842699257521262
SIDM01161,0.5469213292122352,-0.9316975631954462,-0.8058256148815693,-0.8978453215582538,-0.7116567176678967,-0.738342967412987,1.719678243307177,-0.9088578266576374,-0.8477909614992202,-0.8917364070248366,-0.8399120020126047,0.9824025936508699,-0.7321010982779044,-0.9483702702342014,-0.7540801970830344,-0.9698033239992178,-0.8789784485632216,-0.41580837293513356,-0.7913115775160315,-1.021668715333744,-0.9549641704002516,-0.9414127422739844,-1.0198661430834388,-0.8879084261432254,-0.8430949667257259,0.514126693858957,-0.730222734755735,-0.34862618744507595,-0.9402660247044938,-0.5585876467786304,-0.533924589143471,-0.8866581177000911,-0.7116898647613303,-0.14418799003627839,-0.9122068405338744,-0.9347482670777366,-1.0087810639512234,1.1913090798814303,-0.8500112372086592,-0.8274277773068908,-0.9814391747518985,-0.9687068071279349,-0.9133106070483249
SIDM00579,0.36750668567436434,-0.5790060297307944,-0.6873629706550184,-0.8708059624631214,-0.8544884103901186,-0.7209225952074991,0.7024289568938727,-0.9007086031353779,-0.8369312717618659,-0.9040473081964024,-0.8560597974763776,2.048878249231328,-0.7204938179163215,-0.9072936587864256,-0.9160528042587042,-0.8531057039273381,-0.9577378006382046,-0.2302209501238305,-0.8748518542232596,-0.8843412256173899,-0.8767871463569115,-0.8907807466306302,-1.047100438244623,-0.9836179025687396,-0.5773593483459818,-0.15172241526248625,1.4226290815922265,1.4668102658674995,-0.9033558937696715,-0.7778584902296709,-0.3548442287415462,-0.8536440834130264,-0.8112109755391894,0.09209773901023259,-0.9558491987395122,-0.9157548015846398,-0.9228596807892849,0.38681711402215313,-0.987945770690753,-0.9230466612615965,-1.0079007837171001,-1.0143617766721231,-0.8267465120322182
SIDM00699,0.36970459501559066,-1.067864951389354,-0.8487824788621334,-0.8789304109575228,-0.9432936847698788,-0.6555655940503894,0.6984075877697019,-1.0154342893288355,-0.8050839435724084,-0.9786007705361913,-0.8725054635265573,-0.4469221541196988,-0.3618663143128814,-0.9899148699828044,-0.8797912993217761,-0.8912138527987141,-0.7913318453000922,-0.668128864441405,-0.8702432107120832,-1.053390527356843,-0.7669967596796037,-0.8678698490984303,-1.0301528518303422,-0.9908362612847145,-0.8530176072725836,0.07564705039511091,-0.9320770177676903,-0.8492917497620339,-0.7108555029089422,-0.6045453698876977,-0.8021383098219461,-0.966703534772976,-0.8571367434971984,0.3031648372548104,-0.9525211733586731,-0.8654758454726915,-0.9887235069925628,1.0299925565771757,-0.924527037231941,-0.9312508020711601,-1.0440948121137048,-1.033840113493367,-0.7328653774914264
SIDM00721,-0.6614285706425755,-0.8501053778496703,0.6459775382354684,-0.819314949812453,-0.9565210796260615,-0.7658165703440877,0.42039293065446387,-0.4878798976762714,-0.8380694601555192,-0.9293219477007019,-0.8071035555713167,-0.06530252188255696,-0.4088895535969466,-0.9424271722891131,-0.9436317276626265,-1.002243368008585,-1.0157069509977834,-0.38880215953094655,-0.8865075489821775,-0.9978908715752085,-0.9470822769186853,-0.9529048246616804,-1.036857038331083,-1.053662450707821,-0.819519522456479,0.6054003532132844,-1.0027168047869184,-0.8058796581670913,-0.7162513281596928,-0.8271840131274043,0.020956053614074748,-0.8682480129583436,-0.8927547420144201,-0.020306859730622965,-0.9947447048373803,-0.8248592945080713,-1.0145110721054689,0.7744701062267991,-1.0948121882496342,-0.5662053213670307,-1.1166868280071731,-1.0844058021504688,-0.8876760780577481
SIDM00082,1.0939833563251362,-0.8291081765523612,-0.8411916611671638,-1.00701287101525,-0.7357821276393121,-0.3901942913934074,2.0934385329777907,-0.9322082973539918,-0.7829564429712831,-1.0412553518477903,-0.8648996335991782,0.08124952858323549,-0.6835929477631845,-0.9124210366894102,-0.7964223404701539,-0.9704068822817277,-0.7566344379843013,-0.5370380918350548,-0.8126030295545105,-1.0740663076910764,-0.803781647506942,-0.888711986321511,-1.1466983693065975,-0.9140083013857632,-0.8356685513656132,0.33653930864440146,-0.7158063112398793,-0.8127286418560894,-0.13341335893187742,-0.8363255391595408,-0.6405857170923493,-0.8993113465808631,-0.8322530641581025,-0.5795596286312769,-0.8651617625179783,-0.5806882718472592,-0.7889518352610959,1.0254622253122063,-0.9252625546194624,0.9209753734371368,-0.9971368616095225,-1.0307211328907275,-0.8125615119620613
SIDM00320,0.8563712692092628,1.5865669779804046,0.6310589970819158,-0.8246331184690276,-0.8430895124129064,-0.6617108459055995,1.136994635404511,-0.8861995367494675,-0.8042760858783787,-1.0013229432690995,-0.8354344239927813,2.782292464352616,-0.2676622992021918,-0.7732513477006423,-0.8106732539036188,0.44512072022138477,-0.8277941384484563,-0.6427120395601947,-0.8306834165687206,-0.8962104558777643,-0.8566175867420946,-0.8385332158352407,-1.0193157876553667,-0.8578275836837016,-0.8305629145232218,1.3205293810527794,0.6311980348663954,1.6267401046495826,-0.8842410093539902,-0.8125818848201527,-0.8303197645670801,-0.9036941600694063,-0.31929305411619857,0.6063701556994963,-0.8696288106563546,-0.8778958075650688,-0.9878740541107872,1.3133287421930953,-0.9304383952722335,-0.7930077670853506,-0.9555048596430255,-0.9977719493905877,-0.3329638459961451
SIDM00967,0.7956174168668405,-0.3098104891923747,-0.8735559829064236,-0.8376006739260851,-0.820858516398307,-0.7109325955234648,1.6951389735653746,-0.3786192176042244,-0.9053952550397649,-0.7913263301525563,-0.7617991498693744,3.1957728633612565,-0.42191504129515633,0.2713290761710613,-0.8211523929419616,0.060512021664724115,-0.8852108681169656,-0.600065245414126,-0.7904950680159185,-0.9810460606063617,-0.80787268118086,-0.8592208550838331,-0.6878056550300271,-0.7847837154956623,-0.8200489617064336,-0.912886438747381,3.015601585124353,3.6857315252569203,-0.06019546206258572,-0.24009876009267445,-0.5130022055820673,-0.830092546370562,-0.8564926638907989,-0.1126350747381354,-0.9425497187376148,-0.8986301301223133,-0.8755553895240822,1.1019774961011406,-0.903847458693364,0.9898362711203964,-0.9351101635512274,-1.0400952473038787,-0.5865896661831372
SIDM00508,0.45028330266990524,-0.7307437083166888,-0.8707022488118314,-0.8698948919767525,-0.7527832296807772,-0.5836950380691461,0.6104716729215136,0.6097396107545727,-0.7949845132254079,-0.9653110729606522,-0.9829579565589319,2.3746132033220277,-0.2512068464478285,-0.9826087321470609,-0.8770280289461343,-0.9301849480470129,-0.8977744363423866,-0.38395872591326774,-0.7910331943740847,-0.9187494612817105,-0.8778402787145473,-0.8762544598226989,-1.0423203032999193,-0.9342008015577208,-0.8282358135477512,0.2864757335892855,-0.8567770120850607,1.3861097128559432,-0.859964084081456,-0.7747804842735231,-0.36132883818577477,-0.8767706340330451,-0.8450700250975762,0.5178316148886725,-1.0216727232834504,-0.783159694322481,-1.0048179808977984,0.716501576155879,-0.8813427232360804,-0.9785175314772621,-0.9694861799898988,-1.0031620884949122,-0.9840282297036358
SIDM00859,0.6368451617736443,-0.7959451098034795,-0.8295130403002646,-0.73347673727606,-0.817659688211893,-0.6878123095882557,0.7551725773369252,-0.9496385487232076,-0.678051529154374,-0.8953906228019417,-0.8380940625346487,-0.23687930158605716,-0.7463551547867399,-0.8020390420186667,-0.8435247326484545,-0.9521286928861973,-0.8859994606011259,-0.5749602589106383,-0.735271633147648,-1.0214705383037097,-0.6083947741592621,-0.8296316633977686,-1.0024088105074167,-0.8253615769436429,-0.8198474525740194,0.7340066170506956,-0.8551711910678368,-0.7607089005475834,-0.9238833241329129,-0.4703449782251439,0.34878174275625873,-0.7246927096524134,-0.7865177448230223,-0.5390773155001325,-0.9062036139394063,-0.8990082541029197,-0.8704685425666956,1.5340945693475976,-0.8357866340392727,-0.8977083229719683,-1.0003806038993825,1.169791804745841,-0.6066387031952662
SIDM00393,0.5621376134292931,-0.8271861836226208,-0.7438042142312264,-0.8468774019050259,-0.9364302151276074,-0.7142160546203056,1.2670068851185659,-0.8248565297371575,-0.8631068705543612,-0.9345190056152416,-0.8764611569183131,0.7037751398391416,-0.4323445886492631,-0.9347765252553848,-0.8705869690130937,-0.7912096081159957,-0.9811649171400565,-0.46149787736267817,-0.8435104180196034,-0.8860334017175916,-0.8537018615953315,-0.8584109220231932,-1.0630164685719194,-0.9659173727610608,-0.7843135275144599,1.244330256423533,-0.8887526205110003,0.12179437147960248,-0.20337827895069527,-0.4195122593720288,-0.2104718517041525,-0.9580048257904717,-0.8592916290739654,0.5340705707840352,-0.8612355458437626,-0.8636844133282965,-1.015937110227559,1.7891508438823536,-0.9931475055882162,-0.9334267186431938,-1.0223680898465226,-0.950866361855467,-0.6862808004549918
SIDM01174,0.3664068404795818,-0.7906147002703102,-0.7745092728583238,-0.819228598710073,-0.7765249368937256,-0.7372040968677673,0.9779459769833512,-0.9704792453785583,-0.8159790786115094,-0.9583679658694553,-0.8328449019017039,-0.6441504640469817,-0.6360524340416321,-0.8970269777422627,-0.7621451379558294,-0.9398515737137113,-0.8356436845575457,-0.5516729228232321,-0.8416295678858767,-0.9429247730667093,-0.9165849903445067,-0.8543041337514089,-0.9586015468233978,-0.8658679709196732,-0.7687638638360428,0.12874789604745795,-0.9841007570437016,-0.7799042180751125,-0.7454883299406252,1.1038803058991449,-0.6046602368973995,-0.86103796789745,-0.7525296952688112,-0.0842606836134881,-0.9347271763906871,-0.9554748080184192,-0.8614713484338279,1.008463122634367,-0.8762482818816888,-0.8549189037064396,-0.9619255207207982,-0.9712264994308628,-0.7091113424461954
SIDM00530,0.657979949386852,1.1403985910190861,1.9862673174742829,-0.7761672915962363,-0.8150223353171767,-0.44237389997506205,0.9739979140005244,-0.3862553426981731,-0.7678147598191019,-1.03684110891566,-0.9038743341746787,2.7006829600268714,0.5784212619238931,-0.8396759447563553,-0.8300761535429232,0.05893990638699843,-0.8299803629264971,-0.692874464227616,-0.8670738089970506,-0.8748673392235957,-0.8317565931313249,-0.8601145119185184,-1.0610920476505838,-0.9163968264219923,-0.6676131741801797,0.9485469410799928,-0.28013780199074767,0.4856208387399998,0.3500191825132336,0.7747886019422304,0.4737741330081248,-0.9378729977720925,-0.833556776510101,0.6492383333760363,-0.44564587846861275,-0.8828514317448728,-0.8393459739876106,1.2912091895748488,-0.9529322741712579,0.46361416697110364,-1.0574403698854735,-1.0702488904390581,-0.585244497780444
SIDM01149,0.7720076808705779,-0.8742116831692213,-0.8317426001889522,-0.9068852306095045,-0.944378761660191,-0.6280460205654884,1.0503243305073835,-0.940783064898838,-0.8049276927956143,-0.9128979093104554,-0.8608060805723288,-0.25625205793160777,-0.36279675566816,-0.8937872301254471,-0.8962421152915527,-0.7937417713893948,-0.8375035121502602,-0.6809135593727483,-0.8385536573361794,-0.9610928831227179,-0.8160442516269157,-0.8996106181283123,-1.1040708031866844,-1.0312059072782933,-0.7741474350088996,0.7683612298767869,-0.8797692632626407,-0.8325292777662385,-0.895973529624658,-0.3971625548501658,-0.6413946869631394,-0.8574014998105017,-0.9694572376164546,0.09998799802492093,-0.9068344634368608,-0.8488366632735527,-0.9273248958085704,1.0098563534316432,-1.0259201028332694,-0.9239724150997112,-1.0009996032143242,-1.0085361002517277,-0.7630427676452984
SIDM00243,0.7085638190835591,-0.847529397475125,-0.8672940647373428,-0.8604227395039196,-0.8914183709352312,-0.21286365527878154,-0.21489189140198747,-0.9039239673605883,-0.8368891938563955,-0.9274505267911565,-0.7170817650680592,-0.46977277585332605,-0.6056374050630913,-0.9318570070420168,-0.8260771727421841,-0.9658989301901448,-0.9059439509695867,-0.5922082090749805,-0.792683265749092,-1.0102682585669585,-0.8781410949063875,-0.7756258208464573,-1.0352982558205752,-0.9240073427255,-0.917738469948309,0.6556492891519228,-0.9045767978893575,-0.8764465235881661,-0.8994791615450534,0.7838570020799078,-0.8132014404557143,-0.920265631006768,-0.7325845352914445,-0.05966498254656025,-0.8792673579117313,-0.8657232857149517,-0.9155258374831263,1.3706935188924505,-0.8458329535659574,-0.9185919914626484,-0.9578810073553907,-1.0395480031497473,-0.9403973236936414
SIDM00176,1.3854049600793656,-0.7439144007777085,-0.8064096227291739,-0.8660084844608373,-0.9365375769295569,-0.6743781647130566,1.6312692090758176,-0.9810807465344774,-0.7907515679080911,-0.9115628106725779,-0.8138096861844208,1.6192360337532536,-0.7401360011101183,-0.9451851038112067,-0.7527824018186177,-0.8451101801043073,-0.9363883615782521,-0.6317727657981823,-0.7922566089142132,-0.9374381044286267,-0.8030603354367183,-0.891524411672677,-1.066648294730007,-0.9663596489296673,-0.7787184638970892,-0.2702055747050492,-0.02000002470130937,0.3830371265328051,-0.6504694249862383,0.4336854474361948,-0.5078355863955334,-0.8570583588082994,-0.7645138640038495,-0.14653576113088604,-0.8896347871479316,-0.8074108528935235,-0.9662656038405344,1.3005080494441628,-0.7722387596065438,-0.877667169798523,-0.9335060090977353,-1.064022848077745,-0.7454724774030529
SIDM00422,1.5827147503948895,-0.9113862712141277,-0.8244476002473389,-0.8686285735709068,-0.8950925591837205,-0.7232606269091176,1.0481885933766328,-0.7186474080963826,-0.7915691478204141,-0.9380906664926553,-0.8691866108418504,-0.15583012629370754,-0.5336947630584373,-0.873494317724737,-0.7614052395053942,-0.865884606288104,-0.9587370067427545,-0.6089479337156979,-0.8397275405032503,-0.9510862970547401,-0.8336660566489147,-0.7724464584928551,-1.0718816178883825,-0.9275171706829358,-0.7835278674328867,1.0208867428281128,-0.9327858873164818,-0.8249762658329386,-0.8118678862851336,0.1652084146941637,-0.7128256186437112,-0.9204393891792647,-0.8003201307460536,0.053658422072762446,-0.9400145823519271,-0.9253750931860094,-0.8958592427491352,1.236372103512156,-0.8075031787238,-0.9098085268343777,-0.9541554419408721,-0.966684513387097,-0.7050535573090367
SIDM00532,0.4308885693587345,-0.7569264617395144,-0.8269132491360148,-0.8952452606946517,-0.8271050341828701,-0.5936756794968046,1.4437903455299386,-0.8732592340024402,-0.8838710777575174,-0.9004392982843782,-0.8437706675521459,1.8811752895844873,-0.714730407653115,-0.9779085653812468,-0.8439916434747997,-0.9059298297202801,-0.8318032797964885,-0.49665637572352417,-0.8337082315559692,-0.8464634070968502,-1.0032623090390005,-0.7457388843035583,-1.0123581149648173,-0.936103406118846,-0.8224343879682886,-0.5405913236654865,-0.3167250726223236,1.6837401493395685,-0.8961274288977463,1.3762911529729513,-0.356796585763261,-0.8598496026433595,-0.8006054544478455,0.20141977942607983,-0.9712206167022115,-0.9273739424281813,-0.9231729845254333,0.4213877518010074,-0.938646219407021,-0.903666317124156,-0.9745860456674514,-1.0230526993706976,-0.8853195366757425
SIDM00077,0.9065389214199485,-0.7105608762771365,-0.84430302092512,-0.8825624607839616,-0.8000225815525804,-0.6073413817710704,1.698582502284856,-0.8578613631783643,-0.8458732678291089,-0.9385347035707229,-0.8705579140106168,3.192853863769129,-0.7534225688872924,-0.9519853462724946,-0.794989741776483,-0.9975909926392021,-0.8624294046963549,-0.44014971143879345,-0.7821021738777503,-1.016947612093394,-0.8518705138116494,-0.8038206673006164,-1.0405923391726524,-0.9307114033522763,-0.8441484573822529,0.5054014132125444,2.7132036206501478,3.470196087209568,-0.841852275481532,1.9044312798979897,-0.7652134405630754,-0.8919251576859906,-0.815832897296079,0.036011914005410185,-0.8378134301138306,-0.8901255825872318,-0.8665397959416833,1.1231797434046418,-0.840651419436385,-0.9271458291544707,-0.9577810276502534,-1.0272804383652432,-0.7403970018151195
SIDM00561,0.08998688490281065,-0.7275885898959047,-0.8423252381720999,-0.8497618780652125,-0.826080842101041,-0.8482865473151592,1.09653545841893,-0.7764308417802916,-0.7466223762971639,-0.8938436572471838,-0.7551907770288763,-0.778996681525738,-0.7162780127482914,-0.8636229558293805,-0.7074004416285393,-0.8759574367282279,-0.7539519397257665,-0.7518262432376132,-0.845453025491977,-0.8166974556916673,-0.8837991093572908,-0.71353310252066,-0.9864014771680139,-0.9773257875539414,-0.8748774143674319,0.8991217744489726,-0.789172305393083,-0.7579570067337703,-0.42003669338725586,-0.7095207435007646,0.5018181619185619,-0.803872255209003,-0.7621904952324206,-0.12459931362408322,-0.7597692596625375,-0.833360901952642,-0.8256009754996196,1.4907543480519445,-0.8654203747305931,-0.9330963422920496,-0.951078379164123,-0.5183634912732925,-0.6586729430799941
SIDM00407,0.43979548931775403,-0.8000753959785117,-0.9037317091602184,-0.8507578394514451,-0.8851232838615922,-0.6516886842449586,0.5000489704257055,-0.9664505439199124,-0.7663598297766977,-0.9729898903491552,-0.9234187481920664,-0.22173407177249557,-0.4640335911252071,-0.896733970590613,-0.8666608023091377,-0.7795704525866456,-1.06313325314244,-0.646653747544871,-0.8083717526166277,-0.9219370638603213,-0.8396270145296992,-0.8323795483224901,-0.9963674562574883,-0.7375711697081248,-0.7838386867914837,0.996009032756524,-0.8528748615202921,-0.8016209260368733,-0.38612486131819623,-0.8307077075267959,0.6875465127522414,-0.8196770240365452,-0.7984489217312656,-0.48845559677481715,-0.9259020338155153,-0.6913246307147426,-0.9338023167850779,1.3926618461888185,-0.9253411335637209,-0.9051932189354742,-1.0311653174167459,-0.4106191716585661,-0.5279660365504651
SIDM00631,1.458540185942272,-0.9652699540366024,-0.8622804583163259,-0.8862022436637494,-0.7580505188739229,-0.6656182061461002,1.6637574108330024,-0.3782840011258438,-0.7742747127364852,-0.9347629472989984,-0.9563675051539701,0.24488081828953043,-0.6428389243771157,-0.9421389977107997,-0.8411061300391526,-0.7594641135093035,-0.9248578607178863,-0.6180840324617946,-0.8297604791559138,-1.0224478422673928,-0.8882111476853992,-0.8703986254490609,-0.9092862655058562,-0.9013740801700715,-0.814819944404732,2.132235440505394,-0.9237966764652842,-0.77145745301504,1.5317864881673569,1.139359672008746,0.2070416446966601,-0.9069132495291394,-0.7975069556659669,-0.3679440179521579,-0.8634204855334507,-0.9491922114183292,-1.0061286964643936,-0.940883956216586,-0.9719009207370022,-0.8088319206234749,-0.9846071325182525,-1.0309762770264368,-0.17958863203680778
SIDM00324,0.22597734374882145,-0.755158662962697,-0.8013459693322981,-0.8666847865538609,-0.8312016033014996,-0.6852041062514905,1.1803793395863271,-0.9502819908434923,-0.8550487060752033,-0.9174559978231833,-0.8820769097122143,-0.6574294975997643,-0.39522394141198053,-0.9358256063468308,-0.8128621658706904,-0.9030638533238383,-0.8950216222968839,-0.5955136981228017,-0.8051238314733551,-1.0017646383078254,-0.8436189150881254,-0.8344371080074575,-1.0490249507820106,-0.8727915691968112,-0.856319366301991,0.2681731598704359,-0.7967898863469505,-0.503915344089348,-0.7611886034178381,-0.7803703694544174,-0.7654540353489936,-0.8511225455371719,-0.7731598507890559,0.22969312546235146,-0.9724773153957758,-0.8349019667298619,-0.8523564020147343,-0.7098012731910802,-0.8027281461244455,-0.8746457758658713,-0.9594032819329217,-0.838990756535682,-0.8309227428617882
SIDM00410,0.5765130163158078,0.4263504009408692,-0.828938838815566,-0.9366335711333885,-0.8285500315745371,-0.6325087057491217,0.7588440602160242,-0.9245914319837659,-0.56599211627784,-0.9393737175891481,-0.836828263436025,1.3215101879063524,-0.6689538322174498,-0.9454150203747079,0.419743432467105,-0.7881629440863286,-0.9876540638608633,-0.6478459895663827,0.23713225385290068,-0.5827366412161045,-0.8320212256884387,-0.8739051360407382,-1.0137018584630086,-0.19614676993751215,-0.046808855771156864,0.4175933128142668,-0.22844273051160596,-0.2965129191562399,-0.722328710892079,-0.7382097925530636,-0.7000560506422775,-0.8608609218079831,-0.8204833930354241,-0.37313423510950144,-0.4892027349318184,-0.9146111410199057,-0.7961261650230889,-0.7054602352718359,-0.971980666536873,-0.4323013145202153,-0.8855102119975637,-0.9905104805356922,-0.4107464595705668
SIDM00483,0.9161680127419588,-0.722168943992281,-0.7978519134817056,-0.8263995473502871,-0.8717007506418778,-0.7014032144245494,1.4653723800301086,-0.9381222330783198,-0.8988415184179792,-0.9651056771321894,-0.8349266516912002,2.880820899175877,-0.7380056998590495,-0.6261737432870454,-0.8684340938239623,-0.9693019277642014,-0.48489955396931583,-0.6486297994057928,-0.8521396550971718,-0.9359371466771597,-0.9528839180573673,-0.9373803856514323,-1.0870444319606265,-0.986417651191398,-0.858687296592969,1.239395634678473,2.1333618917953094,3.3494310489473103,-0.5854879207302051,0.5672539018441489,-0.19151311754458403,-0.9300711853245687,-0.8921049510424993,-0.21547247006210662,-0.9831011637612607,-0.9011424240703195,-1.0171554447871787,1.388362241647597,-0.9226396103584098,-0.8900549015772704,-0.9663266601766352,-1.0686465085172485,-0.8899189449154401
SIDM01187,1.5812243524325549,-0.7311490106731996,-0.8399973158801792,-0.9757543570657198,-0.9409488419912991,0.7906649005764685,1.343246720889559,0.1412399561618468,-0.8875224756607495,-0.9555162011527253,-0.7832387366915093,-0.7120057673530029,-0.7559446215913643,-0.9678137724146089,-0.8274584350788109,0.12487187346870729,-0.8322665826388999,2.000871293253269,-0.8802265572408634,-0.8583217816973384,-0.7385498960777228,-0.961289907601102,-1.0051482123017397,-0.9480401520380397,-0.889318954236607,-0.6121406342023705,-0.8019061252742415,-0.8971331591018001,1.1615944013707185,2.44442915445926,0.5082839376633419,-0.9018494231312031,-0.8142240627557287,-0.07658259141588752,-0.8140166904510151,-0.938023632866199,-0.9135869808013971,0.961788986821177,-0.9075284118238072,-0.8703313518385017,-0.9254098067075015,-1.00616578091357,-0.7428147270835108
SIDM00216,1.316049018647874,-0.7643778066265353,-0.7294991815412555,-0.78548843860627,-0.9563435196068979,-0.7171497769309698,1.2602183103973794,-0.7739006019351278,-0.693858729828365,-0.8970293801605465,-0.8154682048669423,1.663620714209947,-0.3049658154753829,-0.8389474603364728,-0.704078821896784,2.744971751504976,-0.9359014331540569,-0.5584223349230913,-0.7965333433003154,-0.9466178786087097,-0.840726656993244,-0.8793634800202084,-0.9882212938494386,-0.905211071209527,-0.8648543591624387,1.0567789398264433,0.7552226597906059,1.3883561096459662,-0.8972869978499827,0.23772715236809291,-0.4880233951492924,-0.8130382486082374,-0.758699741892329,-0.23561880325856957,-0.8408142200627272,-0.776154308070088,-0.8679380329117826,1.391013899401664,-0.9483249016145605,-0.872635233221351,-0.9342141083481751,-0.9256450563371262,-0.7722226019009519
