,RPL35,RPL23,RPL3,RPL3L,RPL31,RPL4,RPL5,RPL32,RPL34,RPS11,RPS12,RPL36AL,RPL35A,RPL37A,RPL37,RPL38,RPL14,RPS15A,FAU,RPS16,RPL27,RPL24,RPL28,RPL27A,UBA52,RPL30,RPL36,RPS20,RPS19,RPS18,RPS4X,RPS4Y1,RPS5,RPL22L1,RPS6,RPLP2,RPL22,RPL18,RPL18A,RPL19,RPS3A,RPS27L,MRPL13,RPL15,RPL13,RPL41,RPL10,RPL11,RPL8,RPL9,RPL13A,RPS26,RPS25,RPS29,RPLP1,RPS27A,RPS28,RPS24,RSL24D1,RPS23,RPL10L
SIDM00234,4.172044439730779,3.5253812196696317,0.23360702638595843,-0.7380948279682408,2.31963657384505,0.6446806877257159,3.921295880872476,2.65836965818612,1.3496540223659472,3.9271592022384603,4.052973290825876,2.694838457094111,0.2862323664425482,0.08796443994455391,2.1567392766993176,2.35579417192887,3.813964361958671,4.070388335489481,3.8699627448562928,0.6744891746762216,3.5798967090558866,3.921187889783201,-0.052621725264436696,0.035950049887067057,0.8648071243115103,3.7785783805396354,1.1101677933259726,-0.2561174550630637,-0.292493973296122,0.0060604062534854045,-0.43714163863451994,-0.6713356880335205,3.8211225624908622,-0.05818595544962928,3.8786682843143994,-0.6076235335304198,3.3252065819738847,2.1728197146033095,-0.798138096410994,3.8097962638778715,-0.36088419919887377,3.1353897334098146,2.078119965790731,3.331071438160824,3.4771106033401598,2.744836688591365,1.1657957176827058,3.882802359729296,3.83922829053658,-0.2975205571504842,3.5651317622363603,0.24012060626219484,3.5724569108366464,3.7781511720390775,3.780825798743468,-0.6404824699445569,0.45812697460902263,-0.4022710405293688,2.602457967372225,3.9085091378121355,-0.9940681985404769
SIDM01019,3.8142023744477282,3.3751580889156036,0.19918001760553358,-0.8417420216108521,2.2301991296919783,0.5477906669030435,3.7063312149746057,2.694863636045641,1.6847619057677952,3.9672028614272397,3.8198738420764378,2.032095590146653,0.6771708355674595,0.279064791922245,1.543252691111638,2.658345713880778,3.5130799702716713,3.8973002940545314,3.847270567807416,1.0752949298724854,3.5539111265636394,4.060427894677427,-0.10302783815937734,0.6617641500351175,0.42680784031350266,3.5704164986096765,1.3344934985405847,-0.389299717495847,-0.38670717511272773,-0.15316163433970667,-0.11175102114520422,0.04509181728513561,3.787271260672271,-0.6681007707550785,3.7667671870136576,-0.40326397150719334,3.0470365536143804,2.2046573926464728,-0.7300756572912518,3.857981326590329,0.18291248766622437,2.7932696415667477,1.6994141814622552,2.8264676779052857,3.208658164102546,2.318675662861643,1.4319853751939886,3.8066683885541917,3.7423287404659162,-0.2005116248354125,3.570809245410398,0.9192844616398875,3.5126533448669157,3.5194586236399528,3.678204886151561,-0.22067815790027354,0.3501592569640525,-0.33051708754265485,2.6784461711463337,3.7381114941435376,-0.9429514723581404
SIDM01114,3.9235030913878894,3.0751346553700127,-0.34243810998032576,-0.8533574694257386,1.5669314249401494,0.2784099692809432,3.347689803674784,2.3609329086017445,0.9580356230535592,3.6517387102576677,3.4728499535697503,2.5616412838797924,0.06169792571808701,-0.2610032141624354,1.2741355467496316,2.064778930272932,3.1192397972656396,3.856650187368459,3.6048966434157204,0.5541776589973656,3.3156433809958616,3.7188480924805027,-0.2813349130180949,-0.36399039922679793,0.22057431120712012,3.5270619073198555,0.5719263793994529,-0.294501039358953,-0.505596793937106,-0.6682477240122828,-0.7758770813554258,3.1992986722597907,3.395876087649732,-0.4312041444811359,3.350311132181779,-0.7685067888790404,2.2352046041007836,1.801067414922168,-0.5684084236911192,3.5962258041404596,-0.5918322996589672,3.232554253253013,1.9719953020829566,2.742733560470478,3.0472717443210247,2.3707873055828887,0.6633413755660322,3.562975024953173,3.6312465101168834,-0.3889765622580043,3.0159673731463212,0.7052525665339049,3.1071483603710917,3.468649719297275,3.480438907266427,-0.5919926155602738,-0.39996067937638036,-0.43307961770766806,2.5560498078348344,3.7222861629465394,-0.9259074130054061
SIDM00584,3.838624476299567,2.909894090790774,-0.4579179932201725,-0.8926454950505601,1.1376696044969292,-0.12155405692599637,3.369353251760921,2.0989115011540105,0.8292072431304246,3.4781621468371737,3.3370730271815323,2.2920937116396103,0.01610264256158829,-0.32166904853023986,1.0669464981713213,1.6681129800988566,2.821256622468217,3.5418304860797005,3.4593140104170486,0.28312246315204276,3.003799970761346,3.7204876877782955,-0.35466700809167273,-0.6802982615519766,0.21533383780440601,3.4813602485821655,0.46079287052017637,-0.5221120059102413,-0.5080080795650225,-0.6895222425045202,-0.7366434296412463,-0.5183096440323355,3.152947094279884,-0.6966241529395983,3.3719345905875886,-0.8702840684871708,2.5266613271465173,1.7379984105564492,-0.8262033731475659,3.519812804689249,-0.2620099227079047,3.04710818855164,2.3902242117398025,2.3388385363577733,2.8182248173218487,1.6814882545317895,0.717574459682253,3.560463890662905,3.256342782440628,-0.4817689424112221,2.799856210021477,0.27894293306017137,2.7594674099634413,3.2310730605369993,3.295443105280092,-0.8108842855641389,-0.20731797647318556,-0.42884306747056644,1.8368516238719024,3.640580458376707,-0.8265856113124396
SIDM00043,3.9950232711052345,3.033957985590353,-0.16482225942555367,0.35078026233341586,1.280175515094709,0.47750913972956593,3.873178821958394,2.37702364982798,0.5451192965703107,3.6449865424773122,3.6986738485255417,2.466389115327716,-0.21594754697496546,0.07952972246701207,1.0950839214423227,2.0680317038780576,3.0450946785072195,3.825244086585521,3.7637488671355417,0.6701545451318522,3.3716629417188955,3.768921814488293,-0.23099830828961201,-0.6212806512245568,0.027595549986800878,3.5549790650512705,0.6584526591766723,-0.38242194634200105,-0.45991140078630754,-0.07766604365185292,-0.5634650988005551,3.3427514246292187,3.4875800638580037,-0.7273153044610902,3.6221130042361662,-0.6546644311357368,2.486252049865139,1.9662633441015538,-0.9345590550140886,3.6838482190778636,-0.4781864119993024,3.005237215957845,1.5605565986105985,2.4343621413229943,3.1764564235256847,1.6249676084323856,1.0914826907769426,3.6719705427789204,3.7180476785694525,-0.3315843326058099,3.237892112270521,0.5022677621341238,3.3692740523718583,3.5226684705744584,3.679950182186378,-0.16449374516263468,-0.2811459573571931,-0.3891484844167487,2.4612030588570657,3.6342168005554756,-0.9092233370436855
SIDM00498,4.007042353219404,3.1302300119248554,-0.12935485449332904,-0.809234648480917,1.8583083862814065,0.45428563266476474,3.696571945232091,2.719649186833456,0.6459121423968911,3.811618954001673,3.771064362245052,2.4519521102884765,0.15860064776501018,0.4980990565141557,1.4982149332738146,2.318164442568688,3.535950464778345,3.860512540738767,3.7319942206024788,0.663487050877676,3.4138369252966605,3.909326547688354,-0.15021653989689263,-0.5207716137178683,0.5619189533963722,3.6217110579913285,0.8047968374509622,-0.2989761742833697,-0.4253269443941302,-0.062227019633407654,-0.3873372344544144,-0.6822058381560094,3.6347477360067537,0.5934258138317331,3.8176347049249566,-0.5389760930904268,3.1922362785490175,2.0566305089407253,-0.8046535131504362,3.647801842335776,-0.2545246898890155,3.21899829656271,1.4261032780535678,3.0339907180908576,3.35067958165293,2.143278871690595,1.8241176460292563,3.7628798839547457,3.7059871314514954,-0.17929122796676972,3.49022133173754,-0.03772824149759823,3.3647566644782887,3.6893626312259067,3.5531170269291383,-0.4202014912705797,0.240184871382098,-0.17821606742578797,2.827866475345787,3.877908894370201,-0.7666637924479935
SIDM00406,4.000810765546764,3.183576075026614,-0.05335626901910166,-0.7426258948907792,1.3756496076551947,0.6430914615893826,3.61249587376094,2.5448468952414167,1.265998633480279,3.7989737974959774,3.597483200554732,2.8061205276991523,0.27678479223587404,0.2506424899680181,1.367100035040206,2.247300671672946,3.6082712515330075,3.806585772108846,3.8352593990446397,0.9613274468959935,3.3720631712992795,3.907000998221064,-0.08068789523164399,-0.01576982838323456,0.23638614871729197,3.4892444457983633,1.4689219064722876,-0.33737364799970004,-0.3092137741793146,-0.01890516243532926,-0.2878087342276749,-0.7021210387804034,3.6749726017706204,-0.2936572211985578,3.720945544358951,-0.4691581652738668,2.144206205411866,2.0135817694725384,-0.839809501690445,3.819832428487686,0.27442130015126587,3.328259812688609,1.8660346771101008,2.7678448107607974,3.215297557138146,2.489650841288505,1.0285272987136198,3.6810551081139526,3.698768008426158,-0.05367442859182052,3.4416651910559724,1.0456282526075,3.2315761236344502,3.6822265611460554,3.6808341480641045,-0.008004397778618402,0.2515431202363369,-0.3771191619867728,2.7403577604310376,3.7509334943919974,-0.874722354909354
SIDM00193,3.896600652616265,2.9112533646719525,-0.2566239659972328,-0.9241389391973651,1.2452182107972067,0.5170665833789226,3.395111131622024,2.47021380778154,1.806717848242113,3.593867283645803,3.5703102033596856,2.809799184208554,0.46899132446164093,-0.11439879798520211,1.1726980104373501,2.202849295527319,3.507460915889775,3.6441154166873244,3.6847385077954904,0.6943189670205271,3.3080571007839046,3.6371923141003455,-0.2284918520007637,0.021571347301395892,0.20942051600736042,3.4029144258763435,1.2821038333731378,-0.47890426958199134,-0.42737186920206227,-0.10718715227578482,-0.722239345793947,-0.6105719937073664,3.5093709429129163,-0.7486750006493278,3.40319220430308,-0.6968744657974065,2.659659017729534,1.8567309554694935,-0.8415409004073575,3.498282181617977,-0.15553505041407414,2.7344751934478455,1.8349608087455411,2.4565406229608695,3.1701910334817405,2.5037648071018768,0.7886000628578796,3.6036177391594437,3.6331786984164935,-0.35236028484341037,3.0714636942431683,1.1186986275415183,3.2201546230145226,3.602318038991679,3.365074503307413,-0.2052393694574804,0.0027583616113490196,-0.34513915245839405,2.2569918099937896,3.802725272219731,-0.9668802767663742
SIDM00045,3.982724982070905,3.146825278597957,-0.22149604698592512,-0.7231031599492134,1.9262660999233543,0.6597759244146776,3.6109824611008747,2.5106124645262504,1.2843573966440356,3.7741873790301144,3.779113764497686,2.823947318896947,0.1400623638927153,0.3100742443916247,1.472380189027703,2.1502116562085027,3.4327869066292362,3.9254859170438654,3.67601892945327,0.3443633107838931,3.584066404575003,3.8038353278791464,-0.2040766966085521,-0.7743753537425996,0.28312806665230655,3.5348851961505967,0.9009436917858274,-0.5413329690561938,-0.33277399336804653,0.1570294642142817,-0.4217959017907916,-1.0349849661098312,3.633238591735591,-0.6266929429710199,3.3967321568560336,-0.7118127465538311,3.2860773587132526,2.1475091088684306,-0.947271483713959,3.7578554590542237,-0.1640218199236027,3.200059205227631,1.8261679629440692,2.893325002176259,3.6554531903089424,1.8764137451895577,1.1304529732255317,3.6703841254733356,3.811516322014735,-0.19311007856102153,3.4626991633886557,0.14830880495793897,3.1919995016032274,3.7394921348776213,3.6977439171763735,-0.4237380742157876,-0.09274303856018813,-0.408294899048653,3.049593318425279,3.8034157485027604,-0.7874369876524336
SIDM00655,3.8954459160051784,3.379911745695476,-0.1444976853241937,-0.3999763763697528,1.9083360244982592,0.5221807979049965,3.803061927460601,2.5485244207224014,0.8038559717838653,3.754043230535132,3.7450676272692,1.642633908860105,0.22182470535439808,0.029839504510929826,1.5129811070327939,2.3977708210972115,3.346636045253886,3.85426031005935,3.836572486749788,0.6052663037102336,3.57303100413842,3.785173500468943,-0.2078617248552325,-0.451282384305363,0.8666112636924767,3.4426886092357556,0.8110169920142889,-0.41512519707877205,-0.42744083097046054,-0.16957363112036522,-0.4476691909113104,-0.6658652545729246,3.539479932743044,-0.5882984421817009,3.6460667861418345,-0.621351635040936,3.3033854983952198,1.933780197096701,-0.813470702631057,3.700440171803605,-0.2705633927054939,2.697788258388917,1.5455031275969864,3.0113732516803062,3.034920767178715,1.7897359123351413,0.8090707462427168,3.912004040844381,3.7737263064367177,-0.30138261439344943,3.438870070341819,0.6090912656036527,3.406080743239751,3.583664584197771,3.771448001546768,-0.546471827860043,-0.3633731377629972,-0.30194165722545724,2.680036307068338,3.81320689657334,-0.8803510426231782
SIDM00214,3.924206929207011,3.1089118273716028,-0.1944120351095994,-0.8054553404667708,1.7079181900122944,0.42250166762166563,3.3443717688723114,2.5838143477984508,2.0723391518752035,3.626785780819525,3.699774778441297,2.59549133520252,0.3945867311499929,-0.023476801407810215,1.2648062181331774,1.9527484916181006,3.4324794906839275,3.6832998136671455,3.675947646627102,0.5505390384753146,3.3443268615654844,3.777170073415049,-0.252497084913437,-0.6991861931641972,0.32599029664979734,3.4707853154824906,1.09309019802393,-0.4737301523216163,-0.23151548459465832,-0.10963592011118037,-0.532405767493769,3.316765940120905,3.547728213694643,-0.26666263401742296,3.7079976449450083,-0.6030077065751048,2.6427723366456783,1.9497504068465004,-0.777098361795894,3.4183459426858223,0.1082908254950523,3.384002503790358,2.065171583531693,2.699100154286155,3.057815788635251,2.3771043320507483,1.0056847013987604,3.6365609829653316,3.778046312720068,-0.3296802845850946,3.265943549326872,0.287895020721751,3.2648159788297284,3.567197570636544,3.613870130011439,-0.5907762999758022,-0.11351198998063607,-0.3660060749011173,2.5127680622555753,3.6959958333425327,-0.7804206414757893
SIDM01007,4.019845997738536,3.0667942474215164,-0.15083485125538434,-0.8440205195703273,1.9001897109167047,0.3362803723771198,3.6757233159758904,2.588655926986856,0.4834118108305462,3.8171107518856653,3.888285162869617,2.755311830500213,0.19831539038391294,0.03542964848307452,1.542844336766973,2.6809250885735905,3.409283489673022,3.9745842205465913,3.84646484441041,0.7064873851513204,3.404181019237668,3.882113834880242,0.022784625871918304,0.8978314216513781,0.7158084465069698,3.6515150511088783,1.1978615976291331,0.11752350592234989,-0.3894703361913902,-0.30651412999086125,-0.6402565634789734,2.9831605263515404,3.7081989536187674,-0.6635410842304265,3.6650205550747272,-0.41985363449107055,2.820844783935729,2.222753608306492,-0.7212127158976768,3.8933130341990996,-0.12970718340826032,2.7142057118716942,1.605801146233812,2.822374604994763,3.4431488053018895,2.219289927782631,1.4816853993799701,3.744090457001847,3.605196472505081,-0.12444970638414428,3.383314066020598,1.1733617772933287,3.5737863657247995,3.653970433286002,3.6200350812541537,-0.29670032846283634,0.4007465595303313,-0.16593201759513307,2.75626399872736,3.9048886345186697,-0.42349758282227595
SIDM00262,3.959235814556654,2.9400115680909913,-0.2606224660768433,-0.903196764374281,1.665489987228395,0.3558586013606166,3.731594888558942,2.3914996730064684,1.1944450766017667,3.6818567909567763,3.757374921596693,2.2834989560529793,0.32408990522739833,-0.1038153415985943,1.4806250921049318,2.3937780845912737,3.463264074245469,4.084884747316428,3.678019452212672,0.7846766833635878,3.358522284505631,3.812336189745997,-0.3787094731853735,-0.783299672761591,0.386008391957017,3.305304735907023,0.98757435674378,-0.4002659092635983,-0.44990306319332607,-0.2892887388936478,-0.6197784137507395,2.7512757153301184,3.3665586307305833,-0.7931634026766441,3.4160225952863272,-0.6163293824233606,2.6228995920787055,2.0554000944171134,-0.8579473433542345,3.637750088855357,-0.26389497483218716,2.4523737386007456,1.6679174550193305,2.921597149673585,3.366119924869172,2.589398251350564,1.1414264218273433,3.7702295550796885,3.4306265020602313,-0.3322280364322059,3.2202699923579736,1.2047357102153387,3.2168973195990067,3.1108498441143295,3.5827981502938986,-0.7234462502242327,0.11391626264832863,-0.31483193022625283,2.2489190349189876,3.541197234288886,-0.8094355538913752
SIDM00591,4.181795975436431,2.630985236632783,-0.2512466827803841,-0.8682957754246409,1.3776098013838407,0.22750524938734568,3.4904066663249247,2.417122585563829,0.9211603793768001,3.6758208417756415,3.733510800860382,2.671006300355564,0.1989951633141718,0.007638511118266221,1.6823648810417697,2.179789386423203,3.3066205693162645,3.78556369377377,3.8593626210046974,0.8892924194863594,3.1911241629130203,3.8277166380754735,-0.3020316860801172,0.05847884874747029,0.0842505088466454,3.5458726635766733,0.8412323709249185,-0.27466621236250743,-0.44672627574652257,-0.5647450593678615,-0.6884369596281532,3.6273190864267546,3.437696272099943,-0.429674576582697,3.562277979992184,-0.5898561994529773,2.6305381291484955,1.9339466104748282,-0.7699242915565897,3.464889140697072,-0.27636191166607477,2.1179702444702957,1.9710430721253094,2.347664080917871,3.0296301794533305,1.9568687036524592,0.9327032459615364,3.653753013149502,3.8132985928736653,-0.37781773692092624,3.0749072522405934,0.6066130449421303,3.243493818841287,3.4849522197360816,3.4647528580108267,-0.37711175586757917,-0.036240639218357955,-0.13990278269532477,2.2442920873383883,3.6551810345063727,-0.6423280762361756
SIDM01197,4.027175307124693,3.069496077345561,-0.11298503816381034,-0.7003891980612956,1.5514871182107217,0.45280036216571745,3.6196168454750874,2.5681792984452,0.36843193233784804,3.848890355234401,3.7546480822311774,2.4869714833586185,-0.14506533968977164,-0.22952096481532494,1.3526849057095909,2.320434374271587,3.6283548573514444,3.9072888156882737,3.7969728173530513,0.5508777576204656,3.320460367358917,4.002454310013661,-0.15148261829753384,-0.554998619444915,0.2046546502906764,3.6728957763095034,1.1761923775874206,-0.4220653531710441,-0.5077053428874991,-0.17184850818424843,-0.6405865843853314,-0.7918522249139089,3.593476924547341,-0.7040719099941558,3.9179687734980306,-0.6368094087976132,2.908880153509791,2.195668230469707,-0.6313544920166551,3.734879651697188,-0.1466234084878611,3.0876385826338555,1.746251791173721,2.9212834961291656,2.973736982082911,2.18875195081009,1.2394346121158684,3.782887449295384,3.8377390844295305,-0.363843748109522,3.3166843077686132,0.5814567526686211,3.370509634541091,3.5875117908834286,3.5421340323834385,-0.6804139714373388,-0.000676839504201498,-0.386874055396333,2.5198031862304298,3.6774589895351175,-0.4764170336316297
SIDM00905,3.820814772974257,2.9160479922967757,-0.3103120665749324,-0.6909990369109358,1.3265766371452319,0.2468396236179743,3.38572762779556,2.3549055583884835,1.0495854875395645,3.7320864266084093,3.6861356571414583,2.6430346037302317,-0.020539493739150472,-0.18111470964613352,1.451591764553409,2.383535396739789,3.2003665784503665,3.697882665021765,3.638574608466102,0.8885174928117109,3.20608064834772,3.8605831177135177,-0.21940952406292785,-0.8721495958658361,0.22637903934137155,3.420616789727075,0.5287835662014786,-0.43409753843358095,-0.4661461583728323,-0.281273635401831,-0.4768923211519828,-0.6155098311601939,3.538536074220542,-0.7637738149622083,3.430825852078047,-0.7171558542286633,2.526237750477905,2.0698593982868045,-0.9122236162605386,3.530149414524993,-0.1218960154931282,2.93705728004017,1.6541649536382443,2.397438361897969,3.3086946317689154,2.2504785771943845,0.8567976529003654,3.6568265787568994,3.5149484807365967,-0.4487191005580703,3.20984147556505,0.29353184244719405,3.292879348126446,3.3624667864135156,3.4677044285779006,-0.24139441374624038,-0.3446222488123515,-0.31188265861334863,2.2497332505416487,3.376732419430182,-0.8717698686546016
SIDM00180,3.8830461325899237,2.914179268922722,-0.331553113503684,-0.9049894440914537,1.5146199858163616,0.23711729080699054,3.57497489549363,2.263824555342813,0.9919223312078599,3.7609841404077176,3.7642381748742584,2.57609587386492,0.4842201068669039,-0.08140867876966541,1.1831668316536676,2.3820116461500453,2.9340960295929155,3.7694138380190174,3.6206690928265908,0.4077877373345146,3.2937663848110357,3.6528646990055327,-0.10789657433234755,-0.8080089028271564,0.09029288342610421,3.366510485726444,0.6926909963010062,-0.4003035801099676,-0.4259428678213447,-0.2503516996999236,-0.5790684621496714,-0.5188032116727643,3.464015813262155,-0.39511457258435306,3.345734760004795,-0.7432997683596512,2.4385920645413446,2.0761495651845765,-0.8351061936324068,3.5789440505427383,-0.21165589812361948,3.2622129398202633,1.365769835637556,2.4597977457697944,3.3263153327297394,2.8354913476294747,0.7385077593993064,3.425390364445933,3.4970350125937593,-0.43208236043631565,3.318006889311686,0.6664539656542793,3.3363936597725545,3.340513989542083,3.4681520667294885,-0.6187523416683045,-0.36865434278182896,-0.2876010702987505,2.547023895454661,3.682176577381289,-0.8405275951770028
SIDM00323,3.949742362932056,3.1965599400165594,-0.3117449440292572,-0.7401560023294083,1.7027289655275502,0.6427409897521326,3.6659877827804532,2.580026496527337,1.169197666734503,3.8147638506487724,3.588338325114161,2.662627120002102,0.21765443706795787,-0.26945417731953103,1.283408380028054,2.5755139898389423,3.493175077030644,3.8468982887866097,3.756811534602551,0.793711427069638,3.528616746338636,3.8255453358804936,-0.018703355037846137,0.08186015945691016,1.0868906742677291,3.469575478829914,1.207602934738332,-0.3683430793733817,-0.44816747211738894,-0.23236369056427464,-0.2680390578065554,-0.6066312611848854,3.701999291159469,-0.704110250148444,3.6704138657090497,-0.5008477666254131,3.0561286077373615,2.1128423133646828,-0.8689988724677675,3.8122842991995087,0.06158998872382523,2.869647543834912,1.7750825838230417,2.959116600626936,2.9684553089521075,2.214230502848413,0.8846690547386474,3.686224317904852,3.705594792650302,0.009830492020066866,3.313013269713356,0.8810778278973335,3.459506495599993,3.6138955333607004,3.7645529900427883,-0.09542338550899215,0.5488562188859323,-0.27621926696798116,2.902727215841425,3.7724642861462496,-0.7643070899047961
SIDM00113,3.868520591833308,3.104077466397477,-0.3327577941039761,-0.8624714724324277,1.4816799137441794,0.07864177833969964,3.5276926553306076,2.4071006089158056,1.0858795735788849,3.4795759491933222,3.639765494324169,2.3668913027853615,0.3061899041851643,0.061367798907154214,1.3555657039072144,2.7373514022726955,3.1959176042469335,3.636748150271552,3.5520476686222486,0.5223731246889807,3.4093963939306393,3.6867178869152126,-0.25128824371836034,-0.8737530650076156,0.5145344044898174,3.4119281261991508,1.0913193827356575,-0.24500443773272584,-0.5121584223494235,-0.35404874374722595,-0.5392628072323818,2.8406026954342014,3.4096364280335165,-0.4352152359678837,3.422950546423638,-0.6219078463276854,2.29521412738806,1.9076902324142548,-0.7164977821622928,3.649498103664824,-0.15764593143383213,2.9868174379733694,1.849057493862113,2.5773287457450476,2.9033870944276976,2.060004801589255,0.7968338839789847,3.4836981086191066,3.6485587144251053,-0.37541183770830844,2.9889256929479124,0.9148041772311528,2.8559009408300406,3.415325515666519,3.464798245042877,-0.3299940914257461,-0.20334534714545327,-0.362963808761261,2.3123339582227755,3.616412953677918,-0.886414321162647
SIDM00551,4.012524945907196,3.0109400714676484,-0.3637750521629803,-0.5776188021007422,1.5361396232712419,0.38382786063240304,3.6340012986076453,2.442877583856952,1.038046820741298,3.6829219368363093,3.755424798004503,2.7036603427451924,0.7248188487627383,0.02606525984563189,1.6231931018293861,2.5082892019759133,3.330634015686625,3.897243283629461,3.503586529190542,0.8205989121454638,3.4296511704639117,3.6757669513910716,-0.11837625162997292,-0.7703087111806936,0.17375235217194399,3.4398986188363074,0.7429945873292966,-0.5363850027116547,-0.45640159125306246,-0.32842113244550963,-0.48831880745448153,-0.8350364003091223,3.6615598160770744,-0.48244361558330934,3.2518769431020615,-0.7598652663697424,2.6537239986151353,1.9868134358860206,-0.7616400181060772,3.427989728370121,-0.37128950631254154,2.4628021242551243,2.1985935694430196,2.6389000972070313,3.07092206761588,2.5447571208079354,0.9458320364095087,3.6108673524407986,3.54803248063982,-0.4563735321799597,3.3333606000437603,0.9658160899967992,3.3007679893032726,3.5999995697398277,3.717598970179766,-0.36475031203878105,-0.33801988994194637,-0.42773592560284024,2.5818826656645557,3.6239160430302917,-0.959521343137366
SIDM00958,3.944163224764434,2.8430094377487523,-0.22099132956363457,-0.921008588429349,2.1224194781676586,0.5793483322503574,3.564428880530115,2.6371054384496224,0.8746857851480373,3.8013025165437457,3.8094297250739144,2.6901582023811748,0.036219649535021374,0.34390141582760037,1.8024155397788333,2.4537628141001013,3.6218071162345207,3.9779045982226897,3.810122059849973,0.6862626116539053,3.386416017756983,3.929847092086075,-0.08553969354171329,-0.6478863302106057,0.33222969474550496,3.483337112348236,0.8560226601118357,-0.4368235238939024,-0.5562014455088647,-0.5356606968698409,-0.260144963822326,-0.7316938446884221,3.5899954097950735,-0.11458808551180256,3.7586332615696914,-0.5482305574583681,3.120062696759969,2.1089691544694604,-0.6846358544051329,3.746616197820119,0.4358012024350602,3.202031605499823,1.5136140666079383,3.0248887964212017,3.3101100361509115,1.685886499733095,1.0850129591016198,3.786206693956371,3.6350954430674394,-0.03984703058862179,3.5410168879526625,0.20324322169884684,3.297157825082892,3.5782946504160185,3.760226521586051,-0.07617418551207118,-0.023667862625819894,-0.21535676916694632,2.7245485842038852,3.7952749060824953,-0.8701534632483509
SIDM00659,3.88544604056508,2.8224144299842155,-0.5319295875735931,-0.8673347092546182,1.0921815312492318,0.10828378563674304,3.373199813448608,2.2689521336627836,1.2642116404177197,3.4832539395589928,3.5637969802722638,2.5042912322796473,0.15974356730646558,-0.07998218572003399,0.9541936532324815,2.0261087348772917,2.945998243368687,3.5938504408535703,3.5751203722648563,0.6609929535361294,3.0036654241484175,3.987091648904487,-0.257429016954172,-0.7219340538519344,0.22933899008855482,3.2829104442788237,0.7181350764231164,-0.6346437352429155,-0.4311548573682822,-0.47912001512393493,-0.5951191256574015,2.874322713392036,3.3332912260084555,-0.7347421387890906,3.422809538248969,-0.7810457584173663,2.2969013481875633,1.9238226515715762,-0.88239130264115,3.5314254488297383,-0.2089882918118514,3.143407078030489,1.612000220648329,2.3540902833664767,2.6958689441956163,2.0268316714514913,1.1109853248109665,3.497592585591366,3.5503992378120652,-0.48009422152289605,2.9670538641213824,0.6801072201318148,3.179783805538047,3.181351240525937,3.4847286446839725,-0.5556001492995012,-0.17874235992705081,-0.4084097406291078,1.9071055362953924,3.3754826949409917,-0.9511262850531128
SIDM01168,3.9771505755941883,2.9377537469460884,-0.2803686956920814,-0.8518810971655002,1.5727295872136897,0.3813594789372238,3.507616351859631,2.5093065285908964,0.8570112033279277,3.7325839233723785,3.495924372835601,2.2630019747948134,0.13149695058346086,0.1612719757623427,1.2999325424497945,2.196010175138683,3.4320039971536,3.763901489717022,3.643774938917568,0.7219252817522943,3.1955575583778804,3.7744667405777004,-0.19525415705756247,-0.1737926667556931,0.30296096589773075,3.3769821941935922,0.9040842498082001,-0.4076241631400952,-0.3702054322360093,-0.41925189393186596,-0.3765286856148918,-0.971554192152775,3.485980830451918,-0.10010265507655984,3.7853416571107745,-0.690536979389837,2.7033773860446457,2.0641781188965656,-0.7435811492955597,3.333880397272564,-0.04727026799740568,2.7117251524602586,1.58332715845499,2.852489581082884,3.2177578634458843,2.006658665592891,0.7753432488596236,3.5095396513373767,3.5884347096013025,-0.33604885932300904,3.349102779400814,0.8017596839075466,3.374549721031568,3.3136764670948335,3.589717253614272,-0.430677709248213,0.03776173301533702,-0.430932873651269,2.572532353933547,3.7000198242364495,-0.8129410391449922
SIDM00968,3.9324616746240535,3.131215097742454,-0.24523016041091814,-0.8810379355482797,1.405785143760188,0.3528682914118441,3.593411693544217,2.565380692003231,1.340983039805545,3.543469067424896,3.6828633774388178,2.6661868823848747,0.5225741270196885,0.05084727006771047,1.2488559289875039,2.3539812860217473,3.4247429880039144,3.799463435398842,3.6423027998967976,0.6556863953381377,3.3611494084605926,3.8858216351690613,-0.22935919623728204,0.17880566990259508,0.10198182980763193,3.5176151287175172,0.8517106438737994,-0.35060657800164685,-0.3437214950859297,-0.5340081038850211,-0.5793812887308658,-0.48487994170372956,3.4908470380851124,-0.4320279490153636,3.5453385134717323,-0.6143348218965453,2.532919679496495,1.9137379616207504,-0.8087691471470416,3.601205505330055,-0.03551385092691904,3.5235450763296936,1.9880477275427835,2.9515602804851575,3.1324105396367887,1.8203615127527424,0.8383908967444459,3.564469443821265,3.7097561874726974,-0.3070116789859893,3.4357963221920524,0.8741803169916526,3.3904002940252336,3.517097853242385,3.6603271691773296,-0.40595364938488476,-0.344770436173557,-0.3635822391106364,2.1528386174307617,3.724989913938848,-0.9229448576171332
