,METTL6,AHCY,SEPHS1,SEPHS2,METTL2B,HEMK1,GGT6,LCMT2,PAPSS1,PAPSS2,AHCYL1,GGT7,GGT5,MAT2B,MAT1A,LCMT1,CBS,AHCYL2,CTH,MAT2A
SIDM00679,0.5021017012884966,2.266913367097035,1.075587323593324,1.3816848382269122,0.2241819776019152,-0.29228086081119176,-0.41449531965212305,0.3693789710857515,0.28871368737349684,-0.11509116952988699,1.7160996603495784,-0.7408679662427137,-0.7772340181502269,1.8622200679974392,-0.6680292795507575,1.1074091401534678,0.5895419660931105,-0.17736450292920453,-0.37830708901312243,1.5277967248340418
SIDM01146,0.9364075943475739,2.2442363229060667,1.3231463643158445,2.416133646288841,0.8509994540091401,0.24600086579257868,-0.7656761309178097,0.8155428265889388,1.3404093540225284,-0.7075840649695798,1.364910029180447,-0.0969076855308565,-0.6657470787777786,1.3486858612550323,-0.7381645130105171,1.1387433509759946,-0.8773904680823623,1.6281253487673566,0.20116509334940377,1.6932239002860419
SIDM00156,0.5845713065856566,2.148661182734639,2.1269190088622842,1.9683089467347081,0.8338209765741126,-0.36444117767126183,-0.7539983553638071,0.6597637053308051,1.6894679787471332,-0.6048832271556023,0.7715009726868081,-0.5939113335815938,-0.748761508927029,1.4125692324150518,-0.7732970014504665,1.6472682172278572,1.482129513594269,-0.22744407730122293,-0.22396558680222076,1.1439626117772048
SIDM00420,0.41149817328444044,1.908713295146002,1.2474078149705994,1.3081709899018017,0.6378004265476108,0.2864479913829606,-0.7764353223514392,0.39591615403266106,1.2932176679113052,1.5181878945330338,2.015640053741127,-0.25969677513778383,-0.7598939972200397,1.6025567733129518,-0.8736261477630322,1.454165605463546,-0.25220960188476377,-0.30433523826154374,0.2346823611163049,0.8546486550697492
SIDM01145,0.15213899938763012,1.8224222892440824,1.657773416355168,2.1443426020111405,0.7312256054169778,-0.2158845004536333,-0.5593532697128989,0.49578306674473166,1.0914408629868864,1.154063461222215,1.382312519027872,-0.661605477905636,-0.7713244041490547,0.943816226568597,-0.808498408791193,1.2086240299957418,0.19051928046311878,-0.10455684152189365,1.3241840546417352,0.995036445579657
SIDM00256,0.6410834973315199,2.0548286679730166,1.992777908214657,1.6075830359569658,0.9011776118763252,-0.5170389740124961,-0.7434533277988462,0.5282645826204876,1.5280908644457114,-0.5367885641390777,1.5655652460335572,0.10618103513113461,-0.777291499159367,1.309084375208488,-0.7886936609619601,1.3892904764247325,1.3235279283129497,-0.5358663475179616,0.6621130499322289,1.1111248620924312
SIDM00444,0.7050201440352473,1.8955176909765656,1.5657616021149565,1.3641905789214501,0.38027687840174124,-0.19243826512188925,-0.7703856618082789,0.8170063978982823,1.410787686734954,-0.6702427038893956,1.2618751188122135,-0.6726386334682481,-0.8420306077809767,1.2483284227073035,-0.7957276437787045,1.3904572101190973,0.7767795784931584,-0.495434451646884,0.8287103007105541,0.792875895787708
SIDM00137,0.7142323885737499,1.7852184327683354,1.0791564058926573,1.4732307327955672,0.655575822298334,-0.3508135234067858,-0.7204444438313407,0.3707560870007979,1.1743485229517223,-0.0716096112190857,1.3858603248149772,-0.588546196240627,-0.8206274829353574,1.2154754662047271,-0.8836627582747699,1.6180670320636306,1.370108143707925,-0.2562031748359825,0.4411322851237891,1.4694345621878981
SIDM00569,0.8588181160988609,1.3916130019751323,1.588922339641976,1.5761452612003874,0.4745694203862333,-0.3465589585562983,-0.8156218233386849,0.6158380980303528,1.715996917428655,-0.10980865415832003,1.996253524314905,-0.3912543774747392,-0.7808935345230352,1.1383549324291722,-0.7779728798701963,1.8120471840670933,0.7342091936383842,-0.24764925686437445,1.3213054790425411,1.6738427017041433
SIDM00445,0.4519172238229477,1.9882036495434556,1.3878719500740946,1.2662282024291567,0.3335513802461104,-0.29958091609436627,-0.8314535866322375,0.28154381588693905,1.2907668287782708,1.4569063953867052,1.5404697728522692,-0.6055027533725124,-0.8722608626474536,1.2847052873801477,-0.8989843257900573,1.1487512646934108,0.4393210133282499,-0.4474195474364061,1.2031810789006063,1.474124844042572
SIDM00094,0.9331179223380015,1.592248185913201,1.3826469468871707,1.088093673400358,0.7256049168085746,-0.09462513199478435,-0.8569517353731241,0.45948101108810996,1.1852893736334855,1.704786700207334,1.2572204406173602,-0.7344294407035279,-0.8193521184966154,1.3869582404492875,-0.8769596159078901,1.4175914174527304,0.12737977701705985,-0.5966002673422887,-0.6953762418899763,1.2158919198019233
SIDM00576,0.3047371950743498,1.8242070490316045,1.6398713484120329,1.949661205241979,0.3081505750664728,-0.09552196919911703,-0.7653956779974516,0.5341877601017618,1.2167735525827208,-0.7210272447231412,1.2732576471723738,-0.7394753905224678,-0.5531167944526235,1.9309535652149956,-0.7093436301267242,1.1781693551352916,-0.8754410091811651,-0.4498630390149822,-0.8060229689432903,0.896672242316259
SIDM00257,0.7085942872272741,1.979562769323139,1.9407282245658475,1.2879262622356642,0.9318058150465784,-0.17824532464172582,-0.8500993564784464,0.40518383680695275,1.6599788272741633,-0.6688724280457865,1.5456377462982147,0.29969997502946066,-0.8118765288296905,1.3550112045071232,-0.7222418950074935,1.7421726120589096,1.4983583841271777,0.3512000452754475,1.0433277516355222,1.1125254805338514
SIDM00835,-0.08328658521324296,1.7412579985964927,0.7473031050615674,1.5921456495982782,0.5662022568276668,-0.12053861456716072,0.46820783604736593,-0.2574297687482147,1.175376547572088,0.7497989417273526,1.1449621845860627,-0.5949425781355512,-0.8959950854990615,1.662744250284833,-0.8431971035257335,1.724577912151437,-0.07784942292044524,0.8482751459820926,1.2854833772144314,1.112646883315229
SIDM00781,0.3663144196435195,1.5509886812057485,1.4187338679986485,1.7819767318739932,0.7831802576667168,-0.36403555127691883,-0.8379367264855266,0.43177296491488687,1.316216581047228,-0.08244352583646286,0.701211358077929,-0.8021086355953637,-0.8537940432903258,1.4758720396170215,-0.8205621285622702,1.1840428140995596,0.7040165895851284,1.1018106503417153,0.16512836366982805,0.7957434969962521
SIDM00700,0.8886011417999289,2.35362108001873,1.0181258309518306,1.901745723897065,0.7489653820105858,-0.17193558112123716,-0.7975902335322702,0.1922704017035825,1.06741686758847,0.4523772586328785,1.7537614645491393,-0.301092301115298,-0.8265641702018978,1.3453745924187983,-0.467644243202408,1.4474137837268881,1.157586482528189,-0.28345213624877347,1.281927596390817,1.6529901821423099
SIDM01126,0.42675424172582965,1.3633658690621306,2.0003600301968496,1.288990345147183,0.816694371474822,-0.32925268533211444,-0.6908109709051595,0.6566114337993055,1.0547291119063316,-0.6605050410133099,1.3376843245832757,-0.24764678521123057,-0.7978854394863102,1.0271424819851653,-0.8565477387304203,1.6550348373172357,0.40632821280217646,-0.43190853428226267,-0.7902953323912039,0.5940664089680547
SIDM00259,0.8646452633972753,1.683915360981659,1.9296271058696692,2.3965190399185246,0.63228011791927,-0.21445050387862527,-0.7757704486023245,1.2362431112231222,0.983413164864609,-0.6751292260960655,1.0159173561046275,-0.23070235932694527,-0.7683989296612647,1.1869453712046478,-0.8429421888465275,1.6242112709836856,1.4126732592604117,-0.5868580308472596,-0.11242612821652653,2.0215141373540426
SIDM00834,0.36244838741045293,2.2992921269563613,1.6795652106114638,1.6566250217931295,0.40980527647699944,0.3678078285102184,0.22903825614615284,0.3375924528182109,0.9982018954350906,1.3355006161589953,1.4548223893743089,-0.26837666896010454,-0.7930514876755455,1.5857417660568187,-0.8152589688339652,1.5757269339292106,-0.7778150983837362,0.09561573151164221,-0.0704659784209624,0.8325917129021303
SIDM00814,0.9095836342130434,2.189935083000333,1.096173131221719,2.103387811795269,0.9418717267572788,-0.25178050379116557,-0.7311603227886571,0.7888899339242741,1.3041172047748117,0.31842897201560294,1.4681701699214453,-0.26336104327094817,-0.6966780027957787,1.6046226268845556,-0.0226170072133384,1.7863469874448863,0.8417471930119683,-0.003522727612043032,0.21440883371441138,0.8325306962335196
SIDM00258,0.38408354858513233,1.9328599190784674,1.9421468280140126,1.207741638618156,0.6381062878880753,-0.34569800884353946,-0.7506752392696552,0.7871744414911146,1.6635550485449222,-0.6089883728556645,1.5478633291865618,0.023911859369873428,-0.7793173443473074,1.579087667236793,-0.5831892283259467,1.6574547087587366,1.8110815727317673,-0.21600530185627806,0.37382342205522534,1.036542016772303
SIDM00577,0.615098738596307,1.789279511746483,2.075542056458098,1.44065655201281,0.9912116827668365,-0.14492627824027227,-0.7148251201069614,0.732248691995443,1.7660117680093241,-0.3265239854574358,1.1734731415747042,-0.2545410913561314,-0.8041257132727924,1.4936454792482863,-0.8344240836665096,1.6060919075005575,1.2913606063279872,-0.3785967366009873,0.029496407732215922,0.9342103754700097
SIDM00384,0.6426770383048448,1.5413799999286586,1.178597826578145,1.8681603807453364,0.6627188069136221,-0.271058157255297,-0.8430085716937938,-0.001678227941125281,1.4225175478296228,-0.5507288510363624,1.727916351203778,-0.12857463802018132,-0.764989760802142,1.529801593806908,-0.46071797574226614,1.7452922746977937,-0.788630737194295,-0.0995441482031096,1.3904026838973629,0.4003057653880863
SIDM00837,0.147996259626615,1.8033735819851282,0.47934427767712706,1.5849061072655977,0.7524591426402071,-0.10957424952842508,-0.7829033431253224,-0.2906955304842278,1.7941627466675238,-0.4728241488746313,1.3662748696983766,-0.7590710426783217,-0.7264507682798822,1.2915540384314683,-0.7172951318659431,1.5373199851969863,-0.7969398832027847,0.375871094250996,0.8636821550773911,1.1946464315498497
SIDM01133,-0.028370275226568816,1.8134631137271078,1.8820432220761754,1.4586515166207525,0.7238620353969077,-0.46978290144465523,-0.8226676765961122,0.3765217439260917,1.2156840311627115,-0.5896412732059975,1.530274173716405,-0.2848451797096989,-0.8897246672294256,1.032467225820322,-0.8985819549657158,1.426659529577362,-0.2721525955525519,-0.44482597223396897,-0.6823456168865738,0.7144319723670186
SIDM00244,0.4084438455032194,1.9930563980574723,1.9417440169509785,1.2798722749180442,0.7541585365017158,-0.19039253372122653,-0.8035766717133022,0.4695150784811373,1.5212587262482582,1.0032847577109505,1.714918866733669,-0.5011913742394047,-0.8842245254283221,1.6835341895225318,-0.8209188351022425,1.5314130327892443,0.48978418991640943,-0.48326770005379716,-0.5288109322047091,0.9778387680910122
SIDM01161,0.5468617229446996,1.4764081427522107,1.101117241137347,1.787255288933598,0.5323148771324004,-0.06511604236545687,-0.8527247925387982,0.43409765714193455,1.8687163116398682,1.983332744282185,1.5747009280437205,-0.3492175372737668,-0.9083998358401635,1.727836593949474,-0.8566697902339219,1.2649050751999125,0.4317682052794405,-0.38490719210111934,-0.22627935538940291,0.8488836527639131
SIDM00579,0.8291721362053696,1.9728758672978361,1.625212895718398,1.250823581425587,1.2216006993911033,-0.20922450300511938,-0.7969168560527702,0.6837279976143606,2.0093708793228195,-0.6060531271395316,1.2172536546492512,-0.4497676839781572,-0.7364715785443285,0.981801562277548,-0.8115194648124454,1.5521352207375265,1.5033259152814944,0.013393387725064636,-0.08631023127140464,0.7745947156867006
SIDM00699,0.25354107114446994,1.5098394441052132,0.9722037814028225,1.435606369335589,1.0026059030338141,-0.4851002065241507,-0.7282965229676429,0.22664660559637664,1.5196217784327133,-0.5690999457446095,1.240363588659781,-0.1113374294888104,-0.7868724029240225,0.9688154968679824,-0.8450726960139748,1.699140795346671,1.1680596638164737,-0.253506038277142,-0.6119730378766872,0.8001050920221674
SIDM00721,0.32748353242070705,1.506024294486414,1.2760734579561894,1.8363908877868842,0.13824307891933968,-0.2710322320883797,-0.8221494229986109,0.35593869245790977,0.9740073461358832,-0.2593745156661762,1.5398412107495296,-0.2973922681667316,-0.805681821982147,0.47156655043899565,-0.8288967201171271,1.1267820445445158,-0.5955074940191384,-0.30500748944400374,-0.8758080181434053,0.02231413198367025
SIDM00082,1.037748811617718,1.9145522207735906,0.9186048712151726,1.7460140229043974,0.7501932359074402,-0.13865133524537804,-0.8335751964583045,0.41212757981463943,2.1281337045161166,-0.4988710679948447,1.6566495298026525,-0.5230099539171978,-0.7595213991514882,1.6962365764698435,-0.6069725758680987,1.4179816107709027,-0.5664686641987688,0.08431823785566063,0.3245705453624855,0.7177607309043498
SIDM00320,0.21075877893705658,2.229726992971998,1.3986324735805085,2.5568133789656007,0.9418270000998465,-0.6019985301870888,-0.7868652824891402,0.09174053998531986,1.005161504588653,-0.6195265420797873,1.2640537075323148,-0.3882632186227825,-0.8205288369324095,0.5490586360808103,-0.7889025940343807,1.443468567443018,1.4481483212442106,0.11318302578157188,0.18393344638547943,1.1042079050157956
SIDM00967,0.7966204081156351,1.5768518564569272,0.8477357509502595,1.5012627675443089,0.9191199063673481,-0.1409720068295246,-0.6363605862184571,0.1814788001881348,0.9102147929809209,0.8583882539899683,2.2550557017111292,-0.4351922894148772,-0.8016096967658825,1.1987514923110496,-0.8523998865386785,0.9294990199937798,0.40135754740052604,-0.4487053554279584,0.08696429790969323,0.8108578913556725
SIDM00508,-0.2956783451208604,1.4015769070211774,1.5113164411390245,1.6765422380696728,0.44733987628911653,-0.22986577111954212,-0.8039962129267048,0.9818230636166915,1.4430769281541498,-0.7804581798915019,1.3998229691136532,-0.44562623023581405,-0.8338143269435107,1.2017464187923534,-0.9486500144417196,1.426156576184475,-0.17506745080909214,-0.06933194687026678,-0.964267439915173,0.4736719801528747
SIDM00859,0.7195047400427333,1.450738639459428,0.7854322656139426,2.259013143569802,0.8428441577501984,-0.2524905752428503,-0.6297431699498928,0.6017298286801325,1.607548276469188,-0.6629555373252889,0.8625184689977633,-0.689424272148733,-0.7787291513463267,1.5882661522065589,-0.7207506397052582,1.304352080003885,-0.7330278474137245,-0.4062940868373066,0.4492537836536524,1.1579712748054038
SIDM00393,0.82636971590446,1.647973825684368,1.0517570401176866,1.5897718900031839,0.7511474214793081,-0.2757542057832829,-0.8235022291554784,0.22401045803289144,0.45556436553536184,0.9700017932780807,1.0077419718676752,-0.6190335322049177,-0.748467618730606,0.8797583834176133,-0.7821553578951682,1.095720008356501,-0.6951534895874201,-0.2420446296357882,1.6681530529265176,0.33855875471490277
SIDM01174,0.5404390366135403,1.9916626697254214,1.6390126505745735,1.3739374549415546,0.7353960880069597,-0.24032906114977556,-0.841608913633893,0.7294124220006862,1.1326221027384482,0.6697612849242953,1.2922275190970371,-0.11426276082204885,-0.7024712401870031,1.7484633947817254,-0.7899348405693779,1.505821572225907,0.23999497498455982,-0.09367941708291626,-0.493647421466739,0.4666305076230156
SIDM00530,0.6590706549832711,1.994495242009442,0.465200532494132,1.6282971484330053,0.8462792847852539,-0.2415451326558183,-0.7596511360612374,0.4258259269292677,1.0563647337748368,1.3610792388907624,1.2409511017404908,-0.19038934985866934,-0.7887325468826741,1.2883997260838358,-0.7195193034022189,1.1286699624161536,0.07259660555595074,-0.005610259414205326,1.3238095850510982,0.9311403911310667
SIDM01149,0.3907168413482716,2.097348294286459,1.498756646361153,1.391302034602201,0.96750620198531,-0.18660681206631943,-0.8025679962119703,0.46109280988695195,2.1850431614035832,0.3566316807794139,1.8211964737441038,-0.08002440589158259,-0.7146076479816236,1.0833864330820104,-0.7851707992657323,1.3260063507981865,1.6349222872342515,-0.390587546130333,0.6712898760811431,1.0440625018852612
SIDM00243,0.6028010682197819,2.1423569641529165,2.20179303870763,2.2075790248052702,0.8600096030107877,-0.4163468115306795,-0.8001611446301218,-0.11429294787006297,0.7598778282058029,0.6138915611278335,2.2939927588233067,-0.658227029054745,-0.8168724879513559,1.1499904216397048,-0.8388760033560664,1.9170665800957163,1.4747962160795047,0.9033710272325463,1.1696710563456783,0.6684936294515248
SIDM00176,0.5169727158120467,1.1173224547195417,1.2928861770060065,1.3625615852502817,0.5871974523621263,-0.05588231925461035,-0.7884921507174779,0.4839521465188339,1.4772014995404974,1.7976396619884545,1.0812695525970173,-0.7288364303236994,-0.7967096383162681,1.3531182663496588,-0.8720147285176729,1.0747393632640916,0.9064645216268494,-0.2083554177784401,-0.03737017472281632,0.5525941590266812
SIDM00422,0.7425120225815356,1.40807278935914,1.4657266631593018,1.6857177866718172,0.6088309580608792,-0.11668494737528791,-0.7802375883540865,0.574977060055895,2.1321458182978814,-0.7784942820610519,2.747701449921819,-0.8002169343571086,-0.6349290034827683,1.9798397271163741,-0.7910304378229414,1.4109135858268838,-0.7870608605053295,1.123424630075399,1.6925759185666627,0.7494018049149793
SIDM00532,0.7967088831677087,1.1086039291954584,1.049571756434591,1.3862703621609944,1.2343135644998517,0.2437358569560443,-0.8285736646376606,0.5165294870840333,1.077794573882963,1.3733408437349046,1.797093417754143,-0.4736924459320512,-0.7241256293269513,1.5016492951895972,-0.8329469086610002,1.230931764699189,0.5336114081250614,-0.27267957112074037,0.05000848533854805,0.49908501591551235
SIDM00077,0.5679945616000223,1.0240478038484262,0.7873937620213816,1.5067047990131976,0.3485322351802059,0.038652667865307175,-0.8403218343295159,0.15355066236342912,1.154806571828539,1.551326442008577,1.4603108361210595,-0.6369510724929388,-0.7845157983799347,1.7471284612421896,-0.7742042145806733,1.3863356973659955,0.5310228792372184,-0.498063708187122,-0.00720517107042491,0.8446293991257872
SIDM00561,0.37818557395993313,1.4705833153238106,1.2040410522093472,2.0125296576780363,0.8247200801834624,-0.5925184697533578,-0.6986984075275817,0.30027238140043055,1.5831279667899893,-0.7073811632957945,0.9170933050549143,-0.711171308704845,-0.7457513494982627,1.6072463266730275,-0.7615458608758983,1.4392300622536174,-0.6139773547080408,-0.09497815653739619,0.25975615127532853,0.7571470114810104
SIDM00407,0.8963686645200314,1.5232914810047127,1.1234834942074134,2.623605408846727,0.7851345846136536,-0.2198201175619644,-0.7537160544676148,0.7251381102574046,0.40231827466240694,-0.7555718685893963,0.7849497341288936,-0.7279836358521663,-0.728924636750104,1.5948227312366174,-0.782799497691893,1.0463834421981797,-0.13886539635490394,-0.45384731422550234,0.6324149079223889,0.8282204868930616
SIDM00631,0.885574353920809,0.8949941939751197,1.7480552735734016,1.5619946159879001,0.7479301981406874,-0.053079054681547826,-0.6475768259930317,0.8346381781930424,2.0855842914525797,-0.47787242266396807,1.360119099717901,-0.876697722805708,-0.6451198317079551,1.527538617903986,0.45456918609346647,1.0124241396339484,-0.15885627250458811,-0.13408110996552386,-0.8617934628248503,1.015125417536732
SIDM00324,0.6418266829846064,2.0204226443273776,2.260216984366578,1.3454312953273861,0.9764079399017375,-0.43057285231203934,-0.8050580527201002,0.46818698834779704,2.0004755990561534,-0.1690850577569205,1.7809028342627666,-0.01577642084558939,-0.7905171145531957,1.221006302966056,-0.9053348499058713,1.5486821561670914,1.4587841384352083,-0.04162112210733688,0.7454522247046467,0.7090262956007496
SIDM00410,0.5040694010958217,1.5666865166255233,0.9556432177107256,2.4457121831838435,0.7230178261713125,-0.19812525236780124,-0.8650944069168441,-0.04421662445981928,1.315759961771428,-0.6627843742736487,1.5502019626627241,-0.7500192553413216,-0.7979750673682685,1.4968399017073042,-0.7020769643864787,1.375674379857313,-0.751776969609893,0.0821895000482976,0.338175184247958,0.11461169603858314
SIDM00483,0.696615946934835,1.469157365735593,1.0804241978647298,1.778298525877563,0.6481958648344823,-0.3609892687948779,-0.7078877822708092,0.11213720302358005,1.5612700569425422,1.3228981621382887,1.4267869569472225,-0.7797670930165495,-0.78009056872324,1.6853798827412887,-0.8037279097726812,1.2488279438214474,-0.9120539934301137,-0.16495886921292469,-0.5512620406370268,0.665872545862825
SIDM01187,0.8517899869056199,2.603541995487418,0.9484426313068608,1.3547476264707212,0.37127054331796355,0.025414660188500155,-0.7845261467910363,0.09845078107350666,1.324186587149009,-0.007872690857207543,1.7693653239766771,0.11050142640004294,-0.7273225971576068,1.1968260307541547,-0.8949586736827713,1.4355634027828914,0.9902587722858118,-0.29548302431903734,-0.8354437472216828,0.8003796347871618
SIDM00216,-0.11664565251809299,2.013851652049494,1.3014152744239196,1.8270577926215035,0.6296399265434892,-0.19041105188797944,-0.6783594655597753,0.5475105776388919,1.7011881185193662,-0.5317043706893541,1.3954955386989583,-0.47386983782644554,-0.8034591597995117,1.6480013211734355,-0.7444265509705501,1.4537268129384522,-0.11052347812064672,0.19638842059682884,0.41090650849553717,0.5249467459468099
SIDM00199,0.9533846387538201,1.6583580770965698,1.3269124364896596,1.8246200519251328,0.22094693996837045,-0.06695358877213152,-0.8204204081401254,-0.15521628222010447,1.1381361685582034,1.042995159145162,1.6549324223135211,-0.5833780711358352,-0.793896245895896,1.3618683493020984,-0.5573078288135221,1.28869247246558,0.7955457203788341,-0.5984083809154077,2.2625280518936584,0.5527643632051578
SIDM00234,0.4589683612992368,2.596111287924296,1.3227513475896162,1.7778658258408824,0.6516248616333074,-0.2181994106166305,-0.7738404530736994,0.29952763464883203,1.62060572332009,0.9631125971636809,1.4659659239025025,-0.3654300604931107,-0.7302909122965996,0.9380140037978726,-0.7731388828184163,1.8125467960791364,1.1750791894157098,-0.1119344854085507,0.2260425320398331,1.2642850502306204
SIDM01019,0.26853432091231394,1.9465595644241152,1.327720449581909,1.5962714776852591,0.5652886793972788,-0.11009145106857324,-0.7376604437012355,-0.41589694887792406,1.7081375492418904,0.02203446053306665,1.449508737144002,-0.5545119716068857,-0.6015844657633612,1.4773552731001538,-0.6161880198218432,1.066531084613385,0.04160299694779304,-0.6092846554638861,-0.16776129939875917,0.9650996315110434
SIDM01114,0.5218890883019255,1.9624003043487204,1.5627741342365506,1.3407943894659278,0.0580748759772152,-0.22636827767634263,-0.7736022519447555,0.6996597430859389,1.4620676902201053,0.71327062164993,1.4439114733787763,-0.5179907313669504,-0.7835881050854253,1.869672476025612,-0.7582851368978937,1.633255306680298,0.7108950419432092,-0.7365436592023187,-0.8206492168738216,1.033272419213855
SIDM00584,0.3708236782961387,1.3502764890939516,1.3387352785254556,1.195238388083399,0.25542354101314946,-0.19171436477908066,-0.7527479153054324,0.1037968027114876,1.6528054846382534,0.696026434654142,1.6672710600622351,-0.45268604960868475,-0.7512224217937605,1.3076635891126651,-0.7237786172545563,1.0461726811494814,0.6948851380135539,-0.5950100738842646,0.18410123112511392,1.1966517802278727
SIDM00043,0.27384466373697963,2.074103034728543,0.8326702510703451,1.258795587739103,0.18869343727263985,-0.3454834774071944,-0.3705272560367809,0.2589748823954502,1.0786231518255487,-0.06105641256661839,1.7833241930612835,-0.711982667753144,-0.7776496668491176,1.6287488236607057,-0.838510229494233,1.3723730651166528,0.12802847983206847,-0.3207682902040795,-0.252777895973738,0.895638044506662
SIDM00498,0.21091828333586507,2.2987694221039345,1.2359975783435393,0.7024041313516818,0.38128273537514756,-0.31187425703923544,-0.7932656629187068,0.2746847558895552,1.5913581402234722,0.17000632707132982,1.6579566939327366,-0.7656971998862714,-0.8484940992843343,1.545845067706594,-0.8092724632103784,1.260979054534654,-0.8668487969073634,-0.23095335482408236,-0.0008366831767083002,0.8103133940476543
SIDM00406,0.6118748333488114,2.0560966802905107,1.8478798138853194,1.9441181084404475,0.7820274818869479,0.05119981282242375,-0.7640450514784216,0.43051796557241845,1.402913286690611,-0.7155657364374783,1.1853215869686762,-0.8105889476214213,-0.6491999745783531,1.6908519470622227,-0.749167130523065,1.6578978705833862,-0.7992891067212862,-0.5079525383884187,1.3106652341165541,1.0645245248409532
SIDM00193,0.37323728391743793,2.101276390878374,1.4575016219301584,1.4626316572359817,0.3611492201918458,-0.5266968179602713,-0.05674984163495026,0.5781097680627453,0.7191970946582406,-0.38323738991484535,1.4014088522749155,-0.7113927921412972,-0.8304870848410539,1.4348730834711845,-0.8184946086939331,1.132298584352421,-0.5966264314945868,0.8939260756232388,0.5212581888915505,1.1396627344954893
SIDM00045,0.06734542448625361,2.54545858690858,1.241979953452674,1.4482606362272694,0.5693106014212218,-0.2484766067798972,-0.7496739066575003,0.6177284082835911,1.3325919388478344,1.0541140236266264,1.480414450995993,-0.7119756329840257,-0.8221191034196424,1.0327326104968781,-0.8758704555678576,1.1647964907841526,0.9616131252113188,-0.2397845229885983,1.0915143618149186,1.296690969062045
SIDM00655,0.711416475202838,2.073254540334421,2.309538636255948,1.8335476080041808,0.6545964491705359,-0.20000992065688666,-0.8184850969958369,0.4522948660655324,1.4389113652439995,0.417080303789467,2.2073888383100027,0.23331565509327554,-0.7924561842991262,1.463526748420247,-0.798992106040756,1.8537247609706173,2.1337998139046896,0.03189396307683638,1.8590554234789523,0.6710165911241268
SIDM00214,0.6199468603937808,2.1230618394060543,1.2480082610629142,1.3298518520088807,0.28497736334967594,-0.056119124279039506,-0.5055137676899131,0.5006955478684235,1.751193500391131,0.05006127916498074,1.5819770873006138,-0.6651618260603888,-0.7631040180934966,1.6040920810765298,-0.7604918171937913,1.163799036578634,0.6002421784913933,-0.4195770916918242,-0.024142641465379224,1.2743538025203682
SIDM01007,0.4067265936735484,1.7432173731140421,2.0001185809993762,1.8643451748794384,1.0451036584330347,-0.19762376485911348,-0.7005337958394979,1.2230647457062707,1.430666020113023,-0.7044344810891625,1.3328133941523606,-0.6867033560954994,-0.7379601483084797,1.7700687837760085,-0.7944538472585427,1.7025327781335717,-0.3537534201170953,-0.05180465646208136,-0.1888132748542016,0.9674582334785998
SIDM00262,0.6098532880163351,2.075555363737707,1.4603222741012585,1.557338957554885,0.7778619832257672,-0.21955129680564905,-0.7720676256867895,0.15030010082621956,1.5966856260693671,0.7617455784947551,1.5822084932802205,-0.20754272751483482,-0.6994203626534479,1.2666250179033625,-0.7734647999202368,1.7252674245259592,0.5875650989761457,-0.019829177976192224,0.39287023531830334,0.3652343694975074
SIDM00591,0.3524682156709776,2.4039102510558186,1.2567646958104455,1.3694308754928048,0.852165934320268,-0.3030593215873402,-0.7187049965584111,-0.02288056574865635,1.359609467440587,-0.33064925115028193,1.3424421606360946,-0.6589010506531526,-0.6643264802815099,1.0231776811345845,-0.7459319449709192,1.1831694584065688,0.36640285742456913,-0.24518465401921646,-0.053923416651185094,0.7339260642511074
SIDM01197,0.5987172548981706,1.8242956832766464,1.1224807676037434,2.0038181829094124,0.9391690099788534,0.0922172240380096,0.07746060570402245,0.44949367438353643,1.110956826139415,0.15135243960311706,1.393235488085829,-0.42905489259589136,-0.5701648143244047,1.1800123479754803,-0.7810553575296889,1.6295709100420692,1.1550622045628534,0.8260733176398193,0.7813396977208975,0.6868223394965295
SIDM00905,0.601719359067348,1.28330175339723,1.1201204248254146,1.3859240603415208,0.5203366120935573,-0.31696680619009393,-0.6206568192362664,0.593669930881183,1.3284181783387603,0.7563124228486021,1.2742698544551754,-0.7952810051278295,-0.8581438044198554,1.4320612240094133,-0.8597363241919568,1.2730998626209442,0.2966880048113802,-0.18284650376238326,0.7830024042190228,0.7951544943194396
SIDM00180,0.16331584004937943,1.4281252620374265,1.7905030192914624,1.8916613721324966,0.7121923752217377,-0.6312398014978555,-0.7699810021830934,0.6881214870577814,0.9657678412659462,1.3022590576828335,1.5374787262522625,-0.6954136044259228,-0.7034928351969848,1.4800226982369598,-0.8457643220057571,1.2211007347637446,0.8027748698412587,-0.4670451598354569,-0.08737686589651229,1.3695531603462554
SIDM00323,0.38001885692603027,2.0712166757067436,1.4812805213266238,1.9084667250112992,0.5187105751180964,-0.09378386088019205,-0.7081108996659493,0.8779072899728543,1.397157916794305,-0.7251070779479335,0.9967199095818817,-0.6208629512350288,-0.7293586288869275,1.603240503861921,-0.7718825878570751,1.169916626376606,-0.7760600806460184,-0.2616901673563837,-0.16447923123869862,1.4266072240209233
SIDM00113,0.6293376641400639,2.0419897374301614,2.0005104203135655,1.4667969312503115,0.6633283410676483,-0.4675844343946353,-0.831136867045416,0.2953683586350214,1.4317250365658098,1.3356732320759337,2.0460642662763364,-0.45254081256787965,-0.7623901681818934,1.4973771116768748,-0.7834687941103107,0.9518385766903008,-0.09041787494178954,-0.3792210610743917,0.23571318794935603,0.8356743996457343
