,CACNA2D1,CACNB1,CACNB2,UQCR10,CACNB3,CACNB4,CACNG1,CACNG8,RYR2,CACNG6,ATP2A2,CACNG7,TPM2,TPM1,ATP1B2,ATP1B3,ATP1A4,ATP1B1,COX7B,COX7A1,COX7A2,COX6C,MT-CO3,CACNA2D3,COX6B1,CACNA1D,SLC8A1,COX5B,SLC9A1,CACNA1C,TNNI3,CACNA1F,COX4I1,ATP1A1,CACNA2D2,CACNA1S,COX7B2,ATP1A3,TNNC1,ATP1A2,UQCRB,COX6A2,SLC9A6,TPM4,ACTC1,CACNA2D4,UQCRH,UQCRC2,TPM3,UQCRC1,CACNG2,CACNG3,UQCR11,UQCRQ,MYL3,TNNT2,MYL2,COX6B2,COX4I2,COX7A2L,COX5A,CACNG5,CACNG4,CYC1,MYH7,MYH6,ATP1B4
SIDM00258,-0.14880079206661193,-0.7095801281339444,-0.8476065847631656,3.000245155310697,-0.789495354501642,0.0594219726753718,-0.4627609572432151,-0.21560792775103552,-0.48331260920515573,-0.8339104195960517,1.272136880783252,-0.7142442072762791,1.124296906286997,0.6713643620931813,-0.84202324627886,1.2756307913031888,-0.5042128580144721,1.8095537176305347,3.250559440710488,-0.5788137481925706,3.145741147467532,2.3079435468792444,3.798605567623222,-0.7785358909644221,3.309526109069837,-0.9825728097022914,0.09348862898486487,3.104670510995191,-0.46106247306482223,-0.833560701494956,-0.5474235633661263,-0.5228908937170554,1.9698955796304651,3.235319777487391,-0.6168779460206132,-0.45936539659339504,-0.8506164263651673,-0.805446368573164,0.20833031092313622,-0.6547512846651733,-0.2640686690290939,-0.605860054377356,0.39424310100880805,2.033473980324358,-0.8964181101906527,-0.7533834857871565,1.5733648491445966,2.7611097932308595,-0.5943674851192431,0.7094147421588239,-0.9991813186309234,-0.6625784331011504,1.1077992918897241,2.444528687924465,-0.972549169122378,0.7105467534982564,-0.7201253821166094,-0.71932132612414,-0.6761367516723354,2.2947427724144918,2.9401028744768563,-0.37833455884760375,-0.44278272394780765,2.7481737032476183,-0.676396093093019,-0.7211361858229013,-0.8266973458320379
SIDM00577,-0.177100776860177,-0.7175741267516742,-0.8057807435059019,2.9377058663160924,-0.8054750610882481,-0.7900547514778824,-0.6556978083223314,-0.5007274181176941,-0.8816148598831617,-0.8726378176583232,1.130684878025115,-0.6666165912091223,1.3074132138317347,0.9134977741352036,-0.9297556326161518,1.5942655509338903,-0.805522120845932,1.513176787068627,2.882181191810408,-0.9654911710832254,2.9941390231114506,2.251952914683311,3.725084467289201,-0.642555183419546,3.058119859101759,-0.8922796571046621,-0.47166472499936674,2.969963778526311,-0.7467426385116965,-0.8245500332376392,-0.5838500920923942,-0.6065405506984078,2.200639197406369,2.0158553091416636,0.7056932083023552,-0.7898803139301919,-0.8068181155518693,-0.7446398696328472,-0.5764757078380492,-0.8418935614509787,-0.17637635376339125,-0.827799167553989,0.2835628470704382,2.0510841103632047,-0.9107854047069938,-0.80547875058378,1.5002976804839783,2.2991171524108545,-0.3967534315671232,0.9334661429544,-1.0170137849234198,-0.8194960974980261,1.0740314410201455,2.368888235440152,-0.8974378217927569,-0.8225978878935727,-0.7472959325992218,-0.8140110156075985,-0.8840550691908448,2.8512112319574574,2.766546482636639,-0.46281961574072605,0.5719276595069374,2.2569897545828357,-0.830301824121563,-0.7167354761083574,-0.8944745791369613
SIDM00384,-0.3117153354872596,-0.7362249531297247,-0.8204318935644339,2.8690242596849274,-0.8443514817795598,-0.890656661159652,-0.6038418156598243,-0.5228442047874882,-0.8376986358484309,-0.8542072265133243,1.0640086580085473,-0.6992636134386794,-0.13598841134237993,-0.5570273581609377,-0.7836819130169586,1.4332562845829573,-0.7813993831452896,-0.44685269309060294,2.741342117077301,-1.0383322878928023,2.922817679560857,2.163690078748991,3.5716868035494667,-0.551325263812477,3.379126981348922,0.6353935037918307,-0.794096863555951,2.9255223952861344,-0.7144870181899412,-0.8247603704600398,0.5491330784532455,-0.4875906104046962,2.194295952082745,2.4753566941050007,-0.7260153841692548,-0.8270161273233467,-0.7709246463498833,-0.8214006419760009,-0.31867985397432863,-0.7863882122031839,-0.34700612696778,-0.9135994570581248,0.17941620971391564,2.333534574310403,-0.9682850333956151,0.8836020743790414,1.8322322004290688,2.6877397582693408,-0.33345448829538515,1.0622805054919116,-0.9881676848146909,-0.9219827924057588,0.8184948047888305,2.0975481440689223,-0.7212874595442321,-0.8427331204346095,-0.7498891415896151,0.5652191835785747,-0.6463229141476018,2.7358475892477117,2.654152043222844,-0.5795576953039964,-0.7571109658625437,2.611526926170601,-0.8580025665550884,-0.7548867054688103,-0.8269827377809587
SIDM00837,-0.3630987349150297,-0.6667108572408397,-0.8163570001821941,2.8596627349749166,-0.7323255822408007,-0.8780567815032386,-0.6687749762353493,-0.3734678731656079,-0.8775948005493136,-0.8127156516445715,0.7114338848973992,-0.7870529507350394,0.18243774243640007,-0.22270167959105533,-0.7659651627900423,1.4546627436364499,-0.5731826852119084,2.059571882484561,2.8746825543673022,-0.9527487765003564,2.8583770910338875,2.163001340180219,3.6111596832476742,-0.827050022492332,3.0425339785197645,-0.8025862846643601,-0.8303495958631545,2.935804989751451,-0.6604004075668558,-0.868925850366098,-0.6058839730275731,-0.43235556928339947,2.235890214352676,2.373654476195357,-0.7097655241190525,-0.7830550420284764,-0.8643528267361668,-0.8737756768168535,-0.40501341427284954,-0.8163573351117555,0.0025765068931341154,-0.7214699991250387,0.21845527200447465,1.7503894487698661,-0.9643549600951056,-0.7243694917305427,2.2010904263887134,2.8535826365596706,-0.6710905022558499,1.7310747682309124,-0.9829961050152474,-0.8449796617318345,0.628962114062915,1.9317584675257105,-0.7873216983715857,-0.7188908319664891,-0.7561223952329624,-0.514356169145978,-0.7859802234959811,2.2988679472660136,2.8856330600407656,-0.5759797478447986,-0.5304280505779503,2.7057426524291492,-0.8112208094318527,-0.3362062392596771,-0.8129611384487704
SIDM01133,0.06022880704282573,-0.7675107118101614,-0.7715024165980352,3.248466004906793,-0.6978832049568837,-0.7294016467360553,-0.6536529496060183,-0.507301667427968,-0.8805212366828131,-0.860814631604388,1.4266001278852458,-0.8043098563354182,-0.18907824216981253,0.5581982409123616,-0.8210527243861346,1.4795277581058501,-0.8822170080676514,2.037918684162729,3.02655326284211,-1.0312950770844689,3.1479348824994426,2.559853966888677,3.530701387679476,-0.3658047461081252,3.0533723121737895,-0.7761879621595679,-0.4979641283890902,3.1356695854460863,-0.7952657298408872,-0.8632496609709801,0.2670287312055263,-0.7001732491233823,1.8401389544775686,1.8427104615561714,-0.14349184578566018,-0.703050988081616,-0.8833556030380018,-0.8218259710798574,-0.7080538446294994,-0.8319024303941102,-0.4577068771706033,-0.906675394745782,0.4197433313546943,1.5412278160012904,-0.8802864782166919,-0.8912605209948775,1.400095300816929,1.9294034260820094,-0.0546924666121847,0.5924709702421125,-1.0618027181588727,-0.8140927726183854,1.1950046826447946,2.2117090027105646,-0.9407893281805723,-0.9522681042517582,-0.7605575619440607,-0.7855018987881028,-0.8111393462673431,1.9877344459799482,2.916871773564728,-0.5891682447746598,-0.39384254516839223,2.5300929395526177,-0.8782595993309379,-0.6329498839856121,-0.8820787658640105
SIDM00244,0.09903121432555607,-0.629466247645365,-0.8514834114826533,2.8159160478211334,-0.6929809575895075,-0.6998985306442745,-0.7105221557285092,-0.5425960359423835,-0.7765962865657434,-0.7126679872691413,0.9891583083046784,-0.680988386273459,-0.02392665988670567,1.044615801785458,-0.7875608142005017,1.3491605929019777,-0.8207941721777688,1.4437920791222618,2.8286391215517703,-0.7541620185610376,2.907745389359896,2.4895647058627723,3.689221743559579,-0.7493651695061508,3.1422227020671576,-0.9662479160013452,0.10613803620218097,3.080963566384709,-0.7594917130854549,-0.8002020023611093,-0.3039770511401629,-0.5355582469048733,2.334158336648168,1.889430243721296,-0.5787502688722043,-0.6996235761393904,-0.846873797005619,-0.8943145123784385,-0.5290720898723345,-0.8193208863180107,-0.018268571021086928,-0.8840301090547644,0.10035482727996783,2.304072877235909,-0.9187664661116689,-0.8306541044564454,1.0282503160823582,2.524044203949201,-0.32219513031256136,1.0340882464539125,-1.1141330392766398,-0.5756426020572173,1.1082816060073828,2.5667726612572306,-0.8281577362636076,-0.3164839171749352,-0.8367397263966005,-0.8194711663478174,-0.8173391379333674,2.768209703206867,2.7334683588127313,-0.5594304314937912,-0.40158442714900927,2.590493430834001,-0.8667445243967905,-0.5969649053211601,-0.8451374752467988
SIDM01161,-0.20264705615876755,-0.7544275986962217,-0.8289264730628143,2.9758188062493756,-0.7177808986604036,-0.9125603788547173,-0.6350440618558453,-0.6189311781339586,-0.9277440553779472,-0.8510781697143504,0.9743852575598276,-0.7611988469330145,1.4890612862152894,1.975720471762308,-0.8865944760480264,1.4313024652693285,-0.7148061575283834,1.5173596231332407,2.607063083084339,0.00618765674640745,2.818475198350991,2.116900210233049,3.428971434243174,0.4650516866695168,2.870572298679244,-0.901619792193659,-0.2658294918457661,2.8039038728101175,-0.7041715733397006,-0.8138613584684747,-0.4874050281767796,-0.4737643910829787,1.9805361314554206,2.2580122012356245,-0.6884751451824718,-0.6802499890479347,-0.9085451150867545,-0.8440676562718921,-0.8318124459325219,-0.7965486945808783,-0.24417169931141516,-0.8676896734503832,0.37637693123130717,2.7164317768721005,-0.96133211681699,-0.7843193798043901,1.2721272710943894,2.219955748741709,-0.2116492470174424,1.0530119604661072,-1.0651783947899585,-0.837642526758112,0.9179294618734188,2.178618857720322,-0.8762915248170887,-0.8295456443691466,-0.8196248117842534,-0.7476596779487005,-0.7557668550412088,2.3256089832437303,2.4726458268889995,-0.6372291105499099,-0.6582165719438242,2.329533793510373,-0.882649269559599,-0.7946066217732285,-0.7866805226889653
SIDM00579,0.20959434177733924,-0.7878918619049198,-0.8426279835128375,2.9855242992806343,-0.7500688937950608,-0.7332831675954412,-0.5138492709221638,-0.456214718211069,-0.867480504431015,-0.8602905688722494,1.2946150941409809,-0.5216620282313829,-0.4197282691595373,0.5718060618138904,-0.9277842344185944,1.4725132105981846,-0.8271691412195782,1.909993836805488,2.959036090800161,-0.9378394812096237,2.8935545125913253,2.2981007168069505,3.7443980178862457,1.549239530680286,2.995200240493303,-0.7262715516997087,-0.37261545834118187,2.8052209267464443,-0.7362824265223274,-0.9113597525537759,-0.7691205685545143,-0.6626557872625578,2.1041012889610853,2.022875794322836,1.0492633023092177,-0.8653349657209833,-0.8432462275291395,-0.5882655998672592,-0.7781030784346691,-0.8265957107413888,-0.21965555298257933,-0.8676632277724314,0.4680784589080636,2.4304525865216866,-0.8615799610752142,-0.9217368240733231,1.3422679162342652,2.2338494714007906,-0.046814130439468,1.3612886923010425,-0.9756488888407095,-0.7732172834073955,1.0001311330973652,2.1494494283657333,-0.8247011136611445,-0.616381032510955,-0.8277158408453162,-0.8159448881082375,-0.5488176645671342,2.4730486816325645,2.9446914002941162,-0.676752791561711,0.015374555433981203,2.4561680902102734,-0.7237094396954576,-0.4458201868110232,-0.8473808459248927
SIDM00699,-0.26600607840331747,-0.6535749255196298,-0.8078401127264242,2.9853373477979717,-0.8279634044543088,-0.767789642163123,-0.5893227258594762,-0.5793578062327788,-0.9481217842583523,-0.7907532346653433,1.6531100367045164,-0.7167394372376402,-0.449541433978419,0.22437143864255482,-0.808413047099233,1.2483595620080634,-0.6309719945204139,2.058959463797721,2.9513032817079723,-0.974389343740908,3.0831995907343877,2.547582403253904,3.800527500046862,1.185045588920695,2.9452448177541357,-0.41207620776103066,-0.494380775706836,2.9066731688978966,-0.7734155539371078,-0.7991842214526345,-0.6458646352202568,-0.5227684666057839,1.968023533796237,1.9587574750583168,0.6556075450345553,-1.005110747491709,-0.7927354654364969,-0.7757850283719588,-0.7213273011671936,-0.7836987373458987,0.051134553933379956,-0.8048266689918048,0.6220163693179026,1.695389189815416,-0.9247792835847963,-0.8357104363145685,1.4038901659636085,2.5145146243097676,-0.2288451932139663,1.044908425470338,-0.9201707029421039,-0.6391391207465805,0.9849818665760565,2.172799014806808,-0.7673893483067896,-0.7616634207710846,-0.589300116927461,-0.7828578752229495,-0.76658344857126,2.614395114343268,2.738580728353746,-0.522303513584087,-0.12622947867314166,2.626187751813178,-0.9199297093266352,-0.8123678435174402,-0.9264749826346753
SIDM00721,-0.07366899262309663,-0.7574791637859821,-0.8894321139837896,3.307690660054641,-0.7117044787725328,-0.772557217546991,-0.7787868999107412,-0.4371169889297761,-0.6306146335201779,-0.7396777085546662,1.20550254104884,-0.8517818287544744,-0.5432789003723362,0.474468355615371,-0.8664470249912638,1.2445100040801975,-0.8524098366864115,2.123367651825593,3.1168287565079043,-0.9328622758602739,3.270864713025148,2.5115360692960293,3.644278924279374,1.242840258524374,3.43671170289188,-0.24473725202447735,-0.26131911705424193,2.859902969053383,-0.7353571329286673,-0.8479550398151922,1.9265120689248092,-0.6437818562011479,2.0215157658931777,2.4465554286430167,0.5993630288381261,-0.8776471534703351,1.0899919407798546,-0.8179098845269367,-0.3682727461066605,-0.8784176909390634,-0.1080597942674792,-0.7633888971813709,0.9694072614176537,2.0061482780334288,-0.9045779107983176,-0.8820869275798464,1.494600955341932,1.8188223507342685,-0.04627508734077522,1.3763006945239424,-0.8653713676502574,-0.6295617665867148,1.3466346441871189,2.2830456095667175,-0.85107914158199,-0.7588365183861642,-0.7277739417049988,-0.7599061530706539,-0.8495545300210329,2.4271851489131318,2.80676140820852,-0.6605996463533585,-0.38723374008472033,2.3106635654906387,-0.8582418252948407,-0.6611245356523687,-0.9337169222481924
SIDM00082,-0.2814132087568101,-0.7868919181541812,-0.8593377965652993,2.4612405152813146,-0.817517836174045,-0.8948273433555093,-0.47084555610646733,-0.5730227380836891,-0.845378192011833,-0.5501006949946781,0.6070998203815499,-0.5694493052944691,-0.14287095474833603,-0.02388711183549826,-0.6636781365898036,2.042052058947883,-0.7560538568299872,1.7800613879585372,3.017683883125644,-0.9256260834081473,3.009607115886136,2.107595472426018,3.8578950698581442,-0.7241966600456335,2.9943737690231442,-0.8909495124700058,-0.7047569239652256,2.728606754263895,-0.676012946998634,-0.8123117406075695,-0.25095339490182006,-0.5611140734051175,2.0328717868933137,2.7076863368263213,-0.7145908725257105,-0.7914178703626574,2.008867091872128,-0.8477244017949125,-0.6787106716813179,-0.6724473907018355,-0.4402120195142349,-0.9146722423087741,0.8842733794535235,1.9588077716435974,-0.828482593335459,-0.00923591332994748,1.4746961029554786,2.2272013182789667,-0.22704933680410025,1.7084860968751412,-1.0354063104934137,-0.653509380755357,1.049033657351465,2.824509232337511,-0.8375861978224917,-0.7781192222534544,-0.5657727064589106,-0.778227872829138,-0.6285745833066897,2.755212146063686,2.735156834876504,-0.3728155085182159,-0.7248724877844512,2.400516152185406,-0.757410689205015,-0.7113761084360298,-0.8621318902498549
SIDM00320,0.07582152196423438,-0.7383687656120494,-0.5238760167186614,3.048467708116726,-0.7747303536753578,-0.8952057413722074,-0.7106867441365121,-0.556645706072037,0.1955392268490249,-0.7495609703973508,0.9999728891041114,-0.7073429632047518,-0.21804586422760797,0.6814790820677121,-0.8422202894797778,1.1067916606706851,-0.90655580099839,1.9193114768496382,2.910423421819294,-1.0106537470981225,2.915924285740243,2.3834581500985488,3.6541950206357097,-0.78169359058436,3.419233082603673,-0.6472877884254575,-0.7444423925098225,3.082254519325029,-0.6851427385424447,-0.8475784884792685,-0.5850616620362914,-0.5944323785090841,2.1328933195391357,1.9827030399525187,-0.6682177240389362,-0.7887751976194923,-0.8193409465340908,-0.8474354250509502,-0.7202304254170041,-0.7423690128924245,-0.1324175443150273,-0.8490763892273809,0.3721595453437372,1.257944130410583,-0.9405170476958539,-0.8626335937135517,1.3485889583294015,2.576098795965419,-0.29138931254543543,1.0731779897591436,-0.9399838139683717,-0.7811796118508433,1.0644917216526206,2.27816510562992,-0.7723347256406042,-0.8953747498065732,-0.6477978046611462,-0.7813142771209843,-0.6688989155075098,2.725760042077911,3.0016906494049254,-0.6763092657626216,-0.6302292268744948,2.844725407603486,-0.8517812881417232,-0.7066602696990152,-0.881015353395231
SIDM00967,-0.40443587636148803,-0.7254702902229867,-0.8642964754768433,3.0387724525539506,-0.8190987840435421,-0.8877581899575384,-0.5596160613873612,-0.6042944548257121,-0.8988562192528063,-0.7840017397588851,1.3754198951919785,-0.7929498665019474,-0.32468198839487894,1.3162405194008746,-0.8140136231607634,0.9069489399977059,-0.8329984531730407,2.395977833902351,3.142399876935329,-1.0227547459076614,2.8841334690768226,2.26299955738122,3.663264619441401,-0.33019733436252124,3.1920325469116855,-0.6534024321915655,-0.7839138692138394,2.787380080905366,-0.7734889723636803,-0.8722450746151489,-0.1634104514181209,-0.6647199724437951,1.9669982205677226,2.971959329223345,-0.7692886364382433,-0.9115890122217591,1.695205796781728,-0.8736382033403554,-0.3918961950571496,-0.7866021313142452,0.1289661741691465,-0.9389506055978828,0.6038395967108273,2.3088134087327643,-0.9232659571849542,-0.869602825842576,1.4462001553870127,2.218129036376231,-0.011056758499724578,1.701461500676316,-1.1351660251788942,-0.7562756774016773,1.0005809184741112,2.153208293299991,-0.7525106722439394,-0.8658175267609937,-0.8171542047259437,-0.7080728885059777,-0.787691796604069,2.4322241458375404,3.0650503048423094,-0.5949304381042327,-0.3674480243047738,2.7309786064585335,-0.7617260860007047,-0.7417304361859344,-0.8089643755738866
SIDM00508,-0.38067125151598924,-0.746401144279033,-0.8794518192711163,3.098783729022051,-0.6409099387567285,-0.8918715532611416,-0.6986708795697403,-0.413868737271867,-0.9128601705230549,-0.8075845962559886,1.4151486218313158,-0.7527063497983894,-0.3730092557099313,0.3686547110795887,-0.8811065026193181,1.4432564493175328,-0.833181378220969,2.9838646111151887,2.9302394119035635,-0.91316271065717,2.9312594852317475,2.249205043385557,3.7352496843042005,-0.0788679176651238,3.2155405967190087,-0.785883263066002,-0.41894264557386585,2.599721229221017,-0.5946529268287416,-0.8431702570971477,-0.4100653653090622,-0.7488222196362273,2.2114893671790634,2.3832472591802216,0.1357326072289135,-0.703707417658774,-0.8990400008910147,-0.8181195745969755,-0.8478104359940702,-0.8754009558194985,-0.05175196334410613,-0.8571080412364046,0.4114722026394277,2.0311468800302928,-0.9293536393559542,-0.8189828551986736,1.4127458309960583,1.9346008688611742,-0.030589222675290118,1.4343725981091622,-0.6219840120089134,-0.7414831741422675,1.2542914612341745,2.4942743248927797,-0.9424312720854767,-0.7855515510059312,-0.7398241242350184,-0.8564170337494631,-0.6453837791921907,1.9938245087744793,3.1150440059894047,-0.636870102862627,-0.5647638847214157,2.340366444848517,-0.7844507126548885,-0.7874142326738487,-0.8894062789770376
SIDM00859,-0.26912547027410405,-0.7112014134337107,-0.7884759390639235,2.9866248575449266,-0.8529368628210253,-0.8145840434224006,-0.507650009832119,-0.5004963556299797,-0.9231635781852567,-0.8008823961788167,0.5793774612037353,-0.734332192720538,-0.3434594985295968,-0.4932338543781018,-0.6552154430967336,1.5510546775394434,-0.6685717784936678,1.589902729784632,2.9255304696542472,-0.9182581879670765,2.7161391206693914,2.21992761488397,3.577115597836378,-0.600666008410044,3.1078452524726883,-0.9125935898838818,-0.8447114208746108,2.7522929761475945,-0.6369788140304786,-0.7675247860135087,-0.86011066942171,-0.25543772135691184,2.2398404111808707,2.021256025588428,-0.6150365293024045,-0.6398425941478186,-0.7724669348556477,-0.8271142877869875,-0.42402324447621503,-0.7095945228187426,-0.008769423632393624,-0.8057600207590591,0.5143418473383028,2.7430104501657273,-0.8881778861616714,-0.7307756403401421,1.6252909824688015,2.719332916635822,-0.00990146897349657,1.283767434598746,-1.0211494951632483,-0.6048891494578106,0.8934020264752435,2.16947337805691,-0.8543415007319176,-0.7948666169215711,-0.2190161304264188,-0.7078077085337172,-0.6084521712125921,2.555487177419047,3.0257972506965825,-0.4325459486700433,-0.5709673623413754,2.525425240673524,-0.8631776388230361,-0.4198082469020335,-0.8337595463756831
SIDM00393,-0.3438337546147639,-0.7503623006017905,-0.8091449798085906,2.841058470547023,-0.8421053503314571,-0.7619612513734387,-0.6999292840806469,-0.6759851819635787,-0.8078132481397037,-0.4603024382794604,0.30438409134805167,-0.8057674882904394,0.80713467026154,0.3780430006740921,-0.8261975327839385,1.6878486906938004,-0.8632094847641152,2.136593807206663,2.8983807911902186,-1.0480305102521934,2.7203668488951758,1.8589271423792357,3.6976965727125597,-0.7198715217867083,2.5748997626214045,-0.9132226569041528,-0.8584621819485602,2.5334595782663905,-0.5564081799176215,-0.880023853455463,-0.7655983452885042,-0.7663469364454518,1.8983489993284126,2.282346781808293,-0.7352583095207332,-0.7536871486784876,-0.9020193712900154,-0.9490059760262111,-0.7510652236923673,-0.7751561204134947,-0.4326137851020306,-0.8489484739057854,0.32424026056776817,2.2956237373512582,-0.9201015282057167,-0.814162457335997,0.9294335392960663,2.179801643737913,-0.27208316360542384,1.3693896847172604,-1.0180849300403538,-0.7002410865532688,0.8620755685272274,2.1383430345287686,-0.8014070111311317,-0.8326845263510425,-0.6772254826441196,-0.6074166462481794,-0.6288261821405933,2.4434460954122836,2.6539435205109236,-0.44010545181328803,-0.6860421612453773,2.4927530717039907,-0.8439736546881442,-0.7303657369260875,-0.8361401071744706
SIDM01174,-0.18082473576942817,-0.6880136559848847,-0.8166892053433098,2.959547925576347,-0.808061326495855,-0.8977182919255448,-0.6907330016799965,-0.5019057816051781,-0.9225519993316804,-0.8007034715873113,1.4493530265959353,-0.8052988582331795,1.4429187300935327,0.4331676666291967,-0.7829063719481639,1.599435871509094,-0.7826757770690241,1.6475061643123017,2.814534208294054,-0.9039598349889274,2.959637144600511,2.1711363973673268,3.5814485174088704,-0.7219820733509247,2.832180270361288,-0.8758083193482656,-0.8068860074758422,2.5419239609007107,-0.5593749197665576,-0.8855605524506391,-0.8551245441647549,-0.6034418552202413,1.9127668797099804,2.194500859206304,-0.5433218179074142,-0.6981507699212784,-0.8260865122122587,-0.9503216214159903,-0.7235245154264566,-0.783318100963255,-0.44673621262628627,-0.8353329336063475,0.7110677782340722,2.7941870903416506,-0.8733391111460914,-0.7434017771278728,1.2004202883296569,2.0596168944881654,-0.16125426336630938,1.6106273123949728,-0.949967224642899,-0.7328791791765273,0.6629965927494187,2.2274869913672672,-0.8341207143426851,-0.7320407288043959,-0.7494314104675804,-0.6639982535522655,-0.8052781931055237,2.4283925964258786,2.7593113192149152,-0.5767608466173316,-0.8410399735794982,2.4052366909256917,-0.7051522890272083,-0.6325256720764135,-0.8440965588363673
SIDM00530,-0.41459173553687984,-0.5814761546581284,-0.8712715288044505,2.8548841953611395,-0.7997175811494699,-0.9953260530595687,-0.685286951186265,-0.6204163972106556,-0.6865422989388972,-0.7978548660249201,1.0141063584103582,-0.576584885569369,1.0130988044086648,0.41063926019339453,-0.7967005440713172,1.3811885516402445,-0.8427931502953709,2.1554141003942227,3.024194438712914,-0.9236768093138202,3.0477408425322525,2.2504203410299715,3.785875370662789,-0.7647936228881456,2.8762998283682917,-0.36968347116805683,-0.8163323742211316,2.9324027382337854,-0.41680453671471435,-0.8305656048047286,-0.1776578783747595,-0.6107167950645848,1.9030101001977915,1.9106462300095737,-0.8107923835391879,-0.8422363474900427,-0.6920336473720139,-0.8856290828497352,-0.6790991277769879,-0.8010439757942518,-0.43516419419194,-0.7874154144582596,0.19128336368570992,1.966686332239709,-0.8797850265497164,-0.8696241306508828,1.1079753363604146,2.831179039085167,-0.3189502453150954,1.6316086986857656,-0.9271397628303999,-0.6842382953738919,0.8981112523940017,2.538450423181007,-0.7728051984715563,-0.77629874179574,-0.6594042640378477,-0.7852372124371045,-0.8635965180211769,2.4573053578015633,2.896605380981138,-0.5294269659247771,-0.42489728449744213,2.93459371486306,-0.8100854790999243,-0.6543077425260955,-0.9225056004120922
SIDM01149,-0.28028680300254627,-0.6487290035987973,-0.8071293296709093,3.144650713883069,-0.7820002868772655,-0.6515196468723577,-0.6101613430078427,-0.5744149314530983,0.2387607441755185,-0.8309891940693016,1.20715743777002,-0.7248251983382846,-0.1545435058266462,0.8089406535975419,-0.5591960508149958,1.6868485503969832,-0.947820178161632,1.7535820772293393,3.169766380471834,-0.9680828828679003,2.9179818679343708,2.150721512377351,3.7062409213287206,0.7092542511214072,3.4032095370398894,-0.9193310755049822,-0.3297611989359429,2.7590270145645093,-0.7383970324751884,-0.8301834848800491,1.0215699478507256,-0.614432226183557,2.2178586746284434,1.7999798496736883,0.7174126279734332,-0.9119777585642881,-0.7876894587791767,-0.6330995661100288,-0.6550357814835773,-0.7692288415234578,-0.3403322671194914,-0.8722394273799372,0.5571230714348933,2.051162006655631,-0.7998392003148642,-0.8162477748052648,1.9534770916681297,2.431354130483114,-0.19478730076361267,1.4146833802497858,-0.9531223636459649,-0.5754824699575942,0.9863057736695183,2.5701543237218787,-0.927998380296376,-0.3681065577537455,-0.7461444737816176,-0.7952209044224147,-0.7204391622874873,2.6074862757666852,3.0265911575884017,-0.6093648247576429,-0.30966103414554785,2.585369318613855,-0.7639475776959,-0.7282489982990596,-0.7759224096337942
SIDM00243,-0.31721941078487337,-0.822412874513207,-0.8022496919549751,3.120330301071577,-0.8113921042789645,-0.941205916677462,-0.47722385084782776,-0.6775172990558688,-0.8789283896345191,-0.7301827417368357,0.6690060391160471,-0.7149321268178215,0.2729166922168815,0.7054514417513604,-0.7482204869772202,1.4117476636763306,-0.7440028263503906,0.7150749777899166,3.230482483735691,1.0526984863484397,3.0124142402853824,2.1911580438797293,3.6602894017281296,-0.6771991801132701,3.2376672285924033,-0.8186720018388914,-0.7643653140943425,3.1487277156107125,-0.4509900962218657,-0.8530431065402846,0.18616247546463024,-0.4936752068704729,2.2367840753375674,2.3885675729199596,2.05212961615533,-0.7496460404427079,-0.7798569901704393,-0.8797821895465632,-0.6719780500851795,-0.7709063355350977,-0.4529987354732493,-0.7697954477431663,0.6011556630614234,1.9725454839153393,-0.9235943909700155,-0.7788151600121843,1.769846440865371,2.498803047682974,0.16569580728633518,1.6331100082193686,-0.84974911289715,-0.6863528818077272,1.257238761432179,1.8283357274174046,-0.7975212314916144,-0.8746911571250421,-0.5649457959960273,-0.7600538763856619,-0.6708588483114303,2.632127660417243,2.946791026632429,-0.4431982437883714,-0.6107847562054726,2.8627216705720695,-0.8833237163885892,-0.7065880517022223,-0.8703731773158587
SIDM00176,-0.3107594649401536,-0.7364845606148873,-0.8040826897256306,2.924842176059003,-0.8115265281973658,-0.9384837822155556,-0.748908320438414,-0.6272855697479963,-0.9409258400541947,-0.8328846322213402,0.7584442926588703,-0.77831304271669,1.4305293617690926,0.7435603814935235,-0.8916005477788151,1.4780211989197176,-0.756635785901184,1.5887108367670153,2.7308496828968356,2.614738466246429,2.468537348224254,2.26666868366361,3.4767848581063427,2.104126002242601,3.0622719411471673,-0.8677962461943124,-0.02655283215639334,2.6725625108566304,-0.4392833703101024,-0.7880576382461324,-0.7040508635454563,-0.42289397879997254,1.9055440408511588,1.9987933431878027,-0.7807198876612497,-0.899202398921752,-0.7853489946217296,-0.9416656157168463,-0.7847063299172066,-0.7386756834472058,-0.015701323449428706,-0.7273417947964771,0.45552548024725514,3.58454223134344,-0.8847273190664606,-0.7768634349445704,1.24746883385027,2.057560341862555,-0.2767449906545701,1.3482680254400796,-0.9976109146902167,-0.7772574698833532,1.0828437684366994,2.182141893575044,-0.9200468044874974,-0.8657048929835162,-0.7283219873558395,-0.7842686563834442,-0.6340798933927322,2.355051916423856,2.2421475455101496,-0.5527344918466506,-0.6132382379112654,2.67507956238125,-0.7127591277497471,-0.6317205192962746,-0.8920933609975991
