,HLA-DRB5,HLA-DOA,HLA-DOB,CD80,CD86,KLRD1,KLRC1,CD28,TNF,IFNG,HLA-C,HLA-B,HLA-DMB,IL1B,HLA-F,HLA-E,HLA-A,IL2,HLA-DPA1,HLA-DPB1,HLA-DQA1,HLA-G,KIR3DL1,HLA-DQA2,HLA-DQB1,IL1A,PRF1,FAS,FASLG,GZMB,IL6,HLA-DRB1,HLA-DRA
SIDM00259,-1.052265615435498,-0.7311467695499615,-0.8769842634722221,-0.8559005029462866,-0.8601041674038579,-0.9284909375247734,-0.9261638036315787,-0.909604188743399,-0.7453286696755794,-0.908468643053463,-0.2506630097283479,0.05056583263115857,-0.5167478651123285,-0.7710283274042332,-0.6442207051547707,-0.5301105989783055,0.15125809175331806,-0.9822772637477288,-0.6804061444167857,-0.7873509090234566,-0.8416843248255462,-0.790139441934619,-0.9276121554229462,-0.7764294684564055,-0.6912636683803919,-0.5366360419545705,-0.8333935120667708,0.7879640643802382,-0.8346171685617684,-0.7687054891200129,-0.7674154407057873,0.29890789639921617,-0.9356386615646867
SIDM00834,-1.0548252138955616,-0.6292386057082674,-0.7843080532346165,-0.8919589210606937,-0.8152730789327245,-0.8975329063684525,-0.8546942791208922,-0.9471584150490162,-0.8607133926076417,-0.8471935679082613,1.981273938261072,3.223892297702754,-0.45227826748208894,-0.626162630564332,-0.11306733625056242,1.6844929907360038,0.6090450067326983,-0.9126513461058796,-0.6272967250423954,-0.7549839031216365,-0.7891543200857128,-0.6459659095310332,-1.040389513223159,-0.6149371936627914,-0.7299923595523418,-0.7005347520775049,-0.7902363171376278,-0.4560887044518448,-0.7919195807383371,1.3720850795013886,-0.8346105108223286,-0.02999800826123781,-0.8504941744043572
SIDM00814,-0.843630364726432,-0.7250616364372158,-0.7900767534458788,-0.8589540780727302,-0.9003500498574338,-0.878347031394572,-0.9390624711886733,-0.9133812185313742,-0.8254731854121996,-0.9388244520678403,-0.6309143440517291,1.2732273452364042,-0.6207648605823178,-0.7627157928696812,-0.7700975463528046,1.111388648390639,-0.20947314707533926,-0.9444252365436682,-0.5088067055080605,-0.8194901406995388,-0.75116135216111,-0.78538419957803,-0.9325201848723793,-0.7143113054933715,-0.7471507253437031,-0.5681820543836777,-0.8749646476466884,-0.8060339353390337,-0.7580880912470979,-0.8395348262358534,-0.7197694158714845,-0.13392723514816418,-0.9115778031511088
SIDM00258,-1.0976168784421239,-0.7409520226473391,-0.6886706871475315,-0.8720161827709139,-0.822026524780134,-0.8916686694075746,0.046461639388018505,-0.7840962117041342,-0.6574078818343846,-0.8770467317154623,-0.501750866415797,1.5805734621788254,-0.5506154119297934,-0.5032772439920236,-0.6797568629452478,-0.12547743569065606,-0.322361943432641,-0.9471984338680807,-0.3432072641060935,-0.7112843114135882,-0.8006590785693708,-0.7802843938906721,-0.7821673392654455,-0.42939465862176973,-0.6969590539879489,-0.6605639508616574,-0.6349211582461535,-0.5291948341125965,-0.7304440907694024,-0.9345291909992032,-0.6711329171295086,0.4049086008541904,-0.8812537601454451
SIDM00577,-0.9454698428697184,-0.8298909641916223,-0.8915835809787194,-0.847025822205156,-0.8423360177624352,-0.8607101537159298,-0.9909165006380044,-0.8651628002978502,-0.7029111489669725,-0.9785997483106131,-0.6315028447373598,0.030730156573179606,-0.48049239943337835,-0.9077160104329249,-0.743728746998732,-0.4714982909502719,-0.20113565319751078,-0.8854225540776262,-0.5436096535723386,-0.72151590970744,-0.8679198349910205,-0.8149148522338011,-1.0013382681578582,-0.8199255158415438,-0.7139356412417085,-0.822761039280544,-0.8462857301715513,-0.409389659779442,-0.7922427170766099,-0.826241784905735,-0.734637162615596,-0.3642927296528562,-0.9739889210414637
SIDM00384,-1.0420440044889283,-0.7569629539686633,-0.651391434103446,-0.8833925523286466,-0.8786707025872101,-0.8649020071693161,-0.6630691750083862,-0.8536832446950909,-0.7066036674696332,-0.9280032418750884,0.3627339555630831,3.3496021043146427,-0.5379408477849841,-0.8008043210149846,-0.022433371745526905,2.22402356380572,0.4227747322890409,-0.9107333273834837,1.6860100115460483,-0.59591879087223,-0.841116267280608,-0.6450046642494163,-0.827422516587231,-0.7934092723799255,-0.8429315431236037,-0.44373087355908575,2.2812539229632796,0.41887111264480237,-0.7369153593797707,2.273577729731606,-0.6884724583161914,-0.3006868686824528,-0.5602394197431523
SIDM00837,-1.0257102615947415,-0.716571580128333,-0.685520065225902,-0.8524194673262311,-0.7968421358049909,-0.8870014145987928,-0.8726146013486137,-0.870994950811462,-0.8031303831583727,-0.9270675727645287,2.0782586152007734,3.3957673382238203,-0.5634991714736168,-0.6951030131445215,0.11053453529768459,2.3320983770617856,0.8476544449452689,-0.858018772643732,-0.5874745511829884,-0.7060803522734465,-0.7552885670626318,-0.5811590626931805,-0.88029553364267,-0.6930378616343127,-0.6687651519935455,-0.7190918017585716,0.08036039952942524,0.9544205956244103,-0.8072928573790649,-0.25142365842469205,-0.6953561533799639,-0.0333653723429351,-0.9385564255726596
SIDM01133,-1.027569442397923,-0.8367081016078948,-0.8937902441082796,-0.8647412055864463,-0.8926629568764994,-0.8972882758177886,-0.9494808520329501,-0.9207794078224174,-0.7529693739696633,-0.8063635205204209,-0.6423156081221597,0.0511308496040015,-0.66273072795745,-0.640048339896819,-0.8095192523013822,-0.5618792942967502,-0.21795071502828708,-0.9239770173317905,-0.6576698524100437,-0.8250020897011889,-0.845299116084455,-0.7979645467278232,-0.9609496072944829,-0.7403828690727179,-0.6924453091556501,-0.7514843028171263,-0.6933698788526385,-0.6382231293826659,-0.7768349055739138,-0.7090678486478839,-0.8299819753559526,0.13122001633856736,-0.9294166675349169
SIDM00244,-1.026119430420994,-0.7864403282716715,-0.8795800983776927,-0.8614309691806448,-0.8367383853598052,-0.8865567748427247,-0.8643759151304815,-0.9578065424375075,-0.8974987762661899,-0.9716096359436469,0.317624549507363,0.4502221092788494,-0.6378632158206419,-0.8416228041677583,-0.6998617286088489,-0.02307920388709085,-0.15108275692673603,-0.877371267861989,-0.6666526187231145,-0.7752221482717895,-0.8192470748926888,-0.7420242425039347,-0.9738332812607116,-0.6061210155859195,-0.7343562382383565,-0.7627205441019508,-0.8166020821584853,-0.5476327005670936,-0.8800622560715761,-0.8705593082538775,-0.7080331154071946,-0.14502084547798486,-0.9512770375021359
SIDM01161,-0.9320210579722407,-0.8324215584811017,-0.8952628598653205,-0.8632429879245468,-0.8785203246223428,-0.8629424866976251,-0.7243377472048864,-0.9641426355337199,-0.5204788277130765,-0.8952729086979883,2.378434404281872,3.413733234270811,-0.5748230459272362,2.33710092265698,-0.06567915315954606,1.996306672673369,0.40677837054261423,-0.9458806612855758,0.04985012967671214,-0.45895622469289993,-0.8627179530666722,-0.7203604476563334,-0.9199198910917127,-0.7089998225942078,-0.7950735459384981,1.874948308895719,-0.7717431769148845,0.8405614839072947,-0.7408469025831215,-0.8364229790915768,1.4724289788708178,-0.5679531007805336,-0.7970447042258297
SIDM00579,-0.8690003933760642,-0.8475064112160445,-0.8896764074945461,-0.8426937154838402,-0.8430908779630224,-0.9166875367076313,-1.0356126662558738,-0.9278809516068246,-0.7546924358744055,-1.0247068322034927,-0.6877575176586089,0.10864697428116178,-0.5775571265177798,-0.7494122724127946,-0.8013080088727897,-0.6211147042936684,-0.11705599611072921,-0.9890433610643473,-0.6330227364696095,-0.824632012472436,-0.8479540610792303,-0.7619678139035752,-0.8437057373317489,-0.8277347828336541,-0.7319700547501568,-0.7397687439659347,-0.7485231221782969,0.09541569263461726,-0.8908568845875279,-0.9270845665328207,-0.8011391061821163,-0.5813156230996631,-0.9552164697756105
SIDM00699,-0.8829173101968801,-0.8654493735904795,-0.879490872190725,-0.892573972433654,-0.8246931850984971,-0.9181592169344647,-1.096837670151524,-0.9206084028876883,-0.6777704317664652,-1.0041297111923502,-0.455619526788877,0.5468034001403171,-0.6231993087231672,-0.7279050203211176,-0.7543180657705948,-0.648587893402803,0.19636783749519957,-0.9947855733584106,-0.5820791714542123,-0.8042587979759457,-0.8495222483073811,-0.7866253272851877,-0.843573948792325,-0.8807858860974741,-0.530726825407831,-0.8356643524205037,-0.8047533246303665,-0.745471912978948,-0.9304883091799175,-0.8924847236855407,-0.8300010116823071,-0.6009282794928419,-0.9529744831765297
SIDM00721,-0.8987103429940192,-0.8610966421130039,-0.9921510354443795,-0.9117377255628196,-0.8294993918851945,-0.8928817462430755,-1.1103519615542872,-0.9569500273999613,-0.6737515320347814,-0.9589879910891212,-0.4862401922739424,1.7182776608159585,-0.7111050887209994,-0.862263411538867,-0.847769250953153,-0.5922706355216365,0.232112540872622,-0.9376192745330759,-0.6372778600778742,-0.8336716673547346,-0.8356166634031542,-0.7970614648952701,-0.87842082610556,-0.9364751830347682,-0.7584101238953882,-0.7608379093753385,-0.8162015985322516,-0.8940223547207771,-0.8471755320865415,-0.8418720426819859,-0.7790975894445364,-0.8838923780731708,-0.9683814075506382
SIDM00082,-1.0397781481505282,-0.7819949369086187,-0.8306777999631232,-0.8753853158217085,-0.83383109359348,-0.8844555784948874,-1.0666130275142647,-0.9421456128732378,-0.7161201643438425,-0.9903327935273701,-0.17294402443949577,1.953631865645603,-0.529487227471138,-0.672559467448135,-0.5394599019407593,1.5055721310046686,0.47072714200912713,-0.9478924063783102,0.37334891833329853,-0.7651614106066651,-0.8158319099022346,-0.6552753582274323,-0.8717213456565039,-0.7844950348533613,-0.7530184973487335,-0.5834793047596848,-0.6693260368579471,-0.7858666237736867,-0.7658051821106435,-0.92343232932799,-0.7392995869235055,-0.11249181196699869,-0.7380019995590777
SIDM00320,-0.8436056939100008,-0.8080258676893248,-0.7977423191358248,-0.8806971748287512,-0.8619480624469783,-0.9020543821280405,-0.7678718553047988,-0.9266064958097692,-0.7976009229913443,-0.8858229809661827,1.3456922512303566,1.9506951556683825,-0.6366802446310336,-0.8333731758459341,-0.7758673557361254,0.07419050569436075,0.22069369580224293,-0.9616678230902349,-0.5470784789131827,-0.8204452558763379,-0.8534415889135027,-0.7589684210953611,-0.8304140175946642,-0.7404224237658382,-0.48836395325390064,-0.7265720643673124,-0.6936458475526174,-0.8927019310482347,-0.8486234204573162,-0.8263710443478859,-0.7108264228537634,-0.6318212137400394,-0.8473053996571628
SIDM00967,-1.0061737336297563,-0.7611883716647267,-0.8852584105963945,-0.8444758607525221,-0.8048005577591293,-0.8812422724860097,-0.9519474044821813,-0.929596297502893,-0.4929239459258747,-0.8904435187103412,0.49225557107706647,2.19863964696814,-0.5146698529461097,-0.41115266509252485,-0.46467024851781813,0.948984175944726,0.1095588587648509,-0.9347613527197428,-0.5027644825173854,-0.7760699298362154,-0.843921483912756,-0.750519958692643,-0.8720749898911112,-0.8804046456560668,-0.6354040413979406,1.837835435766147,-0.6629105325098973,0.32091589083653765,-0.801142538946622,-0.8904435187103412,-0.7500882942810978,-0.7845178167015445,-0.8555362094601995
SIDM00508,-1.0676817636118188,-0.8650371129334848,-0.9255161859626805,-0.8731213341878733,-0.8197313498077122,-0.9212516095517095,-0.9434205790786625,-0.870865333446088,-0.7393662221017463,-0.9007659030650167,1.5845754001763985,1.6686085931049766,-0.69748524411377,-0.6943922658497482,-0.8133924834993466,-0.6892240047927956,0.2588214177571289,-0.9683041887810885,-0.5736879073378328,-0.80102422164665,-0.789171531760179,-0.7312699701589711,-0.8527347648954219,-0.9550248498550753,-0.7110586049395922,-0.7073932297249572,-0.7957430284893264,-0.3846430652286376,-0.8337779054378147,-0.9568135137212593,-0.797048550511402,-0.48001284561273105,-0.9438230640423328
SIDM00859,-0.9196265924137501,-0.6084281534769383,0.0006309900756862954,0.9599374898064628,1.0929071818576035,-0.8338585334143648,-0.9843259778249435,-0.8671894510627871,1.7384916727260111,-0.8922891802989306,-0.0763226565377263,2.6205152902205153,1.3612055585170093,-0.5351838691128697,-0.2744785041623171,1.8632384516701928,0.2811881278027046,-0.8904532153640848,1.8822208924007238,-0.4274649337395055,-0.7885582109508242,-0.8011729902469287,-0.8257999332088712,-0.6898391332100856,-0.6550036666391552,0.8460357835629688,-0.7593140767662766,2.083015778532979,-0.7377729711270191,-0.9258219893816203,-0.8032094114963538,-0.25324143214633726,-0.841108495087
SIDM00393,-0.9203069592271733,-0.7975543876901225,-0.778905817150403,-0.7933178545225177,-0.8477190656457022,-0.8483738811122579,-0.751030243670869,-0.9621213196898103,-0.6462074419545308,-0.9194639511611438,0.3512944258337524,3.3161976537771465,-0.5775889367254624,-0.6062810911976442,0.06536716249776112,1.5467875183446875,0.5269924064067596,-0.8434611309033636,-0.5570610982981027,-0.8099715542925057,-0.784867035293006,-0.6625147396127331,-0.8680509325754752,-0.7716441796257981,-0.920008896863429,1.08284266043779,-0.8295989314353662,0.11934887052283308,-0.7874243061237732,-1.046290968305091,-0.4328354019265973,-0.7012578110193842,-0.5642460459406735
SIDM01174,-0.9650914024894787,-0.7664030497376054,-0.7818202278861548,-0.8475066998200775,-0.7897737111440015,-0.8761889942795811,-0.8154972975856646,-0.8796789410131189,-0.740636323301628,-0.8991617137266181,2.0092309712907253,2.4986123406029157,-0.6380305368709621,-0.5221139048634935,-0.48560403002643415,1.4136588105195003,0.17006932183676685,-0.8256691747537881,-0.5836445722784518,-0.7749603625300929,-0.847584756781821,-0.760479749228363,-0.8196335824042645,-0.7666087308107186,-0.8099357314526878,-0.6177743778173715,-0.7946068216063226,0.8014451836466976,-0.7895366576850474,-0.8698516031918576,1.0183070270570935,-0.43790727592998074,-0.849860939818968
SIDM00530,-0.7826159516356075,-0.644375777590434,-0.7710962639691356,-0.9067290079792182,-0.7700945740693627,-0.8409337119403087,-1.1075794239413252,-0.9201409136004007,-0.36690335472102376,-0.9003325113880729,2.104333017274051,3.1429486232989015,-0.00708186615736326,-0.2321826138891902,0.1627469107149736,2.0470099063928644,0.7349669168417878,-0.819791633451854,2.2585598172901853,0.046414843455244326,-0.46204850554544447,-0.5993381201381633,-0.7896294442927739,-0.8666696691710951,-0.43072087364041095,-0.4647808816252451,-0.7674881964875636,-0.8097279860034281,-0.8762246577192693,-0.8638950719324473,-0.7475282939164933,0.7342211435391511,2.243267673823611
SIDM01149,-0.9570958222771413,-0.7335540838685838,-0.8995674789032005,-0.873699701801649,-0.8996862412907561,-0.838961524148153,-0.9869959883030126,-0.9003310285905926,-0.8244444661597873,-0.9007282282479967,-0.7193248352956191,0.04834421995151818,-0.625538171551372,-0.8894040336150463,-0.7892808497151912,-0.105634200053456,0.0036540869880095973,-0.9529109614737544,-0.504320030949428,-0.7601181769093073,-0.910646593192088,-0.747403589471435,-0.8037512383121069,-0.8052422066906063,-0.7073578836259062,-0.8201219643817053,-0.8512510997893,-0.5737671166241973,-0.7256847460879065,-0.7710128074865052,-0.8682769573211446,-1.0308708870627534,-0.8638066854716183
SIDM00243,-0.9697186083689339,-0.8469335390316564,-0.8268555990460357,-0.8025029545326897,-0.8145318369569461,-0.8763029018585133,-0.8803739511431409,-0.8640426953381078,-0.8450101288630567,-0.9164619049841654,-0.4425583258089573,0.6254006667695426,-0.6270893068080702,-0.8399371323539828,-0.7378075446478739,0.5692389608711395,-0.25981504782994647,-0.8801027858852435,-0.4637793057354678,-0.633971947635882,-0.8456069238276336,-0.7619580026175587,-0.8340267730187927,-0.8418764832514466,-0.5739501799194741,-0.6224865008514289,-0.7763918905790377,-0.6718306009244981,-0.805312664180266,-0.8889166640030939,-0.7891479431606043,-0.5286730282998774,-0.938944804114773
SIDM00176,-0.9911048483315654,-0.8304450406230072,-0.7409318362929606,-0.8225887632477563,-0.7969238406565889,-0.8804421528792298,-1.088550503745038,-0.9386793895234039,-0.7523069127200703,-0.9232218047646698,0.7790253471189901,1.04771628445567,-0.6523870855800643,-0.2909765667948903,-0.8333091153152912,1.5268108365217634,0.12295330019922064,-0.7715366978834781,0.08433078428427533,-0.6321997108082317,-0.8495644168090594,-0.7005039809592682,-0.807013480686089,-0.6939763872725775,-0.7654609216813171,-0.2802127725404887,-0.7744760978550204,1.1339550715924762,-0.7688531056083066,-0.14506957857792555,-0.7373448179535196,-0.658781127668465,-0.679940818594344
SIDM00422,-0.1826126989182599,-0.08991137426810922,-0.6326627014150149,-0.11240742765167211,1.454723466083355,-0.6382924873988878,0.2970888885752937,-0.8440714735773586,0.32013243291088234,-0.9018555698407332,0.12503398733737556,2.1367162179893335,0.49083730289334637,-0.8195635648997988,0.5192771562043428,2.0450128458858736,0.45953328150446704,-0.941212250336435,2.969661884766701,1.253122102780532,2.6453199284396494,-0.6286496462986747,-0.8514728508463827,-0.8022054506697439,0.033350370587301385,-0.6826552039423659,-0.8094033824131521,2.218718463294608,-0.8042789894210667,-0.8648746892985901,0.39455632069473207,2.371153181520018,3.2808244305184293
SIDM00532,-1.0509604071978345,-0.7958466652572854,-0.8192955894026885,-0.8516851261081979,-0.9027469185327945,-0.8289394573294134,-1.1157032562769462,-0.9438628394085398,-0.7217539465199123,-0.9796915676152185,2.047789709764139,3.2166768348997294,-0.6825708906922539,-0.6204086903425402,-0.4579391021509998,1.6435539566893347,0.4204974442736582,-0.9080854912860236,-0.5722863718530442,-0.8147646148637553,-0.863235420753822,-0.6865687174970023,-0.862684171118453,-0.8776374156617672,-0.8585118897435841,-0.7035088245323973,-0.8246955080586601,0.6463252960356027,-0.7779636736923543,-0.9403992606433874,-0.6095443563770767,-0.5918797358831148,-0.9429374030412009
SIDM00077,-1.0429559967058828,-0.7713953402260538,-0.810875272838311,-0.864362629720332,-0.7908566300444207,-0.8684747675963053,-0.9752916728208059,-0.9053731650788887,-0.7013431597373537,-0.938283181488062,1.3881994918314204,1.2702245636078298,-0.6200272261335055,-0.07985828422523213,-0.7079061586734245,1.477476798473698,0.2844517636486234,-0.9241788212198221,-0.5456670979416025,-0.7905886319269366,-0.8304060684518656,-0.713730303245163,-0.8725728504720698,-0.8626504261525818,-0.8448790233725331,0.6851231428356186,-0.7561788321325656,-0.06498182746892485,-0.7690844786659196,-0.8498485830046093,0.21400165532482804,0.02212281804971202,-0.847392493847353
SIDM00561,-0.3272775231582907,0.48330893779829326,0.5537818371506813,0.599574987090577,1.3412398183766296,-0.8611292571836221,-0.8954470985805575,-0.8572381595399888,0.9779491092091822,-0.839340886546794,-0.05243915842358635,3.52259364448534,1.8167922502958112,-0.7724819213158907,-0.38704321233885947,1.8177446002642135,0.4152299755950287,-0.8791791281487701,3.4220464277720777,1.3931907951339757,2.4784633397691773,-0.6107816651682171,-0.8041581847706578,-0.7629498828103369,0.3416731559117421,-0.7433219790102243,-0.7555120322409347,1.4707289632624831,-0.8143496784388723,-0.7159467779938566,-0.7387557602399928,2.4704512249598314,3.3791229749088667
SIDM00407,0.04962558938799106,0.6608188981958006,1.3829645480084,0.8049895124136414,1.6178416615068412,-0.874928451308011,-1.0759918457251825,-0.8480412453739518,1.3018640031396977,-0.8019362230227938,1.3706595001271893,2.784104869453577,2.300189652485464,-0.7804550536647117,-0.5448905850140513,2.345461933444409,0.19788928421377425,-0.8922426670691833,3.7769479325650726,2.131055652717697,2.8363490943746412,-0.6845269780429525,-0.7974472370046563,-0.7804751897550528,1.1511556965113487,-0.508561846718103,-0.6290899951833485,-0.5583429872938477,-0.8093526073606186,-0.807651720248512,-0.7934760272500991,2.934507932072902,3.5048232980283043
SIDM00631,-0.9143410497141506,-0.6981610041070806,-0.9009740174015504,-0.857001013324226,-0.8564367950528459,-0.9043476638386863,-0.999488073092148,-0.9105019782058498,-0.7656374023357472,-0.9576368768015697,0.29870746566177886,2.6752672810929226,-0.6459089305598775,-0.810340088697135,-0.4103021022444753,1.8197890938799068,0.2947876610519979,-0.9012383832231942,0.10684190147134535,-0.6737763641390775,-0.8127371309516049,-0.7388472726726754,-0.8467538762939703,-0.8525667504657546,-0.57753034634444,-0.7508663079581617,-0.7792414723247743,-0.7698400942999871,-0.924226153957227,-0.7272502361846389,-0.7302052514496271,-0.3686179223143988,0.7078266739032327
SIDM00324,-1.0387888723070868,-0.7577290477521108,-0.9189485262516561,-0.8137863324434462,-0.8188277786907696,-0.8108232573212839,-0.9204374092169456,-0.9318930732335918,-0.7172417420987011,-0.9813918916360563,-0.7144973247070364,0.4327452016869481,-0.635879285404337,-0.7795392227765806,-0.7687550163246968,-0.4625021128108504,-0.049588588305663955,-0.8873117119804873,-0.5759987495085074,-0.7654521005542475,-0.8589064509195559,-0.7172309157470674,-0.8970585389059129,-0.8273675628256315,-0.8795792066218768,-0.6785344726932666,-0.7712731756639274,-0.7203733223603234,-0.8222630552484481,-0.7532447532662375,-0.852600984843689,-0.5431822481778139,-0.871929885355549
SIDM00410,1.9665856070248087,0.06361479486504988,-0.5662322537585416,-0.75437289058882,0.8079949464219242,-0.5801729950462631,2.6724012640372288,1.351090194949267,-0.6236205658861366,2.458940995182546,1.3364712535740604,3.816996178032611,0.582873926987069,-0.6829997572597777,0.894629886244113,3.0762611145577963,0.5554940973173803,-0.835635672410902,3.4828984714402207,1.2741903052670598,2.483664471625279,-0.559512476867199,-0.655249198642045,-0.8290286128102522,1.359102309308932,-0.7142448798128408,3.2430067648239107,1.7955763193612952,0.3200472861633239,3.9202960553526993,-0.718989548835342,2.362533034168713,3.2709102836603394
SIDM00483,-0.955329956446586,-0.800125924881214,-0.979238219272663,-0.820217263814717,-0.7240503338223285,-0.8652101562739243,-1.0785735598025017,-0.9653447941030346,-0.7308503382260515,-0.9983147878001678,0.0343741661470902,2.5032843793259523,-0.6889175749121004,0.9734847719816272,-0.43326995788582157,1.3354702575654542,0.17923984291332162,-0.9848566593926845,-0.5829281844673797,-0.8345121567418136,-0.872176450382579,-0.7859057090673149,-0.8912353257267952,-0.8561489146922523,-0.717501999651315,1.9097731997902598,-0.8197277692855316,0.6033204477924111,-0.8672758228836871,-0.9598429536224905,-0.7530603485829577,-0.6208011290130775,-0.8690780051975672
SIDM01187,-0.9024991631361255,-0.789398371156472,-0.6189751941417632,-0.8383844572148419,-0.8835302852255245,-0.8650564941947649,-0.9890574636938367,-0.9251134373850337,-0.5967152157359571,-1.0650505105095605,0.5655460911133776,3.479233961889093,-0.40168203278819525,-0.8018476267644845,0.0962469032544187,1.8711814865070584,0.4733023894226104,-0.9716229163620046,0.62821352285998,-0.6005939748752048,-0.8287361999059137,-0.5934694006743565,-0.8658226940312835,-0.7905875197798956,-0.7976687194477887,-0.7334307617927576,-0.7262578852645949,-0.610334834039978,-0.8163199488377216,-0.8412263252915289,-0.8680294030232251,0.591188235977549,1.1202945825386363
SIDM00216,-1.0807171408703897,-0.6492586108473181,-0.8547240192170887,-0.77551839706682,-0.8056852315510068,-0.88481876167843,-0.9124292257442209,-0.8055339999614685,-0.8587791058454431,-0.9155987573415356,0.39472401976530586,2.9677991810088318,-0.5703319734404765,-0.709715113397704,-0.32258735616839,0.9156354432833123,0.1420446023010342,-0.7391266497040822,-0.5535583014930122,-0.7385696420836905,-0.7474662001597621,-0.7056953624715411,-0.8972125892582206,-0.7710807377514887,-0.5561874412843623,-0.7657412735926057,-0.6783877580568962,0.1348422192731735,-0.6282955095051982,-0.7409185694269228,-0.8596082871042271,0.16640318761966114,-0.9555704772919938
SIDM00199,-0.11274825120885398,-0.7602286145046012,-0.7131369981703932,-0.8269926943439176,-0.7635769010855282,-0.8694407737907206,-0.8035866283827046,-0.8757386392813191,-0.6402314328856653,-0.8831796064694623,2.419475182301648,3.4099184870790253,-0.39925729109392344,-0.5802422044329248,-0.26015690022701127,1.6938976182390035,0.48443045123147443,-0.579887872624237,1.602089832855011,-0.5530167975521918,-0.5508582195692675,-0.697236685446536,-0.8086894632854138,-0.7056530152897768,-0.5379484384195174,-0.4371803113687245,-0.8456943580240505,1.3026461790855954,-0.7439039796440833,-0.692347956653049,-0.0380811706073041,0.9154033155859949,1.2982089770784258
SIDM00234,-1.0185503733867791,-0.7646818301969215,-0.648944468403948,-0.8631136215733441,-0.8152163174895548,-0.8656341541390047,-0.8618826640524146,-0.8428033767473782,-0.763817004633965,-0.8591848919427243,-0.003879208833017202,1.604773570445765,-0.5898117109824477,-0.8461343610749361,-0.7241831689376541,1.6202800945872047,0.7817569277445825,-0.936463038845032,-0.5508932118841213,-0.743643484441392,-0.8458224334156825,-0.7772259672030972,-0.8375429110577832,-0.8576363428499534,-0.6796972628914555,-0.6908494053419407,-0.7766092325126424,-0.5999086589769885,-0.879382339203782,-0.8434049634489507,-0.5638313478471801,-0.2682245592666911,-0.9590195475545427
SIDM01019,-0.9390583680749265,-0.7431713771495356,-0.3899796519487108,-0.7239930225531378,-0.8091978060563073,-0.798228638233561,-1.0224045503751693,-0.7806281680155003,-0.26095977537576837,-0.9322725723815849,-0.23912742806417278,1.705746311174893,-0.5564068919146775,1.6697049756191453,-0.7478788282951438,1.8765928906370768,-0.20228146906736516,-0.8968461857218653,-0.17557929368710318,-0.693380833691482,-0.7337098998185045,-0.7468433429132931,-0.7891708809068227,-0.742370965601375,-0.7041812408435538,-0.44570700796306656,-0.7073494272900492,-0.39752473780529535,-0.7527993610616388,-0.7189818151568825,-0.7594057456099806,-0.2706774777488493,-0.8700845000548215
SIDM01114,-1.070797045182943,-0.7598870570724948,-0.7577721178217601,-0.846769015712476,-0.8412867047348894,-0.8596618924485963,-1.0332223558581917,-0.8694931393022073,-0.9129735122993817,-0.8483478690165575,2.2567430386679534,3.4333064113315994,-0.6265504648855417,0.12477067198203452,0.15996684594164812,1.7100254484677297,0.6028445320893152,-0.7844664181530625,-0.20068307130759028,-0.687384308906424,-0.8532542442732275,-0.7330036360826425,-0.9458748926871035,-0.8392456233495585,-0.7820728989004859,-0.7145870841743386,-0.8228583087778804,0.27093269640920875,-0.7795772618417979,-0.7888426330926415,-0.3616201261285473,-0.42530712005672633,-0.6540618975673246
SIDM00584,-0.8448193726989703,-0.7433516360157617,-0.6799599942450596,-0.8831990846444875,-0.8414648502070153,-0.8247576762607244,-0.9407484551654096,-0.8796909413505336,-0.8874102019168068,-0.9306488021556073,2.4698064579583505,3.610177555204554,-0.23960345013289341,-0.581103598032736,-0.053099964134031535,1.7561024472811626,0.8708764724212059,-0.9461659627190079,1.6310320132653529,-0.47220297633353786,-0.7417639979221129,-0.6572661815065238,-0.8749448660884775,-0.777639298649054,-0.30701470957588656,-0.6542284384996944,-0.794162627077122,1.0376469096606424,-0.6994014963366108,-0.8479490753618929,1.9843958416075111,0.1825113853427034,2.0023462332318593
SIDM00043,-0.9390483617296741,-0.7978372102630176,-0.7878334975269676,-0.8586992362510696,-0.7961273330007214,-0.8678608454083422,-0.9384047193837186,-0.9463355294225689,-0.5211450788698625,-0.9871721029026332,0.7150515721367727,3.2147324169962372,-0.6235766538184074,1.856856127995696,-0.0969366149220342,2.1771605912041725,0.657037385012243,-0.8106358704859283,-0.6169823217724895,-0.7651532554036704,-0.8594330231947954,-0.7127200578513458,-0.7727355696299878,-0.7856142676245723,-0.6843022955197632,2.7988298737037907,-0.7756757552829514,0.6460452087191104,-0.8057096873275926,-0.8185758560389973,0.09978334275722044,-0.593383211204432,-0.48638918564392536
SIDM00498,-0.9091675180429728,-0.7722738425456327,-0.7484421895688717,-0.8432262058965424,-0.8171978659957957,-0.8416355640901051,-0.8959871448231204,-0.901427179555474,-0.6966785667405043,-0.8943691130104723,0.08118410826180707,3.0756465577650127,-0.6558304454103507,-0.7468332798586172,-0.20328738202253796,1.6409910769224088,-0.10630833015836018,-0.797920995512959,-0.5327787350312175,-0.7500573840704536,-0.7965085313619408,-0.7125030710481671,-0.7090307493316313,-0.812824267508274,-0.6553016828368596,0.9186668454556435,-0.7669915179157754,1.5512670369442854,-0.8081111296643588,-0.7876661632348707,-0.7334552645241534,-0.5585386712863755,-0.6516990236236161
