,HES5,DTX3,NOTCH4,DTX3L,NOTCH3,NOTCH2,EP300,HES1,NOTCH1,NUMB,PSEN2,PSEN1,PTCRA,SNW1,APH1A,KAT2A,ADAM17,RFNG,RBPJ,DTX1,CREBBP,DTX2,MAML1,CTBP2,NCOR2,CTBP1,JAG2,DVL2,NUMBL,MAML2,KAT2B,DLL4,PSENEN,DLL3,DVL1,CIR1,DLL1,LFNG,JAG1,MAML3,HDAC1,HDAC2,NCSTN,DTX4,MFNG
SIDM01174,-0.9281241686336265,-0.6525120346987624,-0.7670581708750572,0.13650541060884588,-0.6425316642736375,-0.08005354219301497,0.035322119154406056,0.3051354894433058,-0.5655482595135808,0.030402222186273413,-0.4768201284443218,0.7129110365221195,-0.7969146350722703,2.125772172659815,0.7058684164957371,1.135081375226817,0.14577100490717673,-0.37728199715393773,1.1649176758553585,-0.6784711844410074,0.5933520495889459,-0.24761650757440798,0.10959695949965371,1.38550462294981,-0.34060815387384896,1.7527086866461103,-0.25851364327555837,0.5004070411148083,-0.5929361660927146,0.01296162887220344,0.19257209819091145,-0.7740273480832905,1.1363094400937956,0.2582050972643221,1.2674757604043703,1.1344649343035218,-0.5776118673887954,-0.743847209411628,-0.7178847522789178,-0.6907568215264536,2.489259821434064,-0.33861172742243645,0.25402170029219934,-0.19857137468714742,-0.7666554357477774
SIDM00530,-0.8965922100018389,-0.6724577041448503,-0.7446454362537042,1.469660207101614,-0.5001902848394165,-0.5738057543275291,0.18900079916212462,0.22850168601609225,-0.6770982605605167,0.13526670953059916,-0.40280037790378387,0.9495167573052643,-0.7371550551606979,2.2411073650536455,0.9791742002390837,0.6656385972053462,-0.0631348244006219,-0.4493726820885966,1.1224471988912759,-0.7040820419130889,-0.044442474735018854,-0.04978097130001829,-0.37865883987800736,1.507447473166311,-0.13775586960436306,1.4068937674872484,0.27195408628290013,0.19392622358502884,-0.6447918447442181,-0.03324761954045323,-0.6323562187658026,-0.8302926532439168,0.776555990182095,-0.6193701056815045,1.7557492746400092,1.0522494131574536,-0.7813302731331276,-0.23841464042491137,0.4019492031089756,-0.7347573198539152,2.0954565085034944,-0.5994710822263997,0.2225203471652051,2.141950347588096,-0.7561965509577833
SIDM01149,-0.9846596523613638,-0.6097950913547383,-0.7170561971853423,-0.7132466345839413,-0.6632597697055015,-0.4547258063930864,0.4535653169750941,-0.4013849316567843,-0.6217483011466595,-0.4829683705515173,-0.2306591874583773,0.4729402511683728,-0.792055651188859,2.1195861619462324,0.8298307857715269,1.3870552327942798,-0.028742830651060664,-0.5287902510910636,1.5964248809710708,-0.26741912083979896,0.47293990172935146,-0.7421768618928146,-0.23929689212651686,1.6095340438064965,-0.3430247848490695,1.364234859654378,-0.09279366105667003,0.08027451027421877,-0.46713705927931914,-0.36177438059827194,-0.6231204734178047,-0.7911443818336392,1.4305699161682743,0.6921860687573835,1.4819668027767772,0.7849397285074278,-0.7411413562877542,-0.39594492723698665,-0.4661762799819964,-0.5949168720907902,2.038788658010062,-0.3333935265650048,-0.035788689515012545,-0.44558483712542796,1.2279981255252939
SIDM00243,-0.902976178811686,-0.4933316081505434,-0.7688891604181007,-0.7004123962571202,-0.6792588523206281,-0.538652356250458,0.5134623043931028,-0.2491534947581378,-0.6362032438988972,-0.16947110261219095,-0.08752898634696982,0.6628092610061574,-0.7369650900670964,2.4559477522771105,0.5878925192026391,0.6334372471198061,0.0528919254967037,-0.2676782512081409,1.9601948049118672,-0.6144062113299248,0.5037322159290888,0.18450486295270935,-0.2031079601509294,1.6815582566854228,-0.41502035240411517,1.1799209509722364,-0.47641681541750047,0.3703011812060689,-0.6811826652201504,-0.42047730513233206,-0.7628940622736173,-0.7965516097637791,1.6060269764166966,0.9699295907531845,1.004737415449305,1.1821828757628519,-0.7466517956115606,-0.6920156453122365,-0.32139834229258896,-0.6361270110549857,1.9949012178757817,-0.4313951065160844,0.0881971721752141,0.4371062175382858,-0.785291126089315
SIDM00176,-0.8340557146373895,-0.6562801163573484,-0.7914137734837154,-0.09179265854949151,-0.4686112559638381,0.1858073501560954,0.17120326428034735,-0.4329741785358178,-0.6558304345282334,0.1267520458767427,-0.3970083194035917,0.5495706231029048,-0.6845102348492714,2.0286357473229635,0.6727259357363402,0.5048847870993113,-0.04299903574978684,-0.5378061391998448,2.0029069372687993,-0.601121736890273,0.1648938554757957,-0.34747750846652004,-0.6126551294244786,1.3958365158989594,-0.5776746003066936,1.6591957079864017,-0.7519475246382493,-0.15359595034840104,-0.4420998098787866,0.26640259416391804,-0.45733733091479695,-0.8934338063250319,1.7563398776872379,0.02893432877456267,1.0961583331363176,0.8568144437696662,-0.781963167867912,-0.6098376735943272,-0.26332080778490535,-0.7084042488513571,1.6183967341994965,-0.9041446946660915,-0.004869433641303066,-0.3802048103401865,-0.7866709481841201
SIDM00422,-0.9528814635383558,-0.5108538434197072,-0.5764504763156096,0.9706422734535944,-0.608234251397424,-0.31762189433398597,0.8887646379054739,-0.4395818334711548,-0.6043970166838486,0.022305254051429725,-0.1454167386312418,0.7479271853620049,-0.7515557555631384,2.4054613108469494,0.6181082945980517,0.8070928127611432,0.5685285723143486,-0.4888729962598849,1.3766529626579707,-0.537632982174551,0.5109776490203347,-0.5437709034672321,-0.2616223872004265,-0.8447039671715777,-0.4941340888724733,1.3328537581503064,-0.5641658816688528,0.3288165495730849,-0.582772058264373,0.8386973484811964,-0.3487436362989096,-0.7797232198497762,1.448709403912251,0.8817751782301128,0.5215572565102331,1.0686771489941114,-0.3895187445073228,-0.7805786631110254,-0.06301022712803006,-0.6350037959402127,1.6276020086062573,-0.7268231244430781,0.11235906394907207,-0.4814089695570258,0.7531594823999448
SIDM00532,-0.8813426983019201,-0.6946427852790904,-0.7319883626252326,0.5641754689232068,-0.6270710143898088,0.24423963412852773,0.3340613381923428,-0.21556934672398015,-0.7359097555489146,-0.13440685610907646,-0.5878741964348088,0.409682008664643,-0.7032038012875552,1.8533268566022667,0.7342413148427884,0.43584934761720745,0.07410346057753509,-0.5505022283184025,0.9855196856866009,-0.605203417505087,0.44606764583608005,-0.3877772547737436,-0.3556895272971082,0.9654045041693154,-0.33886030600245515,1.4922000440190044,-0.5938826686617213,-0.20685683356516177,-0.33574514559465024,0.30483187772957215,-0.09233879681145912,-0.8859220786327175,1.5970823702986565,0.16181345306587602,1.1739280799129914,0.7930837183501006,-0.7317869732679319,-0.6925472326052386,-0.48070848683196926,-0.6750083160444409,2.0841118204840154,-0.7440423289756488,0.39705101986997865,-0.3575940646548809,-0.7474437352947843
SIDM00077,-0.836059617830022,-0.7271022822031525,-0.8206942675827309,0.645731107567001,-0.5453243322247632,-0.1400604540162089,0.32212860185643216,-0.3133798981758322,-0.7352996129124117,0.020924957470766274,-0.5487696369758246,0.6826736653157145,-0.7275993993859016,2.20081916948003,0.5224399346678117,0.7925044060760957,-0.05350624942648231,-0.549664899305276,1.4728301206488517,-0.7719408855696992,0.3597469214434294,0.18779171029845396,-0.20998575065738978,1.4088257062474603,-0.5364741447167829,1.7892911360732067,-0.6570409323649055,-0.1078724852523811,-0.4947068689208188,0.20998727226782443,-0.45152070200332484,-0.8048893493607633,1.4998718940093845,-0.2741108976102389,1.3507397054260162,1.0456964586339164,-0.5630129612425298,-0.4663362498268946,-0.6310148271349911,-0.7564701774240986,1.8226879801770641,-0.6784760789236927,0.14325791296698367,0.4221466395744473,-0.6836619789006161
SIDM00561,-0.9717322658778913,-0.6091058658942787,-0.597605439498484,0.4617858467450601,-0.7914731757881548,-0.6906649404759164,1.0084845611104425,-0.48984747889524227,-0.6895086598690862,0.2808844506152154,-0.4626625304189927,0.464167059531943,-0.6026530116923471,2.2169157846705803,0.8467372662746834,0.5891135245999407,-0.18781595749950755,-0.67055290117313,1.0850779018124077,1.7801608816601306,0.7562151478621758,-0.224733095670619,-0.2715649201897963,-0.7794457318079547,-0.565560718970154,1.2350626297717044,-0.542684608161448,-0.31591186367451407,-0.7471956737781345,0.11444343800348038,-0.4037703282543208,-0.7419342850444276,0.8958105644825329,-0.19224213992548622,0.6465644714034632,1.237794790119418,-0.7395250396860269,-0.6162642731171473,-0.7290646032087943,-0.6947658656927004,2.997324933509241,-0.7280102435456932,0.008702313782887702,0.07483923966682396,1.4016825881676491
SIDM00407,-0.8926890788327047,-0.686925922296541,-0.700728892063507,-0.8599891563732358,-0.6216163869127245,-0.621552458068376,0.9019481854230789,-0.3049477073155624,-0.724650594088359,-0.010242792097152367,-0.720778228183803,0.40714041813478014,-0.7088259037491339,2.243637193705741,0.7057814592643841,0.88695978458238,0.4533870644440789,-0.5627303355555645,1.1789506476134743,1.9363348284030895,0.5878636837440928,-0.017575550615123826,-0.23721691297023342,-0.7881971812980934,-0.44759770008080646,2.035705528557489,-0.37183556056448985,0.3488849546894571,-0.7460265277329441,-0.38633375747498816,0.3524685949386226,-0.8167970394904371,1.211705521304138,0.30762631584372335,0.7091360081836275,1.0989748589225792,-0.5814064706801966,-0.8394808228801108,-0.8464126929490627,-0.7611167341097894,2.9325257457075935,-0.7601550062142283,0.010565653030531431,1.7418484075345777,0.6363286883697062
SIDM00631,-0.7813828739422658,-0.6234480548145832,-0.779124056155349,1.1117965593545898,-0.5260326925165073,-0.2465681171301102,0.24747771838482954,0.36895998776451344,-0.7093094987724292,0.31156486770197983,-0.20923445534254137,1.154780085962514,-0.6972965153689238,2.380471179325577,1.0194686529664625,0.17963488332702843,-0.23102404026668905,-0.3801453453333363,0.7315331284190764,-0.640732748419982,-0.015031268323122248,-0.3695016513905796,-0.4107743381430842,1.718253286807066,-0.6241497908222476,1.981700193103116,-0.3037963570429947,-0.13662473815608128,-0.756160007728302,-0.4115784821533794,-0.4780423708097139,-0.8942609162650453,1.9348829732674704,0.5256663774634881,0.8534434075679498,0.9718103392820603,-0.6069657595108123,-0.07584612085605827,-0.8876465295033812,-0.6183761360853884,1.9851447253079093,-0.6730186290002581,-0.0817202253687691,-0.3765220285567204,-0.7231302289872246
SIDM00324,-0.9227680552776503,-0.7609524276255062,-0.773956725266528,-0.6478920140563114,-0.41799062414175614,-0.7952311521779107,0.7120105579844362,-0.2633399370938476,-0.7729946513540102,-0.25550984898489065,-0.536080088583103,0.4337065409278549,-0.7504649528420945,2.185885818175748,0.8873436068544884,0.8314673155751671,0.053972399179288304,-0.45671578097804166,2.0548384258388284,-0.5944834281618581,0.7565809557045933,-0.2932197020827897,-0.4030568722737249,1.7170050195818158,-0.41578219979659314,1.68030548185506,-0.6103454087859354,0.43699100249589967,-0.6627019803340569,-0.35463998419289494,-0.5369834893128862,-0.7705290392438094,0.8938016692993135,1.3959552966271953,1.472552359558407,1.179580565460735,0.025520498600406828,-0.6769462108071888,-0.7018789237734933,-0.6296800254517844,2.0592937160150577,0.0848342731717416,-0.18314875935373454,1.1939041273216149,-0.8341777010988533
SIDM00410,-0.866811268198446,-0.6443342146028378,-0.756159369712485,0.12788810365818454,-0.7106061174142265,0.541646077140865,0.786061839910848,-0.24705661190484388,-0.5195223495399273,0.18561871017458983,-0.04185725414257083,0.719147503404344,-0.6316540970204721,2.312587977914031,1.0982297408856199,0.6663148431702794,0.17633659769044568,-0.5204637116146207,1.2542570644069548,-0.5406782720582668,0.34882510078584933,-0.25758928129353725,-0.18427573642055634,0.33156709490068914,-0.4459166765634581,1.575904431378985,-0.6135791548456047,-0.0833595033436884,-0.6807205126118898,-0.18371389313020056,0.5047044192673682,-0.7710352756831218,1.4479367386432112,-0.5742796450550094,1.2909659586568742,1.0878822242456359,-0.7876618540257783,-0.371648442814173,-0.8498118384305778,-0.6968005390909973,2.0051133956278524,-0.724707233349335,-0.1367430549658851,-0.42935564721997066,0.3547889570971503
SIDM00483,-0.6898213463255637,-0.6970694965040686,-0.7939418009831885,0.5628702499522797,-0.3219159545091278,-0.1775465341259572,0.585248714802484,0.6963085363584037,-0.5086634060770177,-0.018423956590303228,-0.6329925191134048,0.8534132813256884,-0.7195664755558362,2.331039373079429,1.0420310362523997,0.8530157073230551,0.4093632911740267,-0.42045889214937476,1.046729754819847,-0.7166292140797751,0.3555328013619332,-0.029487136779265892,-0.4221661760231835,1.4147249440079748,-0.3725965808144608,1.5031329802073232,0.6290418802949811,-0.0034464375497100194,-0.6278877046725143,0.4656687901714815,-0.6529237909323822,-0.7865884799066867,1.6007278757506824,-0.18593660087157332,0.9070684957581248,1.0328527596856087,-0.49532330683022463,-0.6141453696358753,1.0740823753009145,-0.7963498795540908,1.992269250840614,-0.4165142474773979,0.2968702479369976,1.846392946543889,-0.7360864748310062
SIDM01187,-0.7126377111389056,-0.5776690018625316,-0.781118361631741,0.27995961165738437,-0.1951618002155043,0.6395479627089139,0.4734243480928971,0.9098008143267701,-0.6154659079131346,0.1534380559383483,-0.3306873406849428,1.0198983736927716,-0.7093276580594831,2.224158205759246,1.9482249363394974,1.0743880261371817,-0.03841227954085189,-0.14974285776687662,1.0874840903655034,-0.697631916037119,0.11050515422563054,-0.32967841318723845,-0.3212496309992761,1.4698716617462626,-0.42674806841758883,1.5982763794160988,0.05981647359846959,-0.10662642666417001,-0.6001850202767867,-0.2710952256201481,-0.47693777994264075,-0.7977332886719839,1.812575107186388,-0.3555094196038616,1.2087328882728647,1.0020128018250047,-0.6452557960391065,-0.08514551250604277,-0.815047914156125,-0.6514689850026278,2.406330976918891,-0.7686032080166011,0.22388821761338093,2.1508070216199138,-0.744938852581067
SIDM00216,-0.9006560592075832,-0.5381106512763922,-0.6443208927142725,0.04031660697096057,-0.6263533113887548,-0.39370171413248906,0.4546582966107734,0.34786326861820366,-0.3587858123609877,-0.15008187329944225,-0.5474222388875857,0.7951576387572874,-0.800223427076544,2.2287828094625626,1.1406619406937855,1.1340606864073577,-0.23222965581400415,-0.33410958311243494,1.2036710195895313,-0.6557731350004398,0.2922543143365467,-0.2648898697399994,-0.17574502994207208,2.2994469183491524,-0.6731522538347618,1.9301584678509487,-0.5234232278858381,0.0764392925241152,-0.6956145780200818,-0.22125345103830968,-0.5640270143412008,-0.7142631701216106,0.8782632308284509,-0.3837650484682538,1.6019331240243864,0.9603872366662918,-0.6307669102116192,0.30127961556791755,0.12344270809373202,-0.7387864387504672,2.4312819356840687,-0.46078822721348317,-0.09330157380290037,1.2595648117520415,-0.6598410352275065
SIDM00199,-0.9095010627947241,-0.5788068981014506,-0.7097697651804984,0.868989636595567,-0.6885432378388443,0.7821481167307384,0.7403569752198841,0.26999865955527264,-0.58110193009789,0.46616199480176884,-0.6325544560000944,0.773480140847482,-0.7283298524516374,2.4601929510619867,0.5675242674314753,0.30226327225685823,0.6474509982887849,-0.7867779430534059,1.1175101690787257,-0.8712512716170959,0.4513723601909456,-0.6076125988833834,-0.40376764329413406,1.4298316053701072,-0.5260619301809961,1.5177433238178675,-0.5459979844640748,0.41571441556788313,-0.6035811161321519,0.37964564352843,-0.3649613283538751,-0.910348297408719,1.6175580198371187,-0.4365169024394783,1.4231229666456062,0.7473077896537159,-0.7017734020230092,-0.6367862359827646,1.2219231210450987,-0.7053121744460416,1.7655525106078722,-0.6710046622336769,-0.13085541173523468,-0.005573368552145213,-0.8100906235103825
SIDM00234,-0.9928288392045259,-0.2976408256012447,-0.7059415910024404,0.07878847148697773,-0.6612219510416509,-0.758886479924431,0.7412184046322238,-0.17224172921173472,-0.7267548227846595,-0.025886646106399246,-0.3634777050114883,0.43975150936633045,-0.8340919302473794,2.2560204595405278,0.7429735357471429,1.1853103989854328,-0.27971842523546014,-0.43991049337553745,1.0822467424537514,0.08660099997040556,0.4182063181469137,-0.7154092615823444,-0.18851728040330432,1.6301963458840418,-0.33926891313066315,1.9462751584122144,1.0045369010739902,0.021179548513098313,-0.6352366915559216,-0.17740946160396062,-0.39935159206192694,-0.37337221309863466,1.2591484589372326,1.5751570128896368,1.4630538389481968,1.237579468153054,0.02337432835991056,-0.33064303080200613,-0.7627700150033327,-0.655132811131754,2.4366534860525277,-0.2904605698771862,0.0487967331642874,1.4699142801906553,-0.8197529347054004
SIDM01019,-0.8511051477816154,-0.46231524974125987,-0.7639611257533536,0.48163927693490205,-0.7018905183666595,-0.40676733498724194,0.5812360517271015,-0.10876366306968385,-0.5713772322326921,-0.28548103225902205,-0.4049412080494446,0.2514961540276913,-0.6116047226534473,2.0485297261210813,1.135129749554833,1.7875203418674468,-0.4027245578049085,-0.49144045204929104,1.4522285160642472,-0.6150582231486462,0.2289260586710199,-0.5599103206478745,-0.2334280139664097,1.6208793009044489,-0.4211835839102994,1.9353709993390602,-0.5437274372980246,-0.04571701321332998,-0.6278309763932858,-0.17817501325912588,-0.6595286158291273,-0.8495729768124534,1.7207317618048574,-0.28569545664930984,1.3085804250057262,0.8621346796598235,-0.6261592927334373,-0.7947740176485161,0.014825518863395401,-0.7199260731539656,2.4221904015246056,-0.4313658056405343,-0.051487186937703266,-0.3591639142706364,1.0547022132959971
SIDM01114,-0.9070175139715371,-0.6651670834151998,-0.7472228969977976,0.44180568980851964,-0.6258993843525938,-0.3403262609509521,0.766578584797351,0.33585176019482044,-0.6121057132424315,-0.047086526463780795,-0.6005836328470906,0.8868883963247668,-0.7932082044830583,2.2625821708893126,1.4140879253033105,0.8992552533390147,-0.00553644410278285,-0.09049061965155297,1.0991480742217743,-0.7188248150124544,0.6612036386769217,-0.2744248056470932,-0.1839839672030523,1.3982726427947363,-0.47692090195461395,1.6614575941412115,-0.4009699182069788,0.6574956098867382,-0.5329803158060387,-0.01535608383595673,-0.43150270282928904,-0.7606499911509105,1.5063366241827063,0.3528883218178511,1.1425961608094664,1.0722587123231981,-0.6186752808649107,-0.4674574117686309,-0.4454706758743903,-0.6432056019272941,2.08728538689732,-0.5378787255638013,0.0573336387795804,0.4209362781175308,-0.5419010114357949
SIDM00584,-0.8773618143232166,-0.5592170377374632,-0.7228222409046442,0.8976764088365176,-0.5083786909945183,0.13094035756143227,0.5226025067186565,0.2665594870852894,-0.622466416819332,-0.256110360432927,-0.11347893067890986,0.5455266659351684,-0.691724096796664,1.6604713156588173,1.1082263443193863,0.5493764175256827,-0.16577158410117257,-0.4521007014485543,1.6108932807643466,-0.7995690235011025,0.6760134915093033,-0.335222093032338,-0.3505616311883845,1.0242763664700718,-0.4671842841701099,1.8910241768062601,-0.6490430656876799,-0.05842134096389757,-0.6182023496619944,0.01166886258827291,-0.36565744072006556,-0.8362651024579262,1.3763341493263084,-0.5479131229290971,1.4030184129940422,1.0413156223828124,-0.5776466099719975,-0.6578488482640917,-0.3243439657191766,-0.6431097792080898,2.1607301140733335,-0.7823275651238313,0.5416523814195506,0.26766606000028453,-0.8252908966725261
SIDM00043,-0.9451233309427122,-0.6352057100278994,-0.71783594358736,0.8929493265670477,-0.47772074820446225,-0.18144012590698272,0.6973465533035133,0.9361642411594482,-0.4769233454926549,0.003309209026948119,-0.2588866465404499,0.8370230171887464,-0.8001831132644077,2.2307223134019476,1.0040107415345698,0.7993355138443623,0.055424950027852984,-0.49214426534851385,0.8859427276054975,-0.8311315021501154,0.23555278631025994,0.8822608692930868,-0.26398653745177497,1.4978340195563224,-0.5434769569069763,1.2633263950608904,0.7455493164175492,-0.1880680946922936,-0.736412625746154,0.3384802301798426,-0.6437627435816694,-0.8614205943988875,1.079267465148323,-0.6969340323473796,1.3326648385957844,1.369604678447169,0.6923175453758981,-0.49033888615676713,0.4964384318944601,-0.7353228083375335,2.253960654274061,-0.7338700879967828,0.0798234322516114,1.6765935689689175,-0.6028402291668588
SIDM00498,-0.9461137615828921,-0.7708678786116021,-0.7608134901057062,0.49649353332362683,-0.5660605086544849,-0.04447311056164594,0.5295676186684406,0.584152005085447,-0.5493949175735955,0.1170666291316849,-0.23272826943921213,0.9444660685359322,-0.7323201941831899,2.4550841669167225,0.7802790699958913,0.7938625057157994,0.08070794260492002,-0.5024508816525003,1.2280575939817875,-0.7115097854321139,0.4504592304275898,-0.12179906222024163,-0.2457556670717549,1.6071780741374297,-0.3252236988815541,1.8043626789594756,-0.07099210432414112,0.26549588727264367,-0.6771759427225804,0.6041880411586785,-0.6071504056428949,-0.7496483818925976,1.1616230005060115,-0.6378034864718575,1.4795958646366523,1.3112360834620636,-0.462686646042546,-0.6381910125073804,-0.3397684075280102,-0.7847936452570402,2.1651888120640455,-0.5176861184344409,-0.043909467263123315,1.8311550037094457,-0.7743467307472168
SIDM00406,-1.0092526854325932,-0.5569297291506703,-0.5977296036503381,0.9963791243561806,-0.6389605326670864,-0.6772356825459798,0.9012028985176029,-0.20138617331980882,-0.7004677152267044,-0.24798015959114808,-0.5602060742191265,0.3061318805513048,-0.7108291529891564,2.269119320165033,1.0101033165531663,0.9973875700727333,0.2992494435060401,-0.7626139322723081,1.2179255246297078,1.083251563349644,0.2642753484136409,-0.49050006066547075,-0.20559481306464755,-0.652176477373523,-0.46380946787735894,1.775488179704506,-0.5830801675609585,0.5502172765350499,-0.7920291168390171,-0.18670715115698347,0.08750925612661159,-0.6977812991495738,1.1450649566923141,-0.32629316388982704,0.7208605025623508,0.7079162518018279,-0.6992444254365899,-0.6520649812686934,-0.6647540072577854,-0.5679012297250272,2.628447359108238,-0.7118049542446542,-0.2494400007231502,1.7883795309803758,1.1025430793964943
SIDM00193,-0.7883800732708555,-0.752428225277166,-0.794831821156485,0.5349459526669529,-0.6294734324365366,-0.5365332729813691,0.4061750711709939,0.7560667221611901,-0.6168382343448743,0.15622182965007464,-0.36955112251523914,1.2187724641425108,-0.6971259108260379,2.2616544343367484,0.9511378061197038,1.2154791089528079,-0.0859389027261745,-0.6336374725106398,1.015254903298682,-0.4733031265156711,0.668676334287336,0.21785028809040696,-0.22899948397985326,1.6889776516069368,-0.5385697461153727,1.648410220716599,0.3011018127224652,-0.022506708496754985,-0.7166389490159174,-0.03950891681682482,-0.7504733823733541,-0.7518262930761687,1.3839474218122443,-0.3645212757994994,1.4296517959803694,0.8211559376077896,-0.6507505102973102,-0.5328047618153087,0.39134312974350394,-0.6101767317981193,2.523018481947026,-0.7660137075185699,0.04296254915563118,1.8917673949698528,-0.7657416409764396
SIDM00045,-0.7983942352385462,-0.5733902518318064,-0.7413304638999455,0.8188926964094212,-0.7278378231989522,-0.6322212471861586,0.5742314678653019,0.15043177890185241,-0.728476226466858,0.3470472744478807,-0.6047407182173141,1.2585938955757103,-0.7887828645986908,2.5430649855786567,0.7537507262464278,1.1213947453403723,-0.22168302911142465,-0.6251465914534984,1.3218379728544947,-0.7149706313112175,0.48226729743855046,-0.4254510006574646,-0.4189903890595884,1.81239567119316,-0.5390816020444005,2.3191714825234806,0.7118582280917929,-0.2905850129062917,-0.7390907770949906,-0.325195003629881,-0.8729371277422566,-0.3314234822713739,1.2176738249144445,-0.35679450399438056,1.55385278661813,1.38774151906272,0.7806795140826351,-0.20066814066603209,-0.7894009814348064,-0.6113044526302055,2.4625669647185955,-0.5110584899715006,-0.12820395029540518,1.8468280922243745,-0.6973448768687082
SIDM00655,-0.8842040745020412,-0.6031158681390855,-0.7509636285627088,-0.535767388002651,-0.43751842788185363,-0.2710823922457172,0.5970214799423574,-0.2248242681071816,-0.6738044609691871,-0.1291003328199875,-0.2951514842074155,0.7425961844216216,-0.8108522623067879,2.127472960073259,1.2012992968823282,0.6615348532451799,0.007626921449512252,-0.3557135939342067,1.528006159824449,-0.6935228799529656,0.32573482091263783,-0.296717553857293,-0.09430048372807953,1.845292764255264,-0.4578492059830013,1.1805038516986972,-0.5044993769856768,0.5686120960058191,-0.6820556560626194,-0.020378516281659993,-0.7653009950373564,-0.8472793470635155,1.4475467604501415,0.10522628562755941,1.5222016862215066,0.7669364355375752,-0.39925448370724986,-0.4991163914303517,0.07185448957289414,-0.8144684564289582,2.728395265959468,-0.46960470771926344,0.11454390441250895,1.0402996584572513,-0.7548196901602933
SIDM00214,-0.9612154231592274,-0.6753659040959502,-0.76319300549782,0.577139065539198,-0.8051792924558271,-0.6165694217817899,-0.022066634861878934,0.1684107239598898,-0.5447821812180638,-0.1531526941333914,-0.29855527863440035,1.0141380151811636,-0.5432494150220941,2.2177648559799703,1.7607022422553156,1.0218059599075007,0.14480851428048072,-0.47545470919188426,1.1105871747158442,-0.7210753276323674,0.36240424531060433,-0.08772364688531158,-0.29574131782016216,1.3481479825877174,-0.48686483889317794,1.643295126005386,-0.5303955619400341,0.13739178462133617,-0.7727129598819149,0.18137728950290302,-0.6389889310494948,-0.7652976576985523,1.8381069670531205,-0.5687084170466076,1.314386296883053,1.0612211085760062,-0.5627100455692657,-0.045620801618076065,0.17483436126640667,-0.7406715121093485,2.322366187490847,-0.30622285280086564,0.4497651785320139,2.0393168261916785,-0.7203765038100485
SIDM01007,-0.8311371067793476,-0.6700972357245367,-0.846161165643258,0.45431989537616757,0.056463183958953805,-0.7997862285514659,0.7008610585938722,0.3828966603751057,-0.033047084819668705,0.03590187421810071,-0.6736134931886317,0.6962401657180631,1.1084884837519597,2.187520389343294,1.0686537489773538,0.6622220137685089,-0.08237441831260253,-0.7026618886661978,1.2260580819811062,-0.0014979061900830311,0.42399219354216056,-0.4644226588840886,-0.018973339444840462,0.749317538368175,-0.3900838775982105,2.1164027436725514,-0.055624525622522424,0.41548696217466086,-0.6682369804863189,-0.23792958067893852,-0.7562327475222876,-0.753265236609161,1.5623825390315798,-0.5799970992645777,1.1673201681209913,0.5373614846815201,-0.618924113073714,-0.6274882410112463,-0.7937069201046276,-0.49011010194997034,2.7939022885180314,-0.5100911923741456,-0.21861946053675066,0.03637915936670003,-0.8171980423647606
SIDM00262,-0.7785916276795852,-0.6246830414927426,-0.6740369952943117,-0.2326865304445429,0.01404644929810313,-0.27751159659381464,0.4517836529194251,0.5265210327144737,-0.5806008587803136,-0.24563742404961006,-0.5097015937592353,0.42245507004848804,-0.48656364916181555,1.9647356160101568,1.0042340009360657,0.6557610122675505,0.2377336571396897,-0.3212415002804778,1.1880193219799604,-0.7641239522816764,0.699936986399248,-0.08656688080875091,-0.165137715054074,1.408461626359973,-0.43150700234088935,1.6064383748052684,-0.4995692063328556,0.5615620433981607,-0.5266432025481689,-0.24165053930973432,-0.8460319373403407,-0.8708221810189531,1.3820253830017708,-0.0884313364413478,1.0724486661957988,1.0263700179599686,-0.7040642214209368,-0.7638001022451645,-0.6804129285197799,-0.661260438045715,2.236620780021239,-0.3831748310720958,0.19637577725555713,1.2625759941459311,-0.8419930312004866
SIDM00591,-0.8750008905393336,-0.47836936560846294,-0.7249699658188286,0.12346289670549575,-0.3403924192608868,-0.5188971579930783,0.2534875809641731,0.4578673714370375,-0.4500483632611055,-0.080925891531202,-0.013927076057539244,0.995511983046364,-0.5575651304958857,2.298861261254493,0.6605492575028175,0.753800054095629,0.26245762289817337,-0.15939575284692126,1.0999339925554523,-0.6354790375628095,0.1677350341639428,0.4409509206922223,-0.3470396375134506,1.6286900492825287,-0.3832473561722906,1.4197639317282245,0.25090356341560394,0.05132504979861441,-0.5667969588814823,-0.19481844128835216,-0.7307341551611075,-0.7684854189073594,1.4081623788390727,0.24324033464851172,1.3744987359491,0.8247124580621561,0.2207060041366417,-0.49587763870551305,0.4903547379871533,-0.6943994736894217,1.9272035301644812,-0.5178685443052781,-0.17713352494787601,0.3071659084947209,-0.7090229394780911
