,ZAP70,CD4,TNFRSF13C,IKBKG,IL2RG,RFXAP,RFX5,CD8A,CD8B,TAP1,ICOS,UNG,IL7R,ADA,CD40LG,CD40,AICDA,BTK,BLNK,CD19,RAG2,RAG1,CD3D,CD3E,RFXANK,AIRE,CD79A,TNFRSF13B,JAK3,IGLL1,CIITA,LCK,PTPRC,DCLRE1C
SIDM00258,-0.5349701399333144,-0.8571392292232394,-0.8538763538623059,-0.6029318861049823,-0.8430047257583964,0.1779273606025254,0.8064988667752583,-0.9152610649085994,-0.8552565797875612,-0.6053401249024637,-0.8081347599398083,1.7485301374132947,-0.9289073338895965,-0.07759821460704769,-0.8224728019842876,0.1095298578348245,-0.8293462209514809,-0.9635021427578214,-0.8627480066476947,-0.8519958658402534,-0.7019209334901582,-0.8238402375782357,-0.9010960825000093,-0.6947852082929221,1.1647255438571202,-0.6613998016256327,-0.7419796251358274,-0.6742138857176958,-0.5357262742497213,-0.6666734087372854,-0.899777567846722,-0.8627255258237059,-0.9143857424569982,0.0587035207166383
SIDM00577,-0.6066886692492016,-0.9234694563212409,-0.9354812427725803,-0.6352651821505395,-0.8439258138529372,0.6873448114452791,0.8544575927934165,-0.6924360143297666,-0.8864158513971532,0.21762509823792806,-0.8683816779344995,1.990404969145531,-0.8238319020424546,0.36953690783703286,-0.6734944242940972,-0.4304746534218795,-0.8699249836419019,-0.7856039742745454,-1.0095450480185728,-0.8868736641202583,-0.6410872968707148,-0.9143716090217929,-0.8966326412191723,-0.846129563259438,0.8707154724429479,-0.7469968929232401,-0.7958839539305396,-0.7676771387242322,-0.6833480072013562,-0.8132931824336378,-0.8892861046421886,-0.8556505159895612,-0.9225005401277184,0.36595394789474095
SIDM00384,-0.7714511524119819,-0.9199346407925958,-0.5856993915762211,-0.5437435426087686,-0.8156815417131813,0.6533834078030807,0.4654145016928156,-0.8309345091488978,-0.7374646689831444,2.3104078432636332,-0.9652951250102119,1.6847224396355545,1.6194122562461224,0.6260644434724358,-0.777502343597504,0.6004127271923457,-0.6774797434900478,-0.8396290621615384,-0.7348494337187412,-0.90552886816878,-0.7863748123994219,-0.9142099392469465,-0.9346463106428686,-0.8525280805322065,0.8373824542646952,-0.7253980866096228,-0.9252582726106757,-0.7334884675274848,-0.48232784729300293,-0.7981491669679438,-0.9057896701959467,-0.8344117540055463,0.42403999846493545,0.08894510198673503
SIDM00837,-0.6277091361915081,-0.8658713057058691,-0.8626534142934162,-0.6178696840990284,-0.7682052966276234,-0.1318832625736464,0.834207363887594,-0.6588470161144364,-0.8544044106891318,1.773204854645278,-0.7546246201840997,1.865976930681929,-0.9023302023018319,1.3122860051173852,-0.7692738862466023,-0.578771517434023,-0.8534105790822317,-0.9583680378762345,-0.7556933721302265,-0.7527969519982082,-0.7798994063843475,-0.7955616268087639,-1.0244055715195526,-0.8937232384493239,0.6020280097293553,-0.8889344268637182,-0.70179111444056,-0.6742735031215201,-0.5781761299972984,-0.8042613439845998,-0.9077237153038927,-0.8681049866843855,-0.8029217698519937,-0.15069655726738476
SIDM01133,-0.5891203212053868,-0.9091094174777177,-0.8332635624766687,-0.7126477060353241,-0.8803389784933497,0.481979327226568,0.4330019179783717,-0.965243608759875,-0.8596309888639596,-0.5889502475620276,-0.9062644275116023,2.0033698721615827,-0.9284642664922012,-0.7578097646130931,-0.8149189995325817,-0.7715092746684971,-0.8970117569580431,-1.0147505296600723,-0.7046459406188827,-0.8492067783358342,-0.9090107222043734,-0.8207007257540901,-0.9546654844315873,-0.8495646152992651,0.5984874460137304,-0.8135363095060383,-0.942281205141267,-0.6373289264655156,-0.7215432806194796,-0.8299111011265967,-0.8114860964124152,-0.8023212754010094,-0.9488747925131532,0.6021548066124822
SIDM00244,-0.6170723148145192,-0.9087238421788365,-0.8075564340285812,-0.6229657571839822,-0.8633228429596026,0.42212403062343384,0.8969349700166193,-0.8934233568638343,-0.859311473532819,-0.10735964826416698,-0.8926353021851204,1.7427207755488647,-0.8691615434483518,1.25428788931952,-0.6630801190676323,-0.720747890686777,-0.8992968849603803,-1.0000771708809482,-0.9541034729849404,-0.9172660682151037,-0.8170828936639739,-0.8571621426841591,-0.8910860773476099,-0.9115577269262285,1.0889383853559134,-0.8684243643271334,-0.8492024073127578,-0.6392346391996936,-0.7110182499329344,-0.8204131550006702,-0.9078523839387471,-0.8460098627355016,-0.9656055895527769,0.1720532027189548
SIDM01161,-0.7004771729991763,-0.9347820831830383,-0.8702071978169721,-0.5903173952178271,-0.8514713625906122,-0.015249229639148246,0.7348113651258106,-0.9720266983600455,-0.8541662284852477,1.7908816133105765,-0.8613981436207515,1.2577920479371132,-0.13165692446708482,1.2826143708417794,-0.7955887292986167,-0.564405410528488,-0.9005513424427841,-0.9504409533249298,-0.9604591155661512,-0.9147731800822964,-0.7529481356528643,-0.8844575806644936,-0.7670272584813066,-0.9144772626884614,1.0244550258529086,-0.8930011615319543,-0.8971743875267446,-0.7420392658801395,-0.6723459281104117,-0.8247325992666038,-0.8994545758784218,-0.8939432096893423,-0.9133207713728648,0.19843540098420825
SIDM00579,-0.6483739240557969,-0.8926738302192032,-0.9702769395478301,-0.7697361411040794,-0.8541530028413281,0.10442994756973474,0.9614920733512452,-0.8947509752986944,-0.9155619946625076,-0.5325879603231278,-0.9079686670649886,1.5718181168798804,-0.9288815622216412,0.8148417576412214,-0.7100142043724561,-0.7404458362844586,-0.9387207116997203,-0.9784179265424028,-0.8845574186604394,-0.7817205624380856,-0.7971268661810255,-0.8693740371152429,-0.8467531843968293,-0.8574124081023997,0.9837343196240984,-0.8768731452379575,-0.891797306703333,-0.6961749426781757,-0.6754596301965322,-0.7847947635217573,-0.8611182271880865,-0.9007426431666544,-0.9744108923152194,0.35030866174631786
SIDM00699,-0.6135404592905028,-0.8738708299071019,-0.9253666638696099,-0.7066208362642649,-0.8400673388807779,1.1856127463677244,0.2811242206388366,0.3119734446032937,-0.7311304106325234,-0.6898371873278135,-0.8300239745814787,1.806606527912293,-0.878642155081678,0.30179326861497596,-0.8166656667535356,-0.7435752393589732,-0.9528914070724058,-0.9833600180855243,-1.0031759930203026,-0.8072655865928596,-0.8423130141975741,-0.9680411466041193,-0.934768585346068,-0.796757736635148,0.7791603489787547,-0.8525663810621443,-0.8525753099750002,-0.695802932390879,-0.7057245212277024,-0.830532566974768,-0.9403641255065212,-0.3736087353708968,-1.0262698254427096,-0.10161141269844857
SIDM00721,-0.6873341127175902,-0.8909699496335318,-0.8901818744953568,-0.649785500930509,-0.8668920325583052,0.5058718535174678,0.24674128802607556,-0.8678522463752047,-0.8975458392446857,-0.07036221301135792,-0.9083211744979917,1.9144701281278196,-0.9629267901294603,0.8246230165397422,-0.8351514865759679,0.4111148796973457,-0.9295837490917821,-1.0011693996543976,-0.9444547666434517,-0.8450576139214208,-0.8747840970207328,-0.7835162366433704,-0.9517654659366764,-0.8841113279066725,0.620987356509699,-0.839509056860023,-0.8624233606799495,-0.6658827900314189,-0.6765535265846572,-0.93224932503567,-0.8377416100645946,0.029070001561283414,-1.0112412844518104,0.3687614622270313
SIDM00082,-0.4620068523707378,-0.8918772325990976,-0.8305612207825626,-0.45783729610298857,-0.8134565470121994,-0.09482916593525717,0.8339147418250248,-0.9589589395428866,-0.7878090619164476,1.0041181473926577,-0.7347487632357143,1.2892220001289065,-0.939176777710258,0.7930180142073322,-0.8312308526874499,0.3023377081533626,-0.8664503316851145,-0.00916855714205067,-0.8389976693126286,-0.8561766727648675,-0.9722371970390504,-0.9895266818708681,-0.8252709310791299,-0.6931900632954142,1.1501657903781803,-0.8330668594080322,-0.7591185485663577,-0.7210863380607269,-0.5911544644972757,-0.8592529741422751,-0.8027106934327839,-0.9098867598136702,-0.8941208899745162,0.935733901431835
SIDM00320,-0.5606469207623399,-0.8799338310631419,-0.8079184811575211,-0.5194745371789661,-0.8195012936457365,0.08622602886794678,0.6881523630471621,-0.8935350941875804,-0.9387066472788224,0.14489246833355338,-0.9070727134172948,1.7625150913060916,-0.952837465675231,0.18401071362021854,-0.7608455780273478,-0.5669138945922568,-0.8792051568566425,-1.0042015940070181,0.6280507467798138,-0.8283041416714996,-0.6559294003935824,-0.7357935541711338,-0.7750574230058864,-0.7336244446102941,0.7825184936756107,-0.7872451523878994,-0.7769721811020607,-0.6344167515854418,-0.6252209480820914,-0.8352992877325007,-0.8479404201783654,-0.8129079917372356,-0.9269204756314331,0.5475265687062966
SIDM00967,-0.6000543235605061,-0.8200466085765472,-0.8634089967123507,-0.7376452424404767,-0.8050485077486632,0.5786013092321688,0.5450494334439416,-0.9696028173652889,-0.8212395158655781,0.602396498069407,-0.7984725308454563,1.8319742435284025,-0.8412548892982674,0.9159122754867796,-0.8833655663342765,-0.6790364566846121,-0.8796664883355295,-0.9907022064632753,-0.5275395205301832,-0.8986771189305128,-0.8398195563727859,-0.6663267535908608,-0.96249986719651,-0.8528419757373554,0.616623799775192,-0.7738978360188992,-0.7929498665019474,-0.6961286173382365,-0.6761291352474286,-0.7320659724867734,-0.8510155817556034,-0.9012999298387072,-0.9714477254350568,0.49462179946204665
SIDM00508,-0.7538515797996325,-0.8708015808004824,-0.7830334716062681,-0.7092730934391263,-0.8148207721674892,0.48259401431531546,-0.09861440517572802,-0.9475391805414948,-0.9910782110801242,0.6365834679916884,-0.7596177414814429,1.946693065519369,-0.9633170750391771,-0.7892972681603563,-0.7928221185163166,-0.7172178875167236,-0.8960279172824064,-0.8705251015470516,-0.8243904425401201,-0.8354385083455454,-0.8413821304766431,-0.9026071539984356,-0.9393519349843353,-0.7474890161764316,0.8180880133186518,-0.8238951380819008,-0.7698751560082573,-0.7511791583097097,-0.7612422050962093,-0.7821294315275862,-0.9488477580297675,-0.5565490064259816,-0.7627048741474908,1.085632410497897
SIDM00859,-0.39207323567701663,-0.843284962257932,-0.04350284352929416,-0.6931926115601575,-0.13181788266091637,0.5446267928901516,1.0485220210074,-0.8516425835961459,-0.7237103173562054,1.5665661201949401,-0.66614249732058,1.4345324786017792,-0.8660209771791272,1.831208168985661,-0.6893207121415978,2.3936530337561246,-0.7482791700471801,1.4314448988480308,2.4843963221249976,1.3239892061076968,-0.6153786978940772,-0.7128297174683798,-0.9337995159077226,-0.708986067481347,1.381057226217925,-0.7703536914960607,1.4996140123781254,-0.5641476523863452,-0.270027691112839,-0.7599362438849799,-0.32141487135513436,1.671838537238418,2.1795766647443506,0.6967502581856337
SIDM00393,-0.6918205338850285,-0.8505118187943483,-0.9192351355460373,-0.8118241663091232,-0.7871115112826853,-0.12256717316632332,0.542406086264299,-0.8265315683923506,-0.7835270986808283,1.804173759523633,-0.8802388487712993,1.4371190514850274,-0.9566887110080419,-0.13260965213723794,-0.7114642433488568,-0.7607184902784289,-0.8833630275104416,-0.9614485119469643,0.9010907783738344,-0.8165620692307827,-0.7813258662640308,-0.8398227916104862,-1.0268843065536322,-0.793415394181357,0.7106847547363232,-0.7956747800578529,-0.7377492451504313,-0.7057709523576242,-0.6766864827640333,-0.7288061651611514,-0.8321321348020595,0.022675417085440932,-0.9615459415934324,0.7210311324910099
SIDM01174,-0.7022673514478012,-0.8750168840686268,-0.8739617838149775,-0.6033604584599688,-0.7845212807032665,0.44973503785728075,0.721519493683699,-0.9088188625958077,-0.7987183911940939,1.0722514106945025,-0.859363161300752,1.6793722238550357,1.1324914670654151,-0.18056290566797673,-0.747237714439123,1.6168760814638345,-0.8728363699619033,-0.9611251441948154,-0.7954457218138816,-0.9149856012966816,-0.8847859405011306,-0.8888721844518717,-0.8017757227672384,-0.7590796405025505,0.7092784330448997,-0.8029177467628111,-0.867582909603819,-0.7327340518932206,-0.6712516238857499,-0.7153716702006911,-0.8816036232235297,-0.8319046525634025,-0.9334903378736844,0.6275622674860816
SIDM00530,-0.621553557525897,-0.8910673739307517,-0.8634089488043436,-0.6767810279877053,-0.5215622591610747,-0.12782519860448863,0.923955643584997,-0.8309763159018123,-0.8598468831333109,1.912239118248345,-0.7914901844416572,1.2311900230130526,-0.9226758887357436,1.133928153227165,-0.8232543834789319,-0.3785473143720159,-0.9062488289300433,-0.9661064356160994,-0.564795282713108,-0.8231481104467683,-0.7460838228086042,-0.8037736578637426,-0.855982118758311,-0.7491412293233072,0.7298331268895789,-0.7535022851121984,-0.7644187451619608,-0.655843098477785,-0.6022438513377921,-0.781848628545385,-0.8281456170433484,-0.908123131403426,-1.0018554204084336,0.46701575996291006
SIDM01149,-0.505331328005367,-0.7866906557080224,-0.8153139905930711,-0.6107097142401405,-0.7893897555600918,0.7620521761596496,0.9036662528767725,-0.5949572907286266,-0.7304955494195821,-0.4127665922419122,-0.7986228485739425,1.4071694717725505,-0.9475593347205817,1.5366439609034603,-0.8077630828667641,-0.5417805714677749,-0.8933121956169877,-0.9461659034138113,-0.7640272156487377,-0.7524735027963394,-0.7584134338754981,-0.8317242918993276,-0.9796989325432978,-0.8438360629171403,1.142494562644997,-0.7831170338198091,-0.7338019704133485,-0.6982347256203376,-0.6799295397789175,-0.814738550256977,-0.8731218220795295,-0.8785896090225256,-0.9814535069427893,0.19002599768191386
SIDM00243,-0.6167169916774692,-0.8744151796706046,-0.8900220478953356,-0.6347234037994256,-0.7758725484895997,0.03009748058695203,0.03770216647657294,-0.9479167793100207,-0.8910591867271256,-0.7190641885652687,-0.863094582403389,2.02480041788672,-0.931884166714647,1.823013854472069,-0.8092221172704459,-0.6044219802126604,-0.8958464852761702,-0.6878689793088488,-0.7918487732722798,-0.5902118463073155,-0.7881758270096377,-0.8281230618625636,-0.7262605240283072,-0.8047310273550625,0.28909468315603315,-0.6394581777260441,-0.7837842017832558,-0.7340364837874276,-0.617571866366881,-0.7087141063181263,-0.8394273948413296,-0.8155038060487317,-0.9515487308294606,-0.3682676457741465
SIDM00176,-0.6726195048552329,-0.8390235155324811,-0.8746379057679098,-0.6624106329221379,-0.812502496470294,-0.1243574208681913,-0.11061701770692603,-0.8321936323753126,-0.7815840328825139,0.2693164394981368,-0.8515506446584923,0.9948721153812926,0.8184493784418448,0.3748638223741627,-0.8394200975290887,-0.600088312441156,-0.9503402067610728,-0.9272844734210162,-0.7844974639131578,-0.8167840503566299,-0.7125638173192551,-0.8664240733761825,-0.9324800603892751,-0.7207544461165494,1.2199602693560632,-0.7809927960259408,-0.8651282988065918,-0.7246530694912361,-0.6865879602645091,-0.8035634335865315,-0.8607583330076595,-0.8987478428895774,-0.9612095997474196,0.319012594803797
SIDM00422,-0.6749989411168602,-0.8731704820545106,-0.8230105871761202,-0.5109385361320343,-0.7652353506418595,-0.1774454708325223,2.0421360175540464,-0.2298004861647793,-0.8041181389176095,2.2391676524340953,-0.835005991298488,1.5977305603039382,-0.6535043081501478,-0.6428563980409777,-0.8069395899626574,2.462457029380903,-0.8728077200458532,-1.0331289290289363,-0.7563313882761318,-0.8008975631846305,-0.641092745684221,-0.7963543873876786,-0.7736612345059783,-0.8771141154227997,1.449620399728272,-0.7413337137991217,-0.5121082539213694,-0.589315253284043,-0.29132891596086524,-0.7606450308421924,-0.6126315212577366,-0.8646711610562702,1.619857544854604,0.2708671847432816
SIDM00532,-0.7370034020006446,-0.8740760912519067,-0.7484383108625245,-0.35915297034490057,-0.8056080048235168,0.3421870570678921,0.22402904982883234,-0.8498296626337493,-0.7784646680003315,1.6248174361530565,-0.8983048801238863,1.0124086003670545,0.8862907882017296,0.6496044203619572,-0.7923307433289588,-0.6345869890450994,-0.9026269034331869,-1.0107275286896398,-0.8837667522888095,-0.8640680596009765,-0.8138112095394163,-0.8463750079194136,-1.0369165145879653,-0.8419530062676103,1.2494115414537958,-0.7868948526768337,-0.8009032054724131,-0.7098062810137759,-0.6683985978054495,-0.6791150077910799,-0.8701846592145572,-0.89125009721203,-0.9166357953595459,0.2331883517224502
SIDM00077,-0.6756156944831407,-0.8976958745725823,-0.805941657545664,0.5518991385301208,-0.8497785479737698,0.04690678058937084,0.445851427861016,-0.8920046797872814,-0.8785157921601662,0.8569170811747947,-0.8777749427887926,1.1030978619225733,1.346496863906324,1.243677397885874,-0.7913899416556954,-0.6311252659360583,-0.8499406346016568,-0.9849505399390112,-0.888200240061973,-0.841909544301924,-0.7740799087843946,-0.8149149301415659,-0.8224844234326146,-0.8014766831512884,0.9234310932814445,-0.8408056043515809,-0.7920407382906398,-0.6850523977728865,-0.6299982418844827,-0.751535751351414,-0.8521758527101708,-0.9076241104683669,-0.9523578290225113,0.339176734810922
SIDM00561,-0.6219330898268409,-0.8877215921226762,0.1589674001205645,-0.4048917989548631,-0.4020947428917163,0.8168378466431392,1.523787603820231,-0.8256283402147881,-0.8199767769396947,1.7774217530088012,-0.7668655500062567,1.2459794768928518,-0.845171541274231,2.306693657838013,-0.820699040315575,2.621899241891617,1.1569231219798872,1.8182911188369446,2.7518756354533624,1.2380932476337416,-0.6956307962130505,-0.6741917553686461,-0.811441401202242,-0.8085924203682234,1.3818497429968646,-0.7242634043642772,1.329329658370563,0.2730715186749057,-0.36711924369352483,-0.2797635291541505,-0.411181361838697,1.9814254564427158,2.4665901798882137,1.1266918405530886
SIDM00407,-0.3866849485760937,-0.8316958617701016,-0.567373909366474,-0.5095078558817905,-0.06851611586159902,0.7493359573691942,1.4114938997068258,-0.8641715906731771,-0.6866731485615807,1.2374218190709592,-0.840669901552156,1.4244738778966637,-0.8707230056111952,1.8854424082462726,-0.7148300994971946,1.5686430698708616,0.49570571902933264,1.8655545130486968,2.8558688857168484,0.8322164485786051,-0.7417547034664017,-0.952859316974654,-0.5984629536636651,-0.6289451091177719,1.708262153731281,-0.7474771779673512,1.8047517418866064,0.29371439554532747,-0.5883096302159907,-0.6775642736356554,-0.3911405073102279,1.5546919582519894,2.5409648238765943,1.0645892420734304
SIDM00631,-0.7034353996674569,-0.8602712074262554,-0.8998134245799894,-0.48814049307350466,-0.8364030826489142,0.1774602464316249,0.552021145133202,-0.6585819201989883,-0.7763862289979341,1.5238864898174322,-0.7857366853168344,1.3500543368961977,-0.8758753436837382,0.019410670888253247,-0.7860918893590587,-0.6425869932246868,-0.9189289897637568,-0.9094993552276127,0.8046152075569862,-0.6064513111683054,-0.7293705267034323,-0.28918169617880635,-0.7774720706776062,-0.720394678258034,0.7802912008492815,-0.7883274509502283,-0.7477335652184258,-0.6716289769913252,-0.6968882812093598,0.37398871240665593,-0.8065731716887334,-0.8672949442125852,-0.9627088555440586,1.0581701576814406
SIDM00324,-0.6995682718067634,-0.838804640848479,-0.7883877916490234,-0.7287825232718478,-0.80800217848897,1.0094567842108497,0.9902862616153306,-0.73791018208978,-0.8082791315223284,-0.7089219587466374,-0.7871342290633462,1.2839023880917875,-0.8995481466969983,0.9365539543920268,-0.8148123938024255,-0.6126850720181117,-0.8609117163337676,-0.9993562409357318,-0.8951688075662221,-0.8609909964718712,-0.7731598507890559,-0.8706917865775449,-0.9526115941620926,-0.7938707335339569,0.9149103070942196,-0.8469962818546657,-0.9335013016819048,-0.6816155273650961,-0.7021349993284778,-0.8195669314041659,-0.904878264390148,-0.934957634913807,-0.9721986235237167,0.5249040198408386
SIDM00410,1.040203520476149,-0.8443723357391096,-0.8264174044269592,-0.21040438048348487,0.9138067496382062,0.6355060616322559,1.475089539791546,-0.830633833018537,0.021328497232313386,2.2778042874971374,-0.8038600146172579,0.04881762009726906,-0.8674891494950513,2.2520653158264454,-0.7925193757470268,-0.5435493676035202,-0.8185295368624937,-0.9908615021854653,-0.7943337231995821,-0.8516335744768176,-0.7256848506967518,-0.8203252627067104,-0.9608445465205477,-0.5774694302331753,1.0005494774938217,-0.8325081495539971,-0.772205673290598,-0.6372504489776096,-0.14095418162184492,-0.819103390199568,-0.7050980662644407,1.026477298513622,2.420889992586597,0.5474476788971151
SIDM00483,-0.715227263461114,-0.8859479150926265,-0.728422449770523,-0.7407807230769884,-0.901516891885461,-0.012919873304720204,0.4866547637481356,-0.8729477214158652,-0.7835256212525925,0.7286014223555429,-0.8683287061148417,1.4907927032355461,-0.43206003950485267,1.7937018157377576,-0.8370785954218518,0.47060492424315653,-0.8862634825463845,-0.9841186318350988,-0.6414618292436385,-0.8436935136704301,-0.7830084891147506,-0.899105502200185,-0.8383782177724,-0.8647286525505055,1.3780617643734834,-0.7808343083233078,-0.7995765460077849,-0.810867322075585,-0.6340460238355253,-0.8480049172114958,-0.8920747069554585,-0.4437288561369729,-1.0135471224591508,0.1511277553823619
SIDM01187,-0.6024522088058536,-0.8926297946568088,-0.8652420065999036,-0.4873700351736607,-0.7747650716326103,-0.3009980812015025,1.2269808676107117,-0.8642414782995602,-0.7923369959935629,1.9953571798787562,-0.7080862134921124,1.480471372245459,-0.9217423324754157,1.370485235933405,-0.7892251780620996,-0.6436866789127327,-0.8997311733231246,-1.0035120139778906,1.4193627177505208,-0.8961298926643146,-0.9140108234440399,-0.8674463666949639,-0.903288590510444,-0.8137254296427725,0.9146588503532842,-0.731853473811954,-0.830723638665294,-0.6073602444860747,-0.5773385051022435,-0.7990338103513422,-0.8784093003739544,-0.9544674043020147,-0.996887647452313,0.29779008280985225
SIDM00216,-0.5084395687856778,-0.8549798178594821,-0.6817420378087109,-0.7249454505760007,-0.7616136173630366,0.10331975317595404,0.06272073471968288,-0.6747319400626336,-0.7993840519674643,1.6660085091040766,-0.7985361685460775,1.8544120746477435,-0.9553760398885719,1.1655777669767313,-0.7125350536705443,-0.5960903101608046,-0.8223662949879113,-0.8760903177506704,-0.9239715337988381,-0.805336109320466,-0.7909132716843212,-0.8507556214245116,-0.8129494829444244,-0.5918514971973663,1.1421082183056772,-0.8024021785061607,-0.6917943863236478,-0.6468055172815631,-0.6666461756309934,-0.872859924382672,-0.8026815155988838,-0.46747414818324223,-0.9190035471981324,0.12615817477298616
SIDM00199,-0.7313270108728203,-0.7820251916722909,-0.6289287639071696,-0.0043468679300262955,-0.7961183679306918,-0.2531486133907284,0.4315988848722398,-0.9776770495170953,-0.8620540543930952,1.765715815171479,-0.8335210828403585,0.4832870083370142,0.6036510422388505,1.0141812977733402,-0.9183899097057527,-0.5543116310015912,-0.8143151119944722,-1.0029411748698525,-0.8286906938591547,-0.8265452670587943,-0.6489383074543308,-0.9204651098179957,-0.6434474682120455,-0.7585915183725533,0.9127082206379208,-0.8233757983920739,-0.8230742272132401,-0.5839899656588903,-0.6812537719497028,-0.6707125740624675,-0.7667848896884714,-0.8028789711493971,-0.8779920511354987,0.6313571023797591
SIDM00234,-0.5193980407761654,-0.8451864930749322,-0.9310700431613462,-0.7883938349079913,-0.7817970739039056,0.8936368391574707,0.26357610605200593,-0.6799742118994524,-0.8500058291912275,0.30387148705895656,-0.9468633585173357,0.7893462393177609,-0.930358297674912,-0.8251808013925156,-0.6923561600617355,-0.6441873812678288,-0.8523979752576056,-1.0217855491829166,-0.5076103902177717,-0.6967948387107114,-0.9270279518049217,-0.8690304008465493,-0.8249566206060329,-0.8241361590320202,0.8253335122494353,-0.8382235770616397,-0.7513083207000274,-0.6540747646174377,-0.6758360991939206,-0.7724823651062912,-0.8004998974701849,-0.9093930041239726,-0.9817672057024271,-0.014453976098415528
SIDM01019,-0.512573245291444,-0.8035429710393751,-0.7784028209724873,-0.6080931994101686,-0.5181348949958022,-0.07880590002885203,1.1217293462555984,-0.8409856570675571,-0.7915761029107574,0.8803698749465252,0.40828143525743715,2.1014310386631454,-0.7463677309972832,1.73172792588973,-0.7761847092922752,0.03806082599760928,-0.8224073825991799,1.9321743919126033,-0.861717641884559,-0.7538332701446656,-0.6482588388703701,-0.6367774783591206,-0.6880927227698911,-0.7955526669791162,0.9303544238865165,-0.7580797387295658,-0.6361481410073547,-0.585917172507352,-0.47649397009358485,-0.7292349361659889,-0.8224405145213632,-0.8178002089928468,1.5545525075054438,0.7076631234972048
SIDM01114,-0.7009191417543483,-0.8816507346543283,-0.8228772487704591,-0.6851767522152575,-0.7829300563753299,0.2040529927486707,0.7581364668026881,-0.961076767585712,-0.8752805001625568,1.8931846418184928,-0.6967398122422651,1.7254049809574563,1.068235987251411,2.2496646651380408,-0.7905642825012058,1.435752268461295,-0.8225398666055448,-0.9571231677582195,-0.8422503506478942,-0.9212508524749002,-0.586819735378328,-0.8228941039063002,-0.9078593813661087,-0.8764809921753728,1.2524878756908815,-0.7574964986190704,-0.7794629218896922,-0.7065016679221918,-0.5930102986140494,-0.6981865247304346,-0.7968546338409208,-0.7310118935846448,-0.9629921604386787,0.2373087390516795
SIDM00584,-0.7044597880548732,-0.8250843844503635,-0.7745215480806562,-0.5001828448312545,-0.8168311223230272,-0.20467781739144209,0.4894194517810123,-0.9705004250235285,-0.8530919927958478,1.6336625559515379,-0.8304546245202322,1.3097722065887345,-0.7105262870742898,2.700283516646158,-0.7312349477214907,-0.5934777405877365,-0.8467985355824563,-0.9748602760930646,-0.7146180820640181,-0.7203141216261536,-0.6289124117154458,-0.876897745991664,-0.8557178663690707,-0.8072102694171003,1.2596560227692928,-0.8767902879744045,-0.8155290577780528,-0.6933863310373382,-0.6406155241133595,-0.8750368704517792,-0.8586791833532808,-0.876376032061596,-0.9759254914145544,0.06600278876387015
SIDM00043,-0.6084356200117697,-0.8624827460659266,-0.9020163132512761,-0.3900777017599888,-0.8257859515357827,0.4166883944489,0.04828818331335606,-0.7990266865383042,-0.9213939080740593,1.8037713673547122,-0.7727355696299878,1.4239898717916746,1.2459605951607335,1.4094778235183856,-0.9057318699344127,0.693986489369191,-0.8162397874874538,-0.9533728813364766,1.5219316999157457,-0.8442666698854834,-0.8066015978324531,-0.769115107897562,-0.8453648127004681,-0.8206566685569798,0.915395934572448,-0.9234106309472097,-0.7382554375707167,-0.7041080911539367,-0.6721674112526564,-0.8755667843684412,-0.7325528874317624,-0.8498047574032142,-0.9277299414466521,0.044721280894314375
SIDM00498,-0.6479709676227283,-0.8938874733118624,-0.6999188775339674,-0.4350121309419393,-0.8825231890742059,0.47438735502292545,0.8358679260462846,-0.8991255190026703,-0.8263169288710088,1.348436046852086,-0.8504237641917239,1.3150121361062632,-0.8215040693107726,1.4710916664494087,-0.7185479725502718,0.6437272502107907,-0.8406279213527307,-1.018658700920196,-0.9021774125051621,-0.8363801577878893,-0.6566821291017687,-0.818577270199403,-0.811707220422879,-0.8072986157921652,1.0961845167515858,-0.8430396472530619,-0.767116007405357,-0.7749284640955781,-0.6441669697638436,-0.7428674028521878,-0.8568678969172596,-0.8811789772503041,-0.9511546623465671,0.47587403132637446
SIDM00406,-0.4817551633195684,-0.8057705190747082,-0.6956670679702491,-0.6482176169251198,-0.39386859231228916,0.9055360449497689,1.5697059381384653,-0.8762275702198051,-0.8741092323005809,1.2150095885121102,-0.8103261844675789,1.8705186065189403,-0.8613033088811073,2.3885958857991385,-0.68455982549593,1.1992111243333436,2.286709048998284,1.6286015112807295,2.59182705610222,1.0281584701048774,-0.7134348129279654,-0.8466022680267312,-0.7997462070343831,-0.740802955186222,1.3112599449415638,-0.7960612410132772,1.652764479705461,-0.6891746057759457,-0.527871617342287,-0.7649192090613508,-0.4436762089107375,0.9864882512842127,2.146716909916221,0.5361907599505504
SIDM00193,-0.6524282663451814,-0.8741309081590399,-0.9150214817445771,-0.6872727255857928,-0.8115552871007611,-0.4468212774630283,0.548513471752211,-0.6763142944258015,-0.8874986190908902,2.1866504568352356,-0.9147242023413802,1.696687205063564,-0.977829568327908,1.135570250235819,-0.7070170782793679,-0.7150399725555419,-0.8903221540118863,-0.8819255318374395,-0.611565444942328,-0.8809835327869143,-0.6591899601091037,-0.7906211347925126,-0.8561262992410003,-0.7866229629438106,1.1679387371951102,-0.7283931328778182,-0.7801523131675326,-0.7218779831481721,-0.7028535713780311,-0.8371494889529782,-0.7973219712863095,-0.5283964667908602,-0.9333722405755271,0.3933866814672077
