,GRM5,PLCB2,RYR1,PLCB1,RAF1,PRKCB,PRKCA,PLCB3,PLCB4,IGF1,CRHR1,GRM1,CRH,IGF1R,PLA2G3,GRID2,PRKCG,CACNA1A,PLA2G6,PLA2G2E,PLA2G10,MAP2K2,PLA2G2A,BRAF,PLA2G4A,ITPR3,PLA2G5,PLA2G12B,MAP2K1,NOS1,GRIA3,GRIA2,GRIA1,PLA2G2F,NRAS,MAPK3,PRKG1,PRKG2,MAPK1,PLA2G1B,HRAS,ITPR1,ITPR2,GNA12,GNA13,GNA11,KRAS,GNAI1,GNAI2,GUCY1A2,PPP2CB,ARAF,PPP2R1A,PPP2R1B,PLA2G4E,GNAQ,GNAS,PPP1R17,GNAI3,GNAO1,GNAZ,PLA2G2C,PLA2G2D,PLA2G12A,LYN
SIDM00532,-0.9693620671115573,-0.7693031982929944,-0.9015953024257262,-0.796948121274219,1.0292955285668353,-0.8362871408033874,-0.20729314296397686,-0.21740505663507562,0.8793586652983748,-0.8015549572204417,-0.9091251095425484,-0.7556926837921758,-0.6013543190024304,-0.2840948997691599,-0.6160561570590485,-0.9649318420954595,-0.7825234140615958,-0.2068239825149376,-0.6528563750936608,-0.8206995065567871,-0.9319544168273743,1.487774696401319,-0.873912266646587,-0.08458994193958619,-1.0361744081182274,0.22626788046463714,-0.9265082445265633,-0.816497800899742,1.8770781514557182,-0.8064458678395721,0.4984154508251936,-0.8840216671605535,-0.7601359577608441,-0.9530302855712767,1.7623867741348886,0.29394470103323167,-0.6347477173196665,-0.7979294732248783,0.503869595559974,-0.9000843725896993,0.8728185838656591,-0.3982292473651766,-0.4864234641517886,0.37136770924681695,-0.7256095763502776,1.9041038375323198,0.46231371402037874,1.283017928027713,1.8543281970097143,-0.9341780063296997,2.764743863543641,0.19601827229567373,1.074195300723475,-0.17400720644520457,-0.7035885907101433,1.4314713775763361,3.3184538397629755,-0.9320637465516561,2.036022127274273,-0.6570297285467508,-0.6134212594773846,-0.8537545063942351,-0.8047682232172996,0.7571600308452338,0.7088150999362817
SIDM00077,-0.9174086838415217,-0.7598089344886149,-0.8555824419398641,-0.4628291191203996,0.8327783355813284,-0.7771871339979949,0.019746141020871483,-0.2326144004461969,1.1511993312262403,-0.7766799592794771,-0.9843466825043063,-0.814350791563329,-0.82156811250214,-0.28158487070334304,-0.6362860472396152,-0.9464889295652595,-0.7258448665694665,-0.6653422086699937,-0.6492032989607635,-0.8682420847029532,-0.9066575201386924,1.3111271491255712,-0.8042956187525432,-0.6104428614253378,-0.602054390986125,0.0687577152631901,-0.9297781238816647,-0.909419949113792,1.5931991326623547,-0.7786454154047342,-0.874986209725073,-0.9215617045853373,-0.8854305651719893,-1.028200057281792,1.087219799290082,0.30288530811024184,-0.8537508750429067,-0.8211489643553409,0.5944735016633973,-0.8594637738967158,0.3656182403734003,0.47234124643542935,-0.6056409647388987,0.535951175162669,-0.47802699725620146,1.5081790993878703,0.764212735560323,0.8764056492729981,1.3165237467737865,-1.0061886088780163,2.57595537165127,-0.09067323386915432,0.8162551023704608,0.03946857583299135,-0.9146280823961248,1.1571703774529924,3.0926837018504685,-0.9018400914805272,1.316363833058164,-0.6657557186521126,-0.7391924668712208,-0.7819441701796642,-0.7971416898023522,1.0232550368130366,1.2266299963979106
SIDM00561,-0.8585591979808749,-0.6020646023088109,-0.762922760738262,-0.9633495567795086,0.6089166384207138,0.9112239059094114,0.1877977971505099,-0.6159553018679469,-0.752815873442252,-0.7358258744567382,-0.8687139302744594,-0.8157320588344983,-0.3147995189303422,-0.6181209698057527,-0.7344467877476621,-0.8410983886190934,-0.7429774953834348,-0.3134905031476742,-0.5964024468645296,-0.815240545504863,-0.9005857029077294,1.1641971475356712,-0.884031109094146,0.721499179756665,-0.9514799410840591,0.23422631638989205,-0.9521775264506618,-0.9382759982184163,2.046940746248043,-0.795857962813103,-0.7691331034335218,-0.991191510047195,-0.8313120158947988,-0.8307857518922477,1.3160669241149885,0.21740830338512,-0.8586001166994242,-0.7668837025880318,0.8748946148644476,-0.7980315064712677,0.32687508465551507,1.4713705440202447,1.172539468498704,-0.09672911679913267,-0.01963811914884779,0.18930122649065795,1.118890228066798,-0.7344467420163971,0.8173950313797144,-1.05237140537792,1.3669563223368808,0.06468124778331527,0.9248164985586781,0.5746195096341042,-0.5878813377045718,-0.7491219932682911,3.1765638743478135,-0.8643869597174847,1.3532860059244074,-0.7651024290744145,-0.24891736307004173,-0.7224750485648117,-0.7209707109269063,1.3924295522463066,1.9719066455836478
SIDM00407,-0.8803253187633823,-0.7507156392647842,-0.7621167463278145,-0.8939726514687002,1.1148613034806671,0.24354740040151737,0.5508609323786595,-0.40085878911189465,-0.7086223199208217,-0.5931023828281502,-0.9228899393361535,-0.766866662261377,-0.7001116780708158,-0.5658637441229585,-0.5984629536636651,-0.9204181475235215,-0.6417225374764188,-0.29785197549192355,-0.6430157566815816,-0.7444726876021484,-0.6507677756639151,1.2787339792527006,-0.8420621901495938,-0.12572670868999727,-1.024372891165038,0.08744778046897399,-0.9552572222446785,-0.8982774440736662,1.778888914183413,-0.6791392432262237,-0.7681300804318257,-0.9668223778454199,-0.7403745671739907,-0.9754096768387155,1.4924488010176489,0.37491687266492085,-0.8105537415231692,-0.8284688931972733,0.4076637950201654,-0.8357795301832451,1.0341048621820617,-0.13191767329962079,0.049722395624617846,-0.6079446263015695,0.1393104366064238,-0.2379767512831732,0.8624180335408954,-0.8668946299882037,1.2824199083187335,-0.8712998705540177,1.1644934176425612,0.04687433415253575,0.6321672215331469,-0.09121580704349004,-0.8478628244222504,-0.6226830235252265,3.2864094164727677,-0.8470713147286235,1.4002831735655927,-0.6403360376579093,-0.5067162217455781,-0.8860301515860816,-0.7529446781683959,0.7526763794455937,2.493268950640936
SIDM00631,-0.9104660989653426,-0.766329452752322,-0.6236692017113837,-0.31232070573145826,1.1852952649795891,-0.721195103470376,-0.6072385426243158,-0.46810282458670877,0.6455814209565329,-0.739449159007902,-0.9327668326236832,-0.8959669650597903,-0.5638915621709897,0.2697519986644883,-0.5214531542870864,-0.874789906639381,-0.7202621084369466,-0.6316403528434041,-0.678128384125046,-0.7119807506840752,-0.9581289414801073,0.9877112660693413,-0.6970820794514451,0.12226269831838028,-1.0079713120775893,-0.06225544024784444,-0.9419103957921199,-0.8929372336798689,1.3535797647454073,-0.7484270407231897,-0.8215958822076541,-0.9641532747941035,-0.7668768376848183,-0.788917563191055,2.271989497254815,0.5519675951212577,-0.8965981216747765,-0.874934670637754,0.7649553254428629,-0.8873982450481225,1.9285996806720884,0.7269733826758391,-0.6471417189082382,-0.5277978290646608,-0.1435536193127154,1.1510735668386274,0.9523021636915238,-0.6484905511342186,0.7784221517888243,-1.0212561600974557,2.297410289069414,-0.045835583589877466,0.8850516178154317,-0.3115616904384201,-0.8502711500507804,1.6572274718995326,3.3376877766695228,-0.8941756696719089,1.5963723947618291,-0.7531584051967253,-0.7733166777677489,-0.9159159532408625,-0.8160450522441015,2.0733425796797094,-0.735886368475131
SIDM00324,-0.9126259584511923,-0.8003466950002615,-0.7791510022618139,-0.05901909029893619,1.2312601798917149,-0.8586832434805275,-0.021637620588118314,-0.12776808671451884,-0.006255171944429321,-0.7337000862791325,-0.8425945444405623,-0.8704975842412612,-0.6259911792620191,0.05082549133585568,0.16848291177326508,-0.8770927760769143,-0.6912509956006683,-0.7093652453937448,-0.6337828152889369,-0.8217389923915923,-0.7923617780007647,1.0678224718830631,-0.8748072323456801,-0.2631751513900542,-1.0262236249209786,-0.6210974348184053,-1.0325099431953544,-0.8944446873793911,1.2970086125225455,-0.8006376150669741,-0.5911860481331626,-0.7315775977450806,-0.8072945384109531,-0.9432024637262495,1.8134615215650403,0.6058590279896432,-0.23149151922568145,-0.8959195789321353,0.6515085580319592,-0.8892671388558815,0.9742523772535012,0.7982798903340975,-0.06572513413463613,-0.2204012700829764,-0.491187262972248,0.9726203688630826,0.9844593024585638,1.4414795922914447,0.2572996175077436,-1.0274947876336782,2.4443797473795317,0.03989130502052924,0.983054197174446,0.1521730372920322,-0.9290118629275789,1.2688168502605606,3.5370741985878458,-0.8691051944284353,1.84639998817609,-0.5684553441937177,0.07620687012031287,-0.8677164878358372,-0.7974235028502774,-0.5659457036631474,1.1915187341854798
SIDM00410,-0.8432998030913514,-0.5272005773810715,-0.7575793316586985,-0.7939998444027728,1.1606568077507118,-0.00969956070188869,0.13904076902659027,-0.5270960352963611,-0.7143439364561146,-0.35605468301085313,-0.9217470646414441,-0.7728730303177126,-0.6400885293238838,-0.8125460821721084,-0.6091097104206563,-0.9240189724980516,-0.7456496632900635,-0.19887088622025376,-0.49404326060803583,-0.8287629898463257,-0.8379867320128594,1.46411150869602,-0.8339900572645526,-0.2082788612438139,-0.5190327914900983,0.06380502737606991,-0.9253438803155596,-0.9068885176214496,1.817056961336588,-0.7711843558457374,-0.8439202834592077,-0.9726741050400662,-0.8103411152562977,-0.9891714676383934,1.6486930709250323,0.555826087289142,-0.8601870352332456,-0.8707137629079827,1.0423493167702589,-0.9209179628085209,0.5023695482269902,1.3550340463337327,-0.38203732604926366,-0.41321158141286934,-0.19400241771462942,-1.0119567750289677,1.5446094353273943,-0.5018387171509541,1.4498839522888294,-0.9196004300029675,2.150738561266604,0.1146115303182894,0.6323274309745835,0.12566349235404486,-0.8198881493965441,0.3165781558609134,3.449203894197386,-0.8965691461043195,1.557003058698266,-0.7464332528548645,-0.7407196226962259,-0.6681181393286181,-0.7163030762947407,1.0191909185433647,1.5968496725715264
SIDM00483,-0.9529118869897668,-0.8410764876062111,-0.8686854034812678,0.34006695791113195,0.5610709555730575,-0.816429603765046,-0.08584669979044221,0.3518225383280771,0.0938817262281775,-0.764672158370218,-0.9616744048004462,-0.8458344870642337,-0.780669794265753,-0.04138787336975288,-0.6336105204555396,-0.9651377021707642,-0.7578025650630607,-0.11889501596001031,-0.7259013433087264,-0.9024945585416888,1.8540002588722002,0.9415636506042759,-0.927709125402023,-0.3279028285272995,0.7032974515614571,0.11633079643491001,-0.9525623553470921,-0.9453736518944751,1.2499245137910386,-0.8332716904955385,-0.896632214260801,-0.9013869810552654,-0.8569293446105001,-0.9757812081751763,1.2182761652304506,0.48179690696369193,-0.7127646626105907,-0.7161075870183573,0.6723316522274599,-0.9311005306363332,0.7331109825977082,-0.26063457718672295,-0.6146201447135784,-0.2583600102899102,-0.4186871626789729,1.201333314076177,0.7738696540094848,1.3305244352771552,0.8822554291951957,-0.9968702999551365,2.453275039182654,-0.15303495792065397,0.7313898465758164,0.12564525377383526,-0.9039023103716255,1.2517964083843065,3.1823685066800658,-0.9659755453962671,1.341238878577008,-0.7008916480129176,-0.7976536258513321,-0.7821426876016467,-0.8023415443688753,1.1569185668767696,1.4157757641476256
SIDM01187,-0.9883706539499733,-0.7358215995399128,-0.6522590182458018,-0.7462784935656845,1.0167470285019677,-0.8347633898858887,-0.647876158459073,-0.26839976155992706,-0.5614792103138978,-0.7582369748756412,-0.9616999853088932,-0.8860023946052966,-0.48633136218835005,0.04177635700818718,-0.6586711199522134,-0.8724145575442369,-0.7244772377014186,-0.7650472973043364,-0.7132411541833397,-0.8897575942754908,0.6608350751096657,1.2284298314327438,-0.8531368557602281,-0.30618347787267197,-1.2076095822134094,0.02963100559617462,-0.8837119382491758,-0.8868656717084049,1.574017641095309,-0.8038904922143105,-0.8927555389688001,-0.993389268055402,-0.8544888592685471,-0.8952116970841892,-0.6930914715570544,0.7519541637592155,-0.8955221516587979,-0.8729323978886687,0.25223619797855296,-0.9058185094694016,0.970411277814541,-0.5201451470122848,-0.8910687920123067,-0.16851452510836865,-0.6403349611876958,1.1748835042841175,0.4755926119731853,-0.7479168276015952,0.5575911780950235,-0.95351719440629,2.5665135665846104,0.3902831273392144,0.9956332220204611,-0.0017697111232773078,-0.8868397534478782,0.9939025285358711,3.6855297756429337,-0.900093751875935,1.3331913630641448,-0.6266152201015723,0.4944811178992214,-0.8223462306882984,-0.7887200533815394,1.0664203360171183,-0.14717769221624982
SIDM00216,-0.8790551216779048,-0.7474102167824929,-0.7765924947192199,-0.3499139905441781,1.005479742043596,-0.7395931056084866,-0.6563676413134384,0.7404605307534576,0.9442845984917803,-0.6715587770662614,-0.9178337838746479,-0.6359057779636378,-0.3907518531877755,-0.44419865475298637,-0.4355028692410803,-0.7851042748026775,-0.6359350750255218,-0.6739054011197438,-0.6646176534990917,-0.7465652836690501,-0.6891603954463762,1.02237674726459,1.1574464950223884,-0.3983673630834894,-0.11610633059778264,0.7014256183717708,-0.8055716999207473,-0.6254515884095128,1.761784884062189,-0.7060529454564473,-0.8071847239094235,-0.8968174201568966,-0.8236558907690026,-0.7194284977804718,1.1486216105075844,0.24528522404246944,-0.8310942655389223,-0.8227429967736128,0.5897366664591129,-0.8388428097709845,1.590893249011104,-0.6381334702270514,-0.8906857210331921,-0.5870169900706946,-0.7737321316298847,2.200579563853245,1.101616879814786,0.33424625345555875,0.8357963766211957,-0.9861427895853208,2.26235861494193,-0.03740438489459837,1.2379639735562884,0.13410491196446392,-0.8496673074656154,1.9065041476856703,3.0755396391498184,-0.8261753601007162,1.5639155556043978,-0.7544442537679575,-0.6989654673271244,-0.8195081081022811,-0.7774532498333635,1.2812989579877956,1.1073698955024633
SIDM00199,-0.9089311441330645,-0.8408486218168781,-0.7741827640153454,-0.4657173697113118,0.7578954053429787,-0.8022248566022047,0.28421775929491444,-0.16937171796027015,-0.727845562587917,-0.7352674647206905,-1.0030014094472763,-0.7325802158725025,-0.4957292897627163,-0.4836868664002154,-0.37510296960744605,-0.9146644581883954,-0.7337380700191086,-0.17321171206938207,-0.5955140747162533,-0.775047571801867,-0.6679451361168517,1.466183680867758,-0.8288663461602251,-0.36819163448918274,-0.016179609625005392,0.2579242253921331,-0.8962921454818462,-0.8583406609384157,1.5372233085410067,-0.7939934345158028,-0.5906850493684617,-0.9014850155235001,-0.7794797898932726,-0.6026520738888219,1.756736112809985,0.3636953529438049,-0.5387673536865762,-0.8942573108927556,0.37738672596660156,-0.978143843401798,1.1926185515196004,1.5842406932992172,-0.7685601246354435,0.044030491073973534,-0.3562243343667538,1.523627724820509,0.543799555534186,-0.6045814497356188,1.85275466563821,-0.7688382725161572,2.482839069898955,-0.18104659731521724,0.9511237057350802,-0.06193078797690062,-0.8202451666074938,0.9442920515162341,3.3763034935116103,-0.8233104061841221,1.9621682547547477,-0.7093017346949984,-0.8723993498143632,-0.8502081509010418,-0.7682712360796299,0.19670418429392403,-0.07105666855188486
SIDM00234,-0.9031186954226658,-0.7635032169886419,-0.8421263052608218,-0.8472973528203328,0.1432038114954741,-0.8300575094810193,-0.25012078951154504,-0.44386484783971264,0.291965010522844,-0.7196992273369911,-0.8868188660124584,-0.6610828526644695,-0.48002280439107414,-0.23477194364458867,-0.6414559631138949,-0.8153325868059736,-0.6286924908536468,2.5849672425817456,-0.5620518533439045,-0.6609659386010892,-0.9262595814926425,1.5722970825762874,-0.8849740131658235,-0.0646573243052523,-1.0537543995490866,0.3520810932728477,-0.9188633771390565,-0.8875981248520967,1.5530964842131474,-0.8077390626959,-0.8127746391484242,-0.993596712707712,-0.8846631931054718,-0.883713167411056,0.7925299906958023,0.9879724526545866,-0.8427593232674538,-0.8549606431479901,0.2959083711768502,-0.7429527628452743,1.027439915786678,-0.15229001695861466,-0.8861896728487072,-0.30214989356698785,-0.7681044941298351,1.3494775132535515,0.3319341709895145,1.4802196105302863,2.0663311438288514,-0.8215345906289381,2.29502238053542,0.042562601968153604,1.5260522616283723,-0.018798812860230333,-0.7448315836993176,0.7900531147707814,3.720071911228422,-0.8820598372992637,1.65314074521009,-0.23446749151186058,0.5869622836098378,-1.0267248700373448,-0.8409220579617309,1.624786867309453,0.3294731058479446
SIDM01019,-0.9327002297423965,-0.34553871742158365,-0.6950828152203392,-0.6231662347863273,0.7981939278758636,1.415259883418848,-0.24395302066945218,-0.22165573318139886,-0.4377505948780668,-0.6954883876786453,-0.996188191817656,-0.7158332659121747,-0.4023507906375751,-0.07493550776796892,-0.4799874402355234,-0.8330670822206064,-0.5378216184917193,-0.6744388976142104,-0.583488558502378,-0.7510973022915673,-0.9593969083719173,1.2834498077063237,-0.8200160046304392,-0.3765839375149139,1.2921392324849892,-0.7411729495969304,-0.9167304702137484,-0.8808901256084325,1.3910993463093295,-0.8144396178634012,-0.7485584264269418,-0.9970650578383518,-0.7486260909805602,-0.8769279201993334,1.5163003173080818,0.2433735208912191,-0.8943961061061428,-0.8756066636925127,0.45497966794335526,-0.9589953325444253,0.5775881602893553,0.7381392233754049,-0.7415791143772638,-0.39779244606805414,-0.591590434904897,0.8161707260708588,0.5722625153763801,0.810975757476673,1.6776818500162418,-1.0256526141040903,2.2120254683007663,-0.011684422162143344,1.5321396292370506,0.09760867611214906,-0.9348126133702537,1.0221151261970527,3.203211805472031,-0.8427135950880819,1.761691597310521,-0.685839371981774,-0.7036358682757184,-0.7820644376170367,-0.7810685611101942,0.6823916537307141,1.910532408292997
SIDM01114,-0.9659596479867548,-0.8271160855130151,-0.8716941393809773,-0.7561385374197818,0.8550454668399418,-0.7687269492528296,-0.16842551493569619,-0.00203405439574247,0.8920440426402361,-0.7731008294676287,-0.8533698866021071,-0.8355915026357239,-0.5421272774960132,-0.17784117443364064,-0.5569453816184033,-0.897756604821484,-0.6889872627499725,-0.7781084086589265,-0.6884245023758235,-0.8324606602923358,-0.9891634561598098,1.4496312827308537,-0.8971110672065615,-0.7151947314930089,-0.9273794315822246,-0.05215395395270359,-0.9372901228359131,-0.8852977929977491,1.6294089573167143,-0.8290791537938447,-0.8353849641904134,-0.9480412019923817,-0.8498828732421511,-0.8000824326160834,1.306345035723831,0.616880288898211,-0.8670868333995476,-0.8504553505180357,0.7031795223760311,-0.7688604288920485,1.5668618166377084,-0.47511953734728507,-0.743848296342202,-0.17290508171167707,-0.4829060522298855,2.0408709750347716,0.2977784502582952,0.09024445920726132,1.9247078052631035,-1.0238100088840159,2.1366349255017325,0.09059748966156746,1.170035864160871,-0.11675948894394624,-0.7876411858754657,1.1165414054900267,3.4261234067153863,-0.842900884665729,1.9102619381711203,-0.7563186650918446,-0.447295471973517,-0.7516491146078649,-0.775337890296948,0.5324346464696256,-0.15199448622161507
SIDM00584,-0.9111121570058917,-0.8342834086568639,-0.8416992296036215,-0.6911544778890529,0.5437148721712389,-0.7536235857852699,-0.1483065902655629,-0.48281679995826393,-0.3000442991030865,-0.7689150287849909,-0.9165007257092902,-0.7593485935039549,-0.5289916351898686,-0.41879799792258104,-0.5890507279357718,-0.9036766178063362,-0.7500633928608184,-0.3698083325384899,-0.5935536929019737,-0.7671494275721908,-0.8306918745810183,1.4357205827247486,-0.835586081798925,-0.4423578457059647,1.0717503874514451,0.24387037875846165,-0.875140938431996,-0.8382734409090327,1.6441868820711343,-0.8442378487857671,-0.8500051601240043,-0.9930790247023729,-0.8273185251586106,-0.9415308909924531,1.8138874001277605,0.4031083392231162,-0.09688947623583932,-0.8595369671637337,0.3852546261320539,-0.881768610357516,1.5486352548133444,-0.028849035242098607,-0.6477123848373655,0.0029218398776910642,-0.7090134133227406,2.050304497107186,0.06251143782899052,0.8989003151660795,1.9616698785974145,-1.1173401697808805,2.7535888830379633,0.6833841035588216,1.1122635299135601,-0.32612676445473815,-0.8759835764090176,1.3355462739962878,3.32821589040178,-0.9150193368875238,1.9376933117864543,-0.7873346413831174,-0.4814156602021263,-0.8714133727896127,-0.822103481561977,0.9520884473393643,0.06395998877270803
SIDM00043,-0.9850833116727246,-0.804075214914083,-0.7985210133174083,-0.5426916836248822,0.4630923260380864,-0.8548425557060045,-0.6365531107487303,-0.032927918710054044,-0.8063458233705028,-0.7615946038007305,-0.9553193706724493,-0.8346523155426113,-0.5861289413974078,0.20700610226013855,-0.6945848872664481,-0.8798771014785919,-0.7357017247443388,-0.7078733748719533,-0.7549831787277518,-0.7895453658725229,-0.49816728392617615,1.2774425804486422,-0.8746637188104134,-0.3506474433841316,-0.5717147755035469,0.777126950085918,-0.9570579472539803,-0.9042967676012686,1.931610141711834,-0.7958467336916089,-0.8867482061840969,-0.8853368621433527,-0.8009073882905283,-1.0269092160719733,1.5855310078406768,0.330265556541727,-0.8779892645640346,-0.8533412855220772,0.7692896908782789,-0.8681396219847349,1.3412255360129535,-0.5299070469468667,-0.6682428593480727,-0.032188721845877906,-0.7287573391212208,1.3419430789807547,0.44304892572009064,1.0118544583481681,1.131549298004992,-1.0188511533371871,2.219198414328547,0.10694110560111014,0.9451153220005755,-0.026518357836955143,-0.9303824694921377,1.5883809681907735,3.218565423985639,-0.9243393730130463,2.201498406086737,-0.7441405706726875,-0.7628986680386807,-0.784620661058515,-0.7900886923741447,0.8112080006546875,1.8027943309315662
SIDM00498,-0.9288375050932989,-0.7738809689358515,-0.8030319889111159,-0.7433682920768188,0.8518213687877795,-0.8551850097656981,-0.40885102856833516,0.12825092704200633,-0.3172215732879384,-0.7062341095037729,-0.8781502757987033,-0.7685002822301505,-0.6660633272353677,-0.38175875283784005,-0.5910548568766654,-0.9339369173365968,-0.7260859424198315,-0.708279763753949,-0.6802352588122837,-0.9892205743484863,0.31802399809373694,1.0871071368050385,-0.8775703620370737,-0.28281622738545314,-0.18657752074441844,0.6808928304237818,-0.8874338485497127,-0.9933332153167861,1.8165366882954235,-0.7329040751169972,-0.8238742985398041,-0.9624273079941458,-0.7374121619122148,-0.9993654733940118,1.239841883676259,0.7369178387216782,-0.7624850604917929,-0.7218855743904303,0.856634434280812,-1.0606439042086728,0.8471915041611072,-0.27537646485587386,-0.8165264507459646,-0.43746119366824016,-0.5524832613739681,1.4410976437176002,0.9262864463516806,0.4095959327220212,0.9284859687416404,-0.8931415399752237,2.617631438741816,-0.14410851177137288,0.863303376222683,-0.015561112913344157,-0.7885805078013086,1.3451144706555715,3.2424897302840283,-0.8400997953366286,1.5525391133141915,-0.7443179896308814,-0.4079686595308707,-0.6430913537190674,-0.7709114456700682,1.4438970700596134,1.090414076882167
SIDM00406,-0.8737486584977749,-0.7102491401501737,-0.7271528343019826,-0.7062888615600799,1.0775036335251857,0.4904703144231376,-0.22279825757504876,-0.70550283056695,-0.8414878451509678,-0.6535628656232347,-0.8218021580891336,-0.7753834124360415,-0.5341000958601179,-0.6781838595492573,-0.7336382861689535,-0.8973888367708546,-0.6096753491091188,-0.5366090551027626,-0.6106189300502398,-0.838595173053228,-0.9317509846196259,1.536026635712908,-0.7785302991357347,-0.024352787950847814,-0.8232881769240717,0.026101183045077025,-0.9953411824918501,-0.7761767859796992,2.0576120393342867,-0.6686824071321161,-0.8017769829804678,-0.8715069119895518,-0.7708250063970182,-0.9661481064545578,1.7318647724990215,0.13215694636879843,-0.8452034079352027,-0.8284678714315354,0.7723344729058373,-0.8961691046373854,1.0066153674798421,0.0584285459181556,0.49680896991791657,-0.6853391389053498,0.0753673494812609,0.20084966118016395,1.1066268625230515,-0.45511541506744135,1.4312557930229182,-0.952659453568843,1.9695483856510572,-0.048107294335426876,0.996267648746785,0.3478898823012866,-0.9052045133005616,-0.35569821166123,3.1630899399836943,-0.8719650863973357,1.6618445112724038,-0.7555187046413016,-0.5264829810843129,-0.6905327374278393,-0.8070090445485546,1.0798581542977046,2.089004198549451
SIDM00193,-0.9006763057809186,-0.8281670292848462,-0.8724250287962956,-0.810048705880403,1.109606218026662,-0.7473404369430942,-0.5325131812281256,0.41739807744084634,-0.7830164003962242,-0.7798501829658988,-1.017661718008015,-0.8560177878913116,-0.5553816848132882,-0.6477375346172752,0.6172649918039446,-0.8580459513843254,-0.7088082812941954,-0.7358492031648144,-0.6648006590102433,-0.8176921371404982,0.6968652269433986,1.1956196561518353,-0.31245979607584756,-0.32192435213051035,2.320553110913845,0.5559100596621627,-0.8922879599679641,-0.792444694191423,1.6365167613481622,-0.7387678429119782,-0.8430629450047809,-0.9020121321255367,-0.809524841952027,-1.0851532213432336,1.616914344414056,0.5600428585330005,-0.8934080336808728,-0.9429898537505126,0.7401685360092762,-0.8871398579659511,0.9913632432264208,-0.6629679078820135,-0.677662052998107,-0.5885110166271245,-0.5292452825022976,1.8718617994092062,0.47203722937552894,-0.5730615596587101,0.6051143733643618,-0.9892154897611898,2.3312603600009445,0.11589040105679205,1.0222239791984593,0.24038713981194149,-1.0521631441331505,0.668162308519694,2.946865470409755,-0.8707453259336961,1.8455967263330035,-0.7458209352283157,-0.7749954065426634,-0.7953238501629725,-0.7694650558869599,1.1440745267433339,0.8629820959728812
SIDM00045,-0.8983101653883552,-0.7642680543408463,-0.8015588066540881,-0.20789030980844178,0.4956164940753439,-0.8216035218762227,-0.046887477538089334,0.2685136150730891,1.0590580962788414,-0.733513442165284,-0.9370170663587405,-0.7596757050263299,-0.5174042933794148,-0.6299460183589204,-0.6868248246438078,-0.9041067779617598,-0.722599600610879,-0.7261573666399446,-0.6776271373672016,-0.9115495803738809,1.652989763158465,0.9607418133131044,-0.8752885040916454,0.5143415410516184,-0.16881743077349487,0.8089167142906231,-0.915130104267543,-0.892805689283528,1.8631833128625648,-0.6428055344910135,-0.824757283508966,-0.9347788754248201,-0.8047401496280848,-0.7617845904339589,1.267825175479052,0.6831639321935232,-0.41155589573050516,-0.8001026962537311,0.4784221529726272,-0.8826595379381283,0.27385649820831187,-0.3448340971278378,-0.8066875464001836,-0.38342109523147144,-0.655784652033606,1.8705428290842683,0.9277519269577793,-0.7245734957685865,-0.01928226128057088,-0.9826963880545347,2.597603514444736,0.11807229945321208,0.8626947675653348,-0.32575807728999934,-1.013416706431043,1.667688199615454,2.6962669384502984,-0.9048226817594085,1.798956264743417,-0.7425940346774199,-0.5912947093551335,-0.8173619322370194,-0.8221212435460283,1.4328574592801955,0.802380007869771
SIDM00655,-0.9931591832420422,-0.7668024817496949,-0.6059472747954814,0.08496186258085903,0.9895350249735811,-0.6193312805933888,0.20123773422711488,-0.22896758515352045,-0.3378865192901007,-0.7583987022546418,-0.9998850004775064,-0.7712158216738273,-0.5614418007732037,0.14491931116138207,-0.2959489511999922,-0.8490836486084965,-0.7630287027504069,-0.5082915955721996,-0.6754125602884152,-0.8587042693037737,-0.5440317112053179,1.1326691903846724,-0.9099520511737785,-0.49394530109144397,-0.9357652672103286,-0.24801571730053834,-1.0094466330279601,-0.9209938287709598,1.7912191837498046,-0.8609416241676159,-0.8178015725285388,-0.9841189449636568,-0.7667503344378452,-1.0042824036397893,1.8604055841191092,0.06655840993207847,-0.8019471584526232,-0.7387300764347617,0.6815344393905653,-1.0040495627770767,0.30404076016886683,-0.6039505887806043,-0.6940834709619439,-0.2349143255834101,-0.6850255597891387,1.1097737339717773,1.0367702490747754,-0.30803436899730113,1.0767148975901997,-0.9453100371462024,2.42118621662783,0.0469052521542118,1.3162600544453773,0.1829501903777949,-0.97303561475693,1.2416250327543412,3.27860338622448,-0.9292486095850218,2.004366712215322,-0.7203485036268431,-0.2803117876247635,-0.8526759815414877,-0.8681971691366909,1.0802947280966084,1.1145647963019436
