,JUN,CASP9,RAF1,BIRC5,APC2,RHOA,LEF1,MSH6,BAD,MAPK9,MAPK10,RAC3,BRAF,MLH1,MAP2K1,BAX,AKT1,CASP3,AKT2,AKT3,AXIN1,AXIN2,SMAD3,MAPK3,SMAD4,TCF7,RAC1,MYC,TCF7L2,SMAD2,MAPK1,PIK3R5,MAPK8,APPL1,GSK3B,KRAS,CTNNB1,TGFB2,TGFB1,ARAF,TGFBR2,TGFBR1,TGFB3,CCND1,PIK3R3,BCL2,TCF7L1,MSH2,RALGDS,TP53,MSH3,PIK3CA,PIK3CB,PIK3CD,FOS,PIK3CG,DCC,PIK3R1,PIK3R2
SIDM01149,0.29999287724832957,0.253239696940242,1.209037005963007,1.3477512782514214,-0.1376712004305658,2.5297063881654616,-0.5153658194279431,2.0012674917422175,0.8462908088909351,0.3489767991261723,-0.7504176733037001,1.4835478441294405,-0.541596812784096,-0.17889536591974706,1.2237210257268756,1.0899777100969819,-0.2506246435986456,1.1410584745734933,-0.3930435073633398,0.6652137667988313,-0.46017773770613113,-0.43190987995458624,0.3523667399384913,0.11311039369879472,0.8936956261036517,-0.7718206073940341,2.2807685244563407,3.825531182818961,-0.6968169226599082,0.8935673008616418,0.32966018226641297,-0.7131075112103178,-0.31041695777346345,0.7488141452038374,1.3414082932966571,0.43953512218077256,1.6538993903740669,-0.765898742685094,-0.9470806172847956,-0.07763504881073187,-0.8050007173691375,-0.4866027955093231,-0.22869808412332887,0.6153374240479343,0.15960560382133987,-0.4275837059927073,-0.42438784029640897,2.0131565036879233,0.3064336894606727,-0.6641002793277195,1.056207317643993,0.9206357499891626,-0.3951137389279473,-0.7484857857056202,-0.65557304818607,-0.866989814865672,-0.8036943731198515,-0.0792061720976616,-0.5523207327841254
SIDM00243,-0.6543732453298838,0.3010748043757854,1.3303455399948436,1.096867470386402,-0.6723777235219149,2.5369302263253353,-0.827101834337098,2.348364556627547,0.20898410660279193,0.5043988077164324,-0.764615384128474,1.4141705537411307,0.5942058893880212,0.07436148510298375,1.712120591590775,1.3931475266318452,-0.39264832758255147,1.5118441471973727,-0.6556847559261768,-0.7151070188667844,0.1343485880486583,0.22992920821008886,-0.09250197577609665,0.4825651773028974,0.5449582227462623,-0.5865211573843027,2.6912106223446397,2.146661515583419,-0.3961444221311797,0.5040870074929658,0.9471550918527534,-0.5163060772134492,-0.25381820322589105,0.9356352882099516,1.051724696156873,1.7410637625769805,1.5744974325970442,-0.9278017876185646,-0.8938590759897126,-0.29642693297873773,-0.6853514429994467,-0.12942168137332802,-0.8264255203576156,-0.40702287353284844,-0.6913020499796464,-0.7491321798999393,-0.39507502179778314,2.3254562594604917,-0.501180436141553,-0.5009687661362282,0.8462679754200729,0.7767446984379014,0.3997428551507554,-0.4293636773910585,1.026862528519493,-0.7754368974060168,-0.7738334558830721,-0.5060058048130373,-0.3976352568750308
SIDM00176,1.3306083582867758,-0.09164218507312737,0.9159233521646565,1.3205520229256957,-0.6043956984057903,2.8152567197881875,-0.4578873780537368,1.5280817852809965,0.9466984614583029,0.28535943321325247,-0.746583555063165,0.20732490865078168,-0.4188567927807672,0.13724795050138,1.8333375083176437,1.1311697604569815,0.01347782735858333,1.0754725657552657,-0.48824283084064674,0.2808827121373072,-0.23614080596131581,-0.439470831986959,0.6131676379337788,0.34552355939477486,0.8184942248224004,-0.4781874296215647,2.606195821988404,2.5201500188820356,-0.7423653165945006,0.8247673184031583,0.6129541912723668,-0.7614904636812023,-0.2432569198581183,0.7194017373917646,1.7265699725826118,0.5537878912086818,1.601431632696213,-0.6535328191472725,0.000742318778530217,-0.10455848164640699,1.3946920480017848,-0.36398977741530325,-0.683141812267881,1.8957671280463424,-0.7082452707339535,-0.7208710359439963,-0.5863490397432259,1.1856574804360176,-0.5006753707425302,-0.7230187805018994,1.0332866829417204,0.9330080870121004,0.12755594229692357,-0.7271263943409307,-0.6721848259664884,-0.714048668925068,-0.7097532823530205,0.204872334127169,-0.22648805930039967
SIDM00422,1.1947703076295024,0.05025119362571564,1.0042605633232782,0.9535320986935791,-0.8087857907127256,2.7342435419338114,-0.2094425067669817,1.0588465603639463,0.9028058164504973,0.6067753468987673,-0.8506540982748959,0.35389647641557587,-0.07418192465994483,0.17364414283530458,1.4285285576514166,1.0447115574480619,-0.2737429565998567,0.7334648447039746,-0.34801993259038755,-0.5040444943193184,-0.31091035155600577,-0.6417582964393718,-0.2075772315202657,0.6232017493586501,1.1590318532514776,-0.6478700523043291,2.128354258682155,2.802960546699132,-0.7340022052148206,1.4397519142731474,1.1346633657585268,-0.7320687597864729,-0.3280194938158411,0.3374167518089119,1.5110588226419044,1.7909770350200291,1.3332358275103364,-0.964998900165214,-0.5443201545346464,0.012911059862366034,-0.5561103397158857,-0.7929515504513248,-0.6041335835506556,-0.8470963900119328,-0.5751689828016396,0.28657138619902117,-0.7322505365908698,-0.5177640191079164,0.13408150086270673,-0.6428763786661804,0.7407028039178899,1.2146098585147256,0.30596240249690765,-0.7049253772640728,-0.5865583774185639,0.32744707121510735,-0.8548130136689839,-0.026156334587806588,-0.5637492899308196
SIDM00532,1.6238696072002679,0.0028723144912047166,1.0292955285668353,1.094596264225378,-0.7276942234344782,2.889666009267699,-0.8077251049133111,1.4154072063825296,0.9247876065998766,0.6000984161667846,-0.730706477675778,0.358156084212452,-0.08458994193958619,-0.007597925535989595,1.8770781514557182,0.7871306352275296,-0.16077099468782377,0.7197528935766279,-0.43999254827537065,0.2524391564252833,-0.4599118758020561,-0.5474838701945854,0.18100817711146486,0.29394470103323167,0.7131944303274799,-0.5298098620389492,2.730137803864416,2.2056624861600063,-0.5897001564344319,0.7495857112600928,0.503869595559974,-0.7665091548940738,-0.28736045198679155,0.7069687207758915,1.688440055676211,0.46231371402037874,1.5990276492595152,-0.23912993767111249,0.08266624645726346,0.19601827229567373,0.1344084632830776,-0.15765809128020367,-0.686676998966769,0.60080618283139,-0.5661873059106183,-0.7117113192198703,-0.6802580378984908,1.299539492715007,-0.48028091468890416,-0.662863409688717,1.2037696123472594,0.655263832169318,0.1214122646335108,-0.6688462714266654,-0.45027173088265227,-0.8780119525741508,-0.7737563898393349,0.6010976399827772,-0.20453288272737655
SIDM00077,1.1303724219995572,0.27290770922454083,0.8327783355813284,1.3378995277930672,-0.7433101682225046,2.8083842964124597,-0.5208526567173618,1.363556803033363,1.0260389364002946,0.6188586682648681,-0.7522146961864942,0.45353425168054784,-0.6104428614253378,0.06880304161501966,1.5931991326623547,0.7111539491588211,-0.11557775569196631,0.9066900750857622,-0.5555628683024074,-0.8937279959424332,-0.3444276512430363,-0.6687883244598607,0.6425113443760757,0.30288530811024184,0.7819695548924308,-0.5662510521058202,2.7146394069825295,2.5798515617474655,-0.71088940825127,1.0252695920528467,0.5944735016633973,-0.8146719649499529,-0.3314339305761498,0.3481475698465606,1.6233673427216802,0.764212735560323,1.5447081906477154,0.24395071092102819,-0.26673698862605766,-0.09067323386915432,0.4111646568346833,-0.02543782857207361,-0.8142671070897283,0.9124199844540907,-0.5882414392795828,-0.6736758434963943,-0.5598235716369547,1.4869476644007011,-0.33355655228853354,-0.8220760292639467,1.1953753922488275,0.7203860229514975,0.0868529210917606,-0.3620567194272985,-0.29124623034488467,-0.8582156681546658,-0.7191366640365867,-0.10404436462242322,-0.3318162640194515
SIDM00561,-0.48528151288150406,0.6270037184335839,0.6089166384207138,1.430498418278448,-0.7286476449153043,2.4181508253638353,0.782683031812779,2.13079207919348,0.752573189410805,0.3044310213325717,-0.8695635892653796,-0.057311369016019034,0.721499179756665,-0.060854481409443335,2.046940746248043,0.8055694288012488,-0.15594409633053746,1.769571157414839,-0.49943949180634684,-0.3628052601096373,-0.3771624050118695,-0.7593917584311488,0.3758604418371658,0.21740830338512,0.937186956392325,-0.6039561033643861,2.2101667123413242,3.2129780409621396,-0.8395414550230074,1.1109631198366687,0.8748946148644476,-0.7246060739153154,-0.20101930611122185,-0.7541203594890857,1.629899121233518,1.118890228066798,1.2723572178352818,-0.9059171829003011,-0.7124865770702242,0.06468124778331527,1.1121703595930899,-0.30135888132929173,-0.8734521324732375,-0.8204553518720097,-0.36609538517019574,0.8068353173568255,-0.640058540472483,1.9596067531554628,-0.3280839997511576,-0.586586200497859,1.2722550999947457,1.6789935607645383,-0.34157231325309784,0.05398466461615952,-0.6972251147093781,0.7814274121217423,-0.6674595124272431,0.565674931775784,-0.42765297051393375
SIDM00407,-0.4776980114800346,0.6359026266946181,1.1148613034806671,1.0419349856344098,-0.8345358690743984,2.7612468203574543,0.34621341453134974,2.278490504819955,0.8586063046618695,0.47831800561627785,0.917075653196494,0.583632917465473,-0.12572670868999727,0.19191130766342282,1.778888914183413,1.4033907547373194,-0.3982417187606606,1.1925724652563194,-0.5154258164255581,-0.8446607270233533,-0.3549764822511879,-0.6025987786227024,0.25633795933337417,0.37491687266492085,0.8240079684793115,-0.671951392764961,2.4055944295171994,3.114787947080918,-0.8325598544888206,1.29642253403203,0.4076637950201654,-0.7584467829425179,-0.5359690374134715,1.1403223942300063,1.6117869773919005,0.8624180335408954,1.2590269329982648,-0.8814287064823862,-0.4489622868819161,0.04687433415253575,0.4674108384932327,-0.5472485528354515,-0.8265589169421125,-0.7160093226594946,-0.353096004414208,-0.5386620212384989,-0.6683808892052423,1.7541704649584353,-0.6628497987514487,-0.37995205657490067,1.2893137934679242,0.7643413326800976,-0.23007915157697728,-0.1565227551390885,-0.2880844905493688,0.8935061469778693,-0.7336277074032279,0.44970394076175596,-0.312051026073243
SIDM00631,0.4540161954563051,-0.09918591104548094,1.1852952649795891,1.4073413583198882,-0.7981857052583757,2.7303958028404245,-0.49136683393209457,1.4833008441426947,1.0579957496655696,1.2122624218638869,-0.7081277931440003,0.9668384006899402,0.12226269831838028,0.07413186231603774,1.3535797647454073,0.32448589343942164,0.498196663641365,1.397252977696225,-0.46507219588141124,-0.8597300879856388,-0.34057358713779284,-0.6283042871894059,0.19754709030446066,0.5519675951212577,0.21871813283042738,-0.7958080435579153,2.4215969263049857,1.718519893391687,-0.4148675786474796,0.9402954496398457,0.7649553254428629,-0.7747305852427192,-0.24907599100174768,0.7562490732034437,1.5524841297880083,0.9523021636915238,1.6540578524453529,-0.857967146525881,-0.9705133321536517,-0.045835583589877466,-0.4848942655224746,0.1461317921233018,-0.46260949056235945,2.674441952518496,0.1098900459001759,-0.7282217784635209,-0.32789961505793297,1.6264085801644301,-0.22423265794735742,-0.7093864159708804,1.0069661564558916,1.2919040437788207,0.31830972583993256,-0.6908250382791766,1.5677666921230515,-0.8054515432139557,-0.8185747271342881,0.9952876635257809,-0.3482331911474463
SIDM00324,0.46127903727463043,0.20014300483001696,1.2312601798917149,1.5085755415120252,0.32060995796197495,2.313792066072945,0.15919644377755712,1.8579503103120625,0.660306269498179,0.1931658354386677,0.13225264844994505,1.9727334302666493,-0.2631751513900542,0.1677517102906851,1.2970086125225455,0.9940889785880017,-0.19551589393699953,0.8864134833939058,-0.5528939474675908,0.5936692475710424,-0.29780392983128784,-0.47042168700434084,0.28156581451271434,0.6058590279896432,1.0582654672334095,-0.6741368756835164,2.5710486009898106,-0.6286267120981647,-0.4012361899504731,1.055416695153503,0.6515085580319592,-0.7160696438243687,0.3037040135890172,0.31562102707911865,1.5889496780654402,0.9844593024585638,1.5661083232676085,-0.9087123804032607,-0.8835166991007364,0.03989130502052924,-0.4431042550879944,-0.5216267172070785,-0.7851550242534295,1.8138389287359586,0.20129916805698445,-0.23659638626016993,-0.26396602039467626,2.0474976154187057,0.3085474192486071,-0.5247074890466217,1.1073746030596814,0.8958071384472229,-0.3733780267116659,-0.7135376966968825,-0.6556153537138114,-0.884831836659683,-0.7563156473539999,0.16789786530082282,-0.3412374067898509
SIDM00410,0.4870005858710379,0.5345308073613785,1.1606568077507118,1.3413594743454815,-0.7554955727071508,2.6420824553519875,0.10479044715880778,1.2300066330527228,0.7080216810403664,0.44593668170998524,-0.67095518539991,0.2374467572195701,-0.2082788612438139,0.31630978793425507,1.817056961336588,1.6743887423070287,0.15833249563734883,1.726944975737898,-0.4742945814622599,-0.8505217201805515,0.010138832722345916,-0.6609704596609037,1.1422900124372726,0.555826087289142,0.5819853448431559,-0.7339332562991545,2.1193125442558025,2.357804687487241,-0.8246208274839665,0.868031595896209,1.0423493167702589,-0.7293312468165921,-0.24843288860298476,1.3236220504645357,1.31281900412779,1.5446094353273943,1.4720883412695196,-0.898652325653711,-0.2594808654706849,0.1146115303182894,0.5839543988241102,-0.8584784186454385,-0.8463886042510801,-0.8177111243688866,-0.4609783031421325,-0.2723023780948615,-0.6368988548046858,1.3774698263714664,0.2976667933791172,-0.8365335968605772,0.9347588001277166,1.119475462448696,0.2309867045126924,-0.209885234729848,0.5342949933163682,1.0864110971426815,-0.6301563798052952,0.6302490418933674,-0.44511080206667464
SIDM00483,0.38639251920576123,-0.0781940689579839,0.5610709555730575,1.2395319513466583,-0.7815396007226217,2.5630612855037853,-0.7147732995019265,1.7058370977841355,1.0456252003561815,0.27523789093238105,-0.6510377022713711,0.5494183396691681,-0.3279028285272995,-0.0040238349261736495,1.2499245137910386,1.1685374698662276,-0.164555762195565,1.22052434050335,-0.7296382745546451,-0.35660627756452284,-0.13006012345258613,-0.553422391406834,0.5686233761279368,0.48179690696369193,0.27805925474428994,-0.6855418695796286,2.853440526404362,2.823528911022252,-0.5582121690464307,0.1787947888621157,0.6723316522274599,-0.8221348930079456,-0.5033557173331433,0.3144321720953347,1.4926016515467189,0.7738696540094848,1.592353655894092,-0.5430419688511069,-0.15142160822828263,-0.15303495792065397,0.8152699432187273,-0.5505252110114858,-0.8743360805246779,2.215184961150178,-0.5458065279148058,-0.7769224830096364,-0.48373088148587584,1.8259334243313483,0.050606216895816826,-0.8047622144587944,0.9185650607467848,0.9773117918492626,0.3512523245874566,-0.7263375756177317,1.9403992153794565,-0.9399771945147112,-0.7608443169647449,-0.12831686154462252,-0.19651891245833886
SIDM01187,1.549813475302703,0.04029374545666339,1.0167470285019677,0.4396362620875661,-0.7080867840364032,2.6560617206388266,-0.8342833360644859,1.6453557733262498,1.223663896146899,0.9125004318427312,-0.8548890822711449,1.0315950255677193,-0.30618347787267197,-0.4023882994029842,1.574017641095309,0.7136066746048854,-0.14087403862537642,0.8612209862449723,-0.47965554860463583,-0.8239431875514293,0.09401952887989644,-0.4739397114080727,0.6583332657283726,0.7519541637592155,0.5547771579855276,-0.7678680948277729,2.715864247859916,2.549522645653886,-0.5354850727028408,0.8663531278159172,0.25223619797855296,-0.646561613354408,-0.4990974440739558,0.12747168841199186,1.6124527505848212,0.4755926119731853,1.5921046763322164,-0.8370838863007598,-0.9385152564946094,0.3902831273392144,-0.5448193097571026,-0.4407821012262994,-0.19249387142761198,0.9551355706277286,-0.12939529482452683,-0.7420553084942135,-0.5757659285460343,1.5379868176926663,-0.24197085236348775,-0.8132792664635481,0.5651651433987275,0.47508767176005395,0.23055390582592886,-0.7059398475090795,2.165577236917981,-0.9070202331333272,-0.8079927131465083,-0.14944462244524162,-0.45328723506415247
SIDM00216,-0.41276584175975284,0.253732304808998,1.005479742043596,1.0598383110252405,-0.9029124076849833,2.9307959931834393,-0.7568796655353901,-0.3299288229211906,0.9492494665927915,0.3814499797593507,-0.9063833885506333,0.26601755740820676,-0.3983673630834894,0.1475708052517946,1.761784884062189,1.0167713337225393,0.0988124430854234,1.7690469291463025,-0.5860958388795207,-0.9296326402491604,-0.08996945558273595,-0.14226811286728275,-0.23193963689241917,0.24528522404246944,0.48682381244241774,-0.5761907947528467,2.5454893510874648,3.0812767692045733,-0.6441679025901927,1.159813984056566,0.5897366664591129,-0.7266136559073606,-0.2613985068185942,0.2585814418451358,1.3044510841906753,1.101616879814786,1.6620128768392133,-0.8345346383251382,-0.9187699980652627,-0.03740438489459837,-0.3210000991680533,-0.5357671436675505,-0.7518230335169098,1.2143719847813286,-0.6368849829521449,-0.3663872350031634,-0.6270717660745031,1.4087055187878055,0.18917621810880092,-0.5630766366602968,1.0544686601471185,0.1507969158384035,0.3455325150193305,-0.7099597504286136,-0.5328408609706001,-0.8085587831888974,-0.8177163268930148,-0.2727250544111567,-0.5649648059826459
SIDM00199,1.4749573963648497,0.11592962633702165,0.7578954053429787,1.6450644091271793,-0.7602546448527696,2.7502464845870307,-0.5980176360509084,1.400870414474392,0.7394860912627462,0.21724257055211327,-0.6514456961546691,0.03471477735238789,-0.36819163448918274,0.2938279240748328,1.5372233085410067,0.8607480360323767,-0.04355947117752862,0.84582518708859,-0.5446772495733911,-0.4611977711354706,-0.2854639698150696,-0.6929651617639094,0.4134300858490564,0.3636953529438049,0.5052012221413775,-0.7475417728271309,2.4153465765833193,3.117449275530317,-0.32216341604610826,0.7064355045091241,0.37738672596660156,-0.7238447505327228,-0.26105528674948736,0.19652112980150643,1.5894711486182487,0.543799555534186,1.6964634066726862,-0.8742159442901284,0.20723749736301803,-0.18104659731521724,0.8899715069081432,-0.4747615450990056,-0.7892906234262025,1.1489674223345239,-0.45694509252146365,-0.6978712698268997,-0.5726332083074317,0.9960160795676216,-0.5818157639605598,-0.5855456483402582,0.8982635530571994,1.0792871141732385,0.10571027090045489,-0.5424315630964729,1.394351339133447,-0.8318446779753974,-0.7653084273963637,-0.3782435480361438,-0.36675194182835863
SIDM00234,0.7777039587143207,0.10861927633226323,0.1432038114954741,-0.6496493731883434,-0.6224436239329783,2.7428971439815095,-0.7144679209757272,1.4644078670048957,0.7854212457373103,0.6839988603730757,0.36011406456542144,0.98091262257957,-0.0646573243052523,-0.033485433047526464,1.5530964842131474,1.307186223274374,0.02010372519962117,0.6169802750557893,-0.46679940933771585,-0.47736347448595823,-0.20426260859282386,-0.5594203923693919,-0.03848823517761779,0.9879724526545866,0.7257722865725468,-0.7079680863069572,2.567249324563623,3.4265715816247826,-0.6334037435263438,0.835786231318433,0.2959083711768502,-0.7583499318200649,-0.44122609122074463,0.13857036969960723,1.3645423191340091,0.3319341709895145,1.6912994871881277,-0.9293893337993115,-0.9725096223869995,0.042562601968153604,-0.7895970146359422,-0.5680467617958843,-0.8085054681140136,-0.7056062891041344,-0.5886097345356304,-0.7475597514567538,-0.5785760350853982,1.1535690502086045,0.5096921430949831,-0.713789661422774,0.851868786117408,0.11645025490243764,-0.494782234406882,-0.8250829277042401,-0.6528645582717909,-0.877564318543712,-0.7795760239700188,-0.4690499273633137,-0.17383762315206566
SIDM01019,-0.49852644045625377,0.0840140854185301,0.7981939278758636,1.6774558990865278,-0.810889670248292,2.693459297147312,0.29608653876637664,1.8897527909446665,0.9231884204403616,0.394889903746425,-0.7191155094149607,2.4270060089313645,-0.3765839375149139,0.2888869905562194,1.3910993463093295,1.186473197614227,-0.3934557658540702,1.1570366160501728,-0.29463332090063893,-0.8562210462965828,-0.09478823959652602,-0.6434740652891582,-0.020084447174538746,0.2433735208912191,0.4231868791695691,-0.7375823348884167,2.1676057972683656,3.224688941551793,-0.7082445349447323,1.0087733173231788,0.45497966794335526,-0.4803844517007694,-0.24912199559719828,0.30464741342890483,1.3195226704850544,0.5722625153763801,1.2504764201245602,-0.8122632118822781,0.7753701094745871,-0.011684422162143344,-0.09612944234034544,-0.7259237676560254,-0.8754859955179671,-0.542540571241623,-0.6083441806513037,-0.5314314347726179,-0.6827271656069832,1.9489205006458554,-0.14610318130174627,-0.6946687505518081,1.1610112830213408,1.493269751292503,1.0191222123378123,-0.7005220176307745,-0.7374336071596996,-0.4224835406322054,-0.7560663337383231,-0.09339350122195678,-0.3435234933345811
SIDM01114,1.230791876988248,0.03702592413901041,0.8550454668399418,1.7521875395835569,-0.6967609510320558,2.775428438776988,-0.7744781650601839,1.8957705416579567,1.3002531879963304,0.6176626238473693,-0.811952493605973,2.0545453914636176,-0.7151947314930089,0.31432487491584793,1.6294089573167143,1.40847020208967,0.016644916725401776,1.0165066949843324,-0.6754824013387937,-0.574051644492896,-0.1827491738325775,-0.46967535264365756,0.9080166073734853,0.616880288898211,0.6722536622911811,-0.5044023125793855,2.4028937200561655,2.336382745953971,-0.5091106443071295,1.1058822658867222,0.7031795223760311,-0.7654923057112766,-0.331293432655301,0.22248876829040315,1.2302512140881348,0.2977784502582952,1.5094645262574338,-0.5628459385897236,-0.4019554186781955,0.09059748966156746,0.3173125600746491,-0.38505251548382097,-0.8632571214224763,0.236587087077543,-0.4559463603270022,-0.8382695827805445,-0.2115742365458209,2.0026141045326824,-0.07338961373542253,-0.2958959336872066,1.2426867892407794,0.5664888295429049,-0.08263575838964853,-0.39725734528672163,0.4107275528175694,-0.8463780035793845,-0.6713829464678425,-0.25623945645564183,-0.3381382825392622
SIDM00584,1.6157449482837378,0.4624350378229921,0.5437148721712389,0.8197322710084244,-0.5702831098989855,2.62166668834173,-0.7203481757309205,1.2233894142035373,1.2172097312657564,0.3608982244501562,-0.049402101770407145,-0.07713292574913852,-0.4423578457059647,-0.17058658102640678,1.6441868820711343,0.652550321976677,0.016090480451340206,1.0122202506321623,-0.6299079147315019,-0.4696639299672554,-0.12799455483107908,-0.6570328065752056,0.236856985960769,0.4031083392231162,0.7672847045322039,-0.6107817416572477,2.591182035452942,2.50647155033934,-0.7168304318471539,1.2938453804617507,0.3852546261320539,-0.6641467252057268,-0.266506068022884,-0.192730917384202,1.6924596586396448,0.06251143782899052,1.482760633787902,-0.5911453110861078,-0.36464718999623424,0.6833841035588216,0.03287909633687655,-0.23145293726976113,-0.6538826983542468,1.0024740454381573,-0.5933674256270127,-0.5365055865220764,-0.514340173367421,0.9260515705993385,0.02501396395331244,-0.8201988098675773,0.6542648156897342,0.8478640861835595,-0.20043246712749918,-0.09088470513490567,1.7020782729163684,-0.919005432377704,-0.7260480226755425,-0.0552771026681116,-0.18477756347018387
SIDM00043,2.1309930233002197,0.21509463608183832,0.4630923260380864,1.1233738817765555,-0.6567962510711127,2.4656823399377825,-0.826858336973621,1.8871289081009461,1.3102529572052848,0.6429758315135301,-0.5570399388351974,0.9691374640633972,-0.3506474433841316,-0.290042116735891,1.931610141711834,0.5436535288902977,-0.23478605904610927,0.9841393829317628,-0.6257242524731704,-0.541859856403793,-0.22231058320963784,-0.625811734890568,0.8707941769780032,0.330265556541727,0.4896794069040045,-0.7481887204185819,2.7611721774835445,2.829624516842863,-0.48026494637025935,0.6992571393192998,0.7692896908782789,-0.7144338692892727,-0.2700126735370526,0.11102373297716905,2.0164829819642134,0.44304892572009064,1.5889126557883921,-0.51083715489255,-0.462234020753905,0.10694110560111014,0.08058256484703859,-0.5185907741854575,-0.8831550381230137,1.052796321139015,-0.6851133488666309,-0.7937916872743117,-0.25171454637581836,1.4676321374328427,0.17155630044621023,-0.8280394336820853,1.0282001964419274,0.8545677973546646,0.2661520180094903,-0.5447985184796773,2.8277451046901176,-0.8365706041874593,-0.7482991357608882,-0.1687521952123919,-0.6528004767458953
SIDM00498,0.408803834866857,0.423196158342545,0.8518213687877795,0.801958424578637,-0.8179777845524921,2.826512684295025,-0.788055122696322,1.446267683757705,0.8633189601632316,0.7141411084017458,-0.7615271086811586,0.6800505642032451,-0.28281622738545314,-0.25298099417896514,1.8165366882954235,0.5512812620899742,-0.23557185286305338,1.146122146837282,-0.6425411909411063,-0.9498338822022246,-0.21628840140068836,-0.5103943659696296,0.6735832106916834,0.7369178387216782,0.8675749710173417,-0.5144136266972301,2.6380302518795764,2.6895780547645933,-0.3506507736307016,1.2334768694864635,0.856634434280812,-0.8281086916438806,0.10855318983493091,0.6434521985480616,1.9166007041058228,0.9262864463516806,2.208167555896439,-0.49556596818080834,-0.6086009627605846,-0.14410851177137288,0.362451146358385,-0.7616467430986551,-0.8630249067335961,1.561965242283558,-0.28525936626660203,-0.7673016992019457,-0.5363993934583113,1.5978805147548794,0.019117646236156898,-0.6231150590646151,1.1318056630147804,0.7975620452518547,0.5784442076368015,-0.6887297578097732,1.8321584997153773,-0.8150563992157546,-0.6049554088207642,-0.3035736418251891,-0.3402375136491935
SIDM00406,0.11693814116717295,0.3889416775586052,1.0775036335251857,1.3950483768004074,-0.8418892465946616,2.758770024057107,0.7964708502912528,2.5582883940367833,0.848316440612732,0.6082585095910465,1.1168850485303616,0.6756310259063457,-0.024352787950847814,0.501573439214841,2.0576120393342867,1.3384882248917593,-0.20819771973050258,1.231070686309821,-0.2979022964256674,-0.7955902945369063,0.051145308057636875,-0.5967506852710481,-0.07023682735419409,0.13215694636879843,0.7526557227262589,-0.7282508642371328,2.2883097871760403,2.661358555086637,-0.7695692552693635,1.2735403357735724,0.7723344729058373,-0.6852847204565395,-0.41321846247947525,0.9831773676940024,1.3670245001527912,1.1066268625230515,1.407991466102754,-0.7986059138033974,-0.21341145520554872,-0.048107294335426876,-0.023234941572150423,-0.5888673342031391,-0.827486855101028,-0.6874025725501821,-0.47592121582819136,-0.7122293968582126,-0.5670935484375378,2.1560241745525843,-0.3483229346315353,-0.5393368827044218,1.4259720275617502,1.1146389022644467,0.248812001339476,-0.05879952294343479,0.12712998258386485,0.3907977324105056,-0.7027716350504838,0.12126848714151937,-0.37468334027614736
SIDM00193,1.0891696716400368,0.3620643844148346,1.109606218026662,1.0847418908311144,-0.8748399980660255,2.821532689300038,-0.4843733628488422,1.1728524351069043,1.007990356964082,0.39947376163244275,-0.8056279197476345,0.3651839684015682,-0.32192435213051035,0.22523882160849312,1.6365167613481622,1.0340138774917547,-0.11247192089800948,1.4785943948452254,-0.5012806330778296,-0.8297730820989493,-0.22640150640530493,1.163525005727651,-0.23916264587670008,0.5600428585330005,0.805875600163063,-0.5286945721823986,2.4021809806474383,2.755094652802912,-0.1856580802945105,0.5111754752698795,0.7401685360092762,-0.7967966061071147,-0.3740902057051666,-0.07071609317755943,1.478348784556828,0.47203722937552894,1.8629582993228122,-0.8366457087295545,-0.7919627431214048,0.11589040105679205,1.1534943836320377,-0.6790777330730156,-0.8083216462299985,0.767235823634056,-0.5927141295559735,-0.6863827052279102,-0.6990071245068542,1.934215376885555,-0.08503346490244397,-0.6927602049137325,0.9902135478681069,0.5078470445150277,0.5965049215496057,-0.6701331228492332,2.316761920234343,-0.8344173126385119,-0.6287831270302896,-0.16004596948489924,-0.23696851899249086
SIDM00045,0.9699234587469702,0.33314725079653607,0.4956164940753439,0.7621811573929129,-0.7896753657508263,2.5590368911174157,-0.5439090635442014,1.3895032242581333,0.24960481677868607,0.27452725008354434,-0.7507738589017402,0.5230712059463621,0.5143415410516184,0.015526172609071418,1.8631833128625648,0.6147758196720821,0.1850827635885924,1.0844298569765696,-0.591033920078679,-0.8615494164470324,-0.028735536398079083,-0.4758021826078945,0.002540279700754238,0.6831639321935232,0.6840369685405017,-0.706631487452317,2.4922282062762657,3.4027307532556574,-0.15255255416229843,0.5375782391915648,0.4784221529726272,-0.6766824058729413,-0.1927556603793272,0.1718839137624904,1.8020659930912417,0.9277519269577793,1.3269760654884353,-0.7996014320833787,-0.8563685606792261,0.11807229945321208,-0.24972035292087835,-0.609802278262529,-0.7604130198417247,1.2966503277183445,-0.7313487982997235,-0.6457148039490419,-0.6615996316610359,1.3310571259430932,-0.0013332004284470256,-0.6752075663549925,1.372100706628446,1.034030860995148,0.9398671986024918,-0.7334295468948744,1.5493975247976142,-0.8082276430656657,-0.7719256947033585,-0.4224502959156755,-0.384081746740992
