,GRM4,PLCB2,ADCY8,ADCY6,TAS2R42,TAS1R2,TAS1R1,TRPM5,ASIC2,PDE1A,CACNA1A,ITPR3,CACNA1B,TAS2R5,ADCY4,GNAT3,GNG13,TAS2R9,TAS1R3,TAS2R1,KCNB1,TAS2R16,SCNN1G,GNB3,PRKX,GNG3,SCNN1B,SCNN1A,TAS2R40,TAS2R39,PRKACA,PRKACB,PRKACG,GNAS,TAS2R38,GNB1,TAS2R8,TAS2R7
SIDM00579,-0.8566903872568021,-0.8162652282562912,-0.861896189892728,-0.39555609179817675,-0.897703061082308,-0.792119396861931,-0.8142994602435697,-0.8830429809086755,-0.7498676416368469,-0.8342961180919897,-0.7201416117379285,-0.9744108923152194,0.33522209802903674,-0.8417048717360898,-0.8630215886758547,-0.8015062917427087,-0.9040360066809925,-0.8552830077997341,-0.6243123416859319,-1.0092182370264577,-0.40404597555536736,-0.9516853527689215,-0.9902131821433445,-0.40961317985840007,1.019878734605924,0.7613982003288162,-0.9073777234843615,-0.6131982473969353,-0.811627209628847,-0.8444735545934577,-0.6356971267904395,0.4206174359005081,-0.7481075669727293,3.6536942960526004,-0.8514995140899564,2.255254960595311,-0.8404918371007165,-0.8434550701583168
SIDM00699,-0.7767288203844228,-0.7706769056089712,-0.852097897431581,-0.15165439658781982,-0.8996341363517287,-0.8480488105855737,-0.6572290133253285,-0.9332218872197331,-0.7522383060940763,-0.3504590050128001,2.5597070593762923,0.41425613704331327,-0.11620604853760144,-0.8020207177770804,-0.6588241437711461,-0.992577305890578,-0.9555213033934403,-0.7703551800391776,-0.5365450880617341,-0.9380564455166006,0.6837006105253701,-1.049425940862215,-0.6647130665059661,-0.15208224136501988,0.7606916298244987,0.6074124375720165,-0.45823660884813555,1.2681489480883203,-0.8999774446521742,-1.0120439321872416,-0.6369066447243722,0.2761249300767643,-0.734426606250419,3.6138180468396333,-0.9015665591618905,2.135010274191809,-0.9792079687354607,-0.799081147051222
SIDM00721,-0.8499430097782851,-0.7440953849022454,-0.79597298500712,-0.18318502475461287,-0.9291780214765747,-0.8768838790788103,-0.8426855511312241,-0.8539467334489466,-0.7665682052743366,-0.07404211787319745,1.5591050913264803,0.01226592022740906,-0.6519202980553852,-0.8942184967551394,-0.8559789003239261,-0.8580299127180164,-0.9111198155679132,-0.8623883141320419,-0.6223684142424033,-0.9702323109992823,0.20891566165033146,-0.9778362689051069,-0.7389109620994282,-0.6048895239390765,0.25646825167103776,-0.987058667937579,-0.8910760333750033,1.5929086550780518,-0.8420226877538295,-0.9131762946209506,-0.592103851632485,0.5931361765311173,-0.7630641445425456,3.611714960882181,-0.9616721466794155,2.0110457026407835,-1.0000180288555387,-0.75646996715638
SIDM00082,-0.7910961137131161,-0.7390652399742855,-0.7924943189620739,-0.4752323463189001,-0.8498625312716727,-0.7516285741368173,-0.6911044110851234,-0.9614038677916512,-0.8611465979648086,-0.9484049754898084,-0.7099981113658084,0.19087045802926544,-0.7027232574921616,-0.8372417929866943,-0.764425054022397,-0.9392480296419016,-0.9756889629879703,-0.5334481058676326,-0.50977745112836,-1.0707908951338878,-0.95934302573923,-1.0064213983474328,-0.8179567060809011,-0.7682687290291736,-0.29577061802747906,-0.8738258507588708,-0.935427071900792,-0.3635918008903079,-0.7819170467752685,-0.8113038383664963,-0.6726334384170028,0.32686583524579915,-0.7120609725937579,3.042981304176845,-0.6836186557696513,1.6856806184346236,-0.9275337504284473,-0.9220876856376419
SIDM00320,-0.7175371259728273,-0.7437693470898695,-0.6207084621663106,-0.2924286074753667,-0.7748440848855314,-0.8632827240674462,-0.8212661944568276,-0.7826144824395135,-0.7738088954281055,-0.9007709257897429,1.4550304867981083,0.13182769950373277,-0.5805092476936982,-0.8221652374299818,-0.752323999880068,-0.933746870230907,-0.8920521303289249,-0.8512314754038532,-0.54387794189218,-1.0102091688454369,-0.7334792899759498,-0.993028423854787,-0.8734544154475812,-0.4488366437079409,-0.21257340804792024,-0.7937653460177608,-0.903612769419531,1.015164852442974,-0.8370770589572256,-0.9981426662415445,-0.6774952791045239,0.016270776030292457,-0.5560016003213747,3.0102840448704495,-0.7416207860459822,1.968621293873829,-0.8967478785095178,-0.8453013162055928
SIDM00967,-0.7851472611776953,-0.8220207592858595,-0.8283859203949585,-0.08050941711371101,-0.9035594973666472,-0.7715442663231106,-0.8083326646662461,-0.8464927468477647,-0.8329652005929288,-0.8624696512319421,-0.6809361978654355,0.06280675232621219,-0.6879493708683966,-0.7949807383796399,-0.9473553023281314,-0.8076157237295526,-0.8865950452214693,-0.8649183515251517,-0.45659608357675074,-0.9841558529535398,-0.9043851634831781,-0.9812526833637274,-0.8730152539682555,-0.5766595574695932,-0.5646092361332414,-0.9159780920131819,-0.933010353876495,0.45549256147079525,-0.7220956695842574,-0.8667815502109858,-0.7316856433477158,0.7513510998776394,-0.6993402172202798,3.2390145867070843,-0.7064534994996632,1.6303225939810324,-0.9211392132259234,-0.6929586720765719
SIDM00508,-0.5786456464153107,-0.8310250268232217,-0.715255682839191,-0.20534701845542333,-0.8576344720549813,-0.7793607379163542,-0.8132978360604749,-0.900931931479342,-0.6834537926549815,1.1133709287263593,2.412924504841653,0.6402479915838943,-0.35628860688083525,-0.8730429700954376,-0.6959754391168249,-0.8020359718517072,-0.9582396908375727,-0.7606241984505088,-0.7603342567549927,-0.8660492658505223,-0.8887777863987624,-0.9309617650632717,-0.8280565325991516,-0.3160477206925241,-0.40616896459539253,-0.8287177998624327,-0.9894307564271821,1.1114338161956558,-0.8200660218493714,-0.9696833755358055,-0.38221764329012237,0.22487105321276804,-0.739827162600093,3.5723874655788523,-0.783308299410329,2.008778488002737,-0.946813239166124,-0.8046077649144407
SIDM00859,-0.7248976425461701,-0.6783768277946198,-0.7450125907766989,-0.434862679007546,-0.8173698420382483,-0.8814291082427751,-0.7539164723376618,-0.8832998270395878,-0.6810542583561595,-0.8663703832742318,0.28980798150910686,-0.00044959185028481386,-0.7421540909052416,-0.782246631543431,-0.46394097196283035,-0.8975931430201599,-0.8816585201072198,-0.5606208906681655,-0.5995765348193274,-0.9950615410620764,-0.9145497784832669,-1.0095174992337812,-0.8387364169889502,-0.6789854559311984,0.8510476200255211,-0.8258699593597992,-0.761824011863454,-0.4567778043899908,-0.8911121632080661,-0.8660610107883147,-0.5803022388496786,0.20566218122426658,-0.5941181326263144,3.031133266446641,-0.7391991868132599,1.8311829943769204,-0.7774500530269014,-0.8166971595661424
SIDM00393,-0.903985543645187,-0.8540141844986745,-0.7955701251355197,-0.23399090761736638,-0.8516023890183921,-0.7998834827096541,-0.7166053086950394,-0.8841459095816073,-0.8249479602962575,-0.8794465507749109,1.0815604293883836,0.5812350000567442,-0.7929654618123686,-0.9640530255443377,-0.9700830375407224,-0.8711217906176865,-0.8934251082605674,-0.9599777195418663,-0.5439810562198651,-0.9539911151530045,-0.9815226136740536,-0.9903463575772946,-0.9152089096890151,-0.6169655670224697,-0.2911601231447192,-0.9201898704607742,-0.8348679619003414,0.25235507525621326,-0.7526972576470029,-0.9722520067640407,-0.7422681106642568,0.015451333025916888,-0.762182437147941,3.104455628938462,-0.7437162101357011,1.4370757648102852,-0.9922830196380706,-0.7984631714627289
SIDM01174,-0.8351820580831452,-0.8092473581031169,-0.84425572465959,0.1790804942057046,-0.8895512274162882,-0.7859535775641143,-0.8283958260945953,-0.8662203148090426,-0.70599815112269,-0.9332171261878306,-0.7331365119535864,0.5822058842781467,-0.7731748797562608,-0.82241234641711,-0.9224586384898917,-0.8814751266268517,-0.8369038350760111,-0.7932328169692671,-0.5899822776496643,-0.9593832171494258,-0.8737681408525793,-0.9477530857343803,-0.8381781940974644,-0.35833657460959045,-0.043220374571560354,-0.8294438701322594,-0.9442911814134253,-0.13967793999032,-0.8216646301361213,-0.8349340112809494,-0.45984954311327203,-0.0001232294496516645,-0.6256964426560248,3.6342759558447586,-0.7020570581890744,1.8691800971480432,-0.9789487454364187,-0.7368846672065765
SIDM00530,-0.8213114545036783,-0.8145650090473677,-0.8063424956881222,0.09255481438699761,-0.8556950144704717,-0.8273883468418629,-0.719766716471067,-0.8957238515903758,-0.7508883225908756,-0.9119648108511716,-0.693511099925783,0.6729418112874272,-0.7574210057444043,-0.8966158717343825,-0.5268552825397566,-0.8617530222677646,-0.8720382605226988,-0.8034187118058523,-0.5550881558782258,-1.0903380930249653,-0.8525444172709836,-0.8998488414019855,-0.8990265012324145,-0.7527137348360593,-0.28046667171215617,-0.8180846284566007,-0.8039268453894653,0.8895558149452338,-0.810225192782428,-0.8982634640045247,-0.7589478800330662,-0.6803993709098017,-0.8036711277757781,2.822474240155064,-0.7588021872076212,1.9090777784117552,-0.945924383126423,-0.7951350907708121
SIDM01149,-0.6996004741630498,-0.7858758509843029,-0.7960585521696926,-0.4341874571446618,-0.9796989325432978,-0.6614830868706327,-0.7229652533543471,-1.0249167786665547,-0.47463509136539206,1.6604388931541965,1.7152040254985483,-0.654259777349542,-0.29834256453474906,-0.816970729137396,-0.8120424014912163,-0.9244433757189839,-0.9207876370367409,-0.6828243030559293,-0.43766567411751034,-1.0214861059979032,0.4127891238184615,-0.9876330262774796,-0.8894414879631672,-0.241872176915313,1.001909891204051,-0.960432496063661,-0.7888677121602683,-0.5298768987364126,-0.8930730303351632,-0.921667116073303,-0.6235981255244872,-0.32766879386750375,-0.4470662583119695,3.31214121928532,-0.7960029136195241,1.7624970585828932,-0.9657648648770891,-0.8791540773629003
SIDM00243,-0.7299268531619673,-0.7616525858369221,-0.7744919779041811,-0.41689018060544825,-0.9391075869435056,-0.8630393241349604,-0.7094098423076612,-0.9049793664682231,-0.7135638100893624,-0.607150474423563,-0.6317010703448117,0.28168404621317733,-0.7926630905940223,-0.9042597497148535,-0.8874980714277759,-0.7720381280399315,-0.9257485664910635,-0.7222986688095818,-0.5958112500965159,-1.012406191392296,-0.8231084520809187,-0.9502881332136021,-0.8339693203350442,-0.6838103957485411,0.1672785738960016,-1.0248234373296083,-0.8462333128229808,0.8250199122863509,-0.8451936447241082,-0.9232555072527039,-0.6981100766368546,-0.32026785963165516,-0.6513799615629756,2.810359284931278,-0.8069417302537456,1.4720809243458164,-0.8576030292201436,-1.004402393430916
SIDM00176,-0.8330314299983861,-0.7943712500666589,-0.3824912119578623,-0.2902297677297535,-0.8596991859332545,-0.736253145647137,-0.7032822600844264,-0.8494874320519429,-0.7522184547338618,-0.5456270663067573,0.10265719861915064,0.5188079189246151,-0.8315705898600803,-0.8542833312002553,-0.7708595020677954,-0.8574299638562641,-0.8957399251968001,-0.8218551752698057,-0.5835072156925796,-0.9251635980924567,-0.9175166696005408,-0.9592585492808456,-0.9248714378353844,-0.3659156166367816,-0.35873205399361413,-0.9744074670312984,-0.8747650935474997,-0.6049039734724468,-0.8310119876520712,-0.9498200261145002,-0.5042383063969289,0.2611141449398629,-0.5938614192797039,3.1172763670336097,-0.8199463271830011,1.9177766226926716,-0.9914400272167214,-0.761918951569901
SIDM00422,-0.7570717656724119,-0.7819048676695958,-0.8970725349196328,-0.5102807223828185,-0.9653202207329494,-0.8630988510794303,-0.7985156030281261,-1.082437524660478,-0.7923620985321307,-0.8961795437783553,-0.6638771010443013,-0.4837286337008625,-0.7652200164193056,-0.8272751416255826,-0.860810577340784,-0.7823587467751956,-0.9505286954471064,-0.7030704043980042,-0.43639100007064624,-1.1174408838223433,-0.9671573643495188,-0.8856222276256855,-0.8578249011825639,-0.477758900651866,-0.11557368596775493,-0.8286061259067343,-0.7856605507228926,-0.4406673381522365,-0.7115700312857878,-0.7516471492805493,-0.6802419456964852,-0.04696243045748525,-0.5857716023213608,3.139811445023573,-0.8272751416255826,1.1701919725614087,-0.8978351035337416,-0.7258938570044331
SIDM00532,-0.7217204014383702,-0.7693031982929944,-0.7964322681000271,-0.30426561146927894,-0.952376357998293,-0.7220255423047427,-0.7386766259592689,-0.9944497683861564,-0.7874240274002619,-0.845560607722973,-0.2068239825149376,0.22626788046463714,-0.8508088597029654,-0.9534276656641604,-1.0703285669632034,-0.8540848624262517,-0.8493278866102483,-0.891513175130679,-0.5320807409489013,-0.906929267606347,-0.7728471541998106,-1.1242743067886027,-0.9756359305497602,-0.40523475751611293,-0.40591812390186033,-1.0249638429020809,-0.8247181921709817,-0.5905353587755869,-0.7992806984934742,-0.7872858432078336,-0.5668386311712476,0.24886363434871966,-0.6578620556007119,3.3184538397629755,-0.9089042390767396,2.0034293102877636,-0.9171220177353593,-0.6605880184626305
SIDM00077,-0.8192393235860705,-0.7598089344886149,-0.7988662679296586,-0.27617202000953023,-0.933595131877404,-0.8638206763487679,-0.7619098654329213,-0.8275125776666571,-0.8052476775927503,-0.909426261337176,-0.6653422086699937,0.0687577152631901,-0.8004517907670161,-0.8367417488596356,-0.7951895242840157,-0.7973566330866555,-0.9331565217281848,-0.8188196895209072,-0.7004810358117666,-0.9379886489599455,-0.9911092613381745,-1.0283149770920512,-0.8718327042626023,-0.7595159920767385,-0.12906425791959275,-0.9367484554751331,-0.7960908807522405,-0.4764771381557265,-0.8643126219337146,-0.8294838360946308,-0.7116972288280794,0.2591837881558996,-0.765305033399675,3.0926837018504685,-0.8008642462688613,1.7914439040038597,-0.9727329787289385,-0.6425690044652914
SIDM00561,-0.8009247752117566,-0.6020646023088109,-0.6195957863319898,-0.45438793665183885,-0.8699727152215879,-0.8989270683613663,-0.5738663682032086,-0.9281710736024662,-0.7163199273921061,-0.8278703880719905,-0.3134905031476742,0.23422631638989205,-0.7551830664768268,-0.6998852032636284,-0.8152213777018644,-0.8635411098147988,-0.6788742717404429,-0.9444334332805999,-0.6351332619660177,-0.9496479152731951,-0.9127410951962591,-0.9950336429312593,-0.9613463503980698,0.24849073326769286,0.4821150361642054,-0.9548622390342931,-0.8086776563440581,-0.44306579919230366,-0.7709980270091462,-0.6998852032636284,-0.6490234512932768,0.2985239521374262,-0.7521835486335662,3.1765638743478135,-0.8266582262021419,1.7490027004643875,-0.8999577572985128,-0.7907777219587624
SIDM00407,-0.768003421670361,-0.7507156392647842,-0.6374227484871546,-0.5186376471901409,-0.8122661675852809,-0.7822169923807047,-0.6653829730237956,-0.9870294840304361,-0.7607818118139041,-0.7939927928215771,-0.29785197549192355,0.08744778046897399,-0.833442072186684,-0.7428265311312214,-0.4995876209317926,-0.7806839817317619,-0.9380546676844651,-0.7332944587707897,-0.6003350527747372,-0.8913485306056813,-0.8443774813924131,-1.0404404887243202,-0.8850169096257264,-0.8357734534568316,0.548668528358453,-0.6591279766749655,-0.6009804073012446,-0.41396876324924764,-0.8251953915577647,-0.879496227635713,-0.7068579742854084,0.9550313224509012,-0.6416234528801043,3.2864094164727677,-0.7597122337811073,1.905812796226532,-0.886654091128968,-0.6118172923171916
SIDM00631,-0.7863583684588118,-0.766329452752322,-0.7522094821935966,0.38622547198001816,-0.8856251192633149,-0.7830651474008008,-0.818111883612994,-0.8848402222870208,-0.7724315608628002,-0.757118788291892,-0.6316403528434041,-0.06225544024784444,-0.8197143183154364,-0.8003782773706054,-0.7392514912841315,-0.9025462736635841,-0.9285182964804649,-0.7372559077123286,-0.6792490047894557,-0.8124917310268511,-0.9660457985718873,-0.9665702186247302,-0.8518562457405386,-0.6701133686278643,-0.47469990349222047,-0.9571898155104778,-0.8002650436858004,0.6265807541694647,-0.8022863607693084,-0.8636955239734565,-0.7673628798627177,-0.2955773888815004,-0.7076117061663694,3.3376877766695228,-0.8443547563303064,1.8442362188285955,-0.9072841038311489,-0.7801576728278645
SIDM00324,-0.8298509037895694,-0.8003466950002615,-0.7995501564626667,-0.09873458212388068,-0.8787950316994587,-0.6688014605994701,-0.7691053448234075,-0.9320017523115335,-0.7940432967593983,-0.8265717314157303,-0.7093652453937448,-0.6210974348184053,-0.4256904956324543,-0.8649172542065032,-0.7961304659138803,-0.8481288987585418,-0.8806050658607927,-0.7982460323596745,-0.5963070528709977,-0.9082287426238743,-0.8195911764527162,-1.0002301655434498,-0.8911285684938114,-0.3234228005944132,0.6242292111871809,-0.8785041653750835,-1.0534356014365425,-0.4113676314676416,-0.7550728024206103,-0.8890527587412532,-0.6096009544823059,0.17792347799695354,-0.7174546398206761,3.5370741985878458,-0.8374279617028464,2.3723195748230315,-0.9821642883917309,-0.7400788092686368
SIDM00410,-0.8217680667131011,-0.5272005773810715,-0.7357717977343078,-0.7692470525815254,-0.9704087021963475,-0.8234430605820409,-0.7247898722260256,-0.8597362631763513,-0.7270052141200408,-0.8852444390467489,-0.19887088622025376,0.06380502737606991,-0.7425724247422762,-0.8991742630507885,0.9188671804607045,-0.8096471743671206,-0.8995276861253922,-0.6759129799507455,-0.5626920126606628,-1.1322105377017884,-0.9495547493670394,-1.0162241262043712,-0.8841382478041274,-0.6911868153112177,-0.01906543124711404,-0.8287756770188084,-0.8505402039337941,-0.36318766877372816,-0.6874434292482706,-0.9662915518217393,-0.5888727475269228,0.4190122817360155,-0.7578549311063185,3.449203894197386,-0.8564708514046583,1.7396593117039587,-0.934341052979287,-0.5967926657693808
SIDM00483,-0.8136997578596489,-0.8410764876062111,-0.776440970062755,-0.32022716076909713,-0.8793053479075662,-0.7951120262251308,-0.7486418073492196,-0.9242234423737617,-0.7638508575581623,-0.8598887235631011,-0.11889501596001031,0.11633079643491001,-0.8189848681513077,-0.9123073921369911,-0.7424492591956302,-0.8739370678646572,-0.9361325581064793,-0.7999791552997136,-0.5936181264741283,-0.9627987699211787,-0.9391250198818873,-0.9160487170142169,-0.9165611934049277,-0.5248939653368371,-0.2756859353900881,-1.0339239254771178,-0.848656908031517,0.2927165499542974,-0.7747687317782717,-0.8480019388307624,-0.7066254143847696,-0.13383608832920058,-0.7254378208670632,3.1823685066800658,-0.7190956304446029,1.6161930642468576,-0.9393588122961474,-0.768289462973243
SIDM01187,-0.7015697034947024,-0.7358215995399128,-0.8653711922986812,0.2713980147229444,-0.8497055233123553,-0.6970935028189387,-0.7355618557277592,-0.7164563583902481,-0.8227415215723177,-0.8786316246310831,-0.7650472973043364,0.02963100559617462,-0.7897521168677487,-0.9042477241154592,-0.8976775765898115,-0.9898144249011088,-0.8303079845757223,-0.7310251876522341,-0.4577841169849608,-1.087931503044443,-0.9617948447024933,-0.9708240870387521,-0.6751937344212378,-0.8047184014657063,0.3420044234526392,-0.7933977860951199,0.1967966270359752,1.0220572077247714,-0.7913432397696569,-0.9001073436708744,-0.7250248557506942,0.025109147896363117,-0.7473943357057039,3.6855297756429337,-0.7548656710058017,1.5600782671437483,-1.0413547043131228,-0.8327550009195789
SIDM00216,-0.8050364224008733,-0.7474102167824929,-0.5559581969539343,0.032186042866244914,-0.8185722650865729,-0.7855395161282357,-0.7871596534524379,-0.899689588719654,-0.7163725784356869,-0.7999203393187856,-0.6739054011197438,0.7014256183717708,-0.7963650262307068,-0.8881104046295938,-0.7352344113010827,-0.6694631566916194,-0.9684214353575149,-0.7419011327544868,-0.5138231465500974,-1.0142524488780613,-0.8354404774204621,-0.94225636558773,-0.809089271220294,-0.8809367747731015,0.8411538471914107,-0.8425412570274826,-0.9418831119262076,1.1619067182244631,-0.7973357203106723,-0.9962682394572886,-0.6651688442536712,-0.15661183839883225,-0.6486712871311973,3.0755396391498184,-0.8051336108098747,1.7905466664495273,-0.946520627687527,-0.783982323578622
SIDM00199,-0.8410483517758147,-0.8408486218168781,-0.8208860425628773,-0.4087383202948587,-0.7366158498191696,-0.8575693231304669,-0.7021211555809844,-0.7343667920001863,-0.6921340130273742,-0.8124415585687045,-0.17321171206938207,0.2579242253921331,-0.8003321585587586,-0.8517747869524336,-0.7655728764010518,-0.5901699426919214,-0.9008750637432553,-0.8006934685590784,-0.5104319813700955,-1.0024218370618205,-0.5365876860694686,-0.9135048299727226,-0.882121796380023,-0.5665233061788896,-0.3891701558895843,-0.934207875624176,-0.7558708801928982,-0.46969736812381657,-0.822358307239662,-0.8233104061841221,-0.5695614687574423,0.5438848756203697,-0.6038582959086284,3.3763034935116103,-0.7931140388928335,2.1908695017665645,-0.9292170798046111,-0.7736960230716283
SIDM00234,-0.767563962285208,-0.7635032169886419,-0.5750057282972366,-0.16487068656857679,-0.8384129169056267,-0.8615405257548191,-0.7578192981802315,1.1580062845793437,-0.7874148870254057,-0.7045899807293807,2.5849672425817456,0.3520810932728477,-0.8520056810894222,-0.7213141240456558,-0.30164605982249415,-0.6001727669866382,-0.9661230011347145,-0.6768217090682668,-0.5732221138901625,-0.9520606525278981,-0.9200870311683816,-0.9650856866315519,-0.8652453369829652,-0.8103757494970478,-0.6029989785024167,-0.9050085911309642,-0.9886186074758864,-0.4740379610008271,-0.7733807711082675,-0.8878570297967695,-0.5916797916360582,0.15528211747200021,-0.6710456562057486,3.720071911228422,-0.8155602539783195,1.7494986857382686,-0.9395199852885885,-0.8687678540445113
SIDM01019,-0.7638926202073492,-0.34553871742158365,-0.6577002826587823,-0.3422826880037833,-0.9230627136851084,-0.8178090598110919,-0.6555190546032058,-0.5442179255045522,-0.8565984191074255,-0.8298501913934435,-0.6744388976142104,-0.7411729495969304,-0.7029346052819851,-0.8352472455848206,-0.6867328297717217,-0.9295062355305208,-0.9061672389984897,-0.8497926780838981,-0.37952927640469547,-0.9642436460688526,-0.9091954464117826,-1.0465394984500522,-0.8805590827850333,-0.5282853280349487,0.3755048143581578,-0.6056207419220103,-0.8748159896342896,-0.46409853471255363,-0.6747846678736515,-0.8792056163325279,-0.6547281008389492,0.2536413797928773,-0.5270754062660515,3.203211805472031,-0.7674956002794506,1.9175063168434714,-0.9999956924453114,-0.8818710576290507
SIDM01114,-0.7595229171783533,-0.8271160855130151,-0.8862316882750182,-0.3992671730875545,-0.8083495809106572,-0.7034039060605305,-0.7462778344514569,-0.883168132543033,-0.7686886804827726,-0.8841852790521735,-0.7781084086589265,-0.05215395395270359,-0.8071591041522,-0.8206584604753714,-0.7478784276546808,-0.7989758214655815,-0.904540244858288,-0.8971016920834964,-0.4462758906528624,-0.8940192121835575,-0.9450489085491282,-0.9052858750137445,-0.9311314603147985,-0.34792134740033603,-0.2970813383363228,-1.054705824920356,-0.7265868972378101,-0.42343516451993396,-0.8404520950883326,-0.9022275360064659,-0.5531864986531512,-0.23165558532965777,-0.8357651645726164,3.4261234067153863,-0.8913892591480016,1.9405310701951968,-1.0303937241385,-0.7009597553194337
SIDM00584,-0.8366443767244396,-0.8342834086568639,-0.7337823744091059,-0.2871840540048143,-0.9728355912883733,-0.7137020338662606,-0.773225510260645,-0.8791366265426368,-0.6385009212500855,-0.7896114542831836,-0.3698083325384899,0.24387037875846165,-0.879694842586875,-0.8478014703438066,-0.665944698822097,-0.9381701129478077,-0.9937438834177413,-0.9301654215036629,-0.25061823889884716,-1.0078364983676225,0.09183157436020586,-0.9647193349099702,-1.0084354097779498,-0.67179759745703,-0.17559029574103074,-0.9239765426710309,-0.8701133499663322,-0.4690838167045406,-0.6700986948989153,-0.9541250867773499,-0.36079691443299333,0.027904842370256464,-0.6525201247954994,3.32821589040178,-0.9275197847613056,2.1392140722018893,-0.9597192466405721,-0.8130954976222302
SIDM00043,-0.856606636115065,-0.804075214914083,-0.7900195736492658,-0.4091180923704489,-0.9499523393585919,-0.7563756447323425,-0.7927247025972197,-0.8048919833794254,-0.6875504354648773,-0.8756781037853725,-0.7078733748719533,0.777126950085918,-0.859912940498956,-0.9333613936286773,-0.7747929652541189,-0.8052111671488669,-0.9359017091257512,-0.8976586453595867,-0.6215863239678057,-1.0062261286299852,-0.8863463837798798,-0.9987602384395688,-0.8686221108797835,-0.8447029963406056,-0.41029258342637204,-0.95098844309032,-0.8912136469499847,0.28523961519418045,-0.8221377793130998,-0.9239285768512232,-0.7171128258960444,-0.04006071432285921,-0.5984794116944379,3.218565423985639,-0.83652432399214,1.6924997186100628,-0.9768598930286719,-0.9233877506895942
SIDM00498,-0.803350016106933,-0.7738809689358515,-0.6478763577870377,-0.2572629264698728,-0.8642850904358693,-0.7586771165562491,-0.5774322028648619,-0.6316161368103823,-0.7712502447123107,-0.8506361555614191,-0.708279763753949,0.6808928304237818,-0.8029155428578193,-0.9302727900958903,-0.25052469991337456,-0.7869932540760288,-0.9475205630005045,-0.8730175181881693,-0.4108699534907127,-0.980170879306238,-0.9361222256863804,-0.9542022334600732,-0.9042682267260458,-0.8424723031169633,-0.19019770126161217,-0.9108275440602441,-0.8314660773714445,1.2592464399588668,-0.8072310989656633,-1.0171352566003753,-0.8070430197511106,-0.7668950958240266,-0.6314204930616455,3.2424897302840283,-0.8087896759324432,1.476032769394561,-0.9340414117093193,-0.8445813187808893
SIDM00406,-0.844667993335003,-0.7102491401501737,-0.6473738565061067,-0.48898413877110003,-0.9150810636408012,-0.7382208379689027,-0.6699623121121178,-0.8465228097700364,-0.8393086513610009,-0.8043700885642032,-0.5366090551027626,0.026101183045077025,-0.757055305185215,-0.5449560685912778,-0.7704728553369109,-0.7294635160049552,-0.9093728375211214,-0.7597829553484148,-0.5468993527143986,-1.0041454628139113,-0.9402606193783368,-0.9699517741710871,-0.7718500344431519,1.621966692576901,0.6220644702847469,-0.6075055755310811,-0.7976062948005429,-0.16170290008093194,-0.7077956123662557,-0.946440033117341,-0.6578510356262409,0.3267960715939616,-0.5026780465467268,3.1630899399836943,-0.76303451607298,2.1849808742541654,-1.03824602343245,-0.9077794015861502
SIDM00193,-0.8878492060367379,-0.8281670292848462,-0.84827870619672,-0.12367878695508648,-0.7915747170118516,-0.8633978009936871,-0.7580366166127956,-0.7741007881944215,-0.7460301601440188,-0.8502974792821532,-0.7358492031648144,0.5559100596621627,-0.7300189399594903,-0.7007234585598329,-0.5376964903554893,-0.8097918016884957,-0.925036226350222,-0.7801186566672451,-0.6123570944523008,-0.8783749233049479,-0.9272851101800721,-0.9630993935328586,-0.9463716951818401,-0.5978992961983769,-0.20082812593737975,-0.9101817737760399,-0.7673430024366992,0.05683692704102873,-0.7437265682076412,-0.9539967995116126,-0.7537832405725372,-0.14688425940105865,-0.5902219043203372,2.946865470409755,-0.8536521373262362,1.7855733512228205,-0.9628642394659577,-0.7574750312907773
SIDM00045,-0.7405052397749047,-0.7642680543408463,-0.6657860108040151,0.32969368288493683,-0.9143721815392175,-0.8367178676402307,-0.7417193955211262,-0.850127817370573,-0.8144457071850079,-0.8266429235764748,-0.7261573666399446,0.8089167142906231,-0.7902217213222209,-0.7747009337911344,0.020336339868772646,-0.8114729248876078,-0.88965033365035,-0.8624132618450245,-0.7430968369407912,-1.0505230349338477,-0.8535580254346015,-1.0242128339563996,-0.9223710382901422,-0.5707390894126272,0.13578639900009734,-0.8870905947250688,-0.969988627492123,1.4614734945286232,-0.8901554770268012,-0.834850276609643,-0.6907644843770112,-0.2884981953911235,-0.599539921811066,2.6962669384502984,-0.8962852391780305,1.6921685804333366,-0.9230033934662457,-0.7986135826707983
SIDM00655,-0.844181377590933,-0.7668024817496949,-0.7671852945909886,-0.4151522297606435,-1.033018626321913,-0.895906874723723,-0.7764358860196797,-0.9172215440873853,-0.6529348039212981,-0.8183616641985678,-0.5082915955721996,-0.24801571730053834,-0.6222924307900631,-0.8407999136043703,-0.7000509866442857,-0.9661013902571415,-0.9225433953509906,-0.8215869912536238,-0.7138292094892181,-1.0252076728007085,-1.0044775418274745,-1.0543430643598348,-0.9193940180910044,-0.7720015145413114,-0.02168063737804669,-0.8781923537166204,-1.0102127768477993,-0.2746733549865282,-0.7912485074456991,-0.9849300612653906,-0.7559011901549462,-0.20622202056270655,-0.7589530758693271,3.27860338622448,-0.7185574545382931,2.400308458530185,-1.0064454610779456,-0.9283255474830938
