,RPE,UGT2B28,CRYL1,UGDH,UGT2A1,GUSB,DCXR,DHDH,UGT2B11,UGP2,XYLB,UGT2B10,UGT2B7,UGT2B4,UGT2A3,UGT2B17,UGT2B15
SIDM00721,0.6321661769347716,-0.9565210796260615,-0.03306656977830185,-0.04105909635240592,-0.8682480129583436,2.43112968261425,2.0320600220696012,0.21438241230157903,-1.036857038331083,2.575840279068743,-0.8453182854794016,-1.0948121882496342,-0.5662053213670307,-1.1166868280071731,-1.053662450707821,-1.0844058021504688,-0.8876760780577481
SIDM00082,1.0703981229116613,-0.7357821276393121,0.37208151311729815,1.4765512152597031,-0.8993113465808631,2.3320287221735074,1.7772042749874002,-0.7712381500149027,-1.1466983693065975,3.210341463353773,-0.4314742781766285,-0.9252625546194624,0.9209753734371368,-0.9971368616095225,-0.9140083013857632,-1.0307211328907275,-0.8125615119620613
SIDM00320,1.4218030648987128,-0.8430895124129064,-0.2804420678996897,1.6556875698579012,-0.9036941600694063,1.943231138996412,1.9493392141961263,-0.44309841792048826,-1.0193157876553667,2.8116809307761637,-0.7019139353614128,-0.9304383952722335,-0.7930077670853506,-0.9555048596430255,-0.8578275836837016,-0.9977719493905877,-0.3329638459961451
SIDM00967,1.0474941617851599,-0.820858516398307,0.1318073177669093,2.8636952772294832,-0.830092546370562,2.158570650917932,1.5919579267468942,-0.45462891896598345,-0.6878056550300271,2.8274262480993735,-0.7255127202086252,-0.903847458693364,0.9898362711203964,-0.9351101635512274,-0.7847837154956623,-1.0400952473038787,-0.5865896661831372
SIDM00508,0.5880530658399375,-0.7527832296807772,0.888486621713176,-0.07378261882841085,-0.8767706340330451,2.750400539471772,1.7361347961113778,-0.4897566260000499,-1.0423203032999193,2.5564610285836378,-0.8389062715805639,-0.8813427232360804,-0.9785175314772621,-0.9694861799898988,-0.9342008015577208,-1.0031620884949122,-0.9840282297036358
SIDM00859,0.9909828089344284,-0.817659688211893,-0.5165711552987486,0.6568419576497164,-0.7246927096524134,1.7763239058956002,1.4683126649549325,-0.5908536129597298,-1.0024088105074167,2.643201469555783,-0.7407796575258175,-0.8357866340392727,-0.8977083229719683,-1.0003806038993825,-0.8253615769436429,1.169791804745841,-0.6066387031952662
SIDM00393,1.3063604241764943,-0.9364302151276074,-0.2642721894162576,1.1510458367595269,-0.9580048257904717,1.9478095090365883,1.4706034868267859,-0.49963798391362885,-1.0630164685719194,2.6285458215161075,-0.4088468002378302,-0.9931475055882162,-0.9334267186431938,-1.0223680898465226,-0.9659173727610608,-0.950866361855467,-0.6862808004549918
SIDM01174,1.0350841732180502,-0.7765249368937256,0.3233029252145417,0.8600816713905626,-0.86103796789745,2.990805712575232,1.0540669696428795,-0.46701213802450015,-0.9586015468233978,2.7385964091765005,-0.7080991416333801,-0.8762482818816888,-0.8549189037064396,-0.9619255207207982,-0.8658679709196732,-0.9712264994308628,-0.7091113424461954
SIDM00530,1.019895756064392,-0.8150223353171767,0.7021355214908465,1.292089613910841,-0.9378729977720925,2.373155801547788,2.44180417132087,-0.7460395198204871,-1.0610920476505838,2.793146286702602,-0.6249835548080104,-0.9529322741712579,0.46361416697110364,-1.0574403698854735,-0.9163968264219923,-1.0702488904390581,-0.585244497780444
SIDM01149,0.9015560749736151,-0.944378761660191,-0.1376889142829949,0.8987774641040833,-0.8574014998105017,2.2042205689110648,1.8466991023019872,-0.6792014501406365,-1.1040708031866844,2.4003592603958586,-0.724914295186034,-1.0259201028332694,-0.9239724150997112,-1.0009996032143242,-1.0312059072782933,-1.0085361002517277,-0.7630427676452984
SIDM00243,0.6436994739940799,-0.8914183709352312,-0.7178785440882728,1.0485523724044157,-0.920265631006768,2.238355995819847,2.232666634531104,-0.6380508378963534,-1.0352982558205752,2.7455366640710355,-0.6574233877048322,-0.8458329535659574,-0.9185919914626484,-0.9578810073553907,-0.9240073427255,-1.0395480031497473,-0.9403973236936414
SIDM00176,1.1873826566356753,-0.9365375769295569,0.3431060697693808,1.94642859230242,-0.8570583588082994,2.2879763145490304,0.9798435772885503,-0.7708715762042229,-1.066648294730007,2.99094042365085,-0.7747722844143733,-0.7722387596065438,-0.877667169798523,-0.9335060090977353,-0.9663596489296673,-1.064022848077745,-0.7454724774030529
SIDM00422,0.7942024418820691,-0.8950925591837205,0.3838541559657598,1.0226503202623967,-0.9204393891792647,1.9506354930744194,1.415075157851046,-0.46778808671423217,-1.0718816178883825,2.3401046456995864,-0.8786471913632324,-0.8075031787238,-0.9098085268343777,-0.9541554419408721,-0.9275171706829358,-0.966684513387097,-0.7050535573090367
SIDM00532,0.7854630681366297,-0.8271050341828701,0.14873754316403925,1.005929239212329,-0.8598496026433595,2.4148270800111162,1.3631319940967292,-0.7892029637653795,-1.0123581149648173,2.693586121137821,-0.7616156654558905,-0.938646219407021,-0.903666317124156,-0.9745860456674514,-0.936103406118846,-1.0230526993706976,-0.8853195366757425
SIDM00077,0.5673373112817712,-0.8000225815525804,0.04111326706056705,2.018417232820657,-0.8919251576859906,1.5127236355261036,1.2973426315928012,-0.7729982610344127,-1.0405923391726524,2.9101204746382914,-0.6944336431400366,-0.840651419436385,-0.9271458291544707,-0.9577810276502534,-0.9307114033522763,-1.0272804383652432,-0.7403970018151195
SIDM00561,0.9003131431388228,-0.826080842101041,-0.4188009800557897,0.4274884929280905,-0.803872255209003,1.6955594038519946,1.9516996225401755,-0.5683250784397083,-0.9864014771680139,2.82569675471754,-0.7622272555406241,-0.8654203747305931,-0.9330963422920496,-0.951078379164123,-0.9773257875539414,-0.5183634912732925,-0.6586729430799941
SIDM00407,1.0702968959962826,-0.8851232838615922,-0.423884458878656,0.5797383970396666,-0.8196770240365452,2.3900014766105633,1.6663245940635703,-0.3473934114296531,-0.9963674562574883,2.7008094533374796,-0.7245357479726402,-0.9253411335637209,-0.9051932189354742,-1.0311653174167459,-0.7375711697081248,-0.4106191716585661,-0.5279660365504651
SIDM00631,0.9992184024097539,-0.7580505188739229,0.9955279678311859,2.4936769789093707,-0.9069132495291394,1.7692741836898502,2.4690807258273817,-0.5429637213357364,-0.9092862655058562,2.7866808199634416,-0.8163729996861901,-0.9719009207370022,-0.8088319206234749,-0.9846071325182525,-0.9013740801700715,-1.0309762770264368,-0.17958863203680778
SIDM00324,0.8152850056997181,-0.8312016033014996,-0.7705730055846213,1.147780520152112,-0.8511225455371719,1.7829092857717568,1.704147776323376,-0.3829409086961354,-1.0490249507820106,2.4399068676474394,-0.7482124120123753,-0.8027281461244455,-0.8746457758658713,-0.9594032819329217,-0.8727915691968112,-0.838990756535682,-0.8309227428617882
SIDM00410,1.1675550434510822,-0.8285500315745371,-0.5445886420451388,0.629416031936092,-0.8608609218079831,2.378493745067576,1.8425424137652668,-0.6153307407825411,-1.0137018584630086,2.6954356769755674,-0.7058741491794319,-0.971980666536873,-0.4323013145202153,-0.8855102119975637,-0.19614676993751215,-0.9905104805356922,-0.4107464595705668
SIDM00483,1.1229424932360947,-0.8717007506418778,-0.27376887921962034,1.332490420992847,-0.9300711853245687,2.0720571458550907,0.9643339638506071,-0.3245398969848124,-1.0870444319606265,3.0239834565870014,-0.8243022660195993,-0.9226396103584098,-0.8900549015772704,-0.9663266601766352,-0.986417651191398,-1.0686465085172485,-0.8899189449154401
SIDM01187,0.6281459961244159,-0.9409488419912991,1.0297992874083364,0.6805522960927081,-0.9018494231312031,3.5949737378421114,1.8351617469561095,-0.6608228699846164,-1.0051482123017397,2.7732783576494056,-0.7747438471219733,-0.9075284118238072,-0.8703313518385017,-0.9254098067075015,-0.9480401520380397,-1.00616578091357,-0.7428147270835108
SIDM00216,0.754719647958178,-0.9563435196068979,1.1494622546265165,1.8022287466430387,-0.8130382486082374,2.629377411754786,2.031763431036909,-0.6233236600531441,-0.9882212938494386,3.103893766828204,-0.7426468066422635,-0.9483249016145605,-0.872635233221351,-0.9342141083481751,-0.905211071209527,-0.9256450563371262,-0.7722226019009519
SIDM00199,0.9851795425822273,-0.8276223604988298,-0.013329695739120418,1.3168173751278636,-0.7988088061324057,1.4377294628506176,1.1550551823223796,-0.8030381549409968,-0.9203576116502805,2.498031303869087,-0.6138522210762725,-0.7996351339056185,-0.7260667576052031,-0.9297326973577636,-0.851758316891736,-1.0522572594994435,-0.9094501889329889
SIDM00234,0.6348788033927131,-0.7367458853242539,0.17327282651503087,1.6533114893792566,-0.9258337855337383,3.0591418747193826,1.4535179545223484,-0.28954694690585847,-0.9932442339464984,2.556292456716575,-0.6387217216945549,-0.8649661264198979,0.19446352192780708,-0.9593389613698091,-0.9174449676348436,-1.0599412952497722,-0.4962998915824798
SIDM01019,0.9245496833369387,-0.7570223996434962,-0.16279888093040215,0.4096883459292771,-0.7735956421559448,1.7431701397230221,2.5196621869566123,-0.6841904558351753,-0.8873165106044267,2.6050099392918984,-0.6079585976359639,-0.8838255536783608,-0.944602573224869,-0.9359057841013154,-0.9273443213579905,-1.0474765157547998,-0.7709318939726292
SIDM01114,0.9186617858223671,-0.6511667828690616,0.05272795022798441,0.6691240557414787,-0.8115476405115534,2.2141748799671124,2.1006457974675126,-0.38521353652325085,-0.8780481669082277,2.8295356258464155,-0.6980525170049997,-0.8502865629698234,-0.7460254248375301,-0.9270570650761493,-0.9403332082477642,-1.0376285899468942,-0.8397874656403501
SIDM00584,0.6477734367792012,-0.8323355519896587,0.16143701926580892,1.3217077709006215,-0.8616766530943603,2.692697687014722,1.2933115475759593,-0.9398706404174344,-0.9108220362357223,2.8608795976108548,-0.7835658187933887,-0.8120727098104845,-0.7812870519639294,-1.0090538226459511,-0.8330265255636627,-1.0789454037151818,-0.7377868174660309
SIDM00043,0.9416253519316098,-0.8090984753163682,0.933541263708278,0.8132960051901613,-0.8734201645781283,2.2436336462375484,1.607512518327567,-0.6033910853305671,-1.0270214522064296,3.0346351969324865,-0.9155126975329069,-0.8577139718326839,-0.876254873052823,-1.0380144472331738,-0.9409119627298467,-1.0618897526397701,-0.7237032357917054
SIDM00498,1.0885969669526012,-0.7714332581878076,0.8690099054852409,1.4370501342114514,-0.9902486930295625,2.0532216506063867,1.264584001314138,-0.061772321625595095,-1.0695596983765756,2.4079281723180075,-0.6996386175185958,-0.8184851831324748,-0.994483404166632,-0.9706980738975003,-0.8306944543757259,-1.0415465058389848,-0.7748113822417263
SIDM00406,1.04936203498929,-0.7321497579512292,-0.6534684674286131,0.7018916769952191,-0.7882441510172224,1.8885818464843644,1.541440364441676,-0.8121277554861972,-0.8331272118898363,3.139466380002611,-0.7484357326880643,-0.9229213238724239,-0.791118199256433,-0.9837125163592342,-0.8732533739786025,-0.999251527822361,-0.6720734972027155
SIDM00193,0.9025121637665664,-0.7737986295934396,0.8697280597577267,1.2588957894119188,-0.8674486299834077,2.2660279802875753,1.8368086141219229,-0.42433763636960986,-1.0122259365212722,2.9068615260134614,-0.5833116757828626,-0.7779005315647335,0.07312155356822375,-0.9302181626196826,-0.5179813334380224,-1.0016044612229258,2.377928480073405
SIDM00045,1.157202282454314,-0.6640160207370006,0.9198152435058994,1.4552120935301447,-0.8384853295246756,1.879535134733869,1.7038581612332466,-0.6649050400755031,-0.9279767817646654,2.8946361273168897,-0.7418360064572745,-0.4413838363276397,1.5209904896364783,-0.6346760242684214,-0.8541862034517563,-1.0432651510036395,0.37066503021460184
SIDM00655,1.0007478642334555,-0.8250622702677011,-0.034333178481123494,0.8113063746164514,-0.9165698149180063,2.7367106921746225,2.5113347061625233,-0.6793619213179882,-1.0957450818960215,3.689071416364348,-0.7800863126115415,-0.8894245720010092,-0.9169755281325506,-0.9811292434503244,-0.9622951128567949,-0.9710496720915583,-0.7255904877910829
SIDM00214,1.0267579743050412,-0.7507241484726249,0.5741307417139667,1.252265747460226,-0.8473950701230958,2.33089692532109,1.9857332080500725,-0.11906883119350235,-1.006265041626241,2.6898649734705184,-0.5233277588716587,-0.7612426272059599,-0.6990171317302285,-0.9920011022627369,-0.8688037019382242,-1.017884394946726,-0.15383008620728342
SIDM01007,0.5881272085885807,-0.9055009618049408,1.01938399239287,0.24487424800656982,-0.915141826466106,2.2186884417283745,1.5696860821832372,-0.5874304727454299,-0.9902496951147475,2.7418584775801604,-0.6567201418725459,-0.7538222421391225,-0.8548088724190986,-0.9356209692171414,-0.8904439260668139,-1.018511117092475,-0.8080570376719459
SIDM00262,0.7281029496104006,-0.9102649898111579,0.18166246913873177,1.0329067607781026,-0.9278708557132691,2.1746794431408474,1.8191951723373299,-0.6244452956658713,-1.1321692679511974,2.4333689497977673,-0.7203381639198772,-0.7424928490832302,-0.9322231533421682,-1.0122684189349502,-0.950825871171702,-0.9980979070323093,-0.793914741026533
SIDM00591,1.4450360568815332,-0.8424436135152152,0.004109242387093467,2.279023993696192,-0.9188506427895269,1.8807644640836616,2.2139816124645493,0.30276652055251013,-1.0579834368193788,2.738229021455716,-0.7555761836596541,-0.9044215959714182,-0.6681998156284424,-0.9943411014765271,-1.0045366091557677,-1.0980150146673469,-0.6846990080589775
SIDM01197,1.0721900979832666,-0.8285527921011964,2.6416887216188236,1.2432790110341727,-0.9322537500029641,2.3692032883026233,1.8902371992737625,-0.18405459783416311,-1.0758315391815299,2.965556532144979,-0.6830447387235862,-0.7836790968555847,-0.8224288336559913,-1.0623740588241652,-0.8644598590163037,-1.1138900512104235,-0.6759781340678847
SIDM00905,0.6745986402630427,-0.7669399181120057,-0.30055030529261284,0.5711151998664922,-0.9252873808816852,2.2232131708065683,1.8426265356362836,-0.449106825902405,-1.1041659532095736,3.0172588651420678,-0.782495535532034,-0.8095170088218396,-0.884175571223644,-0.9192238370044656,-0.914299167525419,-1.0108759210550233,-0.5891101507619811
SIDM00180,1.1353562286805177,-0.8108326036036932,0.7760373268944343,1.54364876413597,-0.8921050633214201,2.4255434226531074,1.0458385784347595,-0.5470481522267641,-1.0038344194128488,2.7350085677823532,-0.8520181720273725,-0.8873332662226405,-0.91899744956743,-0.9798562212203314,-0.9174674345281768,-1.0743784034774946,-0.8599494572242364
SIDM00323,1.1090482794697074,-0.6991183744987954,-0.44418168915731054,1.12044336822887,-0.774983610086749,2.3158360131984064,2.00015911290253,-0.6143627089120093,-0.9752250461972922,2.835027864334419,-0.6611895854870479,-0.8192659291345294,-0.6750356388741857,-0.8882386871965294,-0.8412342954433858,-0.907565399738842,-0.8293187192013319
SIDM00113,1.3073283146836536,-0.7592443357678373,0.060746242596884735,1.2400813042514867,-0.8644341971687844,1.965936717662852,1.536958374868344,0.2623920643848177,-0.8772808253010485,2.7259046500138604,-0.7411689896181589,-0.9344509116389423,1.8615534615232419,-1.005292732469313,-0.40132995771477814,-1.0146828611351917,-0.919794861719306
SIDM00551,1.1509372853136333,-0.8556636370956644,0.8379282027548314,1.213378645251824,-0.7974540550822841,1.759366074772485,1.8265900463628864,-0.2977642283525098,-0.8583195964642327,2.886480707957946,-0.6679049966581309,-0.7952486398823082,-0.7457874578426754,-0.903674416599263,-0.9640462789506783,-1.0249828830528562,-0.7980082344980405
SIDM00958,0.7034371466615379,-0.7732417768475031,0.5425514691923067,-0.3695305049495715,-0.7084480018439883,2.3774730926400434,1.5436668109110938,-0.5249683080697575,-0.908255138358714,3.7568812889707233,-0.8300486433333881,-0.6971015745242707,-0.8205454668942467,-0.9696367294592162,-0.947021049214138,-0.9920143280557234,-0.9210435259141981
SIDM00659,0.9857647297911352,-0.8580436193118265,-0.2679831547527724,1.3460038783061183,-0.746500712192405,2.184171266606652,1.3845768608869449,-0.6184755339605171,-0.9733661403707334,2.8708038515341725,-0.7267651067574958,-0.7414726490556481,-0.7509233688522944,-1.0172577156950464,-0.9155621571436081,-1.1152703215776372,-0.7850903765698007
SIDM01168,1.2602185634462122,-0.7989231301401091,0.5272621324066478,0.8200871126405759,-0.8868552760681517,2.106517189139705,2.0290793817734185,-0.4366597020396016,-0.9039560023263923,3.0187527813249053,-0.7716876895963415,-0.802045677909418,-0.7214373885790976,-0.9651551844151357,-0.8902182210256805,-1.0384882890952336,-0.9409561027166878
SIDM00968,1.1557849123336659,-0.7483864090403985,0.3174976284902366,0.8761000958484394,-0.8036765658854835,1.8205000894283692,0.9614324341287829,-0.7817579899753806,-0.9798022713557094,2.678738766233692,-0.6446141750265089,-0.8557549040262568,-0.8701504683721611,-1.0130283314388027,-0.8857566458447105,-1.0239927013535688,-0.767268681281832
SIDM00250,1.4491624585110645,-0.7567812094505648,0.7758635371666907,1.0924670130274956,-0.36297702484839034,1.9713162831645925,1.3662044963026547,-0.7220063053966836,-0.981301431406473,2.9490073663079746,-0.6993253702126168,-0.8595895987305522,-0.7816844793478206,-0.9062105257747384,-0.9884071194204702,-0.9548145579058114,-0.6326064801639553
SIDM00252,1.3001217197440638,-0.7659561226800428,0.14258216567897752,2.1692184960282357,-0.7811418349363497,2.0089064190196426,1.463125099635662,0.25772648674116816,-0.9219781548217072,3.044188224535515,-0.6972525094059989,-0.8624938436920516,-0.8259605665569413,-1.0202021331494837,-0.8999391339943428,-1.0709688358254004,-0.7096165881765931
SIDM00242,0.8963703022577754,-0.7462164788539127,-0.10879418520114902,1.4739362415431294,-0.7634773306016737,2.3238413620849765,1.7144779644901345,-0.7038489339142406,-0.8750725489024783,2.678174103798355,-0.6123631187473374,-0.8352613396524594,-0.88666553676075,-1.0247102304270168,-0.9099564808203214,-1.0460362869161064,-0.7999643183027829
SIDM00438,0.7516744924142307,-0.6239341853898412,-0.5386221342828205,0.6722409817479752,-0.7029721990502269,1.9320417737328235,1.6613956345335885,-0.7091277606731394,-0.932603235821441,2.5836736069280803,-0.5335447143719512,-0.5996543914794494,-0.7919065707309133,-0.8541171917689753,-0.7688754036476872,-1.0891139997104526,-0.6105848714915152
SIDM00231,1.199914051392894,-0.8694760643049231,0.5437314530018923,1.9080198626078662,-0.84479588741886,2.2450738212315735,0.9046837686931737,-0.6829279274521604,-1.0153644864121378,2.416393192002754,-0.7625836491826843,-0.7802144484645812,2.237575431480831,-0.9952567683161836,-0.37121934492891456,-1.0303929648560468,-0.7625836491826843
SIDM01011,0.7436442305250506,-0.7812124149448967,-0.761129053065932,0.17301023919922887,-0.7975262073509349,1.9422158812129096,1.5873044823685867,-0.6454110581848207,-0.8616785682384397,3.0959838414499266,-0.7299917439814623,-0.7625706665117225,-0.794697838820624,-0.9898805997077434,-0.7752754029134284,1.6884054653465628,-0.14507375596821673
SIDM00182,1.083123824567355,-0.6388418072630484,0.24059860855514356,0.7418409678121,-0.8979440043782109,1.9808036436982925,0.7213834738458227,-0.7765655364675164,-1.079918700399359,2.572019228638031,-0.522222670470146,-0.92461711001021,-0.8626365020056784,-1.0121145654170562,-0.8304608323281767,-1.054907928637915,-0.663406165180015
SIDM00969,1.1934828465475846,-0.7888634548954189,1.1368773790669404,1.2802801700195965,-0.8885497657229691,2.1003672613395112,1.21969485004543,-0.7643732767549768,-0.9625187062227263,2.6815100647668024,-0.7622267412090173,-0.8882745342226858,1.9744294218361667,-0.9964428381433801,-0.8990615981324211,-1.0679109244102527,-0.8505586294015616
SIDM01120,1.1107314714608871,-0.6135396355778555,0.1798638225581602,0.9115101924483354,1.088518358380553,2.6953232831594294,1.4155455750084636,-0.5605801378137097,-1.0175198303788546,2.803073419684784,-0.6807841289469188,-0.6805339405447294,-0.7639388521065181,-0.5874347422417111,-0.9688644306696453,-1.0332094974924446,-0.7104635567008226
SIDM00317,1.4157781139854966,-0.7243700125007465,0.0719432160949412,1.7605044430353662,-0.7735478709668705,2.3600262345765004,1.169377909592223,-0.6924036510369981,-0.887354907384412,2.636210982632945,-0.7468748809092246,-0.7663660561075983,2.6560736776859573,-0.9492719399152352,-0.8885992382992091,-1.063896691667364,-0.8907994760996019
SIDM00719,0.8799604464861978,-0.7342004990127965,-0.023582778747688132,0.5684106495307422,-0.7582628145277106,2.7070890203651214,1.653313027845176,-0.414755145440908,-0.9746021257131665,2.7199088647857885,-0.7220699937223889,-0.8579213705095353,-0.8739068787109315,-0.9664614393096951,-1.01536615974537,-1.0025349464666977,-0.7923706519428529
SIDM01041,1.095426599925265,-0.6509051166925159,0.18120870156248073,0.8071834813778497,-0.8107556026694778,2.0312271876629553,0.4720781758233065,-0.6277394883773458,-0.9504474742752455,2.622880669315539,-0.5418639807408838,-0.8350075948936952,-0.8407058727492394,-0.9568628395029452,-0.8741391211491467,-1.0813317388526673,-0.7723529203931917
SIDM00668,0.8595901778415825,-0.7498291887519326,1.023780465138353,1.0557544558036318,-0.8347926826682224,2.371080944834752,0.947686252593003,-0.7510992607361241,-0.989707515061149,2.624692490631058,-0.5278372547940305,-0.8665717896585572,-0.38893230699970194,-1.0179277836850116,-0.6739115375374441,0.9171965897130988,-0.4866062582756407
SIDM00056,0.948940067328822,-0.713120012249846,1.2187555531215788,1.191468580939956,-0.8489358275230875,2.0955239154137355,1.3854954362760339,-0.6843325168046717,-0.890480065452238,2.6817521140918124,-0.8040175618304348,-0.8782161294150738,-0.822692908058834,-1.0025928802747952,-0.8319719762219644,-1.0633611463820212,-0.7250034004147825
SIDM00181,0.9810892271102292,-0.6984823399715125,0.3634814654768573,1.0573369754747544,-0.7821958028389963,2.1614837738065393,1.0092650595697925,-0.7367451385247943,-0.8965877738424837,2.651999993098724,-0.6653030022168626,-0.7056329229388396,-0.6423282192908979,-0.9402273199294944,-0.8791965932505048,-1.0514802999678168,-0.7324844654353441
SIDM01073,0.9054081440661653,-0.8250388128994542,-0.5379064522406192,0.8549283038322736,-0.8509534323976017,2.1566913887822476,1.3861210009414118,-0.7708210738886175,-1.071247531511801,2.652199802362033,-0.7223524706406885,-0.896656690538408,0.10944506479635889,-0.9105722910127282,-0.9553429471223988,0.6765491889306793,-0.435005332895594
SIDM00504,0.9398376401252073,-0.7321354487880612,0.1810818468977377,1.0728921613024258,-0.7783543038146756,1.9915710760294385,1.2561832120008414,-0.6219702732350014,-0.9324319576246307,2.6768824602500914,-0.7742562281297409,-0.8948934957122812,-0.6499081296382534,-1.0052044710901369,-0.8743822775611745,-1.0319050746831708,-0.779267429128235
SIDM00472,1.163925905316252,-0.7825578820116015,-0.4813726484263502,1.0452556352654556,-0.8765303286513005,1.788666725747413,1.5703367770078742,0.19975297941898784,-0.993147653253974,2.68201079916419,-0.667978714922066,-0.837511184883137,0.537333571527338,-0.9367761242032978,-0.8726454841083924,-1.0034818889292934,-0.8500948577770314
SIDM00042,1.2183363170774473,-0.8946268930992274,0.9191915629299025,1.2631018010275366,-0.8966659697776247,1.9221519512283085,1.3865236175626077,-0.6522713512018654,-0.9732146592357697,2.5326938265290018,-0.7677692552269408,-0.8669146481563158,-0.653663247513361,-0.9992329083807423,-0.9148395787268019,-1.0622823040856422,-0.9455035563916601
